dates,satname,nzd0250-0000,nzd0250-0001,nzd0250-0002,nzd0250-0003,nzd0250-0004,nzd0250-0005,nzd0250-0006,nzd0250-0007,nzd0250-0008,nzd0250-0009,nzd0250-0010,nzd0250-0011,nzd0250-0012,nzd0250-0013,nzd0250-0014,nzd0250-0015
2014-06-01 22:06:02.776000,L8,,,,181.09,195.47,249.45,244.94,242.03,238.31,,,,,,,
2014-11-08 22:06:16.124000,L8,251.53,245.64,215.49,180.29,228.34,260.21,257.81,253.80,250.33,239.06,243.18,271.45,301.49,292.47,285.58,274.64
2014-11-08 22:06:40.082000,L8,,,,179.16,227.76,258.98,255.68,253.35,249.09,238.29,242.20,264.52,301.04,292.23,283.97,273.91
2015-02-12 22:05:51.250000,L8,,,217.38,182.13,221.41,244.78,239.20,242.31,239.56,225.40,232.87,236.56,253.91,249.59,245.05,256.00
2015-02-12 22:06:15.200000,L8,355.21,346.73,333.92,217.74,250.51,279.98,279.92,280.79,281.20,276.71,270.98,287.85,289.00,296.81,296.98,302.70
2015-02-28 22:05:48.437000,L8,264.85,256.32,235.71,200.73,241.19,271.09,269.17,264.70,269.55,257.99,257.52,278.04,276.72,288.46,285.69,281.46
2015-02-28 22:06:12.396000,L8,276.92,264.18,244.07,212.25,248.27,278.06,276.68,274.04,278.60,268.37,264.74,285.02,282.19,293.91,290.27,299.47
2015-04-01 22:05:25.791000,L8,,,,179.59,200.21,239.71,240.01,243.59,240.24,229.49,230.90,,,,,
2015-04-01 22:05:49.742000,L8,,,,181.51,218.11,247.08,243.92,246.20,244.19,233.71,233.77,,,,,
2015-06-04 22:05:12.611000,L8,278.17,248.72,229.13,190.12,218.85,256.70,244.25,245.89,245.62,241.23,229.58,,,,,
2015-07-22 22:05:37.569000,L8,259.95,247.04,229.00,187.45,145.86,254.86,242.54,244.54,245.42,,,,,,,
2015-09-24 22:06:01.750000,L8,,241.36,220.21,179.69,224.89,260.35,255.13,249.01,247.98,238.14,237.91,259.04,269.86,270.17,280.20,268.97
2015-09-24 22:06:25.709000,L8,304.41,270.19,247.79,204.92,250.39,348.22,352.09,336.79,278.81,263.30,267.77,346.28,334.80,330.37,328.60,302.87
2016-03-02 22:05:55.525000,L8,,,,322.87,253.13,272.29,271.81,268.21,292.15,282.83,282.66,290.48,284.87,290.91,291.52,
2016-03-02 22:06:19.476000,L8,285.44,254.73,242.61,193.21,233.59,261.43,263.65,258.33,277.56,250.92,258.06,261.06,270.03,277.09,283.63,284.89
2016-03-18 22:06:13.953000,L8,303.28,311.48,266.02,215.68,268.24,285.49,280.78,337.41,,,334.15,325.31,326.99,288.53,294.03,289.67
2016-05-21 22:05:38.418000,L8,,,,183.03,219.88,237.66,233.28,238.99,238.09,,,,,,,
2016-06-06 22:06:07.051000,L8,429.63,285.44,279.37,212.33,242.10,295.98,283.34,287.86,290.93,303.23,335.63,339.46,327.09,288.26,327.55,323.02
2016-07-08 22:06:20.711000,L8,279.53,262.68,243.07,208.85,240.47,275.23,265.98,263.95,278.31,262.79,261.86,275.47,279.42,295.04,286.84,257.28
2016-09-10 22:06:15.488000,L8,287.56,274.34,253.24,216.69,253.03,290.32,283.87,279.00,283.82,273.45,271.02,290.65,290.80,299.80,296.89,300.26
2016-09-10 22:06:39.443000,L8,,,,177.29,216.45,250.99,240.32,241.71,240.61,221.11,231.79,234.65,260.48,261.83,267.64,258.41
2016-10-12 22:06:21.213000,L8,262.17,260.93,261.08,264.47,228.20,,264.62,255.44,250.92,241.04,242.48,262.23,272.78,275.68,280.85,271.19
2016-10-12 22:06:45.172000,L8,256.66,249.23,221.77,178.79,223.54,,260.36,250.18,246.60,234.97,237.73,256.96,270.53,272.23,277.94,268.79
2016-12-15 22:06:18.115000,L8,,,,168.63,219.69,249.04,244.47,243.45,236.56,,,240.84,268.38,267.69,280.00,261.76
2016-12-15 22:06:42.070000,L8,,,,,,,,,,,,,260.00,260.80,261.90,258.36
2017-01-16 22:06:35.035000,L8,337.51,326.24,258.29,220.54,251.21,271.24,273.11,328.88,303.86,275.04,323.53,325.11,316.68,304.52,311.19,305.23
2017-04-22 22:05:48.327000,L8,252.39,237.76,222.87,183.32,220.35,243.09,241.35,248.16,247.83,240.06,236.71,251.06,262.54,263.32,268.60,262.24
2017-05-08 22:05:47.247000,L8,,,,181.17,199.66,232.12,234.54,237.38,239.75,231.70,225.17,,,,,
2017-08-12 22:06:28.266000,L8,306.07,335.59,310.65,300.45,323.29,270.63,270.99,278.99,280.62,268.70,268.64,287.00,290.66,295.11,297.15,280.54
2017-11-16 22:06:16.377000,L8,287.18,292.57,245.91,204.95,249.92,270.03,268.55,270.17,279.17,269.44,264.60,283.64,281.66,294.60,291.09,286.41
2017-11-16 22:06:40.336000,L8,288.66,291.60,246.72,206.57,248.89,269.99,268.70,269.80,279.41,268.40,264.43,283.64,281.49,294.90,290.69,287.59
2017-12-02 22:06:10.894000,L8,298.31,291.91,291.20,295.38,305.26,291.88,312.67,298.85,296.44,307.75,307.62,322.79,325.37,335.32,334.66,335.17
2017-12-02 22:06:34.857000,L8,298.79,293.19,295.09,295.76,306.04,292.80,314.25,299.63,298.87,309.60,309.11,328.61,327.46,340.58,335.85,336.88
2018-03-08 22:05:39.901000,L8,261.16,258.11,229.49,197.27,235.96,256.03,264.02,263.45,271.39,248.38,261.31,274.97,277.60,286.06,284.08,278.03
2018-03-08 22:06:03.851000,L8,258.42,253.94,227.41,195.09,232.97,253.50,262.17,260.98,265.35,246.78,258.21,271.21,275.67,281.66,282.44,275.64
2018-08-31 22:05:35.273000,L8,,,,179.27,200.47,233.86,233.99,238.25,239.98,225.92,225.33,,,,,
2018-09-16 22:05:39.825000,L8,282.60,268.49,249.24,210.57,255.42,271.00,272.57,274.65,279.33,252.39,268.68,285.84,282.13,285.81,291.50,280.68
2018-10-18 22:05:53.709000,L8,287.30,272.59,253.78,214.50,257.97,273.98,276.23,281.27,283.67,275.10,273.35,290.68,297.11,299.15,298.67,301.72
2018-10-18 22:06:17.672000,L8,288.78,274.04,255.77,217.30,259.97,275.29,279.06,284.67,284.75,277.62,274.77,292.19,301.22,300.48,303.94,302.50
2018-11-03 22:05:57.421000,L8,,,,,,,,,,,,234.00,252.56,254.21,265.88,260.64
2018-11-19 22:06:22.186000,L8,306.17,297.75,293.29,322.67,306.35,362.90,274.15,283.73,282.53,328.76,315.62,286.84,328.35,340.51,349.74,330.19
2018-12-21 22:06:18.644000,L8,289.46,281.74,287.35,298.54,282.68,313.78,310.19,303.77,315.22,303.26,321.37,311.12,333.79,316.71,305.10,320.05
2019-01-22 22:05:50.255000,L8,263.70,270.82,228.69,191.44,227.23,245.97,251.01,249.23,250.24,241.99,247.78,256.56,261.78,264.06,271.82,264.11
2019-01-22 22:06:14.214000,L8,277.95,275.22,232.89,195.88,234.29,253.73,258.40,255.65,256.81,247.33,256.79,263.61,268.89,270.63,280.12,270.59
2019-02-07 22:05:47.667000,L8,272.46,266.92,243.33,199.82,244.61,264.27,266.23,263.26,271.51,264.31,260.91,280.98,276.79,283.00,287.08,283.38
2019-02-07 22:06:11.622000,L8,281.06,276.80,274.27,208.19,255.63,282.47,275.43,275.19,279.67,274.18,269.33,287.10,285.21,294.10,361.14,335.70
2019-04-12 22:05:54.693000,L8,,231.99,215.66,181.11,221.66,223.00,236.50,243.75,242.20,234.52,230.98,,,,,
2019-08-18 22:06:11.235000,L8,259.29,238.80,225.00,183.87,222.29,240.44,240.39,242.31,246.71,240.41,235.70,249.29,264.70,264.30,271.82,258.66
2019-11-06 22:06:24.678000,L8,351.81,361.68,242.56,222.88,237.31,352.24,337.13,248.87,242.14,307.19,275.93,335.19,,279.37,265.00,284.49
2019-11-06 22:06:48.641000,L8,353.11,363.70,243.05,225.62,239.88,352.57,337.56,250.26,243.18,308.96,274.29,335.71,,280.80,266.72,286.57
2019-11-22 22:06:21.092000,L8,281.87,268.46,249.50,216.09,256.71,272.60,273.36,274.46,280.52,269.11,272.86,288.05,288.99,296.55,292.10,297.22
2019-11-22 22:06:45.051000,L8,281.03,267.82,248.38,212.86,256.41,271.87,273.08,273.89,280.36,268.83,272.37,287.77,289.61,296.31,292.53,295.61
2019-12-08 22:06:20.730000,L8,,,,172.71,183.37,224.40,233.30,232.65,,,,,,,,
2019-12-08 22:06:44.689000,L8,,,220.32,179.51,191.34,235.22,240.76,240.92,,,,,,,,
2020-01-09 22:06:13.711000,L8,259.24,279.98,229.84,194.35,234.63,252.88,255.98,253.38,251.94,246.82,250.24,264.67,274.12,271.63,281.92,270.46
2020-02-10 22:06:04.888000,L8,255.13,277.34,276.35,188.19,229.11,245.38,253.44,246.95,251.41,242.70,252.19,260.85,303.95,264.48,271.15,263.61
2020-02-10 22:06:28.847000,L8,,,,,,,238.79,235.33,236.93,232.88,233.53,244.12,249.92,244.99,239.87,253.73
2020-03-13 22:05:54.202000,L8,275.33,263.08,239.91,201.75,247.46,260.80,264.19,265.17,274.70,256.88,265.81,280.69,282.06,305.76,289.14,278.12
2020-03-29 22:06:09.106000,L8,372.65,344.15,334.46,301.32,298.05,342.55,265.56,344.86,336.44,275.98,264.25,280.66,279.91,282.54,289.92,280.09
2020-07-19 22:05:55.897000,L8,267.93,244.71,232.00,189.46,228.68,247.42,243.66,253.12,254.45,249.79,236.53,,,,,
2020-07-19 22:06:19.856000,L8,279.67,293.11,236.47,194.96,232.64,252.48,249.91,257.54,260.12,255.60,240.31,253.55,270.98,266.13,269.46,
2020-10-07 22:06:21.789000,L8,345.43,285.66,251.17,289.18,303.78,337.84,266.60,263.42,362.58,309.80,336.39,282.69,282.51,289.18,287.47,349.19
2020-10-07 22:06:45.752000,L8,,,,,,,272.70,350.97,322.70,301.36,,339.14,288.42,293.32,290.98,291.96
2021-02-12 22:06:07.348000,L8,,,,,,,235.46,246.11,245.34,242.24,238.95,251.16,260.17,259.89,268.89,255.95
2021-03-16 22:05:51.916000,L8,,,,175.09,200.94,230.30,235.66,244.35,240.58,232.36,231.89,229.98,260.21,259.94,254.59,256.78
2021-04-01 22:05:48.357000,L8,,,,177.29,218.83,228.29,236.95,241.41,238.38,228.45,225.86,,,,,
2021-04-01 22:06:12.311000,L8,,,,176.82,218.14,226.69,234.82,239.97,236.86,225.60,224.14,,,,,
2021-05-03 22:05:32.764000,L8,,,,178.72,218.34,233.78,236.62,241.89,244.51,237.40,233.36,,,,,
2021-05-03 22:05:56.714000,L8,267.83,255.63,234.89,195.38,234.98,254.18,259.44,258.80,262.85,247.75,255.35,265.41,275.59,275.78,282.90,264.46
2022-01-14 22:06:39.395000,L8,,243.04,224.90,188.96,229.85,246.81,256.41,251.17,252.13,242.97,250.47,263.28,265.36,262.72,271.66,262.62
2022-01-22 22:06:18.213000,L9,302.26,309.58,314.82,319.22,320.63,357.78,336.57,329.45,328.63,344.69,274.06,291.37,298.69,293.70,294.51,292.37
2022-01-22 22:06:42.172000,L9,303.68,310.13,315.26,320.35,319.79,358.56,336.72,329.68,328.41,343.87,273.44,291.27,298.27,293.62,294.47,284.19
2022-01-30 22:06:10.369000,L8,277.02,280.09,279.20,211.08,309.15,325.65,322.59,265.43,282.88,251.68,268.78,286.91,306.15,325.17,293.26,330.81
2022-01-30 22:06:34.320000,L8,276.17,279.78,278.91,210.05,278.86,325.68,323.11,266.43,282.60,258.34,270.08,312.84,310.10,323.22,296.18,313.88
2022-02-23 22:06:08.091000,L9,,232.05,219.89,183.28,224.08,240.68,246.59,249.81,246.57,238.45,239.82,244.58,259.23,259.77,265.09,262.12
2022-02-23 22:06:32.050000,L9,262.98,257.84,234.67,202.06,238.71,261.11,262.71,261.26,266.47,249.10,262.06,273.81,274.76,279.06,282.77,277.45
2022-04-28 22:05:47.053000,L9,,240.36,224.90,187.86,225.36,240.12,237.49,242.19,245.05,238.61,244.67,,,,,
2022-04-28 22:06:11.016000,L9,,230.97,220.87,183.69,220.87,236.39,234.06,237.58,239.18,232.53,231.98,,,,,
2022-05-06 22:05:53.688000,L8,,,218.86,182.49,203.23,229.10,230.07,236.43,233.34,227.91,228.27,,,,,
2022-05-06 22:06:17.651000,L8,,,218.60,183.63,199.71,228.00,227.17,234.52,,,,,,,,
2022-07-01 22:05:54.433000,L9,304.24,287.75,300.21,281.36,271.91,302.27,286.50,292.59,290.40,299.38,323.29,331.70,350.11,337.89,273.32,
2022-07-01 22:06:18.392000,L9,305.18,288.13,299.58,280.40,270.80,302.18,290.25,293.28,290.24,298.52,322.35,304.74,349.37,337.68,272.92,
2022-08-10 22:06:32.253000,L8,266.68,258.97,232.48,195.68,295.03,278.28,282.45,268.26,278.42,273.70,193.22,,,,,
2022-08-10 22:06:56.211000,L8,269.33,261.25,234.81,197.68,296.67,302.68,291.35,277.16,293.97,284.62,315.02,296.89,,,,
2022-09-03 22:06:40.023000,L9,331.94,340.79,263.37,215.20,250.98,275.16,272.53,275.55,283.45,270.08,269.85,289.19,298.60,295.20,293.65,292.08
2022-10-05 22:06:46.770000,L9,260.79,249.82,220.73,181.28,222.42,,,230.17,240.50,242.92,233.88,231.53,244.37,250.60,234.15,
2022-10-21 22:06:29.540000,L9,,,,,,,237.29,239.88,240.04,231.30,234.58,250.12,264.07,263.80,264.71,263.47
2022-10-21 22:06:53.495000,L9,296.22,321.59,332.86,300.94,273.22,302.47,311.65,308.80,325.56,343.14,346.14,365.62,356.23,344.86,302.31,304.97
2022-11-14 22:06:59.140000,L8,291.39,271.86,250.70,214.02,258.79,272.16,273.79,277.33,284.43,275.44,273.80,290.09,291.74,297.86,291.92,297.59
2022-12-24 22:06:26.081000,L9,284.96,282.49,284.26,281.19,289.56,298.78,297.00,294.47,317.56,296.01,313.03,314.26,324.97,325.18,328.18,337.39
2022-12-24 22:06:50.044000,L9,287.75,284.26,286.21,247.58,290.19,300.79,299.83,295.84,301.49,295.72,312.00,314.02,325.01,325.38,329.14,338.15
2023-02-18 22:06:13.995000,L8,259.48,249.17,221.64,188.63,225.70,245.80,250.48,250.57,251.38,241.66,249.83,253.84,266.16,266.44,269.17,266.28
2023-02-18 22:06:37.945000,L8,300.50,283.24,275.71,274.98,291.17,314.50,312.02,311.40,327.98,337.84,338.98,290.23,304.63,322.39,351.06,328.12
2023-03-06 22:06:02.229000,L8,285.55,262.37,223.12,189.41,226.67,248.46,249.37,255.81,252.64,246.25,245.19,255.35,270.43,267.34,272.27,264.32
2023-03-06 22:06:26.184000,L8,252.27,258.51,219.23,184.99,223.17,241.07,244.90,252.62,248.19,241.94,239.75,247.41,264.93,262.95,265.80,258.79
2023-03-14 22:06:11.235000,L9,,,,177.97,220.06,229.94,233.96,240.29,237.76,222.61,232.57,238.49,257.33,253.83,245.05,254.38
2023-03-14 22:06:35.185000,L9,,235.29,219.13,186.24,225.00,240.04,242.23,248.90,246.29,240.08,239.82,250.21,264.30,261.45,266.19,260.10
2023-03-22 22:05:52.850000,L8,,,,180.95,223.87,239.61,242.00,244.56,245.61,236.25,247.03,254.08,261.20,260.65,255.36,260.19
2023-03-22 22:06:16.808000,L8,,,,,219.88,231.32,237.20,237.75,237.17,,,,,,,
2023-03-30 22:05:59.281000,L9,268.54,256.06,231.84,194.34,237.88,255.03,268.78,280.02,282.31,225.60,290.26,257.92,285.30,290.34,285.26,272.88
2023-03-30 22:06:23.236000,L9,269.22,256.42,232.25,194.53,238.10,255.43,268.98,280.42,256.27,225.83,291.53,258.86,285.64,290.57,285.48,272.80
2023-04-07 22:06:04.212000,L8,,,,177.87,221.20,227.41,237.04,242.51,238.59,,233.41,243.58,267.67,257.25,244.68,255.49
2023-04-23 22:05:33.182000,L8,,,,308.42,266.58,269.20,322.92,324.89,327.17,275.97,270.52,295.78,281.37,289.94,287.16,281.62
2023-04-23 22:05:57.137000,L8,,,,,,,,,,,239.71,236.36,256.62,259.99,262.15,258.82
2023-05-25 22:05:44.594000,L8,275.64,259.98,240.57,202.04,234.70,251.48,252.21,258.91,264.86,260.08,249.69,267.52,276.85,272.66,282.54,
2023-06-10 22:05:27.865000,L8,257.19,247.19,225.66,190.63,222.13,239.24,241.39,246.72,251.55,241.30,229.80,,,,,
2023-06-10 22:05:51.824000,L8,282.87,269.91,248.99,212.75,243.55,262.76,267.22,266.79,277.48,260.96,264.38,283.73,284.95,294.56,282.82,247.08
2023-07-28 22:05:50.970000,L8,253.63,245.05,226.46,189.20,221.06,225.48,234.20,232.34,242.41,240.62,237.41,237.11,263.61,261.13,265.45,
2023-07-28 22:06:14.924000,L8,258.46,250.65,230.28,194.12,225.77,237.43,237.94,237.28,249.06,243.32,241.65,247.79,268.01,265.73,271.06,
2023-08-05 22:05:47.142000,L9,,,,308.75,326.24,336.80,336.84,,,,,,,,,
2023-08-29 22:06:02.142000,L8,316.70,311.07,315.53,336.79,327.37,314.82,327.45,322.38,310.58,320.16,309.06,327.84,324.66,336.10,331.28,341.58
2023-08-29 22:06:26.093000,L8,316.38,310.70,314.75,334.38,326.47,312.06,326.88,322.05,310.10,319.30,309.14,322.45,324.34,335.36,331.13,340.67
2023-10-08 22:06:10.308000,L9,,,,,,,,,,,232.50,239.84,262.87,259.46,264.09,257.02
2023-10-08 22:06:34.267000,L9,288.50,279.26,257.37,228.98,260.80,279.61,280.06,283.23,282.88,275.63,276.81,292.07,297.43,299.84,369.34,358.77
2023-11-09 22:06:12.836000,L9,287.95,274.05,259.03,215.05,260.77,276.88,273.19,280.33,283.17,271.37,274.82,290.44,299.09,298.78,295.56,299.09
2023-11-09 22:06:36.795000,L9,284.52,270.34,252.74,207.82,256.25,273.39,271.46,277.69,280.87,268.68,270.65,287.73,295.91,294.41,293.23,292.84
2023-11-25 22:06:20.599000,L9,311.60,295.53,297.05,313.77,316.64,348.77,319.51,309.92,302.44,319.15,319.22,306.48,324.51,320.30,330.55,347.82
2023-11-25 22:06:44.562000,L9,283.55,291.60,290.01,306.50,308.07,273.87,312.42,303.46,288.94,314.59,306.58,298.11,314.05,315.95,321.56,340.76
2024-01-12 22:06:18.916000,L9,,,,194.40,244.98,259.99,251.79,259.91,260.79,247.26,258.42,280.47,282.58,273.94,280.94,280.93
2024-01-12 22:06:42.879000,L9,,,,201.86,254.43,263.73,258.25,262.36,265.79,250.08,262.17,283.57,290.43,291.93,314.30,306.76
2024-01-28 22:06:18.213000,L9,,246.51,221.28,186.46,229.22,246.28,253.30,254.04,251.54,240.55,247.84,256.55,263.45,263.69,266.16,261.65
2024-01-28 22:06:42.172000,L9,257.28,268.03,229.48,196.43,234.95,254.37,260.65,259.52,259.75,246.13,257.23,267.92,270.53,269.52,275.76,269.81
