dates,nzd0414-0000,nzd0414-0001,nzd0414-0002,nzd0414-0003,nzd0414-0004,nzd0414-0005,nzd0414-0006,nzd0414-0007,nzd0414-0008,nzd0414-0009,nzd0414-0010,nzd0414-0011,nzd0414-0012,nzd0414-0013,nzd0414-0014,nzd0414-0015,nzd0414-0016,nzd0414-0017,nzd0414-0018,nzd0414-0019,nzd0414-0020,nzd0414-0021,nzd0414-0022,nzd0414-0023,nzd0414-0024,nzd0414-0025,nzd0414-0026,nzd0414-0027,nzd0414-0028,nzd0414-0029,nzd0414-0030,nzd0414-0031,nzd0414-0032,nzd0414-0033,nzd0414-0034,nzd0414-0035,nzd0414-0036,nzd0414-0037,nzd0414-0038,nzd0414-0039,nzd0414-0040,nzd0414-0041,nzd0414-0042,nzd0414-0043,nzd0414-0044,nzd0414-0045,nzd0414-0046,nzd0414-0047,nzd0414-0048,nzd0414-0049,nzd0414-0050,nzd0414-0051,nzd0414-0052,nzd0414-0053,nzd0414-0054
2022-03-01 22:20:00+00:00,230.49,224.72333333333333,224.70333333333335,216.75333333333333,219.66333333333333,195.99666666666667,203.23857142857145,227.34857142857143,226.56285714285715,223.35750000000002,222.57888888888888,214.51285714285714,222.1957142857143,229.46,235.46125,221.28142857142856,210.46142857142857,210.28125,215.43625,211.5914285714286,215.55857142857144,214.91285714285715,220.3225,226.01875,219.17499999999998,233.39285714285714,247.30428571428573,247.85714285714286,243.9316666666667,244.66857142857143,242.4157142857143,241.72857142857146,246.13,247.8414285714286,251.4042857142857,258.2114285714286,264.2,273.60857142857145,288.05125,287.6557142857143,285.1133333333333,282.01,277.27000000000004,272.5514285714286,264.935,266.3728571428572,255.61166666666668,255.92333333333337,255.45000000000002,258.1616666666667,260.952,260.71,271.084,274.355,268.7475
2022-03-17 22:19:53+00:00,230.49,224.72333333333333,224.70333333333335,216.75333333333333,219.66333333333333,195.99666666666667,201.3925,225.2125,224.37375,221.29222222222222,219.81799999999998,212.46125,220.09125,226.82,233.50111111111113,219.63875,208.00125,207.73333333333332,212.91555555555556,209.6925,213.87125,212.81375,217.74333333333334,223.38444444444445,216.73285714285717,231.17875,245.27,246.075,243.9316666666667,244.66857142857143,242.4157142857143,241.72857142857146,246.13,247.8414285714286,248.76874999999998,256.25875,262.4075,271.51625,284.7733333333333,283.76625,283.6114285714286,280.02,275.4157142857143,269.1725,262.6871428571429,264.87875,251.82857142857142,252.34,252.81714285714287,258.1616666666667,260.952,260.71,271.084,274.355,268.7475
2022-03-25 22:19:56+00:00,231.3425,223.8575,222.9425,215.8375,220.58,195.58499999999998,204.04444444444445,225.2125,224.37375,221.29222222222222,219.81799999999998,212.46125,220.09125,228.62199999999999,235.93400000000003,219.63875,208.00125,207.73333333333332,212.91555555555556,212.07666666666668,213.87125,212.81375,217.74333333333334,223.38444444444445,216.73285714285717,231.17875,245.27,249.45666666666668,248.4857142857143,246.79375,244.72750000000002,244.28250000000003,248.80428571428573,250.16250000000002,251.14333333333332,258.27777777777777,264.4411111111111,273.6166666666667,284.7733333333333,283.76625,286.62375,282.65,278.12875,269.1725,265.8025,267.18666666666667,251.82857142857142,252.34,255.6625,260.7114285714286,264.4633333333333,263.80333333333334,273.35499999999996,276.676,275.57
2022-04-26 22:19:44+00:00,231.3425,223.8575,222.9425,215.8375,220.58,195.58499999999998,202.399,223.24333333333334,222.63555555555556,220.067,217.90454545454543,211.25333333333333,218.76555555555558,226.20545454545453,234.31545454545457,218.3122222222222,206.13888888888889,206.23600000000002,210.35999999999999,210.808,212.12111111111113,211.01777777777778,216.05100000000002,220.40900000000002,215.1325,229.91222222222223,243.36111111111111,249.45666666666668,248.4857142857143,246.79375,244.72750000000002,244.28250000000003,248.80428571428573,250.16250000000002,251.14333333333332,258.27777777777777,264.4411111111111,273.6166666666667,284.7733333333333,283.76625,286.62375,282.65,278.12875,269.1725,265.8025,267.18666666666667,251.82857142857142,252.34,255.6625,260.7114285714286,264.4633333333333,263.80333333333334,273.35499999999996,276.676,275.57
2022-08-08 22:20:28+00:00,231.675,222.89999999999998,220.60999999999999,214.54500000000002,208.17000000000002,192.86999999999995,201.692,218.55,217.10999999999999,211.26399999999998,204.946,207.224,214.468,220.17,230.6583333333333,214.552,202.54399999999998,197.47799999999998,200.762,209.82000000000002,206.958,204.92800000000003,206.35399999999998,207.85999999999999,213.42399999999998,224.21800000000002,234.546,251.82750000000004,269.84000000000003,252.4133333333333,249.7966666666667,248.9733333333334,249.49000000000007,255.68000000000006,252.8125,260.2,266.80000000000007,274.92750000000007,276.30333333333334,280.61666666666673,285.6833333333333,280.9433333333333,275.58666666666676,264.70000000000005,263.46333333333337,268.6425,246.5633333333333,247.40666666666672,255.6825,263.42,266.68666666666667,265.6433333333334,276.1133333333333,272.4533333333333,283.5466666666667
2022-09-09 22:20:35+00:00,233.9,221.26,217.66,213.09,223.33,194.35,200.43999999999997,211.94999999999996,212.21333333333328,209.12,200.04,202.1975,209.63,216.84,227.83199999999997,210.5125,196.29,194.3075,194.75,207.02800000000002,202.79500000000002,200.3125,200.115,203.2175,205.66750000000002,217.9725,226.255,249.23000000000002,275.81,261.67,260.91,262.16,264.85,266.41,250.23000000000002,253.32333333333335,261.01,269.33666666666664,258.55,256.54,285.7966666666667,284.56999999999994,280.70500000000004,245.52,268.40500000000003,270.0349999999999,229.13,221.21000000000006,252.12999999999997,259.16,282.02,279.27,284.71,267.18999999999994,288.87
2022-10-11 22:20:30+00:00,,,,,,,187.59,212.795,211.8166666666667,208.39333333333335,199.9225,203.56333333333336,211.0533333333333,210.4375,219.555,210.3675,197.4425,195.39499999999998,195.16000000000003,200.89749999999998,202.6775,200.6925,200.64,203.2275,206.4075,218.20000000000002,226.445,234.78500000000003,,,,,,,,242.95,252.46,260.72,250.06,239.2,274.185,270.26,267.58,260.13,251.79,254.89,233.44,226.91000000000008,242.7,240.66500000000002,,,248.55,249.69999999999996,272.725
2022-11-04 22:20:24+00:00,,,,,,,,218.1,211.29,206.4666666666667,198.345,204.55,212.49999999999997,213.23666666666665,220.03,211.25666666666666,199.51,196.2733333333333,197.675,199.9825,203.64,201.0725,200.8025,206.015,206.6475,218.445,227.1825,234.52,,232.73,227.29,,237.88,230.16,237.02,244.35,251.72500000000002,262.79,254.84,253.815,274.49,270.635,267.135,259.76,253.33999999999997,255.435,237.49500000000006,231.57000000000005,241.52999999999997,240.9566666666667,,,248.55,249.69999999999996,268.89000000000004
2022-12-22 22:20:23+00:00,311.61,,,,,,,255.71,211.29,206.4666666666667,198.345,204.55,212.49999999999997,213.23666666666665,220.03,211.25666666666666,199.51,196.2733333333333,197.675,199.9825,203.64,201.0725,200.8025,206.015,219.01800000000003,218.445,227.1825,243.62,270.13,247.45,246.065,273.29,259.4,230.16,257.47,257.08,261.88,275.52333333333337,274.9166666666667,253.815,274.49,270.635,267.135,259.76,253.33999999999997,255.435,237.49500000000006,231.57000000000005,241.52999999999997,240.9566666666667,,,290.06999999999994,249.69999999999996,284.17
2022-12-30 22:20:24+00:00,312.895,,,,,,,267.45666666666665,211.29,206.4666666666667,198.345,204.55,212.49999999999997,213.23666666666665,220.03,211.25666666666666,199.51,196.2733333333333,197.675,199.9825,203.64,201.0725,200.8025,206.015,219.01800000000003,218.445,227.1825,243.62,284.865,247.45,246.065,273.29,259.4,230.16,257.47,257.08,261.88,275.52333333333337,274.9166666666667,253.815,274.49,270.635,267.135,259.76,253.33999999999997,255.435,237.49500000000006,231.57000000000005,241.52999999999997,240.9566666666667,,,310.8866666666666,249.69999999999996,296.63800000000003
2023-01-07 22:20:26+00:00,303.79,,,,,,,267.45666666666665,211.29,206.4666666666667,198.345,204.55,212.49999999999997,213.23666666666665,220.03,211.25666666666666,199.51,196.2733333333333,197.675,199.9825,203.64,201.0725,200.8025,206.015,219.01800000000003,218.445,227.1825,243.62,286.9766666666667,247.45,258.09,288.44500000000005,272.16,230.16,257.47,257.08,274.1575,284.035,274.9166666666667,253.815,274.49,270.635,267.135,259.76,253.33999999999997,255.435,237.49500000000006,231.57000000000005,241.52999999999997,240.9566666666667,,,314.8825,249.69999999999996,305.5183333333334
2023-01-15 22:20:17+00:00,285.3475,220.61,211.3,202.48,203.0,,260.18,266.63,222.7225,216.89000000000001,206.086,214.85000000000002,223.1833333333333,222.33499999999998,228.18,219.975,206.0,202.265,203.344,205.994,208.82399999999998,209.71999999999997,207.706,212.546,221.35500000000002,223.41799999999998,233.07200000000003,246.92399999999998,278.08,251.30333333333337,257.2725,277.34,268.8925,244.79000000000008,259.2733333333333,259.27250000000004,273.826,283.79,279.885,268.46999999999997,280.5975,278.7733333333333,275.19,269.0333333333333,262.8066666666667,264.42333333333335,248.57333333333338,240.92250000000004,247.89499999999998,247.7975,270.85,271.52,314.8825,260.71,305.5183333333334
2023-01-23 22:20:20+00:00,272.656,216.985,211.18,202.33999999999997,201.45999999999998,189.9,256.52500000000003,264.98400000000004,229.35999999999999,222.01999999999998,210.54833333333332,219.78500000000003,228.0575,226.414,233.6,224.53400000000002,209.748,205.69,206.97333333333336,209.8133333333333,212.165,212.53833333333333,211.17333333333332,216.1,222.70714285714286,226.05499999999998,237.09833333333336,248.01333333333332,272.288,252.5275,256.116,271.0375,266.96,249.2466666666667,259.7725,260.508,273.20166666666665,283.53333333333336,283.20799999999997,275.5175,283.96999999999997,282.2375,278.0775,272.195,266.96,268.1175,253.39750000000004,246.19000000000005,251.27399999999997,251.43200000000002,269.225,270.20500000000004,314.8825,265.24,305.5183333333334
2023-02-08 22:20:30+00:00,266.2133333333333,218.96333333333334,222.76666666666665,202.33999999999997,201.45999999999998,189.9,242.60000000000002,273.76599999999996,237.93,231.984,217.79166666666666,232.21249999999998,231.40333333333334,227.005,241.51999999999998,232.01999999999998,210.0825,206.0575,207.23200000000003,216.0233333333333,218.67333333333332,218.99833333333333,217.125,221.87666666666667,225.00714285714284,230.29,243.92999999999998,250.78142857142856,268.9433333333333,254.782,256.116,273.82,266.96,252.00250000000003,259.7725,260.508,274.59285714285716,283.57428571428574,285.8333333333333,281.912,288.7583333333333,291.428,278.0775,282.986,277.174,277.75,253.39750000000004,249.79500000000004,253.65166666666664,254.28166666666667,271.40000000000003,270.20500000000004,316.078,270.8466666666667,316.52833333333336
2023-02-16 22:20:13+00:00,260.3757142857143,218.3275,219.9475,205.10333333333332,203.56333333333336,192.745,235.76000000000002,271.7416666666667,241.63833333333332,235.76333333333332,221.72714285714287,235.138,236.44750000000002,233.244,244.9766666666667,234.14666666666665,215.016,209.648,211.13833333333332,218.54142857142855,220.14285714285714,222.06428571428572,220.1757142857143,225.07999999999998,227.78625,233.35142857142858,245.93428571428572,252.31875,266.7,259.3333333333333,256.38,270.945,265.72499999999997,253.75,260.508,262.0833333333333,274.6675,283.61875,287.12142857142857,284.62,290.92571428571426,292.4766666666667,281.348,283.9783333333333,278.385,278.94,257.216,252.5957142857143,255.68428571428572,256.29857142857145,271.45000000000005,270.97,309.97666666666663,273.3375,314.2914285714286
2023-02-24 22:20:15+00:00,256.67375,218.276,219.46800000000002,206.855,204.85,192.42999999999998,232.6,269.4371428571429,243.13285714285715,236.6342857142857,223.6275,236.41333333333333,238.28000000000003,236.21166666666667,246.20142857142858,235.87142857142857,217.33166666666668,211.9033333333333,213.98571428571427,220.1525,221.95000000000002,223.9525,222.09375,226.61625,229.53333333333336,235.47375,247.73,253.46555555555557,264.905,259.7142857142857,255.81857142857143,268.7642857142857,264.96714285714285,255.44333333333336,261.0933333333333,263.3257142857143,274.83666666666664,283.76666666666665,288.35875,286.6042857142857,292.05125,293.2685714285714,282.925,284.60857142857145,278.9542857142857,279.6714285714285,261.39833333333337,254.62750000000003,257.13875,257.785,270.61199999999997,270.81,305.42857142857144,275.214,312.39875
2023-03-28 22:19:57+00:00,256.67375,218.276,219.46800000000002,206.855,204.85,192.42999999999998,232.6,269.4371428571429,243.13285714285715,236.6342857142857,227.1314285714286,243.98600000000002,246.10500000000002,241.94,251.15166666666667,236.4442857142857,218.35833333333335,212.19000000000003,215.17857142857142,221.21875,222.0175,225.27499999999998,223.2225,226.88500000000002,230.09666666666666,236.53500000000003,248.36874999999998,253.2911111111111,260.81444444444446,257.02875,253.39374999999998,264.4275,262.24625000000003,252.5171428571429,258.5571428571428,263.8285714285714,275.1455555555556,284.1666666666667,286.3877777777777,285.33125,292.15500000000003,290.9325,280.95,282.14125,276.405,277.0775,259.03857142857146,259.20375,257.305,258.33875,270.61199999999997,270.81,305.42857142857144,275.214,308.2811111111111
2023-04-05 22:19:40+00:00,256.67375,218.276,219.46800000000002,206.855,204.85,192.42999999999998,225.00166666666667,262.265,239.35625,233.20499999999998,223.97250000000003,237.61333333333334,239.66800000000003,235.69833333333335,246.48142857142858,232.785,214.54571428571427,209.53142857142856,213.1625,219.13666666666666,219.66111111111113,222.48,220.18666666666667,223.50111111111113,228.038,234.83777777777777,246.04666666666668,251.16,260.81444444444446,257.02875,253.39374999999998,264.4275,262.24625000000003,252.5171428571429,258.5571428571428,260.77375,272.809,281.10800000000006,281.462,285.33125,289.82444444444445,288.65555555555557,278.5625,277.7811111111111,272.84,274.2522222222222,252.85750000000002,256.99333333333334,254.68333333333334,258.33875,270.61199999999997,270.81,305.42857142857144,275.214,308.2811111111111
2023-04-13 22:19:50+00:00,250.30333333333334,213.29999999999998,213.15833333333333,201.31,200.46800000000002,186.13,222.25428571428574,258.3288888888889,241.34375,234.98375000000001,225.94000000000003,234.0885714285714,236.39000000000001,238.39333333333332,248.57142857142858,233.80375,216.08714285714285,210.99,214.455,220.55666666666664,220.42222222222225,223.3988888888889,220.98222222222222,224.3711111111111,228.798,235.62111111111113,246.69,251.987,260.81444444444446,257.02875,253.39374999999998,264.4275,262.24625000000003,252.5171428571429,258.5571428571428,260.77375,272.809,281.10800000000006,284.9511111111111,291.9214285714286,291.89125,290.95500000000004,280.13142857142856,279.98749999999995,274.0788888888889,274.70444444444445,253.5225,257.44444444444446,254.75,258.945,270.61199999999997,270.81,314.90833333333336,281.2725,312.995
2023-05-23 22:19:17+00:00,245.902,208.60857142857142,208.25857142857143,198.47,197.32000000000002,182.35999999999999,218.84875,255.18,243.305,237.38125,229.28000000000003,232.01125,234.38857142857142,236.2342857142857,247.0675,232.47222222222223,214.87374999999997,209.5375,215.795,222.19444444444443,221.90555555555557,224.71444444444444,222.49444444444444,225.53666666666666,230.17600000000002,236.69,248.40555555555557,253.44700000000003,260.81444444444446,260.5,257.12285714285713,264.4275,265.7271428571429,255.47,261.12,262.31374999999997,274.18100000000004,282.91333333333336,288.1175,295.83666666666664,292.49749999999995,291.715,281.17857142857144,282.92999999999995,276.4775,277.045,255.23285714285717,256.16333333333336,255.27777777777777,261.43142857142857,270.61199999999997,270.81,314.90833333333336,281.2725,320.39142857142855
2023-06-08 22:19:24+00:00,245.902,208.60857142857142,208.25857142857143,198.47,197.32000000000002,182.35999999999999,216.65,252.6409090909091,240.9622222222222,235.4488888888889,227.76555555555558,230.33333333333334,232.6475,234.48499999999999,245.4588888888889,231.23000000000002,213.75666666666666,208.84444444444446,215.20555555555555,221.28999999999996,220.77200000000002,223.41,221.381,224.285,229.24818181818182,236.14499999999998,247.731,249.1490909090909,260.81444444444446,259.01625,254.73,262.07666666666665,263.5275,254.37625,259.795,261.7655555555555,273.4118181818182,281.433,288.1175,293.43285714285713,291.3222222222222,290.4211111111111,280.32625,281.145,275.2088888888889,275.78111111111116,254.93125,256.277,254.971,260.7325,270.61199999999997,270.81,314.90833333333336,281.2725,320.39142857142855
2023-06-16 22:19:18+00:00,241.71363636363637,206.00875,203.64375,195.21142857142857,195.21714285714285,182.35999999999999,214.533,250.33,239.196,233.79700000000003,226.38400000000001,228.80700000000002,231.07333333333332,232.66777777777776,243.94299999999998,230.22272727272727,212.658,208.6,214.54699999999997,220.32272727272724,219.88181818181818,222.38727272727272,220.18818181818185,223.37454545454545,228.44500000000002,235.4618181818182,247.57818181818183,248.8525,258.867,257.80333333333334,253.1822222222222,260.18600000000004,261.8744444444444,253.63,258.88111111111107,261.40299999999996,272.7616666666667,280.5172727272727,287.2966666666667,291.875,290.325,285.361,279.6844444444444,279.84444444444443,274.338,271.14,255.17222222222225,256.4490909090909,254.83090909090907,260.31,267.9066666666667,270.81,314.90833333333336,281.2725,320.39142857142855
2023-07-26 22:19:47+00:00,214.12714285714287,199.6314285714286,199.57999999999998,192.36,192.72,177.868,202.60777777777778,236.0477777777778,233.47999999999996,229.82555555555552,223.7811111111111,226.38333333333333,226.895,228.4925,241.44,227.06111111111107,209.54625000000001,205.79625,211.79125,218.2888888888889,217.80777777777774,218.61700000000002,217.641,220.15,222.92,233.95099999999996,245.67199999999997,244.911,245.446,257.1416666666667,245.07,252.95166666666668,251.99,252.1557142857143,254.6433333333333,257.16999999999996,267.1725,272.8671428571428,279.885,290.09333333333336,288.35875000000004,283.24125000000004,277.01714285714286,278.47714285714284,272.7775,268.725,251.13571428571433,253.85555555555553,252.37333333333333,258.35714285714283,267.2475,271.415,292.8233333333333,281.765,304.07499999999993
2023-08-27 22:19:59+00:00,200.908,183.974,180.156,177.91500000000002,181.35750000000002,167.31666666666666,195.8557142857143,224.47285714285718,221.17142857142855,217.2742857142857,212.58571428571432,213.8957142857143,219.39714285714285,219.86285714285714,229.285,215.94714285714286,202.49,199.77,205.1214285714286,207.75,207.8742857142857,208.83125,208.43125,210.8475,215.39,227.60375,239.8825,237.32,233.36,244.6775,237.96999999999997,240.355,246.46,244.95,249.44400000000002,252.32333333333335,260.00500000000005,264.812,266.205,278.79,278.87666666666667,269.83166666666665,270.7616666666667,262.818,260.3066666666667,254.73833333333334,242.275,247.64285714285717,245.37714285714284,251.4,254.38,,,,275.34
2023-09-12 22:20:01+00:00,202.58333333333334,187.76333333333332,182.06000000000003,181.026,183.88600000000002,175.175,198.36125,225.99375,222.68374999999997,218.55749999999998,213.56125,215.34875,220.90125,221.3975,229.8557142857143,217.0675,203.355,200.91125000000002,205.94375000000002,208.89375,208.65625,208.54777777777778,208.57,211.2211111111111,216.32777777777778,230.70111111111112,243.0566666666667,239.08666666666664,237.02,247.446,242.02799999999996,243.36999999999998,249.16800000000003,247.395,252.335,254.42714285714285,262.12,268.04,271.44,281.934,281.78714285714284,273.4057142857143,274.03285714285715,267.075,264.1485714285714,256.81428571428575,244.8242857142857,249.43250000000003,247.57625,254.32666666666668,259.705,268.86,276.34,,275.34
2023-10-06 22:20:06+00:00,202.58333333333334,197.08571428571426,182.06000000000003,192.0,183.88600000000002,181.06,202.35000000000002,229.5325,225.16,222.86375,216.715,219.32,224.12875,226.12375,234.41571428571427,222.19857142857146,209.65285714285713,206.03428571428572,210.90285714285713,212.60571428571433,213.1585714285714,211.39499999999998,212.435,215.5375,222.1775,236.73999999999998,249.8675,244.06124999999997,244.535,253.04000000000002,248.038,248.45,253.85399999999998,254.39333333333335,257.85999999999996,261.77333333333337,268.3616666666667,276.092,283.15000000000003,283.3125,285.084,273.764,277.456,278.07399999999996,272.43666666666667,262.72999999999996,255.71333333333337,254.1514285714286,250.29666666666665,255.844,259.705,268.86,276.34,,
2023-10-30 22:20:12+00:00,203.232,198.52999999999997,182.15000000000003,194.574,184.1225,184.51749999999998,199.60250000000002,227.5225,222.585,223.72714285714284,213.97875,220.23142857142855,221.81500000000003,224.08875,232.19571428571427,220.05142857142854,208.48857142857145,204.5614285714286,209.0442857142857,210.6057142857143,211.31285714285713,210.09875,211.40875,214.3075,221.25,235.515,249.27125,243.39624999999998,240.06,249.84333333333333,244.51999999999998,248.45,253.85399999999998,254.39333333333335,257.85999999999996,259.17857142857144,265.1571428571429,272.7533333333334,283.15000000000003,278.65,283.1116666666667,273.0,275.3066666666667,278.07399999999996,270.5233333333333,261.6983333333333,259.10400000000004,255.46000000000004,248.35,258.8375,259.705,268.86,276.34,,
2023-11-15 22:20:11+00:00,210.63666666666666,205.53428571428572,182.15000000000003,201.6966666666667,184.1225,193.93599999999998,205.99666666666667,232.51444444444445,222.585,226.02749999999997,213.97875,222.73125,223.81222222222223,226.16111111111113,233.59125,221.385,210.7825,206.3375,211.2475,213.22375,213.7475,212.15444444444447,213.3022222222222,215.9088888888889,222.9711111111111,236.29777777777775,251.01666666666668,246.91444444444446,240.06,249.84333333333333,244.51999999999998,248.45,253.85399999999998,261.74142857142857,264.7942857142857,259.17857142857144,265.1571428571429,272.7533333333334,283.15000000000003,286.63666666666666,283.1116666666667,273.0,275.3066666666667,278.07399999999996,270.5233333333333,267.7657142857143,259.10400000000004,255.46000000000004,248.35,258.8375,259.705,268.86,276.34,,
2023-11-23 22:20:17+00:00,217.28666666666666,213.8614285714286,182.97250000000003,205.18200000000002,184.97000000000003,200.6,208.4988888888889,235.16444444444446,222.54857142857142,230.05375,213.23571428571427,227.28625,226.82444444444445,229.65333333333334,235.0575,222.40625,213.75375000000003,208.53750000000002,212.37875,214.4925,214.96625,214.21777777777777,214.43888888888887,216.99111111111108,224.0366666666667,237.1722222222222,251.85333333333332,248.17666666666668,243.73666666666668,249.84333333333333,244.51999999999998,249.3166666666667,254.87166666666667,263.56,270.45,259.3633333333333,265.2316666666667,272.7533333333334,286.03,288.37,285.97333333333336,275.9533333333333,277.90833333333336,279.7966666666667,272.2685714285714,269.65625,261.20166666666665,262.10833333333335,252.5,260.54200000000003,263.46666666666664,275.7800000000001,276.44999999999993,,
2023-12-09 22:20:14+00:00,217.28666666666666,213.8614285714286,182.97250000000003,205.18200000000002,184.97000000000003,200.6,207.50666666666666,233.41777777777781,220.71428571428572,231.49142857142857,209.64285714285714,228.76857142857142,227.62,230.58,232.74374999999998,219.965,211.98125,205.98125,209.58375,212.07,213.64625,214.53625,212.14222222222222,214.79555555555555,224.54500000000002,235.14777777777778,250.01777777777775,251.04555555555555,243.73666666666668,246.49166666666667,241.83333333333334,245.05833333333337,252.26999999999998,266.928,273.77166666666665,256.37,262.00666666666666,270.625,286.03,285.8071428571428,283.41833333333335,273.64500000000004,275.5366666666667,276.7516666666667,270.12285714285713,267.57,262.87800000000004,263.07000000000005,252.558,261.71750000000003,263.46666666666664,275.7800000000001,276.44999999999993,,
2023-12-17 22:20:12+00:00,220.77800000000002,218.20333333333335,186.85000000000002,212.5625,186.15500000000003,200.6,209.01000000000002,234.48125000000002,220.28333333333333,233.585,208.92499999999998,231.05166666666665,228.9257142857143,232.35857142857142,233.09285714285713,219.9385714285714,213.29714285714286,205.92142857142858,209.72142857142856,212.27285714285713,214.02714285714288,214.87571428571428,212.6275,214.86124999999998,225.25,235.9625,250.51374999999996,251.7275,251.21833333333333,246.17000000000002,242.04000000000002,245.436,252.994,284.71999999999997,287.25,256.01599999999996,261.28599999999994,270.47799999999995,287.7966666666666,286.6133333333333,283.832,280.41,275.73400000000004,278.21400000000006,270.72666666666663,273.02714285714285,264.3225,264.295,252.34,263.3133333333334,268.01,275.7800000000001,276.44999999999993,,
2024-01-26 22:20:14+00:00,225.1425,225.18,185.14000000000004,212.5625,186.15500000000003,211.65333333333334,211.5557142857143,232.90375,219.882,236.07,206.69,233.378,229.95833333333334,233.37,233.09285714285713,219.9385714285714,213.29714285714286,205.92142857142858,209.72142857142856,212.27285714285713,214.02714285714288,215.54666666666665,211.83571428571426,214.56714285714287,226.08833333333334,233.77875,248.20875,250.88125,246.19857142857146,242.45333333333335,238.58,239.93500000000003,249.71166666666667,284.71999999999997,287.25,254.58666666666667,259.70666666666665,268.96666666666664,282.5025,284.90285714285716,282.135,279.105,274.57166666666666,276.1266666666667,268.8585714285714,271.3075,259.872,260.286,250.17199999999997,263.3133333333334,255.87666666666667,275.7800000000001,276.44999999999993,,
2024-02-19 22:20:03+00:00,227.18400000000003,225.18,199.83,214.224,186.15500000000003,218.60500000000002,211.5557142857143,232.90375,219.882,238.6483333333333,206.69,236.07500000000002,233.76857142857142,237.18428571428572,233.09285714285713,219.9385714285714,213.29714285714286,205.92142857142858,209.72142857142856,212.27285714285713,214.02714285714288,221.64285714285714,211.83571428571426,214.56714285714287,231.67857142857142,233.77875,250.44111111111113,252.20444444444445,247.36625,245.0514285714286,238.58,239.93500000000003,249.71166666666667,286.49833333333333,289.7914285714286,254.58666666666667,259.70666666666665,268.96666666666664,289.03000000000003,284.90285714285716,282.135,279.105,274.57166666666666,276.1266666666667,268.8585714285714,271.3075,259.872,260.286,250.17199999999997,263.3133333333334,255.87666666666667,275.7800000000001,276.44999999999993,,
2024-02-27 22:20:07+00:00,235.04000000000002,236.51000000000002,210.395,224.63,194.0,218.60500000000002,211.91857142857143,231.61625,218.33,237.72333333333336,205.05,234.40833333333333,232.45714285714286,235.75,231.67000000000002,219.21,212.50285714285715,205.18857142857146,208.58142857142857,211.71142857142857,213.47714285714284,220.07571428571427,211.26857142857142,212.71857142857144,230.4857142857143,232.10875000000001,249.70999999999998,251.29999999999998,246.9175,243.73857142857145,237.20833333333334,237.35500000000002,248.17166666666665,284.92,288.9842857142857,253.01833333333335,259.01,267.8366666666667,289.002,284.3285714285714,280.865,278.57666666666665,274.33,275.17,268.69571428571425,270.985,258.86,258.40999999999997,249.602,261.55,252.305,263.97333333333336,267.71666666666664,246.58,276.42
2024-04-07 22:19:35+00:00,243.0666666666667,243.15500000000003,229.21,229.08999999999997,,235.53500000000003,206.64333333333335,227.17142857142858,208.55000000000004,233.14000000000001,194.3825,228.214,226.88,230.93500000000003,225.84500000000003,213.21166666666667,207.50833333333335,198.75,201.84333333333333,205.84833333333336,209.1966666666667,218.41500000000005,206.59833333333333,207.57833333333335,224.37166666666667,221.75714285714284,241.57000000000002,248.53999999999996,244.865,236.29000000000002,224.63,227.30750000000003,240.60000000000002,293.2375,295.922,243.72799999999998,248.744,259.59000000000003,281.696,282.63166666666666,277.188,269.01666666666665,269.0783333333333,266.74249999999995,261.04200000000003,268.2266666666667,253.0666666666667,252.99666666666667,246.26,257.845,248.06333333333336,261.53000000000003,263.405,246.58,276.42
2024-06-10 22:19:04+00:00,235.35,,229.21,220.87,,239.46,195.63000000000005,214.92333333333332,213.11,222.97333333333336,199.34000000000003,215.64333333333332,223.50333333333333,226.7266666666667,217.78000000000003,208.68,199.69500000000005,191.15500000000003,193.67499999999998,197.185,201.895,216.63500000000002,201.40666666666667,204.37,224.01,218.39499999999998,240.27400000000003,245.85750000000002,245.38000000000002,242.5575,229.87666666666664,228.23333333333335,240.07000000000002,279.915,283.4725,249.2425,254.53,263.55,278.80999999999995,276.83666666666664,277.27,265.85249999999996,268.78,267.5333333333333,262.84666666666664,264.71999999999997,249.64000000000001,250.41333333333338,246.98999999999998,252.46000000000006,236.60000000000002,240.36,250.25,246.58,276.42
2024-07-12 22:19:24+00:00,235.35,,229.21,220.87,,239.46,195.63000000000005,214.92333333333332,213.11,222.97333333333336,199.34000000000003,215.64333333333332,223.50333333333333,226.7266666666667,217.78000000000003,208.68,199.41333333333333,192.50333333333333,195.6966666666667,200.21666666666667,203.31333333333336,213.65,201.875,206.2225,221.0,220.13199999999998,239.39333333333335,245.08,235.16750000000002,242.844,231.77999999999997,230.5675,241.73499999999999,261.0133333333334,261.985,249.538,254.776,263.55,278.80999999999995,276.83666666666664,277.27,265.85249999999996,268.78,267.5333333333333,262.84666666666664,264.71999999999997,249.64000000000001,250.41333333333338,246.98999999999998,252.46000000000006,236.60000000000002,240.36,250.25,246.58,276.42
