dates,nzd0232-0000,nzd0232-0001,nzd0232-0002,nzd0232-0003,nzd0232-0004,nzd0232-0005,nzd0232-0006,nzd0232-0007,nzd0232-0009,nzd0232-0010,nzd0232-0011,nzd0232-0012,nzd0232-0013,nzd0232-0014,nzd0232-0015,nzd0232-0016,nzd0232-0017,nzd0232-0018,nzd0232-0019,nzd0232-0020,nzd0232-0021,nzd0232-0022,nzd0232-0023,nzd0232-0024,nzd0232-0025,nzd0232-0026,nzd0232-0027,nzd0232-0028,nzd0232-0029,nzd0232-0008,satname
2023-03-06 22:06:02+00:00,323.7975,333.57666666666665,328.3175,283.69666666666666,184.21,248.48666666666668,244.29666666666665,312.74666666666667,213.59,324.79499999999996,322.86500000000007,319.5325,319.985,316.4,315.61,312.6575,316.03000000000003,316.25500000000005,311.65000000000003,305.59,255.27,222.08,258.78,305.204,308.90333333333336,290.48333333333335,305.73249999999996,319.1933333333333,308.98,318.22999999999996,L8
2023-03-14 22:06:11+00:00,324.826,333.20000000000005,326.488,285.4825,184.21,245.9075,241.88,307.1975,213.59,323.27,321.172,317.796,317.79600000000005,315.3825,314.122,310.584,314.812,314.702,310.97,304.80499999999995,277.855,222.08,278.22999999999996,305.20666666666665,306.81,292.6225,306.13199999999995,317.04499999999996,308.385,317.25,L9
2023-03-22 22:05:52+00:00,319.19666666666666,333.20000000000005,315.2733333333333,285.4825,184.9,245.9075,232.46999999999997,307.1975,220.675,313.12333333333333,312.93,317.796,317.79600000000005,315.3825,314.122,301.595,314.812,314.702,310.97,304.80499999999995,272.3,224.79000000000002,271.52666666666664,300.0185714285714,297.034,286.37800000000004,300.4783333333333,306.756,308.385,317.25,L8
2023-03-30 22:05:59+00:00,319.19666666666666,333.20000000000005,315.2733333333333,285.4825,184.9,245.9075,232.46999999999997,307.1975,220.675,305.2357142857143,307.2885714285714,317.796,317.79600000000005,315.3825,314.122,301.595,314.812,314.702,310.97,304.80499999999995,267.4525,225.55333333333337,267.61749999999995,295.9475,290.3433333333333,281.7633333333333,296.4628571428571,298.67,308.385,317.25,L9
2023-04-07 22:05:40+00:00,314.46999999999997,333.20000000000005,306.0185714285714,285.4825,182.15333333333334,245.9075,232.46999999999997,307.1975,209.96333333333334,299.215,307.2885714285714,317.796,317.79600000000005,315.3825,314.122,301.595,314.812,314.702,310.97,304.80499999999995,264.98,225.56000000000003,264.33799999999997,292.1022222222222,285.33285714285716,278.02714285714285,292.91499999999996,292.89142857142855,308.385,317.25,L8
2023-05-25 22:05:20+00:00,310.67333333333335,333.10666666666674,293.3171428571428,285.4825,182.15333333333334,243.72333333333336,227.64,307.1975,209.96333333333334,294.7357142857142,303.5733333333333,314.7075,314.1875,315.3825,312.96000000000004,299.168,315.56499999999994,314.015,310.97,304.80499999999995,264.98,225.56000000000003,264.33799999999997,289.6575,281.3916666666667,272.84833333333336,289.8585714285714,288.74499999999995,308.385,317.25,L8
2023-08-05 22:05:47+00:00,300.0675,328.485,276.51599999999996,281.67999999999995,189.675,227.70999999999998,215.20666666666668,289.31,209.96333333333334,273.635,285.935,310.85,309.04,312.33,308.17,279.47,309.94,290.65999999999997,290.355,293.79499999999996,269.0416666666667,233.34,267.75333333333333,277.16833333333335,273.46999999999997,271.0083333333334,281.79,278.79200000000003,302.02,313.07000000000005,L9
2023-08-21 22:05:52+00:00,305.21400000000006,328.485,276.51599999999996,278.42,193.728,224.2733333333333,213.88,288.55333333333334,209.96333333333334,273.635,290.45,310.85,309.04,312.33,308.17,283.3233333333333,302.78499999999997,290.65999999999997,290.355,293.79499999999996,269.0416666666667,239.04666666666665,270.86857142857144,277.16833333333335,273.46999999999997,271.0083333333334,281.79,278.79200000000003,302.02,311.0733333333333,L9
2023-08-29 22:06:02+00:00,307.54833333333335,323.15333333333336,277.94666666666666,270.0175,192.375,213.3275,209.98000000000002,288.55333333333334,223.02499999999998,272.432,288.49833333333333,310.85,309.04,292.57,308.17,283.3233333333333,302.78499999999997,290.65999999999997,290.355,293.79499999999996,268.9657142857143,239.04666666666665,269.755,276.9971428571429,272.50666666666666,270.41,287.22285714285715,277.71000000000004,289.29,301.2375,L8
2023-12-19 22:06:15+00:00,325.6766666666667,323.68,308.43333333333334,265.1,202.59666666666666,215.2975,216.365,291.79333333333335,287.28499999999997,293.18,297.5525,310.39,309.02,295.76,,300.775,302.35,293.115,271.78,297.305,286.0566666666666,266.02,284.04249999999996,292.0233333333333,287.76,284.8066666666667,308.09999999999997,286.80000000000007,280.03999999999996,301.05,L8
2024-01-12 22:06:18+00:00,325.6766666666667,323.68,308.43333333333334,265.1,202.59666666666666,215.2975,216.365,291.79333333333335,287.28499999999997,293.18,297.5525,310.39,309.02,295.76,,300.775,302.35,293.115,271.78,297.305,286.0566666666666,266.02,294.976,292.0233333333333,287.76,284.8066666666667,308.09999999999997,286.80000000000007,280.03999999999996,301.05,L9
2024-01-28 22:06:18+00:00,331.3225,323.68,315.54499999999996,272.16400000000004,202.59666666666666,221.888,223.33200000000002,291.79333333333335,287.28499999999997,310.1666666666667,297.5525,325.005,322.78499999999997,308.02,312.95,303.0433333333333,307.0,301.52,303.745,297.305,297.9475,266.02,294.976,303.01,298.45,292.755,311.755,300.8833333333334,297.3733333333333,301.05,L9
2024-02-13 22:06:17+00:00,331.24,325.93,315.7975,272.744,197.77499999999998,227.388,228.246,294.6766666666667,295.06666666666666,311.2725,304.99,320.6166666666666,318.50333333333333,309.26,311.865,302.1375,307.3125,311.7,322.7,308.805,300.3275,271.77,297.98799999999994,305.64750000000004,299.1675,295.68,313.26,302.28999999999996,298.77666666666664,299.98249999999996,L9
2024-02-29 22:06:11+00:00,335.375,332.4533333333333,324.5325,280.105,,245.575,244.10250000000002,298.3,311.85999999999996,323.62,316.58,317.9425,316.345,319.77750000000003,310.7366666666667,305.9475,309.9675,310.9625,317.98333333333335,310.99333333333334,309.15999999999997,278.30499999999995,309.9525,315.13,306.3025,304.9325,311.0725,314.0133333333333,316.6066666666666,311.93666666666667,L9
2024-05-03 22:05:38+00:00,333.796,331.16999999999996,324.014,278.41400000000004,198.45,234.352,237.708,296.40500000000003,313.155,322.55,316.0525,313.18,312.28000000000003,316.576,307.1925,301.782,306.37,308.706,312.3175,307.9575,306.294,275.92333333333335,305.80199999999996,313.27,304.448,301.896,309.942,311.06,312.60249999999996,312.85,L9
2024-05-11 22:05:15+00:00,333.796,330.57599999999996,321.55,277.485,199.85,229.38,233.56000000000003,294.428,312.56399999999996,321.10166666666663,312.298,313.18,312.28000000000003,316.576,309.272,301.782,301.31666666666666,304.39000000000004,306.858,305.36,304.6716666666667,274.0325,302.8983333333333,310.72,303.15000000000003,299.92833333333334,309.942,311.06,312.60249999999996,312.206,L8
2024-06-20 22:05:06+00:00,334.2425,325.546,318.3333333333333,276.74833333333333,197.59666666666666,217.45666666666668,227.95166666666668,291.47400000000005,312.514,312.74666666666667,310.6775,313.87750000000005,313.095,316.0425,309.272,299.59749999999997,299.766,302.588,306.858,300.696,303.33,271.01,298.94,308.1566666666667,301.945,297.60333333333335,307.946,309.53200000000004,310.582,311.372,L9
2024-07-22 22:05:28+00:00,332.226,325.6016666666667,319.1114285714285,276.74833333333333,197.59666666666666,219.39285714285714,226.0814285714286,294.865,314.8833333333334,311.0657142857143,302.31,313.87750000000005,313.095,316.0425,309.272,299.59749999999997,299.766,302.588,306.858,298.24500000000006,302.97999999999996,269.875,290.986,308.1566666666667,301.945,295.8071428571429,307.946,307.06666666666666,314.7916666666667,314.425,L9
2024-07-30 22:05:39+00:00,328.21750000000003,325.6016666666667,316.1499999999999,272.014,192.4375,214.58333333333334,221.895,294.865,314.8833333333334,305.55333333333334,302.31,305.2966666666667,305.2766666666667,310.54333333333335,308.35249999999996,296.93666666666667,295.63250000000005,298.65250000000003,299.645,298.24500000000006,297.8733333333333,269.875,290.986,302.594,296.23,292.34166666666664,304.25250000000005,302.66999999999996,311.342,314.425,L8
2024-08-31 22:05:51+00:00,325.82000000000005,322.475,314.03999999999996,270.41333333333336,190.174,199.875,212.79500000000002,293.64,316.52000000000004,300.43,293.53,294.13,296.02,303.77,307.07499999999993,285.12,284.01500000000004,291.24500000000006,290.16999999999996,291.88250000000005,296.13249999999994,265.66,274.24249999999995,288.1975,295.1066666666666,280.69,287.7266666666667,300.12,312.9766666666667,316.32,L8
2024-12-21 22:06:04+00:00,327.275,325.88,323.78,274.46,179.04000000000002,238.475,227.555,305.365,322.18,310.145,292.865,310.61,309.28,314.43,309.39,305.58,305.79,308.63,310.5,299.235,306.29499999999996,269.78499999999997,272.36499999999995,286.09000000000003,303.55,279.13,286.5,301.985,324.855,324.275,L8
2025-01-06 22:06:06+00:00,329.6033333333333,329.485,324.99,274.595,202.3066666666667,241.75666666666666,232.49666666666667,303.54,318.6466666666667,311.8566666666666,303.45666666666665,311.64,310.89,315.03999999999996,309.39,306.49,304.62,314.87,309.99,303.9066666666667,305.51666666666665,272.66,284.28,293.6766666666667,301.99,286.0725,293.8566666666666,303.44666666666666,321.07666666666665,320.2033333333333,L8
2025-01-30 22:06:08+00:00,338.2466666666666,338.825,329.555,274.595,224.36666666666667,246.97666666666666,241.75,299.4,323.87333333333333,323.94,320.765,319.77,312.4533333333333,311.95666666666665,311.90999999999997,306.8633333333333,304.62,322.01,309.99,319.76666666666665,303.96999999999997,275.5133333333333,298.6325,293.6766666666667,301.99,286.42,293.8566666666666,306.48333333333335,322.82666666666665,327.81,L9
2025-02-23 22:05:55+00:00,336.22249999999997,336.3533333333333,324.44,275.3566666666666,228.995,245.755,241.5125,297.05,321.77,323.94,320.765,317.79,312.2875,312.2025,310.92,305.9875,304.8333333333333,318.39,309.44666666666666,316.02,305.59499999999997,274.725,301.42999999999995,297.2375,301.99,286.42,293.8566666666666,306.48333333333335,319.52,325.5525,L8
2025-04-12 22:05:36+00:00,333.59399999999994,332.775,319.8425,274.115,234.09,240.608,237.06199999999998,295.33,318.652,328.06,329.86333333333334,323.784,315.316,319.33000000000004,308.0775,302.922,302.77750000000003,314.072,305.82,316.02,315.884,274.725,323.23,306.4375,298.05333333333334,298.09999999999997,304.8966666666667,304.3975,315.41,321.3,L8
2025-04-28 22:05:27+00:00,336.8933333333333,336.232,321.45799999999997,273.23199999999997,226.706,235.4283333333333,234.025,293.554,321.495,327.646,328.8575,320.3383333333333,313.33666666666664,318.69166666666666,309.294,299.67333333333335,300.164,310.4633333333333,309.512,319.68199999999996,316.12666666666667,274.725,323.56666666666666,304.154,306.3225,298.09999999999997,301.29,301.938,312.3916666666667,323.5133333333333,L8
2025-05-06 22:05:42+00:00,335.67571428571426,334.70666666666665,321.045,272.71666666666664,220.60333333333332,227.80142857142854,231.10714285714286,292.63666666666666,320.0642857142857,325.09166666666664,324.762,314.81714285714287,307.95714285714286,314.14428571428573,305.8516666666667,294.87,297.38166666666666,307.6857142857143,305.74333333333334,319.68199999999996,312.7314285714286,272.668,318.27,302.9266666666667,303.504,296.12,301.004,302.1066666666666,311.7242857142857,320.7057142857143,L9
