dates,satname,nzd0370-0000,nzd0370-0001,nzd0370-0002,nzd0370-0003,nzd0370-0004,nzd0370-0005,nzd0370-0006,nzd0370-0007,nzd0370-0008,nzd0370-0009,nzd0370-0010,nzd0370-0011,nzd0370-0012,nzd0370-0013,nzd0370-0014,nzd0370-0015,nzd0370-0016
2021-11-16 22:19:19.756000,L9,220.57,,,210.58,219.99,245.25,256.34,269.89,268.36,259.15,278.06,250.33,264.90,245.10,218.47,172.51,218.00
2021-11-18 22:13:44.611000,L8,321.18,315.58,340.40,337.91,312.23,317.47,327.04,330.00,336.52,333.69,344.58,337.34,347.31,362.69,355.12,351.54,328.82
2021-12-20 22:13:44.065000,L8,,259.08,235.71,214.24,219.82,243.52,263.64,277.74,275.37,278.92,276.06,238.86,,,,172.21,220.97
2022-01-12 22:19:49.339000,L8,300.54,298.72,295.24,292.33,256.31,290.99,299.71,311.84,304.17,310.74,323.05,312.17,317.21,302.39,276.70,287.67,280.77
2022-01-13 22:13:38.580000,L9,296.09,298.50,298.55,291.49,256.56,294.54,302.79,312.50,302.89,311.87,326.37,314.26,316.92,309.78,272.91,285.61,281.94
2022-01-20 22:19:51.389000,L9,,217.08,237.31,227.27,220.06,212.11,265.83,278.94,277.32,281.88,292.71,276.76,286.80,274.81,219.86,229.45,230.32
2022-01-21 22:13:35.739000,L8,227.50,,,,,,275.96,280.69,279.36,285.11,298.73,277.57,289.96,277.62,224.39,232.11,233.64
2022-01-28 22:19:43.811000,L8,299.55,295.24,293.19,289.10,253.05,280.28,294.83,298.56,296.67,301.69,312.55,304.93,309.67,296.44,263.88,277.43,275.27
2022-01-29 22:13:41.369000,L9,301.37,299.11,301.39,296.91,258.25,286.84,301.81,305.71,301.20,307.96,321.07,309.40,316.11,306.20,271.62,287.87,281.77
2022-02-13 22:19:40.610000,L8,,,,202.82,216.03,239.77,245.98,273.78,269.52,279.15,283.73,271.46,285.60,250.96,215.39,224.99,222.39
2022-03-01 22:19:36.627000,L8,258.38,261.55,240.88,221.92,225.57,248.55,263.97,278.29,279.19,281.03,292.92,279.51,286.80,278.28,218.48,227.29,225.16
2022-03-02 22:13:25.844000,L9,,,,,212.86,237.46,238.28,239.16,230.42,235.55,259.91,245.31,250.75,237.40,200.37,,
2022-03-09 22:19:37.376000,L9,305.00,299.48,293.09,293.03,256.96,283.15,296.52,302.50,298.27,303.78,315.22,305.23,311.47,300.79,270.76,274.32,273.67
2022-03-17 22:19:29.825000,L8,,,,,,,,,,,276.32,230.26,215.15,206.34,200.23,167.85,
2022-03-25 22:19:32.579000,L9,282.68,278.07,248.08,233.43,224.89,247.84,275.59,283.41,283.66,286.84,299.94,283.25,288.36,280.09,218.76,229.91,228.19
2022-03-26 22:13:11.665000,L8,,,,,215.42,242.20,262.82,279.84,237.62,206.81,,,,189.12,199.03,156.47,206.83
2022-04-02 22:19:19.614000,L8,,,,,,,239.70,274.20,270.04,275.37,283.93,,,212.89,207.45,222.32,206.08
2022-04-03 22:13:21.180000,L9,,,,,,,252.04,277.13,270.21,278.21,285.82,267.63,258.70,246.91,207.34,220.10,194.14
2022-05-04 22:19:25.824000,L8,,,,,208.41,237.98,241.04,240.42,239.36,257.02,267.83,233.01,243.42,219.11,197.86,207.74,
2022-05-05 22:13:06.945000,L9,,,,,214.65,238.64,258.05,267.26,254.15,270.63,284.89,271.09,268.52,251.53,183.08,,
2022-05-20 22:19:32.278000,L8,,,,,216.29,241.21,237.36,242.05,237.06,230.06,266.92,238.94,240.55,204.13,190.90,,
2022-05-28 22:19:06.541000,L9,,,,,215.81,242.16,248.27,250.93,243.30,258.97,274.28,233.58,242.57,238.68,197.70,209.67,
2022-06-05 22:19:39.450000,L8,,,,,178.69,237.83,232.25,233.25,228.24,220.16,258.33,,,,,,
2022-06-21 22:19:48.760000,L8,,,,,177.36,235.08,240.48,238.01,228.75,247.00,266.56,226.26,209.94,196.47,188.11,,
2022-06-22 22:13:14.546000,L9,,,,,181.26,236.67,240.17,241.05,242.62,243.06,265.67,226.47,215.94,196.41,185.36,,
2022-08-09 22:13:34.311000,L9,271.01,276.72,246.72,,214.22,243.77,240.83,264.18,247.05,274.66,271.56,,249.09,243.00,200.93,210.02,169.06
2022-09-09 22:20:11.413000,L8,,,,,,,229.88,262.30,244.96,266.82,272.63,247.39,255.09,243.89,209.67,192.05,188.93
2022-11-04 22:20:00.291000,L9,298.47,292.76,288.09,280.61,253.70,281.02,297.62,310.46,301.76,299.92,314.52,303.62,313.17,305.70,263.23,274.70,272.95
2022-11-13 22:13:53.032000,L9,305.42,303.99,300.15,296.41,258.66,286.86,303.16,313.66,305.78,323.17,327.13,305.91,321.34,310.35,273.95,286.10,279.79
2022-12-23 22:13:47.690000,L8,295.09,297.36,294.93,290.04,252.54,293.08,299.18,311.34,315.64,307.12,322.87,314.73,320.60,314.82,262.74,288.13,280.44
2023-01-08 22:13:48.257000,L8,,,,196.67,213.81,241.86,247.71,276.34,274.46,281.01,284.04,248.25,284.00,248.27,218.21,219.65,217.88
2023-01-15 22:19:53.766000,L8,,,,182.39,209.64,238.58,240.92,272.44,250.33,278.84,281.44,267.96,284.07,260.77,215.29,218.96,218.09
2023-01-16 22:13:46.043000,L9,,,,184.98,211.28,239.27,244.04,275.77,243.77,244.86,,,,,,,196.80
2023-01-23 22:19:56.581000,L9,295.11,296.74,288.37,282.65,251.05,285.77,294.78,301.17,296.85,302.30,312.67,303.24,311.96,302.22,262.83,284.26,276.51
2023-01-24 22:13:46.509000,L8,254.50,261.17,240.74,229.60,218.30,244.68,268.26,281.01,280.89,285.40,292.51,278.29,292.32,275.04,224.86,231.43,233.50
2023-02-16 22:19:49.808000,L8,,,,199.40,214.64,242.35,244.14,270.73,252.06,278.02,279.07,247.21,277.24,253.07,213.48,215.03,215.49
2023-02-24 22:19:51.579000,L9,,,,187.58,213.11,241.38,240.00,267.72,244.76,242.01,273.31,243.11,262.92,246.84,210.81,219.48,209.75
2023-03-05 22:13:37.250000,L9,,,,194.32,214.20,240.57,237.76,247.00,246.94,242.98,269.00,243.22,265.39,243.70,211.19,219.39,204.55
2023-03-21 22:13:31.023000,L9,,,,,214.23,241.00,241.79,271.56,248.56,249.73,279.16,240.64,274.15,245.34,207.17,222.33,198.12
2023-03-28 22:19:33.271000,L9,253.89,,,,213.22,238.37,244.84,268.65,249.76,271.75,282.86,269.02,280.90,264.46,209.97,221.95,213.78
2023-03-29 22:13:12.871000,L8,,,,228.90,218.08,242.22,250.08,275.73,273.49,278.94,285.81,272.80,283.23,268.86,212.84,224.04,213.48
2023-04-06 22:13:21.161000,L9,,214.93,246.36,222.87,218.84,246.68,243.92,271.51,270.47,278.13,270.86,,,,,,
2023-04-13 22:19:26.824000,L9,,,,,214.13,242.27,247.49,264.75,240.12,264.31,283.79,268.54,274.34,242.67,204.82,217.65,196.43
2023-04-14 22:12:57.887000,L8,306.22,301.88,295.47,284.21,249.61,283.39,286.96,292.41,293.78,301.17,309.82,302.22,301.99,297.50,253.61,278.70,270.28
2023-04-22 22:13:14.998000,L9,,,,,204.78,231.13,226.12,214.78,218.69,215.32,,,,,,,
2023-05-23 22:18:53.736000,L8,,,,,213.89,238.88,238.70,238.51,225.10,226.94,219.60,233.12,236.37,195.13,186.18,,
2023-05-24 22:12:53.035000,L9,,,,,216.52,241.43,250.07,262.20,244.04,205.26,272.69,192.78,,,,,
2023-06-08 22:19:00.153000,L8,,,,,186.53,237.92,239.78,235.77,239.01,230.17,183.75,232.44,238.67,197.56,190.47,,
2023-06-09 22:12:48.736000,L9,,202.23,236.65,,192.02,240.59,243.89,262.01,245.30,244.78,273.08,233.49,240.80,199.06,189.26,,
2023-06-16 22:18:54.783000,L9,,,,,191.01,240.91,239.57,262.60,241.82,249.42,268.29,235.76,241.45,239.08,193.09,,
2023-07-10 22:19:17.308000,L8,261.62,210.46,200.79,,,,,,,,202.21,235.88,233.64,239.60,201.86,,
2023-07-27 22:13:02.799000,L9,,,,,,,,260.92,242.17,251.18,267.14,236.29,240.09,229.78,190.60,210.14,
2023-08-20 22:13:23.386000,L8,,,,,,,235.14,246.68,233.05,263.17,256.39,231.51,,,,,165.52
2023-08-27 22:19:35.713000,L8,,,,187.18,218.87,242.21,244.33,262.35,243.16,268.96,273.58,,,213.52,206.35,222.22,201.58
2023-08-28 22:13:20.105000,L9,,,,,219.06,243.46,242.16,267.63,246.05,270.05,275.60,,,244.62,202.92,219.01,184.57
2023-09-29 22:13:26.677000,L9,266.37,272.25,244.36,230.87,222.31,247.67,254.31,274.10,273.85,283.61,286.26,274.01,286.02,263.69,212.97,228.16,219.49
2023-10-06 22:19:43.010000,L9,307.26,300.41,299.60,291.59,247.59,282.98,296.70,301.84,300.70,305.02,313.70,304.09,315.48,303.10,267.63,281.27,279.95
2023-10-07 22:13:32.986000,L8,,,,,208.16,240.35,238.95,243.23,244.89,248.89,251.25,240.53,238.13,214.96,200.73,,
2023-10-30 22:19:48.725000,L8,251.51,260.33,234.19,194.65,219.98,246.93,246.55,276.16,269.29,278.52,278.07,254.76,282.76,251.13,216.48,222.76,219.50
2023-10-31 22:13:33.669000,L9,251.41,,,,213.56,243.23,243.36,276.72,271.55,279.21,273.37,245.92,252.52,213.98,205.10,,
2023-11-23 22:19:53.183000,L9,241.17,,,,,,229.51,273.39,246.20,248.74,,243.46,270.53,253.61,214.96,178.14,213.95
2023-11-24 22:13:39.830000,L8,,,,,,,252.69,274.75,262.40,272.53,272.59,250.38,275.64,267.58,219.19,211.67,218.75
2023-12-10 22:13:33.227000,L8,,,,,217.30,241.96,239.95,241.22,233.50,236.69,223.07,245.33,261.82,219.75,215.76,167.89,211.43
2023-12-17 22:19:48.208000,L8,,254.00,229.67,,214.03,242.85,259.06,270.69,268.97,258.27,281.41,247.50,275.07,251.17,214.04,212.88,219.37
2023-12-18 22:13:44.941000,L9,254.74,261.32,235.87,219.78,222.87,246.76,264.93,278.78,278.29,280.02,282.55,272.66,287.68,273.41,222.89,225.71,230.15
2024-01-03 22:13:39.786000,L9,,,,175.07,214.49,243.33,245.67,271.56,239.06,245.61,275.79,249.58,262.92,246.81,215.66,176.31,217.41
2024-01-11 22:13:32.277000,L8,,,,,210.06,228.16,236.04,276.46,270.11,281.85,281.00,248.09,261.08,254.52,212.48,213.35,223.00
2024-02-04 22:13:43.561000,L9,254.10,260.97,235.61,,,,253.37,276.36,275.53,279.77,287.20,274.00,286.55,274.36,219.81,225.79,222.54
2024-02-12 22:13:30.056000,L8,253.63,260.70,235.11,206.03,217.82,244.98,251.37,280.30,278.27,287.94,296.71,271.73,287.40,271.30,219.76,225.94,222.70
2024-02-19 22:19:39.421000,L8,251.43,,,196.90,213.68,239.79,244.95,266.54,250.23,276.56,277.05,246.58,278.77,247.88,212.46,221.11,216.74
2024-02-20 22:13:31.917000,L9,,,,183.45,216.32,242.45,246.40,267.54,260.41,278.23,280.63,247.61,274.77,247.12,212.58,178.49,207.43
2024-02-27 22:19:43.753000,L9,257.14,279.39,236.73,222.86,219.73,245.45,260.13,276.54,273.75,280.34,287.05,272.52,284.99,273.97,217.19,226.74,222.03
2024-02-28 22:13:24.063000,L8,,,,,,247.00,263.32,278.08,278.27,282.42,291.26,275.46,287.81,271.73,218.17,227.54,222.64
2024-03-07 22:13:35.891000,L9,,,,,212.19,241.29,238.77,268.54,242.08,244.02,259.11,238.08,254.25,241.64,205.96,164.13,199.98
2024-03-23 22:13:31.441000,L9,,,,,215.29,242.29,246.53,260.55,242.07,249.44,272.06,242.70,256.07,240.80,199.97,209.17,
2024-04-07 22:19:11.607000,L8,,,233.84,,217.84,241.95,248.15,269.66,245.36,275.48,278.37,243.88,260.60,248.55,207.03,222.04,181.50
2024-05-02 22:12:44.341000,L8,,,,,,183.31,242.38,258.80,242.03,256.41,209.73,242.92,246.73,239.10,198.57,221.84,
2024-05-10 22:13:00.607000,L9,,,,,215.53,238.82,248.62,262.34,246.63,262.22,270.51,235.84,247.20,243.24,198.10,212.39,
2024-06-03 22:12:29.487000,L8,266.95,,,,217.59,239.59,243.14,256.84,246.66,244.80,263.53,229.01,238.56,201.47,191.68,,
2024-06-11 22:12:42.100000,L9,326.82,316.36,312.53,299.06,250.08,272.58,281.29,289.00,283.81,287.97,304.17,292.07,285.34,287.19,240.14,254.26,240.50
2024-07-12 22:19:00.782000,L8,,,,,,,,,,252.86,257.38,232.54,239.44,203.06,194.78,206.32,
2024-07-13 22:12:50.371000,L9,,,,,214.62,242.09,250.96,259.32,244.09,262.41,266.97,239.00,243.82,241.24,194.34,208.66,
2024-07-20 22:19:02.674000,L9,,,,,210.10,238.96,241.82,230.37,,,,,,,,,
2024-07-21 22:13:00.412000,L8,,,,,213.38,240.26,247.19,249.08,237.63,,,,,,,,
2024-09-07 22:13:18.913000,L8,309.58,303.66,302.65,292.12,253.94,278.66,288.50,296.01,293.77,296.35,309.31,301.38,303.35,297.70,255.26,260.47,252.90
2024-10-09 22:13:21.382000,L8,,,,187.07,213.31,244.94,247.84,266.74,271.74,274.21,276.36,270.15,268.12,248.67,212.83,223.25,209.75
2024-11-01 22:19:30.989000,L8,258.40,280.89,240.00,220.14,223.00,248.10,264.67,274.31,272.87,277.85,287.04,275.92,285.55,277.85,220.02,,
2024-11-02 22:13:29.609000,L9,,,,218.89,222.35,249.79,265.70,276.91,274.87,278.08,287.07,276.83,285.25,271.90,219.49,224.29,221.72
2024-11-09 22:19:39.731000,L9,250.26,,,204.21,218.65,240.85,249.23,237.21,237.67,232.23,,,,,,,
2024-11-10 22:13:25.502000,L8,294.10,297.04,294.46,283.48,247.15,285.88,292.21,308.20,296.93,299.23,312.11,314.59,327.01,320.72,265.71,282.64,278.35
2024-11-17 22:19:38.631000,L8,296.88,301.22,297.74,283.33,257.72,288.86,296.07,303.19,297.65,298.77,312.43,304.30,309.49,299.05,260.43,279.33,274.12
2024-12-27 22:19:45.824000,L9,,279.32,238.85,239.34,211.66,241.56,261.97,277.41,273.89,280.26,288.26,270.66,284.24,273.27,220.78,203.93,225.23
2025-01-04 22:19:38.813000,L8,243.10,,,,214.09,242.12,261.76,276.77,273.17,278.49,286.15,267.85,281.10,270.27,219.51,220.92,222.83
2025-01-05 22:13:30.889000,L9,247.79,265.82,238.62,237.08,219.08,246.59,261.07,279.27,278.39,283.55,290.54,273.66,286.77,273.78,224.25,225.89,227.46
2025-01-20 22:19:37.347000,L8,298.82,300.12,297.04,282.30,249.73,282.83,294.21,301.88,296.83,304.26,317.34,304.93,314.18,300.00,256.33,288.16,277.71
2025-02-13 22:19:46.686000,L9,304.59,301.14,303.57,283.25,252.77,283.38,291.16,299.63,297.33,302.17,313.78,301.47,311.16,302.64,255.70,287.61,276.12
2025-02-14 22:13:24.276000,L8,248.75,200.24,241.66,224.67,222.37,244.78,268.68,280.67,277.77,284.28,296.79,274.28,287.75,276.45,224.74,231.73,233.03
2025-03-01 22:19:39.237000,L9,303.95,299.70,299.37,285.91,247.26,283.48,303.28,324.16,301.90,304.86,312.67,301.06,311.95,305.27,257.31,283.87,277.73
2025-03-09 22:19:26.444000,L8,,,,176.87,213.57,240.08,242.71,268.49,269.29,275.00,274.57,246.64,274.73,251.96,213.85,171.32,212.12
2025-03-25 22:19:15.873000,L8,,,,,,,,,,,,,256.25,245.05,208.61,223.24,204.47
2025-03-26 22:13:17.287000,L9,,,,,,,237.68,270.51,246.78,277.67,,,259.08,250.61,210.22,224.60,204.03
2025-04-10 22:19:10.647000,L8,,,,212.24,214.54,243.36,246.94,261.15,243.48,263.42,,232.51,215.64,210.63,209.95,220.90,205.66
2025-04-27 22:13:08.647000,L9,,,,,215.85,242.17,252.24,267.46,247.69,266.10,270.72,239.93,247.17,245.28,202.48,218.36,175.55
2025-05-04 22:19:17.449000,L9,308.07,302.62,301.88,291.21,259.30,285.89,300.86,329.71,328.03,304.79,326.04,423.17,343.48,319.83,246.78,264.36,256.13
2025-05-05 22:12:48.453000,L8,254.28,,,,,,,,,,,230.91,262.85,257.44,209.17,,
2025-05-29 22:12:51.583000,L9,,,,198.65,222.43,245.39,248.73,256.59,241.28,255.36,273.29,248.93,244.08,239.59,199.25,,
2025-06-06 22:12:54.682000,L8,,,,,,,,237.39,239.98,251.37,267.55,233.05,238.09,237.29,191.81,,
2025-06-13 22:19:12.647000,L8,,,,,,,,244.07,244.49,250.24,247.89,233.97,240.42,200.84,194.49,,
2025-06-14 22:12:59.081000,L9,,,,,,,,219.58,224.28,223.74,218.07,229.35,209.22,185.31,,,
2025-06-30 22:13:07.586000,L9,,,,,,,,,,230.60,258.87,236.18,235.18,202.09,184.89,,
2025-07-07 22:19:18.993000,L9,,,,,,,,,,,,238.54,239.61,237.96,194.26,210.48,
2025-07-23 22:19:27.321000,L9,,,,,209.49,236.13,241.26,247.58,,,,,,,,,
2025-07-24 22:13:17.780000,L8,,,,,211.35,236.09,239.32,257.23,,,,,,,,,
2025-07-31 22:19:29.712000,L8,,,,,212.86,241.33,242.85,258.66,234.36,250.91,,,,,,,
2025-08-01 22:13:18.765000,L9,,177.28,237.47,192.90,221.07,243.33,249.77,267.06,246.72,263.24,270.12,,,,,,
2025-08-08 22:19:36.289000,L9,255.35,,,190.59,216.38,242.33,248.85,264.49,240.34,267.05,268.48,222.18,245.04,243.73,202.32,223.27,197.92
2025-08-09 22:13:25.366000,L8,,,,223.17,217.73,243.53,250.21,263.71,243.84,268.18,259.82,223.28,250.08,244.98,202.84,216.89,177.63
2025-08-16 22:19:38.492000,L8,,,,,206.12,224.41,224.91,227.65,199.72,202.56,,,,,,,
2025-08-24 22:19:42.822000,L9,,,,,213.19,242.49,242.23,263.05,233.97,262.82,215.01,228.06,241.82,211.49,203.65,222.45,194.97
2025-08-25 22:13:27.754000,L8,,,,,217.37,243.82,248.46,263.09,236.82,262.20,219.48,228.52,241.38,219.18,200.89,222.95,183.99
2025-09-18 22:13:37.653000,L9,227.61,,,,218.02,243.88,249.08,259.60,243.55,261.19,231.81,239.98,244.56,240.78,204.52,219.33,197.69
2025-09-26 22:13:38.933000,L8,,,,194.41,217.89,245.16,248.18,263.10,246.60,258.21,269.30,246.83,250.46,241.06,209.30,220.25,206.40
2025-10-11 22:19:57.553000,L9,,,,,212.97,240.59,240.43,258.27,246.80,237.27,238.79,250.52,252.40,224.80,206.94,,
