dates,nzd0370-0000,nzd0370-0001,nzd0370-0002,nzd0370-0003,nzd0370-0004,nzd0370-0005,nzd0370-0006,nzd0370-0007,nzd0370-0008,nzd0370-0009,nzd0370-0010,nzd0370-0011,nzd0370-0012,nzd0370-0013,nzd0370-0014,nzd0370-0015,nzd0370-0016
2022-01-20 22:19:51+00:00,245.252,277.648,243.8425,277.67,232.95999999999998,247.46599999999998,268.53625,279.94124999999997,279.93875,282.6975,292.00625,273.14,287.10375,271.71250000000003,225.92874999999998,224.6314285714286,224.08142857142857
2022-01-21 22:13:35+00:00,253.76666666666665,280.49333333333334,253.372,280.5575,237.36166666666668,254.265,271.8333333333333,282.6455555555556,282.3955555555556,285.25,295.0444444444445,276.7522222222222,290.2211111111111,274.8622222222223,230.9588888888889,231.995,230.6225
2022-01-28 22:19:43+00:00,260.94714285714286,283.16,260.86333333333334,283.17600000000004,239.95142857142855,258.68,274.46799999999996,284.658,284.14099999999996,287.163,297.219,280.023,292.65,277.28700000000003,234.825,238.0377777777778,236.05777777777777
2022-01-29 22:13:41+00:00,266.105,285.22,266.7742857142857,285.635,242.29125,262.335,277.0172727272727,286.64,285.8090909090909,289.21636363636367,299.4645454545455,282.77272727272725,294.8836363636364,280.03545454545457,238.24818181818182,243.16,240.686
2022-02-13 22:19:40+00:00,266.105,285.22,266.7742857142857,285.635,242.29125,262.335,277.0172727272727,285.3125,285.8090909090909,288.2666666666667,299.4645454545455,282.77272727272725,293.9783333333333,280.03545454545457,238.24818181818182,243.16,240.686
2022-03-01 22:19:36+00:00,270.3311111111111,286.7988888888889,271.0075,287.5357142857143,244.4588888888889,265.20000000000005,281.72,289.4875,290.0518181818182,292.8566666666666,303.9109090909091,288.2754545454545,299.02,286.02727272727276,245.10636363636365,250.223,248.436
2022-03-09 22:19:37+00:00,273.798,288.067,273.4611111111111,288.2225,245.709,266.995,282.9533333333333,290.48846153846154,290.7366666666667,293.6969230769231,304.85333333333335,289.68833333333333,299.97769230769234,287.2575,247.2441666666667,252.41363636363639,250.73000000000002
2022-03-25 22:19:32+00:00,272.65272727272725,286.2327272727273,270.373,288.2225,243.3590909090909,264.9318181818182,281.65923076923076,289.7757142857143,289.80615384615385,292.9271428571428,304.0853846153846,288.74384615384616,298.92285714285714,286.1515384615385,244.7,252.41363636363639,248.3691666666667
2022-03-26 22:13:11+00:00,272.65272727272725,286.2327272727273,270.373,288.2225,241.13333333333333,263.14166666666665,280.5385714285714,289.17466666666667,286.27214285714285,292.9271428571428,304.0853846153846,288.74384615384616,298.92285714285714,279.46357142857147,241.4907142857143,252.41363636363639,245.53153846153847
2022-04-02 22:19:19+00:00,272.65272727272725,286.2327272727273,270.373,288.2225,241.13333333333333,263.14166666666665,277.816,288.23875,285.19,291.7566666666666,302.6457142857143,288.74384615384616,298.92285714285714,275.0253333333333,239.22133333333335,249.90583333333333,242.71357142857144
2022-04-03 22:13:21+00:00,272.65272727272725,286.2327272727273,270.373,288.2225,241.13333333333333,263.14166666666665,276.205,287.58529411764704,284.25375,290.90999999999997,301.52400000000006,287.2357142857143,296.24133333333333,273.268125,237.22875000000002,247.6130769230769,239.47533333333334
2022-05-04 22:19:25+00:00,276.234,287.75,273.26222222222225,291.1057142857143,239.46833333333333,261.6016666666667,274.071875,285.1617647058824,280.948125,291.5213333333333,299.658,284.35071428571433,293.26933333333335,273.44599999999997,235.496875,249.43416666666664,240.80357142857142
2022-05-05 22:13:06+00:00,276.234,287.75,273.26222222222225,291.1057142857143,237.55923076923077,259.8353846153846,273.1294117647059,284.1672222222222,279.37176470588236,290.215625,298.735,283.46666666666664,291.72249999999997,272.07625,232.4135294117647,249.43416666666664,240.80357142857142
2022-05-28 22:19:06+00:00,283.72749999999996,291.57142857142856,282.14,289.8466666666667,235.44909090909093,260.31333333333333,270.7973333333333,281.43625,275.1933333333333,288.41285714285715,296.8985714285714,280.9915384615385,287.3342857142857,271.30384615384617,229.11066666666665,255.62999999999997,243.79833333333332
2022-08-09 22:13:34+00:00,287.755,288.65000000000003,272.0175,295.98500000000007,226.33125,252.86875,261.502,274.36,263.947,282.7088888888889,288.8644444444445,264.61125,275.98222222222216,255.56625000000003,216.01999999999998,244.51,223.7942857142857
2022-09-09 22:20:11+00:00,270.93999999999994,272.9433333333333,244.82666666666668,,215.31499999999997,241.94666666666663,249.86777777777777,266.2655555555555,253.7911111111111,272.7042857142857,278.985,252.98857142857145,261.07428571428574,239.0057142857143,202.04666666666668,220.54,201.20833333333334
2022-11-04 22:20:00+00:00,267.58,269.75,242.5633333333333,,217.60333333333332,244.73666666666668,247.0825,263.385,254.9275,269.67,275.45750000000004,249.16750000000002,265.0,256.3166666666667,207.0875,220.67,197.20666666666668
2022-11-13 22:13:53+00:00,267.58,278.31,256.96,296.41,227.8675,244.73666666666668,247.0825,273.44,265.098,280.37,285.79200000000003,260.51599999999996,276.26800000000003,269.82500000000005,207.0875,220.67,197.20666666666668
2022-12-23 22:13:47+00:00,267.58,282.236,264.68399999999997,293.53,237.5575,246.425,260.3975,287.15199999999993,280.442,291.726,298.386,277.268,292.83000000000004,279.05600000000004,211.02,220.67,197.20666666666668
2023-01-08 22:13:48+00:00,267.58,282.236,264.68399999999997,293.53,232.808,244.90333333333334,260.3975,285.34999999999997,279.445,289.94,295.995,272.4316666666667,291.35833333333335,273.925,212.8175,220.415,202.375
2023-01-15 22:19:53+00:00,260.1433333333334,282.236,264.68399999999997,293.53,229.4416666666667,243.7925,260.3975,284.0228571428571,278.5728571428571,288.58000000000004,294.48,272.1671428571429,290.65,273.2428571428572,213.68,220.92,206.27400000000003
2023-01-23 22:19:56+00:00,260.1433333333334,282.236,264.68399999999997,293.53,229.4416666666667,243.7925,260.3975,284.0228571428571,278.5728571428571,287.4075,292.325,271.5875,289.26625,270.45875,213.85333333333335,221.455,208.17333333333332
2023-01-24 22:13:46+00:00,260.1433333333334,285.07,269.9316666666667,291.83,232.82999999999998,243.7925,268.222,287.19874999999996,281.79375,289.8955555555556,292.325,271.5875,292.42777777777775,270.45875,213.85333333333335,221.455,208.17333333333332
2023-02-16 22:19:49+00:00,249.87500000000003,284.524,273.566,291.83,232.12714285714287,242.70250000000001,273.42499999999995,287.30375,285.84999999999997,289.9266666666667,292.14875,274.57875,295.155,270.8475,215.37333333333336,221.47500000000002,214.29166666666666
2023-02-24 22:19:51+00:00,249.87500000000003,284.524,273.566,291.83,229.75,242.43800000000002,273.42499999999995,285.1277777777778,285.84999999999997,285.135,290.05555555555554,271.0822222222222,295.155,268.18,214.7214285714286,221.19000000000003,213.64285714285714
2023-03-05 22:13:37+00:00,249.87500000000003,290.0516666666667,283.415,291.83,229.75,242.43800000000002,283.876,285.1277777777778,291.29625,285.135,290.05555555555554,271.0822222222222,301.9244444444444,268.18,214.7214285714286,221.19000000000003,213.64285714285714
2023-03-21 22:13:31+00:00,249.87500000000003,295.43399999999997,292.07000000000005,291.83,228.2277777777778,242.3416666666667,286.134,286.04999999999995,292.17625,284.345,290.7055555555555,271.0677777777778,303.3522222222222,269.06000000000006,214.35285714285715,220.97,214.73
2023-03-29 22:13:12+00:00,249.87500000000003,295.43399999999997,292.07000000000005,291.83,226.82800000000003,241.91285714285715,279.2283333333333,284.596,289.8666666666666,283.68363636363637,289.926,270.84499999999997,300.869,267.045,213.84125,221.12375,213.66125
2023-04-13 22:19:26+00:00,249.87500000000003,295.43399999999997,292.07000000000005,291.83,225.4318181818182,241.7425,273.7728571428571,282.42636363636365,284.25199999999995,281.30916666666667,289.926,267.78363636363633,296.52727272727276,264.46727272727276,212.5388888888889,220.02333333333334,213.66125
2023-04-22 22:13:14+00:00,249.87500000000003,295.43399999999997,292.07000000000005,291.83,225.4318181818182,240.71555555555557,268.12375,277.3983333333333,278.49999999999994,276.45384615384614,289.926,267.78363636363633,296.52727272727276,264.46727272727276,212.5388888888889,220.02333333333334,213.66125
2023-05-24 22:12:53+00:00,245.27,304.95666666666665,308.1366666666667,289.53999999999996,221.60399999999998,239.9888888888889,266.225,272.4890909090909,272.06499999999994,266.16333333333336,283.5677777777778,258.97,294.94,258.4611111111111,211.90875,219.7425,212.9742857142857
2023-06-16 22:18:54+00:00,245.27,304.95666666666665,308.1366666666667,289.53999999999996,218.35,239.923,262.94,269.01,267.54181818181814,263.39230769230767,281.09700000000004,256.56545454545454,289.041,258.4611111111111,209.39666666666668,219.7425,212.9742857142857
2023-07-10 22:19:17+00:00,254.61,308.4649999999999,278.9566666666667,288.43,215.00555555555556,239.70777777777778,258.3275,263.916,261.27444444444444,257.61090909090905,275.3725,249.58200000000002,280.03777777777776,250.46125,207.64555555555555,219.75571428571428,212.15666666666667
2023-08-20 22:13:23+00:00,263.95,317.69,270.35,,210.3557142857143,239.4525,251.57500000000002,255.70875,252.1425,244.56125,272.64000000000004,243.30375,268.1114285714286,245.9466666666667,203.91333333333333,219.87199999999999,201.73000000000002
2023-08-27 22:19:35+00:00,263.95,317.69,270.35,,211.17857142857142,239.55625,250.77000000000004,255.0375,251.14444444444447,247.93,272.685,243.33142857142857,268.1114285714286,240.39333333333335,202.53399999999996,220.42,199.6875
2023-08-28 22:13:20+00:00,263.95,317.69,270.35,,212.2075,240.0377777777778,249.994,256.5355555555555,250.831,250.55666666666664,273.2757142857143,243.33142857142857,264.36625,241.24000000000004,202.70166666666668,220.27666666666664,197.096
2023-09-29 22:13:26+00:00,264.165,270.16,225.47,228.36,212.73428571428573,240.785,242.23625,254.5475,240.33749999999998,249.655,271.87666666666667,239.76833333333335,248.01833333333332,241.2116666666667,201.976,220.796,198.9125
2023-10-30 22:19:48+00:00,264.165,270.16,225.47,228.36,212.94500000000002,242.205,244.71166666666667,258.9266666666667,244.66666666666663,253.97666666666666,271.87666666666667,242.70000000000005,252.96,243.285,204.848,223.10399999999998,203.03
2023-10-31 22:13:33+00:00,259.91333333333336,270.16,225.47,228.36,213.03285714285715,242.35142857142858,244.51857142857142,261.4685714285714,248.50714285714284,257.58142857142855,272.09000000000003,243.16000000000003,252.89714285714285,239.09857142857143,204.89,223.10399999999998,203.03
2023-11-23 22:19:53+00:00,260.1675,273.53,231.54,225.025,214.28,239.9357142857143,247.69285714285712,264.66285714285715,253.64142857142858,269.1357142857143,275.78142857142853,250.19285714285715,256.91125,243.1525,207.3942857142857,223.725,207.27166666666665
2023-11-24 22:13:39+00:00,260.1675,273.53,231.54,225.025,214.28,239.9357142857143,248.3175,265.92375,254.73624999999998,269.56,275.3825,250.21625,258.9922222222222,245.86666666666667,208.86874999999998,222.00285714285715,208.91142857142856
2023-12-10 22:13:33+00:00,260.1675,273.53,231.54,225.025,214.9275,240.29000000000002,247.57888888888888,266.37888888888887,252.7088888888889,266.36333333333334,273.75555555555553,249.92000000000002,259.64099999999996,245.923,209.77777777777777,215.75875,209.68375
2023-12-17 22:19:48+00:00,260.1675,273.53,231.54,225.025,218.16625,240.53125,248.48555555555555,270.32,254.83333333333334,267.54,274.6711111111111,251.08777777777777,262.515,245.78454545454545,212.31444444444443,210.14111111111112,210.24777777777777
2023-12-18 22:13:44+00:00,258.86199999999997,269.0133333333333,232.41750000000002,222.88666666666668,218.6188888888889,241.18444444444444,249.946,271.111,257.10900000000004,268.717,275.368,253.123,264.7409090909091,248.01833333333335,213.317,210.14111111111112,212.12399999999997
2024-01-03 22:13:39+00:00,258.86199999999997,269.0133333333333,232.41750000000002,210.9325,218.206,241.39899999999997,249.55727272727273,271.1518181818182,255.46818181818182,266.61636363636364,275.4063636363636,252.80090909090907,264.5891666666667,247.92538461538464,213.53,206.75799999999998,212.60454545454547
2024-02-12 22:13:30+00:00,256.798,266.935,239.185,209.952,218.1709090909091,241.72454545454545,249.70833333333334,271.9141666666667,257.36833333333334,268.3933333333334,277.1816666666667,255.9336363636364,268.93916666666667,250.19538461538463,215.10363636363638,206.75799999999998,213.44583333333333
2024-02-19 22:19:39+00:00,255.31500000000003,266.935,239.185,204.15666666666667,217.73454545454544,241.5672727272727,249.52833333333334,272.1466666666667,257.615,268.8933333333334,277.3,256.7390909090909,272.0275,250.31307692307695,214.84,204.93444444444444,215.59500000000003
2024-02-20 22:13:31+00:00,255.31500000000003,266.935,239.185,201.19857142857146,217.61666666666667,241.64083333333335,249.28769230769228,271.7923076923077,257.83,269.6115384615385,277.55615384615385,255.97833333333332,272.23846153846154,250.085,214.66615384615386,202.29,214.96692307692308
2024-02-27 22:19:43+00:00,255.31500000000003,269.358,238.57000000000002,203.80875,217.49272727272728,241.69636363636363,251.0858333333333,273.2191666666667,261.145,270.3616666666667,278.6508333333333,257.1876923076923,275.8107692307692,254.9723076923077,215.6753846153846,197.64,218.93916666666667
2024-02-28 22:13:24+00:00,255.31500000000003,269.358,238.57000000000002,203.80875,217.49272727272728,241.79083333333335,251.19692307692307,273.1638461538462,261.40384615384613,270.9430769230769,278.64230769230767,256.4214285714286,275.61499999999995,254.98428571428573,215.52214285714285,195.31333333333333,218.18923076923073
2024-03-07 22:13:35+00:00,255.31500000000003,269.358,238.57000000000002,203.80875,217.11249999999998,241.78538461538463,250.36214285714283,272.90285714285716,260.30285714285714,269.13,278.68142857142857,255.32866666666666,274.3206666666666,254.19533333333337,214.92933333333332,192.321,217.04214285714284
2024-03-23 22:13:31+00:00,255.31500000000003,269.358,238.57000000000002,203.80875,216.9253846153846,241.79,250.02266666666665,271.538,258.9746666666667,267.6186666666666,278.10266666666666,254.49,273.001875,251.485,213.92624999999998,193.58363636363637,217.04214285714284
2024-04-07 22:19:11+00:00,253.50200000000004,269.21799999999996,237.22799999999998,201.175,216.73230769230764,241.4707142857143,249.83133333333333,271.5806666666667,257.3446666666667,267.2126666666667,277.92199999999997,252.80375,272.426875,250.79933333333335,213.655625,193.14,214.76071428571427
2024-05-02 22:12:44+00:00,254.02500000000003,269.21799999999996,237.22799999999998,201.175,216.99666666666664,239.29857142857145,250.06866666666664,270.69866666666667,255.95199999999997,266.158,277.88,252.94466666666668,271.82866666666666,253.0292857142857,213.15666666666667,193.1827272727273,214.39615384615382
2024-06-03 22:12:29+00:00,251.72333333333336,267.2975,235.61499999999998,198.24428571428572,216.34416666666667,240.395,247.72571428571428,267.68571428571425,253.0207142857143,262.09214285714285,277.41153846153844,249.9164285714286,267.24642857142857,250.275,210.13285714285712,187.39000000000001,212.71999999999997
2024-06-11 22:12:42+00:00,251.72333333333336,267.2975,235.61499999999998,198.24428571428572,214.87,240.29785714285714,248.2214285714286,267.28214285714284,254.28928571428568,263.44928571428574,278.3776923076923,248.91714285714286,265.9714285714286,249.72333333333333,208.4664285714286,189.30750000000003,212.483
2024-07-05 22:12:45+00:00,250.76500000000004,269.7366666666667,235.80333333333328,198.80599999999998,214.44333333333333,239.3790909090909,247.4109090909091,265.99545454545455,254.72454545454545,265.69454545454545,279.438,246.6891666666667,262.43916666666667,244.14400000000006,205.05083333333334,195.4916666666667,209.09285714285713
2024-07-21 22:13:00+00:00,250.76500000000004,269.7366666666667,235.80333333333328,198.80599999999998,214.42399999999998,239.49666666666667,247.4533333333333,264.95166666666665,253.58749999999998,265.69454545454545,279.438,246.10384615384618,260.67846153846153,240.21272727272728,204.1853846153846,197.5171428571429,209.09285714285713
2024-09-07 22:13:18+00:00,,269.46,236.19,207.29,212.96399999999994,236.26333333333332,246.10999999999999,257.97499999999997,245.73999999999998,255.37199999999999,274.33750000000003,239.57571428571433,246.45125,221.12599999999998,196.18714285714282,215.51000000000002,186.39
2024-10-09 22:13:21+00:00,,,,182.07,210.8075,235.47600000000003,245.46999999999997,257.38,251.494,256.2525,273.51666666666665,243.04833333333332,243.8557142857143,228.46400000000003,196.40333333333334,218.5666666666667,208.16
2024-11-01 22:19:30+00:00,258.4,280.89,240.0,201.105,213.246,242.53199999999998,249.01999999999998,259.544,255.936,259.8675,278.28333333333336,247.37,248.38000000000002,234.92800000000005,199.66666666666666,216.235,208.16
2024-11-02 22:13:29+00:00,258.4,280.89,240.0,207.0333333333333,214.76333333333332,243.74166666666667,251.79999999999998,262.43833333333333,259.0916666666667,263.51,280.48,251.57857142857145,252.98875,241.09000000000003,202.49857142857144,218.92,214.94
2024-11-17 22:19:38+00:00,278.03999999999996,291.31,240.0,207.0333333333333,221.07571428571427,250.31,258.2342857142857,268.3885714285714,264.6714285714286,269.46999999999997,286.954,258.28375,259.34222222222223,249.42714285714288,202.49857142857144,218.92,214.94
2024-12-27 22:19:45+00:00,278.03999999999996,287.31333333333333,239.425,215.10999999999999,226.17799999999997,254.544,263.8566666666666,275.2083333333333,272.02500000000003,281.37,289.946,268.0242857142857,268.2525,254.20714285714288,209.73833333333334,215.17249999999999,218.37
2025-01-04 22:19:38+00:00,284.77666666666664,289.9475,258.0266666666667,215.10999999999999,230.51666666666665,259.66499999999996,267.63,279.7814285714286,275.6357142857143,285.185,294.7816666666667,276.4242857142857,277.66375,267.3314285714286,221.28,215.17249999999999,218.37
2025-01-05 22:13:30+00:00,284.77666666666664,289.9475,258.0266666666667,217.914,228.46857142857144,259.66499999999996,266.0725,279.48125000000005,275.74375,284.65714285714284,293.67,275.6875,278.4344444444444,267.77250000000004,221.40857142857143,216.734,219.53
2025-01-20 22:19:37+00:00,284.77666666666664,289.9475,258.0266666666667,218.1933333333333,228.81999999999996,263.43999999999994,267.4625,282.14125,279.6225,283.825,292.89,279.39,282.77666666666664,276.25625,224.9314285714286,219.06599999999997,219.904
2025-02-13 22:19:46+00:00,289.73,292.18600000000004,269.4125,218.1933333333333,231.81375,266.7633333333333,270.09555555555556,284.08444444444444,281.59,285.86333333333334,295.2111111111111,281.84333333333336,285.61499999999995,279.1877777777778,228.7775,219.06599999999997,219.904
2025-02-14 22:13:24+00:00,290.988,293.42,275.084,218.1933333333333,234.15333333333334,269.38142857142856,272.337,285.433,283.145,287.47799999999995,297.073,283.906,287.63545454545454,281.18600000000004,231.57111111111115,219.06599999999997,219.904
2025-03-09 22:19:26+00:00,290.988,293.42,275.084,215.45285714285714,232.468,265.9275,270.2245454545455,284.34000000000003,282.0681818181818,286.5890909090909,295.86545454545455,282.5309090909091,291.5209090909091,279.39818181818185,230.042,219.72833333333332,219.68499999999997
2025-03-25 22:19:15+00:00,290.988,293.42,275.084,215.45285714285714,232.468,265.9275,268.605,283.29333333333335,281.0,285.7425,294.67833333333334,280.88916666666665,290.24333333333334,278.57250000000005,228.47,220.56571428571428,219.44142857142856
2025-03-26 22:13:17+00:00,290.988,293.42,275.084,215.45285714285714,232.468,265.9275,266.87076923076927,282.6546153846154,280.19153846153847,285.27846153846156,291.6984615384615,278.22615384615386,288.88615384615383,277.4046153846154,227.20583333333335,221.2825,218.9475
2025-04-10 22:19:10+00:00,290.988,293.42,275.084,220.45142857142858,232.852,265.96375,267.22538461538466,282.5092307692308,278.8538461538461,284.98,293.1308333333333,275.5969230769231,288.1892307692308,277.1715384615385,227.1341666666667,221.20625,219.4425
2025-04-27 22:13:08+00:00,290.988,293.42,275.084,220.45142857142858,231.23636363636362,263.2633333333333,266.0571428571429,281.35857142857145,276.50142857142856,283.50142857142856,291.0338461538461,272.9764285714286,285.0957142857143,274.7764285714286,225.18923076923076,220.6477777777778,214.36777777777777
2025-05-04 22:19:17+00:00,301.01399999999995,297.10333333333335,287.546,220.82600000000002,233.13888888888889,267.3542857142857,266.20250000000004,282.31666666666666,276.94,284.4241666666666,291.7572727272727,272.41,285.045,274.76000000000005,226.1772727272727,220.19250000000002,213.44875000000002
