dates,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0010,nzd0459-0011,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0075,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0128,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0155,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0173,nzd0459-0174,nzd0459-0175,satname
2020-03-04 22:14:08+00:00,,,,302.97,320.47,319.28,324.15,321.63,316.2,324.57,323.27,324.13,323.23,331.25,332.26,339.92,332.97,331.24,335.89,325.91,324.86,,331.77,326.5,332.22,329.35,331.32,327.71,334.16,306.38,309.81,304.08,301.12,293.57,319.44,326.63,316.12,315.24,321.96,320.79,320.25,315.5,320.31,317.51,320.81,306.96,305.27,300.85,311.01,306.11,312.46,310.02,310.85,328.76,330.35,328.02,,326.24,,328.13,322.72,264.49,,274.43,281.21,298.02,312.47,305.99,296.92,309.29,303.72,295.03,292.83,306.28,271.79,272.03,278.48,282.45,275.12,281.54,270.82,273.69,273.83,270.56,273.29,270.81,268.17,283.26,290.1,289.97,278.56,,308.51,278.8,284.57,,289.22,321.9,322.98,320.66,329.15,325.34,326.16,329.51,330.86,328.27,325.54,,313.16,304.09,313.61,312.35,317.1,320.01,321.88,323.98,317.88,319.92,321.66,320.28,322.21,319.89,321.54,323.2,320.2,317.86,313.74,316.97,301.08,295.53,285.31,282.52,274.85,266.86,252.56,247.15,265.65,260.65,275.84,270.19,255.39,258.82,257.11,254.82,253.27,234.52,224.03,208.88,273.63,241.36,238.01,279.88,275.2,245.57,284.56,275.66,208.15,208.71,209.59,204.79,183.07,230.09,229.27,217.1,220.5,,,298.87,302.58,295.85,,211.51,,328.1,367.61,359.2,L8
2020-05-23 22:13:39+00:00,,,,302.97,320.47,319.28,324.15,321.03499999999997,320.17499999999995,324.57,327.49,327.62,329.43,331.25,333.755,341.03,332.92,333.295,334.15,327.185,325.045,327.08,331.77,325.69,331.685,328.34000000000003,329.12,324.52,332.14,299.62,307.26,304.46,299.83500000000004,288.515,312.355,322.83,316.2,317.185,321.65,320.93,319.985,316.21000000000004,320.46000000000004,316.73,321.635,309.88,309.67999999999995,307.795,313.695,308.155,310.655,303.355,304.3,323.03999999999996,330.35,328.02,293.51,311.045,297.64,307.025,322.72,243.03500000000003,232.75,261.195,267.58,285.81,294.23,286.99,288.53,293.305,289.73,295.03,277.335,306.28,264.495,261.575,269.94500000000005,270.555,269.91499999999996,277.18,270.205,270.635,273.53999999999996,270.15999999999997,274.14,270.255,268.065,283.26,290.1,289.97,276.765,283.72,292.225,279.28499999999997,282.28999999999996,286.67,285.24,304.825,322.98,319.45500000000004,324.42499999999995,320.65,324.08500000000004,328.055,329.33000000000004,301.01,325.54,272.05,288.21000000000004,287.12,288.095,291.44500000000005,287.6,294.88,321.88,294.40999999999997,288.37,293.93,289.71500000000003,292.16499999999996,318.015,289.565,305.90999999999997,317.34000000000003,316.03499999999997,288.53,285.95500000000004,286.035,284.2,295.53,262.42,282.52,274.85,259.61,248.85500000000002,242.89499999999998,253.96499999999997,250.795,258.73,270.19,255.39,258.82,253.49,251.70499999999998,248.02,233.51,219.20999999999998,201.435,273.63,241.36,231.39999999999998,276.255,275.2,242.51,274.46000000000004,266.08000000000004,186.325,181.695,209.59,204.79,183.07,230.09,229.27,217.1,220.5,,,298.87,302.58,295.85,,211.51,177.03,313.17,364.3,360.28999999999996,L8
2020-07-10 22:14:03+00:00,,,,302.97,320.47,319.28,324.15,321.03499999999997,320.17499999999995,324.57,315.8066666666667,315.92333333333335,329.43,331.25,322.29,325.8633333333333,332.92,333.295,334.15,327.185,325.045,327.08,331.77,325.69,331.685,328.34000000000003,312.6166666666667,308.4266666666667,332.14,299.62,307.26,304.46,299.83500000000004,288.515,312.355,322.83,316.2,299.7733333333333,321.65,320.93,305.6333333333334,306.5233333333333,310.2,308.40333333333336,311.57666666666665,304.16,303.63666666666666,303.09,306.34999999999997,302.65333333333336,300.81333333333333,303.355,304.3,323.03999999999996,330.35,328.02,293.51,311.045,297.64,307.025,322.72,243.03500000000003,216.64499999999998,245.17333333333332,253.17666666666665,285.81,294.23,268.1166666666667,288.53,293.305,289.73,295.03,277.335,306.28,264.495,261.575,269.94500000000005,270.555,269.91499999999996,277.18,270.205,270.635,273.53999999999996,270.15999999999997,274.14,258.7866666666667,256.1933333333333,260.05,263.235,289.97,266.72,283.72,273.8833333333333,279.28499999999997,282.28999999999996,286.67,285.24,304.825,322.98,319.45500000000004,324.42499999999995,301.19,324.08500000000004,328.055,329.33000000000004,281.8066666666667,325.54,257.355,272.68333333333334,271.49333333333334,271.63666666666666,273.77333333333337,271.85,276.87333333333333,321.88,276.0233333333333,270.16333333333336,293.93,289.71500000000003,292.16499999999996,318.015,289.565,305.90999999999997,317.34000000000003,316.03499999999997,288.53,271.1366666666667,270.2766666666667,269.96999999999997,295.53,238.12,282.52,274.85,259.61,248.85500000000002,242.89499999999998,253.96499999999997,250.795,258.73,270.19,255.39,258.82,253.49,251.70499999999998,248.02,233.51,219.20999999999998,201.435,273.63,241.36,231.39999999999998,276.255,275.2,242.51,274.46000000000004,266.08000000000004,186.325,181.695,209.59,204.79,183.07,230.09,229.27,217.1,220.5,,,298.87,302.58,295.85,,211.51,177.03,313.17,364.3,360.28999999999996,L8
2020-07-26 22:14:08+00:00,,,,302.97,320.47,319.28,324.15,321.03499999999997,320.17499999999995,324.57,315.8066666666667,303.98,329.43,331.25,322.29,327.575,327.46000000000004,329.8666666666667,334.15,326.59666666666664,325.045,321.92499999999995,321.88,325.69,331.685,322.5,309.32,303.925,322.8933333333334,284.56,307.26,308.16333333333336,296.82666666666665,287.00666666666666,312.355,309.3666666666666,316.2,299.90250000000003,321.65,320.93,306.59250000000003,301.3425,310.2,313.3425,311.57666666666665,304.16,294.395,303.09,310.55,304.9225,300.81333333333333,303.355,304.3,323.03999999999996,330.35,328.02,293.51,311.045,297.64,307.025,296.435,244.03,218.9,245.17333333333332,253.17666666666665,285.81,294.23,268.1166666666667,288.53,293.305,289.73,295.03,277.335,306.28,264.495,261.575,269.94500000000005,270.555,269.91499999999996,277.18,270.205,270.635,273.53999999999996,270.15999999999997,274.14,258.7866666666667,256.1933333333333,260.05,263.235,289.97,266.72,283.72,270.4,279.28499999999997,282.28999999999996,286.67,285.24,304.825,322.98,319.45500000000004,324.42499999999995,297.515,324.08500000000004,328.055,329.33000000000004,281.8066666666667,325.54,244.15666666666667,263.505,261.3,260.3725,258.47,271.85,276.87333333333333,321.88,261.03,254.59,293.93,289.71500000000003,292.16499999999996,318.015,289.565,305.90999999999997,317.34000000000003,316.03499999999997,288.53,271.1366666666667,270.2766666666667,269.96999999999997,295.53,232.735,282.52,274.85,259.61,234.5666666666667,242.89499999999998,240.39333333333332,239.13,248.42,267.3,251.035,251.715,251.09666666666666,249.39,239.53,227.1,217.13333333333333,198.66,273.63,241.36,231.39999999999998,276.255,275.2,242.51,274.46000000000004,250.12333333333333,178.10333333333332,174.20000000000002,209.59,204.79,183.07,230.09,229.27,217.1,220.5,,,298.87,302.58,295.85,,211.51,177.03,313.17,362.8533333333333,359.84666666666664,L8
2020-08-11 22:14:11+00:00,,,,302.97,335.1,322.86,324.15,315.21,320.17499999999995,324.57,315.8066666666667,291.988,329.43,331.25,322.29,327.575,331.105,329.02250000000004,334.15,326.59666666666664,325.045,321.92499999999995,321.88,325.69,331.685,322.5,309.32,303.925,328.59000000000003,284.56,308.62666666666667,302.84,301.25,288.4825,312.355,309.3666666666666,317.5233333333333,299.90250000000003,323.03666666666663,320.93,306.59250000000003,304.06399999999996,310.095,312.70799999999997,311.8,305.035,296.826,303.525,309.39,303.418,299.1975,288.15333333333336,289.5133333333333,323.03999999999996,330.35,328.02,288.265,303.27333333333337,295.405,299.81666666666666,276.7,240.8425,223.88,248.7125,256.41499999999996,282.10999999999996,285.0366666666667,277.255,288.34666666666664,292.09666666666664,291.78000000000003,297.19,273.81,283.63,266.58,262.9266666666667,269.85333333333335,267.14000000000004,269.3666666666666,277.95666666666665,269.18333333333334,269.56666666666666,271.8666666666666,269.75333333333333,274.42333333333335,261.4625,259.255,263.73333333333335,266.62,283.13,268.94,279.67,272.356,278.0933333333333,282.21666666666664,284.845,285.57,300.1333333333333,307.33500000000004,317.2033333333333,319.60999999999996,302.918,313.28000000000003,316.8333333333333,329.33000000000004,280.98249999999996,298.23,253.3375,264.192,264.526,262.906,267.16400000000004,271.1925,274.8625,296.24,262.652,257.704,286.04333333333335,282.5366666666667,284.20666666666665,302.96,284.5466666666667,292.27666666666664,315.16,314.81,282.06666666666666,269.7325,268.9075,275.1875,277.42499999999995,236.914,265.40999999999997,260.5,263.43333333333334,238.4875,245.9433333333333,251.3975,236.9125,241.515,265.4266666666667,249.03333333333333,249.21666666666667,250.3475,244.18,239.53,218.1475,212.715,194.745,258.93,242.85500000000002,236.04666666666665,280.31,278.41999999999996,241.19666666666663,273.11333333333334,252.3675,178.10333333333332,174.20000000000002,209.59,204.79,183.07,230.09,229.27,217.1,220.5,,,298.87,302.58,295.85,,211.51,177.03,311.43,363.9175,361.375,L8
2020-08-27 22:14:20+00:00,,,,285.68,330.7766666666667,321.73,324.40999999999997,316.045,321.3,326.96500000000003,319.4975,299.12166666666667,331.1666666666667,333.40999999999997,325.4525,327.575,331.588,330.452,333.84,328.0375,326.2266666666667,325.14,322.23333333333335,325.40000000000003,332.1466666666667,324.26,313.024,307.79,328.828,290.615,310.3725,304.598,302.618,288.87600000000003,312.02,313.47749999999996,318.0825,305.008,323.1925,323.06,310.054,307.0216666666667,311.826,314.35833333333335,313.866,307.682,300.18,306.526,310.55,305.385,300.998,292.545,293.0175,322.18,320.91,318.05499999999995,291.30333333333334,300.4725,293.29333333333335,296.62,271.3675,243.74200000000002,229.796,251.11800000000002,260.03000000000003,283.08,286.0775,283.812,290.345,291.85,294.9475,298.81333333333333,275.2025,287.90333333333336,268.675,266.6325,269.895,267.0025,268.77,278.575,268.1475,269.86,270.5275,269.775,273.19,263.528,261.62399999999997,266.415,268.0575,282.1333333333334,270.486,281.24666666666667,273.6616666666667,278.75,282.125,285.37333333333333,286.2375,296.66999999999996,301.34,315.53499999999997,320.2575,301.4916666666666,317.385,319.5025,328.6266666666667,280.822,292.64000000000004,262.662,265.375,266.3616666666667,269.8616666666667,268.90500000000003,273.08000000000004,274.07,288.2733333333333,263.9733333333333,260.99,281.515,280.06,279.76,305.05,283.0325,297.7575,314.3225,314.06,278.24,268.828,267.56,275.62199999999996,269.09,239.36333333333334,257.27666666666664,254.15666666666667,262.1425,240.436,245.2825,250.46999999999997,237.61399999999998,242.652,266.8825,250.5275,249.965,250.33200000000002,246.17600000000002,239.72750000000002,220.56199999999998,214.598,195.69400000000002,251.19666666666663,240.4766666666667,235.3275,279.26,268.6666666666667,242.67,273.3475,255.42600000000002,177.42000000000002,175.29000000000002,187.89499999999998,204.79,183.07,230.09,229.27,217.1,220.5,,,298.87,302.58,295.85,,203.935,180.94,310.115,363.798,360.238,L8
2020-10-30 22:14:31+00:00,,,,281.735,331.0366666666667,321.77333333333337,324.225,314.95,322.82,324.40999999999997,318.41499999999996,300.0566666666667,333.2266666666667,334.29999999999995,325.5875,326.35749999999996,330.832,330.344,330.3833333333334,328.43,326.2266666666667,324.84499999999997,318.56333333333333,324.17,330.64,323.235,312.12800000000004,306.838,327.388,289.2175,307.545,304.68,302.408,287.62600000000003,309.9066666666667,313.965,319.51,306.702,323.10749999999996,324.07666666666665,310.202,308.21999999999997,311.71400000000006,315.30333333333334,314.202,310.634,301.6333333333333,309.662,311.26,306.77166666666665,299.954,290.1625,289.005,314.7133333333333,295.135,308.09,283.7575,289.27750000000003,291.0525,283.625,252.4275,243.202,235.4,249.352,257.934,280.21000000000004,277.9025,283.02200000000005,288.86249999999995,284.38,292.5675,297.75666666666666,272.7375,287.3833333333334,271.5775,271.415,269.40250000000003,263.1225,266.1875,276.2925,264.3325,267.97749999999996,268.3325,269.175,271.63750000000005,263.53200000000004,261.546,262.5,263.305,277.03333333333336,270.104,280.0,269.0083333333333,278.115,281.50750000000005,283.3675,285.0375,286.4675,291.7,307.53249999999997,314.38,296.33,314.6275,310.15250000000003,317.45,271.722,276.43333333333334,265.25333333333333,258.34499999999997,262.69666666666666,266.1716666666667,265.8483333333333,267.27000000000004,270.084,276.4633333333333,257.43833333333333,255.66166666666666,271.4625,271.40999999999997,273.59250000000003,302.855,280.8225,297.605,312.345,312.71,276.12,264.58599999999996,264.546,273.956,263.91,237.77333333333334,255.87666666666667,252.87,256.7325,238.21800000000002,242.83,245.23600000000002,231.032,234.76400000000004,261.15749999999997,248.9525,245.7625,247.32800000000003,242.63400000000001,235.53500000000003,220.936,210.952,192.04000000000002,247.22,249.89000000000001,234.4333333333333,278.925,251.97333333333333,239.575,266.21250000000003,250.814,165.7375,162.12,166.2,,,,,,,,,,,,,196.36,180.94,300.73,362.524,360.4975,L8
2021-03-07 22:14:08+00:00,,,,295.99,320.16499999999996,320.37,323.80499999999995,318.49,322.9,319.65999999999997,320.08000000000004,328.685,329.95500000000004,332.96,332.725,335.05,329.225,330.03999999999996,327.47,323.95500000000004,320.13,327.435,319.53499999999997,320.46500000000003,327.53999999999996,324.71000000000004,327.145,322.885,328.895,308.88,304.32,307.01,299.745,287.32,313.1,325.66499999999996,318.9,328.55499999999995,321.63,323.07,319.025,320.16999999999996,319.04499999999996,318.42,320.355,316.98,311.735,313.365,315.4,313.355,309.33000000000004,299.435,296.855,311.62,300.935,316.1,261.12,290.02,300.885,285.48,258.55,265.08000000000004,269.79999999999995,267.52,274.86,290.71000000000004,293.645,301.235,290.295,280.145,290.235,290.12,275.76,300.845,277.205,280.94500000000005,273.01,268.33500000000004,268.655,276.755,261.43,271.4,271.935,270.005,274.13,272.765,268.05499999999995,269.52,272.905,278.595,277.845,278.305,278.195,277.17499999999995,282.1,279.765,284.46000000000004,283.17999999999995,290.235,306.03,314.495,310.435,322.365,311.745,315.275,282.77,276.92,297.31,288.89,286.72,299.46000000000004,301.65,300.19,307.115,292.895,290.51,296.165,287.92499999999995,296.51,299.855,317.12,313.05,319.24,317.36,316.70000000000005,310.4,294.76,302.07,292.325,282.62,278.55499999999995,281.615,270.925,252.97,243.63,239.375,244.605,239.28500000000003,247.075,259.97,252.78500000000003,247.24,247.60000000000002,245.825,235.615,232.8,211.945,194.745,265.39,268.505,270.93,277.52,224.66,237.815,267.19,263.53999999999996,177.5,156.03,194.65,,,,,,,,,,,,,,,290.56,358.845,319.07,L8
2021-06-11 22:14:01+00:00,,,274.54,290.07,319.08,321.33,323.83,319.73,325.04,319.86,321.22,327.63,330.5,332.89,332.65,,329.26,329.38,329.42,320.43,315.4,330.91,318.31,318.12,327.38,324.17,327.45,322.82,330.83,316.97,310.14,309.53,299.42,296.41,275.91,302.445,315.97,333.4,321.64,322.3,317.06,317.65,318.34,313.66,318.22,312.24,314.065,311.395,315.53,313.745,313.17,296.35,300.525,316.88,314.065,316.1,,292.7,317.44,286.85,243.94999999999996,248.88,251.99,265.975,267.81,287.63,307.52,297.815,288.25,277.38,279.75,274.055,261.35,276.185,262.87,262.535,266.48,263.78499999999997,267.0,276.46500000000003,269.005,271.19,271.13,268.88,273.64,270.84000000000003,267.06,269.16999999999996,275.375,278.99,276.83000000000004,277.65,275.82500000000005,275.71,281.33500000000004,278.96000000000004,283.225,282.595,286.96000000000004,321.81,322.82000000000005,310.55,327.58500000000004,329.16999999999996,330.39,274.63,270.29,291.49,284.77,281.635,289.725,289.565,290.57,294.09,283.655,280.40999999999997,291.135,281.335,289.985,306.55,320.03499999999997,310.95000000000005,318.08500000000004,317.765,316.97,310.265,282.115,278.45,290.77,283.04499999999996,269.02,261.735,256.9,255.54000000000002,245.315,239.555,245.95,247.10000000000002,252.865,270.83500000000004,254.45999999999998,248.815,249.5,248.515,223.81,210.66000000000003,217.655,198.555,252.71499999999997,251.10000000000002,249.79000000000002,275.825,222.36,243.16,273.485,266.90999999999997,201.48000000000002,,194.65,,,,,,,,,,,,187.5,232.19,,314.7,360.97,335.61,L8
2021-08-14 22:14:21+00:00,,,274.54,290.07,319.08,321.33,323.83,319.73,325.04,318.815,320.74,329.31,327.525,332.89,333.015,334.45,326.64,328.525,326.82500000000005,320.925,318.825,331.04,319.55,317.305,324.15999999999997,318.145,321.39,317.35,322.46,303.54,300.97,301.03999999999996,297.21500000000003,289.14,287.27,303.82,312.84000000000003,323.34,317.40999999999997,317.005,316.195,318.64,317.35,314.6,319.42,310.86,311.52,306.6666666666667,309.615,310.52,308.8933333333334,291.4866666666667,294.17333333333335,302.445,301.32,278.67,254.29,284.6566666666667,292.77,264.07666666666665,230.9033333333333,241.56333333333336,244.32000000000002,259.08666666666664,262.34999999999997,280.1933333333333,282.28,288.1166666666667,282.0566666666667,273.42333333333335,274.99,271.19666666666666,258.6166666666667,269.5166666666667,259.60999999999996,260.50333333333333,262.84999999999997,262.06333333333333,264.6766666666667,272.7166666666667,264.8533333333333,268.40333333333336,268.27,266.46000000000004,270.8,268.73333333333335,266.51,266.43,272.47333333333336,276.3066666666667,274.32,274.22333333333336,275.3966666666667,273.9166666666667,280.31,277.2633333333333,281.42333333333335,281.02666666666664,285.37,308.47333333333336,311.77333333333337,304.8333333333333,313.25,329.16999999999996,330.39,268.845,266.78499999999997,281.04,275.89000000000004,275.15000000000003,279.8666666666666,277.3233333333333,278.9533333333333,280.92333333333335,274.88,273.5366666666667,280.0933333333333,272.47666666666663,279.3666666666666,289.95666666666665,320.03499999999997,292.4066666666667,298.18666666666667,299.78000000000003,299.26666666666665,289.18666666666667,274.24,269.56333333333333,281.82,269.9066666666667,262.1033333333333,254.0666666666667,250.48000000000002,251.82333333333335,244.99,237.54,242.32666666666668,241.54,246.98666666666668,261.45666666666665,250.98333333333332,245.85666666666665,246.34,243.29333333333332,219.24333333333334,202.32000000000002,216.48000000000002,196.34,246.37333333333333,245.21666666666667,243.26666666666668,275.16,221.7733333333333,241.7266666666667,266.69666666666666,261.71999999999997,185.61,,194.65,,,,,,,,,,,,187.5,232.19,152.62,311.14,358.2866666666667,343.50666666666666,L8
2021-08-30 22:14:25+00:00,,,274.54,291.39,318.35,322.4,320.88,317.795,320.975,319.5133333333333,321.7966666666667,330.6033333333333,327.525,332.89,333.015,338.515,328.9866666666667,329.84,329.1666666666667,321.15000000000003,319.6066666666666,329.93666666666667,321.03333333333336,318.73,323.5733333333333,318.62,320.67,316.49,320.50333333333333,299.5933333333333,300.62666666666667,300.46999999999997,297.6066666666666,286.67,293.25666666666666,306.2525,313.74,321.6066666666666,317.6166666666666,320.37333333333333,316.195,318.64,317.35,317.31666666666666,319.42,312.23,312.5225,306.59499999999997,310.8,310.03499999999997,308.28,291.48,291.71000000000004,298.0933333333333,295.4575,267.9433333333333,258.325,280.935,284.9766666666667,261.36,230.195,238.3075,242.815,257.6975,261.07,278.0225,275.8933333333334,283.52250000000004,280.6175,272.6275,275.02750000000003,269.235,259.9425,266.90500000000003,261.655,259.7175,263.4275,261.42,264.925,271.79,265.3225,267.935,267.69,265.67,269.795,268.825,266.605,266.9325,272.19,276.125,274.23,274.71500000000003,275.95000000000005,274.8275,279.8025,279.02250000000004,281.3275,281.9575,285.0,304.145,309.23,305.98,306.2125,329.16999999999996,330.39,270.8666666666667,266.57666666666665,278.75,271.7575,275.0125,275.06,276.2575,273.2125,277.56,270.3725,272.5075,274.38,270.475,273.4,283.71500000000003,320.03499999999997,285.0725,288.2925,292.825,298.3175,281.27250000000004,270.905,267.78,279.40999999999997,267.6825,258.735,251.4425,247.7175,252.3375,244.105,237.43,241.2725,240.70499999999998,244.8175,258.3825,249.7225,245.1575,245.09,241.3375,218.78,205.7175,215.335,195.9175,244.01749999999998,242.535,241.24,274.6925,224.5,240.8,263.17,259.7625,179.4875,148.36,194.65,,,,,,,,,,,,187.5,220.70999999999998,171.215,310.9533333333333,358.7575,348.95,L8
2021-11-18 22:14:32+00:00,,,274.54,291.51666666666665,317.64,321.515,317.93,315.86,316.91,319.34,322.08500000000004,332.09,324.55,,333.38,338.515,328.85,330.07,329.03999999999996,321.51,321.71,329.45000000000005,322.395,319.035,321.67,315.845,317.28,313.32500000000005,315.34000000000003,290.905,295.87,295.94,296.69999999999993,286.67,293.25666666666666,300.75333333333333,312.625,315.71,315.60499999999996,319.40999999999997,315.33,319.63,316.36,319.145,320.62,312.225,313.53666666666663,305.39333333333326,308.435,309.28666666666663,307.2333333333333,289.18,289.31,288.7,286.25333333333333,243.865,258.325,275.05333333333334,268.745,250.21000000000004,216.88,228.28666666666666,231.6933333333333,253.7833333333333,255.09666666666666,272.4033333333333,260.08000000000004,277.8866666666667,277.62333333333333,269.87666666666667,271.28000000000003,262.85333333333335,257.0733333333333,256.8833333333334,258.53666666666663,256.0466666666666,261.40000000000003,258.6466666666667,262.3933333333334,268.68666666666667,264.66333333333336,265.03333333333336,263.98,263.61,266.0,266.8666666666666,266.03000000000003,265.43,271.34666666666664,273.99333333333334,272.6266666666667,272.8366666666667,276.00000000000006,273.74,279.0366666666667,277.97,280.27,280.8533333333333,284.53,297.7233333333333,304.52333333333337,299.14000000000004,298.41666666666663,326.96,327.56,270.8666666666667,266.57666666666665,266.19666666666666,260.07666666666665,269.57,264.2633333333333,265.24666666666667,260.17333333333335,265.36333333333334,260.7166666666667,264.5933333333333,263.7,261.92,262.5466666666666,276.92,319.26,275.08,278.54,283.95666666666665,291.5566666666667,271.22333333333336,262.21,256.2933333333333,275.2466666666666,261.82666666666665,251.20000000000005,240.28666666666663,240.00333333333333,249.54333333333332,243.54333333333332,236.10333333333335,238.45333333333335,237.32999999999996,246.165,257.70500000000004,249.9175,244.0975,244.4425,238.395,217.785,207.565,215.7775,196.09,235.66333333333333,234.24333333333334,231.34333333333333,274.09,224.6,240.25333333333333,258.1066666666667,254.85666666666665,171.4775,156.3,,,,,,,,,,,,,187.5,220.70999999999998,171.215,318.2725,359.52666666666664,358.91,L8
2021-12-20 22:14:31+00:00,,,,296.21,316.5266666666667,320.54,318.28,312.6,315.5,320.3566666666666,321.66,329.55,322.9,326.62,331.815,335.0466666666667,327.40333333333336,328.09,326.5733333333333,321.30333333333334,319.53000000000003,324.9366666666667,320.75,318.2633333333333,321.1766666666667,317.08666666666664,318.19,315.31,316.98,291.9866666666667,296.34,295.98333333333335,296.3233333333333,281.33,303.87999999999994,311.3066666666667,313.30333333333334,317.63,316.37666666666667,317.7733333333333,317.695,318.72,319.345,317.90000000000003,320.145,311.54,309.93333333333334,301.84666666666664,309.09666666666664,307.33666666666664,304.30333333333334,291.17333333333335,285.89000000000004,293.33666666666664,281.1766666666667,254.21,266.6766666666667,272.00666666666666,270.51,247.08333333333334,231.4433333333333,240.51999999999998,247.27666666666667,256.1066666666666,262.62,277.09666666666664,267.4533333333333,275.22333333333336,276.6066666666667,271.3433333333333,274.74666666666667,270.7033333333333,263.4266666666667,261.03333333333336,262.55,259.37999999999994,262.66,260.1966666666667,267.15000000000003,270.1033333333333,265.18333333333334,266.68333333333334,266.83666666666664,264.5833333333333,267.28000000000003,267.44,266.34666666666664,265.33666666666664,269.7033333333333,274.0,271.77,272.92,276.43666666666667,274.51666666666665,278.29999999999995,281.0133333333333,279.85999999999996,282.4933333333333,285.4433333333333,291.0266666666667,299.23333333333335,306.25666666666666,297.84999999999997,327.02,329.72,277.6366666666667,274.93,279.2733333333333,272.41333333333336,274.84666666666664,274.45,276.3633333333333,273.2,274.39000000000004,266.53000000000003,272.54,265.74666666666667,265.1433333333334,264.47666666666663,267.75333333333333,309.75,269.3633333333333,265.47666666666663,274.5266666666667,289.7833333333333,260.77,263.51666666666665,264.36333333333334,273.75333333333333,259.3566666666666,252.71333333333334,248.1933333333333,242.42333333333332,251.7733333333333,241.92999999999998,235.88,237.9466666666667,239.11333333333332,247.4325,258.2275,250.70250000000001,245.61,245.5575,238.925,222.86249999999998,218.2575,216.81,197.11249999999998,244.37666666666667,238.66333333333333,243.81333333333336,274.78000000000003,227.04999999999998,235.84666666666666,255.37666666666667,254.84666666666666,162.415,171.24,182.89,,,,,,,,,,,,,209.23,167.72666666666666,325.4425,356.54499999999996,362.28999999999996,L8
