dates,satname,nzd0466-0000,nzd0466-0001,nzd0466-0017,nzd0466-0018,nzd0466-0019,nzd0466-0020,nzd0466-0021,nzd0466-0022,nzd0466-0023,nzd0466-0024,nzd0466-0025,nzd0466-0026,nzd0466-0027,nzd0466-0028,nzd0466-0029,nzd0466-0030,nzd0466-0031,nzd0466-0032,nzd0466-0033,nzd0466-0034,nzd0466-0035,nzd0466-0036,nzd0466-0037,nzd0466-0038,nzd0466-0039,nzd0466-0040,nzd0466-0041,nzd0466-0042,nzd0466-0043,nzd0466-0044,nzd0466-0045,nzd0466-0046,nzd0466-0047,nzd0466-0048,nzd0466-0049,nzd0466-0050,nzd0466-0051,nzd0466-0052,nzd0466-0053,nzd0466-0054,nzd0466-0055,nzd0466-0056,nzd0466-0057,nzd0466-0058,nzd0466-0059,nzd0466-0060,nzd0466-0061,nzd0466-0062,nzd0466-0063,nzd0466-0064,nzd0466-0065,nzd0466-0066,nzd0466-0067,nzd0466-0068,nzd0466-0079,nzd0466-0080,nzd0466-0081,nzd0466-0082,nzd0466-0083,nzd0466-0085,nzd0466-0086,nzd0466-0087,nzd0466-0088,nzd0466-0089,nzd0466-0090,nzd0466-0091,nzd0466-0092,nzd0466-0093,nzd0466-0094,nzd0466-0095,nzd0466-0096,nzd0466-0097,nzd0466-0098,nzd0466-0099,nzd0466-0100,nzd0466-0101,nzd0466-0127,nzd0466-0128,nzd0466-0129,nzd0466-0130,nzd0466-0131,nzd0466-0132,nzd0466-0133,nzd0466-0002,nzd0466-0003,nzd0466-0004,nzd0466-0005,nzd0466-0006,nzd0466-0007,nzd0466-0008,nzd0466-0009,nzd0466-0010,nzd0466-0011,nzd0466-0012,nzd0466-0013,nzd0466-0014,nzd0466-0015,nzd0466-0016,nzd0466-0069,nzd0466-0070,nzd0466-0071,nzd0466-0072,nzd0466-0073,nzd0466-0074,nzd0466-0075,nzd0466-0076,nzd0466-0077,nzd0466-0078,nzd0466-0084,nzd0466-0102,nzd0466-0103,nzd0466-0104,nzd0466-0105,nzd0466-0106,nzd0466-0107,nzd0466-0108,nzd0466-0109,nzd0466-0110,nzd0466-0111,nzd0466-0112,nzd0466-0113,nzd0466-0114,nzd0466-0115,nzd0466-0116,nzd0466-0117,nzd0466-0118,nzd0466-0119,nzd0466-0120,nzd0466-0121,nzd0466-0122,nzd0466-0123,nzd0466-0124,nzd0466-0125,nzd0466-0126
2004-08-15 21:57:13.549000,L5,,,299.99,301.33,300.17,301.22,300.59,312.03,325.11,312.74,306.37,319.72,324.49,342.82,340.98,342.32,345.94,338.27,351.96,346.41,352.63,330.56,325.89,303.04,293.27,277.92,,,268.65,282.24,292.30,303.45,313.52,313.67,324.10,332.76,336.08,328.96,338.75,339.38,341.62,333.03,334.93,321.12,312.32,319.31,324.57,320.90,332.74,338.04,336.23,321.58,324.22,322.38,300.62,291.67,291.36,300.28,306.08,292.75,308.74,288.04,302.16,293.08,285.54,300.67,315.82,277.32,288.98,281.13,273.40,283.23,279.85,293.15,310.52,340.06,,,,,,,,,,,,,,,,,,,,,,,316.47,328.74,301.50,298.43,291.10,298.89,306.48,304.50,292.62,304.97,303.51,315.76,308.67,284.53,267.33,298.80,297.11,287.41,254.26,271.14,276.58,279.15,259.60,263.36,,,,,,,,,,,,
2004-10-18 21:58:47.729000,L5,318.15,304.51,323.14,322.96,324.09,326.75,324.16,327.83,342.88,333.59,337.44,348.40,344.14,357.38,355.40,361.00,357.50,351.85,357.34,355.73,358.24,343.77,336.00,328.36,336.97,320.26,305.28,301.44,299.47,307.70,308.12,315.55,323.63,327.51,334.41,347.04,349.39,354.58,356.96,361.76,355.99,360.72,353.91,350.98,336.37,340.98,343.80,346.55,345.31,347.99,344.36,343.08,343.68,342.87,324.39,323.66,318.87,336.74,330.81,327.01,342.88,323.60,321.05,315.96,312.41,323.31,333.51,302.40,317.16,320.67,310.57,319.58,320.85,332.77,348.28,361.70,354.51,350.83,349.57,353.46,338.72,330.33,336.86,301.43,301.09,279.19,271.52,287.45,291.60,291.23,287.68,299.81,314.00,318.40,318.43,317.50,317.02,319.29,337.73,348.81,336.86,326.79,309.42,311.71,323.28,324.73,310.01,324.80,333.73,339.95,326.51,321.30,303.53,316.77,313.08,313.91,324.17,318.94,322.38,328.41,328.40,329.74,328.89,324.98,317.80,317.30,326.40,321.19,336.43,335.42,341.86,347.68,348.94,348.57
2005-02-23 22:00:55.316000,L5,307.93,291.70,326.06,324.19,325.10,329.54,328.84,329.96,337.63,334.17,340.76,349.86,338.69,341.54,347.30,351.15,354.75,356.23,359.54,355.95,358.64,354.02,337.23,330.75,338.64,335.72,307.28,296.79,302.44,313.80,327.52,329.40,341.54,335.68,354.11,358.55,362.27,357.71,367.06,367.93,372.71,364.06,368.86,361.24,359.32,355.29,346.93,347.68,345.89,345.71,346.80,337.56,341.48,342.19,319.21,321.43,318.20,332.69,324.95,330.65,333.67,325.27,328.77,324.61,315.02,321.67,326.54,325.80,334.85,316.85,305.83,312.28,314.53,333.50,342.67,349.15,345.99,349.16,347.00,347.75,338.78,333.91,327.68,290.74,290.19,269.45,262.44,277.91,284.80,289.32,287.68,299.35,307.14,313.47,316.22,318.82,323.06,321.66,351.61,339.61,335.71,330.34,318.53,319.87,326.61,326.67,317.41,326.49,331.05,337.24,326.17,313.76,290.06,311.48,313.64,313.66,315.40,319.24,323.14,325.39,323.34,325.93,326.75,325.46,319.45,321.83,327.52,331.21,336.42,337.55,342.31,349.19,346.45,345.15
2005-03-11 22:01:07.710000,L5,310.50,295.78,318.13,320.06,321.53,323.41,323.14,323.90,326.39,321.02,320.40,322.03,321.46,328.79,342.84,343.46,347.61,346.18,347.20,347.56,354.52,345.47,333.81,323.62,331.29,319.33,312.03,274.43,291.96,301.75,303.58,314.36,319.90,321.44,331.03,345.73,342.47,338.90,346.17,348.95,346.77,342.02,343.03,336.01,334.28,333.96,330.84,331.77,336.36,333.74,338.34,327.37,332.76,335.75,320.19,320.26,308.07,327.91,321.16,323.82,332.21,321.99,324.90,318.92,311.61,318.37,325.17,320.01,323.59,313.44,304.21,312.93,310.36,328.73,339.27,339.79,344.27,344.62,345.57,344.09,340.33,330.67,330.02,291.59,292.72,269.90,261.28,275.80,285.95,283.91,280.47,294.25,297.71,303.07,308.12,305.80,311.15,316.36,328.53,331.45,325.27,321.38,310.50,308.50,319.27,323.35,314.92,321.43,331.85,329.51,324.78,315.76,290.78,308.00,311.67,313.17,311.37,314.87,314.60,322.07,319.06,320.13,323.31,324.67,316.01,315.31,326.83,323.26,332.41,333.56,337.36,341.48,341.06,344.51
2005-04-12 22:01:18.889000,L5,307.12,297.28,318.53,324.00,322.00,324.04,319.40,326.03,327.91,326.79,318.21,320.37,320.10,330.07,341.00,347.33,353.54,354.23,355.67,348.45,346.10,345.18,333.19,323.95,324.91,307.31,274.72,,293.78,304.03,303.98,318.41,322.06,324.41,328.49,344.67,341.83,340.20,339.78,338.84,341.88,346.89,339.32,336.43,334.54,339.02,330.91,335.05,333.61,335.05,339.69,329.06,325.50,325.72,322.34,321.21,310.91,327.22,318.25,325.53,336.13,318.24,323.44,324.88,317.95,316.72,321.86,308.76,320.04,310.74,303.60,305.60,312.95,325.98,328.80,339.57,347.05,343.55,344.80,347.66,338.92,333.74,334.36,291.17,289.78,266.75,277.53,286.46,284.89,283.44,277.72,290.06,297.85,298.51,304.00,310.17,311.09,315.34,322.06,328.42,321.55,321.21,312.34,312.33,320.74,323.09,314.01,322.89,328.02,331.86,327.07,317.45,291.88,314.15,319.93,313.51,315.40,311.31,313.93,320.02,320.46,320.54,323.77,321.22,321.30,320.37,329.34,324.56,334.04,333.95,341.33,344.35,339.23,337.85
2005-07-01 22:01:50.102000,L5,,,293.42,295.77,299.68,297.58,301.10,303.85,311.86,300.53,294.49,295.47,297.88,304.62,314.38,326.34,332.88,328.25,330.68,332.11,330.88,321.33,315.16,301.06,315.86,276.91,,,269.13,283.05,288.44,302.84,309.59,310.41,316.12,323.09,324.18,324.56,328.92,324.94,322.63,322.67,318.80,309.48,302.99,302.18,298.77,302.39,303.14,307.28,307.65,303.10,300.49,306.72,279.04,284.33,289.36,284.22,277.93,278.28,275.20,283.24,283.72,284.10,290.45,287.46,292.09,280.05,286.38,282.91,276.91,280.95,282.28,285.03,290.07,294.37,,,,,,,,,,,,,,,,,,,,,,,290.68,294.14,289.07,286.77,,280.62,280.25,290.36,278.94,282.70,278.96,274.66,287.06,269.96,265.29,287.26,280.97,289.61,284.10,286.27,282.60,296.07,288.09,293.46,290.02,294.33,287.90,290.51,292.12,289.59,,,,,,
2005-10-05 22:02:17.195000,L5,306.53,296.36,319.83,329.25,330.71,332.22,331.63,335.31,339.64,334.85,325.01,324.56,327.24,337.36,346.41,357.47,352.89,361.71,370.91,364.65,366.65,359.07,352.91,332.91,325.04,308.48,291.31,281.69,296.51,301.04,310.26,328.14,337.60,339.37,341.59,353.87,363.71,348.19,348.85,346.71,351.37,346.62,345.40,334.92,333.58,346.26,343.03,350.41,346.28,348.99,351.60,347.00,337.84,340.11,343.20,345.80,333.62,336.11,331.72,322.91,337.07,321.43,332.40,333.31,326.83,329.25,337.89,324.83,326.22,317.20,311.21,315.60,318.67,341.84,339.67,350.67,,,,,,,,291.48,297.58,286.02,309.83,323.23,301.71,296.34,295.05,311.19,310.08,301.74,306.65,307.47,312.82,315.69,334.57,332.87,323.45,326.00,321.37,350.94,366.21,347.14,345.11,337.84,329.57,343.67,347.91,341.77,354.79,355.11,368.61,,,,,,,,,,,,,,,,,,,
2005-11-06 22:02:22.875000,L5,321.11,311.04,316.23,319.44,321.67,322.86,319.92,338.48,344.58,342.55,336.98,338.21,341.30,351.46,344.17,344.99,350.57,346.62,349.44,349.72,350.19,361.15,355.00,342.59,336.52,326.04,305.44,293.59,290.02,297.40,299.78,311.67,317.48,317.63,330.25,360.69,357.65,357.63,356.44,360.01,359.45,360.41,339.76,336.56,328.41,334.72,330.81,334.27,334.63,351.99,354.07,341.92,340.76,343.26,337.47,337.58,322.19,340.16,336.36,324.48,327.85,320.14,325.19,321.59,316.11,319.45,334.99,336.94,347.11,338.31,333.82,331.35,329.82,341.31,335.16,340.20,359.68,352.85,334.12,337.74,332.53,330.27,328.25,290.15,289.28,277.10,290.10,307.37,295.06,291.23,296.02,313.53,315.72,320.69,324.62,321.56,315.36,310.13,336.57,343.35,315.72,313.55,304.02,307.67,314.76,315.33,307.09,333.13,342.25,333.56,327.47,317.51,294.15,312.13,328.49,329.50,327.32,326.70,328.86,332.80,329.09,317.54,314.18,315.78,314.57,311.80,323.25,320.69,341.83,349.29,351.64,355.29,351.60,356.09
2006-02-10 22:04:39.000000,L5,311.35,295.90,323.75,326.63,323.09,325.04,321.54,326.46,328.22,321.94,320.67,324.03,324.28,346.01,341.47,356.09,350.73,354.50,345.56,339.36,351.43,343.63,339.53,323.55,323.19,314.99,285.42,290.91,298.08,307.33,314.20,319.50,322.93,325.46,333.06,346.04,339.09,340.28,345.88,346.50,352.93,347.18,356.61,354.62,339.15,355.79,334.17,338.24,336.59,335.82,344.34,330.32,330.55,328.93,320.95,322.76,314.20,331.88,320.51,325.26,340.65,324.65,333.38,323.16,316.75,318.82,331.11,324.43,332.13,324.92,309.72,315.28,326.23,345.26,341.82,334.05,347.14,338.57,341.35,346.60,336.79,336.16,336.12,292.58,290.93,276.62,287.65,293.16,288.85,287.98,288.06,296.52,296.21,303.36,314.35,311.98,309.74,315.15,330.27,334.67,322.22,324.72,315.27,316.15,321.77,319.96,314.95,323.13,329.94,339.74,341.09,316.16,295.07,317.11,316.71,312.99,313.44,309.70,316.27,320.13,323.61,318.45,328.62,323.42,323.03,323.23,328.44,323.24,335.56,338.12,334.44,341.65,337.99,341.67
2006-02-26 22:04:59.098000,L5,314.32,305.17,328.45,330.47,319.83,323.65,325.95,326.55,326.98,319.99,319.79,338.40,336.99,346.98,354.41,358.69,358.12,359.85,347.75,349.12,348.69,344.04,334.69,322.96,331.27,325.43,353.28,295.41,301.98,313.94,323.11,328.59,324.82,321.87,330.67,344.49,339.14,333.85,348.91,354.98,354.54,354.94,353.48,347.93,344.82,344.16,332.79,333.63,333.24,336.51,339.55,329.64,332.94,342.50,316.25,322.38,311.19,337.27,330.95,336.43,342.19,337.58,333.88,324.95,313.30,315.66,326.93,325.66,333.73,317.14,318.64,322.23,326.01,337.19,345.61,350.00,351.98,351.90,350.15,348.21,349.05,334.03,331.51,301.29,301.95,287.48,284.22,291.10,289.35,286.59,286.26,293.43,294.69,313.07,321.15,318.32,321.26,323.97,337.53,345.21,336.60,331.76,323.49,324.49,323.77,325.88,310.82,317.69,339.50,346.59,333.67,314.39,291.74,314.02,312.20,312.14,312.85,312.18,328.37,329.56,328.99,331.14,332.17,330.04,331.96,320.37,327.41,325.76,335.16,335.00,341.85,342.79,345.37,352.03
2006-05-17 22:06:21.807000,L5,,,291.25,293.70,298.25,299.28,294.21,300.41,306.57,294.20,294.89,291.99,305.20,310.39,317.66,326.06,327.95,323.06,330.18,326.85,325.48,320.96,310.95,297.03,297.58,290.16,,,262.29,275.85,286.12,299.65,309.45,311.71,315.96,329.35,326.26,325.46,327.17,325.21,323.52,322.71,319.39,316.99,305.13,311.58,307.78,309.98,309.13,309.27,315.73,302.27,308.32,315.81,293.15,292.68,288.38,295.55,295.07,288.97,302.89,292.03,296.84,293.64,290.93,291.27,297.16,283.13,290.01,284.20,281.18,284.34,285.00,297.37,292.10,298.98,,,,,,,,,,,,,,,,,,,,,,279.92,305.53,311.02,299.18,295.37,279.39,289.07,296.60,302.36,289.69,297.99,292.68,297.82,298.22,285.05,264.31,282.17,282.44,289.18,287.46,282.86,288.84,293.53,290.60,289.65,283.43,,,,,,,,,,,
2006-08-21 22:07:43.467000,L5,301.61,293.45,314.11,328.39,328.71,334.03,334.96,334.91,337.41,335.02,325.45,321.59,322.46,338.80,344.94,350.11,352.49,363.17,368.99,366.67,373.79,358.70,354.24,339.89,332.53,316.41,322.37,281.49,290.29,296.39,309.36,334.25,341.82,340.26,351.38,359.79,361.38,351.74,346.34,351.42,347.79,351.57,343.96,334.28,332.05,348.26,349.00,351.21,357.49,349.17,355.71,342.03,331.64,335.55,333.68,329.19,312.66,312.63,317.77,311.83,322.54,312.87,323.14,322.69,321.53,325.89,338.81,308.64,320.40,307.75,296.07,306.60,303.83,319.30,327.11,340.79,340.77,330.63,335.28,339.32,334.79,336.38,354.04,283.40,290.19,282.82,326.41,327.88,307.98,293.76,289.45,306.61,304.71,296.94,304.18,307.87,303.64,307.92,328.43,337.20,319.28,313.30,305.17,324.31,336.67,334.72,327.46,329.09,319.67,333.34,333.47,324.05,301.50,323.20,334.10,319.28,321.27,306.61,305.89,318.70,312.21,314.63,315.87,315.31,327.05,323.64,340.93,336.03,348.13,345.82,353.08,339.56,334.96,334.09
2006-10-08 22:08:17.083000,L5,303.26,289.22,312.47,304.82,305.92,310.39,304.11,313.92,317.32,314.85,317.69,324.57,319.45,339.79,345.21,349.95,350.09,336.89,337.92,342.71,342.23,338.99,326.43,319.30,321.96,308.00,286.87,,290.82,302.93,297.58,304.28,312.68,310.98,318.96,335.31,329.02,340.41,346.75,349.13,349.05,353.07,345.75,337.80,319.75,321.98,319.59,325.05,321.63,325.75,328.18,328.62,328.69,329.97,304.22,307.15,302.53,319.82,312.26,312.45,321.70,313.33,306.22,307.45,304.75,305.44,312.22,291.84,302.04,313.88,311.73,296.78,305.33,315.53,317.12,297.21,,,,,,,,284.33,282.02,259.70,258.69,266.43,271.36,271.94,260.31,278.98,290.95,296.43,300.91,300.60,302.12,307.63,324.45,333.65,318.89,316.22,296.80,299.15,304.90,309.07,298.58,306.07,318.32,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-24 22:08:26.357000,L5,,,,,,,,,,,,,,,,,343.08,336.36,340.85,348.31,349.10,337.81,323.90,308.82,305.91,300.33,281.61,,283.72,297.81,301.46,317.42,320.14,319.69,330.24,334.87,335.25,332.29,330.76,338.80,351.87,350.17,352.96,341.85,342.57,356.26,335.27,340.40,332.77,325.49,323.21,320.53,325.60,326.77,307.10,304.50,295.85,308.03,304.00,310.87,318.68,311.91,313.14,316.31,307.81,313.20,313.77,296.18,306.23,302.36,303.87,298.55,303.03,314.44,324.55,332.78,,,,,,,,,,,,,,,,,,,,,,,314.81,326.85,317.62,315.53,304.53,308.41,315.78,318.17,306.12,309.98,309.42,318.64,317.26,305.07,283.46,300.17,296.27,296.25,293.07,294.47,297.03,305.37,306.67,326.84,328.07,322.62,318.75,310.01,319.07,320.80,319.94,319.66,323.74,328.58,333.31,320.31
2006-12-11 22:08:52.184000,L5,,,,,,,,290.11,292.27,289.09,284.91,287.82,285.05,319.49,322.98,329.15,337.84,331.87,332.98,333.04,316.52,307.61,302.67,286.59,283.66,272.08,,,276.21,289.48,291.78,302.29,309.62,309.15,303.57,316.13,314.07,313.11,313.11,313.78,314.88,324.87,325.70,320.08,314.28,318.82,314.40,316.70,304.88,307.76,310.97,298.38,300.82,302.97,,,,,,,,,,,,,,,279.59,272.88,266.02,267.33,275.23,284.06,293.20,308.18,315.30,317.16,326.08,322.59,317.46,312.20,315.25,,,,,,,,,,,,,,,,296.29,311.11,294.75,289.46,,,,,,,,292.76,294.14,275.24,262.42,282.85,271.65,274.34,276.60,279.54,285.38,288.58,286.49,298.31,299.82,300.52,300.93,302.33,313.01,312.18,315.47,309.05,311.02,312.41,311.02,314.31
2007-02-13 22:09:11.063000,L5,306.64,289.88,314.05,318.71,316.59,329.56,334.84,344.30,343.51,340.30,337.85,340.58,334.69,338.74,343.94,346.02,351.27,348.31,351.13,352.72,360.37,356.05,346.98,339.16,339.65,321.07,333.98,275.83,291.14,302.32,313.53,317.45,322.16,327.75,343.54,352.21,351.19,349.69,352.03,352.34,348.82,342.81,338.20,337.20,336.49,338.40,333.34,341.10,347.71,350.23,350.10,339.44,340.85,344.55,330.28,330.91,317.71,334.42,328.34,322.20,327.92,325.87,325.02,320.05,314.28,325.86,340.15,333.90,337.20,332.53,319.35,322.11,314.49,324.87,333.08,340.70,339.45,335.15,335.51,339.48,336.35,327.63,329.64,283.48,285.52,278.30,291.95,292.95,303.12,296.27,291.51,307.05,302.44,308.82,311.79,304.57,306.96,308.89,335.37,341.62,323.50,323.13,312.08,314.67,326.38,329.06,322.86,331.26,327.16,333.83,329.69,317.84,301.67,322.33,318.99,322.22,325.89,317.52,320.03,324.68,313.42,315.75,316.71,316.75,317.83,313.32,323.51,330.87,343.04,346.16,345.19,347.66,346.85,345.90
2007-09-09 22:07:21.190000,L5,,,309.83,303.82,299.78,307.36,305.11,322.61,323.96,343.05,338.62,345.69,344.13,328.95,350.91,345.41,,,326.04,345.45,335.76,315.92,306.43,289.83,286.48,262.74,,263.99,290.01,303.05,307.01,314.45,325.38,313.95,310.43,320.00,318.71,316.34,326.61,332.38,340.96,341.13,335.67,328.59,315.25,315.65,314.37,304.05,308.90,302.66,300.23,303.14,305.20,315.38,,284.23,296.12,308.93,304.14,305.85,294.08,289.69,307.56,304.55,304.81,297.53,301.71,285.02,295.72,291.04,286.85,294.83,296.01,305.98,311.32,333.45,,,,,,,,250.75,299.19,304.35,306.82,295.56,285.20,279.08,271.31,289.79,291.00,292.50,291.16,294.98,302.55,303.57,307.02,306.10,290.19,298.29,298.63,300.96,306.60,306.26,277.52,264.09,311.82,317.93,317.96,297.19,280.75,290.43,273.08,246.21,,,284.91,290.86,301.50,313.18,308.63,304.83,303.96,309.09,312.59,288.99,,,,,,
2007-09-16 22:13:28.554000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.19,286.12,293.50,301.69,308.74,325.40,,,,,,,,,319.38,316.98,314.00,316.70,310.79,344.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-16 22:04:45.714000,L5,303.22,302.33,327.81,330.95,330.13,346.74,332.79,331.19,328.59,325.14,321.96,330.42,327.50,337.64,350.68,354.81,357.21,354.62,359.81,359.11,354.48,344.77,335.13,325.22,319.45,315.55,290.84,298.98,302.32,315.03,320.29,329.92,332.65,335.89,338.87,342.01,338.10,337.32,346.99,343.23,341.01,347.89,347.61,348.70,345.01,350.94,343.32,350.78,339.61,342.57,337.77,329.89,331.15,330.12,324.39,329.16,317.13,327.85,325.14,333.24,340.57,332.84,334.83,327.75,326.46,328.71,328.04,323.88,327.44,322.74,311.42,316.77,314.83,335.96,340.19,346.91,338.74,347.81,345.19,349.60,340.03,338.95,336.54,294.94,301.45,300.45,308.92,311.45,308.20,296.53,288.27,309.12,304.91,312.11,311.37,312.25,322.50,326.17,322.47,337.01,324.74,323.49,315.36,318.04,331.28,337.74,324.45,326.75,330.77,345.58,339.38,324.20,305.39,317.29,314.68,317.54,315.47,314.86,313.94,318.52,318.29,326.70,326.24,326.55,324.53,321.19,333.20,328.97,335.19,338.79,336.74,341.16,339.59,337.18
2008-10-29 21:57:48.288000,L5,315.16,295.37,318.64,323.44,324.77,334.84,337.23,341.44,341.09,339.57,338.51,340.62,341.98,342.02,343.19,345.95,352.53,349.87,353.25,346.02,359.51,358.29,350.00,335.62,330.87,321.39,309.86,287.27,298.56,305.19,310.15,314.49,321.98,322.07,346.54,356.96,353.99,352.98,357.77,354.61,355.14,343.43,337.94,335.67,334.09,333.20,330.63,334.79,346.29,349.15,349.09,339.15,336.68,339.59,329.40,330.06,317.45,331.44,329.49,315.54,325.21,322.23,320.97,317.82,312.70,319.93,331.28,321.74,326.98,326.12,315.15,322.92,316.62,320.48,324.60,334.97,344.67,337.87,335.59,339.77,336.06,333.00,336.38,289.22,297.08,288.88,309.02,303.40,302.42,309.57,304.67,316.91,314.23,323.08,326.28,316.19,310.45,312.83,332.89,330.96,318.25,312.29,309.51,313.35,319.46,320.51,323.91,331.53,320.96,330.33,328.64,311.24,305.20,326.66,325.87,327.87,321.77,319.34,324.20,328.11,315.72,315.34,318.29,319.52,316.55,313.80,323.50,327.99,345.02,346.14,347.82,352.81,347.81,348.36
2008-11-14 21:57:28.308000,L5,313.18,304.16,321.72,326.13,324.82,339.39,332.72,332.08,336.52,335.92,335.51,339.12,338.03,351.20,352.09,348.41,355.06,353.40,356.62,355.83,354.49,351.19,348.08,336.23,328.95,320.53,302.47,302.40,306.43,309.86,313.28,317.58,324.63,328.60,337.92,348.30,350.46,353.35,352.36,353.71,352.69,354.14,349.71,343.48,339.30,337.37,339.12,342.23,334.40,344.22,349.01,339.93,339.43,337.45,331.24,332.67,322.27,334.89,331.87,333.41,333.29,329.91,326.48,324.76,321.79,324.75,326.16,322.17,333.15,329.93,318.10,323.89,324.09,338.43,339.80,342.53,352.34,349.81,345.43,340.26,337.57,333.98,340.16,296.95,298.35,293.86,308.29,310.31,308.90,302.55,304.24,314.75,311.60,322.51,324.32,317.99,322.09,317.93,332.93,343.63,328.87,320.53,311.98,313.40,325.40,330.18,319.57,328.09,335.71,337.47,332.36,320.07,306.87,318.72,317.61,325.61,322.98,322.37,324.65,326.74,325.43,326.81,320.00,321.19,319.52,315.94,328.77,327.28,336.24,342.49,345.72,353.90,346.32,349.41
2009-01-01 21:58:55.309000,L5,314.14,307.46,330.46,330.75,336.97,345.58,332.40,330.62,333.65,322.92,327.45,330.77,326.71,345.88,352.62,351.95,359.37,359.07,359.78,348.56,349.81,344.08,338.58,325.80,323.42,312.20,299.48,306.65,313.22,321.75,329.03,332.44,338.03,324.57,335.04,343.09,343.34,342.29,344.72,342.08,348.05,352.70,350.62,351.17,348.43,349.00,346.85,339.00,335.26,342.40,341.50,330.16,329.71,329.14,324.09,327.61,316.24,329.31,329.29,339.72,344.79,339.92,335.92,337.88,331.62,325.86,329.68,324.87,332.89,328.89,313.94,317.29,332.05,344.01,346.07,352.66,350.08,352.94,349.97,352.88,344.06,341.47,342.77,302.88,306.26,305.24,318.33,321.27,310.46,310.30,295.59,311.99,306.13,312.35,314.16,317.80,323.72,327.44,331.79,344.13,333.90,327.91,318.74,321.62,335.87,332.58,318.36,325.57,342.13,348.10,341.19,330.36,302.16,319.66,317.42,318.85,317.80,317.19,315.87,325.34,328.46,331.18,330.52,330.69,327.42,329.23,338.23,328.78,336.65,334.99,339.49,346.09,336.56,340.13
2009-01-17 21:59:20.568000,L5,303.57,296.15,330.21,329.45,335.37,342.98,339.56,337.62,333.65,327.76,325.82,330.77,329.07,336.16,344.33,350.97,354.17,356.71,357.17,353.26,356.60,352.30,335.97,324.99,319.06,313.12,287.01,293.42,301.14,315.19,324.37,323.44,334.22,332.44,343.27,347.49,339.32,336.73,344.96,341.01,341.31,338.21,339.46,346.00,344.87,345.31,349.76,346.51,345.47,344.27,337.93,330.43,327.89,328.89,322.54,325.31,311.81,326.25,329.25,327.20,340.52,338.85,335.70,333.63,325.37,331.17,337.34,321.95,329.92,322.22,317.45,318.57,322.52,330.43,341.11,342.40,338.10,335.97,343.95,346.96,341.94,335.49,345.40,293.26,303.48,303.85,312.90,317.32,316.09,312.97,295.12,303.17,301.34,310.83,315.66,309.58,312.27,323.69,327.01,330.68,321.80,324.94,314.10,315.31,337.15,333.49,323.59,334.09,326.99,342.95,338.52,330.01,305.08,323.06,322.24,318.75,316.49,314.63,320.00,325.64,316.81,318.71,326.26,328.21,322.46,326.24,334.65,332.11,341.02,336.55,337.87,342.99,338.93,337.40
2010-12-22 22:04:05.307000,L5,315.92,306.69,340.02,342.88,346.06,355.74,350.95,354.07,351.25,342.41,340.89,340.86,345.49,369.42,355.63,361.35,369.53,369.99,368.24,369.12,363.66,361.04,347.25,334.30,324.39,317.20,308.18,306.67,317.02,325.70,331.64,334.85,344.23,344.84,353.89,354.61,346.66,345.43,350.09,347.85,351.75,350.97,348.80,355.80,360.26,357.27,358.11,354.89,359.71,357.02,348.32,337.35,342.08,339.25,336.25,332.92,319.92,337.14,335.31,332.91,350.12,350.24,349.02,348.81,351.09,345.48,339.52,330.05,334.42,330.11,324.07,327.33,330.37,341.21,346.07,352.46,341.25,337.59,350.18,353.52,348.01,347.42,353.00,304.23,314.11,317.96,329.27,329.22,325.06,326.39,309.03,312.26,311.04,318.83,319.18,314.51,315.09,332.52,343.27,343.72,339.39,342.65,334.20,330.38,337.54,347.84,342.43,343.61,335.66,358.24,346.13,337.10,330.30,348.22,332.11,330.97,322.64,319.20,319.60,324.81,319.64,321.56,333.06,334.34,331.88,332.19,341.42,338.83,352.23,334.79,340.65,344.42,343.82,340.52
2011-01-07 22:04:08.243000,L5,316.68,311.95,333.22,332.30,338.82,351.68,339.92,341.81,337.95,335.22,338.38,334.35,337.10,354.32,360.46,355.67,362.53,360.31,362.23,365.56,355.61,349.23,343.86,329.56,326.29,321.71,306.89,307.59,318.58,323.04,327.95,330.45,338.31,340.40,343.33,345.92,342.94,344.80,350.21,348.87,354.07,353.72,352.13,351.66,351.25,349.20,350.01,349.10,346.36,345.65,343.58,335.06,341.66,336.68,332.49,333.44,319.75,333.30,332.90,341.28,350.24,342.74,343.13,338.53,333.62,331.86,334.35,328.24,337.44,330.91,317.42,325.70,330.73,339.79,345.44,351.92,351.58,349.19,348.86,348.25,344.14,339.34,340.84,305.89,314.07,310.96,316.56,316.95,309.89,308.98,302.69,317.22,313.93,312.54,316.16,323.65,328.78,330.28,339.42,347.28,344.44,341.93,332.85,331.80,343.64,347.77,328.61,331.05,342.78,350.02,336.42,331.88,310.32,322.69,315.35,319.86,320.44,321.70,317.54,324.21,329.53,330.09,330.88,330.05,327.17,328.34,337.09,329.26,339.07,335.07,343.03,344.14,339.51,341.82
