dates,nzd0466-0000,nzd0466-0001,nzd0466-0002,nzd0466-0003,nzd0466-0004,nzd0466-0005,nzd0466-0006,nzd0466-0007,nzd0466-0008,nzd0466-0009,nzd0466-0010,nzd0466-0011,nzd0466-0012,nzd0466-0013,nzd0466-0014,nzd0466-0015,nzd0466-0016,nzd0466-0017,nzd0466-0018,nzd0466-0019,nzd0466-0020,nzd0466-0021,nzd0466-0022,nzd0466-0023,nzd0466-0024,nzd0466-0025,nzd0466-0026,nzd0466-0027,nzd0466-0028,nzd0466-0029,nzd0466-0030,nzd0466-0031,nzd0466-0032,nzd0466-0033,nzd0466-0034,nzd0466-0035,nzd0466-0036,nzd0466-0037,nzd0466-0038,nzd0466-0039,nzd0466-0040,nzd0466-0041,nzd0466-0042,nzd0466-0043,nzd0466-0044,nzd0466-0045,nzd0466-0046,nzd0466-0047,nzd0466-0048,nzd0466-0049,nzd0466-0050,nzd0466-0051,nzd0466-0052,nzd0466-0053,nzd0466-0054,nzd0466-0055,nzd0466-0056,nzd0466-0057,nzd0466-0058,nzd0466-0059,nzd0466-0060,nzd0466-0061,nzd0466-0062,nzd0466-0063,nzd0466-0064,nzd0466-0065,nzd0466-0066,nzd0466-0067,nzd0466-0068,nzd0466-0069,nzd0466-0070,nzd0466-0071,nzd0466-0072,nzd0466-0073,nzd0466-0074,nzd0466-0075,nzd0466-0076,nzd0466-0077,nzd0466-0078,nzd0466-0079,nzd0466-0080,nzd0466-0081,nzd0466-0082,nzd0466-0083,nzd0466-0084,nzd0466-0085,nzd0466-0086,nzd0466-0087,nzd0466-0088,nzd0466-0089,nzd0466-0090,nzd0466-0091,nzd0466-0092,nzd0466-0093,nzd0466-0094,nzd0466-0095,nzd0466-0096,nzd0466-0097,nzd0466-0098,nzd0466-0099,nzd0466-0100,nzd0466-0101,nzd0466-0102,nzd0466-0103,nzd0466-0104,nzd0466-0105,nzd0466-0106,nzd0466-0107,nzd0466-0108,nzd0466-0109,nzd0466-0110,nzd0466-0111,nzd0466-0112,nzd0466-0113,nzd0466-0114,nzd0466-0115,nzd0466-0116,nzd0466-0117,nzd0466-0118,nzd0466-0119,nzd0466-0120,nzd0466-0121,nzd0466-0122,nzd0466-0123,nzd0466-0124,nzd0466-0125,nzd0466-0126,nzd0466-0127,nzd0466-0128,nzd0466-0129,nzd0466-0133,nzd0466-0130,nzd0466-0131,nzd0466-0132
2019-06-22 22:14:04+00:00,294.99,292.14,290.48,294.52,294.18,291.8,290.97,298.89,295.75,299.24,302.55,305.11,301.47,297.5,298.62,304.57,310.15,315.08,308.47,310.63,315.54,315.43,312.62,321.74,317.43,316.64,317.0,316.14,320.85,326.56,326.54,332.84,330.07,335.17,331.2,325.48,324.63,311.58,302.48,290.78,287.03,297.76,268.94,287.59,292.43,293.17,300.09,305.75,310.98,310.16,318.81,319.94,320.68,326.28,320.65,320.42,318.72,318.91,314.71,315.04,318.64,322.73,330.8,330.13,336.44,332.36,334.77,329.37,333.12,331.23,327.78,333.09,328.78,327.7,326.98,323.6,322.43,319.66,321.71,316.16,317.94,306.81,311.17,314.05,313.64,318.85,316.43,311.89,309.15,314.27,310.02,309.39,305.92,300.85,308.49,308.72,305.9,305.96,307.17,307.74,311.38,311.85,311.53,308.2,303.2,289.14,293.52,291.43,291.07,291.35,287.67,289.02,293.03,291.92,293.97,293.04,294.41,293.88,291.15,,245.47,248.14,263.03,,256.78,241.79333333333332,248.3066666666667,233.23666666666668,238.84666666666666,242.05666666666664,224.33333333333334,250.17333333333332,240.36333333333332,243.89
2019-09-10 22:14:27+00:00,294.99,292.14,290.48,294.52,294.18,291.8,290.97,298.89,295.75,299.24,302.55,305.11,301.47,297.5,298.62,304.57,310.15,315.08,308.47,310.63,315.54,315.43,312.62,321.74,317.43,316.64,317.0,316.14,320.85,326.56,326.54,332.84,330.07,335.17,331.2,325.48,324.63,311.58,302.48,290.78,287.03,297.76,268.94,287.59,292.43,293.17,300.09,305.75,310.98,310.16,318.81,319.94,320.68,326.28,320.65,320.42,318.72,318.91,314.71,315.04,318.64,322.73,330.8,330.13,336.44,332.36,334.77,329.37,333.12,331.23,327.78,333.09,328.78,327.7,326.98,323.6,322.43,319.66,321.71,316.16,317.94,306.81,311.17,314.05,313.64,318.85,316.43,311.89,309.15,314.27,310.02,309.39,305.92,300.85,308.49,308.72,305.9,305.96,307.17,307.74,311.38,311.85,311.53,308.2,303.2,289.14,293.52,291.43,291.07,291.35,287.67,289.02,293.03,291.92,293.97,293.04,294.41,293.88,291.15,,226.91,233.375,243.04999999999998,221.89,250.88666666666666,251.99333333333334,251.08666666666667,243.49666666666667,241.21000000000004,245.58666666666667,228.5233333333333,256.83666666666664,248.94666666666663,250.55666666666664
2019-11-13 22:14:33+00:00,300.61,299.195,298.03,300.46,297.845,299.07500000000005,297.095,301.47,300.78,303.24,306.875,310.055,306.42,306.275,303.525,310.995,317.04999999999995,323.515,315.8,318.025,320.78,320.495,319.48,327.9,321.405,321.435,321.255,321.79999999999995,326.56,326.56,326.54,332.84,330.07,335.17,331.2,325.48,324.63,319.17999999999995,309.19500000000005,298.52,291.79499999999996,298.76,281.65999999999997,295.565,302.195,300.45000000000005,305.715,312.6,315.36,317.82500000000005,327.21000000000004,319.94,320.68,326.28,320.65,320.42,318.72,318.91,314.71,315.04,318.64,322.73,330.8,330.13,336.44,332.36,334.77,329.37,333.12,331.23,327.78,333.09,328.78,327.7,326.98,323.6,322.43,319.66,321.71,319.6,323.33500000000004,313.21500000000003,319.31,321.28999999999996,321.98,324.36,322.735,318.94,316.78,322.09000000000003,319.57,315.985,313.8,310.45500000000004,317.25,313.4,312.445,312.15999999999997,315.07500000000005,314.19,317.27,318.13,316.11,312.78999999999996,308.155,295.40999999999997,298.41999999999996,293.62,294.52,295.76,291.44500000000005,292.115,296.335,294.26,296.865,296.27,296.28,295.905,293.41499999999996,302.75,214.89,228.08666666666667,236.50333333333333,224.1,249.1625,249.22500000000002,250.3375,240.72000000000003,238.9375,243.2225,227.6175,255.395,247.57249999999996,249.52249999999998
2020-03-04 22:14:08+00:00,299.38,298.815,298.67999999999995,298.825,295.405,299.47,294.70000000000005,295.795,299.71000000000004,301.135,304.52,305.66999999999996,305.08000000000004,307.695,303.755,310.03499999999997,313.525,322.83500000000004,316.90999999999997,319.515,320.125,318.96500000000003,320.05499999999995,328.515,322.06,320.86,318.09000000000003,319.645,323.67499999999995,319.24,314.79,323.08,323.85,322.44,317.75,320.15,313.73,319.52,309.70500000000004,299.04999999999995,293.37,301.73,292.89,298.985,302.49,301.93,305.38,312.315,315.32500000000005,317.495,327.32500000000005,317.98,318.53,323.32,318.69,318.95,318.21,313.88,317.87,314.72,314.75,316.1,317.31,320.89,327.14,329.4,325.13,324.61,325.85,324.92,324.71,326.08,321.86,318.46,319.03,317.44,320.71,317.92,317.01,318.21000000000004,320.88,311.975,320.28999999999996,319.815,321.38,322.675,321.71000000000004,318.68,317.94500000000005,321.48,318.355,315.635,314.115,310.675,316.11,309.03,311.485,311.155,313.44500000000005,315.365,318.03,318.425,316.16999999999996,312.90999999999997,308.28499999999997,295.34000000000003,296.98,292.685,294.21500000000003,294.35,291.69000000000005,292.95,295.86,294.625,297.22,295.90999999999997,296.06,295.31,293.52,299.68,199.59999999999997,218.06,223.24,224.1,241.545,239.47500000000002,241.83500000000004,230.22000000000003,228.365,230.69499999999996,217.63500000000002,246.81,239.7299999999999,240.69999999999993
2020-05-23 22:13:39+00:00,292.53,291.38,291.78,313.12,289.3,292.59,286.18,287.54,293.61,295.03,297.84,296.34,298.79,320.245,299.08,302.65,321.20000000000005,313.72,310.69,313.61,333.62,334.07,313.77,322.97,318.74,315.49,310.67,311.83,315.08,319.24,314.79,323.08,323.85,322.44,317.75,320.15,313.73,312.26,303.5,302.37,296.385,302.615,300.625,294.43,293.02,296.13,315.355,305.18,310.91,309.5,319.04,317.98,318.53,323.32,318.69,318.95,318.21,313.88,317.87,314.72,314.75,316.1,317.31,320.89,327.14,329.4,325.13,324.61,325.85,324.92,324.71,326.08,341.735,318.46,337.2,336.1,320.71,317.92,317.01,329.805,313.03,304.33,313.13,311.1,312.44,315.48,314.38,311.37,311.48,326.565,307.59,308.69,306.55,317.0,306.21,299.98,303.98,303.95,303.91,310.09,312.9,312.44,311.65,308.44,303.46,289.0,290.64,289.56,298.705,296.205,294.56500000000005,295.56,298.59000000000003,298.845,300.985,298.705,300.12,301.1,298.36,301.82,,,,,,,,,,,,,,
2020-07-26 22:14:08+00:00,300.635,306.83,301.19,313.12,289.3,297.80499999999995,293.42,294.125,299.90999999999997,299.845,300.975,300.455,303.27,316.82666666666665,302.98,307.015,319.68666666666667,321.57500000000005,320.125,333.89,329.4433333333333,329.5833333333333,321.275,322.97,318.74,315.49,310.67,311.83,315.08,333.96000000000004,324.225,332.57,323.85,322.44,328.23,327.505,313.73,309.03,303.72,300.15333333333336,296.385,302.615,300.625,294.43,293.02,296.13,315.355,305.18,310.91,309.5,319.04,317.98,318.53,323.32,318.69,318.95,318.21,313.88,317.87,314.72,314.75,301.025,320.315,326.245,331.525,329.4,325.13,334.72,325.85,337.84000000000003,327.84000000000003,328.97,337.61333333333334,322.815,337.2,336.1,320.71,331.145,313.195,329.805,313.03,304.33,312.43,304.735,312.44,317.09000000000003,314.38,311.37,311.48,317.9433333333333,325.255,308.69,306.55,317.0,306.21,299.98,303.98,303.95,303.91,315.2,326.96,312.44,323.58,308.44,303.46,289.0,290.64,289.56,298.705,296.205,294.56500000000005,295.56,298.59000000000003,298.845,300.985,298.705,300.12,301.1,298.36,301.82,,,,,,,,,,,,,,
2020-09-28 22:14:31+00:00,303.795,311.48,305.995,317.56,298.8,300.005,298.645,299.235,302.66999999999996,303.885,303.86,305.485,307.635,319.04,305.58500000000004,310.775,323.0,326.66499999999996,324.25,337.8,330.83,332.1933333333333,324.565,322.85,325.35,318.81,311.88,316.06,319.45,338.095,330.185,338.685,,330.47,338.71,331.365,319.99,309.84000000000003,305.825,300.08,295.355,301.53,299.815,301.26,301.08,305.55,318.055,313.95,319.5,313.17,319.89,319.49,320.86,326.27,320.29,,322.01,319.15,330.14,321.09,326.08,308.17499999999995,325.525,332.315,335.045,338.61,330.78,337.04499999999996,337.82,343.015,332.43,332.025,340.73333333333335,327.935,339.85,338.615,327.35,333.505,316.495,331.615,320.08,310.11,314.70000000000005,307.625,318.34,317.845,317.05,313.15,316.98,321.08666666666664,330.025,316.05,313.04,320.85,315.43,310.26,309.9,310.39,310.56,318.485,328.695,319.2,324.96000000000004,314.49,309.84,292.15,293.38,288.84,297.83,296.365,294.025,294.975,298.985,298.685,300.655,298.83,300.345,299.88,297.25,307.03,225.24,230.89,235.54,237.13,252.57,249.5,252.86,242.11,243.68,249.65,234.68,256.49,248.07,246.55
2020-10-14 22:14:32+00:00,303.3333333333333,309.94666666666666,305.89000000000004,313.8433333333333,301.55,301.49666666666667,299.62333333333333,300.9733333333333,304.44,305.33666666666664,305.6933333333333,308.3633333333333,309.78,317.8775,307.00333333333333,312.37666666666667,322.01,328.15000000000003,324.99666666666667,335.2866666666667,330.465,331.78,325.8066666666667,326.665,328.96500000000003,322.58500000000004,315.51,320.225,323.64,337.65000000000003,331.74333333333334,341.2133333333333,,330.47,338.71,331.365,319.99,315.3433333333333,309.00333333333333,300.72,294.61999999999995,294.40999999999997,298.68333333333334,304.71500000000003,305.75,309.865,316.4166666666667,320.845,325.28,321.155,326.275,325.495,320.86,326.27,320.29,,327.805,328.87,335.74,328.40999999999997,330.605,318.08,329.09999999999997,334.75,337.8666666666667,343.245,333.225,339.36999999999995,340.955,342.74333333333334,335.25,333.1333333333334,340.51750000000004,330.79,337.18333333333334,336.37333333333333,330.82500000000005,332.51666666666665,321.08,328.62666666666667,324.335,314.305,318.04333333333335,314.68333333333334,322.30499999999995,319.71666666666664,321.97,318.28,322.685,323.4825,328.42333333333335,320.095,316.79,321.1666666666667,319.28499999999997,313.78,315.03499999999997,313.595,315.06,319.56,328.80333333333334,323.57,323.55,317.9,313.01,295.945,296.15,291.195,297.2033333333333,295.8666666666667,293.58,294.7366666666667,298.7266666666667,297.93,299.69666666666666,298.48333333333335,299.43,298.42333333333335,296.24666666666667,304.375,263.95000000000005,225.39,233.915,235.17000000000002,251.62999999999997,249.23000000000002,255.28500000000003,240.465,241.72500000000002,248.47499999999997,235.45,256.11,248.54999999999995,248.26999999999998
2020-10-30 22:14:31+00:00,302.8775,308.145,305.1575,311.45500000000004,301.69666666666666,301.73,299.375,301.51,304.5125,305.255,305.87,308.53999999999996,310.03999999999996,316.688,307.355,312.4425,320.66400000000004,328.1875,324.6875,332.48,329.772,330.47200000000004,325.5725,326.09,329.78333333333336,322.53000000000003,315.71666666666664,320.24666666666667,323.40000000000003,335.765,330.865,340.35,344.97,331.24,338.71,330.72,325.38,316.4425,309.2825,300.15,294.04999999999995,284.87333333333333,298.01,304.3966666666667,305.6133333333333,309.75,315.1225,320.97,325.56,320.0366666666667,324.8333333333333,324.43333333333334,327.62,326.27,323.33000000000004,,327.4266666666667,331.34999999999997,336.36999999999995,328.33666666666664,330.43333333333334,321.3975,329.155,334.6375,337.59000000000003,343.80333333333334,333.15000000000003,338.8325,339.93333333333334,341.34499999999997,335.8825,333.305,339.312,331.1625,335.195,333.68,330.5566666666667,331.2275,322.6275,326.81,324.45666666666665,314.7866666666667,318.84000000000003,315.9,322.4866666666667,320.0625,321.99,318.4066666666667,322.7266666666667,324.13800000000003,326.74,320.27666666666664,317.18333333333334,319.6425,319.38,314.09999999999997,315.2366666666667,314.23333333333335,315.1033333333333,319.6625,327.16499999999996,324.1566666666667,322.04,317.8966666666667,313.6433333333334,296.46999999999997,296.73,291.78,296.86,295.525,293.53,294.6,298.5125,297.6875,299.345,298.22749999999996,299.06,297.9,295.7025,303.4166666666667,277.29333333333335,225.39,233.915,235.17000000000002,251.62999999999997,249.23000000000002,255.28500000000003,240.465,241.72500000000002,248.47499999999997,235.45,256.11,248.54999999999995,248.26999999999998
2021-03-07 22:14:08+00:00,297.3775,298.0525,297.645,298.4575,296.865,297.395,294.5625,298.1825,300.5125,300.385,303.325,305.8,306.46,307.705,304.425,308.6475,312.205,322.77,318.43,320.325,320.7125,320.9925,320.22,322.8125,325.3825,318.4125,313.12,317.045,319.8975,327.55499999999995,326.03499999999997,339.78000000000003,344.97,331.24,,325.0733333333333,321.15000000000003,316.76,307.3775,295.2175,290.15250000000003,269.72333333333336,289.165,300.4625,301.825,305.78499999999997,306.815,315.8225,320.27,316.68,322.96500000000003,322.08500000000004,322.9066666666667,322.28,321.08666666666664,315.91,324.045,326.35749999999996,329.7025,323.5075,325.605,327.60499999999996,326.62,329.9,331.895,336.69,327.0875,329.5375,333.375,330.8675,330.28499999999997,327.6775,328.595,326.4675,322.77,321.935,325.375,321.095,322.23,316.0375,319.98,310.98,317.33750000000003,317.13,318.46,316.6675,318.595,315.035,317.96500000000003,320.87750000000005,316.19,315.08,312.71250000000003,310.08,314.1475,309.3175,309.7475,309.6625,310.365,315.105,318.815,320.29499999999996,314.8,314.02750000000003,309.9275,293.6625,294.605,290.2375,291.6375,291.0975,289.5175,291.4625,294.745,294.09000000000003,295.2825,294.4775,295.6675,292.81,291.38,299.57,282.695,225.39,233.915,233.66666666666666,251.62999999999997,249.23000000000002,255.28500000000003,240.465,241.72500000000002,248.47499999999997,235.45,256.11,248.54999999999995,248.26999999999998
2021-06-11 22:14:01+00:00,286.74,281.91,280.55,283.0,282.37,285.68,281.41,287.4,290.21,285.18,293.93,293.61,293.43,297.52,295.16,296.2,313.71500000000003,318.575,315.96,305.55,326.765,307.99,307.37,312.98,321.78999999999996,319.195,318.14,315.94,309.39,315.84,314.34,,,,,317.92,312.69,307.07,296.32,302.97,298.47,282.13,274.47,288.66,290.46,293.89,298.06,300.38,304.4,306.61,317.36,315.04,313.48,318.29,316.6,315.91,313.9,328.1,309.7,309.02,311.12,310.78,323.45500000000004,324.16999999999996,313.13,315.35,308.9,307.65,313.7,308.85,308.58,309.35,308.8,325.66999999999996,305.67,322.265,316.14,306.51,313.015,313.6,311.03,299.56,305.72,303.29,306.38,305.12,308.41,304.92,303.32500000000005,303.6,300.72,299.49,299.3,301.635,298.45,294.97,293.28,295.95,296.15,302.08,307.62,316.23,306.55,302.42,305.57,292.67,288.23,297.36,286.06,286.17,284.92,287.88,290.03,290.65,291.04,290.09,301.64,301.325,296.66499999999996,295.49,298.9,,,230.66,,,,,,,,,,
2021-08-14 22:14:21+00:00,286.74,281.91,280.55,283.0,282.37,285.68,281.41,287.4,290.21,285.18,293.93,293.61,293.43,297.52,295.16,296.2,313.71500000000003,318.575,315.96,305.55,326.765,307.99,307.37,312.98,321.78999999999996,319.195,318.14,315.94,309.39,315.84,314.34,,,,,317.92,312.69,307.07,296.32,302.97,298.47,282.13,274.47,288.66,290.46,293.89,298.06,300.38,304.4,306.61,317.36,315.04,313.48,318.29,316.6,315.91,313.9,328.1,309.7,309.02,311.12,310.78,323.45500000000004,324.16999999999996,313.13,315.35,308.9,307.65,313.7,308.85,308.58,309.35,308.8,325.66999999999996,305.67,322.265,316.14,306.51,313.015,313.6,311.03,299.56,305.72,303.29,306.38,305.12,308.41,304.92,303.32500000000005,303.6,300.72,299.49,299.3,301.635,298.45,294.97,293.28,295.95,296.15,302.08,307.62,316.23,306.55,302.42,305.57,292.67,288.23,297.36,286.06,286.17,284.92,287.88,290.03,290.65,291.04,290.09,301.64,301.325,296.66499999999996,295.49,298.9,,217.76,224.515,237.49,234.2,235.26,227.96,225.56,230.16,211.55,244.19,237.68,236.58
2021-08-30 22:14:25+00:00,291.92,290.395,289.62,290.33000000000004,289.15999999999997,290.90999999999997,290.985,295.36,299.895,294.03499999999997,302.22,301.24,297.07,299.98,298.155,300.99,311.67,319.79333333333335,318.33,313.59000000000003,324.78,312.855,316.19,327.495,321.6033333333333,317.3933333333334,316.69666666666666,317.1933333333333,318.125,323.54999999999995,324.375,339.83,,337.68,336.48,322.65999999999997,312.69,311.61,303.205,302.3433333333333,298.42,285.50666666666666,285.87,290.4,294.17499999999995,294.41499999999996,308.16499999999996,309.91499999999996,306.865,310.45500000000004,318.77,317.725,316.15999999999997,318.84000000000003,318.9,315.91,313.9,324.71999999999997,312.595,312.34000000000003,317.45500000000004,316.22,324.5,323.91333333333336,319.185,319.795,315.13,315.05499999999995,318.815,315.23,315.72,317.185,316.125,324.10999999999996,314.28,322.1766666666667,319.06333333333333,309.95,315.62333333333333,315.2633333333333,313.17,304.935,312.285,308.90999999999997,312.25,310.895,311.865,311.40999999999997,307.3733333333334,309.0,307.17,305.78,304.58500000000004,303.95666666666665,304.245,299.69500000000005,300.315,303.225,302.56,307.72,311.86,317.67,312.03,307.605,306.34999999999997,295.59666666666664,295.21500000000003,297.3666666666667,294.01,293.415,290.79,291.95,295.25,293.745,296.28,294.955,300.89,301.45666666666665,297.06,300.18,303.03999999999996,232.2,229.64999999999998,234.99666666666667,248.21999999999997,249.17499999999998,251.06500000000003,239.23000000000002,241.32000000000002,244.94,231.94,253.025,248.27499999999995,248.16999999999996
2021-09-15 22:14:29+00:00,294.82000000000005,295.975,296.74,295.0,293.13,293.565,296.32,299.445,302.57,299.0,305.79499999999996,303.91499999999996,295.16999999999996,299.03999999999996,298.445,304.59,311.25333333333333,321.98,321.0466666666667,315.935,326.9533333333334,314.83000000000004,318.515,331.5,322.4833333333333,318.84333333333336,318.1933333333333,318.32666666666665,324.32500000000005,329.44,330.33500000000004,336.755,326.98,333.71500000000003,329.365,327.36,330.66,314.85,308.17499999999995,303.1333333333333,298.51,288.74,288.455,290.66999999999996,298.205,293.375,310.13,314.235,310.04499999999996,313.185,320.395,321.07500000000005,318.875,319.635,322.77,321.07,325.5,327.25,315.985,317.135,321.46000000000004,325.45500000000004,329.8866666666666,327.25333333333333,324.33500000000004,324.625,322.145,322.245,323.545,321.11,323.605,324.81,323.08,327.73,320.775,325.6066666666666,322.27000000000004,313.7,319.32,319.67333333333335,316.64000000000004,308.375,316.905,313.385,316.855,316.505,315.16499999999996,314.71,310.62666666666667,314.53499999999997,313.33000000000004,311.46000000000004,308.68,307.68333333333334,309.555,302.685,306.355,307.615,307.58500000000004,312.49,315.21000000000004,319.96666666666664,316.435,312.345,308.65000000000003,299.0133333333333,300.235,299.63,297.83,297.625,293.02,292.32,297.22,294.18499999999995,297.655,297.53999999999996,301.49333333333334,303.55333333333334,297.68333333333334,301.725,303.69,232.2,229.64999999999998,262.74,271.06333333333333,270.18,271.5833333333333,239.23000000000002,264.85333333333335,267.3966666666667,258.35,274.22,269.29999999999995,268.39333333333326
2021-12-20 22:14:31+00:00,294.4433333333333,296.5933333333333,298.79,298.4066666666667,296.5366666666667,298.14000000000004,298.63666666666666,301.34999999999997,304.51666666666665,302.6766666666667,308.3433333333333,306.21999999999997,299.76666666666665,303.85999999999996,299.40000000000003,306.65,308.93666666666667,319.8566666666666,318.77,318.86333333333334,319.3666666666667,316.4766666666667,320.17,329.04333333333335,319.8633333333333,314.68,314.54,316.80333333333334,324.56666666666666,329.44,330.27,336.755,326.98,333.71500000000003,329.365,327.36,330.66,316.0566666666667,309.57666666666665,296.1666666666667,294.62999999999994,282.81,286.59666666666664,293.44,301.3566666666666,296.8533333333333,310.16333333333336,313.75666666666666,313.8066666666667,314.81333333333333,320.395,323.6666666666667,319.73333333333335,319.635,325.19666666666666,326.025,328.58500000000004,321.21333333333337,319.86333333333334,319.7066666666667,322.87333333333333,325.99333333333334,328.83,324.91,327.76,326.22333333333336,323.3333333333333,322.94,323.56,321.36333333333334,324.89000000000004,325.8233333333333,323.7033333333333,320.99666666666667,320.8833333333334,320.65333333333336,322.6333333333334,316.68666666666667,320.17,317.1233333333334,317.6766666666667,309.48,316.6433333333334,313.91,316.6766666666667,317.02,316.28666666666663,314.47999999999996,314.48,314.67,312.5566666666667,312.2766666666667,309.6666666666667,307.28333333333336,309.41,304.66,306.75,308.00333333333333,308.62666666666667,313.83666666666664,315.8433333333333,319.0966666666667,318.14000000000004,313.38,307.83666666666664,298.75666666666666,300.4733333333333,294.90333333333336,298.39666666666665,299.0733333333333,294.68666666666667,293.68333333333334,298.30333333333334,295.05333333333334,298.6366666666667,298.3233333333333,297.90000000000003,298.48,294.2133333333333,302.6066666666666,304.04,232.2,229.64999999999998,276.52,283.82,281.82,283.13,239.23000000000002,278.01250000000005,279.8125,271.5475,285.8625,281.08,279.29249999999996
2022-01-13 22:14:26+00:00,290.8625,293.305,294.63,294.9925,293.5125,295.52,293.72749999999996,297.4375,300.7675,298.2975,304.8875,302.875,296.2,301.715,297.255,303.2625,306.15999999999997,316.885,314.9775,315.22,316.445,313.27250000000004,316.7175,324.775,317.43,312.0925,311.8,313.8325,320.33000000000004,322.7633333333333,325.3325,329.2833333333333,316.15999999999997,326.69,323.65000000000003,323.5566666666667,321.22,313.1825,306.4125,293.5075,293.41999999999996,276.61249999999995,282.60749999999996,291.25,298.5375,295.11,306.355,310.34,311.07,312.1325,318.67333333333335,321.135,317.985,318.91333333333336,322.475,322.31666666666666,323.4866666666667,318.225,316.6175,316.9825,319.595,322.1975,324.66999999999996,321.5525,324.815,323.265,320.22,319.5075,320.905,318.915,321.685,322.5975,320.65749999999997,318.4,317.89250000000004,317.59749999999997,319.3875,313.7975,317.22,313.855,314.88,306.9875,314.2,311.4625,314.13,314.2625,313.91999999999996,312.0925,312.0525,312.24,309.73,309.4325,307.325,304.595,306.9075,302.3925,303.845,305.22249999999997,305.65999999999997,311.1475,313.7175,316.105,315.025,309.825,305.125,294.8425,296.71999999999997,291.7325,295.53749999999997,296.445,291.6625,291.54,296.165,293.2475,296.075,295.9475,296.2075,295.5375,291.4875,300.1775,301.5875,232.2,229.64999999999998,281.98400000000004,289.272,286.66999999999996,288.172,239.23000000000002,283.21400000000006,284.946,277.36400000000003,290.604,285.95,283.09799999999996
2022-03-02 22:14:13+00:00,288.78333333333336,291.44666666666666,293.27666666666664,294.1033333333333,292.7,295.31333333333333,291.45,295.4766666666667,297.83,296.7666666666667,303.0133333333333,300.87666666666667,294.69666666666666,301.4733333333333,295.95666666666665,302.42333333333335,305.68666666666667,315.1033333333333,312.28000000000003,313.08333333333337,314.99,311.79,313.9533333333333,319.03,316.16333333333336,311.52666666666664,311.13000000000005,311.8766666666666,318.15333333333336,318.515,322.3066666666666,324.01,316.15999999999997,321.19499999999994,317.235,321.635,321.22,312.1933333333333,305.1866666666667,290.97999999999996,291.78666666666663,271.3966666666666,277.71999999999997,290.9533333333333,298.7533333333334,295.1666666666667,302.3833333333334,307.3033333333333,311.65000000000003,311.41,317.91999999999996,321.3766666666666,317.70000000000005,318.675,322.90000000000003,322.31666666666666,323.4866666666667,318.31333333333333,316.99333333333334,317.42333333333335,318.1966666666667,322.3766666666666,324.03,320.9366666666667,324.67333333333335,322.94,319.84000000000003,318.5233333333333,319.8966666666666,318.0166666666667,321.29333333333335,321.79,319.72666666666663,317.53666666666663,316.22666666666674,316.12999999999994,317.5466666666666,312.7866666666667,316.0133333333334,312.2766666666667,314.0233333333333,305.88000000000005,312.65,310.44,312.8,313.46,313.4533333333333,310.15666666666664,310.91333333333336,311.52000000000004,308.43333333333334,308.55333333333334,306.47666666666663,303.26000000000005,305.8633333333334,301.71666666666664,302.6766666666667,303.4633333333333,304.5566666666666,310.40999999999997,312.9233333333333,314.62333333333333,314.19666666666666,308.83666666666664,304.19666666666666,292.63999999999993,294.89333333333326,289.85,293.3966666666666,295.03999999999996,289.99666666666667,290.0466666666667,294.73,292.05,294.26,294.6566666666667,295.14666666666665,293.4766666666667,289.36666666666673,298.61333333333334,299.7233333333333,,,311.86333333333334,316.63999999999993,288.9075,292.43,217.81,288.64250000000004,288.4975,282.4475,296.44500000000005,288.33,287.09499999999997
2022-04-27 22:13:58+00:00,286.905,290.635,292.52,294.985,293.895,297.47499999999997,291.13499999999993,295.43,298.965,297.595,303.98,301.83500000000004,297.23,304.39,296.065,301.935,308.42499999999995,315.495,312.08000000000004,314.50500000000005,315.17999999999995,311.71500000000003,314.91999999999996,318.04999999999995,316.83500000000004,312.0849999999999,311.785,312.395,316.33500000000004,309.41,320.3299999999999,314.34,305.34,312.64,312.22,315.95,311.78,311.515,304.6500000000001,290.91499999999996,294.04499999999996,274.2049999999999,276.75999999999993,291.83000000000004,298.87000000000006,296.845,302.58000000000004,306.44499999999994,312.095,311.08,315.23,321.19499999999994,317.095,317.47,322.18000000000006,322.94000000000005,322.48,317.985,317.25,316.83000000000004,317.73,318.93999999999994,321.375,320.07000000000005,325.29499999999996,321.905,318.2950000000001,316.77,318.26499999999993,316.72,319.765,320.38500000000005,318.23499999999996,316.67999999999995,315.0100000000001,315.15999999999997,316.59499999999997,311.63500000000005,314.58000000000004,310.23,312.55499999999995,305.6,311.495,309.53999999999996,311.405,312.02,312.67499999999995,309.47499999999997,309.65,309.94500000000005,306.13,307.405,305.96999999999997,302.07000000000005,304.26000000000005,302.09999999999997,301.33500000000004,302.8299999999999,303.7349999999999,309.80499999999995,312.2249999999999,314.135,313.61499999999995,307.30499999999995,303.455,291.2149999999999,293.2049999999999,288.57500000000005,293.24499999999995,295.265,290.30500000000006,290.76000000000005,295.11,292.31000000000006,294.495,294.355,295.465,292.495,289.08000000000004,298.63,299.48499999999996,193.16,213.18,310.85,284.9833333333333,267.9625,271.62,220.26,265.82,264.92,254.865,277.2625,265.36999999999995,267.1525
