dates,satname,nzd0516-0003,nzd0516-0004,nzd0516-0005,nzd0516-0006,nzd0516-0007,nzd0516-0008,nzd0516-0009,nzd0516-0014,nzd0516-0015,nzd0516-0016,nzd0516-0017,nzd0516-0018,nzd0516-0019,nzd0516-0020,nzd0516-0021,nzd0516-0022,nzd0516-0023,nzd0516-0024,nzd0516-0010,nzd0516-0013
2024-07-04 22:20:03.802000,L9,,,,,,,,,,,,,,266.55,246.29,207.45,235.09,256.42,,
2024-07-05 22:13:57.118000,L8,,,,,,,,,,,,,227.16,265.03,248.44,220.22,236.28,255.32,,
2024-07-12 22:20:12.667000,L8,,,,,,,,,,,,,248.31,265.67,248.71,218.20,237.06,256.56,,
2024-07-13 22:14:02.265000,L9,,,,,,,,,,,,,262.44,269.56,250.34,209.24,235.87,255.93,,
2024-08-05 22:20:18.332000,L9,,,,,,,,,227.63,248.61,264.77,270.09,265.67,268.75,249.46,234.39,240.61,259.94,,
2024-08-13 22:20:26.422000,L8,,,,,,,,,,,,,234.32,271.06,248.46,215.18,237.26,256.27,,
2024-08-29 22:20:33.674000,L8,,,,,,,,,247.54,265.56,278.83,291.79,286.59,290.53,269.57,255.63,258.13,276.08,,
2024-08-30 22:14:23.037000,L9,,,,,,,,,248.21,264.67,276.95,290.22,286.08,282.21,269.23,255.39,258.40,276.42,,
2024-09-07 22:14:30.806000,L8,,,,,,,,,,,,,,268.02,245.38,206.71,229.61,250.82,,
2024-09-22 22:20:32.853000,L9,,,,,,,,,225.35,247.56,264.87,269.00,264.86,269.15,247.92,226.80,237.80,258.04,,
2024-09-23 22:14:30.418000,L8,,,,,,,,,,,,,242.92,262.38,244.99,204.98,228.77,251.35,,
2024-10-16 22:20:51.445000,L8,,,,,,,,,247.97,268.36,282.07,293.82,288.16,290.20,269.92,256.05,262.53,278.90,,
2024-10-24 22:20:57.649000,L9,,,,,,,,,247.49,267.94,282.42,292.19,289.49,282.62,267.48,252.59,252.88,275.89,,
2024-11-02 22:14:41.503000,L9,,,,,,,,,247.38,267.18,285.68,293.41,289.10,288.67,273.37,255.66,257.12,278.62,,
2024-11-10 22:14:37.391000,L8,,,,,,,,,249.51,271.03,286.70,294.40,290.65,283.16,271.84,257.31,259.41,278.21,,
2024-11-17 22:20:50.529000,L8,,,,,,,,,249.75,270.28,286.42,294.48,290.05,285.46,271.30,256.72,258.87,278.22,,
2024-11-25 22:21:03.583000,L9,,,,,,,,,249.16,269.92,282.35,294.18,289.73,283.67,271.87,256.57,257.87,277.88,,
2024-12-04 22:14:48.196000,L9,,,,,,,,,247.80,268.67,277.66,292.50,288.85,283.98,268.63,253.45,256.30,275.51,,
2024-12-27 22:20:57.717000,L9,,,,,,,,,245.26,266.82,277.68,291.05,287.54,282.18,266.65,251.60,251.20,273.09,,
2025-01-05 22:14:42.782000,L9,,,,,,,,,246.20,267.70,279.43,291.82,287.29,281.21,267.18,252.33,252.44,273.27,,
2025-01-21 22:14:48.959000,L9,,,,,,,,,246.08,266.65,279.58,291.40,287.45,280.15,266.83,255.17,255.27,275.23,,
2025-01-28 22:20:54.198000,L9,,,,,,,,,246.87,266.54,277.22,292.21,287.55,281.21,266.69,254.64,254.99,275.15,,
2025-02-13 22:20:58.575000,L9,,,,,,,,,248.27,267.36,278.89,292.50,288.04,281.58,268.49,255.60,255.77,278.12,,
2025-03-01 22:20:51.126000,L9,,,,,,,,,248.34,268.07,280.49,292.89,289.67,281.55,265.32,253.54,254.92,276.76,,
2025-04-03 22:14:16.015000,L8,,,,,,,,,221.83,246.54,263.57,268.82,264.43,259.89,246.80,221.16,229.77,258.27,,
2025-04-10 22:20:22.528000,L8,,,,,,,,,247.57,268.02,280.32,292.40,289.22,285.22,268.32,255.43,256.31,275.07,,
2025-04-11 22:14:29.386000,L9,,,,,,,,,217.41,244.50,254.42,267.15,262.43,259.25,245.03,200.80,225.11,254.14,,
2025-05-04 22:20:29.330000,L9,,,,,,,,,,,259.21,268.74,263.93,260.10,248.08,220.53,228.20,255.27,,
2025-05-13 22:14:10.289000,L9,,,,,,,,,250.32,270.45,284.29,298.74,293.98,284.54,272.58,260.45,261.29,281.22,,
2025-05-29 22:14:03.472000,L9,,,,,,,,,,,260.37,268.95,263.18,269.31,248.62,210.41,233.63,257.18,,
2025-06-13 22:20:24.544000,L8,,,,,,,,,,,264.74,271.57,268.17,264.82,249.11,203.82,236.50,259.55,,
2025-06-22 22:14:19.462000,L8,,,,,,,,,,,,,238.88,267.32,249.30,211.21,234.85,264.16,,
2025-06-29 22:20:32.772000,L8,,,,,,,,,,,,,263.79,268.54,249.45,211.11,236.86,262.92,,
2025-06-30 22:14:19.484000,L9,,,,,,,,,,,,,263.80,260.78,247.83,201.08,233.46,255.67,,
2025-07-07 22:20:30.891000,L9,,,,,,,,,,,,,273.47,266.17,250.10,234.19,238.20,264.63,,
2025-07-15 22:20:37.213000,L8,,,,,,,,,,,265.51,272.26,271.71,271.60,252.94,235.86,242.45,266.16,,
2025-08-25 22:14:39.643000,L8,,,,,,,,,248.08,266.80,278.28,289.43,289.62,289.84,266.83,255.34,257.04,275.28,,
2025-09-02 22:14:47.227000,L9,,,,,,,,,,,,,,262.71,247.88,202.47,231.43,254.40,,
2025-09-10 22:14:44.053000,L8,,,,,,,,,,,,,,258.88,246.40,198.02,,254.69,,
2025-09-17 22:20:59.743000,L8,,,,,,,,,,,,,,272.17,251.84,224.83,249.48,270.12,,
2025-09-18 22:14:49.542000,L9,,,,,,,,,249.76,269.61,282.21,294.73,289.53,300.54,270.26,261.07,258.71,275.48,,
2025-10-11 22:21:09.442000,L9,,,,,,,,,246.81,269.86,281.97,294.13,290.23,293.80,271.84,256.87,258.07,276.46,,
2025-10-28 22:14:53.375000,L8,,,,,,,,,250.90,271.24,283.88,294.07,290.68,285.69,271.03,254.32,258.29,277.18,,
2025-11-13 22:14:52.318000,L8,,,,,,,,,249.83,272.36,285.96,300.66,293.80,285.78,265.73,254.77,252.30,275.23,,
