dates,nzd0516-0003,nzd0516-0004,nzd0516-0005,nzd0516-0006,nzd0516-0007,nzd0516-0008,nzd0516-0009,nzd0516-0014,nzd0516-0015,nzd0516-0016,nzd0516-0017,nzd0516-0018,nzd0516-0019,nzd0516-0020,nzd0516-0021,nzd0516-0022,nzd0516-0023,nzd0516-0024,nzd0516-0010,nzd0516-0013,satname
2005-02-14 22:07:21+00:00,,260.805,269.78999999999996,279.15,289.83500000000004,274.77,263.605,204.20000000000002,266.40333333333336,282.95666666666665,286.81333333333333,299.43,297.64,284.65,270.91999999999996,261.04,256.82,272.28999999999996,231.78500000000003,,L5
2005-05-14 22:01:54+00:00,,250.45,260.03,268.04,278.25,264.94,252.65,204.29500000000002,254.37333333333333,271.9933333333333,279.3666666666666,283.665,282.74,264.195,257.725,245.05500000000004,241.73499999999996,254.85000000000002,230.77,,L5
2005-06-15 22:02:10+00:00,,250.45,260.03,268.04,278.25,264.94,252.65,204.29500000000002,254.37333333333333,271.9933333333333,266.9475,276.5266666666667,273.29333333333335,256.12333333333333,247.68666666666664,234.36333333333334,231.3033333333333,240.62666666666667,230.77,,L5
2005-06-22 22:08:22+00:00,,267.19,275.78,277.625,281.34000000000003,269.905,254.49499999999998,211.26666666666665,260.65,277.04999999999995,274.788,283.9,281.96000000000004,262.4225,247.68666666666664,241.675,238.4475,240.62666666666667,226.935,,L5
2005-08-09 22:08:46+00:00,,283.93,291.53,287.21,284.43,274.87,256.34,213.60999999999996,253.60250000000002,269.1325,272.026,282.654,281.428,263.21,244.4575,238.454,235.612,239.3075,223.1,,L5
2005-08-25 22:08:52+00:00,,276.28999999999996,285.335,283.435,283.225,277.89,257.22499999999997,217.645,254.69250000000002,270.03499999999997,272.404,282.724,283.814,264.79599999999994,246.34500000000003,240.58,237.148,240.805,223.535,,L5
2005-09-10 22:08:55+00:00,,276.28999999999996,285.335,283.435,283.225,277.89,257.22499999999997,217.645,252.72000000000003,268.506,272.695,282.18833333333333,283.6516666666667,263.98499999999996,247.07200000000003,240.20166666666668,237.44166666666663,242.262,223.535,,L5
2005-11-13 22:09:08+00:00,,276.28999999999996,285.335,283.435,283.225,277.89,257.22499999999997,209.25333333333333,257.584,276.906,278.34166666666664,288.54833333333335,290.1616666666667,270.45166666666665,253.77000000000004,245.81166666666664,240.23166666666665,246.38199999999998,223.535,,L5
2006-04-15 22:06:18+00:00,,268.2,282.0,284.76,289.56,279.72,260.18,206.065,263.885,286.1,295.52,306.865,306.02,291.115,277.66499999999996,267.85,255.495,267.52,225.53,,L5
2006-07-27 22:13:58+00:00,,268.2,282.0,284.76,289.56,279.72,260.18,219.66,273.62,281.53,290.35,282.74,296.54,266.98,254.325,246.825,239.95,249.065,225.53,,L5
2006-08-05 22:07:55+00:00,,268.2,282.0,284.76,289.56,279.72,260.18,219.66,273.62,281.53,290.35,270.21,296.54,255.17666666666665,245.42999999999998,236.43666666666664,231.54666666666665,249.065,225.53,,L5
2006-08-28 22:14:23+00:00,279.91,274.03499999999997,286.895,290.37,297.19,277.56,257.055,213.445,275.33500000000004,284.44,295.735,270.21,304.53,255.17666666666665,245.42999999999998,240.85999999999999,235.145,253.00333333333333,225.53,,L5
2007-01-03 22:15:37+00:00,279.91,279.87,291.79,295.98,304.82,275.4,253.93,207.23,277.05,287.35,301.12,258.19666666666666,312.52,242.21,233.98333333333335,233.78499999999997,229.9975,245.19666666666663,,,L5
2007-09-09 22:07:45+00:00,,271.7,283.6,289.16,302.16,289.48,276.48,230.76,279.64,286.53,292.65,304.2,307.88,294.09,280.63,272.16,274.05,279.71,231.97,,L5
2013-05-11 22:22:42+00:00,,,,,,,,230.57,248.36,261.74,268.88,270.14,264.02,254.33,245.29,,239.32,265.14,,,L8
2013-08-31 22:22:50+00:00,,,,,,,,230.57,248.36,261.74,268.88,269.935,264.645,258.035,245.675,,239.32,265.14,,,L8
2013-10-02 22:22:40+00:00,,,,,,,,230.86,251.315,266.045,275.88,277.01666666666665,272.60999999999996,265.48333333333335,255.41333333333333,271.49,254.52,275.835,,,L8
2013-10-27 22:16:19+00:00,,,,,,,,230.86,243.0,255.84,266.7033333333333,274.765,270.9925,264.065,255.2675,261.425,253.27666666666667,273.97666666666663,,,L8
2013-11-19 22:22:25+00:00,,,,,,,,231.075,243.92999999999998,257.2633333333333,269.4266666666667,279.655,277.0575,270.56,262.15,263.67,262.2233333333333,280.57,,,L8
2013-12-30 22:16:01+00:00,,,,,,,,229.57333333333335,245.365,259.1775,271.8025,282.404,279.466,273.73400000000004,264.528,265.15500000000003,263.3425,281.985,,,L8
2014-03-20 22:15:01+00:00,,,,,,,,227.8675,246.148,260.448,272.502,285.88199999999995,282.944,276.946,269.554,265.27000000000004,263.398,281.738,,,L8
2014-04-21 22:14:29+00:00,,,,,,,,226.77333333333334,241.27400000000003,255.45999999999998,266.23,281.17199999999997,276.398,271.63399999999996,262.67600000000004,263.71500000000003,255.83199999999997,274.81399999999996,,,L8
2014-05-30 22:20:22+00:00,,,,,,,,219.1866666666667,245.675,260.61,270.3575,284.1375,277.6925,274.09000000000003,264.47,267.05333333333334,256.53499999999997,275.105,,,L8
2014-07-17 22:20:39+00:00,,,,,,,,215.495,244.34333333333333,259.17333333333335,267.5,277.7575,268.0725,260.84999999999997,252.7075,247.84333333333333,250.4375,269.745,,,L8
2014-08-02 22:20:46+00:00,,,,,,,,215.495,242.3775,256.6825,264.2725,276.45,267.736,260.742,251.734,246.52749999999997,250.166,269.31,,,L8
2014-09-03 22:20:54+00:00,,,,,,,,215.495,243.56799999999998,257.87600000000003,266.106,278.3533333333333,270.2683333333334,264.14166666666665,255.01999999999998,249.794,252.24333333333334,271.49666666666667,,,L8
2014-09-19 22:20:54+00:00,,,,,,,,207.32999999999998,244.252,258.26,265.962,279.34000000000003,271.4866666666667,264.9683333333333,255.99333333333334,250.82399999999998,253.46,272.23499999999996,,,L8
2015-04-15 22:20:10+00:00,,,,,,,,,227.41,244.91,255.46,267.7,263.26,256.15,248.61,225.16,243.69,267.55,,,L8
2015-05-01 22:20:00+00:00,,,,,,,,,227.7,244.54,255.44,268.0,263.255,256.66999999999996,250.675,223.32999999999998,245.75,267.275,,,L8
2015-06-27 22:13:58+00:00,,,,,,,,,227.7,244.54,255.44,268.0,255.74666666666667,256.7233333333333,249.78333333333333,216.05666666666664,246.91666666666666,267.275,,,L8
2015-07-04 22:20:14+00:00,,,,,,,,,228.35,244.54999999999998,253.88333333333333,268.12,254.375,256.83,252.4425,214.315,248.25,267.275,,,L8
2015-07-29 22:14:13+00:00,,,,,,,,,229.45,245.125,255.4175,268.1275,256.716,257.656,254.69,221.644,249.22799999999998,268.1466666666667,,,L8
2015-08-21 22:20:33+00:00,,,,,,,,,229.72200000000004,245.27799999999996,255.47199999999998,268.334,258.17,258.16833333333335,255.9366666666667,226.57833333333335,249.79666666666665,268.8775,,,L8
2015-10-17 22:14:38+00:00,,,,,,,,210.01,233.16800000000003,249.164,259.546,272.618,261.9166666666667,262.38000000000005,260.7966666666667,234.52166666666665,254.36333333333332,273.82,,,L8
2016-02-22 22:14:30+00:00,,,,,,,,212.805,241.865,263.73999999999995,274.63,288.845,285.55,281.64,274.635,266.96,265.565,287.32,,,L8
2016-03-16 22:20:36+00:00,,,,,,,,214.28333333333333,242.41333333333333,265.0466666666666,275.8233333333333,290.1366666666667,286.7866666666667,282.01,273.50666666666666,265.4833333333333,264.09,279.79999999999995,,,L8
2016-05-12 22:14:08+00:00,,,,,,,,216.42000000000002,236.46666666666667,258.52,267.0166666666667,282.7866666666667,272.84999999999997,266.07666666666665,261.57,261.815,260.59000000000003,272.28,,,L8
2016-07-06 22:20:41+00:00,,,,,,,,216.42000000000002,235.5925,256.19,266.20500000000004,280.2325,271.22249999999997,265.84,260.1925,254.62333333333333,256.1666666666667,266.315,,,L8
2016-07-15 22:14:34+00:00,,,,,,,,216.42000000000002,235.5925,256.19,266.20500000000004,280.2325,271.22249999999997,259.716,259.514,249.4075,253.76250000000002,265.1666666666667,,,L8
2016-08-16 22:14:41+00:00,,,,,,,,216.42000000000002,233.88600000000002,254.414,264.688,278.03200000000004,269.33000000000004,259.3633333333333,258.49833333333333,239.71999999999997,252.026,263.8375,,,L8
2016-09-08 22:21:00+00:00,,,,,,,,217.24,232.585,252.2325,262.5025,275.39750000000004,265.3225,251.3216666666667,255.07333333333335,229.494,248.158,262.202,,,L8
2016-11-27 22:21:07+00:00,,,,,,,,,236.2966666666667,255.6833333333333,268.68,280.40000000000003,273.0133333333333,256.964,258.796,229.882,249.608,263.392,,,L8
2017-02-08 22:14:34+00:00,,,,,,,,,234.97000000000003,256.6133333333333,269.1566666666667,280.99,274.02666666666664,263.0,260.5725,230.5975,249.8675,263.71000000000004,,,L8
2017-04-20 22:20:11+00:00,,,,,,,,,241.7166666666667,263.04,274.6233333333333,287.80333333333334,282.5333333333333,280.34,270.3233333333333,258.09666666666664,257.9266666666667,271.50666666666666,,,L8
2017-05-06 22:20:07+00:00,,,,,,,,,242.8975,264.575,275.1225,288.51750000000004,283.77,280.445,270.89,258.725,258.35749999999996,272.045,,,L8
2017-07-02 22:14:23+00:00,,,,,,,,,240.91,262.58666666666664,272.28000000000003,280.86249999999995,270.495,269.6425,263.635,252.575,246.1275,259.83500000000004,,,L8
2017-07-09 22:20:35+00:00,,,,,,,,,240.91,262.58666666666664,272.28000000000003,280.86249999999995,268.88800000000003,267.846,262.274,250.53000000000003,240.62999999999997,259.01599999999996,,,L8
2017-08-03 22:14:35+00:00,,,,,,,,,237.3325,258.7925,269.0575,278.81399999999996,268.195,266.37,260.625,250.09333333333333,235.975,258.59,,,L8
2017-09-27 22:21:00+00:00,,,,,,,,,240.73250000000002,262.0325,271.79249999999996,281.8,271.1383333333334,268.71166666666664,262.95666666666665,252.73333333333335,238.8516666666667,260.59833333333336,,,L8
2018-02-27 22:14:19+00:00,,,,,,,,,241.565,264.29999999999995,275.985,287.30499999999995,285.175,280.125,273.25,260.59000000000003,259.27500000000003,272.87,,,L8
2018-03-06 22:20:26+00:00,,,,,,,,,242.95666666666668,265.44,277.1066666666666,288.22999999999996,285.54333333333335,280.90333333333336,273.46666666666664,260.5966666666667,258.92,272.9166666666667,,,L8
2018-03-15 22:14:10+00:00,,,,,,,,,242.865,264.66999999999996,276.46,287.715,284.97,280.4525,272.98249999999996,260.0525,258.33000000000004,272.6175,,,L8
2018-04-16 22:13:54+00:00,,,,,,,,,237.0325,259.3175,270.4925,282.0175,278.5825,272.90500000000003,265.68749999999994,249.97750000000005,248.7475,267.525,,,L8
2018-05-18 22:13:34+00:00,,,,,,,,,237.0325,259.3175,264.236,276.12600000000003,271.494,266.08000000000004,259.67199999999997,242.48000000000002,242.23000000000002,263.634,,,L8
2018-07-21 22:13:49+00:00,,,,,,,,,237.0325,259.3175,264.236,276.12600000000003,266.11833333333334,263.63166666666666,257.08166666666665,241.16333333333338,241.02833333333334,261.9216666666667,,,L8
2018-09-07 22:14:12+00:00,,,,,,,,,230.925,252.95,255.33333333333334,268.40333333333336,252.19399999999996,251.07599999999996,248.61999999999998,232.98200000000003,232.9925,256.4825,,,L8
2018-12-28 22:14:29+00:00,,,,,,,,190.33,244.87,268.04,277.71,291.46,253.88,256.46666666666664,256.39,244.09000000000003,247.09000000000003,264.31,,,L8
2019-02-21 22:20:30+00:00,,,,,,,,190.33,241.66,266.62,276.67499999999995,290.205,269.93666666666667,266.0466666666667,267.53,252.5966666666667,258.53000000000003,274.79999999999995,,,L8
2019-05-28 22:20:29+00:00,,,,,,,,190.33,233.53,260.84000000000003,272.06333333333333,283.6233333333333,280.69666666666666,277.32666666666665,270.82,252.11000000000004,255.5466666666667,271.28666666666663,,,L8
2019-06-22 22:14:28+00:00,,,,,,,,190.33,231.7075,256.6875,266.305,279.74,275.89,270.0325,264.2025,248.59250000000003,253.055,268.2575,,,L8
2019-09-10 22:14:51+00:00,,,,,,,,,227.83,250.0566666666667,260.0433333333333,272.21,269.25,263.99,256.69666666666666,243.76666666666665,251.16,264.77000000000004,,,L8
2019-12-22 22:21:03+00:00,,,,,,,,,245.035,264.92500000000007,276.10999999999996,291.765,286.86,279.31,277.41499999999996,265.44999999999993,264.45,279.725,,,L8
2020-01-23 22:20:55+00:00,,,,,,,,,245.35333333333332,266.6333333333334,278.4433333333333,292.1433333333333,288.8966666666667,281.82,278.67,266.7633333333333,263.98,280.31333333333333,,,L8
2020-03-11 22:20:40+00:00,,,,,,,,,247.72666666666666,271.34666666666664,283.86999999999995,296.98999999999995,292.49333333333334,284.96,281.97333333333336,269.5,265.15333333333336,283.5733333333333,,,L8
2020-05-14 22:20:12+00:00,,,,,,,,,242.1975,264.0475,273.6475,288.565,284.8225,274.36,270.68,269.5,265.15333333333336,283.5733333333333,,,L8
2020-07-10 22:14:27+00:00,,,,,,,,,239.5666666666667,261.00000000000006,263.94,279.455,278.00750000000005,268.72,264.885,251.57333333333335,256.87333333333333,275.10666666666674,,,L8
2020-07-17 22:20:40+00:00,,,,,,,,,239.5666666666667,261.00000000000006,261.13599999999997,276.966,275.276,266.022,259.91400000000004,251.57333333333335,252.285,270.28000000000003,,,L8
2020-07-26 22:14:32+00:00,,,,,,,,,236.355,256.475,255.64249999999998,272.98249999999996,270.8525,260.8175,254.59750000000003,242.665,246.98,265.255,,,L8
2020-10-14 22:14:56+00:00,,,,,,,,,228.17000000000002,247.44500000000005,250.70999999999998,268.3875,266.8125,257.2925,247.64249999999998,234.18,243.5175,260.11999999999995,,,L8
2021-06-18 22:20:38+00:00,,,,,,,,,,,,269.99,276.62,271.98,266.73,250.15,243.79,265.84,,,L8
2021-08-05 22:20:52+00:00,,,,,,,,,,,,269.99,272.555,271.475,266.36,227.57,240.76,266.54999999999995,,,L8
2021-08-30 22:14:49+00:00,,,,,,,,,,,,269.99,271.0933333333333,271.3433333333333,266.46333333333337,227.20333333333335,242.42666666666665,266.86999999999995,,,L8
2021-11-02 22:15:01+00:00,,,,,,,,,,,,269.99,271.0933333333333,265.645,264.6075,224.34,240.53,266.36,,,L8
2021-12-11 22:21:08+00:00,,,,,,,,,251.17,272.45,287.17,283.615,278.62,271.546,269.456,235.484,248.36399999999998,272.812,,,L8
2022-02-06 22:14:44+00:00,,,,,,,,,248.26,270.86,283.665,294.445,286.37333333333333,275.21,273.9875,248.5125,258.555,282.0025,,,L8
2022-02-13 22:20:52+00:00,,,,,,,,,246.73333333333335,270.69666666666666,282.38000000000005,294.04333333333335,287.6275,278.092,275.41,253.46800000000002,262.46799999999996,285.52,,,L8
2022-02-22 22:14:38+00:00,,,,,,,,,246.39249999999998,270.53999999999996,281.3,292.6725,287.696,279.44666666666666,276.3,256.3883333333333,265.12,287.7766666666667,,,L8
2022-04-10 22:20:41+00:00,,,,,,,,,246.4,270.164,280.48,292.158,292.3,281.69666666666666,277.68666666666667,263.53333333333336,270.715,293.8433333333333,,,L9
2022-05-04 22:20:37+00:00,,,,,,,,,246.4,270.164,275.31166666666667,285.8183333333333,284.3933333333333,281.165,277.9916666666667,273.09000000000003,277.89,299.646,,,L8
2022-05-05 22:14:18+00:00,,,,,,,,,243.23666666666668,267.36,273.89142857142855,283.9414285714286,283.43857142857144,279.81714285714287,276.19714285714286,269.65833333333336,273.3383333333333,295.9116666666667,,,L9
2022-06-05 22:20:51+00:00,,,,,,,,,240.3757142857143,264.50714285714287,271.68125,281.93625,281.12125,278.5475,274.73875,261.26714285714286,269.04285714285714,292.7371428571429,,,L8
2022-07-15 22:20:36+00:00,,,,,,,,,238.57666666666668,263.18333333333334,269.4685714285714,279.74999999999994,273.1375,275.33750000000003,271.63875,250.01142857142855,260.58714285714285,288.86571428571426,,,L9
2022-07-23 22:21:07+00:00,,,,,,,,,238.57666666666668,263.18333333333334,269.4685714285714,279.74999999999994,268.8377777777778,274.57444444444445,270.77222222222224,243.3775,257.8,286.8275,,,L8
2022-08-08 22:21:16+00:00,,,,,,,,,238.35666666666668,263.0183333333333,268.97285714285715,279.48,266.22375,274.4977777777778,271.0455555555556,243.54625000000001,255.49714285714285,287.435,,,L8
2022-08-09 22:14:46+00:00,,,,,,,,,238.35666666666668,263.0183333333333,268.97285714285715,279.48,263.0866666666667,273.958,270.3,244.07222222222222,252.98624999999998,285.78,,,L9
2022-08-24 22:21:19+00:00,,,,,,,,,233.56000000000003,257.47,264.955,274.3433333333333,257.0675,270.6822222222222,267.69444444444446,238.42374999999998,245.96571428571428,281.6275,,,L8
2022-08-25 22:14:50+00:00,,,,,,,,,234.665,258.65333333333336,266.3457142857143,276.4142857142857,260.29,271.806,269.194,242.11666666666665,250.25875,283.70444444444445,,,L9
2022-09-09 22:21:23+00:00,,,,,,,,,236.42285714285714,260.07428571428574,267.75,278.515,263.256,273.4209090909091,270.42636363636365,245.02399999999997,253.12333333333333,284.952,,,L8
2022-09-10 22:14:51+00:00,,,,,,,,,237.14000000000001,260.45875,268.49666666666667,279.55555555555554,265.42727272727274,274.54833333333335,271.1225,247.12181818181818,254.94400000000002,285.53818181818184,,,L9
2022-10-28 22:15:03+00:00,,,,,,,,,237.385,260.79125,269.43222222222226,280.31444444444446,265.5490909090909,276.0025,271.8441666666667,247.8418181818182,254.417,284.58,,,L9
2022-12-30 22:21:12+00:00,,,,,,,,,241.9542857142857,264.8885714285714,276.43142857142857,288.88428571428574,269.34444444444443,281.281,274.172,252.279,256.6077777777778,285.885,,,L8
2023-02-25 22:14:39+00:00,,,,,,,,,245.86999999999998,267.87399999999997,280.008,292.844,289.702,289.462,275.582,265.822,266.084,285.992,,,L8
2023-03-05 22:14:49+00:00,,,,,,,,,245.38666666666666,267.8516666666667,280.05333333333334,292.62833333333333,289.2916666666667,287.955,273.115,262.94666666666666,263.33,282.8383333333333,,,L9
2023-04-14 22:14:09+00:00,,,,,,,,,245.87599999999998,268.446,281.006,292.668,288.816,286.286,267.12800000000004,257.6,256.812,275.62,,,L8
2023-04-29 22:20:31+00:00,,,,,,,,,245.622,267.508,279.322,291.152,287.57000000000005,281.67600000000004,262.818,252.68400000000003,252.63999999999996,270.912,,,L9
2023-06-08 22:20:12+00:00,,,,,,,,,245.622,267.508,275.73,287.11833333333334,283.3966666666667,276.7866666666667,259.96,247.00166666666667,249.86166666666665,268.505,,,L8
2023-06-16 22:20:06+00:00,,,,,,,,,246.66833333333332,267.7416666666667,275.9614285714286,288.43,284.29857142857145,277.38428571428574,261.09714285714284,247.00166666666667,251.56714285714284,269.9971428571429,,,L9
2023-07-11 22:14:12+00:00,,,,,,,,,246.956,267.566,275.09166666666664,287.4916666666667,276.62857142857143,271.0385714285714,257.11285714285714,239.76666666666665,247.24142857142857,266.49285714285713,,,L9
2023-07-27 22:14:14+00:00,,,,,,,,,246.956,267.566,275.09166666666664,287.4916666666667,271.81874999999997,269.24,255.05999999999997,237.94571428571427,245.62,265.12375,,,L9
2023-08-27 22:20:47+00:00,,,,,,,,,242.586,262.76800000000003,271.6083333333333,283.4716666666667,268.69,266.76375,253.21625,235.32571428571433,243.56375,263.3,,,L8
2023-09-04 22:20:46+00:00,,,,,,,,,242.82799999999997,261.4,270.6383333333333,282.1433333333334,268.4575,266.89500000000004,253.45125000000002,236.3385714285714,244.25875,264.08500000000004,,,L9
2023-09-05 22:14:34+00:00,,,,,,,,,243.09166666666667,261.5433333333333,271.27142857142854,283.33000000000004,270.73,269.0022222222222,255.0922222222222,239.23499999999999,245.8722222222222,265.3744444444444,,,L8
2023-09-12 22:20:49+00:00,,,,,,,,,240.52857142857144,259.27142857142854,270.08,281.39,268.767,269.00100000000003,254.372,238.70555555555555,244.77100000000002,264.485,,,L8
2024-02-03 22:20:52+00:00,,,,,,,,,237.392,256.52,270.512,280.38599999999997,275.916,277.16400000000004,258.34800000000007,247.804,247.464,266.842,,,L8
2024-03-06 22:20:39+00:00,,,,,,,,,240.24666666666667,261.49666666666667,274.16333333333336,284.00666666666666,276.55,279.3633333333333,259.3933333333334,248.02666666666667,248.57000000000002,265.07499999999993,,,L8
2024-04-16 22:14:07+00:00,,,,,,,,,240.13333333333333,261.37,273.19,283.99,279.1666666666667,275.27,256.8866666666667,242.58333333333334,248.36333333333334,263.39,,,L8
2024-07-04 22:20:03+00:00,,,,,,,,,240.13333333333333,261.37,273.19,283.99,279.1666666666667,273.09,254.2375,233.79999999999998,245.04500000000002,263.39,,,L9
2024-07-05 22:13:57+00:00,,,,,,,,,240.13333333333333,261.37,273.19,283.99,266.165,271.47799999999995,253.07800000000003,231.084,243.292,263.39,,,L8
2024-07-12 22:20:12+00:00,,,,,,,,,240.13333333333333,261.37,273.19,283.99,262.594,270.51,252.35,228.93666666666664,242.25333333333333,261.11333333333334,,,L8
2024-07-13 22:14:02+00:00,,,,,,,,,240.13333333333333,261.37,273.19,283.99,262.5683333333333,270.3742857142857,252.06285714285715,226.12285714285713,241.3414285714286,259.8175,,,L9
2024-08-05 22:20:18+00:00,,,,,,,,,233.18666666666664,254.20333333333335,267.78,276.66,258.36999999999995,267.61285714285714,249.78428571428572,223.16285714285715,239.26142857142855,256.385,,,L9
2024-08-29 22:20:33+00:00,,,,,,,,,236.77499999999998,257.0425,270.54249999999996,280.4425,262.40142857142854,270.47749999999996,252.2575,227.22125,241.62,260.32399999999996,,,L8
2024-08-30 22:14:23+00:00,,,,,,,,,239.06199999999998,258.56800000000004,271.82399999999996,282.398,265.36125,271.7811111111111,254.14333333333332,230.3511111111111,243.48444444444442,263.00666666666666,,,L9
2024-09-07 22:14:30+00:00,,,,,,,,,237.04749999999999,256.02500000000003,269.8425,279.965,262.1714285714286,270.33666666666664,251.97666666666666,225.04111111111112,240.58777777777777,261.2657142857143,,,L8
2024-09-22 22:20:32+00:00,,,,,,,,,234.708,254.33200000000002,268.84799999999996,277.772,262.5075,270.21799999999996,251.571,225.217,240.30900000000003,260.8625,,,L9
2024-09-23 22:14:30+00:00,,,,,,,,,234.708,254.33200000000002,268.84799999999996,277.772,260.3311111111111,269.50545454545454,250.9727272727273,223.37727272727273,239.26000000000002,259.80555555555554,,,L8
2024-10-16 22:20:51+00:00,,,,,,,,,239.34,258.952,273.498,282.98400000000004,263.5766666666666,272.54999999999995,253.6590909090909,226.8236363636364,241.83181818181814,262.6711111111111,,,L8
2024-10-24 22:20:57+00:00,,,,,,,,,240.69833333333335,260.45,274.98499999999996,284.5183333333333,266.168,273.38916666666665,254.81083333333336,228.97083333333333,242.75249999999997,263.993,,,L9
2024-11-02 22:14:41+00:00,,,,,,,,,241.65285714285713,261.4114285714286,276.5128571428571,285.7885714285714,268.25272727272727,274.56461538461537,256.2384615384616,231.0238461538462,243.85769230769228,265.32272727272726,,,L9
2024-11-10 22:14:37+00:00,,,,,,,,,242.635,262.61375,277.78625,286.865,270.1191666666667,275.17857142857144,257.35285714285715,232.9014285714286,244.96857142857144,266.39666666666665,,,L8
2025-01-28 22:20:54+00:00,,,,,,,,,243.10555555555553,263.04999999999995,277.72333333333336,287.4588888888889,279.10699999999997,278.8090909090909,261.4409090909091,241.8318181818182,249.11363636363637,269.03818181818184,,,L9
2025-04-10 22:20:22+00:00,,,,,,,,,247.79833333333332,268.17833333333334,282.40166666666664,293.07166666666666,289.02833333333336,285.18,269.60333333333335,255.27999999999997,257.20666666666665,276.9733333333333,,,L8
2025-05-04 22:20:29+00:00,,,,,,,,,247.98333333333332,268.53,275.8625,286.9375,282.8375,277.4225,263.7325,246.9775,249.72750000000002,270.925,,,L9
2025-05-13 22:14:10+00:00,,,,,,,,,248.25333333333333,268.33666666666664,275.26,288.0225,283.67,277.76750000000004,263.9175,247.7625,250.1975,271.6775,,,L9
2025-05-29 22:14:03+00:00,,,,,,,,,248.25333333333333,268.33666666666664,272.28200000000004,284.20799999999997,279.572,276.076,260.858,240.292,246.88400000000001,268.77799999999996,,,L9
2025-06-22 22:14:19+00:00,,,,,,,,,248.25333333333333,268.33666666666664,272.28200000000004,284.20799999999997,272.79,274.6166666666667,258.9316666666667,235.44500000000002,244.87833333333333,268.0083333333333,,,L8
2025-06-29 22:20:32+00:00,,,,,,,,,248.25333333333333,268.33666666666664,272.28200000000004,284.20799999999997,271.50428571428574,273.74857142857144,257.57714285714286,231.96857142857144,243.7328571428571,267.2814285714286,,,L8
2025-06-30 22:14:19+00:00,,,,,,,,,248.25333333333333,268.33666666666664,272.28200000000004,284.20799999999997,270.54125,272.1275,256.35875,228.1075,242.44875,265.83,,,L9
2025-07-07 22:20:30+00:00,,,,,,,,,248.25333333333333,268.33666666666664,272.28200000000004,284.20799999999997,270.8666666666667,271.46555555555557,255.66333333333336,228.78333333333336,241.97666666666666,265.69666666666666,,,L9
2025-07-15 22:20:37+00:00,,,,,,,,,248.25333333333333,268.33666666666664,271.15333333333336,282.21666666666664,270.951,271.479,255.391,229.49099999999999,242.02399999999997,265.743,,,L8
2025-08-25 22:14:39+00:00,,,,,,,,,248.65666666666667,268.42333333333335,271.33,281.75333333333333,271.158,272.342,255.40500000000003,229.561,242.22899999999998,265.756,,,L8
2025-09-02 22:14:47+00:00,,,,,,,,,248.65666666666667,268.42333333333335,271.33,281.75333333333333,271.158,271.46636363636367,254.7209090909091,229.561,241.24727272727276,264.7236363636364,,,L9
2025-09-10 22:14:44+00:00,,,,,,,,,248.65666666666667,268.42333333333335,271.33,281.75333333333333,271.158,270.4175,254.0275,229.561,241.24727272727276,263.8875,,,L8
2025-09-18 22:14:49+00:00,,,,,,,,,248.9325,268.72,272.88428571428574,283.60714285714283,272.8281818181818,272.7346153846154,255.27615384615385,232.42545454545458,242.70250000000001,264.77923076923076,,,L9
