dates,satname,nzd0525-0000,nzd0525-0001,nzd0525-0002,nzd0525-0003,nzd0525-0004
2021-09-22 22:21:05.391000,L8,311.96,321.42,315.28,301.91,312.97
2021-11-02 22:15:01.893000,L8,313.48,324.26,311.57,305.67,319.12
2021-11-18 22:14:56.496000,L8,311.78,322.72,310.41,305.73,312.36
2021-12-12 22:14:55.412000,L9,309.93,317.47,303.52,300.48,311.12
2021-12-20 22:14:55.954000,L8,314.93,320.10,304.82,303.48,311.78
2022-01-13 22:14:50.477000,L9,316.35,313.50,303.39,306.53,311.32
2022-01-28 22:20:55.692000,L8,320.46,318.01,306.29,309.10,311.21
2022-02-06 22:14:44.088000,L8,303.66,302.22,295.15,295.01,296.86
2022-02-13 22:20:52.491000,L8,323.35,317.43,308.44,312.55,315.37
2022-02-22 22:14:38.338000,L8,295.20,289.14,285.84,291.77,292.80
2022-03-01 22:20:48.516000,L8,314.41,310.63,305.23,304.54,312.74
2022-03-02 22:14:37.725000,L9,300.91,298.35,290.50,295.35,300.61
2022-03-09 22:20:49.257000,L9,298.16,293.60,288.32,293.95,296.83
2022-05-04 22:20:37.713000,L8,315.74,314.78,303.18,305.24,317.27
2022-05-28 22:20:18.438000,L9,316.23,318.21,310.51,313.62,321.20
2022-06-05 22:20:51.340000,L8,294.35,297.49,290.43,295.16,299.32
2022-06-21 22:21:00.653000,L8,298.10,303.85,296.01,296.27,302.33
2022-07-15 22:20:36.379000,L9,294.34,296.18,289.01,292.97,291.84
2022-07-23 22:21:07.605000,L8,304.76,308.33,297.20,302.49,313.90
2022-07-31 22:20:51.284000,L9,282.26,288.34,267.41,286.44,282.10
2022-08-08 22:21:16.880000,L8,308.34,315.06,304.13,307.93,316.99
2022-08-09 22:14:46.212000,L9,297.60,295.27,290.17,295.88,290.85
2022-08-25 22:14:50.743000,L9,308.13,314.93,305.67,304.59,314.18
2022-09-10 22:14:51.402000,L9,297.87,302.06,293.09,294.60,299.74
2022-10-28 22:15:03.247000,L9,314.95,321.47,307.36,309.92,319.61
2022-12-30 22:21:12.462000,L8,314.33,310.01,302.46,307.85,312.58
2023-01-07 22:21:14.460000,L9,303.74,300.51,291.53,295.73,300.19
2023-01-08 22:15:00.142000,L8,315.91,310.45,303.52,306.23,311.70
2023-01-15 22:21:05.646000,L8,297.49,286.50,286.29,290.91,291.71
2023-02-01 22:15:05.201000,L9,297.03,280.39,262.50,289.45,267.23
2023-02-17 22:15:01.258000,L9,314.94,309.10,300.04,303.21,309.93
2023-02-24 22:21:03.459000,L9,300.74,291.40,290.38,295.03,294.60
2023-02-25 22:14:39.957000,L8,315.14,307.89,298.92,302.24,310.56
2023-03-05 22:14:49.135000,L9,296.12,279.28,283.84,288.53,271.37
2023-03-12 22:20:56.415000,L9,,,272.87,281.34,266.56
2023-04-13 22:20:38.700000,L9,316.91,314.08,305.33,305.69,313.68
2023-04-14 22:14:09.763000,L8,301.33,300.49,293.22,295.10,296.99
2023-04-29 22:20:31.914000,L9,312.44,311.91,303.09,303.85,313.36
2023-05-23 22:20:05.625000,L8,286.97,291.05,259.97,284.63,286.35
2023-05-24 22:14:04.912000,L9,296.94,299.09,291.91,294.21,300.28
2023-06-08 22:20:12.046000,L8,314.24,308.72,338.70,311.33,309.76
2023-06-16 22:20:06.681000,L9,281.08,287.27,283.12,287.12,284.24
2023-06-24 22:20:18.087000,L8,,,270.17,278.48,279.17
2023-07-10 22:20:29.201000,L8,279.94,288.38,286.26,264.90,286.54
2023-07-27 22:14:14.688000,L9,293.03,301.45,288.35,290.70,296.06
2023-08-27 22:20:47.606000,L8,296.98,299.39,295.79,291.85,300.16
2023-09-04 22:20:46.451000,L9,308.77,322.61,310.09,303.62,314.07
2023-09-05 22:14:34.496000,L8,312.36,322.21,311.59,304.51,315.47
2023-10-22 22:21:02.157000,L9,303.63,299.77,296.25,297.08,303.07
2023-11-24 22:14:51.719000,L8,320.65,312.92,307.89,310.02,315.90
2023-12-09 22:21:02.419000,L9,341.87,322.07,323.15,317.74,325.40
2023-12-10 22:14:45.117000,L8,321.92,315.61,312.32,311.49,317.36
2024-01-11 22:14:44.166000,L8,320.48,313.38,308.76,308.25,313.74
2024-01-26 22:21:02.147000,L9,320.15,310.74,308.03,307.90,316.47
2024-01-27 22:14:37.376000,L8,316.09,305.69,302.38,302.07,312.38
2024-02-04 22:14:55.450000,L9,303.23,293.80,291.67,293.91,298.88
2024-02-19 22:20:51.302000,L8,294.74,254.74,273.94,288.91,287.86
2024-02-28 22:14:35.935000,L8,296.85,277.64,279.60,284.86,288.84
2024-03-22 22:20:30.323000,L8,297.64,288.80,284.96,290.04,275.60
2024-04-16 22:14:07.010000,L8,,,284.30,283.71,278.61
2024-04-24 22:14:13.960000,L9,317.09,314.06,305.22,305.63,317.10
2024-05-26 22:13:59.921000,L9,299.50,294.11,288.47,295.30,299.65
2024-06-03 22:13:41.381000,L8,306.51,301.24,296.64,303.47,311.98
2024-06-10 22:19:52.303000,L8,298.65,294.71,291.10,297.13,289.35
2024-06-18 22:19:55.612000,L9,331.59,338.93,326.97,331.26,341.42
2024-06-19 22:13:49.014000,L8,304.80,299.17,295.41,298.89,313.72
2024-06-26 22:20:04.343000,L8,280.16,288.79,281.48,286.85,290.53
2024-07-04 22:20:03.802000,L9,299.89,298.50,294.17,296.11,307.13
2024-07-12 22:20:12.667000,L8,318.96,321.46,313.03,312.29,324.70
2024-07-13 22:14:02.265000,L9,301.70,295.88,290.08,294.91,306.39
2024-08-05 22:20:18.332000,L9,299.16,296.12,292.71,297.33,305.10
2024-08-13 22:20:26.422000,L8,318.52,318.91,311.58,310.24,323.62
2024-08-30 22:14:23.037000,L9,315.97,315.17,306.53,305.08,317.14
2024-09-07 22:14:30.806000,L8,322.59,327.49,316.56,316.17,327.84
2024-09-22 22:20:32.853000,L9,317.74,319.26,311.56,308.15,320.41
2024-10-16 22:20:51.445000,L8,303.89,298.54,295.86,294.63,308.60
2024-10-24 22:20:57.649000,L9,319.57,321.74,312.95,309.47,320.44
2024-11-17 22:20:50.529000,L8,305.27,299.75,300.20,297.85,308.83
2024-11-25 22:21:03.583000,L9,299.44,295.53,290.74,289.38,300.17
2024-12-04 22:14:48.196000,L9,320.54,311.04,312.55,313.00,318.25
2025-01-05 22:14:42.782000,L9,307.68,299.43,297.41,294.82,308.41
2025-01-21 22:14:48.959000,L9,307.35,298.77,293.91,295.63,306.37
2025-01-28 22:20:54.198000,L9,317.61,309.83,312.57,326.80,324.44
2025-02-13 22:20:58.575000,L9,300.07,287.58,288.19,292.24,297.00
2025-04-03 22:14:16.015000,L8,318.20,311.67,310.46,310.24,317.26
2025-04-10 22:20:22.528000,L8,301.09,292.18,293.15,294.93,300.49
2025-05-04 22:20:29.330000,L9,306.28,298.98,297.43,301.28,305.91
2025-05-05 22:14:00.333000,L8,323.14,318.42,319.50,316.28,326.37
2025-06-05 22:20:11.953000,L9,332.10,327.14,324.81,325.81,333.10
2025-06-13 22:20:24.544000,L8,319.43,320.63,314.71,318.12,327.55
2025-06-14 22:14:10.978000,L9,323.79,324.01,318.68,319.54,327.59
2025-06-22 22:14:19.462000,L8,288.82,289.38,290.44,294.62,285.33
2025-06-29 22:20:32.772000,L8,320.52,328.63,318.51,316.77,328.01
2025-06-30 22:14:19.484000,L9,306.36,308.62,298.06,304.84,311.86
2025-07-07 22:20:30.891000,L9,294.67,294.54,288.50,296.39,302.86
2025-07-16 22:14:24.715000,L9,298.38,297.90,295.17,302.69,308.74
2025-07-23 22:20:39.223000,L9,306.42,306.89,303.53,304.84,315.31
2025-08-25 22:14:39.643000,L8,299.92,299.29,290.92,294.31,307.34
2025-09-02 22:14:47.227000,L9,321.13,317.70,315.34,314.27,323.20
2025-09-10 22:14:44.053000,L8,340.92,326.74,314.68,310.63,318.71
2025-10-11 22:21:09.442000,L9,316.33,312.15,311.89,311.18,319.28
2025-11-13 22:14:52.318000,L8,309.68,301.15,296.60,298.81,309.80
