dates,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0011,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0007,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0079,nzd0390-0080,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0075,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0117,nzd0390-0118,nzd0390-0141,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0142,satname
2021-07-22 22:07:36.760,437.1557142857142,435.87,390.3742857142857,424.28999999999996,431.88142857142856,444.48857142857145,452.6914285714285,413.11400000000003,414.059,418.913,426.1940000000001,433.229,448.9390909090909,441.8654545454545,434.55727272727273,452.0509090909091,457.1972727272727,461.0081818181818,466.83181818181816,469.01545454545453,473.6418181818182,475.1336363636364,478.01181818181817,482.7725,481.4591666666667,482.49333333333334,480.8225,474.7525,479.855,474.57666666666665,471.6191666666667,411.0722222222222,475.12916666666666,481.09999999999997,487.95666666666665,495.7658333333333,485.36666666666673,480.2475,471.0516666666667,455.61249999999995,452.6675,465.91,487.42083333333335,493.0725,496.11083333333335,496.3475,505.6358333333333,499.65000000000003,495.25416666666666,484.811,455.584,460.39700000000005,454.796,451.65,455.843,441.546,491.7581818181818,486.68,459.03909090909093,442.045,433.58666666666664,433.142,444.67,464.82399999999996,430.6116666666667,441.53555555555556,449.4258333333334,446.8108333333333,440.909,522.9633333333333,516.03,497.724,490.18199999999996,500.515,477.925,298.6591666666667,287.5525,305.81416666666667,503.8983333333333,506.8866666666667,507.5933333333334,459.91999999999996,493.785,498.01666666666665,497.78249999999997,507.4,491.25125,434.0016666666667,425.36583333333334,490.44666666666666,492.85166666666663,502.858,507.5625,485.51454545454544,484.692,448.61999999999995,424.192,511.77375,392.59800000000007,391.062,317.38125,329.63875,316.44625,387.519,353.90666666666664,261.4942857142857,295.19166666666666,324.67285714285714,330.84727272727275,353.02454545454543,328.7772727272727,293.0158333333333,253.3475,292.86,301.16818181818184,318.0108333333333,281.73400000000004,302.06083333333333,313.4563636363636,374.54,378.2083333333333,385.855,391.3425,461.3066666666667,389.245,400.97,358.07,343.22111111111116,351.1333333333334,404.6625,434.79625,513.2725,523.8779999999999,408.5971428571429,372.33000000000004,384.72333333333336,347.83166666666665,283.50333333333333,484.1242857142857,487.00888888888886,438.045,437.1666666666667,410.139,L8
2021-08-23 22:07:25.117,441.86285714285714,441.11,388.50500000000005,422.48499999999996,435.51142857142855,449.03000000000003,456.1771428571428,414.7833333333333,414.34666666666664,418.97333333333336,427.10555555555555,433.1388888888889,449.658,442.459,434.19899999999996,453.224,457.77,462.009,467.18799999999993,469.381,473.9150000000001,475.45500000000004,478.1809999999999,482.75,481.3418181818182,482.4427272727273,480.7245454545454,474.04636363636365,479.44545454545454,474.1518181818182,470.36181818181825,415.02,474.66272727272735,480.4918181818182,487.90090909090907,496.0345454545455,485.57090909090914,480.7736363636364,471.17727272727274,454.9045454545454,453.21727272727276,467.4309090909091,488.6154545454546,494.1581818181818,496.5618181818182,494.049,504.736,501.50363636363636,495.9945454545455,486.34999999999997,458.0444444444444,462.3255555555556,457.1588888888889,455.09333333333336,457.85999999999996,433.52250000000004,493.48199999999997,486.69545454545454,447.34111111111116,451.10599999999994,446.534,435.23600000000005,451.51500000000004,464.82399999999996,430.6116666666667,441.53555555555556,446.8620000000001,444.41700000000003,438.8855555555556,522.9633333333333,516.03,497.724,490.18199999999996,500.515,477.925,301.03727272727275,287.355,307.53999999999996,503.8983333333333,506.8866666666667,507.5933333333334,459.91999999999996,493.785,498.01666666666665,497.78249999999997,507.4,491.25125,433.95,424.40700000000004,490.44666666666666,492.85166666666663,502.858,507.5625,488.75100000000003,494.1622222222222,456.4,424.192,519.6083333333333,368.55000000000007,366.54625,317.38125,329.63875,316.44625,361.9575,353.90666666666664,261.4942857142857,295.19166666666666,317.0883333333333,304.3577777777778,317.2877777777778,293.71444444444444,285.48699999999997,252.76500000000001,291.74666666666667,300.54,316.96500000000003,281.73400000000004,300.367,310.426,374.36100000000005,377.33299999999997,384.63,388.524,456.225,389.245,,329.655,329.6125,351.1333333333334,404.6625,434.79625,513.2725,523.8779999999999,408.5971428571429,372.33000000000004,384.72333333333336,316.51399999999995,283.50333333333333,484.1242857142857,487.87857142857143,436.97200000000004,436.90600000000006,443.0525,L8
2021-08-23 22:07:49.080,441.86285714285714,441.11,388.50500000000005,422.48499999999996,435.51142857142855,449.03000000000003,456.1771428571428,414.7833333333333,414.34666666666664,418.97333333333336,427.10555555555555,433.1388888888889,449.658,443.9490909090909,436.30181818181813,454.79,459.3681818181818,463.59,468.72,470.8527272727273,475.3636363636364,477.0036363636364,479.730909090909,484.1116666666667,482.9258333333333,484.105,482.3283333333333,475.8958333333333,481.03666666666663,476.35999999999996,472.4825,415.02,476.8933333333334,481.94583333333327,489.3875,497.4183333333333,487.4566666666667,481.99499999999995,472.25833333333327,457.14166666666665,454.3616666666667,469.4608333333333,490.69250000000005,496.07750000000004,496.5618181818182,494.049,504.736,503.63999999999993,497.92083333333335,488.387,460.99799999999993,464.799,458.87600000000003,457.148,460.51800000000003,433.52250000000004,494.7809090909091,486.69545454545454,447.34111111111116,451.10599999999994,446.534,435.23600000000005,451.51500000000004,464.82399999999996,430.6116666666667,441.53555555555556,446.8620000000001,444.41700000000003,438.8855555555556,522.9633333333333,516.03,497.724,490.18199999999996,500.515,477.925,303.14000000000004,287.355,307.53999999999996,503.8983333333333,506.8866666666667,507.5933333333334,459.91999999999996,493.785,498.01666666666665,497.78249999999997,507.4,491.25125,433.95,424.40700000000004,490.44666666666666,492.85166666666663,502.858,507.5625,488.75100000000003,494.1622222222222,456.4,424.192,519.6083333333333,368.55000000000007,366.54625,317.38125,329.63875,316.44625,361.9575,353.90666666666664,261.4942857142857,295.19166666666666,317.0883333333333,304.3577777777778,317.2877777777778,293.71444444444444,285.48699999999997,252.76500000000001,291.74666666666667,300.54,316.96500000000003,281.73400000000004,300.367,310.426,374.36100000000005,377.33299999999997,384.63,388.524,456.225,389.245,,329.655,329.6125,351.1333333333334,404.6625,434.79625,513.2725,523.8779999999999,408.5971428571429,372.33000000000004,384.72333333333336,316.51399999999995,283.50333333333333,484.1242857142857,487.87857142857143,436.97200000000004,436.90600000000006,443.0525,L8
2021-09-08 22:07:29.873,442.05625,441.11,388.50500000000005,419.5571428571429,434.9625,449.17625,453.71875,414.256,414.8639999999999,419.20500000000004,427.02700000000004,433.691,449.6945454545455,443.87083333333334,435.30333333333334,454.785,459.65916666666664,463.71999999999997,469.19583333333327,470.9258333333333,475.7141666666667,477.2533333333334,479.9383333333333,483.92846153846153,482.92769230769227,483.9023076923077,482.29923076923075,475.6546153846154,480.8530769230769,476.2761538461539,472.0815384615385,415.19777777777773,476.9015384615385,481.56615384615384,488.3961538461538,497.0769230769231,486.65999999999997,481.9738461538461,471.97923076923075,456.3146153846154,454.0915384615385,469.2307692307692,490.1946153846154,495.7292307692308,496.1958333333334,494.28818181818184,504.31,503.89076923076925,497.66769230769233,488.6463636363636,461.7845454545455,465.17,458.85727272727274,457.46090909090907,460.10181818181815,433.64222222222224,494.3766666666666,485.40916666666664,449.533,449.2916666666667,445.0783333333334,433.64000000000004,450.7457142857143,464.82399999999996,429.7085714285714,438.934,446.4509090909091,443.95454545454555,439.288,522.9633333333333,517.4599999999999,497.724,490.18199999999996,500.515,474.7885714285714,302.79153846153844,287.0163636363637,306.9581818181818,500.6171428571429,503.5657142857143,505.7428571428572,463.13,492.5828571428572,496.241,498.1611111111111,507.5777777777778,487.4644444444445,433.82545454545453,424.14818181818185,483.5014285714286,486.4814285714286,502.858,507.5625,487.1054545454545,492.21099999999996,461.02,432.9866666666667,519.4914285714286,363.6122222222223,361.07666666666665,317.46666666666664,329.4888888888889,315.9755555555555,355.96,354.389,260.28125,291.8157142857143,311.50142857142856,303.11400000000003,314.861,291.829,286.66818181818184,251.98,292.00699999999995,300.57909090909095,317.1472727272727,281.4563636363636,299.41636363636366,309.5681818181818,373.28909090909093,377.4236363636364,384.11909090909097,388.4445454545455,456.2144444444445,389.076,,329.32571428571424,329.98777777777775,351.1333333333334,404.6625,434.4822222222222,513.2725,524.0600000000001,408.5971428571429,372.33000000000004,384.72333333333336,316.5272727272727,283.59000000000003,479.795,487.87857142857143,436.7627272727273,436.82272727272726,423.1244444444444,L8
2021-09-24 22:07:32.728,445.54857142857145,443.9866666666667,368.202,417.035,435.5442857142857,451.4342857142857,453.66857142857145,415.96888888888884,414.57222222222225,419.15,425.9133333333333,432.2788888888889,449.332,442.8281818181818,435.26363636363635,454.58818181818185,460.1390909090909,463.02818181818185,469.65636363636355,470.86181818181825,476.11181818181814,477.47,479.3536363636364,482.99583333333334,481.15000000000003,482.8533333333333,480.15333333333336,475.2066666666667,479.2316666666666,476.97583333333324,472.02666666666664,422.57875,477.1708333333333,479.34999999999997,486.2941666666666,496.555,484.355,481.27583333333337,470.3475,453.4533333333333,453.11249999999995,468.95583333333326,488.5408333333333,494.61833333333334,493.7681818181818,491.5009999999999,502.017,503.4058333333334,496.21333333333337,488.91700000000003,462.57399999999996,467.4910000000001,458.009,457.526,458.383,434.065,492.4127272727273,482.66181818181826,445.588,448.5885714285714,444.1871428571429,432.69428571428574,452.2857142857143,464.82399999999996,439.39750000000004,440.63800000000003,444.73,443.162,438.657,522.9633333333333,517.4599999999999,497.724,490.18199999999996,500.342,473.51375,303.31333333333333,287.283,308.164,499.85875,501.97375,509.7771428571429,480.2966666666667,492.62,497.52000000000004,497.5111111111112,506.66555555555556,485.5466666666667,433.884,423.67299999999994,479.55125,485.87624999999997,501.18666666666667,508.034,480.67800000000005,491.83666666666664,460.808,432.9866666666667,520.7185714285714,364.38222222222225,340.46777777777777,317.5955555555555,328.9088888888889,314.4425,338.09000000000003,354.61375000000004,260.28125,279.29333333333335,307.1066666666666,286.5655555555556,291.0677777777778,286.85875,283.691,250.63599999999997,291.3988888888889,299.736,317.364,281.485,298.096,307.52099999999996,372.85,377.498,381.817,387.341,455.0342857142858,390.014,,333.2257142857143,329.10875,348.44000000000005,409.0725,434.25375,512.804,524.0600000000001,409.26800000000003,372.33000000000004,384.72333333333336,314.9322222222222,280.9555555555555,474.33500000000004,493.52,435.409,436.83500000000004,417.8211111111111,L8
2021-09-24 22:07:56.691,445.54857142857145,443.9866666666667,368.202,417.035,435.5442857142857,451.4342857142857,453.66857142857145,415.96888888888884,414.57222222222225,419.15,425.9133333333333,432.2788888888889,449.4290909090909,442.585,435.09,454.45166666666665,460.0783333333333,462.96000000000004,469.6483333333333,470.8633333333334,476.01500000000004,477.53999999999996,479.1866666666667,482.92846153846153,481.04153846153844,482.77923076923076,480.15384615384613,474.9823076923077,479.3707692307692,476.9184615384615,472.34923076923076,422.57875,477.09999999999997,479.463076923077,485.8715384615385,496.45692307692303,484.3784615384615,481.14846153846156,470.06538461538463,453.52923076923076,453.03846153846155,468.71,488.2892307692307,494.26769230769236,493.7291666666667,491.87999999999994,501.9854545454545,503.34076923076924,496.2753846153846,488.94181818181823,463.640909090909,467.67363636363643,458.2063636363637,457.54545454545456,458.33181818181816,435.8288888888889,491.6691666666666,482.66181818181826,445.588,448.5885714285714,444.1871428571429,432.69428571428574,452.2857142857143,464.82399999999996,446.3522222222222,441.53363636363633,444.73,443.162,438.657,522.9633333333333,517.4599999999999,497.724,490.18199999999996,501.20666666666665,477.15222222222224,302.83153846153846,287.42545454545456,307.79818181818183,500.37111111111113,502.1788888888889,510.17500000000007,483.11400000000003,494.11444444444453,499.38499999999993,498.27200000000005,507.029,487.25,434.74,423.67299999999994,482.1077777777778,487.78999999999996,501.50857142857143,510.27,480.67800000000005,491.83666666666664,460.808,432.9866666666667,518.3525,377.66600000000005,338.49300000000005,331.763,329.271,314.51444444444445,338.83444444444444,355.78333333333336,260.28125,277.37,307.1066666666666,287.303,292.78000000000003,285.56666666666666,285.6718181818182,250.44181818181815,291.983,299.4481818181818,317.6372727272727,281.3263636363636,298.20272727272726,309.4418181818182,372.76,378.12272727272733,381.01727272727277,387.57727272727277,456.02625,391.6816666666667,,333.2257142857143,329.10875,379.34666666666664,409.0725,434.25375,515.2916666666666,524.0600000000001,409.26800000000003,372.33000000000004,384.72333333333336,316.068,283.65099999999995,471.7666666666667,493.52,436.08272727272725,437.44363636363636,401.65999999999997,L8
2021-12-21 22:07:31.120,443.88800000000003,445.2675,351.49333333333334,415.25,437.25,453.90600000000006,455.378,411.91,419.89250000000004,422.724,425.576,425.64,439.8228571428571,436.64875,435.10249999999996,455.45375,461.0175,464.74125000000004,471.57875,472.46625,476.89125,479.0475,479.5775,483.46500000000003,482.6175,483.43,481.69625,475.86375,481.665,477.21875,473.8525,418.544,476.53999999999996,478.99,479.90875,494.7825,481.94625,481.37125000000003,468.38124999999997,454.3225,452.44875,468.40500000000003,487.87624999999997,492.1675,488.32,486.6933333333333,495.91,504.31875,497.19625,492.8733333333333,475.51,473.26833333333326,462.315,461.74,464.7966666666667,448.6775,491.25375,485.83833333333337,481.898,448.29799999999994,444.15600000000006,428.67600000000004,452.762,422.11999999999995,462.9366666666667,432.3016666666667,441.782,441.354,434.986,,519.8799999999999,,,500.8766666666666,473.696,303.81750000000005,286.13166666666666,305.4216666666667,498.635,499.2083333333333,507.4816666666666,503.00666666666666,499.48,496.32,501.50666666666666,504.02500000000003,473.6166666666666,429.5366666666667,421.1700000000001,470.79799999999994,477.12,500.3533333333333,516.9233333333333,469.2125000000001,480.95,467.65,490.15,513.58,407.54166666666674,346.50666666666666,363.57,352.71166666666664,348.23,315.0525,383.47799999999995,246.30333333333337,269.05,277.64333333333326,284.718,294.424,274.274,282.84166666666664,248.40999999999997,293.4783333333333,299.8433333333333,317.5216666666667,279.40333333333336,292.43666666666667,308.1383333333333,365.4983333333333,378.71000000000004,375.9816666666666,389.63999999999993,456.38,392.1925,,342.8333333333333,329.07800000000003,443.09000000000003,436.815,432.64,519.8433333333334,525.44,409.8333333333333,376.08,396.115,313.81000000000006,282.156,452.53833333333336,516.7850000000001,435.05333333333334,434.86999999999995,315.2366666666667,L9
2021-12-21 22:07:55.088,443.88800000000003,445.2675,351.49333333333334,415.25,437.25,453.90600000000006,455.378,411.91,419.89250000000004,422.724,425.576,425.64,439.8228571428571,436.64875,435.10249999999996,455.45375,459.28666666666663,463.35888888888894,470.2788888888889,471.13,475.3644444444444,477.4433333333333,478.0055555555556,481.8377777777778,480.9866666666667,482.0588888888889,480.33000000000004,474.7188888888889,480.4533333333333,475.95000000000005,473.08666666666664,418.544,475.59333333333336,478.00888888888886,478.6133333333334,492.9933333333333,480.6122222222223,480.21000000000004,467.40222222222224,454.0433333333333,451.13222222222225,467.4266666666667,486.02111111111105,490.3322222222222,486.87875,485.81285714285707,494.6471428571429,502.3677777777778,495.68111111111114,490.45142857142855,473.6828571428572,471.3971428571428,460.47285714285715,459.5328571428572,462.8971428571429,453.46999999999997,490.42888888888893,486.9742857142857,482.2,448.29799999999994,444.15600000000006,428.67600000000004,452.762,422.11999999999995,468.15000000000003,434.6242857142857,444.2166666666667,443.45,439.03,,519.8799999999999,,,499.71,479.03,302.8288888888889,285.9171428571429,304.2057142857143,499.28428571428566,499.7957142857143,507.41428571428565,503.0,502.4200000000001,495.82714285714286,500.9242857142857,503.79285714285714,477.8428571428571,428.87142857142857,421.4316666666667,477.2166666666667,481.8416666666667,501.915,517.6425,467.59000000000003,479.666,465.56333333333333,490.02799999999996,513.58,420.2742857142858,368.82571428571424,379.1457142857143,373.05571428571426,373.0,315.85600000000005,402.79833333333335,246.30333333333337,274.796,277.64333333333326,286.83666666666664,296.0366666666667,274.87666666666667,280.21,248.82857142857142,293.9428571428571,300.6457142857143,316.69714285714286,278.2985714285714,293.23857142857145,309.2528571428571,364.4771428571429,379.57000000000005,376.2885714285714,391.6771428571428,457.5233333333333,392.1925,,342.8333333333333,330.2716666666667,446.5133333333333,437.4533333333334,435.946,520.385,525.44,409.57500000000005,376.07,396.115,315.5366666666667,281.37833333333333,453.12428571428575,516.7850000000001,434.8442857142858,434.1942857142857,315.2366666666667,L9
2021-12-29 22:07:29.143,439.9666666666667,442.546,364.66499999999996,418.72799999999995,436.48,453.4866666666667,455.4216666666667,411.3566666666666,419.89250000000004,422.4766666666667,424.48333333333335,419.4766666666667,432.1425,435.10999999999996,434.67555555555555,454.2944444444445,458.221,462.68500000000006,469.445,470.492,474.44800000000004,476.48400000000004,477.177,481.16700000000003,480.28599999999994,481.678,479.98,474.063,479.82399999999996,475.18899999999996,472.83900000000006,418.115,475.378,478.221,477.58600000000007,491.968,480.034,479.459,467.062,454.213,450.93999999999994,467.151,485.227,489.265,486.5055555555556,485.74375,493.8,501.1820000000001,494.828,489.04875,473.03,470.31874999999997,459.79375,458.26750000000004,462.3175,456.67333333333335,490.0690000000001,488.265,483.9857142857143,447.0116666666667,442.6016666666667,428.34,451.47166666666664,422.11999999999995,468.15000000000003,434.6242857142857,445.2728571428571,444.1614285714286,440.11428571428576,,519.8799999999999,,,500.70199999999994,483.5671428571428,302.39700000000005,285.7075,304.31375,500.55625,500.9225,508.55625,503.39625,505.60375000000005,495.82714285714286,500.9242857142857,503.79285714285714,477.8428571428571,429.1375,422.0214285714286,482.5942857142857,486.1557142857143,503.854,519.654,465.58833333333337,479.666,462.32428571428574,488.6366666666666,511.8285714285715,429.95000000000005,385.68375,390.00124999999997,387.6275,390.42285714285714,346.11000000000007,416.6142857142857,246.30333333333337,274.796,277.64333333333326,286.83666666666664,329.36285714285714,276.0928571428571,282.26375,249.13875,294.5425,301.275,316.19375,278.04625,294.015,309.59375,364.1925,379.82,376.4175,392.36749999999995,458.42,392.1925,384.42,342.8333333333333,330.2716666666667,447.485,438.0525,435.946,522.522,525.44,409.036,375.06399999999996,396.115,316.67571428571426,284.87142857142857,452.77125,518.9966666666667,435.08250000000004,434.59499999999997,315.2366666666667,L8
2021-12-29 22:07:53.106,439.9666666666667,442.546,364.66499999999996,418.72799999999995,436.48,453.4866666666667,455.4216666666667,410.96000000000004,419.89250000000004,422.3342857142857,423.7642857142857,415.2557142857143,426.2388888888888,431.707,434.41099999999994,453.41999999999996,457.36,462.1445454545455,468.7863636363636,469.99636363636364,473.7054545454546,475.7318181818182,476.53363636363633,480.64818181818185,479.78818181818184,481.4209090909091,479.7300000000001,473.5690909090909,479.3790909090909,474.72090909090906,472.7372727272728,417.8157142857143,475.2709090909091,478.44818181818187,477.01545454545453,491.2054545454546,479.66818181818184,478.8627272727272,466.8118181818181,454.4072727272727,450.81,466.9572727272727,484.67181818181814,488.50363636363636,486.38599999999997,485.9288888888889,493.6022222222222,500.23636363636365,494.2154545454545,487.97888888888883,472.56111111111113,469.5133333333333,459.2911111111111,457.33666666666676,461.88444444444445,459.20714285714286,489.7845454545455,489.33666666666664,485.5925,447.0116666666667,441.48,428.1,451.47166666666664,422.11999999999995,468.15000000000003,434.6242857142857,446.08875,444.7425,440.9975,,519.8799999999999,,,500.70199999999994,483.5671428571428,302.0736363636364,285.4977777777778,304.73555555555555,501.6455555555555,501.9466666666667,509.5888888888888,503.84888888888895,505.60375000000005,495.82714285714286,500.9242857142857,503.79285714285714,477.8428571428571,429.40555555555557,422.54,482.5942857142857,486.1557142857143,503.854,519.654,464.0228571428571,479.666,459.76875,487.54857142857145,510.39625,437.42111111111114,398.8233333333333,398.23555555555555,398.9144444444444,403.3,367.64285714285717,426.82374999999996,246.30333333333337,274.796,277.64333333333326,286.83666666666664,354.3025,277.31874999999997,283.8044444444444,249.47999999999996,295.12,301.9122222222222,315.97444444444443,277.9511111111111,294.71,310.8733333333333,364.0055555555556,380.14444444444445,376.5988888888889,393.23777777777775,459.2875,392.1925,384.71500000000003,342.8333333333333,330.2716666666667,448.74799999999993,438.6360000000001,435.946,522.522,525.44,408.605,374.195,396.115,317.57125,287.655,452.77125,520.72,435.32,435.0566666666666,307.87,L8
2022-01-14 22:07:27.312,434.36285714285714,439.02666666666664,371.902,420.53999999999996,435.7542857142857,453.32428571428574,455.4814285714286,409.95875,417.95,420.43875,422.5125,415.0,426.25699999999995,430.82272727272726,433.0009090909091,452.0127272727273,456.00666666666666,461.09833333333336,467.94083333333333,468.8966666666667,472.5608333333334,474.1458333333333,475.3433333333333,479.465,478.7816666666667,480.68666666666667,478.83500000000004,472.8208333333334,477.9083333333333,473.3458333333333,471.1366666666667,416.60375,474.3733333333333,476.67916666666673,475.3125,489.8591666666667,478.20166666666665,477.8666666666666,465.63916666666665,454.00916666666666,450.43083333333334,466.3308333333334,483.0133333333333,487.2966666666667,485.0445454545454,485.169,492.41999999999996,498.9883333333334,492.9816666666666,486.52799999999996,471.60200000000003,468.68199999999996,458.058,456.046,461.197,459.9875,489.0208333333333,489.688,486.36555555555555,446.3157142857143,440.785,428.3325,450.7357142857143,422.11999999999995,471.55125000000004,435.24,446.4555555555555,445.0811111111111,441.78111111111116,510.36,517.7733333333332,495.11,511.88,499.8616666666667,484.12125,301.3075,285.551,303.92600000000004,501.77,502.22300000000007,509.791,503.928,505.6477777777778,496.24125000000004,500.59999999999997,503.92125000000004,480.51874999999995,429.13199999999995,422.5911111111111,485.8125,489.0925,503.73333333333335,519.7583333333333,463.5075,478.36833333333334,458.1555555555555,487.13,509.7922222222222,443.53100000000006,410.2,404.617,408.02200000000005,413.9422222222222,383.64500000000004,435.0877777777778,246.30333333333337,274.796,277.64333333333326,286.83666666666664,373.83666666666664,278.1088888888889,284.635,249.033,295.371,301.438,315.217,277.886,294.904,310.38,363.99,379.781,376.47799999999995,393.01599999999996,459.2875,392.1925,383.82666666666665,342.8333333333333,330.2716666666667,447.9166666666667,438.065,437.7916666666667,522.6350000000001,524.5066666666667,408.605,377.6671428571429,396.115,317.72111111111116,287.03666666666663,452.25222222222226,519.99,434.808,434.821,303.2475,L8
2022-01-14 22:07:51.275,434.36285714285714,439.02666666666664,371.902,420.53999999999996,435.7542857142857,453.32428571428574,455.4814285714286,408.81888888888886,415.9433333333333,418.53111111111116,421.20000000000005,414.36777777777775,423.56363636363636,429.9575,431.70666666666665,450.5325,454.5338461538462,459.963076923077,467.01076923076926,467.7161538461539,471.26,472.5115384615384,473.28000000000003,478.1646153846154,477.57,479.6823076923077,477.6730769230769,471.9476923076923,476.3738461538461,471.9030769230769,469.2415384615385,414.9622222222222,473.08461538461535,474.61384615384617,473.4976923076923,488.39,476.58923076923077,476.6853846153846,464.3876923076923,454.00916666666666,449.80384615384617,465.65384615384613,481.28,485.7807692307692,483.56750000000005,484.2254545454545,490.98818181818183,497.61846153846153,491.67461538461544,484.96636363636367,470.4054545454546,467.7509090909091,456.80636363636364,454.83909090909094,460.36454545454546,460.6455555555555,488.15769230769234,489.7336363636363,486.309,446.3157142857143,440.785,428.1666666666667,450.7357142857143,422.11999999999995,474.50222222222226,436.1088888888889,446.674,445.302,442.45200000000006,509.03,516.1574999999999,492.695,498.765,498.61571428571426,485.0588888888889,300.6438461538462,285.4827272727273,303.23636363636365,501.6290909090909,502.1336363636364,509.5209090909091,503.6218181818182,504.90700000000004,495.3611111111111,500.1422222222222,503.7966666666667,482.1266666666666,428.7263636363636,422.471,487.96111111111105,489.52111111111105,503.2442857142857,519.11,463.5544444444444,478.36833333333334,458.1555555555555,487.14111111111106,509.7922222222222,448.5436363636364,420.6390909090909,409.99636363636364,418.04636363636365,422.575,396.16555555555556,442.79799999999994,246.30333333333337,278.46999999999997,277.64333333333326,286.83666666666664,389.636,277.889,282.93363636363637,248.74545454545452,295.6490909090909,301.4227272727273,314.5490909090909,277.89272727272726,294.91818181818184,310.03363636363633,362.3972727272727,379.54090909090905,376.3527272727273,393.10636363636365,459.66999999999996,392.1925,383.82666666666665,345.9775,330.3528571428572,447.9166666666667,437.6014285714286,439.3528571428572,521.5228571428572,522.5725,408.605,380.6,396.115,317.717,286.435,452.10300000000007,515.9816666666667,434.14818181818185,434.3736363636363,299.83222222222224,L8
