dates,satname,nzd0063-0000,nzd0063-0001,nzd0063-0002,nzd0063-0003,nzd0063-0004,nzd0063-0008,nzd0063-0009,nzd0063-0010,nzd0063-0011,nzd0063-0012,nzd0063-0013,nzd0063-0014,nzd0063-0005,nzd0063-0006,nzd0063-0007
2016-11-20 22:11:45.458000,L8,569.96,368.02,374.18,372.32,354.67,362.80,356.62,377.84,366.69,369.55,366.73,355.87,355.23,367.57,365.32
2016-11-20 22:12:09.409000,L8,570.74,368.07,374.19,372.32,354.70,362.76,356.62,377.89,366.69,369.42,366.64,355.22,355.17,367.65,365.41
2016-12-22 22:11:39.155000,L8,,,,,,,,308.25,310.45,309.97,312.74,303.53,,,
2016-12-22 22:12:03.110000,L8,347.73,,321.99,334.47,325.04,339.40,319.53,327.57,330.64,329.12,332.71,323.20,307.70,308.28,339.26
2017-02-24 22:11:18.074000,L8,352.01,348.04,362.25,347.69,331.87,327.80,319.53,333.59,328.05,328.31,335.94,328.07,333.39,327.65,326.01
2017-02-24 22:11:42.029000,L8,351.69,347.97,362.02,347.52,331.53,327.59,319.40,333.25,327.33,328.11,335.66,327.97,333.11,327.44,325.71
2017-04-13 22:10:53.080000,L8,,,,,304.08,311.84,303.20,315.92,318.26,318.41,322.83,314.98,312.34,311.35,308.58
2017-04-13 22:11:17.034000,L8,,,,,303.87,311.54,302.75,315.88,318.17,318.36,322.80,315.01,312.24,311.13,308.36
2017-06-16 22:11:07.889000,L8,602.62,367.47,376.53,376.76,374.52,351.43,346.66,378.48,,,,,352.57,348.67,344.91
2017-06-16 22:11:31.847000,L8,602.16,367.36,376.34,376.60,366.82,351.23,346.38,378.35,,,,,352.49,348.56,344.72
2017-07-02 22:11:12.012000,L8,349.54,347.57,364.59,344.05,331.83,327.14,328.39,333.88,333.14,336.23,337.90,329.75,329.97,325.25,326.90
2017-07-18 22:11:40.412000,L8,354.49,359.50,365.48,342.03,330.68,327.53,323.94,324.36,322.23,330.89,334.09,328.16,327.66,319.92,327.21
2017-09-04 22:11:31.619000,L8,358.87,362.17,366.70,355.32,345.89,339.12,339.07,346.53,341.59,340.61,345.75,339.66,342.66,342.25,339.98
2017-09-04 22:11:55.578000,L8,358.95,362.01,366.59,355.07,345.56,338.97,338.84,346.34,341.36,340.50,345.89,339.13,342.45,342.01,339.86
2018-01-10 22:11:30.163000,L8,354.69,344.69,360.87,346.17,334.86,330.07,320.09,331.28,329.87,329.85,337.59,329.48,333.09,328.33,329.30
2018-01-10 22:11:54.118000,L8,354.83,344.82,360.84,346.29,334.97,330.12,320.18,331.22,329.90,329.93,337.54,329.42,333.18,328.37,329.29
2018-02-11 22:11:38.494000,L8,356.70,360.07,372.08,351.94,336.76,329.69,328.92,335.57,335.92,341.07,344.26,339.73,330.32,330.86,329.23
2018-02-27 22:11:07.813000,L8,351.60,344.42,350.15,330.70,324.02,325.12,319.03,327.19,330.47,328.44,331.30,326.68,331.93,326.48,326.91
2018-03-31 22:10:51.947000,L8,,309.74,337.52,333.10,325.70,314.92,313.88,321.80,330.38,329.41,327.38,324.53,316.38,314.39,318.04
2018-03-31 22:11:15.901000,L8,,,336.62,332.38,325.31,315.10,313.95,322.23,329.81,329.47,327.94,325.51,315.89,314.47,317.98
2018-06-03 22:10:11.794000,L8,341.89,335.84,349.51,330.85,326.47,322.40,310.94,313.94,317.17,319.55,322.04,319.43,323.74,323.84,321.54
2018-07-05 22:10:30.841000,L8,356.17,364.57,370.33,353.82,346.64,339.93,337.96,343.32,352.19,343.79,359.78,344.98,342.66,341.10,339.65
2018-07-05 22:10:54.795000,L8,356.24,364.59,370.48,353.77,346.95,340.08,338.16,343.58,353.98,343.93,360.07,345.23,343.22,341.36,339.85
2018-08-06 22:10:46.333000,L8,359.45,353.53,359.72,351.48,342.69,338.82,333.92,335.78,331.49,329.01,332.32,325.88,340.30,343.50,345.33
2018-08-06 22:11:10.291000,L8,358.53,353.02,359.42,351.22,342.44,338.56,333.44,335.74,331.49,329.13,332.37,325.92,340.00,343.38,345.27
2018-09-07 22:11:00.442000,L8,364.21,358.89,368.28,354.79,347.94,344.44,335.02,344.63,340.80,341.33,347.03,337.46,346.51,341.52,341.78
2018-09-07 22:11:24.397000,L8,364.03,358.67,368.26,354.62,347.77,344.36,335.17,344.23,340.69,341.22,347.24,337.22,346.35,341.23,341.42
2018-10-09 22:11:13.339000,L8,,338.67,365.25,348.30,334.51,321.55,314.51,324.18,322.44,321.67,319.76,374.25,327.18,325.76,325.68
2018-12-12 22:11:17.117000,L8,351.60,347.04,354.60,338.53,326.93,,,,,,329.89,341.68,322.00,322.86,323.09
2019-02-14 22:11:09.519000,L8,357.60,351.09,364.89,354.02,339.95,330.63,323.98,331.14,332.27,331.07,337.36,327.65,332.31,327.77,329.63
2019-02-14 22:11:33.473000,L8,357.63,351.42,364.99,354.18,340.38,330.94,324.21,331.75,332.67,331.16,337.76,328.36,332.71,328.27,329.93
2019-03-02 22:11:05.349000,L8,354.93,352.67,352.81,346.77,331.95,329.77,326.19,334.63,328.79,326.27,331.31,322.93,334.06,327.37,326.56
2019-03-02 22:11:29.304000,L8,354.73,352.25,352.80,346.76,331.49,329.50,325.01,334.16,329.61,326.03,331.18,322.95,333.79,326.87,326.37
2019-05-05 22:10:53.012000,L8,,335.07,346.08,323.50,314.06,315.60,311.82,319.62,320.59,319.17,321.02,318.76,312.71,313.56,310.87
2019-05-21 22:11:27.314000,L8,372.59,370.75,381.30,374.36,369.36,365.75,360.17,360.22,368.25,370.96,368.56,362.72,371.19,369.69,368.19
2019-06-06 22:11:11.322000,L8,,336.90,369.93,353.24,343.90,,394.60,355.21,334.65,340.66,362.16,334.24,346.42,348.01,
2019-06-06 22:11:35.277000,L8,,324.28,366.88,351.11,341.71,379.14,330.32,346.21,330.80,336.59,354.92,326.85,344.78,345.74,345.76
2019-06-22 22:11:17.033000,L8,370.67,371.45,377.62,378.54,373.10,366.68,363.92,382.06,368.90,370.56,369.38,364.76,374.75,374.15,369.14
2019-06-22 22:11:40.996000,L8,370.22,371.43,377.58,378.46,372.92,366.60,363.66,381.98,368.82,370.51,369.31,364.80,374.71,374.11,369.15
2019-07-08 22:11:20.766000,L8,,,,386.11,384.98,363.81,344.69,353.30,346.55,342.26,353.04,341.92,362.22,369.66,356.99
2019-07-08 22:11:44.725000,L8,338.04,340.40,355.51,331.93,328.15,319.83,309.51,316.41,316.41,316.37,315.67,311.24,325.77,319.77,320.80
2019-07-24 22:11:25.033000,L8,379.98,367.53,374.82,373.35,359.32,359.95,361.39,381.13,369.50,368.85,368.80,363.06,372.21,364.96,361.12
2019-07-24 22:11:48.987000,L8,359.39,362.25,368.12,355.15,352.00,347.39,344.78,351.63,346.78,362.05,361.37,347.75,350.97,348.18,346.36
2019-08-09 22:11:55.358000,L8,,,,,,317.44,337.67,346.21,335.62,331.95,335.79,329.00,,336.16,310.95
2019-09-26 22:11:45.238000,L8,347.83,340.98,353.20,340.02,318.10,323.01,318.21,325.29,324.37,324.01,326.83,320.31,321.23,324.53,322.24
2019-12-31 22:11:38.231000,L8,371.26,360.35,371.06,352.57,347.41,336.15,335.48,344.52,358.45,361.92,360.59,347.12,340.86,339.52,338.77
2020-01-16 22:11:35.087000,L8,,376.33,371.54,318.55,338.70,,,332.76,318.16,308.51,334.22,330.77,,,
2020-01-16 22:11:59.041000,L8,370.52,364.18,365.77,313.57,330.53,,,331.90,315.78,305.39,327.62,328.70,,,
2020-02-01 22:11:29.826000,L8,356.45,354.19,367.37,347.62,336.12,329.65,331.01,336.93,338.94,333.67,343.02,329.00,332.18,331.45,329.53
2020-02-01 22:11:53.781000,L8,597.33,359.55,368.51,349.61,339.68,333.42,335.37,340.69,358.83,336.80,355.03,331.50,335.12,335.28,333.76
2020-02-17 22:11:26.315000,L8,,,,,,,,,,,,288.14,,,
2020-04-21 22:10:57.868000,L8,355.09,362.40,368.55,352.70,347.60,340.95,338.97,347.60,358.85,343.15,357.32,341.39,343.44,342.10,339.70
2020-04-21 22:11:21.823000,L8,355.27,362.58,368.60,353.12,347.76,341.21,339.39,348.01,359.06,343.27,357.44,342.00,343.86,342.51,340.04
2020-05-07 22:11:12.613000,L8,347.35,355.81,367.15,343.51,341.21,333.65,329.46,340.50,337.80,336.72,346.13,336.64,336.96,336.30,333.88
2020-06-08 22:11:00.065000,L8,345.99,359.25,364.80,332.49,334.57,327.88,320.88,332.44,331.19,332.83,337.70,334.31,334.77,331.42,327.09
2020-06-08 22:11:24.028000,L8,,,,,316.72,315.23,306.84,317.70,317.73,319.01,324.23,317.95,316.37,313.71,311.82
2020-07-10 22:11:15.773000,L8,,,,,316.91,315.49,299.88,309.17,308.98,313.78,314.69,314.28,317.04,312.88,311.24
2020-07-10 22:11:39.723000,L8,347.42,361.20,368.28,347.70,337.81,333.76,327.79,337.71,333.15,333.65,337.82,331.23,339.19,335.42,333.07
2020-07-26 22:11:44.648000,L8,350.53,361.99,371.12,352.78,343.91,340.23,334.95,346.98,340.25,341.32,357.79,340.88,344.24,340.83,339.61
2020-09-12 22:11:38.984000,L8,350.42,344.92,356.02,345.16,328.09,322.37,323.30,316.81,311.88,325.02,326.08,322.22,329.91,327.77,329.32
2020-09-28 22:11:43.377000,L8,357.11,354.89,369.01,351.72,346.26,338.72,333.12,344.06,340.68,338.13,347.51,337.28,343.45,340.38,339.61
2020-11-15 22:11:42.305000,L8,567.51,368.52,371.36,377.84,356.93,357.97,356.04,358.43,365.08,367.66,364.28,363.09,353.97,369.64,365.63
2020-12-01 22:12:09.987000,L8,356.25,349.64,371.30,353.41,329.19,327.52,322.29,331.46,328.91,329.22,334.43,329.64,325.20,323.08,326.96
2020-12-17 22:11:45.420000,L8,,,338.40,345.93,323.85,332.19,316.11,326.72,333.48,331.87,341.09,332.80,319.87,319.31,315.92
2020-12-17 22:12:09.375000,L8,,,330.45,342.81,323.13,331.74,315.54,326.01,332.70,331.06,339.09,327.32,319.13,318.52,315.11
2021-01-18 22:11:57.463000,L8,380.41,368.65,375.66,369.36,342.36,336.90,332.24,349.83,360.95,365.48,363.51,,345.38,334.58,340.14
2021-02-03 22:11:56.237000,L8,383.39,366.80,383.77,379.36,380.31,366.56,363.88,383.89,365.94,370.18,365.68,365.85,374.01,369.92,368.15
2021-02-19 22:11:27.994000,L8,365.60,359.31,367.48,355.81,346.28,339.66,340.32,346.33,347.26,340.84,352.03,341.30,342.19,340.38,337.53
2021-02-19 22:11:51.945000,L8,365.51,359.59,367.59,356.03,346.67,340.18,340.57,347.07,348.58,341.70,352.29,341.76,342.45,340.88,338.06
2021-03-23 22:11:13.381000,L8,368.03,362.73,369.55,357.43,349.42,343.63,345.67,350.46,347.83,346.62,351.85,344.44,346.81,344.78,343.69
2021-03-23 22:11:37.336000,L8,366.20,362.68,369.13,357.03,348.95,343.12,346.12,350.22,347.71,347.00,352.34,344.21,346.40,344.48,343.44
2021-04-24 22:11:01.432000,L8,357.29,353.64,368.43,352.72,348.14,343.91,334.67,346.45,340.90,343.37,350.65,341.06,344.56,341.65,341.22
2021-04-24 22:11:25.382000,L8,356.76,353.10,368.20,352.46,347.91,343.67,334.50,346.42,340.25,343.39,350.88,341.62,344.61,341.46,340.99
2021-05-26 22:11:07.110000,L8,341.79,338.09,348.18,322.55,322.22,319.23,310.69,321.35,323.98,324.46,328.69,323.48,319.53,315.38,311.52
2021-05-26 22:11:31.065000,L8,,,,,310.94,304.99,299.33,312.11,316.44,317.34,321.57,315.52,311.09,302.97,300.68
2021-06-11 22:11:14.087000,L8,349.29,350.96,357.20,338.52,332.53,334.16,325.00,331.64,331.02,332.67,335.08,331.99,334.38,332.20,332.30
2021-06-11 22:11:38.046000,L8,,,,316.46,317.17,318.12,302.70,315.10,317.80,319.84,322.79,319.84,316.33,311.47,306.78
2021-07-13 22:11:19.559000,L8,378.90,371.86,385.99,376.22,369.86,365.24,362.81,365.32,367.33,369.37,369.36,366.29,371.83,368.62,366.95
2021-07-13 22:11:43.513000,L8,378.88,371.86,385.89,376.23,369.91,365.27,363.03,365.57,367.33,369.36,369.38,366.47,371.90,368.69,366.96
2021-10-01 22:11:46.773000,L8,354.30,351.02,359.71,350.46,333.70,331.68,322.76,333.52,330.02,328.10,,,333.75,330.99,329.36
2021-10-01 22:12:10.732000,L8,353.11,350.05,358.64,349.99,332.70,330.90,321.73,332.83,329.60,327.77,376.37,,332.86,330.10,328.60
2021-10-17 22:11:50.671000,L8,,,332.28,319.38,319.50,,,300.71,305.70,318.97,317.74,311.62,320.96,306.84,
2021-10-17 22:12:14.625000,L8,,,329.68,317.37,318.56,,,,303.19,318.29,316.96,310.42,319.83,301.88,
2021-11-06 22:12:48.299000,L9,556.20,373.43,378.40,373.79,375.80,366.73,363.36,375.42,367.27,364.28,367.26,362.76,372.84,372.30,371.19
2021-11-18 22:11:44.821000,L8,389.23,368.15,374.72,374.65,355.70,362.51,358.95,377.74,365.35,367.49,364.64,362.47,370.62,369.79,364.76
2021-11-18 22:12:08.776000,L8,389.49,368.41,375.08,375.31,356.40,363.11,359.51,378.66,366.01,368.13,365.06,363.93,371.31,370.42,365.55
2022-01-21 22:11:35.958000,L8,390.76,364.78,375.26,371.05,355.56,366.10,387.03,385.39,369.58,368.65,368.85,363.86,375.00,373.56,369.80
2022-01-21 22:11:59.917000,L8,391.36,365.13,376.09,372.51,356.81,366.69,388.09,385.67,370.07,369.24,369.16,365.33,375.82,373.97,370.11
2022-02-14 22:11:37.090000,L9,354.77,358.51,364.96,350.74,335.73,328.76,318.67,334.96,333.78,,,,333.73,328.62,329.18
2022-02-14 22:12:01.049000,L9,356.38,358.82,365.57,351.40,337.08,330.00,319.35,336.26,335.38,,,,334.85,329.68,329.82
2022-02-22 22:11:26.680000,L8,,,336.96,277.31,309.81,,,,287.90,302.27,315.58,311.85,,,
2022-02-22 22:11:50.626000,L8,,,337.10,275.78,309.88,,,,285.56,302.08,316.79,312.35,,,
2022-03-18 22:11:49.046000,L9,392.35,370.93,390.44,380.93,378.07,366.30,363.63,380.67,368.84,371.92,369.20,373.00,376.43,371.70,370.22
2022-03-26 22:11:11.888000,L8,356.61,360.38,368.21,355.29,341.66,339.10,337.74,343.00,340.78,339.23,345.12,339.38,342.29,338.61,337.02
2022-05-05 22:11:07.160000,L9,377.16,369.52,376.48,377.20,370.85,370.80,372.40,385.53,370.75,372.92,390.03,378.06,372.53,371.84,369.50
2022-05-05 22:11:31.114000,L9,376.78,369.73,376.89,377.83,372.70,372.74,373.53,385.97,371.20,373.26,377.36,,373.79,372.35,369.86
2022-05-21 22:10:55.639000,L9,,,,,,,301.19,311.59,312.12,316.39,321.02,316.00,,,
2022-05-21 22:11:19.594000,L9,,,,,,,313.50,320.83,319.36,324.13,329.13,324.59,,,
2022-06-14 22:11:35.206000,L8,356.21,363.85,372.95,356.63,349.91,346.82,340.23,350.98,359.66,358.95,360.09,354.18,349.43,344.25,343.07
2022-06-14 22:11:59.156000,L8,381.06,369.68,384.23,377.93,374.21,364.48,385.07,382.38,368.65,369.62,367.32,368.78,375.82,371.65,368.83
2022-06-22 22:11:14.747000,L9,347.50,345.48,359.85,339.37,335.76,325.31,319.79,327.63,326.85,326.29,331.98,286.75,332.19,329.15,327.18
2022-06-22 22:11:38.702000,L9,348.90,345.50,359.98,339.01,335.65,325.06,319.44,326.73,325.73,325.48,330.74,286.92,331.87,329.00,326.85
2022-07-08 22:11:15.271000,L9,,,,,304.78,294.73,276.44,,,294.51,315.33,299.02,303.34,295.76,295.33
2022-07-16 22:11:39.057000,L8,367.48,369.30,380.98,372.44,365.88,365.53,361.05,371.02,365.39,369.14,367.09,366.62,373.19,370.53,368.17
2022-07-16 22:12:03.012000,L8,369.19,370.21,384.24,374.71,369.86,367.18,363.01,377.13,366.41,371.00,368.50,369.47,375.50,372.45,369.79
2022-08-09 22:11:34.517000,L9,348.93,335.19,349.74,343.66,335.46,327.85,327.18,307.01,313.01,329.87,332.12,325.54,329.61,329.00,327.74
2022-08-09 22:11:58.475000,L9,348.59,334.88,349.74,343.79,335.74,328.27,327.40,307.01,313.40,330.12,332.67,325.95,330.03,329.31,327.97
2022-09-02 22:11:56.436000,L8,354.90,348.49,367.49,354.16,349.46,339.16,337.07,347.44,341.33,341.64,355.64,346.90,343.21,341.62,339.87
2022-10-20 22:11:59.771000,L8,357.71,356.97,363.92,354.60,345.57,339.90,337.98,345.54,342.56,342.96,345.66,334.53,346.34,344.10,340.92
2022-11-13 22:11:53.247000,L9,,,308.73,336.44,331.92,328.85,320.21,327.88,326.86,325.72,330.47,323.56,336.79,329.70,326.78
2022-11-13 22:12:17.201000,L9,,,310.20,337.91,332.57,329.01,320.77,328.18,326.97,325.88,330.52,323.97,337.30,330.04,326.99
2023-01-16 22:12:10.212000,L9,487.78,356.93,359.48,342.80,335.43,331.36,324.58,330.72,334.39,328.69,332.36,326.62,327.95,326.90,331.95
2023-02-01 22:11:53.531000,L9,331.19,332.05,325.90,332.04,315.59,308.52,305.45,,,,,,317.06,305.86,309.78
2023-02-09 22:11:45.094000,L8,340.86,352.80,364.49,349.94,330.15,289.91,316.67,328.16,327.95,318.88,330.82,326.55,329.43,329.30,318.62
2023-02-09 22:12:09.040000,L8,341.21,353.14,364.54,350.07,330.36,290.09,316.82,328.16,327.90,318.64,330.74,326.15,329.76,329.41,318.84
2023-02-17 22:12:13.542000,L9,348.02,341.47,352.08,342.27,330.51,328.02,320.92,329.92,332.98,334.20,357.77,336.08,329.59,329.87,330.62
2023-03-05 22:11:37.473000,L9,344.84,343.12,351.90,343.88,334.92,322.69,317.13,325.59,325.48,326.71,331.99,325.92,326.36,323.61,321.12
2023-03-05 22:12:01.427000,L9,342.65,341.43,349.99,340.45,329.96,320.99,315.31,324.09,324.55,325.43,330.42,324.46,324.10,321.13,318.50
2023-03-13 22:11:23.206000,L8,373.88,369.19,375.47,370.27,351.96,363.48,357.71,384.85,368.67,373.36,365.71,345.21,352.21,349.32,365.88
2023-03-13 22:11:47.152000,L8,373.12,369.27,375.41,371.23,351.95,363.72,357.64,385.00,368.85,373.22,365.95,345.77,352.92,349.54,366.15
2023-03-21 22:11:31.242000,L9,380.71,368.82,376.37,375.49,355.87,364.28,359.19,362.11,365.16,365.66,363.55,355.65,359.46,357.20,364.56
2023-03-21 22:11:55.188000,L9,380.45,368.78,376.48,375.57,356.06,364.36,359.19,363.10,365.29,365.75,363.68,356.42,360.02,358.71,364.55
2023-03-29 22:11:37.049000,L8,356.23,357.74,369.03,354.17,343.02,339.08,334.22,341.72,340.36,340.91,347.93,341.92,340.38,339.18,337.27
2023-04-30 22:10:53.576000,L8,,,,,,,,,290.06,313.85,284.66,303.40,,,
2023-05-16 22:10:40.417000,L8,357.61,362.39,367.14,355.58,350.70,342.42,343.34,346.49,347.81,344.43,349.02,345.36,347.15,347.23,344.33
2023-05-16 22:11:04.371000,L8,357.59,362.39,367.08,355.62,350.76,342.41,343.42,346.55,347.86,344.52,349.00,345.35,347.16,347.31,344.41
2023-05-24 22:10:53.254000,L9,347.62,343.60,364.59,341.97,335.74,328.30,322.22,330.04,328.01,328.63,333.30,327.08,333.77,329.80,329.31
2023-05-24 22:11:17.213000,L9,348.05,346.72,365.26,343.42,337.88,330.00,323.71,332.32,330.11,330.18,335.24,329.28,335.61,331.53,330.96
2023-06-09 22:10:48.959000,L9,353.27,358.10,367.03,351.37,347.95,339.75,336.49,340.41,336.43,343.04,351.24,346.75,345.29,342.62,340.14
2023-06-09 22:11:12.914000,L9,354.76,360.51,369.15,355.63,351.57,344.83,342.57,343.87,340.71,350.19,357.49,352.20,348.01,346.08,343.97
2023-07-11 22:11:00.406000,L9,358.20,362.35,369.78,356.63,346.59,344.32,340.77,348.82,345.07,344.66,354.55,344.98,346.12,343.99,341.27
2023-07-11 22:11:24.365000,L9,357.22,361.98,369.17,355.88,345.64,342.89,339.72,347.49,342.51,343.67,351.49,343.79,345.34,342.93,340.28
2023-08-12 22:11:11.436000,L9,549.14,362.44,372.01,357.61,355.32,,,,381.54,349.86,355.19,347.08,348.01,342.39,341.64
2023-08-20 22:11:23.591000,L8,362.86,370.83,378.31,386.60,,,,,,,,,,,
2023-08-20 22:11:47.546000,L8,365.05,371.70,383.19,397.08,,,,,,,,,,,
2023-08-28 22:11:20.303000,L9,359.47,358.15,366.88,355.40,344.42,342.30,328.18,343.83,341.40,341.60,344.90,335.52,345.27,339.59,339.81
2023-08-28 22:11:44.258000,L9,358.59,357.84,366.51,354.86,343.36,341.91,327.86,341.81,340.17,340.51,343.86,334.49,344.53,338.70,339.10
2023-09-29 22:11:26.883000,L9,375.60,364.62,369.24,365.87,356.79,360.81,357.11,359.10,364.56,365.42,360.53,357.06,355.13,367.07,364.70
2023-10-07 22:11:33.192000,L8,,,,,,326.52,325.11,329.66,327.25,325.46,332.03,326.00,,,311.88
2023-10-07 22:11:57.146000,L8,,,,,,326.74,325.32,329.74,327.44,325.48,331.21,325.65,,,311.94
2023-10-15 22:11:39.127000,L9,356.30,351.04,367.61,350.94,344.70,332.19,326.01,335.22,335.89,334.40,349.62,338.90,337.88,336.60,334.21
2023-10-15 22:12:03.081000,L9,356.71,351.08,367.63,350.97,344.74,332.19,326.09,335.25,336.05,334.38,349.57,338.88,337.92,336.64,334.24
2023-11-08 22:11:33.075000,L8,,,,,,,,,,,338.68,332.17,,,
2023-11-08 22:11:57.030000,L8,,,,,,,,,,,336.80,332.34,,,
2023-11-16 22:11:36.245000,L9,499.23,354.94,367.36,353.82,342.56,330.42,376.52,,,,,,339.40,334.07,332.38
2023-12-18 22:11:45.147000,L9,387.40,363.36,373.57,367.50,355.19,362.38,357.68,379.98,366.29,368.06,364.51,357.00,353.90,349.59,366.59
2024-01-11 22:11:32.492000,L8,368.83,357.11,368.18,366.02,358.62,363.19,364.72,378.40,362.86,366.23,363.68,353.31,363.70,369.88,366.39
2024-01-11 22:11:56.446000,L8,357.41,348.52,359.29,352.95,347.04,339.61,342.08,343.14,342.80,343.95,350.38,342.75,344.00,341.86,339.01
2024-02-04 22:11:43.788000,L9,602.46,358.57,365.11,351.23,338.67,335.10,330.46,341.26,338.92,337.55,346.25,335.10,337.51,334.56,332.43
2024-02-04 22:12:07.739000,L9,602.30,358.53,365.12,351.11,338.69,335.14,327.70,341.47,338.83,337.68,346.45,334.95,337.59,334.63,332.53
2024-02-12 22:11:30.284000,L8,336.00,345.96,365.53,347.98,319.61,319.66,315.91,327.69,334.76,331.85,346.17,330.53,314.31,314.04,316.23
2024-02-12 22:11:54.234000,L8,335.62,345.25,365.70,348.10,320.87,320.43,316.43,327.78,336.21,334.43,347.13,332.32,315.26,314.98,317.18
2024-02-28 22:11:24.294000,L8,354.84,361.88,373.43,354.78,338.55,330.94,329.87,342.38,367.20,362.38,359.91,344.74,333.20,330.92,329.67
2024-02-28 22:11:48.245000,L8,355.28,362.61,373.84,355.15,339.41,331.44,331.14,342.53,366.39,362.58,360.50,343.49,333.98,331.62,330.19
2024-03-23 22:11:31.656000,L9,393.14,369.19,385.35,378.06,377.07,367.18,380.27,381.34,370.23,371.92,368.06,,377.74,372.94,370.35
2024-03-23 22:11:55.610000,L9,343.24,352.15,364.95,347.04,332.13,327.35,318.98,334.42,326.56,329.01,333.66,325.94,327.91,324.47,325.90
2024-04-08 22:11:23.266000,L9,331.32,335.11,344.25,296.28,309.66,313.74,300.57,317.90,316.97,318.35,319.38,310.42,304.97,300.96,302.76
2024-04-08 22:11:47.225000,L9,332.80,337.01,346.34,296.72,310.85,314.23,302.34,318.73,317.21,318.78,319.48,310.83,306.26,301.73,303.62
2024-04-16 22:10:55.356000,L8,350.87,347.30,366.17,348.02,335.15,327.52,323.29,331.75,332.91,330.23,335.48,326.91,331.32,328.30,329.65
2024-04-16 22:11:19.307000,L8,350.95,347.36,366.22,348.02,335.22,327.53,323.47,331.79,333.04,330.27,335.44,326.89,331.35,328.43,329.80
2024-05-02 22:10:44.568000,L8,355.74,363.66,371.80,355.52,346.18,339.93,336.58,344.17,338.20,336.42,346.05,341.42,344.76,343.05,340.53
2024-05-02 22:11:08.519000,L8,355.38,363.58,371.48,355.43,346.04,339.83,336.76,344.19,338.25,336.54,345.86,342.12,344.65,342.93,340.43
2024-05-10 22:11:00.825000,L9,347.32,350.99,367.47,346.03,336.26,327.33,320.69,330.21,326.20,326.89,332.90,331.32,331.96,328.86,327.61
2024-05-10 22:11:24.784000,L9,346.41,351.03,367.38,346.32,336.03,327.42,320.55,330.82,326.68,327.31,333.07,331.28,332.18,329.00,327.67
2024-05-18 22:10:31.990000,L8,356.62,363.98,375.15,356.25,350.64,348.07,345.08,351.99,352.37,362.76,358.86,348.57,349.42,348.55,344.99
2024-05-18 22:10:55.940000,L8,356.38,363.94,375.14,356.30,350.77,348.23,345.20,352.26,352.78,362.97,359.00,349.16,349.54,348.81,345.07
2024-05-26 22:10:48.268000,L9,,320.57,352.35,322.16,321.08,314.75,301.44,313.91,313.63,312.50,316.69,312.03,317.90,316.13,313.60
2024-05-26 22:11:12.218000,L9,343.67,347.63,366.85,344.91,337.36,325.02,317.14,328.63,330.05,325.77,336.35,332.05,331.78,330.98,327.37
2024-06-27 22:10:29.087000,L9,372.59,370.47,389.92,380.68,377.59,365.79,362.24,380.11,367.03,369.26,367.71,372.20,375.54,373.67,369.40
2024-06-27 22:10:53.037000,L9,373.70,370.53,390.25,380.71,377.55,365.61,362.18,379.93,366.87,368.96,367.49,371.77,375.48,373.63,369.39
2024-07-05 22:10:45.435000,L8,,,,,302.90,288.98,291.09,289.95,303.10,305.92,310.15,312.83,306.98,298.18,301.40
2024-08-06 22:10:57.495000,L8,361.01,368.45,375.72,365.93,356.04,356.82,348.54,355.65,362.99,363.30,364.43,356.80,352.66,350.31,362.27
2024-08-06 22:11:21.454000,L8,361.07,368.52,375.81,366.10,356.06,356.91,348.64,355.70,363.01,363.40,364.49,356.90,352.78,350.40,362.34
2024-09-23 22:11:18.739000,L8,379.68,366.03,375.68,367.47,358.14,363.42,357.14,361.64,364.10,366.43,365.06,352.75,361.76,355.26,365.76
2024-09-23 22:11:42.698000,L8,380.37,366.17,375.84,368.03,358.46,363.58,357.26,361.72,363.77,366.46,365.24,352.68,362.47,359.86,365.99
2024-11-18 22:11:59.014000,L9,355.35,358.82,372.44,384.15,,376.52,345.51,380.31,368.32,369.28,369.83,,,375.37,365.67
2024-12-04 22:11:36.525000,L9,368.93,357.72,374.10,368.59,357.47,364.60,362.91,360.25,364.59,359.32,361.54,352.86,374.50,372.15,368.98
2024-12-04 22:12:00.480000,L9,369.03,357.74,374.09,368.73,357.70,364.45,362.65,359.90,364.19,358.81,361.01,352.32,374.43,372.16,368.92
2024-12-28 22:11:26.745000,L8,370.18,358.83,368.15,355.38,346.78,341.72,341.40,348.26,359.33,340.13,356.48,344.98,342.33,340.72,340.10
2024-12-28 22:11:50.695000,L8,370.69,359.06,368.25,355.60,347.33,343.15,341.90,348.78,359.60,340.86,357.36,345.65,342.81,341.15,340.47
2025-01-13 22:11:30.558000,L8,326.31,310.93,338.96,292.81,314.25,314.42,302.78,315.07,316.16,316.76,322.01,303.37,312.42,310.56,309.84
2025-01-13 22:11:54.516000,L8,327.79,314.52,340.78,297.79,315.61,315.97,305.13,316.53,316.78,317.72,323.29,305.09,313.87,312.14,311.61
2025-01-29 22:11:28.545000,L8,378.56,368.79,374.33,366.70,353.94,362.07,355.82,357.49,362.62,362.31,363.46,355.75,351.53,361.08,366.35
2025-01-29 22:11:52.495000,L8,378.35,368.92,374.48,367.86,354.54,362.29,355.83,357.89,362.85,362.55,363.59,356.96,352.02,367.56,366.33
2025-02-22 22:11:33.420000,L9,,,,,306.77,325.40,321.68,332.60,329.28,327.95,335.83,329.40,323.98,326.27,325.60
