dates,satname,nzd0494-0000,nzd0494-0001,nzd0494-0002,nzd0494-0003,nzd0494-0004,nzd0494-0005,nzd0494-0006,nzd0494-0007,nzd0494-0008,nzd0494-0009,nzd0494-0010
2014-12-24 22:20:29.754000,L8,320.09,304.81,317.39,307.83,339.37,307.17,201.81,312.75,314.36,306.15,
2015-01-02 22:14:38.674000,L8,320.40,304.22,314.16,301.87,301.53,303.45,302.53,310.39,320.96,310.52,
2015-02-10 22:20:38.674000,L8,313.38,299.24,302.16,299.94,297.59,300.67,298.25,308.16,181.62,176.72,172.59
2015-02-26 22:20:10.708000,L8,304.73,292.52,270.67,283.17,230.55,,,,,,
2015-03-14 22:19:59.243000,L8,296.00,169.64,,,,,,,,,
2015-03-14 22:20:23.206000,L8,292.65,164.28,,,,,,,,,
2015-04-15 22:19:46.550000,L8,325.04,326.56,336.09,339.85,340.87,327.29,322.99,336.12,357.54,337.93,331.87
2015-04-15 22:20:10.505000,L8,313.13,291.38,286.10,288.91,281.53,291.30,292.29,293.89,303.64,293.93,
2015-05-01 22:19:36.381000,L8,307.26,175.46,158.95,,,,,,,,
2015-05-01 22:20:00.344000,L8,311.77,219.77,190.94,,,,,,,,
2015-06-11 22:13:52.284000,L8,311.76,172.21,183.67,,,,,,,,
2015-06-27 22:13:58.027000,L8,244.26,172.09,205.35,,,,283.39,293.78,302.99,293.14,
2015-07-29 22:14:13.585000,L8,259.77,177.45,174.80,,,,,,,,
2015-08-21 22:20:09.239000,L8,315.92,289.66,292.91,290.12,259.04,283.57,293.63,296.48,299.69,291.45,
2015-08-21 22:20:33.210000,L8,313.53,216.90,182.46,,,,,,,,
2015-10-08 22:20:24.559000,L8,325.03,303.43,306.02,147.31,299.36,296.23,300.55,306.88,306.87,301.42,
2015-10-08 22:20:48.527000,L8,328.66,307.46,308.30,315.13,301.12,298.81,301.88,310.70,308.67,303.06,305.02
2015-10-17 22:14:38.194000,L8,324.24,336.75,344.41,337.88,305.76,327.30,311.68,321.23,255.13,314.32,314.10
2015-11-09 22:20:29.987000,L8,323.66,302.97,312.71,312.47,322.82,338.50,324.93,313.30,322.12,310.23,303.89
2015-11-18 22:14:44.822000,L8,311.49,290.49,284.42,289.15,199.99,282.82,286.30,,,,
2016-01-05 22:14:40.992000,L8,307.85,295.55,294.39,294.52,287.76,286.10,291.95,299.06,301.48,296.36,
2016-03-16 22:20:12.475000,L8,363.21,353.67,343.74,337.08,333.48,333.13,345.19,358.84,368.38,352.02,326.38
2016-03-16 22:20:36.438000,L8,316.95,297.51,303.41,298.17,296.17,291.54,295.23,305.20,308.69,300.90,
2016-05-03 22:20:01.034000,L8,316.49,310.86,320.31,154.31,325.02,302.35,338.79,312.64,320.45,312.19,297.87
2016-05-03 22:20:25.006000,L8,316.13,312.68,320.93,310.08,325.77,302.62,338.88,313.91,321.17,312.72,
2016-05-12 22:14:08.416000,L8,256.14,290.88,296.88,291.23,290.11,276.71,285.33,295.31,299.99,290.15,
2016-07-06 22:20:17.266000,L8,318.97,300.01,343.36,358.07,331.77,303.18,342.86,309.85,347.37,255.57,340.69
2016-07-06 22:20:41.229000,L8,244.03,182.28,293.54,294.22,,283.41,284.87,294.67,298.82,295.58,
2016-07-15 22:14:34.059000,L8,312.82,288.32,294.76,290.03,288.78,211.93,286.35,258.48,294.37,266.74,
2016-07-31 22:14:37.742000,L8,235.39,,,,,,,,,,
2016-08-16 22:14:41.427000,L8,313.88,292.26,264.61,286.81,280.33,278.03,288.86,,,,
2016-09-01 22:14:48.072000,L8,323.62,334.76,350.57,345.88,339.07,307.60,340.13,343.62,350.42,358.22,348.52
2016-09-08 22:20:36.578000,L8,314.42,290.92,287.91,284.45,,285.49,289.17,295.33,297.36,291.59,
2016-09-08 22:21:00.541000,L8,261.10,211.73,175.18,,,,,,,,
2016-11-27 22:20:43.760000,L8,334.11,318.40,333.70,323.27,302.12,298.48,303.87,310.29,308.77,321.23,
2016-11-27 22:21:07.723000,L8,313.84,292.76,291.98,290.55,288.06,280.29,286.18,294.57,294.94,290.22,
2016-12-29 22:20:37.380000,L8,340.96,304.52,308.69,302.13,302.47,295.45,208.49,308.98,311.53,328.64,
2016-12-29 22:21:01.343000,L8,341.82,305.05,309.41,302.45,303.35,296.36,299.67,309.55,339.66,331.11,
2017-01-14 22:20:33.127000,L8,308.46,292.20,284.66,279.37,283.27,281.32,280.65,294.74,295.74,290.52,
2017-02-08 22:14:34.654000,L8,299.86,147.29,,,,,,,,,
2017-02-15 22:20:19.563000,L8,360.02,344.90,356.32,361.04,349.04,349.25,361.01,369.57,376.22,245.39,365.15
2017-02-15 22:20:43.526000,L8,324.82,311.58,309.54,322.25,301.58,297.78,302.81,327.01,325.56,328.13,299.78
2017-04-20 22:19:47.163000,L8,311.99,194.59,170.48,,,,,,,,
2017-04-20 22:20:11.117000,L8,320.06,327.53,325.63,157.52,323.98,297.41,298.54,307.65,310.32,315.40,
2017-05-06 22:19:43.126000,L8,320.10,302.72,310.23,306.02,183.55,297.14,298.22,314.85,311.67,306.53,
2017-05-06 22:20:07.089000,L8,311.40,200.00,175.93,,,,,,,,
2017-05-22 22:19:54.607000,L8,310.88,289.94,258.20,,,,,,,,
2017-05-22 22:20:18.574000,L8,310.17,288.93,203.20,,,,,,,,
2017-06-07 22:20:02.952000,L8,160.68,,,,,,,,,,
2017-06-07 22:20:26.915000,L8,305.90,,,,,280.54,284.01,295.47,296.28,292.60,
2017-10-29 22:20:41.555000,L8,316.15,298.20,305.83,302.86,297.30,290.80,298.33,308.17,311.29,299.21,
2017-10-29 22:21:05.518000,L8,322.76,302.02,311.01,321.94,301.44,324.27,301.20,230.80,321.47,306.14,
2017-11-30 22:20:32.227000,L8,322.55,311.61,314.43,309.11,307.54,196.13,312.69,316.25,348.81,308.88,
2017-11-30 22:20:56.190000,L8,324.37,313.71,316.49,309.76,308.64,330.53,322.99,316.29,349.86,309.49,305.49
2017-12-25 22:14:47.702000,L8,335.89,343.24,345.93,333.79,335.28,339.91,343.14,343.41,334.22,325.11,320.31
2018-01-01 22:20:32.383000,L8,322.69,302.99,308.22,305.24,304.87,300.98,302.00,315.77,313.79,255.72,
2018-01-01 22:20:56.342000,L8,326.55,303.26,309.88,306.56,306.73,335.54,302.29,316.77,319.32,306.62,316.59
2018-02-11 22:14:26.201000,L8,310.02,303.11,304.12,301.11,300.64,294.92,300.53,308.34,311.54,298.36,
2018-02-27 22:14:19.470000,L8,323.63,303.11,316.82,312.79,304.73,297.45,301.66,309.45,313.00,309.76,
2018-03-06 22:20:02.483000,L8,328.21,318.73,312.40,327.15,303.07,315.56,302.25,340.07,323.41,319.29,301.79
2018-03-06 22:20:26.446000,L8,337.82,341.13,357.17,346.65,353.89,353.53,351.23,349.86,369.27,358.04,327.79
2018-03-15 22:14:10.086000,L8,312.95,295.78,301.20,297.31,296.02,290.39,295.40,306.09,302.67,295.16,
2018-04-16 22:13:54.370000,L8,310.61,265.77,171.87,,,,,,,,
2018-05-18 22:13:34.690000,L8,173.42,,,,,,,,,,
2018-07-12 22:19:56.652000,L8,318.06,293.76,310.40,305.76,303.10,295.02,298.31,306.30,309.53,300.83,
2018-07-21 22:13:49.390000,L8,315.13,291.97,305.12,298.44,298.33,290.80,294.88,300.94,301.19,293.01,
2018-08-29 22:19:55.985000,L8,312.36,193.94,162.93,,,,,,,,
2018-08-29 22:20:19.957000,L8,314.26,231.66,189.90,,,,,,,,
2018-09-07 22:14:12.130000,L8,326.13,302.70,307.41,308.33,303.14,297.31,299.14,310.25,311.39,306.85,
2018-09-14 22:20:00.822000,L8,318.51,293.33,304.07,298.44,297.49,294.53,296.63,305.79,264.20,299.13,
2018-11-10 22:14:32.733000,L8,312.20,299.00,306.80,300.92,297.67,293.69,296.55,299.95,302.52,296.23,
2018-12-28 22:14:29.227000,L8,322.32,311.69,319.82,310.46,328.93,318.52,322.45,319.90,252.77,351.38,317.45
2019-01-04 22:20:15.514000,L8,352.74,344.05,340.56,337.55,337.23,345.79,343.20,356.40,365.60,372.66,359.54
2019-01-20 22:20:12.251000,L8,298.08,279.56,186.29,,,,,,,,
2019-02-14 22:14:21.185000,L8,319.80,303.55,312.32,147.13,307.47,302.53,322.44,316.52,254.41,312.18,
2019-02-21 22:20:30.485000,L8,318.99,298.56,307.94,301.11,301.87,202.26,297.50,235.82,308.12,300.07,
2019-03-02 22:14:17.011000,L8,313.03,299.88,305.03,300.86,299.91,294.35,217.74,308.54,309.41,301.90,
2019-05-28 22:20:05.638000,L8,245.50,204.28,295.97,294.19,291.22,283.91,288.93,296.87,301.34,,
2019-09-10 22:14:51.565000,L8,303.60,283.90,186.42,,,,,,,,
2019-10-03 22:20:45.371000,L8,315.00,303.72,310.25,305.52,304.86,300.87,298.68,306.59,308.84,308.83,
2019-11-29 22:14:55.870000,L8,319.57,302.82,310.91,154.89,304.03,297.69,301.05,332.38,344.43,251.38,
2019-12-22 22:21:03.498000,L8,331.16,331.51,341.24,306.49,328.32,339.81,343.02,340.25,364.90,315.09,321.43
2020-01-23 22:20:55.593000,L8,322.19,316.12,311.65,337.27,314.63,195.68,214.29,350.40,342.98,334.88,320.14
2020-02-08 22:20:26.619000,L8,322.09,314.17,311.87,320.83,308.15,300.93,310.21,326.92,330.99,331.07,
2020-02-24 22:20:22.879000,L8,319.67,306.55,309.09,302.36,303.38,319.23,356.94,338.70,367.62,395.69,349.32
2020-03-04 22:14:32.767000,L8,312.80,302.29,309.42,300.36,301.74,297.88,299.17,309.89,314.16,309.07,
2020-03-11 22:20:40.527000,L8,322.17,305.53,309.80,303.00,304.49,340.99,302.39,324.38,316.34,315.85,
2020-05-30 22:20:16.612000,L8,170.92,168.21,179.95,,,,,,,,
2020-07-17 22:20:16.691000,L8,314.48,205.90,305.27,297.92,302.56,293.64,298.10,305.33,306.97,299.50,
2020-07-26 22:14:32.385000,L8,244.98,185.40,298.30,,,,288.79,297.17,292.96,,
2020-08-27 22:14:44.105000,L8,312.50,240.34,286.27,290.48,287.98,,,,,,
2020-10-14 22:14:56.808000,L8,317.25,301.29,310.37,161.70,305.12,298.97,217.34,309.89,315.30,303.08,
2020-10-21 22:20:43.598000,L8,321.03,300.26,315.64,310.72,308.94,297.75,303.13,308.78,320.00,309.26,
2020-11-22 22:21:06.915000,L8,305.11,285.16,288.44,,,,,,,,
2021-05-01 22:19:55.531000,L8,236.10,230.77,199.85,,,,,,,,
2021-05-17 22:20:00.423000,L8,231.11,286.43,298.51,,,,260.48,297.88,300.15,,
2021-08-14 22:14:45.391000,L8,315.14,296.07,304.50,303.58,303.40,298.38,307.26,310.43,325.79,316.93,304.48
2021-08-30 22:14:49.951000,L8,313.50,288.19,293.31,294.05,291.84,285.56,236.46,295.87,299.15,288.38,
2021-09-06 22:20:38.920000,L8,314.17,294.64,302.35,298.75,294.85,294.16,294.15,302.91,300.52,290.12,
2021-09-22 22:20:41.428000,L8,329.15,343.15,312.25,340.92,304.07,324.04,301.10,348.10,367.22,305.52,
2021-11-18 22:14:56.496000,L8,326.14,308.51,335.75,304.72,332.02,301.98,301.29,314.43,320.58,357.75,
2021-12-12 22:14:55.412000,L9,302.41,285.03,167.74,,,,,,,,
2021-12-20 22:14:55.954000,L8,320.76,365.52,303.04,316.98,303.76,301.31,299.80,308.67,310.18,321.46,
2022-01-04 22:20:39.854000,L9,324.91,302.01,305.71,160.24,192.16,301.30,301.78,315.42,312.86,303.33,
2022-01-13 22:14:50.477000,L9,321.51,301.54,305.13,305.57,303.26,302.45,302.06,317.05,314.61,313.60,
2022-01-20 22:20:39.315000,L9,310.31,298.51,302.92,304.20,300.22,296.77,298.58,307.51,260.79,293.05,
2022-01-28 22:20:31.729000,L8,315.72,303.02,307.11,307.85,303.45,301.76,301.52,313.59,315.03,304.68,
2022-02-06 22:14:44.088000,L8,320.10,329.60,310.80,331.51,308.32,329.58,304.41,314.60,322.35,323.67,310.83
2022-02-13 22:20:28.536000,L8,304.64,289.78,294.85,293.75,292.10,290.06,292.94,298.94,300.23,282.89,
2022-03-02 22:14:37.725000,L9,297.66,284.19,170.34,,,,,,,,
2022-03-09 22:20:49.257000,L9,340.99,355.72,361.49,344.76,346.22,349.38,350.15,347.28,366.72,357.22,347.63
2022-03-17 22:20:17.747000,L8,291.04,,,,,,,,,,
2022-03-25 22:20:20.497000,L9,310.31,293.86,299.94,294.68,289.80,293.12,290.27,301.91,299.68,,
2022-04-02 22:20:07.536000,L8,323.63,302.07,310.92,309.16,311.03,312.83,302.18,314.89,320.37,329.42,
2022-04-10 22:20:17.071000,L9,320.25,303.21,314.21,310.06,311.32,306.00,218.72,314.33,315.76,311.75,
2022-05-05 22:14:18.830000,L9,306.31,207.68,191.53,,,,290.76,273.19,299.80,,
2022-05-28 22:19:54.471000,L9,313.72,201.11,300.21,270.15,298.18,292.75,295.07,301.40,304.45,289.57,
2022-06-05 22:20:51.340000,L8,316.11,293.05,306.13,304.91,305.41,303.09,298.68,308.89,308.46,298.58,
2022-06-30 22:14:51.348000,L8,170.98,171.08,184.59,,,,289.51,295.31,300.69,,
2022-07-15 22:20:36.379000,L9,307.89,212.36,265.51,294.29,292.73,291.67,294.05,301.62,303.31,,
2022-07-31 22:20:27.317000,L9,316.37,297.46,312.13,308.65,303.62,299.72,300.71,314.02,307.71,303.58,
2022-08-09 22:14:46.212000,L9,311.57,236.37,207.30,,273.40,289.57,281.60,293.81,296.06,,
2022-08-24 22:21:19.767000,L8,318.52,292.10,304.47,165.23,303.18,298.42,298.95,304.76,308.93,298.66,
2022-08-25 22:14:50.743000,L9,319.37,297.58,302.94,302.51,303.37,298.83,298.89,306.22,314.43,302.11,
2022-09-10 22:14:51.402000,L9,317.32,296.70,305.71,305.64,394.42,409.27,369.91,378.70,256.67,415.17,523.05
2022-09-17 22:20:42.358000,L9,441.76,363.64,414.99,430.54,165.08,190.45,199.22,222.52,222.76,437.21,512.50
2022-10-19 22:20:50.787000,L9,321.36,322.67,319.70,312.66,318.14,306.60,304.53,314.03,341.79,336.02,220.93
2022-10-28 22:15:03.247000,L9,327.57,304.64,304.29,301.66,300.86,298.67,299.09,308.58,305.87,301.46,
2022-11-04 22:20:48.217000,L9,318.31,299.18,301.74,300.81,302.19,299.39,300.91,238.77,309.06,304.03,
2022-12-14 22:21:16.750000,L8,333.60,332.10,327.74,309.11,324.69,313.74,337.92,334.83,336.00,339.65,339.84
2022-12-30 22:20:48.504000,L8,313.50,299.44,300.69,302.56,300.54,300.57,301.93,312.29,312.24,299.45,
2023-01-07 22:20:50.493000,L9,318.07,310.25,305.44,325.66,305.37,333.75,302.68,312.49,322.51,317.89,
2023-01-08 22:15:00.142000,L8,317.20,304.58,304.03,160.70,300.80,301.89,300.12,312.98,312.55,306.43,
2023-02-08 22:20:54.220000,L9,306.72,293.62,300.37,298.29,294.36,297.66,295.21,305.34,303.53,290.84,
2023-02-17 22:15:01.258000,L9,319.70,310.70,307.62,151.06,304.06,303.49,301.45,312.99,318.93,314.69,286.48
2023-02-24 22:20:39.496000,L9,322.08,313.98,335.54,307.23,326.23,304.54,332.59,318.90,334.80,335.95,331.85
2023-02-25 22:14:39.957000,L8,299.78,184.11,163.47,,,,,,,,
2023-03-05 22:14:49.135000,L9,320.38,303.16,312.18,308.28,311.89,303.94,217.52,309.77,314.89,319.33,307.93
2023-03-12 22:20:56.415000,L9,302.25,281.00,202.86,,,290.74,274.82,294.03,296.25,274.29,
2023-04-05 22:20:04.508000,L8,320.78,297.59,306.05,302.36,302.14,301.83,300.56,312.62,310.69,308.45,
2023-04-06 22:14:33.046000,L9,323.09,301.13,306.48,303.23,303.92,312.56,342.65,324.70,319.73,323.62,266.71
2023-04-14 22:14:09.763000,L8,318.31,314.70,306.91,306.72,302.60,305.23,228.88,314.22,312.32,304.13,
2023-04-21 22:19:54.366000,L8,327.37,418.40,310.00,327.96,213.75,285.38,347.43,301.83,288.77,305.70,
2023-04-29 22:20:31.914000,L9,312.18,196.36,172.16,,,,,,,,
2023-05-15 22:19:59.806000,L9,311.20,198.76,185.86,,,,,,,,
2023-05-23 22:19:41.662000,L8,290.15,199.70,287.62,,,,290.99,301.35,300.33,,
2023-05-24 22:14:04.912000,L9,311.69,288.57,300.24,302.17,297.23,293.41,297.05,305.20,307.02,292.30,
2023-06-01 22:13:55.021000,L8,315.96,204.91,294.24,292.09,296.72,295.76,295.96,305.44,302.19,292.04,
2023-07-03 22:14:15.167000,L8,184.88,204.35,295.74,294.85,,,289.50,295.84,302.39,288.55,
2023-07-10 22:20:29.201000,L8,311.20,206.34,181.07,,,,,,,,
2023-07-11 22:14:12.102000,L9,318.29,299.99,311.90,315.19,310.61,315.33,309.68,310.49,317.71,337.07,
2023-08-12 22:14:23.119000,L9,317.87,290.59,302.21,298.19,297.36,299.14,297.24,306.53,269.81,294.35,
2023-08-27 22:20:47.606000,L8,316.41,285.02,291.42,,,,287.65,293.76,295.54,,
2023-09-04 22:20:22.484000,L9,323.73,288.21,299.36,297.75,296.02,214.97,295.04,297.77,304.89,295.39,
2023-09-12 22:20:25.936000,L8,326.81,292.45,299.87,166.79,297.12,295.90,297.13,299.27,302.59,291.25,
2023-09-29 22:14:38.579000,L9,326.73,291.75,297.81,295.77,298.41,292.75,297.13,301.52,309.58,,
2023-10-22 22:21:02.157000,L9,329.90,334.45,332.14,337.87,332.26,342.47,332.17,336.93,340.27,355.09,336.78
2023-11-15 22:20:35.567000,L8,323.59,311.48,328.67,305.54,338.16,206.35,337.79,313.01,365.11,332.94,328.85
2023-11-24 22:14:51.719000,L8,320.49,302.94,308.36,305.16,307.47,303.29,303.47,324.09,255.99,332.62,321.11
2023-12-09 22:20:38.456000,L9,315.99,305.64,304.51,161.78,198.03,206.14,226.46,242.17,236.76,317.15,270.45
2023-12-10 22:14:45.117000,L8,315.86,300.27,305.69,302.81,304.74,301.77,304.27,320.21,257.68,327.46,315.84
2024-01-26 22:21:02.147000,L9,323.85,315.71,308.82,317.32,323.72,327.54,338.79,234.82,352.50,252.38,
2024-02-04 22:14:55.450000,L9,310.14,302.50,307.84,302.18,194.58,303.82,305.44,310.00,316.41,310.61,
2024-02-12 22:14:41.937000,L8,324.80,338.58,352.17,347.39,192.67,348.88,357.12,364.86,370.01,361.13,332.81
2024-03-06 22:20:15.177000,L8,308.71,289.21,295.85,293.74,294.07,295.37,294.56,300.47,264.45,289.76,
2024-03-07 22:14:47.781000,L9,305.84,289.37,296.20,294.96,293.40,296.02,294.17,304.89,301.98,289.78,
2024-03-22 22:20:30.323000,L8,306.37,289.66,296.70,292.27,293.74,294.27,293.61,303.03,301.43,283.83,
2024-04-16 22:14:07.010000,L8,306.98,191.83,174.59,,,,,,,,
2024-04-24 22:14:13.960000,L9,318.29,296.54,308.61,302.55,305.02,301.30,300.28,310.07,311.10,296.49,
2024-05-01 22:19:59.525000,L9,305.78,287.26,294.58,291.54,250.74,,,,,,
2024-05-25 22:19:26.651000,L8,226.73,221.71,296.79,293.28,293.32,290.65,291.75,302.31,300.44,,
2024-05-26 22:13:59.921000,L9,282.93,193.23,188.95,,,,,,,,
2024-06-02 22:20:09.568000,L9,289.85,280.21,301.96,300.25,300.56,299.36,299.52,306.55,310.01,296.09,
2024-06-03 22:13:41.381000,L8,177.62,172.59,183.44,,,,,,,,
2024-06-10 22:19:28.336000,L8,246.63,286.42,304.00,171.11,301.54,299.94,300.29,312.26,310.15,296.36,
2024-07-04 22:20:03.802000,L9,153.92,178.86,186.88,,,,,,,,
2024-07-05 22:13:57.118000,L8,180.64,169.90,,,,,,,,,
2024-08-05 22:19:54.369000,L9,314.56,185.28,182.28,,,,,,,,
2024-08-05 22:20:18.332000,L9,322.49,297.20,310.18,307.98,307.98,298.41,303.04,307.74,317.71,263.80,
2024-08-13 22:20:02.451000,L8,307.07,199.39,186.50,,,,,,,,
2024-08-29 22:20:33.674000,L8,316.80,298.00,310.24,164.90,307.82,300.33,303.18,315.02,316.76,298.66,
2024-08-30 22:14:23.037000,L9,319.34,300.79,327.45,302.34,337.17,301.28,340.85,310.30,310.33,303.54,
2024-09-07 22:14:30.806000,L8,318.22,299.82,306.72,302.89,301.99,300.56,300.80,308.59,309.04,300.17,
2024-09-22 22:20:08.881000,L9,318.55,302.26,304.58,303.68,302.65,300.70,302.00,241.54,312.55,305.53,
2024-10-09 22:14:33.271000,L8,317.42,298.24,306.61,302.21,303.46,301.99,300.19,308.63,310.47,294.28,
2024-10-16 22:20:51.445000,L8,321.93,301.11,312.01,314.45,307.94,301.33,318.69,358.10,364.73,348.56,343.20
