dates,nzd0442-0000,nzd0442-0001,nzd0442-0002,nzd0442-0003,nzd0442-0004,nzd0442-0005,nzd0442-0006,nzd0442-0007,nzd0442-0008,nzd0442-0009,nzd0442-0010,nzd0442-0011,nzd0442-0012,nzd0442-0013,nzd0442-0014,nzd0442-0015,nzd0442-0016,nzd0442-0017,nzd0442-0018,nzd0442-0019,nzd0442-0020,nzd0442-0021,nzd0442-0022,nzd0442-0023,nzd0442-0024,nzd0442-0025,nzd0442-0026,nzd0442-0027,nzd0442-0028,nzd0442-0029,nzd0442-0030,nzd0442-0031,nzd0442-0032,nzd0442-0033,nzd0442-0034,nzd0442-0035,nzd0442-0036,nzd0442-0037,nzd0442-0038,nzd0442-0039,nzd0442-0040,nzd0442-0041,nzd0442-0042,nzd0442-0043,nzd0442-0044,nzd0442-0045,nzd0442-0046,nzd0442-0047,nzd0442-0048,nzd0442-0049,nzd0442-0050,nzd0442-0051,nzd0442-0052,nzd0442-0053,nzd0442-0054,nzd0442-0055,nzd0442-0056,nzd0442-0057,nzd0442-0058,nzd0442-0059,nzd0442-0060,nzd0442-0061,nzd0442-0062,nzd0442-0063,nzd0442-0064,nzd0442-0065,nzd0442-0066,nzd0442-0067,nzd0442-0068,nzd0442-0069,nzd0442-0070,nzd0442-0071,nzd0442-0072,nzd0442-0073,nzd0442-0074,nzd0442-0075,nzd0442-0076,nzd0442-0077,nzd0442-0078,nzd0442-0079,nzd0442-0080,nzd0442-0081,nzd0442-0082,nzd0442-0083,nzd0442-0084,nzd0442-0085,satname
2015-02-26 22:19:46+00:00,231.1933333333333,196.56,170.65,195.39499999999998,230.19,183.16,223.01333333333332,235.15,216.86,170.51799999999997,191.248,234.214,238.96999999999997,244.26,248.39666666666665,240.73200000000003,235.56,224.87600000000003,225.14600000000002,223.13000000000002,238.96333333333334,221.14499999999998,217.15,221.59333333333333,220.63666666666666,217.74,224.09142857142857,208.3275,208.776,207.36333333333334,208.43500000000003,204.45833333333334,202.26666666666665,202.07833333333335,199.62666666666667,200.085,203.0716666666667,207.28833333333333,218.95833333333334,217.45333333333335,222.41666666666666,225.13,224.80499999999998,225.335,225.28833333333333,224.01666666666665,224.55499999999998,225.66666666666666,221.17600000000002,226.66666666666666,219.8983333333333,222.36666666666667,220.41833333333332,223.54833333333332,220.9283333333333,215.3033333333333,213.1,217.71833333333333,212.89,209.86666666666667,212.72600000000003,212.98250000000002,217.37833333333333,218.11,220.13000000000002,227.38285714285715,221.87833333333333,214.88666666666666,213.45833333333334,217.74142857142857,210.8385714285714,209.99428571428572,214.21142857142857,212.22142857142856,212.53142857142856,209.27285714285716,207.76571428571427,199.07571428571427,194.01571428571427,191.90142857142857,183.68166666666664,184.72,188.25285714285715,190.13857142857142,252.06800000000004,287.83142857142855,L8
2015-03-14 22:19:35+00:00,231.1933333333333,196.56,170.65,195.39499999999998,230.19,183.16,219.60499999999996,230.46000000000004,216.86,168.775,189.34166666666667,234.08,238.6866666666667,241.92333333333332,246.2266666666667,240.59666666666666,235.21166666666667,224.5,224.70333333333335,222.94000000000003,229.3416666666667,217.21166666666667,214.75,219.2733333333333,216.92499999999998,215.63833333333332,220.23714285714283,208.158,208.21833333333333,205.33,206.12666666666667,202.49833333333333,199.8066666666667,200.09333333333333,198.55666666666664,198.58,201.14,204.8216666666667,216.86833333333334,214.97,220.24166666666665,223.06333333333336,223.22333333333333,223.40166666666667,223.58333333333334,222.255,222.11833333333334,219.48166666666668,221.01666666666665,219.5,217.9566666666667,220.495,218.515,219.44000000000003,214.32666666666668,213.87333333333333,211.49333333333334,211.92,210.38333333333333,207.99833333333333,210.17800000000003,212.17,213.52833333333334,215.41666666666666,218.72285714285712,225.64714285714285,221.78857142857143,214.58571428571426,213.35285714285715,212.60285714285712,208.1442857142857,207.8142857142857,209.9042857142857,209.7757142857143,210.92714285714285,207.72285714285718,206.20000000000002,196.85285714285715,190.71714285714285,189.84714285714287,183.45000000000002,182.6,183.27714285714282,184.58285714285714,246.41,297.18142857142857,L8
2015-04-15 22:19:22+00:00,232.8675,200.67999999999998,172.5575,185.28666666666666,230.19,183.16,219.60499999999996,230.46000000000004,216.86,168.775,187.46,234.23857142857145,239.09,242.06714285714287,246.3685714285714,240.88714285714286,235.36142857142858,224.99142857142857,224.74714285714285,223.26,228.56428571428572,217.55428571428573,214.8114285714286,218.38000000000002,216.3542857142857,214.73,218.60875,208.34833333333333,208.38285714285715,205.54428571428573,205.8385714285714,202.4257142857143,200.18857142857146,200.0942857142857,198.91,198.29571428571427,201.25142857142856,205.07714285714286,216.36285714285717,215.04571428571427,220.21857142857144,223.07571428571427,223.22285714285712,223.57285714285715,223.79,222.69714285714286,222.5742857142857,219.48857142857145,220.81,219.57285714285712,218.35714285714286,220.6757142857143,218.80142857142854,219.74857142857144,214.3557142857143,214.00142857142856,211.75428571428571,212.45857142857145,210.72285714285712,208.39285714285714,210.32833333333335,212.27833333333334,213.66000000000003,215.33142857142857,219.00875000000002,225.93,222.00375,214.845,213.71375,212.82874999999999,208.455,208.11499999999998,210.25125,210.11124999999998,211.30375,208.19500000000002,206.34,196.77,191.06125,190.03125,183.49125,182.80625,182.83499999999998,182.26749999999998,238.08333333333334,303.26125,L8
2015-05-01 22:19:12+00:00,233.79000000000002,200.7625,174.228,179.5425,230.19,183.16,219.60499999999996,230.46000000000004,216.86,168.775,186.41125,234.13375,239.35375,242.37375,246.73375,241.1125,235.70375,225.50625,224.96125,223.45625,227.8125,217.5725,215.10250000000002,217.76,215.50875000000002,214.105,217.62888888888887,208.36142857142858,208.2575,205.57000000000002,205.575,202.53875,200.13375000000002,200.05625,199.0425,198.49875,201.39374999999998,205.155,215.6825,214.95,220.27625,223.18125,223.38,223.59125,223.7275,222.9,222.72625000000002,219.6925,220.79125,219.58249999999998,218.50875000000002,220.51375,218.89749999999998,219.93625,214.58375,214.215,211.995,212.61374999999998,210.7575,208.585,210.27285714285716,212.43285714285713,213.85,215.64142857142858,219.18375,226.07875,221.97125,214.83625,214.0025,212.77750000000003,208.29874999999998,208.10125,210.3875,209.9475,211.39875,208.44750000000002,206.30875,197.00875,190.98874999999998,190.03375,183.07874999999999,182.32375,181.11124999999998,181.61285714285714,238.08333333333334,305.6214285714286,L8
2015-05-24 22:25:14+00:00,233.79000000000002,200.7625,174.228,179.5425,230.19,183.16,219.60499999999996,230.46000000000004,216.86,171.122,185.76999999999998,233.42428571428573,236.47500000000002,239.22625000000002,243.79875,236.83374999999998,231.665,224.85,224.15285714285716,222.33428571428573,225.11444444444447,214.145,210.5,214.06,212.38625,210.59625,214.46555555555557,203.91857142857143,205.06375,201.1925,200.115,201.79571428571427,199.34,199.43285714285716,198.42857142857142,197.93428571428572,200.52571428571426,201.79,211.51000000000002,211.33374999999998,217.21249999999998,220.35,220.25,220.2975,220.76749999999998,219.87375000000003,219.665,216.7725,216.95499999999998,216.53625,214.8725,217.35375,215.68875,216.80625,212.02625,210.81375000000003,209.05625,209.16125,207.51875,205.37375,206.12714285714287,208.81285714285715,210.4385714285714,211.58285714285716,216.18499999999997,222.5225,218.64999999999998,211.16125,211.04625,209.2875,205.02,204.99875000000003,207.1825,206.5725,208.6875,205.345,202.94,196.8685714285714,191.10142857142856,190.1057142857143,183.01285714285714,182.21285714285713,180.59571428571425,180.70666666666668,238.08333333333334,308.08500000000004,L8
2015-07-11 22:25:41+00:00,233.79000000000002,200.7625,174.228,169.7733333333333,,183.16,194.71,203.74,216.86,171.122,185.76999999999998,233.42428571428573,235.29000000000002,237.70333333333332,242.07777777777775,234.74555555555557,229.10333333333332,224.85,224.15285714285716,222.33428571428573,217.06666666666666,212.5888888888889,208.38555555555556,211.66333333333333,210.16333333333333,207.89999999999998,205.9688888888889,201.51,203.06,199.08444444444444,197.51333333333332,199.59875,196.63875,197.34500000000003,195.80875,194.73125,200.52571428571426,200.02777777777777,209.32222222222222,209.8122222222222,215.45555555555555,218.83777777777777,218.64555555555555,218.44,218.98777777777775,217.86111111111111,217.73222222222225,215.08444444444444,215.2111111111111,214.95111111111112,213.02555555555557,215.9288888888889,214.3022222222222,214.95111111111112,210.42,209.0888888888889,207.5188888888889,207.2788888888889,205.66,203.56333333333333,204.3775,206.7025,208.7875,209.41,214.51888888888888,220.44111111111113,216.6311111111111,209.0211111111111,209.0511111111111,207.0822222222222,203.07000000000002,203.19111111111113,205.19333333333333,204.5311111111111,206.89333333333332,203.54555555555555,200.4311111111111,196.8685714285714,191.10142857142856,190.1057142857143,183.01285714285714,182.21285714285713,180.59571428571425,180.70666666666668,238.08333333333334,308.08500000000004,L8
2015-08-21 22:19:45+00:00,236.95000000000002,203.11333333333332,176.59333333333333,169.7733333333333,,,,,,165.06,180.9675,234.5775,234.53,236.48499999999999,241.08666666666662,233.05500000000004,227.355,227.20749999999998,225.15,223.8025,216.07333333333335,211.3416666666667,206.31666666666663,205.4283333333333,204.395,201.30166666666665,200.00166666666667,200.12833333333333,201.10666666666665,196.955,194.06666666666663,198.6,196.16199999999998,196.502,195.302,193.16199999999998,201.9175,194.86285714285714,199.53714285714287,204.3657142857143,210.5257142857143,215.17714285714285,213.8642857142857,213.56714285714287,213.77142857142857,213.25,212.63857142857142,210.1057142857143,208.13714285714286,210.58142857142857,208.26285714285714,211.6,210.23000000000002,210.98142857142855,205.85857142857142,203.57285714285715,203.57142857142858,202.8042857142857,201.31714285714287,199.0557142857143,199.9185714285714,201.60999999999999,204.44285714285712,204.80714285714288,210.18285714285713,215.79999999999998,211.7642857142857,204.45285714285714,205.07285714285715,202.55571428571426,198.31285714285715,198.95714285714283,201.00428571428571,199.8657142857143,202.6457142857143,198.74857142857144,192.50285714285715,196.8575,191.98999999999995,190.66000000000003,183.0625,182.6275,178.8525,176.78999999999996,237.76333333333335,325.8866666666667,L8
2015-09-06 22:19:50+00:00,236.4333333333333,203.13,180.10333333333332,160.74333333333334,,,,,,167.97,180.5975,234.54000000000002,234.615,236.55499999999998,240.9316666666667,233.0733333333333,227.12666666666667,226.715,224.9975,224.1725,215.65666666666667,211.28833333333333,206.32000000000002,205.3083333333333,204.21833333333333,201.09,199.915,200.08833333333337,200.60833333333335,196.78166666666667,193.67999999999998,198.45,196.118,195.938,195.10999999999999,192.766,201.4825,194.57571428571427,199.15714285714284,204.03,210.09714285714287,214.88142857142856,213.6257142857143,213.28428571428572,213.43714285714285,212.98428571428573,212.5071428571429,209.87285714285713,207.97142857142853,210.13857142857142,208.0257142857143,211.26285714285714,209.98428571428573,210.96571428571428,205.69285714285715,203.71571428571428,203.23285714285717,202.69857142857146,201.2757142857143,198.92285714285714,199.98571428571427,201.66428571428568,204.44,204.93,210.1442857142857,215.6,211.90285714285713,204.5171428571429,205.01142857142855,202.43714285714285,197.94000000000003,198.68,201.02428571428572,199.52857142857144,202.53857142857143,199.06,192.6,197.46,192.325,190.435,183.2975,182.20000000000002,178.70250000000001,185.0533333333333,222.45666666666668,345.8633333333334,L8
2015-09-13 22:26:05+00:00,235.3725,201.575,180.0825,171.655,,,,,,175.305,181.9375,234.5075,234.91666666666666,236.84166666666667,242.0666666666667,233.19500000000002,227.33333333333334,227.11,225.4975,224.16500000000002,215.89000000000001,211.36166666666668,206.16666666666666,205.29166666666666,204.39666666666665,201.23666666666668,199.76666666666665,200.19833333333335,201.10166666666666,197.15833333333333,193.74166666666667,198.65400000000002,195.978,195.65,194.80599999999998,192.794,201.2125,194.60857142857142,199.29,204.3242857142857,210.36285714285714,214.8085714285714,213.88857142857142,213.41857142857143,213.65285714285713,213.13285714285715,212.51857142857145,210.05285714285714,207.95714285714286,210.36000000000004,208.20285714285714,211.28,210.48285714285717,211.6885714285714,206.01,203.93142857142857,203.4185714285714,203.30571428571426,201.75285714285715,199.35142857142858,200.25714285714284,202.18285714285716,204.85285714285715,205.58285714285714,210.4842857142857,215.92428571428573,212.1885714285714,204.81857142857143,205.11999999999998,202.7157142857143,198.20000000000002,199.07,201.56428571428572,199.94142857142856,202.97285714285718,199.50428571428571,192.9742857142857,199.08249999999998,193.04,190.8375,184.01,182.975,179.175,187.83666666666667,220.15,343.56666666666666,L8
2016-01-03 22:26:15+00:00,233.06,198.185,180.57000000000002,179.62,,,,,,179.66333333333333,188.11666666666667,233.66666666666666,235.56,237.89749999999998,243.26,234.98250000000002,228.65,224.74,225.0666666666667,223.1833333333333,216.88750000000002,213.70999999999998,209.03499999999997,206.815,205.27999999999997,203.06,201.4575,201.8975,202.6375,199.5775,197.15499999999997,197.205,193.9925,194.1975,192.1475,191.14000000000001,200.04,194.434,199.218,204.67600000000002,210.51999999999998,215.31599999999997,214.60999999999999,213.702,213.454,212.612,211.87800000000001,210.36999999999998,208.12800000000001,210.946,208.594,212.06199999999998,211.68,212.218,206.5,204.72,203.878,204.034,202.696,199.966,202.434,203.01799999999997,206.246,207.12800000000001,211.33,216.776,213.546,205.454,205.32200000000003,203.922,198.93599999999998,199.902,202.158,200.996,203.738,200.83599999999998,193.438,200.60999999999999,193.60666666666665,190.97333333333333,184.74,183.78666666666666,183.17333333333332,195.29999999999998,232.0,327.18333333333334,L8
2016-02-13 22:19:56+00:00,231.17,196.52,185.36333333333334,179.62,,,,,,183.39749999999998,188.11666666666667,233.66666666666666,238.81000000000003,242.0233333333333,248.24333333333334,240.63000000000002,235.1425,224.255,225.23250000000002,223.575,221.89,218.285,215.0525,211.7575,209.36499999999998,209.12,208.025,207.63250000000002,207.815,205.51,204.29250000000002,201.7125,199.41333333333333,198.01999999999998,197.2775,197.71,200.62,198.43800000000002,202.92000000000002,208.03400000000002,214.26400000000004,218.57600000000002,218.248,217.786,217.352,216.908,216.10399999999998,214.246,209.84500000000003,213.115,211.18,215.504,215.16000000000003,216.542,210.356,208.856,207.5,208.35,207.092,204.33800000000002,206.32399999999998,207.35,209.908,211.77799999999996,213.865,220.02250000000004,216.8125,210.302,209.612,208.73199999999997,203.094,203.756,206.3,205.45,207.52800000000002,204.99,198.908,200.4425,193.5075,190.97333333333333,184.74,184.24,183.72,192.835,231.1575,317.45500000000004,L8
2016-02-20 22:26:03+00:00,231.17,196.52,185.36333333333334,179.62,,,,,,184.25799999999998,190.3225,232.4525,238.29250000000002,240.88,246.7475,240.4325,235.19400000000002,223.754,224.452,222.98200000000003,220.86599999999999,218.13600000000002,214.308,211.51999999999998,208.97999999999996,208.28199999999998,207.92200000000003,207.17600000000002,207.016,206.11999999999998,209.044,201.808,198.8275,197.4975,196.84,196.74200000000002,199.848,204.16199999999998,209.154,213.56599999999997,218.97600000000003,222.47999999999996,223.31199999999998,222.334,222.546,222.07,222.02399999999997,219.834,219.05499999999998,218.33499999999998,217.685,220.096,218.788,220.12199999999999,215.192,215.106,211.98200000000003,212.78000000000003,211.42200000000003,209.032,210.952,212.63000000000002,214.598,216.01999999999998,219.19,225.6125,222.615,214.57399999999998,213.416,213.11999999999998,207.82600000000002,208.03399999999996,210.402,209.638,211.74,209.692,207.22200000000004,198.998,192.454,189.915,183.68,182.936,182.176,190.476,231.286,311.848,L8
2016-03-16 22:19:48+00:00,227.39,193.19,194.95,,,,,,,190.385,195.92333333333332,229.81000000000003,236.84333333333333,238.9,243.94000000000003,239.15,234.54250000000002,223.455,223.945,222.32250000000002,220.32250000000002,217.995,213.715,210.915,207.87,208.2,207.79,206.3625,206.66500000000002,206.0325,210.27249999999998,201.33499999999998,197.58333333333334,197.29666666666665,196.0175,196.0075,199.26000000000002,204.0125,209.065,213.21000000000004,218.6175,222.385,222.815,221.76749999999998,221.8725,221.385,221.805,219.3275,218.01999999999998,217.56000000000003,216.58666666666667,220.0125,218.275,218.655,214.36,213.9625,211.3025,211.6175,210.70250000000001,208.55999999999997,210.4425,211.47750000000002,213.82250000000002,214.41250000000002,218.10000000000002,224.21666666666667,221.67333333333332,213.51000000000002,212.245,212.905,207.455,207.43,209.41500000000002,209.1,210.60500000000002,208.65499999999997,205.82,197.01,191.4275,189.23000000000002,182.48,182.0625,181.54500000000002,184.9775,237.675,289.0175,L8
2016-04-17 22:19:33+00:00,227.39,193.19,194.95,,,,,,,190.385,195.92333333333332,229.81000000000003,232.07,232.8475,238.3075,231.9875,228.96600000000004,223.455,223.945,222.32250000000002,216.14600000000002,213.552,210.06599999999997,206.234,204.118,202.746,202.54199999999997,201.416,202.44400000000002,201.074,204.326,196.54000000000002,191.62,197.29666666666665,196.0175,196.0075,193.942,198.866,203.998,208.73200000000003,214.452,218.72600000000003,218.81800000000004,217.218,217.33199999999997,217.166,217.536,214.68800000000002,212.0475,213.35250000000002,210.7325,215.56599999999997,213.77400000000003,214.102,209.73600000000002,209.00799999999998,206.86000000000004,206.584,206.096,203.584,205.844,206.212,208.43800000000002,209.586,211.625,217.92249999999999,215.35750000000002,208.92200000000003,207.398,208.006,202.496,202.66400000000002,204.74,204.314,205.598,203.18199999999996,199.98600000000002,197.01,191.4275,189.23000000000002,182.48,182.0625,181.54500000000002,184.9775,237.675,289.0175,L8
2016-04-24 22:25:40+00:00,227.39,193.19,194.95,,,,,,,190.385,195.92333333333332,229.81000000000003,232.07,232.8475,238.3075,231.9875,228.96600000000004,223.455,223.945,222.32250000000002,216.14600000000002,213.552,210.06599999999997,206.234,204.118,202.746,202.54199999999997,201.416,202.44400000000002,201.074,204.326,196.54000000000002,191.62,197.29666666666665,196.0175,196.0075,193.942,194.775,199.37333333333333,204.875,211.23833333333334,215.37333333333333,215.14166666666668,213.75,213.98333333333332,213.87166666666667,214.06833333333336,210.35500000000002,207.512,209.288,206.814,211.61833333333334,209.82833333333335,209.90166666666667,205.76833333333335,204.84333333333333,202.82833333333335,202.69500000000002,201.26833333333335,199.415,201.72,201.4366666666667,204.31000000000003,204.71166666666667,207.29000000000002,217.92249999999999,215.35750000000002,204.86666666666667,203.28333333333333,203.82666666666668,197.905,198.005,200.40833333333333,200.18833333333336,201.24333333333334,198.51833333333332,199.98600000000002,197.01,191.4275,189.23000000000002,182.48,182.0625,181.54500000000002,184.9775,237.675,289.0175,L8
2016-06-04 22:19:40+00:00,227.39,193.19,194.95,,,,,,,190.385,195.92333333333332,229.81000000000003,232.07,232.8475,238.3075,231.9875,228.96600000000004,223.455,223.945,222.32250000000002,213.19833333333335,210.32333333333335,205.9366666666667,202.715,201.69833333333335,196.87,202.54199999999997,201.416,202.44400000000002,201.074,204.326,196.54000000000002,191.62,197.29666666666665,196.0175,196.0075,193.942,191.79571428571427,198.12571428571428,202.8014285714286,209.71142857142857,213.74857142857144,213.71142857142857,212.3042857142857,212.24428571428572,212.8842857142857,212.20428571428573,208.80857142857144,204.98000000000002,207.56500000000003,205.5633333333333,210.34714285714287,208.32714285714286,208.41428571428574,203.82,203.2057142857143,201.36857142857144,200.74428571428572,199.51,197.96857142857144,200.1342857142857,199.87000000000003,202.64285714285714,203.03714285714287,205.45333333333335,214.618,211.808,202.87714285714287,201.25714285714284,201.62285714285713,195.9557142857143,196.47142857142856,198.3657142857143,198.4742857142857,199.21714285714285,196.28714285714287,199.98600000000002,197.01,191.4275,189.23000000000002,182.48,182.0625,181.54500000000002,184.9775,237.675,289.0175,L8
2016-08-07 22:20:01+00:00,227.39,193.19,194.95,,,,,,,191.0533333333333,197.96499999999997,228.93500000000003,230.58,230.63666666666666,236.00666666666666,229.74666666666667,227.50000000000003,223.66333333333333,223.69999999999996,222.13000000000002,207.59333333333333,204.75666666666666,199.48333333333332,196.87666666666667,196.96,189.50666666666666,196.626,195.612,196.428,200.095,204.3825,195.4575,189.39,196.73,196.17,195.64333333333332,192.5325,186.84285714285713,193.79,198.51714285714283,206.58571428571426,210.08571428571432,210.18714285714285,208.88857142857142,208.76571428571427,209.7742857142857,209.02,205.4857142857143,200.905,203.49166666666665,201.43999999999997,206.63285714285715,204.18000000000004,204.42857142857142,199.45714285714286,198.44714285714286,199.5,198.705,197.50166666666667,196.09666666666666,198.09,197.6966666666667,200.49833333333333,197.58285714285714,199.62,207.686,202.952,197.4585714285714,196.9542857142857,196.68571428571428,191.3442857142857,191.68285714285716,194.10999999999999,194.1885714285714,194.0457142857143,193.92666666666665,198.09500000000003,196.31333333333336,191.14000000000001,188.485,181.90499999999997,181.6966666666667,180.96,183.82000000000002,239.5666666666667,286.46666666666664,L8
2016-09-08 22:20:12+00:00,230.05,195.84,175.54,,,,,,,174.705,187.425,223.01,229.84666666666666,229.66333333333333,235.37,226.71333333333337,221.75333333333333,222.64,221.20499999999998,220.04500000000002,204.294,201.47,195.608,192.35600000000002,193.79000000000002,184.88400000000001,192.05,192.26,193.755,196.83666666666667,194.82000000000002,192.53666666666666,189.26666666666665,196.475,197.255,195.315,189.67,183.6916666666667,191.16833333333332,196.42333333333332,205.43166666666664,208.27833333333334,208.15,206.92499999999998,206.65,208.125,206.95833333333334,203.14666666666665,201.125,203.77166666666668,201.83333333333334,204.25833333333335,201.64,201.80166666666665,196.84166666666667,195.40833333333333,196.65,195.626,194.81199999999998,193.522,195.58800000000002,195.03000000000003,197.87399999999997,194.5716666666667,200.04,208.656,203.31199999999998,194.80666666666664,194.30499999999998,194.09333333333333,188.745,189.53166666666667,191.73000000000002,192.19500000000002,191.54333333333332,191.02599999999998,195.22333333333336,196.775,191.25,189.76999999999998,182.78,182.46,181.375,185.415,231.35,281.71,L8
2016-11-18 22:26:30+00:00,229.965,195.78,173.22,180.49,175.55,,193.95,194.07,200.88,158.55,176.885,202.635,233.51999999999998,234.11,240.305,229.945,225.2,218.44,216.60500000000002,216.965,203.97250000000003,200.83999999999997,193.525,191.3,192.95499999999998,183.20499999999998,193.06333333333336,194.13666666666666,194.3166666666667,202.785,200.28,198.98000000000002,194.685,194.20999999999998,196.41000000000003,193.03,196.6,186.845,196.0025,200.6025,210.075,211.9975,212.1575,211.35250000000002,210.6975,212.3675,210.115,208.365,205.90499999999997,207.5575,206.5475,208.855,205.29250000000002,206.1175,200.3425,199.1575,202.86666666666667,201.89666666666668,201.51,200.49333333333334,202.5566666666667,202.74666666666667,205.49666666666667,199.38250000000002,204.43,210.67000000000002,204.82000000000002,198.255,198.66,197.43749999999997,193.255,194.19250000000002,195.4925,196.45999999999998,195.7225,198.66,203.23000000000002,196.305,189.595,188.86,182.17000000000002,182.64499999999998,182.01,187.255,217.155,288.23,L8
2017-02-15 22:19:55+00:00,229.965,195.78,173.22,180.49,175.55,,193.95,194.07,200.88,158.55,176.885,202.635,233.51999999999998,232.78666666666666,239.23666666666668,228.11,223.67,216.59666666666666,215.19333333333336,215.53,213.39333333333335,210.73666666666665,205.04666666666665,201.49333333333334,200.74,198.66666666666666,200.35333333333332,203.65666666666664,202.46,201.83666666666667,199.51999999999998,198.03666666666666,194.00333333333333,192.80666666666664,194.79333333333332,192.17333333333332,195.92333333333332,201.15,207.17999999999998,213.18666666666664,219.95666666666662,222.42999999999998,221.24,220.61666666666665,220.46333333333334,220.25333333333333,219.42,217.95000000000002,217.86333333333334,217.62666666666667,217.0233333333333,219.0,216.63333333333333,216.78666666666666,212.38666666666666,210.92666666666665,208.34666666666666,208.72,208.47333333333333,206.75666666666666,209.20333333333335,209.16333333333333,212.53666666666666,213.12,218.54333333333332,225.44000000000003,221.85666666666665,213.26,211.49666666666667,211.03,206.42333333333332,208.25,208.52666666666667,209.19666666666663,211.68666666666664,207.26,204.33333333333334,196.14000000000001,189.97333333333333,189.24,182.86333333333334,183.1966666666667,182.33,186.57666666666668,220.96333333333334,286.48,L8
2017-04-20 22:19:23+00:00,229.88,195.72,170.9,180.49,175.55,,193.95,194.07,200.88,165.75,181.89,203.37,232.95499999999998,231.74666666666667,238.17333333333332,226.21666666666667,222.59666666666666,214.38666666666666,213.21333333333334,213.58333333333334,212.57666666666668,209.04333333333332,204.66333333333333,201.3033333333333,200.58,197.17333333333332,199.64666666666665,203.20666666666668,201.42666666666665,200.53666666666666,198.75666666666666,196.71,192.96333333333334,191.48333333333335,192.34333333333333,190.98000000000002,195.13333333333333,211.61,207.18666666666664,212.91,218.39333333333332,221.10666666666668,220.6,220.2166666666667,220.12666666666667,219.48,218.74666666666667,217.92,217.97,218.14333333333332,217.54999999999998,219.63333333333333,217.91,217.51,212.59,211.67999999999998,209.13,209.99,209.61666666666667,207.5,209.64333333333335,209.23333333333335,212.76999999999998,213.54,218.79999999999998,225.5233333333333,221.92333333333332,213.21666666666667,211.56333333333336,211.16333333333333,206.5466666666667,208.41333333333333,208.76333333333332,208.75666666666666,211.45666666666668,207.80333333333337,204.17999999999998,194.66666666666666,189.16,188.17666666666665,182.00333333333333,181.55333333333337,179.72333333333333,186.94,229.23,286.48,L8
2017-05-06 22:19:19+00:00,229.88,195.72,170.9,180.49,175.55,,193.95,194.07,200.88,165.75,181.89,203.37,232.95499999999998,231.74666666666667,238.17333333333332,226.21666666666667,222.59666666666666,214.38666666666666,213.21333333333334,213.58333333333334,212.57666666666668,209.04333333333332,204.66333333333333,201.3033333333333,200.58,197.17333333333332,193.72,197.5675,196.56,196.60250000000002,193.8825,191.785,187.75,187.3875,192.34333333333333,190.98000000000002,189.255,203.4375,201.355,206.85,213.5325,216.9025,215.48250000000002,216.1125,215.8425,215.445,214.245,213.22,212.3175,213.2375,212.905,215.6925,213.525,213.68,208.37,207.575,204.805,205.6325,205.8075,203.6325,205.6725,204.64749999999998,208.5875,208.9,214.6475,221.1875,217.4475,208.70749999999998,207.55,206.305,202.5925,203.8675,204.54000000000002,204.04250000000002,206.86,203.235,198.86,194.66666666666666,189.16,188.17666666666665,182.00333333333333,181.55333333333337,179.72333333333333,186.94,229.23,286.48,L8
2017-06-07 22:19:38+00:00,,,,,,,,,,165.75,185.87,218.43,233.41,230.77499999999998,237.13,224.75,221.315,212.56,212.39999999999998,212.94,211.90500000000003,209.095,204.94,201.76,201.46,197.2,192.04333333333332,196.25333333333333,195.25666666666666,195.16,191.73333333333335,189.79999999999998,186.11,185.51666666666665,191.64499999999998,191.02,187.2733333333333,196.4775,194.5425,199.74,206.815,211.9325,209.4325,210.3625,209.95,209.67000000000002,209.26500000000001,207.4675,205.955,207.69,207.01749999999998,210.275,208.8,209.06,203.285,201.94,199.4325,199.025,201.0175,197.115,199.435,196.77749999999997,202.23749999999998,201.3125,208.19,214.22000000000003,211.0825,203.185,201.405,200.1475,196.17249999999999,196.8,197.8175,197.89499999999998,199.655,195.63,197.42,194.57999999999998,189.41,188.06,181.95999999999998,181.26000000000005,178.19,185.22,228.58,284.73,L8
2017-07-09 22:19:47+00:00,,,,,,,,,,165.75,185.87,218.43,233.41,230.77499999999998,237.13,224.75,221.315,212.56,212.39999999999998,212.94,211.90500000000003,209.095,204.94,201.76,201.46,197.2,192.04333333333332,196.25333333333333,195.25666666666666,195.16,191.73333333333335,189.79999999999998,186.11,185.51666666666665,191.64499999999998,191.02,187.2733333333333,196.4775,194.5425,199.74,206.815,211.9325,209.4325,210.3625,209.95,209.67000000000002,203.37800000000001,201.914,199.65,203.334,202.168,206.31599999999997,204.31400000000002,204.746,198.736,196.11399999999998,195.584,192.752,196.68200000000002,192.32600000000002,199.435,196.77749999999997,202.23749999999998,201.3125,200.83200000000002,209.31,205.52800000000002,198.394,195.818,193.30599999999998,190.488,196.8,197.8175,197.89499999999998,199.655,195.63,197.42,194.57999999999998,189.41,188.06,181.95999999999998,181.26000000000005,178.19,185.22,228.58,284.73,L8
