dates,nzd0429-0000,nzd0429-0001,nzd0429-0002,nzd0429-0003,nzd0429-0004,nzd0429-0005,nzd0429-0006,nzd0429-0007,nzd0429-0008,nzd0429-0009,nzd0429-0010,nzd0429-0011,nzd0429-0012,nzd0429-0013,nzd0429-0014,nzd0429-0015,nzd0429-0016,nzd0429-0017,nzd0429-0018,nzd0429-0019,nzd0429-0020,nzd0429-0021,nzd0429-0022,nzd0429-0023,nzd0429-0024,nzd0429-0025,nzd0429-0026,nzd0429-0027,nzd0429-0028,nzd0429-0029,nzd0429-0030,nzd0429-0031,nzd0429-0032,nzd0429-0033,nzd0429-0034,nzd0429-0035,nzd0429-0036,nzd0429-0041,nzd0429-0042,nzd0429-0043,nzd0429-0044,nzd0429-0045,nzd0429-0046,nzd0429-0047,nzd0429-0048,nzd0429-0049,nzd0429-0050,nzd0429-0051,nzd0429-0052,nzd0429-0053,nzd0429-0037,nzd0429-0038,nzd0429-0039,nzd0429-0040,satname
2020-10-21 22:20:19+00:00,237.21,262.77,276.24,270.74,268.62,277.18,293.55,305.49,315.78,341.36,309.64,282.78499999999997,280.51,279.995,279.105,273.53,268.21,270.19,268.1,318.075,323.3299999999999,281.26,279.56,274.90999999999997,256.0,243.17000000000002,239.446,242.47799999999998,248.292,255.13600000000002,264.116,261.19999999999993,251.33800000000002,247.47799999999998,249.148,244.79,244.66199999999998,261.77,308.28,325.205,317.075,307.085,298.735,300.51,317.99,333.102,305.47333333333336,325.24,331.5,,,,194.03,218.89,L8
2021-01-25 22:20:07+00:00,243.67000000000002,262.4649999999999,277.83000000000004,272.725,269.3,275.42,290.365,302.4,313.515,311.34,305.935,281.21000000000004,279.03,281.43,279.845,271.76,266.6,267.05499999999995,266.06,273.185,275.9,277.94,278.265,274.69500000000005,276.95000000000005,278.01500000000004,276.51,276.535,279.725,272.51,279.07500000000005,275.2249999999999,263.545,264.855,262.68499999999995,266.665,254.97,259.67499999999995,305.05499999999995,321.095,313.825,306.025,314.76,297.16,332.235,346.565,343.97,329.82,331.7,,,,191.70999999999998,214.565,L8
2021-02-17 22:26:14+00:00,255.16666666666666,262.94,278.06666666666666,272.93333333333334,269.1933333333333,275.23333333333335,289.29,303.18333333333334,313.75333333333333,312.75,305.57666666666665,280.0133333333333,278.76666666666665,280.1033333333333,278.85999999999996,270.92333333333335,265.8933333333334,266.1033333333333,265.35999999999996,272.6666666666667,275.3233333333333,277.45,278.26666666666665,274.55333333333334,276.29,277.7366666666667,276.43666666666667,276.68666666666667,278.8966666666667,273.08666666666664,278.88000000000005,275.13333333333327,263.545,264.855,262.68499999999995,266.665,254.97,259.67499999999995,305.05499999999995,321.095,313.825,306.025,314.76,297.16,332.235,346.565,343.97,329.82,331.7,,,,191.70999999999998,214.565,L8
2021-03-30 22:19:46+00:00,261.26,262.76,277.9525,273.33,269.2375,275.27,290.2325,303.7875,314.3025,313.03749999999997,306.725,280.24,278.27250000000004,279.595,278.7325,270.015,265.7125,264.74,264.4275,271.82,274.5525,276.225,276.935,274.265,276.0,277.4475,276.07500000000005,276.65250000000003,277.935,272.9,278.345,274.66999999999996,262.8,265.5233333333333,263.22666666666663,266.26,256.5566666666667,261.4433333333333,306.74333333333334,323.1066666666666,313.8966666666667,306.52666666666664,308.8566666666667,299.19500000000005,328.25333333333333,346.565,342.26,333.79,329.325,,,,195.32666666666668,214.565,L8
2021-05-17 22:19:36+00:00,269.27666666666664,262.75666666666666,278.5233333333333,269.9,270.865,274.63333333333327,290.4275,306.805,313.81,313.0833333333333,305.7533333333334,280.52750000000003,278.855,279.605,277.93,259.55,264.87999999999994,252.69749999999996,263.2033333333333,270.395,273.155,275.7875,276.06,273.7133333333333,274.8,276.66,275.31000000000006,276.59333333333336,276.44,273.02666666666664,278.08500000000004,274.56999999999994,263.31333333333333,265.6333333333334,263.72499999999997,265.9,257.02500000000003,258.18,305.27,322.16,313.3933333333334,307.73,308.88000000000005,303.8,321.7,348.58500000000004,347.7833333333333,337.26,329.325,,,,195.97500000000002,210.585,L8
2021-10-08 22:20:23+00:00,239.72,262.86,,260.90999999999997,273.47,,294.33,317.56,,,313.75,285.61,283.63,284.71500000000003,279.7,231.67,,222.02,,268.88,272.34,279.51,,275.65,279.03,278.85,277.31,274.98,277.09,272.07,278.15500000000003,275.5,266.34,265.38,,,256.78,251.98,316.46000000000004,322.68,313.23,301.94,292.23,300.08500000000004,322.72,349.09000000000003,358.83,335.65,,,,,198.22,210.93,L8
2021-12-11 22:20:20+00:00,258.26,262.12999999999994,279.65,269.65,270.08500000000004,276.46,294.92,306.7,314.17,312.87,310.865,283.63,281.04499999999996,283.90999999999997,280.225,272.51,267.92,268.63,267.35,273.4,277.54,277.38,277.3,275.38,277.39,280.20000000000005,276.035,275.70000000000005,278.25,273.11,279.04,275.08,266.53,265.56,263.43,270.64,258.76,258.93,315.695,321.39,313.225,296.64,289.31500000000005,297.28499999999997,338.495,341.62,,,,,,,198.175,212.77,L8
2022-01-12 22:20:13+00:00,256.0,263.0566666666666,280.23,271.3966666666667,270.01,277.46,295.86,307.945,314.87,313.53499999999997,310.3833333333334,283.28,279.88,283.7366666666667,280.1933333333333,271.245,267.5,266.7049999999999,266.775,273.30499999999995,276.94499999999994,276.77,277.47,275.27666666666664,276.52,279.04,276.04333333333335,276.3733333333334,278.72,273.09666666666664,279.25666666666666,274.7149999999999,265.09,266.575,264.05999999999995,268.77,258.86999999999995,260.93500000000006,312.31,321.39,313.93333333333334,299.18,290.9266666666667,301.74,346.1933333333333,344.63,345.55,325.93,,,,,200.57333333333335,216.64,L8
2022-01-20 22:20:15+00:00,260.20000000000005,263.13,279.18333333333334,271.86,269.77750000000003,278.39666666666665,297.5133333333333,308.51666666666665,314.66333333333336,313.81333333333333,310.04,283.28,279.88,283.7366666666667,280.1933333333333,271.245,267.5,266.7049999999999,266.775,273.30499999999995,276.94499999999994,276.77,277.47,275.27666666666664,276.52,279.04,277.4875,276.4825,279.5825,273.09666666666664,279.25666666666666,274.7149999999999,265.09,266.575,264.5833333333333,269.06666666666666,259.21999999999997,260.1966666666667,312.31,333.4433333333333,313.93333333333334,299.18,290.9266666666667,303.0125,346.1933333333333,344.63,351.03999999999996,325.93,,,,,203.95,217.29666666666665,L9
2022-01-28 22:20:07+00:00,262.66400000000004,262.646,278.8175,272.226,269.57399999999996,278.59749999999997,297.5575,309.2975,314.945,314.245,310.174,282.87,279.66499999999996,282.03499999999997,279.57,269.57666666666665,266.2,264.7466666666666,266.6166666666667,272.13666666666666,277.1066666666666,276.04333333333335,278.00666666666666,274.35249999999996,276.58,278.595,277.866,276.122,279.86,273.715,279.52,276.31999999999994,265.34999999999997,267.66,264.8675,268.89,259.204,261.1825,311.94,330.71,315.22249999999997,301.47249999999997,293.665,303.93199999999996,341.83,343.2966666666666,343.8633333333333,326.97,333.22,,,,204.536,217.615,L8
2022-02-13 22:20:04+00:00,259.73,262.2733333333333,271.07399999999996,273.1616666666667,270.19666666666666,279.318,298.47200000000004,309.57,315.108,314.486,310.575,282.748,279.32,281.98,279.42600000000004,269.52,266.2125,264.7725,265.985,271.9575,277.1066666666666,276.04333333333335,278.00666666666666,274.35249999999996,276.58,278.595,277.54,276.4016666666667,279.67,273.804,279.48400000000004,275.79749999999996,265.4575,267.09749999999997,264.58599999999996,269.094,259.56166666666667,259.486,310.656,336.43199999999996,315.22249999999997,301.47249999999997,293.665,303.93199999999996,344.344,347.405,342.35749999999996,328.5833333333333,328.5,,,,203.89666666666668,217.27200000000002,L8
2022-02-20 22:26:12+00:00,262.35,262.53142857142853,272.87333333333333,273.18,269.94571428571425,279.1583333333333,298.445,309.22,314.8016666666667,314.28333333333336,310.55285714285714,283.21166666666664,279.6933333333333,282.52,279.86833333333334,270.308,267.048,265.43999999999994,266.244,272.27,277.085,276.21500000000003,277.6725,274.712,276.356,279.014,277.1542857142857,276.42571428571426,279.40285714285716,273.7733333333333,278.79,275.41999999999996,264.65,267.078,264.035,268.87166666666667,260.30571428571426,259.486,310.656,344.845,315.22249999999997,301.47249999999997,293.665,303.93199999999996,344.344,347.405,342.35749999999996,328.5833333333333,328.5,,,328.49,203.89666666666668,217.27200000000002,L8
2022-03-01 22:20:00+00:00,262.35,262.44,273.58,272.82125,269.7475,278.8742857142857,298.19714285714286,309.2514285714286,314.8971428571429,314.3228571428572,310.6725,282.98285714285714,279.6671428571429,282.41285714285715,279.6114285714286,270.28000000000003,266.6466666666667,265.5016666666666,265.75,272.02166666666665,276.64399999999995,276.168,277.834,274.5983333333333,276.24499999999995,278.80833333333334,277.09000000000003,276.6075,279.17375000000004,273.5785714285714,278.54714285714283,275.21666666666664,264.0883333333333,266.80833333333334,263.8014285714286,268.66857142857145,260.17375,259.59833333333336,309.84499999999997,341.64142857142855,315.42600000000004,301.86,293.404,302.96166666666664,341.99499999999995,346.06399999999996,340.592,327.96,330.1366666666667,,,328.49,202.81714285714287,217.75,L8
2022-03-17 22:19:53+00:00,259.765,262.72777777777776,273.83125,272.9377777777778,269.75888888888886,278.8875,297.96875,309.59000000000003,315.11875,314.82125,310.78222222222223,282.95625,279.83375,282.2725,279.88,269.97285714285715,266.6657142857143,265.3328571428571,266.11857142857144,271.21714285714285,276.8616666666666,276.07166666666666,277.73,274.96,276.4785714285714,278.9457142857143,277.2444444444444,276.6977777777778,279.28555555555556,273.76875,278.57125,275.2528571428571,264.0442857142857,266.99857142857144,264.08125,268.2375,260.4866666666667,260.08857142857147,309.6042857142857,339.3375,315.3966666666667,302.26166666666666,293.89500000000004,303.03285714285715,339.5357142857143,345.85999999999996,339.24,327.596,330.5425,348.78,,328.49,202.16,217.8014285714286,L8
2022-03-24 22:25:59+00:00,259.765,262.98199999999997,274.40666666666664,273.307,269.652,278.8522222222222,297.7966666666667,309.50888888888886,315.07,314.69444444444446,310.767,282.90555555555557,279.68888888888887,282.2725,279.88,269.97285714285715,266.6657142857143,265.3328571428571,266.11857142857144,271.21714285714285,276.8616666666666,276.07166666666666,277.73,274.96,276.4785714285714,278.9457142857143,277.2444444444444,276.6977777777778,279.28555555555556,273.76875,278.57125,275.2528571428571,264.0442857142857,266.99857142857144,264.08125,268.2375,260.4866666666667,260.08857142857147,309.6042857142857,339.3375,315.3966666666667,302.26166666666666,293.89500000000004,303.03285714285715,339.5357142857143,345.85999999999996,339.24,327.596,330.5425,348.78,,328.49,202.16,217.8014285714286,L8
2022-04-02 22:19:43+00:00,261.68888888888887,262.8218181818182,274.846,273.1890909090909,269.6109090909091,278.697,297.844,309.56,315.102,314.65299999999996,310.8454545454546,282.966,279.825,282.36333333333334,279.78666666666663,270.04,266.5775,265.335,266.055,271.22499999999997,276.6842857142857,276.17571428571426,277.9057142857143,274.93375,276.7525,279.02750000000003,277.395,276.994,279.44500000000005,273.79,278.36888888888893,275.24875,263.74625,266.97875,263.9288888888889,268.02555555555557,260.431,259.33,309.54375,337.7655555555555,315.6328571428571,302.81142857142856,294.40285714285716,303.0,341.09,346.0028571428571,340.13,328.02500000000003,333.28200000000004,348.78,,328.49,201.83333333333334,217.46125,L8
2022-04-26 22:19:44+00:00,259.5711111111111,259.8663636363636,274.846,274.02799999999996,267.6727272727273,275.9145454545455,297.844,309.56,313.0281818181818,314.65299999999996,310.555,282.62666666666667,279.4166666666667,282.03125,279.71375,270.04,266.5775,265.335,266.055,271.22499999999997,276.6842857142857,276.17571428571426,272.5575,269.36375,271.1125,272.535,272.604,271.512,275.36199999999997,271.15777777777777,275.97333333333336,272.9622222222222,260.8733333333333,264.50444444444446,261.523,265.602,258.09599999999995,252.63,301.45625,337.7655555555555,316.16166666666663,304.53999999999996,295.55833333333334,304.3142857142857,341.1928571428571,342.17428571428576,335.1575,323.5571428571429,327.43333333333334,348.78,,328.49,202.285,217.46125,L9
2022-05-28 22:19:30+00:00,259.5711111111111,259.8663636363636,274.846,274.02799999999996,267.6727272727273,275.9145454545455,297.844,309.56,313.0281818181818,314.65299999999996,310.555,282.62666666666667,279.4166666666667,282.03125,279.71375,270.04,266.5775,265.335,266.055,271.22499999999997,276.6842857142857,276.17571428571426,272.5575,269.36375,271.1125,272.535,272.604,271.512,269.9918181818182,267.17199999999997,272.877,268.952,258.16999999999996,261.21799999999996,258.9981818181818,262.6454545454545,255.41909090909087,252.63,301.45625,337.7655555555555,316.16166666666663,304.53999999999996,295.55833333333334,304.3142857142857,341.1928571428571,338.66875,335.1575,323.5571428571429,327.43333333333334,348.78,,328.49,202.285,217.46125,L9
2022-06-21 22:20:12+00:00,257.4175,259.713,274.3122222222222,273.9755555555555,267.604,275.86,298.1688888888889,306.928,311.2490909090909,314.8511111111111,310.8411111111111,282.79999999999995,279.52,281.9214285714286,279.66142857142853,269.6871428571429,266.38571428571424,264.8642857142857,265.87,270.91428571428565,276.5416666666667,275.97499999999997,267.13625,263.7525,266.66375,266.24125,268.352,266.227,265.6818181818182,264.046,270.29900000000004,266.596,255.54100000000003,257.969,256.3527272727273,259.1718181818182,252.86818181818182,251.8425,301.3314285714286,339.8125,316.59599999999995,305.28,296.438,304.90500000000003,341.9549999999999,336.4777777777778,331.14000000000004,323.5571428571429,327.43333333333334,348.78,,328.49,202.87857142857143,218.1314285714286,L8
2022-07-15 22:19:48+00:00,258.2657142857143,259.1355555555555,273.5,273.86125,267.3533333333333,275.5711111111111,298.34000000000003,306.6766666666667,310.817,314.93249999999995,311.01875,282.83142857142855,279.8014285714286,281.6766666666667,279.5833333333333,269.6383333333334,266.27,264.87833333333333,265.815,270.53166666666664,276.58,275.938,261.58625,258.43625,261.12,261.07375,263.73400000000004,260.692,261.1127272727273,261.442,267.85900000000004,264.103,254.64000000000001,256.9,255.519,258.399,252.246,250.2571428571429,300.63,342.4442857142857,316.90749999999997,305.53499999999997,297.01000000000005,303.756,338.02799999999996,335.0825,329.33875,323.1616666666667,327.43333333333334,348.78,,328.49,202.46333333333334,217.735,L9
2022-09-09 22:20:35+00:00,244.79500000000002,257.28,275.38,273.51250000000005,266.538,272.37,295.96500000000003,305.002,308.67833333333334,316.025,311.3725,283.2125,280.2975,281.69,280.73,269.91333333333336,266.60999999999996,264.36999999999995,267.18333333333334,269.56666666666666,277.04999999999995,275.7266666666667,256.4633333333333,253.165,256.5466666666667,255.60833333333335,254.41166666666666,250.42499999999998,251.24285714285716,256.0914285714286,263.8157142857143,259.48,250.6,251.58833333333334,249.71166666666667,250.59666666666666,244.64166666666668,238.41500000000002,293.6625,321.5933333333333,314.25333333333333,302.32666666666665,296.9000000000001,300.93666666666667,335.6533333333333,327.92,321.614,318.96750000000003,325.315,348.78,,,194.26,215.31000000000003,L8
2022-11-04 22:20:24+00:00,239.77,264.53,268.12,271.98,270.645,279.23,297.635,302.25666666666666,309.9266666666667,317.83,311.57,284.07,280.61,280.69,281.39,270.19500000000005,267.89,263.44,267.61,271.03,277.58,274.29,255.6325,252.405,255.92000000000002,256.52250000000004,253.6725,249.375,247.496,253.98600000000002,262.942,257.404,251.3175,249.125,248.94999999999996,247.6925,241.685,235.82000000000005,303.97,316.38,310.46,296.6,,296.58,329.565,323.97333333333336,319.55333333333334,326.025,327.345,,,,188.785,211.98000000000002,L9
2022-12-22 22:20:23+00:00,238.91500000000008,265.19499999999994,270.895,272.15000000000003,270.3,279.57666666666665,298.84999999999997,312.99666666666667,318.00333333333333,318.81,312.28999999999996,282.985,280.485,279.03499999999997,280.39,268.74666666666667,268.31666666666666,262.7049999999999,266.525,268.945,275.2299999999999,274.2066666666667,266.3775,263.1075,264.7325,267.78000000000003,265.17,260.78,266.5675,267.65250000000003,273.71000000000004,269.74249999999995,265.34,266.84999999999997,264.57,262.55,250.98666666666668,239.89000000000001,302.5566666666667,316.71000000000004,310.76,296.765,286.3,295.14,327.57666666666665,338.265,329.0733333333333,324.53333333333336,326.54333333333335,,,,191.24333333333334,212.11333333333334,L9
2022-12-30 22:20:24+00:00,238.29000000000005,266.6633333333333,274.17333333333335,272.81,270.4375,279.71750000000003,300.2425,312.9925,318.6625,319.12666666666667,313.8633333333333,283.6166666666666,280.75,280.1133333333333,280.06666666666666,269.4975,268.63,262.7049999999999,266.525,268.945,275.2299999999999,274.2066666666667,268.87800000000004,264.938,267.394,269.6,267.86,263.606,269.64,268.77799999999996,274.806,269.74249999999995,265.34,266.84999999999997,264.57,262.63,250.32,242.15750000000003,300.96000000000004,316.9266666666667,312.5133333333333,298.95,287.355,294.8066666666667,333.3575,338.9066666666667,331.72249999999997,328.295,331.6775,,,,192.70499999999998,211.81,L8
2023-01-07 22:20:26+00:00,238.36250000000004,267.28249999999997,275.0975,273.014,270.036,279.712,300.28000000000003,312.938,318.71799999999996,319.1575,313.03999999999996,283.34,280.815,279.73249999999996,280.325,269.42600000000004,268.886,263.2133333333333,267.20666666666665,268.96666666666664,275.37999999999994,274.44500000000005,270.3833333333334,266.28000000000003,268.81166666666667,270.74333333333334,269.595,264.6616666666667,270.8833333333333,269.785,275.34,270.94999999999993,264.7025,266.9425,264.5275,262.252,249.43800000000002,243.15,300.566,316.9075,311.875,298.4275,286.1166666666667,302.115,332.72200000000004,338.47249999999997,331.006,328.054,331.338,,,,193.24,211.87600000000003,L9
2023-01-15 22:20:17+00:00,244.24200000000002,267.18399999999997,275.38800000000003,273.16,269.87666666666667,279.97333333333336,300.90000000000003,313.1616666666667,319.005,319.662,313.056,283.07399999999996,280.4,279.21,279.892,268.8,268.3016666666667,262.8425,266.7925,268.9475,275.835,274.264,278.01500000000004,273.04833333333335,276.51166666666666,277.67333333333335,278.4016666666667,273.2383333333333,279.52000000000004,274.7683333333334,279.54833333333335,276.88199999999995,265.054,267.65999999999997,265.196,262.16,248.65333333333334,244.55333333333337,300.8933333333334,317.12,312.094,298.42600000000004,286.0525,300.514,332.055,338.47249999999997,333.52833333333336,330.2233333333333,331.338,,,,193.75166666666667,211.965,L8
2023-01-23 22:20:20+00:00,242.54500000000004,268.00666666666666,276.17833333333334,273.5257142857143,269.72714285714284,279.96714285714285,301.6714285714285,313.13428571428574,319.2757142857143,319.66833333333335,313.81166666666667,283.17,280.0983333333333,279.1566666666667,279.305,268.90142857142854,267.87857142857143,262.66999999999996,266.336,269.15999999999997,275.43199999999996,274.175,278.18285714285713,272.8,276.44428571428574,277.4585714285715,278.34285714285716,273.4714285714286,279.69428571428574,274.5514285714286,279.5857142857143,276.7516666666666,265.25,267.87833333333333,265.3983333333333,262.21285714285716,248.34428571428572,245.78285714285715,300.61,317.06333333333333,312.2866666666667,298.9216666666667,285.512,300.514,332.15285714285716,338.254,332.93142857142857,330.71571428571434,331.338,,,,194.51571428571427,211.89857142857142,L9
2023-02-08 22:20:30+00:00,246.20857142857145,267.02,275.8957142857143,273.5257142857143,269.72714285714284,279.96714285714285,301.93875,312.77375,319.18125,319.36285714285714,313.9114285714286,283.35571428571427,280.0983333333333,279.1566666666667,279.305,268.90142857142854,267.87857142857143,262.66999999999996,266.336,269.15999999999997,275.43199999999996,274.175,278.18285714285713,272.8,276.44428571428574,277.4585714285715,278.34285714285716,273.4714285714286,279.69428571428574,274.5514285714286,279.5857142857143,276.7516666666666,265.1385714285714,267.53714285714284,265.1771428571429,263.02,247.85,245.78285714285715,301.0475,323.58714285714285,317.38,298.9216666666667,285.512,300.514,333.08125,339.2866666666667,333.71125,331.17875,330.78333333333336,,330.57,343.91,194.51571428571427,211.89857142857142,L9
2023-02-16 22:20:13+00:00,247.75750000000002,266.2625,275.5325,272.75625,269.645,279.8875,301.90555555555557,312.78444444444443,319.3122222222222,319.3875,314.075,283.25,279.8514285714286,279.07714285714286,279.52285714285716,268.87875,267.97125,262.92833333333334,266.21999999999997,269.4166666666667,275.1716666666666,274.2685714285714,277.71875,273.06125000000003,276.09625,277.22125000000005,277.91625000000005,273.72749999999996,279.25375,274.475,279.59875,276.4385714285714,264.75,267.59125,265.40875,263.50888888888886,247.53,245.63500000000002,301.57666666666665,323.51375,317.0125,299.59000000000003,285.1366666666667,299.96166666666664,332.31,339.3671428571429,333.6111111111111,331.1488888888889,331.23,,330.57,343.91,194.61375,212.24125,L8
2023-02-24 22:20:15+00:00,246.66,265.4888888888889,271.63,271.8933333333333,269.36555555555555,279.7888888888889,301.892,312.761,319.146,319.3333333333333,313.7655555555555,283.20444444444445,279.83625,278.795,279.5825,268.52222222222224,267.83666666666664,262.7442857142857,266.3542857142857,269.16142857142853,275.0571428571428,274.16625,277.54999999999995,272.8966666666667,275.9866666666667,277.03111111111116,277.72555555555556,273.4,278.7588888888889,274.3588888888889,279.1455555555556,276.29375,264.24888888888887,267.55333333333334,265.31888888888886,263.808,246.952,245.43888888888893,301.485,322.6922222222222,316.5522222222222,298.7875,285.0942857142857,299.4785714285714,331.485,339.3671428571429,333.6111111111111,331.1488888888889,331.23,,330.57,343.91,194.63,212.32333333333332,L9
2023-03-28 22:19:57+00:00,246.1277777777778,265.2622222222222,271.74,271.7655555555556,268.5388888888889,279.73555555555555,302.614,312.658,319.118,319.46777777777777,314.06999999999994,282.7244444444444,279.46125,277.94624999999996,278.76500000000004,267.6888888888889,266.7055555555555,262.62833333333333,265.5028571428571,268.4842857142857,273.92,273.0575,277.0188888888889,272.40444444444444,275.56444444444446,276.18222222222226,277.43111111111114,272.7677777777778,277.7944444444445,274.08666666666664,278.5466666666667,275.91249999999997,263.8566666666667,267.8488888888889,265.5755555555555,264.22200000000004,246.022,246.2388888888889,301.76500000000004,322.5188888888889,316.87333333333333,298.4475,285.24125,299.26000000000005,330.30100000000004,339.3671428571429,333.2788888888889,332.22111111111116,331.92333333333335,,330.57,343.91,195.47555555555556,212.54777777777775,L9
2023-04-05 22:19:40+00:00,245.42600000000002,265.40099999999995,272.823,271.954,268.311,279.849,302.8472727272727,312.76818181818186,319.16727272727275,319.541,315.241,283.008,279.5333333333333,277.70666666666665,278.6977777777778,263.723,262.11199999999997,262.62833333333333,265.445,268.32125,273.81374999999997,272.4288888888889,276.955,272.28,275.749,276.13300000000004,277.341,273.203,277.91200000000003,273.951,278.37,275.8233333333333,263.953,267.674,265.51899999999995,264.94545454545454,245.72454545454545,245.929,304.3872727272728,322.5188888888889,319.361,300.57666666666665,285.24125,302.48625,329.8945454545455,339.3671428571429,333.2788888888889,332.027,331.92333333333335,,330.57,343.91,194.621,212.88000000000002,L8
2023-04-13 22:19:50+00:00,244.51818181818183,265.5736363636363,273.8790909090909,271.97636363636366,268.1718181818182,279.61909090909086,302.5908333333333,312.66583333333335,319.2575,319.4418181818182,315.69363636363636,283.0363636363636,279.57599999999996,278.198,278.673,263.723,262.11199999999997,262.5585714285714,265.34666666666664,268.5433333333333,273.5677777777778,272.54900000000004,276.78363636363633,272.49727272727273,275.6827272727273,276.1918181818182,277.0418181818182,273.45363636363635,277.6218181818182,273.60818181818183,278.1427272727273,275.444,263.64181818181817,267.2854545454545,265.18636363636364,265.175,245.1075,245.4527272727273,303.45000000000005,322.136,318.53363636363633,299.986,284.90555555555557,301.4211111111111,329.07666666666665,339.3671428571429,333.586,330.8036363636364,331.54857142857145,,330.57,343.91,194.23909090909092,212.84181818181816,L9
2023-05-23 22:19:17+00:00,244.51818181818183,265.5736363636363,273.8790909090909,271.932,268.306,279.626,302.60181818181815,312.6718181818182,319.48636363636365,319.4418181818182,315.69363636363636,283.0363636363636,279.57599999999996,278.198,278.673,263.1044444444444,261.3811111111111,262.5585714285714,265.34666666666664,268.5433333333333,273.5677777777778,272.41111111111115,276.95799999999997,272.387,275.765,275.93899999999996,277.261,273.58,277.774,270.6990909090909,277.93899999999996,275.38,263.506,267.348,265.09,265.4154545454545,244.18636363636367,246.592,302.40636363636366,322.136,318.53363636363633,299.986,284.90555555555557,301.4211111111111,329.09090909090907,338.05285714285714,331.18,330.96,325.01000000000005,,330.57,343.91,194.50600000000003,213.004,L8
2023-06-08 22:19:24+00:00,242.68333333333337,262.87583333333333,273.8790909090909,268.90000000000003,266.9290909090909,277.12545454545455,300.31583333333333,310.63416666666666,317.8975,318.01916666666665,313.9108333333333,283.0363636363636,279.57599999999996,278.198,278.673,257.457,254.01400000000004,262.5585714285714,265.34666666666664,268.5433333333333,273.5677777777778,272.41111111111115,273.42636363636365,269.5081818181818,273.1645454545455,272.58,273.45272727272726,270.82545454545453,274.4190909090909,268.99833333333333,277.93899999999996,275.38,263.506,267.348,265.09,265.4154545454545,244.18636363636367,246.592,302.40636363636366,322.136,318.53363636363633,299.986,284.90555555555557,301.4211111111111,329.09090909090907,338.05285714285714,331.18,330.96,325.01000000000005,,330.57,343.91,194.50600000000003,210.21272727272728,L8
2023-06-16 22:19:18+00:00,242.68333333333337,262.87583333333333,273.8790909090909,268.90000000000003,266.9290909090909,277.37833333333333,300.38153846153847,311.1038461538462,318.5423076923077,318.01916666666665,316.9861538461538,283.74083333333334,279.61090909090905,278.6027272727273,278.673,257.457,254.01400000000004,262.5585714285714,265.34666666666664,268.5433333333333,273.5677777777778,272.41111111111115,273.42636363636365,269.5081818181818,273.1645454545455,272.58,273.45272727272726,270.82545454545453,274.4190909090909,268.99833333333333,277.93899999999996,275.205,264.0072727272727,267.4318181818182,265.09,265.4154545454545,244.18636363636367,246.592,302.40636363636366,322.136,321.1425,300.3927272727273,286.927,301.4211111111111,327.5733333333333,338.20375,331.72727272727275,329.7581818181818,324.01,,330.57,343.91,194.50600000000003,210.21272727272728,L9
2023-07-26 22:19:47+00:00,242.38571428571433,258.7142857142857,270.61999999999995,264.53000000000003,264.9033333333333,275.31857142857143,298.56624999999997,309.85,317.6625,316.5785714285715,318.69,284.27714285714285,279.29,278.3966666666667,278.45799999999997,246.53000000000003,240.154,262.6666666666666,264.81,268.424,272.50600000000003,271.046,269.295,266.975,270.465,269.28000000000003,268.69166666666666,269.39,270.09,264.9757142857143,276.53,274.1266666666666,263.3957142857143,266.61,264.3716666666666,268.2233333333333,242.17499999999998,243.416,305.02333333333337,327.072,327.2071428571429,301.2316666666667,288.342,301.36,323.5628571428571,338.3,329.69,327.39666666666665,321.3483333333333,,330.57,343.91,192.204,208.835,L8
2023-08-27 22:19:59+00:00,233.00750000000005,257.40999999999997,278.70666666666665,263.70500000000004,263.30499999999995,273.78000000000003,296.262,309.625,318.1766666666667,316.114,322.42,286.04,279.774,280.026,278.10249999999996,242.91750000000002,233.10500000000002,263.3649999999999,265.27750000000003,268.51,272.04749999999996,268.98333333333335,266.27500000000003,263.845,268.505,266.15250000000003,265.255,267.51,267.3925,261.492,275.81333333333333,273.7299999999999,264.2575,266.374,263.3425,265.445,238.57750000000001,240.9075,302.03749999999997,315.7366666666667,324.03999999999996,300.77,290.35,301.7325,317.026,337.17333333333335,331.704,324.608,316.5425,359.71,,,189.55,208.28000000000003,L8
2023-09-12 22:20:01+00:00,233.66800000000003,258.522,278.70666666666665,265.396,264.88599999999997,275.37000000000006,296.6766666666667,310.1485714285714,318.6385714285714,316.86999999999995,323.07000000000005,285.7633333333333,280.13,280.36,279.544,248.59,240.54000000000002,264.06999999999994,266.422,267.648,273.02799999999996,270.28749999999997,268.302,266.57599999999996,270.272,268.376,265.255,267.67199999999997,268.264,263.94666666666666,276.71,274.128,264.29799999999994,266.25666666666666,262.94999999999993,262.236,237.0,238.238,296.738,315.41,320.59999999999997,299.62166666666667,288.338,300.166,316.5966666666667,340.39750000000004,333.87666666666667,328.04999999999995,320.592,355.81,,,189.638,208.835,L8
