dates,satname,nzd0376-0000,nzd0376-0001,nzd0376-0002,nzd0376-0003,nzd0376-0004,nzd0376-0005,nzd0376-0006,nzd0376-0007,nzd0376-0008,nzd0376-0009,nzd0376-0010,nzd0376-0011,nzd0376-0012,nzd0376-0013,nzd0376-0014,nzd0376-0015,nzd0376-0016,nzd0376-0017,nzd0376-0018,nzd0376-0019,nzd0376-0020,nzd0376-0021,nzd0376-0022,nzd0376-0023,nzd0376-0024,nzd0376-0025,nzd0376-0026,nzd0376-0027,nzd0376-0028,nzd0376-0029,nzd0376-0030,nzd0376-0031,nzd0376-0032,nzd0376-0033,nzd0376-0034,nzd0376-0035,nzd0376-0036,nzd0376-0037,nzd0376-0038,nzd0376-0039,nzd0376-0040,nzd0376-0041,nzd0376-0042,nzd0376-0043,nzd0376-0044,nzd0376-0045,nzd0376-0046,nzd0376-0047
2006-08-28 22:13:11.682000,L5,,,,,,,,,225.32,226.75,237.75,231.67,226.49,170.24,,,,,,,,,,,,247.18,249.82,238.82,248.49,246.03,240.09,229.99,210.38,244.66,,,,,,,,,,,,,,
2006-09-13 22:13:23.482000,L5,306.56,249.53,275.21,273.25,256.48,260.81,260.38,260.24,275.53,285.86,291.67,291.68,282.05,272.53,310.33,282.08,278.63,291.15,292.21,295.69,286.72,287.43,291.63,297.89,303.27,308.66,304.04,298.97,268.06,271.53,261.39,256.93,252.07,266.15,255.43,278.14,284.20,285.43,287.68,274.79,287.27,276.58,267.95,252.26,214.96,205.56,205.41,199.06
2006-10-08 22:07:29.137000,L5,510.94,350.45,352.12,302.99,287.96,282.85,285.33,266.03,272.01,274.16,286.22,284.58,277.24,275.59,308.22,298.80,293.23,299.91,306.59,307.25,297.73,293.53,284.73,295.59,298.45,304.00,299.68,296.61,289.34,285.07,282.49,279.13,261.96,272.72,267.26,264.06,277.23,270.02,285.50,268.66,287.64,298.31,293.70,277.38,258.27,254.63,267.35,264.11
2006-10-24 22:07:38.411000,L5,372.98,278.12,301.74,291.92,266.47,272.50,277.02,269.69,281.54,288.43,291.81,296.66,284.36,283.35,309.80,300.57,295.79,304.64,312.37,310.59,303.93,297.78,298.64,310.87,314.38,312.85,310.86,302.33,294.61,286.82,278.96,272.51,255.64,276.35,277.84,281.38,288.77,284.12,295.12,281.22,289.09,298.65,296.96,276.77,257.39,261.68,270.59,283.20
2007-02-04 22:14:33.490000,L5,323.16,245.30,289.42,289.02,264.55,264.82,276.75,269.53,257.37,265.79,275.94,271.86,268.37,261.19,293.61,298.42,294.44,307.15,311.90,313.26,306.11,287.77,272.51,286.36,289.13,290.90,289.11,279.78,289.98,284.36,277.62,273.83,268.82,279.14,264.48,256.11,268.86,259.00,267.81,256.58,266.66,286.65,286.44,272.25,244.45,236.84,239.09,239.95
2007-02-13 22:08:23.117000,L5,403.70,300.12,307.07,296.53,278.43,287.51,298.77,295.92,298.56,304.87,307.09,302.03,281.71,283.78,312.22,298.33,301.41,315.38,326.11,334.47,324.76,330.33,327.13,325.94,337.82,321.36,306.05,289.82,286.67,286.83,283.26,282.97,289.22,291.57,299.41,296.06,303.40,298.09,292.63,283.68,288.16,305.77,296.97,292.35,268.74,296.20,312.31,355.16
2007-09-09 22:06:33.244000,L5,408.67,281.08,284.53,284.72,263.80,264.42,271.18,268.15,272.95,278.63,286.36,278.30,277.97,282.68,301.86,286.23,286.24,292.59,299.14,298.29,297.31,293.79,295.52,301.24,295.20,307.46,301.66,293.23,276.45,275.45,270.66,266.18,260.05,273.40,270.03,270.38,283.30,270.86,287.31,272.01,279.06,278.99,285.02,270.34,255.48,261.73,284.91,285.22
2007-10-02 22:12:30.868000,L5,380.18,281.08,286.78,282.90,267.34,260.03,270.18,267.77,292.11,296.69,298.56,299.71,300.66,292.86,303.45,294.26,290.01,299.92,299.36,311.39,303.09,311.78,318.90,310.08,321.35,324.14,322.63,312.23,284.45,285.03,273.42,266.50,266.23,285.12,285.90,292.60,300.33,285.51,296.99,289.62,306.52,286.41,282.76,267.58,258.36,233.88,268.16,280.11
2009-01-24 22:04:54.778000,L5,336.26,272.23,281.34,274.23,251.27,254.62,264.14,267.34,285.29,292.66,296.81,296.18,295.30,293.80,310.17,284.73,278.82,287.62,290.80,294.27,288.83,294.15,290.21,296.13,299.82,306.27,304.30,296.19,277.86,271.17,263.93,263.40,261.45,272.15,280.05,283.79,287.37,282.49,290.85,285.66,289.72,284.32,283.58,270.49,252.10,253.40,285.12,317.76
2009-02-09 22:05:19.855000,L5,368.42,280.31,299.88,278.99,262.35,264.78,274.24,269.72,279.81,290.47,292.95,291.33,281.59,286.95,307.46,292.12,281.82,293.67,295.24,308.41,298.95,296.98,295.97,297.43,296.22,299.90,293.69,288.15,281.96,274.00,271.71,273.30,274.31,279.78,279.52,275.90,284.95,279.26,283.60,279.78,284.23,293.88,292.78,279.26,262.62,277.51,303.45,312.75
2010-02-21 22:04:20.664000,L5,384.60,253.21,271.40,259.30,250.89,248.41,259.78,258.36,263.44,268.74,272.43,269.38,269.06,262.35,285.93,274.93,267.74,277.76,282.35,281.22,277.33,275.01,263.97,272.27,272.64,282.49,274.50,272.73,254.11,254.68,253.26,251.69,252.94,258.16,260.38,260.03,263.91,250.91,258.46,257.62,265.54,267.12,272.85,268.45,244.63,239.25,249.27,254.82
2010-12-29 22:09:29.646000,L5,363.93,259.53,288.32,274.30,259.77,254.29,265.13,257.05,255.04,269.88,274.96,275.55,270.66,272.11,299.55,283.85,280.24,286.41,287.74,288.78,278.42,274.21,263.19,269.26,276.00,280.58,284.96,285.20,270.38,263.56,254.85,259.45,256.85,256.17,252.49,260.59,266.15,262.73,259.28,262.34,272.39,281.11,283.61,270.42,246.50,250.07,264.65,264.13
2011-01-07 22:03:20.155000,L5,396.64,308.60,345.12,319.87,268.15,286.82,283.37,292.32,290.45,308.52,306.11,309.21,301.81,290.94,311.01,298.37,287.29,290.97,296.23,299.46,305.81,295.65,303.13,304.69,309.92,305.75,300.82,287.70,290.67,283.20,287.56,279.51,272.82,291.09,288.37,283.87,296.76,290.48,300.87,296.86,285.14,295.46,307.00,291.56,292.52,276.31,335.27,366.46
2011-01-23 22:03:20.850000,L5,374.59,253.58,282.65,270.42,255.56,255.09,267.23,265.34,273.26,275.95,282.55,281.02,277.62,272.56,295.51,283.39,274.67,288.00,289.30,286.69,281.96,279.54,270.42,276.16,281.65,284.61,285.19,281.57,266.86,262.83,255.15,256.67,253.74,259.21,262.42,266.04,274.43,265.67,265.02,269.31,274.81,283.70,282.04,273.72,250.52,251.91,263.38,267.27
2011-02-08 22:03:23.241000,L5,374.80,265.76,287.42,283.29,263.50,254.63,270.86,269.81,284.84,290.54,301.49,294.92,305.50,365.82,323.74,284.17,278.72,289.50,283.17,270.90,278.58,291.27,278.35,293.06,296.84,303.37,301.76,287.02,267.55,271.76,311.43,363.87,399.72,428.64,343.20,274.57,292.31,279.45,293.60,295.44,282.53,279.93,297.57,276.71,251.70,254.70,266.85,279.87
2011-02-15 22:09:34.535000,L5,314.69,268.97,288.90,267.16,250.13,251.83,261.26,257.66,264.35,288.54,293.79,292.53,287.75,282.42,312.94,282.26,270.19,284.17,287.70,286.00,282.18,278.00,279.52,287.20,291.79,294.86,295.69,293.99,266.81,258.80,259.95,259.69,254.16,261.19,263.28,279.01,284.76,276.33,283.36,279.56,286.80,291.60,276.42,266.88,244.14,244.85,259.94,266.69
2011-03-12 22:03:19.303000,L5,394.31,256.44,275.38,268.28,252.52,251.10,260.70,259.31,258.12,270.19,278.06,275.05,271.78,270.48,292.04,278.89,272.15,283.31,285.76,280.22,277.38,271.57,265.08,268.10,276.44,278.27,279.40,275.25,261.00,258.29,252.14,253.15,252.61,255.26,255.13,261.09,267.46,262.35,256.40,261.01,267.46,275.42,276.70,266.85,243.07,245.53,261.29,265.68
2013-05-11 22:21:31.047000,L8,526.41,297.09,279.30,284.04,264.91,261.88,265.39,263.50,264.09,272.02,277.32,276.08,273.88,269.54,280.21,273.83,266.39,277.41,276.77,275.03,269.79,271.99,272.08,258.52,275.91,289.70,285.71,279.69,269.54,265.05,259.27,255.80,252.95,253.89,262.63,259.36,267.44,264.94,266.46,264.32,270.29,279.13,279.49,271.88,259.33,262.22,277.69,290.23
2013-05-27 22:21:38.875000,L8,551.05,314.76,327.78,315.12,294.73,259.85,297.51,308.76,310.87,317.70,285.24,270.99,273.34,273.29,280.25,268.79,263.54,275.99,280.22,272.14,271.95,270.48,286.71,300.60,317.30,290.37,285.92,283.07,276.70,275.10,268.53,263.97,278.31,299.65,274.72,327.49,342.68,344.74,375.01,383.64,404.61,407.98,401.94,385.84,364.89,381.67,432.01,492.33
2013-06-05 22:15:27.079000,L8,376.81,240.00,226.31,242.19,220.31,218.80,230.19,211.34,200.44,196.62,222.77,221.37,199.83,213.71,,226.28,223.44,228.55,232.02,231.13,198.45,213.62,192.75,,,162.54,256.94,243.33,237.38,232.05,206.35,219.04,205.14,211.12,,,229.45,213.26,207.99,219.56,212.32,223.65,180.49,208.56,202.95,206.58,208.81,195.69
2013-06-28 22:21:33.030000,L8,448.45,244.76,230.97,240.23,235.84,244.58,235.13,222.41,203.83,222.20,229.29,236.08,229.48,223.54,,232.81,228.41,237.19,240.38,241.94,224.02,234.57,224.45,226.92,,257.49,265.25,247.60,239.66,232.46,205.38,221.67,209.93,209.11,,,,,,,,,,,,,,
2013-07-14 22:21:34.493000,L8,,469.70,438.22,419.46,282.20,274.88,276.79,265.49,262.53,270.60,275.54,273.02,270.65,269.52,280.15,269.11,263.28,272.99,274.64,271.90,263.59,359.38,397.70,417.87,409.19,291.85,287.44,276.25,270.26,267.48,255.98,257.42,258.74,258.65,260.48,263.21,268.00,266.02,266.35,266.69,275.79,283.73,289.08,275.24,263.72,268.22,282.35,289.35
2013-07-23 22:15:22.744000,L8,497.90,322.60,272.09,279.66,290.59,292.60,286.74,267.86,298.19,303.34,302.13,290.01,276.29,274.69,300.17,278.18,277.92,296.30,282.26,278.79,296.69,290.89,276.49,308.99,314.79,291.38,323.37,315.51,310.17,284.52,267.05,244.74,232.80,221.74,,,,,,,,,,,,,,
2013-09-16 22:21:33.422000,L8,542.22,330.12,290.58,286.30,268.50,272.36,278.30,271.40,272.01,297.03,319.27,321.64,308.77,325.57,337.50,294.57,308.07,328.68,284.29,281.55,276.69,277.94,274.93,390.49,366.76,386.80,292.61,285.16,278.41,267.77,283.76,284.84,309.58,306.82,304.22,307.63,322.49,326.34,340.32,343.76,274.03,284.59,281.02,276.56,262.74,268.28,285.65,307.99
2013-10-18 22:21:25.531000,L8,547.24,301.69,298.54,294.54,265.90,266.38,276.40,272.07,272.58,278.76,305.30,299.13,292.62,288.55,286.10,274.56,269.90,286.48,325.47,286.36,306.34,302.43,305.34,274.55,281.56,293.81,289.69,289.19,292.10,283.02,286.32,268.74,278.96,264.95,265.32,259.94,267.16,267.02,269.84,266.16,268.65,282.32,284.89,277.20,274.61,303.51,374.10,278.12
2013-11-12 22:15:08.029000,L8,478.89,305.49,292.90,296.67,271.99,271.79,276.60,269.24,271.59,278.68,289.51,287.58,282.92,285.75,302.86,284.65,281.94,291.83,296.16,294.15,286.53,283.17,280.08,271.71,290.90,489.16,474.13,478.87,485.14,487.28,493.15,519.42,519.35,271.15,516.92,542.43,509.13,524.30,276.75,276.48,280.76,285.49,290.17,284.86,272.50,279.91,300.60,309.31
2013-12-14 22:14:57.422000,L8,427.13,301.23,291.43,291.27,266.73,268.04,271.69,267.75,276.47,276.80,288.31,323.97,315.72,282.49,346.08,321.78,331.10,287.46,292.78,290.05,285.33,280.27,278.61,273.47,286.54,294.58,292.00,284.73,276.85,270.41,266.03,265.36,265.97,265.02,267.87,272.27,281.15,274.45,276.49,273.47,279.89,286.25,285.66,283.39,267.87,271.88,284.88,306.95
2013-12-21 22:21:03.131000,L8,,,,,,,219.79,242.39,239.41,239.91,253.00,256.99,251.04,253.03,258.06,238.50,243.06,235.92,213.67,,,,,,189.99,268.92,267.36,263.92,252.23,240.71,229.24,234.85,233.38,236.33,237.59,239.71,243.25,,,249.75,249.95,262.14,261.54,252.54,243.21,,,
2014-02-07 22:20:33.142000,L8,478.68,314.37,287.55,294.68,270.30,271.26,271.75,267.76,271.10,276.34,280.80,278.56,277.30,277.46,293.16,284.34,279.13,289.68,289.93,291.72,283.58,285.90,282.30,282.93,289.21,301.11,293.73,287.84,276.98,269.97,265.41,265.24,266.14,270.18,269.17,273.80,279.82,272.55,282.01,276.30,278.65,286.35,288.69,281.55,267.45,275.64,296.34,317.85
2014-02-16 22:14:14.638000,L8,477.04,312.04,291.70,288.25,268.95,269.63,270.71,267.63,272.13,276.14,280.83,278.73,275.91,276.29,293.04,281.40,274.28,284.77,285.57,286.52,282.53,280.05,279.67,277.80,286.84,294.28,290.61,283.91,272.68,268.34,264.32,263.83,265.06,263.38,266.46,269.96,277.62,270.85,277.65,274.71,276.99,284.98,286.06,279.75,265.79,271.05,287.47,308.45
2014-03-20 22:13:49.616000,L8,537.44,326.49,289.03,292.42,272.27,271.45,271.54,269.33,274.20,280.23,285.99,279.34,278.84,277.86,291.59,279.15,274.58,283.00,289.82,285.27,280.27,283.01,278.44,538.56,536.10,534.54,527.95,289.30,277.68,275.83,268.60,263.52,265.52,266.23,268.10,271.45,279.67,273.62,280.70,278.30,281.17,288.76,291.24,284.42,269.30,275.27,288.63,290.24
2014-05-14 22:19:08.687000,L8,356.37,243.97,232.89,256.15,236.52,228.22,236.77,238.66,243.69,245.37,247.94,252.35,248.77,244.91,195.75,235.23,226.00,236.66,242.07,228.16,177.78,177.03,227.70,218.13,216.74,222.59,234.39,231.89,220.09,,,,,,,,,,,,,,,,,,,
2014-05-30 22:19:10.974000,L8,385.07,228.16,234.61,259.07,243.95,226.87,221.17,219.95,216.37,240.99,244.78,252.36,246.09,246.17,194.53,239.38,220.73,223.15,230.79,227.02,204.49,212.23,230.25,215.82,224.19,252.43,253.94,246.85,235.99,230.91,219.33,219.57,214.55,205.38,,,,,,,,,,,,,,
2014-07-26 22:13:18.997000,L8,533.85,320.69,274.63,281.25,261.44,262.06,266.04,264.02,264.39,271.21,275.07,271.24,270.90,270.49,324.41,317.54,294.40,316.44,324.45,320.94,318.50,306.27,295.62,257.76,269.88,297.82,280.07,276.01,267.84,263.28,256.10,253.39,254.01,256.13,261.89,258.96,275.16,277.72,300.64,254.75,264.65,269.04,275.00,263.23,254.57,258.66,274.62,283.77
2014-08-27 22:13:29.246000,L8,517.48,340.05,280.58,312.40,310.82,341.73,329.63,312.18,263.73,295.63,324.94,316.81,273.37,265.45,281.81,264.06,262.72,274.73,282.34,281.26,266.81,270.37,264.56,260.75,267.51,291.74,278.64,293.28,284.22,255.50,242.11,247.58,250.98,243.65,232.30,260.80,256.41,250.31,237.78,241.89,182.74,254.88,,,,,,
2014-09-03 22:19:42.686000,L8,508.93,317.03,291.18,292.69,270.94,270.03,274.12,269.17,270.41,276.28,280.52,275.33,277.21,276.32,290.83,276.11,274.17,281.19,287.08,283.04,277.67,276.06,507.42,508.59,484.72,295.33,498.99,507.84,511.02,507.13,497.54,483.98,467.72,265.11,268.50,269.36,278.53,270.31,278.46,276.82,281.48,285.78,287.18,276.23,265.27,267.19,293.54,324.56
2014-09-28 22:13:32.732000,L8,512.47,317.11,287.18,294.52,271.00,269.30,275.82,270.40,274.32,278.47,282.24,290.88,279.66,277.49,292.22,280.43,272.83,282.91,288.23,289.42,284.74,280.33,278.59,273.72,287.48,298.12,295.39,292.99,281.99,276.79,269.82,269.42,265.53,266.13,267.13,270.32,280.26,276.35,281.85,278.71,284.70,289.48,293.17,288.21,274.61,285.42,299.57,331.54
2014-10-14 22:13:38.532000,L8,474.52,315.59,286.92,291.90,271.93,271.21,272.01,429.93,437.43,443.48,445.00,446.18,438.44,274.27,286.61,275.18,269.35,277.64,282.81,283.59,284.07,281.70,275.01,277.38,287.12,301.84,297.10,289.25,278.97,270.76,266.19,261.27,264.66,261.76,370.05,359.65,369.84,365.32,368.33,272.14,276.81,283.91,285.93,276.92,266.72,270.76,293.52,306.29
2014-11-06 22:19:49.237000,L8,519.29,339.66,365.19,328.54,320.90,298.29,297.82,295.72,297.66,315.32,292.07,280.71,284.56,285.35,303.09,298.25,285.51,290.37,295.84,306.61,293.13,306.31,324.88,348.05,353.77,355.63,348.83,317.61,318.21,310.82,286.88,279.98,286.15,282.09,289.79,294.01,295.28,288.75,307.63,306.39,295.31,316.48,317.56,305.46,282.59,286.96,332.45,396.96
2014-11-15 22:13:37.425000,L8,473.03,314.36,285.63,288.96,266.12,267.03,271.44,267.77,269.55,412.64,419.34,417.29,409.19,274.03,289.84,325.70,329.52,305.45,343.75,344.44,355.08,371.32,403.59,452.98,437.71,301.53,301.42,285.33,273.42,268.32,262.09,344.58,337.93,356.68,363.03,368.23,374.23,367.90,380.74,371.75,364.76,373.98,387.16,374.50,261.00,269.67,278.94,280.86
2014-12-01 22:13:36.144000,L8,456.06,304.39,286.91,288.77,272.55,270.73,272.38,269.23,273.55,279.24,287.06,275.22,277.86,278.70,290.92,278.95,273.68,281.70,289.31,285.23,278.94,280.20,276.67,278.40,298.03,297.86,299.91,288.02,275.04,274.33,270.46,270.06,271.76,262.61,272.55,272.28,280.88,273.38,279.17,278.76,281.92,287.80,290.58,280.73,265.95,271.60,278.71,280.00
2015-01-25 22:19:32.598000,L8,484.00,298.47,286.08,298.31,275.32,273.69,275.07,268.02,269.83,275.12,278.62,274.17,274.40,274.68,288.76,274.27,269.08,276.82,281.89,282.84,277.02,280.04,275.77,282.77,295.90,305.05,301.66,289.61,282.39,272.64,264.96,262.66,260.31,261.09,264.36,272.76,279.35,272.19,283.27,276.88,278.34,284.69,291.20,279.70,264.82,271.75,289.03,304.04
2015-02-10 22:19:26.793000,L8,498.42,302.36,286.57,300.24,271.36,272.93,275.90,268.87,270.35,274.25,279.45,273.52,274.02,273.45,287.25,273.41,268.95,275.95,281.13,280.05,276.64,278.05,279.59,281.79,291.92,303.81,298.15,293.75,282.76,272.47,265.10,262.45,262.63,262.57,263.94,269.59,278.79,271.34,279.89,277.24,504.54,516.96,534.21,535.61,265.00,271.89,289.57,306.58
2015-02-19 22:13:13.545000,L8,539.20,346.15,370.77,440.27,471.96,484.38,462.33,525.64,488.08,354.14,373.37,406.00,409.63,337.06,347.51,329.34,325.68,341.95,337.83,345.39,336.35,360.56,320.80,371.76,379.06,490.46,518.93,487.94,450.91,392.57,327.70,349.10,361.94,358.90,377.59,435.85,420.40,411.38,345.56,355.22,449.20,460.82,544.10,388.94,521.03,468.76,537.63,536.12
2015-02-26 22:19:22.786000,L8,499.89,312.48,287.71,291.70,275.72,273.36,276.29,268.49,271.06,274.99,278.18,274.09,275.66,272.12,286.34,273.88,265.91,276.67,280.81,281.92,276.08,278.81,279.42,291.65,298.30,303.42,301.81,292.98,283.16,270.11,264.42,261.72,261.74,264.95,263.92,272.29,277.24,272.34,280.52,276.23,277.88,285.13,286.38,276.84,264.54,268.47,291.73,303.91
2015-03-14 22:19:11.321000,L8,514.49,305.67,288.75,290.55,268.20,272.74,275.25,270.23,272.02,274.78,278.13,270.26,267.51,268.17,286.39,271.60,265.40,274.56,281.97,279.26,276.34,276.64,274.66,277.11,287.76,298.53,299.36,291.21,279.96,271.70,267.05,263.95,263.64,267.08,265.96,268.65,277.06,267.80,276.08,272.19,275.90,282.93,285.92,280.37,262.01,270.23,284.84,295.24
2015-04-15 22:18:58.633000,L8,506.52,313.10,280.97,284.80,303.18,303.85,317.85,309.18,320.47,332.69,276.39,269.74,270.00,269.58,313.83,297.36,289.72,297.11,311.16,315.97,312.93,322.26,270.94,269.53,277.05,291.74,288.46,287.12,272.86,268.28,300.28,295.65,282.45,261.82,285.92,292.12,308.07,291.89,269.74,264.68,272.90,274.48,278.43,271.31,256.71,263.35,277.06,286.94
2015-05-26 22:12:28.969000,L8,406.13,257.47,247.78,261.24,243.23,246.15,240.17,237.91,245.88,242.17,237.56,229.79,216.38,192.63,212.61,229.32,224.25,240.77,246.31,236.94,237.08,236.32,237.07,237.60,219.50,256.76,259.19,241.09,230.52,210.38,212.26,224.95,217.58,215.36,210.10,225.62,232.35,233.62,213.62,221.23,233.30,234.39,170.64,241.77,223.32,228.51,215.63,196.77
2015-07-20 22:19:10.496000,L8,379.65,231.47,233.20,241.81,223.01,211.01,194.95,229.45,230.15,230.42,224.01,201.14,189.58,172.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05 22:19:12.883000,L8,407.33,239.48,244.73,259.53,238.56,244.35,228.59,235.00,226.35,235.62,227.03,229.28,221.76,189.81,,232.05,224.47,241.70,245.35,227.84,223.10,223.98,221.88,229.17,193.84,244.15,250.54,231.22,225.51,208.06,215.49,219.88,224.32,216.03,,,,,,,,,,,,,,
2015-09-06 22:19:26.774000,L8,,,241.49,248.36,231.25,237.69,201.22,224.86,212.85,220.52,217.96,234.48,226.96,195.03,231.96,236.63,233.08,248.18,252.66,245.18,239.63,240.72,235.15,237.39,231.99,268.34,267.68,251.56,245.91,222.71,225.01,234.50,232.91,228.10,214.95,215.76,226.23,221.06,215.92,220.96,230.26,237.33,235.71,227.38,209.18,205.81,,
2015-12-20 22:13:33.327000,L8,474.83,315.96,291.67,285.81,265.92,260.77,259.44,254.71,255.34,259.62,260.96,267.00,260.44,249.37,286.78,270.63,266.49,274.17,281.90,284.16,277.39,281.02,278.91,282.74,291.50,297.49,294.61,289.99,276.13,274.94,267.34,262.65,264.23,263.13,266.61,269.76,275.32,267.68,276.36,271.47,274.51,282.23,284.18,277.06,260.29,274.47,292.42,278.30
2015-12-27 22:19:43.199000,L8,511.95,452.77,457.17,468.30,429.81,467.98,481.07,260.60,301.89,314.98,292.69,271.82,273.72,265.86,290.39,273.75,271.07,281.19,321.83,322.43,311.26,286.25,397.69,393.63,410.37,422.31,303.04,293.28,285.36,277.80,269.78,268.57,265.86,262.85,268.91,279.08,283.08,275.28,282.75,277.37,280.19,285.17,299.06,288.17,273.28,278.96,302.54,325.31
2016-01-05 22:13:29.107000,L8,540.56,475.45,490.10,452.22,451.95,311.83,326.97,319.40,372.57,365.18,398.48,435.74,423.62,419.35,439.10,429.99,433.88,404.95,470.80,458.88,377.43,333.93,329.41,346.22,374.92,388.55,374.75,356.45,352.12,363.44,343.10,301.92,346.75,349.69,367.42,401.70,390.68,407.62,461.84,412.36,489.36,522.28,516.90,512.75,327.25,368.43,390.21,392.14
2016-02-06 22:13:25.747000,L8,553.77,344.22,334.38,319.91,427.78,398.32,289.10,300.40,310.32,286.78,314.25,323.19,319.03,268.71,332.89,281.98,276.85,307.09,296.82,480.43,472.65,478.51,338.08,332.41,321.74,388.43,398.37,411.57,422.82,436.01,429.45,449.32,469.97,462.00,428.23,285.18,296.17,310.43,333.62,327.56,274.50,285.63,328.45,323.38,304.61,328.93,272.68,286.97
2016-02-13 22:19:32.514000,L8,489.70,323.68,288.72,283.44,263.57,259.35,257.44,251.55,251.82,253.00,258.22,260.06,256.74,246.68,282.78,268.58,262.32,271.31,274.13,274.50,267.71,270.94,271.46,274.24,284.23,291.61,289.19,284.38,272.20,266.97,267.42,262.17,264.67,260.78,258.47,262.99,263.77,256.97,268.08,264.92,268.78,280.76,285.68,272.18,263.14,267.92,281.30,267.41
2016-04-17 22:19:09.462000,L8,510.43,334.73,279.52,279.84,260.30,258.28,254.50,248.99,243.29,251.77,246.07,257.48,255.10,242.16,279.61,265.19,262.63,266.48,271.35,271.42,265.20,266.91,268.17,270.41,277.70,288.76,284.60,279.67,268.23,265.14,293.80,303.74,294.01,327.27,251.74,255.43,255.54,253.13,256.64,256.27,261.01,267.86,272.94,264.11,249.54,254.97,267.39,285.74
2016-04-26 22:12:57.053000,L8,387.42,252.99,283.89,310.59,,,,191.98,255.96,256.66,309.07,223.50,242.83,239.00,263.82,255.44,249.64,260.77,265.27,265.88,261.27,262.40,261.65,264.96,271.62,281.27,281.44,273.90,266.57,259.49,248.85,240.24,,,,,,,,,,,,,,,,
2016-06-04 22:19:16.236000,L8,,,,,366.80,522.69,328.68,295.76,272.09,274.48,276.06,284.88,288.67,298.81,337.81,310.29,311.61,318.50,307.80,315.71,302.73,305.49,302.97,299.27,310.70,309.12,314.11,310.05,276.73,268.18,273.17,271.88,280.24,285.11,257.02,271.35,287.64,270.93,280.78,280.22,257.94,283.66,288.44,292.19,245.91,245.69,256.34,268.41
2016-06-13 22:13:06.505000,L8,472.23,255.37,240.45,252.64,246.20,224.91,234.68,223.32,191.83,224.63,194.46,227.39,221.96,200.20,234.28,231.45,234.94,234.38,239.04,242.65,230.11,240.09,231.30,200.79,,251.83,257.92,248.01,236.78,235.70,228.45,219.27,219.78,224.72,205.99,221.00,212.47,227.05,205.56,214.44,217.57,232.60,233.72,224.27,,,,
2016-08-07 22:19:37.341000,L8,511.21,328.13,278.47,283.27,261.01,520.57,528.65,518.39,545.52,540.42,232.27,246.84,248.64,223.24,272.99,265.17,255.72,264.83,269.98,268.58,263.45,266.10,265.14,458.65,458.70,486.45,285.98,279.88,273.48,268.25,258.71,252.85,256.68,261.08,235.77,254.29,247.02,255.76,259.15,248.20,255.10,267.29,275.83,267.24,249.78,250.49,264.56,269.86
2016-09-08 22:19:48.652000,L8,493.09,302.45,276.90,284.56,261.40,256.79,252.28,246.49,236.71,247.20,239.67,252.28,249.41,229.37,276.83,265.11,260.96,269.55,274.97,269.62,263.32,265.64,265.62,271.84,276.46,291.96,287.78,285.85,277.01,267.15,255.43,249.29,254.96,259.02,247.11,254.77,252.95,254.16,253.22,250.33,257.32,264.56,268.77,265.59,249.08,259.08,280.63,315.30
2016-12-29 22:19:49.454000,L8,302.77,232.88,240.77,,,,,,,,,206.59,203.09,163.56,233.31,229.41,230.51,236.04,238.18,167.94,194.69,192.78,230.06,236.75,245.17,257.46,263.39,257.24,246.25,243.11,227.65,211.27,225.86,209.95,,,,,,209.03,222.62,230.29,180.43,215.70,192.85,185.36,197.09,197.79
2017-01-23 22:13:31.167000,L8,472.53,334.56,307.98,301.16,277.73,270.52,273.04,263.81,250.97,316.46,319.54,329.43,332.83,231.28,338.15,336.45,317.45,278.71,284.52,282.94,348.13,360.67,356.15,279.51,289.20,297.14,297.63,287.18,277.55,270.88,269.04,260.29,266.46,264.67,262.89,267.42,266.52,265.28,267.19,258.27,267.50,269.46,270.89,264.09,253.33,261.04,293.72,318.60
2017-02-08 22:13:22.774000,L8,425.88,329.92,338.85,304.94,301.97,266.76,307.22,297.96,294.88,290.00,303.35,287.21,289.73,289.22,315.25,289.31,292.76,305.36,306.66,314.79,316.29,305.56,311.79,321.08,328.77,332.17,328.96,328.88,303.62,287.99,281.79,281.22,296.81,300.20,294.74,298.98,297.95,295.19,303.67,297.57,300.75,308.68,312.76,292.92,237.42,249.38,262.84,271.01
2017-02-15 22:19:31.641000,L8,472.33,305.23,280.37,283.97,263.22,258.82,255.55,245.26,240.82,248.69,243.22,254.85,251.81,220.59,282.83,267.86,264.24,268.97,274.78,272.30,264.97,266.43,265.74,268.99,277.27,288.01,284.57,281.48,274.13,267.06,258.96,253.38,254.71,258.69,250.65,255.86,258.51,256.40,254.56,252.02,259.79,265.04,263.75,254.87,238.57,251.41,265.20,268.47
2017-02-24 22:13:17.856000,L8,514.28,346.48,298.64,294.46,280.51,298.46,267.98,257.71,248.71,259.87,255.52,259.38,266.34,251.98,315.69,313.03,300.11,305.99,317.43,323.63,329.23,331.79,324.71,326.95,332.62,331.79,295.00,290.38,301.53,291.60,299.55,263.43,289.42,298.17,291.91,294.79,304.60,298.11,310.39,308.88,269.55,274.10,275.86,313.89,284.83,274.68,285.92,318.14
