dates,satname,nzd0074-0000,nzd0074-0001,nzd0074-0002,nzd0074-0003,nzd0074-0004,nzd0074-0005,nzd0074-0006,nzd0074-0007,nzd0074-0008,nzd0074-0009,nzd0074-0010,nzd0074-0011,nzd0074-0012,nzd0074-0013
2022-02-14 22:11:37.090000,L9,220.94,230.12,240.69,248.13,250.42,256.03,256.75,261.76,274.89,281.95,292.26,308.42,310.30,315.32
2022-02-14 22:12:01.049000,L9,223.18,232.51,244.58,252.13,254.59,260.31,262.05,266.44,277.89,284.78,295.27,310.77,312.92,317.45
2022-02-22 22:11:26.680000,L8,224.78,232.80,244.45,254.49,253.42,259.66,260.96,266.74,274.26,281.67,291.21,306.24,307.53,314.85
2022-02-22 22:11:50.626000,L8,262.03,266.94,278.38,282.18,288.43,287.11,291.80,298.55,300.74,299.12,309.32,319.75,327.38,327.89
2022-03-02 22:11:50.022000,L9,219.72,223.56,233.75,244.34,242.11,249.28,251.66,258.64,269.23,276.49,284.57,302.06,302.71,309.18
2022-03-26 22:11:11.888000,L8,,,,,,,,,,285.00,290.28,305.66,307.34,313.15
2022-05-05 22:11:07.160000,L9,222.57,229.37,239.80,248.32,249.76,253.21,254.63,261.06,268.86,281.76,289.03,302.57,302.32,308.06
2022-05-05 22:11:31.114000,L9,221.88,228.46,238.82,247.78,249.35,252.79,254.30,260.69,268.84,282.02,288.78,302.88,302.59,308.56
2022-05-21 22:10:55.639000,L9,,,,,,,,239.86,250.47,265.05,273.98,292.14,294.01,296.09
2022-05-21 22:11:19.594000,L9,224.82,229.57,240.03,249.37,248.99,253.82,256.32,261.77,267.82,280.51,287.28,306.23,303.26,308.56
2022-07-08 22:11:15.271000,L9,,,,,,,,237.43,250.31,264.81,272.23,282.32,294.82,298.44
2022-07-08 22:11:39.226000,L9,230.18,236.64,245.93,255.87,255.75,259.11,263.29,269.12,275.24,284.98,294.01,311.41,310.68,316.05
2022-07-16 22:11:39.057000,L8,,,,,,,,245.88,250.90,262.06,269.81,287.26,293.50,290.24
2022-07-16 22:12:03.012000,L8,,,,,,,,246.73,252.40,263.71,271.72,288.02,293.83,291.65
2022-09-02 22:11:56.436000,L8,245.13,247.93,256.41,264.32,265.00,266.43,271.40,281.20,279.20,292.10,298.45,315.15,307.94,320.11
2022-09-10 22:12:03.656000,L9,228.64,232.21,243.65,256.55,253.00,258.00,262.94,268.06,273.64,283.57,290.13,302.67,302.97,308.80
2022-10-20 22:11:59.771000,L8,233.73,238.81,249.54,255.58,254.85,259.83,263.27,268.67,275.24,285.17,293.55,310.47,309.36,317.65
2023-02-09 22:11:45.094000,L8,,,,,,,,,,289.47,287.19,301.94,304.25,308.07
2023-02-09 22:12:09.040000,L8,,,,,,,,,,,286.97,301.75,304.14,307.91
2023-03-13 22:11:23.206000,L8,223.84,229.91,241.88,251.27,252.06,256.92,260.80,263.90,273.73,282.12,290.38,308.18,307.40,313.33
2023-03-13 22:11:47.152000,L8,250.59,250.13,269.13,265.69,275.57,271.14,287.76,280.05,285.34,289.96,298.97,317.37,315.03,319.83
2023-03-21 22:11:31.242000,L9,223.03,228.52,239.30,249.25,249.39,253.19,256.19,259.72,268.30,281.63,289.05,303.95,305.08,313.86
2023-03-21 22:11:55.188000,L9,218.21,222.68,233.08,243.14,244.52,247.75,251.03,253.64,263.97,269.97,283.51,299.53,302.14,309.73
2023-03-29 22:11:37.049000,L8,255.00,260.99,260.83,262.74,273.34,270.71,275.10,289.40,287.63,290.36,302.78,317.19,319.56,324.00
2023-05-16 22:10:40.417000,L8,226.34,233.13,244.02,253.07,255.00,258.26,262.05,267.72,274.21,284.92,291.45,310.66,309.85,317.25
2023-05-16 22:11:04.371000,L8,224.27,231.08,243.13,252.50,254.17,257.65,261.52,267.29,273.53,284.65,291.28,310.65,309.64,317.31
2023-05-24 22:10:53.254000,L9,209.98,216.81,221.28,225.84,234.88,239.69,237.82,242.15,253.47,265.33,272.52,288.72,294.90,294.30
2023-05-24 22:11:17.213000,L9,,,,,,,,236.61,248.04,261.60,270.59,287.79,294.00,293.01
2023-06-09 22:10:48.959000,L9,,,,,,,,238.30,251.69,263.50,272.08,287.74,293.58,294.20
2023-06-09 22:11:12.914000,L9,226.74,233.73,244.68,253.14,256.17,257.87,262.37,266.85,271.14,284.45,289.02,303.77,305.15,311.43
2023-06-17 22:10:53.102000,L8,,,,,,,,240.67,253.38,268.30,273.09,290.36,295.24,295.77
2023-06-17 22:11:17.056000,L8,227.09,233.84,246.50,255.25,255.93,258.83,262.64,267.51,273.12,284.30,290.15,305.79,306.23,312.51
2023-06-25 22:10:44.261000,L9,,,,,,,,,242.80,257.86,268.47,280.67,292.23,293.55
2023-06-25 22:11:08.216000,L9,,,,,,,,,238.80,255.94,266.31,278.99,291.32,293.13
2023-07-11 22:11:00.406000,L9,210.37,217.14,,,,,,242.19,258.34,267.76,276.63,292.44,294.98,298.95
2023-07-11 22:11:24.365000,L9,227.28,231.84,244.13,254.40,254.41,257.79,262.40,266.19,275.27,285.43,295.38,311.92,310.24,315.38
2023-07-27 22:11:03.005000,L9,,,,,,,,,,,273.80,291.50,295.96,301.62
2023-07-27 22:11:26.959000,L9,,,,,,,,,,265.50,274.31,292.05,295.65,301.84
2023-08-12 22:11:11.436000,L9,,,,,,,,,,,251.56,288.52,293.25,297.45
2023-08-20 22:11:23.591000,L8,,,,,,,,,,258.81,265.40,287.67,294.23,297.79
2023-08-20 22:11:47.546000,L8,,,,,,,,,,258.40,265.02,287.34,293.78,297.25
2023-08-28 22:11:20.303000,L9,224.24,232.25,243.57,251.26,255.68,258.34,263.35,266.13,276.10,286.52,296.19,313.73,311.38,317.80
2023-08-28 22:11:44.258000,L9,224.14,233.30,244.19,251.88,256.88,260.28,265.14,266.90,277.60,288.59,298.27,315.52,313.48,319.66
2023-09-05 22:11:22.812000,L8,208.95,,,,,,,239.87,253.86,264.71,272.47,289.08,293.72,295.37
2023-09-05 22:11:46.771000,L8,226.72,232.95,245.67,255.73,256.26,262.36,264.80,270.73,277.39,285.59,294.26,309.19,308.41,313.43
2023-09-13 22:11:29.496000,L9,246.80,,,,,,,,,,275.03,310.65,315.15,315.91
2023-09-13 22:11:53.459000,L9,239.49,,,,,,,,,,266.07,305.51,310.84,314.32
2023-09-29 22:11:26.883000,L9,257.83,262.14,257.66,266.54,271.96,273.81,278.17,285.91,292.17,293.96,303.36,317.27,319.09,319.74
2023-10-07 22:11:33.192000,L8,229.99,237.71,248.43,257.35,258.24,261.06,266.64,269.70,279.57,287.87,299.10,314.48,315.87,320.43
2023-10-07 22:11:57.146000,L8,225.81,233.46,244.91,252.69,254.80,257.91,263.06,265.06,276.26,285.46,295.38,311.91,313.19,318.36
2023-10-15 22:11:39.127000,L9,228.88,234.97,246.91,255.46,257.27,261.99,265.62,270.90,276.40,286.13,294.25,310.36,309.06,314.96
2023-10-15 22:12:03.081000,L9,228.09,234.08,245.81,254.52,256.22,261.32,264.96,268.19,275.78,285.61,294.23,310.31,309.24,314.93
2023-11-08 22:11:33.075000,L8,222.36,229.63,241.21,250.28,254.20,255.89,256.33,262.38,272.34,283.28,291.26,309.24,310.98,317.80
2023-11-08 22:11:57.030000,L8,208.07,202.72,216.72,230.51,237.11,239.17,234.68,239.70,254.51,261.71,273.02,288.95,298.20,304.77
2023-11-16 22:11:36.245000,L9,228.82,234.83,244.22,254.20,254.18,258.58,261.81,263.85,271.39,281.09,288.58,302.16,304.77,308.06
2023-12-18 22:11:45.147000,L9,,,,,,255.97,256.97,260.75,268.79,280.32,287.77,300.50,305.03,310.25
2024-01-11 22:11:32.492000,L8,,,,,,,,,251.77,266.13,271.74,289.16,297.06,303.08
2024-01-11 22:11:56.446000,L8,224.45,232.41,245.36,253.69,255.87,257.71,261.75,265.20,274.86,286.19,291.79,311.73,310.66,318.79
2024-02-04 22:11:43.788000,L9,223.12,231.08,243.04,252.67,253.22,256.61,260.84,264.78,275.81,286.04,296.52,312.57,314.99,318.93
2024-02-04 22:12:07.739000,L9,223.68,232.12,244.01,253.49,254.52,257.31,262.15,265.79,276.68,286.72,297.65,313.76,316.14,319.96
2024-02-28 22:11:24.294000,L8,226.10,265.60,249.47,253.98,254.21,256.95,260.72,266.16,273.16,282.29,289.59,305.96,304.99,310.44
2024-02-28 22:11:48.245000,L8,224.99,265.49,248.12,252.92,252.70,256.16,259.62,265.39,271.67,281.29,288.13,304.20,303.56,309.07
2024-03-15 22:11:14.022000,L8,217.77,228.73,235.30,242.94,244.54,250.54,253.40,254.96,270.05,278.76,286.36,304.42,303.43,309.62
2024-03-15 22:11:37.973000,L8,217.36,228.69,235.63,242.98,244.54,250.57,253.39,255.01,269.81,278.22,286.16,303.89,303.03,309.13
2024-03-23 22:11:31.656000,L9,,235.02,239.87,250.44,247.01,251.80,,,,270.54,287.22,301.50,304.35,308.00
2024-03-23 22:11:55.610000,L9,,234.00,239.36,250.03,246.33,251.56,,,,271.74,287.87,302.52,305.13,308.87
2024-04-16 22:10:55.356000,L8,225.94,231.81,244.49,251.85,256.43,258.89,263.87,265.21,276.32,285.45,296.39,310.82,313.53,318.06
2024-04-16 22:11:19.307000,L8,224.28,230.90,243.07,251.37,255.30,258.16,263.06,264.67,276.12,284.98,295.28,310.34,313.15,317.81
2024-05-02 22:10:44.568000,L8,223.63,223.75,231.87,245.07,244.46,246.77,248.76,256.63,268.09,280.35,284.16,304.49,306.29,312.73
2024-05-02 22:11:08.519000,L8,275.03,231.03,336.19,250.49,253.73,254.20,254.26,263.42,278.95,299.51,311.77,331.79,314.36,319.75
2024-05-10 22:11:00.825000,L9,237.51,236.84,249.01,258.33,258.09,262.27,265.28,276.32,274.17,285.49,290.40,304.85,305.00,308.18
2024-05-10 22:11:24.784000,L9,230.68,233.53,246.41,256.51,255.68,260.38,262.15,270.06,272.66,284.53,289.83,303.96,304.72,307.99
2024-05-18 22:10:31.990000,L8,224.97,231.30,242.68,252.03,253.32,257.29,261.85,263.62,273.21,283.67,290.91,308.68,308.67,316.40
2024-05-18 22:10:55.940000,L8,223.48,229.77,241.40,251.09,252.14,256.67,261.08,262.69,272.66,283.17,290.62,308.64,309.03,316.25
2024-05-26 22:10:48.268000,L9,289.72,289.31,296.72,303.05,297.17,308.51,299.05,317.15,312.53,313.35,327.39,329.28,322.10,328.37
2024-05-26 22:11:12.218000,L9,288.55,288.05,295.07,302.19,295.88,308.30,297.26,315.60,314.03,311.85,327.73,328.78,323.21,328.65
2024-06-11 22:10:42.335000,L9,220.20,206.46,245.03,232.96,252.90,251.11,252.90,257.10,263.30,274.81,282.78,298.70,300.91,305.00
2024-06-11 22:11:06.286000,L9,,,,,229.75,243.55,247.01,249.10,252.73,265.90,273.16,291.57,297.22,300.93
2024-06-27 22:10:29.087000,L9,250.64,252.81,,,,,,,,,,,,
2024-08-06 22:10:57.495000,L8,,,,,,,,,239.49,260.65,268.50,286.73,294.58,296.00
2024-08-06 22:11:21.454000,L8,,,,,,,,,238.02,259.28,267.16,286.73,294.78,295.80
2024-08-22 22:11:10.580000,L8,219.19,223.99,230.17,242.70,244.71,249.17,252.06,256.93,264.04,274.52,282.73,297.62,299.43,305.49
2024-08-22 22:11:34.534000,L8,219.86,224.55,232.56,244.61,244.88,249.12,252.01,256.95,264.17,274.73,282.93,297.96,299.63,305.82
2024-09-07 22:11:43.073000,L8,218.41,224.19,235.44,245.35,246.20,250.06,254.20,258.44,266.20,275.71,285.00,299.32,300.85,308.09
2024-12-04 22:11:36.525000,L9,225.39,230.10,242.80,251.63,251.05,256.44,257.65,263.75,271.72,279.27,287.48,301.12,304.82,310.98
2024-12-04 22:12:00.480000,L9,226.37,230.53,243.58,252.32,251.74,257.08,259.03,264.26,272.39,279.95,288.03,301.70,305.29,311.60
2024-12-28 22:11:26.745000,L8,223.23,230.36,242.27,252.11,251.85,255.35,260.15,263.69,271.67,281.33,290.72,307.13,312.41,318.19
2024-12-28 22:11:50.695000,L8,224.37,231.65,242.70,252.34,252.37,256.67,260.30,264.01,272.04,281.65,290.93,307.13,312.20,318.21
2025-01-05 22:11:31.099000,L9,210.45,216.41,228.12,239.16,241.38,246.54,247.53,250.69,262.70,272.29,282.15,296.45,300.76,306.88
2025-01-05 22:11:55.058000,L9,214.12,219.40,233.03,242.23,243.71,249.28,249.83,253.05,265.80,274.71,284.34,298.44,302.51,308.50
2025-01-29 22:11:28.545000,L8,282.67,289.69,293.76,301.57,295.67,299.75,298.65,305.56,305.67,306.11,318.43,325.23,326.56,331.02
2025-01-29 22:11:52.495000,L8,231.08,237.19,248.83,257.37,257.15,261.75,263.74,269.07,276.58,284.45,294.58,309.27,312.36,316.79
2025-02-06 22:11:31.478000,L9,225.60,232.18,242.80,252.55,253.93,256.89,260.24,263.68,273.36,284.32,290.77,310.37,311.33,320.27
2025-02-06 22:11:55.429000,L9,226.10,232.53,242.92,252.61,254.43,256.99,260.28,264.00,273.60,284.37,290.88,310.47,311.53,320.38
2025-03-10 22:11:52.276000,L9,227.21,234.34,241.46,250.89,271.25,,,,,,,307.68,309.40,317.77
2025-03-18 22:11:06.753000,L8,201.99,,,,,,,,,,,,,
2025-03-26 22:11:41.456000,L9,213.94,218.85,226.53,240.35,235.46,233.87,,,,,278.14,298.02,301.99,310.23
2025-04-11 22:11:41.675000,L9,,,,,232.94,241.75,242.16,248.25,260.05,,,,,
2025-04-27 22:11:32.816000,L9,,,,,,,,,247.99,264.44,269.34,288.61,295.26,298.72
2025-05-05 22:10:48.680000,L8,222.42,228.95,239.71,250.10,251.14,255.11,259.36,261.91,271.30,282.75,289.97,306.94,307.43,314.68
2025-05-05 22:11:12.639000,L8,,,,,,,,,246.58,260.90,271.32,287.91,295.66,300.76
2025-05-13 22:10:58.639000,L9,227.55,235.57,247.85,257.01,256.17,260.26,263.69,266.61,275.77,283.03,291.51,306.36,305.88,311.05
2025-05-21 22:10:52.095000,L8,227.76,233.44,244.26,253.62,254.98,258.45,262.37,269.04,275.33,285.13,291.76,310.86,309.23,317.70
2025-05-21 22:11:16.046000,L8,208.98,,,,,,,,255.02,269.18,273.41,293.15,297.74,304.10
2025-05-29 22:11:15.744000,L9,218.52,219.99,230.29,241.66,244.44,247.10,249.70,253.50,261.23,271.20,280.50,297.56,299.23,306.82
2025-06-22 22:11:07.771000,L8,,,,,,,,,,261.17,268.14,288.70,293.27,297.70
2025-06-22 22:11:31.725000,L8,221.73,228.78,240.01,249.82,250.77,255.57,257.56,264.19,273.43,281.78,291.27,308.41,308.81,315.43
2025-06-30 22:11:31.747000,L9,,,,,,,,,,249.90,259.60,280.63,287.53,294.12
2025-07-16 22:11:13.006000,L9,,,,,,,,,248.34,262.86,270.42,288.53,293.46,298.87
2025-08-01 22:11:18.967000,L9,227.31,234.66,246.84,255.19,256.53,261.07,264.02,265.48,274.22,283.88,293.17,310.00,309.43,315.88
2025-08-09 22:11:25.572000,L8,,,,,,,,237.18,250.62,264.29,272.45,287.92,293.15,295.94
2025-08-09 22:11:49.526000,L8,,,,,,,,236.61,250.43,264.40,272.73,288.13,293.29,296.36
2025-08-17 22:11:54.672000,L9,,,,,,,,237.05,250.03,266.72,273.98,290.28,296.40,303.53
2025-09-18 22:12:01.813000,L9,223.79,230.20,242.03,251.79,252.57,256.29,261.32,264.67,272.59,284.37,291.58,308.78,306.83,315.96
2025-10-04 22:12:06.102000,L9,224.09,230.81,243.34,251.68,253.55,257.15,261.68,265.23,272.02,280.95,289.46,309.87,308.72,318.33
2025-11-05 22:12:10.440000,L9,226.47,233.07,246.32,255.42,256.00,259.84,264.17,267.46,275.21,283.55,291.91,304.72,306.59,313.89
2025-11-13 22:11:40.635000,L8,198.88,,,,,,,,,,,,,
2025-11-13 22:12:04.594000,L8,196.17,,,,,,,,,,,,,
