dates,satname,nzd0541-0000,nzd0541-0001,nzd0541-0002,nzd0541-0003,nzd0541-0004,nzd0541-0005,nzd0541-0006,nzd0541-0007,nzd0541-0008,nzd0541-0009,nzd0541-0010,nzd0541-0011,nzd0541-0012,nzd0541-0013,nzd0541-0014,nzd0541-0015,nzd0541-0016,nzd0541-0017,nzd0541-0018,nzd0541-0019,nzd0541-0020,nzd0541-0021,nzd0541-0022,nzd0541-0023,nzd0541-0024,nzd0541-0025,nzd0541-0026,nzd0541-0027,nzd0541-0028,nzd0541-0029,nzd0541-0030,nzd0541-0031,nzd0541-0034,nzd0541-0032,nzd0541-0033
2022-03-02 22:14:37.725000,L9,346.46,355.85,356.14,358.56,356.49,351.90,349.32,349.99,347.17,346.33,352.34,354.33,351.75,351.37,348.01,341.42,343.70,349.30,353.71,349.76,346.46,335.01,332.25,331.42,327.03,329.13,324.11,323.03,320.82,312.68,296.38,300.61,300.14,301.71,304.96
2022-03-09 22:20:49.257000,L9,345.99,357.03,356.76,357.32,360.37,354.84,353.44,354.36,348.39,349.62,352.84,355.67,352.79,352.14,348.49,343.17,344.31,348.72,353.33,349.48,347.57,335.01,332.51,331.49,327.57,328.52,321.95,320.12,314.09,305.25,294.94,297.40,301.96,297.16,303.23
2022-03-17 22:20:41.710000,L8,350.38,359.95,360.97,354.57,356.92,350.40,350.08,365.85,,351.95,354.01,353.12,349.45,353.26,348.79,344.81,344.61,349.89,358.83,355.62,352.20,350.16,349.96,341.55,342.90,338.57,326.78,329.00,323.87,314.54,299.14,303.39,305.71,303.53,307.08
2022-04-10 22:20:41.030000,L9,302.80,317.94,311.38,304.93,327.25,322.59,334.41,309.69,320.98,326.67,330.98,332.38,332.80,329.58,326.98,320.53,322.39,330.68,337.37,330.70,327.38,321.14,319.07,318.74,314.94,313.82,309.91,312.05,305.61,296.82,282.33,288.87,,,
2022-05-04 22:20:37.713000,L8,350.78,361.25,360.68,365.34,365.23,360.19,356.54,359.04,353.46,351.60,352.74,355.58,352.23,350.58,347.15,338.91,342.11,348.21,350.68,348.24,342.79,333.99,330.82,331.71,333.46,330.67,325.69,327.00,323.78,318.15,299.52,307.51,306.46,306.42,307.13
2022-05-28 22:20:18.438000,L9,,,,,,,,,,,,,,,,,,,297.72,297.53,290.08,285.42,283.13,296.92,295.70,289.65,287.08,274.52,,,,,,,
2022-06-05 22:20:51.340000,L8,,319.56,311.66,317.37,329.14,316.20,335.95,311.62,297.67,318.63,307.46,329.46,330.58,328.11,322.44,314.89,314.07,327.82,337.42,327.94,322.22,322.21,315.42,320.16,324.65,318.01,304.30,314.03,311.31,300.42,284.23,,,,
2022-07-15 22:20:36.379000,L9,,,,,,,,,,,,,320.70,324.43,319.43,309.71,302.70,321.61,327.21,315.54,310.38,314.34,309.93,317.22,315.11,307.55,288.94,270.43,295.63,274.51,252.13,,,,
2022-07-31 22:20:51.284000,L9,,,,,,310.38,266.57,282.22,292.39,278.35,307.44,290.99,322.98,325.22,321.54,310.37,315.25,324.61,329.44,325.72,320.62,319.70,314.12,318.21,316.53,310.33,294.13,276.18,292.90,284.20,273.67,,,,
2022-08-08 22:21:16.880000,L8,352.95,365.19,363.21,366.42,365.82,362.99,360.16,361.95,358.78,355.88,359.09,358.46,355.15,352.18,350.86,345.70,346.50,350.55,353.91,349.18,350.46,342.27,344.01,343.66,337.41,331.81,329.86,325.39,323.97,319.01,302.23,309.54,307.87,309.00,306.27
2022-08-09 22:14:46.212000,L9,,,,,,,,,,,,,317.88,324.58,321.49,312.48,311.54,323.50,324.15,317.51,311.30,315.51,311.92,317.94,313.80,308.16,289.16,266.32,290.36,276.63,266.51,,,,
2022-08-25 22:14:50.743000,L9,353.17,361.23,359.21,361.95,364.03,360.25,357.21,358.25,352.24,347.94,352.59,350.91,349.46,346.57,345.88,338.75,341.84,346.91,350.06,346.83,343.37,335.03,331.79,331.02,329.40,328.12,323.34,320.77,319.98,314.20,298.69,302.59,303.24,304.68,306.28
2022-08-25 22:15:14.706000,L9,352.21,359.84,358.01,360.60,362.52,358.54,355.38,356.43,349.58,344.61,350.64,348.18,347.25,344.18,343.90,335.73,339.46,345.61,348.80,345.43,340.57,333.84,330.50,329.96,327.41,325.95,321.27,319.19,317.16,311.57,297.13,301.00,299.96,303.25,304.77
2022-09-09 22:21:23.307000,L8,361.71,387.43,368.80,360.89,360.09,353.42,343.49,340.73,331.50,329.74,330.61,329.70,345.14,341.86,345.24,341.18,341.67,347.46,349.54,347.31,341.51,334.51,331.89,330.83,328.57,328.35,323.21,321.02,317.97,312.68,297.74,304.20,,300.22,305.11
2022-09-10 22:14:51.402000,L9,308.07,322.37,316.30,325.89,336.51,328.51,335.95,322.18,323.25,328.42,331.22,330.02,329.39,329.33,328.00,321.63,322.78,328.21,333.75,329.80,325.94,317.62,,311.70,315.84,312.44,306.43,307.82,303.50,296.02,278.92,286.69,,,
2022-09-17 22:21:06.325000,L9,,,,,,,,,,,,,,302.57,299.77,282.64,284.03,304.81,299.43,292.40,272.37,289.27,287.97,293.70,284.73,262.70,,,,,,,,,
2022-10-19 22:21:14.754000,L9,,,,,338.47,333.27,334.83,331.55,326.93,330.99,333.87,332.49,331.56,329.96,329.04,314.64,325.02,332.77,337.01,331.17,324.33,312.83,,,,,,,,,,,,,
2022-10-28 22:15:03.247000,L9,350.74,360.50,357.64,361.49,361.17,360.65,359.61,359.77,358.52,357.28,362.91,361.12,355.15,358.33,352.95,350.37,346.62,354.73,355.60,351.97,347.47,336.34,334.72,338.44,334.65,339.76,333.54,336.79,330.66,318.35,299.61,306.43,306.24,305.42,306.19
2022-10-28 22:15:27.210000,L9,349.25,359.04,356.00,360.02,359.20,359.06,356.71,358.31,356.05,355.66,359.14,358.23,353.85,355.71,350.83,348.44,345.42,351.21,352.32,350.96,345.85,335.21,333.42,333.52,332.63,337.35,330.57,335.27,328.87,316.21,298.57,303.09,304.67,303.74,304.55
2022-12-06 22:21:13.854000,L9,325.89,330.26,326.19,330.43,332.14,327.35,326.69,328.56,324.87,325.05,331.65,331.63,328.85,326.44,325.48,320.03,322.72,319.63,326.90,330.04,321.54,,,292.26,299.05,293.23,304.27,308.05,303.87,291.93,278.02,281.25,,279.16,
2022-12-30 22:21:12.462000,L8,348.10,358.54,360.27,360.51,361.08,360.38,360.88,359.10,356.81,357.05,361.99,363.96,359.03,359.51,357.71,348.88,348.96,358.19,366.64,355.35,355.15,337.47,341.00,342.72,335.91,342.37,340.39,342.54,330.40,319.49,300.67,307.59,308.92,305.44,306.94
2023-01-07 22:21:14.460000,L9,351.40,360.14,360.52,361.02,361.67,359.49,359.02,360.37,359.14,358.54,363.13,364.17,361.82,361.57,360.34,353.18,353.69,358.13,363.96,355.27,357.24,337.34,334.58,336.80,334.33,340.21,329.20,337.63,328.16,319.71,302.79,308.00,309.57,305.92,307.97
2023-01-08 22:15:00.142000,L8,350.59,359.59,359.19,359.56,357.66,355.25,351.84,354.89,352.89,353.35,355.87,357.13,355.43,354.47,353.26,349.40,349.02,353.79,358.04,351.93,349.39,335.49,332.66,330.59,327.78,331.37,327.65,328.58,323.97,316.31,300.16,302.64,305.72,303.56,305.46
2023-01-08 22:15:24.110000,L8,349.53,358.46,358.25,358.35,356.81,353.70,350.46,353.04,350.94,351.68,354.34,355.86,354.17,352.89,351.45,347.94,347.38,351.81,355.82,350.81,347.79,334.65,331.76,329.80,326.92,329.85,326.36,326.61,322.18,314.64,299.10,301.79,303.81,302.67,304.41
2023-01-15 22:21:05.646000,L8,347.93,355.74,354.64,356.77,356.02,350.97,350.37,353.32,350.28,350.56,353.28,354.68,353.89,352.70,351.09,347.28,345.88,351.99,353.73,351.06,347.73,334.84,331.55,330.17,327.67,329.74,326.60,326.01,321.06,313.44,298.67,301.37,302.35,302.15,304.29
2023-02-01 22:15:05.201000,L9,,,,,,,313.68,315.13,302.82,336.28,314.38,312.95,322.57,320.91,327.34,324.49,330.03,329.29,339.27,333.95,333.16,326.15,326.64,325.59,323.31,322.19,321.64,320.74,316.00,308.19,294.97,296.91,299.20,297.78,300.45
2023-02-17 22:15:01.258000,L9,344.73,355.84,354.63,358.02,355.79,352.04,350.10,353.20,349.90,351.35,352.57,355.19,352.21,350.88,349.33,344.77,344.57,348.50,351.55,349.26,345.33,333.16,330.62,329.95,326.66,329.19,324.53,325.87,321.36,314.01,298.29,300.73,304.94,302.29,305.03
2023-02-17 22:15:25.217000,L9,345.14,356.12,354.84,358.05,355.78,352.01,349.89,352.71,349.67,350.72,352.27,354.78,351.56,350.27,348.76,344.15,343.95,347.96,351.19,348.70,344.80,332.56,330.00,329.43,326.21,328.39,323.92,324.71,320.21,313.34,297.72,300.58,304.52,302.02,304.96
2023-02-24 22:21:03.459000,L9,346.05,358.22,357.48,361.90,358.36,353.04,352.13,354.54,350.02,351.29,352.86,355.17,351.93,350.72,348.86,342.96,343.16,347.24,350.42,348.20,344.68,332.71,328.94,329.10,326.31,326.54,323.46,324.53,319.46,312.83,297.42,301.29,305.17,302.05,305.12
2023-02-25 22:14:39.957000,L8,348.28,359.31,356.74,362.22,358.39,356.09,354.95,357.35,354.56,353.84,354.50,357.86,353.76,352.57,350.12,346.50,345.27,351.26,352.40,350.13,347.06,334.43,330.76,331.16,328.03,328.98,324.68,324.37,317.47,313.57,298.74,301.95,306.34,303.48,306.32
2023-02-25 22:15:03.925000,L8,348.48,359.24,356.65,361.78,357.83,354.91,353.13,355.89,352.82,352.08,353.16,355.88,352.23,350.95,348.64,344.53,343.57,348.99,351.05,348.66,345.71,333.08,329.10,329.51,326.54,327.11,322.83,322.25,315.14,311.22,297.20,301.23,305.18,302.68,305.27
2023-03-05 22:14:49.135000,L9,347.25,356.29,356.88,361.08,357.07,355.15,351.52,355.42,351.06,352.17,354.08,355.18,352.52,351.20,349.46,345.41,346.10,349.35,351.82,347.87,344.22,333.61,330.58,330.39,327.60,327.00,324.61,325.98,322.04,313.24,298.35,300.46,306.71,303.14,305.79
2023-04-14 22:14:09.763000,L8,,,,,,,,278.94,302.13,326.18,328.12,330.16,329.09,326.75,322.91,319.26,319.55,326.88,336.68,328.86,325.72,316.37,313.39,317.54,314.75,310.98,306.06,309.43,303.35,294.55,279.25,262.79,,,
2023-04-14 22:14:33.731000,L8,347.27,359.56,360.11,361.58,362.86,359.53,358.95,359.09,355.87,354.35,354.13,355.59,352.45,348.34,346.41,342.74,343.15,346.84,349.24,347.66,338.29,332.56,329.06,329.05,325.41,326.62,322.96,323.14,320.23,315.38,298.49,303.05,306.80,302.77,305.44
2023-04-29 22:20:31.914000,L9,,,,,,,,269.27,297.65,319.99,317.04,322.89,325.65,313.77,310.66,304.78,309.95,320.56,317.71,309.25,309.62,305.64,305.28,307.16,306.08,306.56,294.81,296.56,291.94,279.91,249.20,,,,
2023-05-24 22:14:04.912000,L9,285.04,315.64,310.19,306.33,324.89,311.37,334.65,315.38,294.98,321.13,310.45,320.92,325.41,323.13,315.01,312.49,301.48,321.19,327.56,325.14,314.94,310.17,308.38,316.76,313.18,310.59,296.18,304.95,301.96,295.71,273.24,,,,
2023-05-24 22:14:28.875000,L9,279.91,310.85,300.89,299.78,319.11,308.45,329.69,311.45,291.86,318.15,294.90,314.13,320.56,316.60,311.53,308.86,298.19,317.36,323.23,323.80,308.77,306.51,305.39,312.52,307.55,308.88,293.16,298.99,300.05,292.85,252.83,,,,
2023-05-31 22:20:15.755000,L9,,,321.97,337.22,344.23,334.76,342.98,348.51,335.56,333.65,338.82,336.93,334.02,333.13,323.14,324.89,321.45,330.19,336.74,333.16,323.22,313.99,314.04,302.34,301.97,,,,,,,,,,
2023-06-09 22:14:00.612000,L9,,,,,,309.71,333.46,309.61,259.92,261.98,287.11,276.45,320.23,320.11,311.92,301.89,296.42,320.71,315.46,318.63,305.11,308.49,305.52,315.96,312.19,304.20,292.43,275.87,291.82,275.44,242.90,,,,
2023-06-16 22:20:06.681000,L9,,,,,,,,,,,,,313.91,318.49,311.86,304.08,291.24,310.19,315.14,314.87,301.98,304.41,303.37,313.94,308.63,289.71,288.56,274.76,271.13,248.79,,,,,
2023-06-17 22:14:28.748000,L8,357.33,363.80,362.33,362.96,364.22,362.80,358.80,364.68,357.75,356.80,355.50,355.99,352.76,348.72,342.49,342.61,340.70,345.56,350.84,348.23,343.97,335.03,352.46,333.04,335.88,328.86,323.77,327.33,323.06,317.94,296.91,307.37,309.19,306.45,308.76
2023-06-24 22:20:18.087000,L8,,,,,,,,,,,,,307.28,306.48,289.55,289.70,281.22,297.54,,304.60,299.42,298.89,302.59,309.51,309.28,306.55,290.89,273.68,294.86,284.16,278.72,,,,
2023-07-27 22:14:14.688000,L9,,,,,,,,,,,,,307.44,320.40,313.58,309.59,294.59,309.09,313.70,304.55,301.83,301.14,300.35,308.53,306.49,288.80,281.39,258.53,,,,,,,
2023-07-27 22:14:38.659000,L9,,309.68,310.63,305.83,323.39,314.72,330.23,316.06,300.69,322.33,298.53,282.41,321.03,325.50,317.41,314.91,307.20,320.28,328.65,312.72,311.29,308.72,307.73,316.43,313.41,305.07,288.25,270.79,284.60,264.19,249.90,,,,
2023-08-27 22:20:47.606000,L8,289.90,313.80,306.99,301.87,329.43,325.66,336.84,315.35,319.37,325.70,326.27,324.66,322.45,325.45,320.95,317.28,317.56,324.40,327.53,324.81,315.52,313.97,311.47,316.43,313.71,308.10,295.22,283.10,287.66,283.86,275.93,266.65,,,
2023-09-04 22:20:46.451000,L9,350.19,359.93,360.65,358.97,362.85,360.56,358.06,359.18,354.92,354.28,354.62,356.03,350.95,348.49,345.19,342.58,341.69,346.99,349.16,346.96,338.26,332.23,330.03,330.06,326.60,326.26,319.15,320.16,317.63,309.28,298.02,302.46,306.84,304.90,306.17
2023-09-05 22:14:34.496000,L8,351.40,361.29,358.67,360.25,362.53,360.40,360.25,359.48,355.02,355.49,356.33,356.99,352.76,349.20,346.74,344.17,343.30,347.73,349.29,348.67,338.76,333.96,330.94,331.44,327.46,328.60,322.67,321.37,320.99,311.87,298.12,305.57,308.70,305.26,307.71
2023-09-29 22:15:02.542000,L9,,,,,,,,,,,,,,,277.62,295.99,302.08,309.07,300.07,301.43,291.63,298.35,291.64,304.93,300.67,297.90,297.40,285.24,287.30,261.99,274.45,283.29,,285.38,
2023-10-22 22:21:02.157000,L9,346.40,355.47,355.59,355.80,358.16,354.96,354.51,356.16,354.40,354.77,355.09,356.89,351.53,348.20,346.54,344.89,346.69,349.48,350.77,349.36,341.91,333.03,331.06,328.82,325.45,329.50,326.10,327.26,323.30,311.88,297.53,301.39,303.36,303.51,304.38
2023-11-24 22:14:51.719000,L8,346.50,357.35,357.01,356.07,359.42,357.02,356.03,357.30,356.06,355.95,361.56,361.15,357.35,353.20,350.35,347.82,347.37,353.03,355.04,351.30,346.44,334.41,332.23,331.12,327.12,332.83,327.38,330.52,326.42,317.97,300.69,305.75,306.45,304.40,306.42
2023-11-24 22:15:15.682000,L8,345.62,355.88,355.56,354.67,358.69,356.24,355.00,356.35,355.08,354.96,360.63,360.15,356.02,352.25,349.54,347.36,346.29,351.63,352.86,350.42,345.51,333.67,331.49,330.30,326.65,331.82,326.76,329.29,325.80,317.11,300.10,304.03,305.36,303.45,305.42
2023-12-09 22:21:02.419000,L9,,,,,,,,,,,,,311.24,338.96,336.01,333.40,334.32,337.08,338.93,337.72,332.37,322.65,321.87,317.55,316.54,316.05,310.28,316.23,313.41,302.75,289.08,291.55,,289.66,
2024-01-27 22:14:37.376000,L8,345.19,355.22,345.42,351.49,354.54,352.48,349.98,352.04,350.07,351.15,355.45,365.25,362.57,362.82,351.38,356.19,351.89,355.78,351.69,347.57,340.46,330.00,327.25,325.90,333.22,328.17,324.41,325.33,321.61,313.85,298.98,301.64,300.99,302.83,306.14
2024-02-04 22:14:55.450000,L9,355.45,363.30,364.01,365.54,364.12,359.52,359.52,361.08,359.82,359.53,368.42,370.43,367.35,364.24,359.87,353.31,352.58,359.75,365.31,354.20,359.19,342.30,336.85,334.42,333.67,336.03,332.63,335.58,329.57,323.86,309.55,312.57,314.76,311.80,313.10
2024-02-19 22:20:51.302000,L8,345.01,355.39,354.28,355.06,356.00,350.98,350.27,353.21,351.08,351.61,353.41,356.53,352.05,350.01,348.25,345.19,345.96,349.24,349.82,348.19,,347.85,328.04,297.85,360.57,341.18,334.63,254.73,,,,,,,
2024-02-28 22:14:35.935000,L8,334.34,342.68,337.55,343.90,347.05,333.90,321.57,,,259.75,286.31,302.40,313.93,323.69,323.85,332.20,332.56,337.11,341.04,335.23,329.59,322.38,319.31,319.35,315.64,313.74,311.97,314.13,305.80,299.59,288.50,291.64,,281.59,
2024-02-28 22:14:59.894000,L8,329.62,338.21,330.86,332.64,335.50,323.31,,,,,276.53,292.00,304.12,312.34,314.78,323.29,323.07,327.11,331.50,328.41,322.74,311.89,309.58,308.54,305.32,305.38,302.86,304.01,297.29,290.70,278.31,281.35,,276.99,
2024-03-22 22:20:30.323000,L8,347.71,355.50,357.69,356.83,359.88,356.00,355.78,357.07,354.72,352.49,355.95,357.44,353.45,350.94,349.14,345.66,345.36,349.15,349.50,346.13,342.82,332.28,328.76,327.46,324.88,325.17,322.87,322.67,318.39,312.73,297.32,300.83,301.93,301.53,303.67
2024-04-07 22:20:23.488000,L8,,,,,,,,270.87,288.17,318.41,325.72,329.80,329.20,325.17,321.26,312.12,318.09,323.31,331.30,328.43,324.48,313.44,312.01,315.20,314.25,310.33,,,,,,,,,
2024-04-24 22:14:13.960000,L9,352.80,361.73,361.12,362.88,361.48,359.61,355.54,359.79,356.97,354.79,355.08,358.95,354.98,350.71,348.39,346.15,345.80,348.67,350.10,346.41,342.68,332.03,329.66,329.66,327.21,324.25,322.05,322.85,322.33,315.85,299.04,302.74,309.02,305.94,307.51
2024-04-24 22:14:37.923000,L9,351.84,361.15,360.55,362.45,360.89,359.26,355.40,359.52,356.67,354.43,354.89,358.50,354.75,350.39,348.09,346.01,345.63,348.46,350.02,346.22,342.12,331.99,329.68,329.59,327.28,324.48,322.21,322.91,322.38,315.65,299.08,302.54,308.74,305.56,307.18
2024-05-26 22:13:59.921000,L9,286.03,316.06,312.31,305.64,324.93,313.04,330.25,310.68,270.15,320.21,314.88,325.02,327.62,323.51,313.09,307.24,273.36,279.18,281.00,303.92,283.00,291.77,291.81,297.46,294.33,285.89,281.83,257.51,,,,,,,
2024-06-10 22:19:52.303000,L8,,,,,,,,,,,287.64,278.42,327.37,328.15,323.96,318.74,310.93,316.17,323.64,307.62,288.72,291.10,271.98,288.33,,,,,,,,,,,
2024-06-19 22:14:12.986000,L8,,,,,,,,,,,,,312.08,311.16,307.19,295.00,291.47,307.82,324.61,306.62,303.44,302.67,303.85,310.06,309.62,308.96,292.62,278.06,296.18,271.23,242.71,,,,
2024-06-26 22:20:04.343000,L8,,,,,,,,,,,,,308.13,314.51,313.36,311.08,306.43,321.39,328.30,322.41,314.29,310.45,308.01,316.12,315.53,311.52,295.76,295.86,301.56,292.95,284.13,278.25,,,
2024-07-04 22:20:03.802000,L9,355.28,367.84,363.20,370.20,368.97,366.59,361.92,368.05,359.70,356.58,356.39,357.50,352.98,349.20,345.57,344.03,344.34,346.73,350.92,349.98,346.34,337.24,333.29,332.30,336.86,331.03,327.12,328.28,324.89,318.65,303.28,312.36,312.84,313.46,313.83
2024-07-05 22:13:57.118000,L8,361.11,369.76,367.58,371.15,369.02,368.74,361.54,368.25,358.96,356.29,354.39,357.55,353.49,349.09,343.67,342.35,343.94,347.02,351.40,349.10,345.32,336.51,333.32,332.06,337.24,331.00,326.95,329.80,326.75,319.50,304.86,310.51,312.95,315.28,313.78
2024-07-12 22:20:12.667000,L8,,,,,,311.00,330.11,,,,,,320.95,324.70,321.45,308.31,303.46,321.01,324.77,318.74,307.24,309.89,308.19,318.13,313.28,306.47,293.89,272.07,284.46,271.52,250.08,,,,
2024-07-13 22:14:02.265000,L9,288.71,317.72,316.77,316.05,329.89,322.30,336.33,312.90,261.46,317.71,293.87,295.68,327.23,326.78,318.20,318.41,313.49,324.25,335.70,325.86,320.06,316.35,312.97,318.45,318.11,311.66,297.54,288.27,300.75,292.58,279.28,258.61,,,
2024-07-13 22:14:26.232000,L9,,,,,,,,,,,,,311.52,316.70,310.07,310.29,294.92,315.08,321.81,306.88,300.53,306.92,305.43,308.75,308.76,302.41,288.79,265.92,272.46,253.63,,,,,
2024-08-05 22:20:18.332000,L9,295.01,314.91,314.32,309.01,332.81,323.84,337.86,308.90,281.58,301.59,325.91,301.83,325.93,325.97,319.75,316.03,316.60,323.23,329.51,325.71,319.49,317.32,313.35,318.39,315.88,309.55,296.41,275.69,293.04,287.67,274.44,,,,
2024-08-13 22:20:26.422000,L8,,,,,318.95,319.58,326.77,,,297.97,297.00,290.67,316.96,324.06,316.46,316.05,311.69,322.08,323.35,315.91,312.37,311.78,309.63,317.09,313.53,306.34,293.25,269.11,280.82,270.61,254.89,,,,
2024-08-30 22:14:23.037000,L9,356.96,362.27,360.69,362.64,361.08,359.95,356.89,358.69,354.06,352.81,358.08,356.44,351.03,350.26,349.90,349.36,347.21,351.33,351.53,349.35,343.79,334.31,332.12,332.10,327.13,329.98,325.95,324.02,320.54,314.55,299.75,303.18,,303.77,303.93
2024-08-30 22:14:47.004000,L9,356.80,362.14,360.50,362.41,360.85,359.40,356.39,358.29,353.79,352.55,357.80,356.08,350.85,350.12,349.79,349.29,347.20,351.18,351.53,349.36,343.73,334.31,332.02,332.08,327.06,329.83,325.92,323.93,320.38,314.69,299.70,303.21,,303.78,303.95
2024-09-07 22:14:30.806000,L8,,,,,321.82,318.94,328.64,269.76,303.12,321.80,327.27,321.60,322.44,323.01,319.63,317.48,317.86,322.10,324.91,323.89,309.17,311.86,309.66,313.86,312.05,308.69,300.05,300.18,292.91,276.51,273.10,,,,
2024-09-07 22:14:54.773000,L8,352.67,362.88,360.90,364.97,364.59,363.90,361.34,363.36,360.23,358.34,362.85,363.83,354.90,355.65,353.58,354.95,355.40,361.17,360.43,353.11,349.64,338.86,335.85,337.75,334.71,333.67,327.37,330.68,327.12,318.03,303.59,309.42,312.05,311.69,309.43
2024-09-15 22:14:50.812000,L9,300.22,317.29,315.73,312.98,332.12,336.75,335.93,314.33,324.11,329.45,330.50,329.76,327.60,325.95,323.92,322.52,321.39,325.49,331.59,326.31,320.82,313.21,312.70,314.99,313.37,310.42,304.89,307.72,302.23,293.16,276.72,275.26,,,
2024-09-22 22:20:32.853000,L9,350.00,358.09,357.71,359.41,360.59,358.89,358.99,359.92,355.28,354.11,358.25,358.28,353.44,351.48,350.95,348.61,348.33,355.98,353.14,349.77,344.18,334.26,333.24,333.05,330.42,331.87,327.01,328.77,325.22,315.04,300.19,303.14,308.31,305.34,305.12
2024-10-09 22:14:33.271000,L8,350.65,357.65,356.93,359.56,360.02,358.69,354.85,356.63,354.42,352.35,355.69,358.86,353.84,351.55,348.60,348.15,346.91,354.57,353.35,349.76,345.88,334.40,332.76,331.17,329.30,331.77,330.02,332.81,326.86,318.34,303.14,309.27,306.50,306.50,306.18
2024-10-16 22:20:51.445000,L8,348.47,357.19,356.46,357.46,358.64,357.92,353.68,356.13,352.39,350.99,354.84,356.71,352.34,351.21,350.32,347.61,346.79,352.44,352.93,351.38,346.37,334.56,332.60,330.76,327.14,331.17,328.09,331.65,327.85,317.80,299.71,302.74,303.58,303.66,302.84
2024-10-24 22:20:57.649000,L9,344.26,354.20,352.63,355.78,356.02,354.97,353.08,353.87,352.60,351.49,352.92,355.18,350.74,349.86,347.88,347.43,345.07,351.19,351.48,353.03,348.26,334.39,332.42,329.22,325.82,329.16,326.03,328.69,324.62,314.33,299.07,304.98,301.83,304.33,303.30
2024-11-02 22:15:05.470000,L9,349.19,357.14,355.78,357.66,363.08,385.70,362.40,356.17,,,,,,,,,,,,,385.79,,,,,,,,,,,,,,
2024-11-10 22:14:37.391000,L8,344.28,355.13,352.21,355.41,356.16,356.02,352.53,354.67,354.32,352.84,354.02,358.12,352.09,350.94,348.99,349.30,347.85,354.72,355.92,352.97,347.24,334.86,334.95,330.51,326.57,331.96,327.36,329.81,327.92,316.24,300.29,304.42,303.49,304.84,303.82
2024-11-10 22:15:01.354000,L8,376.99,381.92,381.38,388.30,395.84,,,,,,,,,,,,,,390.42,380.40,377.29,370.77,373.87,376.10,380.16,385.42,,,,,,,,,
2024-11-17 22:20:50.529000,L8,350.26,359.59,358.01,359.20,361.36,362.19,360.55,361.65,360.71,370.01,368.37,373.22,365.89,360.64,362.44,358.58,359.68,362.19,370.24,364.42,363.35,344.58,343.28,343.30,333.35,347.30,346.82,343.55,344.01,323.83,315.29,315.44,311.56,311.74,310.19
2024-11-25 22:21:03.583000,L9,346.57,357.28,355.79,358.92,359.15,358.93,355.46,357.29,357.10,355.91,367.16,368.23,362.99,355.41,353.30,351.00,352.61,359.84,362.44,359.95,352.24,335.77,333.70,331.64,329.64,334.59,328.26,333.62,326.68,318.43,302.10,310.51,307.54,306.34,307.00
2024-12-04 22:14:48.196000,L9,346.46,356.58,353.57,356.81,356.25,354.61,351.96,354.99,354.71,354.19,357.23,361.13,356.19,353.26,350.57,349.53,348.72,355.70,355.94,351.05,345.66,335.00,331.78,330.61,326.82,331.35,328.46,331.81,326.73,317.84,303.14,306.40,306.96,305.90,306.70
2024-12-27 22:20:57.717000,L9,345.94,356.71,355.29,356.82,358.17,356.61,354.36,357.59,356.89,357.00,359.45,360.96,356.03,354.89,353.56,349.44,349.30,356.35,355.43,351.83,345.09,334.76,331.55,331.02,326.40,332.42,326.88,328.29,324.07,316.54,301.86,306.52,310.62,306.31,308.79
2025-01-05 22:15:06.749000,L9,347.06,356.95,355.86,356.41,360.47,356.79,356.88,357.61,358.55,358.26,362.94,365.69,364.27,360.56,357.28,353.48,355.09,359.52,360.81,353.63,349.84,335.99,333.73,335.46,330.32,333.77,328.42,331.13,326.51,319.29,304.93,309.60,310.30,308.18,311.90
2025-01-28 22:20:54.198000,L9,348.10,357.77,356.31,358.05,360.28,357.77,385.56,,,,,355.14,369.68,362.28,351.49,353.88,355.86,368.43,363.28,351.64,349.73,320.18,344.28,335.66,319.37,278.30,315.48,335.51,324.73,310.71,294.30,300.72,308.13,314.96,311.38
2025-01-29 22:15:04.183000,L8,309.48,359.44,361.50,361.03,360.16,358.78,357.32,360.64,360.60,363.42,,,,367.87,364.05,363.87,354.21,361.37,377.01,,,,,,,,,,,,,,,,
2025-02-13 22:20:58.575000,L9,345.36,357.09,356.30,357.86,358.20,357.18,354.47,359.14,358.56,356.61,359.49,361.45,358.96,355.91,352.45,348.92,347.36,355.45,354.65,352.37,347.21,334.29,331.37,330.80,327.28,331.10,327.04,329.23,323.96,316.59,300.63,303.43,308.72,305.16,308.81
2025-03-01 22:20:51.126000,L9,353.04,361.37,359.32,359.35,360.76,360.78,360.19,364.79,362.44,367.41,368.94,367.86,361.48,363.76,359.03,357.34,361.67,363.22,364.20,356.95,351.26,336.80,334.21,336.66,332.63,339.42,338.99,343.27,341.23,326.72,313.35,317.16,319.73,323.57,321.29
2025-03-09 22:20:38.333000,L8,351.80,361.52,360.97,363.02,362.79,361.66,362.76,362.43,360.41,357.01,359.38,362.95,357.85,357.22,353.68,349.36,350.10,356.85,,,,,,336.50,333.59,335.18,328.62,337.38,330.12,322.23,302.73,306.88,310.33,310.56,312.48
2025-04-03 22:14:16.015000,L8,347.49,357.86,360.31,358.55,362.11,359.40,358.49,361.33,358.68,358.68,361.99,363.17,359.61,356.39,353.65,349.71,348.87,351.87,352.18,349.57,339.34,333.15,329.56,330.22,325.54,328.69,324.91,326.41,321.74,316.30,300.39,306.08,310.54,308.82,310.80
