dates,nzd0541-0000,nzd0541-0001,nzd0541-0002,nzd0541-0003,nzd0541-0004,nzd0541-0005,nzd0541-0006,nzd0541-0007,nzd0541-0008,nzd0541-0009,nzd0541-0010,nzd0541-0011,nzd0541-0012,nzd0541-0013,nzd0541-0014,nzd0541-0015,nzd0541-0016,nzd0541-0017,nzd0541-0018,nzd0541-0019,nzd0541-0020,nzd0541-0021,nzd0541-0022,nzd0541-0023,nzd0541-0024,nzd0541-0025,nzd0541-0026,nzd0541-0027,nzd0541-0028,nzd0541-0029,nzd0541-0030,nzd0541-0031,nzd0541-0032,nzd0541-0033,nzd0541-0034,satname
2017-05-06 22:20:07.089,353.88,350.78000000000003,345.025,360.2175,362.5925,347.5575,359.0475,359.225,355.8475,348.54200000000003,355.128,360.0625,349.02599999999995,343.752,341.264,341.634,348.92999999999995,355.8275,354.71000000000004,351.63800000000003,345.43999999999994,339.08399999999995,339.646,337.90600000000006,333.386,333.73,331.806,333.936,332.006,326.894,320.966,325.02799999999996,327.11199999999997,330.106,332.67,L8
2017-05-22 22:20:18.574,353.88,345.0566666666667,335.834,360.2175,362.5925,347.5575,359.0475,359.225,355.8475,345.405,345.56,360.0625,349.02599999999995,341.8633333333333,339.02666666666664,339.31666666666666,345.062,351.674,354.71000000000004,351.63800000000003,341.5433333333333,335.9783333333333,336.94666666666666,336.53833333333336,331.895,331.2366666666667,328.1033333333333,331.4866666666667,329.445,324.94666666666666,318.4216666666667,314.49499999999995,327.11199999999997,330.106,332.67,L8
2017-06-07 22:20:26.915,353.88,341.1771428571428,333.13166666666666,360.2175,355.678,342.394,355.464,359.225,355.8475,339.8014285714286,340.9757142857143,356.32399999999996,346.785,341.0257142857143,337.36857142857144,337.1557142857143,341.6666666666667,348.08833333333337,352.3233333333333,347.14166666666665,339.6857142857143,334.0842857142857,334.7714285714286,334.79,328.5242857142857,329.7085714285714,325.42,328.3228571428571,327.45714285714286,324.94666666666666,316.7114285714286,312.22428571428566,327.11199999999997,330.106,332.67,L8
2017-08-03 22:14:35.682,353.88,336.83375,333.13166666666666,360.2175,355.678,342.394,355.464,359.225,355.8475,331.95875,335.95875,356.32399999999996,341.80285714285714,339.42,335.2975,334.81875,339.11,345.6657142857143,349.21571428571434,341.81,336.07,332.22499999999997,332.83125,333.87625,328.03625,325.52125,325.42,328.3228571428571,327.45714285714286,324.94666666666666,316.7114285714286,312.22428571428566,327.11199999999997,330.106,332.67,L8
2017-08-03 22:14:59.649,353.88,333.42777777777775,333.13166666666666,360.2175,355.678,342.394,355.464,359.225,355.8475,331.95875,332.1422222222222,356.32399999999996,338.11625,338.31666666666666,333.72444444444443,333.02777777777777,337.28875,345.6657142857143,349.21571428571434,341.81,333.36777777777775,330.8233333333333,331.38444444444445,333.2055555555555,327.68666666666667,322.28,325.42,328.3228571428571,327.45714285714286,324.94666666666666,316.7114285714286,312.22428571428566,327.11199999999997,330.106,332.67,L8
2017-09-27 22:21:00.343,351.41499999999996,327.6842857142857,323.5625,365.62,354.3633333333333,334.68,356.0,365.615,358.84000000000003,326.0,324.5814285714286,354.50333333333333,332.665,335.5342857142858,329.95285714285717,329.3757142857143,333.0316666666667,341.18,344.73799999999994,336.212,328.69,327.8228571428572,333.7657142857143,331.69714285714286,326.83142857142855,318.8014285714286,320.81399999999996,321.95249999999993,321.788,322.5375,313.27799999999996,306.864,324.97666666666663,327.3,334.01,L8
2017-10-06 22:15:16.469,351.41499999999996,332.66285714285715,335.32,364.7166666666667,357.3225,348.18666666666667,358.72,366.43666666666667,361.5933333333333,332.05833333333334,329.68857142857144,357.755,337.855,339.23428571428576,334.2857142857143,333.0185714285714,336.44714285714286,344.7283333333333,349.394,340.89,331.71714285714285,330.2285714285714,337.2528571428571,333.7757142857143,329.09999999999997,322.03428571428566,324.97999999999996,327.985,327.12,327.45,317.7,312.636,337.06,340.56,335.7833333333333,L8
2017-10-29 22:21:05.518,349.75333333333333,335.2675,339.16999999999996,362.78,357.644,350.25,358.328,364.36249999999995,360.4775,335.89428571428573,333.98125,358.56,339.76714285714286,340.1075,335.6975,334.43625,338.05625,346.2257142857143,350.5233333333333,343.1233333333333,333.73,331.48,338.02125,334.45,329.82375,324.495,327.0733333333333,331.09399999999994,328.9816666666666,328.502,318.67833333333334,314.95,335.665,339.0225,334.7375,L8
2017-11-30 22:20:56.190,346.94,336.7985714285714,350.266,359.4425,355.174,351.712,356.01399999999995,361.60499999999996,359.62,337.10999999999996,339.38142857142856,358.956,340.1657142857143,341.1842857142857,337.18142857142857,335.8128571428571,339.8514285714286,349.31666666666666,350.79333333333335,343.80999999999995,335.9628571428571,332.99142857142857,339.43666666666667,333.7366666666667,331.19571428571425,326.64428571428573,331.172,335.91749999999996,332.074,331.4325,321.89,324.832,333.86,337.315,334.635,L8
2018-01-01 22:20:56.342,346.44,341.9171428571429,357.014,358.694,361.08399999999995,358.308,358.56399999999996,360.246,358.264,344.88166666666666,345.8671428571428,362.486,342.99857142857144,342.90285714285716,340.0314285714286,338.57142857142856,343.4542857142857,353.8066666666667,354.075,349.0466666666667,338.9614285714286,335.64285714285717,343.0416666666667,336.3,335.11571428571426,329.9357142857143,336.648,343.8325,335.91200000000003,331.298,325.26,330.20799999999997,333.12600000000003,336.59399999999994,333.892,L8
2018-02-11 22:14:26.201,346.928,356.715,357.32666666666665,359.17,361.28833333333336,358.40000000000003,358.43833333333333,359.78666666666663,357.60999999999996,357.6116666666667,362.91,362.04999999999995,355.8016666666667,349.18666666666667,348.1766666666667,346.23499999999996,351.33,358.3183333333333,359.07666666666665,356.7616666666666,350.65000000000003,342.6033333333333,352.834,340.88599999999997,339.52,343.0716666666667,336.87166666666667,343.772,336.2,331.2033333333333,324.7266666666667,329.4116666666667,332.8566666666666,336.31666666666666,333.68833333333333,L8
2018-02-11 22:14:50.169,347.23,357.07,357.4985714285714,359.48,361.3614285714285,358.40285714285716,358.2657142857143,359.4042857142857,357.05428571428575,356.94428571428574,362.22428571428566,361.5057142857143,355.97428571428566,349.5042857142857,348.40714285714284,345.92,351.2871428571429,358.13571428571424,359.25,356.50857142857143,350.95285714285717,342.8071428571429,351.40500000000003,340.97999999999996,339.49571428571426,342.6328571428572,336.9385714285714,343.565,336.28000000000003,331.0185714285714,324.1771428571428,328.7557142857143,332.5828571428571,336.06,333.4357142857143,L8
2018-02-27 22:14:19.470,347.3314285714286,357.05375,357.565,359.65,361.23875,358.235,358.00374999999997,358.99125,356.52625,356.3175,361.62624999999997,360.82,355.39125,349.145,348.02125,345.4225,350.65,357.485,359.01875,355.6825,350.66875,342.4975,349.96285714285716,340.6385714285714,338.96625,341.6175,336.54125,342.4871428571428,335.77375,330.6425,323.6075,328.185,332.24,335.74625,333.07125,L8
2018-02-27 22:14:43.433,347.41375,356.99555555555554,357.6011111111111,359.71444444444444,361.1066666666667,358.0566666666667,357.73333333333335,358.5755555555555,356.02555555555557,355.75111111111113,361.0633333333333,360.1555555555555,354.87333333333333,348.78444444444443,347.64444444444445,344.9377777777778,350.0111111111111,356.86777777777775,358.74333333333334,354.9,350.3522222222222,342.1711111111111,348.775,340.28499999999997,338.44666666666666,340.6822222222222,336.0833333333333,341.46125,335.1977777777778,330.2711111111111,323.0422222222222,327.6611111111111,331.88222222222225,335.41999999999996,332.67555555555555,L8
2018-04-16 22:13:54.370,347.19428571428574,356.2657142857143,356.54571428571427,358.9985714285714,359.94,357.09857142857146,356.2057142857143,356.68142857142857,354.1871428571429,350.84875,354.66875,355.63375,350.87375,344.97625,343.5675,338.00124999999997,344.4075,351.01125,355.64250000000004,349.42,346.445,337.4275,338.6842857142857,336.22285714285715,335.87875,337.95375,333.44,337.85375,332.6375,326.07625,319.365,326.2742857142857,330.7685714285714,334.08,331.67,L8
2018-04-16 22:14:18.329,347.19428571428574,356.2657142857143,356.54571428571427,358.9985714285714,359.94,357.09857142857146,356.2057142857143,356.68142857142857,354.1871428571429,350.84875,354.66875,355.63375,350.87375,344.97625,336.23,330.44111111111107,340.49,346.84777777777776,353.0466666666667,345.55,343.34555555555556,333.8644444444444,335.4625,333.49,333.8955555555556,335.7711111111111,331.15111111111105,335.2077777777778,330.23777777777775,323.05111111111114,316.92777777777775,326.2742857142857,330.7685714285714,334.08,331.67,L8
2018-05-18 22:13:34.690,347.32166666666666,356.7266666666667,356.875,359.33666666666664,360.10833333333335,357.2083333333333,356.1133333333333,356.43833333333333,353.69666666666666,349.69714285714286,344.54375,354.7557142857143,346.2475,341.57625,332.9577777777778,320.21111111111105,339.38624999999996,342.15777777777777,352.65625,344.4575,342.78625,327.74777777777774,327.76374999999996,329.485,330.88111111111107,332.86,327.15,329.3233333333334,329.23125,321.84375,316.0975,326.2333333333333,330.65000000000003,334.025,331.6816666666667,L8
2018-05-18 22:13:58.649,349.2485714285714,358.79285714285714,359.5214285714286,361.6057142857143,362.9357142857143,359.38142857142856,358.32571428571424,358.6671428571429,355.5628571428571,351.2975,344.54375,355.84499999999997,348.0188888888889,343.19,334.831,322.917,340.6255555555556,343.60699999999997,354.0411111111111,344.4575,342.78625,327.74777777777774,327.76374999999996,329.485,330.88111111111107,334.11199999999997,328.551,329.3233333333334,330.63111111111107,321.84375,317.89777777777783,328.05428571428575,332.3328571428571,335.94571428571425,332.92857142857144,L8
2018-06-03 22:13:23.495,349.88333333333327,359.5116666666667,360.34999999999997,362.48,363.66833333333335,359.685,358.71,358.8,355.41833333333335,350.1928571428571,336.4225,354.61571428571426,345.43888888888887,341.7322222222222,333.185,321.33,338.3455555555555,339.722,350.43666666666667,338.84875,334.3275,325.81624999999997,327.76374999999996,329.485,328.65625,332.25,327.4,327.04,329.48375,320.56,316.44125,327.06166666666667,332.32166666666666,336.16499999999996,332.65833333333336,L8
2018-06-03 22:13:47.462,352.1914285714285,361.33,362.80571428571426,365.4614285714286,366.6985714285714,362.84999999999997,361.0157142857143,362.0828571428572,357.39285714285717,352.82375,336.4225,356.0775,347.092,342.933,334.4563636363636,323.3290909090909,339.694,341.53181818181815,352.398,338.84875,334.3275,325.81624999999997,332.53444444444443,332.72444444444443,332.9622222222222,334.502,329.701,327.04,331.36777777777775,320.56,318.4322222222222,328.77,333.7714285714286,337.7142857142857,333.43857142857144,L8
2018-07-12 22:19:56.652,354.18142857142857,363.5514285714285,365.6171428571428,368.23857142857145,369.69999999999993,365.3757142857143,363.3457142857143,364.40999999999997,358.98999999999995,353.41125,333.21571428571434,356.17,347.212,343.473,334.44545454545454,323.53090909090906,339.594,341.24636363636364,352.35299999999995,338.755,334.71375,326.3675,332.69,333.3644444444445,334.2711111111111,334.289,329.615,325.0457142857143,331.5455555555556,320.88142857142856,318.59999999999997,330.5642857142857,335.2542857142857,339.3885714285714,334.3,L8
2018-07-21 22:13:49.390,346.93625,358.3225,358.85999999999996,362.25750000000005,364.14624999999995,360.43875,360.095,364.40999999999997,358.98999999999995,350.71333333333337,329.94124999999997,350.40333333333336,345.3209090909091,342.6654545454545,333.60166666666663,323.6433333333333,338.1609090909091,340.6408333333333,350.83181818181816,336.2244444444444,333.46000000000004,326.3155555555556,331.578,332.88,333.34900000000005,332.7072727272727,327.0163636363637,319.75125,324.264,313.265,316.006,330.5642857142857,335.2542857142857,339.3885714285714,334.3,L8
2018-07-21 22:14:13.362,341.4866666666666,354.38666666666666,354.0011111111111,357.82222222222225,359.98222222222216,356.8288888888889,357.7144444444445,364.40999999999997,358.98999999999995,348.623,327.52444444444444,345.86199999999997,343.78749999999997,341.9808333333333,332.8853846153846,323.7453846153846,336.96999999999997,340.11999999999995,349.5516666666667,334.3,332.529,326.276,330.6536363636364,332.45909090909095,332.57727272727277,331.4058333333333,324.91,315.76,320.59636363636366,310.64000000000004,313.95545454545453,330.5642857142857,335.2542857142857,339.3885714285714,334.3,L8
2018-09-07 22:14:12.130,331.44666666666666,346.05833333333334,343.73,347.39833333333337,359.05999999999995,350.3183333333333,358.53000000000003,374.97333333333336,366.67333333333335,338.13,305.07666666666665,331.50714285714287,333.1588888888889,336.84222222222223,326.03700000000003,315.40999999999997,330.57,333.321,343.55888888888893,322.0242857142857,320.9142857142857,316.86285714285714,323.22,328.05,328.7925,326.79333333333335,317.9522222222222,295.3233333333333,310.78749999999997,296.015,310.34714285714284,338.6799999999999,341.82333333333327,346.6366666666666,338.49333333333334,L8
2018-09-30 22:20:31.646,333.83571428571435,347.80428571428575,345.77,349.25714285714287,359.69,351.5242857142857,358.57,372.115,364.4975,340.87375,313.29714285714283,335.16125,335.223,338.0,327.92727272727274,318.0881818181818,332.603,335.4390909090909,344.954,325.8625,324.3425,320.16375,325.44888888888886,329.5222222222222,330.02555555555557,328.15500000000003,319.774,301.4971428571429,313.48777777777775,300.8,311.8075,335.8375,339.635,343.86,337.00750000000005,L8
2018-11-10 22:14:32.733,333.83571428571435,348.76625,346.8325,350.19625,359.72428571428566,352.43125,358.5957142857143,369.99,363.84000000000003,345.10625,319.65714285714284,339.02,338.468,340.571,335.967,327.607,339.75333333333333,341.979,349.22111111111116,333.26142857142855,329.9242857142857,327.67571428571426,331.105,334.63625,333.83874999999995,331.8866666666666,323.3955555555556,304.07166666666666,317.25374999999997,306.58166666666665,317.60857142857145,334.084,338.17199999999997,341.908,335.944,L8
2018-11-10 22:14:56.700,333.83571428571435,349.4844444444445,347.6411111111111,350.8877777777778,359.63124999999997,353.0633333333333,358.53125,368.37166666666667,363.10999999999996,346.68111111111114,325.23125,341.4477777777778,340.0518181818182,341.0854545454545,336.90909090909093,329.12454545454545,340.732,343.30454545454546,350.00300000000004,335.98625000000004,332.51875,329.5925,332.6277777777778,335.22444444444443,334.03777777777776,332.80699999999996,324.834,309.3885714285714,319.55111111111114,309.9971428571429,318.27875,332.7583333333333,337.0516666666667,340.52666666666664,335.14000000000004,L8
2018-12-28 22:14:29.227,326.01166666666666,344.56125000000003,341.305,344.67875,352.9714285714286,347.5,353.85714285714283,362.52599999999995,359.232,342.39875,340.1914285714286,338.22375,340.40375,342.0425,338.59125,336.53499999999997,340.24875,347.4575,349.3375,340.935,340.9625,336.69624999999996,335.69624999999996,336.31624999999997,333.445,331.61,324.11125,316.4585714285714,315.69375,312.55625,314.5628571428571,329.12399999999997,333.70799999999997,336.58000000000004,332.14199999999994,L8
2018-12-28 22:14:53.186,328.79285714285714,345.5777777777778,342.7344444444445,346.07,353.61,348.4222222222222,353.91999999999996,361.3533333333333,358.18,343.4877777777778,342.69,340.82444444444445,342.15111111111105,342.6455555555556,339.6266666666667,337.38,341.0755555555555,348.2988888888889,350.4188888888889,342.35,342.0466666666667,337.14666666666665,336.5633333333333,336.5433333333333,333.65000000000003,332.47333333333336,325.54777777777775,319.285,317.94,314.4922222222222,315.405,328.685,333.1566666666667,336.06333333333333,331.20666666666665,L8
2019-02-14 22:14:21.185,340.11199999999997,351.07714285714286,349.2942857142857,351.8514285714286,360.49666666666667,353.6171428571429,358.035,359.77500000000003,357.6233333333334,348.03714285714284,355.83142857142855,352.38,347.19999999999993,345.20714285714286,345.3071428571429,342.40000000000003,347.1328571428572,354.4342857142857,355.21714285714285,350.5642857142857,348.5557142857143,340.48857142857145,342.32428571428574,338.67857142857144,335.82,337.6828571428572,333.38142857142856,333.7142857142857,332.5242857142857,326.58,323.31333333333333,327.605,332.395,334.65333333333336,330.4916666666667,L8
2019-02-14 22:14:45.144,342.19,352.4425,350.7275,353.71125,361.1414285714286,355.2025,358.83714285714285,360.17571428571426,358.17857142857144,349.75374999999997,356.945,354.41875,348.95624999999995,346.48125,346.74125,344.14375,348.36875000000003,356.18375000000003,356.2525,351.92375,350.22375,341.275,343.92625,339.5025,337.09,338.85625,334.55875000000003,335.55,334.15375,328.09875,324.0185714285714,328.21571428571434,333.03142857142853,335.0814285714286,330.88571428571424,L8
2019-02-21 22:20:30.485,342.19,353.64444444444445,352.0222222222222,355.09666666666664,361.71125,355.91,359.14375,360.58375,358.77250000000004,351.12,358.04555555555555,355.93333333333334,350.5588888888889,347.7522222222222,347.8933333333333,344.96888888888884,349.33000000000004,356.99888888888887,357.16333333333336,352.6455555555556,350.99222222222227,341.8511111111111,344.78666666666663,340.3666666666666,338.3133333333333,339.7522222222222,335.6277777777778,336.78444444444443,335.15555555555557,328.8611111111111,324.4475,328.79,333.4425,335.36375000000004,331.28625,L8
2019-03-02 22:14:17.011,343.22285714285715,354.223,352.852,355.98,361.8911111111111,356.145,359.01666666666665,360.57,358.64000000000004,351.66499999999996,358.48699999999997,356.703,351.44899999999996,347.969,348.05,344.947,349.504,357.1,357.496,352.835,350.982,342.02599999999995,344.76300000000003,340.46099999999996,338.331,340.01300000000003,335.969,337.565,335.653,329.14,324.3588888888889,328.81444444444446,333.40666666666664,335.5677777777778,331.37333333333333,L8
2019-03-02 22:14:40.970,343.99375,354.69818181818187,353.53363636363633,356.70454545454544,362.024,356.33,358.911,360.563,358.529,352.0981818181818,358.84363636363634,357.32545454545453,352.16909090909087,348.12454545454545,348.16818181818184,344.9227272727273,349.6454545454546,357.1827272727273,357.7590909090909,352.9836363636364,350.9636363636364,342.1654545454545,344.7418181818182,340.53272727272724,338.3354545454545,340.2136363636364,336.24727272727273,338.2009090909091,336.04090909090905,329.36454545454546,324.287,328.85299999999995,333.37199999999996,335.721,331.43899999999996,L8
2019-05-28 22:20:29.609,349.155,359.09285714285716,358.96714285714285,363.1714285714285,362.6414285714286,360.36428571428576,359.0728571428572,360.0457142857143,343.90125,357.59142857142854,352.73125,365.1928571428571,353.20125,348.21125,348.15125,341.92125,352.75428571428574,360.98285714285714,361.53428571428566,356.90999999999997,355.07142857142856,338.44624999999996,343.09125,338.64875,338.45,337.70875,334.80125,335.36375,341.1042857142857,333.6614285714286,314.46500000000003,318.7025,317.52375,336.28000000000003,331.28999999999996,L8
2019-06-22 22:14:28.716,349.155,359.09285714285716,358.96714285714285,363.1714285714285,362.6414285714286,360.36428571428576,359.0728571428572,354.36125,335.1088888888889,357.59142857142854,346.5355555555555,354.45375,349.5211111111111,345.93000000000006,345.3755555555556,338.88,352.75428571428574,360.98285714285714,361.53428571428566,356.90999999999997,355.07142857142856,336.27444444444444,340.4122222222222,337.0988888888889,336.8855555555556,335.57222222222225,330.7911111111111,328.81666666666666,334.81000000000006,326.11625,306.98,310.80777777777774,308.47,336.28000000000003,331.28999999999996,L8
2019-09-10 22:14:51.565,,,,,,,,297.435,256.51,,296.4866666666667,284.135,315.26666666666665,325.5366666666667,321.59666666666664,308.48,326.56,330.88,333.56,315.45,322.92,312.7033333333333,315.29333333333335,321.4866666666667,322.84,305.2,295.5933333333333,275.4533333333333,285.925,277.74,253.56333333333336,248.51333333333332,229.22,,,L8
2019-09-10 22:15:15.532,,,,,,,,290.7033333333333,256.925,,299.8375,284.8533333333333,315.2675,325.8025,321.7275,310.76,326.4,330.74,333.22,314.365,322.29,314.8075,316.64750000000004,322.9625,323.265,303.545,293.445,275.3125,282.4533333333333,277.99666666666667,256.855,249.8775,233.70749999999998,,,L8
2019-09-26 22:14:56.917,316.84,325.67,316.62,325.16,326.0,333.47,340.14,301.8625,272.28000000000003,339.95,308.354,298.7125,319.272,327.668,323.902,314.664,328.37,331.74,326.24333333333334,321.60999999999996,322.29,314.8075,316.64750000000004,324.202,323.994,307.01800000000003,298.028,283.88199999999995,290.31,286.505,265.594,260.88199999999995,249.512,318.69,309.71,L8
2019-11-13 22:14:57.837,330.97,339.51,334.32,339.91,341.05,345.21500000000003,348.485,313.594,286.40333333333336,349.235,317.48333333333335,311.954,325.62333333333333,331.24,327.93833333333333,320.175,334.3525,338.8125,334.265,330.78499999999997,331.61,320.454,323.46400000000006,326.7266666666667,326.55,312.76,305.07166666666666,293.09,299.184,294.97799999999995,275.12166666666667,271.7133333333333,262.96666666666664,325.95500000000004,318.38,L8
2019-11-13 22:15:21.800,336.4066666666667,344.93333333333334,341.0,345.5,346.81666666666666,349.74333333333334,351.8233333333333,321.69166666666666,296.67999999999995,352.69,324.15142857142854,320.9633333333333,330.36571428571426,334.0571428571429,331.02,324.3157142857143,338.13800000000003,343.352,339.254,336.576,336.76,324.37166666666667,328.22333333333336,328.7142857142857,328.54285714285714,317.07000000000005,310.3342857142857,299.9057142857143,305.285,300.77833333333336,282.11,279.64428571428573,272.86285714285714,328.74333333333334,322.0,L8
2019-11-29 22:14:55.870,336.4066666666667,348.40250000000003,344.7575,348.765,350.105,353.2675,354.3025,328.0814285714286,314.0442857142857,356.555,337.5957142857143,328.76000000000005,338.62,339.4414285714286,336.26000000000005,333.3228571428572,342.05,348.11833333333334,342.9866666666667,340.5883333333333,340.422,332.5,336.985,333.5557142857143,332.6042857142857,324.23428571428576,318.8457142857143,312.44,312.42571428571426,307.3385714285714,296.0142857142857,292.90285714285716,292.00142857142856,331.685,324.6225,L8
2019-12-22 22:21:03.498,344.515,355.756,351.648,354.592,355.76800000000003,360.98400000000004,362.464,339.8342857142857,333.10857142857145,364.662,352.1942857142857,346.2357142857143,350.8,341.4016666666667,338.44166666666666,336.4516666666667,350.4957142857143,356.7371428571428,342.9866666666667,340.5883333333333,340.422,335.21999999999997,348.46333333333337,342.23,341.69428571428574,333.6014285714286,330.11857142857144,326.01000000000005,323.56714285714287,313.01166666666666,304.1666666666667,308.1028571428572,309.4742857142857,339.956,332.32399999999996,L8
2020-01-23 22:20:55.593,345.022,356.16833333333335,352.4766666666667,355.28833333333336,356.4116666666667,360.25,361.58166666666665,342.26875,335.78000000000003,362.705,353.17499999999995,348.0075,351.85875,343.07000000000005,340.3671428571429,337.53000000000003,350.605,356.98,345.5785714285715,342.64142857142855,341.8666666666666,336.56166666666667,347.8457142857143,342.12125000000003,341.31,334.625,331.165,327.92,325.15250000000003,315.53000000000003,306.6928571428572,310.33375,312.005,338.9116666666667,331.68333333333334,L8
2020-03-04 22:14:32.767,345.38166666666666,356.45428571428573,353.09857142857146,355.88428571428574,357.07142857142856,359.78999999999996,361.0885714285714,344.2444444444444,337.9455555555556,361.4871428571428,353.9511111111111,349.44444444444446,352.57222222222225,344.36375000000004,341.545,338.4875,350.49555555555554,356.8911111111111,347.26625,344.28875,342.9342857142857,337.51142857142855,347.25375,342.09222222222223,341.40333333333336,335.2733333333333,331.96000000000004,329.5022222222222,326.6333333333333,317.505,308.79875000000004,312.1277777777778,314.1722222222222,338.21857142857147,331.39285714285717,L8
2020-05-14 22:20:12.530,354.3566666666666,365.0950000000001,362.1725,363.6725,364.7625,367.32499999999993,360.348,370.655,350.396,360.23400000000004,364.872,374.625,372.34250000000003,355.3966666666667,352.4666666666667,348.3066666666667,365.9425,373.815,360.62000000000006,357.14333333333326,351.1666666666667,340.67499999999995,352.238,348.88800000000003,349.02599999999995,347.46000000000004,345.6,347.074,343.552,330.09499999999997,320.94500000000005,335.2225,321.69,325.134,338.4375,L8
2020-05-30 22:20:16.612,354.3566666666666,367.19000000000005,364.22,365.3766666666667,366.35999999999996,368.4866666666666,360.0,372.0666666666666,326.62600000000003,358.255,362.555,374.32,374.2966666666667,353.25000000000006,350.8550000000001,344.595,367.3866666666667,374.43666666666667,344.1133333333333,338.18333333333334,349.215,328.865,341.0,349.545,349.2625,341.73,334.57000000000005,332.08600000000007,340.6225,324.55999999999995,314.9833333333334,335.49333333333334,293.634,321.29,340.42,L8
2020-06-08 22:14:11.756,344.2925,356.4425,354.8125,356.925,358.8025,358.2475,356.38,372.0666666666666,326.62600000000003,358.255,362.555,374.32,362.3825,345.5233333333333,342.1966666666667,334.3066666666667,356.64750000000004,363.93,344.1133333333333,338.18333333333334,349.215,324.93,334.44666666666666,349.545,349.2625,341.73,334.57000000000005,324.9466666666667,331.806,314.73499999999996,307.27250000000004,314.6775,281.5916666666667,307.332,340.42,L8
2020-06-08 22:14:35.724,336.128,349.004,348.242,350.798,353.098,350.85,352.7966666666666,358.72,317.69,358.255,349.836,356.52500000000003,354.07599999999996,345.5233333333333,336.8725,324.79,356.64750000000004,356.206,344.1133333333333,338.18333333333334,349.215,324.93,326.28285714285715,349.545,349.2625,341.73,334.57000000000005,318.16857142857145,323.62166666666667,306.888,295.85800000000006,300.54,274.03000000000003,297.285,340.42,L8
2020-07-10 22:14:27.456,321.536,335.46400000000006,335.14199999999994,336.464,342.486,335.674,341.9816666666666,338.41499999999996,296.78000000000003,340.8025,332.302,341.095,340.464,343.6825,335.394,325.35,339.18,342.01599999999996,345.2425,335.455,344.32,326.24,317.70428571428573,336.355,336.34,329.56800000000004,320.594,311.38714285714286,314.3183333333333,306.92833333333334,296.01500000000004,281.668,259.4642857142857,277.5166666666667,319.73,L8
2020-07-10 22:14:51.424,321.536,335.46400000000006,335.14199999999994,336.464,342.486,335.674,341.9816666666666,338.41499999999996,296.78000000000003,340.8025,332.302,341.095,340.464,343.6825,335.394,319.08166666666665,331.2,336.46,345.2425,327.37399999999997,344.32,323.3514285714286,316.62125000000003,332.012,331.736,329.56800000000004,320.594,311.38714285714286,314.3183333333333,306.92833333333334,296.01500000000004,281.668,259.4642857142857,277.5166666666667,319.73,L8
2020-07-17 22:20:40.662,321.536,332.09333333333336,328.9183333333333,336.464,342.486,335.674,341.9816666666666,327.972,293.17285714285714,340.8025,328.59166666666664,338.944,340.464,343.6825,335.394,319.08166666666665,331.2,336.46,345.2425,327.37399999999997,340.86749999999995,324.46875,317.8633333333334,331.91833333333335,331.68833333333333,328.21833333333336,318.2316666666666,311.89,313.77714285714285,305.1871428571429,295.90857142857146,278.1383333333333,258.49125,274.17857142857144,310.7,L8
2020-07-26 22:14:32.385,315.1575,324.92833333333334,323.378,330.8875,338.2,330.4475,338.94399999999996,310.938,279.81,336.7633333333333,320.0933333333333,327.706,334.256,339.3125,330.446,315.87333333333333,326.178,332.6166666666667,338.65999999999997,320.03,335.8025,323.2025,315.8755555555556,330.2866666666667,330.3883333333333,322.6383333333333,311.81666666666666,305.5475,307.70142857142855,298.2142857142857,291.00857142857143,266.195,248.88375,262.6,298.6125,L8
2020-08-27 22:14:44.105,323.688,331.24000000000007,330.56,338.832,344.62,338.204,343.8333333333333,310.938,279.81,343.3125,326.59999999999997,327.706,338.9766666666667,343.534,335.3483333333333,321.7942857142857,332.69166666666666,337.78000000000003,343.238,326.3233333333333,339.754,326.07666666666665,319.001,332.84857142857146,332.85857142857145,325.2271428571429,315.41285714285715,309.1022222222222,311.75875,298.2142857142857,295.245,275.32428571428574,258.45000000000005,272.71500000000003,308.87600000000003,L8
2020-08-27 22:15:08.068,329.37,335.98,335.62857142857143,344.04833333333335,348.7916666666667,343.26666666666665,347.1842857142857,310.938,279.81,347.02799999999996,331.3175,327.706,342.20714285714286,346.2250000000001,338.70714285714286,326.07125,337.13714285714286,341.55875000000003,346.1983333333333,330.7,342.0683333333333,328.185,321.3627272727272,334.58000000000004,334.5725,327.0225,317.98375,311.68500000000006,314.8077777777778,298.2142857142857,298.41,282.02375,265.983,280.49333333333334,315.365,L8
2020-09-19 22:21:03.690,325.808,332.81,332.095,340.966,346.344,340.514,345.35999999999996,298.66,265.7042857142857,345.24,327.7225,316.08000000000004,337.6014285714286,341.00666666666666,336.85999999999996,323.34000000000003,335.0566666666667,339.46999999999997,343.622,327.5057142857143,339.88166666666666,327.316,320.3509090909091,333.58,333.15625,325.22375,316.06750000000005,309.782,312.2311111111111,285.8,295.7922222222222,278.9525,263.48,278.4866666666667,312.54333333333335,L8
2020-10-14 22:14:56.808,330.0566666666667,336.27625,336.4271428571429,344.705,349.66333333333336,344.2383333333333,347.8157142857143,312.066,277.7675,348.73400000000004,332.26222222222225,324.28333333333336,340.535,343.2357142857143,339.3257142857143,327.1725,338.48857142857145,342.625,346.42,331.16875,341.83,328.91636363636366,322.35833333333335,334.71,334.4133333333333,327.35555555555555,318.59000000000003,312.78363636363633,314.68899999999996,291.0075,297.334,283.1455555555556,268.2390909090909,282.776,313.44428571428574,L8
