dates,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0063,nzd0239-0064,nzd0239-0072,nzd0239-0076,nzd0239-0077,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0116,nzd0239-0122,nzd0239-0123,nzd0239-0138,nzd0239-0139,nzd0239-0140,satname
2017-01-25 21:59:56+00:00,281.21,270.735,269.0,281.925,302.03499999999997,,325.425,325.95500000000004,311.63,322.68,321.1,331.9,326.59000000000003,324.11,,282.62,297.125,298.5,295.28,291.605,291.615,288.89,290.765,292.3,298.395,293.1,281.26,254.14499999999998,266.14,289.565,288.88,297.81,296.365,284.725,273.055,256.04,288.26,289.70000000000005,290.78,292.5,290.1,295.16999999999996,298.14,298.53,299.28499999999997,303.85,308.365,311.20500000000004,311.235,316.295,315.84000000000003,311.895,310.485,311.345,309.58,305.75,305.485,300.4,300.455,297.555,298.77,293.985,295.01,296.435,294.775,297.45500000000004,298.225,299.34000000000003,301.48,300.725,301.02,302.45,294.91499999999996,304.18,303.715,303.725,304.28,299.53499999999997,302.025,302.36,305.225,307.485,311.605,309.155,301.25,302.16499999999996,304.945,303.65,301.135,304.145,309.185,312.135,314.375,314.325,312.815,310.155,310.0,306.485,303.97,297.49,288.8649999999999,287.0,283.02,271.805,248.68,201.85500000000002,299.155,292.99,284.05,267.025,286.06,296.41499999999996,301.005,287.81,294.53499999999997,,267.71500000000003,276.905,284.04499999999996,317.95500000000004,318.455,303.13,297.355,293.46000000000004,300.945,303.765,301.58,305.34000000000003,303.47,315.745,314.4,312.83,309.36,305.175,294.97,303.13,316.235,317.45500000000004,168.14,,,L8
2017-03-30 21:59:26+00:00,266.6333333333333,255.8166666666667,269.0,270.3933333333334,290.03,264.9,315.9766666666667,313.17,303.54,310.87666666666667,310.25666666666666,321.0133333333333,307.24,307.4866666666667,172.44,277.80333333333334,288.44,298.5,288.55,283.08666666666664,291.615,288.89,290.765,292.3,288.7366666666667,285.18,271.6033333333333,247.30666666666664,260.44,289.565,288.88,297.81,290.5,272.4666666666667,273.055,256.04,283.3533333333333,284.43333333333334,285.74666666666667,287.14000000000004,285.1566666666667,288.6766666666667,292.55,293.48333333333335,294.0933333333333,297.3566666666667,303.6466666666667,306.67,306.87333333333333,297.43,310.28000000000003,307.24666666666667,304.68666666666667,306.43666666666667,304.8633333333333,299.58,305.485,294.34999999999997,295.4066666666667,292.7633333333333,292.7033333333333,289.79,290.3666666666666,292.0233333333333,289.19,293.51666666666665,294.62333333333333,295.99,298.1233333333334,294.68,295.92,298.58666666666664,285.91333333333336,298.99,298.42,298.6333333333334,298.53333333333336,294.4266666666667,297.3333333333333,297.39000000000004,300.4166666666667,302.1366666666667,304.4433333333333,301.0933333333333,295.4266666666667,297.10999999999996,299.6433333333334,298.50333333333333,294.59999999999997,298.15000000000003,303.6066666666666,307.56333333333333,308.6433333333334,309.08,308.67333333333335,303.96666666666664,305.24,300.37666666666667,298.24666666666667,287.6266666666666,279.16333333333324,280.81666666666666,269.835,267.6366666666667,248.68,201.85500000000002,299.155,292.99,284.05,267.025,280.1333333333333,288.49,301.005,287.81,289.3,,262.67,270.89000000000004,279.71999999999997,312.24333333333334,313.8833333333333,298.75666666666666,297.355,293.46000000000004,295.79333333333335,298.58666666666664,295.9633333333333,300.9766666666667,299.21,308.29333333333335,308.50333333333333,308.93666666666667,304.8433333333333,291.90333333333336,286.18,296.3733333333334,311.8233333333333,312.16,168.14,,,L8
2017-04-15 21:59:18+00:00,263.34499999999997,253.2875,269.0,263.925,290.03,263.37,311.675,306.5425,299.555,300.795,302.97,314.825,298.0125,304.58500000000004,173.39,277.80333333333334,288.44,298.5,276.005,279.32500000000005,286.24666666666667,282.0266666666667,282.91,284.4166666666667,284.62,280.9975,266.245,242.9075,254.325,289.565,288.88,297.81,286.7,260.39750000000004,273.055,256.04,280.6375,281.64,282.815,284.0525,282.465,285.0625,289.415,291.1175,291.3425,293.6975,301.2275,304.1625,304.775,296.295,307.445,305.3175,301.1075,303.1225,302.1225,299.58,305.485,294.34999999999997,295.4066666666667,292.7633333333333,292.7033333333333,289.79,290.3666666666666,292.0233333333333,284.1575,290.895,292.65250000000003,294.02750000000003,296.1175,290.9225,293.4125,296.3375,280.5775,295.8175,294.5575,295.92,295.325,291.0775,294.84749999999997,295.1825,297.9375,299.2325,301.0725,293.61,289.05,294.0825,295.4675,294.5425,290.32,293.0925,300.9,304.4775,303.22249999999997,302.3325,305.09749999999997,297.4875,301.665,295.71500000000003,291.7675,280.775,271.19999999999993,275.015,262.9066666666667,264.46000000000004,239.055,201.85500000000002,299.155,292.99,284.05,267.025,277.0675,288.49,301.005,287.81,285.35,,259.5475,266.6875,277.05,312.24333333333334,310.0175,295.8775,297.355,293.46000000000004,293.23,295.76250000000005,292.7175,298.9125,297.1975,308.29333333333335,297.5075,306.685,300.955,284.8475,280.095,291.65250000000003,308.4275,308.0825,168.14,,,L8
2017-05-01 21:59:07+00:00,263.34499999999997,253.2875,269.0,260.668,284.4175,268.6433333333334,309.282,303.528,297.662,297.29200000000003,300.41999999999996,312.90999999999997,298.71999999999997,302.776,174.66333333333333,277.80333333333334,284.35,298.5,276.54200000000003,279.32500000000005,284.06,279.98,279.57,281.7175,282.036,280.9975,264.404,240.79000000000002,250.72199999999998,289.565,288.88,297.81,284.992,253.83,273.055,256.04,280.6375,281.64,282.815,284.0525,282.465,275.03200000000004,289.415,291.1175,281.79200000000003,291.994,299.82399999999996,303.42600000000004,303.694,289.464,306.298,304.498,299.438,301.848,300.53999999999996,295.8125,305.485,294.34999999999997,295.4066666666667,292.7633333333333,292.7033333333333,289.79,285.88,292.0233333333333,282.38800000000003,289.54,292.65250000000003,293.284,295.22200000000004,289.82,291.95,294.71799999999996,277.768,295.444,292.602,294.448,294.476,289.83,293.664,293.778,296.07000000000005,297.776,299.69,291.448,288.286,292.408,294.664,293.75,289.882,292.796,299.628,303.51800000000003,302.37600000000003,301.06399999999996,303.82399999999996,295.884,299.576,293.308,290.192,278.79200000000003,269.066,273.148,261.1425,264.37,236.57666666666668,195.58666666666667,290.55,287.2166666666667,275.72333333333336,267.025,275.5,288.49,301.005,287.81,283.952,163.62,259.5475,266.6875,277.05,308.825,302.148,295.8775,297.355,293.46000000000004,292.672,294.692,291.19,298.454,296.51599999999996,305.15250000000003,297.546,305.302,299.13,283.574,278.08000000000004,290.90600000000006,307.754,306.62,168.14,,,L8
2018-04-18 21:59:07+00:00,239.12,,,248.79,270.0,286.11,301.21,290.19,289.06,290.11,290.02,302.08,301.14,296.17,176.8,251.15,271.74,277.27,275.72,255.56,,270.16,269.68,273.04,273.8,272.46,254.34,233.34,240.57,,,,280.82,269.41,,,275.79,276.47,278.37,280.54,279.03,280.21,284.24,288.91,287.54,289.11,296.55,302.31,301.58,305.26,302.95,303.78,301.94,299.71,299.17,291.75,,,,,,285.82,285.33,288.67,281.26,289.03,289.86,291.17,292.85,291.08,293.99,295.03,268.15,293.56,292.58,293.55,290.1,287.51,292.62,292.48,294.8,293.41,,281.51,272.33,272.62,281.15,285.86,282.93,282.72,295.47,302.14,299.87,298.16,303.23,298.7,298.22,290.89,292.15,274.8,260.69,273.27,257.24,263.84,225.13,180.12,,,,,269.93,,,,277.89,178.61,257.26,261.15,272.68,305.1,306.7,,,,289.29,291.45,283.99,296.86,294.87,273.22,293.38,300.1,276.6,269.92,246.12,270.32,308.55,303.74,,,,L8
2018-06-05 21:58:37+00:00,239.12,,,250.21499999999997,270.55,287.405,301.34000000000003,293.4,293.515,279.96000000000004,289.41499999999996,304.67499999999995,303.325,296.515,181.51,251.15,271.74,277.27,275.72,255.56,279.51,273.25,260.09000000000003,276.245,276.36,274.81,255.825,233.81,237.49,,,,280.82,269.41,,,277.635,278.23,276.825,280.54,278.345,281.645,284.255,290.06500000000005,268.035,288.0,296.78,302.69,301.575,305.445,303.185,304.4,301.95500000000004,301.445,298.38,294.445,,,,,,285.82,285.33,288.67,279.41499999999996,277.475,289.86,291.615,293.61,291.15999999999997,293.26,294.125,264.745,295.345,292.155,294.84000000000003,294.31,284.455,289.06,282.84000000000003,283.145,290.34000000000003,,286.135,263.555,267.03499999999997,275.66999999999996,284.145,278.46000000000004,278.725,290.525,300.27,296.45500000000004,296.20500000000004,301.985,293.42499999999995,298.275,288.56,290.565,273.96000000000004,262.53999999999996,274.365,257.645,265.11,219.2,176.655,,,,,269.93,,,,277.89,178.61,257.26,261.15,272.36,303.69500000000005,303.53,,,,291.28,294.27,284.675,298.70500000000004,295.8,286.23,294.41499999999996,298.73,274.165,266.0,235.60500000000002,264.99,306.89,301.755,,,,L8
2018-08-08 21:59:13+00:00,239.12,,,250.21499999999997,270.55,287.405,301.34000000000003,293.4,293.515,279.96000000000004,289.41499999999996,304.67499999999995,303.325,296.515,181.51,282.37,271.74,277.27,275.72,255.56,279.51,273.25,260.09000000000003,276.245,276.36,274.81,255.825,247.21333333333334,237.49,,326.97,,280.82,269.41,293.81,253.88,277.635,295.74333333333334,295.90333333333336,280.54,296.58666666666664,300.01,298.0333333333333,290.06500000000005,289.68,305.57666666666665,314.88,317.32,315.9066666666667,318.34999999999997,319.07,304.4,318.59999999999997,318.76666666666665,314.52666666666664,311.3333333333333,337.76,348.16,340.11,344.26,339.14,310.88,311.575,314.165,297.44,295.69,312.19,306.3933333333334,307.32,300.75333333333333,301.9533333333333,303.48333333333335,279.9733333333333,305.74666666666667,302.69666666666666,305.38,301.31666666666666,293.36999999999995,297.6066666666666,294.7966666666667,294.53333333333336,299.2166666666667,324.89,297.21666666666664,274.49333333333334,276.81666666666666,283.96999999999997,290.17333333333335,285.34,287.5366666666667,300.3866666666667,307.47999999999996,305.68,305.58,309.52333333333337,303.40000000000003,306.17333333333335,298.29,298.77,285.5733333333333,275.84666666666664,281.41,266.8866666666667,268.99333333333334,224.32666666666668,183.03666666666666,,,,281.17,269.93,,,,277.89,214.365,257.26,261.15,292.6766666666667,320.98333333333335,320.15000000000003,351.25,342.41,340.85,300.99333333333334,303.53999999999996,295.31333333333333,306.14000000000004,303.72333333333336,298.39000000000004,303.9866666666667,306.6166666666667,288.93,279.7733333333333,235.60500000000002,274.25666666666666,314.7633333333333,309.4166666666667,,,,L8
2018-08-24 21:59:21+00:00,256.63,268.55,268.58,262.2133333333333,281.9266666666667,299.90333333333336,310.99,306.82,301.71333333333337,296.15000000000003,302.04,316.67,314.48,308.05333333333334,181.51,285.4166666666667,282.47,289.825,295.27,282.275,294.985,285.19,274.70666666666665,287.08666666666664,286.3566666666667,284.73,268.4433333333333,251.1975,246.40333333333334,298.05,310.175,318.94,295.53,283.765,281.15,250.485,291.36333333333334,298.4775,296.95,297.005,296.8725,305.78499999999997,300.38,294.92333333333335,295.785,308.79,318.8125,321.2325,318.0,324.4975,324.78,313.31333333333333,317.7825,323.34000000000003,316.8125,316.19,332.72,335.98,332.865,327.78499999999997,331.605,316.25666666666666,311.99333333333334,315.67333333333335,304.1075,298.8025,318.84,309.28499999999997,308.4875,309.3575,308.62,307.7475,285.265,309.09000000000003,304.01,312.755,308.35249999999996,306.23,306.33,299.835,299.12,302.9275,321.19,300.9375,278.8225,280.5125,286.435,292.4725,287.7225,290.6275,303.26750000000004,310.0175,309.135,309.155,312.1,306.975,308.6975,302.235,302.125,290.2225,281.3325,284.65749999999997,271.0325,270.69,226.94,185.7125,306.29,307.91,291.37,271.92,285.66499999999996,310.11,308.74,296.57,287.15999999999997,222.02333333333334,269.055,275.66999999999996,296.40250000000003,324.91,320.1675,334.395,330.24,329.62,308.005,306.65749999999997,305.92,313.1275,311.765,304.125,308.0875,309.03,293.92,285.7175,235.60500000000002,277.305,316.2425,312.54,,,,L8
2018-11-28 21:59:46+00:00,274.14,268.55,268.58,268.925,287.89,306.8,315.88,315.135,308.0400000000001,299.17,308.05,323.96500000000003,321.15000000000003,313.995,186.22,302.55,293.2,302.38,314.345,312.96500000000003,294.985,292.7049999999999,290.24666666666667,301.09999999999997,292.635,301.82666666666665,289.82666666666665,257.15,249.32000000000002,308.66499999999996,312.31,319.925,315.31,312.765,290.22333333333336,261.7866666666667,303.94,309.07,305.41999999999996,314.785,308.9375,314.505,309.28,308.36999999999995,304.63250000000005,320.37,326.165,330.19,326.22,333.925,335.7925,324.3666666666666,326.2125,333.895,326.09999999999997,324.405,329.99666666666667,335.98,332.865,327.9066666666667,328.66,331.475,324.91333333333336,324.3,314.885,302.06,332.39,318.99749999999995,316.19,317.15250000000003,316.3975,311.9866666666667,290.96999999999997,317.2425,307.82,322.71000000000004,320.205,321.41499999999996,319.885,302.28666666666663,310.47,316.84749999999997,329.19666666666666,315.4275,280.9866666666667,283.1433333333333,288.19666666666666,294.6766666666667,289.32,293.2633333333333,305.86666666666673,312.6433333333333,312.2233333333333,312.81999999999994,315.0566666666667,309.73333333333335,312.19,306.0166666666667,305.45,295.3633333333334,288.2133333333333,288.4533333333333,275.63000000000005,272.97333333333336,227.54333333333332,187.57666666666668,306.29,307.91,291.37,271.92,301.4,324.09000000000003,320.72,296.57,308.68,251.53666666666666,290.17,300.27,306.195,334.7925,330.385,334.395,329.65333333333336,329.05333333333334,317.6125,317.34,317.015,323.8125,326.47249999999997,320.7175,323.27,312.0066666666666,299.6933333333333,290.9833333333333,225.09,279.6333333333334,318.8066666666667,315.47333333333336,,,,L8
2019-03-04 21:59:30+00:00,273.04,263.74,267.91,281.86,303.17,315.51,330.1,327.42,323.94,324.14,325.22,330.9,325.51,328.84,,283.76,288.43,297.72,310.47,303.59000000000003,302.43,288.05,309.75,307.775,288.52,306.77,297.06500000000005,260.24,261.14,301.4,303.655,307.58000000000004,306.09000000000003,304.58500000000004,288.195,259.61,302.315,304.145,301.395,303.93,308.33000000000004,306.46,308.28499999999997,314.72,311.055,319.735,318.365,324.73,326.29499999999996,329.09000000000003,333.16999999999996,328.975,324.745,327.70000000000005,323.975,316.21500000000003,315.985,302.82,306.01,316.825,313.37,295.84,314.095,307.58000000000004,311.555,304.56,317.11,319.71500000000003,313.82500000000005,313.45,314.415,305.35,301.36,316.365,307.77,320.65999999999997,323.28,326.94,327.105,306.42,324.78999999999996,330.705,330.835,324.685,292.02,283.01,287.27,299.46,299.25,300.73,310.06,318.27,321.52,319.73,320.49,317.74,316.38,315.82,315.55,311.55,303.64,294.0,287.71,275.7,241.42,202.29,296.73,288.75,275.98,269.25,284.2,338.07,315.235,291.92,307.39,248.35,284.135,292.56,298.44500000000005,332.485,334.205,307.97,315.395,313.125,315.415,321.55,317.505,324.345,331.65999999999997,328.55999999999995,335.445,315.24,306.67,291.46,,280.26,320.21,321.61,164.42,,,L8
2019-03-20 21:59:26+00:00,260.76,241.82,238.81,264.65,283.985,300.095,312.57000000000005,306.65999999999997,305.45500000000004,306.72,306.64,314.585,309.905,310.80999999999995,,274.34499999999997,280.045,287.83000000000004,296.77666666666664,291.44,286.66499999999996,277.27,295.07,294.6333333333334,279.54499999999996,293.37,281.94,246.155,254.95999999999998,301.4,303.655,307.58000000000004,296.9066666666667,292.6033333333333,271.97666666666663,240.64333333333335,292.75666666666666,294.17333333333335,292.74333333333334,303.93,308.33000000000004,306.46,299.2866666666667,314.72,311.055,308.7266666666667,310.5133333333333,315.69666666666666,317.34666666666664,318.81,333.16999999999996,319.37666666666667,316.1933333333333,317.4066666666667,314.54333333333335,306.88,315.985,302.82,306.01,316.825,313.37,295.84,314.095,307.58000000000004,301.2366666666667,295.255,307.19,309.2733333333333,305.55333333333334,305.38,306.28333333333336,297.885,289.935,306.9766666666667,298.03999999999996,309.9066666666667,311.84,311.62666666666667,313.8966666666667,297.82500000000005,313.55333333333334,317.9066666666667,318.24,311.96,282.26,272.33,277.71500000000003,292.67499999999995,291.485,291.44500000000005,303.53499999999997,310.17999999999995,311.385,310.74,312.66499999999996,310.05,308.99,304.575,304.89,297.09000000000003,285.64,284.315,273.195,269.69,235.52999999999997,194.065,296.73,278.29499999999996,264.985,248.195,274.94,338.07,315.235,291.92,296.86333333333334,228.62333333333333,275.1166666666666,279.3966666666667,287.77333333333337,322.30333333333334,323.1766666666667,307.97,315.395,313.125,305.42,310.67333333333335,306.16,314.48333333333335,318.3633333333333,317.7733333333333,321.92333333333335,308.57500000000005,297.025,276.78,,270.5,311.955,313.295,164.42,,,L8
2019-05-23 21:59:30+00:00,260.76,241.82,229.82333333333335,260.91,281.23333333333335,297.68,309.56,303.73,303.36333333333334,302.59666666666664,303.23333333333335,313.0733333333333,309.42333333333335,308.7233333333333,,272.94666666666666,279.51666666666665,286.0266666666667,293.1825,287.41499999999996,285.03,277.27,281.1275,278.36,279.54499999999996,293.37,268.85,246.155,254.0533333333333,301.4,303.655,307.58000000000004,293.79,288.6275,262.47249999999997,229.29500000000002,290.5325,291.3375,290.205,297.20666666666665,300.16333333333336,300.06,296.735,307.81,304.5133333333333,305.45,308.1175,313.2775,315.225,316.27,324.97666666666663,316.3275,313.8325,314.58000000000004,311.4925,305.02,309.0733333333333,297.695,306.01,316.825,306.68333333333334,292.33,305.7966666666667,302.6766666666667,298.8325,295.95666666666665,303.91499999999996,306.0075,303.84000000000003,302.735,303.9975,298.24666666666667,286.6166666666667,305.185,297.71,307.6625,309.4875,307.2025,309.2975,296.37,310.8775,314.425,315.59,307.145,278.2,269.08666666666664,276.18666666666667,289.9866666666667,288.7166666666667,289.9666666666667,302.29333333333335,310.2833333333333,310.26666666666665,309.31,311.9433333333333,308.46333333333337,307.8533333333333,303.33,303.48333333333335,292.74666666666667,280.61999999999995,283.07666666666665,270.1333333333333,269.2133333333333,231.16,189.73000000000002,285.92,278.17333333333335,264.1566666666667,248.195,270.24,338.07,315.235,291.92,296.86333333333334,216.98,272.315,275.32,285.21500000000003,319.9275,319.715,304.12,298.46,302.23,303.025,308.33000000000004,301.97,312.09749999999997,313.68,316.03749999999997,318.39,307.96000000000004,293.99666666666667,273.27666666666664,224.53,267.16,311.85999999999996,313.04,164.42,,,L8
2019-06-08 21:59:38+00:00,260.4633333333333,242.58,233.615,261.3725,280.15250000000003,298.145,309.2075,303.15999999999997,303.0375,302.27250000000004,303.43,313.51,311.8325,308.98749999999995,173.21,274.5775,279.6275,287.525,286.565,278.1875,285.15999999999997,279.26,273.3175,266.12000000000006,281.5233333333333,280.16,255.32000000000002,245.49333333333334,254.6175,283.52,286.82000000000005,291.31,285.52,276.87249999999995,247.8425,209.14000000000001,283.855,283.22,283.5725,287.0933333333333,286.4866666666667,291.72999999999996,289.88750000000005,296.77666666666664,295.27,296.53749999999997,303.0575,306.1775,308.81333333333333,308.53,314.06333333333333,310.31,306.97249999999997,306.58,304.525,299.3375,301.0366666666667,297.48,302.90999999999997,302.315,297.94,292.6933333333333,296.5566666666667,297.05333333333334,291.22,297.01,296.0175,298.4875,297.9275,296.7475,297.6625,299.32000000000005,287.5025,299.0625,298.2875,300.4125,301.125,293.52750000000003,298.0675,297.4075,299.67499999999995,303.4975,307.0175,297.37,277.175,268.0825,275.89,289.82,288.285,290.5425,302.9875,310.87,311.37,310.455,312.89,309.625,308.7575,303.5775,303.94,292.2925,280.82,283.65250000000003,270.1325,270.15999999999997,230.52999999999997,188.6325,283.40000000000003,279.13,266.1125,251.4,273.215,,297.77,291.92,285.2966666666667,199.865,264.4825,264.465,277.26250000000005,312.475,310.89,304.2166666666667,288.7633333333333,289.44,295.795,300.5925,292.9325,304.105,301.1825,309.3025,307.89,308.9175,295.6825,273.58,230.5,266.475,312.765,313.7625,164.42,,,L8
2019-06-24 21:59:43+00:00,260.4633333333333,242.58,233.615,260.65,278.77000000000004,297.656,307.98,302.518,302.36199999999997,300.51800000000003,302.528,312.346,311.14,307.81399999999996,173.21,274.202,279.212,287.525,285.454,278.008,284.698,279.7825,274.738,266.12000000000006,281.41499999999996,279.995,256.798,243.385,254.206,283.52,286.82000000000005,291.31,285.466,277.28599999999994,247.8425,209.14000000000001,284.076,283.304,283.81800000000004,286.0775,286.15,290.55499999999995,289.784,296.265,294.6775,296.554,303.384,306.444,309.29999999999995,308.654,313.5675,310.328,306.942,306.938,304.95799999999997,299.598,298.065,296.445,301.23,300.83666666666664,297.94,281.5025,286.405,288.44500000000005,291.69,297.37800000000004,295.894,298.12,297.9275,296.848,297.818,299.872,287.5025,299.08599999999996,298.15,300.688,301.238,290.24,294.544,293.83000000000004,293.616,301.29,307.014,297.07399999999996,273.196,264.07399999999996,274.298,288.944,287.428,289.526,301.71,310.678,310.614,310.316,313.09000000000003,308.954,308.264,302.87,303.53200000000004,290.81,280.01,283.432,269.83000000000004,270.256,229.4,187.958,280.305,279.344,257.82000000000005,251.4,274.17199999999997,,297.77,291.92,284.55,199.865,264.912,258.28,277.48,313.052,310.616,303.9975,288.7633333333333,289.44,295.9,300.4,291.82800000000003,304.105,301.32399999999996,309.70799999999997,308.578,309.37800000000004,296.088,270.024,228.10333333333332,265.264,312.394,313.86800000000005,164.42,,,L8
2019-07-10 21:59:47+00:00,260.4633333333333,242.58,232.18200000000002,259.0233333333333,277.75666666666666,296.795,307.24833333333333,301.56,301.02500000000003,299.215,301.12,311.3233333333333,310.185,307.10166666666663,171.76666666666665,272.75333333333333,278.3383333333333,286.58000000000004,284.10499999999996,278.008,283.90000000000003,279.204,269.04,259.38500000000005,280.66999999999996,279.35,257.0083333333334,242.006,253.14166666666665,283.52,286.82000000000005,291.31,284.8183333333333,276.9533333333333,247.8425,209.14000000000001,283.6333333333333,282.92333333333335,282.9483333333333,283.752,284.932,289.29799999999994,289.44166666666666,295.164,293.274,296.18666666666667,302.96166666666664,306.02,308.37199999999996,308.10166666666663,312.152,310.328,306.43833333333333,305.76166666666666,303.7916666666667,299.39,298.065,295.58599999999996,299.77,299.005,293.8775,282.348,286.834,289.286,290.74666666666667,297.37800000000004,294.96999999999997,297.32666666666665,297.364,296.13666666666666,297.4533333333333,299.60333333333335,285.752,298.65333333333336,296.8183333333333,300.5266666666667,300.605,289.11333333333334,292.93333333333334,291.145,289.87666666666667,297.2,306.765,296.255,270.5983333333333,262.6166666666667,272.24,287.18666666666667,285.86333333333334,288.2583333333333,300.15000000000003,309.3566666666666,309.6333333333333,309.37166666666667,312.4916666666667,308.00666666666666,307.39166666666665,301.89666666666665,302.64000000000004,289.1816666666667,278.58,282.77833333333336,269.0683333333333,269.56166666666667,227.22333333333333,186.45166666666668,274.7,278.29333333333335,258.44166666666666,249.8625,274.56,,297.77,291.92,282.44,192.624,264.24833333333333,257.4,276.88000000000005,311.93,310.195,303.9975,288.7633333333333,289.44,294.9316666666667,300.08,291.3383333333333,303.414,300.80333333333334,308.68,307.4783333333333,308.3233333333333,293.1016666666667,267.55833333333334,226.49,263.0316666666667,312.085,313.5216666666667,164.42,,,L8
2019-07-26 21:59:52+00:00,266.445,252.22750000000002,239.89000000000001,263.5042857142857,283.2714285714286,301.8257142857143,312.08714285714285,306.49571428571426,304.3014285714286,303.9171428571429,305.49285714285713,315.84285714285716,314.4114285714286,311.7,171.76666666666665,277.9885714285714,281.09714285714284,289.11333333333334,288.0442857142857,281.60166666666663,286.82714285714286,282.325,273.51714285714286,269.45799999999997,284.4583333333333,283.1333333333333,261.39,246.40166666666664,255.97571428571428,288.03999999999996,291.21000000000004,297.13,287.27285714285716,279.63142857142856,253.792,218.36999999999998,286.56428571428575,285.2357142857143,285.1014285714286,286.5733333333333,287.2816666666667,291.5416666666667,291.69428571428574,297.20166666666665,296.12833333333333,298.1557142857143,305.01714285714286,308.4757142857143,310.93,311.0671428571428,314.83666666666664,312.96,309.14,308.9114285714286,306.3157142857143,302.7685714285714,302.35,299.38166666666666,303.784,303.584,297.798,287.63,291.4066666666667,294.41833333333335,294.61285714285714,300.7766666666667,298.40000000000003,299.7285714285714,300.7366666666667,299.3542857142857,300.5842857142857,303.62142857142857,292.15500000000003,302.2314285714286,300.44,303.64,303.0228571428571,292.43142857142857,296.11428571428576,294.61571428571426,294.42857142857144,300.28285714285715,308.6457142857143,299.53999999999996,274.34285714285716,266.05285714285714,275.2985714285714,289.4957142857143,288.1928571428572,290.6928571428571,302.78428571428566,311.61571428571426,312.7,311.85714285714283,314.52714285714285,310.6228571428572,309.98285714285714,304.8614285714285,305.25857142857143,292.95142857142855,282.7642857142857,285.64142857142855,272.69714285714286,271.89285714285717,229.83571428571426,188.70000000000002,279.07166666666666,280.9842857142857,263.6957142857143,254.14600000000002,278.69142857142856,304.08,302.37,296.38,284.9166666666667,200.91,266.5,261.45285714285717,279.38428571428574,314.17857142857144,312.8142857142857,306.682,296.6475,295.92499999999995,298.76142857142855,302.7814285714286,294.8357142857143,306.6766666666667,304.33,311.3,309.86285714285714,310.15857142857146,296.7485714285714,272.39,234.234,266.0414285714286,314.13428571428574,316.0385714285714,164.425,,,L8
