dates,satname,nzd0077-0000,nzd0077-0001,nzd0077-0002,nzd0077-0003,nzd0077-0004,nzd0077-0005,nzd0077-0006,nzd0077-0007,nzd0077-0008
2020-06-24 22:11:08.920000,L8,,,286.65,291.55,296.41,297.05,296.74,,
2020-07-10 22:11:15.773000,L8,327.85,294.71,315.55,318.07,327.22,325.91,321.38,320.81,324.01
2020-07-10 22:11:39.723000,L8,330.96,296.37,318.18,322.13,329.46,328.29,323.66,325.56,325.05
2020-07-26 22:11:44.648000,L8,324.29,327.05,318.51,322.86,322.93,326.90,320.08,321.77,324.99
2020-08-27 22:11:56.368000,L8,321.22,294.13,306.20,308.81,321.01,333.82,316.73,297.70,313.61
2020-09-12 22:11:38.984000,L8,322.08,294.99,304.67,311.99,314.62,321.07,311.31,301.20,318.02
2020-09-28 22:11:43.377000,L8,325.01,294.86,304.72,306.20,311.86,323.41,328.25,,
2020-10-30 22:11:44.191000,L8,310.71,306.22,305.73,308.55,317.21,318.18,317.51,310.76,319.61
2020-11-15 22:11:42.305000,L8,304.44,306.20,306.32,310.04,312.34,317.28,317.98,311.59,320.66
2020-12-17 22:12:09.375000,L8,305.31,291.86,299.94,299.92,305.57,309.21,306.93,301.94,315.57
2021-01-18 22:11:57.463000,L8,,296.65,300.78,303.81,306.21,309.78,308.63,309.52,324.56
2021-02-03 22:11:56.237000,L8,,,,,,361.54,362.03,369.10,346.27
2021-02-19 22:11:51.945000,L8,324.20,300.41,304.67,308.33,309.57,315.29,314.62,310.22,319.35
2021-04-24 22:11:25.382000,L8,321.97,293.76,304.41,306.24,309.78,317.08,316.34,301.75,319.94
2021-05-26 22:11:31.065000,L8,,,290.33,297.02,298.63,300.74,296.68,249.39,301.79
2021-06-11 22:11:14.087000,L8,322.17,244.12,304.56,307.17,311.69,314.25,312.44,298.13,318.63
2021-06-11 22:11:38.046000,L8,324.06,247.90,304.30,306.65,310.22,313.43,311.80,293.80,316.48
2021-07-13 22:11:43.513000,L8,325.33,296.56,314.07,332.04,319.63,323.01,324.13,341.13,325.94
2021-08-14 22:11:33.700000,L8,308.86,283.34,297.91,300.26,304.08,305.24,303.39,274.42,309.69
2021-09-15 22:11:42.169000,L8,288.82,282.31,290.63,289.59,297.64,298.42,,,
2021-10-01 22:12:10.732000,L8,307.74,294.87,306.41,308.06,313.74,315.85,310.15,306.53,318.90
2021-10-17 22:11:50.671000,L8,317.90,309.59,315.39,319.04,324.38,328.28,325.81,323.72,325.41
2021-10-17 22:12:14.625000,L8,313.38,305.36,309.75,313.19,319.96,321.65,321.40,311.87,322.23
2021-11-06 22:12:48.299000,L9,322.32,335.15,322.56,333.63,356.58,352.31,336.85,349.07,334.07
2021-11-18 22:12:08.776000,L8,303.95,296.23,304.75,306.60,309.68,315.09,313.47,303.95,317.51
2022-01-13 22:12:02.740000,L9,326.67,306.42,307.55,313.34,313.44,319.02,314.54,308.68,318.85
2022-01-21 22:11:35.958000,L8,350.58,357.99,338.28,338.83,340.61,354.68,350.30,351.13,344.64
2022-01-21 22:11:59.917000,L8,,,339.70,339.20,343.61,353.93,351.33,352.40,346.98
2022-02-14 22:11:37.090000,L9,311.32,299.86,305.15,306.96,310.77,315.57,313.68,308.85,316.13
2022-02-14 22:12:01.049000,L9,311.66,299.22,305.11,306.74,310.38,315.47,313.22,308.93,315.75
2022-02-22 22:11:26.680000,L8,313.30,301.85,303.95,312.14,319.21,317.64,316.22,312.31,318.09
2022-02-22 22:11:50.626000,L8,307.12,297.68,300.80,307.27,308.87,312.35,310.08,305.42,316.33
2022-03-26 22:11:11.888000,L8,310.90,293.35,301.62,303.38,306.59,308.30,306.13,299.05,316.83
2022-05-05 22:11:07.160000,L9,318.62,296.36,305.08,307.78,311.80,322.37,311.79,300.27,313.16
2022-05-05 22:11:31.114000,L9,,258.45,291.85,296.33,296.99,299.40,294.90,242.81,
2022-05-21 22:10:55.639000,L9,353.41,313.58,357.18,360.20,361.15,329.30,327.54,,
2022-07-08 22:11:15.271000,L9,318.03,290.54,305.33,307.87,310.94,317.58,319.33,307.18,315.87
2022-07-08 22:11:39.226000,L9,,,286.39,289.16,296.98,298.55,299.80,272.10,285.23
2022-07-16 22:11:39.057000,L8,353.39,351.39,353.78,340.87,359.11,350.50,351.70,,
2022-07-16 22:12:03.012000,L8,324.86,232.11,304.79,307.79,312.27,314.24,313.08,305.91,317.04
2022-08-09 22:11:34.517000,L9,289.42,298.41,304.10,305.92,311.68,316.81,314.29,292.81,315.68
2022-08-09 22:11:58.475000,L9,,,,310.65,319.83,327.26,320.81,303.54,320.78
2022-09-02 22:11:56.436000,L8,317.90,294.36,304.30,308.88,314.98,322.38,322.71,338.33,325.26
2022-09-10 22:12:03.656000,L9,,,285.79,290.57,291.53,288.14,293.64,,
2022-10-20 22:11:59.771000,L8,304.38,302.09,307.35,312.94,313.71,315.50,317.32,311.79,320.28
2023-02-09 22:11:45.094000,L8,312.02,309.13,308.14,316.09,322.61,322.99,321.32,319.73,321.96
2023-02-09 22:12:09.040000,L8,303.84,298.76,301.96,307.64,310.93,313.97,310.04,305.49,316.25
2023-03-13 22:11:23.206000,L8,298.46,276.80,287.33,290.58,284.66,295.71,282.96,,
2023-03-13 22:11:47.152000,L8,297.55,276.81,286.93,290.46,284.33,295.52,282.16,,
2023-03-21 22:11:31.242000,L9,318.84,299.92,307.94,313.63,317.73,323.01,319.17,317.24,323.21
2023-03-21 22:11:55.188000,L9,323.29,301.98,308.77,316.07,319.30,324.41,320.71,319.61,324.19
2023-03-29 22:11:37.049000,L8,332.62,310.93,320.78,323.12,328.18,333.34,324.69,342.19,325.21
2023-05-16 22:10:40.417000,L8,327.46,292.49,306.67,310.78,316.29,320.10,319.20,308.72,320.27
2023-05-16 22:11:04.371000,L8,332.17,293.16,307.72,312.08,318.07,321.97,322.04,310.48,320.79
2023-05-24 22:10:53.254000,L9,,,288.39,296.96,296.91,296.47,296.61,,
2023-05-24 22:11:17.213000,L9,359.48,329.24,,,,,346.06,361.39,341.01
2023-06-09 22:10:48.959000,L9,325.42,306.19,318.66,321.39,342.04,339.01,328.96,,
2023-06-09 22:11:12.914000,L9,326.43,303.15,318.34,320.44,342.54,339.53,328.39,,
2023-06-17 22:10:53.102000,L8,339.86,311.24,333.08,344.24,340.99,342.62,334.45,372.54,334.24
2023-06-17 22:11:17.056000,L8,,,291.13,293.26,297.09,298.04,298.10,270.75,301.95
2023-06-25 22:10:44.261000,L9,,,276.57,286.51,294.82,294.48,296.28,279.38,303.53
2023-06-25 22:11:08.216000,L9,332.96,324.01,328.34,334.22,327.27,329.13,340.44,320.38,353.21
2023-07-11 22:11:00.406000,L9,325.48,288.77,308.94,308.31,315.94,317.65,318.11,310.55,321.79
2023-07-11 22:11:24.365000,L9,335.04,300.31,323.19,319.24,326.04,326.06,328.87,328.10,328.03
2023-07-27 22:11:03.005000,L9,320.06,286.95,304.66,306.57,309.55,314.51,312.45,302.43,316.68
2023-07-27 22:11:26.959000,L9,329.26,293.06,309.68,310.26,318.03,319.68,320.40,311.96,319.84
2023-08-12 22:11:11.436000,L9,,,293.11,295.22,298.19,291.66,299.69,274.63,304.15
2023-08-20 22:11:23.591000,L8,,,288.94,295.10,298.58,299.44,297.70,270.14,300.17
2023-08-20 22:11:47.546000,L8,,,289.81,295.70,298.81,300.02,297.98,270.09,300.73
2023-08-28 22:11:20.303000,L9,317.00,296.86,306.48,307.72,313.20,316.42,317.20,306.09,318.54
2023-08-28 22:11:44.258000,L9,325.20,295.20,306.83,307.48,312.91,316.40,317.18,304.45,317.03
2023-09-05 22:11:22.812000,L8,328.01,329.24,332.60,341.54,345.95,348.36,343.57,371.35,338.20
2023-09-05 22:11:46.771000,L8,327.07,327.55,330.77,338.43,344.78,346.52,341.65,369.30,335.95
2023-09-13 22:11:29.496000,L9,292.62,298.03,341.38,309.57,309.59,309.71,305.24,291.11,311.95
2023-09-13 22:11:53.459000,L9,287.16,290.63,323.24,307.51,309.20,308.60,304.08,285.79,310.11
2023-09-29 22:11:26.883000,L9,332.99,333.51,320.76,325.06,332.43,336.74,331.80,333.83,332.15
2023-10-07 22:11:33.192000,L8,306.57,294.50,302.82,305.20,309.78,312.20,308.88,300.84,316.18
2023-10-07 22:11:57.146000,L8,307.65,294.66,303.09,305.17,309.86,312.48,309.17,300.38,315.95
2023-10-15 22:11:39.127000,L9,307.49,303.90,308.87,312.91,316.80,318.24,316.89,312.43,321.22
2023-10-15 22:12:03.081000,L9,308.15,303.32,308.29,312.03,316.21,318.19,316.95,311.92,320.80
2023-11-16 22:11:36.245000,L9,314.89,313.03,315.53,322.51,327.35,331.35,324.31,318.83,324.08
2023-11-24 22:11:40.049000,L8,,,,,245.35,296.80,294.98,255.81,299.21
2023-12-18 22:11:45.147000,L9,301.66,300.88,303.15,306.40,309.76,314.86,314.84,311.16,321.08
2024-01-11 22:11:32.492000,L8,309.16,296.79,303.19,303.82,309.41,313.63,309.99,307.47,317.50
2024-01-11 22:11:56.446000,L8,311.62,300.24,305.83,305.80,313.17,315.94,314.01,311.54,319.66
2024-02-04 22:11:43.788000,L9,307.20,301.39,305.47,305.11,307.90,313.68,310.18,305.72,318.56
2024-02-04 22:12:07.739000,L9,306.67,300.68,305.37,304.49,307.82,313.23,308.89,305.07,318.14
2024-02-28 22:11:24.294000,L8,316.70,307.43,306.24,314.61,320.66,316.07,324.41,319.62,321.62
2024-02-28 22:11:48.245000,L8,302.11,289.55,,,,,234.92,288.38,310.82
2024-03-15 22:11:14.022000,L8,341.22,303.95,310.97,309.75,314.86,318.84,345.46,,
2024-04-16 22:10:55.356000,L8,317.96,291.99,302.52,306.27,308.43,312.85,306.34,257.88,311.90
2024-04-16 22:11:19.307000,L8,319.48,291.63,302.63,306.39,308.57,313.03,306.74,258.86,311.74
2024-05-02 22:10:44.568000,L8,,,297.20,307.68,313.12,320.43,320.48,315.00,321.22
2024-05-02 22:11:08.519000,L8,,,281.07,300.17,304.10,311.68,307.87,300.40,313.83
2024-05-10 22:11:00.825000,L9,315.14,298.89,306.19,312.87,317.47,322.36,318.83,312.23,321.23
