dates,satname,nzd0112-0000,nzd0112-0001,nzd0112-0002,nzd0112-0003,nzd0112-0004,nzd0112-0005,nzd0112-0006,nzd0112-0007,nzd0112-0008,nzd0112-0009,nzd0112-0010,nzd0112-0011,nzd0112-0012,nzd0112-0013,nzd0112-0014,nzd0112-0015,nzd0112-0016,nzd0112-0017,nzd0112-0018,nzd0112-0019
2021-09-24 22:05:56.897000,L8,360.15,318.08,309.67,313.59,321.47,305.96,303.10,299.92,300.62,298.60,298.28,302.42,337.74,304.26,320.05,322.62,329.05,310.22,303.13,299.77
2021-10-26 22:06:04.141000,L8,366.32,326.07,325.65,328.21,332.58,316.71,307.79,307.92,300.38,301.39,310.74,309.25,327.12,320.32,327.90,327.89,327.45,318.76,315.79,79.05
2021-11-06 22:12:48.299000,L9,293.83,267.28,270.18,262.16,,,,,,,,,,,,,,,,
2021-11-18 22:12:08.776000,L8,296.09,273.37,279.01,269.87,272.20,,,,,,,,,,,,,,,
2022-01-13 22:12:02.740000,L9,320.72,294.79,295.31,288.00,295.09,278.10,277.11,277.19,273.82,274.46,279.01,279.69,304.47,,,,,,,
2022-01-21 22:11:59.917000,L8,299.45,272.27,271.13,251.68,,,,,,,,,,,,,,,,
2022-01-29 22:12:05.530000,L9,318.14,296.89,296.34,292.15,295.91,279.75,277.93,272.50,274.33,271.37,281.63,288.90,308.79,,,,,,,
2022-02-14 22:12:01.049000,L9,,358.69,359.40,344.73,346.80,353.74,359.02,343.49,339.63,336.69,328.96,344.94,342.04,338.73,338.79,345.34,352.71,339.12,336.02,328.11
2022-02-22 22:11:50.626000,L8,333.10,312.59,298.46,299.08,308.29,291.93,285.59,283.96,282.74,280.29,286.11,292.69,313.84,290.84,308.12,312.64,315.08,295.12,274.42,302.48
2022-03-18 22:11:49.046000,L9,,,361.91,363.54,359.14,327.84,320.46,318.15,312.02,363.16,346.64,386.98,352.40,388.56,347.68,349.67,331.06,337.75,360.49,316.68
2022-04-03 22:11:45.362000,L9,380.06,356.31,362.43,324.99,334.01,340.00,,333.21,306.04,323.12,319.34,316.67,351.77,334.85,338.94,327.85,341.72,309.67,317.44,306.58
2022-04-28 22:05:23.099000,L9,321.47,292.03,291.90,293.22,294.07,278.61,277.17,277.70,273.58,271.06,,,,,,,,,,
2022-05-05 22:11:31.114000,L9,294.82,256.43,271.21,261.76,,,,,,,,,,,,,,,,
2022-06-07 22:05:43.588000,L8,324.22,300.70,301.72,301.11,306.95,290.45,293.03,289.24,287.83,284.94,289.68,299.38,323.22,295.45,301.34,307.62,327.17,309.29,282.39,297.08
2022-06-15 22:05:16.001000,L9,304.69,275.73,281.86,277.10,274.45,,,,,,,,,,,,,,,
2022-07-08 22:11:39.226000,L9,297.21,261.35,269.28,266.81,,,,,,,,,,,,,,,,
2022-07-16 22:12:03.012000,L8,365.20,338.71,318.38,327.72,326.54,315.11,308.16,306.81,307.76,303.76,302.95,307.50,329.96,318.36,323.80,330.86,343.07,311.92,312.16,295.32
2022-10-05 22:05:58.861000,L9,269.53,,,,,,,,,,,,,,,,,,,
2022-11-22 22:06:05.804000,L9,,298.65,301.15,300.27,304.90,299.28,292.34,292.35,286.27,279.70,286.88,280.81,312.98,,,,,,,
2023-01-16 22:12:10.212000,L9,364.23,319.90,306.38,308.47,318.01,296.52,291.02,295.32,291.25,282.59,288.88,291.14,319.84,293.96,,,,,,
2023-01-25 22:06:01.288000,L9,323.83,308.20,303.27,298.52,310.58,286.72,291.19,287.44,284.30,290.26,289.07,288.71,303.32,,,,,,,
2023-02-09 22:12:09.040000,L8,351.19,321.08,331.79,311.67,316.82,304.27,299.43,300.72,318.99,351.24,344.24,334.50,339.44,309.40,314.14,315.82,329.78,312.99,307.95,302.51
2023-02-17 22:12:13.542000,L9,350.82,316.03,308.35,302.36,310.83,287.32,293.09,296.70,294.22,286.29,290.48,291.41,324.67,299.94,,,,,,
2023-02-18 22:05:50.040000,L8,357.17,319.19,308.59,312.22,320.76,298.69,306.48,305.42,299.64,296.95,298.88,312.62,333.94,311.60,313.90,320.53,333.81,309.50,312.55,114.43
2023-02-25 22:11:52.258000,L8,301.06,281.88,289.44,270.83,268.24,,,,,,,,,,,,,,,
2023-03-05 22:12:01.427000,L9,321.85,297.94,296.53,295.15,304.63,276.02,277.65,279.59,275.20,272.93,,,,,,,,,,
2023-03-13 22:11:47.152000,L8,295.72,271.50,279.99,267.10,,,,,,,,,,,,,,,,
2023-03-14 22:05:47.276000,L9,357.04,308.68,301.47,299.91,302.15,285.75,284.56,280.30,280.93,280.23,280.70,308.63,324.68,306.95,312.25,,,,63.98,298.58
2023-03-21 22:11:55.188000,L9,341.89,297.00,298.61,294.44,291.32,282.73,278.91,275.59,272.05,278.41,276.36,277.03,312.88,,,,,,,
2023-03-29 22:11:37.049000,L8,350.01,298.48,299.62,294.08,290.67,277.31,279.42,277.43,269.82,275.78,275.51,,,,,,,,60.94,302.76
2023-05-16 22:11:04.371000,L8,344.46,300.14,296.89,298.20,293.10,285.36,286.53,288.02,279.52,276.26,282.46,282.43,317.67,,,,,,,
2023-05-24 22:11:17.213000,L9,300.96,270.16,282.41,269.75,264.62,,,,,,,,,,,,,,,
2023-05-25 22:04:56.681000,L8,350.69,317.80,311.66,323.28,324.57,293.19,296.76,295.58,290.80,295.63,307.82,305.78,329.53,313.12,326.93,319.00,352.51,310.37,321.22,290.79
2023-06-02 22:05:05.917000,L9,299.52,265.51,277.11,262.72,,,,,,,,,,,,,,,,
2023-06-09 22:11:12.914000,L9,345.78,313.12,317.30,308.84,316.20,312.21,307.40,295.01,299.55,295.88,296.69,296.18,328.19,306.67,310.65,316.50,332.13,310.27,296.76,293.68
2023-06-10 22:05:03.911000,L8,346.90,318.48,324.95,302.01,309.05,287.74,293.53,293.00,288.42,280.96,296.31,296.75,327.36,299.44,310.70,311.72,328.91,304.62,291.16,295.74
2023-06-18 22:04:57.703000,L9,307.22,276.37,281.49,274.19,,,,,,,,,,,,,,,,
2023-06-25 22:11:08.216000,L9,303.48,267.38,281.03,269.02,264.87,,,,,,,,,,,,,,,
2023-07-11 22:11:24.365000,L9,,315.49,301.21,300.58,305.37,288.70,290.36,288.91,283.24,281.90,285.74,287.83,319.61,,,,,,,
2023-07-27 22:11:26.959000,L9,352.22,302.24,303.85,298.42,305.38,291.58,293.13,290.63,286.88,283.67,284.99,290.74,324.57,302.75,308.60,305.58,333.45,317.73,,
2023-07-28 22:05:27.011000,L8,347.23,299.94,300.53,294.66,296.26,284.71,287.54,283.54,280.83,276.34,279.79,283.23,321.25,,,,,,,
2023-08-21 22:05:28.170000,L9,349.41,307.17,304.30,302.97,307.12,289.24,285.46,284.13,285.61,281.67,283.27,294.11,317.22,295.64,,,,,61.47,284.07
2023-08-28 22:11:44.258000,L9,351.71,296.53,297.69,290.23,296.15,282.47,279.55,278.11,275.21,274.85,279.09,283.15,308.27,,,,,,,
2023-09-13 22:11:53.459000,L9,,369.07,368.53,,,,383.82,367.96,,,,,,,,,,,,
2023-10-07 22:11:57.146000,L8,330.82,292.44,290.10,290.18,285.38,,,,,,,,,,,,,,,
2023-10-16 22:05:47.555000,L8,364.60,346.75,327.91,321.57,348.97,310.99,319.08,319.49,312.79,299.47,310.03,324.68,340.99,311.63,318.24,322.56,335.05,334.48,330.40,319.14
2023-11-09 22:05:48.886000,L9,349.71,301.75,303.78,301.43,306.08,293.75,295.71,288.46,284.33,283.36,289.42,290.92,322.33,293.31,,,,,,
2023-11-25 22:05:56.641000,L9,335.34,295.14,298.18,297.88,303.80,285.24,287.53,282.21,280.70,278.20,275.10,,,,,,,,,
2024-01-03 22:12:03.955000,L9,351.35,303.53,301.26,292.26,297.58,285.65,285.71,279.55,276.99,280.59,288.60,281.97,323.71,,,,,,,
2024-01-11 22:11:56.446000,L8,356.42,322.91,322.43,313.82,343.26,310.02,339.68,334.62,331.28,309.71,316.52,316.18,330.09,312.73,324.02,330.27,331.22,311.04,313.07,305.68
2024-01-12 22:05:54.962000,L9,354.29,323.80,320.87,315.16,323.39,316.81,317.33,311.53,332.91,309.77,324.38,315.21,327.51,322.42,325.19,326.03,332.17,327.56,324.32,312.01
2024-01-28 22:05:54.259000,L9,298.03,260.05,277.16,260.79,,,,,,,,,,,,,,,,
2024-02-05 22:05:44.082000,L8,350.56,298.39,298.52,291.43,297.57,284.65,282.84,280.77,273.35,279.22,282.47,281.97,319.67,280.18,,,,,,
2024-02-12 22:11:54.234000,L8,359.28,303.70,307.87,307.95,313.41,299.76,297.92,294.88,295.18,387.15,396.23,396.82,393.15,306.72,310.89,306.33,322.84,300.89,303.59,289.40
2024-02-13 22:05:53.993000,L9,305.63,272.61,284.01,271.48,258.65,,,,,,,,,,,,,,,
2024-02-21 22:05:41.519000,L8,348.75,294.90,294.80,285.64,294.51,275.47,278.08,272.95,269.68,274.41,280.41,,,,,,,,,
2024-02-28 22:11:48.245000,L8,353.45,326.91,331.12,336.03,340.01,342.28,312.60,316.95,316.17,311.86,332.39,324.02,331.49,325.36,331.55,331.68,335.84,321.86,332.56,308.95
2024-02-29 22:05:47.517000,L9,337.02,291.71,292.87,300.45,320.00,,286.59,321.17,277.74,305.05,,,,,,,,,,
2024-03-07 22:12:00.069000,L9,298.13,262.45,278.82,266.84,,,,,,,,,,,,,,,,
2024-04-16 22:11:19.307000,L8,313.13,301.42,307.84,367.77,,,,,,,,,,,,,,,,
2024-05-02 22:11:08.519000,L8,341.57,300.37,297.43,294.46,301.14,272.91,285.90,286.76,280.26,283.51,285.01,286.44,314.13,,,,,,,
2024-05-10 22:11:24.784000,L9,313.98,293.79,290.45,285.08,293.53,265.63,267.34,265.57,261.79,,,,,,,,,,,
2024-05-18 22:10:55.940000,L8,350.86,297.27,294.31,293.16,299.15,273.14,280.99,278.77,271.28,275.32,278.77,290.17,316.28,,,,,,,
2024-05-26 22:11:12.218000,L9,295.30,256.71,270.23,259.97,,,,,,,,,,,,,,,,
2024-05-27 22:04:41.027000,L8,,293.44,291.91,288.00,291.13,272.12,277.32,274.15,268.84,272.95,277.89,280.93,311.38,,,,,,,
2024-06-11 22:11:06.286000,L9,350.54,316.73,308.39,318.59,309.96,297.87,296.29,298.13,291.27,287.45,324.06,320.92,326.52,327.31,321.63,321.54,330.80,319.66,319.54,119.14
2024-06-27 22:10:53.037000,L9,323.15,297.66,295.25,296.84,297.18,285.94,285.84,281.20,278.38,276.19,281.63,289.25,317.01,,,,,,,
2024-06-28 22:04:55.519000,L8,345.04,295.43,291.90,294.59,293.52,277.72,278.84,278.77,272.88,271.86,276.79,287.28,314.96,,,,,,,
2024-07-06 22:04:57.074000,L9,370.34,344.34,337.68,338.08,338.49,345.63,337.24,335.06,326.98,327.41,341.18,340.23,339.99,339.26,348.28,337.25,365.59,339.44,334.28,320.18
2024-07-22 22:05:04.464000,L9,320.33,292.35,289.25,289.16,288.74,268.78,270.61,267.08,264.78,264.23,,,,,,,,,,
2024-07-30 22:05:15.126000,L8,301.59,265.07,272.48,261.73,,,,,,,,,,,,,,,,
2024-08-06 22:11:21.454000,L8,295.54,259.22,270.12,262.56,,,,,,,,,,,,,,,,
2024-08-22 22:11:34.534000,L8,322.01,294.46,293.11,290.41,297.76,277.89,277.92,278.93,276.30,275.27,277.03,280.90,311.06,,,,,,,
2024-08-31 22:05:27.447000,L8,341.74,295.34,297.60,297.92,301.01,292.21,289.84,282.52,279.74,278.76,285.59,290.39,317.57,282.56,,,,,,
2024-09-08 22:05:24.068000,L9,295.02,260.34,270.53,261.67,,,,,,,,,,,,,,,,
2024-09-23 22:11:42.698000,L8,343.41,296.00,295.48,293.61,294.44,287.45,285.98,282.41,276.78,279.96,284.17,286.35,308.93,282.04,,,,,,
2024-09-24 22:05:25.519000,L9,296.50,260.94,267.98,270.33,,,,,,,,,,,,,,,,
2024-11-18 22:11:59.014000,L9,343.35,307.82,308.19,309.90,315.24,302.79,301.32,298.37,294.48,295.95,298.02,300.07,320.76,311.45,310.73,305.06,317.72,305.93,303.45,293.94
2024-12-04 22:12:00.480000,L9,,,,319.23,310.49,294.11,294.91,296.51,292.85,293.17,296.40,305.33,329.79,305.46,310.75,311.98,319.54,314.96,313.34,305.69
2024-12-13 22:05:46.012000,L9,362.93,303.91,302.11,298.42,303.12,289.77,288.66,288.24,285.24,285.27,288.81,289.52,320.64,294.16,,,,,77.65,299.41
2024-12-21 22:05:40.930000,L8,320.84,293.71,297.21,293.01,292.82,272.78,277.94,277.72,275.22,271.09,,,,,,,,,,
2024-12-28 22:11:50.695000,L8,352.55,294.88,300.42,294.04,299.81,275.04,286.94,277.59,276.93,275.69,,,,,,,,,,
2024-12-29 22:05:47.037000,L9,347.78,303.73,304.30,299.44,302.77,290.23,291.36,285.67,284.94,286.21,283.70,290.96,325.04,,,,,,304.42,277.34
2025-01-05 22:11:55.058000,L9,304.46,250.67,291.08,283.98,283.84,,,,,,,,,,,,,,,
2025-01-13 22:11:54.516000,L8,292.63,251.68,274.36,261.46,,,,,,,,,,,,,,,,
2025-01-22 22:05:37.651000,L8,326.60,291.87,288.38,284.78,283.93,272.10,274.98,269.26,268.81,270.05,,,,,,,,,,
2025-01-30 22:05:44.230000,L9,,,,349.42,300.63,290.24,291.07,288.78,297.19,286.30,277.52,289.18,310.88,276.69,,,,,,
2025-02-06 22:11:55.429000,L9,306.71,281.68,286.72,279.78,283.71,273.12,273.83,264.57,261.58,,,,,,,,,,,
2025-02-07 22:05:41.306000,L8,365.24,346.73,292.70,284.23,289.99,285.06,283.46,270.42,271.69,274.49,277.24,282.60,308.37,,,,,,,
2025-02-23 22:05:31.534000,L8,323.58,298.86,297.74,299.16,302.50,272.37,282.91,285.34,280.58,280.03,283.60,286.61,316.45,,303.78,304.50,321.27,299.78,,
2025-03-26 22:11:41.456000,L9,308.08,288.13,289.72,288.57,293.99,272.59,271.75,265.40,273.12,274.74,,,,,,,,,,
2025-04-11 22:11:41.675000,L9,325.11,296.19,297.42,295.75,299.80,281.62,288.10,284.10,279.70,273.88,280.74,283.64,322.27,,,,,,,
2025-05-13 22:11:22.590000,L9,306.26,273.70,284.77,277.77,274.46,,,,,,,,,,,,,,,
2025-05-21 22:11:16.046000,L8,295.21,261.26,277.42,267.26,,,,,,,,,,,,,,,,
2025-05-29 22:11:15.744000,L9,291.75,253.21,268.93,261.00,,,,,,,,,,,,,,,,
2025-05-30 22:05:06.698000,L8,356.12,299.20,300.68,299.65,296.71,290.83,287.08,280.98,281.70,277.09,280.21,284.39,304.39,,,,,,,
2025-06-06 22:11:18.842000,L8,,,,,,314.18,294.20,289.23,286.88,282.77,294.91,292.27,321.89,296.47,305.81,309.49,330.75,298.08,281.71,282.58
2025-06-07 22:05:05.116000,L9,345.94,298.52,297.97,297.03,295.36,280.02,285.32,285.66,281.72,283.47,284.24,283.19,315.83,,,,,,,
2025-06-23 22:05:18.348000,L9,303.66,267.66,281.91,279.84,265.68,,,,,,,,,,,,,,,
2025-06-30 22:11:31.747000,L9,345.08,303.74,308.12,301.24,307.77,300.47,306.40,292.12,286.20,290.62,296.57,303.57,318.56,296.49,310.28,312.85,326.08,295.82,269.28,
2025-08-01 22:11:42.925000,L9,367.03,321.71,308.52,306.66,317.25,300.78,319.71,309.65,300.48,304.33,308.98,308.63,327.17,308.50,313.28,327.81,341.30,319.23,319.21,303.84
2025-08-09 22:11:49.526000,L8,352.43,317.45,314.42,303.33,306.82,301.37,300.87,307.61,293.16,289.04,301.57,295.74,333.21,302.84,312.49,313.87,327.36,306.59,299.37,293.42
2025-08-17 22:11:54.672000,L9,375.74,318.53,309.79,309.76,315.69,298.11,309.55,304.85,302.57,297.74,298.66,301.44,332.13,304.03,311.01,313.23,333.13,310.52,299.62,287.41
2025-09-02 22:11:59.494000,L9,301.74,272.13,285.93,276.30,270.51,,,,,,,,,,,,,,,
2025-11-05 22:12:10.440000,L9,305.12,277.49,289.45,279.65,285.19,272.85,275.12,275.19,269.45,263.63,,,,,,,,,,
