dates,satname,nzd0101-0000,nzd0101-0001,nzd0101-0002,nzd0101-0003,nzd0101-0004,nzd0101-0005,nzd0101-0006,nzd0101-0007,nzd0101-0008,nzd0101-0009,nzd0101-0010,nzd0101-0011,nzd0101-0012,nzd0101-0013,nzd0101-0014,nzd0101-0015,nzd0101-0016,nzd0101-0017,nzd0101-0018,nzd0101-0029,nzd0101-0030,nzd0101-0031,nzd0101-0032,nzd0101-0033,nzd0101-0034,nzd0101-0035,nzd0101-0036,nzd0101-0037,nzd0101-0038,nzd0101-0039,nzd0101-0040,nzd0101-0041,nzd0101-0042,nzd0101-0043,nzd0101-0044,nzd0101-0045,nzd0101-0046,nzd0101-0047,nzd0101-0048,nzd0101-0049,nzd0101-0050,nzd0101-0051,nzd0101-0052,nzd0101-0053,nzd0101-0054,nzd0101-0055,nzd0101-0056,nzd0101-0057,nzd0101-0058,nzd0101-0059,nzd0101-0060,nzd0101-0061,nzd0101-0062,nzd0101-0064,nzd0101-0065,nzd0101-0066,nzd0101-0067,nzd0101-0068,nzd0101-0069,nzd0101-0075,nzd0101-0076,nzd0101-0077,nzd0101-0078,nzd0101-0079,nzd0101-0080,nzd0101-0081,nzd0101-0082,nzd0101-0083,nzd0101-0084,nzd0101-0085,nzd0101-0086,nzd0101-0087,nzd0101-0088,nzd0101-0089,nzd0101-0090,nzd0101-0091,nzd0101-0092,nzd0101-0093,nzd0101-0094,nzd0101-0095,nzd0101-0096,nzd0101-0097,nzd0101-0098,nzd0101-0099,nzd0101-0100,nzd0101-0101,nzd0101-0102,nzd0101-0103,nzd0101-0104,nzd0101-0105,nzd0101-0106,nzd0101-0107,nzd0101-0108,nzd0101-0109,nzd0101-0110,nzd0101-0111,nzd0101-0112,nzd0101-0113,nzd0101-0114,nzd0101-0115,nzd0101-0120,nzd0101-0121,nzd0101-0122,nzd0101-0123,nzd0101-0124,nzd0101-0125,nzd0101-0126,nzd0101-0127,nzd0101-0128,nzd0101-0129,nzd0101-0130,nzd0101-0131,nzd0101-0132,nzd0101-0133,nzd0101-0134,nzd0101-0135,nzd0101-0136,nzd0101-0137,nzd0101-0138,nzd0101-0139,nzd0101-0140,nzd0101-0141,nzd0101-0142,nzd0101-0143,nzd0101-0144,nzd0101-0145,nzd0101-0146,nzd0101-0147,nzd0101-0148,nzd0101-0149,nzd0101-0150,nzd0101-0151,nzd0101-0152,nzd0101-0154,nzd0101-0155,nzd0101-0156,nzd0101-0157,nzd0101-0158,nzd0101-0159,nzd0101-0160,nzd0101-0161,nzd0101-0162,nzd0101-0163,nzd0101-0164,nzd0101-0165,nzd0101-0166,nzd0101-0168,nzd0101-0169,nzd0101-0170,nzd0101-0171,nzd0101-0172,nzd0101-0178,nzd0101-0179,nzd0101-0019,nzd0101-0020,nzd0101-0063,nzd0101-0070,nzd0101-0071,nzd0101-0072,nzd0101-0073,nzd0101-0074,nzd0101-0116,nzd0101-0117,nzd0101-0153,nzd0101-0167,nzd0101-0174,nzd0101-0175,nzd0101-0176,nzd0101-0177,nzd0101-0021,nzd0101-0022,nzd0101-0023,nzd0101-0024,nzd0101-0025,nzd0101-0026,nzd0101-0027,nzd0101-0028,nzd0101-0118,nzd0101-0119,nzd0101-0173
2003-03-30 22:00:31.029000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.18,278.93,239.36,245.36,230.56,207.12,303.98,,252.76,239.21,222.02,242.33,247.11,250.54,183.32,206.42,,191.32,229.36,265.60,320.26,333.66,362.16,390.06,178.22,344.07,374.99,324.28,370.20,337.05,308.33,357.73,416.25,409.55,376.26,438.32,414.29,431.33,427.62,430.10,466.33,182.12,198.22,170.32,206.69,218.56,212.64,198.26,214.35,235.48,245.17,334.15,339.18,275.81,289.01,305.78,378.92,349.30,324.82,333.44,517.95,357.46,405.18,377.32,446.18,472.62,397.11,488.47,415.06,419.86,372.27,340.11,316.30,426.71,410.25,344.85,364.53,369.12,391.45,448.05,453.00,433.22,454.07,496.58,536.19,287.02,322.74,322.11,514.20,484.73,480.80,475.18,330.74,339.38,358.20,531.03,478.60,547.21,428.87,445.80,460.55,386.81,411.28,415.54,524.08,499.74,516.19,504.52,499.76,386.43,533.76,494.08,361.30,446.24,,,209.83,281.57,279.72,303.73,318.15,294.75,471.80,296.09,349.12,507.73,513.87,507.01,,,,,,,,,,,361.29,383.19,547.13
2003-05-24 22:06:41.120000,L7,,,,,,,449.69,448.99,420.25,392.45,402.10,,,,,,,,,311.79,272.21,247.42,261.78,233.81,283.91,295.06,269.85,251.78,246.40,245.89,259.93,227.77,271.38,246.01,307.16,442.92,426.52,465.52,,,544.55,481.14,252.21,290.16,321.73,392.08,366.74,374.54,239.00,414.08,288.97,256.47,,,,,,202.00,255.07,281.71,516.50,438.38,438.16,438.48,426.00,404.03,322.77,328.28,326.58,310.88,312.96,364.35,378.93,402.30,307.87,277.07,290.62,265.22,249.93,260.96,234.72,,,383.67,371.55,384.30,327.35,368.00,355.87,,419.34,368.97,391.63,393.57,421.92,373.01,365.58,383.63,382.53,375.16,256.74,238.72,390.54,350.49,204.02,217.08,398.29,396.30,334.20,321.62,363.11,351.84,362.56,330.65,334.28,347.46,352.85,215.28,235.35,242.75,232.68,431.16,424.95,416.37,402.09,394.07,347.82,412.29,413.19,390.76,414.83,444.06,427.00,373.34,272.21,256.76,239.07,234.90,212.20,246.35,443.35,356.15,,,,,,,482.21,276.84,388.91,440.45,,,,,246.17,356.71,353.61,473.71,278.09,,232.97,424.18,,,554.10,383.94,326.71,,364.71,406.14,414.59,394.48,412.24,,,219.61,226.82,331.10
2003-08-13 21:48:45.123000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.76,232.35,245.71,196.17,,,271.90,288.71,322.71,180.99,201.07,204.82,198.88,206.32,226.11,231.10,241.89,243.46,208.73,242.02,277.06,278.33,263.75,272.43,229.94,255.52,244.27,237.60,276.65,256.38,261.90,258.65,310.17,263.23,296.05,305.37,303.85,295.25,254.08,,340.23,393.10,405.52,411.63,419.09,429.01,439.80,438.50,496.69,511.52,543.96,414.49,451.11,,,,,,,,,,,288.30,438.96,528.36,458.48,503.08,503.53,,,,,,,,,,263.19,
2003-09-14 21:49:18.766000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.75,263.45,279.21,339.44,260.62,191.31,317.29,236.50,233.95,247.26,198.79,184.80,,226.74,200.88,322.66,293.03,220.05,366.48,279.23,220.95,249.92,270.18,233.39,194.94,237.62,379.81,319.18,295.74,277.21,466.89,420.78,468.87,467.17,428.78,331.58,301.60,255.66,294.99,341.49,316.83,321.78,362.00,392.12,534.97,536.76,557.15,491.86,383.97,339.91,392.86,399.69,422.09,382.92,419.03,431.10,443.70,360.84,399.95,377.74,340.23,500.74,496.05,426.62,421.66,413.24,,534.35,468.11,478.27,543.03,546.67,427.59,426.10,545.32,507.95,448.51,480.27,,,,,,,,,,,,,,,,,,,,,,,332.08,317.32,492.56,,,,,,,,,,,,,,341.78,361.80,
2003-12-03 21:50:19.675000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.92,275.25,248.08,213.72,,,,,,,,,,,337.81,347.56,359.97,353.33,,297.16,298.58,326.66,234.19,,,,,,,,,372.01,382.08,413.55,378.06,382.75,372.85,388.94,,518.92,536.00,494.24,,,,,,200.70,197.23,209.19,224.13,235.20,234.42,177.47,,178.16,222.53,247.41,271.54,255.39,228.48,208.76,200.74,195.83,201.32,209.71,219.60,244.23,238.98,276.84,279.18,284.08,261.99,263.27,254.59,273.36,277.09,299.25,284.36,280.84,291.13,382.50,382.28,388.86,388.65,412.31,413.69,390.29,411.38,435.26,432.89,385.34,370.12,351.33,347.83,357.68,376.00,374.79,362.74,376.94,442.10,464.47,474.01,436.73,442.39,478.33,500.81,493.24,469.41,466.74,468.73,472.27,474.35,471.48,475.27,519.55,540.35,544.31,545.33,544.93,,,,,339.86,421.51,378.85,,,,240.22,252.22,464.68,491.19,527.81,549.45,,,,,,,,,,,252.41,258.96,542.57
2004-06-12 21:53:11.618000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.64,215.19,216.32,215.91,237.40,231.39,218.51,233.19,235.12,271.29,239.23,231.32,246.85,288.35,272.82,264.24,274.73,280.98,289.66,299.30,342.09,322.40,294.30,309.88,354.77,317.85,337.27,335.56,338.39,352.94,326.63,351.00,348.53,359.63,403.74,371.27,361.97,391.67,414.13,412.36,415.13,428.09,417.92,415.42,433.20,411.20,417.32,404.78,407.94,430.87,447.33,478.41,488.19,477.45,500.68,501.00,468.96,459.31,465.55,486.67,508.43,520.32,516.57,520.77,506.67,508.38,,,,,,535.85,468.52,,,,,,,,,284.96,295.68,485.36,528.89,,,482.35,495.52,,,,,,,,,274.07,286.41,
2004-07-14 21:54:07.355000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.85,405.41,401.54,354.09,366.15,311.29,199.94,293.80,328.01,316.95,275.17,272.07,283.91,507.26,519.38,542.79,384.64,466.24,396.92,429.01,456.05,415.83,468.42,388.44,365.54,390.33,387.27,340.34,373.91,388.82,405.38,395.89,410.94,407.26,428.26,432.34,525.02,,479.76,463.29,431.08,479.47,492.11,,,,480.24,463.87,437.31,427.52,484.52,,,,,,,,,,,,,,,,,,,,,,,,259.63,304.20,540.11,,,,,,,,,,,,,,303.44,405.39,
2004-09-16 21:55:41.721000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.76,197.89,204.38,222.85,206.05,211.52,216.45,232.98,237.52,237.53,253.42,254.18,181.61,,,,,,,,,,,,,,219.97,319.11,241.97,329.47,356.63,,,,165.25,319.87,378.64,389.54,398.70,409.03,432.94,431.19,443.83,431.01,442.42,447.17,,,,,,,,,,,,,315.12,431.24,449.86,463.98,488.69,527.35,,,,,,,,,,,449.88
2004-10-18 21:56:23.891000,L5,,,,,,,,,,,,,,,,,,,,,,,,528.80,399.46,441.32,544.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.34,198.64,207.77,187.61,192.27,193.93,203.91,216.10,238.99,250.52,253.93,255.45,241.61,244.56,255.85,292.79,301.28,287.67,295.77,289.79,292.19,286.79,294.50,299.64,314.69,327.51,338.64,338.86,333.13,341.12,366.82,380.69,379.23,378.39,357.07,352.88,360.09,375.93,397.69,413.53,423.25,428.58,425.86,426.64,430.74,436.91,462.38,485.21,485.76,489.91,479.11,463.89,456.80,479.27,502.23,494.32,478.55,481.80,487.11,501.98,517.69,,,,,,,,,,,243.24,268.72,420.73,479.21,524.25,531.36,537.59,558.10,,,,,,,,,263.71,252.81,514.90
2004-11-03 21:56:42.977000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.40,199.57,185.64,193.23,206.67,210.98,226.93,215.86,222.17,233.74,238.79,245.70,241.17,252.87,254.98,256.35,272.87,270.46,273.90,281.74,283.31,292.63,297.65,296.98,306.13,320.09,324.50,324.08,326.62,332.35,331.78,336.00,346.11,359.00,334.63,275.10,202.24,163.44,327.18,382.15,398.83,406.41,411.22,422.67,426.36,439.51,444.00,435.32,438.67,,,,,,,,,,,,,330.97,427.40,446.71,462.81,494.19,532.42,,,,,,,,,,,450.87
2004-11-19 21:56:55.269000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.17,204.01,212.40,202.92,203.04,211.83,215.96,230.82,225.39,229.80,234.44,236.59,245.12,246.92,255.98,263.53,259.03,272.37,273.48,288.03,297.19,296.21,306.04,308.28,308.62,312.74,328.18,329.91,321.75,327.80,332.50,337.39,338.85,349.51,365.67,346.09,304.06,251.83,169.05,340.84,389.07,407.25,415.41,419.06,427.69,426.40,435.90,446.12,441.09,448.67,,,,,,,,,,,,,338.25,430.14,452.71,467.99,505.49,545.73,,,,,,,,,,,457.17
2005-02-07 21:58:15.209000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.09,204.33,214.13,215.24,224.65,225.30,221.14,230.61,218.21,216.93,225.70,233.31,239.38,241.04,258.14,270.41,278.09,296.15,304.88,301.62,311.08,318.78,317.81,318.32,299.09,311.30,320.08,326.56,332.45,339.14,343.64,346.88,368.95,374.93,384.71,383.38,355.17,298.17,363.01,387.95,416.71,413.12,416.41,419.68,440.16,440.12,444.15,450.77,461.79,479.74,,,,,,,,,,,,,358.63,441.50,482.04,489.20,508.57,540.99,,,,,,,,,,,490.18
2005-02-23 21:58:31.621000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.35,189.56,185.19,190.51,194.61,201.93,204.47,217.01,215.77,220.77,230.27,247.32,258.89,252.18,250.97,253.52,265.47,259.97,254.26,270.66,273.32,271.46,284.39,300.24,316.22,333.24,344.68,358.80,346.18,336.45,339.49,347.23,331.93,330.05,342.68,368.29,386.68,383.37,391.07,390.40,397.16,394.04,405.51,415.13,420.62,435.07,433.28,432.33,449.72,447.27,449.54,455.33,469.73,472.83,478.05,489.67,505.56,509.78,,,,,,,,,,,203.34,205.21,386.30,473.53,507.92,511.95,531.82,553.56,,,,,,,,,217.67,222.81,515.86
2005-03-11 21:58:44.158000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.80,198.40,209.63,210.81,220.84,297.39,343.88,239.83,224.70,228.38,248.11,258.48,253.75,262.76,270.63,270.82,277.15,360.26,300.81,320.52,318.01,306.04,315.76,316.16,311.85,313.33,323.25,339.83,357.09,509.43,533.45,,,,,,396.39,250.56,380.01,419.88,430.58,435.97,446.64,500.06,501.73,466.34,459.12,471.91,499.73,550.45,,,,,,,,,,,,,,472.18,,,,,,,,,,,,,,,
2005-07-17 21:59:35.576000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.39,482.76,519.61,509.84,491.53,544.44,,,,,,,,,,,,,221.38,490.43,455.44,479.83,522.54,,,,,,,,,,,469.96
2005-09-03 21:59:56.285000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.10,249.05,286.67,,,,,,,,250.39,298.60,286.53,300.85,417.90,383.85,313.75,,,,,323.65,337.88,348.54,304.40,409.03,375.57,257.06,,277.38,307.32,308.17,263.48,283.61,340.18,270.93,286.13,310.13,307.58,315.28,272.04,438.73,,428.93,372.72,308.90,440.69,471.92,438.92,397.19,398.10,419.70,327.15,317.93,318.03,419.18,324.09,535.56,493.39,366.50,362.01,430.82,399.51,395.47,,511.52,482.97,486.24,,,,,,,528.88,415.35,449.20,498.96,481.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.63,412.92,,,,,,,,,,,,,,,360.83,382.01,
2005-11-22 22:00:23.113000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.29,209.69,216.98,200.21,201.46,208.70,215.11,229.65,219.99,227.48,236.38,239.70,252.37,259.91,275.21,273.79,276.13,288.19,287.24,289.42,306.44,296.45,302.22,307.90,301.38,306.64,326.21,335.00,329.19,335.29,344.60,351.86,358.13,363.54,378.74,363.09,334.15,,169.20,349.03,391.20,406.29,411.52,413.76,429.72,431.55,438.71,455.33,455.11,459.05,,,,,,,,,,,,,357.25,432.66,469.41,481.21,514.66,552.39,,,,,,,,,,,469.27
2006-04-15 22:03:30.798000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.98,213.47,240.25,191.22,207.73,254.94,248.19,237.73,261.26,250.02,290.85,282.56,296.22,292.52,310.48,316.33,320.09,328.78,262.93,265.35,294.17,300.55,308.51,269.63,357.75,371.98,373.31,380.71,390.46,380.10,324.41,388.68,363.34,376.29,396.33,410.39,417.97,433.96,446.15,465.55,447.94,445.93,453.91,463.91,471.37,,,,,,,,,,,,,382.04,455.20,480.86,489.68,509.85,532.48,,,,,,,,,,,479.06
2006-05-17 22:03:57.969000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.71,188.53,187.91,196.24,207.06,221.08,228.76,238.95,242.60,196.11,239.05,267.59,268.51,262.85,255.38,,,212.50,253.97,283.21,261.83,250.10,198.97,293.90,264.40,295.61,292.46,,,,,330.09,379.42,394.79,403.76,408.84,418.47,426.32,429.02,437.42,440.22,441.87,374.07,434.56,,,,,,,,,,,288.15,423.72,448.10,447.44,357.34,193.37,,,,,,,,,,,454.50
2006-06-02 22:04:12.415000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.54,383.26,281.58,262.04,,511.72,497.36,472.19,502.55,484.03,507.14,483.07,468.70,520.99,544.17,,,182.51,196.34,186.16,181.85,179.43,187.10,176.88,,189.43,194.74,187.37,197.22,220.74,249.92,249.73,242.72,232.19,221.18,231.57,256.43,270.64,270.66,287.57,268.36,,,482.79,289.88,294.58,516.00,491.48,472.95,467.55,468.20,,,403.60,448.72,434.94,557.24,358.19,361.08,371.95,382.41,375.74,403.50,447.69,457.65,444.60,420.51,414.88,420.35,415.82,406.83,400.49,426.40,438.31,477.04,515.77,491.67,489.52,500.10,512.49,512.64,521.59,496.94,507.43,497.62,503.02,525.76,526.09,521.77,534.89,,,,,,,,392.47,228.12,233.08,172.86,,288.59,298.19,469.18,526.81,,,,,,,,,,,,,418.08,505.13,
2006-10-24 22:06:02.805000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.29,437.07,335.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.28,,181.69,187.68,199.07,205.71,199.49,207.00,225.90,232.94,238.75,544.14,437.91,402.92,484.79,462.85,269.00,274.03,276.59,282.78,299.50,292.19,298.49,305.27,298.34,301.56,307.56,315.18,328.94,340.00,346.77,353.02,354.46,359.29,357.13,369.55,383.48,387.04,376.11,361.80,283.54,336.90,389.60,421.94,436.99,439.97,442.53,437.05,455.14,489.58,484.26,485.74,486.21,,,,,,,,,,,,,361.17,520.69,480.21,482.58,506.35,537.73,,,,,,,,,,,483.85
2006-12-11 22:06:28.205000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.75,188.56,191.24,196.99,203.66,196.79,193.05,205.58,211.23,190.84,198.31,219.38,222.33,226.78,229.72,299.74,238.88,245.76,230.16,238.82,261.27,276.67,302.03,311.68,306.30,296.02,311.24,307.29,322.97,320.78,321.72,330.29,343.07,340.97,346.34,350.46,380.18,366.42,383.68,380.42,380.54,393.38,399.63,406.18,412.82,399.63,402.58,413.89,417.10,426.18,428.09,429.10,443.95,441.90,444.27,472.20,465.87,442.63,386.87,310.57,448.51,493.88,498.83,507.99,499.11,526.80,528.73,528.17,540.32,542.07,,,,,,,,,,,243.98,254.00,445.70,526.69,,,,,,,,,,,,,245.35,257.26,551.41
2007-02-13 22:06:47.368000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.13,207.20,197.68,221.48,210.61,,,,,,,,,262.06,274.38,270.12,265.03,269.51,260.03,,,,,,,,226.06,340.38,356.51,305.36,,,,,,,,,251.41,220.45,231.83,249.79,339.33,327.75,235.66,204.31,,,,,,,,,,,179.00,222.23,442.64,517.08,,185.81,,,,,,,,,,,296.17
2007-09-25 22:04:48.945000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.25,372.47,332.76,,,,,,,,,,,,,,,,,,,,,198.18,206.65,189.63,196.56,204.60,214.09,228.52,215.33,223.90,233.54,235.76,233.94,237.77,252.94,256.39,260.14,275.49,270.54,275.63,287.33,287.33,274.39,303.50,283.50,301.71,314.81,315.91,305.34,297.67,331.22,348.42,323.94,338.03,370.36,339.19,324.98,264.39,,352.71,399.42,407.71,408.55,314.14,226.49,285.48,341.88,438.64,440.01,461.77,418.04,447.96,,,,,,,,,,,319.63,233.26,535.57,530.95,454.62,426.33,,,,,,,,,,,485.75
2007-10-02 22:10:55.120000,L5,,,,,,,,,,,,,,,,,,,,,,202.21,300.28,425.73,438.03,,,318.64,300.36,329.79,354.35,381.37,435.94,438.25,392.16,378.74,334.99,309.18,279.97,229.53,213.80,221.16,234.23,175.71,,,,,,,,,,,,,,,,,,,,,,,471.54,493.17,504.00,421.22,,451.37,415.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.34,413.73,408.68,260.41,,,,,,,,,,,,,,,422.02,430.10,442.23,420.17,417.16,403.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.92,380.67,,,,,,,
2008-10-29 21:55:24.451000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.22,202.26,209.75,211.31,202.82,213.92,230.70,247.20,271.99,276.82,276.97,279.24,285.58,286.04,274.14,279.36,279.22,286.43,294.04,306.64,322.74,328.07,314.14,321.96,320.30,335.71,346.19,352.57,357.56,364.23,375.01,372.05,373.02,377.05,491.07,534.78,,,,,,443.16,443.66,459.31,475.75,469.18,454.72,464.08,483.81,504.49,522.78,,,,,,,,,,,,,375.82,455.81,504.64,517.69,522.30,539.64,,,,,,,,,,,519.80
2009-02-02 21:57:22.411000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.64,213.92,196.43,194.87,205.91,211.84,223.18,216.65,223.90,229.07,235.90,242.16,242.89,255.10,268.16,262.39,277.52,276.79,278.92,288.17,288.84,293.00,298.71,299.40,300.25,323.79,322.09,322.73,330.13,340.56,336.46,349.27,351.29,371.26,353.16,300.88,240.88,166.93,350.78,390.14,405.36,411.32,413.44,421.83,429.03,438.35,448.07,450.53,459.42,,,,,,,,,,,,,347.46,430.19,461.79,471.39,503.52,546.19,,,,,,,,,,,467.87
2010-02-12 22:08:54.083000,L5,,,,,,,,,,,,,,,,,548.80,336.21,280.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.01,361.98,,,,,,,,,,,,,,,545.34,407.33,,,,,,,,,
2011-01-07 22:01:44.406000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.50,202.15,206.81,194.09,198.82,207.42,218.49,231.04,219.97,227.99,238.29,240.91,248.52,251.36,260.82,265.30,259.96,277.77,281.29,281.95,290.56,290.16,294.77,301.75,307.01,303.26,319.07,331.99,328.77,333.25,340.07,342.58,349.47,357.68,370.38,346.24,301.93,220.14,174.26,356.84,396.07,408.47,426.40,420.43,427.58,434.04,440.10,450.29,453.76,465.53,,,,,,,,,,,,,342.64,435.15,467.41,477.75,501.73,537.79,,,,,,,,,,,472.18
2011-03-12 22:01:43.554000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.06,201.77,183.69,187.42,204.23,211.24,228.79,205.01,214.15,224.13,236.70,246.16,242.97,251.03,256.39,254.40,275.90,263.28,273.68,285.69,279.33,287.02,298.89,290.90,292.23,307.15,333.96,321.97,324.60,342.19,341.41,368.97,352.28,366.66,333.06,396.19,199.86,180.76,357.01,403.42,406.33,408.41,404.46,398.96,413.53,433.23,433.16,453.59,463.46,,,,,,,,,,,,,357.61,421.01,475.43,510.71,524.37,,,,,,,,,,,,480.46
2011-04-13 22:01:34.017000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.67,199.94,210.96,207.85,214.02,217.64,225.15,237.85,242.97,252.27,245.15,260.44,269.21,264.78,269.53,233.28,240.29,261.45,274.58,282.70,257.68,265.57,196.53,292.86,265.46,290.60,312.60,306.28,284.01,207.14,,333.14,385.06,395.88,403.43,410.20,417.12,423.28,431.75,440.26,439.55,445.29,407.70,453.63,,,,,,,,,,,280.26,428.06,452.11,451.50,478.13,520.39,,,,,,,,,,,454.50
2011-09-04 22:00:27.603000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.00,210.93,258.97,261.20,270.04,240.39,,,,,,,,,,281.08,304.69,316.84,191.60,308.81,,,295.04,300.80,323.44,321.39,182.06,400.18,359.00,184.78,198.28,209.14,208.56,478.47,395.02,367.90,241.71,245.17,254.03,248.95,266.94,273.42,267.33,379.49,422.23,443.06,446.31,439.38,422.64,455.22,463.43,391.17,517.47,444.74,293.43,319.30,305.09,272.12,224.60,500.94,495.85,518.60,527.69,541.77,498.84,508.96,545.74,423.33,431.39,430.04,435.01,539.96,452.65,,,,,,,,,344.95,419.84,481.86,495.81,449.16,453.15,484.68,534.29,,,,,,,,,,,445.68
