dates,satname,nzd0214-0000,nzd0214-0001,nzd0214-0002,nzd0214-0003,nzd0214-0004,nzd0214-0005,nzd0214-0006,nzd0214-0007,nzd0214-0008,nzd0214-0009,nzd0214-0010,nzd0214-0011,nzd0214-0012,nzd0214-0013
2019-04-12 22:05:30.743000,L8,341.21,326.28,322.84,295.79,311.80,321.40,337.18,337.84,334.40,329.42,304.01,,,
2019-05-23 21:59:30.770000,L8,337.33,327.43,324.87,300.04,316.38,331.88,337.78,345.14,341.21,338.74,326.58,,,
2019-06-08 21:59:38.441000,L8,336.24,323.46,318.85,294.08,312.39,329.84,338.45,343.42,339.62,333.42,310.30,,,
2019-06-24 21:59:43.906000,L8,343.73,330.40,325.92,298.78,316.87,334.58,341.61,348.20,344.28,335.94,327.75,,,
2019-07-10 21:59:47.381000,L8,338.43,323.71,315.91,290.74,309.57,332.17,331.26,281.58,,,,,,
2019-07-17 22:05:59.094000,L8,332.09,322.27,312.40,287.40,305.30,321.59,329.63,333.57,330.93,325.13,299.84,,,
2019-07-26 21:59:52.236000,L8,340.43,328.37,321.66,294.15,310.79,332.12,340.92,346.18,341.41,331.73,312.06,,,
2019-08-02 22:06:05.991000,L8,336.28,323.09,318.47,290.01,309.20,324.42,338.84,341.17,337.06,329.30,309.29,,,
2019-08-18 22:06:11.235000,L8,337.99,325.42,322.90,297.69,314.40,330.09,337.08,341.91,336.65,329.55,312.24,,,
2019-08-27 22:00:02.527000,L8,344.75,331.40,335.74,299.69,317.11,342.51,340.49,348.87,348.26,338.12,333.83,335.47,342.80,341.74
2019-09-19 22:06:20.269000,L8,339.11,325.37,323.63,297.13,311.66,322.82,335.02,333.72,336.41,326.81,314.40,,,
2019-11-06 22:06:24.678000,L8,350.45,337.88,337.51,309.15,347.04,346.19,342.95,347.49,349.16,340.77,337.07,338.76,334.08,338.20
2019-11-22 22:06:21.092000,L8,352.07,341.95,339.77,319.09,372.28,351.06,348.86,352.88,372.85,362.01,362.69,377.82,361.71,350.69
2019-12-08 22:06:20.730000,L8,336.53,324.30,316.78,285.79,303.47,318.59,311.45,322.53,328.83,325.00,276.66,,,
2020-01-09 22:06:13.711000,L8,342.16,325.00,320.02,291.13,307.26,319.95,335.11,339.57,334.41,330.06,294.98,,,
2020-01-18 22:00:00.864000,L8,354.99,340.05,337.22,306.71,358.83,357.30,344.14,349.72,350.72,355.83,344.23,364.82,,
2020-01-25 22:06:09.569000,L8,337.48,322.44,316.64,289.20,302.76,313.18,310.97,297.15,332.83,327.96,292.37,,,
2020-02-10 22:06:04.888000,L8,341.16,323.92,318.29,291.25,308.09,315.19,328.23,335.74,340.50,330.25,312.12,312.63,321.96,323.06
2020-02-19 21:59:52.118000,L8,352.85,333.35,333.72,299.97,319.78,333.64,341.46,349.70,345.97,338.50,334.17,332.36,332.05,334.08
2020-03-13 22:05:54.202000,L8,334.46,323.95,316.94,290.49,305.47,315.05,332.61,335.18,338.56,328.06,304.74,,,
2020-05-16 22:05:27.607000,L8,353.06,343.91,340.53,315.09,334.99,348.58,348.37,359.43,353.66,353.82,343.73,399.17,,
2020-06-01 22:05:32.600000,L8,346.15,336.65,347.78,308.18,326.92,339.25,343.22,352.62,353.12,334.30,341.01,335.17,321.19,
2020-09-21 22:06:18.848000,L8,333.71,323.57,319.03,292.08,309.53,322.09,334.40,335.59,335.72,326.86,310.21,,,
2020-10-16 22:00:11.491000,L8,341.35,326.14,322.27,293.79,309.25,320.85,334.28,329.67,336.90,327.50,307.71,,,
2020-12-03 22:00:12.476000,L8,336.38,324.94,318.99,291.07,307.52,321.56,332.42,326.91,332.61,328.21,310.27,,,
2020-12-19 22:00:11.380000,L8,334.25,325.32,317.30,288.02,303.51,315.57,316.21,320.06,329.75,325.48,298.78,,,
2020-12-26 22:06:20.557000,L8,339.45,329.16,322.21,290.10,307.00,323.94,328.78,331.67,337.96,329.37,311.14,,,
2021-01-04 22:00:06.608000,L8,334.41,325.73,318.39,288.28,303.72,316.48,321.70,310.52,331.69,326.85,312.52,,,
2021-02-12 22:06:07.348000,L8,339.48,326.07,320.15,293.27,308.15,318.25,332.95,336.73,342.14,330.58,318.72,,,
2021-03-16 22:05:51.916000,L8,,322.32,314.24,285.99,302.02,315.09,332.01,329.98,329.26,321.53,290.78,,,
2021-03-25 21:59:39.300000,L8,340.36,329.49,327.01,295.86,312.23,327.08,338.20,339.96,338.60,329.95,319.76,,,
2021-04-01 22:05:48.357000,L8,333.40,324.48,319.71,290.68,308.51,321.76,336.08,337.43,337.94,327.77,305.29,,,
2021-05-19 22:05:40.235000,L8,340.22,330.16,325.69,296.38,313.66,328.23,337.31,342.13,335.99,329.92,306.44,,,
2021-06-20 22:05:53.843000,L8,343.46,332.17,329.93,297.58,317.49,338.02,341.58,345.79,350.71,334.99,324.77,,,
2021-06-29 21:59:44.847000,L8,336.14,322.46,319.37,292.93,311.33,327.88,335.15,342.00,339.06,331.38,305.54,,,
2021-07-31 21:59:54.645000,L8,345.00,331.38,327.12,297.92,317.02,331.95,342.04,346.07,347.95,335.02,327.03,,,
2021-09-01 22:00:05.226000,L8,353.15,341.67,339.03,311.44,332.26,344.47,346.17,353.18,350.38,345.22,338.32,392.11,,
2021-09-08 22:06:17.997000,L8,,322.29,315.09,289.08,305.91,318.34,332.00,332.58,329.22,323.46,294.17,,,
2021-09-17 22:00:08.745000,L8,345.30,335.55,332.77,300.03,316.85,334.13,341.69,345.70,345.33,334.42,325.48,314.90,330.88,327.68
2021-09-24 22:06:20.847000,L8,331.19,323.79,319.71,289.79,307.76,319.73,332.33,331.98,336.01,325.16,306.56,,,
2021-10-19 22:00:17.158000,L8,340.25,327.49,321.90,294.44,309.29,321.37,333.05,334.32,331.66,325.76,311.60,,,
2021-11-18 21:59:23.089000,L9,343.20,328.36,325.56,296.47,312.95,325.88,333.87,332.98,338.65,331.69,320.47,,,
2021-12-22 22:00:09.882000,L8,330.69,321.34,315.19,286.80,302.16,308.37,315.73,318.64,329.90,325.67,291.55,,,
2021-12-30 22:00:08.484000,L9,345.47,331.11,328.61,296.90,317.23,332.43,338.42,340.56,339.95,332.08,323.43,317.86,,
2022-01-07 22:00:05.789000,L8,331.41,323.17,315.68,289.45,306.01,311.67,321.59,323.21,329.81,324.51,303.26,,,
2022-01-15 22:00:05.815000,L9,337.03,327.22,317.46,289.22,305.13,313.28,314.50,328.49,330.92,329.43,295.05,,,
2022-01-22 22:06:18.213000,L9,350.30,341.20,337.41,315.42,333.48,357.85,362.17,362.52,365.08,349.94,343.10,392.36,,
2022-01-30 22:06:10.369000,L8,340.72,330.86,320.41,292.17,308.86,320.00,332.89,334.62,339.76,329.83,297.73,,,
2022-01-31 22:00:07.787000,L9,335.09,325.42,316.77,288.29,303.00,315.77,,,,,,,,
2022-02-15 22:06:06.152000,L8,337.82,326.35,322.40,293.10,308.11,318.18,333.07,330.46,331.73,327.89,302.99,,,
2022-02-16 22:00:02.239000,L9,328.74,324.89,316.79,290.39,305.48,315.63,322.63,328.68,330.48,324.04,293.03,,,
2022-02-23 22:06:08.091000,L9,343.78,329.51,325.36,297.07,312.42,321.59,333.73,332.68,339.28,329.58,317.84,,,
2022-02-24 21:59:52.897000,L8,340.71,330.29,322.23,293.31,308.49,321.05,334.56,334.28,335.05,327.17,313.43,,,
2022-04-13 21:59:41.496000,L8,351.10,348.67,339.56,310.96,333.72,354.65,352.89,354.80,351.88,350.26,340.07,367.37,363.45,345.73
2022-04-29 21:59:37.379000,L8,338.48,328.02,321.40,293.62,309.88,327.70,334.74,338.90,339.21,330.50,307.53,,,
2022-05-06 22:05:53.688000,L8,339.46,323.30,321.12,292.96,309.89,320.51,333.50,336.69,334.53,327.27,305.27,,,
2022-05-07 21:59:32.291000,L9,339.97,326.94,324.72,295.19,312.84,329.06,336.64,337.06,337.12,330.42,307.87,,,
2022-05-23 21:59:21.876000,L9,337.34,327.06,323.93,293.11,310.96,332.70,337.53,342.90,336.15,329.97,303.79,,,
2022-06-07 22:06:07.543000,L8,338.44,328.91,322.00,291.21,310.23,326.42,332.64,338.56,338.86,325.16,302.54,,,
2022-07-01 22:05:54.433000,L9,,311.59,311.91,283.77,304.14,324.40,331.65,337.41,331.28,322.83,296.19,,,
2022-07-02 22:00:06.048000,L8,334.37,317.64,317.65,290.24,309.17,328.70,334.71,340.30,336.82,327.70,300.66,,,
2022-07-25 22:06:23.647000,L8,336.05,332.18,318.74,291.87,308.90,329.99,336.02,335.95,335.75,323.78,308.17,,,
2022-08-03 22:00:18.311000,L8,338.79,323.80,316.58,294.49,311.94,328.70,338.68,340.05,336.59,328.53,307.56,,,
2022-08-10 22:06:32.253000,L8,337.96,326.01,319.95,293.57,311.27,330.36,336.99,336.52,333.78,326.50,300.99,,,
2022-08-11 22:00:01.791000,L9,339.87,325.30,319.94,294.79,312.61,328.80,337.09,335.96,335.59,329.19,299.13,,,
2022-08-27 22:00:05.491000,L9,338.60,325.35,321.65,297.00,312.86,330.12,336.32,339.55,337.91,328.81,307.73,,,
2022-09-03 22:06:16.060000,L9,341.85,329.49,324.76,298.76,314.54,333.32,341.15,344.13,343.61,335.87,327.22,,,
2022-10-06 22:00:26.730000,L8,349.00,337.22,335.23,309.51,333.29,345.63,346.88,351.87,346.13,338.04,352.50,,,
2022-10-21 22:06:29.540000,L9,337.19,327.85,326.66,295.59,310.81,327.63,337.63,336.44,335.21,324.15,311.08,,,
2022-10-22 22:00:27.201000,L8,348.86,338.74,339.77,312.08,328.22,353.81,354.30,352.36,349.80,339.81,348.14,346.56,350.16,353.29
2022-11-30 22:06:35.920000,L8,342.72,327.48,312.71,284.14,298.46,322.44,333.03,301.13,,,,,,
2022-12-24 22:06:26.081000,L9,341.08,324.93,319.91,295.28,309.79,319.44,332.72,328.17,340.71,328.53,312.56,,,
2022-12-25 22:00:15.054000,L8,333.94,319.42,311.50,285.87,301.36,310.13,319.54,321.59,339.11,327.21,305.95,,,
2023-01-18 22:00:10.104000,L9,340.22,326.49,320.35,292.38,308.24,315.51,334.46,332.42,332.55,326.55,313.81,,,
2023-02-18 22:06:13.995000,L8,325.22,325.40,319.50,288.38,301.64,317.36,335.42,336.87,338.45,329.57,317.26,,,
2023-02-19 22:00:13.172000,L9,328.34,323.86,320.33,288.05,301.08,317.08,332.32,330.55,334.91,328.71,314.40,,,
2023-03-06 22:06:02.229000,L8,330.79,323.43,319.71,292.48,308.41,322.03,334.83,333.00,336.26,329.03,314.18,,,
2023-03-07 22:00:01.421000,L9,326.58,324.38,320.10,293.06,308.47,321.42,335.33,332.81,334.76,328.86,306.90,,,
2023-03-14 22:06:11.235000,L9,341.20,325.34,324.99,294.48,310.17,323.97,336.01,334.14,335.25,330.59,316.90,,,
2023-03-15 21:59:48.555000,L8,342.61,328.08,324.62,294.65,311.93,326.38,339.34,339.79,337.85,332.22,323.21,,,
2023-03-22 22:05:52.850000,L8,334.64,324.08,321.30,294.39,311.03,322.28,338.66,336.64,338.64,329.08,314.51,,,
2023-03-23 21:59:55.834000,L9,339.18,324.33,320.83,294.37,311.04,323.97,336.22,336.08,339.62,329.77,315.12,,,
2023-03-30 22:05:59.281000,L9,354.37,346.89,338.81,313.36,330.59,347.14,354.74,351.87,353.16,349.55,341.98,395.14,,
2023-04-08 21:59:46.634000,L9,,318.81,318.66,292.12,308.13,324.56,336.13,337.69,337.45,327.62,306.50,,,
2023-04-24 21:59:40.381000,L9,336.70,324.07,323.19,294.29,311.41,329.99,339.17,337.44,337.48,328.16,313.92,,,
2023-05-25 22:05:20.631000,L8,328.23,322.33,316.41,290.37,307.80,325.37,332.00,336.81,336.88,329.33,305.00,,,
2023-06-02 22:05:29.872000,L9,332.59,327.36,324.74,294.85,312.94,332.64,342.25,344.81,341.35,334.68,327.56,,,
2023-06-10 22:05:27.865000,L8,328.53,324.68,315.47,290.57,308.25,325.60,337.07,339.46,335.44,330.16,299.84,,,
2023-06-11 21:59:13.590000,L9,334.50,326.68,322.44,293.07,311.07,335.92,342.35,340.50,340.07,331.79,326.96,,,
2023-06-27 21:59:14.407000,L9,340.99,329.31,323.02,295.98,314.73,335.11,342.87,340.98,338.83,332.81,308.03,,,
2023-07-05 21:59:30.960000,L8,357.43,382.23,349.03,309.06,337.24,349.59,366.93,364.50,363.18,357.27,400.52,,,
2023-07-21 21:59:34.263000,L8,349.52,338.88,335.33,306.92,328.61,348.73,356.58,360.94,361.74,351.37,345.35,339.76,353.92,352.31
2023-07-28 22:05:50.970000,L8,340.99,328.17,323.18,295.67,315.95,329.89,342.32,343.72,338.33,336.38,328.31,,,
2023-08-05 22:05:47.142000,L9,336.90,322.23,317.52,293.44,310.96,328.32,337.79,337.59,336.53,327.60,310.12,,,
2023-08-14 21:59:37.575000,L9,339.12,328.35,319.34,291.57,308.31,331.34,334.84,341.81,336.93,328.49,298.56,,,
2023-08-21 22:05:52.129000,L9,337.24,325.25,321.19,294.05,311.76,327.16,337.43,337.92,334.70,328.23,310.78,,,
2023-08-22 21:59:50.611000,L8,339.06,326.76,320.86,295.14,312.57,328.76,338.10,339.29,337.72,332.31,313.22,,,
2023-08-29 22:06:02.142000,L8,342.28,327.94,322.21,294.12,311.98,329.61,338.24,339.77,336.08,327.41,313.49,,,
2023-08-30 21:59:47.581000,L9,343.64,328.69,322.19,295.23,312.91,330.55,338.85,340.42,337.14,329.61,314.69,,,
2023-09-07 21:59:49.917000,L8,343.52,330.71,326.98,297.85,316.49,336.02,343.68,345.63,339.72,333.86,327.30,329.84,,
2023-09-15 21:59:56.151000,L9,341.10,327.64,324.84,297.47,314.06,326.05,338.46,338.63,335.18,328.41,317.13,,,
2023-10-01 21:59:55.343000,L9,338.04,323.00,315.81,291.20,306.82,320.24,333.07,332.75,333.21,324.60,304.26,,,
2023-10-08 22:06:10.308000,L9,341.60,328.77,328.29,294.86,310.54,329.47,339.58,339.54,334.22,325.93,316.17,,,
2023-11-01 22:06:14.963000,L8,336.24,323.91,321.85,292.90,308.82,317.53,335.26,333.27,332.85,330.15,314.12,302.70,322.06,288.42
2023-11-09 22:06:12.836000,L9,362.99,356.82,344.73,317.02,342.84,353.40,356.51,351.12,346.25,349.19,343.15,341.14,343.73,347.25
2023-11-10 21:59:59.383000,L8,338.23,327.77,319.86,289.95,305.77,318.84,333.92,319.10,328.34,325.17,294.03,,,
2023-11-25 22:06:20.599000,L9,339.16,326.08,319.54,292.45,308.25,317.12,325.72,328.40,332.54,330.43,315.52,,,
2023-11-26 22:00:05.887000,L8,337.17,325.18,317.66,292.11,306.74,314.92,320.45,315.54,329.05,326.85,301.41,,,
2023-12-19 22:06:15.197000,L8,341.12,329.88,326.15,295.03,310.77,321.95,333.28,331.82,334.89,333.07,307.13,,,
2023-12-20 22:00:11.701000,L9,354.38,348.20,338.42,313.25,330.38,351.25,361.06,350.85,347.89,351.67,347.73,340.69,375.15,
2024-01-05 22:00:04.390000,L9,,347.46,341.66,310.28,334.50,349.65,367.96,346.43,343.50,346.25,338.81,332.13,375.07,340.44
2024-01-12 22:06:18.916000,L9,,307.22,298.76,271.67,285.13,304.23,327.01,334.04,324.35,,,,,
2024-01-13 21:59:59.046000,L8,335.78,323.49,314.44,289.38,303.40,312.91,313.49,316.24,334.88,330.11,298.63,,,
2024-01-29 21:59:53.657000,L8,334.52,324.88,317.36,290.60,306.77,316.29,332.53,325.60,329.67,326.80,294.85,,,
2024-02-05 22:06:08.032000,L8,340.68,329.68,326.67,293.99,310.32,327.22,335.68,332.74,331.94,326.82,312.56,,,
2024-02-13 22:06:17.947000,L9,,321.72,318.67,288.62,303.99,315.83,332.10,330.96,335.18,325.78,299.96,,,
2024-02-14 21:59:55.364000,L8,323.71,324.52,318.33,289.61,305.70,312.01,332.07,329.53,330.93,325.40,307.51,,,
2024-02-29 22:06:11.471000,L9,344.66,333.05,329.20,298.59,315.44,328.19,335.28,343.05,342.17,336.35,329.28,333.71,330.23,311.37
2024-03-09 22:00:02.127000,L9,324.29,324.77,321.95,291.91,307.23,319.65,333.33,331.06,331.89,327.32,308.10,,,
2024-03-17 21:59:38.997000,L8,351.01,346.01,335.83,307.16,327.58,339.12,345.17,348.94,347.03,342.06,345.28,339.16,322.78,
2024-04-09 22:05:37.411000,L8,,322.31,320.65,290.84,308.21,322.62,336.27,333.76,330.57,324.91,303.97,,,
2024-04-18 21:59:19.043000,L8,,,296.32,268.13,280.12,305.51,304.29,301.42,306.29,314.01,290.23,,,
2024-04-25 22:05:28.304000,L8,,316.52,314.43,289.81,306.32,319.63,318.72,313.02,305.47,304.95,288.39,,,
2024-04-26 21:59:28.878000,L9,333.89,324.70,324.53,295.29,312.86,329.05,336.93,341.70,337.78,330.78,311.02,,,
2024-05-03 22:05:38.004000,L9,337.62,328.59,326.35,294.67,314.93,329.14,340.24,342.58,337.73,330.05,309.92,,,
2024-05-04 21:59:10.225000,L8,337.02,328.26,324.73,295.15,312.82,333.24,341.28,343.10,337.01,330.88,308.05,,,
2024-05-11 22:05:15.899000,L8,332.02,323.06,320.19,290.42,309.24,329.21,334.53,339.44,337.52,330.22,308.16,,,
2024-05-28 21:59:12.654000,L9,328.75,321.85,322.83,293.64,313.48,333.50,339.66,343.91,344.41,338.13,322.42,,,
2024-06-20 22:05:06.981000,L9,338.70,326.12,316.93,293.11,311.55,329.29,335.49,343.08,339.28,329.50,303.15,,,
2024-06-21 21:59:05.258000,L8,340.39,328.31,316.22,290.20,311.30,326.37,338.14,339.80,339.79,332.57,307.06,,,
2024-06-29 21:58:59.377000,L9,,315.85,308.86,280.20,296.99,326.85,329.05,334.77,,,,,,
2024-07-07 21:59:13.270000,L8,331.51,321.48,313.29,287.50,307.63,326.81,336.44,335.45,333.03,327.25,300.24,,,
2024-07-15 21:59:17.945000,L9,338.70,328.29,318.08,290.50,308.88,334.75,340.71,345.62,338.88,328.16,295.07,,,
2024-07-22 22:05:28.427000,L9,333.35,321.87,316.15,291.67,310.71,327.85,337.02,336.78,335.15,321.55,298.14,,,
2024-07-23 21:59:27.877000,L8,332.92,323.75,315.90,294.45,311.70,329.20,338.33,339.76,335.50,328.02,301.53,,,
2024-07-30 22:05:39.076000,L8,354.27,348.59,344.32,316.03,339.70,357.98,360.90,358.91,357.76,357.71,346.42,345.29,356.29,352.70
2024-08-08 21:59:24.800000,L8,336.00,325.91,319.20,292.84,310.17,328.46,338.45,340.27,338.49,328.66,303.82,,,
2024-08-31 22:05:51.410000,L8,339.74,329.83,324.75,293.42,313.94,330.07,337.14,340.32,336.43,329.73,306.01,,,
2024-09-01 21:59:36.380000,L9,341.20,328.70,324.24,295.02,312.80,330.78,336.80,341.03,337.89,326.78,300.92,,,
2024-09-08 22:05:48.031000,L9,,,318.71,293.41,310.67,325.37,336.65,334.87,335.97,326.53,309.02,,,
2024-09-17 21:59:40.801000,L9,343.40,329.78,327.62,299.75,317.26,327.91,339.50,338.56,338.37,330.34,315.72,,,
2024-09-24 22:05:49.470000,L9,340.47,328.90,325.53,295.51,313.14,325.18,336.02,336.22,334.47,328.13,309.05,,,
2024-10-03 21:59:47.603000,L9,337.46,324.40,323.12,294.85,308.75,325.12,333.70,332.90,332.64,328.09,313.56,,,
2024-10-11 21:59:51.003000,L8,343.06,331.69,330.46,300.92,317.39,330.70,340.48,340.70,334.93,331.85,321.07,330.43,325.08,291.01
2024-10-26 22:06:12.211000,L9,344.34,331.74,331.23,299.81,319.40,330.58,339.61,340.46,336.36,331.07,315.73,,,
2024-11-03 22:06:00.568000,L8,338.67,325.57,323.02,294.55,309.10,321.22,331.83,331.30,332.34,326.28,311.27,,,
2024-11-04 21:59:57.264000,L9,339.24,327.86,325.04,293.90,310.48,312.94,316.04,,,,,,,
2024-11-11 22:06:03.683000,L9,341.85,332.71,331.64,298.97,313.65,334.79,333.60,331.93,340.21,330.55,291.47,,,
2024-12-05 22:06:09.362000,L8,326.76,325.67,319.45,290.62,304.24,317.78,332.34,330.54,330.81,323.16,290.54,,,
2024-12-06 21:59:59.962000,L9,330.16,327.32,320.35,293.61,307.92,317.24,332.14,325.85,333.38,327.62,296.43,,,
2024-12-14 21:59:51.646000,L8,333.40,326.33,318.17,289.45,305.27,315.45,312.93,326.24,329.59,328.95,292.04,,,
2024-12-21 22:06:04.889000,L8,,322.43,318.02,289.74,303.15,318.31,324.92,326.46,337.14,325.92,290.74,,,
2024-12-22 22:00:02.208000,L9,352.68,337.34,340.24,319.01,325.92,356.83,351.76,351.39,348.07,355.65,352.71,343.22,340.91,355.81
2025-01-14 22:06:13.228000,L9,330.77,323.69,314.10,290.50,305.78,315.87,332.54,320.00,338.39,324.84,299.46,,,
2025-01-22 22:06:01.605000,L8,339.49,328.80,325.61,294.17,309.75,324.40,333.97,329.80,336.97,328.34,315.88,,,
2025-01-30 22:06:08.189000,L9,332.29,325.50,319.18,291.30,306.33,317.41,332.24,329.89,336.81,326.89,307.30,,,
2025-02-07 22:06:05.260000,L8,351.95,339.59,338.41,308.42,330.81,347.89,347.40,346.21,348.28,339.68,333.05,335.57,331.73,329.31
2025-02-23 22:05:55.493000,L8,354.50,342.48,343.99,314.01,343.62,362.17,360.50,351.57,349.72,346.33,341.01,340.96,344.10,341.92
2025-03-04 21:59:42.932000,L8,336.72,327.69,325.13,296.28,312.90,326.91,337.11,338.78,337.10,329.41,316.78,315.83,321.63,290.96
2025-03-12 21:59:53.428000,L9,,323.31,330.22,306.11,323.49,338.49,348.65,343.03,351.47,353.58,344.75,338.33,333.65,328.49
2025-03-19 22:05:54.855000,L9,333.70,325.00,323.47,290.63,305.55,307.56,330.78,328.63,329.54,313.76,298.84,,,
2025-03-20 21:59:32.187000,L8,339.00,326.27,321.54,293.09,309.20,317.54,334.79,332.46,334.17,326.88,315.24,,,
2025-03-27 22:05:40.953000,L8,349.69,336.77,335.46,305.58,326.76,340.80,350.04,348.17,346.18,339.18,333.63,337.62,336.16,341.18
2025-03-28 21:59:42.853000,L9,,305.18,317.47,287.24,301.37,314.60,330.70,332.23,333.65,327.18,298.53,,,
2025-04-04 22:05:51.931000,L9,340.17,328.55,324.93,295.30,311.48,323.23,335.35,334.75,339.01,331.55,321.49,311.18,,
2025-04-05 21:59:29.736000,L8,338.98,327.90,324.52,292.20,309.42,330.03,340.52,340.23,336.89,330.38,310.67,,,
2025-04-12 22:05:36.436000,L8,340.09,325.46,324.14,294.20,310.64,327.11,337.47,335.40,333.63,329.08,307.75,309.38,,
2025-05-06 22:05:42.584000,L9,348.60,335.70,336.96,304.17,327.84,362.28,353.30,351.00,355.30,344.48,333.70,339.08,338.95,335.89
2025-05-14 22:05:26.593000,L8,334.25,321.38,320.73,291.12,308.88,328.60,334.39,338.14,334.81,326.87,309.00,,,
2025-05-15 21:59:23.560000,L9,,322.02,316.17,288.94,306.02,327.00,335.49,340.42,336.82,328.14,301.42,,,
2025-05-23 21:59:19.050000,L8,344.93,333.16,329.09,295.95,315.64,339.34,346.78,348.76,349.07,344.54,332.84,311.36,315.67,327.73
2025-05-30 22:05:30.657000,L8,,315.27,314.86,283.43,300.30,322.08,334.15,332.43,331.28,322.13,301.23,,,
2025-06-07 22:05:29.079000,L9,346.41,335.68,336.29,301.80,323.92,344.00,347.62,353.85,348.29,344.22,336.31,335.92,335.97,335.00
2025-06-15 22:05:40.693000,L8,333.40,320.19,316.36,289.79,307.77,325.79,333.68,340.18,336.68,325.27,304.99,,,
2025-06-16 21:59:27.168000,L9,337.69,326.26,318.66,295.05,313.43,328.20,336.34,339.38,338.06,331.83,305.85,,,
2025-07-18 21:59:40.570000,L9,,,412.05,320.48,352.01,374.17,382.50,384.60,397.53,,,,,
2025-07-26 21:59:44.475000,L8,332.72,323.04,314.77,289.73,306.11,327.20,338.33,339.12,337.70,328.35,304.67,,,
2025-08-02 22:05:57.944000,L8,343.60,332.45,329.57,297.46,316.35,338.39,343.06,347.11,343.90,335.73,318.74,,,
2025-08-10 22:06:04.262000,L9,334.84,323.66,316.20,293.17,310.40,325.75,336.67,339.82,336.76,325.80,302.01,,,
2025-08-11 21:59:52.776000,L8,334.87,323.39,317.74,292.15,308.37,329.72,335.83,342.50,339.74,325.79,306.15,,,
2025-08-19 21:59:57.672000,L9,341.11,327.93,322.83,294.15,312.16,334.62,342.07,343.20,339.87,328.68,301.83,,,
2025-08-27 21:59:54.067000,L8,,321.06,310.68,287.10,304.56,323.40,333.58,336.86,334.86,318.37,291.32,,,
2025-09-04 22:00:02.921000,L9,350.00,339.60,340.34,306.73,329.64,347.48,349.54,354.98,347.54,345.13,341.35,,,
2025-09-19 22:06:15.328000,L8,336.14,324.92,322.69,290.50,308.08,326.47,336.03,336.10,334.43,324.81,303.98,,,
2025-09-28 22:00:04.806000,L8,337.90,325.40,325.10,295.49,312.45,325.80,338.21,334.43,337.87,328.14,318.69,,,
2025-10-30 22:00:08.787000,L8,348.82,339.40,341.85,309.66,326.30,348.53,351.83,349.80,345.93,343.64,338.53,350.02,,
2025-11-06 22:06:19.899000,L8,334.66,324.55,318.69,292.35,307.95,314.92,332.00,326.27,334.30,327.40,299.67,,,
2025-11-07 22:00:13.813000,L9,332.55,324.60,317.47,291.57,306.34,311.67,316.23,316.88,333.35,325.31,290.56,,,
2025-11-23 22:00:11.106000,L9,339.05,324.34,322.79,292.88,309.83,322.47,338.36,332.28,336.01,330.36,313.13,,,
