dates,nzd0145-0000,nzd0145-0001,nzd0145-0002,nzd0145-0003,nzd0145-0004,nzd0145-0005,nzd0145-0006,nzd0145-0007,nzd0145-0008,nzd0145-0009,nzd0145-0010,nzd0145-0011,nzd0145-0021,nzd0145-0022,nzd0145-0013,nzd0145-0014,nzd0145-0015,nzd0145-0016,nzd0145-0017,nzd0145-0012,nzd0145-0018,nzd0145-0019,nzd0145-0020,satname
2013-06-30 22:08:00+00:00,340.06,309.81333333333333,307.24333333333334,310.0933333333333,301.08,311.5,298.61,291.93,285.19,293.64,297.11,302.85,,,303.99,302.64,297.22,298.01,291.55,309.77,278.65,258.68,,L8
2013-08-08 22:13:49+00:00,336.96000000000004,307.0225,305.5575,308.02,298.905,311.5,298.61,291.93,285.19,293.64,297.11,302.85,,,303.99,302.64,297.22,298.01,291.55,309.77,278.65,258.68,,L8
2013-09-02 22:08:04+00:00,337.066,306.73999999999995,305.402,307.762,298.85,311.5,298.61,291.93,285.19,293.64,297.11,302.85,,,303.99,302.64,297.22,298.01,291.55,309.77,278.65,258.68,,L8
2013-11-05 22:07:46+00:00,334.48,306.6933333333333,305.215,307.23333333333335,298.95,311.5,298.61,291.93,285.19,293.64,297.11,302.85,,,303.99,302.64,297.22,298.01,291.55,309.77,278.65,258.68,,L8
2013-11-12 22:13:32+00:00,334.09000000000003,305.97428571428566,304.51714285714286,306.76714285714286,298.59857142857146,311.5,298.61,291.93,285.19,293.64,297.11,302.85,,,303.99,302.64,297.22,298.01,291.55,309.77,278.65,258.68,,L8
2013-11-21 22:07:37+00:00,332.8,305.51142857142855,304.69,306.7942857142857,299.08142857142855,311.5,298.61,291.93,285.19,293.64,297.11,302.85,,,303.99,302.64,297.22,298.01,291.55,309.77,278.65,258.68,,L8
2013-12-14 22:13:21+00:00,332.31857142857143,305.5014285714286,304.6685714285714,306.7085714285714,299.0028571428571,311.5,298.61,291.93,285.19,293.64,297.11,302.85,,,303.99,302.64,297.22,298.01,291.55,309.77,278.65,258.68,,L8
2014-01-31 22:12:52+00:00,328.4585714285714,302.56428571428575,302.36999999999995,304.4485714285714,296.0728571428572,,,,,,,,,,,,,,,,,,,L8
2014-02-09 22:06:57+00:00,327.69,303.0214285714286,302.4628571428571,304.6985714285715,296.47714285714284,,,,,,,,,,,,,,,,,,,L8
2014-03-20 22:12:13+00:00,325.98999999999995,302.4171428571429,301.72714285714284,304.1057142857143,295.6114285714285,,,,,,,,,,,,,,,,,,,L8
2014-04-05 22:11:58+00:00,325.59999999999997,302.82,302.21999999999997,304.20875,295.45375,,,,,,,,,,,,,,,,,,,L8
2014-04-21 22:11:42+00:00,326.04555555555555,302.9711111111111,302.4211111111111,304.39222222222224,295.2477777777778,,,,,,,,,,,,,,,,,,,L8
2014-04-30 22:05:46+00:00,326.515,302.822,302.441,304.269,294.95300000000003,,,,,,,,,,,,,,,,,,,L8
2014-07-26 22:11:43+00:00,327.5228571428571,302.82142857142856,302.49000000000007,304.23857142857145,294.2257142857143,300.93,283.4,280.34,,,,,,,,,,,,,,,,L8
2014-11-08 22:05:52+00:00,334.11,302.66499999999996,303.195,305.71000000000004,297.31,300.93,283.4,280.34,,,,,,,,,,,,,,,,L8
2015-02-28 22:05:48+00:00,326.405,301.5,301.49,304.805,294.56,,,,,,,,,,,,,,,,,,,L8
2015-04-24 22:11:08+00:00,324.99666666666667,302.18,302.91333333333336,305.71,295.8,,,,,,,,,,,,,,,,,,,L8
2015-05-10 22:10:52+00:00,322.1933333333334,302.28,301.78,304.6266666666666,293.29999999999995,,,,,,,,,,,,,,,,,,,L8
2015-07-22 22:05:13+00:00,321.72,302.64,301.9475,304.5075,293.80499999999995,,,,,,,,,,,,,,,,,,,L8
2015-07-29 22:11:25+00:00,323.434,303.452,302.538,304.784,294.722,,,,,,,,,,,,,,,,,,,L8
2015-08-07 22:05:16+00:00,323.815,304.065,302.5783333333333,304.86499999999995,294.9916666666666,,,,,,,,,,,,,,,,,,,L8
2015-08-23 22:05:48+00:00,323.8342857142857,303.6471428571428,302.1557142857143,304.78000000000003,294.67857142857144,,,,,,,,,,,,,,,,,,,L8
2015-12-20 22:11:57+00:00,326.9,304.296,302.304,304.998,295.816,,,,,,,,,,,,,,,,,,,L8
2016-02-22 22:11:42+00:00,331.52,303.19,301.375,305.45000000000005,295.9,,,,,,,,,,,,,,,,,,,L8
2016-03-02 22:05:55+00:00,329.40000000000003,303.07666666666665,301.3833333333333,305.15333333333336,295.95666666666665,,,,,,,,,,,,,,,,,,,L8
2016-04-26 22:11:21+00:00,329.3325,302.8025,300.65999999999997,304.58000000000004,293.9075,,,,,,,,,,,,,,,,,,,L8
2016-05-21 22:05:38+00:00,326.96000000000004,302.32,300.41999999999996,304.276,293.536,,,,,,,,,,,,,,,,,,,L8
2016-06-13 22:11:30+00:00,326.8183333333333,302.74333333333334,300.99666666666667,304.685,293.93666666666667,,,,,,,,,,,,,,,,,,,L8
2016-07-15 22:11:46+00:00,326.445,303.02000000000004,301.2183333333333,304.885,293.98499999999996,289.78,,,,,,,,,,,,,,,,,,L8
2016-08-16 22:11:53+00:00,325.96714285714285,302.54714285714283,300.7528571428571,304.48857142857145,293.9742857142857,289.78,,,,,,,,,,,,,,,,,,L8
2016-09-10 22:05:51+00:00,325.075,301.99,300.56,303.8616666666667,293.6416666666667,289.78,,,,,,,,,,,,,,,,,,L8
2016-10-12 22:06:21+00:00,328.7271428571429,304.17,302.21714285714285,306.2471428571429,295.88000000000005,300.84,295.74,287.71,277.97,288.6,291.83,303.81,275.78,287.58,304.06,302.01,295.76,294.06,288.12,304.24,284.41,278.72,274.62,L8
2016-10-28 22:06:23+00:00,326.95142857142855,303.7514285714286,302.28000000000003,306.37142857142857,296.67571428571426,300.84,295.74,287.71,277.97,288.6,291.83,303.81,275.78,287.58,304.06,302.01,295.76,294.06,288.12,304.24,284.41,278.72,274.62,L8
2017-04-13 22:11:17+00:00,316.90999999999997,299.64,299.32,302.59000000000003,292.57,,,,,,,,,,,,,,,,,,,L8
2017-05-24 22:05:34+00:00,318.99,301.555,300.2,302.405,293.35,,,,,,,,,,,,,,,,,,,L8
2017-06-16 22:11:31+00:00,319.03333333333336,302.1933333333333,300.45666666666665,302.75666666666666,294.3633333333333,,,,,,,,,,,,,,,,,,,L8
2017-06-25 22:05:47+00:00,329.565,309.4875,306.63,306.60249999999996,299.05,309.41,301.15,298.0,283.23,289.41,296.06,311.75,,,320.76,306.41,297.55,294.17,286.43,309.59,275.76,273.38,263.4,L8
2017-07-11 22:05:26+00:00,328.508,308.922,306.222,306.596,298.37600000000003,309.41,301.15,298.0,283.23,289.41,296.06,311.75,,,320.76,306.41,297.55,294.17,286.43,309.59,275.76,273.38,263.4,L8
2017-08-03 22:11:47+00:00,332.61833333333334,310.8966666666667,307.68833333333333,309.15333333333336,300.4216666666667,310.605,297.91999999999996,293.74,280.52,289.81,296.20500000000004,309.33500000000004,,,311.28,305.525,295.845,293.46500000000003,285.03999999999996,308.84,275.455,273.6,264.125,L8
2017-12-02 22:05:46+00:00,336.142,312.992,309.37600000000003,310.906,302.214,310.605,297.91999999999996,293.74,280.52,289.81,296.20500000000004,309.33500000000004,,,311.28,305.525,295.845,293.46500000000003,285.03999999999996,308.84,275.455,273.6,264.125,L8
2018-01-19 22:05:38+00:00,331.2033333333334,310.08,306.93333333333334,311.14666666666665,302.60999999999996,311.8,294.69,289.48,277.81,290.21,296.35,306.92,,,301.8,304.64,294.14,292.76,283.65,308.09,275.15,273.82,264.85,L8
2018-03-08 22:05:15+00:00,320.34,304.44666666666666,302.07,305.6666666666667,297.9633333333333,,,,,,,,,,,,,,,,,,,L8
2018-03-31 22:11:15+00:00,324.7475,304.565,302.38,305.74,298.0925,,,,,,,,,,,,,,,,,,,L8
2018-05-02 22:10:57+00:00,323.894,303.948,301.77200000000005,305.106,296.51800000000003,,,,,,,,,,,,,,,,,,,L8
2018-07-05 22:10:54+00:00,326.452,305.414,302.87,306.106,297.526,298.3,287.43,283.17,,,,,,,,,,,,,,,,L8
2018-09-07 22:11:24+00:00,331.64750000000004,305.1775,302.65,305.9,296.235,298.3,287.43,283.17,,,,,,,,,,,,,,,,L8
2018-09-16 22:05:15+00:00,329.916,304.982,302.704,305.918,296.22799999999995,298.3,287.43,283.17,,,,,,,,,,,,,,,,L8
2018-10-02 22:05:23+00:00,326.29200000000003,304.304,302.038,305.304,295.938,298.3,287.43,283.17,,,,,,,,,,,,,,,,L8
2018-10-18 22:05:29+00:00,326.01,304.12166666666667,301.74333333333334,305.20666666666665,295.96999999999997,295.365,283.875,280.055,,,,,,,,,,,,,,,,L8
2018-10-25 22:11:42+00:00,326.95285714285717,303.9985714285714,301.61,305.1457142857143,296.0185714285714,295.365,283.875,280.055,,,,,,,,,,,,,,,,L8
2018-11-03 22:05:57+00:00,326.92428571428576,303.89285714285717,301.37142857142857,305.24571428571426,296.5128571428572,295.365,283.875,280.055,,,,,,,,,,,,,,,,L8
2019-02-07 22:05:47+00:00,324.0385714285714,302.7485714285714,300.09142857142854,304.7728571428571,295.94,292.43,280.32,276.94,,,,,,,,,,,,,,,,L8
2019-02-14 22:11:33+00:00,324.73125,302.735,299.96000000000004,304.71,295.8025,292.43,280.32,276.94,,,,,,,,,,,,,,,,L8
2019-03-02 22:11:29+00:00,325.9222222222222,302.83666666666664,300.2288888888889,304.76666666666665,295.9166666666667,292.43,280.32,276.94,,,,,,,,,,,,,,,,L8
2019-04-12 22:05:30+00:00,327.87142857142857,303.5228571428571,300.28285714285715,304.90999999999997,296.2128571428571,295.85,282.59000000000003,278.66499999999996,,,,,,,,,,,,,,,,L8
2019-06-15 22:05:27+00:00,329.35,304.71999999999997,301.336,305.502,296.68999999999994,299.27,284.86,280.39,,,,,,,,,,,,,,,,L8
2019-06-22 22:11:40+00:00,327.295,304.8483333333333,301.42833333333334,305.60999999999996,296.70166666666665,299.27,284.86,280.39,,,,,,,,,,,,,,,,L8
2019-07-17 22:05:59+00:00,325.2571428571428,304.5042857142857,300.9414285714286,304.7242857142857,296.25999999999993,299.27,284.86,280.39,,,,,,,,,,,,,,,,L8
2019-08-02 22:06:05+00:00,324.91625,304.35999999999996,300.66625,304.63125,295.8725,299.27,284.86,280.39,,,,,,,,,,,,,,,,L8
2019-08-09 22:11:55+00:00,325.83374999999995,304.43875,300.96625,304.25374999999997,295.80375,299.27,284.86,280.39,,,,,,,,,,,,,,,,L8
2019-08-18 22:05:47+00:00,324.15374999999995,305.23625,301.35124999999994,304.3925,296.32,299.27,284.86,280.39,,,,,,,,,,,,,,,,L8
2019-11-06 22:06:00+00:00,319.7785714285714,304.3085714285714,300.5642857142857,303.87,295.6628571428572,,,,,,,,,,,,,,,,,,,L8
2019-11-22 22:05:57+00:00,320.03,303.92625,300.31,303.98125,295.58500000000004,,,,,,,,,,,,,,,,,,,L8
2020-01-16 22:11:59+00:00,320.96,303.42,299.60833333333335,304.1933333333333,295.23,,,,,,,,,,,,,,,,,,,L8
2020-01-25 22:06:09+00:00,322.0028571428571,303.4042857142857,299.9614285714286,304.3457142857143,295.11285714285714,293.2,282.67,276.83,,,,,,,,,,,,,,,,L8
2020-02-01 22:11:53+00:00,323.3385714285714,303.46,300.13571428571424,304.5042857142857,295.40142857142854,293.2,282.67,276.83,,,,,,,,,,,,,,,,L8
2020-03-13 22:05:54+00:00,325.24,302.67833333333334,299.84166666666664,304.49833333333333,294.41833333333335,293.2,282.67,276.83,,,,,,,,,,,,,,,,L8
2020-09-21 22:06:18+00:00,324.66,301.75,297.18,304.48,294.29,,,,,,,,,,,,,,,,,,,L8
2020-10-07 22:06:21+00:00,327.95500000000004,302.33000000000004,299.55,304.99,295.89,294.46,282.39,275.16,,,,,,,,,,,,,,,,L8
2020-12-17 22:12:09+00:00,326.09,302.5,298.86,304.68666666666667,294.41,294.46,282.39,275.16,,,,,,,,,,,,,,,,L8
2020-12-26 22:05:56+00:00,324.5675,302.305,298.735,304.8325,294.5825,294.46,282.39,275.16,,,,,,,,,,,,,,,,L8
2021-02-03 22:11:56+00:00,326.196,302.326,299.18,304.856,294.228,294.46,282.39,275.16,,,,,,,,,,,,,,,,L8
2021-02-12 22:06:07+00:00,325.74,302.4683333333333,299.55333333333334,304.925,294.3933333333334,294.46,282.39,275.16,,,,,,,,,,,,,,,,L8
2021-02-19 22:11:51+00:00,326.07571428571424,302.89285714285717,299.89285714285717,305.23857142857145,294.6614285714286,294.46,282.39,275.16,,,,,,,,,,,,,,,,L8
2021-04-01 22:05:48+00:00,325.32857142857137,304.7842857142858,299.65285714285716,304.8771428571428,294.7071428571429,294.46,282.39,275.16,,,,,,,,,,,,,,,,L8
2021-04-17 22:05:18+00:00,323.9814285714286,304.9814285714286,299.70714285714286,304.73857142857145,294.6228571428572,291.82,282.45,279.08,,,,,,,,,,,,,,,,L8
2021-04-24 22:11:25+00:00,323.35249999999996,304.225,299.2875,304.365,294.0825,291.82,282.45,279.08,,,,,,,,,,,,,,,,L8
2021-05-19 22:05:40+00:00,322.1166666666666,303.85555555555555,298.8133333333333,304.27666666666664,294.0911111111111,291.82,282.45,279.08,,,,,,,,,,,,,,,,L8
2021-05-26 22:11:31+00:00,322.361,303.85299999999995,299.146,304.549,294.43,291.82,282.45,279.08,,,,,,,,,,,,,,,,L8
2021-06-11 22:11:38+00:00,322.16181818181815,303.64090909090913,299.29,304.5290909090909,294.3345454545455,291.82,282.45,279.08,,,,,,,,,,,,,,,,L8
2021-06-20 22:05:53+00:00,321.5445454545454,303.4827272727273,299.3790909090909,304.51363636363635,294.62300000000005,291.82,282.45,279.08,,,,,,,,,,,,,,,,L8
2021-07-13 22:11:43+00:00,322.9318181818182,303.82454545454544,299.9927272727273,304.5963636363636,294.88199999999995,295.08500000000004,283.59000000000003,279.98,,,,,,,,,,,,,,,,L8
2021-11-06 22:12:48+00:00,323.04833333333335,302.2083333333333,300.04833333333335,304.73833333333334,295.47200000000004,298.35,284.73,280.88,,,,,,,,,,,,,,,,L9
2022-01-21 22:11:59+00:00,330.25,301.69500000000005,300.47,304.475,295.14,,,,,,,,,,,,,,,,,,,L8
2022-02-14 22:12:01+00:00,330.40000000000003,302.75666666666666,300.72333333333336,305.7833333333333,295.81,,,,,,,,,,,,,,,,,,,L9
2022-02-22 22:11:50+00:00,331.9375,302.995,300.9825,305.635,295.975,286.88,,,,,,,,,,,,,,,,,,L8
2022-02-23 22:06:08+00:00,328.364,302.428,300.554,305.32,294.674,286.88,,,,,,,,,,,,,,,,,,L9
2022-03-02 22:11:50+00:00,327.045,302.29333333333335,299.99333333333334,305.2383333333333,294.14166666666665,286.88,,,,,,,,,,,,,,,,,,L9
2022-03-27 22:05:58+00:00,326.2742857142857,302.5142857142857,300.3442857142857,305.41285714285715,294.5157142857143,286.88,,,,,,,,,,,,,,,,,,L9
2022-05-05 22:11:31+00:00,325.63374999999996,302.73125,300.42125,305.4125,294.41375,286.88,,,,,,,,,,,,,,,,,,L9
2022-05-06 22:05:29+00:00,323.5475,303.1225,300.625,305.47625,294.46625,286.88,,,,,,,,,,,,,,,,,,L8
2022-06-07 22:06:07+00:00,323.39444444444445,303.62666666666667,301.08444444444444,305.78444444444443,294.8722222222222,293.385,286.13,280.55,,,,,,,,,,,,,,,,L8
2022-06-14 22:11:59+00:00,323.14,303.663,301.057,305.744,294.765,293.385,286.13,280.55,,,,,,,,,,,,,,,,L8
2022-06-15 22:05:16+00:00,322.43,303.45363636363635,300.9563636363636,305.4927272727273,294.64,293.385,286.13,280.55,,,,,,,,,,,,,,,,L9
2022-06-22 22:11:38+00:00,322.02416666666664,303.32,300.7325,305.38166666666666,294.50416666666666,293.385,286.13,280.55,,,,,,,,,,,,,,,,L9
2022-07-08 22:11:39+00:00,321.7638461538462,302.9407692307692,300.4223076923077,305.07384615384615,294.32384615384615,293.385,286.13,280.55,,,,,,,,,,,,,,,,L9
2022-07-16 22:12:03+00:00,322.4757142857143,302.8457142857143,300.2214285714286,304.89142857142855,294.3378571428571,293.385,286.13,280.55,,,,,,,,,,,,,,,,L8
2022-08-10 22:06:32+00:00,321.7207142857143,302.5757142857143,299.8957142857143,304.7914285714286,294.1107142857143,293.385,286.13,280.55,,,,,,,,,,,,,,,,L8
2022-10-21 22:06:05+00:00,319.818,302.088,299.498,304.181,294.054,299.89,286.13,280.55,,,,,,,,,,,,,,,,L9
2023-01-17 22:06:18+00:00,317.7,299.24333333333334,297.8066666666667,304.1366666666667,293.1933333333333,,,,,,,,,,,,,,,,,,,L8
2023-01-24 22:12:10+00:00,329.1775,303.34499999999997,301.49,310.5075,297.565,312.38,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L8
2023-02-09 22:12:09+00:00,332.47,303.73249999999996,301.7375,310.5575,297.605,312.38,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L8
2023-02-17 22:12:13+00:00,330.424,303.102,300.92600000000004,309.464,297.258,312.38,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L9
2023-02-18 22:06:13+00:00,328.45666666666665,302.47499999999997,300.5883333333333,308.75,296.81666666666666,312.38,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L8
2023-02-25 22:11:52+00:00,327.86285714285714,302.25999999999993,300.6614285714286,308.2685714285714,296.6042857142857,312.38,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L8
2023-03-05 22:12:01+00:00,327.14625,301.75124999999997,300.18625000000003,307.71625,296.1475,312.38,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L9
2023-03-13 22:11:47+00:00,326.98,301.58444444444444,300.26,307.2933333333333,295.97999999999996,312.38,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L8
2023-03-14 22:06:11+00:00,325.53000000000003,301.271,299.923,306.779,295.707,312.38,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L9
2023-03-21 22:11:55+00:00,325.38545454545454,301.28181818181815,299.9190909090909,306.6518181818182,295.72272727272724,312.38,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L9
2023-04-07 22:05:40+00:00,325.33166666666665,301.4558333333333,300.0933333333333,306.5208333333333,295.70166666666665,304.03999999999996,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L8
2023-04-23 22:05:33+00:00,325.7166666666667,301.6625,300.2225,306.535,295.74583333333334,304.03999999999996,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L8
2023-05-16 22:11:04+00:00,325.9569230769231,301.9423076923077,300.45846153846156,306.5523076923077,295.8176923076923,304.03999999999996,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L8
2023-05-24 22:11:17+00:00,325.69642857142856,301.92571428571426,300.5142857142857,306.2935714285714,295.65142857142854,304.03999999999996,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L9
2023-05-25 22:04:56+00:00,324.7386666666667,301.83799999999997,300.40066666666667,306.1086666666667,295.372,304.03999999999996,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L8
2023-06-02 22:05:29+00:00,324.24875000000003,301.838125,300.419375,305.990625,295.40000000000003,304.03999999999996,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L9
2023-06-09 22:11:12+00:00,323.97117647058826,302.07882352941175,300.59823529411767,306.06176470588235,295.40764705882356,304.03999999999996,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L9
2023-06-10 22:05:27+00:00,323.4794444444444,302.09611111111116,300.55611111111114,305.9188888888889,295.38944444444445,304.03999999999996,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L8
2023-06-18 22:05:21+00:00,323.11105263157896,302.1836842105263,300.6147368421053,305.88894736842104,295.4189473684211,304.03999999999996,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L9
2023-06-25 22:11:08+00:00,322.872,302.1215,300.531,305.76349999999996,295.337,304.03999999999996,293.18,287.21,,,,,,,308.32,309.29,300.2,304.28,284.41,311.91,,,,L9
2023-07-27 22:11:26+00:00,320.78526315789475,301.6689473684211,300.0684210526316,304.5257894736842,294.651052631579,295.7,,,,,,,,,,,,,,,,,,L9
2023-07-28 22:05:50+00:00,320.7015,301.8245,300.175,304.602,294.7665,295.7,,,,,,,,,,,,,,,,,,L8
2023-08-05 22:05:47+00:00,320.49285714285713,301.9428571428572,300.16285714285715,304.55809523809523,294.7261904761905,295.7,,,,,,,,,,,,,,,,,,L9
2023-08-21 22:05:52+00:00,319.57105263157894,302.26157894736843,300.47105263157897,304.47526315789474,294.77526315789476,295.7,,,,,,,,,,,,,,,,,,L9
2023-08-28 22:11:44+00:00,319.11473684210523,302.1105263157895,300.40736842105264,304.3057894736842,294.6252631578947,295.7,,,,,,,,,,,,,,,,,,L9
2023-12-19 22:05:51+00:00,317.0842857142857,302.8014285714286,300.88428571428574,304.36,294.87857142857143,,,,,,,,,,,,,,,,,,,L8
2023-12-27 22:05:57+00:00,317.8342857142857,304.19,301.9485714285714,305.05571428571426,295.38571428571424,,,,,,,,,,,,,,,,,,,L9
2024-01-03 22:12:03+00:00,318.1,304.12625,301.79125,305.1525,295.4925,,,,,,,,,,,,,,,,,,,L9
2024-01-12 22:06:18+00:00,318.76222222222225,304.6455555555556,302.18,305.62111111111113,295.8977777777778,,,,,,,,,,,,,,,,,,,L9
2024-02-04 22:12:07+00:00,320.50428571428574,304.8071428571429,302.60714285714283,306.1271428571428,296.5242857142857,,,,,,,,,,,,,,,,,,,L9
2024-02-13 22:06:17+00:00,320.78875,304.88875,302.71999999999997,306.09,296.425,,,,,,,,,,,,,,,,,,,L9
2024-02-20 22:11:56+00:00,322.085,304.9375,302.85749999999996,306.27125,296.79625,,,,,,,,,,,,,,,,,,,L9
2024-02-28 22:11:48+00:00,322.92999999999995,305.52875,302.7975,306.5625,297.14750000000004,,,,,,,,,,,,,,,,,,,L8
2024-03-15 22:11:37+00:00,323.15222222222224,305.28555555555556,302.54555555555555,306.4566666666667,296.7633333333334,,,,,,,,,,,,,,,,,,,L8
2024-03-24 22:05:42+00:00,322.521,304.957,302.044,306.08900000000006,296.40200000000004,,,,,,,,,,,,,,,,,,,L8
2024-04-08 22:11:47+00:00,322.7845454545454,305.2018181818182,302.1672727272727,306.48636363636365,296.51090909090914,,,,,,,,,,,,,,,,,,,L9
2024-04-16 22:11:19+00:00,323.04249999999996,305.3975,302.43333333333334,306.595,296.78833333333336,299.73,285.12,282.11,,,,,,,,,,,,,,,,L8
2024-05-03 22:05:38+00:00,324.9046153846154,306.51307692307694,303.54153846153844,307.5646153846154,297.85846153846154,310.895,290.8,286.95500000000004,279.1,291.11,296.78,307.53,282.99,286.97,305.63,302.99,295.83,296.65,286.89,306.94,276.03,275.39,279.3,L9
2024-05-10 22:11:24+00:00,324.675,306.24857142857144,303.15785714285715,307.245,297.18142857142857,310.895,290.8,286.95500000000004,279.1,291.11,296.78,307.53,282.99,286.97,305.63,302.99,295.83,296.65,286.89,306.94,276.03,275.39,279.3,L9
2024-05-11 22:05:15+00:00,324.118,306.03266666666667,302.89733333333334,307.04600000000005,296.99466666666666,310.895,290.8,286.95500000000004,279.1,291.11,296.78,307.53,282.99,286.97,305.63,302.99,295.83,296.65,286.89,306.94,276.03,275.39,279.3,L8
2024-05-18 22:10:55+00:00,324.9675,306.300625,303.023125,307.18,297.149375,307.16,289.43666666666667,285.49,279.1,291.11,296.78,307.53,282.99,286.97,305.63,302.99,295.83,296.65,286.89,306.94,276.03,275.39,279.3,L8
2024-05-27 22:04:41+00:00,324.46941176470585,306.28470588235297,302.91588235294114,306.9682352941177,297.05529411764707,307.16,289.43666666666667,285.49,279.1,291.11,296.78,307.53,282.99,286.97,305.63,302.99,295.83,296.65,286.89,306.94,276.03,275.39,279.3,L8
2024-06-20 22:05:06+00:00,324.87176470588236,306.48411764705884,303.0211764705882,307.13235294117646,297.0123529411764,307.16,289.43666666666667,285.49,279.1,291.11,296.78,307.53,282.99,286.97,305.63,302.99,295.83,296.65,286.89,306.94,276.03,275.39,279.3,L9
2024-06-27 22:10:53+00:00,324.3417647058824,306.0,302.58235294117645,306.76235294117646,296.79352941176467,307.16,289.43666666666667,285.49,279.1,291.11,296.78,307.53,282.99,286.97,305.63,302.99,295.83,296.65,286.89,306.94,276.03,275.39,279.3,L9
2024-06-28 22:04:55+00:00,323.2872222222222,305.7661111111111,302.19444444444446,306.49,296.5594444444444,307.16,289.43666666666667,285.49,279.1,291.11,296.78,307.53,282.99,286.97,305.63,302.99,295.83,296.65,286.89,306.94,276.03,275.39,279.3,L8
2024-07-22 22:05:04+00:00,323.0729411764706,305.7005882352941,302.0211764705883,306.27,296.45588235294116,307.16,289.43666666666667,285.49,279.1,291.11,296.78,307.53,282.99,286.97,305.63,302.99,295.83,296.65,286.89,306.94,276.03,275.39,279.3,L9
