dates,satname,nzd0226-0000,nzd0226-0001,nzd0226-0002,nzd0226-0003,nzd0226-0004,nzd0226-0005,nzd0226-0006,nzd0226-0007,nzd0226-0008,nzd0226-0009,nzd0226-0010,nzd0226-0011,nzd0226-0012,nzd0226-0013,nzd0226-0014,nzd0226-0015,nzd0226-0016,nzd0226-0017,nzd0226-0018,nzd0226-0019,nzd0226-0020,nzd0226-0021,nzd0226-0022,nzd0226-0023,nzd0226-0024,nzd0226-0025,nzd0226-0026,nzd0226-0027,nzd0226-0028,nzd0226-0029,nzd0226-0030,nzd0226-0031,nzd0226-0032,nzd0226-0033,nzd0226-0034,nzd0226-0035,nzd0226-0036,nzd0226-0037,nzd0226-0038,nzd0226-0039,nzd0226-0040,nzd0226-0041,nzd0226-0042,nzd0226-0043,nzd0226-0044,nzd0226-0045,nzd0226-0046,nzd0226-0047,nzd0226-0048,nzd0226-0049,nzd0226-0050,nzd0226-0051,nzd0226-0052,nzd0226-0053,nzd0226-0054,nzd0226-0055,nzd0226-0056,nzd0226-0057,nzd0226-0058,nzd0226-0059,nzd0226-0060,nzd0226-0061,nzd0226-0062,nzd0226-0063,nzd0226-0064,nzd0226-0065,nzd0226-0066,nzd0226-0067,nzd0226-0068,nzd0226-0069,nzd0226-0070,nzd0226-0071,nzd0226-0072,nzd0226-0073,nzd0226-0074,nzd0226-0075,nzd0226-0076,nzd0226-0077,nzd0226-0078,nzd0226-0079,nzd0226-0080,nzd0226-0081,nzd0226-0082,nzd0226-0083,nzd0226-0084,nzd0226-0085,nzd0226-0086,nzd0226-0087,nzd0226-0088,nzd0226-0089,nzd0226-0090,nzd0226-0091,nzd0226-0092,nzd0226-0093,nzd0226-0094,nzd0226-0095,nzd0226-0096,nzd0226-0097,nzd0226-0098,nzd0226-0099,nzd0226-0100,nzd0226-0101,nzd0226-0102,nzd0226-0103,nzd0226-0104,nzd0226-0105,nzd0226-0106,nzd0226-0107,nzd0226-0108,nzd0226-0109,nzd0226-0110,nzd0226-0111,nzd0226-0112,nzd0226-0113,nzd0226-0114,nzd0226-0115,nzd0226-0116,nzd0226-0117,nzd0226-0118,nzd0226-0119,nzd0226-0120,nzd0226-0121,nzd0226-0122,nzd0226-0123,nzd0226-0124,nzd0226-0125,nzd0226-0126,nzd0226-0127,nzd0226-0128,nzd0226-0129,nzd0226-0130,nzd0226-0131,nzd0226-0132,nzd0226-0133,nzd0226-0134,nzd0226-0135,nzd0226-0136,nzd0226-0137,nzd0226-0138,nzd0226-0139,nzd0226-0140,nzd0226-0141,nzd0226-0142,nzd0226-0143,nzd0226-0144,nzd0226-0145,nzd0226-0146,nzd0226-0147,nzd0226-0148,nzd0226-0149,nzd0226-0150,nzd0226-0151,nzd0226-0152,nzd0226-0153,nzd0226-0154,nzd0226-0155,nzd0226-0156,nzd0226-0157,nzd0226-0158,nzd0226-0159,nzd0226-0160,nzd0226-0161,nzd0226-0162,nzd0226-0163,nzd0226-0164,nzd0226-0166,nzd0226-0167,nzd0226-0168,nzd0226-0169,nzd0226-0170,nzd0226-0171,nzd0226-0172,nzd0226-0173,nzd0226-0174,nzd0226-0175,nzd0226-0176,nzd0226-0177,nzd0226-0178,nzd0226-0179,nzd0226-0180,nzd0226-0181,nzd0226-0182,nzd0226-0183,nzd0226-0184,nzd0226-0185,nzd0226-0186,nzd0226-0187,nzd0226-0188,nzd0226-0189,nzd0226-0190,nzd0226-0191,nzd0226-0192,nzd0226-0193,nzd0226-0194,nzd0226-0195,nzd0226-0196,nzd0226-0165
2002-08-20 21:47:58.545000,L7,382.44,259.64,237.98,219.20,203.67,193.94,191.02,187.09,177.38,164.99,,,,,,420.51,391.68,381.56,388.19,395.39,402.24,387.47,390.95,407.01,400.52,389.60,385.84,386.85,384.59,390.88,391.91,387.72,386.24,405.65,395.43,385.56,388.77,394.82,397.84,383.80,,415.78,408.82,405.48,402.48,402.83,406.51,387.48,435.32,384.25,381.55,382.88,395.16,392.15,385.86,394.99,400.22,400.09,401.57,382.03,392.42,407.38,390.32,378.12,385.07,427.91,407.90,389.75,384.25,447.98,391.34,415.85,390.34,389.95,386.94,406.80,388.45,376.48,381.48,376.99,386.67,390.31,412.08,418.30,387.32,383.92,416.99,392.96,405.71,398.89,386.22,386.33,387.48,393.84,384.41,407.44,388.28,394.88,394.48,396.23,394.80,,420.77,384.92,387.79,388.62,383.17,383.77,386.97,397.41,408.76,408.20,409.01,403.77,397.99,407.11,401.55,,400.04,396.85,390.24,385.13,386.80,388.19,379.14,387.96,379.32,389.05,390.61,392.43,412.29,397.75,381.09,388.06,392.07,394.66,389.64,390.94,390.90,407.42,,,396.84,440.01,395.68,408.44,414.03,387.23,390.94,399.95,382.53,417.93,376.89,388.49,389.70,395.07,396.14,394.76,391.91,401.82,397.78,409.73,396.96,385.31,388.53,391.56,400.89,390.56,406.85,379.65,394.26,388.58,441.58,400.68,378.44,384.99,374.24,382.68,384.95,383.80,383.97,393.52,381.53,377.98,378.49,380.28,375.92,369.91,377.76,384.09,378.85,384.77,382.22,391.05,384.78,388.94,384.89
2002-10-07 21:47:33.100000,L7,353.71,,,,363.22,386.77,377.58,372.93,374.37,395.21,,,,,,,,,,,,,384.24,365.02,362.39,359.50,356.29,361.03,357.49,355.92,351.22,357.18,361.55,362.44,363.78,355.41,359.78,357.18,349.74,353.85,392.22,,369.18,376.33,374.65,367.90,367.07,369.97,365.92,369.66,365.47,359.59,358.98,358.32,352.67,360.54,373.40,,,,,,,,,,,,,,,,367.88,363.96,365.84,359.82,362.18,354.30,342.68,352.03,346.31,345.49,352.13,353.27,353.29,364.30,363.74,380.49,400.41,,,,,,,,,,,,,,,,370.33,406.70,374.84,364.01,367.59,364.54,364.76,368.34,362.47,381.66,382.81,371.87,374.17,375.82,369.09,364.40,367.43,359.85,337.78,,,,,,,,,,,,,,,,,,,,,330.75,336.82,344.69,353.95,352.63,351.26,,,,,,,,,,,,,,,371.80,368.99,357.70,357.54,365.64,361.80,357.95,363.04,353.36,356.39,347.13,347.67,361.89,356.70,,319.95,322.67,326.64,333.79,350.24,343.11,349.87,346.68,350.28,349.86,349.46,352.23,355.37,354.34,362.25,360.45,358.14,356.72,360.44
2002-10-23 21:47:39.211000,L7,377.16,254.43,229.21,26.09,365.96,372.17,376.25,368.36,379.31,380.63,368.10,365.42,370.92,393.74,370.02,378.53,373.52,372.01,379.57,379.71,369.59,367.96,368.25,367.09,369.86,375.36,370.68,365.29,357.98,358.35,355.40,351.82,357.04,365.81,365.90,374.60,363.91,365.10,363.00,364.39,359.18,364.21,370.72,368.88,374.09,367.70,359.53,364.14,370.84,365.17,376.30,398.23,370.09,388.48,379.82,376.83,378.78,375.36,359.21,354.56,347.41,348.59,349.31,352.49,358.20,377.70,378.95,369.03,360.10,359.99,370.77,379.40,381.74,384.02,364.49,361.78,362.76,355.05,357.74,375.82,354.78,376.98,359.19,372.60,361.28,364.90,370.80,382.10,372.44,380.43,374.49,368.74,381.07,370.51,383.67,382.56,409.52,401.04,381.52,415.31,379.37,366.34,373.02,357.87,352.52,356.73,369.04,373.79,377.54,426.23,386.95,375.00,379.49,382.78,396.84,387.45,367.22,374.10,388.59,366.22,366.19,362.57,370.34,371.11,364.09,365.97,365.52,366.34,380.17,383.16,378.72,374.38,369.56,360.70,364.89,365.10,371.63,368.17,365.32,366.26,367.20,370.10,359.82,360.68,363.99,355.42,345.90,352.47,366.26,353.98,356.97,359.50,372.35,385.74,388.21,378.62,378.55,381.59,364.01,366.02,356.45,370.08,377.71,389.96,377.24,373.22,374.78,378.11,384.70,407.49,374.35,373.87,369.48,371.21,367.55,364.31,363.61,360.31,368.93,367.08,367.54,364.02,363.69,363.44,354.68,356.38,360.02,364.28,368.96,368.94,363.51,365.13,384.61,375.65,379.36,374.02,376.39
2002-11-08 21:47:44.401000,L7,361.18,363.08,355.89,355.56,327.61,298.57,343.03,355.71,365.35,368.60,368.71,367.86,370.42,369.59,362.55,364.09,354.40,350.19,351.07,349.37,357.80,356.37,353.86,353.27,357.84,359.51,361.34,363.08,362.98,355.46,378.43,357.35,410.90,,,,,,,,363.01,362.92,374.56,367.03,373.39,374.41,363.40,384.48,371.10,406.48,407.78,,,,,,,,,,,,,,,425.81,396.09,355.89,354.53,443.32,,,,,370.83,407.50,358.51,359.61,359.36,353.24,354.29,359.60,363.48,360.19,352.83,367.76,358.78,362.92,363.14,371.14,358.30,358.68,356.13,361.23,357.65,364.31,373.29,363.22,372.01,360.85,362.05,365.01,357.53,358.29,345.14,352.26,353.99,361.32,359.15,365.74,363.46,359.79,358.59,354.56,358.61,363.65,359.59,369.78,368.78,374.61,376.57,374.52,369.83,373.88,363.95,355.31,359.69,348.88,345.08,330.92,345.35,393.51,378.34,394.58,378.65,,,,,,,,418.36,361.86,358.24,348.01,341.57,345.84,351.69,,,,,,,,426.56,382.37,357.50,361.91,361.57,356.20,432.84,451.77,422.95,372.36,361.54,366.96,371.95,374.03,385.79,366.60,361.82,369.40,360.85,364.75,354.67,352.25,354.66,354.63,348.10,363.18,338.56,332.61,388.35,,,,,365.45,345.48,357.06,363.53,363.69,357.36,363.86,400.05
2002-11-24 21:48:02.112000,L7,,68.45,38.73,2.84,227.23,342.02,340.92,357.97,359.38,350.84,345.95,345.94,346.59,343.53,359.53,343.43,339.54,345.77,349.74,347.57,340.54,344.66,66.31,359.68,342.72,346.95,353.95,353.58,351.00,341.83,335.41,326.48,337.15,337.03,334.70,351.20,326.73,328.29,331.30,334.61,327.02,332.25,350.46,355.60,353.86,341.68,348.55,352.69,344.09,359.01,344.08,339.45,347.93,343.34,337.21,351.50,359.55,352.29,365.10,343.03,345.44,328.32,339.37,331.74,337.36,324.95,318.69,,,324.26,334.02,358.70,358.48,342.92,347.08,339.59,335.19,340.75,334.11,336.15,333.25,346.32,349.54,342.48,333.97,352.51,352.37,357.60,359.92,350.54,345.64,345.87,340.80,339.75,343.37,342.05,346.42,356.69,352.19,348.32,356.39,,348.97,341.83,332.80,331.66,339.13,336.66,344.02,365.02,344.73,344.79,338.32,345.12,358.39,352.73,358.00,332.17,347.12,367.59,340.68,339.14,334.61,325.54,330.11,318.31,418.12,394.56,341.86,,,,,,,,,,,,,,,,,,,,,,,,,383.98,368.12,435.75,397.32,391.37,,326.97,455.60,428.63,395.00,392.77,398.54,348.60,,,,,,,,,,,,,,,,,,397.82,379.38,352.22,332.99,411.15,,,,,,,,,383.01
2002-12-26 21:48:11.926000,L7,360.33,,,,369.70,369.49,404.10,391.76,392.79,379.27,383.14,413.85,395.17,390.62,390.13,389.38,380.90,380.59,374.83,390.44,379.52,363.93,395.08,,,422.90,368.47,368.44,366.93,371.32,377.41,378.09,381.84,393.80,390.44,388.33,381.44,371.38,390.01,380.57,376.30,374.61,396.94,392.51,393.10,393.80,393.84,394.20,370.15,378.31,371.95,381.65,379.75,393.38,364.30,367.13,364.55,362.83,374.93,364.55,379.95,375.78,380.54,378.25,368.99,372.22,372.33,367.54,363.94,371.96,388.21,385.56,391.32,380.95,378.48,384.29,373.61,362.96,368.27,369.04,377.13,368.16,366.57,351.27,358.28,357.72,367.38,392.31,408.07,392.33,378.70,375.63,381.14,369.48,383.22,394.28,385.49,393.90,,,,402.34,421.50,364.60,367.45,370.24,376.02,379.30,381.97,374.76,387.39,382.13,379.00,377.91,380.22,370.73,371.85,370.88,378.53,377.00,388.64,373.56,363.99,368.16,374.42,378.17,372.47,363.66,362.08,367.61,380.92,388.07,382.83,389.44,386.46,385.83,379.00,372.68,394.09,,,370.54,368.21,363.18,358.14,352.21,359.17,371.38,361.23,365.09,368.06,367.87,373.21,375.97,376.11,364.40,367.98,368.68,361.13,369.76,389.36,397.05,396.23,378.69,389.58,389.45,396.60,401.88,405.70,383.82,364.67,367.21,376.60,384.50,382.00,376.11,367.50,365.30,379.92,379.83,373.19,379.17,368.75,368.81,365.37,354.80,353.78,355.36,363.23,361.68,365.50,366.15,365.22,369.19,363.48,367.43,376.40
2003-01-11 21:48:14.464000,L7,,64.97,29.51,,,,,324.32,273.36,275.93,296.43,249.30,276.79,302.36,167.90,180.73,165.84,147.59,341.67,344.32,345.40,357.36,344.98,120.80,336.73,342.76,344.64,334.20,,,323.90,327.07,370.30,330.40,,,,384.58,381.20,367.78,,,,,,,,,,,,,,,,,,,,,,,,,387.18,374.87,381.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.56,364.00,373.62,,,,,
2003-01-27 21:48:21.149000,L7,370.13,410.36,,,,,388.88,408.43,395.84,395.57,393.00,394.53,405.87,403.27,,,,,,,,,,389.18,385.85,379.27,381.79,387.69,387.33,379.88,397.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.99,383.66,372.17,374.91,368.46,372.07,365.46,383.10,413.75,,,,,,,428.67,394.60,380.58,367.73,370.09,374.87,384.62,372.25,367.94,385.09,374.43,378.44,387.87,373.65,382.08,382.55,390.84,370.30,377.35,367.86,374.97,376.24,379.81,387.74,389.74,387.99,372.64,379.58,380.98,368.10,366.07,364.03,375.40,374.15,381.94,376.07,377.27,376.99,381.72,378.76,377.65,377.69,363.17,351.40,361.52,422.13,,421.72,397.55,378.34,364.17,355.84,373.40,387.26,390.69,,,,,,,,447.20,442.97,384.01,373.76,359.15,368.83,364.72,357.37,362.90,366.60,368.50,360.77,363.46,367.42,358.87,361.45,355.83,356.78,356.71,359.48,348.01,344.77,345.92,364.10,360.98,364.21,367.47,369.74,366.75,368.19,353.18,366.52,440.06
2003-03-16 21:48:34.204000,L7,,64.18,29.46,,286.56,284.92,280.42,285.89,286.03,286.30,295.49,288.94,294.38,300.99,303.81,160.98,163.36,138.29,132.73,104.62,112.78,138.63,95.62,,,,,,,,,,,,,342.72,339.20,326.63,331.43,,,392.88,390.07,324.71,,,,330.92,330.61,336.98,336.38,323.74,330.12,326.09,326.47,333.90,,,,,,,,321.83,320.12,332.02,322.99,330.59,321.63,335.07,,,,,,,328.81,322.94,320.49,326.55,320.12,322.90,321.46,311.47,314.09,318.49,316.14,321.06,,321.11,320.86,324.18,330.04,325.07,326.14,319.81,,,,,,,,,,,,,,,,,322.25,328.97,327.02,334.26,330.21,323.51,331.40,328.53,328.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-17 21:48:36.047000,L7,,,,,,,,267.93,270.69,283.95,291.18,285.22,,,,176.63,157.69,144.91,139.75,108.79,95.17,124.20,138.04,86.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.18,391.42,386.29,,,,,,,,,,,,,,,,,,,,,,,382.00,376.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.44,366.57,,,,,,,,,,,,,,,,,,,
2003-05-03 21:48:37.175000,L7,,55.60,24.93,,,,,289.21,329.65,,,,,,,,,,,,,367.75,321.51,329.97,323.83,313.67,406.88,379.86,388.76,354.40,,,,,,377.55,378.07,351.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-15 21:36:48.503000,L5,,55.73,34.98,,,,,,273.48,251.95,249.26,260.91,208.20,283.29,232.68,,199.31,135.57,139.68,99.96,108.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-31 21:37:06.588000,L5,,57.64,32.83,,,,,,260.49,259.69,245.01,267.00,252.87,227.51,152.22,176.67,190.12,143.17,142.32,115.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-18 21:37:48.406000,L5,,,,,,,296.92,299.71,314.32,314.84,323.76,312.07,317.18,326.36,324.79,327.21,,,295.66,310.74,302.60,307.22,303.10,304.23,305.79,306.16,310.23,302.53,308.08,302.29,300.12,303.35,309.49,302.82,308.57,293.90,301.98,309.29,316.72,315.87,309.20,318.71,311.74,319.52,320.06,314.80,337.14,316.92,,,,,,356.33,379.63,398.84,355.02,320.12,313.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.56,409.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.93,319.74,317.90,318.06,316.59,318.74,318.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-19 21:38:14.402000,L5,,71.93,53.06,316.45,204.10,320.40,311.05,308.69,316.23,319.61,320.35,315.00,322.36,321.83,321.80,324.34,319.89,326.10,324.94,331.42,324.11,322.54,322.39,321.40,324.82,324.19,329.79,319.57,318.86,307.19,304.13,304.79,317.25,311.09,315.61,307.07,307.10,312.83,313.28,312.60,311.65,323.51,329.33,330.13,333.45,330.81,333.94,323.02,321.47,329.80,325.23,325.71,323.88,,,,,,,,,,,,,,,,,,,,,,,,320.14,317.54,315.94,319.69,316.18,319.66,320.07,312.34,307.00,,,,,,,,,,,,,,,,,,,324.96,320.34,322.02,313.37,318.75,320.60,324.12,325.81,319.06,,,,,,,,,,,,,,,317.40,319.46,317.28,320.77,317.35,325.61,324.97,332.16,327.66,330.23,329.03,324.56,320.49,326.92,325.42,327.54,316.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-22 21:38:40.402000,L5,,71.07,295.05,309.69,218.50,226.61,209.26,,,,,,,,,,,,93.83,73.05,66.05,78.39,58.35,32.34,312.66,315.45,322.59,314.39,315.64,311.90,305.13,311.23,312.61,310.25,312.15,299.46,304.38,303.36,306.42,308.32,307.10,313.40,314.92,317.55,319.15,314.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.21,312.73,313.74,313.09,309.30,310.57,313.22,313.86,308.24,310.63,314.53,322.28,325.86,318.11,319.58,319.57,317.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30 21:41:46.478000,L5,,85.90,63.41,320.97,329.54,326.18,326.89,330.41,334.32,332.24,338.24,332.26,340.02,336.01,335.18,342.76,336.97,333.33,338.61,338.38,331.34,332.68,330.50,328.79,330.88,330.45,337.14,333.59,330.43,321.94,321.03,323.39,324.62,320.68,329.18,314.83,321.90,327.10,332.11,332.37,330.78,334.58,331.90,335.66,339.80,342.08,343.95,334.10,335.18,336.70,331.23,334.46,332.34,337.50,336.31,336.01,333.67,328.73,320.80,320.95,317.16,325.74,323.01,326.26,326.91,318.25,321.20,324.11,324.01,,,,,,,316.50,326.51,328.93,326.48,330.87,330.92,333.80,337.38,333.59,325.99,329.51,334.48,334.39,329.17,328.15,338.58,342.96,336.43,334.85,335.63,337.79,,,,,,,317.77,331.38,331.92,328.02,320.11,333.69,328.05,334.11,334.97,337.24,338.39,338.22,340.96,337.12,339.37,340.99,336.80,328.67,338.81,334.23,327.33,,323.77,323.17,328.03,326.07,325.83,324.65,329.08,333.17,333.29,334.88,340.08,336.11,332.74,332.54,331.78,330.02,336.80,333.18,330.25,336.06,325.32,331.12,331.95,333.65,332.58,327.76,329.83,327.75,324.59,325.66,324.02,331.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-02 21:43:21.489000,L5,,92.46,68.23,31.88,336.26,334.77,337.93,347.84,342.20,348.80,364.18,356.01,356.20,349.48,349.55,348.34,343.55,344.12,343.75,343.38,341.45,342.84,337.12,338.26,339.86,342.69,351.13,390.87,,,,,,,,,,,,,,,,,355.94,349.88,349.01,348.46,341.88,341.66,339.48,339.85,337.43,343.68,340.44,340.96,339.86,336.90,330.97,336.30,332.60,333.83,337.40,335.74,344.74,335.98,333.60,344.22,334.35,344.45,343.80,344.78,342.32,343.83,335.90,344.59,336.68,331.71,337.21,338.71,338.85,337.74,337.68,341.85,333.77,328.07,342.14,342.59,342.00,336.82,345.37,346.03,339.29,341.02,339.64,342.74,338.15,342.73,344.75,339.03,331.72,328.30,329.70,333.82,329.63,334.27,326.99,332.55,336.02,338.97,342.99,337.59,340.00,340.63,344.14,344.68,345.87,346.52,345.34,337.90,345.28,341.17,337.40,327.02,330.24,334.53,335.57,336.97,339.56,338.49,344.04,348.00,345.79,344.23,349.22,345.55,344.78,343.29,337.81,338.26,341.14,339.29,335.43,335.50,335.78,337.49,339.35,340.17,342.23,338.56,339.54,340.15,343.87,337.60,337.90,340.92,340.11,337.53,340.89,341.49,340.02,349.66,337.56,339.58,333.39,,,,,,,,323.14,317.57,329.73,323.05,333.86,325.21,331.51,320.52,325.86,321.24,324.94,322.56,323.94,317.79,306.43,,,,,,,,,,
2004-09-18 21:43:46.845000,L5,,,,,,,,,192.53,321.38,324.15,318.68,179.03,319.63,317.25,132.10,129.95,115.27,105.54,77.09,70.16,79.24,61.83,32.37,307.09,318.77,317.62,310.52,312.44,302.59,305.76,304.36,306.71,299.26,305.77,297.23,293.93,307.18,309.54,313.72,306.91,308.75,309.15,326.18,329.78,331.45,331.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.88,302.32,309.49,319.57,310.89,308.18,305.19,318.39,317.72,314.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-20 21:44:28.706000,L5,338.72,84.92,66.38,334.34,333.72,333.04,332.97,338.52,344.88,353.31,351.79,346.90,347.59,353.81,353.85,349.30,345.99,335.10,344.67,344.03,341.21,339.47,336.74,333.31,339.90,338.81,344.71,343.79,338.72,337.28,335.80,337.35,339.06,343.78,341.12,339.10,344.44,346.62,340.84,340.81,340.71,347.90,341.98,343.73,341.66,338.31,345.58,342.81,343.03,340.64,336.15,340.34,338.55,340.22,341.13,343.21,345.34,335.09,335.44,329.89,328.93,335.80,334.34,336.45,338.74,337.22,332.35,331.32,337.66,344.15,339.78,343.83,341.18,336.09,343.20,337.96,334.27,328.32,326.84,328.58,332.09,334.02,334.39,333.16,331.16,333.78,341.12,341.08,343.87,339.30,345.02,344.96,345.29,340.95,339.74,344.60,340.91,343.23,338.87,333.55,331.34,330.96,330.07,332.60,327.95,326.83,323.98,332.08,329.90,335.57,340.59,338.51,337.24,342.64,351.72,349.75,344.90,350.48,352.96,350.92,348.66,349.88,348.42,346.18,342.81,335.04,336.49,336.27,336.67,338.26,341.44,344.44,345.61,342.88,345.23,347.96,347.16,348.82,344.88,345.65,343.80,345.65,345.80,340.72,344.85,349.83,351.15,343.56,350.78,347.42,348.66,350.25,349.21,346.39,349.48,348.29,345.73,346.11,343.70,340.11,354.36,340.08,353.62,353.33,350.50,354.82,340.62,,,,331.71,324.85,334.41,328.46,324.24,327.42,327.05,330.33,333.32,335.36,332.99,338.14,336.32,333.47,329.05,342.19,335.21,328.06,331.17,329.08,326.83,327.95,334.34,334.71,340.89,340.34,357.65
2004-12-07 21:45:24.093000,L5,,86.21,68.65,,282.63,302.26,211.95,204.65,311.32,312.49,317.78,314.18,317.82,303.13,301.70,309.72,299.63,300.13,300.14,304.73,292.55,293.94,297.57,,305.01,307.11,310.41,308.87,306.76,297.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-23 21:45:40.703000,L5,,44.20,49.39,303.00,308.64,307.77,307.07,306.34,312.36,308.09,306.63,,,,,142.06,132.90,127.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.94,312.28,308.55,308.21,313.49,312.16,304.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-24 21:46:06.161000,L5,,52.13,15.69,,291.38,287.26,280.73,,,,229.59,287.29,296.60,298.79,136.25,143.65,144.65,126.52,108.40,82.31,79.05,98.02,78.93,58.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-09 21:46:19.482000,L5,392.77,415.99,371.00,381.32,395.28,375.67,358.90,393.74,177.42,361.43,413.72,363.24,352.10,351.10,361.39,359.88,351.57,350.11,358.10,401.80,344.63,371.00,366.03,348.33,403.63,409.63,372.84,361.15,358.12,379.77,385.65,355.50,376.79,393.19,389.46,361.03,376.89,380.02,372.09,358.67,356.96,360.28,390.09,370.51,372.61,374.29,361.37,382.81,369.78,363.05,364.96,365.52,366.56,376.78,362.71,361.17,352.29,351.83,345.51,340.30,343.07,347.90,343.27,340.48,340.22,335.87,346.47,342.46,361.45,360.83,378.33,366.36,359.31,361.00,357.50,352.72,353.75,361.43,368.41,358.80,348.55,346.17,364.66,360.74,349.26,357.08,354.82,359.57,355.61,384.44,390.58,372.05,381.17,380.90,369.00,368.27,371.47,362.15,365.37,359.09,356.07,354.44,349.69,339.12,338.29,346.91,356.42,359.04,354.79,367.53,378.73,375.90,367.89,371.68,374.22,367.23,364.37,365.02,367.66,366.62,360.32,363.57,356.57,394.80,,369.15,395.25,360.17,373.63,358.66,342.58,356.60,363.38,365.28,361.68,382.68,374.61,375.16,373.77,389.09,373.47,390.69,390.84,386.72,385.44,379.01,382.76,384.77,369.76,373.67,395.57,385.30,382.40,382.00,378.63,374.26,357.16,361.36,369.44,361.87,366.04,371.72,377.46,401.74,386.05,348.09,353.54,382.99,394.65,362.08,361.75,378.41,364.92,346.29,349.30,363.16,379.43,372.26,359.21,380.04,381.30,369.54,363.66,363.69,336.45,353.53,353.12,367.16,349.38,332.43,336.01,357.70,371.99,386.18,403.42,395.89,372.05
