dates,nzd0226-0000,nzd0226-0025,nzd0226-0026,nzd0226-0027,nzd0226-0028,nzd0226-0029,nzd0226-0031,nzd0226-0032,nzd0226-0033,nzd0226-0034,nzd0226-0037,nzd0226-0038,nzd0226-0039,nzd0226-0040,nzd0226-0041,nzd0226-0042,nzd0226-0043,nzd0226-0044,nzd0226-0045,nzd0226-0046,nzd0226-0047,nzd0226-0048,nzd0226-0049,nzd0226-0050,nzd0226-0051,nzd0226-0052,nzd0226-0053,nzd0226-0054,nzd0226-0055,nzd0226-0056,nzd0226-0057,nzd0226-0058,nzd0226-0059,nzd0226-0060,nzd0226-0061,nzd0226-0062,nzd0226-0063,nzd0226-0064,nzd0226-0065,nzd0226-0066,nzd0226-0067,nzd0226-0068,nzd0226-0069,nzd0226-0070,nzd0226-0071,nzd0226-0072,nzd0226-0073,nzd0226-0074,nzd0226-0075,nzd0226-0076,nzd0226-0077,nzd0226-0078,nzd0226-0079,nzd0226-0080,nzd0226-0081,nzd0226-0082,nzd0226-0083,nzd0226-0084,nzd0226-0085,nzd0226-0086,nzd0226-0087,nzd0226-0088,nzd0226-0089,nzd0226-0090,nzd0226-0091,nzd0226-0092,nzd0226-0093,nzd0226-0094,nzd0226-0095,nzd0226-0096,nzd0226-0097,nzd0226-0098,nzd0226-0099,nzd0226-0100,nzd0226-0101,nzd0226-0102,nzd0226-0103,nzd0226-0104,nzd0226-0105,nzd0226-0106,nzd0226-0107,nzd0226-0121,nzd0226-0122,nzd0226-0123,nzd0226-0124,nzd0226-0125,nzd0226-0126,nzd0226-0127,nzd0226-0128,nzd0226-0129,nzd0226-0130,nzd0226-0131,nzd0226-0132,nzd0226-0133,nzd0226-0134,nzd0226-0135,nzd0226-0136,nzd0226-0137,nzd0226-0138,nzd0226-0139,nzd0226-0140,nzd0226-0141,nzd0226-0142,nzd0226-0143,nzd0226-0144,nzd0226-0145,nzd0226-0146,nzd0226-0147,nzd0226-0148,nzd0226-0149,nzd0226-0150,nzd0226-0151,nzd0226-0152,nzd0226-0153,nzd0226-0154,nzd0226-0155,nzd0226-0156,nzd0226-0157,nzd0226-0158,nzd0226-0159,nzd0226-0160,nzd0226-0161,nzd0226-0162,nzd0226-0163,nzd0226-0164,nzd0226-0165,nzd0226-0166,nzd0226-0167,nzd0226-0168,nzd0226-0169,nzd0226-0170,nzd0226-0171,nzd0226-0172,nzd0226-0173,nzd0226-0174,nzd0226-0175,nzd0226-0176,nzd0226-0177,nzd0226-0178,nzd0226-0179,nzd0226-0180,nzd0226-0181,nzd0226-0182,nzd0226-0183,nzd0226-0184,nzd0226-0185,nzd0226-0186,nzd0226-0187,nzd0226-0188,nzd0226-0189,nzd0226-0190,nzd0226-0191,nzd0226-0192,nzd0226-0193,nzd0226-0194,nzd0226-0195,nzd0226-0196,nzd0226-0001,nzd0226-0002,nzd0226-0003,nzd0226-0004,nzd0226-0005,nzd0226-0006,nzd0226-0007,nzd0226-0008,nzd0226-0009,nzd0226-0010,nzd0226-0011,nzd0226-0012,nzd0226-0013,nzd0226-0014,nzd0226-0015,nzd0226-0016,nzd0226-0017,nzd0226-0018,nzd0226-0019,nzd0226-0020,nzd0226-0021,nzd0226-0022,nzd0226-0023,nzd0226-0024,nzd0226-0030,nzd0226-0035,nzd0226-0036,nzd0226-0108,nzd0226-0109,nzd0226-0110,nzd0226-0111,nzd0226-0112,nzd0226-0113,nzd0226-0114,nzd0226-0115,nzd0226-0116,nzd0226-0117,nzd0226-0118,nzd0226-0119,nzd0226-0120,satname
2005-11-24 21:48:28+00:00,303.46000000000004,318.675,324.14,317.3,316.605,313.84000000000003,317.24,320.555,320.92499999999995,317.245,311.53,314.425,314.32500000000005,312.06,316.935,325.475,326.815,324.28499999999997,321.99,320.46500000000003,318.04499999999996,318.53,315.385,316.56,317.83500000000004,318.67,316.96000000000004,321.895,322.44500000000005,316.21,312.225,309.2,310.97,298.83,312.52,301.18,313.795,314.15999999999997,307.59000000000003,308.475,310.48,301.97,315.1,316.16999999999996,321.09000000000003,322.98,311.625,311.0,273.64,286.5825,316.495,314.225,303.0625,300.9375,302.81,305.73749999999995,301.9125,295.8925,295.5675,307.65,309.175,307.0325,318.775,309.69,314.68666666666667,318.275,321.95500000000004,325.69,306.43,323.0,322.425,323.90999999999997,297.95666666666665,305.54999999999995,302.985,284.81666666666666,302.95,298.62333333333333,295.93333333333334,291.38,298.505,301.1275,296.35999999999996,300.2,312.755,295.135,297.49,297.8125,300.8233333333333,291.1175,295.3775,302.18500000000006,301.5475,306.9175,308.40000000000003,305.6,299.84,306.485,307.0,323.83,306.0375,306.305,304.205,323.78999999999996,302.13,324.365,307.9025,322.245,323.575,316.44000000000005,295.4275,306.575,311.21000000000004,295.3425,293.445,318.16,311.6,305.26,276.64,297.49,276.5625,275.8225,270.9425,259.40999999999997,282.82,265.71000000000004,234.2425,223.56,198.7975,,,250.8,238.64499999999998,252.60500000000002,262.8,286.73,283.695,277.38,267.27,264.93,277.37,283.74,297.33000000000004,303.46500000000003,299.77,297.34000000000003,295.06,299.04,297.635,300.61,301.095,282.32666666666665,306.72,309.63,308.51,309.1,307.11,,309.66,317.80999999999995,318.40999999999997,317.825,316.915,318.84000000000003,323.62,324.775,328.855,322.75,324.61,327.255,324.48,329.17499999999995,321.5,300.4725,319.005,318.95,318.78,314.735,316.025,318.16999999999996,318.025,312.57,313.53499999999997,311.315,300.8175,296.27750000000003,318.575,317.28499999999997,302.9575,308.74,317.4533333333333,310.77500000000003,311.245,313.3025,305.8425,312.98,304.58666666666664,L5
2006-01-27 21:49:58+00:00,306.2166666666667,317.26666666666665,323.24333333333334,317.86333333333334,317.28666666666663,315.49333333333334,316.81333333333333,320.4433333333333,321.53,318.92333333333335,311.78333333333336,316.1366666666667,315.3,312.14000000000004,316.93666666666667,324.6333333333333,327.17333333333335,324.87,322.0566666666667,321.84999999999997,317.37666666666667,317.59,314.48333333333335,315.0233333333333,317.84999999999997,318.19666666666666,319.36333333333334,320.41333333333336,322.45,315.31666666666666,310.99666666666667,307.54333333333335,309.1333333333333,313.9066666666667,313.98333333333335,316.24666666666667,314.97333333333336,313.62333333333333,307.84666666666664,307.63,310.9433333333333,313.11333333333334,314.58,317.00666666666666,321.78000000000003,324.4733333333333,315.83666666666664,312.33,312.46,317.50666666666666,316.31333333333333,313.17333333333335,316.64000000000004,317.04333333333335,316.83666666666664,318.88999999999993,316.9066666666667,311.62666666666667,312.2433333333333,320.75666666666666,323.5466666666667,325.32666666666665,318.00666666666666,322.93,324.21,318.5566666666667,321.97333333333336,324.62333333333333,326.2066666666667,321.3233333333333,322.17333333333335,323.2266666666667,316.46,306.93,302.82,307.56,318.94,315.2,310.6233333333334,310.52666666666664,315.45666666666665,313.15000000000003,314.05,301.18666666666667,312.63666666666666,311.43333333333334,314.74333333333334,311.6133333333334,310.56333333333333,312.01666666666665,314.87,316.88000000000005,317.84,321.24,320.75,323.17,321.9533333333333,323.51666666666665,319.07666666666665,323.95666666666665,325.3533333333333,324.5733333333333,323.17,323.26,321.5733333333333,322.5566666666667,320.99333333333334,320.4166666666667,322.1033333333333,316.84,314.8633333333333,308.25666666666666,311.38000000000005,312.75666666666666,311.7133333333333,316.93666666666667,310.14000000000004,307.38000000000005,300.19666666666666,298.68333333333334,294.18,297.11999999999995,288.4266666666667,280.6066666666666,286.5233333333333,268.61333333333334,251.91333333333333,237.12,215.76333333333332,299.05,303.05,265.16,238.64499999999998,261.10333333333335,269.95,286.92333333333335,286.6933333333333,283.04,266.91,265.52,276.9833333333333,284.90000000000003,294.81333333333333,299.8566666666666,298.64000000000004,296.0833333333333,297.16,298.7266666666667,296.2,298.94666666666666,301.1766666666667,300.81666666666666,305.82666666666665,310.8566666666666,309.2133333333333,310.75666666666666,307.7166666666667,,309.94000000000005,318.46,319.7866666666667,317.76666666666665,316.78000000000003,319.49,324.22,325.64666666666665,329.74,323.6366666666667,325.5133333333333,327.62,325.3333333333333,328.06,321.81333333333333,319.1033333333333,318.45666666666665,318.90333333333336,318.14,315.6066666666667,315.12666666666667,315.21666666666664,315.56333333333333,313.81666666666666,316.2033333333333,311.6033333333333,319.51,319.81,317.96666666666664,318.05333333333334,318.95666666666665,322.40000000000003,324.9266666666667,326.68,325.84666666666664,326.20666666666665,322.38,314.1066666666667,316.69,L5
2006-02-28 21:50:40+00:00,308.1175,320.2375,324.86,320.6125,319.76,317.9375,318.77,321.8275,322.9425,321.175,314.2375,318.425,316.5525,314.1125,319.9125,326.89,329.78499999999997,328.1125,325.56,324.885,319.9425,320.245,316.78000000000003,317.1775,320.22249999999997,320.72,321.795,322.33,324.065,317.59499999999997,312.43,309.3225,310.6675,314.6175,315.745,317.1075,316.0,315.515,310.6925,310.10249999999996,313.53499999999997,314.855,317.265,319.8075,325.1825,328.41999999999996,320.7975,318.125,317.78999999999996,320.77,318.96,315.6375,318.505,318.35249999999996,318.245,319.85749999999996,318.4375,312.365,312.8975,322.01750000000004,324.35,326.51,319.3125,323.9975,326.5875,321.555,324.5775,326.0875,327.47,323.1225,324.3675,325.7675,320.3075,311.6425,307.38,311.2275,320.0325,316.35499999999996,311.9875,311.5675,316.425,314.34250000000003,315.8875,303.885,313.88,312.56,316.375,313.01500000000004,312.73,315.495,318.40999999999997,319.565,320.295,323.2475,323.675,324.8375,324.495,325.4675,322.14750000000004,326.2475,327.4575,327.905,324.21000000000004,324.7725,322.5425,324.12,321.64750000000004,321.0675,322.5525,318.675,317.03,310.9175,314.2975,315.0725,313.455,319.64750000000004,315.29,311.505,307.205,305.375,301.9675,302.965,298.23,291.4225,289.885,268.61333333333334,251.91333333333333,237.12,215.76333333333332,312.03499999999997,312.105,278.2575,238.64499999999998,274.75750000000005,269.95,295.07,293.945,290.52250000000004,266.91,265.52,283.37,289.65250000000003,296.1775,302.0475,300.865,299.1925,301.1325,300.88750000000005,298.5775,300.9125,304.2,303.6825,308.37,313.0775,311.56,312.9675,310.51,329.5,317.74,321.35249999999996,322.5925,320.0775,317.555,320.90500000000003,325.38,326.075,330.89750000000004,326.0525,327.2275,330.51,328.4475,330.60749999999996,324.52,321.82,321.03499999999997,322.3775,321.53,319.3675,319.0075,318.4225,318.0325,317.1,317.695,314.0175,320.18499999999995,321.4825,321.0275,320.3275,320.77,323.37,324.9275,327.0975,327.1,328.1525,324.1225,315.4425,317.78499999999997,L5
2006-07-06 21:52:45+00:00,305.9266666666667,317.35999999999996,321.68666666666667,317.47,320.31666666666666,314.6133333333333,313.69666666666666,318.34666666666664,317.34333333333336,322.2266666666667,313.93,318.16333333333336,317.16,315.23,320.90333333333336,323.3933333333333,330.46666666666664,328.80333333333334,326.88,328.5833333333333,317.7633333333334,318.6366666666667,315.06,316.2833333333333,318.42,319.5566666666667,321.92333333333335,321.2266666666667,324.86999999999995,316.2133333333333,309.9666666666667,304.91,308.8533333333333,313.0733333333333,315.25,315.34,314.82666666666665,315.75,305.59666666666664,306.07666666666665,313.28999999999996,312.3733333333334,312.4733333333333,318.3666666666667,324.45,325.62999999999994,318.76,325.25,313.76666666666665,318.35999999999996,313.7833333333333,317.04999999999995,318.59,319.44499999999994,321.145,321.10499999999996,320.18499999999995,311.855,311.255,320.5150000000001,323.475,327.21999999999997,319.85,324.89,330.155,323.98,327.31333333333333,326.49666666666667,325.08,316.54,321.1566666666667,323.86333333333334,317.90333333333336,317.735,311.775,305.16,321.0733333333333,314.90000000000003,308.5366666666667,305.84,314.71,313.74666666666667,317.8233333333333,301.6433333333334,311.4066666666667,311.22999999999996,314.8999999999999,313.0366666666667,312.7733333333333,313.88666666666666,318.24,319.33,320.41,320.7733333333333,323.76666666666665,323.0933333333333,322.75666666666666,322.80333333333334,319.49666666666667,322.68,325.1433333333334,326.27,320.99333333333334,322.0833333333333,319.6933333333333,321.8733333333333,318.9666666666667,317.8433333333333,318.3666666666667,317.6433333333333,314.69666666666666,309.57,313.90333333333336,314.3666666666666,311.6466666666667,316.1166666666666,312.98,311.18666666666667,307.38000000000005,304.68333333333334,304.2233333333333,306.4766666666667,310.9000000000001,295.50666666666666,287.25666666666666,268.26,247.975,234.935,215.59,312.03499999999997,312.105,305.715,230.93,296.9100000000001,264.96500000000003,303.40999999999997,304.195,303.6650000000001,256.405,248.64499999999998,289.37,295.56500000000005,287.59999999999997,293.10999999999996,293.0466666666667,292.0,296.9166666666667,295.9066666666667,293.59666666666664,294.8633333333333,301.45666666666665,298.1133333333333,303.78,309.9266666666667,308.6266666666667,309.15,307.6933333333333,329.5,321.78,324.8949999999999,319.8766666666667,315.42,313.20666666666665,318.51666666666665,323.18333333333334,323.37333333333333,327.84666666666664,324.2166666666667,326.76,330.26,325.3233333333333,330.0733333333333,322.94666666666666,319.74,321.68333333333334,322.56333333333333,320.91,318.83,314.7866666666667,315.49,314.00666666666666,315.64000000000004,310.8866666666667,308.5733333333333,314.96,319.16333333333336,316.16,316.95666666666665,321.11,322.8433333333333,322.2166666666667,325.76000000000005,327.1933333333333,328.56333333333333,323.67,314.43666666666667,316.6566666666667,L5
2006-07-22 21:52:58+00:00,299.455,317.35999999999996,321.68666666666667,317.47,320.31666666666666,314.6133333333333,301.0,318.34666666666664,317.34333333333336,322.2266666666667,308.6,312.365,313.775,312.0575,317.9325,318.505,326.09749999999997,323.6075,322.6325,324.9175,311.25,318.6366666666667,304.7375,311.2125,313.8425,315.21000000000004,315.73249999999996,318.34000000000003,317.015,311.265,305.2125,303.1925,306.64,309.8825,312.3,313.1925,312.97249999999997,313.09000000000003,300.5075,302.1925,309.71,311.14,308.75,313.825,320.465,319.185,310.53,325.25,306.38,311.6375,306.55,317.04999999999995,313.3933333333334,315.0733333333333,316.0266666666667,317.07666666666665,315.44666666666666,308.46,308.97333333333336,317.06666666666666,319.78666666666663,320.54333333333335,312.6566666666667,322.7466666666666,326.6766666666667,320.6625,322.025,323.5175,321.54,309.645,314.78,317.86,310.83000000000004,317.735,311.775,296.4375,317.07500000000005,312.62,308.5366666666667,302.14750000000004,312.775,310.99,313.1325,293.9275,306.1775,307.3975,311.78499999999997,309.06,309.13,308.335,313.7975,316.6875,317.2925,318.3875,320.73249999999996,319.5175,317.4475,318.655,314.90250000000003,317.3,319.9425,319.9625,315.345,316.8175,313.605,317.065,315.15000000000003,314.5,314.0075,313.3925,310.255,304.0075,308.8875,309.2875,307.125,310.6225,307.46500000000003,305.29,300.755,297.1975,297.42499999999995,298.7375,310.9000000000001,286.315,278.5775,260.41333333333336,240.72666666666666,227.88666666666666,208.39666666666668,312.03499999999997,312.105,305.715,222.175,296.9100000000001,254.06333333333336,303.40999999999997,304.195,303.6650000000001,246.59,239.10999999999999,289.37,295.56500000000005,280.16249999999997,284.38,286.6075,284.07,287.7375,287.945,285.6975,287.47,293.23499999999996,290.04249999999996,295.84749999999997,301.9675,301.095,301.2175,300.1325,329.5,321.78,324.8949999999999,312.6175,307.0325,307.6225,311.5525,318.1225,319.15999999999997,320.61,320.135,323.24,325.6775,317.8,324.72,322.94666666666666,311.425,321.68333333333334,314.4475,320.91,318.83,314.7866666666667,315.49,314.00666666666666,303.67,298.3475,299.6725,310.3675,312.90999999999997,308.8375,309.84749999999997,316.755,319.0575,320.9425,322.86,324.28000000000003,324.335,318.56,308.7675,311.78499999999997,L5
2006-08-07 21:53:11+00:00,295.3633333333333,318.81499999999994,321.80499999999995,316.71000000000004,321.15,312.52,296.0133333333333,317.40999999999997,314.645,322.20000000000005,307.37,309.9666666666667,312.6166666666666,311.9766666666667,318.2633333333333,317.02333333333337,325.49999999999994,322.54999999999995,324.5475,327.315,312.9075,321.76666666666665,305.71,314.19,315.2025,317.355,317.3925,320.3325,318.95500000000004,313.855,308.46750000000003,307.1025,310.1875,310.545,311.98249999999996,314.1425,313.77500000000003,316.59749999999997,302.755,305.1875,312.16,314.0375,312.4175,318.495,325.6925,320.3725,313.5775,332.65999999999997,308.745,314.805,309.52,324.77,320.0466666666667,323.15,332.96,323.53999999999996,318.24333333333334,313.37,317.58666666666664,323.5133333333334,323.34999999999997,321.3866666666667,315.45666666666665,327.43666666666667,336.44666666666666,330.85249999999996,329.635,331.925,326.6775,316.58,320.935,322.1475,317.33000000000004,338.005,339.195,309.87,324.2875,319.075,319.29,306.59749999999997,318.51,317.5575,316.85249999999996,296.515,308.2475,310.61,316.005,314.7425,314.9375,310.595,315.5825,320.255,320.96500000000003,322.6225,323.64750000000004,322.9075,320.8075,322.6125,320.99,324.495,325.1475,322.6075,317.535,321.78,310.7166666666667,316.44,319.01,318.36,323.0125,320.84250000000003,316.9525,309.41999999999996,310.29499999999996,312.755,310.1725,315.46,311.7625,313.585,305.32500000000005,295.9066666666667,298.14,299.6675,333.08,287.5675,273.46,253.41,237.255,227.01999999999998,205.00500000000002,325.02,321.16,317.55,222.175,315.72,238.97000000000003,319.51,309.52,312.55,236.79,225.31499999999997,312.54999999999995,310.97,276.95666666666665,281.6266666666667,283.34999999999997,289.92,283.19666666666666,284.56,283.1533333333333,295.6675,298.4325,296.48249999999996,300.695,305.90250000000003,307.8625,309.46000000000004,313.135,329.5,333.34,318.86999999999995,309.31,303.8725,306.3875,308.47333333333336,317.78749999999997,316.41666666666663,316.9766666666667,318.3766666666666,321.88000000000005,324.7866666666667,314.72,324.35,323.19999999999993,308.61000000000007,323.84499999999997,312.99333333333334,322.935,319.57,315.515,318.58,315.68999999999994,299.4566666666667,290.6166666666667,295.50333333333333,313.37249999999995,314.395,312.60749999999996,312.0525,319.7825,324.78749999999997,326.03,326.04,329.34250000000003,328.845,321.47,320.215,323.685,L5
2006-08-23 21:53:23+00:00,303.15,323.00333333333333,329.19666666666666,327.1033333333333,327.43666666666667,320.9866666666667,306.685,325.26,325.75333333333333,331.4766666666667,314.47,316.52000000000004,318.78499999999997,316.815,324.46999999999997,324.11,330.6025,326.256,328.642,329.838,318.18600000000004,324.82,311.044,317.348,319.03000000000003,321.702,321.618,324.158,323.866,318.57800000000003,313.838,312.338,313.472,313.89,316.332,318.714,317.71400000000006,319.654,308.53000000000003,309.976,317.15200000000004,319.356,318.21999999999997,322.992,331.01599999999996,326.288,321.53599999999994,337.1933333333333,317.108,319.736,315.43999999999994,328.43666666666667,323.605,326.815,335.16499999999996,327.15999999999997,322.6325,318.365,320.65,327.3175,326.845,327.5075,321.2325,331.09749999999997,338.1625,331.954,331.216,332.976,330.2,322.578,326.12,326.64,323.72400000000005,338.3,340.68333333333334,314.812,327.026,322.008,322.54,311.216,321.26,321.488,319.846,303.28,312.674,315.68600000000004,320.39399999999995,319.55,319.23,317.40999999999997,320.81000000000006,323.67600000000004,324.48400000000004,325.668,326.178,326.196,325.134,328.284,327.532,329.37,330.656,329.008,325.64,327.806,310.7166666666667,316.44,324.058,323.354,327.546,325.668,321.644,315.8,317.538,316.442,314.968,323.51599999999996,317.554,315.754,307.67600000000004,295.9066666666667,306.736,308.682,336.1933333333333,287.5675,273.46,253.41,237.255,227.01999999999998,205.00500000000002,335.49,327.55,330.95,222.175,332.57000000000005,271.4066666666667,329.45,316.46666666666664,324.22333333333336,236.79,225.31499999999997,320.31666666666666,319.50333333333333,276.95666666666665,281.6266666666667,283.34999999999997,298.274,283.19666666666666,284.56,283.1533333333333,302.85400000000004,303.892,304.676,306.412,311.534,312.912,316.48400000000004,317.65,332.925,337.26,324.8733333333333,309.31,310.184,311.456,308.47333333333336,322.004,322.805,324.005,323.435,327.27,331.8725,324.01250000000005,328.645,330.46666666666664,315.4475,326.93333333333334,319.2525,327.72333333333336,325.0733333333333,322.1133333333333,322.73,321.42333333333335,308.01750000000004,304.11,305.7575,318.596,320.192,319.7,319.466,324.09000000000003,327.912,329.216,328.938,332.172,332.95799999999997,326.696,323.202,326.854,L5
2006-10-10 21:53:56+00:00,300.5425,318.97333333333336,326.45,324.15333333333336,322.7,316.08666666666664,303.5675,321.2033333333333,320.13000000000005,327.9733333333333,312.31,313.945,317.4775,315.04,322.71,322.025,328.515,324.476,326.268,328.338,317.058,322.40250000000003,310.604,315.704,318.37,320.26599999999996,319.198,322.546,321.08599999999996,317.072,312.296,310.52799999999996,312.62600000000003,312.27,314.82399999999996,316.87399999999997,316.22400000000005,317.854,306.372,308.58000000000004,315.44000000000005,319.55,317.35,321.626,329.72,322.79,317.88399999999996,330.90000000000003,313.504,317.644,312.64,325.6433333333333,320.6475,325.155,332.735,325.3875,321.045,315.33500000000004,319.03,324.4525,324.7125,325.07500000000005,318.695,330.23499999999996,335.365,330.17600000000004,329.312,331.666,329.334,320.628,324.7900000000001,324.76599999999996,320.924,331.9066666666667,334.14000000000004,311.974,326.132,322.302,321.4325,309.88,320.384,319.784,316.986,299.84,311.032,314.346,319.376,318.672,318.538,313.91999999999996,318.37800000000004,322.084,322.9,325.18,324.87,325.678,323.236,326.986,325.50199999999995,326.91,328.566,324.95,323.83599999999996,325.2,306.27666666666664,311.83666666666664,321.82599999999996,322.49,325.372,323.908,319.47400000000005,312.868,314.654,313.82399999999996,313.276,321.616,313.09000000000003,312.67600000000004,302.35,285.9733333333333,300.418,303.57800000000003,325.2866666666667,277.45,265.71999999999997,257.15000000000003,244.89666666666668,230.14249999999998,210.73333333333335,345.96,333.94,344.35,225.89,349.42,271.4066666666667,307.81,316.85,309.54333333333335,244.72000000000003,234.1933333333333,329.21000000000004,311.6466666666666,274.1566666666667,278.22999999999996,280.1233333333334,295.37600000000003,276.21999999999997,279.33,278.41333333333336,300.852,301.014,302.45799999999997,304.694,309.982,310.692,314.78000000000003,315.802,336.35,341.18,318.4633333333333,303.74,306.822,309.63800000000003,304.93,320.412,321.17,321.03999999999996,320.5175,324.815,328.24,320.9975,325.52,327.84666666666664,313.3075,324.96000000000004,317.695,323.3833333333333,322.33666666666664,318.83666666666664,319.04,320.04,303.475,300.8075,302.15749999999997,317.48999999999995,318.46400000000006,316.70799999999997,317.74399999999997,322.33000000000004,326.61,328.93399999999997,327.06,330.706,331.226,324.27000000000004,320.87199999999996,325.122,L5
2007-01-30 21:54:48+00:00,314.6366666666667,326.6766666666667,333.3666666666667,330.9433333333333,325.0833333333333,323.74,326.05,326.74666666666667,330.03000000000003,334.96000000000004,323.75333333333333,325.8833333333334,325.7266666666667,322.17333333333335,329.2933333333333,333.89000000000004,336.2266666666667,330.395,331.9325,331.9175,326.815,325.105,324.6025,323.38250000000005,326.385,328.6766666666666,328.7733333333333,328.3,329.4125,325.315,321.96666666666664,319.58666666666664,319.1000000000001,317.26,320.9533333333333,323.5733333333333,321.88,323.55,319.14000000000004,319.1966666666667,323.84666666666675,329.0233333333333,330.2033333333333,333.24,341.7633333333333,334.9766666666667,335.74666666666667,330.90000000000003,329.99666666666667,330.45666666666665,326.6166666666666,327.21,324.4375,331.43,341.7166666666667,328.0675,324.925,319.685,323.7975,328.735,329.41999999999996,330.3225,326.1825,334.4125,340.245,337.47,336.48,338.09000000000003,337.575,336.1225,337.235,334.235,334.9925,329.9375,331.72,330.1625,332.4225,329.115,325.545,321.55,325.6725,327.98499999999996,325.07,317.275,320.15333333333336,323.1566666666667,331.345,328.385,327.875,322.4875,327.905,327.8525,328.73,331.96,330.25250000000005,333.18,334.3725,338.63,336.96999999999997,340.8933333333334,340.42333333333335,335.8366666666667,341.71,336.2375,312.13,315.0,335.41499999999996,331.41,337.96333333333337,335.93,328.7975,324.94,324.14750000000004,321.615,324.5775,333.72249999999997,326.0725,326.64750000000004,315.195,310.865,314.4625,317.12,324.4925,302.6166666666666,305.6,295.64,296.04,265.9733333333333,222.19,336.625,330.66999999999996,335.28,273.47499999999997,329.78499999999997,320.735,305.6066666666666,319.0833333333333,308.6225,288.725,284.445,324.8966666666667,311.5675,300.28999999999996,304.745,308.095,313.41499999999996,301.66499999999996,299.53999999999996,299.03999999999996,316.90000000000003,315.54,319.48,319.1025,323.52750000000003,323.04,329.5475,330.1425,336.35,341.18,318.4633333333333,314.3,316.88000000000005,285.1125,314.52,327.95,335.40333333333336,336.4666666666667,332.46000000000004,335.4,340.1933333333333,340.25333333333333,337.93666666666667,336.2366666666667,328.6266666666666,327.95,330.96666666666664,329.17,329.32666666666665,326.58666666666664,324.5833333333333,329.8066666666667,320.1466666666666,328.90333333333336,322.21999999999997,327.36,327.6225,330.1325,331.545,331.5775,334.755,335.09999999999997,332.06666666666666,337.6933333333333,338.7966666666667,333.6333333333333,335.0333333333333,337.08,L5
2007-02-15 21:54:49+00:00,317.675,327.3725,332.6575,329.915,324.17,323.6175,326.0375,326.345,327.0925,333.635,324.3775,326.3225,325.1825,322.4525,329.2675,334.33500000000004,337.8125,334.74,333.2675,331.15333333333336,328.19666666666666,325.10666666666674,327.28000000000003,323.22333333333336,327.40666666666664,330.0999999999999,338.42,331.2733333333333,329.145,324.78,320.61999999999995,318.43,316.6566666666667,317.5633333333333,322.9066666666667,322.50333333333333,323.3666666666666,325.21666666666664,323.56,321.87333333333333,325.2133333333333,329.62333333333333,332.6466666666667,332.4633333333333,339.8766666666667,339.21999999999997,340.07,334.4433333333333,336.0933333333333,331.0133333333333,329.7266666666667,327.4433333333333,321.57,326.72499999999997,327.26500000000004,324.4766666666667,324.6566666666667,318.29333333333335,326.53249999999997,326.79,328.93333333333334,331.46,326.62,333.6666666666667,335.0266666666667,332.1675,333.055,335.40999999999997,336.645,334.625,336.89250000000004,335.0675,333.52250000000004,326.9525,327.1125,324.2,328.98249999999996,326.08500000000004,322.65999999999997,322.6925,322.74,324.3925,323.0875,318.97249999999997,320.88666666666666,323.6566666666667,331.135,328.9925,325.15999999999997,323.8725,331.565,329.6575,329.4825,331.46999999999997,330.4775,334.765,335.9775,339.3775,336.8825,335.92,337.6333333333333,334.84666666666664,341.41999999999996,334.395,324.8,322.125,333.5375,330.13333333333327,329.55333333333334,330.53666666666663,325.565,322.045,324.6325,322.53,325.535,332.0225,328.83,326.355,319.96000000000004,317.32,322.47749999999996,323.48,324.45000000000005,316.0533333333333,317.87666666666667,306.25333333333333,307.0133333333333,299.0466666666666,222.19,332.54,331.39,335.00666666666666,294.93,330.27666666666664,321.87666666666667,312.0775,326.9266666666667,312.1625,302.49333333333334,297.49,326.15000000000003,312.47749999999996,307.9433333333333,310.84,314.23,314.1775,306.34666666666664,306.18666666666667,304.6433333333334,314.8875,314.4,318.94,320.2725,323.67,320.77250000000004,324.10249999999996,321.35749999999996,336.35,341.18,323.8399999999999,314.3,322.81500000000005,252.43750000000003,314.52,329.885,333.9275,335.38,331.855,335.1425,339.7875,339.695,338.625,336.2025,329.185,327.5375,331.03,330.145,330.56,326.02,324.66249999999997,328.4725,320.7675,330.1925,324.03999999999996,327.7825,328.3625,331.645,333.4675,331.99,331.83750000000003,332.65000000000003,329.44666666666666,332.56333333333333,335.43666666666667,333.4433333333333,325.81666666666666,327.15999999999997,L5
