dates,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0041,nzd0231-0042,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0104,nzd0231-0105
2020-08-29 21:59:59+00:00,252.72,260.71500000000003,293.73,301.99,304.455,308.35,308.58500000000004,313.05999999999995,314.02,315.385,314.43,311.075,315.94,315.34000000000003,314.83500000000004,314.72,312.41499999999996,317.46500000000003,317.58500000000004,320.025,325.275,322.78999999999996,324.635,320.48,324.35,328.26,323.21000000000004,326.325,322.19,320.88,322.26,326.16999999999996,326.03,322.845,319.745,317.05,315.685,310.28,311.515,309.17,306.355,308.185,309.635,308.865,307.71000000000004,309.11,306.77,304.435,311.185,309.07500000000005,315.11,315.705,314.065,313.445,316.045,317.635,315.98,310.93,311.125,311.74,309.315,308.6,309.45500000000004,309.45,308.62,301.07,301.63,299.36,301.185,296.18,298.69500000000005,299.54499999999996,298.74,300.74,304.52,304.645,310.07,309.53,310.9,319.16999999999996,319.7,320.89,317.51,314.33,317.61,311.93,310.67,323.13,311.245,309.82500000000005,316.66499999999996,314.505,288.46,277.66,311.46500000000003,306.19,310.42,314.735,317.685,313.23,312.58500000000004,314.765,310.61,312.15999999999997,222.11,306.03499999999997
2020-10-16 22:00:11+00:00,251.50666666666666,257.9266666666667,292.34999999999997,298.8633333333333,301.01666666666665,305.46333333333337,306.49666666666667,311.3733333333333,312.07666666666665,312.82666666666665,313.8,309.78666666666663,313.6766666666667,314.77,312.82,312.84,310.8333333333333,315.34999999999997,315.62,318.59999999999997,322.57,321.56333333333333,322.4266666666667,319.63,323.17333333333335,326.4166666666667,322.6333333333334,324.93333333333334,319.8433333333333,319.64000000000004,320.79,324.06666666666666,324.79,319.71666666666664,317.5133333333333,314.75,313.56333333333333,309.21,308.7633333333333,308.2966666666667,304.35999999999996,306.76,308.28666666666663,306.59,306.69,307.3533333333333,305.36,303.84,308.35999999999996,308.31333333333333,312.2733333333333,314.16333333333336,312.65000000000003,311.91,313.3833333333334,315.79,313.7066666666667,309.82,307.78333333333336,309.58666666666664,307.64000000000004,305.93,308.11333333333334,305.52666666666664,305.01666666666665,299.2366666666667,297.97333333333336,297.08,297.92333333333335,294.56666666666666,297.01,296.86999999999995,297.2766666666667,298.82666666666665,300.75666666666666,302.8433333333333,306.93,308.01,307.91,314.31333333333333,313.505,313.03999999999996,311.065,307.42999999999995,310.23,307.39,303.67,315.8533333333333,307.56,306.93333333333334,306.71,304.9433333333333,282.725,273.58500000000004,308.51,304.14000000000004,307.44,312.18666666666667,315.79,311.31,310.6433333333334,312.65333333333336,307.16,310.18333333333334,222.11,306.03499999999997
2020-12-03 22:00:12+00:00,251.50666666666666,257.9266666666667,292.34999999999997,298.8633333333333,301.01666666666665,305.46333333333337,316.445,318.57,321.955,322.21999999999997,313.8,309.78666666666663,324.8925,318.735,319.02750000000003,318.995,320.82,320.495,326.13,322.59,326.45500000000004,327.725,328.5675,325.2425,330.185,333.4375,328.95500000000004,329.205,325.6925,325.6075,329.805,333.86,331.2,323.32,326.155,321.415,313.56333333333333,319.07,314.4475,315.83500000000004,310.1725,314.56,315.375,312.48,310.7125,312.15,316.505,313.7575,318.0925,316.6625,318.3925,320.27,318.1975,321.3775,319.995,324.5025,313.7066666666667,320.65500000000003,307.78333333333336,309.58666666666664,316.1275,316.8125,316.61,311.0525,308.8175,309.41499999999996,304.95,305.52250000000004,306.8125,302.6725,304.7325,304.28,306.525,308.59000000000003,308.45,312.515,314.2,317.8675,314.76,320.31,321.23333333333335,320.0733333333333,316.67333333333335,317.1133333333333,316.91,312.9433333333333,314.9166666666667,322.69,312.1575,311.96500000000003,309.5475,306.2725,287.63,273.58500000000004,312.9325,308.3175,312.77750000000003,318.2025,317.4925,316.6025,310.6433333333334,318.5075,313.9175,317.565,222.11,305.46999999999997
2021-02-21 21:59:53+00:00,252.15,257.76,291.9733333333333,297.6366666666666,299.75,303.5466666666667,316.18,317.295,321.365,321.8225,314.00333333333333,309.32666666666665,325.135,318.995,319.78,319.81,321.22749999999996,320.6225,326.49,322.56,326.3825,327.92,328.23,325.635,330.51,333.09749999999997,329.91,329.275,326.0425,325.7875,331.58000000000004,333.315,330.94,323.2525,325.8575,321.7975,313.0,319.445,315.2575,316.78249999999997,312.1,315.77250000000004,316.0425,313.7025,311.65749999999997,313.5825,317.34000000000003,318.0575,318.68,318.6775,318.4075,320.52,321.315,325.0125,320.22249999999997,324.865,313.76,321.0475,307.2166666666667,309.21666666666664,317.265,317.7075,317.8675,312.235,308.59749999999997,310.5625,305.1625,307.005,307.0825,302.9225,305.28249999999997,304.615,306.9875,309.35,307.9375,312.78499999999997,313.28,318.4625,314.525,320.46000000000004,322.6166666666666,319.8566666666666,320.4533333333333,318.1,313.68,312.2066666666667,314.1166666666666,323.2875,312.61249999999995,309.55499999999995,310.495,305.9225,286.91,272.01,312.6,308.39250000000004,312.64500000000004,317.10249999999996,317.02750000000003,316.765,310.81333333333333,319.6675,314.9425,318.4275,192.46,302.73
2021-03-25 21:59:39+00:00,250.97333333333336,257.3066666666667,291.81,296.69666666666666,299.14,303.82666666666665,316.35,317.26750000000004,321.855,322.07,314.4866666666667,309.00666666666666,325.7875,319.11249999999995,319.6525,321.03,321.7575,321.425,326.88,322.8375,326.49,328.23,328.83000000000004,326.61,330.3225,333.2925,330.59000000000003,328.5425,326.65999999999997,326.525,331.925,333.585,331.21000000000004,323.55999999999995,326.32,322.36,314.12666666666667,320.71750000000003,315.53499999999997,317.1675,313.685,316.705,316.12,313.795,312.55999999999995,314.055,317.48249999999996,318.35249999999996,319.14,318.9225,318.44000000000005,320.1875,321.2575,325.2675,320.3425,324.5625,313.71333333333337,322.0675,307.57,308.92333333333335,318.4225,318.19,319.2525,312.78999999999996,307.71500000000003,311.28499999999997,305.3575,307.7975,307.31,304.0725,305.68499999999995,304.66,307.33,310.475,306.78249999999997,312.36749999999995,313.3225,318.8675,314.6225,319.2825,320.2475,318.085,317.7325,315.68,312.2375,310.69750000000005,310.85249999999996,316.905,311.8275,309.02,299.89250000000004,294.625,285.51250000000005,271.84,312.4825,309.095,313.4825,317.985,317.8775,317.43,312.14000000000004,320.43,316.315,318.8575,204.36,304.34
2021-06-29 21:59:44+00:00,249.99666666666667,258.44,291.51,297.69,300.2833333333333,305.8233333333333,307.0333333333333,309.3666666666667,313.83666666666664,313.97,314.1566666666667,309.37999999999994,316.3933333333334,315.25,313.8233333333333,316.92333333333335,312.98,317.33,317.61666666666673,319.3733333333334,323.43,323.27333333333337,323.55,319.9833333333333,324.20666666666665,326.1066666666666,324.4433333333333,324.08666666666664,323.33666666666664,320.70666666666665,323.46333333333337,322.93666666666667,323.66333333333336,321.76666666666665,318.6066666666667,317.19666666666666,314.46999999999997,311.3766666666667,307.50666666666666,307.3933333333333,307.29,309.57,307.3433333333333,308.87999999999994,308.53000000000003,310.07,305.8933333333333,309.1766666666667,310.75333333333333,310.4166666666667,313.1933333333333,314.2033333333333,316.32,317.85333333333335,315.00333333333333,316.2933333333333,314.24,312.0066666666667,310.19666666666666,309.44,310.29,308.87333333333333,311.38,309.8866666666667,304.1933333333333,301.91,301.3933333333334,301.2966666666667,300.1766666666667,297.1933333333334,298.8766666666666,299.21333333333337,298.85999999999996,302.7266666666667,298.31666666666666,304.3499999999999,308.315,311.53,310.625,317.115,318.495,316.505,319.21000000000004,312.855,307.915,307.94500000000005,304.66499999999996,311.55999999999995,310.585,303.935,297.355,291.21000000000004,283.81000000000006,273.005,308.92333333333335,306.1066666666666,309.4066666666667,311.76666666666665,316.19666666666666,312.63,311.43,315.66333333333336,309.79999999999995,309.8,204.36,
2021-07-31 21:59:54+00:00,251.2475,258.2125,292.7625,298.96,301.15,307.575,307.59499999999997,310.535,314.83000000000004,314.475,314.85,310.0525,317.0925,315.91499999999996,313.7525,317.4575,313.7825,317.9325,318.0675,320.915,325.19,326.015,324.2075,320.9175,324.515,326.585,325.305,324.875,323.28499999999997,321.3325,323.855,324.045,324.34000000000003,322.3025,319.90500000000003,317.9425,315.4575,312.735,307.755,308.215,307.275,309.875,308.315,309.7025,309.89250000000004,309.8625,307.03,309.9175,317.2325,311.2075,314.22749999999996,315.29499999999996,316.715,317.33500000000004,316.3725,316.8775,315.485,313.245,316.165,309.5475,310.695,309.595,311.41499999999996,309.475,304.67,303.1425,303.625,300.7,300.01,297.055,299.97249999999997,299.56,299.1525,303.955,299.22499999999997,305.8633333333333,308.69666666666666,311.06666666666666,311.1766666666667,317.33,318.69,316.23333333333335,316.01666666666665,311.05333333333334,307.84666666666664,308.09666666666664,304.75666666666666,310.82,310.21666666666664,305.62999999999994,296.92,292.1566666666667,283.1566666666667,274.42,309.3075,306.825,309.4475,312.48,317.69,313.11,312.0975,316.3,311.195,310.755,211.61,
2021-09-01 22:00:05+00:00,251.1,255.61749999999998,292.53249999999997,297.615,300.9775,307.2525,306.62,310.0775,314.21999999999997,313.2975,314.3475,309.615,316.3225,315.13,311.995,315.36,312.2525,317.395,316.82750000000004,319.5675,323.6425,325.03499999999997,322.59749999999997,319.69000000000005,323.47249999999997,325.625,323.775,323.14250000000004,321.84999999999997,320.4125,320.175,323.55,323.84000000000003,321.45500000000004,318.15,315.83,314.5825,310.8775,305.325,305.9275,302.8425,307.2275,306.18,307.5625,307.65,306.9825,305.54,304.68,315.1875,308.325,312.68,314.0375,312.39,312.475,315.1775,315.1875,313.82500000000005,311.73,315.01,308.4925,307.6675,307.71750000000003,309.32500000000005,305.94,302.8575,300.39,301.03,296.70000000000005,297.59000000000003,295.5375,297.15500000000003,296.9275,297.895,301.5625,298.0425,303.9166666666667,305.9166666666667,308.8233333333333,307.8233333333333,314.78333333333336,313.8066666666667,312.3233333333333,309.07,306.93666666666667,307.4833333333333,306.2966666666667,301.61666666666673,307.6333333333333,305.73,304.71999999999997,294.66,289.93666666666667,281.9766666666667,274.00333333333333,308.135,305.64,308.14750000000004,311.665,316.2325,312.0325,310.885,313.4175,308.43,307.535,219.59666666666666,
2021-09-17 22:00:08+00:00,250.926,254.696,291.81399999999996,296.222,300.07399999999996,305.916,306.038,309.742,313.082,312.492,313.91999999999996,309.73199999999997,315.728,314.51,311.978,314.148,311.79,315.954,316.01800000000003,318.942,322.85,324.148,321.986,320.29,323.13800000000003,325.32399999999996,323.108,322.99,321.466,319.656,319.378,323.446,323.928,320.92600000000004,317.152,315.172,313.512,309.63800000000003,306.1,305.75,302.076,306.592,305.73199999999997,306.9,307.33000000000004,306.44,305.338,303.736,313.32399999999996,307.806,312.13,313.178,311.86199999999997,312.08000000000004,314.26800000000003,314.822,313.014,310.884,313.602,307.962,306.736,306.764,308.11400000000003,304.856,302.106,299.504,300.01599999999996,295.442,296.196,295.24,296.382,297.238,297.01599999999996,300.576,298.102,302.8025,305.665,306.85749999999996,306.87,313.665,312.64,311.6825,308.2575,304.9475,306.48,304.8925,300.66,306.585,304.7075,304.145,292.8225,289.3275,281.895,273.1375,307.27,304.81399999999996,308.01,310.86,315.01599999999996,311.952,310.086,312.498,307.05,307.04200000000003,218.89249999999998,
2021-10-19 22:00:17+00:00,251.78000000000003,254.89799999999997,291.858,296.15999999999997,299.5,305.268,305.51,309.464,312.986,312.012,313.86,310.188,315.14,314.534,311.252,313.02799999999996,311.63800000000003,314.538,315.004,318.626,322.51800000000003,324.072,321.01599999999996,320.296,323.082,324.412,323.09,323.358,321.084,319.50399999999996,319.32399999999996,323.31000000000006,323.324,319.858,316.552,314.37800000000004,312.31399999999996,308.83000000000004,304.894,305.674,300.91999999999996,306.37800000000004,305.176,306.534,306.496,305.068,304.74,303.934,312.28200000000004,307.492,310.53000000000003,312.226,311.954,311.768,313.758,314.608,312.818,310.76,312.448,307.662,305.94,305.972,306.97799999999995,302.908,301.42,298.774,299.114,294.91600000000005,294.656,294.316,295.984,296.996,296.64,299.43600000000004,297.308,302.4525,304.51,306.35499999999996,306.5525,311.89750000000004,311.9375,310.11,307.495,303.35249999999996,305.63,304.4675,300.01250000000005,305.9275,304.6825,303.76250000000005,291.9575,289.59749999999997,281.2125,273.1275,306.596,303.856,306.926,309.87600000000003,313.368,310.864,308.894,311.596,304.88800000000003,305.87399999999997,221.32,
2021-11-18 21:59:23+00:00,251.78000000000003,254.89799999999997,302.93833333333333,305.8733333333333,308.11833333333334,308.73499999999996,311.39166666666665,314.75333333333333,316.385,316.76166666666666,318.75,319.5,319.92833333333334,319.42333333333335,316.09666666666664,313.02799999999996,316.62833333333333,318.055,318.1816666666667,324.34999999999997,325.425,329.2633333333333,325.965,324.14000000000004,327.93666666666667,329.2,327.17333333333335,327.12,326.665,326.54499999999996,327.41333333333336,327.18666666666667,327.1983333333333,323.3483333333333,319.77833333333336,319.9066666666667,317.425,313.15333333333336,309.8883333333333,313.445,310.76666666666665,313.87833333333333,309.97999999999996,310.18833333333333,312.715,312.92,312.3183333333333,312.6433333333334,318.00333333333333,314.2816666666667,315.375,319.12,318.85333333333335,317.84666666666664,319.2416666666666,317.895,318.39,315.1466666666667,318.6533333333333,315.45,313.0883333333333,310.495,311.54833333333335,307.5133333333334,306.665,303.015,304.59,300.615,299.4766666666667,299.0083333333334,300.53,302.47999999999996,301.8066666666667,304.23333333333335,303.1066666666666,308.322,311.412,310.868,311.302,316.858,317.128,315.896,313.526,309.522,310.54200000000003,308.198,308.428,311.48400000000004,310.62,309.168,298.382,296.62600000000003,290.68,276.424,313.1533333333333,307.1716666666667,312.58666666666664,316.96166666666664,318.50333333333333,313.13166666666666,315.875,318.92833333333334,312.2916666666667,309.87166666666667,221.32,
2021-11-20 22:00:11+00:00,251.78000000000003,254.89799999999997,305.9428571428571,309.7357142857143,311.1614285714286,312.69714285714286,311.39166666666665,314.75333333333333,316.385,316.76166666666666,322.2742857142857,321.7157142857142,322.67285714285714,322.8528571428572,321.7371428571428,313.02799999999996,316.62833333333333,318.055,318.1816666666667,324.34999999999997,325.45285714285717,330.9171428571429,326.90142857142854,326.10714285714283,330.3971428571429,329.2,327.17333333333335,327.12,326.665,326.54499999999996,330.32857142857137,330.0757142857143,328.63428571428574,327.55571428571426,319.77833333333336,319.9066666666667,320.5128571428572,314.92285714285714,309.8883333333333,313.445,310.76666666666665,313.87833333333333,309.97999999999996,310.18833333333333,312.715,312.92,312.3183333333333,312.6433333333334,320.92142857142863,317.46000000000004,318.0285714285714,321.35571428571427,321.8757142857143,321.26714285714286,321.48999999999995,320.37142857142857,321.57,317.8971428571428,321.5828571428571,318.4614285714286,316.15000000000003,312.4157142857143,314.1985714285714,310.84285714285716,309.44,305.4842857142857,306.79,303.8857142857143,301.70714285714286,302.4042857142857,303.59000000000003,307.42285714285714,304.5942857142857,306.6014285714286,306.6471428571428,311.23499999999996,314.70666666666665,314.22666666666663,319.63,319.00166666666667,319.645,322.31666666666666,318.28333333333336,312.71666666666664,313.1666666666667,310.805,311.20166666666665,315.51166666666666,315.02333333333337,312.535,301.8533333333333,300.3933333333334,296.06333333333333,284.28833333333336,314.95285714285717,308.5728571428572,313.7942857142857,319.2142857142857,320.9428571428571,313.13166666666666,315.875,318.92833333333334,312.2916666666667,309.87166666666667,221.32,305.58
2021-12-22 22:00:09+00:00,251.78000000000003,254.89799999999997,308.985,310.4925,316.28999999999996,316.3925,314.2914285714286,317.3828571428571,318.99285714285713,320.38571428571424,324.5175,322.78249999999997,326.95125,323.49625000000003,322.74875,313.02799999999996,320.11571428571426,320.2057142857143,321.2857142857143,325.4685714285714,326.42375,330.255,327.52875,327.15000000000003,331.905,330.1014285714286,328.34999999999997,328.4628571428571,328.2442857142857,327.9842857142857,332.80625,331.35125,330.945,328.515,320.64,322.38428571428574,321.345,318.2,311.7714285714286,314.7314285714286,314.18142857142857,316.0571428571429,312.83714285714285,313.72428571428566,314.2757142857143,315.2314285714286,313.68285714285713,315.32142857142856,322.66,320.755,320.2025,321.2525,322.91875,322.86,323.3125,322.92625,322.21375,319.18125,321.95875,319.10375,317.4775,314.00625,315.18125,311.66125,310.53375,306.53625,307.1775,305.64750000000004,302.40125,303.41625,304.2625,308.065,306.52375,308.38125,309.15,313.81142857142856,316.1171428571429,316.0042857142857,321.80428571428575,321.8328571428571,322.33142857142855,325.1471428571429,319.28428571428566,315.5442857142857,314.9414285714286,311.67999999999995,312.25428571428574,316.9485714285714,316.6671428571429,314.2942857142857,304.32428571428574,301.4328571428572,297.1471428571428,289.82714285714286,315.64375,309.16,314.83125,319.37,322.1775,314.4042857142857,316.79857142857145,320.80571428571426,315.53428571428566,309.87166666666667,221.32,309.885
2021-12-30 22:00:08+00:00,253.36399999999998,254.256,311.88428571428574,310.0275,318.96428571428567,315.66,313.91285714285715,316.8171428571428,318.16857142857145,319.7257142857143,324.14750000000004,322.20875,326.42749999999995,323.10125000000005,322.55375,312.07599999999996,319.9414285714286,320.1642857142857,320.8342857142857,325.52714285714285,326.555,330.14000000000004,327.73625,327.89750000000004,331.64750000000004,330.40142857142854,328.8114285714286,328.43,328.0857142857143,328.40000000000003,333.59375,331.85875,331.45500000000004,328.82625,320.7214285714286,322.0057142857143,321.18,318.4325,313.8014285714286,315.2371428571429,315.6028571428571,316.7685714285714,314.19714285714286,314.0057142857143,314.9971428571429,315.6471428571429,314.8342857142857,316.18571428571425,323.05375,321.5625,320.825,321.29875,323.39375,323.02375,323.53000000000003,322.87875,322.43875,319.29875,321.90875,318.99625000000003,317.79,314.27125,315.04125,311.45000000000005,310.72375,306.77374999999995,306.62125000000003,305.3575,302.53625,303.67625000000004,304.9125,308.255,306.88624999999996,308.60249999999996,310.2275,312.99375,314.94875,315.20375,320.1325,320.9,321.59125,323.94,318.18375000000003,314.78499999999997,314.15999999999997,311.19624999999996,311.205,315.76625,315.62375,312.635,302.57,299.58875,295.895,289.82714285714286,315.29375,308.87125000000003,315.345,319.35,321.635,314.8442857142857,317.25999999999993,320.9042857142857,316.67428571428576,310.59499999999997,214.862,309.885
2022-01-07 22:00:05+00:00,253.36399999999998,254.256,315.80499999999995,310.0275,318.96428571428567,315.66,313.91285714285715,316.8171428571428,318.16857142857145,319.7257142857143,324.14750000000004,324.6844444444444,328.91777777777776,323.10125000000005,322.55375,319.05333333333334,323.49125,320.1642857142857,320.8342857142857,325.52714285714285,329.5422222222222,332.70444444444445,327.73625,330.6377777777778,333.63,333.195,328.8114285714286,328.43,331.6225,331.15375,333.59375,334.67333333333335,333.40777777777777,328.82625,320.7214285714286,325.43625,322.65333333333336,320.0411111111111,313.8014285714286,315.2371428571429,315.6028571428571,320.44875,314.19714285714286,316.1575,318.05625000000003,315.6471428571429,314.8342857142857,316.18571428571425,323.05375,323.75111111111113,320.825,322.64888888888885,323.39375,324.7833333333333,325.7477777777778,322.87875,325.08000000000004,321.33,324.18555555555554,318.99625000000003,319.81,317.35555555555555,317.6644444444444,313.97222222222223,313.6411111111111,306.77374999999995,306.62125000000003,305.3575,302.53625,303.67625000000004,304.9125,308.255,306.88624999999996,308.60249999999996,310.2275,312.99375,318.30555555555554,315.20375,322.71555555555557,324.3877777777778,321.59125,325.9822222222222,318.18375000000003,314.78499999999997,314.15999999999997,311.19624999999996,311.205,315.76625,315.62375,315.1711111111111,302.57,301.6488888888889,298.81444444444446,296.05375,315.29375,310.4433333333334,318.65,320.6333333333334,324.6044444444444,314.8442857142857,317.25999999999993,320.9042857142857,316.67428571428576,313.79285714285714,214.862,312.59
2022-02-24 21:59:52+00:00,252.95499999999998,253.4375,318.55999999999995,311.0642857142857,327.65857142857146,316.06428571428575,314.685,322.30571428571426,324.5242857142857,320.3483333333333,325.17857142857144,326.26124999999996,334.59777777777776,327.48125,323.84142857142854,319.052,324.53428571428566,320.235,321.07,325.52500000000003,335.1222222222222,332.5125,327.9585714285714,336.3544444444444,334.65375,333.9342857142857,328.96500000000003,328.6283333333334,332.8357142857143,332.2885714285714,334.8171428571428,335.58625,334.28749999999997,329.5285714285714,320.20833333333337,326.1871428571429,323.1825,320.445,314.685,315.9966666666667,316.9983333333333,321.8285714285715,314.69166666666666,316.7271428571429,318.6385714285715,316.71500000000003,315.56666666666666,316.85999999999996,321.10857142857145,325.02250000000004,321.32428571428574,323.15875,324.17857142857144,329.9211111111111,331.9177777777778,323.4857142857143,325.8125,326.79,327.7033333333333,320.30000000000007,324.8333333333333,323.49111111111114,323.1711111111111,319.8377777777778,314.58375,306.7642857142857,306.09285714285716,306.27857142857147,309.03874999999994,304.68142857142857,305.1485714285714,309.34857142857135,307.86571428571426,308.73999999999995,311.40999999999997,313.58,319.41125,315.9271428571429,324.02,325.21625000000006,321.95,327.26875,319.4057142857143,321.38750000000005,315.08142857142855,311.5957142857142,312.09999999999997,321.37249999999995,316.50142857142856,320.00888888888886,303.50142857142856,302.59875,306.1377777777778,298.73999999999995,315.9842857142857,310.62625,319.78499999999997,321.385,324.90875,314.8933333333333,317.78666666666663,321.3533333333333,316.89000000000004,313.8216666666667,212.04999999999998,307.515
2022-03-04 21:59:52+00:00,252.9975,253.3675,318.11857142857144,311.55428571428575,331.13714285714286,315.7514285714286,315.96999999999997,323.62857142857143,327.07142857142856,321.085,325.22428571428566,326.385,334.8711111111111,330.27,323.38714285714286,319.44399999999996,324.5857142857143,319.08500000000004,320.9583333333333,326.68833333333333,335.57222222222225,332.485,329.8228571428572,337.8166666666667,335.87125000000003,335.28428571428566,329.5833333333333,328.935,332.5314285714286,331.8742857142857,335.00857142857143,335.2475,334.48375,329.3385714285714,320.305,326.06857142857143,324.02125,320.4425,313.1933333333333,315.5783333333333,317.47,322.2257142857143,314.5833333333333,316.9942857142857,319.20285714285717,316.38,315.28666666666663,317.52,321.1471428571428,325.19375,320.8557142857143,323.17375,324.6457142857143,330.8911111111111,332.7344444444444,324.33714285714285,325.71750000000003,327.1144444444445,327.99888888888887,320.1842857142857,325.1033333333333,323.2988888888889,322.8122222222222,319.37888888888887,314.89625,306.9614285714286,305.9842857142857,306.3614285714285,312.46375,308.11428571428576,308.1442857142857,311.0957142857143,308.03428571428566,309.2442857142857,314.12857142857143,314.2885714285714,321.71250000000003,319.83714285714285,327.86625,326.70124999999996,323.3171428571428,328.35875000000004,320.65142857142854,323.35625,317.50857142857143,313.3471428571429,313.7357142857143,322.4425,319.01000000000005,320.3666666666666,303.5028571428571,302.41125,306.19555555555553,299.07714285714286,315.8614285714286,310.46,319.27625,321.21375,325.25124999999997,314.9316666666667,317.8283333333333,322.03499999999997,316.4116666666667,313.53333333333336,215.9725,307.515
2022-04-13 21:59:41+00:00,253.07,254.375,318.68142857142857,312.5385714285714,332.00142857142856,316.7114285714286,316.60833333333335,324.3,327.98857142857145,322.125,325.84714285714284,326.5575,335.2311111111111,330.99375,323.6014285714286,320.832,324.8385714285714,320.7,321.885,327.085,336.26666666666665,332.97375,330.40142857142854,337.75333333333333,336.27,335.7,330.72166666666664,329.43,333.1742857142857,332.58,336.0228571428571,335.59375,334.71750000000003,329.92571428571426,321.2816666666667,326.15857142857146,324.41375000000005,321.06249999999994,311.93333333333334,315.55833333333334,318.675,322.85714285714283,315.34666666666664,317.0814285714286,319.28999999999996,316.55333333333334,315.275,318.6166666666666,321.7142857142857,325.4275,321.18857142857144,323.5025,325.4171428571429,331.0377777777778,332.9844444444445,324.7757142857143,326.1925,327.74444444444447,327.9422222222222,320.34999999999997,325.8355555555556,323.75888888888886,323.23333333333335,319.59333333333336,315.2675,307.5057142857143,305.8828571428571,307.2842857142858,313.45000000000005,308.6528571428571,309.12,311.07714285714286,309.0642857142857,310.0028571428571,314.4242857142857,315.2142857142857,321.82,321.14,328.45500000000004,327.09875,323.9157142857143,328.525,321.09714285714284,324.0975,317.9542857142857,314.3257142857143,314.5214285714286,323.15875,318.86857142857144,321.17333333333335,303.1471428571428,302.19375,306.0066666666666,299.62,316.12,310.80249999999995,319.3325,321.5725,325.67375,314.75,318.185,322.76666666666665,316.515,313.825,217.1825,307.515
2022-04-29 21:59:37+00:00,253.1425,255.9875,318.97999999999996,313.38428571428574,332.80571428571426,317.9642857142857,317.69166666666666,325.8128571428571,329.0885714285714,323.655,326.81142857142856,327.43125,335.9811111111111,331.9275,324.94571428571425,322.458,325.70285714285717,322.32666666666665,323.2916666666667,328.78833333333336,336.97222222222223,334.35499999999996,331.88428571428574,338.31,337.38750000000005,337.13714285714286,331.79833333333335,330.955,334.1328571428572,333.6642857142857,336.86285714285714,336.2525,336.04,331.19,322.7183333333333,327.2657142857143,325.31,321.695,312.74333333333334,315.7716666666667,319.84,323.5028571428571,316.62166666666667,317.57428571428574,320.1028571428571,317.77000000000004,315.9733333333333,319.31666666666666,322.71,325.63875,322.65999999999997,324.27125,325.8228571428572,331.3711111111111,333.35555555555555,325.36,326.6375,328.03,328.7944444444445,320.59000000000003,326.34333333333336,324.1788888888889,323.59555555555556,320.28111111111116,315.63875,307.89428571428573,306.3442857142857,307.8757142857143,314.20624999999995,309.5128571428572,310.67857142857144,312.09999999999997,309.78714285714284,311.4428571428571,315.90000000000003,316.7628571428572,323.0125,321.7528571428571,329.53625,328.67125,325.19,329.8675,321.9714285714286,324.9975,318.8528571428571,315.07,316.0285714285714,324.1225,319.34000000000003,321.7211111111111,304.3114285714286,302.5675,306.35,300.3014285714286,316.8085714285715,311.66499999999996,320.03375,321.89374999999995,326.57874999999996,315.63,319.59666666666664,323.95,317.8516666666667,314.6666666666667,217.31,307.515
