dates,satname,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105
2018-05-04 21:58:59.019000,L8,274.42,284.37,302.03,305.61,307.82,316.02,318.52,323.85,327.90,337.56,338.19,333.28,323.94,328.60,327.19,321.58,325.15,325.56,336.31,339.57,336.33,341.69,354.84,381.19,344.46,346.41,331.51,333.87,322.15,325.12,326.49,326.79,327.39,323.98,323.89,324.35,311.36,309.16,313.36,314.90,317.91,315.67,329.14,313.98,311.80,315.76,311.01,314.63,312.34,313.58,311.28,304.74,309.69,306.25,309.18,309.86,304.56,308.25,305.94,308.08,311.16,313.03,314.26,310.94,311.32,314.40,311.36,311.69,304.88,309.30,306.44,307.37,304.50,300.52,301.00,296.30,296.04,296.24,294.24,296.55,294.49,294.11,294.28,294.92,296.27,298.42,302.76,308.23,307.10,310.19,309.26,307.33,306.19,302.32,303.36,300.91,299.55,306.39,304.70,302.23,294.00,285.82,283.27,274.11,,
2018-05-20 21:58:47.763000,L8,,,,,,,,,,292.95,315.86,307.58,312.60,314.35,310.38,314.74,309.05,314.79,315.35,318.48,325.06,322.74,316.42,312.81,321.87,322.96,325.79,320.34,315.50,289.33,321.99,322.28,322.17,317.90,351.15,274.90,,,316.22,314.74,304.09,305.32,298.76,300.29,292.82,294.45,301.25,296.46,275.99,,,,,,,293.41,300.79,303.00,308.34,307.74,307.87,314.39,301.68,,,,,,,383.49,308.09,303.05,330.14,277.19,283.38,289.50,290.24,296.05,295.43,291.33,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05 21:58:37.907000,L8,255.63,266.55,294.86,299.85,304.76,309.99,313.00,318.72,322.05,325.43,326.21,319.63,324.71,323.92,321.39,323.20,323.29,324.96,322.23,327.86,334.07,333.26,328.86,332.62,334.95,336.35,334.41,333.40,328.95,328.24,330.31,331.48,329.55,326.95,325.29,320.79,315.60,310.91,315.17,317.75,320.48,322.53,319.50,315.57,318.13,317.84,316.85,317.10,314.90,316.49,316.18,315.39,312.99,312.00,315.80,311.49,309.65,308.40,313.57,313.24,313.34,318.43,316.85,316.72,317.65,318.59,319.05,316.04,313.69,312.06,313.68,310.26,312.79,307.95,306.89,304.00,299.03,301.58,302.22,301.74,301.21,300.35,300.28,302.71,300.38,304.40,308.40,311.98,312.50,314.76,314.39,315.85,312.05,314.15,308.73,310.21,303.39,310.49,309.44,305.66,296.92,294.42,288.26,277.19,,
2018-06-21 21:58:49.257000,L8,,264.57,293.63,300.97,303.58,310.66,312.51,317.18,322.88,320.15,321.33,319.24,323.42,322.56,320.74,321.63,318.17,320.54,321.84,331.00,329.29,334.45,327.22,323.59,335.29,331.54,331.56,334.92,325.19,327.65,327.01,328.91,331.17,325.86,324.47,323.91,312.56,311.01,314.05,315.18,318.75,316.12,320.11,314.67,312.22,315.07,310.39,315.84,308.81,311.51,310.61,306.14,308.59,308.36,313.27,309.93,302.56,306.78,309.54,311.51,313.62,315.75,316.67,316.29,316.59,318.36,312.76,311.18,311.57,308.24,309.01,308.54,306.55,305.73,300.87,302.01,296.94,293.63,298.20,297.18,298.20,295.57,296.63,300.17,297.68,302.22,303.59,310.04,312.80,312.46,311.20,310.49,305.08,303.32,305.69,306.01,302.14,308.58,305.30,305.10,295.47,289.89,284.57,272.96,,
2018-07-23 21:59:04.706000,L8,,265.29,292.82,288.10,304.81,313.57,311.04,311.27,318.09,317.61,316.84,311.45,316.65,323.65,323.32,319.32,315.36,321.19,320.60,328.35,328.76,330.37,326.71,324.95,334.38,332.00,329.22,331.81,329.83,326.38,330.29,328.95,329.33,324.21,321.61,323.06,312.54,309.50,313.08,314.11,317.75,315.41,316.09,313.42,309.29,312.87,307.00,310.72,307.94,306.52,307.73,306.71,306.96,307.25,310.39,309.76,305.58,305.66,312.50,311.28,312.64,315.06,315.32,315.13,315.68,318.41,312.88,313.78,309.08,307.94,309.51,307.26,305.78,302.21,298.95,298.24,295.39,291.96,296.08,295.65,297.70,293.76,296.70,298.58,296.79,301.87,303.52,308.16,309.76,310.97,310.63,308.85,305.70,304.97,304.95,302.54,302.00,306.00,302.91,304.40,295.01,291.48,284.21,273.64,,
2018-08-08 21:59:13.788000,L8,,,,381.98,298.15,299.76,298.81,307.36,308.91,310.28,313.18,293.01,346.20,376.29,324.26,323.11,321.76,325.65,320.65,329.62,366.22,361.63,,,352.12,343.47,351.64,340.00,341.79,328.22,328.09,329.35,328.84,323.60,324.66,321.33,312.54,309.06,316.50,315.67,320.03,360.18,323.23,318.65,324.68,316.48,312.41,314.56,313.23,315.14,337.06,306.57,310.78,316.92,312.31,308.74,306.43,304.77,308.43,312.35,311.21,315.62,313.94,312.40,316.68,316.60,313.65,311.14,308.58,308.66,307.53,305.50,305.83,300.69,300.71,296.24,295.00,293.62,295.32,295.22,296.38,294.86,296.38,297.20,297.67,301.13,302.51,307.74,307.45,309.71,311.23,307.01,306.76,302.88,305.33,302.44,299.53,306.64,304.91,304.69,298.43,292.52,285.75,273.44,,
2018-08-24 21:59:21.762000,L8,,273.38,292.58,300.44,301.49,307.44,306.24,309.63,316.17,313.60,315.02,309.80,316.45,316.46,312.24,314.02,311.91,313.69,313.19,320.58,324.45,324.16,321.11,321.71,329.14,327.63,328.74,324.18,321.28,321.49,323.56,324.48,324.72,318.50,314.55,314.05,307.65,304.82,309.32,311.55,315.20,312.87,313.04,311.88,308.82,313.22,306.77,310.27,306.63,307.59,309.28,302.86,304.92,305.64,307.79,309.06,301.78,303.88,306.68,304.94,310.22,308.65,313.86,310.46,314.09,314.01,310.83,307.70,305.22,303.87,306.29,303.94,303.22,301.87,296.16,295.66,293.13,290.81,295.06,293.28,295.63,293.66,291.56,298.45,295.20,296.32,300.93,303.23,306.52,306.81,305.14,307.25,305.44,304.84,306.81,301.49,301.22,304.33,301.62,304.07,294.43,289.34,280.36,271.64,,
2018-11-28 21:59:46.576000,L8,,,279.61,286.55,288.53,294.24,294.93,302.15,307.03,300.81,307.44,300.03,308.65,311.73,307.82,305.59,295.43,305.72,301.49,310.52,314.09,312.84,313.26,309.14,316.36,314.95,316.41,313.39,316.53,316.62,313.14,310.68,309.21,304.89,301.95,310.74,282.13,286.11,295.33,289.26,308.72,311.72,283.15,,,,,,,,,,,,,,,,296.54,295.02,298.24,301.16,302.30,300.62,303.18,301.97,298.64,297.12,294.55,297.04,295.54,294.71,293.83,283.99,293.86,278.94,280.10,281.83,280.26,281.04,283.35,281.45,279.72,283.25,282.34,287.35,290.04,293.64,292.15,296.58,295.67,296.97,292.81,287.33,291.95,288.98,284.99,291.91,291.32,295.60,279.35,277.72,267.66,255.29,,
2019-03-04 21:59:30.951000,L8,,262.92,283.58,291.75,295.15,297.37,296.84,306.97,308.53,305.82,310.74,306.46,311.64,313.74,308.54,309.69,305.73,309.09,308.95,317.18,320.74,320.40,318.61,314.85,324.34,320.48,320.58,320.27,316.66,318.75,316.34,320.16,320.00,313.72,311.20,311.55,304.84,301.13,304.85,308.38,310.69,309.11,306.10,305.89,306.81,306.20,303.45,308.39,305.44,303.40,305.24,305.11,307.56,305.18,306.09,304.92,299.28,301.93,304.74,306.66,307.05,310.20,311.10,309.09,311.24,309.86,310.09,307.33,304.60,305.91,305.25,301.70,304.22,300.92,300.60,293.42,293.37,292.09,290.85,295.00,293.90,295.63,288.59,293.28,292.54,295.68,300.05,303.08,304.39,305.19,305.22,304.13,300.17,299.04,302.83,300.68,295.05,299.42,299.03,300.24,287.74,282.41,277.70,267.69,,
2019-03-20 21:59:26.164000,L8,,267.93,291.73,296.98,303.33,302.69,306.07,313.46,311.22,311.25,313.44,310.80,315.45,315.42,313.93,315.29,309.72,313.94,313.68,319.96,327.51,320.95,322.55,321.77,322.34,324.02,322.30,320.51,319.86,316.87,319.03,319.21,320.13,318.39,316.13,313.85,308.54,302.28,307.43,309.52,311.21,310.50,306.09,311.88,306.93,310.65,307.47,307.34,311.22,307.01,308.63,308.59,306.14,304.86,304.60,307.45,303.31,302.37,309.02,306.53,307.91,309.19,308.17,310.28,308.04,310.09,309.08,308.66,305.74,305.17,306.94,304.37,305.85,301.58,296.63,296.65,291.20,291.90,294.69,292.98,294.16,292.05,294.49,296.62,296.69,300.89,302.60,310.14,308.53,312.31,312.47,308.83,309.02,307.34,306.84,308.53,303.26,308.04,308.87,305.34,295.74,289.21,286.06,278.34,,
2019-04-05 21:59:22.408000,L8,,273.66,292.31,295.68,303.14,306.78,307.10,312.17,313.98,315.32,317.13,311.04,316.79,318.51,313.55,317.54,314.01,321.57,319.73,319.04,326.64,323.17,320.65,325.77,323.53,320.31,324.38,322.41,319.58,317.15,314.50,323.43,320.76,315.26,312.59,311.64,306.01,305.40,311.51,312.68,311.63,310.85,307.59,312.66,309.05,306.03,303.06,303.81,303.27,301.32,301.43,299.85,303.86,302.72,302.98,306.03,300.82,304.40,306.92,306.18,311.81,308.36,309.62,308.91,312.06,310.04,306.90,303.79,301.48,303.69,309.04,305.87,307.08,302.53,299.55,294.81,291.31,288.58,288.85,290.70,291.99,290.18,288.86,294.78,291.98,295.46,299.77,304.51,304.62,307.24,308.44,306.40,302.85,299.95,302.44,300.05,295.77,306.29,304.47,304.05,296.56,291.22,288.68,275.07,,
2019-05-23 21:59:30.770000,L8,252.82,271.80,294.15,302.47,305.45,309.92,310.16,318.16,319.59,319.73,317.98,319.13,322.04,319.57,322.63,320.59,315.76,322.98,318.29,324.58,330.50,328.42,330.76,328.21,332.19,333.89,327.91,330.83,325.47,324.09,328.55,330.29,330.08,326.49,322.49,322.36,315.56,310.96,316.85,317.57,321.97,321.88,317.58,316.96,319.20,318.12,317.73,319.34,315.89,316.75,314.87,315.14,317.67,314.95,316.46,315.13,310.86,311.65,314.55,318.32,317.08,317.90,317.12,314.31,319.75,321.38,316.58,317.47,312.75,313.85,316.63,311.57,317.86,310.37,309.04,304.77,298.68,303.00,302.76,303.35,304.37,303.23,302.36,300.57,304.94,309.97,307.92,313.77,315.63,316.48,315.60,316.64,312.80,313.65,309.18,309.15,302.84,311.40,310.47,304.82,298.90,292.27,288.49,276.97,,
2019-06-08 21:59:38.441000,L8,313.67,290.60,310.59,327.85,332.64,334.83,336.68,345.22,344.14,337.98,337.25,331.24,332.31,326.56,329.93,326.25,325.96,328.01,326.25,329.69,336.53,337.41,333.80,338.16,339.35,338.80,337.48,342.00,334.05,335.18,341.19,335.57,339.91,335.08,335.65,330.58,322.13,325.26,324.54,326.74,327.00,324.38,323.80,326.58,325.45,329.71,326.69,322.38,323.66,323.34,323.78,325.66,322.61,325.81,326.24,323.39,322.75,319.64,333.83,323.26,323.48,325.28,323.97,327.15,324.69,331.62,334.03,323.55,320.08,325.25,328.02,330.01,322.44,321.01,321.61,320.84,322.81,316.82,324.11,320.97,314.72,316.60,313.64,318.27,322.89,324.69,327.94,325.90,336.08,341.29,336.62,337.21,341.62,335.93,334.84,332.33,330.68,333.03,328.44,327.80,326.32,322.10,315.79,312.59,303.58,291.99
2019-06-24 21:59:43.906000,L8,,270.58,295.80,302.92,303.64,312.69,312.10,320.78,321.66,318.94,323.89,316.46,323.74,325.81,323.96,325.60,318.66,324.81,322.41,327.43,329.28,334.66,332.03,325.85,334.99,333.12,330.74,334.47,326.75,327.80,331.71,332.63,334.65,327.27,327.38,326.67,317.94,316.29,317.48,322.56,322.72,321.91,321.40,318.03,321.60,320.17,316.71,322.24,316.77,319.01,318.71,316.99,316.85,316.62,316.19,316.64,309.15,310.03,314.90,315.65,321.28,317.77,317.13,321.16,320.93,321.77,317.41,318.00,314.72,314.12,315.24,313.13,316.10,314.10,309.07,306.97,303.68,300.97,302.76,301.20,306.45,302.74,303.13,305.18,305.19,310.39,310.94,313.10,318.53,320.36,319.47,318.73,313.36,314.10,314.42,312.23,307.66,313.15,314.20,309.85,303.30,294.74,290.83,278.87,,
2019-07-10 21:59:47.381000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.39,302.72,302.33,302.54,303.95,305.69,300.47,298.02,295.38,299.37,292.58,286.46,295.28,286.46,294.57,286.37,285.16,284.37,278.44,286.58,285.52,282.79,282.41,287.76,282.51,291.31,292.11,293.54,292.07,301.73,292.82,297.74,297.34,282.53,290.13,286.04,276.49,293.90,291.25,287.27,256.70,271.57,262.38,,,
2019-07-26 21:59:52.236000,L8,,265.91,294.85,305.40,302.87,312.54,309.31,312.28,319.66,317.70,317.75,311.95,319.89,320.02,316.50,319.55,316.46,322.36,321.34,328.66,328.37,334.18,328.59,323.48,333.01,329.99,328.08,327.25,325.30,324.66,326.61,328.06,329.80,326.23,324.86,323.29,312.03,310.31,314.52,318.96,321.37,316.53,319.13,316.19,312.88,316.99,311.81,318.40,313.73,312.03,312.33,311.91,312.81,312.87,313.82,314.95,306.58,307.85,313.58,316.67,316.21,315.55,316.67,314.29,318.78,320.23,317.24,315.63,311.54,312.64,316.51,312.49,315.92,311.08,306.51,304.53,300.23,297.75,301.42,298.84,303.97,299.85,300.66,301.94,304.98,306.59,309.89,311.58,315.70,319.60,320.54,316.69,311.39,312.64,309.53,309.99,306.18,310.66,312.26,306.97,296.15,291.27,286.78,276.10,,
2019-08-11 21:59:58.366000,L8,,,,,,,,,,,,,265.80,291.31,287.94,288.54,296.64,301.83,310.94,313.60,323.42,322.22,322.77,316.23,322.69,323.37,322.27,323.93,320.04,318.41,323.03,325.41,322.09,316.74,314.20,310.90,307.66,297.26,306.17,310.99,313.07,314.07,308.41,314.02,306.63,305.26,301.04,302.57,303.37,291.99,309.78,305.45,314.08,307.09,313.14,309.84,304.80,305.94,309.89,308.44,313.87,316.37,316.18,316.62,317.19,319.29,318.80,320.08,314.75,312.90,315.46,308.76,309.93,306.76,304.30,297.67,297.43,295.37,295.32,295.15,295.64,296.67,296.09,297.51,296.25,300.62,308.40,366.95,354.73,,,,,,,,,,,,,,,,,
2019-08-27 22:00:02.527000,L8,,270.20,292.46,295.54,302.73,309.59,304.75,311.17,312.94,313.90,317.77,311.17,318.83,317.89,314.68,316.56,309.94,319.28,316.61,318.89,326.91,322.84,319.91,322.28,324.06,324.30,325.80,322.28,319.82,318.73,319.84,326.58,325.14,322.51,317.35,313.32,311.43,305.44,308.83,313.99,316.77,313.83,312.36,312.47,311.24,310.19,308.31,309.85,309.94,310.89,306.06,308.72,308.58,309.33,311.40,308.65,306.67,304.76,309.39,310.65,311.39,315.49,313.37,312.16,316.60,316.30,313.67,309.08,311.36,309.30,308.56,307.68,307.66,307.42,306.19,299.26,297.10,296.43,295.53,296.18,296.06,295.56,298.99,298.25,297.75,302.91,303.89,310.04,308.06,314.40,312.78,311.56,311.05,308.55,307.60,304.52,302.77,309.87,307.88,303.40,295.19,289.53,286.98,274.54,,
2019-09-28 22:00:12.065000,L8,301.31,297.60,293.66,298.25,302.71,306.81,307.57,309.74,312.90,312.47,316.85,309.75,316.35,317.47,314.65,314.84,309.43,319.13,314.20,317.23,323.67,321.57,320.20,320.88,322.80,325.53,322.68,320.76,318.30,316.76,317.79,323.49,322.99,319.02,309.77,303.68,300.62,303.17,306.79,313.41,312.89,311.95,307.63,310.25,309.05,307.05,303.97,305.32,307.57,308.16,303.90,303.74,304.29,303.52,304.09,305.09,302.32,299.90,304.50,305.49,309.29,311.60,309.68,308.86,312.47,312.61,310.69,306.45,304.10,305.67,304.06,301.50,303.61,301.42,301.61,292.69,291.81,291.44,293.23,296.78,293.64,292.06,289.49,294.82,295.28,298.37,300.59,303.91,302.50,309.45,337.37,351.79,341.39,332.77,302.34,299.20,299.23,307.43,313.73,301.99,294.51,285.79,286.06,290.40,,
2019-10-30 22:00:14.793000,L8,,,279.01,284.72,285.85,292.90,289.58,296.28,298.84,299.75,301.50,295.86,303.73,302.71,298.07,300.64,294.82,300.18,300.89,305.37,309.11,309.34,306.22,302.22,308.68,309.24,306.28,305.60,306.74,300.19,301.53,307.56,308.60,301.98,298.35,297.45,289.83,288.41,292.03,298.85,300.76,301.59,295.27,,,,,,,,280.91,288.04,285.46,285.65,288.53,291.00,287.39,288.90,293.51,287.71,,296.71,296.47,298.62,299.88,300.04,297.47,292.89,290.85,290.62,289.20,288.26,284.15,285.03,285.77,279.19,278.31,277.06,278.77,278.80,279.49,280.93,279.52,282.67,279.28,284.23,288.60,288.97,289.19,297.77,291.55,294.67,291.65,286.89,288.64,285.82,282.50,291.40,289.60,287.03,261.89,267.78,263.18,252.01,,
2020-01-18 22:00:00.864000,L8,,,,,,,340.03,318.61,,374.76,362.19,,318.42,313.96,311.84,309.50,304.64,309.64,308.97,315.22,319.88,323.32,320.12,313.03,320.43,319.75,318.47,321.99,318.93,319.32,317.79,321.57,322.67,316.82,303.69,294.27,287.16,286.38,292.18,300.25,303.17,305.06,309.10,305.49,297.26,305.15,294.38,,,,,,,,,,,,,,,320.88,314.59,311.28,309.54,312.09,309.28,305.72,304.60,304.19,306.55,297.29,310.32,299.42,302.69,295.32,294.98,298.33,294.82,304.66,298.04,296.77,297.28,296.49,295.55,298.91,302.09,303.06,301.86,305.11,305.66,305.61,306.64,291.85,309.13,301.83,296.38,303.49,301.13,298.12,284.80,279.80,274.40,262.75,,
2020-02-03 21:59:55.286000,L8,,,278.97,297.13,303.23,301.36,280.73,300.88,304.69,302.08,311.46,294.17,,336.68,309.22,302.86,301.08,306.20,304.82,312.63,312.84,313.17,311.16,303.53,312.72,310.30,307.15,312.83,309.18,306.27,307.98,314.15,316.05,308.13,304.89,305.21,297.79,296.44,297.97,303.03,304.36,303.44,298.79,294.67,296.28,300.51,293.71,296.68,294.60,290.42,289.50,291.00,294.11,290.51,294.60,294.43,291.03,292.87,297.17,291.22,306.31,306.00,298.86,302.72,,,,,,,,,,,,,,,,,,,,,,,277.26,293.83,288.65,301.39,297.83,270.84,,,289.83,286.97,285.46,292.99,295.05,287.03,246.92,,,,,
2020-02-19 21:59:52.118000,L8,,272.95,290.69,302.10,303.24,306.15,300.43,309.42,310.18,307.63,313.63,307.05,315.36,315.96,311.82,312.66,309.44,313.62,317.65,318.25,325.16,322.20,319.42,319.36,322.97,320.12,319.70,321.07,317.68,317.13,318.47,324.52,324.91,319.15,313.91,313.00,309.36,306.08,305.28,310.68,314.64,312.11,310.38,310.61,310.61,309.73,308.98,309.65,307.84,309.30,305.96,307.80,307.81,305.91,305.14,306.87,303.87,304.27,307.75,310.37,309.43,314.62,313.66,312.24,316.45,312.95,312.41,307.70,310.45,310.42,309.25,305.34,305.61,305.56,304.58,298.01,295.91,292.39,293.39,293.88,294.53,293.98,291.84,296.90,294.93,298.86,302.61,307.00,307.52,313.16,312.89,308.39,307.88,303.45,306.75,307.90,305.71,308.69,306.36,304.41,295.74,287.20,283.25,271.79,,
2020-06-10 21:59:27.584000,L8,368.00,374.92,373.99,374.43,376.84,380.92,384.43,385.12,382.20,385.99,379.29,382.86,375.26,408.73,,,,,390.59,391.96,383.10,393.70,396.01,386.91,398.37,395.05,384.72,396.70,387.16,382.78,392.44,382.92,392.76,385.19,388.40,390.76,375.19,370.54,376.49,370.94,378.86,379.83,379.73,382.58,371.49,385.45,382.15,383.59,376.93,369.62,379.64,376.91,371.96,373.60,372.35,373.97,361.74,369.52,374.69,372.03,377.16,374.75,368.83,383.23,375.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.03,360.78,366.59,358.01,342.30,292.67
2020-07-28 21:59:47.467000,L8,,270.44,296.37,306.30,308.39,313.57,312.15,318.46,319.47,320.02,318.33,314.00,319.52,318.27,318.41,318.68,315.91,322.43,321.31,323.36,330.12,327.08,328.65,326.29,327.07,332.52,328.09,329.61,325.92,324.80,328.03,331.74,329.76,327.35,325.00,321.86,315.61,310.02,315.75,320.54,321.23,317.56,316.24,316.55,319.13,319.80,314.08,316.06,315.07,311.17,310.50,312.63,312.35,312.98,311.88,313.03,310.46,306.73,314.09,310.41,318.27,318.61,315.78,316.32,318.50,320.38,320.31,313.93,315.00,316.46,313.70,311.70,312.32,312.56,311.07,303.46,303.82,304.54,303.68,299.68,303.76,304.92,301.97,302.49,305.82,306.97,314.86,314.54,313.75,321.31,320.94,321.66,318.80,315.39,319.54,311.92,312.29,317.34,315.81,311.69,302.63,294.92,291.04,279.98,,
2020-08-29 21:59:59.665000,L8,,279.70,295.93,304.48,308.05,307.91,308.26,314.42,316.16,317.29,316.34,312.81,316.75,316.36,316.96,314.98,313.53,321.77,318.87,319.82,326.61,323.56,324.91,322.53,326.23,328.73,325.44,326.52,321.57,321.51,322.67,325.73,325.19,323.07,318.80,314.75,310.87,305.99,309.48,313.34,316.50,316.32,309.65,313.36,314.85,313.66,310.89,312.85,312.88,310.79,307.97,307.65,309.14,309.65,307.48,308.49,305.90,304.47,310.56,310.38,315.14,317.34,314.13,312.99,315.87,315.90,315.04,310.33,309.98,310.69,308.37,307.54,309.98,308.62,310.12,301.43,298.62,297.55,298.17,297.00,297.54,298.27,300.50,300.16,306.37,306.93,306.87,310.24,309.44,321.22,382.76,,,,,,,,,,,,,,,
2020-10-16 22:00:11.491000,L8,,263.52,289.56,293.59,295.75,299.91,301.56,309.08,308.93,309.42,313.24,308.46,309.45,313.82,310.38,308.91,309.34,311.63,311.01,317.29,318.42,319.41,318.74,317.76,321.21,324.04,322.21,322.05,316.00,317.51,318.61,318.47,321.04,314.18,312.39,309.90,300.79,299.81,301.00,306.53,311.60,308.08,306.92,306.20,305.88,308.29,300.06,304.93,301.89,305.12,301.11,301.27,303.42,301.22,303.26,303.64,300.33,302.11,302.22,304.94,306.23,309.13,309.08,307.68,307.72,310.55,307.54,305.81,300.98,303.19,304.31,299.81,303.18,297.21,295.28,294.17,288.82,291.57,290.10,290.03,292.55,291.10,292.22,294.94,292.05,298.36,299.76,303.93,301.09,304.04,305.94,306.99,301.07,301.65,302.79,301.11,297.18,298.11,301.30,301.26,286.71,282.99,276.36,266.44,,
2020-12-03 22:00:12.476000,L8,362.91,344.89,357.75,344.57,354.17,352.12,347.66,343.05,358.45,349.57,360.00,353.43,357.86,334.23,339.87,346.38,333.52,336.64,356.10,347.56,339.39,347.19,351.98,342.88,352.07,352.40,348.18,344.42,342.17,340.53,355.44,357.22,348.53,335.68,351.60,344.06,323.08,319.68,328.22,338.58,322.34,329.95,345.71,330.57,332.71,333.40,329.46,335.21,328.11,351.24,324.82,332.83,334.80,325.44,322.22,324.44,325.02,340.73,330.32,334.39,334.04,327.52,330.95,330.51,333.13,344.45,339.58,337.39,327.51,343.27,337.43,338.49,325.66,324.28,315.66,313.35,318.70,317.36,324.43,319.19,322.01,322.05,319.10,332.88,317.09,323.51,330.68,322.41,333.71,328.57,330.97,330.84,322.60,329.15,326.13,314.41,314.54,312.54,320.97,324.39,306.72,300.17,293.19,286.66,341.56,268.53
2020-12-19 22:00:11.380000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.52,306.63,302.07,301.98,302.44,304.20,298.33,299.85,305.45,296.66,298.52,297.30,316.84,297.38,321.48,299.04,294.15,297.91,300.74,295.47,301.61,303.87,306.42,304.76,306.33,307.91,304.42,300.62,299.53,301.19,299.07,295.04,298.94,294.01,294.20,291.03,285.69,286.61,287.95,287.10,288.34,287.09,286.18,291.80,286.77,292.34,294.74,298.60,299.81,304.01,301.98,302.79,299.27,296.51,296.56,294.04,292.00,295.51,288.40,293.69,279.74,278.28,273.71,260.96,,
2021-01-04 22:00:06.608000,L8,,261.38,286.97,292.66,295.33,298.68,300.04,306.44,308.21,306.14,311.97,306.33,311.17,312.91,309.18,309.77,303.64,309.50,309.87,312.94,315.15,317.57,316.11,315.33,318.27,323.06,317.58,315.60,311.33,306.17,313.06,317.95,317.05,314.16,311.28,307.16,301.51,300.84,300.65,306.24,308.57,306.71,307.35,301.50,304.13,302.45,300.15,298.32,300.69,293.73,291.84,,,,,,,342.15,303.09,306.87,305.31,309.85,308.94,307.93,309.99,309.48,308.22,305.67,304.54,306.30,302.07,301.28,303.75,301.21,298.01,292.52,293.14,290.05,291.51,292.53,292.38,290.67,288.93,294.56,293.91,297.21,299.23,303.96,367.12,363.99,315.73,307.44,295.82,304.53,303.08,,,,300.14,296.77,290.06,280.50,279.28,267.70,,
2021-02-21 21:59:53.544000,L8,,257.37,288.98,293.36,298.74,300.74,301.29,308.09,309.65,309.70,312.30,306.21,314.38,314.12,312.60,312.94,310.07,314.45,313.73,318.25,323.50,320.95,319.54,319.91,321.78,323.11,322.45,322.11,319.47,315.70,320.48,322.18,322.64,319.41,314.85,314.03,306.69,302.15,308.07,309.91,313.25,312.15,308.00,310.87,308.93,309.94,306.28,307.76,307.87,302.80,305.18,303.85,305.71,307.15,306.17,306.33,300.89,302.88,306.98,304.63,308.33,308.66,311.15,310.05,311.26,311.94,311.49,305.53,306.36,306.94,307.37,304.27,309.08,309.70,303.84,300.35,297.11,295.50,294.45,293.89,296.51,293.41,292.15,296.80,293.75,301.84,302.64,308.03,304.67,312.19,314.35,313.33,307.47,302.93,303.68,302.60,299.15,307.23,303.59,301.94,290.76,286.13,277.70,267.74,,
2021-03-25 21:59:39.300000,L8,,272.15,294.36,299.69,303.52,306.43,307.11,310.95,313.75,315.69,316.83,310.93,318.41,315.49,315.32,318.19,314.46,319.55,319.16,319.27,325.25,323.77,323.88,323.14,323.80,327.45,324.95,322.44,322.23,322.28,321.76,325.54,324.88,322.86,317.83,314.63,309.36,307.94,310.60,314.54,318.70,315.82,312.97,314.06,315.54,314.30,313.13,311.92,311.30,308.48,308.28,308.46,307.24,306.70,309.15,308.91,305.54,304.05,310.89,309.44,312.14,313.17,312.74,312.27,314.95,313.90,313.75,310.35,310.72,308.57,311.56,309.16,312.44,309.36,304.82,301.95,299.06,296.99,299.48,298.67,295.88,295.76,299.07,302.81,298.42,302.74,304.99,310.33,307.44,313.88,313.47,314.01,309.61,309.58,306.70,305.82,300.61,307.04,304.53,302.61,293.59,287.28,284.23,271.01,,
