dates,nzd0462-0000,nzd0462-0001,nzd0462-0002,nzd0462-0003,nzd0462-0004,nzd0462-0005,nzd0462-0006,nzd0462-0007,nzd0462-0008,nzd0462-0009,nzd0462-0010,nzd0462-0035,nzd0462-0036,nzd0462-0037,nzd0462-0038,nzd0462-0039,nzd0462-0040,nzd0462-0041,nzd0462-0042,nzd0462-0043,nzd0462-0044,nzd0462-0045,nzd0462-0046,nzd0462-0047,nzd0462-0048,nzd0462-0049,nzd0462-0050,nzd0462-0051,nzd0462-0052,nzd0462-0028,nzd0462-0029,nzd0462-0030,nzd0462-0031,nzd0462-0032,nzd0462-0033,nzd0462-0034,nzd0462-0053,nzd0462-0054,nzd0462-0055,nzd0462-0056,nzd0462-0057,nzd0462-0058,nzd0462-0059,nzd0462-0060,nzd0462-0061,nzd0462-0062,nzd0462-0063,nzd0462-0064,nzd0462-0065,nzd0462-0066,nzd0462-0067,nzd0462-0068,nzd0462-0069,nzd0462-0070,nzd0462-0071,nzd0462-0072,nzd0462-0073,nzd0462-0074,nzd0462-0075,nzd0462-0076,nzd0462-0077,nzd0462-0078,nzd0462-0079,nzd0462-0080,nzd0462-0081,nzd0462-0082,nzd0462-0083,nzd0462-0084,nzd0462-0085,nzd0462-0086,nzd0462-0087,nzd0462-0088,nzd0462-0089,nzd0462-0090,nzd0462-0091,nzd0462-0092,nzd0462-0093,nzd0462-0094,nzd0462-0095,nzd0462-0096,nzd0462-0011,nzd0462-0012,nzd0462-0019,nzd0462-0020,nzd0462-0021,nzd0462-0022,nzd0462-0023,nzd0462-0024,nzd0462-0025,nzd0462-0026,nzd0462-0027,nzd0462-0013,nzd0462-0014,nzd0462-0015,nzd0462-0016,nzd0462-0017,nzd0462-0018,satname
2017-06-16 22:13:55+00:00,,,,293.43,308.185,317.365,305.51,60.9,63.5,305.13,,340.03,349.405,350.2633333333333,331.44666666666666,340.99333333333334,348.2366666666667,347.3666666666666,,,,,322.18,,,284.44,306.05,,,337.1,332.755,334.225,333.34,339.23,340.04499999999996,339.78,,,,,,332.8,335.33,323.48,324.11,316.07,316.51,316.94,313.11,321.87,325.8,,329.88,343.16,350.24,352.69,345.14,353.66,361.06,340.28499999999997,349.43,355.7,,347.25,335.35,333.84,350.975,359.18,334.085,,343.57,,,334.55,342.355,335.25,351.8,360.28499999999997,360.7,343.92,322.75,324.06,332.54499999999996,332.1,335.45000000000005,336.01,324.85,321.38,327.08666666666664,330.10999999999996,339.8233333333333,318.64,319.15,314.875,315.07000000000005,321.83500000000004,332.03999999999996,L8
2017-08-03 22:14:11+00:00,,,,293.43,318.0,327.66,322.82,,,305.13,,337.945,343.755,348.07666666666665,333.75666666666666,342.86666666666673,350.50666666666666,349.48999999999995,,325.05,,,299.78,,316.13,286.87,306.05,317.23,309.32,336.75,330.77,330.875,328.825,336.6,336.92999999999995,336.96000000000004,321.36,316.14,316.06,319.04,316.51,330.15,335.33,325.9,324.21000000000004,316.33,313.84000000000003,311.95500000000004,310.89,321.23,325.8,326.27,332.31,,350.24,351.025,340.495,354.17,357.935,343.32,358.19,355.7,,345.3,334.94,330.92999999999995,358.76,362.16,323.15,320.03,326.71,323.96,315.89,303.92,334.7,334.79499999999996,349.31,362.13,357.54999999999995,350.89,322.75,324.06,332.53499999999997,331.345,334.745,334.9,323.06,316.8,326.5833333333333,327.68333333333334,340.42333333333335,318.64,319.15,314.805,312.415,313.90999999999997,327.97,L8
2017-11-07 22:14:29+00:00,,,,,293.78,309.87,297.67,,63.34,,,339.9866666666667,345.70666666666665,343.6966666666667,330.49,339.68666666666667,347.55,345.50333333333333,,325.05,,316.11,299.78,312.93,317.0,280.52,,316.885,309.32,336.32,333.0466666666667,331.42,329.8566666666666,336.82,338.53666666666663,338.2166666666667,321.36,316.14,316.06,319.04,316.51,330.15,335.33,330.2633333333333,328.02,319.86999999999995,317.3066666666667,317.16333333333336,313.66,321.23,331.26,326.27,332.31,,350.24,351.025,340.495,354.17,357.56,343.99333333333334,353.68,355.7,,345.3,334.94,330.92999999999995,358.76,362.16,323.15,320.03,326.71,323.96,315.89,303.92,337.3633333333333,339.3633333333333,349.31,362.13,353.60999999999996,347.5466666666667,,,326.62,325.02,328.90999999999997,328.34000000000003,326.02,321.795,321.8533333333333,324.40000000000003,334.03666666666663,,298.02,306.125,304.885,302.935,317.03,L8
2017-12-09 22:14:21+00:00,,,,,296.835,307.11,299.145,,62.34,,,339.22749999999996,345.4075,343.5325,330.93,337.5075,344.94,341.97749999999996,334.32,320.4,309.11,318.11,297.91999999999996,309.03,314.29,280.80499999999995,,311.14000000000004,310.345,334.4175,331.295,330.03,328.8075,335.065,337.3875,337.09250000000003,316.84000000000003,315.90999999999997,317.675,318.37,319.34000000000003,326.80333333333334,330.345,327.7825,325.63,318.77,316.2825,315.455,312.16,320.3,330.1366666666667,327.78499999999997,332.31,,350.24,351.025,339.31333333333333,354.17,358.15999999999997,343.4025,350.9975,355.7,,345.3,334.94,330.92999999999995,358.76,362.16,323.15,320.03,326.71,323.96,315.89,303.92,337.8175,340.3675,349.31,360.6333333333334,353.055,342.52250000000004,,,324.3,323.02,326.22333333333336,326.4533333333333,323.8833333333334,320.79,320.6075,324.6575,332.3075,,298.645,306.06,306.0566666666667,303.57666666666665,316.4633333333333,L8
2018-02-11 22:14:02+00:00,,,,,292.6766666666667,304.8333333333333,295.66,88.07,62.34,,,337.1033333333333,344.84,343.21333333333337,330.08,332.68,338.53,332.73333333333335,334.32,315.75,308.65999999999997,318.11,300.005,307.31,313.37,279.6066666666666,,305.4533333333333,307.945,329.4066666666667,328.21333333333337,325.7966666666667,326.57,330.99333333333334,334.32666666666665,334.09,312.83,314.37,314.95000000000005,316.755,317.345,321.70000000000005,325.23,327.26,325.82,321.11,317.40999999999997,317.96,310.00333333333333,318.44,330.1433333333334,327.03499999999997,,,330.4,339.51,336.75,,355.3033333333333,340.3733333333333,341.30333333333334,,335.22,339.18,342.42,323.93,337.03,346.9,335.19,332.19,331.78,338.3,319.57,305.07,337.21666666666664,340.15333333333336,336.91,352.67499999999995,345.72,323.4066666666667,,,321.77,320.4733333333333,323.34,324.1466666666667,322.12000000000006,320.20666666666665,318.25,325.03333333333336,327.35,,298.645,302.6166666666666,304.55333333333334,304.50333333333333,315.4433333333333,L8
2018-03-31 22:13:39+00:00,,,,,296.2525,306.795,294.3575,75.44999999999999,60.75,284.07,,340.4575,348.0725,345.6725,331.77250000000004,335.925,338.53,332.73333333333335,334.32,315.75,308.65999999999997,318.11,300.005,307.31,313.37,282.60749999999996,,305.4533333333333,307.945,332.2675,329.6575,328.0675,329.305,333.5875,336.6825,337.2725,312.83,314.37,314.95000000000005,316.755,317.345,321.70000000000005,325.23,327.26,325.82,321.11,317.40999999999997,317.96,313.42,318.44,330.1433333333334,327.03499999999997,,,330.4,339.51,336.75,,355.3033333333333,340.2475,342.3875,,335.22,339.18,342.42,323.93,337.03,346.9,335.19,332.19,331.78,338.3,319.57,305.07,337.21666666666664,340.15333333333336,336.91,352.67499999999995,345.72,323.4066666666667,309.64,305.77,322.9475,321.9275,325.22249999999997,326.685,324.5675,322.4325,320.86,326.165,328.3675,309.72,301.4433333333333,304.7425,306.655,306.64750000000004,317.485,L8
2018-04-16 22:13:30+00:00,,,,,293.97200000000004,302.812,294.3575,75.44999999999999,60.75,284.07,,338.368,346.46,343.59000000000003,330.588,334.85200000000003,338.53,332.73333333333335,334.32,315.75,308.65999999999997,318.11,300.45,307.31,313.37,281.56399999999996,,305.24,309.7866666666667,331.168,328.408,327.13,328.408,332.494,335.13800000000003,335.526,314.8633333333333,317.58,316.40000000000003,319.8233333333333,318.93333333333334,322.43333333333334,325.04333333333335,325.605,324.79499999999996,320.31,318.04749999999996,317.895,314.36400000000003,318.44,330.1433333333334,329.4633333333333,331.45,,331.315,341.16499999999996,337.24,,353.6525,336.63599999999997,339.692,,335.22,339.18,342.42,323.93,337.03,346.9,335.19,332.19,331.78,338.3,319.57,305.07,335.2675,337.9075,336.91,352.67499999999995,345.72,323.09250000000003,309.64,305.77,321.656,320.488,324.238,325.482,323.104,320.82599999999996,319.212,324.75200000000007,327.232,309.72,301.4433333333333,304.7425,305.25,304.452,316.56,L8
2018-07-21 22:13:25+00:00,,,,263.53,294.83750000000003,299.94666666666666,289.00666666666666,70.29666666666667,54.260000000000005,284.07,,337.71,347.03,342.425,332.2775,337.95750000000004,357.19,341.86,,,308.21,,303.79333333333335,303.87,,280.165,,306.4166666666667,313.95,332.1825,327.0475,327.6525,329.0175,333.66,334.8425,335.2075,319.09999999999997,320.8066666666667,317.1966666666667,322.66333333333336,321.85999999999996,324.17,326.27333333333337,323.99333333333334,324.62,320.52,319.3233333333333,315.4533333333334,314.245,337.91,331.1,329.54499999999996,331.45,,331.315,341.16499999999996,337.385,,358.06333333333333,340.53,342.85,,335.22,351.69,342.42,323.93,337.03,346.9,335.19,332.19,331.78,338.3,335.115,324.195,334.24333333333334,329.875,336.91,347.71,340.04,302.1666666666667,309.64,305.77,321.155,319.4475,323.8975,324.825,323.95,320.585,319.03749999999997,324.14250000000004,326.28249999999997,290.99,307.72,307.75666666666666,306.285,306.1975,318.11,L8
2018-09-07 22:13:48+00:00,,,,260.38,298.83750000000003,299.78,292.78666666666663,61.41,53.09,284.07,,340.31,350.125,345.78249999999997,333.645,339.59000000000003,357.19,352.74,,,,,303.715,,,280.22249999999997,312.56,311.4433333333333,318.665,336.97,329.06333333333333,331.9375,332.33,336.24,337.35999999999996,337.3775,321.97999999999996,324.68,320.49,325.3433333333333,326.17333333333335,324.61,326.86,328.3433333333333,325.25,323.8,321.595,321.7766666666667,320.58500000000004,337.91,336.38,334.32,331.45,,332.23,342.82,338.22,,362.52500000000003,345.6775,345.03333333333336,,,364.2,,,,,,,,,350.66,343.32,336.475,331.17,,,,302.29499999999996,309.64,305.77,323.1225,321.785,326.32,327.995,326.325,323.58500000000004,322.385,326.82500000000005,329.35,290.99,307.78,313.23,309.97249999999997,308.4725,319.5375,L8
2018-11-10 22:14:08+00:00,,,,262.3233333333333,294.9666666666667,296.31,293.9549999999999,71.24000000000001,55.866666666666674,,,340.80333333333334,350.8433333333333,347.10999999999996,331.64000000000004,337.94,349.15999999999997,344.015,,,,,306.2,,316.16,277.1466666666667,312.56,314.865,323.935,339.5533333333333,330.53499999999997,334.67333333333335,335.25666666666666,339.65,339.96000000000004,337.29333333333335,325.03,325.36,321.68,325.03499999999997,330.5933333333333,333.075,334.71000000000004,332.19500000000005,334.18499999999995,326.8233333333333,321.90999999999997,322.8433333333333,319.32,334.005,334.58500000000004,335.97,,,,351.97,,,369.69500000000005,355.58,352.66499999999996,354.95,,364.2,,,,,,,,,350.66,343.32,345.645,351.09,,,349.23,282.44,,,326.06,325.06,328.65,330.1766666666667,329.82,327.2633333333333,325.07666666666665,329.98,331.03999999999996,272.26,306.69,312.68333333333334,313.3433333333333,314.24,321.7,L8
2019-03-02 22:13:53+00:00,,,,268.35999999999996,299.4266666666667,308.16499999999996,310.42999999999995,197.08,139.82000000000002,297.63,14.38,345.58,354.85999999999996,349.68,331.1333333333334,335.365,342.275,335.29,,,,,306.31,,316.16,279.72999999999996,312.56,315.25,324.01,340.72999999999996,335.65999999999997,338.5733333333333,339.2366666666666,340.66499999999996,345.78,341.87000000000006,,,,323.85,330.41499999999996,340.83,339.78499999999997,335.5,339.59,328.865,320.59,327.97999999999996,320.8866666666667,328.9,338.915,335.97,,,,351.97,,,364.155,348.66,344.78,354.95,,,,,,,,,,,,,347.76,351.09,,,349.23,,317.46,310.37,327.9066666666667,327.9066666666667,330.96666666666664,333.35333333333335,332.18666666666667,330.83,327.10333333333335,332.0,331.3533333333333,318.17,308.54999999999995,312.06333333333333,313.75,316.37666666666667,323.49333333333334,L8
2019-06-06 22:13:59+00:00,,,,284.23,311.56,320.02,315.71500000000003,311.80500000000006,300.11,299.13,164.1,354.35,363.68,351.255,336.635,337.4,343.42,,,,,,,,,278.75,,,,341.815,339.25,345.03,345.445,344.34000000000003,354.245,351.22,,,,,,,339.2,,331.71,324.86,325.89,324.055,316.435,327.7,345.04,,,,,,,,365.27,354.75,,,,,,,,,,,,,,328.07,,,,,,,317.46,310.37,330.08000000000004,330.20000000000005,334.195,336.055,339.9,335.46500000000003,328.69500000000005,338.94,333.80999999999995,318.17,313.98,315.42,315.92,323.08500000000004,330.15999999999997,L8
2019-06-22 22:14:04+00:00,,,,284.23,311.56,320.02,315.71500000000003,311.80500000000006,300.11,299.13,164.1,360.1,364.1366666666667,351.95666666666665,337.49,342.94,343.42,,,,,,305.87,,,278.0933333333333,,317.06,,343.21000000000004,339.7733333333333,350.11,351.2166666666667,347.0466666666666,355.3066666666667,354.01,322.92,,,,,,339.2,,331.71,325.545,331.15,326.86333333333334,317.42,335.03,344.86,340.19,348.15,,,,,,365.27,359.66333333333336,,,,,,,,,,,,,,328.25,,,,,,,317.46,310.37,330.08000000000004,330.20000000000005,334.195,336.055,339.9,339.17,328.7066666666667,340.13,336.8233333333333,318.17,313.98,315.42,315.92,323.08500000000004,330.15999999999997,L8
2019-07-24 22:14:12+00:00,,,,284.23,311.56,320.02,315.71500000000003,311.80500000000006,300.11,299.13,164.1,356.66,359.7075,352.43,337.4625,343.2166666666667,345.74,341.41,,,306.21,,305.87,,,278.0933333333333,,309.96000000000004,,343.21000000000004,339.7733333333333,350.11,351.2166666666667,347.0466666666666,355.3066666666667,354.01,322.92,,,,,,339.2,,331.71,325.545,331.15,326.86333333333334,317.42,335.03,338.44666666666666,340.19,339.105,329.14,340.41,338.04,,,362.765,357.78499999999997,349.54,335.0,331.84,,352.28,,345.06,345.07,,336.46,,338.42,316.97,321.21666666666664,326.38,344.86,,,,242.61,317.46,310.37,330.08000000000004,330.20000000000005,334.195,336.055,339.9,339.17,328.7066666666667,340.13,336.8233333333333,318.17,313.98,315.42,315.92,323.08500000000004,330.15999999999997,L8
2020-03-04 22:14:08+00:00,,,,291.08,315.56,324.73,319.79,324.13,316.89,311.92,318.25,,,353.83,337.84,,,,,,,,,,,282.57,,,,,,,,,356.97,,,,,,326.93,,,,,,321.98,,,,,,,,,,,,,345.69,346.59,,,,,,,,,,,,,,,,,,,,321.93,312.75,348.98,335.99,339.98,341.73,343.31,343.96,361.62,337.27,,322.13,318.39,327.56,323.35,335.8,336.0,L8
2020-05-23 22:13:39+00:00,,,,291.08,315.56,324.73,319.79,324.13,316.89,311.92,318.25,329.27,339.2,342.655,327.12,331.25,343.65,331.52,,311.36,295.69,308.87,299.75,,,282.57,,,,,,326.6,330.05,329.25,345.005,329.02,,,,,311.155,307.9,308.55,307.32,298.49,300.13,309.53,297.26,291.89,307.44,319.88,323.67,329.75,344.43,333.67,350.64,334.94,354.78,357.06,336.53,337.22,348.11,,,,,,,,,,,,,326.33,330.03,335.34,353.66,354.2,335.11,321.93,312.75,348.98,335.99,339.98,341.73,343.31,343.96,361.62,337.27,,322.13,318.39,327.56,311.865,321.21500000000003,324.81,L8
2020-07-26 22:14:08+00:00,,,,293.505,318.08000000000004,319.845,320.70000000000005,312.725,308.04499999999996,304.85,313.46500000000003,348.575,354.98,349.7166666666667,332.0566666666667,338.40999999999997,348.59,343.01,,311.36,295.69,316.645,306.33000000000004,,,278.53,318.08,,317.71,367.81,354.9,326.6,349.135,347.34000000000003,345.005,348.105,320.9,,324.28,,311.155,307.9,308.55,307.32,309.155,311.155,313.83666666666664,309.45,305.49,320.565,326.66999999999996,323.67,329.75,344.43,333.67,350.64,350.45500000000004,354.78,357.06,345.1233333333333,337.22,348.11,,,,343.01,,,345.65,,349.26,362.25,351.73,333.47,326.33,330.03,335.34,361.33000000000004,360.975,346.08500000000004,319.315,309.91999999999996,337.95000000000005,332.34000000000003,336.77,346.02,346.375,343.085,360.51,338.075,371.01,321.895,319.33,326.36,316.40333333333336,324.72333333333336,338.49666666666667,L8
2020-08-27 22:14:20+00:00,,,,293.54,315.31333333333333,320.8633333333333,318.08666666666664,308.7733333333333,302.28666666666663,304.85,310.0933333333333,349.78999999999996,358.37999999999994,353.325,332.19,338.7033333333333,346.93666666666667,342.3,337.57,316.75,307.78999999999996,316.37333333333333,310.50666666666666,,,275.18,318.08,,317.71,360.68,356.11,337.16,349.90000000000003,350.0933333333333,349.48333333333335,352.0533333333333,317.05499999999995,318.21,319.87,320.53,316.55,314.94,316.61,313.28499999999997,315.9633333333333,313.93333333333334,315.365,314.99,307.91,321.37666666666667,330.71,328.565,334.305,346.0,342.51,352.33,352.6233333333333,359.09,364.305,347.14750000000004,338.18666666666667,350.57500000000005,,,,343.01,,350.06,344.775,348.58,344.91999999999996,356.89,348.115,339.935,335.38,340.095,346.22,361.49666666666667,356.41333333333336,347.78999999999996,318.1333333333333,307.13,334.33,331.5833333333333,337.71,345.84666666666664,344.04333333333335,342.0333333333333,353.09,338.1933333333333,359.11,320.30333333333334,318.6066666666666,324.16333333333336,319.6175,326.2875,336.625,L8
2020-09-28 22:14:31+00:00,,,,287.46,307.9166666666667,313.0566666666667,317.235,301.09499999999997,294.98499999999996,297.78,306.015,349.2375,360.075,350.77,328.5325,338.355,345.505,342.3,337.57,316.75,307.78999999999996,316.37333333333333,310.50666666666666,,,271.485,318.08,,317.71,355.30333333333334,350.4533333333333,339.3833333333334,349.26250000000005,349.2525,346.98,351.3425,315.4266666666667,318.21,319.87,320.53,311.36,314.94,316.61,313.28499999999997,317.7725,316.47,314.325,314.73249999999996,307.82,320.5075,329.17,328.5933333333333,334.84999999999997,346.0,342.51,352.02666666666664,352.6233333333333,359.09,364.305,345.6675,333.3633333333334,350.57500000000005,338.78,351.28,,343.01,,350.06,344.775,348.58,344.91999999999996,356.89,343.8,339.935,335.38,340.095,346.22,360.59000000000003,352.895,347.78999999999996,316.235,304.32,325.53,328.3633333333333,335.25666666666666,346.02,341.43,339.1366666666666,342.16,337.75,351.93,316.3,316.40333333333336,318.5566666666667,318.62,323.56500000000005,333.69,L8
2020-10-30 22:14:31+00:00,,,,287.46,306.96000000000004,313.0,315.1933333333334,299.76666666666665,293.3066666666667,297.78,306.015,348.77200000000005,359.702,350.37800000000004,328.354,337.44,344.752,339.93,337.57,316.75,307.78999999999996,316.115,310.50666666666666,,315.4,271.485,318.08,,317.71,353.16,348.075,340.7125,349.26599999999996,348.748,347.9775,351.4,315.4266666666667,318.21,319.87,311.19,311.3666666666667,315.07666666666665,317.11333333333334,316.65000000000003,316.744,316.136,314.325,314.878,307.424,320.5075,327.69,327.9575,335.3725,345.2633333333333,340.2966666666667,352.02666666666664,351.5125,360.0933333333333,364.47,344.13199999999995,334.08000000000004,350.57500000000005,338.78,351.28,,343.01,,350.06,344.775,348.58,344.91999999999996,356.89,343.8,339.935,335.38,340.095,346.22,359.132,350.834,347.1725,316.235,304.32,325.3775,328.38,334.765,344.8825,339.96000000000004,338.0225,338.83,337.495,348.84,308.925,315.745,317.0725,319.232,324.24,332.048,L8
2021-03-07 22:14:08+00:00,,,,281.46,304.7966666666666,311.3733333333334,311.11,297.11,178.715,302.93,,354.66333333333336,364.8066666666667,351.98,331.31666666666666,338.72666666666663,341.475,333.145,,,,318.92499999999995,319.56,,316.97,285.2,,311.08,311.73,353.20666666666665,347.01666666666665,344.26499999999993,354.9066666666667,349.40333333333336,354.99,358.1566666666667,312.17,,315.8,311.07000000000005,316.83500000000004,318.94,321.105,321.765,320.50666666666666,319.44000000000005,317.82,314.7099999999999,306.69499999999994,317.9,323.16,327.34999999999997,336.44,343.79,335.87,351.42,348.18,362.1,364.8,340.43,335.92,,340.74,353.42999999999995,,,,,,,349.23,,341.01,347.38,351.43,351.52,,357.5733333333333,345.17,345.32,325.35,307.6,331.3233333333333,332.04333333333335,338.3566666666667,345.33666666666676,340.8566666666667,339.04,339.3566666666666,341.11666666666673,338.56999999999994,307.12000000000006,321.1499999999999,318.55333333333334,325.97,330.53,333.9533333333333,L8
2021-06-11 22:14:01+00:00,,,,290.08,316.93,305.90999999999997,,,67.48,302.93,,369.5,371.05,363.52,334.20500000000004,338.465,354.58,336.19500000000005,,315.65,309.68,316.325,310.09000000000003,,318.54,285.2,,311.08,311.73,368.34,346.505,334.64,368.09,354.75,364.54,373.63,,,315.8,320.29,310.58500000000004,314.765,318.39,313.25,312.345,302.91,301.63,299.85,291.37,305.47,310.79,316.71,323.45,345.26,334.35,346.21,351.35,,360.82,336.17499999999995,334.095,,342.07,346.845,,,,,,,349.23,,346.85,347.38,339.6,340.66999999999996,351.05,361.55,352.34000000000003,361.01,325.35,307.6,346.47,341.37,349.16,352.29,351.55,347.17,360.4,350.68,,324.44,337.9,314.46500000000003,319.87,326.03999999999996,332.71500000000003,L8
2021-08-14 22:14:21+00:00,,,,290.02,316.93,308.31,307.36,291.65,59.375,293.89,300.28,360.555,364.485,360.325,335.32666666666665,339.9266666666667,354.58,336.19500000000005,,315.65,309.68,316.325,310.8433333333333,,318.54,276.105,,311.08,311.73,359.85,347.4866666666667,343.605,362.985,356.83500000000004,360.645,367.72,,,315.8,320.29,312.81333333333333,314.765,318.39,313.48,312.345,308.655,310.08,308.13,307.075,314.77,314.505,316.71,323.45,345.26,341.58000000000004,346.21,351.35,,362.76,341.55,341.82666666666665,,342.07,349.43666666666667,,,,360.06,,350.99,349.40999999999997,,346.85,347.38,339.6,340.66999999999996,351.05,361.55,352.34000000000003,361.01,319.78,302.54,331.76,331.925,347.035,349.74,349.57500000000005,341.43,348.31,343.355,348.18,317.405,329.24,319.9666666666667,322.1166666666667,323.9766666666667,330.4866666666667,L8
2021-08-30 22:14:25+00:00,,,,290.02,312.26,308.7625,302.85,290.315,59.50666666666667,293.89,300.28,357.20666666666665,361.7033333333334,360.0733333333333,336.4225,341.0125,350.99,336.19500000000005,,315.65,309.68,316.325,310.8433333333333,,318.54,274.4533333333333,,311.08,311.73,357.2266666666667,347.15500000000003,344.81333333333333,364.5466666666666,356.83500000000004,360.1666666666667,364.5466666666666,,,315.8,320.29,314.7975,314.765,318.39,313.48,312.345,308.655,310.08,308.13,312.34999999999997,317.24,319.47,316.71,323.45,345.26,341.46333333333337,347.75,351.35,,359.20666666666665,344.0175,344.7525,,342.07,350.4075,,,,360.06,,350.99,349.40999999999997,,346.85,346.145,339.6,340.66999999999996,351.05,359.3,353.1366666666667,359.765,319.78,302.54,325.8233333333333,327.9766666666667,343.77,348.1433333333334,345.90333333333336,338.5366666666667,343.05,341.11999999999995,358.81,312.78,325.0566666666667,322.2525,322.675,322.62,328.3775,L8
2021-11-18 22:14:32+00:00,,,,282.38,307.59,305.3825,302.85,290.315,62.03333333333334,284.85,300.28,350.2733333333333,356.21000000000004,357.18,333.255,338.36,347.35999999999996,336.27,,315.65,309.68,310.14,306.485,,,270.82666666666665,,,,349.6933333333334,342.44,343.87,357.27666666666664,353.33000000000004,357.01,357.75,,,,,312.56,312.8,315.095,313.8,308.495,311.13,311.70666666666665,307.93,311.705,317.24,318.3125,316.71,323.45,345.26,341.46333333333337,347.75,351.35,,359.20666666666665,342.59000000000003,344.8325,,341.44,348.6833333333334,,,,360.06,,350.99,349.59,,,344.91,327.77,329.82,351.05,357.05,354.4150000000001,359.765,314.21,297.48,318.2133333333333,322.9266666666667,339.66333333333336,344.1933333333333,340.61666666666673,333.36,333.9266666666667,335.99999999999994,352.9066666666667,309.53999999999996,318.20666666666665,321.76750000000004,319.77750000000003,317.7325,322.4,L8
2021-12-20 22:14:31+00:00,,,,279.68333333333334,307.59,308.505,302.85,290.315,64.3275,284.85,300.5,349.6575,355.625,355.53,333.9525,338.725,341.9566666666667,334.71500000000003,,,,,312.35,,,271.7725,,,,349.4775,345.015,346.59000000000003,355.065,352.92333333333335,356.1875,356.195,,,,294.39,316.17999999999995,316.11,317.23,316.2866666666667,313.63,315.3533333333333,314.2933333333333,308.6766666666667,314.735,321.5466666666667,320.0425,,,,345.02000000000004,349.29,,,359.22333333333336,343.89500000000004,346.29999999999995,,,353.97,,,,360.06,,350.99,349.59,,,336.70000000000005,340.84,,348.47,353.795,350.745,358.52,314.395,303.145,320.455,324.12,338.9,344.04,339.6775,334.025,334.3325,336.59999999999997,350.3825,311.13,318.6,329.5525,324.9925,321.39250000000004,326.7875,L8
2022-01-13 22:14:26+00:00,,,,281.4125,307.14,310.29200000000003,308.00666666666666,295.48333333333335,64.3275,292.25,302.92,350.442,356.444,355.352,333.938,338.122,341.5325,334.71500000000003,,,,319.02,312.35,,,273.294,,298.19,300.16,350.20799999999997,345.796,347.284,354.966,353.55,356.336,356.428,318.19,311.39,301.87,300.895,316.17999999999995,318.42,317.23,316.2866666666667,313.63,315.3533333333333,314.2933333333333,309.735,314.442,321.5466666666667,320.0425,,,,345.02000000000004,349.29,,,359.22333333333336,342.04800000000006,345.08,,,353.97,,,,360.06,,345.74,349.59,,,335.8733333333334,340.84,,348.47,353.795,350.745,353.705,317.92333333333335,307.65000000000003,323.474,326.56800000000004,340.406,344.648,340.11,335.304,335.62399999999997,338.18199999999996,349.336,313.514,320.65999999999997,329.714,325.836,323.28200000000004,328.62,L9
2022-03-02 22:14:13+00:00,,,,279.0675,304.225,310.075,318.32,303.03499999999997,73.13499999999999,296.7,302.84666666666664,349.69000000000005,356.23499999999996,352.50249999999994,331.44500000000005,335.47249999999997,339.57666666666665,334.71500000000003,,,,319.02,,,,276.3025,,298.19,299.22,349.0475,343.91999999999996,346.11,349.31499999999994,350.5125,354.77,352.9875,318.19,311.44,303.01,304.38666666666666,313.3499999999999,318.42,317.23,317.46000000000004,313.63,315.8299999999999,312.17499999999995,307.51,308.5575,321.42499999999995,316.275,,,,,,,,360.87,335.5975,338.1933333333333,,,,,,,,,340.49,,,,331.355,340.84,,348.47,350.54,346.76,348.89,318.38666666666666,311.21333333333337,329.21500000000003,329.9475,339.815,343.7625,338.095,336.35,335.90999999999997,339.72,342.28999999999996,317.5525,321.0175,326.85,324.97749999999996,325.3575,330.94,L9
2022-04-27 22:13:58+00:00,,,,271.81399999999996,299.68666666666667,306.842,318.32,303.03499999999997,72.63,296.7,302.84666666666664,347.82800000000003,354.746,350.83,330.88,335.47249999999997,339.57666666666665,334.71500000000003,,,,319.02,,,,273.848,,298.19,299.22,348.09,342.938,345.378,348.308,349.242,352.86800000000005,351.034,318.19,311.44,303.01,304.38666666666666,313.3499999999999,318.42,317.23,317.46000000000004,313.63,315.8299999999999,312.17499999999995,306.62,306.97799999999995,323.3333333333333,314.6466666666666,,,,,,,,356.6,334.944,340.8175,,,,,,337.28,,,336.44,,336.37,,322.56333333333333,343.77,,348.47,350.54,346.76,348.89,318.38666666666666,311.21333333333337,326.886,327.42600000000004,337.86,342.92999999999995,336.95799999999997,335.592,334.15,339.036,341.092,309.588,317.906,323.266,322.894,323.238,328.354,L8
2022-05-05 22:13:54+00:00,,,,274.3283333333333,306.59749999999997,308.59,320.825,306.60999999999996,72.63,300.80333333333334,302.84666666666664,351.1266666666667,357.25,353.51499999999993,332.41333333333336,335.47249999999997,339.57666666666665,334.71500000000003,,,,319.02,,,,274.59999999999997,,303.96500000000003,299.22,351.26666666666665,346.3733333333333,348.5183333333334,352.1666666666667,351.16,353.9533333333334,354.18333333333334,318.19,311.44,303.01,304.38666666666666,313.3499999999999,318.42,317.23,317.46000000000004,313.63,315.8299999999999,312.17499999999995,306.62,309.71999999999997,323.3333333333333,319.28,,,,,,,,356.6,334.944,344.316,,,,,,337.28,,,336.44,,336.37,,322.56333333333333,343.77,,348.47,350.54,346.76,350.955,321.7975,312.9125,328.465,329.42333333333335,340.795,344.86999999999995,338.7083333333333,337.5516666666667,335.99833333333333,343.94,346.07666666666665,311.875,321.51,324.94666666666666,323.3016666666667,325.75,330.51166666666666,L9
