dates,satname,nzd0462-0000,nzd0462-0001,nzd0462-0002,nzd0462-0003,nzd0462-0004,nzd0462-0005,nzd0462-0006,nzd0462-0007,nzd0462-0008,nzd0462-0009,nzd0462-0010,nzd0462-0035,nzd0462-0036,nzd0462-0037,nzd0462-0038,nzd0462-0039,nzd0462-0040,nzd0462-0041,nzd0462-0042,nzd0462-0043,nzd0462-0044,nzd0462-0045,nzd0462-0046,nzd0462-0047,nzd0462-0048,nzd0462-0049,nzd0462-0050,nzd0462-0051,nzd0462-0052,nzd0462-0028,nzd0462-0029,nzd0462-0030,nzd0462-0031,nzd0462-0032,nzd0462-0033,nzd0462-0034,nzd0462-0053,nzd0462-0054,nzd0462-0055,nzd0462-0056,nzd0462-0057,nzd0462-0058,nzd0462-0059,nzd0462-0060,nzd0462-0061,nzd0462-0062,nzd0462-0063,nzd0462-0064,nzd0462-0065,nzd0462-0066,nzd0462-0067,nzd0462-0068,nzd0462-0069,nzd0462-0070,nzd0462-0071,nzd0462-0072,nzd0462-0073,nzd0462-0074,nzd0462-0075,nzd0462-0076,nzd0462-0077,nzd0462-0078,nzd0462-0079,nzd0462-0080,nzd0462-0081,nzd0462-0082,nzd0462-0083,nzd0462-0084,nzd0462-0085,nzd0462-0086,nzd0462-0087,nzd0462-0088,nzd0462-0089,nzd0462-0090,nzd0462-0091,nzd0462-0092,nzd0462-0093,nzd0462-0094,nzd0462-0095,nzd0462-0096,nzd0462-0011,nzd0462-0012,nzd0462-0019,nzd0462-0020,nzd0462-0021,nzd0462-0022,nzd0462-0023,nzd0462-0024,nzd0462-0025,nzd0462-0026,nzd0462-0027,nzd0462-0013,nzd0462-0014,nzd0462-0015,nzd0462-0016,nzd0462-0017,nzd0462-0018
2017-06-16 22:13:55.604000,L8,,,,,288.74,298.79,82.54,72.83,61.39,,,337.44,343.68,341.01,328.81,344.35,352.11,354.43,346.30,331.49,324.33,319.22,302.14,319.70,324.58,,,318.22,323.79,337.72,332.07,331.88,330.03,338.56,337.52,338.35,325.99,327.82,331.90,331.01,331.22,332.80,335.33,323.48,324.11,316.07,316.51,316.94,313.11,321.87,325.80,332.26,336.51,348.74,350.24,357.19,344.19,360.34,361.94,346.81,358.85,355.70,351.66,347.25,335.35,331.59,358.76,362.16,323.15,,,,,,338.00,335.25,351.80,363.71,360.70,343.92,,,328.19,324.35,328.85,328.44,323.13,316.44,319.66,322.20,334.43,,,303.47,299.09,295.40,319.84
2017-08-03 22:14:11.719000,L8,,,,,296.15,305.52,85.04,76.53,60.51,,,338.45,343.83,340.85,333.75,340.70,350.59,346.26,342.26,325.05,322.61,334.03,299.78,324.57,316.13,,,317.23,309.32,335.78,329.47,329.87,327.62,334.64,336.34,335.57,321.36,316.14,316.06,319.04,316.51,327.50,343.23,328.32,324.31,316.59,311.17,306.97,308.67,320.59,336.77,326.27,332.31,343.23,350.11,344.86,336.80,354.17,353.93,339.83,357.53,350.73,350.54,343.35,334.53,330.27,355.67,357.02,348.62,320.03,326.71,323.96,315.89,303.92,331.40,334.34,346.82,360.55,354.40,357.86,,,324.99,322.53,326.95,325.35,323.06,316.80,320.02,320.62,332.93,,,305.20,302.36,298.55,315.82
2017-11-07 22:14:29.495000,L8,,,,,293.78,309.87,297.67,294.79,63.34,,,344.07,349.61,349.23,328.91,334.01,339.95,335.82,340.87,327.24,322.58,316.11,324.12,312.93,317.87,280.52,,316.54,330.70,335.46,337.60,332.51,331.92,337.26,341.75,340.73,338.98,341.84,337.49,342.84,346.98,345.01,350.86,338.99,335.64,326.95,324.24,327.58,319.20,342.18,336.72,345.43,341.78,349.27,348.61,343.63,344.04,364.78,356.81,345.34,344.66,347.38,349.92,358.82,357.20,350.75,357.65,361.55,347.74,354.47,351.34,360.97,352.79,347.36,342.69,348.50,357.09,363.23,345.73,340.86,,,328.25,327.51,330.87,331.33,328.98,326.79,325.88,330.38,334.75,,298.02,307.05,307.41,307.32,318.24
2017-12-09 22:14:21.308000,L8,,,,,299.89,304.35,300.62,291.17,61.34,,,336.95,344.51,343.04,332.25,330.97,337.11,331.40,334.32,315.75,309.11,320.11,296.06,305.13,308.87,281.09,,299.65,311.37,328.71,326.04,325.86,325.66,329.80,333.94,333.72,312.32,315.68,319.29,317.70,322.17,320.11,325.36,320.34,318.46,315.47,313.21,310.33,307.66,318.44,327.89,329.30,342.56,375.35,387.39,370.76,336.95,379.40,359.96,341.63,342.95,398.42,359.34,360.79,354.01,359.28,360.96,386.23,358.55,353.72,355.04,356.85,353.83,341.11,339.18,343.38,358.35,357.64,351.39,327.45,,,319.66,319.02,320.85,322.68,319.61,318.78,316.87,325.43,327.12,,299.27,305.93,308.40,304.86,315.33
2018-01-26 22:14:08.959000,L8,342.10,174.07,352.40,356.37,415.29,405.73,408.19,414.19,376.44,378.50,372.29,,,383.92,359.08,347.16,347.24,341.98,355.32,347.53,328.94,340.48,312.78,322.65,327.20,300.80,322.70,327.15,334.97,371.77,370.96,370.26,378.25,371.44,404.23,389.07,332.06,333.19,338.93,344.48,383.11,392.88,395.53,410.06,397.07,,,412.04,388.93,400.20,403.33,397.23,385.58,379.87,388.31,370.46,364.34,390.60,408.68,380.28,393.95,,394.52,371.79,379.16,366.26,377.62,400.84,388.61,391.82,397.11,392.20,400.96,396.89,396.56,398.38,411.67,405.50,391.46,354.21,382.68,378.17,386.03,385.79,399.22,395.47,393.89,384.49,392.23,390.96,362.64,,,,,,
2018-02-11 22:14:02.243000,L8,,,,,284.36,300.28,288.69,88.07,,,,330.29,340.40,337.37,329.08,333.06,344.56,330.98,327.01,316.95,308.21,316.53,303.95,303.87,307.74,277.21,,300.17,304.52,324.05,321.00,319.02,322.13,325.92,327.29,327.82,313.34,313.06,310.61,315.81,312.52,323.29,325.10,322.45,323.36,320.91,314.78,315.97,303.15,341.58,325.82,324.77,339.30,343.96,330.40,339.51,336.55,357.11,349.14,334.15,336.30,347.15,335.22,339.18,342.42,323.93,337.03,346.90,335.19,332.19,331.78,338.30,319.57,305.07,329.78,328.58,336.91,347.71,340.04,301.91,,,317.40,314.89,318.30,318.43,317.77,315.05,312.00,319.29,320.18,,,294.87,297.85,301.33,312.76
2018-03-31 22:13:39.641000,L8,,,,,306.98,312.68,290.45,62.83,57.57,284.07,302.75,350.52,357.77,353.05,336.85,345.66,356.17,341.13,340.38,327.69,323.00,325.05,324.23,314.98,321.93,291.61,,326.65,331.02,340.85,333.99,334.88,337.51,341.37,343.75,346.82,333.64,344.15,338.63,342.86,340.83,348.30,350.88,353.48,357.19,348.16,351.86,353.54,323.67,346.53,355.05,352.02,349.79,362.61,358.69,358.15,364.12,371.00,364.65,339.87,345.64,402.83,362.13,366.27,360.99,339.03,361.65,379.49,353.25,358.80,359.59,361.27,359.14,355.54,356.04,367.38,367.26,366.97,359.78,393.94,309.64,305.77,326.48,326.29,330.87,334.30,331.91,329.11,328.69,329.56,331.42,309.72,307.04,311.12,312.96,313.08,323.61
2018-04-16 22:13:30.411000,L8,,,,,284.85,286.88,122.64,,,,,330.01,340.01,335.26,325.85,330.56,341.37,334.19,336.06,320.45,316.80,314.02,301.34,308.61,317.43,277.39,,304.60,313.47,326.77,323.41,323.38,324.82,328.12,328.96,328.54,318.93,324.00,319.30,325.96,322.11,323.90,324.67,320.64,321.72,317.91,319.96,317.70,318.14,352.96,353.39,334.32,331.45,341.19,332.23,342.82,338.22,353.74,348.70,322.19,328.91,351.82,347.01,,,,,,,,,,,,329.42,331.17,347.90,356.03,354.64,322.15,,,316.49,314.73,320.30,320.67,317.25,314.40,312.62,319.10,322.69,,,,299.63,295.67,312.86
2018-07-21 22:13:25.431000,L8,,,,263.53,303.16,77.31,287.88,59.99,50.95,,,340.02,349.94,344.02,337.33,342.55,357.19,352.74,345.23,331.85,316.00,323.39,306.09,316.63,323.32,274.45,,314.48,323.86,337.06,329.79,333.33,331.61,339.23,339.37,337.65,325.03,325.36,321.68,326.22,330.95,325.32,329.05,328.89,328.78,322.74,323.23,312.69,312.02,337.91,336.38,340.38,347.16,353.15,356.16,363.07,358.48,374.34,376.35,365.91,360.55,383.36,358.13,364.20,356.00,351.02,372.42,362.04,347.96,355.58,353.44,358.80,350.66,343.32,343.53,360.43,359.63,366.73,377.26,282.44,,,324.25,321.88,326.12,325.90,328.87,323.78,322.84,328.62,330.84,272.26,308.40,317.28,314.70,314.71,323.21
2018-09-07 22:13:48.162000,L8,,,,257.23,300.36,74.04,300.03,297.52,50.75,,,340.69,352.78,350.80,334.55,347.28,355.77,344.83,341.16,322.57,324.02,324.54,326.71,310.69,317.07,277.44,312.56,315.25,324.92,343.20,359.33,336.16,335.38,364.13,379.11,336.50,328.31,339.19,332.30,323.85,325.46,346.02,344.67,335.50,329.61,330.75,345.45,334.94,328.51,343.55,337.09,336.86,341.97,350.22,343.92,350.22,347.64,361.07,369.08,354.74,357.29,362.80,356.70,363.26,358.35,345.19,357.60,365.49,351.97,354.82,360.42,359.73,358.40,351.02,350.23,366.53,354.51,355.30,360.15,360.85,,,325.27,324.24,327.99,331.11,327.27,327.05,325.39,330.02,332.45,,307.90,311.29,312.60,310.43,318.47
2018-11-10 22:14:08.770000,L8,,,,266.21,281.38,296.31,78.18,82.49,65.90,,,341.70,349.81,346.51,323.04,333.33,341.13,335.29,337.06,323.93,319.94,323.76,306.31,314.62,316.16,279.55,,323.33,324.01,338.40,331.28,334.53,338.78,340.07,340.55,337.73,335.88,338.36,336.69,335.80,335.37,340.83,340.37,347.06,339.59,326.98,320.59,320.90,317.43,330.10,332.79,335.97,341.62,350.31,349.16,351.97,358.91,366.49,363.04,346.09,344.78,354.95,356.66,364.59,365.38,356.97,360.14,370.14,356.20,357.45,352.47,366.33,360.87,345.67,347.76,351.09,357.50,365.60,349.23,340.28,,,328.66,329.06,331.84,333.52,333.32,330.96,327.00,331.30,329.83,,303.77,309.48,312.73,317.58,323.42
2019-02-14 22:13:57.218000,L8,,,,,219.28,291.62,76.47,92.42,,,,327.80,339.44,331.12,298.47,333.34,336.58,316.93,327.59,307.23,305.46,309.20,296.27,301.72,312.88,272.31,,304.40,307.87,,287.85,319.39,323.16,323.12,326.15,325.74,315.74,318.10,325.45,320.00,326.78,324.68,328.30,321.39,321.31,321.06,322.32,315.94,299.36,312.58,331.64,328.28,324.55,335.73,346.60,345.80,340.89,356.38,349.88,331.43,335.86,333.67,332.44,340.46,345.81,322.08,343.99,341.80,340.69,341.18,334.00,338.80,327.93,318.11,330.61,334.92,341.06,343.52,335.23,163.02,,,,,,,,,,,,,,,,,
2019-03-02 22:13:53.044000,L8,,,,281.64,316.54,320.02,320.83,311.67,302.81,297.63,14.38,354.35,361.99,351.73,335.81,337.40,343.42,338.84,337.68,329.17,322.93,325.10,311.99,315.86,321.58,282.20,,326.37,327.82,340.59,340.04,345.03,343.55,341.26,351.01,351.38,386.65,384.97,400.63,399.63,346.17,350.36,339.20,336.59,350.60,331.95,333.25,328.10,316.72,327.70,345.04,391.13,386.66,382.73,387.69,371.74,362.55,366.10,365.27,345.15,367.95,349.45,368.38,368.66,369.39,348.89,369.47,370.33,358.66,355.86,360.22,365.37,362.31,352.18,352.87,367.02,369.31,363.57,355.67,357.87,317.46,310.37,329.79,330.42,333.07,335.43,335.97,334.48,328.92,334.68,331.78,318.17,313.98,315.42,315.92,321.12,328.59
2019-06-06 22:13:59.042000,L8,,,,286.82,306.58,78.86,310.60,311.94,297.41,300.63,313.82,373.08,365.37,350.78,337.46,347.80,359.76,358.46,338.85,326.43,322.40,331.95,315.13,315.61,326.21,275.30,,328.58,317.81,343.04,338.46,369.56,347.34,347.42,357.48,351.06,332.29,334.11,341.10,344.44,340.78,346.09,349.02,348.59,331.71,324.86,325.89,320.01,316.15,344.86,351.41,351.61,358.77,365.90,364.78,376.24,366.28,373.49,383.38,364.35,372.02,367.23,357.27,363.60,357.88,352.21,369.35,376.15,354.04,358.84,352.51,361.09,364.51,328.07,363.69,367.85,369.26,374.48,362.55,365.62,312.31,,330.37,329.98,335.32,336.68,343.83,336.45,328.47,343.20,335.84,314.77,315.04,317.18,319.74,325.05,331.73
2019-06-22 22:14:04.757000,L8,,,,288.12,310.15,311.02,316.48,312.72,306.71,302.20,315.27,365.85,365.05,353.36,339.20,348.48,360.29,356.00,339.42,321.33,314.32,322.32,305.87,314.27,319.48,276.78,,317.06,324.74,346.00,340.82,355.19,362.76,352.46,357.43,359.59,322.92,332.28,335.16,338.16,335.83,346.93,343.56,340.72,336.22,326.23,336.41,332.48,319.39,342.36,344.68,340.19,348.15,364.26,364.79,370.30,369.66,390.33,378.75,369.49,372.40,368.11,366.13,394.61,358.67,348.15,374.64,378.21,357.33,356.12,349.80,364.54,353.35,328.43,353.72,363.38,364.93,371.02,368.80,367.14,319.69,,339.77,378.78,336.03,345.07,371.15,346.58,328.73,342.51,342.85,316.70,316.52,319.97,321.31,331.28,334.23
2019-07-24 22:14:12.757000,L8,,,,,,,,,,,,349.78,346.42,353.85,337.38,343.77,348.06,341.41,335.55,319.44,306.21,309.54,300.98,311.84,315.49,,,302.86,311.97,,,351.57,322.28,326.22,315.06,281.13,319.50,321.08,325.13,321.20,310.17,318.91,322.11,311.46,311.91,300.73,304.54,,,320.57,325.62,331.52,330.06,329.14,340.41,338.04,339.06,364.75,360.26,352.15,349.54,335.00,331.84,355.26,352.28,339.09,345.06,345.07,342.13,336.46,340.04,338.42,316.97,307.15,326.38,344.86,353.64,351.80,353.09,242.61,,,,,,,,,,,,,,,,,
2019-09-10 22:14:27.602000,L8,,,,,,,,,,,,333.35,341.71,335.10,320.40,335.87,349.79,333.57,339.97,316.60,317.27,312.49,302.03,308.07,313.45,270.46,,296.06,309.99,326.73,325.49,334.89,336.72,333.79,339.91,333.04,310.22,314.02,312.15,327.14,326.27,332.15,323.04,318.32,328.32,311.37,315.30,308.26,305.43,320.40,323.50,329.43,338.40,346.86,339.75,349.58,340.14,356.01,360.43,341.22,339.98,347.08,340.41,348.00,354.02,335.36,346.09,357.58,337.85,340.31,343.70,346.24,336.70,342.70,339.42,344.05,349.41,354.68,343.60,201.48,,,319.70,321.70,322.23,319.69,318.59,322.50,308.50,314.93,318.56,,,,298.82,295.44,317.25
2019-10-28 22:14:36.351000,L8,,,,,,,,,,,,347.42,356.17,346.69,323.27,339.59,343.96,340.46,345.33,324.46,321.68,325.08,307.05,318.82,316.12,278.25,,326.69,321.82,347.58,339.46,346.05,345.89,345.66,355.92,348.53,327.93,326.64,331.76,334.12,320.87,353.81,328.53,351.80,350.38,324.30,320.71,317.66,322.62,347.09,349.51,350.73,355.36,354.16,359.26,360.37,406.56,,,,,,,,,,,,360.14,357.87,351.45,370.75,367.63,342.57,362.16,360.87,359.89,364.23,354.88,353.58,,,331.22,334.24,334.73,342.93,338.29,337.23,336.59,337.34,338.89,,301.71,306.92,313.91,326.25,329.29
2019-11-13 22:14:33.870000,L8,,,,,,,,,,,,347.05,354.38,346.73,321.43,327.11,337.17,335.59,336.38,319.83,314.38,320.64,308.70,313.11,314.91,283.26,,300.39,306.53,347.08,343.76,344.89,345.76,345.60,353.84,350.14,314.08,322.75,311.43,314.92,315.71,320.20,323.33,321.18,317.04,315.58,314.52,311.49,318.35,323.78,337.26,337.46,334.51,346.26,345.96,349.09,341.64,360.27,360.37,342.23,341.10,349.75,349.99,360.15,360.41,346.17,355.14,363.97,354.10,351.08,349.71,353.95,343.93,335.77,340.60,353.01,347.22,352.60,344.19,336.17,,,,326.30,332.72,338.54,337.57,339.44,335.25,336.56,334.66,,,,,,
2020-01-16 22:14:22.794000,L8,,,,277.67,291.76,290.60,110.20,57.20,,,,352.65,363.72,348.35,328.63,343.55,342.88,335.59,338.60,319.56,315.21,313.93,311.09,305.83,305.63,278.29,,307.79,310.94,345.65,343.36,352.57,343.92,344.14,350.88,367.45,314.97,318.23,319.16,328.75,318.57,322.83,321.88,328.47,316.94,315.52,316.87,316.09,324.59,324.23,329.55,334.14,341.85,348.49,344.59,343.12,349.24,364.31,364.85,339.54,343.81,348.23,350.20,352.39,353.80,339.08,353.21,346.68,351.78,351.17,349.76,353.10,349.77,338.32,349.08,354.91,353.52,361.08,351.66,346.74,,,330.24,324.54,324.99,339.30,336.51,335.99,338.96,335.67,334.52,304.57,308.57,311.28,318.03,331.81,333.32
2020-03-04 22:14:08.808000,L8,,,,291.08,315.56,324.73,319.79,324.13,316.89,311.92,318.25,364.41,366.54,353.83,337.84,346.98,343.54,342.08,342.86,323.81,314.68,318.63,307.41,314.92,321.26,282.57,,316.61,316.82,380.07,362.47,370.90,364.45,365.71,356.97,366.86,320.28,329.77,321.69,327.30,326.93,338.39,343.94,338.73,341.54,335.38,321.98,333.55,326.38,346.40,346.67,340.19,348.56,357.11,353.96,362.49,365.18,404.42,390.25,345.69,346.59,392.10,352.94,356.81,354.68,339.47,355.19,361.41,346.74,357.65,346.28,351.75,346.97,336.48,355.27,345.40,355.87,362.35,360.06,361.11,321.93,312.75,348.98,335.99,339.98,341.73,343.31,343.96,361.62,337.27,369.82,322.13,318.39,327.56,323.35,335.80,336.00
2020-05-23 22:13:39.631000,L8,,,,,,,,,,,,329.27,339.20,331.48,316.40,331.25,343.65,331.52,330.11,311.36,295.69,308.87,299.75,311.25,312.75,,,,,331.00,320.63,326.60,330.05,329.25,333.04,329.02,,,,,295.38,307.90,308.55,307.32,298.49,300.13,297.08,297.26,291.89,307.44,319.88,323.67,329.75,344.43,333.67,350.64,334.94,354.78,357.06,327.37,327.85,348.11,,,,,,,,,,,,,326.33,330.03,335.34,353.66,354.20,335.11,,,304.45,311.30,317.30,318.95,313.78,311.54,314.20,311.85,319.18,,,,300.38,306.63,313.62
2020-06-08 22:13:47.789000,L8,,,,269.52,295.22,297.15,89.58,81.69,64.50,,,338.53,344.93,340.40,328.11,335.73,346.68,336.06,335.71,321.65,314.97,309.80,302.64,309.54,315.69,,,,,337.57,328.29,334.05,338.61,336.58,340.70,337.55,,,290.92,297.21,309.36,314.72,315.94,313.26,307.35,305.40,307.35,303.02,300.02,316.60,321.05,322.80,330.19,343.95,351.86,344.59,340.00,363.33,357.44,330.26,328.65,355.26,354.27,340.42,342.05,334.57,358.02,,,,,,,,333.44,331.58,338.46,337.60,332.47,,,,312.04,317.74,323.14,329.04,323.05,318.47,320.23,323.86,327.67,274.64,297.05,302.38,307.95,314.43,317.31
2020-07-10 22:14:03.489000,L8,,,,,,,,,,,,334.64,341.78,336.94,317.25,332.23,344.52,330.46,332.74,313.39,316.34,311.93,299.36,310.14,315.62,,,,,284.36,325.53,331.77,333.89,335.23,336.79,335.90,,,285.49,292.61,298.78,312.76,313.16,309.50,307.11,304.24,304.89,301.93,299.73,309.92,317.64,322.62,328.70,341.03,335.33,345.33,339.50,361.53,360.86,331.68,329.58,348.40,314.14,,,,,,,,,,,,332.97,335.55,341.11,362.62,335.95,,,,302.83,307.20,270.09,272.56,286.16,283.68,273.21,272.07,279.06,,,,300.77,305.79,312.46
2020-07-26 22:14:08.414000,L8,,,,295.93,320.60,314.96,321.61,301.32,299.20,297.78,308.68,367.88,370.76,363.84,341.93,345.57,353.53,354.50,341.24,331.20,323.84,324.42,312.91,319.14,321.26,274.49,318.08,323.86,317.71,367.81,354.90,368.48,368.22,365.43,377.83,367.19,320.90,330.70,324.28,328.16,397.88,392.28,396.89,379.37,319.82,322.18,322.45,321.64,319.09,333.69,333.46,343.23,343.94,352.24,383.52,383.32,365.97,377.89,386.21,362.31,388.81,394.75,359.31,368.78,358.24,343.01,368.51,364.57,345.65,350.32,349.26,362.25,351.73,333.47,362.79,358.61,362.49,369.00,367.75,357.06,316.70,307.09,326.92,328.69,333.56,350.31,349.44,342.21,359.40,338.88,371.01,321.66,320.27,325.16,325.48,331.74,365.87
2020-08-27 22:14:20.137000,L8,,,,293.61,309.78,322.90,312.86,300.87,290.77,53.85,303.35,352.22,365.18,364.15,332.59,339.29,343.63,340.88,337.57,322.14,319.89,315.83,318.86,314.53,317.97,268.48,,313.63,310.72,353.55,357.32,347.72,351.43,355.60,358.44,359.95,313.21,318.21,315.46,320.53,327.34,321.98,324.67,319.25,329.58,319.49,319.95,326.07,312.75,323.00,338.79,333.46,338.86,347.57,351.35,354.02,356.96,363.40,371.55,353.22,340.12,353.04,354.42,362.21,354.87,345.82,357.75,350.06,343.90,348.58,340.58,351.53,344.50,346.40,344.43,350.16,357.10,361.83,347.29,351.20,315.77,301.55,327.09,330.07,339.59,345.50,339.38,339.93,338.25,338.43,347.21,317.12,317.16,319.77,329.26,330.98,331.01
2020-09-28 22:14:31.097000,L8,,,,272.84,293.37,301.31,,,,,,347.58,365.16,343.61,323.21,337.31,341.21,342.57,340.41,326.83,322.66,315.50,310.22,308.55,328.12,,,317.56,324.62,344.55,339.14,343.83,347.35,346.73,349.46,349.21,312.17,325.14,327.44,334.61,334.69,337.67,330.50,316.24,323.20,324.08,317.82,313.96,307.55,317.90,324.55,328.65,335.94,349.16,355.98,351.42,356.29,361.64,363.50,339.77,332.12,345.14,338.78,351.28,345.35,342.77,353.63,360.54,352.18,352.21,342.89,342.57,335.17,332.84,349.71,363.95,356.78,357.87,342.34,359.62,,,322.58,326.33,332.62,342.25,335.47,335.27,328.83,335.94,337.57,310.12,311.78,310.74,319.36,324.91,324.26
2020-10-14 22:14:32.849000,L8,,,,271.46,301.71,312.90,317.89,298.66,298.37,293.19,309.74,357.69,378.89,374.71,361.52,359.12,355.66,356.03,355.93,336.45,327.08,336.14,326.94,323.66,335.48,316.68,,321.81,326.68,377.58,371.73,370.50,381.82,378.60,376.79,380.69,337.29,336.92,335.00,330.01,373.51,366.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.29,304.99,322.20,329.05,334.73,345.70,370.16,345.51,351.08,348.15,358.78,319.99,316.80,327.78,326.17,326.25,327.79
2020-10-30 22:14:31.894000,L8,,,,211.69,304.09,312.83,311.11,297.11,289.95,,8.66,346.91,358.21,348.81,327.64,333.78,341.74,332.82,344.49,328.05,322.22,315.34,312.81,313.37,315.40,,,,,346.73,340.94,344.70,349.28,346.73,350.97,351.63,,,,301.85,311.38,315.35,318.12,323.38,312.63,314.80,333.11,315.46,305.84,341.75,321.77,326.05,336.94,343.79,335.87,359.43,348.18,362.10,364.80,337.99,336.23,351.76,348.25,361.50,365.16,353.47,357.41,401.63,353.76,351.23,360.02,360.50,350.67,347.62,345.41,351.54,352.67,353.30,342.59,345.32,,,324.92,328.43,333.29,341.47,335.55,334.68,328.84,336.73,339.57,286.80,313.77,312.62,321.68,326.94,325.48
2021-02-19 22:14:15.689000,L8,,,,280.00,310.21,313.73,78.27,65.79,46.75,,16.55,342.11,383.84,362.12,331.62,335.65,339.70,336.99,331.51,329.01,319.88,320.62,323.37,311.89,326.97,275.05,,301.39,301.01,346.51,340.56,343.68,351.41,339.17,356.57,349.26,312.39,323.48,315.85,317.53,315.63,322.85,323.78,320.87,319.84,321.81,375.42,360.32,386.98,373.84,321.16,328.30,362.50,386.56,364.83,339.91,335.80,354.90,356.18,330.49,334.75,354.02,349.50,352.07,357.08,351.80,361.43,353.47,319.63,329.57,349.99,356.83,347.09,311.97,342.03,352.11,337.04,346.61,342.20,275.26,,,329.22,330.08,337.61,344.49,338.92,326.47,333.31,337.20,336.99,,,300.64,325.40,327.07,335.07
2021-03-07 22:14:08.153000,L8,,,,290.08,316.93,319.98,72.36,61.70,67.48,302.93,13.84,369.50,371.05,363.52,343.10,345.09,347.50,333.47,337.42,328.62,320.09,322.51,319.56,316.10,318.54,285.20,367.94,311.08,311.73,368.34,360.97,367.69,368.09,354.75,364.54,373.63,318.57,322.46,315.80,320.29,322.29,322.53,324.09,320.15,325.69,387.76,381.32,376.85,389.29,403.94,387.68,390.49,385.79,379.88,372.59,356.09,362.51,369.95,367.89,343.53,339.41,356.08,342.70,355.58,352.39,347.74,356.19,408.15,347.22,377.64,349.23,360.85,346.85,347.38,351.43,351.52,364.15,361.55,350.58,260.80,325.35,307.60,346.47,341.37,349.16,352.29,351.55,347.17,360.40,350.68,366.47,324.44,337.90,332.30,336.87,339.74,352.12
2021-05-26 22:13:54.830000,L8,,,,266.87,290.78,297.74,82.31,79.50,,,,337.03,346.25,340.63,327.41,332.99,359.16,345.24,335.39,318.16,309.74,308.57,302.66,311.65,316.84,,,,,337.32,332.48,336.22,341.08,342.12,344.15,338.52,,,,,298.81,306.20,309.29,305.52,299.76,305.10,302.02,300.73,296.66,308.73,311.89,319.96,332.97,352.27,353.41,355.71,359.31,361.88,352.08,328.36,327.69,395.39,319.42,335.57,,,360.64,417.77,,,,,,,330.33,330.02,339.49,337.99,256.33,352.99,,,314.46,315.15,324.89,334.05,326.95,324.61,321.46,328.68,331.02,,,298.28,307.47,313.38,313.78
2021-06-11 22:14:01.803000,L8,,,,,268.89,291.84,183.35,,,,,335.12,345.48,338.99,325.31,331.84,354.58,338.92,334.02,315.65,309.68,310.14,300.62,309.89,315.75,,,,,337.32,332.04,334.64,341.37,341.12,341.29,335.85,,,,,298.88,307.00,312.69,306.35,299.00,302.91,301.63,299.85,291.37,305.47,310.79,316.71,323.45,345.26,334.35,346.21,351.35,360.60,360.82,328.82,328.78,358.22,341.44,338.11,,,,,,,,,,,327.77,329.82,351.05,366.85,354.10,361.01,,,311.01,312.59,323.48,332.37,326.29,318.23,320.72,328.03,329.33,,,296.63,302.87,312.34,313.31
2021-08-14 22:14:21.424000,L8,,,,289.96,109.97,313.11,307.36,291.65,51.27,284.85,300.28,351.61,357.92,357.13,337.57,342.85,349.89,344.35,332.11,323.39,322.80,323.12,312.35,316.32,321.45,267.01,,,,351.36,349.45,352.57,357.88,358.92,356.75,361.81,,,,,317.27,328.60,327.42,313.94,316.13,314.40,318.53,316.41,322.78,324.07,318.22,339.13,344.75,347.63,348.81,356.67,362.47,367.60,364.70,352.30,357.29,356.45,352.11,354.62,353.01,342.31,363.14,360.06,352.16,350.99,349.59,359.54,360.77,348.31,350.97,357.29,360.50,369.01,356.10,354.30,314.21,297.48,317.05,322.48,344.91,347.19,347.60,335.69,336.22,336.03,348.18,310.37,320.58,330.97,326.61,319.85,326.03
2021-08-30 22:14:25.984000,L8,,,,204.27,307.59,310.12,298.34,288.98,59.77,,25.64,350.51,356.14,359.57,339.71,344.27,347.40,346.03,331.41,325.12,319.04,319.30,320.52,312.65,312.92,271.15,,,,351.98,346.16,347.23,367.67,381.47,359.21,358.20,,,,,320.75,328.52,328.23,320.33,386.00,365.93,365.60,376.78,322.90,322.18,329.40,335.02,337.59,344.28,341.23,349.29,352.50,356.45,352.10,351.42,353.53,357.22,348.35,353.32,350.17,342.87,353.27,362.22,347.65,353.17,348.79,358.67,354.23,344.91,350.54,356.13,358.11,357.05,354.73,358.52,,,313.95,320.08,337.24,344.95,338.56,332.75,332.53,336.65,369.44,303.53,316.69,329.11,324.35,318.55,322.05
2021-11-18 22:14:32.533000,L8,,,,274.80,137.93,306.46,73.30,66.65,75.06,,,348.70,354.57,354.84,330.43,334.48,340.10,333.62,341.69,324.50,319.03,322.71,315.78,316.49,322.73,274.32,,,,345.74,342.11,341.04,346.28,347.74,355.07,353.24,,,,,313.34,318.60,317.50,321.11,317.99,316.08,314.96,307.53,309.77,326.74,314.84,345.91,343.31,344.02,339.34,349.12,356.99,362.81,361.78,337.82,339.73,384.05,355.43,362.00,364.77,350.45,357.97,375.46,356.72,356.59,358.20,360.16,357.84,347.78,345.77,357.87,355.90,358.03,349.95,356.45,,,323.64,326.22,336.84,340.44,335.69,331.64,333.03,335.32,341.10,314.72,317.35,330.36,325.28,320.19,328.21
