dates,nzd0450-0000,nzd0450-0001,nzd0450-0002,nzd0450-0003,nzd0450-0004,nzd0450-0005,nzd0450-0006,nzd0450-0007,nzd0450-0008,nzd0450-0009,nzd0450-0010,nzd0450-0011,nzd0450-0012,nzd0450-0013,nzd0450-0014,nzd0450-0018,nzd0450-0019,nzd0450-0020,nzd0450-0021,nzd0450-0022,nzd0450-0023,nzd0450-0024,nzd0450-0025,nzd0450-0026,nzd0450-0027,nzd0450-0028,nzd0450-0029,nzd0450-0030,nzd0450-0031,nzd0450-0032,nzd0450-0033,nzd0450-0034,nzd0450-0035,nzd0450-0036,nzd0450-0037,nzd0450-0038,nzd0450-0039,nzd0450-0040,nzd0450-0041,nzd0450-0042,nzd0450-0043,nzd0450-0044,nzd0450-0045,nzd0450-0046,nzd0450-0047,nzd0450-0048,nzd0450-0049,nzd0450-0050,nzd0450-0051,nzd0450-0052,nzd0450-0053,nzd0450-0054,nzd0450-0055,nzd0450-0056,nzd0450-0057,nzd0450-0058,nzd0450-0059,nzd0450-0060,nzd0450-0061,nzd0450-0062,nzd0450-0063,nzd0450-0064,nzd0450-0065,nzd0450-0066,nzd0450-0067,nzd0450-0068,nzd0450-0069,nzd0450-0070,nzd0450-0071,nzd0450-0072,nzd0450-0073,nzd0450-0074,nzd0450-0075,nzd0450-0076,nzd0450-0077,nzd0450-0078,nzd0450-0079,nzd0450-0080,nzd0450-0081,nzd0450-0082,nzd0450-0083,nzd0450-0084,nzd0450-0085,nzd0450-0086,nzd0450-0087,nzd0450-0088,nzd0450-0089,nzd0450-0090,nzd0450-0091,nzd0450-0092,nzd0450-0093,nzd0450-0094,nzd0450-0095,nzd0450-0096,nzd0450-0097,nzd0450-0098,nzd0450-0099,nzd0450-0100,nzd0450-0101,nzd0450-0102,nzd0450-0103,nzd0450-0104,nzd0450-0105,nzd0450-0106,nzd0450-0107,nzd0450-0108,nzd0450-0109,nzd0450-0110,nzd0450-0111,nzd0450-0112,nzd0450-0113,nzd0450-0114,nzd0450-0115,nzd0450-0116,nzd0450-0117,nzd0450-0118,nzd0450-0119,nzd0450-0120,nzd0450-0121,nzd0450-0122,nzd0450-0123,nzd0450-0124,nzd0450-0125,nzd0450-0126,nzd0450-0127,nzd0450-0128,nzd0450-0129,nzd0450-0130,nzd0450-0131,nzd0450-0132,nzd0450-0133,nzd0450-0134,nzd0450-0135,nzd0450-0136,nzd0450-0137,nzd0450-0138,nzd0450-0139,nzd0450-0140,nzd0450-0141,nzd0450-0142,nzd0450-0143,nzd0450-0144,nzd0450-0145,nzd0450-0146,nzd0450-0147,nzd0450-0148,nzd0450-0149,nzd0450-0150,nzd0450-0151,nzd0450-0152,nzd0450-0153,nzd0450-0015,nzd0450-0016,nzd0450-0017,satname
2016-05-26 22:26:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.11,208.0,202.08,200.34,192.02,191.85,195.43,184.37,177.54,175.07,178.44,178.44,196.67,187.9,178.88666666666666,179.33166666666668,182.87666666666667,188.34,189.835,194.03,197.74200000000002,203.08200000000002,201.19400000000002,214.52,215.8083333333333,221.254,224.59,223.9,217.16,214.59666666666666,213.51800000000003,213.49,219.35,211.98,210.39000000000001,209.51166666666666,208.94500000000002,208.77666666666667,216.16666666666666,222.58833333333334,223.6966666666667,225.78166666666667,212.27833333333334,217.50333333333333,220.535,224.85,209.82833333333335,217.6816666666667,187.74166666666665,,,,,,,,,,,179.45,189.47,196.19,203.5,208.87,,,,,,,183.39,177.31,180.94,182.92,176.2,,,,,,,,,,,,191.8,,,,,,,,,,,,,,257.24,253.62,255.74,259.59,,,,,,L8
2016-06-11 22:26:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.11,208.0,202.08,200.34,192.02,191.85,195.43,184.37,177.54,175.07,178.44,178.44,196.67,189.64499999999998,178.46428571428572,182.54571428571427,187.83714285714285,186.85142857142858,188.54285714285714,192.94833333333335,196.20166666666668,201.17999999999998,200.32000000000002,213.08428571428573,215.8083333333333,221.254,224.59,223.9,217.16,214.59666666666666,213.51800000000003,213.27333333333334,217.97,211.81857142857143,210.29,209.62857142857143,209.22142857142856,208.5742857142857,215.1942857142857,220.5071428571429,221.94,225.78166666666667,212.27833333333334,222.94571428571427,223.22571428571428,221.62000000000003,208.15,216.03428571428572,187.3085714285714,,,,,,,,,,,179.45,189.47,196.19,203.5,208.87,,,,,,,183.39,177.31,180.94,182.92,176.2,,,,,,,,,,,,191.8,,,,,,,,,,,,,323.96,257.24,253.62,255.74,259.59,,,,,,L8
2016-06-27 22:25:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.11,208.0,202.08,200.34,192.02,191.85,195.43,184.37,177.54,175.07,178.44,178.44,181.31,194.17,183.71857142857144,182.1442857142857,189.54666666666665,186.6757142857143,188.1342857142857,192.40833333333333,195.28333333333333,200.63166666666666,199.36333333333334,212.6557142857143,215.49166666666667,220.654,224.11833333333334,223.58833333333334,216.59,214.0533333333333,213.41199999999998,212.95333333333335,217.83833333333337,211.58285714285714,210.06142857142854,209.79571428571427,209.2957142857143,208.74428571428572,214.78,220.38000000000002,221.8785714285714,225.87833333333333,213.696,226.1457142857143,228.6657142857143,224.31833333333336,212.52142857142857,216.13000000000002,190.00428571428571,179.58,179.16,173.73,,,,,,,,179.45,189.47,196.19,203.5,208.87,,,,,,,183.39,177.31,180.94,182.92,176.2,,,,,,,,,,,,191.8,274.9,277.6,,294.28,,,,,,,,,323.96,257.24,253.62,255.74,259.59,,,,,,L8
2017-02-22 22:26:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.36,214.32,181.59,185.41,186.23,191.66,199.19,202.5,208.9,250.51,257.14,252.54,214.22,210.54,211.27,213.07,210.48,213.2,210.64,212.12,,,,206.3,211.31,210.87,209.04,207.84,208.45,201.95,200.35,202.07,187.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-03-26 22:26:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.58,172.45,198.745,197.8,183.04000000000002,187.31,187.935,193.35,198.715,204.85500000000002,210.95499999999998,233.89,239.225,245.45999999999998,230.84,213.685,212.075,215.015,213.225,213.51999999999998,213.105,214.06,213.74,213.19,215.96,207.335,213.15,220.015,209.72,209.465,208.0,216.905,213.925,206.54,184.45999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-09-02 22:26:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.655,171.905,178.11,180.315,183.29500000000002,189.07,189.365,193.58499999999998,197.835,205.34,211.76999999999998,216.41500000000002,222.46,229.20499999999998,232.175,215.555,213.35,215.26,214.35500000000002,213.465,213.76,214.23000000000002,217.16000000000003,212.63,213.715,209.405,213.26,220.82999999999998,209.60000000000002,209.54500000000002,205.97500000000002,218.28,214.16500000000002,208.88,181.33499999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-09-18 22:26:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.62,181.54666666666665,177.01999999999998,179.68666666666664,181.82333333333335,187.63,188.14,192.74666666666667,197.51333333333332,204.9466666666667,211.50333333333333,216.11333333333334,221.66333333333333,227.60333333333332,226.79333333333332,215.28666666666666,221.04,213.46333333333334,213.40666666666667,213.01,213.46,213.25,214.53333333333333,224.12666666666667,225.13,221.51,212.44000000000003,216.95666666666668,208.95000000000002,209.83,214.77,222.5233333333333,215.9766666666667,212.41666666666666,183.29666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-02-25 22:26:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.65,176.96,189.85333333333335,186.73000000000002,189.47333333333336,192.58333333333334,203.19666666666663,187.39,191.60000000000002,197.14999999999998,220.63333333333333,220.34333333333333,215.53500000000003,232.45666666666668,230.10666666666665,231.19999999999996,227.29333333333332,238.71666666666667,227.20000000000002,224.0,224.84,219.68666666666664,212.0233333333333,217.59,237.5533333333333,235.0633333333333,229.04333333333332,211.98333333333335,211.16333333333333,207.57666666666668,207.74333333333334,213.06000000000003,213.6933333333333,207.41666666666666,212.97,187.8033333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-04-30 22:25:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.45,193.17,199.67,198.24,198.45999999999998,183.715,206.76999999999998,208.21499999999997,214.10000000000002,228.70499999999998,186.76,191.89,197.36,244.325,236.20999999999998,213.91,237.035,236.075,242.945,242.5,258.61,251.38000000000005,245.405,247.09500000000003,235.45,211.255,231.93,233.45,233.505,243.04500000000002,220.485,229.32999999999998,207.32,206.115,220.65499999999997,220.065,215.34,212.64,193.82999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.07,213.09,217.78,216.12,,,,,,,,,,,,,,,,,,,L8
2018-05-16 22:25:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.45,193.17,199.67,198.24,188.8033333333333,180.66,196.57333333333335,199.21333333333334,203.42,221.26,199.615,192.87,199.385,231.29666666666665,227.57000000000002,214.7,231.85999999999999,230.50666666666666,248.84333333333333,237.73333333333335,246.59333333333333,250.9666666666667,245.88666666666666,236.09,227.57666666666668,211.5533333333333,224.72,226.42,227.08333333333334,233.65,222.84333333333333,231.81333333333336,220.10666666666668,216.56000000000003,222.68999999999997,221.17999999999998,216.64666666666668,210.57333333333335,193.57333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.07,206.51,198.155,214.72500000000002,221.06,226.99,233.98,240.07,247.41,255.59,258.55,254.5,260.03,268.14,,,,,,,,,L8
2018-06-01 22:25:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.45,193.17,199.67,198.24,193.3725,178.51500000000001,192.4775,194.49,197.9225,212.5625,197.04666666666665,192.71333333333334,199.07333333333335,224.60250000000002,223.0725,214.52666666666667,228.3875,227.365,240.43,231.68,237.89499999999998,241.84000000000003,237.25,230.1475,223.48000000000002,211.01999999999998,220.865,221.9975,222.355,227.0725,219.375,226.35,216.6225,213.845,218.1875,216.67,213.41,208.98250000000002,190.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.07,206.51,198.155,214.72500000000002,221.06,226.99,233.98,240.07,247.41,255.59,258.55,254.5,260.03,268.14,,,,,,,,,L8
2018-09-05 22:26:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.45,193.17,199.67,202.83,189.06,171.9475,183.805,186.4175,189.1275,201.1875,195.295,192.14749999999998,198.615,212.8,217.58666666666667,214.52666666666667,219.74499999999998,220.33249999999998,228.97499999999997,221.84,224.6825,230.4025,228.3525,220.8775,217.35250000000002,210.59500000000003,217.45000000000002,210.9175,212.9625,221.12,218.56,226.5675,217.15,214.44,219.9075,216.57,213.89499999999998,207.0175,187.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.07,206.51,198.155,214.72500000000002,221.06,226.99,233.98,240.07,247.41,255.59,258.55,254.5,260.03,268.14,,,,,,,,,L8
2018-09-21 22:26:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.45,193.17,199.67,199.275,189.238,175.69,182.344,184.63,187.276,197.89600000000002,192.956,191.31199999999998,197.764,211.35399999999998,217.58666666666667,214.52666666666667,219.74499999999998,219.72799999999998,226.054,219.66199999999998,221.654,226.47799999999998,224.878,219.092,215.334,210.052,215.57000000000002,210.32399999999998,212.452,218.628,216.93200000000002,229.83,222.286,220.142,215.85399999999998,213.858,210.446,205.744,186.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.07,206.51,198.155,214.72500000000002,221.06,226.99,233.98,240.07,247.41,255.59,258.55,254.5,260.03,268.14,,,,,,,,,L8
2018-10-07 22:26:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.45,193.17,199.67,199.275,186.99166666666667,175.83333333333334,181.79333333333332,183.55166666666665,189.75166666666667,200.35333333333332,195.99666666666667,195.34666666666666,197.8166666666667,210.20333333333335,215.675,214.45,219.92999999999998,219.86,224.38666666666666,218.34833333333333,220.21666666666667,224.34166666666667,222.525,217.795,214.34333333333333,210.045,214.58,210.18666666666664,211.81333333333336,216.77166666666668,215.71166666666667,226.4416666666667,219.80499999999998,217.84333333333333,214.015,212.05666666666664,209.67166666666665,205.44000000000003,185.72166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.07,206.51,198.155,214.72500000000002,221.06,226.99,233.98,240.07,247.41,255.59,258.55,254.5,260.03,268.14,,,,,,,,,L8
2019-01-11 22:26:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.96,206.42,201.07999999999998,176.99,177.3775,176.015,177.985,186.1975,194.405,193.595,197.0675,197.475,206.7,211.165,214.445,220.02,218.6875,215.0725,212.76999999999998,212.39,212.665,211.345,212.0525,209.1275,209.5575,208.72,209.015,208.7825,207.3975,210.2025,218.28750000000002,216.15,215.13,204.305,203.4275,202.3125,203.41250000000002,182.04250000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-02-28 22:26:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.96,206.42,201.07999999999998,175.458,176.158,176.076,178.27,185.534,192.962,192.736,196.098,197.506,206.31199999999998,211.09666666666666,214.46666666666667,220.69,219.012,215.29000000000002,212.848,212.47199999999998,212.51999999999998,211.156,212.01,209.46599999999998,209.68200000000002,209.09,209.402,209.246,207.46600000000004,210.21999999999997,216.446,214.02799999999996,212.802,203.602,203.31,201.43,203.65200000000002,181.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-04-01 22:26:06+00:00,195.72,209.54,208.1,205.03,208.91,198.97,201.38,182.39,185.99,174.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.18,174.75,169.57,193.34,175.82,190.92,186.69,193.0,194.62,196.3,195.39,199.26,177.87,177.2025,177.7275,183.6575,194.94750000000002,202.1975,196.67999999999998,206.97250000000003,198.64333333333332,206.31000000000003,211.09666666666666,224.1925,221.21333333333334,219.99666666666664,215.74,213.26666666666668,213.25333333333333,213.9225,221.055,211.94999999999996,214.37249999999997,215.63750000000002,214.59,216.4825,209.21,207.17000000000004,210.10666666666665,208.9,206.30666666666662,204.61666666666667,212.505,211.07750000000001,209.19750000000002,213.29500000000002,188.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.35,203.77,206.27,193.81,193.14,214.95,,,,,,,232.56,232.39,235.75,243.48,,,,,,,,,,L8
2019-04-17 22:26:00+00:00,195.72,209.54,208.1,205.03,208.91,198.97,201.38,182.39,185.99,174.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.18,174.75,169.57,193.34,175.82,190.92,186.69,193.0,194.62,196.3,195.39,199.26,176.65750000000003,176.1625,177.035,183.835,189.76500000000001,196.07999999999998,189.73000000000002,201.67000000000002,199.29999999999998,207.74,212.57333333333335,225.255,222.26999999999998,220.45000000000002,216.13,214.75,213.64333333333335,214.2575,221.39,212.9433333333333,215.34749999999997,216.14249999999998,215.0475,217.0575,210.41333333333333,207.75666666666666,210.33333333333334,209.59,206.04333333333332,204.58666666666667,212.7325,211.6,207.9275,213.385,187.08499999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.35,203.77,206.27,193.81,193.14,214.95,,,,,,,232.56,232.39,235.75,243.48,,,,,,,,,,L8
2019-05-19 22:26:11+00:00,195.72,209.54,208.1,205.03,208.91,198.97,201.38,182.39,185.99,174.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.18,174.75,169.57,193.34,175.82,187.445,182.235,192.14,193.95,193.59333333333333,196.36666666666667,200.59,184.35,175.966,177.52,183.835,189.76500000000001,196.07999999999998,189.73000000000002,208.41199999999998,208.45,214.8025,217.9925,231.51399999999998,232.4075,221.175,216.695,214.75,213.64333333333335,214.2575,221.39,212.9433333333333,215.34749999999997,223.454,215.0475,216.38400000000001,210.41333333333333,207.75666666666666,210.33333333333334,214.38,206.04333333333332,205.9025,218.83199999999997,217.696,211.43199999999996,217.78400000000002,187.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.98000000000002,184.805,204.13,199.325,201.85,214.95,,,,,,,232.56,232.39,235.75,243.48,,,,,,,,,,L8
2019-06-04 22:26:19+00:00,195.72,209.54,208.1,205.03,208.91,198.97,201.38,182.39,185.99,174.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.18,174.75,169.57,193.34,175.82,187.445,182.235,192.14,193.95,193.59333333333333,190.0225,193.8075,182.96,176.73833333333334,178.16666666666666,184.174,188.98000000000002,195.11399999999998,190.7475,206.28666666666666,206.814,213.346,217.044,231.51399999999998,230.16799999999998,221.314,216.888,215.7175,214.5825,215.02400000000003,220.266,212.9433333333333,215.20999999999998,221.82666666666668,214.60399999999998,215.88666666666666,210.41333333333333,207.75666666666666,211.165,214.33800000000002,206.04333333333332,207.73000000000002,221.08666666666667,215.69166666666663,210.68499999999997,216.04,188.70333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.98000000000002,184.805,204.13,199.325,201.85,214.95,,,,,,231.72,236.06,239.16,232.815,243.48,,,,,,,,,,L8
2019-07-22 22:26:09+00:00,195.72,209.54,208.1,205.03,208.91,198.97,201.38,182.39,185.99,174.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.18,174.75,169.57,193.34,175.82,187.445,182.235,192.14,193.95,187.40999999999997,184.5566666666667,189.59666666666666,185.772,177.846,179.01,185.73,190.925,196.43249999999998,191.15,208.67799999999997,200.65,206.156,210.546,235.725,224.456,215.03399999999996,211.51999999999998,207.9275,206.9275,209.02799999999996,213.98200000000003,202.78666666666666,209.314,216.57166666666663,208.894,211.0683333333333,199.99666666666667,196.35333333333335,211.41333333333333,215.8925,206.075,208.66000000000003,224.612,218.29399999999995,212.214,218.394,190.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.98000000000002,184.805,204.13,199.325,201.85,214.95,,,,,,231.72,236.06,239.16,232.815,243.48,,,,,,,,,,L8
2019-09-08 22:26:48+00:00,195.72,209.54,208.1,205.03,208.91,198.97,201.38,182.39,185.99,174.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.18,174.75,169.57,193.34,175.82,187.445,182.235,192.14,193.95,191.41,186.70000000000002,189.59666666666666,192.572,185.946,186.98200000000003,196.67000000000002,193.60666666666668,199.51333333333332,192.075,212.7925,201.405,206.505,210.4425,253.9675,224.388,215.14000000000001,211.57199999999997,208.3675,207.255,209.46599999999998,214.152,203.14,209.78400000000002,216.56333333333336,208.988,211.21333333333337,200.54,196.73333333333335,211.38,216.37,206.31,209.0375,225.17399999999998,218.144,212.658,218.42799999999997,196.192,166.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.9,189.13,184.13,181.97,186.12,188.88666666666666,187.06333333333336,200.44000000000003,199.325,201.85,214.95,,,,,,231.72,236.06,239.16,232.815,243.48,,,,,,,,,,L8
2019-11-11 22:26:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.97,177.78,191.28,193.28,193.79500000000002,187.48000000000002,188.35500000000002,193.11,186.0825,189.9425,197.5666666666667,187.03,190.6,193.18,208.78666666666666,201.92000000000002,208.2925,210.67,254.94999999999996,224.436,215.31599999999997,211.802,208.1525,207.355,207.8925,205.54749999999999,202.96333333333334,205.33999999999997,213.7,203.95,206.77599999999998,200.6,196.33666666666667,212.03,216.2375,208.51,208.9675,227.1125,215.1925,208.5075,213.61,194.035,166.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.9,189.13,184.13,181.97,186.12,184.15499999999997,178.71000000000004,197.52500000000003,204.84,210.56,,,,,,,231.72,239.56,245.93,229.88,,,,,,,,,,,L8
2020-01-14 22:26:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.41,193.13,170.87,185.04333333333332,188.65666666666667,193.15333333333334,197.47000000000003,188.0,193.295,193.26999999999998,196.845,194.98666666666668,200.10333333333332,204.79999999999998,241.59333333333333,215.5475,213.30249999999998,210.7375,207.415,206.70499999999998,207.3125,204.775,205.7375,205.11749999999998,203.475,203.71750000000003,205.375,204.01,200.465,212.28,212.26,209.4,206.93666666666664,213.83,206.23,202.64666666666668,207.00666666666666,191.01666666666665,166.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.9,189.13,184.13,181.97,186.12,184.7,191.58,193.06,,,,,,,,,,,,,,,,,,,,,,,L8
2020-04-03 22:26:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.87,174.57666666666668,175.46,180.79,182.84,187.53666666666666,193.49333333333334,192.41666666666666,194.20000000000002,203.91333333333333,209.73666666666668,214.14,216.9433333333333,222.38,221.0533333333333,217.60666666666665,214.23666666666665,213.7966666666667,214.5,212.6866666666667,212.8033333333333,212.45000000000002,211.80999999999997,211.29,212.66333333333333,211.63,209.11666666666665,211.74666666666667,210.9333333333333,209.08,206.81000000000003,213.25333333333333,205.86333333333334,202.17333333333332,206.22333333333336,180.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-06-22 22:26:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.27,171.16500000000002,174.17,174.61333333333332,180.29666666666665,182.34666666666666,186.51666666666665,193.22666666666666,191.91333333333333,194.56333333333336,203.0533333333333,206.01333333333332,212.15,215.05666666666664,220.39999999999998,219.99,216.1933333333333,213.1233333333333,212.14000000000001,212.74666666666667,210.4366666666667,211.45000000000002,210.70666666666668,209.42,209.7166666666667,209.79333333333338,210.09666666666666,208.06333333333336,209.71666666666667,206.77666666666667,196.37333333333333,207.22500000000002,205.25,203.33,202.505,205.85500000000002,178.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-07-08 22:26:00+00:00,,,,,,,,,,,,,,,,216.52,213.88,201.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.32999999999998,183.54999999999998,182.655,174.61333333333332,187.935,191.6775,194.8425,193.22666666666666,191.91333333333333,194.56333333333336,203.0533333333333,206.01333333333332,212.15,215.05666666666664,228.695,219.99,216.1933333333333,213.1233333333333,212.14000000000001,212.74666666666667,210.4366666666667,212.0775,211.51,210.15,210.66500000000002,210.0225,210.49,208.16,211.05,207.7775,199.2575,207.0666666666667,205.25,203.33,215.04666666666665,205.66333333333333,182.42999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.74,188.56,185.11,187.66,199.2,176.11,198.6,201.15,209.63,219.67,224.38,228.22,,,237.56,252.66,244.91,265.24,258.79,269.95,278.9,275.91,271.57,276.7,281.66,276.4,,,,,L8
2020-08-25 22:26:16+00:00,,,,,,,,,,,,,,,,216.52,213.88,201.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.32999999999998,189.89,181.26749999999998,172.66,186.97750000000002,190.2125,193.14,189.48333333333335,190.63,192.43666666666664,198.02333333333334,203.87333333333333,208.83666666666667,214.51666666666665,227.23250000000002,218.98333333333335,214.51666666666665,212.39,211.53333333333333,211.69333333333336,209.96333333333334,211.65750000000003,210.6575,209.855,210.04,208.74,208.6675,206.4725,210.075,205.45333333333335,195.2833333333333,205.68500000000003,201.87,201.60000000000002,213.18999999999997,203.97000000000003,182.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.74,188.56,185.11,187.66,199.2,176.11,198.6,201.15,209.63,219.67,224.38,228.22,,,237.56,252.66,244.91,265.24,258.79,269.95,278.9,275.91,271.57,276.7,281.66,276.4,,,,,L8
2020-09-10 22:26:23+00:00,,,,,,,,,,,,,,,,216.52,213.88,201.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.32999999999998,189.89,178.69199999999998,172.22,184.598,188.068,190.778,188.5425,190.63,192.43666666666664,198.02333333333334,203.87333333333333,208.83666666666667,214.51666666666665,227.23250000000002,218.98333333333335,214.51666666666665,212.39,211.53333333333333,211.69333333333336,209.96333333333334,211.65750000000003,210.6575,209.855,210.04,208.74,208.6675,206.4725,218.06,206.3875,198.14999999999998,205.01,201.565,201.51666666666665,209.3725,203.12,182.3225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.74,188.56,185.11,187.66,199.2,176.11,198.6,201.15,209.63,219.67,224.38,228.22,,,237.56,252.66,244.91,265.24,258.79,269.95,278.9,275.91,271.57,276.7,281.66,276.4,,,,,L8
2021-02-17 22:26:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.37,171.70333333333335,177.26333333333332,179.07000000000002,182.00666666666666,186.56333333333336,191.135,194.09,199.5,208.425,213.05,217.81,222.20999999999998,223.37,218.04000000000002,216.735,215.64499999999998,215.16500000000002,214.19,213.555,212.495,212.34500000000003,211.15,211.065,210.23,208.76,224.56333333333336,211.32999999999998,207.65,205.45,202.79500000000002,202.34666666666666,199.98000000000002,203.29666666666665,181.01333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-04-06 22:26:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.48,171.48,183.715,178.11,180.695,196.425,186.89,210.33999999999997,194.825,199.535,209.45,213.36,219.52499999999998,225.58499999999998,224.265,218.315,216.94,215.435,214.8,214.64499999999998,213.83499999999998,212.07999999999998,211.525,210.76999999999998,221.325,229.26999999999998,209.66,231.625,230.86,222.815,206.075,202.85500000000002,204.76999999999998,198.99,201.72500000000002,191.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
