dates,satname,nzd0517-0000,nzd0517-0001,nzd0517-0002,nzd0517-0003,nzd0517-0004,nzd0517-0005,nzd0517-0006,nzd0517-0007,nzd0517-0008,nzd0517-0009,nzd0517-0010,nzd0517-0011,nzd0517-0012,nzd0517-0013,nzd0517-0014,nzd0517-0015,nzd0517-0016,nzd0517-0017,nzd0517-0018,nzd0517-0019,nzd0517-0020,nzd0517-0021,nzd0517-0022,nzd0517-0023,nzd0517-0024,nzd0517-0025,nzd0517-0026,nzd0517-0027,nzd0517-0028,nzd0517-0029,nzd0517-0030,nzd0517-0031,nzd0517-0032,nzd0517-0033,nzd0517-0034,nzd0517-0035,nzd0517-0036,nzd0517-0037,nzd0517-0038,nzd0517-0039,nzd0517-0040,nzd0517-0041,nzd0517-0042,nzd0517-0043,nzd0517-0044,nzd0517-0045,nzd0517-0046,nzd0517-0047
2024-04-14 22:26:30.529000,L8,,308.30,294.63,264.58,224.45,281.03,280.74,276.09,282.03,290.50,286.26,242.37,282.17,250.10,224.58,297.23,290.22,233.88,310.26,222.87,,222.94,204.57,204.13,199.28,186.57,282.79,294.33,257.63,281.32,277.55,285.42,283.35,246.68,226.36,261.38,251.41,192.27,218.73,,157.62,282.20,268.09,207.64,281.34,276.63,231.55,221.03
2024-05-08 22:26:34.592000,L9,,310.95,304.64,256.33,218.01,269.73,201.50,,266.89,266.62,278.29,210.03,257.56,228.27,200.82,172.40,203.98,184.01,,,,,,,,,,,,,,,,151.18,196.35,165.82,230.50,,,,,268.84,260.91,198.86,150.49,168.51,189.39,173.34
2024-07-03 22:26:16.888000,L8,,186.03,270.42,258.45,221.83,276.57,235.09,,,,,,,,,,,,,,,,,,,,,,,,,,171.12,157.39,194.71,160.25,221.15,,,,,,,,,,,
2024-08-04 22:26:32.692000,L8,,201.41,235.33,257.04,218.11,270.79,267.50,,262.19,252.85,269.50,211.99,258.52,234.38,200.81,174.30,207.88,196.67,,,,,,,,,,,,,,182.27,199.86,155.20,200.78,173.85,240.01,,,,,,,,,,,
2024-08-12 22:26:33.739000,L9,,,,,,,,,,,205.91,199.25,246.39,218.69,188.90,158.82,193.22,179.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20 22:26:43.417000,L8,296.19,330.38,319.28,283.68,301.96,301.83,304.17,302.83,306.77,306.72,308.95,301.79,299.57,297.52,318.70,320.78,318.67,313.53,326.56,304.28,319.72,312.67,304.53,297.86,312.09,310.14,320.03,315.24,307.13,306.15,321.43,302.30,313.70,309.16,435.90,387.75,278.58,170.19,151.51,225.38,327.65,336.54,305.70,316.70,325.62,330.93,446.94,
2024-09-13 22:26:48.444000,L9,,307.79,229.06,264.65,233.65,279.26,286.27,268.15,276.24,286.86,286.02,230.55,286.83,258.13,273.61,299.66,297.73,266.72,309.08,240.26,209.05,236.94,213.38,217.07,221.22,223.90,275.31,275.86,266.41,278.61,275.19,278.71,276.88,236.42,231.89,253.15,268.26,217.68,285.47,,242.12,282.62,279.76,204.77,306.14,310.88,244.60,284.32
2024-09-29 22:26:52.739000,L9,,307.08,227.53,260.33,220.85,274.62,283.77,255.00,273.84,281.41,279.88,229.70,281.81,256.60,227.63,291.36,298.21,262.19,306.35,276.62,210.52,236.00,210.14,222.55,218.68,221.89,268.41,281.10,265.19,270.84,266.58,272.80,235.03,236.42,228.29,262.36,256.75,254.84,291.32,,180.22,281.96,271.06,206.87,301.43,300.78,259.78,298.68
2024-10-15 22:27:00.905000,L9,257.64,311.31,292.84,271.86,272.32,282.73,286.50,276.91,280.70,283.96,283.70,281.17,288.29,280.91,295.09,300.54,303.81,301.89,308.68,305.64,297.28,283.35,235.46,260.28,287.98,287.91,291.19,293.33,282.03,281.83,277.98,281.03,284.81,282.95,274.01,284.29,288.66,297.86,301.87,287.94,295.37,293.06,285.21,296.55,311.14,310.94,308.39,315.93
2024-11-08 22:26:59.650000,L8,241.23,212.68,183.54,189.17,231.52,317.93,,,,,,,,,,,,,161.10,323.18,319.17,311.41,309.84,310.64,308.73,316.25,317.43,303.08,305.22,305.06,302.89,304.24,304.57,309.06,312.80,331.23,320.59,321.79,324.95,319.07,323.33,323.45,310.16,325.90,332.46,333.17,330.84,377.87
2024-11-24 22:27:09.131000,L8,210.45,312.49,282.28,278.25,279.11,292.70,287.51,267.97,267.65,276.84,277.64,296.28,291.82,294.94,303.60,303.55,303.63,302.68,312.02,289.42,211.54,,,,,,,231.97,294.72,294.15,293.72,290.94,232.17,,,,,,,,,,,,,,,
2024-12-10 22:26:57.719000,L8,407.25,418.18,387.99,362.34,359.69,385.56,384.02,433.71,,,,497.81,450.31,439.85,509.53,459.80,411.46,396.31,444.08,399.13,414.04,402.72,392.61,412.05,404.12,424.11,449.54,407.81,396.59,402.25,392.66,391.48,404.32,380.31,414.85,416.38,388.82,391.47,405.63,419.38,409.45,397.52,425.10,443.40,405.04,411.50,414.90,435.16
2024-12-18 22:27:07.864000,L9,301.55,331.66,319.54,299.52,295.94,307.12,309.32,305.56,306.29,309.93,308.08,307.35,310.21,312.03,322.89,328.00,329.10,327.91,330.24,324.76,320.20,316.01,310.83,311.52,314.22,317.28,319.15,319.34,310.73,308.43,312.06,314.24,315.27,321.03,323.67,329.50,329.76,327.59,324.27,321.22,323.38,323.91,315.34,327.81,330.17,334.91,336.33,353.99
2025-01-11 22:27:03.988000,L8,298.43,333.15,319.00,305.04,294.74,306.75,312.12,305.02,309.83,312.81,322.77,331.98,332.26,322.82,357.40,296.83,342.76,323.78,328.09,339.77,321.90,325.08,317.36,315.89,329.93,323.58,328.19,321.17,310.49,328.75,318.33,311.44,324.02,313.97,347.08,335.47,338.74,327.33,323.02,323.72,326.24,322.96,311.15,325.55,328.30,337.58,334.94,378.95
2025-01-18 22:33:12.533000,L8,295.47,333.88,317.21,301.66,298.39,310.21,306.46,309.45,308.55,307.28,307.45,307.20,395.22,340.01,,246.38,242.17,334.60,326.61,327.42,317.29,313.65,305.67,310.29,277.97,312.11,317.04,321.62,304.16,294.85,307.52,306.46,309.82,314.95,345.99,337.42,215.66,320.13,319.34,316.25,318.97,320.25,353.47,330.00,332.63,337.31,335.19,356.14
2025-01-26 22:33:18.026000,L9,293.97,323.47,309.46,296.58,293.03,304.78,306.27,303.17,305.26,307.21,304.86,305.04,304.14,307.77,323.35,327.49,328.58,325.07,325.46,318.07,318.49,310.78,316.33,273.38,179.87,244.31,242.45,,306.32,306.04,307.19,307.40,310.68,315.66,323.22,325.03,323.98,323.82,319.26,313.73,312.45,312.03,506.07,278.86,320.96,338.39,347.23,388.93
2025-02-03 22:33:13.579000,L8,417.44,421.63,423.39,299.52,299.28,309.02,309.33,307.21,308.76,311.88,311.77,308.19,311.10,314.26,327.21,328.69,331.55,331.12,332.61,326.51,321.47,318.33,310.80,311.69,315.93,317.83,323.71,321.52,316.29,314.65,315.80,319.73,319.99,328.01,327.40,330.40,336.46,331.70,328.77,326.77,336.26,329.72,319.82,334.39,336.31,339.23,341.07,375.63
2025-02-04 22:27:05.181000,L9,,282.17,241.54,263.48,266.93,285.17,287.65,280.00,282.42,231.52,283.83,,,,,,,,,,,,,,,192.92,284.99,291.56,271.97,282.43,218.88,273.58,287.85,294.64,298.08,304.01,296.41,295.27,238.94,,,285.71,176.19,,,,,
2025-02-19 22:33:06.433000,L8,405.10,417.90,410.27,435.73,442.49,367.94,366.60,357.24,363.52,363.06,361.72,359.40,366.84,381.16,463.42,,511.09,498.45,508.68,474.27,408.23,392.51,371.41,374.88,374.50,386.53,384.39,376.41,365.74,358.29,351.76,350.31,356.18,364.22,373.20,379.93,382.10,384.22,385.18,389.65,383.28,370.12,393.47,391.87,399.81,404.22,415.43,413.96
2025-02-20 22:27:08.194000,L9,,292.88,268.80,272.23,271.26,283.11,287.75,278.40,283.10,288.12,286.07,283.71,287.65,288.60,299.48,303.10,306.91,307.21,312.44,303.25,307.46,292.45,285.63,288.45,294.26,290.67,295.95,295.83,286.18,284.03,282.62,283.42,285.69,293.21,288.81,300.67,301.86,301.58,299.70,294.59,274.03,297.52,276.79,214.04,314.44,313.69,316.53,317.00
2025-02-27 22:33:11.751000,L9,406.91,369.91,367.33,352.95,379.81,404.81,466.18,465.77,395.94,457.51,463.54,472.25,472.88,453.27,453.05,406.41,402.60,418.16,403.77,413.54,386.45,394.47,381.32,395.42,371.73,374.27,370.80,362.86,358.08,357.94,382.68,378.23,374.00,373.35,382.74,380.43,376.22,365.91,355.58,358.82,355.52,384.28,368.64,394.65,416.31,378.57,376.06,406.01
2025-04-09 22:26:50.816000,L9,,,,,,294.73,299.87,294.28,298.92,299.45,296.53,295.48,297.90,300.77,309.39,316.35,319.05,317.89,320.39,315.89,315.01,305.43,301.04,297.62,299.57,393.00,329.41,298.08,284.59,291.28,293.88,298.64,297.75,304.48,306.37,312.38,312.48,314.92,329.56,316.30,316.30,325.18,307.58,329.31,326.79,334.14,331.67,337.89
2025-04-25 22:26:41.806000,L9,295.71,327.78,315.65,296.12,303.86,305.29,308.98,308.23,306.24,308.51,306.19,301.07,301.55,306.76,321.43,320.87,320.62,319.45,327.60,327.82,325.30,303.87,314.09,305.49,318.47,315.61,316.37,313.51,306.77,303.66,302.60,307.19,309.24,310.85,318.23,346.75,263.85,212.98,314.87,311.91,260.36,323.86,301.30,314.86,317.13,324.71,400.81,448.54
2025-05-03 22:26:22.787000,L8,,307.79,275.49,257.26,221.93,269.95,196.61,,,258.35,272.17,213.87,258.14,233.45,205.57,178.79,218.14,190.41,,,,,,,,,,,236.48,244.19,236.37,167.49,232.28,149.95,199.17,172.49,237.85,,,,,273.32,260.08,189.13,157.13,167.01,190.95,169.61
2025-05-26 22:32:37.517000,L8,,202.11,252.02,255.48,190.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.07,183.42,162.92,234.44,,,,,,,,,,,
2025-07-13 22:32:57.680000,L8,,293.27,280.68,255.40,215.85,271.47,,,,,,,,,,,,,,,,,,,,,,,,,,153.42,192.74,158.98,197.55,177.59,241.82,,,,,,,,,,,
2025-07-21 22:33:00.005000,L9,,195.79,147.03,255.95,212.45,269.70,261.28,,,,,200.90,250.63,231.97,201.22,169.00,202.82,172.51,,,,,,,,,,,,,,159.57,203.45,162.39,201.81,180.71,245.77,,,,,261.96,263.05,204.51,157.38,178.76,194.68,175.35
2025-07-22 22:26:50.886000,L8,,187.64,233.87,255.13,216.61,271.30,259.29,,,,,189.08,243.35,231.80,197.23,166.68,,,,,,,,,,,,,227.33,218.33,234.44,,,156.90,196.35,174.03,243.70,,,,,,,,,,,
2025-08-15 22:27:03.229000,L9,,309.18,305.75,265.18,240.83,283.31,287.82,269.05,282.82,272.97,252.06,248.88,286.41,263.81,241.46,300.65,299.01,262.79,304.81,235.88,,,,,,,,154.86,240.36,241.82,224.40,163.01,,,,,,,,,,,,,,,,
2025-08-23 22:27:01.529000,L8,,206.46,259.19,256.87,218.22,272.12,273.38,193.27,271.75,263.49,279.28,223.37,265.63,247.66,211.38,274.81,275.70,220.49,281.02,207.13,,,,,,198.19,246.29,219.76,246.46,261.98,256.75,253.27,236.73,234.17,221.20,248.99,247.13,195.37,216.20,,174.13,270.40,264.95,200.13,280.98,232.02,202.83,215.57
2025-09-07 22:33:21.798000,L9,,307.57,271.94,264.52,252.77,275.92,286.70,267.04,275.52,278.40,281.12,243.51,287.27,257.74,279.23,298.05,298.24,265.71,305.19,240.30,,231.31,212.77,220.39,211.79,241.64,267.47,277.05,268.12,269.29,272.92,270.84,241.07,272.60,235.44,264.16,253.58,228.74,285.91,,203.07,286.30,277.16,209.47,300.13,309.70,248.58,310.79
2025-10-09 22:33:30.075000,L9,302.55,334.92,326.13,297.70,297.63,307.94,311.13,308.42,305.11,304.63,304.56,305.39,308.57,309.15,322.98,327.49,328.40,325.68,330.18,323.46,319.55,313.35,311.41,311.17,311.62,315.23,317.14,316.18,311.73,308.24,311.47,314.56,312.75,320.69,321.39,330.03,331.18,324.39,322.80,315.46,312.49,322.60,310.58,326.39,330.42,335.81,334.33,374.65
