dates,satname,nzd0283-0000,nzd0283-0001,nzd0283-0002,nzd0283-0003,nzd0283-0004,nzd0283-0005,nzd0283-0006,nzd0283-0007,nzd0283-0008,nzd0283-0009,nzd0283-0010,nzd0283-0011,nzd0283-0012,nzd0283-0013,nzd0283-0014,nzd0283-0015,nzd0283-0016,nzd0283-0017,nzd0283-0018,nzd0283-0019,nzd0283-0020,nzd0283-0021,nzd0283-0022,nzd0283-0023,nzd0283-0024,nzd0283-0025,nzd0283-0026,nzd0283-0027,nzd0283-0028,nzd0283-0029,nzd0283-0030,nzd0283-0031,nzd0283-0032,nzd0283-0033,nzd0283-0034,nzd0283-0035,nzd0283-0036,nzd0283-0037,nzd0283-0038,nzd0283-0039,nzd0283-0040,nzd0283-0041,nzd0283-0042,nzd0283-0043,nzd0283-0044,nzd0283-0045,nzd0283-0046,nzd0283-0047,nzd0283-0048,nzd0283-0049,nzd0283-0057,nzd0283-0058,nzd0283-0059,nzd0283-0060,nzd0283-0061,nzd0283-0062,nzd0283-0050,nzd0283-0051,nzd0283-0052,nzd0283-0053,nzd0283-0054,nzd0283-0055,nzd0283-0056
2013-07-18 21:56:02.364000,L8,607.55,299.66,293.72,287.19,333.87,368.69,363.04,361.95,,,,,,284.21,292.67,330.27,269.68,277.97,329.19,311.33,285.12,286.50,305.09,301.60,259.65,263.12,252.29,247.80,255.25,260.31,269.79,263.66,262.43,269.68,271.77,273.15,279.65,304.97,302.70,306.10,295.18,306.44,279.54,276.74,268.29,265.34,273.18,268.04,280.57,251.25,367.07,369.30,341.77,342.97,328.06,321.02,276.74,270.44,268.74,265.38,270.60,281.23,341.14
2013-08-19 21:56:06.167000,L8,320.42,349.05,245.89,,,,,,,,,,,,,,,226.11,242.03,247.09,261.30,254.96,250.63,244.39,242.67,242.08,245.35,246.34,250.92,258.41,263.42,257.32,258.47,265.68,262.68,262.84,268.94,275.98,287.81,295.29,288.15,280.62,275.04,270.21,265.34,259.24,263.37,259.97,254.15,252.64,295.58,287.43,290.34,290.53,299.40,298.05,247.71,251.77,259.24,262.67,264.44,273.07,285.57
2013-10-06 21:55:57.648000,L8,353.17,309.30,296.09,286.93,285.57,288.66,279.22,265.79,244.09,269.09,256.80,249.35,237.52,232.05,236.21,234.98,244.33,249.59,254.69,266.85,275.31,267.60,262.77,254.13,260.60,254.54,255.78,257.87,259.39,267.03,269.73,272.72,262.92,274.30,272.16,278.39,285.34,294.91,304.44,322.00,297.35,301.77,330.26,324.15,273.96,270.33,278.29,274.36,260.96,301.55,328.27,320.98,322.02,329.65,344.04,352.90,312.89,285.64,280.05,311.36,316.01,318.08,319.50
2014-02-11 21:54:56.823000,L8,605.90,298.91,293.57,283.69,285.93,290.09,291.48,265.66,215.29,223.83,240.02,235.76,226.97,222.95,219.41,224.31,232.12,237.34,243.39,252.95,265.54,256.01,252.48,248.71,246.79,241.80,240.95,248.22,,254.41,261.74,257.01,260.00,261.39,264.84,272.67,270.14,275.27,285.67,295.66,279.73,272.43,268.30,262.70,262.75,254.12,254.67,255.82,253.00,248.28,,,,,,,244.24,252.23,256.50,261.35,267.25,308.79,
2014-02-27 21:54:44.238000,L8,590.49,293.99,281.11,277.30,273.25,277.55,271.70,253.14,213.08,260.18,240.19,242.34,232.56,228.45,222.70,231.35,235.54,240.14,245.17,253.79,267.26,257.91,253.90,249.04,246.93,243.22,245.67,250.92,248.44,252.98,261.25,258.50,261.90,265.62,266.93,269.84,273.33,278.69,291.79,296.27,282.03,280.47,269.56,272.32,266.40,258.26,256.19,257.57,253.86,246.77,326.27,297.58,299.87,321.38,310.52,300.49,247.56,252.45,255.65,262.49,267.14,274.76,286.28
2014-05-02 21:53:46.331000,L8,291.49,277.06,264.11,258.34,258.09,263.52,253.95,234.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-18 21:53:35.635000,L8,297.84,282.37,271.00,265.36,264.42,271.56,262.44,247.49,198.74,213.43,234.70,231.47,217.41,214.10,211.59,211.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.27,289.47,277.90,285.05,283.89,291.08,292.78,229.02,233.92,242.14,250.96,259.22,268.31,280.75
2014-06-19 21:53:47.342000,L8,623.61,302.74,349.32,364.18,,,,,,,,,,,,,,,,,,,,,,,,255.43,288.71,251.65,262.72,256.99,259.33,260.86,264.22,262.60,270.66,274.02,292.41,302.55,284.60,278.61,277.52,281.03,266.96,259.34,258.27,259.90,253.58,247.31,303.93,281.91,297.07,296.37,299.27,298.11,245.06,251.78,256.97,268.41,270.95,281.47,286.96
2014-08-06 21:54:05.764000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.10,268.74,275.16,276.64,285.34,288.08,,226.01,229.33,239.19,242.59,237.16,267.77
2014-09-07 21:54:12.743000,L8,320.57,292.63,283.35,281.02,285.39,292.56,279.86,273.31,203.87,218.01,260.50,253.55,238.33,229.53,223.80,230.38,235.39,241.96,250.60,253.84,274.49,261.80,253.85,246.10,250.16,248.99,251.26,250.23,255.45,258.63,270.85,266.35,263.91,266.04,268.37,266.97,273.66,282.30,301.07,300.68,290.03,288.79,279.42,273.00,270.16,266.52,264.07,264.59,259.90,253.13,298.52,304.13,307.73,315.68,306.03,297.10,248.17,250.55,267.27,267.34,267.35,290.09,289.47
2014-09-23 21:54:09.418000,L8,309.57,293.21,282.62,281.54,282.59,293.11,285.85,265.51,251.37,230.88,278.65,273.67,230.38,220.78,218.36,245.83,240.87,241.42,241.75,251.42,296.90,255.33,254.53,251.87,243.47,242.33,243.66,247.55,251.83,256.66,261.40,260.07,256.59,259.30,267.13,268.32,272.43,280.90,293.58,300.86,284.84,271.13,272.42,272.53,266.39,263.58,260.92,256.99,251.86,247.12,303.57,320.09,290.56,308.92,315.12,297.93,242.20,251.04,258.65,261.92,264.43,286.42,295.04
2014-10-25 21:54:16.772000,L8,351.77,305.15,281.35,282.17,276.64,282.29,281.45,266.28,311.61,265.25,252.71,242.95,226.10,220.36,218.46,225.29,232.70,235.13,241.25,250.29,263.69,255.17,252.14,244.86,245.18,242.02,243.82,246.51,,252.71,260.28,258.27,255.85,261.59,265.31,266.31,270.54,293.90,305.34,299.62,283.92,271.96,274.32,273.37,260.40,256.82,255.50,256.44,249.05,241.81,314.56,317.90,309.96,318.32,326.48,319.52,240.84,251.63,261.72,267.45,268.08,281.43,293.09
2014-11-10 21:54:18.528000,L8,333.80,314.13,302.88,302.08,305.92,320.53,314.24,297.25,291.48,292.48,312.94,305.31,299.31,268.74,269.36,274.87,268.42,276.76,316.79,297.68,312.36,316.18,302.24,301.14,298.11,334.24,292.18,291.19,301.85,312.05,354.05,320.77,309.68,362.42,363.12,338.06,368.11,374.37,399.14,377.82,341.55,321.28,312.32,313.57,309.58,308.95,301.39,298.38,320.99,290.65,334.59,356.24,348.63,344.67,347.29,361.84,286.62,299.00,305.91,298.41,328.62,337.18,327.33
2015-04-03 21:53:26.876000,L8,648.18,308.75,292.07,280.35,281.29,286.17,279.37,267.06,250.43,256.66,257.93,249.00,242.05,232.98,247.95,233.62,254.81,249.69,257.27,265.33,274.14,285.58,264.20,261.45,265.78,258.37,258.83,259.30,257.21,259.81,263.09,263.29,261.19,265.28,270.22,277.93,281.80,288.94,301.64,311.18,297.34,292.38,285.40,283.86,279.10,271.97,273.43,269.51,267.35,259.24,317.22,296.01,291.28,306.81,310.91,301.11,258.92,267.34,266.47,272.10,277.47,282.09,297.01
2015-04-19 21:53:26.711000,L8,290.96,278.85,265.55,260.64,260.06,267.93,258.23,241.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.86,233.86,230.03,291.89,269.48,259.29,273.40,287.74,287.35,228.48,233.28,238.16,249.11,253.28,263.33,278.49
2015-05-05 21:53:12.716000,L8,291.91,278.57,268.37,260.69,262.09,266.03,255.98,240.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.47,233.55,228.04,292.13,266.97,259.68,278.36,288.30,287.29,228.02,231.24,237.84,244.38,248.78,260.36,274.34
2015-06-06 21:53:16.624000,L8,289.56,276.24,263.49,253.36,251.63,249.21,243.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.61,264.90,,,,,,220.80,228.79,233.93,239.16,242.89,273.75
2015-08-25 21:53:51.592000,L8,,,,,,,,,,,,,,,,,,314.17,346.17,263.15,,,,,,,,,,,,259.24,263.00,264.91,264.52,272.04,275.43,286.73,294.96,301.50,291.52,288.12,288.08,266.90,263.24,,,308.69,259.33,260.92,312.80,298.70,296.77,314.26,316.07,301.45,250.53,260.70,265.20,274.20,278.48,283.41,295.77
2015-10-12 21:54:05.008000,L8,635.04,296.02,301.08,273.05,270.10,271.64,265.94,251.90,206.66,241.28,239.25,238.92,226.87,222.87,218.82,223.28,228.79,234.51,241.85,249.90,262.60,253.14,251.65,245.79,245.62,243.53,240.14,,,,,,,264.59,264.40,266.76,268.10,275.73,283.37,285.09,278.20,267.68,279.27,260.74,252.08,250.06,244.53,249.08,248.04,244.56,317.12,300.53,299.74,308.46,319.36,295.63,244.93,250.50,258.52,264.38,265.93,285.88,294.06
2015-10-28 21:54:10.619000,L8,375.06,338.71,318.14,310.74,318.21,325.14,312.49,296.53,289.15,289.48,304.18,284.72,276.82,275.31,282.62,282.40,291.41,303.29,313.39,319.41,326.16,310.24,306.33,298.04,298.17,286.02,278.89,263.82,257.84,279.32,287.14,267.42,273.94,280.95,273.24,283.81,287.27,292.02,316.11,323.52,341.75,307.79,306.84,285.85,295.45,275.80,282.05,303.08,299.04,289.42,323.65,328.27,336.31,341.69,371.48,,286.73,291.98,298.47,290.45,284.34,299.04,321.23
2015-11-13 21:54:10.716000,L8,346.77,293.82,289.53,276.89,273.66,281.43,269.56,258.85,216.60,242.18,249.12,240.30,226.88,221.92,218.17,221.08,226.79,234.51,240.40,251.70,262.80,259.52,251.42,245.20,242.19,240.69,242.09,243.33,,254.38,268.32,256.91,260.34,259.60,262.48,263.61,295.96,283.07,296.11,295.98,292.70,283.38,282.56,274.32,253.24,284.83,280.28,276.91,255.00,275.98,308.30,300.78,315.02,326.88,324.63,302.43,253.13,256.02,272.44,275.43,274.75,292.87,297.15
2015-11-29 21:54:13.512000,L8,305.27,288.83,280.09,275.23,272.87,282.02,275.58,258.30,216.67,241.45,240.02,234.53,226.35,217.36,215.44,220.09,225.76,232.10,242.80,249.43,260.93,251.82,249.07,243.75,245.96,243.39,245.34,244.91,,248.31,258.28,256.87,258.78,257.47,259.12,263.28,271.93,277.92,285.18,293.65,283.56,281.17,290.16,271.57,264.14,253.03,272.61,345.36,327.59,253.57,,,,,,,306.52,,,,,,
2015-12-15 21:54:12.402000,L8,329.43,287.13,282.75,279.09,284.27,289.27,281.71,273.21,259.00,257.39,266.01,248.79,239.24,232.26,230.80,231.02,235.66,243.75,251.66,259.04,270.47,258.54,257.23,252.29,249.79,247.45,249.63,247.72,251.57,253.80,261.07,272.18,277.44,280.41,275.19,282.04,289.52,298.04,308.01,318.18,307.30,306.09,297.36,300.23,287.54,287.42,280.16,275.96,272.97,269.41,300.57,305.22,305.41,317.13,324.43,335.59,275.45,275.12,281.14,276.76,276.45,286.40,288.00
2016-01-16 21:54:09.540000,L8,297.66,286.82,277.75,274.64,277.96,285.12,275.36,262.90,234.60,236.77,260.10,241.77,230.90,224.08,221.91,224.61,228.45,233.84,241.95,249.92,263.47,251.68,248.95,246.64,244.55,242.24,243.16,245.03,,248.98,257.57,251.98,253.84,257.58,260.99,269.08,270.74,277.83,287.48,293.62,284.37,281.26,273.91,266.61,255.80,253.65,251.09,261.56,257.83,249.71,309.96,296.54,300.98,313.16,325.34,294.35,247.83,252.74,262.62,282.47,273.99,292.54,295.67
2016-02-01 21:54:07.333000,L8,302.41,291.51,283.39,275.47,275.80,281.31,270.81,258.51,227.96,221.21,248.74,238.84,226.82,221.56,218.94,220.32,226.63,230.10,238.03,,,,,,,,,,,251.57,258.68,255.55,255.14,255.51,258.93,261.51,270.25,280.78,287.79,297.22,286.41,278.31,273.18,263.82,257.64,316.09,305.26,265.79,255.13,248.58,294.32,284.81,287.28,290.68,300.29,291.56,244.40,250.89,256.09,258.97,266.31,271.70,281.53
2016-02-17 21:53:58.323000,L8,305.07,292.81,286.59,280.98,289.31,285.99,281.75,275.06,239.72,230.90,257.63,244.25,232.08,223.72,222.71,226.92,229.16,235.66,246.46,250.77,265.34,254.36,250.72,244.63,246.59,246.56,257.40,257.29,256.71,264.81,271.88,263.80,273.75,270.49,272.96,270.17,284.59,286.89,299.35,303.40,299.87,287.72,279.32,270.17,276.71,266.71,265.58,271.81,261.21,263.82,296.02,290.17,292.22,297.79,303.56,298.72,261.44,263.50,263.96,270.01,270.78,280.41,285.87
2016-03-04 21:53:57.602000,L8,578.56,299.00,312.69,328.08,284.41,285.26,275.11,316.15,324.69,337.52,341.71,329.89,230.56,223.69,220.96,223.84,229.24,234.86,241.18,250.85,261.49,253.17,251.83,248.06,246.20,243.17,242.90,248.70,249.06,252.29,258.76,255.19,259.76,258.99,260.13,264.12,274.96,281.11,290.71,296.00,290.08,279.03,290.64,272.37,261.12,252.58,255.62,260.41,257.39,252.73,297.11,294.02,348.58,293.07,302.48,297.31,250.09,254.81,258.96,262.99,264.95,275.05,283.21
2016-03-20 21:53:51.169000,L8,565.90,290.18,280.59,277.93,284.16,284.97,271.07,259.78,226.41,249.20,274.48,248.80,230.02,222.35,218.64,222.92,226.34,231.40,237.45,,,247.96,248.66,245.07,244.48,243.50,245.28,249.11,253.71,253.27,262.71,262.34,261.35,261.54,263.68,268.89,278.55,285.97,291.72,296.17,293.53,280.58,280.84,337.37,334.30,,343.45,261.16,255.86,339.38,305.98,343.80,346.33,292.12,298.22,294.75,,,,,288.21,359.03,278.37
2016-04-21 21:53:36.277000,L8,301.50,286.34,279.93,286.50,277.45,279.86,287.22,251.52,212.20,234.45,297.47,,,,,,,,,,,,,,,,,,,,257.60,254.02,258.02,256.88,261.71,268.44,269.08,,,,,,,,,247.01,256.36,254.07,257.29,250.91,293.74,347.38,298.89,,,,248.29,313.36,248.35,252.27,260.22,308.89,317.42
2016-05-07 21:53:39.461000,L8,,,,,,,264.72,234.27,236.00,218.67,,,,,,,,,,,,,,,,,,,,,,,,,,,295.89,333.08,322.80,289.60,308.19,325.21,,,,,,,,,,,,,,,,,,,,,
2016-05-23 21:53:41.571000,L8,647.71,292.99,281.46,280.95,277.55,286.35,281.59,269.79,239.91,257.61,276.39,248.26,230.29,225.66,222.58,227.68,229.07,235.81,240.23,250.59,263.76,254.36,253.42,249.36,247.27,244.30,246.17,246.30,,250.89,261.66,258.24,259.25,259.54,261.74,265.43,276.24,285.20,292.29,299.22,287.49,283.90,277.16,271.69,259.71,258.09,258.54,262.31,257.34,253.34,309.05,317.24,305.02,322.27,310.42,301.93,251.33,261.27,299.69,277.02,278.99,309.21,333.77
2016-06-08 21:53:45.728000,L8,278.91,267.44,258.47,253.03,249.66,256.31,240.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-26 21:54:04.677000,L8,288.58,281.03,279.46,263.27,257.06,259.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.26,276.01,265.80,275.22,284.85,289.55,,224.70,225.21,237.70,247.49,258.37,276.09
2016-08-11 21:54:06.433000,L8,290.65,277.11,266.98,259.74,257.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.41,274.07,,,,,,219.92,221.90,239.28,253.86,251.74,265.94
2016-08-27 21:54:14.090000,L8,647.63,300.39,299.60,278.26,274.42,280.83,267.50,252.66,218.71,223.22,242.36,240.16,227.13,222.23,218.55,220.52,225.12,226.74,232.79,,,,,,,,,,,,,,,,255.28,260.00,272.05,280.33,289.29,296.59,286.24,277.56,277.11,269.04,257.48,255.83,255.01,257.71,254.08,248.08,307.11,296.05,288.78,291.60,300.41,292.72,244.94,253.85,257.99,269.64,271.82,280.02,290.90
2016-09-12 21:54:18.117000,L8,577.09,337.75,359.55,341.23,324.45,324.57,283.36,257.24,212.96,226.41,290.30,237.92,227.11,221.04,220.22,222.67,227.00,228.45,232.34,,,,,,,,,258.38,258.53,263.36,269.86,263.88,269.97,270.01,269.09,275.42,281.00,289.78,294.08,299.38,290.41,282.20,282.54,274.66,260.78,256.60,257.84,262.39,253.74,254.03,300.67,293.14,285.62,291.25,299.64,294.52,250.74,263.38,265.07,267.52,267.59,277.93,284.64
2016-10-14 21:54:24.092000,L8,305.60,288.45,279.27,273.12,274.94,280.95,274.19,261.73,227.64,227.11,246.75,244.85,231.94,224.77,224.51,227.78,230.34,234.36,240.50,248.46,260.16,250.26,249.24,241.02,243.27,244.27,243.42,244.92,,254.77,261.39,258.11,261.82,258.10,260.71,264.15,278.80,284.39,292.46,294.42,286.66,276.27,278.01,270.57,258.74,258.12,260.65,261.65,254.43,248.20,302.24,296.04,293.49,299.40,304.78,295.73,250.78,254.09,260.72,267.01,268.35,276.39,284.00
2016-12-17 21:54:19.694000,L8,311.67,298.87,289.34,280.21,276.05,286.12,280.97,270.06,248.10,242.96,260.15,249.68,239.87,230.69,228.18,233.01,237.16,248.68,256.07,259.17,276.59,292.83,293.58,290.04,246.75,244.76,298.74,307.39,248.09,263.57,260.60,267.96,263.05,277.18,294.54,303.64,315.54,317.56,313.08,330.47,329.52,331.97,337.94,324.77,306.83,281.13,304.61,291.99,278.78,277.78,315.86,311.22,314.64,314.63,323.80,327.91,279.27,280.88,320.22,291.05,299.74,292.98,306.56
2017-02-03 21:54:05.431000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.96,260.55,,,,,,,220.36,238.03,239.46,245.15,260.58
2017-06-11 21:53:45.526000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.45,264.46,,,,,,,,229.26,246.50,246.72,263.76
2017-08-14 21:54:07.255000,L8,295.37,278.75,268.46,259.35,256.69,263.08,258.15,244.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.91,235.55,237.11,288.63,282.29,284.60,282.75,287.19,290.91,233.51,231.36,232.41,251.83,260.31,268.00,275.40
2017-10-01 21:54:18.775000,L8,610.15,293.22,282.12,274.41,273.16,282.72,275.25,261.64,234.09,226.23,250.59,247.90,237.18,229.64,224.82,230.62,231.63,238.66,246.42,255.78,264.91,257.44,256.85,249.14,246.99,246.41,249.62,251.65,252.96,254.06,263.67,259.09,260.29,268.36,260.44,273.27,279.01,288.12,296.00,299.62,288.54,284.43,284.96,274.22,265.75,256.67,260.86,264.57,257.22,256.85,301.03,297.68,293.33,310.07,302.60,301.64,250.91,258.02,260.97,265.72,282.82,279.46,288.47
2017-12-04 21:54:13.271000,L8,305.42,285.68,278.13,274.50,273.31,280.06,273.85,263.37,238.20,217.88,250.18,248.26,236.02,226.67,222.30,228.84,230.96,237.97,242.21,252.79,264.66,256.83,254.22,249.61,247.59,244.25,244.34,247.44,248.28,252.10,259.71,256.56,258.77,255.93,257.96,260.33,270.47,278.12,292.08,293.60,284.80,278.86,271.51,269.37,258.28,253.24,256.80,263.52,259.38,250.87,302.20,308.22,293.11,310.53,311.55,297.55,248.52,252.22,258.50,263.11,265.72,278.63,284.51
2018-02-22 21:53:49.659000,L8,306.29,281.85,271.42,267.75,269.28,252.58,,,,,,,,,,,,,,246.34,254.99,255.71,253.00,248.22,244.07,242.10,239.90,,,,,250.30,253.40,336.55,258.84,262.05,355.72,374.92,291.79,291.89,285.69,285.83,273.79,275.83,258.50,253.41,254.06,261.99,257.78,246.00,296.96,302.83,307.82,309.91,309.16,322.28,241.58,250.28,245.03,267.32,304.52,305.02,292.57
2018-03-26 21:53:33.717000,L8,614.81,295.70,291.08,281.68,296.55,291.70,282.54,267.76,240.22,275.25,252.00,269.97,248.00,239.60,235.16,235.17,238.84,245.25,253.93,261.46,275.55,269.43,265.33,264.94,257.56,259.40,261.74,258.88,263.24,270.14,278.86,272.81,271.33,269.66,266.64,267.98,280.34,286.86,303.98,302.34,294.20,281.61,281.74,275.88,280.88,268.36,268.16,275.97,270.43,274.92,369.53,344.34,359.13,365.55,,,265.86,268.06,273.28,279.85,280.99,326.80,355.09
2018-06-30 21:53:07.704000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.19,261.87,,,,,,218.99,219.84,229.75,230.26,236.09,264.60
2018-07-16 21:53:15.277000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.74,262.69,,,,,,,,214.67,234.14,226.68,266.51
2018-08-01 21:53:22.789000,L8,306.61,291.28,279.54,269.58,272.20,279.67,271.53,261.65,236.32,217.68,248.74,245.09,232.44,227.94,223.23,225.86,227.83,237.57,248.33,252.58,264.98,257.42,253.44,248.61,244.78,242.03,246.19,249.80,250.64,251.04,260.33,256.39,255.48,254.74,262.38,260.42,276.09,276.25,292.39,294.67,285.64,279.42,276.11,271.88,256.18,254.42,255.92,262.51,255.60,250.02,294.95,291.60,292.45,297.86,301.55,298.51,248.02,251.54,254.59,264.51,264.87,273.51,283.48
2018-08-17 21:53:31.689000,L8,587.02,290.44,279.79,282.79,277.68,284.93,280.71,267.81,249.97,234.10,260.09,255.00,246.84,237.53,234.38,234.57,237.00,242.90,249.88,261.79,276.84,269.18,274.99,269.86,274.39,279.81,272.39,268.23,268.96,276.27,287.54,293.44,294.78,302.31,297.95,303.54,,,,,359.48,329.95,321.68,346.66,305.93,307.66,301.52,293.62,287.18,272.96,321.95,311.58,303.60,306.52,312.48,302.86,270.13,278.21,293.85,295.38,302.67,296.76,321.40
2018-09-02 21:53:38.308000,L8,618.49,295.23,276.67,274.07,274.28,280.79,275.17,262.86,235.92,224.61,252.59,247.42,235.54,229.60,227.92,229.55,232.44,240.93,246.42,254.83,267.96,258.88,253.67,253.38,247.13,243.94,247.45,245.81,249.40,,,,,252.90,258.21,260.24,270.93,278.18,290.27,291.63,288.46,285.24,275.55,274.53,263.85,264.02,257.30,255.44,254.96,252.71,304.16,305.36,298.50,301.74,304.86,301.94,250.20,258.89,260.53,268.01,279.69,283.85,306.45
2018-10-04 21:53:50.552000,L8,601.91,305.05,277.67,272.78,274.28,284.55,273.46,263.20,237.19,227.67,266.10,248.68,230.85,229.75,231.77,236.96,238.02,244.37,248.33,259.81,269.64,264.86,261.41,255.73,254.09,250.49,255.41,247.15,251.65,250.70,258.75,254.99,253.52,254.64,257.05,262.43,270.44,279.69,287.42,292.74,287.57,285.14,270.95,268.97,262.96,262.97,260.90,255.87,257.08,251.64,307.33,300.86,308.93,296.36,303.54,298.33,246.96,253.27,255.66,269.62,271.09,283.50,296.43
2018-10-20 21:53:56.677000,L8,344.51,311.24,280.10,276.10,275.96,283.98,277.57,264.00,235.88,228.93,273.87,255.22,238.08,234.87,232.89,233.12,236.03,241.08,247.55,259.78,271.77,264.77,259.48,253.07,249.97,245.00,247.32,247.13,251.57,,,,,254.18,256.85,256.51,270.96,275.62,286.80,287.58,282.58,279.99,272.99,269.74,257.60,257.21,256.55,257.39,256.14,251.97,310.86,299.99,300.12,307.26,338.45,303.71,250.15,254.49,258.40,267.33,274.70,282.62,297.67
2018-11-05 21:54:00.051000,L8,596.45,301.68,286.82,280.15,275.45,284.57,278.03,265.05,239.17,260.48,251.20,247.81,231.33,228.35,228.70,231.33,230.64,240.91,246.05,259.59,269.51,262.38,259.51,251.08,248.14,247.31,254.23,253.11,251.83,260.00,267.82,259.68,256.33,272.14,271.72,267.78,273.57,281.96,291.58,305.90,285.42,280.45,275.44,273.91,256.87,257.23,254.59,264.88,265.71,262.12,301.88,318.05,293.68,314.09,354.63,298.25,255.59,260.49,263.21,272.38,270.64,281.64,306.77
2018-12-07 21:53:57.973000,L8,316.75,303.09,280.87,274.91,279.29,286.95,273.16,260.27,234.64,217.81,243.99,241.98,227.26,221.72,219.97,225.66,229.30,237.49,241.94,251.91,260.38,252.48,251.05,244.65,245.52,240.32,241.66,,,,,,,,253.87,256.98,265.07,273.93,283.95,287.16,279.82,276.97,274.01,267.35,254.12,250.95,249.09,259.85,253.24,255.25,306.87,307.25,300.29,319.88,352.89,296.10,248.19,250.08,255.01,265.09,267.04,281.32,294.59
2019-03-13 21:53:40.441000,L8,292.75,276.34,258.01,258.47,258.48,270.27,260.99,247.04,205.13,,230.59,232.52,218.86,212.75,209.47,214.50,218.19,221.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16 21:53:39.870000,L8,,330.97,290.44,275.42,273.03,273.99,267.39,257.59,239.27,221.08,245.52,245.95,232.11,224.72,220.68,228.61,232.49,241.17,254.28,265.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.84,270.26,278.85,287.72,292.55,296.63,,,,,,258.71,270.24
2019-06-17 21:53:54.928000,L8,599.67,300.38,296.13,289.32,290.24,293.84,288.90,284.28,277.72,225.55,257.51,252.99,244.21,237.30,229.81,231.90,239.95,254.87,250.97,255.63,274.59,265.85,260.82,257.74,266.30,260.83,266.98,271.12,263.83,263.97,268.75,273.72,270.66,271.67,266.55,276.21,285.99,304.80,302.46,298.34,290.43,285.14,283.44,274.34,264.76,260.07,263.30,266.94,261.17,257.33,302.82,309.27,315.09,329.47,327.26,302.80,253.97,261.71,262.82,271.84,273.33,280.84,290.97
2019-10-07 21:54:27.004000,L8,316.85,301.19,298.03,280.90,287.23,291.82,281.99,264.49,230.11,224.71,243.04,239.74,225.90,223.40,223.65,226.23,232.82,242.73,251.31,252.63,262.59,263.43,255.84,247.90,250.21,247.94,245.36,249.69,248.78,,,,,256.58,262.64,266.06,271.56,283.19,293.51,295.76,286.35,280.90,278.96,270.45,258.25,256.61,258.22,267.08,259.81,253.80,301.58,295.53,298.49,306.18,305.86,311.30,249.99,257.41,262.13,267.15,273.92,277.21,293.46
2019-11-08 21:54:26.682000,L8,566.89,295.08,286.24,283.69,283.23,287.19,284.31,271.43,242.98,212.78,245.09,245.03,228.08,225.46,222.37,234.72,230.11,242.51,240.44,249.64,285.57,258.17,251.79,242.99,247.04,245.10,243.42,249.91,,,253.46,275.76,279.00,266.00,279.45,284.90,293.67,293.04,307.17,308.62,299.39,293.93,291.68,286.00,263.40,275.06,265.90,279.52,267.38,258.87,352.59,299.69,299.50,297.15,305.72,304.77,258.22,261.78,312.49,273.15,274.40,277.03,334.51
2019-12-26 21:54:19.351000,L8,344.94,335.58,333.12,328.36,279.04,283.35,278.64,267.91,257.23,216.07,254.17,251.50,238.92,232.12,225.49,230.34,233.48,238.94,246.65,258.38,273.28,261.01,265.22,261.38,257.49,256.93,254.78,255.89,257.06,261.71,276.73,268.00,267.16,272.43,270.96,281.14,286.24,374.84,,315.65,318.68,323.98,305.83,332.73,325.08,262.20,258.83,264.41,261.50,253.69,300.88,318.03,330.42,296.98,302.69,297.88,252.45,271.92,261.59,264.70,267.69,273.81,284.86
2020-01-11 21:54:15.691000,L8,338.60,292.31,277.87,275.52,274.46,282.42,276.60,264.67,248.14,213.72,247.49,247.54,233.02,225.64,222.29,227.66,227.30,232.44,240.68,251.39,268.56,256.90,253.14,243.96,249.20,243.27,242.83,,,247.21,263.64,259.06,257.27,259.45,263.45,267.09,278.44,282.05,294.61,296.28,286.91,376.92,,,347.23,309.65,342.29,345.60,324.76,253.21,299.96,318.81,304.21,313.08,303.47,290.05,251.71,271.92,260.50,313.68,274.30,275.69,283.96
