dates,satname,nzd0215-0000,nzd0215-0001,nzd0215-0002,nzd0215-0003,nzd0215-0004,nzd0215-0005,nzd0215-0006,nzd0215-0007,nzd0215-0008,nzd0215-0009,nzd0215-0010,nzd0215-0011,nzd0215-0012,nzd0215-0013,nzd0215-0014,nzd0215-0015,nzd0215-0016,nzd0215-0017,nzd0215-0018,nzd0215-0019,nzd0215-0020,nzd0215-0021,nzd0215-0022,nzd0215-0023,nzd0215-0024,nzd0215-0025,nzd0215-0026,nzd0215-0027,nzd0215-0028,nzd0215-0029,nzd0215-0030,nzd0215-0031,nzd0215-0032,nzd0215-0033,nzd0215-0034,nzd0215-0035,nzd0215-0036,nzd0215-0037,nzd0215-0038,nzd0215-0039,nzd0215-0040,nzd0215-0041,nzd0215-0042,nzd0215-0043,nzd0215-0044,nzd0215-0045,nzd0215-0046,nzd0215-0047,nzd0215-0048,nzd0215-0049,nzd0215-0050,nzd0215-0051,nzd0215-0052,nzd0215-0053,nzd0215-0054,nzd0215-0055,nzd0215-0056,nzd0215-0057,nzd0215-0058,nzd0215-0059,nzd0215-0060,nzd0215-0061,nzd0215-0062,nzd0215-0063,nzd0215-0064,nzd0215-0065,nzd0215-0066,nzd0215-0067,nzd0215-0068,nzd0215-0069,nzd0215-0070,nzd0215-0071,nzd0215-0072
2017-10-01 21:53:54.824000,L8,,403.56,396.72,383.17,375.92,359.82,371.96,378.51,368.17,370.83,371.20,,,354.40,356.24,349.17,347.25,350.72,343.41,346.24,349.19,347.73,284.19,,376.05,385.84,389.58,383.86,378.21,370.13,366.19,354.45,351.50,347.08,340.73,325.15,325.55,334.89,326.66,335.89,336.58,337.14,338.63,345.69,350.08,360.81,374.59,386.00,400.68,401.55,380.15,371.13,362.10,364.90,356.34,360.90,360.02,367.89,375.86,380.74,386.29,399.33,398.28,377.81,376.52,376.88,371.65,378.21,367.45,364.50,369.91,371.79,387.23
2017-10-17 21:53:58.321000,L8,,401.27,387.73,387.58,377.81,358.96,365.41,370.28,369.38,363.93,375.59,370.90,359.42,357.68,359.11,354.59,352.06,354.11,343.48,349.07,356.20,350.62,285.40,,366.29,382.89,390.14,384.87,379.59,371.32,361.50,347.43,345.78,334.66,328.04,316.96,318.06,326.07,315.28,324.27,322.72,322.30,326.32,333.23,338.97,351.39,363.81,377.04,396.72,397.38,380.28,369.38,363.44,363.94,,,369.22,372.28,370.75,378.30,385.17,396.99,397.83,379.69,377.20,376.05,369.92,375.79,369.20,363.86,372.29,372.53,389.56
2017-12-04 21:53:49.317000,L8,,402.56,385.44,382.91,363.46,351.38,359.35,366.70,357.66,358.96,373.40,360.47,351.37,354.38,355.20,351.13,347.31,350.80,342.37,346.10,352.41,343.57,279.79,340.48,363.75,376.15,386.94,380.07,374.14,366.62,355.82,341.77,342.26,332.92,326.86,317.92,320.44,328.76,319.03,328.24,328.48,328.21,334.22,339.35,344.95,356.76,371.52,381.92,395.67,394.97,370.64,362.74,351.48,349.08,351.50,349.27,350.54,358.47,364.73,372.24,378.18,392.90,388.70,374.18,369.03,369.33,366.73,372.68,365.61,360.36,366.60,364.27,384.12
2017-12-20 21:53:52.460000,L8,,405.34,376.78,383.04,357.96,358.20,358.06,362.96,360.34,357.11,368.33,361.87,353.61,355.90,358.01,363.67,371.82,,,,,,,,363.55,373.71,387.20,381.63,374.22,366.89,356.43,341.15,340.76,332.01,325.85,322.00,322.25,331.06,319.32,327.03,327.70,334.29,333.00,337.49,345.46,356.98,368.91,382.06,394.29,396.06,372.11,361.45,355.19,349.33,351.81,351.76,350.95,356.76,367.64,374.74,381.10,394.43,387.00,371.70,372.44,368.69,386.55,374.78,356.24,360.27,368.52,364.18,385.81
2018-04-11 21:53:01.396000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,398.38,398.95,390.36,385.97,377.58,368.12,357.86,354.97,351.65,340.16,336.39,330.99,340.78,334.80,342.15,344.66,350.55,347.94,361.46,358.96,366.59,385.83,396.07,410.07,405.99,390.23,376.81,371.99,,,366.17,373.16,375.18,384.48,389.84,399.83,412.51,405.24,390.80,383.55,379.25,377.32,377.92,369.63,370.47,378.24,376.38,392.93
2018-05-29 21:52:29.440000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,388.44,403.04,391.84,386.85,378.09,372.16,354.96,356.23,347.94,340.56,333.15,331.27,342.96,336.43,344.39,338.94,343.33,346.39,353.24,360.61,370.61,386.52,398.50,403.77,406.18,389.02,374.46,369.81,364.44,360.40,365.72,362.56,374.03,378.38,383.20,394.82,406.35,400.09,383.02,378.64,378.12,376.05,376.03,369.05,369.77,375.80,376.78,390.24
2018-07-16 21:52:51.323000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.85,353.45,367.13,379.93,376.24,372.92,,,369.80,383.06,397.47,411.30,404.09,,,,,,,,,,,,,,,,,,,395.87,385.35,382.90,390.59,385.53,391.42,398.31
2018-08-17 21:53:07.726000,L8,,,,,,,,,,,,,366.79,362.93,362.29,369.55,357.59,363.72,364.57,,,,,,,387.75,399.38,386.78,380.58,377.42,365.48,358.00,352.48,349.47,339.01,329.18,328.54,339.76,331.46,341.54,344.31,343.59,340.22,347.52,358.38,366.60,382.39,392.50,407.19,406.20,388.04,375.29,367.25,361.34,358.21,361.53,359.50,371.11,379.21,379.50,388.08,404.76,398.12,379.91,377.35,375.63,395.61,377.98,371.32,377.91,380.48,379.39,398.42
2018-10-04 21:53:26.589000,L8,,399.43,399.46,391.94,373.15,368.21,372.21,371.18,371.61,366.44,378.69,,357.28,357.84,358.80,354.08,355.15,356.36,356.41,348.83,361.34,363.15,,,367.32,380.37,389.93,385.46,376.83,371.13,364.60,352.58,349.95,343.12,330.46,328.45,324.89,335.94,329.17,338.35,338.51,339.36,337.80,344.04,351.42,360.57,376.91,385.52,398.90,400.78,379.57,367.67,359.83,353.31,354.59,356.53,355.54,371.31,373.97,377.20,383.48,398.74,392.76,373.63,373.55,372.71,375.44,373.87,362.26,361.82,368.45,372.03,388.98
2018-10-20 21:53:32.714000,L8,,,,,,,,,,,,374.64,354.93,358.11,358.85,361.28,358.85,355.95,356.14,348.74,365.93,359.19,,,366.87,382.32,390.80,386.49,383.54,370.97,363.63,353.31,348.37,342.76,329.69,329.41,326.51,334.92,331.39,338.39,335.54,340.59,339.57,343.94,350.54,360.24,377.24,387.93,396.91,395.85,379.67,361.34,356.89,351.45,352.66,351.93,354.00,366.76,366.67,376.52,380.44,395.09,393.43,373.84,372.83,368.99,368.02,378.09,361.39,363.05,368.37,370.46,388.52
2018-11-05 21:53:36.088000,L8,,,,,,,,,,,,,364.31,357.98,358.68,363.69,354.61,355.35,356.99,361.39,362.41,360.64,,,366.89,383.05,392.79,385.17,376.73,379.49,366.30,358.98,354.55,346.83,331.55,327.84,323.09,334.49,327.68,335.40,342.92,344.81,337.01,342.64,349.25,360.04,376.38,384.57,401.86,401.60,380.76,370.93,360.38,352.10,352.31,359.66,357.32,361.75,374.60,375.17,383.28,398.51,391.22,375.10,375.10,374.82,374.82,374.77,366.89,360.76,369.76,367.54,388.93
2018-12-07 21:53:34.018000,L8,429.93,394.74,391.14,373.64,372.44,366.61,369.18,370.95,365.47,370.81,367.68,372.05,355.76,354.86,355.39,347.75,344.38,344.54,341.27,348.49,356.94,350.47,326.18,,366.85,378.22,388.40,381.83,379.96,378.38,371.32,353.70,352.25,351.11,343.89,335.06,325.67,336.52,327.81,334.20,331.89,335.32,333.72,341.09,349.35,360.63,371.28,379.50,396.82,397.27,375.37,365.24,355.00,350.54,351.20,353.78,351.35,358.25,367.05,372.92,380.16,395.00,388.80,371.98,370.48,373.80,370.46,372.98,369.70,361.92,368.51,364.45,377.80
2019-01-08 21:53:31.930000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.54,362.71,350.17,341.52,343.84,342.26,359.06,336.99,337.86,339.67,340.31,341.32,346.18,349.28,358.62,374.24,386.80,396.22,398.85,380.12,368.64,358.23,351.43,350.98,350.03,349.54,356.41,363.47,372.56,381.11,389.94,392.64,370.18,373.90,371.14,347.76,341.26,365.59,395.11,359.10,361.66,384.16
2019-01-24 21:53:28.041000,L8,,,,,,,,,,,,,346.88,351.57,354.72,350.26,348.36,348.56,350.14,349.00,352.24,344.06,286.89,344.25,365.38,377.78,388.83,381.43,375.94,367.64,359.83,347.75,349.50,368.93,,,323.62,331.24,324.37,332.08,329.67,333.77,335.05,339.88,346.84,358.49,370.16,384.23,397.19,402.53,377.17,365.59,355.95,349.57,344.23,343.13,344.90,352.29,349.66,364.52,366.62,377.87,374.64,360.11,353.85,356.86,352.29,353.97,350.10,298.13,,,
2019-02-25 21:53:22.406000,L8,,401.52,393.16,381.40,374.17,358.36,372.56,375.80,370.25,370.01,373.21,,362.03,366.29,366.00,373.14,358.71,360.30,362.03,367.44,,,,,375.91,383.46,392.65,387.17,381.09,373.49,365.93,353.43,350.53,345.08,336.52,331.14,330.32,340.34,334.11,340.10,336.81,343.57,340.68,348.46,354.30,363.94,381.26,388.81,400.54,398.04,378.00,369.33,361.14,359.38,355.10,364.95,361.27,368.80,373.99,381.34,387.24,403.85,396.76,377.34,373.28,372.13,369.81,372.14,368.97,363.45,372.30,374.57,386.79
2019-05-16 21:53:15.907000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,390.06,400.35,393.50,386.70,380.17,380.29,360.65,352.99,349.00,339.03,336.09,333.63,342.63,339.83,349.50,344.98,351.01,345.33,348.65,361.18,369.62,389.34,397.27,410.72,,,,,,,,,,,,,,401.39,387.26,383.61,381.26,380.97,381.04,374.12,375.16,381.30,378.35,393.62
2019-06-01 21:53:24.564000,L8,,397.84,389.13,384.93,375.07,358.92,368.43,370.90,367.19,365.11,370.06,,356.37,361.41,362.26,351.92,354.45,353.67,343.82,348.54,363.51,350.51,297.19,,371.23,384.14,396.68,391.70,390.67,378.67,363.06,347.92,351.24,344.85,334.06,333.83,335.46,340.75,333.17,330.38,,,,,,,,,,,324.04,355.20,367.30,364.87,362.96,363.98,361.46,367.57,366.84,376.39,382.23,398.84,394.67,382.78,377.81,375.05,327.67,344.58,347.02,358.08,362.30,366.48,382.00
2019-06-17 21:53:30.969000,L8,,,,,,,,,,,,,,,,,,,,,,,,,375.22,391.69,399.97,397.26,390.31,388.47,382.82,357.70,358.93,352.69,340.67,334.57,335.89,346.69,339.87,354.76,358.72,352.02,347.32,355.21,362.63,373.07,391.71,397.09,,,,,,,,376.06,369.91,381.94,389.96,384.57,399.82,413.98,405.79,387.69,379.73,382.72,383.25,380.76,374.72,382.09,383.00,384.24,394.17
2019-08-04 21:53:45.137000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.23,384.53,378.47,387.94,372.42,379.33,,340.80,340.06,345.10,342.40,348.44,376.91,,,,,,,,,,,,,,,,,,,,,,,,,,393.96,392.74,398.38,403.77,401.08,391.75,396.20
2019-10-07 21:54:03.049000,L8,,,,,,,,,,,,,,,,,,,,,,,,,371.52,383.55,393.55,387.51,385.12,376.06,365.96,347.77,350.84,341.27,331.85,326.90,328.36,336.05,331.81,341.02,339.43,339.76,340.12,345.72,352.96,364.12,379.60,390.53,406.50,403.24,380.83,371.06,370.05,356.32,360.80,357.45,357.86,367.97,375.10,379.69,386.83,399.80,397.27,379.59,378.56,377.61,379.57,378.17,367.59,363.58,371.81,380.00,388.80
2019-11-08 21:54:02.728000,L8,,,,,,,,,,,,,357.56,363.69,360.18,357.16,353.47,350.89,344.21,353.64,362.13,346.31,282.44,,364.62,377.96,388.91,383.69,378.86,369.91,393.35,,355.80,336.94,327.98,324.59,325.25,335.76,330.34,334.74,332.29,330.57,336.28,343.20,348.94,369.65,384.13,357.28,341.27,300.71,,,,,,,,,,,,,,,,,,353.18,350.43,400.86,373.38,365.50,358.43
2019-11-24 21:53:59.608000,L8,,,,,,,,,,,,,354.90,361.82,362.11,366.40,359.42,357.58,353.65,357.86,367.39,353.06,,,367.03,382.05,403.15,389.74,380.57,370.42,361.30,348.98,346.42,338.13,330.15,326.13,328.44,336.39,331.92,336.18,338.38,336.71,339.80,343.83,352.50,362.87,378.39,388.47,400.00,398.42,380.07,369.57,364.58,351.89,356.77,350.10,355.37,360.59,372.48,378.24,384.80,398.73,393.05,379.30,377.05,371.70,378.65,377.66,366.30,362.70,368.90,378.36,396.43
2019-12-26 21:53:55.397000,L8,,402.76,397.25,383.56,374.16,367.61,369.76,375.35,369.45,373.34,367.97,,351.44,358.93,358.99,348.39,346.75,348.96,339.78,345.55,355.59,343.43,284.20,344.38,368.12,377.09,389.18,381.54,376.29,369.57,362.31,346.89,344.03,339.99,329.06,325.03,324.52,332.22,325.72,331.72,334.54,345.49,337.30,343.14,348.36,360.60,369.08,385.69,401.53,402.01,387.28,369.86,362.55,352.88,361.83,350.64,355.67,363.49,370.42,377.82,384.68,397.78,393.33,375.15,376.39,375.87,376.68,377.63,370.97,363.27,373.68,373.78,383.34
2020-01-11 21:53:51.736000,L8,,402.00,388.56,384.63,369.02,365.80,366.62,371.36,360.91,360.59,367.10,364.18,357.48,364.39,362.97,369.67,356.04,359.67,350.72,355.41,365.54,363.29,,,365.93,379.17,390.42,384.32,378.18,369.90,359.68,346.56,347.24,337.81,331.38,328.40,329.53,337.30,333.39,335.08,346.58,339.04,337.63,343.93,355.29,363.98,377.93,389.10,399.81,398.55,384.95,366.51,359.35,352.75,354.97,346.64,353.95,359.76,366.87,378.67,383.20,398.47,391.43,378.16,373.88,371.77,377.20,375.48,361.02,362.85,370.27,367.80,377.85
2020-01-27 21:53:47.263000,L8,,,400.58,385.86,367.62,359.06,364.00,365.22,364.85,363.56,371.24,369.11,354.05,362.46,362.16,351.47,353.04,356.71,347.59,347.95,363.32,343.43,282.21,341.27,364.56,379.60,388.45,383.47,377.28,368.13,357.49,345.43,344.29,337.97,330.34,326.74,325.30,335.48,327.73,330.07,330.37,328.78,335.80,342.55,350.56,362.73,374.28,386.51,396.30,396.32,377.73,364.07,353.84,349.88,351.33,346.28,350.56,356.39,363.89,375.24,381.62,397.97,387.51,376.03,372.17,370.44,370.66,374.78,358.29,360.09,367.20,364.13,374.74
2020-02-12 21:53:42.905000,L8,,,,,,,,,,,,364.62,358.25,366.31,368.37,373.29,364.02,364.46,363.01,360.20,371.11,,,,367.87,378.95,390.65,382.42,378.27,368.89,359.22,345.90,345.65,337.12,334.16,328.40,330.15,336.49,336.08,334.54,337.30,335.80,341.30,344.57,356.29,364.91,381.97,392.19,400.75,400.87,379.30,365.36,359.40,351.84,354.54,348.24,354.52,360.03,367.22,378.43,383.43,400.48,393.43,379.29,378.96,371.63,393.71,382.10,392.86,362.03,395.58,396.97,398.26
2020-03-31 21:53:22.236000,L8,,,,,,,,,,,,,361.56,364.64,367.86,358.55,362.99,361.06,363.11,371.70,,,,,367.74,382.39,393.04,386.71,381.63,371.39,364.27,351.17,350.64,340.77,335.17,329.41,330.42,339.65,333.63,341.22,333.40,318.75,327.88,332.28,340.23,355.19,364.17,383.78,404.88,407.82,392.96,373.27,368.16,359.87,,368.58,357.72,380.37,378.03,383.29,397.68,,405.74,383.84,386.52,383.68,378.80,380.82,370.88,363.95,368.47,369.98,378.90
2020-06-03 21:53:12.345000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.86,391.04,380.47,383.99,401.89,394.46,379.97,376.82,370.12,371.36,373.22,363.60,364.86,370.22,367.64,378.89
2020-07-21 21:53:34.880000,L8,,325.64,359.34,344.20,327.68,317.90,318.24,334.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.73,297.96,310.78,318.31,317.08,314.75,304.93,294.12,,,,367.27,376.31,361.36,350.85,346.38,343.86,342.29,341.58,348.53,352.95,359.12,369.80,374.83,390.99,385.37,366.61,361.95,361.10,357.18,362.31,347.31,350.84,357.40,354.35,353.37
2020-10-25 21:54:00.296000,L8,,404.80,391.69,390.61,379.95,362.28,375.53,,,,,,360.60,366.46,365.60,374.80,357.54,360.73,355.97,362.35,365.83,368.99,,,372.11,386.33,393.57,389.51,384.10,378.66,366.26,356.23,353.64,348.28,337.45,333.23,329.43,340.43,330.94,339.17,347.55,330.52,341.53,349.09,357.37,369.13,383.29,393.65,404.86,406.95,381.78,371.58,358.76,357.12,358.90,360.77,361.08,367.71,378.02,382.04,393.01,412.57,407.50,383.12,377.02,375.95,379.15,376.94,371.51,376.66,378.15,379.20,389.55
2020-11-10 21:53:57.133000,L8,,,,,,,,,,,,,359.42,365.75,365.09,357.35,354.25,354.01,346.98,353.52,363.25,348.25,297.96,,370.96,383.54,396.50,386.87,384.12,376.48,365.21,355.42,351.82,350.88,336.63,335.95,331.94,339.08,330.12,337.84,340.06,337.67,346.41,352.76,358.53,372.08,386.12,394.97,411.69,,,,,,,366.14,366.61,377.05,382.19,392.94,397.06,,404.86,390.09,380.80,380.47,380.09,380.74,374.23,378.52,384.73,382.78,391.09
2020-11-26 21:54:00.815000,L8,,,,,,,,,,,,,,356.77,359.90,363.86,352.14,354.98,349.95,370.09,,,,,,,423.71,386.40,388.22,373.71,370.76,358.67,352.02,349.61,331.74,332.28,324.94,332.62,323.81,331.05,343.73,334.06,337.21,343.91,350.57,366.30,378.04,389.86,409.93,404.84,389.09,372.37,368.23,364.04,360.60,364.08,361.07,372.03,375.85,390.26,395.92,,403.68,386.35,380.54,378.25,374.67,377.94,373.20,372.52,380.70,380.77,388.42
2020-12-12 21:54:01.522000,L8,,400.97,390.21,392.44,376.28,357.06,373.49,376.75,368.58,371.98,372.69,371.51,356.28,361.68,360.47,368.48,350.97,353.61,350.53,354.39,364.02,364.73,283.58,,365.58,381.59,394.55,384.66,381.47,376.54,364.10,355.42,346.88,346.30,329.95,329.37,326.99,333.72,322.59,333.00,346.75,341.87,337.82,344.29,355.37,366.03,378.78,389.01,400.82,401.07,386.08,370.69,361.00,355.50,358.11,356.92,355.49,363.58,373.98,382.37,385.92,406.15,396.67,380.25,376.59,372.97,376.51,376.34,366.42,372.28,378.29,375.57,382.80
2021-01-29 21:53:48.540000,L8,,,,,,,,,,,,,,365.94,365.81,355.26,355.07,358.07,355.74,352.07,368.34,368.42,,,,380.05,390.64,387.02,384.31,372.86,367.08,348.91,349.91,345.23,331.58,329.75,330.38,336.88,328.33,332.81,337.85,332.52,339.63,346.78,355.17,370.06,379.97,392.66,400.97,404.21,379.81,369.08,360.01,356.79,365.57,354.35,355.69,368.19,373.45,384.12,400.31,406.14,404.09,382.44,395.44,380.47,377.70,377.77,366.19,355.02,367.25,362.70,407.36
2021-03-02 21:53:38.693000,L8,,,,386.21,374.96,355.05,363.23,363.63,361.32,358.20,373.41,380.61,351.92,357.95,358.83,349.27,348.24,349.95,342.07,347.24,355.03,342.37,285.01,,365.25,376.26,388.18,381.98,376.20,368.71,357.57,343.94,344.21,337.61,329.24,325.31,324.31,335.91,321.75,330.88,330.52,333.21,337.54,344.62,352.72,366.65,378.30,388.17,400.62,399.34,376.16,370.10,355.10,351.42,364.56,353.63,354.27,358.94,370.72,379.62,388.09,408.84,395.96,378.43,376.06,382.24,381.28,387.73,370.08,380.28,372.51,375.73,380.78
2021-04-03 21:53:26.137000,L8,,,,,,,,,,,,,,,,,,,,,,,,,369.91,385.09,399.59,397.62,387.52,389.43,375.79,361.17,353.64,351.91,341.68,339.38,337.65,345.22,337.58,339.58,355.41,351.29,346.14,355.85,360.52,371.95,387.72,397.11,412.05,410.24,391.61,383.91,366.25,362.31,,368.21,366.62,377.65,382.12,386.20,404.72,,408.83,388.47,384.52,380.86,382.16,381.33,374.39,373.92,381.67,377.83,386.99
2021-05-05 21:53:09.749000,L8,,,,,,,,,,,,,361.06,371.56,370.28,367.70,365.23,365.61,,,,,,,370.33,383.98,397.20,392.31,386.09,376.97,369.12,351.13,353.77,345.74,342.45,334.27,338.85,345.09,341.29,342.16,339.47,350.66,345.87,352.15,362.71,375.80,386.49,400.68,407.50,408.09,389.24,380.13,367.06,360.94,,373.98,362.30,381.96,384.83,396.15,407.43,,408.24,387.27,397.31,386.55,382.23,384.64,373.14,373.66,380.23,379.26,384.70
2021-06-22 21:53:32.717000,L8,,,,,,,,,,,,,359.57,367.61,370.30,365.16,357.65,366.51,,,,,,,380.58,391.61,396.95,384.27,384.55,374.43,363.75,355.55,352.03,348.56,341.65,341.88,337.29,343.43,339.75,339.39,337.94,348.20,347.78,357.79,367.04,378.00,389.02,404.27,,401.85,379.82,379.46,368.67,366.36,363.43,367.80,367.47,377.06,383.23,393.59,397.75,,407.36,390.70,386.88,378.49,379.64,377.94,370.61,378.12,385.63,385.40,388.53
2021-07-08 21:53:34.932000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,394.18,397.95,387.07,380.23,376.20,365.49,355.96,353.54,348.31,342.17,340.52,336.84,344.54,338.21,337.02,336.42,345.04,347.19,355.88,364.43,377.18,385.46,404.89,410.29,401.86,382.41,375.86,366.37,366.15,364.51,368.20,362.55,374.77,377.66,387.61,396.00,416.33,410.31,387.82,380.90,381.38,381.85,382.27,374.46,377.43,384.39,387.59,391.77
2021-08-09 21:53:47.526000,L8,,399.53,390.55,380.64,372.28,352.70,366.86,373.11,369.22,365.45,371.41,375.09,357.96,362.28,363.75,352.45,355.20,358.65,359.14,347.09,362.81,348.38,291.40,,372.25,385.33,389.95,380.75,377.32,370.38,361.21,344.68,349.56,338.09,336.08,328.71,331.92,339.06,331.48,334.39,333.68,335.20,341.05,350.35,356.26,372.45,380.93,392.44,404.57,396.24,375.78,367.47,360.82,359.51,354.72,363.80,361.38,369.11,371.15,385.33,390.52,,405.78,386.11,380.72,380.14,384.94,383.01,370.58,370.75,377.62,378.66,385.30
2021-09-10 21:53:56.812000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.10,380.01,372.12,381.64,352.98,360.87,362.39,331.51,340.49,340.48,336.79,374.68,362.03,367.85,349.93,357.51,401.97,387.16,419.98,,,,,,,,373.85,375.21,377.47,387.05,397.53,402.86,,425.23,394.21,391.35,378.80,376.43,373.67,377.98,382.47,395.00,393.18,393.31
2021-10-12 21:54:05.415000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.80,342.96,372.72,338.49,340.90,350.30,375.06,358.79,359.03,381.19,386.16,,,,,,,,,,,,,,,,,,,,392.91,385.51,400.37,410.04,408.77,406.36,411.72
2021-12-23 21:53:57.848000,L9,,,,,,,,,,,,,,358.74,359.73,352.38,348.41,350.52,354.04,351.64,357.89,348.94,297.26,,371.26,383.69,390.67,387.22,378.51,372.14,362.32,353.81,345.65,337.40,331.96,334.84,327.35,335.26,327.32,332.02,332.90,341.24,337.65,345.02,350.40,366.69,379.46,390.17,405.06,406.91,380.78,375.91,364.21,352.92,,367.66,359.34,366.30,377.57,380.14,388.82,407.10,397.23,379.43,373.07,367.57,351.22,342.42,358.56,343.11,,,
2021-12-31 21:53:55.291000,L8,,,,,,,,,,,,,,357.79,358.68,352.99,348.32,352.94,355.29,351.56,363.06,347.49,291.23,,367.48,378.68,389.41,382.95,376.20,369.57,359.77,354.92,344.15,340.17,329.64,326.28,326.38,335.39,324.22,331.72,331.00,338.32,336.10,344.35,351.96,363.05,377.36,387.68,403.89,407.86,378.85,374.11,357.81,352.14,358.65,354.37,355.68,359.22,378.78,379.92,384.44,404.54,394.39,376.48,375.91,371.98,375.84,377.30,373.98,378.45,380.73,382.73,392.33
2022-01-08 21:53:55.798000,L9,,402.33,392.39,380.31,366.34,360.00,368.85,372.75,369.40,365.14,364.26,372.51,359.56,362.83,362.38,355.07,351.25,354.07,354.14,351.26,362.43,348.60,287.02,,368.92,379.98,392.58,386.44,382.43,373.04,361.34,348.83,345.89,335.82,331.28,330.08,327.42,333.31,325.91,329.16,331.82,339.63,338.41,344.50,353.12,364.56,376.48,389.32,402.43,400.50,376.12,368.99,361.76,352.35,354.60,354.90,356.64,364.43,372.80,384.78,384.39,408.72,396.49,380.60,381.89,370.06,372.60,375.38,372.98,374.68,380.50,381.12,390.80
2022-02-17 21:53:43.465000,L8,,405.67,389.99,381.08,370.56,349.39,363.51,360.46,356.83,371.56,,,,,,383.89,347.44,350.74,359.01,347.31,356.51,345.75,285.64,,370.92,381.77,389.01,380.15,376.08,368.95,359.49,345.60,345.13,337.37,327.14,321.80,318.57,332.65,324.61,330.67,332.01,339.18,336.95,344.24,349.03,361.48,370.83,382.00,398.57,398.47,371.97,367.57,357.36,354.00,353.92,354.72,357.04,360.91,374.22,378.74,381.11,402.09,392.54,374.90,375.56,370.47,375.84,376.74,371.20,370.42,377.89,376.64,384.94
2022-04-22 21:53:28.835000,L8,,,,,,,,377.30,369.62,370.77,364.93,373.08,357.17,361.80,362.97,352.52,351.17,350.59,353.45,347.82,364.88,350.29,289.49,,,386.11,400.69,387.31,383.57,370.81,362.78,349.44,348.98,341.29,334.83,326.89,330.57,336.90,327.47,334.22,336.96,335.11,342.23,348.10,357.14,364.93,375.87,391.50,403.45,403.67,382.75,369.02,366.94,359.36,358.57,361.74,361.60,375.18,378.98,,,,,,,395.61,381.11,378.03,386.06,378.47,388.77,395.57,393.51
2022-04-30 21:53:24.906000,L9,,,,,,,,,,,,,,,,,280.34,365.88,348.35,339.21,342.77,333.96,274.50,339.84,370.38,382.88,389.84,373.38,370.70,364.63,356.10,348.04,340.85,331.78,328.87,323.16,327.02,338.41,325.86,332.92,,,,,,,,,,,377.69,372.56,362.46,359.41,357.61,361.27,360.67,366.79,371.67,378.53,381.82,407.65,398.90,377.11,,,,283.58,302.31,377.29,382.79,397.07,388.99
2022-05-16 21:53:14.305000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,393.49,409.04,395.39,386.85,377.37,365.46,361.79,353.84,353.17,346.05,344.93,337.31,344.32,336.33,339.61,340.85,350.52,347.98,356.39,366.84,374.90,391.32,401.38,,,,,,,,373.99,371.36,382.17,384.80,386.04,397.45,416.42,408.72,388.10,387.01,380.78,384.99,382.69,381.50,390.12,401.67,405.57,395.59
2022-05-24 21:53:36.556000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.05,374.36,364.72,356.91,355.29,349.19,352.15,338.76,345.34,338.69,344.45,343.51,352.35,348.71,360.07,369.84,377.70,393.10,404.16,,,,,,,,371.94,369.67,385.40,388.47,394.22,402.04,,406.22,388.97,390.81,387.53,386.05,383.11,384.63,388.31,394.93,392.21,398.73
2022-06-09 21:53:47.431000,L8,,,,,,,,,,,,,,,,,,355.81,359.22,347.63,361.80,348.83,271.60,336.18,363.81,376.32,386.53,375.87,373.64,357.34,351.00,337.90,,,,,,318.54,302.06,300.32,310.56,318.59,332.46,335.18,324.80,353.61,363.84,,,,,,,,,,,,,,,,,,,,362.61,301.78,,,,,
2022-06-25 21:53:54.601000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,401.83,411.78,408.66,393.73,391.76,379.45,370.23,359.91,352.19,352.31,340.55,341.17,345.01,346.42,345.29,345.39,355.65,352.32,360.38,366.93,378.42,389.30,408.38,,,,,,,,373.64,372.13,383.14,385.00,396.98,399.75,,412.46,392.77,396.54,389.16,382.71,384.69,382.46,383.74,391.53,388.96,396.84
2022-07-03 21:53:32.375000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,400.08,410.42,391.23,390.35,380.19,377.11,361.06,358.00,350.22,347.67,338.68,340.45,344.77,343.85,341.34,342.83,354.32,351.00,357.07,367.60,375.78,389.08,402.46,,,,,,,,,,,,,,,,,,390.93,390.96,385.09,386.98,387.82,392.08,392.24,400.22
