dates,nzd0215-0000,nzd0215-0001,nzd0215-0002,nzd0215-0003,nzd0215-0004,nzd0215-0005,nzd0215-0006,nzd0215-0007,nzd0215-0008,nzd0215-0009,nzd0215-0010,nzd0215-0011,nzd0215-0012,nzd0215-0013,nzd0215-0014,nzd0215-0015,nzd0215-0016,nzd0215-0017,nzd0215-0018,nzd0215-0019,nzd0215-0020,nzd0215-0021,nzd0215-0022,nzd0215-0023,nzd0215-0024,nzd0215-0025,nzd0215-0026,nzd0215-0027,nzd0215-0028,nzd0215-0029,nzd0215-0030,nzd0215-0031,nzd0215-0032,nzd0215-0033,nzd0215-0034,nzd0215-0035,nzd0215-0036,nzd0215-0037,nzd0215-0038,nzd0215-0039,nzd0215-0040,nzd0215-0041,nzd0215-0042,nzd0215-0043,nzd0215-0044,nzd0215-0045,nzd0215-0046,nzd0215-0047,nzd0215-0048,nzd0215-0049,nzd0215-0050,nzd0215-0051,nzd0215-0052,nzd0215-0053,nzd0215-0054,nzd0215-0055,nzd0215-0056,nzd0215-0057,nzd0215-0058,nzd0215-0059,nzd0215-0060,nzd0215-0061,nzd0215-0062,nzd0215-0063,nzd0215-0064,nzd0215-0065,nzd0215-0066,nzd0215-0067,nzd0215-0068,nzd0215-0069,nzd0215-0070,nzd0215-0071,nzd0215-0072,satname
2006-04-10 21:45:17+00:00,,,,,,356.84,366.78,376.71,375.12,374.48,372.8,,355.47,368.6466666666667,363.50666666666666,357.1566666666667,356.08,353.75,349.4466666666667,356.7966666666667,362.7366666666667,353.335,283.83,,369.0,378.8,391.14,391.25,383.5,379.36,373.76,359.57,359.96,349.45,341.2,337.78333333333336,338.32500000000005,341.70000000000005,332.8233333333333,338.0,342.0166666666667,339.71666666666664,342.62,353.2033333333334,358.43,368.24666666666667,380.4466666666667,392.42333333333335,409.06000000000006,,390.38,375.5,,,,,,,380.01,384.655,389.32500000000005,403.5133333333333,396.7066666666667,387.93333333333334,375.37999999999994,380.06333333333333,372.92,376.41,364.9433333333333,365.7833333333333,369.3633333333333,366.8566666666666,378.0733333333333,L5
2006-06-13 21:46:13+00:00,,,,,,356.84,366.78,376.71,375.12,374.48,372.8,,,371.6,367.63,360.855,360.23,356.89,351.74500000000006,359.01000000000005,362.295,349.15,281.83,,369.0,378.8,391.14,391.25,383.5,379.36,373.76,359.57,359.96,349.45,341.2,341.005,342.97,343.61,335.145,338.855,344.32500000000005,345.5333333333333,342.58,353.22,359.765,367.595,380.1350000000001,391.27,406.36,,390.38,375.5,,,,,,,379.01,383.87,391.99,403.355,396.28000000000003,387.605,374.44999999999993,378.43500000000006,373.955,376.56499999999994,368.44000000000005,368.64000000000004,373.7066666666667,368.22333333333336,379.20666666666665,L5
2006-06-29 21:46:28+00:00,399.62,362.42,,,,341.61,354.30999999999995,362.01,354.71500000000003,374.48,372.8,,,371.6,367.63,360.855,360.23,356.89,351.74500000000006,359.01000000000005,362.295,329.935,281.83,,369.0,378.8,391.14,391.25,383.5,379.36,373.76,359.57,359.96,349.45,323.16499999999996,330.74333333333334,325.9,330.105,335.145,338.855,332.37333333333333,336.53499999999997,331.225,342.93666666666667,359.765,358.9766666666667,369.44000000000005,379.06666666666666,391.97,378.21,376.81,361.51,344.02,338.63,336.98,324.94,332.19,332.12,358.38,369.925,374.905,391.26666666666665,386.0466666666666,378.07,364.75666666666666,369.4866666666667,364.3433333333333,376.56499999999994,359.0875,359.7925,364.91,358.7625,379.20666666666665,L5
2006-09-01 21:47:19+00:00,399.62,362.42,,,,326.38,341.84,347.31,334.31,,,,,372.96,369.82,364.62,362.72,359.85,355.73,361.98,365.44,310.72,,,,,409.05,399.89,385.37,384.27,,,,,325.115,327.17,327.09000000000003,333.245,336.96500000000003,344.66999999999996,332.53333333333336,336.59499999999997,337.66499999999996,340.36,362.47,360.09,373.5133333333333,381.75333333333333,377.58,378.21,363.24,347.52,344.02,338.63,336.98,324.94,332.19,332.12,358.38,369.925,380.34666666666664,390.5533333333333,382.62499999999994,379.4666666666667,369.3933333333334,365.69,365.57,376.58500000000004,360.395,361.14,366.9525,360.7,384.08,L5
2006-09-17 21:47:31+00:00,399.62,362.42,,,378.97,345.445,353.98,347.31,348.435,367.02,368.06,373.96,360.55,367.81,365.16999999999996,360.555,360.495,358.92,355.685,361.86,366.41999999999996,333.42,286.22,,,392.49,409.05,398.78999999999996,384.925,379.96500000000003,369.04,359.29,,,329.81,328.57666666666665,330.75,335.2633333333333,335.4433333333333,341.09666666666664,334.795,337.828,343.06666666666666,340.36,363.485,362.9825,375.37,383.99,377.58,378.21,363.24,347.52,344.02,350.505,348.33500000000004,324.94,348.15,350.7,364.16,373.98,382.7475,392.3825,387.67333333333335,380.0425,371.695,369.4433333333333,368.10249999999996,376.58500000000004,361.94599999999997,362.42600000000004,367.15999999999997,362.566,383.3925,L5
2006-12-06 21:48:41+00:00,394.565,367.84000000000003,364.25,353.32,360.25,342.92333333333335,348.1466666666667,343.36,344.99333333333334,351.22,356.425,355.6,357.89,359.45000000000005,359.15999999999997,356.49,358.27,354.105,355.64,361.74,367.4,333.42,286.22,,,386.675,390.735,388.84999999999997,378.57,373.3,352.84000000000003,352.11,346.73,324.51,329.13,323.0933333333333,329.905,332.645,333.32,339.135,330.34,335.546,343.6,322.37,360.32,363.07,372.98,381.1933333333334,377.58,378.21,363.24,347.52,344.02,350.505,348.33500000000004,324.94,348.15,350.7,356.735,369.035,384.71,388.69,381.67499999999995,377.18333333333334,369.39333333333326,364.27,365.4733333333333,375.36,360.47499999999997,361.63250000000005,366.055,360.995,392.6675,L5
2011-03-07 21:43:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.29,372.3,374.52,375.27,,,,,,,,,,,,,,,,,,,,,,393.23,,382.93,383.92,372.97,375.79,378.6,377.48,387.35,L5
2013-05-31 21:55:43+00:00,,,,,,,,,,,,,,370.54,368.25,371.86,358.94,365.32,357.09,366.48,372.63,,,,371.36,399.51,400.5,396.19,390.78,383.15,374.81,358.35,354.91,348.9,336.56,335.08,334.29,345.51,340.25,344.54,345.07,348.28,346.25,354.1,357.91,362.37,384.72,392.4,406.41,,389.42,376.12,371.66,368.75,,365.91,362.53,373.1,378.72,380.45,385.78,404.22,396.36,385.75,377.92,378.53,,376.92,367.8,368.73,374.56,375.28,390.41,L8
2013-10-06 21:55:33+00:00,,,,,,355.46,,,373.57,,,,,364.63,364.71000000000004,362.98,354.525,357.99,351.985,357.99,366.82,353.87,285.49,,370.565,391.82,400.5,396.19,385.215,378.215,372.33500000000004,358.35,355.31500000000005,348.9,337.45500000000004,330.21500000000003,331.595,338.895,333.395,339.35,340.435,346.375,343.36,349.055,353.135,359.4,378.405,387.955,406.41,,389.42,376.12,371.66,368.75,,365.91,359.39,373.1,378.72,378.53999999999996,384.235,400.01,396.46000000000004,382.70500000000004,376.485,378.53,,376.92,367.96000000000004,365.385,373.47,373.735,389.71500000000003,L8
2014-01-10 21:54:55+00:00,,,,,,355.46,,,373.57,,,,,358.72,360.64,355.775,349.875,351.125,347.87,352.81,363.72,353.87,285.49,,369.77,384.13,396.74,388.47,379.65,380.84,370.53,355.56,350.06,341.59,334.885,328.39,327.905,333.405,326.34000000000003,334.09000000000003,335.925,346.82500000000005,339.19000000000005,343.605,348.99,357.07500000000005,372.29499999999996,383.49,396.98,401.6,378.49,372.44,,353.71,360.02,,354.595,356.87,376.66,374.59000000000003,380.095,394.59000000000003,391.83000000000004,377.295,372.565,368.64,,375.17,363.39,362.03,379.23,367.96500000000003,386.37,L8
2014-02-11 21:54:32+00:00,,,382.23,,364.6,356.49,363.29,370.5,370.78999999999996,,,363.99,358.23,358.59000000000003,359.6333333333334,354.8966666666667,349.40333333333336,351.22,346.84666666666664,353.14000000000004,362.33666666666664,352.475,285.49,,368.03499999999997,380.555,392.815,385.525,377.845,376.8733333333333,367.1033333333333,351.87,348.34,338.79499999999996,332.55333333333334,327.00666666666666,327.1033333333333,333.38666666666666,325.75333333333333,334.0933333333333,335.08,345.56,338.1333333333334,342.9666666666667,348.53999999999996,356.8966666666667,371.9166666666667,383.32,396.3,401.6,374.86,372.44,356.36,352.625,356.85,357.95,354.08666666666664,359.475,374.96500000000003,373.72333333333336,379.92333333333335,393.98333333333335,391.14000000000004,376.2266666666667,371.24,368.64,370.85,375.485,363.12000000000006,361.53999999999996,375.5,368.52666666666664,388.1266666666667,L8
2014-05-18 21:53:11+00:00,,,382.23,,370.435,357.45,364.8,371.72,369.54499999999996,366.77,377.99,369.03499999999997,358.86,360.525,361.3233333333333,356.41,351.39333333333326,353.7966666666666,348.40333333333336,356.99333333333334,363.49,351.92499999999995,283.67,,368.015,380.725,393.3433333333333,386.73333333333335,379.52,377.08666666666664,365.19,351.58666666666664,347.4633333333333,339.06666666666666,331.18,328.47333333333336,327.7166666666667,335.3633333333333,327.08,335.67,335.55,343.69666666666666,338.2133333333333,344.65000000000003,350.67,359.0366666666667,374.56333333333333,385.5366666666667,397.03999999999996,401.6,376.41,369.885,358.815,354.64000000000004,356.77666666666664,359.315,354.41,361.1566666666667,373.37000000000006,373.56,379.87999999999994,394.22,389.4433333333334,376.3433333333333,370.53999999999996,370.725,371.01,376.3233333333333,361.87000000000006,361.29333333333335,373.97333333333336,366.37999999999994,388.15333333333336,L8
2014-06-19 21:53:23+00:00,,,382.23,,370.435,357.45,364.8,371.72,369.54499999999996,366.77,377.99,369.03499999999997,358.86,360.525,361.3233333333333,356.41,351.39333333333326,353.7966666666666,348.40333333333336,356.99333333333334,363.49,351.92499999999995,283.67,,370.34999999999997,382.6366666666667,394.03499999999997,388.34749999999997,381.50333333333333,377.3775,366.3375,352.945,348.97749999999996,341.475,332.2025,329.6625,328.83000000000004,337.41999999999996,328.875,337.41999999999996,336.7225,343.63,339.6875,346.08,352.0575,360.015,376.83000000000004,386.64,397.03999999999996,401.6,376.41,370.41333333333336,358.815,356.63,357.9975,360.09999999999997,355.8775,363.225,374.165,374.4775,380.66999999999996,395.3125,390.38,377.15999999999997,371.055,371.3933333333334,371.01,376.58500000000004,362.9425,364.685,373.2525,368.335,389.38,L8
2014-07-21 21:53:33+00:00,,,382.23,,370.435,357.45,364.8,371.72,369.54499999999996,366.77,377.99,369.03499999999997,358.86,360.525,361.93000000000006,355.89,352.2699999999999,354.9,348.175,357.43,362.02,351.92499999999995,283.67,,370.34999999999997,382.6366666666667,393.13333333333327,388.3066666666666,382.15,373.7033333333334,364.71666666666664,352.0733333333333,350.5033333333333,341.4366666666667,332.4633333333333,329.0733333333333,329.47,339.7075,333.445,339.5575,338.4525,341.78,340.28,347.03999999999996,352.87000000000006,361.9375,378.27333333333337,387.69666666666666,397.06999999999994,,375.37,369.4,358.815,357.6033333333333,357.3233333333333,360.09999999999997,356.8566666666666,365.3433333333334,373.3333333333333,375.12000000000006,381.72666666666663,397.86249999999995,391.4733333333333,379.82000000000005,371.37999999999994,372.77000000000004,371.01,377.0566666666667,365.9525,365.5725,370.1575,371.85749999999996,391.99,L8
2014-08-06 21:53:41+00:00,,,382.23,,370.435,357.45,364.8,371.72,369.54499999999996,366.77,377.99,369.03499999999997,358.86,360.525,361.93000000000006,355.89,352.2699999999999,354.9,348.175,357.43,362.02,351.92499999999995,283.67,,370.34999999999997,382.6366666666667,393.13333333333327,388.3066666666666,382.15,375.1775,365.84749999999997,354.0075,351.47249999999997,343.4275,333.36,329.9525,329.895,340.256,333.578,339.5575,338.77200000000005,343.03749999999997,340.28,347.03999999999996,352.87000000000006,361.9375,378.8775,387.69666666666666,397.06999999999994,,375.37,369.4,358.815,357.6033333333333,357.3233333333333,360.09999999999997,356.8566666666666,365.3433333333334,373.3333333333333,375.12000000000006,381.72666666666663,397.8059999999999,392.705,379.136,371.85749999999996,372.77000000000004,371.01,377.0566666666667,366.254,365.29200000000003,369.978,372.214,391.48400000000004,L8
2014-09-07 21:53:48+00:00,,397.27,392.33,381.3,376.27,357.445,366.31,372.94,369.44,367.775,373.375,374.08,360.735,360.63,362.58000000000004,356.03999999999996,352.515,354.695,350.495,353.76,361.165,352.77,282.355,,371.91,385.64000000000004,394.45,388.06666666666666,384.21250000000003,376.69000000000005,367.35249999999996,356.53499999999997,353.58,346.3675,335.6875,331.46,330.37,340.45799999999997,334.13,339.8225,339.228,342.8025,341.6066666666666,346.78999999999996,352.98,362.0725,379.0125,388.74333333333334,400.14,,379.51,369.1466666666667,361.27,359.68,359.145,359.71999999999997,358.50666666666666,368.39000000000004,373.4533333333333,376.23,382.10999999999996,398.222,393.89,379.626,373.065,372.94,372.545,377.99,365.902,365.646,370.15599999999995,371.87600000000003,390.802,L8
2014-09-23 21:53:45+00:00,,397.27,392.33,381.3,376.27,357.445,366.31,372.94,369.44,367.775,373.375,374.08,360.735,361.57,362.98333333333335,357.71000000000004,353.1666666666667,355.98,350.18,352.98333333333335,359.52666666666664,358.525,282.355,,371.76750000000004,386.8375,393.38,387.1175,382.97400000000005,376.24800000000005,367.14,356.868,353.38800000000003,346.756,335.034,331.04200000000003,329.686,339.65166666666664,333.0683333333333,339.266,338.61,343.762,340.47499999999997,345.0775,351.545,361.338,378.144,387.56,400.5733333333333,,378.705,369.0625,361.27,359.68,359.145,359.71999999999997,358.50666666666666,368.39000000000004,373.4533333333333,375.8475,382.2875,397.93499999999995,394.282,378.91166666666663,373.402,372.94,374.24666666666667,377.99,365.46166666666664,365.04833333333335,369.80833333333334,371.57,390.6716666666667,L8
2014-10-25 21:53:52+00:00,,397.27,392.33,381.3,372.825,357.445,366.31,372.94,369.44,367.16333333333336,373.03,374.08,361.33666666666664,361.105,362.6325,356.885,353.005,355.97249999999997,349.64750000000004,352.695,357.81,356.99333333333334,282.40000000000003,,372.21400000000006,386.8375,393.38,387.1175,382.97400000000005,376.24800000000005,367.14,356.868,353.38800000000003,346.2966666666667,334.47,330.1933333333333,329.20666666666665,338.90714285714284,332.31,339.19666666666666,338.3157142857143,342.7416666666666,340.254,344.504,350.778,360.81666666666666,377.57,386.98,400.5733333333333,,378.705,369.0625,361.27,357.865,359.145,359.71999999999997,358.50666666666666,368.39000000000004,373.16999999999996,375.67600000000004,382.552,397.61571428571426,394.4633333333333,378.4942857142857,373.37999999999994,373.4125,373.5725,377.445,365.5942857142857,364.66571428571433,369.6114285714285,371.6928571428571,389.8857142857143,L8
2014-11-10 21:53:54+00:00,,394.44,388.205,381.58500000000004,371.15333333333336,357.0366666666667,364.775,373.525,368.81,365.1525,372.3175,373.885,360.5875,360.184,361.86400000000003,355.76599999999996,352.054,354.90999999999997,348.366,351.504,355.98,354.3725,280.74,340.69,371.50666666666666,385.68600000000004,392.62199999999996,386.61,383.04333333333335,375.08666666666664,366.1716666666666,355.61999999999995,352.575,345.32,334.05428571428575,329.2285714285714,328.4642857142857,338.0125,331.31,338.49857142857144,337.57875,342.38,339.67,343.7616666666667,349.9433333333333,359.9185714285714,376.4371428571429,386.10999999999996,399.445,,376.2633333333333,367.822,358.205,356.394,355.72333333333336,357.645,356.95,366.8225,371.666,374.94166666666666,381.8416666666667,396.875,393.4271428571428,378.13374999999996,372.7314285714286,372.488,372.01,375.598,365.015,364.02125,370.10249999999996,371.195,388.89500000000004,L8
2015-04-03 21:53:02+00:00,,392.37,384.08,381.87,367.6933333333333,354.735,362.03499999999997,369.445,367.315,361.27,369.22333333333336,373.115,358.46999999999997,359.71666666666664,360.84999999999997,354.6833333333334,352.66,355.33,347.8833333333334,351.33666666666664,356.91,350.56666666666666,281.50666666666666,340.69,368.91333333333336,379.53999999999996,389.45,385.39,381.595,369.55999999999995,360.725,346.44,346.755,339.24333333333334,330.26,324.09999999999997,325.25333333333333,333.37333333333333,326.06666666666666,336.2233333333333,334.03000000000003,337.0466666666667,337.4166666666667,341.17333333333335,347.67,356.84666666666664,372.99333333333334,383.63000000000005,396.06,,369.875,360.89,354.235,350.78000000000003,350.18,351.81,351.725,359.31,366.75666666666666,372.3766666666666,380.24333333333334,392.7133333333333,389.06333333333333,375.18666666666667,368.4633333333333,369.4433333333333,364.19,367.82666666666665,359.1133333333333,359.07333333333327,368.5466666666666,367.24333333333334,383.00666666666666,L8
2015-04-19 21:53:02+00:00,,392.37,384.08,381.87,367.6933333333333,354.735,362.03499999999997,372.09666666666664,368.59666666666664,364.08,369.755,373.1233333333333,359.335,360.66249999999997,361.53499999999997,355.0975,353.6,356.54999999999995,349.31500000000005,352.875,359.29,352.4675,284.715,340.69,370.405,380.26666666666665,389.82666666666665,385.96999999999997,382.5933333333333,371.07,361.99666666666667,348.73333333333335,348.40333333333336,341.065,330.685,326.1925,326.7725,335.055,327.3375,337.60749999999996,335.25750000000005,339.4925,339.46750000000003,343.2075,350.1525,358.61749999999995,374.85999999999996,385.2925,396.06,,372.94,363.27,357.58,352.5425,353.2366666666667,354.49,355.1033333333333,362.00666666666666,368.2425,374.1225,381.3125,393.8025,390.625,376.4925,369.0275,369.97,364.335,368.7775,358.73,359.7725,368.72,366.86749999999995,383.625,L8
2015-06-06 21:52:52+00:00,,393.13,,,365.89,353.25,360.83,371.09,369.12,365.63,368.25,372.8399999999999,358.22999999999996,363.21999999999997,362.88499999999993,357.345,356.81500000000005,359.79499999999996,352.98500000000007,356.46500000000003,367.92,354.7149999999999,290.30499999999995,,369.82499999999993,379.86,389.94500000000005,386.66499999999996,382.195,371.96500000000003,362.33000000000004,348.41,348.35,340.4,329.765,327.69,328.135,337.015,328.64,338.63499999999993,336.0300000000001,340.06000000000006,340.875,345.28499999999997,353.56499999999994,360.86499999999995,377.54999999999995,387.375,,,373.71999999999997,363.47499999999997,358.8,353.62,355.415,356.025,356.515,361.95,367.5,375.115,381.675,393.91,389.96000000000004,377.185,367.0,368.13,360.015,372.25666666666666,361.01,364.59999999999997,373.3333333333333,372.1000000000001,386.3866666666667,L8
2015-07-08 21:53:09+00:00,,393.13,,,365.89,353.25,360.83,371.09,369.12,365.63,368.25,372.8399999999999,358.22999999999996,364.7033333333334,365.1266666666667,363.18333333333334,357.2,361.4066666666667,353.2033333333334,357.23,365.0733333333333,354.50666666666666,291.01,,369.82499999999993,381.9766666666667,389.94500000000005,386.66499999999996,382.195,371.96500000000003,362.33000000000004,350.75666666666666,348.35,340.4,332.33,329.67,330.10333333333335,339.1433333333333,331.11333333333334,340.40333333333336,338.0266666666667,341.29333333333335,341.63333333333327,347.2166666666667,354.78,361.60999999999996,379.35999999999996,388.51,,,373.71999999999997,363.47499999999997,358.8,353.62,355.415,356.025,356.515,361.95,369.40333333333336,376.6166666666666,382.75333333333333,396.15333333333336,392.03000000000003,377.66,369.1266666666667,369.83666666666664,363.53000000000003,372.58,360.86,363.9675,372.07,370.2375,386.46250000000003,L8
2015-08-25 21:53:27+00:00,,393.13,,,365.89,356.875,360.83,371.09,370.3500000000001,367.60666666666674,368.25,372.8399999999999,358.22999999999996,364.7625,364.9,362.4125,356.095,361.0525,352.65250000000003,356.05,362.9425,354.50666666666666,291.01,,369.82499999999993,382.9125,389.94500000000005,386.81666666666666,382.195,371.96500000000003,362.33000000000004,350.705,348.94666666666666,341.95,332.54999999999995,329.9925,330.125,339.11249999999995,330.9775,341.2625,339.34000000000003,340.5675,341.1775,346.8275,354.065,361.57,378.865,388.695,404.59,,378.1166666666666,363.47499999999997,358.8,353.62,355.415,356.025,357.7633333333333,361.95,369.40333333333336,376.6166666666666,383.7075,397.6975,393.24,377.725,370.56,371.11749999999995,365.875,373.326,361.498,363.49,371.13599999999997,369.594,387.298,L8
2015-10-12 21:53:41+00:00,,,,,,358.13,,377.4,370.6933333333333,369.3333333333333,373.62,372.08,362.03499999999997,363.67499999999995,363.9325,360.75750000000005,353.89,359.6375,350.84999999999997,354.41999999999996,357.735,354.0933333333333,304.8533333333333,,372.615,382.9925,389.815,386.29333333333335,381.095,374.09,364.54,350.7925,348.99333333333334,342.20666666666665,332.59749999999997,329.61,329.6,338.625,329.91499999999996,341.105,339.35999999999996,341.82000000000005,340.2475,346.5025,352.955,361.2525,378.49,388.0125,401.38,397.23,381.3433333333333,368.03,360.585,354.21,359.35,359.85,358.11999999999995,363.27,371.5,377.24666666666667,385.58500000000004,398.315,394.5,377.46,371.76500000000004,372.03999999999996,368.555,376.592,362.386,364.058,371.5679999999999,369.514,388.86,L8
2015-11-13 21:53:46+00:00,,395.81,391.23,380.56,373.92,356.7033333333334,372.38,377.88,370.09,368.02333333333337,372.31,371.02,362.14,362.03749999999997,362.315,359.4875,351.2125,356.65250000000003,347.6425,351.83,352.69000000000005,357.42,310.11,341.46,369.255,382.1225,388.775,384.24333333333334,376.43,366.7,361.4,348.95500000000004,345.76,338.97333333333336,331.4475,326.6275,326.96000000000004,335.685,327.1225,338.5775,337.23,340.56,336.7425,343.74749999999995,350.7625,360.35999999999996,375.6325,389.385,401.05,397.19500000000005,380.92333333333335,366.06,357.38,351.85,349.0,355.91,353.84666666666664,361.625,369.76,375.75666666666666,385.385,397.4275,393.8925,375.52,371.63,372.145,368.3625,376.02200000000005,361.592,363.274,371.728,368.63599999999997,389.514,L8
2016-01-16 21:53:45+00:00,428.07,396.03999999999996,385.185,384.33500000000004,373.95500000000004,355.89750000000004,372.38,377.88,370.09,368.02333333333337,372.31,373.19,357.91999999999996,358.515,358.91,353.4775,348.615,353.12,344.49999999999994,348.85749999999996,350.03,352.56,304.735,340.625,367.31333333333333,379.3025,387.8333333333333,383.5425,376.0466666666666,366.78,360.13,344.2975,344.04499999999996,336.63,328.11,323.0025,323.615,331.8325,322.9625,335.10499999999996,333.8775,336.7,333.27250000000004,340.345,347.3425,358.08,372.08,387.16249999999997,399.0,396.12000000000006,377.855,363.41999999999996,355.6433333333334,350.6566666666667,349.1,353.005,352.47,358.4533333333334,366.3999999999999,373.0366666666667,383.995,394.87,391.3075,373.8225,369.2475,369.955,366.0525,372.07500000000005,355.5625,357.8175,366.09499999999997,362.3825,386.4325,L8
2016-02-01 21:53:43+00:00,428.07,396.03999999999996,383.56333333333333,384.33500000000004,373.95500000000004,354.278,366.855,372.15999999999997,369.0875,366.79,369.95,370.59666666666664,357.31333333333333,358.492,358.88,353.324,348.872,353.038,344.2099999999999,348.758,351.006,352.56,304.735,340.625,366.96500000000003,378.718,387.7125,383.206,376.1,367.18666666666667,359.54333333333335,344.136,343.64799999999997,335.498,327.884,322.622,323.61199999999997,332.084,323.28000000000003,334.97999999999996,333.504,337.126,333.31600000000003,340.342,347.33599999999996,358.34749999999997,371.48400000000004,386.39,398.05,396.12000000000006,375.962,364.02,355.87,350.4225,349.76,353.27333333333337,351.98,358.25,366.16499999999996,372.905,383.094,394.102,390.486,373.696,368.11199999999997,368.966,365.15999999999997,371.18600000000004,354.726,356.982,365.522,361.95799999999997,384.52,L8
2016-03-04 21:53:33+00:00,428.07,396.03999999999996,383.56333333333333,384.33500000000004,373.95500000000004,352.744,369.35999999999996,372.31333333333333,368.2475,366.36249999999995,370.325,371.0975,358.0375,357.696,357.758,352.866,348.804,351.86199999999997,343.3639999999999,349.15,351.642,352.56,304.735,340.625,367.36800000000005,377.584,387.7125,382.22749999999996,376.908,367.18666666666667,359.54333333333335,344.54800000000006,343.162,334.07800000000003,327.438,321.478,322.89,331.384,322.528,333.672,332.09000000000003,338.37600000000003,332.658,339.846,347.126,358.08,370.506,385.688,397.01800000000003,396.12000000000006,373.22499999999997,364.02,356.61,350.59000000000003,351.69,353.4525,350.42400000000004,358.206,366.804,373.238,381.884,392.396,388.558,373.082,366.534,367.168,364.774,370.704,352.61400000000003,356.34,365.13800000000003,361.054,382.536,L8
2016-08-11 21:53:42+00:00,,,,,,352.83,374.37,372.62,369.45,369.85,371.45,372.6,360.21,360.96,360.78499999999997,357.39,354.645,357.565,348.23,352.03,360.28499999999997,,,,368.98,382.775,,,380.14,371.9,368.03,352.61,347.71,337.95,331.97,326.71500000000003,327.735,336.75,328.54499999999996,339.115,337.72,341.725,338.66999999999996,344.78999999999996,353.18,361.25,374.015,388.695,399.43,,,,359.57,351.26,357.48,353.99,355.775,364.79999999999995,373.87,376.6,384.5,395.82500000000005,391.70500000000004,377.125,368.905,367.665,371.175,374.13,359.99,360.425,367.15,363.435,385.505,L8
2016-08-27 21:53:50+00:00,,,,,,352.83,374.37,372.62,369.45,369.85,371.45,372.6,360.21,358.445,359.72333333333336,356.09666666666664,352.5833333333333,358.5933333333333,348.43666666666667,349.06,357.91333333333336,,,,368.98,383.3666666666666,,,379.335,371.58,365.01,353.615,347.325,341.7,331.5833333333333,325.7033333333333,326.0133333333333,336.07666666666665,327.21999999999997,337.96,336.88,340.0333333333333,337.29333333333335,344.93,351.74,359.87999999999994,374.30333333333334,385.9866666666667,399.43,,,,359.57,351.26,357.48,353.99,355.8633333333334,364.3633333333333,373.1966666666667,375.85999999999996,383.67,395.28000000000003,391.41,375.57,368.03999999999996,366.7966666666667,369.65333333333336,373.08666666666664,360.16333333333336,361.81666666666666,368.00333333333333,363.8333333333333,387.1033333333333,L8
2016-09-12 21:53:54+00:00,,,,,,360.21,373.25,,,359.46,,,,355.93,360.34,356.25333333333333,352.7133333333333,360.03666666666663,349.6133333333334,346.03999999999996,356.3,,,,367.34,384.0566666666667,389.25,384.07,378.335,370.9866666666667,364.12999999999994,352.08500000000004,346.565,341.79499999999996,331.19,324.48333333333335,324.71333333333337,335.0133333333333,326.3066666666666,336.9866666666666,336.0,338.9766666666667,337.3866666666667,344.7366666666667,351.19000000000005,359.62999999999994,375.0733333333333,385.17,396.29,,375.67,369.07,360.47,354.15,,,355.98333333333335,365.58666666666664,373.52,375.24,384.2,395.08666666666676,392.37000000000006,375.6133333333333,367.45666666666665,366.7866666666667,367.7,372.1766666666667,362.04333333333335,362.6933333333333,369.41333333333336,364.02,388.56666666666666,L8
2016-12-17 21:53:55+00:00,,,387.55,375.36,372.19,356.61,365.63,361.65,356.21,358.745,371.31,368.25,354.55,356.11,359.3725,354.935,351.66249999999997,357.73,347.4475,346.54,355.59,339.39,280.05,339.99,364.86,381.4825,388.155,385.885,377.34999999999997,371.53,363.0125,350.17,345.1366666666666,338.99666666666667,329.9525,323.15,323.91,334.02,324.9375,334.9575,334.03000000000003,336.03499999999997,335.77,342.84,349.4425,357.8966666666667,373.47,383.485,394.70000000000005,392.22,372.07500000000005,365.005,355.29,351.77,343.07,351.28,354.6275,362.4925,371.63,373.37,382.31,394.39500000000004,390.9125,374.355,367.0725,365.90999999999997,367.2175,372.5125,359.8775,361.0425,369.41333333333336,364.02,388.56666666666666,L8
2017-02-03 21:53:41+00:00,,,387.55,375.36,372.19,356.61,365.63,361.65,356.21,358.745,371.31,369.885,353.98,356.8833333333334,359.21999999999997,354.632,352.01,357.562,347.086,346.928,357.094,353.635,280.05,339.99,365.14333333333326,380.338,387.8666666666666,386.03,377.03999999999996,371.88800000000003,363.0125,349.13,344.6975,338.41499999999996,329.404,323.82399999999996,323.992,334.046,324.842,334.98199999999997,334.038,335.666,335.228,342.37399999999997,349.382,358.71,374.22400000000005,383.898,395.54,397.16,373.3333333333333,364.7866666666667,354.6133333333334,351.77,343.07,351.405,353.88199999999995,361.14,370.97799999999995,372.652,381.85,393.996,390.652,374.07599999999996,367.42600000000004,366.556,368.184,373.442,361.788,360.87600000000003,370.655,365.5325,387.6925,L8
