dates,nzd0243-0000,nzd0243-0001,nzd0243-0002,nzd0243-0003,nzd0243-0004,nzd0243-0005,nzd0243-0006,nzd0243-0007,nzd0243-0008,nzd0243-0009,nzd0243-0010,nzd0243-0011,nzd0243-0014,nzd0243-0015,nzd0243-0018,nzd0243-0019,nzd0243-0028,nzd0243-0030,nzd0243-0031,nzd0243-0032,nzd0243-0033,nzd0243-0034,nzd0243-0012,nzd0243-0013,nzd0243-0016,nzd0243-0017,nzd0243-0020,nzd0243-0021,nzd0243-0022,nzd0243-0023,nzd0243-0024,nzd0243-0025,nzd0243-0026,nzd0243-0027,nzd0243-0029,satname
2017-02-03 21:53:41+00:00,326.98249999999996,312.4325,330.0133333333333,281.3525,295.6325,321.97249999999997,342.77750000000003,349.1475,332.4066666666667,343.81333333333333,348.6566666666667,342.26,,339.67333333333335,349.75333333333333,309.20000000000005,342.9666666666667,324.195,314.385,300.36,313.3925,323.3275,171.87,344.88,344.5366666666667,346.0,348.72,368.2925,341.3166666666666,345.60249999999996,353.8675,354.17333333333335,317.57500000000005,365.27,325.6375,L8
2017-06-11 21:53:21+00:00,328.2233333333333,313.48333333333335,330.04,285.17,307.49333333333334,328.0733333333333,347.80333333333334,353.4266666666667,329.35,342.23,345.8,339.09,162.74,351.03999999999996,356.6833333333334,,355.53,334.26666666666665,321.24333333333334,313.70666666666665,316.3066666666667,329.28,,290.465,350.915,355.85,366.72,373.3900000000001,365.99,364.28999999999996,360.44,362.02,,365.27,343.47,L8
2017-06-27 21:53:26+00:00,328.615,314.88,330.04,279.95,313.9166666666667,329.0833333333333,347.4633333333333,352.47,,,,,163.86,350.725,360.81500000000005,318.49,361.57,338.57666666666665,325.34666666666664,317.2033333333333,320.6666666666667,333.9433333333333,,247.72500000000002,347.57500000000005,362.18,,377.48,,367.42499999999995,363.83500000000004,365.94999999999993,,371.62,344.93666666666667,L8
2017-08-14 21:53:43+00:00,324.06,315.11,333.91,252.19,307.46000000000004,325.01,344.89333333333326,350.72,351.68,344.81,354.29,345.88,165.42333333333337,350.725,364.85,313.505,352.775,333.3066666666667,320.0233333333333,313.83,318.47,328.4533333333333,,262.88,344.6566666666667,362.18,,369.01,332.71,346.375,358.33500000000004,364.33,322.86,363.04,331.8733333333334,L8
2017-08-30 21:53:46+00:00,324.06,315.11,333.91,252.19,307.46000000000004,325.01,344.89333333333326,350.72,351.68,344.81,354.29,345.88,165.42333333333337,350.725,364.85,313.505,352.775,333.3066666666667,325.5875,320.465,325.0375,334.89,,262.88,344.6566666666667,362.18,,369.01,332.71,346.375,358.33500000000004,364.33,322.86,363.04,331.8733333333334,L8
2017-10-01 21:53:54+00:00,324.92333333333335,313.3533333333333,329.94500000000005,270.73,305.13,323.2875,343.185,349.9475,344.82,341.97,354.29,345.525,166.06,350.725,363.96500000000003,328.46999999999997,351.7266666666667,331.0025,324.08,318.316,322.858,332.26599999999996,195.73,264.10249999999996,346.8325,362.18,371.96,372.27,332.71,348.3,357.51,359.16499999999996,340.55,363.815,330.8225,L8
2017-12-04 21:53:49+00:00,324.435,302.695,323.3566666666667,274.68,297.198,322.006,342.98400000000004,349.35600000000005,342.19666666666666,341.56,351.405,344.4533333333334,166.06,352.75,363.96500000000003,335.66999999999996,351.7266666666667,331.0025,324.08,318.316,322.858,332.26599999999996,195.73,264.10249999999996,346.8325,362.18,371.96,372.27,332.71,350.47749999999996,357.51,357.40333333333336,340.55,363.815,330.8225,L8
2018-04-11 21:53:01+00:00,322.97,270.72,310.18,282.58,265.47,316.88,342.18,346.99,336.95,340.74,348.52,342.31,,356.8,,357.27,,,344.17,336.65,339.77,349.42,,,,,,,,357.01,,353.88,,,,L8
2018-05-29 21:52:29+00:00,322.97,270.72,310.18,282.58,265.47,316.88,342.18,346.99,336.95,340.74,348.52,342.31,,356.8,,357.27,,,344.615,338.17999999999995,340.78999999999996,351.55,,,,,,,,357.01,,353.88,,,,L8
2018-07-16 21:52:51+00:00,330.31,,,,292.98,329.76,,,,346.91,,,166.31,349.25,325.44,345.56,356.56,338.12,336.4066666666667,331.18666666666667,335.1066666666666,346.4066666666667,,255.72,,,,,344.49,350.91,360.47,356.96,361.35,368.93,333.71,L8
2018-08-17 21:53:07+00:00,324.79499999999996,234.1,333.95,,292.94,324.34000000000003,345.29,351.87,333.15,343.03,,345.5,166.31,343.6,313.865,326.505,348.77,317.55,336.4066666666667,331.18666666666667,325.25,346.4066666666667,,255.72,339.26,,365.73,362.72,337.82,339.135,354.995,351.34000000000003,341.82000000000005,368.93,322.935,L8
2018-10-04 21:53:26+00:00,327.6133333333333,273.295,334.475,298.73,292.94,324.34000000000003,345.29,351.87,333.15,343.03,,345.5,166.31,343.6,313.865,326.505,348.77,317.55,336.4066666666667,331.18666666666667,325.25,346.4066666666667,,255.72,339.26,,370.935,368.08500000000004,337.82,345.72,356.64000000000004,353.3933333333334,341.82000000000005,368.93,322.935,L8
2018-10-20 21:53:32+00:00,328.88,286.0566666666667,332.32666666666665,298.54,299.37,323.31,344.08500000000004,351.945,341.36,343.10999999999996,351.51,348.255,166.31,348.2833333333333,313.865,339.92333333333335,349.51666666666665,320.1433333333334,327.3066666666667,322.2133333333333,318.9275,337.08666666666664,,255.72,349.59000000000003,370.38,370.935,370.31666666666666,337.82,349.315,357.6425,355.27,348.8,367.0,328.92333333333335,L8
2018-11-05 21:53:36+00:00,328.88,293.8075,334.5625,305.55,306.4575,325.5,344.08500000000004,354.3533333333333,346.56666666666666,346.0825,356.435,348.255,166.31,353.9125,313.865,339.92333333333335,353.02,323.96500000000003,326.88,321.0575,319.15,335.28249999999997,,255.72,356.9433333333333,370.38,370.935,370.31666666666666,337.82,349.315,357.6425,355.27,348.8,367.0,334.735,L8
2019-05-16 21:53:15+00:00,,,,,,,,,,,,,,,,,,,351.15,341.57,342.36,355.71,,,,,,,,,,,,,,L8
2019-06-17 21:53:30+00:00,338.81,322.19,338.16,291.93,334.48,351.28,,,,,,,,366.99,,,,345.63,342.42499999999995,333.005,334.63,348.23,,,,,,,,,,,,,366.56,L8
2019-08-04 21:53:45+00:00,331.84000000000003,318.8,338.16,275.55,321.795,338.775,347.47,351.74,350.26,345.93,357.91,354.02,169.8,366.99,297.87,357.32,351.19,340.1,334.21999999999997,323.78,328.68,339.4533333333333,215.15,245.94,346.62,339.56,375.82,,,,,360.39,361.18,365.79,329.11,L8
2019-10-07 21:54:03+00:00,330.6033333333333,316.51,329.81,276.4166666666667,311.85333333333335,332.25666666666666,342.75,350.05,341.58500000000004,340.87,352.19500000000005,349.33,169.8,359.53499999999997,297.87,358.615,348.02,325.82666666666665,327.1,318.7625,323.815,332.455,283.6,245.94,347.84000000000003,339.56,375.82,370.81,353.3,355.05,357.9,360.46500000000003,359.775,362.255,329.0733333333333,L8
2019-11-08 21:54:02+00:00,330.15250000000003,306.1875,323.48,278.5475,305.2025,327.9625,340.6766666666667,348.58,338.11333333333334,339.68666666666667,350.1366666666667,346.7166666666667,169.8,359.53499999999997,297.87,358.615,347.93666666666667,325.1275,324.438,316.184,321.212,329.53999999999996,307.18666666666667,245.94,350.1166666666666,339.56,375.82,370.81,353.3,355.9,357.9,360.46500000000003,359.34,361.30333333333334,330.1875,L8
2020-01-27 21:53:47+00:00,327.2666666666667,300.8533333333333,316.14,276.72499999999997,291.3375,319.5175,340.47,348.435,337.02750000000003,339.8925,349.6075,346.4375,169.8,352.08,323.355,356.05,346.615,319.84749999999997,310.6625,302.22749999999996,310.015,316.4625,317.795,261.91499999999996,347.5975,341.54499999999996,367.78,366.81,352.14,354.5366666666667,354.825,358.03999999999996,357.96500000000003,359.13,319.76250000000005,L8
2020-02-12 21:53:42+00:00,327.11999999999995,298.27333333333337,316.3766666666666,281.8025,284.5775,319.045,340.12,348.36,336.175,339.78249999999997,348.265,343.91,,349.91999999999996,350.905,355.5366666666667,347.005,317.995,307.87,297.785,308.6325,315.9775,351.10499999999996,277.89,347.84,348.21,359.74,366.27666666666664,352.14,355.32,355.7733333333333,358.5733333333333,358.7425,358.19,330.15,L8
2020-02-28 21:53:38+00:00,326.63,300.815,317.835,284.466,285.11199999999997,320.77200000000005,340.12,348.36,338.838,342.062,348.265,343.91,,349.91999999999996,351.59,355.02000000000004,347.492,320.1,308.092,294.2,306.462,315.9775,351.10499999999996,277.89,347.84,348.21,359.74,366.1125,350.76,355.32,355.4,358.3175,358.88800000000003,358.246,330.27,L8
2020-05-18 21:53:06+00:00,324.795,308.05499999999995,319.53,281.8775,293.0475,324.7025,342.96000000000004,349.72,343.37000000000006,345.7266666666667,350.28,345.6,165.95,347.76,351.59,353.39000000000004,350.76750000000004,329.65250000000003,311.7225,294.67,307.96000000000004,319.3066666666667,349.00499999999994,261.23,343.815,348.21,359.74,364.5466666666667,349.49,354.74,354.5666666666666,357.57666666666665,359.20000000000005,357.7033333333333,334.065,L8
2020-06-03 21:53:12+00:00,324.795,308.05499999999995,319.53,285.642,293.0475,324.7025,342.96000000000004,349.72,343.37000000000006,345.7266666666667,350.28,345.6,165.95,347.76,351.59,353.39000000000004,350.76750000000004,329.65250000000003,311.7225,294.67,307.96000000000004,319.3066666666667,349.00499999999994,261.23,343.815,348.21,359.74,364.5466666666667,349.49,354.74,354.5666666666666,357.57666666666665,359.20000000000005,357.7033333333333,329.428,L8
2020-07-21 21:53:34+00:00,324.795,308.05499999999995,319.53,285.642,293.0475,324.7025,342.96000000000004,349.72,343.37000000000006,345.7266666666667,350.28,345.6,165.95,347.76,351.59,353.39000000000004,350.76750000000004,332.872,316.304,300.966,312.158,324.555,349.00499999999994,261.23,343.815,348.21,359.74,364.5466666666667,349.49,354.74,354.5666666666666,357.57666666666665,359.20000000000005,357.7033333333333,329.428,L8
2020-10-25 21:54:00+00:00,328.88,311.93,330.05,285.09999999999997,317.31,324.43,342.76,349.91,340.47,340.33,345.51,342.98,165.95,360.61,363.31,359.7,354.6,337.15000000000003,326.24666666666667,319.0233333333333,321.1766666666667,328.3,354.64,244.57,359.64,,,369.8,,359.17,358.84,,361.66,363.72,333.1766666666667,L8
2020-12-12 21:54:01+00:00,328.88,315.595,330.05,301.29999999999995,318.07,327.21500000000003,347.99,349.91,340.47,340.33,345.51,342.98,,360.61,363.31,359.7,356.27,336.4133333333333,326.0466666666666,320.18666666666667,322.1133333333333,331.71666666666664,354.64,,359.64,,,369.8,,359.17,358.84,,361.66,366.905,344.235,L8
2021-01-29 21:53:48+00:00,323.09000000000003,315.595,330.05,301.29999999999995,301.44,324.95666666666665,345.0566666666667,347.49,337.1,338.885,345.25,344.37,,352.3,355.61,353.90999999999997,353.0933333333333,331.745,321.755,317.20500000000004,318.69499999999994,327.425,349.265,,350.1,345.74,356.69,362.605,353.26,356.19500000000005,355.49,355.4,359.115,360.65333333333336,344.235,L8
2021-04-03 21:53:26+00:00,323.25333333333333,315.03,331.34000000000003,282.5833333333333,299.8275,324.6575,345.23,348.6666666666667,341.03000000000003,340.8533333333333,346.49333333333334,346.18333333333334,,350.29333333333335,355.03999999999996,353.84666666666664,351.685,330.86333333333334,320.4866666666667,314.3066666666667,317.6533333333333,325.79333333333335,349.71999999999997,,348.03,348.12,364.23,364.00666666666666,350.92499999999995,356.3933333333334,355.9866666666667,357.56,359.84,361.3075,339.46,L8
2021-05-05 21:53:09+00:00,320.44,316.5799999999999,332.63,280.71000000000004,296.18,326.34000000000003,346.05333333333334,348.04499999999996,341.31,341.115,346.985,347.78499999999997,,345.13500000000005,350.905,350.91999999999996,351.92333333333335,332.655,329.6433333333333,322.17,325.88000000000005,335.6766666666667,347.25999999999993,,342.22499999999997,348.12,364.23,361.11,350.92499999999995,355.005,354.56000000000006,357.56,358.92999999999995,360.50333333333333,338.58500000000004,L8
2021-06-22 21:53:32+00:00,320.44,313.9,332.63,245.15,281.585,322.1,342.47,348.04499999999996,341.31,341.115,346.985,347.78499999999997,,345.13500000000005,350.905,350.91999999999996,347.1,329.1,331.78499999999997,331.87333333333333,337.26666666666665,348.78,347.25999999999993,,342.22499999999997,348.12,364.23,361.11,350.92499999999995,355.005,354.56000000000006,357.56,358.92999999999995,355.71000000000004,329.91,L8
2021-07-08 21:53:34+00:00,320.1033333333333,314.51,331.155,245.15,283.1566666666667,323.38333333333327,342.47,348.75,341.31,342.64000000000004,346.985,347.78499999999997,170.37,344.1133333333333,350.905,336.9533333333333,346.66,323.895,320.5533333333333,324.40999999999997,331.4275,340.9175,338.68666666666667,,342.12999999999994,344.99333333333334,364.23,364.09,347.76,353.73,355.21000000000004,357.56,357.78999999999996,358.03999999999996,327.985,L8
2021-08-09 21:53:47+00:00,321.505,313.71,331.155,243.53,293.73333333333335,326.04,345.75,350.59000000000003,348.89,345.24,348.98,349.81,170.37,345.49666666666667,353.9,331.37,348.40333333333336,325.6766666666667,320.07,321.822,328.26,337.856,336.085,,342.91499999999996,344.62,371.77,368.42999999999995,347.21999999999997,354.8333333333333,356.745,359.72,357.75333333333333,363.4833333333333,331.53000000000003,L8
2021-09-10 21:53:56+00:00,322.21333333333337,313.4625,330.70666666666665,240.87,289.695,324.4775,343.63,349.54333333333335,340.42499999999995,343.2,347.815,347.31,170.37,343.5675,353.9,326.06,345.56,317.7125,320.07,318.5683333333333,324.51166666666666,334.37333333333333,338.13666666666666,,343.24,344.00333333333333,362.39,366.9633333333333,343.5575,352.635,355.59999999999997,356.13,347.875,363.4833333333333,326.8875,L8
2021-12-23 21:53:57+00:00,321.53000000000003,313.31666666666666,329.745,238.73000000000002,287.93,324.7166666666667,341.51,348.80500000000006,331.96,342.405,346.65,344.81,170.37,342.66333333333336,,312.23,344.9266666666667,313.91666666666663,321.9866666666667,314.9975,320.36749999999995,319.9666666666667,331.89,,342.91499999999996,340.755,353.01,367.03999999999996,341.88000000000005,351.25,354.90999999999997,352.54,343.40333333333336,363.5899999999999,325.87999999999994,L9
2021-12-31 21:53:55+00:00,321.53000000000003,313.31666666666666,329.745,238.73000000000002,287.93,324.7166666666667,341.51,348.80500000000006,331.96,342.405,346.65,344.81,170.37,342.66333333333336,,312.23,344.9266666666667,313.91666666666663,327.03,318.468,322.66999999999996,326.81,331.89,,342.91499999999996,340.755,353.01,367.03999999999996,341.88000000000005,351.25,354.90999999999997,352.54,343.40333333333336,363.5899999999999,325.87999999999994,L8
2022-01-08 21:53:55+00:00,322.46000000000004,310.9666666666667,329.81,238.73000000000002,278.53333333333336,321.59666666666664,339.21500000000003,345.095,330.53999999999996,338.645,343.455,342.685,175.63,342.96000000000004,347.64,332.03999999999996,336.79333333333335,311.53,336.6766666666667,319.064,319.002,326.71,342.24,275.22,342.565,341.40999999999997,353.7,355.92999999999995,343.7266666666667,351.83666666666664,352.28999999999996,348.725,342.06666666666666,364.48,325.78999999999996,L9
2022-03-05 21:53:40+00:00,322.15000000000003,298.87666666666667,329.81,235.55,272.82,317.8966666666667,339.6433333333334,346.04333333333335,330.54333333333335,339.29,343.8733333333333,342.1033333333333,179.285,337.78,349.325,338.69,333.70666666666665,309.39,332.67333333333335,317.53000000000003,317.496,325.47249999999997,342.24,270.93,343.6133333333333,340.73333333333335,356.08666666666664,358.1033333333333,344.84999999999997,350.1133333333333,352.8033333333333,347.99333333333334,341.4633333333333,350.86,315.64,L8
2022-04-30 21:53:24+00:00,321.41,291.955,,,270.44,316.95000000000005,338.71000000000004,345.34000000000003,329.83500000000004,339.375,342.48499999999996,340.75,179.285,,349.325,350.31499999999994,332.04499999999996,324.96,338.095,325.92600000000004,327.47799999999995,335.955,,270.93,343.47499999999997,339.71500000000003,357.625,355.14,350.99,352.15,352.54999999999995,345.72,353.07499999999993,350.86,318.32,L9
2022-05-24 21:53:36+00:00,322.23333333333335,299.03999999999996,333.38,,279.5933333333333,318.97333333333336,341.70666666666665,347.0433333333333,329.83500000000004,342.3,342.48499999999996,344.85999999999996,178.63,,351.24,353.5,340.32,331.15999999999997,334.572,324.1816666666667,326.0316666666667,334.186,324.2,265.8866666666667,346.12999999999994,339.87666666666667,357.625,360.01,350.99,355.2166666666667,354.45666666666665,347.5133333333333,353.07499999999993,360.315,329.51,L8
2022-06-25 21:53:54+00:00,324.6825,304.0,333.38,258.2,291.2475,322.975,346.0125,347.0433333333333,329.83500000000004,342.3,342.48499999999996,349.14,178.63,355.04,353.4475,353.5,346.7825,334.17333333333335,330.838,320.28000000000003,322.2483333333334,334.0183333333333,340.48999999999995,265.8866666666667,346.12999999999994,344.445,357.625,360.01,350.99,355.2166666666667,358.1575,350.85,359.39333333333326,360.315,336.8933333333334,L8
2022-07-03 21:53:32+00:00,323.752,304.0,326.87,258.2,292.262,323.92600000000004,346.534,348.14,336.7866666666667,343.37,342.48499999999996,349.576,178.63,347.62,345.67199999999997,352.12,348.254,334.3325,326.72200000000004,316.77166666666665,319.75666666666666,330.47,342.2533333333333,265.8866666666667,347.9425,341.508,357.625,362.90999999999997,350.66,354.6775,358.498,351.50600000000003,360.7725,363.6666666666667,336.40250000000003,L9
2022-07-27 21:54:03+00:00,320.67199999999997,303.8525,329.65000000000003,262.315,303.63199999999995,326.95,349.88199999999995,351.1425,345.94666666666666,345.1033333333333,344.71,352.74800000000005,177.24,347.62,346.77599999999995,354.45000000000005,354.97249999999997,331.192,325.58833333333337,317.8733333333334,323.12,333.178,333.61249999999995,258.7033333333333,350.1766666666667,344.428,360.86,368.75750000000005,352.4666666666667,355.695,360.556,352.86800000000005,363.8633333333333,363.6666666666667,336.40250000000003,L8
2022-08-04 21:53:47+00:00,321.2916666666667,305.26800000000003,328.2675,257.7133333333333,302.30833333333334,326.51166666666666,349.5316666666667,350.78599999999994,345.925,345.47999999999996,350.225,352.2383333333334,179.8475,345.2733333333333,347.2716666666667,355.212,354.84599999999995,331.85999999999996,324.5842857142857,316.8514285714286,322.3385714285714,331.8383333333333,333.61249999999995,254.86,351.225,340.015,368.095,370.258,351.165,355.17600000000004,360.26,352.62833333333333,363.485,364.6925,336.146,L9
2022-08-12 21:54:11+00:00,321.2916666666667,305.26800000000003,328.2675,257.7133333333333,302.30833333333334,326.51166666666666,349.5316666666667,350.78599999999994,345.925,345.47999999999996,350.225,352.2383333333334,179.8475,345.2733333333333,347.2716666666667,355.212,354.84599999999995,331.85999999999996,328.11375000000004,321.375,325.6275,336.69428571428574,333.61249999999995,254.86,351.225,340.015,368.095,370.258,351.165,355.17600000000004,360.26,352.62833333333333,363.485,364.6925,336.146,L8
2022-08-20 21:53:53+00:00,321.2916666666667,305.26800000000003,328.2675,257.7133333333333,302.30833333333334,326.51166666666666,349.5316666666667,350.78599999999994,345.925,345.47999999999996,350.225,352.2383333333334,179.8475,345.2733333333333,347.2716666666667,355.212,354.84599999999995,331.85999999999996,331.3811111111111,323.8,329.0755555555556,339.2925,333.61249999999995,254.86,351.225,340.015,368.095,370.258,351.165,355.17600000000004,360.26,352.62833333333333,363.485,364.6925,336.146,L9
2022-09-05 21:53:54+00:00,322.91833333333335,312.53999999999996,328.2675,262.87,304.8883333333333,327.66,350.41499999999996,351.692,350.7025,347.23,355.74,353.1966666666667,178.8166666666667,345.5125,347.71333333333337,356.822,356.374,333.3066666666667,332.9433333333333,324.2555555555556,331.70250000000004,339.21625,334.83799999999997,250.93333333333337,355.0125,340.885,375.33,372.11400000000003,349.025,355.582,361.60999999999996,353.185,364.60249999999996,369.11999999999995,337.43600000000004,L9
2022-10-23 21:54:07+00:00,322.91833333333335,312.53999999999996,328.2675,262.87,304.8883333333333,327.66,350.41499999999996,351.692,350.7025,347.23,355.74,353.1966666666667,178.8166666666667,345.5125,347.71333333333337,356.822,356.374,333.3066666666667,332.9433333333333,324.2555555555556,335.96000000000004,339.21625,334.83799999999997,250.93333333333337,355.0125,340.885,375.33,372.11400000000003,349.025,355.582,361.60999999999996,353.185,364.60249999999996,369.11999999999995,337.43600000000004,L9
2022-11-24 21:54:07+00:00,323.5433333333333,312.42400000000004,325.695,266.044,303.39,328.17,349.6983333333333,351.238,349.716,347.10999999999996,351.395,352.27,179.565,348.13800000000003,347.65333333333336,357.194,355.41999999999996,332.21999999999997,330.02875,321.19500000000005,335.5942857142858,335.6542857142857,339.74999999999994,248.50000000000003,357.1775,342.83833333333337,374.41999999999996,372.494,349.025,355.486,361.865,353.7033333333334,363.39399999999995,368.2925,337.54200000000003,L9
2023-01-19 21:53:58+00:00,322.29999999999995,310.81,327.4733333333333,268.005,299.4525,326.5775,347.65999999999997,351.19,349.47249999999997,347.28666666666663,351.395,350.0799999999999,179.565,348.48333333333335,352.82000000000005,359.4975,352.2633333333333,329.5775,331.345,327.47285714285715,344.1333333333334,338.07,332.0633333333333,248.50000000000003,358.4433333333333,342.28000000000003,374.41999999999996,372.71500000000003,348.7,356.0925,360.5175,351.8075,360.01,367.59999999999997,333.70666666666665,L8
2023-02-20 21:53:49+00:00,329.4599999999999,312.415,323.09,278.54,293.58,325.14,344.59999999999997,350.325,347.7149999999999,347.625,347.05,347.1049999999999,,352.43500000000006,354.18500000000006,360.88500000000005,351.225,332.23999999999995,319.6250000000001,334.11249999999995,363.0450000000001,320.94999999999993,344.24999999999994,,360.47999999999996,348.2600000000001,373.51,371.69,346.45,357.12999999999994,360.865,352.0400000000001,358.8399999999999,367.515,333.0,L8
2023-03-08 21:53:38+00:00,327.63,312.63,323.09,278.74,288.91,326.08,343.4,348.18,345.77,347.67,347.05,347.52,,358.64,354.71,361.73,352.1,330.84,336.24,343.3175,357.94,321.85,348.76,,360.1,351.92,373.51,371.65,,360.87,359.8,354.21,358.56,366.46,341.23,L8
2023-03-24 21:53:30+00:00,327.31,310.895,324.155,278.74,285.415,322.54499999999996,342.80499999999995,346.33500000000004,343.135,343.1,345.025,343.28499999999997,173.04,354.43,356.28499999999997,361.235,354.225,332.80999999999995,331.21999999999997,337.566,347.85,323.3,348.76,251.89,357.025,352.655,373.51,371.705,,360.87,359.63,354.655,361.735,367.21500000000003,341.31,L8
2023-04-09 21:53:15+00:00,327.31,310.895,324.155,278.74,285.415,322.54499999999996,342.80499999999995,346.33500000000004,343.135,343.1,343.8433333333333,344.2833333333333,173.04,353.87999999999994,355.8033333333333,361.235,356.81666666666666,334.9033333333333,330.1525,334.3483333333333,342.248,325.04,350.49,251.89,356.50333333333333,354.28999999999996,363.755,372.68333333333334,,360.87,359.63,355.31,361.1666666666667,368.55,344.43333333333334,L8
2023-05-11 21:52:58+00:00,328.68333333333334,313.11,328.40000000000003,275.775,296.66333333333336,324.53999999999996,342.80499999999995,346.33500000000004,343.135,345.2366666666667,346.615,346.7,170.27499999999998,353.87999999999994,358.62,361.235,359.27250000000004,336.66499999999996,330.36199999999997,332.4185714285714,333.108,328.18,350.49,243.64499999999998,356.50333333333333,355.9075,363.755,372.68333333333334,,366.105,361.94,357.435,364.59749999999997,370.4625,346.6775,L8
2023-06-12 21:53:07+00:00,333.25333333333333,317.8933333333334,331.05500000000006,276.21500000000003,312.2133333333333,331.7033333333333,342.21,344.49,340.5,344.02,346.47,346.4266666666667,170.27499999999998,351.49999999999994,359.92333333333335,360.74,367.4325,342.16499999999996,334.914,335.9883333333333,333.3333333333333,333.1925,352.22,243.64499999999998,354.705,347.205,354.0,373.2,389.24,378.375,363.01,358.51,366.60999999999996,371.7966666666666,348.49333333333334,L8
2023-07-14 21:53:22+00:00,333.25333333333333,317.8933333333334,330.9766666666667,276.21500000000003,305.12,329.88,342.21,339.42,340.5,343.17333333333335,347.95000000000005,345.8875,170.27499999999998,351.69,359.09,360.74,364.73,341.17199999999997,332.87666666666667,332.26142857142855,331.09000000000003,330.74,342.405,243.64499999999998,355.67333333333335,348.864,354.0,372.8766666666667,381.475,370.2366666666667,362.1033333333333,359.085,367.295,371.73,346.4925,L8
2023-07-30 21:53:30+00:00,332.1725,316.8575,331.64250000000004,272.66,303.26,329.53000000000003,346.835,341.93333333333334,345.24,344.6775,348.838,346.034,170.27499999999998,352.8325,359.08399999999995,360.74,364.06,341.17833333333334,332.64142857142855,326.9985714285714,326.35571428571427,330.7,342.405,243.64499999999998,357.7575,350.4533333333333,354.0,375.295,379.7833333333333,367.515,362.97,360.114,368.642,372.524,348.076,L8
2023-08-07 21:53:26+00:00,331.83000000000004,316.058,331.63800000000003,270.3225,301.45166666666665,328.7083333333333,348.50666666666666,343.2575,347.13000000000005,345.302,349.3766666666667,345.68666666666667,170.79999999999998,353.572,358.8666666666666,360.74,363.92142857142863,341.1685714285714,332.20875,325.98875,325.93875,330.65857142857146,342.405,243.97333333333333,358.366,351.6028571428571,354.0,377.008,379.5275,366.114,363.372,360.8883333333333,369.605,373.035,349.305,L9
2023-08-23 21:53:32+00:00,329.2633333333333,314.67833333333334,330.95666666666665,270.3225,296.13571428571424,326.4485714285714,346.4475,337.644,343.6775,340.21999999999997,349.3766666666667,345.68666666666667,212.53,352.16499999999996,358.8666666666666,358.41499999999996,361.74875000000003,340.28125,331.1511111111111,320.25874999999996,324.97444444444443,329.5575,342.405,267.95,355.87999999999994,350.65749999999997,362.95,375.52666666666664,371.996,362.5883333333333,361.81666666666666,360.03142857142853,368.03285714285715,367.54571428571427,349.305,L9
2023-08-31 21:53:40+00:00,328.79285714285714,314.4342857142857,331.42857142857144,272.094,293.57375,325.365,346.21799999999996,338.19666666666666,342.416,340.41285714285715,348.6328571428572,344.17285714285714,239.4,352.3357142857143,357.83,361.3433333333333,361.01777777777784,339.8911111111111,330.438,319.8566666666667,324.336,329.2633333333333,344.04999999999995,283.608,355.77714285714285,351.3133333333333,367.43666666666667,375.0414285714286,372.3066666666667,361.4628571428571,361.5371428571429,359.77375,368.20625,367.95375,348.93857142857144,L8
2023-09-16 21:53:44+00:00,328.79285714285714,314.4342857142857,331.4575,272.094,293.57375,322.93,343.61999999999995,335.95142857142855,339.37833333333333,338.12375,344.0825,338.75874999999996,239.4,352.3357142857143,355.50374999999997,360.18,361.01777777777784,338.491,326.804,315.81444444444446,321.004,327.506,344.04999999999995,283.608,354.765,350.29499999999996,368.065,375.0414285714286,372.3066666666667,359.59,360.67,358.9922222222222,366.7288888888889,367.95375,348.93857142857144,L8
2023-10-18 21:53:49+00:00,330.2785714285714,315.2471428571429,332.7575,275.3533333333333,294.21625,322.90222222222224,343.96166666666664,335.40000000000003,339.86333333333334,338.735,344.3757142857143,337.31,275.294,353.9316666666667,355.8328571428571,360.59499999999997,360.33875,338.13,327.1033333333333,315.8225,321.4588888888889,327.6622222222222,344.4533333333333,303.63,355.96571428571434,350.92,373.59749999999997,375.4783333333333,372.6871428571429,360.3233333333333,360.74875000000003,359.4125,367.59125,367.8385714285714,348.24333333333334,L8
2023-11-03 21:53:52+00:00,330.2785714285714,315.2471428571429,332.7575,275.3533333333333,294.21625,322.90222222222224,343.96166666666664,335.40000000000003,339.86333333333334,338.735,344.3757142857143,337.31,275.294,353.9316666666667,355.8328571428571,360.59499999999997,360.33875,338.13,329.042,318.8722222222222,324.15299999999996,329.855,344.4533333333333,303.63,355.96571428571434,350.92,373.59749999999997,375.4783333333333,372.6871428571429,360.3233333333333,360.74875000000003,359.4125,367.59125,367.8385714285714,348.24333333333334,L8
2023-11-11 21:53:51+00:00,330.42,314.48285714285714,331.01625,276.365,288.02125,321.21444444444444,342.9371428571429,335.3875,338.1614285714286,337.22,341.8985714285714,333.5942857142857,310.742,353.1928571428571,353.5657142857143,359.572,357.10249999999996,336.37999999999994,327.181,317.4877777777778,322.901,328.23400000000004,344.465,324.808,355.64500000000004,350.24111111111114,370.95,374.2085714285714,371.67625,358.88,359.20000000000005,357.85999999999996,365.27500000000003,365.0128571428572,343.72333333333336,L9
