dates,satname,nzd0243-0000,nzd0243-0001,nzd0243-0002,nzd0243-0004,nzd0243-0005,nzd0243-0006,nzd0243-0007,nzd0243-0008,nzd0243-0009,nzd0243-0003,nzd0243-0012,nzd0243-0013,nzd0243-0014,nzd0243-0015,nzd0243-0018,nzd0243-0019,nzd0243-0020,nzd0243-0023,nzd0243-0024,nzd0243-0026,nzd0243-0027,nzd0243-0028,nzd0243-0029,nzd0243-0031,nzd0243-0032,nzd0243-0033,nzd0243-0034,nzd0243-0010,nzd0243-0011,nzd0243-0016,nzd0243-0017,nzd0243-0021,nzd0243-0022,nzd0243-0025,nzd0243-0030
2025-02-09 21:53:42.442000,L8,321.95,270.25,,282.57,318.06,339.73,337.85,333.58,339.30,,344.36,346.55,346.30,344.18,351.07,354.84,365.22,358.78,355.90,362.15,360.12,349.93,329.15,307.91,306.98,309.88,309.22,346.51,333.57,346.20,349.94,353.78,334.03,358.06,329.42
2025-02-25 21:53:31.115000,L8,327.78,307.89,325.09,290.37,320.54,345.20,337.00,336.48,346.56,,348.24,352.93,349.17,345.64,357.59,360.13,370.19,363.35,359.69,366.24,366.49,352.93,334.50,317.67,311.37,313.79,326.97,348.46,338.52,355.80,360.97,369.64,367.63,361.38,334.23
2025-03-05 21:53:44.923000,L9,327.03,310.95,324.20,293.06,327.10,347.71,340.37,346.41,347.44,,,355.41,345.65,356.98,365.24,369.41,381.14,368.46,365.45,368.10,373.23,360.08,337.76,325.91,317.79,317.92,334.52,350.74,308.71,363.11,370.41,375.98,378.23,347.41,340.01
2025-03-21 21:53:32.179000,L9,325.07,312.89,326.16,294.92,329.86,350.17,345.89,347.02,348.01,,351.20,361.45,357.43,356.20,363.48,368.36,378.88,369.28,366.03,375.74,374.15,359.87,345.65,321.45,314.63,319.31,327.55,353.41,350.84,359.12,369.14,375.61,376.52,370.24,339.81
2025-03-29 21:53:19.999000,L8,,,,257.64,302.54,278.52,299.44,347.96,352.74,,348.85,369.95,369.89,341.46,367.96,372.14,382.18,374.45,371.44,381.55,379.30,367.02,353.10,327.72,319.46,321.61,330.11,357.21,353.20,367.50,375.98,380.68,381.11,375.68,343.49
2025-05-16 21:53:05.309000,L8,,,,303.50,325.58,349.58,340.09,344.37,348.51,,345.44,359.41,349.57,354.00,361.75,367.08,379.89,370.29,366.47,377.06,377.18,361.76,341.26,326.46,311.94,319.98,322.85,352.89,325.23,360.87,366.24,376.80,378.53,371.59,341.51
2025-05-24 21:53:09.627000,L9,,,,292.75,320.05,347.98,327.03,338.51,343.88,,339.08,358.33,347.46,346.53,358.84,365.22,381.30,368.57,365.24,378.18,376.23,357.59,333.09,325.72,311.46,319.55,325.15,349.31,319.73,358.60,365.40,377.87,376.82,373.81,343.15
2025-06-01 21:53:08.733000,L8,,,,292.59,328.45,349.31,328.97,341.34,345.44,,335.98,357.37,339.50,345.60,360.91,364.42,381.48,367.68,365.45,379.29,378.49,358.10,327.27,326.85,312.77,319.67,326.25,319.11,320.61,359.09,363.76,375.70,376.54,374.42,342.20
2025-06-09 21:53:09.796000,L9,,,,301.67,330.34,352.59,337.40,347.47,347.81,,357.87,361.45,361.90,348.55,363.73,366.00,382.88,370.21,367.73,382.97,379.71,364.21,343.93,329.02,314.31,321.35,327.34,360.60,327.02,362.65,371.99,381.32,377.08,377.27,343.24
2025-06-17 21:53:20.455000,L8,324.87,312.33,326.64,,331.25,355.44,340.43,352.35,348.24,,357.72,362.62,364.69,355.52,363.10,370.30,383.32,369.67,368.86,382.57,383.22,363.66,353.82,334.75,319.82,323.59,332.59,362.50,332.17,362.30,374.89,383.68,378.76,380.64,347.32
2025-06-25 21:53:21.635000,L9,,,380.69,377.15,,,,,,373.28,,,,,,,,,,,,,411.66,369.88,357.10,354.81,361.37,,,,,,,,388.27
2025-07-03 21:53:26.379000,L8,327.92,313.34,324.14,,329.78,356.06,310.09,354.72,349.37,,352.29,367.57,377.73,363.82,371.63,379.09,385.26,374.16,375.27,386.58,387.13,365.58,357.55,335.43,318.17,323.30,,363.14,324.30,369.36,385.63,386.16,382.23,387.74,347.04
2025-08-12 21:53:43.900000,L9,,,,,323.30,350.55,335.38,339.95,347.32,,341.95,360.35,353.92,345.78,331.35,352.36,376.14,356.20,358.50,369.72,373.81,350.63,324.04,,,,,357.83,335.25,356.97,369.72,347.25,339.30,374.88,
2025-08-28 21:53:47.523000,L9,329.74,318.76,334.26,,,344.99,319.36,325.13,345.28,,354.66,364.05,355.28,353.27,344.52,330.36,326.56,,,,,,,327.11,311.36,323.00,330.92,355.25,328.14,357.25,374.28,320.72,295.73,,342.18
2025-09-29 21:53:57.020000,L9,,,,,,,,,,,,,,,,,,,,,,414.41,396.08,352.88,343.48,345.50,350.31,,,,,,,,370.00
2025-10-07 21:53:56.068000,L8,352.74,328.33,350.97,339.54,345.06,368.30,364.49,366.45,365.64,297.91,381.46,403.02,395.82,382.89,391.38,386.92,393.62,389.53,385.10,400.36,394.77,376.40,364.36,335.18,327.10,330.03,338.55,367.94,362.02,390.04,410.60,401.04,391.08,398.61,348.47
2025-10-15 21:54:03.410000,L9,353.70,334.06,354.18,341.39,348.16,373.55,368.08,367.09,367.08,303.72,387.03,401.49,401.74,385.00,395.17,387.98,396.79,390.54,384.79,402.15,398.07,379.18,367.57,338.95,329.13,333.62,343.06,368.60,363.17,392.37,417.59,401.74,392.35,400.26,349.72
2025-11-16 21:54:01.603000,L9,367.56,334.65,349.48,338.78,351.21,380.17,370.53,388.23,371.24,307.07,406.46,,,,401.81,394.09,399.42,395.84,387.06,402.39,399.07,383.40,370.74,340.29,330.69,329.77,341.30,375.08,396.04,,,404.04,397.41,397.58,351.14
