dates,satname,nzd0490-0000,nzd0490-0001,nzd0490-0002,nzd0490-0003,nzd0490-0004,nzd0490-0005,nzd0490-0006,nzd0490-0007,nzd0490-0008,nzd0490-0014,nzd0490-0015,nzd0490-0016,nzd0490-0017,nzd0490-0018,nzd0490-0019,nzd0490-0020,nzd0490-0021,nzd0490-0024,nzd0490-0025,nzd0490-0026,nzd0490-0027,nzd0490-0028,nzd0490-0029,nzd0490-0030,nzd0490-0031,nzd0490-0032,nzd0490-0033,nzd0490-0035,nzd0490-0036,nzd0490-0037,nzd0490-0038,nzd0490-0039,nzd0490-0009,nzd0490-0010,nzd0490-0011,nzd0490-0022,nzd0490-0023,nzd0490-0034,nzd0490-0012,nzd0490-0013
2018-07-12 22:19:32.680000,L8,,,255.58,258.62,263.64,276.27,284.98,297.00,304.84,302.49,293.00,294.94,287.97,296.60,283.34,317.90,304.91,334.22,337.24,336.27,331.93,337.53,328.84,336.73,329.99,326.74,324.03,333.93,332.70,323.03,326.21,309.29,310.58,301.51,285.74,284.96,333.53,313.74,294.93,296.79
2018-07-12 22:19:56.652000,L8,,,,254.79,259.97,273.40,282.33,294.90,302.74,298.49,290.87,292.05,286.30,294.38,280.55,315.78,303.81,332.75,335.94,335.10,330.11,336.45,326.59,333.38,328.79,324.88,322.67,331.39,330.69,321.14,324.16,307.14,308.18,299.94,284.51,283.68,329.97,311.89,292.45,294.32
2018-07-21 22:13:49.390000,L8,,,298.82,271.22,277.34,283.49,293.05,307.37,317.86,324.67,311.34,320.70,288.56,297.68,284.53,319.85,305.45,330.44,336.14,336.37,330.63,363.91,378.46,385.05,372.65,362.40,370.09,376.46,379.63,378.77,368.79,385.50,331.32,306.44,298.07,286.55,334.39,374.55,313.65,316.26
2018-08-29 22:19:55.985000,L8,,,,257.69,266.04,274.26,282.29,297.10,303.80,301.76,298.83,297.58,294.93,298.52,291.71,318.73,303.92,333.03,336.87,334.05,328.97,332.49,321.62,327.29,325.22,321.28,315.58,352.20,331.86,330.20,330.45,315.15,309.43,307.30,303.35,287.32,319.61,306.97,305.76,303.08
2018-08-29 22:20:19.957000,L8,,,,258.82,266.51,274.68,282.64,297.40,304.05,302.46,299.30,298.11,295.08,298.92,291.96,319.71,304.21,333.36,337.21,334.34,329.04,333.15,321.73,327.66,325.64,321.53,315.91,352.63,334.49,330.53,331.13,315.30,309.78,307.87,303.84,287.35,319.86,307.15,306.27,303.86
2018-09-07 22:14:12.130000,L8,369.09,358.80,320.97,300.78,288.16,300.16,311.24,315.14,327.26,341.88,339.16,340.93,339.96,337.74,340.60,344.63,332.64,353.91,356.14,357.35,370.56,361.43,332.86,356.00,346.14,358.21,357.59,354.70,346.41,333.10,339.55,323.60,333.07,334.94,342.66,352.24,361.01,353.23,343.52,328.34
2018-09-14 22:20:00.822000,L8,,,,259.51,265.79,274.87,282.03,299.52,304.59,320.91,293.95,323.21,294.29,297.56,290.35,322.40,302.26,339.94,341.66,336.45,329.35,329.70,319.24,325.34,326.00,316.85,313.25,321.64,327.54,322.17,317.91,313.43,308.01,306.52,301.35,286.48,313.05,306.61,311.12,305.81
2018-09-30 22:20:07.683000,L8,,,270.96,278.93,304.03,287.08,296.97,306.57,314.03,305.62,317.41,348.87,301.20,306.59,300.48,321.50,311.10,338.37,345.67,339.52,335.21,351.86,383.84,381.62,353.66,351.62,324.20,333.24,341.87,337.37,343.58,320.04,312.84,316.14,302.55,294.55,324.69,315.56,303.41,308.95
2018-09-30 22:20:31.646000,L8,,,270.43,279.38,305.45,288.65,297.43,305.53,313.14,308.54,318.28,351.49,305.06,309.91,299.75,324.26,310.49,337.69,345.21,339.73,334.55,351.56,362.70,379.96,356.36,352.32,324.82,333.04,340.56,336.32,342.45,319.42,311.56,317.11,301.55,293.85,323.42,315.38,302.31,315.04
2018-11-10 22:14:32.733000,L8,,,259.37,259.19,267.36,275.38,284.06,296.49,300.69,290.33,290.74,289.20,291.68,296.34,291.34,305.95,305.03,330.09,335.16,331.55,326.78,321.89,316.38,321.83,320.18,314.10,307.93,316.04,320.46,316.63,310.66,310.98,305.74,306.23,295.82,291.78,309.07,305.57,291.05,290.02
2018-12-28 22:14:29.227000,L8,,,,254.74,259.08,274.67,276.24,287.39,296.53,271.86,272.66,273.08,288.56,299.42,298.69,318.84,324.25,326.28,332.78,332.58,327.15,320.94,316.87,317.13,319.35,312.13,311.37,317.71,323.00,322.83,320.08,384.58,283.45,277.88,287.18,299.41,311.27,304.61,273.97,281.96
2019-01-04 22:20:15.514000,L8,,,269.50,262.72,269.46,282.19,292.73,302.12,303.10,297.56,295.12,292.00,298.74,300.24,295.04,307.20,306.76,330.07,335.44,334.77,329.26,324.38,318.25,322.88,324.41,321.96,313.38,315.31,325.17,318.61,309.24,310.65,310.55,305.67,302.07,293.81,311.93,309.09,310.28,300.45
2019-02-05 22:20:09.281000,L8,,,,,,,,,,272.55,270.59,265.81,273.63,272.60,272.87,287.17,289.48,313.06,314.71,317.08,315.73,312.68,308.45,313.67,,,,,,303.06,299.16,296.18,,,,271.98,295.92,,,
2019-02-05 22:20:33.244000,L8,,,257.09,254.60,259.77,272.23,284.18,292.79,297.59,287.70,284.62,283.89,288.81,291.81,288.05,303.11,301.87,324.36,329.97,330.29,327.91,324.79,317.35,332.05,315.66,310.73,302.54,307.17,315.86,320.32,315.68,309.57,302.23,299.56,292.47,288.34,308.37,295.66,290.18,287.10
2019-02-14 22:14:21.185000,L8,,,276.86,263.99,269.24,279.98,286.14,300.76,305.16,294.84,294.02,295.55,295.51,301.71,291.72,312.32,309.24,322.25,332.68,333.20,329.67,325.21,317.61,322.95,321.36,313.83,310.11,317.57,322.10,316.23,370.69,398.90,307.94,305.38,297.91,294.46,311.19,305.93,296.44,292.61
2019-02-21 22:20:06.522000,L8,,,265.35,254.98,262.08,274.42,286.23,294.27,299.18,286.23,285.21,287.46,289.46,293.25,284.45,305.77,301.91,324.15,329.33,330.86,327.82,322.78,316.66,320.50,319.69,312.21,307.32,315.93,320.89,315.57,312.93,306.11,302.36,298.91,290.23,287.04,309.46,303.65,288.47,285.88
2019-02-21 22:20:30.485000,L8,,,265.98,255.86,262.85,275.34,287.12,295.10,300.32,286.97,286.13,288.70,289.95,293.83,285.11,307.72,302.38,324.94,330.00,331.36,328.27,323.75,317.02,320.96,320.07,312.58,308.08,316.45,321.57,316.38,313.59,306.49,303.38,299.66,290.82,287.63,309.86,304.09,289.13,286.70
2019-03-02 22:14:17.011000,L8,,,268.95,260.86,266.04,279.14,291.63,297.53,301.31,292.34,289.81,289.58,290.92,297.50,291.07,308.19,305.14,322.30,331.19,331.14,328.73,324.27,318.36,321.72,320.07,314.26,306.50,315.31,322.30,316.37,309.63,307.80,306.56,301.39,291.92,291.73,310.31,304.11,291.86,289.71
2019-03-18 22:14:11.817000,L8,,,,,,,,,,288.00,286.14,300.22,292.62,291.91,289.16,303.45,300.32,320.61,331.11,336.68,329.16,326.09,321.81,323.58,323.96,321.54,314.80,318.85,326.28,324.52,310.67,306.72,,297.98,290.18,282.27,311.52,307.49,289.39,293.77
2019-06-22 22:14:28.716000,L8,,,284.27,272.42,272.58,282.34,293.52,301.84,319.69,298.97,297.51,296.55,286.70,284.98,280.58,309.86,302.72,331.24,334.79,336.38,327.27,335.70,325.20,336.92,323.33,324.97,321.31,324.72,325.95,321.77,329.47,381.47,316.61,302.68,291.20,282.36,346.01,313.56,296.37,296.45
2019-06-29 22:20:17.440000,L8,,,,,,,,,,,,,,,291.38,330.99,312.55,345.39,344.70,343.79,340.16,345.03,337.41,352.73,341.54,385.15,362.21,,,,,,,,,303.89,341.35,358.02,,
2019-07-15 22:20:20.288000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.58,315.38,308.19,309.92,,,,,,,,,
2019-07-24 22:14:36.716000,L8,,,321.88,298.44,305.16,303.81,303.11,312.10,322.99,304.14,300.09,310.72,297.09,305.41,300.10,321.91,311.02,336.33,336.75,334.98,335.26,331.95,327.28,333.22,330.17,323.12,316.27,329.23,330.26,319.94,318.15,315.67,328.38,319.25,326.41,303.49,340.19,316.87,315.17,308.99
2019-09-01 22:20:35.671000,L8,,368.54,332.89,315.98,322.56,329.05,333.51,345.06,338.23,350.40,354.58,358.72,366.89,362.92,370.27,361.93,357.72,349.68,366.34,378.69,373.31,370.39,334.33,366.88,369.07,367.07,360.12,360.50,358.23,340.38,344.37,326.29,357.30,368.36,351.41,349.98,359.06,354.53,343.86,348.17
2019-09-10 22:14:51.565000,L8,,,259.25,259.26,266.68,276.71,288.99,301.85,307.51,299.33,297.49,296.49,290.60,297.76,291.22,323.16,303.68,336.77,339.61,341.08,329.49,335.64,324.11,337.05,327.52,327.68,322.77,325.88,323.93,318.82,318.83,316.27,316.45,306.70,308.32,290.05,341.08,320.98,313.72,317.82
2019-09-26 22:14:56.917000,L8,,,,215.40,259.08,274.22,291.11,295.73,300.26,300.55,306.05,294.76,295.57,297.53,291.32,312.84,309.22,336.86,344.21,343.12,335.63,333.15,326.38,343.94,351.76,338.91,318.13,329.07,324.13,321.29,324.46,317.28,302.82,307.04,302.59,298.14,325.38,310.40,302.04,301.07
2019-10-03 22:20:45.371000,L8,,,,253.29,258.87,269.12,280.04,290.78,297.99,291.82,289.54,286.47,289.83,292.45,290.37,309.03,304.24,336.80,336.62,331.26,329.93,328.40,321.60,325.26,326.46,316.87,311.34,320.02,330.77,324.19,320.51,314.87,302.95,300.95,295.50,289.20,318.44,304.84,291.87,290.21
2019-11-29 22:14:55.870000,L8,,,258.86,254.99,263.21,272.60,283.06,294.12,297.83,290.15,289.82,286.81,290.22,292.60,284.89,299.64,301.58,321.08,325.85,328.77,325.46,318.52,315.26,317.82,319.29,311.95,305.73,313.14,319.55,313.16,308.43,308.62,303.83,301.86,293.07,289.58,306.52,302.20,290.18,288.82
2019-12-22 22:20:39.535000,L8,,,262.87,257.37,267.99,276.53,287.26,290.19,299.04,292.61,291.08,262.14,,,292.59,302.33,303.84,330.84,331.61,327.99,322.67,311.87,314.17,,,,,321.45,326.06,326.24,309.84,295.70,307.18,302.24,296.94,289.73,312.11,320.00,291.07,289.72
2019-12-22 22:21:03.498000,L8,,,269.20,260.08,269.23,277.66,289.88,295.03,300.87,294.41,295.29,265.70,282.44,263.59,300.98,305.29,306.55,333.96,334.86,353.82,329.59,318.02,318.59,301.89,324.95,,293.24,322.17,327.34,326.70,310.87,299.02,310.32,304.93,297.91,290.88,312.10,327.61,291.92,291.34
2020-01-23 22:20:31.626000,L8,,,240.84,260.14,266.24,279.07,289.54,300.74,305.66,293.43,290.38,285.73,294.20,297.54,290.84,299.33,301.58,321.10,327.59,328.33,326.86,319.03,316.65,319.53,319.14,312.96,305.57,315.76,326.84,325.18,336.86,309.42,307.60,300.99,290.66,291.58,310.24,304.39,290.48,288.25
2020-01-23 22:20:55.593000,L8,,,269.69,259.33,265.27,278.54,289.09,300.20,304.77,292.80,289.73,285.31,293.73,297.10,290.19,299.04,301.33,320.83,327.30,327.93,326.57,318.85,316.40,319.20,318.93,312.78,305.20,314.61,326.43,324.57,336.86,309.10,307.01,300.55,290.05,291.23,309.95,303.96,290.17,287.76
2020-02-08 22:20:26.619000,L8,,,,,,,,,,273.85,272.53,269.40,276.73,276.29,280.48,289.44,292.14,316.62,317.76,316.82,316.22,312.45,311.26,307.51,312.46,305.90,264.70,,,,,,,,,280.32,301.02,302.26,,271.40
2020-02-24 22:20:22.879000,L8,,,255.25,255.58,263.80,274.70,285.94,296.02,301.55,288.83,289.32,286.51,291.61,299.70,292.86,307.81,308.80,332.84,358.69,384.56,329.48,326.08,323.95,326.28,322.87,341.46,355.39,338.12,352.55,349.93,329.40,319.68,302.83,302.93,294.74,294.92,318.24,355.41,291.98,286.06
2020-03-04 22:14:32.767000,L8,,,272.42,259.75,266.52,277.26,287.09,297.49,302.30,292.65,289.46,292.29,292.84,300.25,290.24,305.04,301.55,324.90,338.72,334.11,330.82,324.06,319.82,319.30,322.17,315.32,311.86,317.63,322.16,321.51,324.25,309.34,307.40,300.38,292.00,290.81,311.60,303.15,291.98,287.97
2020-03-11 22:20:16.572000,L8,,,259.77,259.06,265.05,276.79,287.03,295.53,301.25,294.02,292.22,288.44,289.21,293.63,285.73,304.02,302.18,327.34,331.67,330.36,327.53,319.31,318.17,318.76,321.84,314.35,307.87,318.06,327.65,322.39,312.77,308.39,306.67,301.82,294.46,290.20,312.80,302.94,293.67,288.96
2020-03-11 22:20:40.527000,L8,,,259.99,259.02,265.07,276.72,286.94,295.58,301.40,294.22,292.11,287.98,289.00,293.47,285.77,303.68,302.02,327.24,331.62,330.15,327.45,319.22,318.10,318.85,321.44,314.29,307.09,318.50,327.61,322.06,312.69,308.38,306.65,301.87,294.63,289.81,313.00,302.75,293.53,288.96
2020-04-28 22:19:52.651000,L8,,,301.82,289.72,301.20,322.38,330.09,338.21,338.86,310.14,321.37,324.40,301.78,333.74,302.32,335.52,314.58,341.86,351.48,348.57,342.80,350.35,354.67,354.27,336.94,330.81,328.54,337.22,339.50,330.79,336.25,375.99,328.20,322.88,324.95,301.21,356.19,327.75,314.11,308.79
2020-05-30 22:19:52.640000,L8,,,275.78,266.32,267.16,277.54,287.60,298.71,310.33,298.69,296.69,298.93,287.56,292.31,278.55,314.29,304.06,334.88,337.27,339.42,332.41,337.14,327.85,337.52,328.89,325.68,323.77,323.18,325.99,322.26,324.98,304.23,319.42,300.27,284.72,284.05,326.70,313.38,297.01,295.42
2020-05-30 22:20:16.612000,L8,,,279.38,267.44,269.22,279.22,289.94,299.55,319.98,299.29,298.09,299.90,286.90,291.26,278.83,315.03,303.04,334.76,336.56,339.14,331.93,336.29,327.12,336.87,328.90,325.25,323.72,323.69,325.38,321.61,324.71,304.35,337.44,300.64,285.00,284.07,327.29,312.95,297.79,296.05
2020-06-08 22:14:11.756000,L8,,,279.67,264.41,268.98,277.98,289.91,300.25,313.84,297.58,298.05,295.99,287.46,288.79,284.30,310.66,301.82,336.23,334.91,337.70,330.45,340.42,328.92,337.70,325.81,327.78,322.70,357.97,326.94,322.53,327.55,301.11,317.47,301.31,285.43,285.00,346.11,309.77,299.17,296.31
2020-07-01 22:20:10.673000,L8,,,,,,,,,,,,,,,,303.07,293.03,323.31,326.97,332.89,323.85,332.20,317.32,327.39,321.13,317.49,314.61,318.73,322.01,318.31,317.34,300.35,,,,276.52,315.28,,,
2020-07-17 22:20:16.691000,L8,,,,,261.12,270.08,278.98,290.43,300.09,293.13,292.94,288.08,287.92,291.50,278.24,309.62,300.85,334.42,337.33,336.75,329.54,336.84,323.19,333.73,324.69,321.31,318.98,320.67,326.82,321.80,325.95,299.70,304.07,296.26,284.63,282.91,329.82,311.42,294.02,290.70
2020-07-17 22:20:40.662000,L8,,,,,263.61,272.71,282.11,293.38,304.50,296.09,296.42,291.12,288.37,292.59,278.48,311.58,301.89,336.74,338.17,337.49,330.62,337.09,324.04,336.56,326.08,322.41,319.92,323.42,328.37,322.75,327.44,303.75,308.29,297.67,285.56,283.71,334.28,313.27,295.95,292.76
2020-07-26 22:14:32.385000,L8,,,,260.42,260.43,271.89,282.85,294.52,304.99,297.16,294.96,294.75,286.92,294.60,278.90,309.73,299.90,332.94,336.61,337.37,328.73,334.26,324.25,327.86,323.84,322.18,316.63,335.31,330.90,323.75,323.45,303.97,311.92,298.35,286.84,284.36,328.33,304.45,296.96,296.02
2020-08-27 22:14:44.105000,L8,,,259.99,263.27,267.01,274.40,285.36,298.21,308.33,301.45,313.95,310.53,293.23,299.26,291.91,311.22,310.36,335.90,345.72,345.30,335.33,328.91,323.34,325.99,322.72,322.40,317.61,329.46,328.90,370.55,372.24,373.02,314.57,307.82,303.70,291.25,324.48,313.45,311.94,314.73
2020-09-19 22:20:39.727000,L8,,,262.59,260.24,266.22,275.47,285.59,298.39,303.47,346.84,337.82,325.51,348.86,340.51,313.91,333.25,334.20,342.37,341.11,341.28,327.96,319.70,316.57,322.78,323.44,335.68,310.96,319.54,329.83,327.62,314.20,312.08,306.28,304.52,300.19,335.83,330.12,305.06,343.02,341.97
2020-09-19 22:21:03.690000,L8,,,263.84,259.99,265.88,275.29,285.22,298.23,303.18,347.62,340.40,331.55,351.41,344.20,319.29,339.84,336.42,343.82,341.51,341.62,328.23,319.33,316.73,322.64,322.93,337.99,310.74,319.71,330.03,328.40,314.05,311.89,305.70,304.09,339.42,345.10,332.36,304.84,343.89,344.34
2020-10-14 22:14:56.808000,L8,,,264.41,257.30,263.44,272.30,282.35,293.61,301.07,295.50,301.60,295.15,293.60,297.38,291.14,308.44,305.95,327.23,331.17,330.18,326.83,319.56,316.54,318.23,320.10,314.25,311.67,315.91,324.65,318.58,310.50,310.99,307.38,306.30,299.71,293.71,309.20,306.11,301.71,295.90
2020-10-21 22:20:43.598000,L8,,,254.22,255.62,263.68,272.17,282.47,292.72,298.18,293.22,300.67,289.87,291.68,293.62,288.62,303.32,303.84,331.80,335.32,330.67,327.02,320.39,317.23,318.88,323.69,315.45,312.40,318.67,325.27,320.59,314.50,308.81,304.36,301.86,296.26,291.09,316.88,306.21,298.20,296.11
2020-11-22 22:21:06.915000,L8,,,258.52,256.00,263.78,275.06,284.82,294.87,301.38,289.43,310.06,285.95,296.37,296.65,290.17,299.62,302.28,327.32,330.81,332.71,328.85,319.99,317.57,321.59,326.65,326.67,308.87,319.33,322.66,386.69,363.99,391.75,308.00,300.59,292.72,292.53,309.54,307.52,292.05,289.55
2021-03-30 22:20:10.323000,L8,,,275.09,264.55,269.05,280.26,291.19,297.88,305.18,292.10,293.11,289.92,292.30,296.39,291.04,303.93,300.00,325.91,329.15,326.72,326.67,324.27,318.45,319.55,320.91,313.12,307.53,313.42,320.17,316.19,311.46,307.98,310.00,297.03,291.67,289.68,309.67,302.01,289.48,290.63
2021-03-30 22:20:34.287000,L8,,,278.06,265.87,270.93,282.55,293.23,298.93,307.09,293.54,300.76,293.02,294.26,298.07,292.44,308.73,301.13,327.24,330.23,328.34,327.52,325.44,319.28,320.24,321.61,313.71,308.96,314.20,321.27,317.31,312.58,308.57,311.98,298.20,293.06,291.55,310.89,302.72,290.38,291.63
2021-05-26 22:14:18.793000,L8,,,,252.95,257.84,267.44,278.54,289.13,296.67,287.22,285.34,276.16,280.35,278.51,,,,,,,,,316.19,319.37,315.59,313.52,307.88,310.69,317.52,313.63,311.36,280.23,301.07,294.29,278.65,,,298.15,288.26,285.59
2021-07-13 22:14:31.246000,L8,,,282.22,271.48,271.89,283.62,295.71,307.51,317.36,317.78,319.31,306.49,290.54,297.52,286.85,320.55,305.77,334.47,338.77,337.73,333.13,339.39,326.98,338.38,329.65,327.96,322.31,343.22,335.29,326.78,330.50,309.04,344.52,310.82,325.03,291.92,328.45,317.78,308.93,311.66
2021-08-05 22:20:29.025000,L8,,,,255.23,266.32,280.01,289.01,299.11,324.54,353.91,339.79,335.07,350.61,317.47,318.90,324.55,314.12,334.63,340.79,344.04,334.43,332.92,330.46,338.21,334.26,326.16,316.85,340.10,337.11,319.98,314.92,315.72,318.15,318.84,353.77,306.68,335.97,325.95,344.74,351.63
2021-08-05 22:20:52.997000,L8,,,,256.12,267.29,282.20,290.20,300.96,326.67,355.60,348.26,342.98,336.38,318.90,319.54,325.15,314.92,335.00,340.89,344.51,334.76,332.95,330.88,338.66,334.42,326.60,317.11,341.15,338.37,320.16,315.42,316.59,319.50,321.66,356.49,308.06,336.24,327.96,346.70,353.62
2021-08-14 22:14:45.391000,L8,,,,265.28,271.18,351.01,355.97,356.51,357.20,343.00,327.10,321.69,305.60,308.34,302.06,323.66,319.15,339.80,337.53,338.49,343.45,341.14,333.02,333.44,329.73,326.64,320.81,321.00,325.42,322.71,319.62,357.55,356.46,349.79,336.04,302.46,335.06,318.70,341.26,349.56
2021-09-06 22:20:38.920000,L8,,,,258.76,265.74,274.21,284.16,294.25,301.59,294.23,306.11,289.73,289.69,293.10,286.80,311.36,305.63,331.38,335.55,330.75,327.19,328.50,320.73,325.58,321.51,315.57,311.83,316.98,327.12,325.84,317.09,308.94,307.33,300.95,296.17,286.79,313.21,305.41,295.65,294.55
2021-09-22 22:20:41.428000,L8,,,,255.06,262.01,272.04,282.00,291.75,300.61,289.72,305.32,284.32,290.00,295.24,286.68,303.56,300.40,330.05,332.71,331.18,328.02,324.62,316.45,322.71,320.19,313.26,308.56,317.13,327.51,319.09,316.42,308.76,306.77,298.12,290.21,287.29,311.53,305.72,293.98,291.07
2021-09-22 22:21:05.391000,L8,,,,254.83,261.49,271.76,281.65,291.53,300.17,289.45,305.52,284.90,290.05,295.46,286.78,303.95,300.52,329.93,332.65,331.23,328.12,325.07,316.58,322.61,320.34,313.24,308.49,316.75,327.65,319.24,316.50,308.93,306.62,298.02,289.72,286.94,310.96,305.66,293.57,290.82
2021-10-24 22:20:49.557000,L8,,,,,259.77,267.89,274.09,292.72,303.38,296.74,318.72,297.71,299.25,303.13,297.82,315.29,315.98,334.02,345.26,338.56,332.41,337.99,352.43,353.92,331.29,319.16,315.95,322.19,330.51,329.16,332.45,325.75,311.84,308.93,299.10,303.55,319.63,329.25,302.21,300.05
2021-11-18 22:14:56.496000,L8,,,256.16,253.52,262.80,275.55,285.44,294.77,300.26,293.09,293.18,288.43,293.14,297.02,286.01,298.95,300.66,322.37,328.49,330.38,327.82,319.01,316.95,317.59,319.27,312.56,306.65,312.13,318.21,315.65,307.39,307.78,307.79,303.16,296.21,290.77,306.21,302.88,295.48,294.89
2021-12-12 22:14:55.412000,L9,,,,255.24,265.88,278.44,287.58,296.54,300.09,294.70,292.15,285.59,294.97,299.39,289.78,299.66,302.42,326.16,330.05,330.94,329.50,320.30,318.07,320.91,320.68,314.15,306.53,314.57,324.28,314.33,309.30,307.90,308.81,300.37,296.49,291.56,307.82,303.68,295.47,293.68
2021-12-20 22:14:55.954000,L8,,,254.82,251.15,260.82,274.10,284.30,294.01,297.67,290.68,290.59,283.14,291.21,295.38,285.92,298.38,300.45,321.11,327.38,328.96,326.62,318.80,314.80,318.69,317.26,312.46,304.66,310.19,320.21,312.72,307.61,304.79,304.83,300.70,293.49,290.36,303.36,301.78,294.97,293.56
2022-01-04 22:20:39.854000,L9,,,245.50,255.74,267.81,280.59,290.33,298.82,302.95,293.50,291.76,286.11,293.96,300.16,289.87,301.02,301.66,327.25,329.81,330.77,328.23,321.95,318.10,322.84,320.67,315.89,313.21,317.83,326.16,319.43,314.21,310.70,310.15,301.26,295.91,290.84,308.95,306.80,295.92,296.46
2022-01-13 22:14:50.477000,L9,,,266.01,253.95,265.73,279.17,288.79,297.42,302.38,291.71,290.07,288.19,294.12,299.76,286.76,300.54,300.52,321.97,326.63,329.06,326.55,319.86,316.82,318.90,319.62,312.76,306.70,312.71,318.88,314.17,306.02,305.72,307.98,300.49,295.77,290.18,306.03,302.60,293.35,295.03
2022-01-20 22:20:39.315000,L9,,,256.68,253.68,264.18,277.26,286.75,295.90,299.85,291.76,286.87,281.03,289.00,292.13,287.42,298.16,301.03,321.63,326.72,326.82,325.65,318.44,315.64,320.04,319.06,312.55,304.70,311.29,321.23,316.06,309.36,305.79,306.66,299.29,295.32,288.54,306.83,303.05,293.73,291.43
2022-01-28 22:20:55.692000,L8,,,280.78,312.76,317.23,325.20,316.49,350.83,353.94,327.52,335.12,334.23,338.06,340.57,333.64,307.56,310.45,331.20,338.02,336.67,331.08,327.00,386.73,381.02,381.71,373.10,366.27,367.13,371.64,362.83,360.59,361.66,355.06,351.84,340.07,297.18,317.57,368.45,336.12,347.61
2022-02-06 22:14:44.088000,L8,,,258.74,256.90,268.35,281.52,292.15,299.92,303.05,296.70,291.10,288.14,294.78,301.22,292.70,303.38,302.55,321.10,329.66,329.87,329.08,320.36,318.47,319.73,320.95,314.38,306.33,314.12,320.83,315.47,309.66,308.55,308.43,301.37,296.01,292.47,309.09,305.34,295.24,293.64
2022-02-13 22:20:52.491000,L8,,,265.48,255.37,265.94,278.59,289.72,297.60,302.72,294.74,291.06,290.38,293.73,300.14,288.10,302.52,302.96,325.77,330.08,327.77,326.78,319.55,318.27,318.60,320.41,314.02,308.67,315.08,320.29,315.18,311.09,308.54,307.88,301.68,298.47,291.37,311.72,304.87,295.52,295.23
2022-03-02 22:14:37.725000,L9,,,,253.92,263.19,278.35,288.90,296.36,300.63,294.26,289.04,288.36,290.77,300.22,288.14,302.47,300.66,323.73,329.13,328.22,326.41,319.51,317.38,318.30,319.80,313.63,307.01,314.30,318.80,314.64,307.97,307.85,306.03,300.23,295.21,287.68,308.95,303.12,292.63,294.46
2022-03-09 22:20:25.294000,L9,,,,254.25,263.38,272.62,285.03,296.81,300.48,292.83,289.12,286.55,291.48,296.86,289.58,303.97,302.49,,,,,,,,,,,,,291.96,264.22,305.09,306.43,299.93,293.48,291.62,304.43,,294.20,292.41
2022-03-17 22:20:17.747000,L8,,,,253.09,263.27,276.81,288.34,296.13,302.73,292.69,289.50,290.14,293.51,301.23,289.76,307.33,302.08,328.53,331.54,333.72,328.72,323.90,322.92,297.36,,312.61,312.35,317.84,328.23,320.95,320.62,309.77,308.38,302.28,295.10,288.84,313.04,306.27,292.55,292.89
2022-03-25 22:20:20.497000,L9,,,,214.70,261.17,271.70,285.61,289.96,295.85,292.83,292.04,283.46,289.97,295.64,283.59,300.28,302.11,322.86,325.48,323.08,322.37,317.46,315.98,315.78,318.01,314.82,310.10,311.33,318.50,310.29,305.77,303.63,303.76,301.29,295.34,287.22,314.21,305.84,294.95,292.45
2022-04-02 22:20:07.536000,L8,,,,261.02,269.22,283.13,297.91,307.75,311.80,297.00,295.36,292.03,295.71,302.60,290.40,315.83,308.45,330.57,335.51,331.99,328.59,324.90,321.92,322.22,325.41,317.40,313.29,318.68,326.13,320.28,318.06,310.48,313.67,303.90,298.44,290.79,322.31,306.90,299.14,296.48
2022-04-10 22:20:41.030000,L9,,,255.77,264.02,273.92,290.45,303.92,305.97,307.69,299.32,305.32,295.53,295.94,303.25,291.45,323.70,306.68,332.72,337.78,333.16,329.35,325.73,323.43,320.17,326.37,321.27,316.25,324.63,327.43,319.37,318.83,311.99,311.65,303.35,297.11,290.35,333.13,307.26,296.83,299.63
2022-05-05 22:14:18.830000,L9,,,300.26,275.84,282.15,298.67,298.34,308.83,320.76,301.29,297.13,293.89,289.62,297.17,286.78,312.27,304.89,331.25,336.38,333.72,330.36,327.06,323.39,322.76,322.93,321.26,314.16,326.83,328.59,320.41,320.07,308.98,319.16,352.19,298.00,288.49,328.82,307.14,303.51,299.59
2022-05-12 22:20:00.934000,L9,,,306.30,295.48,306.38,321.04,332.25,347.15,362.72,338.77,325.34,326.94,300.62,318.37,308.03,325.28,315.65,342.73,350.15,351.79,343.27,340.71,335.91,337.26,337.49,338.67,335.92,374.60,379.49,372.77,345.40,367.67,361.65,338.29,336.55,303.02,341.12,329.53,336.19,334.80
2022-05-21 22:14:07.318000,L9,332.96,303.93,284.19,265.36,284.36,299.99,308.12,322.89,337.88,304.44,319.60,305.85,299.14,318.28,308.45,323.38,312.69,329.98,338.68,335.67,336.18,343.55,337.59,336.13,336.66,332.83,328.55,326.78,329.28,327.13,328.70,318.48,330.41,323.39,317.28,296.63,324.40,322.02,306.00,310.83
2022-06-22 22:14:26.439000,L9,,,,252.27,232.85,239.43,268.00,285.43,298.05,293.86,289.44,282.94,283.24,277.85,261.09,304.89,296.07,326.55,330.33,332.73,324.16,330.67,321.39,327.18,321.07,319.59,315.43,319.23,320.70,318.78,321.74,306.23,300.41,295.31,279.33,275.61,319.71,303.62,292.61,291.58
