dates,satname,nzd0575-0000,nzd0575-0001,nzd0575-0002,nzd0575-0003,nzd0575-0004,nzd0575-0005,nzd0575-0006,nzd0575-0007,nzd0575-0008,nzd0575-0009,nzd0575-0010,nzd0575-0011,nzd0575-0012,nzd0575-0013,nzd0575-0014,nzd0575-0015,nzd0575-0016,nzd0575-0017,nzd0575-0018,nzd0575-0019,nzd0575-0020,nzd0575-0021,nzd0575-0022,nzd0575-0023,nzd0575-0024,nzd0575-0025,nzd0575-0026,nzd0575-0027,nzd0575-0028,nzd0575-0029,nzd0575-0030,nzd0575-0031,nzd0575-0032,nzd0575-0033,nzd0575-0034,nzd0575-0035,nzd0575-0039,nzd0575-0040,nzd0575-0043,nzd0575-0044,nzd0575-0045,nzd0575-0059,nzd0575-0060,nzd0575-0061,nzd0575-0062,nzd0575-0063,nzd0575-0064,nzd0575-0066,nzd0575-0067,nzd0575-0068,nzd0575-0069,nzd0575-0036,nzd0575-0037,nzd0575-0041,nzd0575-0042,nzd0575-0048,nzd0575-0049,nzd0575-0050,nzd0575-0038,nzd0575-0046,nzd0575-0047,nzd0575-0051,nzd0575-0052,nzd0575-0053,nzd0575-0054,nzd0575-0055,nzd0575-0056,nzd0575-0057,nzd0575-0058,nzd0575-0065
2019-10-21 22:07:37.761000,L8,242.60,236.99,237.36,237.07,239.48,242.53,239.10,237.19,234.88,237.28,235.20,228.41,225.01,226.11,226.85,226.68,222.91,222.94,226.01,224.99,220.64,223.68,216.96,220.89,215.12,212.26,215.01,208.69,205.48,209.77,206.11,212.45,218.63,213.16,227.19,222.18,224.52,228.17,222.07,221.60,226.91,227.25,226.60,228.70,225.37,225.12,228.40,227.58,224.78,226.50,229.49,225.57,228.72,228.24,228.28,233.06,231.21,230.97,224.35,225.52,228.16,230.50,227.67,230.98,228.45,231.03,230.60,227.82,229.26,229.30
2019-11-29 22:13:20.022000,L8,211.51,202.93,198.81,206.31,211.46,210.76,204.38,198.68,97.86,46.88,188.99,182.86,185.09,192.21,,,,,,181.31,163.61,177.16,176.13,175.59,169.68,167.13,171.59,163.75,165.12,171.79,150.61,137.94,149.85,168.53,179.68,91.24,134.69,154.86,175.87,186.63,176.23,156.35,138.04,,,,,155.21,190.55,94.76,,25.79,,26.05,,,172.83,174.45,,152.00,,163.03,171.31,176.11,183.30,174.84,183.40,188.70,192.20,96.16
2019-11-29 22:13:43.981000,L8,210.70,201.37,198.11,206.17,211.02,210.55,203.92,198.01,103.78,29.44,188.37,181.85,184.35,69.21,,,,,,180.29,160.54,175.88,173.44,174.44,167.06,57.04,170.09,162.64,163.85,170.75,148.66,135.16,148.54,166.68,178.07,89.29,131.03,152.89,174.74,184.79,175.14,145.00,133.75,,,,,154.03,189.47,92.77,,24.87,,24.89,,,,35.05,,,,161.11,169.52,174.28,181.59,172.65,180.91,186.70,190.84,81.17
2019-12-31 22:13:14.062000,L8,211.19,193.60,200.90,214.52,218.59,219.44,214.73,209.58,207.87,212.52,204.73,205.36,197.46,200.53,,,,213.92,152.72,185.51,,187.29,187.40,187.09,185.38,187.18,181.09,179.22,180.39,163.98,170.38,178.39,182.03,189.80,197.16,201.26,153.24,198.78,184.71,196.63,191.54,189.75,185.91,176.00,178.36,183.40,172.26,182.08,194.46,188.98,159.56,200.03,187.47,200.28,191.89,183.45,190.75,183.82,65.23,160.12,180.71,167.57,184.70,176.22,193.98,176.11,180.40,196.53,194.51,195.59
2019-12-31 22:13:38.020000,L8,179.55,177.46,192.76,211.96,216.32,217.14,211.04,205.56,199.28,207.65,195.50,201.31,192.96,196.88,,,,,,,,,,,170.12,183.91,82.43,171.65,176.63,34.15,163.64,151.92,165.96,185.30,192.15,181.96,105.14,195.52,180.26,192.39,186.30,178.76,156.04,125.07,160.64,153.98,152.77,158.04,187.15,155.59,115.50,196.53,133.02,150.21,155.11,,,66.25,38.75,,,92.99,168.37,156.84,79.34,155.10,140.83,,,103.54
2020-01-16 22:13:10.914000,L8,240.74,238.24,235.23,237.28,243.12,240.54,241.15,238.37,237.23,237.99,236.24,232.76,223.84,228.37,228.50,228.51,223.87,222.59,222.58,223.04,220.36,219.45,216.32,218.74,214.37,211.27,210.42,208.04,206.85,205.36,207.04,214.08,217.63,218.31,220.83,224.42,217.58,222.49,219.27,219.67,218.19,225.95,227.47,227.64,223.52,224.72,225.73,227.85,225.22,227.87,233.96,224.38,220.62,223.08,221.91,226.88,227.23,228.41,216.40,224.17,224.98,226.62,228.27,227.80,228.38,224.69,227.55,227.91,225.37,230.03
2020-01-16 22:13:34.872000,L8,241.50,238.78,236.12,238.15,243.43,241.42,241.83,239.36,238.11,238.29,237.01,233.46,224.42,229.74,229.26,228.62,224.64,223.15,223.65,224.00,221.04,220.48,217.15,219.87,215.09,212.13,211.00,208.82,207.48,205.95,208.07,214.78,218.50,218.94,221.93,225.41,218.63,222.97,219.88,220.75,219.46,226.83,228.33,228.57,224.47,225.44,226.62,228.77,226.30,228.83,234.87,225.10,221.60,224.08,222.76,227.73,227.80,229.07,217.22,225.06,225.56,227.85,229.02,228.25,229.60,225.71,228.30,228.76,225.92,230.55
2020-01-25 22:07:21.445000,L8,236.22,233.70,229.68,230.94,234.00,236.49,233.01,230.63,233.79,231.31,227.13,226.43,218.54,221.22,219.17,216.98,218.96,213.56,214.74,217.85,213.90,214.23,211.70,209.57,211.54,206.21,204.19,203.70,201.62,198.65,201.60,204.86,213.16,210.80,214.83,218.83,207.83,220.26,218.60,215.41,195.98,56.93,223.42,196.92,199.88,200.59,218.60,201.98,229.83,213.34,230.43,216.99,216.42,220.17,208.15,119.85,190.33,258.27,211.01,73.49,119.04,272.90,212.41,225.97,223.68,204.86,207.80,210.14,215.08,129.96
2020-02-01 22:13:05.644000,L8,168.24,182.43,77.90,195.09,201.87,201.25,194.42,188.70,,,182.92,180.08,181.19,185.86,,,,,,,,122.15,114.56,172.95,46.31,,149.83,147.03,124.79,124.73,93.53,105.46,136.05,133.86,175.16,80.87,151.62,157.66,141.73,193.33,182.47,143.98,80.58,,,,,154.09,187.90,102.35,94.26,111.44,139.98,198.51,177.25,184.29,179.41,28.77,,184.00,,160.64,179.11,186.66,191.96,189.19,190.47,203.37,194.31,
2020-02-10 22:07:16.756000,L8,278.26,279.03,270.03,270.14,272.72,272.35,277.63,269.23,271.89,272.12,269.06,263.91,253.50,252.00,258.40,251.54,256.81,255.06,253.46,252.43,248.12,245.65,244.96,241.28,241.55,241.70,234.55,236.77,234.83,230.43,242.17,236.53,242.16,250.52,242.23,249.98,249.25,249.45,251.94,249.30,245.91,259.84,248.76,253.43,247.79,244.24,247.35,251.66,253.82,256.86,271.38,245.78,243.42,251.64,247.61,251.48,257.41,253.89,254.03,252.22,245.35,254.25,249.33,247.80,247.31,244.02,245.19,248.11,243.31,246.99
2020-02-26 22:07:12.690000,L8,235.85,231.75,227.24,230.72,224.71,226.95,,102.07,186.94,230.76,224.07,203.67,188.35,208.49,216.47,216.47,215.01,213.15,211.81,214.26,212.92,211.89,208.25,209.98,206.91,205.16,202.73,199.38,200.74,197.68,197.51,206.34,207.41,208.82,213.65,215.53,214.31,215.72,215.72,216.83,214.80,222.35,223.66,223.26,220.19,220.44,221.79,220.97,221.03,221.76,226.40,216.42,214.56,219.52,220.02,215.61,216.47,223.39,208.69,217.36,218.92,225.37,225.54,225.82,224.74,227.68,225.13,224.81,222.29,226.01
2020-03-04 22:12:56.927000,L8,241.06,238.17,235.00,234.36,239.44,238.06,238.39,236.27,237.56,236.11,233.41,229.41,223.08,225.56,222.64,223.38,218.78,219.19,217.80,219.82,217.55,215.33,213.12,215.50,210.90,207.74,207.80,205.91,202.03,204.05,205.35,209.73,214.00,215.96,217.85,221.24,218.36,220.97,220.97,221.34,219.99,226.01,228.22,226.74,225.00,225.50,226.35,228.25,225.96,229.96,234.23,221.81,219.18,224.18,222.28,225.58,225.36,229.88,215.07,225.20,223.72,227.42,227.83,229.32,228.89,228.80,229.23,229.75,226.32,229.79
2020-03-04 22:13:20.890000,L8,239.95,237.52,233.90,233.48,238.32,236.97,237.48,234.74,236.27,235.16,231.93,228.06,222.09,224.20,221.43,222.57,217.66,217.97,216.99,218.87,215.94,214.04,212.30,214.23,209.81,206.73,206.48,204.80,200.97,203.15,204.57,208.45,213.12,214.74,216.91,219.77,217.51,219.92,220.33,220.16,218.71,225.36,227.10,225.85,223.82,224.41,225.49,227.40,224.97,228.47,232.80,220.90,218.28,223.27,221.33,224.22,224.31,229.10,213.69,223.87,222.71,226.38,226.98,228.66,227.75,227.79,228.49,228.63,225.75,228.78
2020-03-13 22:07:06.074000,L8,249.14,237.53,238.18,238.50,241.99,244.38,240.57,239.11,236.95,237.07,235.48,230.36,228.84,222.43,225.70,223.85,219.40,219.96,218.32,220.76,220.83,217.85,214.10,218.74,211.78,212.02,210.01,207.72,209.93,204.08,206.07,215.76,214.81,215.84,218.80,222.41,221.22,222.76,220.75,222.78,222.95,227.72,229.79,229.84,225.62,226.79,227.91,227.65,226.04,228.84,232.17,224.06,221.80,224.16,226.90,227.70,226.35,230.94,216.09,223.63,227.94,231.39,231.60,230.88,230.57,234.21,230.25,230.81,228.74,232.01
2020-04-14 22:06:50.036000,L8,253.23,255.38,245.53,247.01,250.67,249.73,248.84,241.89,246.95,246.08,240.50,240.08,230.58,233.42,228.92,228.55,233.13,226.04,225.07,236.05,223.40,227.78,224.55,223.26,223.66,214.16,214.61,216.94,212.22,212.19,212.27,218.77,222.95,222.80,225.72,228.10,226.15,232.05,236.20,231.05,230.48,237.06,234.50,237.04,234.68,233.65,236.18,234.04,234.52,237.95,243.19,229.17,227.15,237.53,230.67,234.52,233.43,234.64,225.04,237.80,233.41,242.00,236.82,236.48,240.66,235.57,239.15,237.31,234.81,238.04
2020-05-07 22:12:24.481000,L8,219.67,215.73,203.98,205.71,207.66,209.68,201.94,194.71,128.35,42.55,137.57,179.15,181.07,179.84,,,,,,184.25,176.22,181.54,173.89,176.14,81.23,,160.00,153.86,134.68,56.80,102.56,113.72,136.81,141.21,175.87,,163.36,105.78,84.90,188.34,187.03,166.32,,,,,,155.10,176.54,110.76,108.33,,,18.01,42.14,,,33.51,,,,134.11,179.89,193.97,196.62,197.12,196.86,202.03,58.48,
2020-05-07 22:12:48.436000,L8,218.84,213.72,203.45,203.93,205.83,208.47,201.13,194.00,128.81,42.30,184.69,125.96,179.98,178.57,,,,,,183.47,175.10,180.60,172.77,174.83,80.91,,159.20,152.94,133.80,132.76,101.76,112.13,136.27,138.47,175.20,,162.69,188.94,,188.08,186.52,165.29,,,,,,153.89,176.04,109.71,107.91,,,,,66.53,37.49,32.79,49.23,,52.47,133.51,179.28,191.47,196.47,196.44,196.34,201.04,196.83,
2020-05-16 22:06:39.488000,L8,223.08,215.36,207.64,204.04,207.29,208.11,199.90,195.29,110.06,178.96,186.53,185.53,180.60,188.50,,,,,,187.94,180.34,186.12,176.87,178.69,101.54,,160.52,155.81,135.37,144.78,114.76,115.98,140.78,156.79,174.86,,198.49,196.21,,201.95,188.47,129.06,,,,,,150.00,187.73,100.64,111.12,,,,,187.04,188.33,156.46,,69.96,,188.73,178.05,204.93,210.71,210.64,210.45,208.10,203.01,
2020-06-01 22:06:44.481000,L8,221.05,218.56,205.02,201.12,204.52,207.81,199.44,194.93,185.78,179.25,188.66,124.47,181.92,187.07,,,,,,184.97,184.31,187.45,171.47,185.29,100.38,,164.37,156.71,140.89,157.62,117.01,115.68,148.15,158.60,176.30,,191.53,105.51,,200.66,191.63,186.17,,,,,,154.21,190.14,99.00,108.13,,,204.31,,195.13,192.39,154.62,,198.20,,195.18,177.25,116.34,212.66,211.38,211.37,210.86,203.22,
2020-06-08 22:12:35.900000,L8,223.40,213.80,201.69,199.67,203.35,205.79,198.00,194.18,183.03,172.48,184.90,179.36,177.98,178.65,,,,,,182.07,179.29,186.34,169.76,175.56,82.54,,158.14,154.14,135.03,130.76,113.14,108.11,144.92,96.50,175.41,,,,,,,,,,,,,137.66,165.40,107.89,106.21,,,,,,,,,,,166.78,176.10,199.98,138.25,207.85,206.07,206.73,83.86,
2020-06-08 22:12:59.859000,L8,222.72,212.40,198.94,198.28,201.98,203.83,196.99,193.11,46.42,28.67,71.19,144.51,158.70,134.59,,,,,,179.86,176.21,183.04,163.53,173.72,74.12,,156.51,151.59,130.95,,97.39,99.97,135.93,39.88,,,,,,,,,,,,,,134.13,157.20,,54.69,,,,,,,,,,,,172.30,188.50,100.47,203.52,203.71,205.42,199.69,
2020-07-10 22:12:51.600000,L8,226.52,219.68,213.76,205.64,208.14,211.52,204.40,199.43,191.30,192.66,191.73,188.79,188.77,194.64,140.53,,,162.33,153.25,193.20,190.81,194.94,187.59,186.36,167.27,124.51,54.88,86.37,157.94,163.23,130.22,124.03,153.90,165.51,187.14,,189.03,199.08,187.37,137.00,193.43,,,,,,,142.26,165.28,109.06,101.06,203.00,189.33,203.01,186.94,,,,,203.40,187.99,,,,,,196.24,205.95,203.85,
2020-07-10 22:13:15.559000,L8,225.18,217.04,209.79,202.68,205.68,208.42,202.43,196.97,189.01,189.29,189.45,186.72,186.79,191.43,,,,,138.19,188.50,186.18,191.32,179.58,181.59,151.44,135.82,163.31,160.43,149.36,159.90,124.75,119.71,151.43,161.26,182.87,,186.52,196.61,178.33,198.39,190.34,,,,,,,134.55,152.06,,,,,,,,,,,194.58,,,,,,,177.31,202.37,200.36,
2020-07-19 22:07:07.773000,L8,220.95,213.82,202.45,196.25,201.44,201.87,195.42,189.90,186.28,179.07,187.05,181.26,179.55,180.77,,,,155.29,140.61,182.34,179.79,183.11,170.53,176.41,90.56,,161.98,158.90,139.77,155.69,120.87,118.74,143.33,158.63,176.03,,185.85,196.58,,197.77,190.12,178.44,,119.81,111.47,33.37,,142.90,169.43,110.29,112.84,,,,,,,,,,,173.39,174.52,188.93,206.19,204.78,206.00,204.33,201.49,
2020-07-26 22:12:56.525000,L8,221.43,217.94,202.01,198.54,202.96,204.33,196.76,190.33,188.37,180.98,187.51,185.08,180.94,181.60,,,,154.60,137.00,184.75,177.69,183.36,172.81,176.13,84.97,,162.96,157.78,137.16,158.27,107.97,116.87,147.08,156.68,175.47,,189.82,197.10,144.91,199.28,192.57,182.63,72.58,115.93,116.85,,,136.95,187.32,117.30,110.41,,,,,190.47,194.41,157.60,,,,166.09,180.80,212.92,210.31,208.93,209.58,209.33,201.69,
2020-07-26 22:13:20.488000,L8,222.61,219.88,204.16,200.13,204.43,206.33,198.24,192.19,189.41,184.37,188.63,186.04,182.48,184.25,,,,157.48,139.53,186.87,180.80,186.65,177.12,178.94,90.40,,164.69,159.40,139.20,161.26,110.24,118.95,148.78,158.76,176.80,,191.26,198.37,186.10,201.55,194.81,185.34,75.55,119.79,121.09,134.40,84.80,141.86,189.69,129.65,113.02,,,,,192.87,195.50,121.24,,,,177.04,183.34,213.84,211.36,210.23,211.27,210.80,203.14,
2020-08-04 22:07:11.601000,L8,223.68,221.21,211.89,206.01,210.42,212.26,206.77,201.85,196.56,198.82,195.49,190.62,191.59,194.42,150.28,152.93,136.65,175.75,170.77,188.16,181.08,186.37,161.53,174.24,62.13,,166.06,163.63,144.44,166.76,135.97,128.18,151.46,142.01,176.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.18,108.08,195.05,195.38,
2020-08-11 22:12:59.530000,L8,217.84,212.30,198.50,193.81,202.39,200.37,195.37,191.39,188.58,185.92,187.76,185.43,180.59,185.43,,,,161.39,153.70,181.73,178.82,176.92,156.80,178.13,87.44,,165.37,158.73,136.75,160.58,108.58,117.47,150.18,142.10,173.26,,188.65,199.37,183.25,199.35,186.37,178.85,,,,,,138.01,185.98,112.89,112.96,,,,,190.56,132.15,160.33,,,,158.12,170.38,33.81,209.84,209.08,206.78,208.39,201.86,
2020-08-11 22:13:23.493000,L8,221.80,217.43,206.97,198.74,206.67,206.65,199.50,196.47,191.23,191.66,190.90,187.57,184.00,191.03,147.28,145.07,126.90,168.90,161.87,186.88,186.33,185.86,174.67,186.32,105.47,54.13,168.75,163.53,142.64,165.15,131.88,122.94,153.90,158.90,177.13,82.08,198.40,97.86,190.92,203.84,194.38,189.55,151.71,141.02,160.76,155.73,142.36,146.21,196.05,181.50,121.79,200.54,193.62,204.42,186.17,196.21,194.83,168.71,,182.01,190.37,193.62,182.49,213.82,212.28,212.14,210.04,211.09,205.46,
2020-08-27 22:13:08.244000,L8,215.66,205.04,195.15,185.58,197.97,192.54,194.21,186.13,187.45,183.73,186.35,185.53,180.15,180.17,144.93,144.05,126.16,165.41,159.05,174.39,167.83,178.58,154.69,170.29,79.98,,164.06,160.45,139.71,158.56,121.51,118.58,149.92,146.47,174.21,54.83,186.07,196.24,178.68,131.41,182.87,166.41,151.25,45.35,159.47,149.56,,141.61,185.11,111.06,102.71,192.96,183.69,,117.68,183.29,192.34,164.51,,124.49,,155.95,171.01,145.04,195.09,199.95,202.11,201.57,194.74,
2020-08-27 22:13:32.207000,L8,215.38,204.78,194.44,185.33,197.12,191.78,193.76,185.80,187.20,183.34,185.84,185.14,179.64,179.83,144.58,143.86,125.90,164.82,158.94,173.93,166.86,178.04,154.01,169.68,80.52,,163.90,159.83,139.57,158.29,121.33,118.49,149.68,145.44,173.90,54.83,186.27,195.75,79.19,32.14,182.59,166.27,150.87,137.97,159.16,149.29,,141.19,184.86,110.59,102.50,16.02,183.41,196.68,117.42,183.26,191.96,116.42,,123.60,,130.31,170.79,111.25,124.18,136.36,201.83,201.17,194.45,
2020-09-21 22:07:30.724000,L8,215.51,212.79,203.15,191.60,202.72,204.70,199.32,192.46,193.05,193.11,190.28,186.97,184.61,191.94,153.11,167.30,143.88,178.32,171.21,180.85,175.95,186.95,168.80,182.33,169.68,116.51,73.88,64.56,166.74,173.55,160.43,146.28,159.41,170.15,180.16,161.72,188.01,201.00,191.87,198.86,194.80,197.15,174.24,166.58,164.64,171.79,152.07,151.70,190.84,185.31,140.57,200.39,191.44,200.75,196.84,126.12,120.28,116.06,61.66,161.90,168.68,118.97,121.46,204.54,202.58,205.28,205.85,204.57,197.61,104.22
2020-09-28 22:13:19.208000,L8,216.20,210.21,191.97,184.10,194.05,197.42,202.73,196.05,197.99,195.15,190.26,186.97,159.05,131.89,139.30,170.42,144.06,181.34,176.69,182.04,171.80,183.01,173.35,181.07,173.64,174.59,177.80,174.50,171.13,174.38,163.70,148.69,162.84,168.44,185.96,169.81,156.20,199.93,190.39,196.62,190.68,181.12,179.20,167.53,169.02,165.51,167.59,161.39,184.03,171.10,152.63,,,199.93,186.08,188.25,194.74,114.27,63.07,188.04,190.75,123.68,182.97,179.06,195.25,117.56,98.25,195.21,195.03,99.19
2020-10-14 22:13:20.968000,L8,235.88,233.91,232.87,230.79,234.54,236.32,236.77,232.82,232.61,232.95,231.04,226.77,224.88,223.52,224.08,224.40,222.23,222.00,219.20,218.88,216.12,215.22,213.48,213.86,211.01,209.41,208.19,208.41,203.57,205.06,204.65,208.76,214.14,216.30,219.25,219.03,219.45,223.26,218.80,220.60,219.39,225.23,225.91,225.59,223.71,222.01,224.91,225.97,222.59,227.02,230.99,220.77,218.86,222.34,221.58,225.73,225.81,227.45,218.11,221.83,222.40,226.31,225.71,227.18,225.33,224.37,226.28,224.87,225.57,227.81
2020-10-14 22:13:44.927000,L8,235.13,232.87,231.46,230.45,233.57,234.84,236.18,231.88,231.79,232.14,230.39,225.70,224.09,222.46,223.40,223.96,221.16,221.14,218.67,217.89,215.15,214.21,212.69,213.17,210.11,208.96,207.11,207.77,203.02,204.14,203.92,207.95,213.38,215.50,218.19,218.38,218.81,222.37,218.16,219.85,218.75,224.62,225.10,224.78,222.78,221.20,224.28,225.45,221.97,225.51,229.42,219.56,218.21,221.68,220.85,224.77,225.15,226.58,217.17,221.19,221.44,225.54,224.76,226.38,224.86,223.49,225.50,224.01,224.93,227.35
2020-11-15 22:13:18.132000,L8,213.94,205.48,201.29,204.43,207.72,210.86,205.49,196.98,200.77,200.80,193.72,190.98,188.94,193.07,,,,176.76,174.97,183.16,179.94,182.53,175.28,182.95,175.11,113.14,93.93,91.87,80.08,50.05,165.86,172.45,170.27,181.53,186.00,165.80,152.98,196.54,190.12,194.78,192.66,195.19,188.48,185.06,185.64,191.68,195.82,168.51,192.72,189.92,167.96,195.30,78.26,197.41,123.60,131.61,123.89,126.40,,54.11,153.91,175.36,191.49,185.14,194.74,199.34,199.64,198.84,197.98,189.18
2021-02-03 22:13:08.109000,L8,236.87,233.10,230.96,231.36,235.65,237.24,234.04,232.32,233.37,232.85,228.80,228.34,221.58,221.31,224.12,222.05,220.36,220.31,219.22,217.57,214.80,216.05,212.70,212.39,210.52,208.95,205.34,205.41,203.37,202.14,204.98,208.84,213.30,215.73,217.61,217.91,216.56,222.02,218.74,219.48,221.17,225.11,225.39,226.48,224.01,222.67,225.22,228.08,224.35,224.73,230.87,218.18,217.57,221.65,221.29,223.75,224.76,228.16,212.96,222.17,221.61,227.73,228.02,227.07,227.18,228.18,226.60,228.20,225.64,228.78
2021-02-03 22:13:32.068000,L8,236.74,233.02,230.97,231.34,235.39,237.23,234.04,232.30,233.07,232.78,228.85,228.12,221.34,221.13,223.64,221.89,220.04,220.15,219.08,216.93,214.54,215.93,212.41,212.14,210.24,208.61,204.84,205.01,203.20,201.90,204.84,208.80,212.96,215.63,217.24,217.55,216.26,221.79,218.30,219.13,220.81,224.90,225.06,226.26,223.82,222.51,224.99,228.11,224.20,224.67,230.73,217.76,217.33,221.48,221.22,223.63,224.65,228.08,212.86,222.01,221.25,227.67,227.69,226.86,227.08,227.81,226.29,227.96,225.41,228.78
2021-02-19 22:13:27.767000,L8,237.76,235.17,231.08,232.63,235.62,237.45,236.97,233.59,233.93,235.79,231.92,228.71,224.95,222.59,224.53,223.50,221.41,222.11,220.32,220.29,216.66,216.30,214.56,213.84,211.30,210.57,208.50,206.79,204.35,203.96,205.21,210.13,215.72,217.26,217.34,219.56,217.23,223.86,221.45,221.03,222.29,226.06,226.69,227.20,226.11,224.14,225.91,227.62,226.37,227.79,231.57,219.35,218.51,223.28,222.74,227.68,225.52,229.41,217.06,224.75,223.83,230.28,230.30,229.92,228.88,229.51,229.30,229.50,227.53,229.37
2021-03-07 22:12:56.281000,L8,241.91,236.30,231.79,232.38,235.37,236.97,235.64,232.31,235.90,233.80,231.49,228.84,222.33,222.26,225.14,221.82,222.18,220.47,219.29,219.98,216.04,217.68,213.03,212.48,212.06,209.61,207.06,205.58,204.88,203.39,203.87,211.64,213.69,215.84,218.80,218.33,218.43,223.64,220.34,222.07,223.10,228.12,227.71,227.70,226.80,223.60,227.73,275.18,229.85,229.11,232.43,220.06,220.46,223.63,224.47,225.33,227.77,230.02,217.86,224.58,224.97,230.36,230.92,228.67,232.10,230.71,229.55,230.07,228.65,267.43
2021-03-16 22:07:03.784000,L8,218.18,215.94,208.38,208.24,211.78,213.80,209.35,203.83,200.48,205.14,199.05,194.36,191.10,195.86,,,,,,188.55,184.50,188.59,181.34,181.65,180.59,180.94,175.63,161.78,162.97,170.51,148.01,131.75,159.77,180.39,178.87,169.76,158.84,198.08,190.39,197.40,193.15,199.01,192.81,185.41,189.32,194.54,200.92,190.42,195.48,188.95,175.86,198.93,189.62,201.99,186.04,194.32,189.01,179.71,55.96,198.20,193.05,176.89,184.91,209.22,207.49,207.17,207.15,207.11,200.94,190.61
2021-04-17 22:06:54.118000,L8,216.54,210.59,205.56,201.40,205.51,204.17,199.44,191.38,188.96,193.46,190.71,187.31,183.32,188.42,,,,,,182.36,181.87,177.33,173.51,174.71,176.29,110.66,71.30,79.28,157.71,168.01,148.58,127.95,156.51,171.55,175.38,84.65,166.04,197.37,187.51,200.66,186.40,191.98,188.98,180.53,183.82,193.24,184.86,180.53,190.46,183.65,168.84,201.38,180.91,200.63,186.59,185.82,189.50,112.73,,120.68,185.69,188.13,126.99,204.78,207.77,207.76,206.63,204.84,199.74,184.24
2021-04-24 22:12:37.250000,L8,221.13,213.60,205.22,204.59,208.27,214.79,210.12,200.70,198.72,200.96,194.09,193.60,192.13,194.48,,,,,,175.67,162.43,133.54,,,,,159.50,157.29,96.06,159.84,137.76,132.02,156.22,173.82,180.73,122.53,161.78,190.13,143.60,132.45,101.84,190.84,170.52,172.88,175.47,177.90,162.09,151.46,160.70,,35.76,131.83,21.27,200.53,189.48,144.14,193.91,185.28,56.01,80.61,23.34,165.94,172.65,182.62,195.22,143.49,188.25,205.59,203.86,179.39
2021-05-03 22:06:44.632000,L8,260.46,249.17,249.53,240.43,248.87,245.17,242.30,242.17,249.24,249.35,240.93,239.67,236.58,235.61,233.27,229.12,231.11,240.28,227.73,230.52,233.11,223.69,227.81,219.64,219.63,220.09,212.03,213.46,212.32,211.08,213.47,218.26,220.25,226.70,225.24,227.20,228.45,231.68,231.21,235.09,232.56,236.01,235.47,232.49,234.26,232.11,233.66,236.35,236.43,242.74,243.81,230.98,230.95,236.91,236.80,234.38,235.25,237.59,227.98,236.39,236.98,234.76,239.80,236.55,238.93,237.43,235.50,236.84,237.30,238.20
2021-05-19 22:06:52.116000,L8,213.68,212.15,201.55,199.74,201.33,206.48,201.35,195.47,192.13,195.51,192.42,186.72,187.85,189.40,,,,,,183.73,175.59,180.69,159.99,176.79,178.22,153.58,170.92,159.40,160.28,167.87,141.57,129.32,155.46,165.38,70.05,,,,182.68,195.90,188.82,184.89,158.08,157.46,160.74,159.67,144.51,147.78,178.27,,,,,,,,,,,,,,177.92,205.00,203.26,187.94,198.86,205.86,195.55,115.89
2021-05-26 22:13:06.904000,L8,213.70,214.22,200.14,199.81,202.36,204.08,201.51,195.85,192.54,196.14,192.37,188.06,185.73,189.22,,,,,,179.27,174.31,170.48,158.05,14.18,134.71,119.70,90.36,99.45,155.48,167.87,138.85,127.50,155.50,167.48,173.01,,,,,,,182.33,160.86,159.10,164.13,159.00,140.54,150.68,157.50,86.99,,,,,,,,,,,,174.49,174.97,200.89,158.17,192.68,197.58,203.11,195.40,117.80
2021-06-27 22:12:54.060000,L8,216.16,209.11,201.21,196.97,200.96,205.78,200.98,195.15,193.63,196.13,193.00,188.14,187.57,189.39,,,,131.88,140.75,186.08,184.24,183.00,174.18,178.04,130.19,158.77,100.46,165.52,159.99,168.42,144.25,132.80,157.56,168.18,181.20,,,,178.27,198.45,189.66,180.34,150.38,142.41,150.22,136.45,133.53,136.63,160.56,,,,,,,,,,,,,,178.93,196.57,96.71,196.06,195.02,69.94,120.97,112.53
2021-06-27 22:13:18.019000,L8,209.76,200.11,196.08,191.21,192.01,197.60,195.40,190.08,188.69,191.80,188.69,184.86,181.89,178.86,,,,,,179.04,176.38,172.15,162.53,170.26,162.62,150.29,166.56,161.51,152.96,163.27,136.41,127.36,153.37,162.61,174.55,,,,,,,75.22,123.84,132.03,127.31,122.45,87.02,,,,,,,,,,,,,,,,,,,,183.44,201.54,195.67,
2021-07-06 22:07:08.299000,L8,218.47,212.47,202.87,199.36,201.92,205.99,201.11,194.71,198.60,195.89,192.40,188.47,188.14,191.52,,,,,,187.04,185.51,181.71,169.54,178.31,173.89,154.52,170.47,165.58,161.91,169.68,146.36,131.84,157.33,168.68,174.17,,187.67,200.55,,,,184.45,152.80,141.14,160.52,148.46,130.30,151.17,164.54,,,,,196.26,,,,,,,,168.29,181.33,207.67,210.63,203.89,205.99,206.31,201.74,110.31
