dates,nzd0575-0000,nzd0575-0001,nzd0575-0002,nzd0575-0003,nzd0575-0004,nzd0575-0005,nzd0575-0006,nzd0575-0007,nzd0575-0008,nzd0575-0009,nzd0575-0010,nzd0575-0011,nzd0575-0012,nzd0575-0013,nzd0575-0014,nzd0575-0015,nzd0575-0016,nzd0575-0017,nzd0575-0018,nzd0575-0019,nzd0575-0020,nzd0575-0021,nzd0575-0022,nzd0575-0023,nzd0575-0024,nzd0575-0025,nzd0575-0026,nzd0575-0027,nzd0575-0028,nzd0575-0029,nzd0575-0030,nzd0575-0031,nzd0575-0032,nzd0575-0033,nzd0575-0034,nzd0575-0035,nzd0575-0039,nzd0575-0040,nzd0575-0043,nzd0575-0044,nzd0575-0045,nzd0575-0059,nzd0575-0060,nzd0575-0061,nzd0575-0062,nzd0575-0063,nzd0575-0064,nzd0575-0066,nzd0575-0067,nzd0575-0068,nzd0575-0069,nzd0575-0036,nzd0575-0037,nzd0575-0041,nzd0575-0042,nzd0575-0048,nzd0575-0049,nzd0575-0050,nzd0575-0038,nzd0575-0046,nzd0575-0047,nzd0575-0051,nzd0575-0052,nzd0575-0053,nzd0575-0054,nzd0575-0055,nzd0575-0056,nzd0575-0057,nzd0575-0058,nzd0575-0065,satname
2013-07-23 22:14:58+00:00,188.29000000000002,177.082,,215.62,,218.6675,213.0,205.3975,210.1075,,,,,,200.70000000000002,205.246,208.20999999999998,204.506,201.924,200.074,200.31599999999997,194.214,190.74,198.5375,198.93,187.29500000000002,196.45666666666668,179.535,184.23000000000002,190.16,204.05,185.5975,191.94,202.8475,205.4875,79.402,,202.57,192.37666666666667,197.97,195.26666666666665,191.83800000000002,191.238,182.38,187.79000000000002,193.49200000000002,196.9125,196.2475,206.35999999999999,203.0725,206.10666666666665,,197.8,195.055,,,191.18666666666664,185.15333333333334,,,,,199.1933333333333,204.98000000000002,209.734,200.756,195.18400000000003,202.294,195.76,186.88,L8
2013-09-02 22:09:16+00:00,196.69500000000002,187.11166666666668,239.63,227.64499999999998,239.99,222.71599999999998,217.72600000000003,211.262,214.996,235.38,233.71,228.17,227.08,228.49,207.6125,209.12666666666667,211.77166666666668,208.02166666666668,206.04,204.005,203.87666666666667,198.94833333333335,194.9333333333333,202.656,204.64333333333332,196.14333333333335,201.675,185.91199999999998,192.51999999999998,195.038,208.08666666666667,192.56599999999997,197.66,208.2,210.28400000000002,102.11333333333334,226.72,212.09666666666666,201.07,203.972,203.815,197.94333333333336,197.89166666666665,190.5,194.475,199.545,203.608,203.45999999999998,211.734,208.92199999999997,213.135,223.38,211.67000000000002,206.35666666666668,232.73,234.99,201.31,196.91250000000002,228.36,230.39,235.61,232.92,207.01999999999998,209.82000000000002,213.52833333333334,206.0,201.455,206.9433333333333,201.22,195.68,L8
2013-09-25 22:14:53+00:00,203.38714285714286,195.31857142857143,243.745,232.97,241.25,225.99666666666667,221.54333333333332,215.53166666666667,218.95000000000002,236.83499999999998,234.695,230.55,228.19,229.89,212.296,212.07857142857142,214.8842857142857,211.3342857142857,209.1314285714286,207.26857142857145,207.01571428571427,202.32571428571427,198.47,205.74333333333334,208.5775,201.9375,205.38000000000002,191.36833333333334,198.2725,198.53166666666667,211.025,197.56333333333336,202.36833333333334,212.04666666666665,214.07000000000002,119.39142857142858,229.22,217.575,206.724,208.60666666666665,209.19400000000002,202.3557142857143,202.67142857142858,196.52714285714288,199.1657142857143,203.7657142857143,207.885,208.00166666666667,215.18166666666664,212.68833333333336,217.334,225.685,217.37666666666667,213.1225,233.64499999999998,235.835,207.606,204.012,229.32,230.305,236.98000000000002,232.32999999999998,212.10999999999999,212.98714285714286,216.44714285714286,209.81,205.72142857142856,210.22714285714284,205.04142857142855,201.72166666666666,L8
2013-12-14 22:14:33+00:00,206.91250000000002,207.8,243.745,232.97,241.25,230.21,226.2525,221.62,223.45250000000001,236.83499999999998,234.695,230.55,228.19,229.89,216.6125,219.4525,221.8925,219.08749999999998,215.88250000000002,214.19000000000003,213.74499999999998,210.31,206.52249999999998,209.7425,208.5775,201.9375,217.08999999999997,200.6525,198.2725,205.21,211.025,205.51500000000004,210.9625,217.7925,217.96000000000004,149.82999999999998,229.22,222.77999999999997,216.74999999999997,220.30666666666662,219.1866666666667,211.02,211.77750000000003,208.03500000000003,208.97250000000003,212.19250000000002,213.89999999999998,215.04,220.32999999999998,217.14500000000004,225.2066666666667,225.685,227.165,219.62666666666667,233.64499999999998,235.835,220.39,218.30000000000004,229.32,230.305,236.98000000000002,232.32999999999998,220.43999999999997,219.66250000000002,222.78250000000003,216.42000000000002,213.605,216.83249999999998,212.8475,209.9375,L8
2014-02-09 22:08:09+00:00,243.13333333333333,241.08666666666667,240.94000000000003,239.28666666666666,238.44333333333336,238.55333333333337,237.26333333333332,234.29666666666665,235.85666666666668,235.07333333333335,232.66,229.65,225.82000000000002,228.73333333333335,227.75333333333333,228.21666666666667,229.63,226.58333333333334,224.99666666666667,224.51999999999998,222.38333333333333,221.64333333333335,216.86666666666667,218.35000000000002,218.08333333333334,215.60999999999999,227.43,215.14000000000001,212.40666666666667,214.76,217.46,220.97333333333336,223.57666666666668,229.86666666666667,230.36333333333334,222.03333333333333,228.15,232.14666666666668,227.65,228.39,228.72333333333336,227.6,229.47333333333333,231.05333333333337,226.36666666666665,227.87,228.48333333333335,229.96333333333334,231.2266666666667,230.03666666666666,232.84666666666666,225.72333333333336,226.39333333333332,230.46333333333334,231.66666666666666,235.09,231.68333333333337,231.60666666666665,228.51,229.45000000000002,236.02333333333334,232.51333333333332,231.27666666666667,232.33,232.74,231.30666666666664,231.68999999999997,229.28,227.12,230.63333333333333,L8
2014-03-13 22:07:45+00:00,245.33999999999997,243.0,241.59500000000003,239.09500000000003,237.67000000000002,238.37500000000003,237.57999999999998,234.08499999999998,236.51,234.92000000000002,232.135,230.39000000000004,225.19,228.85500000000002,227.455,228.06,229.65499999999997,227.075,224.185,224.95,222.73499999999999,221.15500000000003,217.35000000000002,217.96000000000004,219.09000000000003,216.49499999999998,230.79666666666665,217.00000000000003,214.06000000000003,214.86499999999998,218.11,221.24000000000004,225.095,229.995,230.81,225.215,228.865,232.645,227.90000000000003,228.59499999999997,228.35500000000002,227.16499999999996,228.63,242.87,225.59999999999997,226.90000000000003,227.53000000000003,228.79,230.22500000000002,228.89499999999998,232.15999999999997,226.89500000000004,226.82,231.21499999999997,231.135,235.14,231.685,231.31499999999997,228.58499999999998,228.98000000000002,236.23000000000002,232.31,231.66500000000002,231.48499999999999,232.86,230.84999999999997,231.12999999999997,228.82500000000002,226.42,230.51,L8
2014-04-05 22:13:34+00:00,255.07,250.675,242.25,241.58499999999998,240.72500000000002,239.745,240.065,238.225,240.78500000000003,238.92000000000002,236.76,235.45999999999998,229.02,231.61,228.82,232.085,232.09,229.34,228.33499999999998,227.005,225.535,224.54500000000002,220.48,221.265,221.78500000000003,218.665,231.84,218.57999999999998,216.45499999999998,216.685,219.7,222.79000000000002,225.97,231.315,230.75,228.38,230.185,232.92000000000002,229.9,229.89,229.175,230.98000000000002,230.34,244.75333333333333,229.56,228.68,230.425,231.44,232.265,231.10500000000002,234.63,228.47500000000002,227.375,232.95499999999998,231.965,235.875,233.55,232.99,229.425,231.46,237.43,234.7,234.59500000000003,233.765,234.52499999999998,233.095,233.495,231.05,229.75,233.935,L8
2014-04-30 22:06:58+00:00,241.23666666666668,250.675,211.14666666666668,241.58499999999998,240.72500000000002,239.745,240.065,238.225,240.78500000000003,238.92000000000002,236.76,235.45999999999998,229.02,231.61,217.68666666666664,222.78,221.90666666666667,219.3033333333333,217.4433333333333,216.07666666666668,216.67333333333332,211.18666666666664,210.1933333333333,210.91666666666666,209.57000000000002,206.77999999999997,220.5375,204.80666666666664,202.13,207.4,209.84,210.16,213.55666666666664,221.12333333333333,222.23333333333335,181.59333333333333,230.185,220.89333333333335,214.89666666666668,218.17,216.07333333333335,215.94000000000003,215.31333333333336,226.61,214.04333333333332,215.15,216.97333333333333,231.44,232.265,222.08666666666667,222.79666666666665,160.92,227.375,232.95499999999998,231.965,235.875,233.55,232.99,229.425,231.46,237.43,234.7,223.4366666666667,233.765,223.83,221.76333333333332,218.96333333333334,220.01666666666665,217.42333333333332,215.45666666666668,L8
2014-06-01 22:06:50+00:00,234.1525,250.675,211.14666666666668,233.60666666666665,240.72500000000002,232.51666666666665,231.28,227.83,231.5,238.92000000000002,236.76,235.45999999999998,229.02,231.61,217.68666666666664,219.54500000000002,219.2425,215.45499999999998,214.7775,212.255,213.31,206.7175,206.4625,207.665,206.54500000000002,202.8225,216.25,200.555,196.57999999999998,205.095,207.34,205.41500000000002,208.63,217.4425,220.2825,159.365,215.62,216.4225,208.995,213.71,210.3775,210.7775,209.615,217.75799999999998,207.375,210.425,212.4875,231.44,232.265,214.7725,219.14749999999998,128.055,227.375,232.95499999999998,231.965,223.91333333333333,220.24333333333334,218.73333333333335,229.425,231.46,237.43,234.7,218.13,233.765,221.4425,218.735,216.26,216.9725,212.535,207.07,L8
2014-07-03 22:07:01+00:00,230.61599999999999,250.675,211.14666666666668,233.60666666666665,240.72500000000002,228.6675,227.48250000000002,222.915,226.9625,238.92000000000002,236.76,235.45999999999998,220.28666666666666,222.54999999999998,214.37,217.83200000000002,217.87600000000003,214.11999999999998,212.706,210.308,211.484,204.63,204.14000000000001,206.004,206.54500000000002,202.8225,206.09,200.555,196.57999999999998,205.095,207.34,202.14000000000001,206.084,215.71999999999997,218.452,148.94400000000002,208.2625,216.4225,205.548,211.69,208.03400000000002,207.052,206.36999999999998,212.0583333333333,203.93599999999998,207.63000000000002,209.77399999999997,231.44,232.265,214.7725,219.14749999999998,109.74000000000001,227.375,210.51999999999998,231.965,216.715,214.6275,212.3025,229.425,231.46,237.43,209.21666666666667,206.504,225.53333333333333,219.092,216.74200000000002,213.334,214.262,209.654,204.00799999999998,L8
2014-08-04 22:07:14+00:00,227.04999999999998,230.55000000000004,197.1175,227.865,240.72500000000002,225.628,223.848,219.27399999999997,220.83200000000002,238.92000000000002,236.76,235.45999999999998,220.28666666666666,222.54999999999998,214.37,215.45833333333334,215.75,211.8166666666667,211.25333333333333,208.11166666666668,209.665,202.05166666666665,202.0583333333333,203.95166666666668,203.144,199.386,203.49,200.555,196.57999999999998,205.095,204.54000000000002,199.54666666666665,203.1966666666667,212.29666666666665,216.97166666666666,138.31333333333333,203.272,213.03000000000003,202.53666666666666,209.18166666666664,205.23833333333334,203.14166666666665,203.41,207.24571428571429,200.6883333333333,205.1016666666667,207.35666666666665,231.44,232.265,214.7725,219.14749999999998,96.06,227.375,210.51999999999998,231.965,212.436,214.6275,205.87199999999999,229.425,231.46,237.43,196.23000000000002,204.68833333333336,221.525,217.11333333333334,214.48000000000002,210.04999999999998,212.035,207.07833333333335,199.91833333333332,L8
2014-08-27 22:13:29+00:00,223.03199999999998,210.51666666666668,177.11499999999998,222.48250000000002,228.55,223.44749999999996,217.46400000000003,212.914,212.38600000000002,246.29,244.93,243.07,211.16,213.14000000000001,207.41,211.865,212.44833333333335,208.225,208.37666666666667,203.74666666666667,206.23666666666665,197.48166666666665,198.28,200.5666666666667,197.344,193.426,197.64600000000002,190.0,186.70499999999998,199.8575,200.398,193.585,197.61833333333334,208.33666666666667,213.64333333333335,114.55333333333333,195.51,206.586,196.51666666666665,204.48166666666665,198.84666666666666,198.04833333333332,196.46,199.43571428571428,194.13833333333332,198.85833333333335,202.21333333333334,236.01,236.5,210.94000000000003,212.95749999999998,81.35333333333334,229.9,201.27499999999998,236.22,202.622,205.1325,193.85,231.96,235.18,240.75,177.885,199.35000000000002,216.6325,213.51999999999998,210.94833333333335,206.22666666666666,207.92,201.8216666666667,189.55666666666664,L8
2014-10-07 22:07:25+00:00,213.04,186.26,153.9725,209.815,204.605,212.6275,207.60999999999999,202.52399999999997,200.092,,,,190.94666666666663,198.5533333333333,198.3575,204.82166666666663,206.16333333333333,200.26,200.4316666666667,197.4416666666667,199.0966666666667,189.01166666666666,190.4383333333333,192.55833333333337,187.932,182.532,189.346,176.8825,173.85750000000002,190.2175,192.86200000000002,185.82000000000002,190.55499999999998,201.89666666666668,208.08166666666668,93.97000000000001,180.06599999999997,199.256,189.4466666666667,197.56500000000003,190.53666666666666,187.295,187.06000000000003,174.94500000000002,183.72166666666666,189.17,193.88833333333332,,,198.44,204.25333333333333,73.25500000000001,,179.345,,192.192,193.48,181.91799999999998,,,,162.195,187.21666666666667,205.9425,207.375,203.40499999999997,199.15,200.875,194.13,176.96166666666667,L8
2014-10-14 22:13:38+00:00,220.016,199.2925,170.722,215.356,216.14,218.02399999999997,212.93500000000003,208.14333333333332,206.26166666666666,235.19,235.15,230.03,200.1775,206.065,204.558,208.28,209.75714285714284,204.19,204.19,201.57142857142858,202.5914285714286,193.3842857142857,194.43714285714285,196.21285714285713,192.32833333333335,188.42666666666665,193.80333333333337,184.298,182.024,194.45999999999998,196.76,190.68285714285713,195.1057142857143,205.66428571428574,211.05571428571426,112.87714285714286,188.0583333333333,204.65833333333333,194.64142857142858,201.70714285714286,195.88285714285715,193.40142857142857,193.10142857142858,182.74,190.51857142857142,194.64000000000001,199.03857142857143,230.66,229.88,209.20666666666668,211.3825,95.12,225.79,196.01999999999998,229.64,198.9,200.848,190.025,229.28,224.88,233.24,175.776,193.33714285714288,211.206,210.6985714285714,207.34285714285713,203.63000000000002,204.94,199.14714285714285,185.0142857142857,L8
2014-11-08 22:07:28+00:00,233.03000000000003,215.038,195.002,224.19000000000003,230.105,226.72166666666666,221.3614285714286,216.44571428571427,214.8685714285714,251.715,251.34500000000003,246.265,210.87199999999999,216.06799999999998,218.01000000000005,216.06285714285715,218.4857142857143,212.81999999999996,212.9857142857143,210.41428571428574,210.24714285714285,202.64857142857142,203.05714285714288,204.0157142857143,202.64499999999998,198.72333333333336,202.735,197.38000000000002,195.22,203.76800000000003,205.74166666666667,198.60142857142858,203.7842857142857,212.95857142857145,217.53285714285715,136.56,197.77285714285713,214.42,204.33285714285714,210.1914285714286,204.35285714285715,204.56571428571428,204.34857142857143,195.10285714285715,201.78428571428572,204.02142857142857,210.10714285714286,245.13,247.43,227.65333333333334,215.46666666666667,127.33571428571427,238.45499999999998,211.4075,241.51,206.92428571428573,210.51500000000001,199.41714285714286,242.89499999999998,240.44,242.375,189.49,201.27285714285716,218.34666666666666,218.46428571428572,215.29285714285714,213.1757142857143,214.65285714285713,209.16428571428574,197.7057142857143,L8
2014-12-01 22:13:36+00:00,239.61399999999998,219.1533333333333,202.22166666666666,227.51333333333332,231.794,230.30833333333337,225.32571428571427,220.67000000000002,218.45,247.2733333333333,246.08333333333334,241.75333333333333,213.64499999999998,217.91,220.07666666666668,218.9,221.3657142857143,216.45142857142858,215.75857142857143,213.96285714285713,212.99571428571429,206.43714285714285,205.56857142857143,206.74857142857144,205.76833333333332,203.4466666666667,205.73833333333334,203.058,202.77400000000003,206.72600000000003,208.71333333333337,203.00857142857146,208.24571428571429,216.14142857142858,219.71142857142857,156.12142857142857,203.42142857142858,218.5566666666667,208.66428571428568,213.36285714285717,208.5642857142857,209.01142857142858,209.3957142857143,201.82999999999998,207.59285714285716,208.10714285714286,214.29857142857145,239.41333333333333,241.29666666666665,239.59333333333333,223.32666666666668,155.21857142857144,233.78,214.92,236.60666666666665,211.51714285714283,216.55666666666664,205.02142857142854,236.55999999999997,235.07333333333335,239.38666666666666,195.0957142857143,205.41428571428574,219.9157142857143,220.6,218.33714285714285,216.22714285714287,217.82714285714286,213.5342857142857,204.94142857142856,L8
2014-12-26 22:07:18+00:00,242.28166666666667,223.05571428571426,208.92857142857142,229.04857142857142,234.1833333333333,232.27,227.62,223.66875,221.1875,246.415,244.45499999999998,239.9925,216.40142857142857,219.77571428571426,221.88857142857142,220.25375,222.69375,218.73250000000002,217.225,215.55875,215.245,207.95375,207.02375,208.12625,207.66714285714286,206.12714285714284,207.80857142857144,205.65833333333333,205.69333333333336,207.85833333333335,210.23428571428573,205.72750000000002,210.43,217.95374999999999,221.155,165.215,206.48624999999998,219.92142857142858,210.34375,215.29125000000002,210.57874999999999,211.29625000000001,212.02875,205.195,210.34375,210.6275,216.0225,236.905,238.425,237.2725,226.075,164.38625000000002,231.9,217.5716666666667,235.075,214.2,218.58999999999997,208.42624999999998,233.61499999999998,232.825,238.83249999999998,199.3975,208.93875000000003,221.16750000000002,222.135,220.11249999999998,217.825,219.4775,215.39749999999998,208.55749999999998,L8
2015-01-11 22:07:16+00:00,247.01333333333332,225.28625,212.49625,230.19625,234.58999999999997,235.58999999999997,230.37125000000003,227.05874999999997,224.9425,244.724,242.814,238.666,219.67714285714285,223.57285714285712,225.28428571428572,222.36374999999998,224.94375,221.0475,220.07625000000002,218.2825,217.23624999999998,211.41375,209.09125,210.30875,208.74124999999998,207.20625,209.15875,206.74428571428572,206.96285714285713,208.78428571428572,210.91875000000002,209.69625000000002,214.07999999999998,220.34125,223.35,180.10875,211.325,221.10125000000002,214.58249999999998,217.61124999999998,214.04500000000002,215.53,216.2825,210.97125000000003,214.94875000000002,214.41,219.665,235.37599999999998,236.208,235.334,227.154,188.04,230.598,227.91333333333333,233.618,218.83,223.21857142857144,213.04999999999998,232.042,231.03400000000002,237.598,208.43125,217.70125000000002,224.10500000000002,224.80374999999998,222.41625,221.48499999999999,222.56625,218.9575,213.42,L8
2015-01-27 22:07:11+00:00,247.42000000000002,228.03222222222223,215.90666666666664,232.0188888888889,235.49,236.99374999999998,231.50666666666666,228.47222222222223,226.87333333333333,244.09333333333333,242.68666666666664,237.70000000000002,220.9675,224.77874999999997,226.05375,223.20999999999998,225.97444444444443,221.8777777777778,221.45555555555558,219.0088888888889,217.95555555555555,212.92,209.46555555555557,211.70666666666668,209.79555555555555,208.42888888888888,210.54000000000002,207.85999999999999,208.27625,209.41375,211.56222222222223,211.07444444444445,215.36333333333334,221.28333333333333,224.0811111111111,185.2888888888889,212.9333333333333,221.99,215.84555555555553,218.17888888888888,215.50666666666666,216.89666666666665,217.60333333333332,213.2188888888889,216.29555555555555,215.9988888888889,220.74333333333334,234.725,234.67166666666665,234.37166666666667,228.14499999999998,192.24666666666667,230.00666666666666,227.8042857142857,232.78833333333333,220.41222222222223,224.06875,215.0811111111111,230.8983333333333,229.86333333333334,237.04,211.0988888888889,219.04222222222222,225.31333333333336,225.37,223.34888888888887,222.59555555555553,223.23,219.9588888888889,215.39666666666665,L8
2015-02-12 22:07:03+00:00,252.70714285714283,233.60777777777776,225.10333333333335,234.96777777777777,236.08333333333334,240.19500000000002,235.05444444444447,231.92333333333332,231.85666666666668,243.12857142857143,241.52142857142857,237.6614285714286,221.38222222222223,225.29999999999998,226.48,225.96333333333334,228.78666666666666,225.15999999999997,223.7477777777778,222.39333333333332,220.2877777777778,216.31555555555553,212.0377777777778,214.2122222222222,212.98444444444442,211.76666666666665,212.99444444444444,208.89888888888888,208.95777777777778,209.75333333333333,214.17222222222222,214.77777777777777,219.1522222222222,225.03555555555556,226.11444444444444,200.91666666666666,217.5088888888889,225.0966666666667,220.15888888888887,221.41555555555556,219.22333333333333,221.97888888888892,222.13111111111112,218.96666666666667,221.39222222222222,219.90333333333334,224.57111111111112,234.11714285714285,233.92428571428573,233.61285714285714,228.90857142857143,214.15666666666664,229.03714285714287,228.08499999999998,231.79857142857142,224.54666666666665,224.67333333333332,220.70222222222225,229.84142857142857,229.5442857142857,236.50428571428571,219.43333333333334,223.27333333333334,227.53555555555556,228.31444444444443,226.39333333333332,226.78,226.57444444444445,223.72444444444443,221.3911111111111,L8
2015-02-19 22:13:13+00:00,248.11124999999998,231.38000000000002,223.462,232.51,233.315,236.60333333333335,232.276,228.94100000000003,228.283,243.12857142857143,235.865,237.6614285714286,218.92,222.462,223.945,223.40299999999996,226.029,222.33199999999997,220.747,219.833,217.945,213.233,212.0377777777778,211.69400000000002,210.311,208.596,210.382,205.792,205.815,207.27100000000002,212.046,211.88199999999998,216.468,222.571,226.11444444444444,200.91666666666666,217.5088888888889,225.0966666666667,216.906,218.221,219.22333333333333,221.97888888888892,222.13111111111112,218.96666666666667,221.39222222222222,219.90333333333334,224.57111111111112,234.11714285714285,233.92428571428573,233.61285714285714,228.90857142857143,214.15666666666664,229.03714285714287,228.08499999999998,231.79857142857142,224.54666666666665,224.67333333333332,220.70222222222225,229.84142857142857,224.275,236.50428571428571,219.43333333333334,220.748,224.94300000000004,225.167,223.91199999999998,223.802,223.48899999999998,220.214,221.3911111111111,L8
2015-02-28 22:07:00+00:00,248.68888888888887,237.25699999999998,232.166,235.031,236.456,237.36200000000002,236.0,232.21333333333334,232.62399999999997,242.34625,235.865,236.9725,222.72199999999998,225.277,227.263,225.85399999999998,228.28400000000002,225.118,223.06600000000003,222.46599999999998,220.76500000000001,215.83499999999998,214.61222222222221,214.406,212.98000000000002,212.18,213.439,209.97600000000003,210.06900000000002,209.07600000000002,214.13199999999998,215.469,219.535,224.948,228.2577777777778,216.28222222222223,221.98222222222222,228.22333333333336,220.156,221.11999999999998,223.29888888888888,225.66,227.4288888888889,225.25555555555556,226.5966666666667,224.70444444444445,228.48999999999998,233.7025,233.41625,233.39375,232.85999999999999,223.7511111111111,228.45875,228.1222222222222,231.38125,229.7711111111111,228.63222222222223,227.58222222222219,228.91,224.1822222222222,235.86875,227.28444444444443,224.205,227.027,227.211,226.377,226.087,226.22400000000002,223.20111111111112,229.09666666666666,L8
2015-03-23 22:12:56+00:00,244.94,233.88090909090909,232.166,235.031,236.456,237.36200000000002,236.0,232.21333333333334,232.62399999999997,242.34625,231.0077777777778,231.43666666666664,219.40272727272725,222.50181818181818,224.26909090909092,223.32181818181817,225.4781818181818,222.1727272727273,220.28636363636363,219.64181818181817,218.50818181818184,212.57363636363635,207.99899999999997,212.01454545454544,210.26909090909092,208.50727272727272,210.54090909090908,209.97600000000003,210.06900000000002,206.2972727272727,211.4909090909091,212.37,216.66909090909093,221.79454545454547,223.494,200.266,221.98222222222222,228.22333333333336,220.156,218.2881818181818,218.623,220.95,222.43099999999998,219.469,220.36700000000002,219.796,224.132,233.7025,233.41625,233.39375,232.85999999999999,223.7511111111111,228.45875,228.1222222222222,231.38125,224.26999999999998,223.76,227.58222222222219,228.91,224.1822222222222,235.86875,220.102,220.36636363636364,224.46454545454546,224.7209090909091,223.5609090909091,222.85818181818183,223.28545454545457,219.60399999999998,222.599,L8
2015-04-01 22:06:37+00:00,241.96727272727273,231.34333333333333,232.166,232.58818181818185,233.7563636363636,234.7409090909091,233.0818181818182,228.733,229.2681818181818,242.34625,226.9,226.73200000000003,216.27166666666668,220.28166666666667,222.30666666666664,221.21416666666667,223.47833333333332,219.45000000000002,217.79083333333335,217.72333333333333,216.32500000000002,210.28166666666667,202.39636363636365,209.81499999999997,208.16166666666666,205.54166666666666,208.32416666666666,206.8063636363636,210.06900000000002,204.25666666666666,210.005,209.90416666666667,214.28833333333333,220.22583333333333,220.89363636363635,187.47272727272727,221.98222222222222,228.22333333333336,217.31272727272727,216.04999999999998,215.28727272727272,217.61454545454546,218.61909090909091,214.88727272727272,216.34454545454545,215.93545454545455,220.81363636363633,233.7025,233.41625,233.39375,232.85999999999999,223.7511111111111,228.45875,228.1222222222222,231.38125,220.34181818181816,220.1290909090909,227.58222222222219,228.91,224.1822222222222,235.86875,214.7227272727273,217.6475,222.34166666666667,223.16916666666668,220.99333333333334,220.68583333333333,221.12833333333333,216.6818181818182,217.32,L8
2015-05-26 22:12:28+00:00,235.80299999999997,229.31200000000004,234.625,231.8325,232.42249999999996,233.80875,232.01125000000002,227.37428571428572,229.06625,239.22333333333333,220.78875,221.84875000000002,215.2688888888889,218.40666666666667,218.144,218.32800000000003,220.032,216.671,214.792,214.12000000000003,213.57,207.156,194.84333333333333,207.484,205.75300000000001,202.533,206.86111111111111,206.11249999999998,211.08714285714288,202.57777777777775,207.43200000000002,206.91800000000003,211.494,217.76100000000002,218.2288888888889,174.30777777777777,220.86142857142858,224.32142857142858,215.1225,212.044,211.80888888888887,214.09,214.11888888888888,211.6211111111111,211.64222222222222,212.8311111111111,216.45222222222225,229.89333333333332,228.74499999999998,229.50333333333333,229.74857142857144,220.1442857142857,225.12666666666667,228.85333333333332,228.005,216.61111111111111,215.27777777777777,230.96833333333328,218.66857142857143,219.5371428571428,233.70000000000002,210.01777777777778,217.202,220.282,220.498,218.798,217.945,217.67199999999997,211.51333333333335,213.35444444444443,L8
2015-06-20 22:06:32+00:00,232.63900000000004,224.382,234.09714285714287,228.90125,231.5471428571428,230.8225,230.6614285714286,223.48571428571427,225.66,239.39000000000001,216.4975,217.2625,212.40666666666667,215.9033333333333,215.379,216.773,218.156,214.414,212.497,211.664,211.598,204.11200000000002,187.3477777777778,205.55499999999998,204.59111111111113,200.67111111111112,205.57874999999999,204.6728571428571,209.985,201.27874999999997,206.29444444444445,205.2388888888889,209.98444444444445,216.54777777777778,216.26555555555558,157.47333333333333,220.0,223.73666666666665,214.1957142857143,210.8788888888889,210.43875,209.79666666666665,209.7211111111111,206.15333333333334,206.74666666666667,209.17000000000002,212.81888888888886,230.27599999999998,228.68799999999996,229.67400000000004,229.41,219.395,225.26600000000002,228.83,228.246,214.67000000000002,213.4525,231.272,217.79833333333332,218.73666666666665,233.75799999999998,207.67875,214.535,217.94699999999997,218.72999999999996,216.294,215.273,214.997,207.93666666666667,207.68666666666667,L8
2015-07-22 22:06:49+00:00,226.06555555555553,217.24444444444444,230.408,223.76,224.86833333333334,225.10714285714286,223.36166666666665,214.5,217.3542857142857,238.38333333333333,207.16142857142856,211.67166666666665,207.56714285714287,211.59285714285716,210.5088888888889,212.79111111111112,214.44,209.10444444444445,208.30555555555554,207.26444444444445,207.23777777777778,199.0988888888889,174.9925,201.55888888888887,200.85714285714286,195.5814285714286,200.965,200.15799999999996,206.26000000000005,197.06166666666664,203.08285714285716,200.22857142857146,205.5771428571429,212.90857142857143,211.85375,127.29249999999999,216.79000000000002,221.23749999999998,210.32000000000002,206.70714285714288,205.40666666666664,202.2725,201.5775,196.54749999999999,197.56875,201.79625000000001,208.46,230.9133333333333,228.76333333333332,230.16,227.66750000000002,215.525,224.89333333333335,228.54,227.65333333333334,208.70333333333335,207.77499999999998,231.3666666666666,214.06500000000003,215.61749999999995,232.98666666666668,200.23333333333335,210.20499999999998,213.8011111111111,212.53,211.6188888888889,209.5622222222222,210.41555555555556,201.23999999999998,200.66428571428574,L8
2015-09-08 22:07:06+00:00,219.74333333333334,208.76666666666668,232.2,218.1175,221.20000000000002,220.7775,218.32000000000002,214.2125,210.95999999999998,237.57,203.178,200.0275,201.01,206.53,205.98166666666668,210.4283333333333,211.81833333333336,205.24833333333333,205.0716666666667,203.45000000000002,204.79333333333332,194.62,162.6833333333333,198.745,196.95,189.88750000000002,194.73000000000002,197.34,215.53,192.17666666666665,201.54500000000002,194.24,200.0525,208.9175,207.06000000000003,94.95666666666666,209.77499999999998,218.33499999999998,209.29,203.21,196.775,193.72166666666666,192.42333333333332,185.38333333333333,187.08,193.21666666666667,200.74200000000002,231.23,228.56,231.51,223.145,206.87,228.86,232.37,238.07,197.8725,198.1175,234.74,207.36,227.66,235.52,184.98000000000002,204.41199999999998,210.13666666666666,209.01833333333335,207.56833333333336,204.74333333333334,206.77666666666667,199.48333333333335,188.018,L8
