dates,nzd0260-0000,nzd0260-0001,nzd0260-0002,nzd0260-0003,nzd0260-0004,nzd0260-0005,nzd0260-0006,nzd0260-0007,nzd0260-0008,nzd0260-0009,nzd0260-0010,nzd0260-0011,nzd0260-0012,nzd0260-0013,nzd0260-0014,nzd0260-0015,nzd0260-0016,nzd0260-0017,nzd0260-0018,nzd0260-0019,nzd0260-0020,nzd0260-0021,nzd0260-0022,satname
2004-05-20 21:47:08+00:00,300.815,270.53,234.97,262.545,280.855,298.435,302.74,282.79,262.41,258.46,261.82,267.505,278.58000000000004,282.82,296.61,297.85,318.92,296.255,287.57000000000005,281.98,309.11,306.06,288.58000000000004,L5
2004-07-07 21:48:33+00:00,300.815,279.1033333333333,234.97,267.59999999999997,282.04333333333335,298.435,302.74,273.78,258.15500000000003,244.07999999999998,263.92333333333335,267.505,280.90000000000003,283.2266666666667,301.78,297.85,313.675,298.68666666666667,287.57000000000005,287.56,309.11,298.025,291.57666666666665,L5
2004-07-23 21:48:56+00:00,306.0133333333333,276.4825,234.97,267.59999999999997,282.04333333333335,298.435,302.74,273.78,258.15500000000003,244.07999999999998,263.92333333333335,267.505,280.90000000000003,283.2266666666667,304.1525,295.175,313.675,300.65250000000003,287.57000000000005,289.9625,309.11,297.6766666666667,292.4925,L5
2004-09-25 21:50:31+00:00,306.57,281.46999999999997,253.39499999999998,272.765,285.21250000000003,303.91,303.015,284.33,265.00666666666666,249.72333333333333,270.5733333333333,284.815,291.85999999999996,289.99,311.44666666666666,299.8966666666667,316.65333333333336,311.0975,306.685,300.78499999999997,304.46000000000004,297.7125,301.33,L5
2005-01-31 21:52:45+00:00,310.49,298.46500000000003,273.16499999999996,285.74,291.185,306.93,297.315,299.935,276.31999999999994,272.32,272.79499999999996,290.26,301.2,314.25,326.09,309.74,323.61,314.435,303.35,306.295,304.305,298.58500000000004,297.83,L5
2005-03-04 21:53:16+00:00,310.49,284.83,264.99333333333334,274.3833333333333,283.5833333333333,306.93,297.315,285.6566666666667,265.45666666666665,272.32,266.26666666666665,279.6433333333334,290.77,298.015,307.67499999999995,309.74,309.8533333333333,301.5233333333333,292.2266666666667,295.04,304.305,288.25666666666666,282.4,L5
2005-09-12 21:54:34+00:00,,,,,291.42,318.56,,298.8,275.05,,285.55,,,,,317.03,318.33,317.33,305.29,310.73,308.84,303.95,306.49,L5
2005-09-28 21:54:32+00:00,,,,,291.42,318.56,,298.8,275.05,,285.55,,,255.06,284.79,317.03,318.33,317.33,305.29,310.73,308.84,303.95,306.49,L5
2005-10-30 21:54:27+00:00,,301.0,,,291.42,318.56,299.18,294.775,287.48,298.76,292.78999999999996,323.38,341.78,300.53499999999997,318.71000000000004,317.03,318.33,332.28,307.065,314.8,313.115,309.07,307.365,L5
2006-02-03 21:56:42+00:00,319.74,299.725,,272.52,288.49,307.89,296.07500000000005,294.64000000000004,283.0,288.435,288.25333333333333,312.93,324.345,304.76,320.6766666666667,309.105,317.04499999999996,325.87333333333333,307.73,312.69,310.8333333333333,307.37666666666667,307.81333333333333,L5
2006-06-27 21:59:12+00:00,318.185,285.565,251.67,272.52,282.495,303.175,292.97,294.37,274.04,278.11,271.57500000000005,291.555,306.91,313.21,320.44,298.21500000000003,314.735,312.59000000000003,306.025,304.46000000000004,301.595,299.135,305.49,L5
2006-11-02 22:00:44+00:00,316.63,272.68,251.67,,279.43,309.13,333.94,,326.78,323.73,263.97,305.46500000000003,352.72,345.64,337.07,312.53,330.87,326.92,321.90999999999997,318.56,310.67,318.625,314.14,L5
2009-12-12 21:57:01+00:00,,,,,,320.12,,,295.89,315.31,,323.22,330.68,328.82,,,,,331.14,330.17,328.27,312.48,313.3,L5
2010-01-13 21:57:13+00:00,321.27,,,,,331.815,307.38,303.36,299.71,313.175,297.32,318.595,327.02,331.92499999999995,336.78,328.82,328.69,327.56,329.575,324.625,325.155,313.78,312.84000000000003,L5
2010-01-29 21:57:17+00:00,319.385,293.56,,279.49,295.97,327.5566666666667,306.87,307.495,296.4733333333333,315.09666666666664,292.9,312.95000000000005,317.5133333333333,324.74,328.72,315.645,321.53999999999996,317.905,324.2833333333333,320.51666666666665,320.39000000000004,313.3666666666667,312.16333333333336,L5
2011-01-16 21:56:21+00:00,,310.29,290.91,,,336.09,328.18,324.53,303.02,321.52,325.26,,335.48,342.53,338.29,,337.84,,326.08,329.02,324.77,317.46,314.06,L5
2013-05-13 22:08:23+00:00,317.06,295.8,,292.8,287.7,317.83,,,,,,290.6,293.68,295.93,325.51,295.93,321.04,323.94,317.5,308.06,311.26,301.27,303.95,L8
2013-09-02 22:08:28+00:00,321.89,303.0,,291.81,293.03,322.15999999999997,305.19,304.34,288.83,,,291.84000000000003,302.135,306.015,325.51,295.93,321.04,323.94,317.5,308.06,311.26,307.405,306.84000000000003,L8
2013-11-21 22:08:01+00:00,326.72,310.2,,290.82,298.36,326.49,305.19,304.34,288.83,,355.48,293.08,310.59,316.1,,,,,,,,313.54,309.73,L8
2014-04-30 22:06:10+00:00,305.01,286.04,,,,,330.79,,275.3,,355.48,284.35,300.74,,335.48,333.03,333.48,335.12,338.17,327.29,323.64,326.36,316.79,L8
2014-06-01 22:06:02+00:00,305.01,286.04,,,,,330.79,,275.3,,,284.35,300.74,,333.105,318.725,333.48,335.12,338.255,325.865,323.64,318.88,313.07000000000005,L8
2014-07-03 22:06:14+00:00,305.01,286.04,,,,,330.79,,275.3,,,284.35,300.74,,333.105,311.9766666666667,333.48,324.115,329.55333333333334,321.23333333333335,315.16999999999996,315.43,310.6433333333334,L8
2014-08-04 22:06:26+00:00,305.01,286.04,,,,,330.79,,275.3,,,284.35,300.74,,322.23,311.9766666666667,333.48,324.115,329.55333333333334,321.23333333333335,315.16999999999996,315.43,310.6433333333334,L8
2014-08-20 22:06:30+00:00,305.01,286.04,,,,,317.94500000000005,,275.3,,,284.35,300.74,,322.23,311.9766666666667,333.48,324.115,329.55333333333334,321.23333333333335,315.16999999999996,314.45,310.6433333333334,L8
2015-01-27 22:06:23+00:00,,,,,,292.79,308.11,311.51,289.6,310.12,287.53,314.78,312.9,314.13,316.98,,,,,,316.27,312.325,309.7,L8
2015-02-12 22:06:15+00:00,,,,,,292.79,306.59666666666664,306.805,285.34000000000003,292.605,284.215,313.705,308.90999999999997,313.65,331.18,298.25,,,,309.54,314.09000000000003,311.38,308.40999999999997,L8
2015-02-28 22:06:12+00:00,307.66,,,,289.6,292.79,307.34499999999997,306.805,285.34000000000003,292.605,284.215,313.705,308.90999999999997,313.65,331.18,298.25,353.4,,,309.54,314.09000000000003,311.315,308.40999999999997,L8
2015-04-01 22:05:49+00:00,307.66,275.13,263.32,280.59,289.6,292.79,307.34499999999997,306.805,285.34000000000003,292.605,274.8666666666666,296.4066666666667,299.2,302.7033333333333,320.66333333333336,283.82,353.4,,283.66,294.115,302.25333333333333,299.75,298.21666666666664,L8
2015-06-04 22:05:36+00:00,312.225,290.55,263.32,280.59,289.6,292.79,307.34499999999997,306.805,285.34000000000003,292.605,274.8666666666666,296.4066666666667,299.2,302.7033333333333,320.66333333333336,283.82,359.225,328.29,306.15,309.58,307.1475,305.2525,301.615,L8
2015-07-22 22:06:01+00:00,312.225,290.55,263.32,280.59,289.6,292.79,307.34499999999997,306.805,285.34000000000003,292.605,274.8666666666666,292.82,297.62,302.7033333333333,321.865,286.5366666666667,359.225,321.46000000000004,306.91,309.065,306.006,304.838,302.026,L8
2015-09-24 22:06:25+00:00,316.79,290.55,263.32,280.59,,,,,264.72,,260.765,272.62666666666667,285.49333333333334,282.845,312.55,280.68,365.05,309.78000000000003,300.76,301.4975,294.13,294.22249999999997,292.2425,L8
2015-12-13 22:06:33+00:00,303.98,285.68,,,317.12,,342.66,,264.72,,265.36,296.5233333333333,302.97333333333336,314.08,334.67,318.255,328.35,300.525,295.37,306.13,288.05500000000006,289.25499999999994,303.6933333333333,L8
2015-12-29 22:06:33+00:00,305.46000000000004,285.68,,,317.12,,342.66,,264.72,,265.36,296.5233333333333,302.97333333333336,314.08,334.67,318.255,328.35,300.525,295.37,306.13,288.05500000000006,289.25499999999994,303.6933333333333,L8
2016-01-30 22:06:29+00:00,309.86333333333334,285.68,,290.09,304.56,324.98,324.005,305.94,274.505,301.25,279.615,309.5933333333333,311.9866666666667,314.7033333333333,338.33500000000004,332.425,330.26,312.53,302.77,312.4866666666667,297.595,295.87,311.23,L8
2016-08-09 22:06:27+00:00,,,,,,,,,,,,,,,,308.58,,,,,,316.32,311.79,L8
2016-09-10 22:06:39+00:00,326.48,299.14,,,295.27,320.72,305.84,307.35,287.54,255.39,290.79,296.74,307.81,315.13,334.92,313.435,324.3,326.56,318.75,,,316.9,310.225,L8
2016-10-12 22:06:45+00:00,326.48,299.14,,,296.475,320.72,305.84,307.35,287.54,255.39,290.79,296.74,307.81,315.13,334.92,313.435,324.3,326.56,318.75,,,316.9,310.225,L8
2017-01-16 22:06:35+00:00,326.48,299.14,,,296.475,320.72,305.84,307.35,287.54,255.39,300.05,296.74,307.81,315.13,334.92,313.435,324.3,326.56,318.75,,,316.9,310.225,L8
2017-04-06 22:05:57+00:00,,,,,297.68,,,,283.87,246.08,309.31,,,312.88,332.51,315.17,322.69,,309.95,319.31,317.17,311.6,308.85,L8
2017-04-22 22:05:48+00:00,311.8,,,,,325.61,300.54,294.23,280.22,235.115,295.615,289.25,306.65,311.84000000000003,330.975,312.015,324.5,342.77,313.75,318.01,314.46000000000004,310.32000000000005,308.02,L8
2017-05-08 22:05:47+00:00,307.625,,,,,325.61,315.18,294.23,274.3333333333333,235.36666666666667,293.11,289.71000000000004,304.905,308.95,331.8966666666667,312.68666666666667,323.8333333333333,338.42999999999995,319.40000000000003,322.46666666666664,315.8233333333333,310.93,309.0233333333333,L8
2017-05-24 22:05:58+00:00,307.625,264.83,217.44,,,325.61,315.18,294.23,274.3333333333333,235.36666666666667,283.805,289.71000000000004,304.905,298.28,323.345,312.68666666666667,323.8333333333333,338.42999999999995,319.40000000000003,322.46666666666664,315.8233333333333,310.93,309.0233333333333,L8
2017-06-25 22:06:11+00:00,307.2,274.325,217.44,,295.56,318.54,315.18,294.23,274.3333333333333,235.36666666666667,283.805,289.71000000000004,304.905,298.28,323.345,315.3575,324.9875,331.2366666666667,319.40000000000003,322.46666666666664,315.8233333333333,310.75,309.0233333333333,L8
2017-07-27 22:06:22+00:00,307.2,274.325,214.025,,295.56,318.54,315.18,294.23,274.3333333333333,235.36666666666667,275.30333333333334,289.71000000000004,304.905,298.28,323.345,315.3575,324.9875,331.2366666666667,319.40000000000003,322.46666666666664,315.8233333333333,310.75,309.0233333333333,L8
2017-08-12 22:06:28+00:00,307.2,271.03,215.39666666666668,,295.56,318.54,315.18,294.23,274.3333333333333,235.36666666666667,275.30333333333334,281.2866666666667,304.905,293.312,313.36,315.3575,318.784,331.2366666666667,319.40000000000003,322.46666666666664,315.8233333333333,310.75,309.0233333333333,L8
2017-11-16 22:06:40+00:00,316.57000000000005,271.03,215.39666666666668,,295.56,311.47,,,,,255.89,264.44,,269.85499999999996,285.55499999999995,323.37,311.21000000000004,316.85,,,,310.21,,L8
2017-12-02 22:06:34+00:00,316.53333333333336,274.13,214.37500000000003,,297.63,311.37,,,303.18,,306.08,294.025,,307.68,304.05,323.095,319.9066666666667,319.71000000000004,333.02,323.61,318.0,310.33,314.98,L8
2018-03-08 22:06:03+00:00,321.625,,,289.67,297.53,319.29999999999995,306.22,310.09,295.99,257.08,295.825,324.20500000000004,308.86,328.76,336.27,322.02,334.845,323.75,327.53999999999996,323.07500000000005,317.745,312.97,312.84000000000003,L8
2018-03-24 22:05:56+00:00,322.01,,,289.67,297.53,312.4733333333333,305.025,308.05499999999995,293.18666666666667,268.985,294.05,317.46333333333337,306.70000000000005,323.5366666666667,335.68,322.07666666666665,331.7,325.84,324.25666666666666,322.04,317.30333333333334,313.24,312.2033333333333,L8
2018-04-25 22:05:38+00:00,322.01,,,289.67,297.53,312.4733333333333,305.025,308.05499999999995,293.18666666666667,268.985,286.0775,304.56,298.22333333333336,323.5366666666667,335.68,322.07666666666665,331.7,325.84,324.25666666666666,322.04,317.30333333333334,313.24,312.2033333333333,L8
2018-05-27 22:05:16+00:00,315.8,290.2,,289.67,297.53,312.4733333333333,305.025,308.05499999999995,293.18666666666667,268.985,286.0775,304.56,298.22333333333336,323.5366666666667,335.68,322.76,330.255,324.5825,320.865,322.04,311.62,313.275,312.2033333333333,L8
2018-06-28 22:05:28+00:00,315.47,290.2,,289.67,295.36,313.075,305.025,308.05499999999995,288.18999999999994,268.985,273.39750000000004,298.21,289.6825,314.345,323.36999999999995,322.74,327.9066666666667,325.25333333333333,316.81333333333333,321.25500000000005,298.435,314.21666666666664,310.815,L8
2018-08-31 22:05:59+00:00,315.47,290.2,,289.67,292.845,312.37666666666667,302.96,308.05499999999995,288.18999999999994,268.985,273.39750000000004,297.49,293.008,313.77333333333337,323.36999999999995,319.2375,326.1775,325.25333333333333,316.81333333333333,321.25500000000005,298.435,313.59999999999997,309.5366666666667,L8
2018-10-18 22:06:17+00:00,308.16,290.2,,312.89,290.33,310.98,309.95,311.63,290.65,,271.77000000000004,295.47,293.4675,315.985,317.255,319.0833333333333,325.84666666666664,322.995,316.895,320.9,279.91499999999996,313.56,312.05,L8
2018-12-21 22:06:18+00:00,307.1,294.5,,312.89,290.33,310.98,309.95,311.63,299.76,320.75,276.57500000000005,314.88666666666666,297.5333333333333,325.73333333333335,327.24666666666667,325.15000000000003,334.26,329.11,322.175,324.9,265.26,317.27666666666664,313.06666666666666,L8
2019-02-07 22:06:11+00:00,304.69500000000005,294.5,,312.89,290.85,305.385,305.66,306.54499999999996,295.6066666666666,307.925,295.365,315.5275,314.27,322.955,339.65000000000003,324.0875,334.26,329.11,318.2966666666667,324.9,,317.27666666666664,313.06666666666666,L8
2019-02-23 22:06:08+00:00,304.69500000000005,294.5,,312.89,290.85,305.385,305.66,305.53666666666663,293.445,297.3,293.5233333333333,314.546,311.86,321.02,338.11,323.37,331.155,328.81333333333333,318.675,321.50333333333333,,317.27666666666664,313.06666666666666,L8
2019-03-27 22:05:59+00:00,304.69500000000005,279.005,248.93,312.89,291.37,299.79,309.07500000000005,305.53666666666663,293.445,297.3,283.9475,319.35,314.635,313.476,330.174,327.03,322.3275,316.8125,318.675,310.185,272.8,320.03999999999996,300.43333333333334,L8
2019-04-12 22:05:54+00:00,304.69500000000005,279.005,248.93,312.89,291.775,304.885,305.8966666666667,302.2875,290.646,285.415,283.496,313.502,310.81333333333333,313.2433333333333,330.62,324.062,323.38199999999995,316.906,318.444,311.048,294.27,317.64666666666665,302.4525,L8
2019-06-15 22:06:15+00:00,307.9266666666667,282.46666666666664,248.93,,291.775,304.885,298.4633333333333,299.17333333333335,290.645,285.415,279.9225,310.57,305.105,312.024,329.392,324.15,322.71000000000004,314.8375,317.28,308.58500000000004,294.27,318.695,297.56333333333333,L8
2019-07-01 22:06:20+00:00,308.34,276.45,248.93,,291.775,304.885,298.4633333333333,299.17333333333335,284.57,273.6366666666667,279.9225,306.06,305.105,303.72249999999997,324.9325,317.8633333333333,318.39,308.77,315.95666666666665,301.81333333333333,303.6366666666667,311.13,295.43333333333334,L8
2019-08-18 22:06:35+00:00,314.39,276.45,248.93,,291.57,309.98,301.70666666666665,292.9166666666667,283.20500000000004,262.90500000000003,275.5833333333333,300.365,305.105,300.09,321.59,320.3533333333333,318.39,311.055,318.66499999999996,306.725,307.3575,311.13,300.28999999999996,L8
2019-10-21 22:06:49+00:00,314.39,289.39,241.52,,286.445,,302.78999999999996,282.69,,,,,,280.38,,328.37,328.415,317.91,,321.46,320.44500000000005,309.4,311.78499999999997,L8
2019-12-08 22:06:44+00:00,314.39,289.39,241.52,,286.445,,302.78999999999996,282.69,,,318.55,,,280.38,,328.37,328.415,317.91,,321.46,320.44500000000005,309.4,311.78499999999997,L8
2020-02-10 22:06:28+00:00,307.06,284.91,259.585,,286.445,,306.81,313.16999999999996,315.38,313.38,322.015,328.66,,280.38,368.85,347.59000000000003,364.79,328.33500000000004,343.61,332.54999999999995,331.63,331.27,314.9,L8
2020-03-13 22:06:18+00:00,306.04499999999996,284.91,259.585,,281.93,,303.35,324.26,303.305,293.91999999999996,310.32666666666665,314.235,304.43,296.85,368.85,338.65,341.59000000000003,325.41499999999996,326.62,327.65,329.51,321.505,311.34000000000003,L8
2020-05-16 22:05:51+00:00,306.04499999999996,284.91,277.65,,277.44,,303.35,324.26,303.305,293.91999999999996,310.32666666666665,314.235,285.06,313.32,368.85,338.65,341.59000000000003,325.41499999999996,326.62,327.65,329.51,321.505,311.34000000000003,L8
2020-10-07 22:06:45+00:00,,,,,277.44,,,,,,,,292.775,318.59,338.58,320.57,,,,324.84,324.06,314.99,312.37,L8
2021-03-16 22:06:15+00:00,,,,,289.83,340.64,343.19,331.39,280.82,267.04,288.18,297.61,313.19,315.095,333.87,314.7,324.45,315.34,,342.9,337.645,329.135,331.125,L8
2021-04-01 22:06:12+00:00,314.7,,,288.52,293.0,343.885,344.83000000000004,330.91499999999996,281.13,274.95000000000005,288.45500000000004,297.225,311.06,314.71666666666664,333.87,314.7,324.45,315.34,,332.16333333333336,329.43666666666667,322.60999999999996,323.2,L8
2021-05-03 22:05:56+00:00,314.7,,,288.52,293.0,338.06333333333333,332.66,314.09,281.13,274.95000000000005,288.45500000000004,297.225,306.66,312.78,329.16,308.83,324.45,315.34,295.24,335.82500000000005,332.125,326.41999999999996,320.91333333333336,L8
2022-01-22 22:06:42+00:00,311.26,,,,291.6,325.34,306.36,305.28,288.93,309.28,302.06,321.56,321.46,320.8,334.9,324.41,330.45,327.76,316.57,317.04,317.04,315.62,313.81,L9
2022-02-23 22:06:32+00:00,311.26,,,,291.6,313.77,306.42,308.32,288.005,292.245,295.245,320.775,316.155,317.56,336.48,316.67,330.975,322.455,322.565,321.77,319.255,315.62,313.81,L9
2022-03-27 22:06:22+00:00,310.24,,,267.39,285.73,313.77,306.42,308.32,279.12,292.245,284.40333333333336,304.36333333333334,307.27666666666664,312.30333333333334,326.76,304.33666666666664,320.96999999999997,311.33666666666664,312.12666666666667,310.20666666666665,307.49666666666667,298.4,303.16999999999996,L9
2022-04-28 22:06:11+00:00,308.31,,,267.39,285.73,322.22666666666663,314.1333333333334,308.32,279.575,291.75,285.915,301.1575,307.12,311.08500000000004,335.90999999999997,304.33666666666664,320.96999999999997,311.33666666666664,311.275,312.045,309.01750000000004,303.08666666666664,304.77,L9
2022-05-06 22:06:17+00:00,309.565,,,267.39,285.73,320.04999999999995,311.01,297.4266666666667,278.844,291.75,285.915,301.1575,306.768,310.62600000000003,334.476,305.91,321.79499999999996,312.64,312.54,312.774,309.66999999999996,305.63,306.1775,L8
2022-05-22 22:06:22+00:00,309.565,267.34,,251.70499999999998,285.73,320.04999999999995,311.01,297.4266666666667,278.844,291.75,280.24,293.386,300.8983333333333,304.78333333333336,328.6766666666667,305.91,315.884,307.0,306.37166666666667,307.04,304.00666666666666,299.854,300.37399999999997,L8
2022-07-01 22:06:18+00:00,309.598,276.63,,251.70499999999998,285.84,318.658,311.01,297.4266666666667,278.844,291.75,280.24,293.386,300.8983333333333,304.78333333333336,328.6766666666667,305.91,315.884,307.0,306.37166666666667,307.04,304.00666666666666,299.854,301.93666666666667,L9
2022-08-10 22:06:56+00:00,313.506,276.63,,251.70499999999998,282.96,316.9875,312.56,293.5,276.3225,282.985,274.785,286.34250000000003,296.78599999999994,301.58000000000004,327.43199999999996,299.74333333333334,312.2425,301.81,304.332,305.04,301.4,295.9125,299.562,L8
2022-09-03 22:06:40+00:00,314.24833333333333,276.63,,251.70499999999998,282.96,316.8825,311.63666666666666,275.64,283.375,297.28999999999996,270.2366666666667,283.34250000000003,298.74,302.156,324.775,299.6166666666667,310.02,301.78,301.28599999999994,302.41400000000004,300.048,295.9125,301.15000000000003,L9
2022-10-21 22:06:53+00:00,315.254,276.63,,236.02,295.35,316.8825,311.63666666666666,275.64,290.71666666666664,297.28999999999996,273.995,287.2766666666667,301.045,302.2475,332.1825,314.73333333333335,313.04,306.0066666666666,303.79499999999996,309.576,307.54,304.3125,302.874,L9
2022-12-24 22:06:50+00:00,319.7675,285.92,,,302.2866666666667,311.8433333333333,313.13,,315.29,303.82,,307.99,320.62,317.2,336.95,316.78499999999997,322.61,317.03,313.33,318.13,318.07500000000005,314.78,309.42,L9
2023-02-18 22:06:37+00:00,319.27,276.91,,247.06,299.8566666666666,311.22,313.13,257.22,288.375,303.82,264.69,291.36,303.19,306.945,336.95,316.78499999999997,307.615,301.495,298.615,306.03,305.3,296.315,295.5,L8
2023-03-14 22:06:35+00:00,320.58,276.91,278.45,268.81,298.8375,310.795,312.84000000000003,257.22,273.67999999999995,275.29,277.84000000000003,291.62,296.75,306.09000000000003,336.95,325.02,292.62,285.96,300.935,306.9633333333333,306.0233333333333,301.70666666666665,296.415,L9
2023-03-22 22:06:16+00:00,310.36,281.70000000000005,278.45,276.14000000000004,299.892,312.97,314.78333333333336,257.22,282.46,293.38,293.4866666666667,301.94666666666666,306.53,317.12,341.21000000000004,326.28499999999997,292.62,318.49,313.44666666666666,313.2675,310.6925,310.9625,308.27333333333337,L8
2023-03-30 22:06:23+00:00,310.36,279.0566666666667,273.56,270.0125,296.35499999999996,312.97,314.78333333333336,250.59500000000003,277.54499999999996,293.38,293.4866666666667,301.94666666666666,302.1975,309.15250000000003,315.7733333333333,326.28499999999997,292.62,318.49,313.44666666666666,313.2675,310.6925,310.9625,308.27333333333337,L9
2023-04-23 22:05:57+00:00,310.36,279.0566666666667,254.77666666666667,261.8,288.04333333333335,312.97,314.78333333333336,250.59500000000003,277.54499999999996,293.38,293.4866666666667,301.94666666666666,297.658,303.06399999999996,302.49,327.55,292.62,318.49,313.44666666666666,310.06,307.10999999999996,309.69,308.27333333333337,L8
2023-05-25 22:05:44+00:00,310.36,279.0566666666667,254.77666666666667,261.8,288.04333333333335,312.97,311.08000000000004,250.59500000000003,277.54499999999996,292.58,296.1225,303.4375,297.658,303.06399999999996,309.97249999999997,317.28499999999997,307.48,317.71666666666664,312.53,311.0925,308.0925,309.12,308.1825,L8
2023-06-10 22:05:51+00:00,317.24333333333334,279.0566666666667,254.77666666666667,261.8,288.04333333333335,313.6175,300.91,244.94000000000003,277.54499999999996,292.58,292.21799999999996,301.076,298.38166666666666,303.06399999999996,309.97249999999997,317.28499999999997,307.48,317.71666666666664,313.974,311.95799999999997,309.03999999999996,309.76800000000003,308.314,L8
