dates,nzd0276-0000,nzd0276-0001,nzd0276-0002,nzd0276-0003,nzd0276-0004,nzd0276-0005,nzd0276-0006,nzd0276-0007,nzd0276-0008,nzd0276-0009,nzd0276-0010,nzd0276-0011,nzd0276-0012,nzd0276-0013,nzd0276-0014,nzd0276-0015,nzd0276-0016,nzd0276-0017,nzd0276-0018,nzd0276-0019,nzd0276-0020,nzd0276-0021,nzd0276-0022,nzd0276-0023,nzd0276-0024,nzd0276-0025,nzd0276-0026,nzd0276-0027,nzd0276-0028,nzd0276-0029,nzd0276-0030,nzd0276-0031,nzd0276-0032,nzd0276-0033,nzd0276-0034,nzd0276-0035,nzd0276-0036,nzd0276-0037,nzd0276-0038,nzd0276-0039,nzd0276-0040,nzd0276-0041,nzd0276-0042,nzd0276-0043,nzd0276-0044,nzd0276-0045,nzd0276-0046,nzd0276-0047,nzd0276-0048,nzd0276-0049,nzd0276-0050,nzd0276-0051,nzd0276-0052,nzd0276-0053,nzd0276-0054,nzd0276-0055,nzd0276-0056,nzd0276-0057,nzd0276-0058
2004-07-23 21:48:56+00:00,221.23250000000002,202.325,208.2625,215.505,233.3075,258.83,253.4075,253.0775,253.8225,243.8675,243.3675,232.0,232.1675,227.2525,235.4275,229.4375,235.54250000000002,236.3225,229.2075,242.85000000000002,247.0875,244.5975,234.89249999999998,219.9975,215.27666666666664,223.695,249.78,236.7625,233.405,244.1325,255.0275,306.24,262.42,277.61,282.66999999999996,286.06,286.98,288.15,277.6725,272.1425,253.49,270.90999999999997,248.91750000000002,239.59333333333333,243.5533333333333,249.08,240.47333333333333,270.64,280.775,247.24,218.54,243.76999999999998,232.145,221.835,244.0325,239.3525,267.0275,265.03000000000003,289.6125
2004-09-25 21:50:31+00:00,219.41250000000002,202.89249999999998,209.07,218.68249999999998,240.79,263.0375,258.645,257.48749999999995,258.365,247.98250000000002,248.45,235.2775,236.2125,232.59249999999997,238.7175,232.66750000000002,245.10250000000002,230.83666666666667,241.2225,244.47000000000003,254.82,251.4875,236.435,229.415,215.27666666666664,228.67249999999999,253.64749999999998,235.25,234.0075,251.945,263.4875,304.49,268.93333333333334,281.0975,284.215,279.5475,284.52,290.2875,286.765,274.65999999999997,255.0875,273.04999999999995,250.6575,244.45000000000002,247.88333333333333,240.01333333333332,243.8166666666667,284.76,272.435,244.4775,211.96,233.87999999999997,226.19000000000003,213.50333333333333,242.1125,223.04666666666665,270.2625,269.315,291.275
2005-01-31 21:52:45+00:00,220.0,208.92000000000002,214.16500000000002,222.82999999999998,248.16,270.49,268.85499999999996,265.835,265.02500000000003,257.055,254.14499999999998,239.58499999999998,250.2,239.7,249.255,255.37,264.155,244.97,278.88,243.96,262.45,262.12,246.125,247.885,239.04,243.97,262.03,245.695,245.34000000000003,261.71500000000003,274.425,281.485,293.775,292.555,296.835,286.455,297.375,309.16999999999996,305.54499999999996,280.96500000000003,265.9,283.56,270.46500000000003,254.2,256.155,251.96,249.565,263.225,261.735,255.17000000000002,233.48,,228.83,230.91,252.47,238.74,284.125,277.71000000000004,313.245
2005-03-04 21:53:16+00:00,220.58,207.60333333333332,215.12333333333333,222.75,245.17666666666665,269.3933333333334,270.0,262.38,263.41,258.44666666666666,263.13,239.58499999999998,250.2,239.7,249.255,255.37,271.62,257.275,283.895,256.16,264.26,262.59,251.43666666666664,253.66333333333333,239.64999999999998,245.87,267.46,249.01333333333332,251.3466666666667,256.75,275.4533333333333,286.38000000000005,293.54,294.67,297.2733333333333,289.28666666666663,297.88,312.8933333333333,303.4866666666667,284.6366666666667,264.1333333333334,286.03000000000003,274.6766666666667,264.00333333333333,263.5366666666667,257.1066666666666,258.4633333333333,267.16,262.32666666666665,261.81666666666666,233.48,,246.11,240.345,249.76999999999998,248.405,278.70666666666665,277.7866666666667,311.0133333333333
2005-04-21 21:53:34+00:00,217.23000000000002,201.41499999999996,209.26999999999998,201.8466666666667,221.46666666666667,247.47,249.70666666666668,241.44333333333336,241.12333333333333,238.01666666666668,242.7033333333333,227.64,239.27,224.61,233.46,246.06,267.795,257.275,288.91,256.16,253.92999999999998,256.40999999999997,252.60999999999996,246.61,239.64999999999998,238.305,263.83500000000004,246.20999999999998,244.91000000000003,247.90499999999997,265.84000000000003,277.32500000000005,286.64500000000004,284.75,292.17999999999995,289.86499999999995,295.77,308.075,292.47,283.4200000000001,256.08000000000004,283.665,275.03499999999997,269.465,267.195,258.51,257.83,258.36,252.085,260.535,233.48,,246.11,240.345,231.54,231.66333333333333,255.8033333333333,258.67333333333335,296.67333333333335
2005-06-08 21:53:56+00:00,217.23000000000002,201.41499999999996,209.26999999999998,200.45250000000001,221.115,246.2175,248.72750000000002,241.54500000000002,241.73250000000002,238.675,241.07999999999998,224.88,231.215,219.95,225.945,228.07,252.58333333333334,241.58666666666667,247.63,248.16,245.71,246.8133333333333,241.68999999999997,232.32666666666668,230.54666666666665,226.83,250.79000000000005,232.52666666666667,235.9266666666667,243.58,259.3833333333334,277.32500000000005,270.15000000000003,284.75,284.40666666666664,280.93666666666667,285.8633333333333,294.59666666666664,283.6133333333333,276.0966666666667,248.8166666666667,275.41,261.69,269.465,267.195,258.51,257.83,258.36,252.085,260.535,213.1,230.22,234.54,230.24666666666667,229.91750000000002,228.4625,256.22749999999996,258.1,294.1925
2005-08-27 21:54:31+00:00,217.825,197.81,208.45499999999998,200.66000000000003,220.63250000000002,247.49,250.0,242.5075,243.23250000000002,238.41500000000002,242.51250000000002,223.76999999999998,225.165,219.46499999999997,224.52,217.8,247.65,233.92666666666665,237.99333333333334,248.37666666666667,247.81999999999996,247.17333333333332,239.38,231.39000000000001,227.01,225.34,252.73000000000002,229.20666666666668,235.12,241.42666666666665,258.17,268.865,265.56,286.145,284.37333333333333,279.3666666666666,282.27,291.65000000000003,283.18,276.93333333333334,249.64000000000001,271.71,259.5566666666667,248.25,270.435,250.065,244.235,275.03,253.0,263.74,206.16500000000002,230.22,232.83,227.85666666666668,230.68,227.88,254.52750000000003,256.015,288.21250000000003
2005-09-28 21:54:32+00:00,209.95,186.275,197.34,195.79250000000002,217.325,242.475,243.8575,239.30749999999998,238.80499999999998,232.09,230.7225,222.53666666666666,222.21,220.42666666666665,222.19333333333336,218.50666666666666,226.7733333333333,216.85666666666668,213.46333333333334,236.21,235.24333333333334,238.39666666666668,225.37,213.61666666666667,219.30000000000004,212.26333333333332,237.57333333333335,217.82333333333335,220.39,239.92666666666665,247.85666666666665,237.435,253.86000000000004,271.91999999999996,276.1933333333333,270.4633333333333,272.76,276.05,271.47999999999996,265.16333333333336,241.53333333333333,256.78666666666663,242.67999999999998,212.89,262.57,232.73,212.21,,220.64,226.625,206.71666666666667,235.22,212.56000000000003,214.2166666666667,228.775,219.65250000000003,252.22250000000003,250.52,285.485
2006-06-27 21:59:12+00:00,,,,176.86,205.53,233.41,237.56,232.67,220.28,221.9,218.58,197.73,198.85,201.93,208.17,201.03,204.86,182.19,,,,,,,,,,,,,,,,245.07,257.25,251.32,244.19,250.35,246.21,243.86,210.56,231.55,,,,,,,,,,,,,208.28,196.28,235.68,243.08,265.3
2006-11-02 22:00:44+00:00,212.36,194.09,204.55,194.93,214.53,241.625,242.595,242.08999999999997,236.74,232.07,230.885,214.52499999999998,217.82,214.63,222.115,221.57999999999998,222.85000000000002,212.64499999999998,239.2,249.11,245.83,250.19,244.76,229.97,232.78,232.94,251.85,248.04,233.51,252.39,265.83,271.95,287.08,262.195,272.99,270.855,268.13,271.145,264.26,260.56,233.885,252.85,260.35,247.97,243.8,245.78,235.56,,221.98,224.73,227.2,279.6,229.41,227.7,226.94,225.725,255.48,258.685,290.515
2008-02-25 21:56:48+00:00,,,187.58,196.19,221.89,242.76,243.34,238.61,232.93,232.9,229.88,216.77,215.79,211.58,214.69,214.55,222.21,208.89,216.07,231.88,231.16,233.09,219.34,200.29,201.96,206.85,228.03,224.39,227.13,239.9,247.23,230.14,255.65,260.46,267.34,269.0,266.86,275.87,265.16,257.43,234.84,252.0,238.32,188.56,,,,,,,201.85,234.79,209.67,218.87,240.34,230.14,251.38,259.42,299.6
2009-12-12 21:57:01+00:00,207.59,184.6,193.65,200.99,220.68,250.84,242.19,240.99,240.67,234.33,230.51,217.23,218.99,215.62,220.37,225.42,226.75,232.17,243.29,233.55,230.33,226.37,215.57,208.61,205.71,207.95,230.14,222.4,219.41,237.06,241.48,239.18,258.07,266.03,269.71,267.61,265.88,270.82,264.36,256.75,236.39,242.83,230.35,198.37,217.96,217.64,197.3,,,205.47,207.56,235.87,198.7,207.86,238.76,238.35,261.48,262.85,301.48
2010-01-13 21:57:13+00:00,212.19,188.435,199.695,203.245,224.775,253.25,246.245,242.47500000000002,244.19,240.35500000000002,236.995,227.89999999999998,227.13,224.64499999999998,229.16,231.63,238.34,232.89,233.755,235.86,237.45,231.85000000000002,221.445,214.575,212.655,212.96499999999997,235.79,229.98000000000002,225.23000000000002,244.92000000000002,248.555,247.375,261.91999999999996,266.895,275.77,272.995,273.78,270.82,264.36,256.75,236.39,242.83,230.35,198.37,217.96,217.64,197.3,,,205.47,207.56,235.87,198.7,207.86,245.06,247.72500000000002,268.71500000000003,271.23,310.78
2010-01-29 21:57:17+00:00,212.19,188.435,201.28666666666666,204.76,226.04333333333332,253.48666666666668,246.78,242.5,246.65,243.86666666666667,237.60666666666665,228.67999999999998,225.96333333333334,225.35666666666665,228.47333333333333,229.12333333333333,237.0533333333333,229.36,231.0,236.25333333333333,240.58333333333334,233.5566666666667,221.91666666666666,211.82333333333335,211.86,210.67999999999998,233.94666666666663,228.8033333333333,223.69333333333336,243.0666666666667,246.67,242.83,261.44666666666666,265.39,275.05,273.0133333333333,273.93,270.955,268.39,266.055,241.70499999999998,249.22500000000002,233.195,205.61,217.06,218.305,198.82,,205.49,204.3,203.055,230.45,199.57999999999998,210.435,241.69333333333336,243.79,268.03000000000003,270.55,310.6666666666667
2011-01-16 21:56:21+00:00,223.46,201.83,207.07,210.53,229.26,264.51,262.53,242.59,241.65,239.27,236.95,238.87,237.1,235.06,234.75,229.64,238.82,228.41,225.98,237.52,232.0,232.92,221.02,210.9,215.69,209.18,239.33,235.75,230.86,247.31,249.14,248.81,268.69,266.79,277.38,271.59,274.13,279.11,268.36,258.56,247.56,260.83,244.9,241.12,237.02,232.19,213.08,,205.09,209.38,219.12,245.46,221.63,227.0,270.35,268.81,286.04,283.68,308.71
2013-04-27 22:08:11+00:00,257.25,254.41,255.22,258.28,279.21,295.26,297.57,292.38,289.69,287.33,279.73,275.59,291.37,289.36,302.09,304.21,,306.84,,,297.38,,,295.38,,,,,,,304.4,,312.15,322.97,303.35,327.51,321.49,,,315.72,295.95,287.91,295.95,,,,,263.02,282.23,259.62,,,285.06,271.85,276.93,304.88,325.13,,324.79
2013-05-13 22:08:23+00:00,258.32,247.635,250.74,249.44,269.44,289.025,289.855,290.315,288.8,277.66999999999996,273.90999999999997,272.065,273.65,271.655,284.125,289.66999999999996,269.45,291.21,289.36,277.94,281.63,264.88,257.69,276.555,,,264.63,271.25,,278.57,293.91499999999996,283.58,301.065,312.99,308.38,312.39,308.805,296.69,289.3,297.245,280.78499999999997,281.8,283.21500000000003,260.44,249.67,255.62,239.64,253.95999999999998,265.555,252.41,246.64,,270.775,266.36,273.145,292.365,304.39,285.3,319.73
2013-05-29 22:08:29+00:00,251.92666666666665,244.25666666666666,240.50333333333333,243.5333333333333,265.0366666666667,283.68666666666667,285.28,283.3966666666667,279.32,270.8533333333333,267.7,265.7966666666667,267.2633333333333,269.3,279.87333333333333,280.31,281.90999999999997,290.58,290.21500000000003,289.05,270.08,257.825,243.505,259.3066666666667,212.77,213.07,254.425,261.96,265.59,261.635,280.7033333333333,283.58,287.8633333333333,299.26,312.92333333333335,316.49333333333334,299.2866666666667,290.495,281.77,299.37666666666667,277.82,275.9066666666667,271.7866666666667,260.44,241.39499999999998,244.89499999999998,218.375,253.95999999999998,265.555,252.41,221.98,252.29,253.20333333333335,264.74333333333334,274.18666666666667,289.25666666666666,301.57666666666665,294.01,314.99666666666667
2013-08-17 22:08:27+00:00,246.16,240.6175,235.89249999999998,239.39999999999998,261.46500000000003,279.5525,280.255,278.095,273.16,266.0875,263.6475,261.02,262.45,267.6975,276.37,281.1525,279.2866666666667,286.7625,292.42333333333335,291.34999999999997,277.2975,269.75333333333333,248.21666666666667,260.24,212.77,238.065,256.32,261.96,254.14,260.9866666666667,283.1,296.645,292.4225,298.58000000000004,311.845,312.55,298.5025,288.1066666666666,283.83,293.2025,275.1425,273.8775,273.2375,268.62,238.63,250.18666666666664,213.12333333333333,239.85,248.04,238.12333333333333,222.07333333333335,254.13,254.85000000000002,261.6925,273.3225,286.98,300.935,297.84999999999997,315.4625
2013-09-02 22:08:28+00:00,247.256,239.388,236.788,240.28000000000003,260.398,278.998,279.518,276.966,273.044,267.142,264.296,260.282,263.15999999999997,270.954,279.4,285.148,279.2866666666667,287.62399999999997,288.695,289.40250000000003,277.996,270.6575,254.735,263.062,212.77,253.54999999999998,258.15,259.865,253.35333333333332,260.53499999999997,280.81399999999996,294.92333333333335,292.802,298.896,310.334,309.608,298.838,291.9575,287.78,289.62,271.906,272.302,276.12600000000003,270.01,243.695,253.005,218.81,239.85,244.54250000000002,236.6725,225.66,256.92333333333335,254.606,260.848,273.12800000000004,286.718,297.87399999999997,295.02,316.986
2013-11-21 22:08:01+00:00,239.95999999999998,232.285,226.595,234.59,253.7725,272.4225,273.32,269.65250000000003,267.0825,260.495,258.595,253.23,256.6775,270.4866666666667,276.25,276.4,276.14000000000004,280.7325,280.2675,281.7025,270.0825,266.02,254.33499999999998,249.2525,224.555,251.39499999999998,255.3775,255.88,250.45499999999998,254.90500000000003,270.43,293.8966666666667,286.94,289.46250000000003,307.8575,302.2375,292.715,290.37999999999994,287.2733333333333,284.53666666666663,265.9866666666667,265.96999999999997,271.40000000000003,274.79499999999996,241.70333333333335,252.13333333333333,211.86666666666667,211.63,223.53000000000003,220.93500000000003,218.66666666666666,256.92333333333335,243.82666666666668,257.17333333333335,273.11666666666673,282.9533333333334,293.53,298.26,315.1566666666667
2014-01-24 22:07:33+00:00,240.23333333333332,230.54666666666665,228.78333333333333,243.275,256.65,281.14750000000004,280.135,277.9225,275.1975,268.1825,268.5975,263.8025,257.4066666666667,286.7633333333333,285.3966666666667,281.33666666666664,267.025,277.87000000000006,276.6666666666667,275.55,277.7833333333333,271.1033333333333,262.67333333333335,257.40000000000003,236.34,264.17,259.09666666666664,256.95,245.41,258.3066666666667,275.81333333333333,293.8966666666667,295.43333333333334,295.3500000000001,303.14000000000004,294.75,296.86999999999995,293.41999999999996,293.78999999999996,294.6933333333333,263.03499999999997,266.895,282.63500000000005,274.79499999999996,245.995,261.115,219.245,211.63,223.53000000000003,220.93500000000003,229.34,259.24,256.71,255.005,271.5400000000001,282.9100000000001,292.31999999999994,296.03,318.99
2014-02-25 22:07:08+00:00,247.32666666666668,232.72666666666666,230.84,244.7575,256.275,281.72499999999997,281.44,278.705,277.56499999999994,270.7975,268.8375,268.5225,258.67333333333335,286.3,287.37666666666667,279.74,276.03999999999996,284.80333333333334,281.49333333333334,272.29,275.8666666666667,270.38666666666666,265.19,254.57999999999998,236.34,269.37,270.9266666666667,254.445,250.35,257.615,268.575,285.99,300.89000000000004,307.04333333333335,301.93333333333334,291.5466666666666,298.7,311.82,308.3,302.11666666666673,261.995,271.15999999999997,290.09000000000003,283.405,272.9,261.46,254.025,,234.05,232.32,236.42,285.265,253.89499999999998,253.96500000000003,267.32500000000005,277.745,283.53499999999997,293.865,315.57
2014-04-30 22:06:10+00:00,247.61333333333332,232.41666666666666,232.93666666666664,245.695,256.7825,284.85249999999996,282.71,281.715,279.8675,271.4175,268.1825,270.445,254.66333333333333,282.24333333333334,278.47,266.30999999999995,271.81333333333333,280.0366666666667,281.49333333333334,269.21666666666664,274.53666666666663,270.6066666666666,256.43499999999995,244.81,251.26999999999998,265.64000000000004,272.13666666666666,257.15999999999997,252.1,267.245,285.03499999999997,286.4,312.65333333333336,312.0333333333333,304.3433333333333,291.6566666666667,303.60999999999996,322.35,308.125,310.10999999999996,264.455,275.65999999999997,282.32,274.385,269.49,252.82,255.09,241.29,253.53,256.72,,297.79499999999996,267.21999999999997,252.075,263.065,273.59000000000003,285.86,299.24,311.2866666666667
2014-06-01 22:06:02+00:00,251.31999999999996,234.89,237.445,248.98,258.3833333333334,288.8866666666666,285.1466666666666,271.71,267.0175,274.68666666666667,270.67,275.38,252.89000000000001,282.24333333333334,278.47,269.86499999999995,277.71500000000003,286.44000000000005,294.415,280.255,285.0,282.74499999999995,256.78,254.81,266.2,275.995,281.435,259.01,257.27,278.44,304.59,292.3,326.04,323.375,308.255,294.64,308.275,322.35,308.125,310.10999999999996,264.455,275.65999999999997,282.32,274.385,269.49,252.82,255.09,241.29,253.53,256.72,,297.79499999999996,267.21999999999997,252.075,263.065,273.59000000000003,285.86,299.24,311.2866666666667
2014-07-03 22:06:14+00:00,246.96333333333334,234.24,233.04,247.36749999999998,260.1,287.2375,284.66999999999996,271.62600000000003,265.73400000000004,270.94,268.5825,271.485,252.79666666666665,276.37,266.4125,256.74333333333334,265.07,286.44000000000005,287.04333333333335,280.00666666666666,280.06,277.11999999999995,258.34,248.15,260.55,272.1166666666666,276.74333333333334,262.37,259.67,286.595,301.505,292.3,326.04,323.375,319.66333333333336,303.8433333333333,311.00333333333333,309.43333333333334,296.8666666666667,300.7,274.81,280.6766666666667,295.79,274.385,269.49,252.82,255.09,241.29,253.53,256.72,214.98,283.7,267.21999999999997,255.04999999999998,266.16333333333336,273.43666666666667,284.11999999999995,293.34,306.72
2014-08-04 22:06:26+00:00,248.095,239.26,234.89,242.2075,259.1375,283.1025,281.305,267.57800000000003,263.286,266.56,261.1075,264.1975,257.0475,269.0875,264.3075,262.28499999999997,269.3675,282.40000000000003,287.04333333333335,274.7075,279.5,279.8425,264.07,239.45666666666668,258.6033333333333,257.745,271.68,259.1033333333333,259.36,283.28333333333336,301.49333333333334,307.315,326.04,320.28000000000003,321.6075,304.455,303.8875,309.43333333333334,296.8666666666667,289.56333333333333,271.0275,285.2775,292.59000000000003,274.385,269.49,252.82,243.82666666666668,230.51,238.29500000000002,256.72,214.98,283.7,264.98999999999995,255.04999999999998,269.9975,275.455,286.5875,292.2025,302.09000000000003
2014-08-20 22:06:30+00:00,244.772,235.95999999999998,232.36999999999998,240.82399999999998,257.754,280.98400000000004,280.062,267.9483333333333,262.20666666666665,264.97799999999995,259.28000000000003,261.51599999999996,253.942,264.562,264.698,263.454,271.642,274.4275,287.04333333333335,270.524,273.654,273.754,261.22249999999997,232.8325,258.6033333333333,256.962,266.908,254.325,254.53000000000003,276.9175,295.3425,302.8933333333334,321.9566666666667,313.7625,315.64,302.514,298.514,302.135,290.4475,288.0425,268.318,278.702,283.194,274.385,269.49,252.82,243.82666666666668,230.51,225.37333333333333,256.72,213.91,275.1875,260.66749999999996,254.70749999999998,267.286,273.914,284.384,289.342,300.7
2014-10-23 22:06:39+00:00,243.49200000000002,233.974,230.69400000000002,239.856,260.188,285.188,283.366,270.39666666666665,264.56666666666666,265.648,261.204,259.63,255.282,262.224,263.94800000000004,257.154,269.34000000000003,267.72499999999997,270.12666666666667,266.08599999999996,267.544,265.404,256.752,233.608,261.2275,246.86999999999998,258.16200000000003,254.794,251.08200000000002,272.86199999999997,288.726,300.07,311.1066666666667,313.36749999999995,314.072,302.706,295.816,295.7225,281.2475,281.5825,266.22200000000004,275.136,278.79,256.53,247.425,246.675,226.20666666666668,230.10666666666665,224.7525,243.085,219.20333333333335,265.155,255.445,252.295,265.606,273.558,283.71799999999996,285.75,301.38
2015-02-28 22:06:12+00:00,243.805,224.44,231.255,232.64,254.59500000000003,282.545,279.51,272.345,273.995,267.625,260.07500000000005,254.45,252.05,248.69,265.78499999999997,254.86499999999998,280.685,269.3,276.495,281.82500000000005,277.275,249.71,238.87,252.90500000000003,263.94000000000005,244.995,251.87,256.67,246.92000000000002,255.14499999999998,266.885,291.6,307.45000000000005,315.105,297.14,295.29499999999996,296.51,305.94500000000005,280.17,278.755,258.21500000000003,265.32,275.8,271.575,259.63,253.17999999999998,229.14,246.91,235.815,229.45,229.79,286.53,240.57,245.98000000000002,259.04999999999995,267.87,280.78499999999997,288.115,308.28499999999997
