dates,satname,nzd0024-0000,nzd0024-0001,nzd0024-0002,nzd0024-0003,nzd0024-0004,nzd0024-0005,nzd0024-0006,nzd0024-0007,nzd0024-0008,nzd0024-0009,nzd0024-0010
2023-09-20 22:17:40.026000,L9,373.59,374.50,383.42,383.80,381.71,384.70,377.73,370.76,385.82,379.54,376.11
2023-09-28 22:17:43.092000,L8,381.18,380.53,384.83,387.40,382.95,390.96,375.43,368.76,384.66,380.90,377.43
2023-10-14 22:17:45.774000,L8,375.44,375.18,383.04,382.02,383.08,385.27,377.21,368.15,383.44,380.64,376.59
2023-10-15 22:11:39.127000,L9,362.50,376.52,388.32,383.07,389.09,385.10,388.60,402.20,423.43,,
2023-10-22 22:17:50.479000,L9,376.10,380.69,386.32,383.46,381.83,382.51,376.59,365.58,380.76,379.28,378.44
2023-11-15 22:17:47.856000,L8,385.39,378.93,396.24,381.56,360.37,327.34,361.83,354.68,373.57,376.17,364.74
2023-11-24 22:11:40.049000,L8,371.00,378.20,389.05,387.89,383.07,386.65,384.22,378.87,393.41,393.76,388.36
2023-12-01 22:17:46.993000,L8,401.95,398.65,388.90,396.65,382.25,386.22,379.89,393.21,388.76,388.92,389.85
2023-12-17 22:17:48.418000,L8,386.06,378.54,404.11,383.75,380.22,381.02,372.03,367.38,376.84,378.97,375.04
2023-12-18 22:11:45.147000,L9,375.30,378.46,387.78,386.09,383.40,388.31,388.32,385.64,397.64,394.76,391.51
2024-01-10 22:17:52.010000,L9,,,,,,421.14,415.27,413.68,405.66,388.68,401.62
2024-01-18 22:17:42.241000,L8,,,297.06,364.55,369.78,372.79,359.15,353.99,367.85,370.40,367.04
2024-02-03 22:17:41.059000,L8,374.30,370.63,,379.08,374.28,376.81,369.61,358.23,368.89,373.57,358.52
2024-02-04 22:11:43.788000,L9,359.69,367.21,370.76,375.11,373.10,378.07,372.01,360.37,374.91,375.98,376.84
2024-02-11 22:17:53.113000,L9,393.09,393.54,399.66,391.51,387.69,384.91,378.56,373.40,381.75,380.26,375.83
2024-02-12 22:11:30.284000,L8,,311.65,364.16,370.60,364.46,371.03,346.13,,,,
2024-02-19 22:17:39.652000,L8,381.00,381.08,386.74,384.18,380.00,382.53,375.14,368.73,378.91,379.39,376.75
2024-02-27 22:17:43.972000,L9,,397.13,411.88,391.04,385.51,385.13,378.46,373.89,383.19,400.84,412.56
2024-02-28 22:11:24.294000,L8,372.41,380.16,385.27,388.90,384.79,389.93,386.91,378.64,395.70,391.47,385.39
2024-03-30 22:17:36.478000,L9,360.77,363.24,363.85,353.38,353.85,348.69,,,,,
2024-04-07 22:17:11.830000,L8,366.06,367.18,367.04,370.25,362.28,364.55,344.56,,,,
2024-04-08 22:11:23.266000,L9,,392.68,388.04,384.89,377.12,382.08,386.87,386.41,397.22,394.36,387.87
2024-04-15 22:17:28.257000,L9,356.94,362.17,362.32,,,,,,,,
2024-04-23 22:17:03.194000,L8,360.07,363.10,365.78,366.25,359.19,360.69,354.95,340.87,349.88,337.50,353.06
2024-05-01 22:17:11.831000,L9,361.22,364.90,370.81,369.14,360.38,364.33,355.77,342.82,352.76,343.57,352.97
2024-05-09 22:16:51.826000,L8,361.18,363.50,345.39,,,,,,,,
2024-05-17 22:17:03.987000,L9,360.13,363.26,368.06,368.93,365.92,365.68,353.17,346.21,355.64,357.82,361.74
2024-06-26 22:16:52.651000,L8,362.94,370.18,373.63,374.30,372.29,373.13,363.61,355.99,367.27,368.08,367.72
2024-06-27 22:10:29.087000,L9,322.34,368.87,368.51,374.84,372.91,378.78,374.53,365.04,381.99,373.39,380.35
2024-07-12 22:17:00.992000,L8,361.92,366.11,369.49,373.51,370.91,370.15,364.44,354.81,364.83,365.92,365.89
2024-08-05 22:17:06.640000,L9,,,,368.63,354.84,363.40,346.97,338.56,352.68,349.15,355.57
2024-08-21 22:17:19.711000,L9,361.97,369.73,370.81,371.69,370.15,367.21,359.18,349.38,360.48,362.95,362.74
2024-08-22 22:11:10.580000,L8,340.14,362.81,362.69,370.94,368.89,373.37,366.50,350.36,366.07,362.23,373.50
2024-08-29 22:17:21.978000,L8,403.18,382.29,392.24,393.42,393.42,393.45,385.56,381.25,386.03,382.60,381.32
2024-09-22 22:17:21.161000,L9,377.51,377.36,387.08,383.42,383.81,384.31,378.06,373.12,384.30,378.06,376.27
2024-09-23 22:11:18.739000,L8,347.95,361.45,364.64,370.36,370.22,374.22,371.89,358.08,375.87,368.24,375.30
2024-11-02 22:11:29.815000,L9,370.75,377.51,387.16,392.26,390.65,397.88,394.12,391.04,403.24,401.19,395.14
2024-11-09 22:17:39.946000,L9,373.14,377.41,381.23,384.57,381.06,383.08,376.23,368.83,377.21,376.72,374.60
2024-11-17 22:17:38.841000,L8,,,422.64,414.43,416.17,410.82,410.24,418.45,417.62,409.56,400.78
2024-11-25 22:17:51.900000,L9,384.31,383.29,385.44,385.58,382.58,383.36,376.06,370.49,380.73,379.17,377.31
2024-12-03 22:17:45.212000,L8,388.32,379.60,384.22,384.16,380.84,381.78,373.94,367.14,378.60,378.13,375.25
2024-12-04 22:11:36.525000,L9,353.03,361.26,363.74,368.75,363.97,369.24,350.11,,,,
2025-01-12 22:17:45.559000,L9,386.23,377.92,380.87,380.78,378.96,380.57,372.79,364.65,378.99,377.47,426.95
2025-01-13 22:11:30.558000,L8,,,315.34,344.04,371.22,373.59,365.68,356.01,,,
2025-01-28 22:17:42.532000,L9,391.19,386.08,409.16,383.41,379.62,380.21,373.43,367.68,378.12,377.14,374.96
2025-01-29 22:11:28.545000,L8,403.09,379.27,375.29,,,,,,399.34,393.70,390.44
2025-02-05 22:17:39.822000,L8,384.03,380.89,385.58,381.49,374.66,373.89,320.18,,,,
2025-02-21 22:17:31.397000,L8,381.85,380.15,379.86,379.86,379.05,375.29,362.00,360.28,377.67,374.37,373.67
2025-02-22 22:11:33.420000,L9,370.55,378.75,383.18,382.08,382.82,387.74,384.70,383.65,395.39,392.34,389.60
2025-03-01 22:17:39.455000,L9,387.30,388.05,388.83,393.99,381.35,380.67,372.45,368.39,377.93,376.90,372.80
2025-03-09 22:17:26.663000,L8,378.77,377.23,381.54,379.77,376.30,377.78,371.73,361.76,374.83,374.59,368.53
2025-03-10 22:11:28.326000,L9,369.69,378.75,385.47,384.10,387.87,386.81,386.53,381.42,394.73,390.24,384.35
2025-03-17 22:17:32.112000,L9,360.53,365.63,364.19,367.13,361.93,364.61,354.21,345.60,356.89,337.09,358.71
2025-03-25 22:17:16.100000,L8,374.27,377.09,377.39,378.70,376.11,375.65,366.96,360.86,372.97,371.69,369.22
2025-04-11 22:11:17.724000,L9,348.26,363.63,363.13,322.90,338.16,366.72,,,,,
2025-04-27 22:11:08.866000,L9,,365.44,366.95,369.69,368.64,374.33,366.52,356.74,373.81,364.89,374.68
2025-05-04 22:17:17.676000,L9,353.94,315.91,362.79,328.79,340.53,361.04,351.06,339.99,352.18,351.76,357.29
2025-05-12 22:16:59.753000,L8,,,,,,,,336.00,346.34,339.90,356.04
2025-05-20 22:17:06.544000,L9,354.91,365.98,366.70,365.09,360.58,364.20,356.29,345.69,357.86,361.38,363.29
2025-05-21 22:10:52.095000,L8,341.68,366.55,364.95,370.80,371.46,376.48,371.45,359.89,374.53,367.88,378.34
2025-06-05 22:17:00.261000,L9,364.81,371.60,376.00,373.55,372.26,374.58,365.90,357.73,370.28,367.69,368.20
2025-06-13 22:17:12.853000,L8,,,,,,294.48,315.33,339.40,347.83,366.90,371.61
2025-06-21 22:17:14.951000,L9,365.99,370.11,374.25,373.61,372.94,374.73,367.95,360.92,372.06,367.69,369.05
2025-06-29 22:17:21.081000,L8,360.32,363.98,367.36,371.29,368.22,369.72,363.77,355.89,367.15,366.48,366.57
2025-06-30 22:11:07.788000,L9,370.22,391.81,404.84,416.83,410.27,413.90,406.57,410.77,412.50,407.36,403.74
2025-07-16 22:11:13.006000,L9,,,,,374.72,386.61,386.21,380.43,391.79,390.39,387.80
2025-07-23 22:17:27.519000,L9,356.45,361.96,367.12,369.66,368.72,365.25,359.88,350.09,358.93,359.29,362.35
2025-07-31 22:17:29.909000,L8,355.38,361.59,363.18,364.27,354.21,362.70,348.53,338.93,348.83,343.91,354.42
2025-08-01 22:11:18.967000,L9,321.13,364.56,364.86,371.18,369.23,371.93,367.09,348.14,362.49,357.84,367.73
2025-08-09 22:11:25.572000,L8,352.39,370.53,375.81,377.45,377.03,381.34,379.54,371.90,387.81,381.93,380.97
2025-08-17 22:11:30.718000,L9,359.99,367.11,,,,363.21,358.39,344.88,377.15,343.67,
2025-08-24 22:17:43.028000,L9,365.45,373.64,379.12,376.37,375.05,373.95,365.38,356.42,370.59,364.70,365.20
2025-09-18 22:11:37.859000,L9,363.65,375.45,386.03,383.82,386.11,389.07,389.87,389.11,398.50,394.49,392.42
2025-09-25 22:17:52.465000,L9,382.96,387.13,391.07,399.16,390.21,394.77,381.45,375.38,388.52,375.65,375.03
2025-09-26 22:11:39.143000,L8,366.96,374.34,384.38,388.80,390.92,391.86,393.83,381.63,403.56,402.72,398.21
2025-10-04 22:11:42.144000,L9,355.35,368.46,372.03,376.53,374.37,378.80,374.60,366.19,366.65,,
2025-10-19 22:17:50.450000,L8,367.98,371.85,379.37,381.03,378.84,381.42,374.61,366.96,381.12,378.85,375.72
2025-11-04 22:17:53.875000,L8,384.03,382.61,386.94,388.32,381.06,383.87,377.14,369.34,381.58,379.84,377.37
2025-11-05 22:11:46.482000,L9,370.85,379.13,390.55,385.94,387.50,390.65,388.26,384.90,398.04,393.54,391.56
