dates,satname,nzd0206-0000,nzd0206-0001,nzd0206-0002,nzd0206-0003,nzd0206-0004,nzd0206-0005,nzd0206-0006,nzd0206-0007,nzd0206-0008,nzd0206-0009,nzd0206-0010,nzd0206-0011,nzd0206-0012,nzd0206-0013,nzd0206-0014,nzd0206-0015,nzd0206-0016,nzd0206-0017,nzd0206-0018,nzd0206-0019,nzd0206-0020,nzd0206-0021,nzd0206-0022,nzd0206-0023,nzd0206-0026,nzd0206-0027,nzd0206-0028,nzd0206-0029,nzd0206-0030,nzd0206-0031,nzd0206-0032,nzd0206-0033,nzd0206-0034,nzd0206-0035,nzd0206-0036,nzd0206-0037,nzd0206-0038,nzd0206-0039,nzd0206-0040,nzd0206-0041,nzd0206-0042,nzd0206-0024,nzd0206-0025
2020-09-21 22:06:18.848000,L8,299.76,304.38,301.71,304.22,310.70,299.35,294.41,289.49,280.98,280.41,283.30,282.73,286.90,282.12,294.68,283.35,291.04,298.12,302.24,302.38,287.86,277.19,276.74,,,138.10,224.54,240.86,257.26,269.39,259.96,281.07,293.86,284.88,296.40,318.03,317.89,327.65,332.06,336.86,332.75,,
2020-10-07 22:06:21.789000,L8,350.53,337.32,342.23,356.53,375.32,,383.64,377.63,361.39,357.66,341.35,351.50,338.51,346.85,369.82,357.79,362.26,,331.14,332.74,328.57,329.60,327.66,306.55,231.87,200.21,252.16,287.08,295.78,323.73,315.07,313.66,339.71,355.44,364.22,365.62,377.55,392.83,376.87,378.42,382.70,306.82,279.54
2020-12-01 22:12:33.941000,L8,,,,,,,,,,,374.22,355.16,348.86,342.60,337.63,340.30,340.24,343.73,328.51,343.71,336.01,330.35,293.62,300.02,253.78,222.75,224.45,234.06,244.43,235.99,232.46,,,,,,,,,,,282.79,276.63
2020-12-26 22:06:20.557000,L8,308.71,298.83,299.21,309.27,311.81,302.74,291.63,290.79,282.02,277.81,285.16,273.36,284.01,,,,,,,,,,,,167.58,161.47,178.51,243.78,263.32,262.86,260.55,282.36,295.86,291.88,,,,,,,330.91,,
2021-01-11 22:06:14.248000,L8,342.26,328.63,330.85,327.55,331.65,325.29,317.69,315.42,311.70,306.80,318.41,310.60,323.55,309.17,311.29,320.20,321.16,319.51,315.74,321.49,317.62,320.49,315.42,298.03,229.54,204.35,224.87,269.31,258.24,246.36,267.57,279.46,299.88,312.88,330.31,333.86,347.46,344.92,354.08,354.29,363.21,302.24,226.83
2021-01-18 22:12:21.414000,L8,,,,,,380.12,368.36,357.70,355.89,345.17,345.13,337.33,332.28,330.47,330.29,325.70,364.79,,,,301.84,296.44,277.77,268.37,,,,,,,,,,,,,,,,,,246.63,
2021-02-03 22:12:20.196000,L8,,,,,,,381.49,375.30,374.94,368.39,364.06,358.22,342.28,340.49,338.51,338.10,332.49,328.45,324.50,323.15,312.84,319.08,288.12,276.54,,,,,,,,,,,,,,,,,,261.61,217.31
2021-02-12 22:06:07.348000,L8,304.40,299.92,,,,317.89,292.81,298.29,298.21,287.64,299.42,271.55,,297.16,300.19,301.27,304.30,309.12,303.87,310.72,302.12,279.49,,277.50,205.88,180.14,223.65,261.03,270.70,261.51,279.57,295.41,313.11,320.92,314.62,,356.23,347.40,349.82,352.67,356.24,251.18,239.40
2021-02-19 22:12:15.899000,L8,,,,,,,378.81,362.19,364.91,359.93,354.93,348.31,337.63,336.22,335.05,332.31,328.86,326.82,323.50,322.64,314.52,315.05,287.62,278.97,,,,,,,,,,,,,,,366.58,395.25,419.79,260.51,211.04
2021-03-16 22:05:51.916000,L8,290.26,303.65,305.54,307.25,312.38,298.36,287.24,283.14,278.58,280.56,287.81,267.80,279.35,,,,,,,,,,,,178.55,162.31,169.40,250.32,266.32,271.42,276.99,289.42,279.82,293.77,302.82,315.53,334.36,328.06,330.28,342.32,341.85,,
2021-03-23 22:12:01.286000,L8,,,,,,,372.48,369.22,357.51,346.30,353.30,342.79,341.56,334.69,332.47,329.61,326.51,324.94,322.64,319.91,307.88,314.78,286.46,280.60,,,,,,,,,,,,,,,,,,259.26,205.90
2021-04-01 22:05:48.357000,L8,283.72,289.05,292.54,294.97,299.54,286.65,273.84,282.70,276.00,271.68,270.49,265.82,,,,,272.98,272.34,283.50,294.17,284.19,263.22,281.83,238.53,,,,,,,,,,278.62,290.25,294.74,317.01,321.22,316.98,326.76,,,
2021-05-03 22:05:32.764000,L8,289.91,293.81,,,,,,,,,,,,,,270.17,289.21,296.42,301.54,307.36,300.70,283.67,306.34,281.90,199.06,149.94,226.20,238.85,254.22,272.76,228.85,,,275.98,292.04,310.45,320.41,341.37,337.91,336.94,331.72,263.43,226.88
2021-05-19 22:05:40.235000,L8,,,,,,,,,,,,,,,,,,,,,,,292.57,267.84,194.50,145.39,224.73,206.05,,,,,,,,283.25,312.49,336.47,337.10,334.12,329.04,251.69,216.30
2021-05-26 22:11:55.028000,L8,,308.06,325.11,317.96,326.92,328.51,322.68,273.51,319.56,311.33,285.97,365.98,332.09,337.51,272.74,336.18,327.78,317.59,312.04,308.01,304.45,312.21,285.96,294.90,,,,,,,,,,,,,,,,,,258.18,211.70
2021-06-11 22:12:02.001000,L8,,265.78,274.76,289.74,299.72,303.48,286.41,,,,,,,,,262.74,284.96,289.11,290.27,287.48,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13 22:12:07.472000,L8,288.67,356.30,362.75,321.84,329.13,329.91,317.47,273.29,316.59,311.72,284.09,277.32,328.50,326.89,275.86,321.47,324.52,318.44,311.24,312.85,299.58,307.39,287.95,274.54,,,,,,,,,,,,,,,,,,259.34,220.80
2021-09-08 22:06:17.997000,L8,334.30,,,338.67,359.01,351.49,341.33,320.36,322.15,313.41,329.51,333.01,329.71,329.01,319.75,308.54,351.74,306.61,336.62,331.93,332.09,336.02,334.52,330.62,229.83,191.12,230.28,280.58,295.97,333.86,324.17,326.66,327.36,328.12,331.53,351.74,365.16,354.93,359.28,365.83,371.13,288.17,278.15
2021-09-24 22:06:20.847000,L8,288.19,291.57,298.28,293.19,301.37,283.16,277.24,280.19,273.60,271.45,271.45,,,,,,,,,,282.09,280.95,291.60,263.06,,,,,,,,,,,,286.80,314.53,319.49,313.82,325.60,333.15,246.99,207.82
2021-11-18 22:12:32.734000,L8,,,,,,,,,,,,382.05,372.40,368.48,350.07,364.92,363.92,334.06,328.48,325.58,328.82,335.82,342.44,320.70,278.20,231.52,258.44,269.62,237.85,241.14,237.25,,,,,,,,344.20,372.15,393.30,289.34,283.71
2021-12-20 22:12:32.197000,L8,,,,,,,386.77,381.47,378.99,366.37,366.88,374.25,378.82,368.20,362.91,364.30,359.85,338.86,326.03,318.77,323.68,345.38,345.17,329.95,188.71,238.63,265.75,275.28,239.48,244.11,244.52,249.99,,,,,,,311.28,332.43,351.12,299.04,241.62
2021-12-28 22:12:30.275000,L9,,,,,,,371.46,377.05,368.32,360.81,360.56,351.45,343.12,339.87,334.34,338.02,332.47,326.95,324.22,311.76,298.53,308.35,285.14,272.68,,,,,,,,,,,,,,,,,,238.39,
2022-01-13 22:12:26.699000,L9,,,,,,,377.15,370.68,362.01,355.49,357.04,348.35,343.16,339.02,338.40,335.61,340.48,359.05,344.47,351.94,361.27,367.20,369.53,348.44,,,,304.29,295.60,291.94,280.87,288.91,284.12,284.02,282.04,287.00,,,,,,333.29,319.12
2022-01-22 22:06:18.213000,L9,333.29,335.63,337.97,333.57,337.40,330.64,320.89,319.30,318.47,316.17,319.45,331.37,332.27,330.56,319.12,323.04,327.55,316.04,323.22,326.92,325.81,333.73,330.55,306.87,210.69,171.66,228.96,272.25,286.20,292.56,293.54,342.88,329.26,329.82,329.47,345.00,360.80,353.00,353.76,361.26,386.88,305.32,272.53
2022-01-29 22:12:29.484000,L9,,,,,,,367.19,368.13,362.61,352.46,353.68,348.79,343.84,339.98,335.54,332.27,330.51,327.88,316.41,317.12,307.65,313.22,285.79,284.74,,,,,,,,,,,,,,,,,,265.90,204.05
2022-01-30 22:06:10.369000,L8,348.13,330.60,321.49,286.25,333.88,325.68,312.75,313.78,315.33,311.03,313.83,312.47,314.53,308.58,310.43,317.78,321.13,319.66,322.36,339.43,,311.82,328.18,281.38,214.69,188.05,247.00,278.74,286.77,292.23,290.65,302.34,311.70,320.57,328.42,339.00,358.13,352.86,319.24,334.39,365.23,258.98,273.24
2022-02-14 22:12:25.004000,L9,,,,,,,,,,,,,,378.62,375.96,366.26,361.95,361.70,345.22,345.29,339.54,338.39,338.37,333.12,224.38,258.22,226.36,254.74,257.97,261.16,265.62,265.67,274.82,,,,,,,,,315.08,290.81
2022-02-22 22:12:14.581000,L8,,,,,,,368.39,357.53,350.45,341.83,344.90,337.90,337.84,334.24,333.09,329.82,326.41,323.39,328.16,306.92,297.97,303.52,286.56,276.58,,,,,,,,,,,,,,,,,,257.75,209.96
2022-03-02 22:12:13.972000,L9,,,,,,376.63,363.92,353.95,352.93,337.77,344.66,336.04,329.66,329.04,330.11,325.46,327.80,317.12,330.99,305.24,297.65,301.57,281.55,269.77,,,,,,,,,,,,,,,,,,252.88,204.17
2022-03-18 22:12:12.996000,L9,391.55,385.95,270.28,,,,,,,,,,,,,,,302.67,296.02,293.24,286.87,285.48,267.24,234.50,,,,,,,,,,,,,,,,,,,
2022-03-27 22:05:58.509000,L9,,,,,,273.74,266.26,280.56,278.00,276.88,277.72,267.40,285.56,,,266.80,278.18,285.20,290.97,303.61,292.48,279.42,295.66,254.44,179.21,146.77,217.76,239.90,260.28,267.99,260.83,282.57,288.10,279.94,293.86,321.38,322.09,331.09,326.45,332.24,334.39,241.59,
2022-04-03 22:12:09.317000,L9,368.29,362.02,329.51,358.12,353.74,298.43,310.76,310.75,318.41,325.25,324.42,309.18,319.59,318.01,313.00,309.50,301.87,300.86,299.77,296.73,288.74,291.09,272.42,253.86,,,,,,,,,,,,,,,,,,234.44,
2022-04-27 22:11:58.499000,L8,,,,,,,,,,,,,347.53,334.52,328.45,380.57,,,,,,,380.89,330.30,,,,,,,,,,,,,,,,,,270.45,303.99
2022-04-28 22:05:47.053000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.87,,
2022-05-05 22:11:55.073000,L9,370.78,347.27,,,,,,,,,,,,,,264.00,284.33,289.81,293.89,288.49,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 22:05:53.688000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.25,307.94,318.62,321.62,327.17,,
2022-06-30 22:12:27.578000,L8,371.63,323.54,323.78,309.89,326.82,331.21,314.89,293.15,317.95,316.04,286.44,308.57,323.74,322.07,301.03,313.90,322.30,317.43,309.99,309.30,296.80,305.68,285.47,271.75,,,,,,,,,,,,,,,,,,256.36,217.57
2022-07-08 22:12:03.189000,L9,359.75,302.03,297.09,296.15,309.54,310.69,296.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02 22:06:07.308000,L9,,,,,,,,,,,,,,,,257.75,283.77,295.25,301.06,306.16,296.74,259.19,301.45,275.42,189.25,125.30,225.98,235.33,248.17,264.15,,,,,,,,,,,,263.23,231.58
2022-08-10 22:06:32.253000,L8,,,,,,,,,,,,,,,,269.71,293.01,301.36,302.67,307.95,300.70,284.89,304.90,283.58,203.14,137.67,226.57,244.14,257.77,268.12,,,,,,314.84,315.14,343.99,330.72,330.16,328.63,275.27,248.92
2022-08-26 22:06:34.331000,L8,282.60,285.35,285.95,271.30,,,,,,,,,,,,258.85,288.91,297.46,299.72,306.86,299.81,295.03,306.86,270.82,181.07,130.96,222.55,238.02,246.76,263.11,236.55,255.75,,,286.23,300.52,316.41,337.66,329.07,322.89,,264.88,228.13
2022-09-10 22:12:27.615000,L9,389.96,358.99,344.62,348.91,365.29,340.87,298.68,,293.34,267.07,271.00,305.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21 22:06:29.540000,L9,336.12,333.67,337.46,333.31,336.92,330.68,323.84,321.84,317.00,313.41,320.81,322.08,327.21,321.02,322.15,322.88,327.53,327.27,328.25,331.65,325.62,348.72,321.17,305.27,231.62,188.61,241.47,282.39,291.32,299.36,302.94,307.17,317.84,324.15,329.28,345.55,366.43,368.93,362.55,361.21,378.47,301.87,278.69
2022-11-05 22:12:51.122000,L8,,,,,,,374.60,368.99,358.81,350.16,350.65,342.57,337.61,343.08,331.92,331.10,328.34,323.61,313.93,303.51,294.77,301.95,278.82,272.45,,,,,,,,,,,,,,,,,,258.29,
2022-11-22 22:06:29.758000,L9,313.50,310.85,317.57,310.90,316.82,308.69,268.47,,,,,,,,,,,,262.32,311.67,304.85,311.72,307.79,274.67,,,,,,,,,,273.20,303.27,318.84,342.63,334.24,324.42,338.18,351.74,246.27,
2022-12-24 22:06:26.081000,L9,359.13,355.90,352.46,348.11,345.51,340.38,340.41,338.56,336.32,338.33,342.27,351.38,348.23,346.76,343.69,346.44,336.40,336.73,346.78,353.50,345.38,350.66,344.38,338.10,306.90,221.35,293.63,308.57,317.58,328.25,334.61,334.14,332.66,335.22,353.67,357.87,363.69,389.70,374.14,367.92,376.74,334.70,322.51
2023-01-17 22:06:18.381000,L8,315.94,312.69,,300.30,292.96,312.27,300.71,296.20,284.87,260.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09 22:12:32.994000,L8,,,,,,269.17,343.00,332.17,307.95,270.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-17 22:12:37.497000,L9,,,,,,,376.08,370.65,359.89,352.46,344.75,339.39,339.30,333.45,326.60,325.10,320.85,317.91,313.64,313.19,298.85,306.72,282.18,271.01,,,,,,,,,,,,,,,,,,251.83,199.48
2023-03-13 22:12:11.106000,L8,363.40,366.08,353.17,369.56,363.20,312.20,338.14,316.55,313.04,278.07,274.16,298.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14 22:06:11.235000,L9,338.57,335.71,337.89,333.94,334.48,330.26,328.24,324.09,323.61,315.98,323.99,325.88,325.19,325.81,327.21,327.46,330.09,330.47,329.64,330.12,327.81,324.83,320.49,296.16,234.54,193.23,243.41,281.48,292.37,301.13,305.80,306.83,310.35,324.05,326.62,344.72,366.21,358.60,365.69,375.82,397.65,302.07,280.89
2023-03-21 22:12:19.147000,L9,369.30,372.77,359.33,367.59,363.48,321.02,340.28,316.45,314.65,276.76,271.45,297.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22 22:05:52.850000,L8,285.28,283.01,290.53,287.71,296.24,274.71,275.00,277.96,275.10,271.36,,,,,,,243.71,276.32,280.19,292.28,281.48,271.19,280.02,,,,,,,,,,,275.36,289.27,306.93,331.25,330.38,312.07,,,,
2023-03-29 22:12:01.003000,L8,365.82,367.93,359.06,363.83,363.84,314.64,338.58,317.54,309.76,284.80,269.51,263.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-30 22:05:59.281000,L9,284.42,283.38,289.15,,292.15,271.71,272.01,280.88,272.68,271.33,,,,,,,,274.97,279.95,292.96,281.11,277.05,274.29,,,,,,,,,,,272.69,288.53,307.51,326.25,321.89,308.52,318.71,326.32,,
2023-04-06 22:12:09.294000,L9,368.40,366.76,311.99,301.26,361.46,322.69,333.98,318.98,314.02,276.32,272.41,295.47,,,,,276.33,276.48,285.25,284.17,,,,,,,,,,,,,,,,,,,,,,,
2023-04-07 22:05:40.262000,L8,289.77,291.20,294.11,286.40,293.53,275.23,281.07,281.53,270.79,270.43,,,,,,268.36,277.01,288.49,290.34,302.25,292.01,276.14,293.54,261.29,,,207.30,238.62,256.89,264.42,246.09,251.52,,,,,,,,,,251.07,208.68
2023-04-23 22:05:33.182000,L8,,,,,,,,,,,,,,282.05,286.93,279.87,276.23,288.80,294.76,298.04,287.38,288.50,287.82,,,,,,,,,,,,,,,,,,,,
2023-06-02 22:05:29.872000,L9,,,,,,,,,,,,,,,,259.65,278.99,290.71,295.47,300.96,293.37,273.72,302.26,275.40,195.55,117.82,199.11,236.55,247.79,,,,,,,,,,,,,263.68,234.46
2023-06-09 22:11:36.868000,L9,,,,,,,,,,,,,,,,,277.02,284.16,282.14,280.22,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10 22:05:27.865000,L8,,,,,,,,,,,,,,,,,247.81,281.90,282.09,295.54,278.19,,291.34,264.78,186.10,,,,,,,,,,,,,,,,,258.53,223.49
2023-07-12 22:05:44.275000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.71,305.38,305.05,311.74,323.85,327.82,,,
2023-07-27 22:11:50.922000,L9,385.31,376.00,312.63,308.07,374.39,325.62,333.72,265.91,318.81,313.03,281.54,306.96,332.57,329.43,310.06,317.98,326.42,323.49,314.45,316.61,307.36,309.09,285.43,275.76,,,,272.14,325.75,308.75,292.01,,,,,,,,,,,257.80,210.80
2023-08-04 22:12:04.441000,L8,,270.69,272.83,296.10,300.45,301.78,289.56,,,,,,,,,274.85,289.73,296.19,293.79,289.09,257.98,,,,,,,,,,,,,,,,,,,,,,
2023-08-05 22:05:47.142000,L9,301.42,313.98,294.96,279.96,,,,,269.91,287.08,277.31,275.09,292.75,306.95,308.05,312.12,319.53,324.45,327.39,327.89,329.39,329.56,325.13,313.91,254.33,191.06,242.20,268.24,270.01,293.64,268.96,347.12,348.37,343.82,353.49,367.28,386.19,369.93,365.88,376.16,371.39,309.70,
2023-08-21 22:05:52.129000,L9,,,,,,,,,,,,,,,,260.01,279.64,293.97,297.46,303.11,289.08,280.98,292.80,270.75,200.55,,,,,,,,,,,,,,,,,254.34,228.29
2023-08-28 22:12:08.221000,L9,369.26,363.32,302.46,296.68,310.89,310.59,301.65,,,,,,,,,273.42,290.78,294.17,291.41,288.82,275.39,,,,,,,,,,,,,,,,,,,,,,
2023-10-08 22:06:10.308000,L9,,,,,,,,,,,,,,,290.91,272.01,298.72,280.29,307.56,310.29,303.39,306.01,303.18,270.70,201.99,141.35,206.68,243.48,261.80,272.31,274.86,286.19,291.36,,,,,,328.71,333.36,340.84,257.78,224.24
2023-10-23 22:12:23.914000,L8,,,,,,,383.63,367.90,364.42,352.12,351.90,351.68,338.45,338.44,335.55,330.82,329.92,325.97,323.13,320.48,308.93,315.56,286.01,282.63,,,,,,,,,,,,,,,,,,261.25,211.47
2023-11-08 22:12:20.984000,L8,,,,,,,382.18,378.81,373.36,360.12,355.90,355.17,343.50,340.79,339.35,334.92,334.25,329.00,327.11,325.60,317.77,320.55,288.38,288.26,,,,,,,,,,,,,,,,,,261.12,219.41
2023-11-09 22:06:12.836000,L9,306.32,307.51,308.98,307.36,314.23,303.50,298.60,296.09,292.46,287.15,293.07,289.45,290.63,,296.07,295.57,297.99,300.22,303.32,308.59,302.58,304.94,302.81,264.08,191.10,158.87,196.30,248.04,262.80,266.68,269.41,286.03,291.28,288.22,293.94,316.22,338.09,330.17,320.63,337.88,347.66,233.51,
2023-11-24 22:12:27.954000,L8,,,,,,,,,,,,,,397.25,363.27,345.14,349.29,349.01,343.27,345.67,354.95,358.38,344.30,313.90,297.39,,267.47,263.33,264.21,262.31,263.79,277.89,,,,,,,,,,312.47,327.08
2023-11-25 22:06:20.599000,L9,363.04,357.97,357.34,351.72,352.70,351.10,348.22,351.72,346.23,340.81,342.14,340.02,343.53,349.76,347.43,346.42,351.99,359.62,357.32,359.16,362.12,358.99,353.24,338.73,,,,325.83,327.83,338.19,337.34,348.25,363.72,353.71,351.63,366.20,365.72,357.52,359.85,367.18,373.27,348.44,
2023-12-19 22:06:15.197000,L8,346.92,341.07,344.38,336.91,339.46,337.58,331.10,329.09,324.03,323.79,328.87,328.52,332.89,328.43,327.77,330.62,331.46,330.42,330.90,331.90,328.54,333.29,323.07,307.77,233.89,195.68,246.72,293.88,297.82,299.22,305.91,322.87,332.65,342.44,346.22,363.76,376.30,367.61,375.27,390.87,411.64,307.55,283.25
2024-01-03 22:12:27.905000,L9,,,,,,,381.65,373.97,369.16,355.32,360.01,343.20,338.21,335.91,336.17,334.18,335.47,319.66,315.80,309.77,301.76,301.83,284.20,270.09,,,,,,,,,,,,,,,,,,256.61,222.67
2024-01-11 22:12:20.397000,L8,,,,,,,,,,,,355.17,349.68,351.14,344.66,345.11,335.32,327.42,332.47,339.77,326.38,326.84,347.83,359.57,203.53,190.53,262.18,242.47,258.62,261.37,252.59,249.64,,,,,,,,321.11,344.38,290.70,274.71
2024-01-12 22:06:18.916000,L9,360.31,345.72,342.09,341.17,345.20,338.56,337.38,332.14,344.15,339.05,338.30,326.53,330.84,336.86,331.56,325.63,335.74,329.35,332.52,342.33,338.17,350.21,351.99,329.69,273.34,225.30,262.24,307.99,320.47,325.51,332.03,338.84,339.07,344.89,350.08,358.87,373.24,364.85,359.24,359.73,378.19,333.26,310.21
2024-01-20 22:06:07.304000,L8,308.69,307.91,306.77,308.12,313.61,308.08,299.05,298.17,292.55,286.85,293.16,283.70,291.14,278.60,296.83,294.02,290.07,287.51,293.88,301.47,300.01,299.26,294.82,,175.06,150.53,179.12,245.04,262.94,257.81,,,,,,,,313.11,318.12,334.05,338.19,,
2024-02-13 22:06:17.947000,L9,347.62,341.62,342.68,339.26,341.42,333.30,327.04,324.54,323.36,320.64,334.71,326.11,330.86,326.73,325.80,327.85,336.18,333.29,327.53,330.04,328.40,331.68,330.88,312.97,232.65,191.47,247.84,289.43,297.03,301.79,301.78,307.21,322.39,329.68,347.12,357.44,377.86,396.76,374.51,370.19,375.10,313.43,280.85
2024-02-20 22:12:20.045000,L9,,,,,,,375.13,372.01,355.11,348.94,364.17,353.47,338.61,337.17,336.63,331.39,332.97,329.04,321.35,318.43,309.08,314.59,286.95,279.49,,,,,,,,,,,,,,,,,,261.69,212.38
2024-02-28 22:12:12.195000,L8,375.58,376.07,306.96,294.27,365.77,322.56,344.39,325.68,319.60,315.16,316.64,301.48,283.48,,,257.34,283.20,285.43,287.10,286.52,268.58,,,,,,,,,,,,,,,,,,,,,,
2024-02-29 22:06:11.471000,L9,294.50,297.66,285.37,,,,,,,,,,,,,,253.73,279.80,283.07,296.38,287.77,275.88,276.93,236.19,,,,234.33,262.12,263.85,259.20,281.33,300.35,304.93,311.79,309.67,327.96,,310.62,328.15,331.83,,
2024-03-15 22:12:01.931000,L8,376.94,378.59,368.54,373.27,367.34,320.89,346.57,327.55,320.60,318.62,280.30,297.57,,,289.07,301.35,296.73,295.53,295.16,291.57,284.67,283.94,252.01,,,,,,,,,,,,,,,,,,,,
2024-03-24 22:05:42.068000,L8,317.04,315.18,315.03,330.74,326.64,322.07,314.23,313.36,303.44,293.29,307.74,315.22,309.71,309.09,311.06,311.40,327.67,326.39,324.36,334.67,356.82,331.77,325.76,312.73,,,,,,,,,260.35,301.31,306.92,343.88,352.47,348.22,346.42,352.60,358.02,251.59,246.04
2024-04-08 22:12:11.179000,L9,368.85,366.61,311.65,297.88,327.88,309.25,335.98,314.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16 22:11:43.257000,L8,364.10,363.56,303.93,296.95,308.38,303.62,303.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17 22:05:51.812000,L9,,,,,,,,,,,,,,,,259.64,274.44,280.21,285.37,298.22,280.46,,,,,,209.86,230.03,241.60,260.66,,,,,,,,,,,,,
2024-05-03 22:05:38.004000,L9,,,,,,,,,,,,,,,,,256.84,287.10,286.06,296.24,283.67,254.32,,,177.54,113.94,213.83,234.87,243.81,,,,,,285.02,296.98,317.13,333.80,326.33,323.03,,,
2024-05-10 22:11:48.735000,L9,,275.50,281.76,295.89,304.63,301.91,293.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28 22:05:19.477000,L8,317.03,315.70,321.94,323.37,319.55,323.26,319.06,306.35,303.75,300.94,315.87,324.19,316.72,303.12,307.57,322.77,326.71,320.40,317.04,323.89,322.06,324.98,347.80,363.44,281.90,254.45,290.12,289.15,300.99,,332.28,371.75,365.37,334.13,335.94,362.66,364.17,355.94,357.63,371.66,377.36,300.77,276.27
2024-08-31 22:05:51.410000,L8,,,,,,,,,,,,,,,,,245.03,258.62,276.63,279.38,277.44,272.44,284.79,,,,,,,,,,,,286.27,310.38,317.54,330.60,307.53,299.55,,,
2024-09-07 22:12:07.036000,L8,364.24,364.84,356.80,299.37,361.16,316.77,330.26,311.95,309.21,258.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08 22:05:48.031000,L9,333.72,330.61,332.15,328.69,335.03,325.29,322.39,318.77,314.96,302.20,312.43,317.12,316.56,316.54,318.80,321.22,327.60,326.60,328.17,328.65,326.04,329.77,322.34,308.25,232.86,191.20,241.51,277.32,290.20,297.86,304.31,305.84,314.30,321.16,328.92,344.09,372.34,359.66,366.55,368.06,374.31,305.95,279.58
2024-09-24 22:05:49.470000,L9,,,,,,,,,,370.18,368.05,364.22,331.67,330.98,346.33,346.21,341.43,335.52,332.47,330.87,330.41,342.01,340.53,310.72,233.51,195.86,238.50,280.47,296.96,301.68,306.40,309.65,319.77,326.08,330.36,347.92,364.83,365.04,362.80,375.76,389.83,308.32,276.23
2024-10-09 22:12:09.497000,L8,373.63,380.21,371.01,,367.29,332.69,344.57,323.29,320.15,317.69,319.00,305.38,,,,287.41,286.87,288.26,286.45,282.99,263.70,,,,,,,,,,,,,,,,,,,,,,
2024-10-26 22:06:12.211000,L9,302.53,304.01,309.02,308.02,310.69,298.10,291.43,288.21,282.40,279.43,287.60,282.89,282.25,,292.68,295.09,294.74,289.13,298.37,306.99,306.15,307.21,301.60,257.77,185.70,159.71,207.91,254.90,267.33,268.96,271.35,288.03,299.92,291.54,301.07,323.70,340.74,333.40,328.52,341.47,352.63,238.63,207.98
2024-11-02 22:12:17.729000,L9,382.27,383.86,372.90,,369.10,341.46,348.53,328.17,322.96,317.23,316.23,306.33,284.52,303.65,296.67,287.03,285.15,284.81,289.65,288.18,274.82,276.98,,,,,,,,,,,,,,,,,,,,,
2024-11-03 22:06:00.568000,L8,338.63,347.20,362.55,361.06,348.51,350.57,339.26,333.18,332.47,337.08,348.93,346.25,352.44,358.90,365.25,339.65,337.39,334.92,339.88,343.11,352.61,340.17,354.27,357.13,316.80,,286.99,324.58,328.37,342.80,347.10,335.34,340.29,349.30,365.30,360.61,356.24,352.10,352.27,363.87,369.11,337.84,326.57
2024-11-18 22:12:22.972000,L9,392.34,352.15,260.41,349.83,372.14,344.73,351.23,339.08,333.07,323.80,317.34,,,,,,291.65,288.57,291.01,290.18,280.15,282.06,,,,,,,,,,,,,,,,,,,,,
2024-12-04 22:12:24.430000,L9,,,,,,,371.51,371.68,367.19,352.94,353.06,344.05,334.38,336.97,332.42,325.70,326.87,318.95,325.00,324.53,335.87,311.94,300.02,276.66,,,,,,,,,,,,,,,,,,256.19,205.35
2024-12-12 22:12:12.160000,L8,,,,,,,,,,355.35,362.49,353.02,341.84,340.68,336.33,334.56,331.43,327.73,326.04,323.11,312.27,318.29,288.32,281.64,,,,,,,,,,,,,,,,,,268.32,218.88
2024-12-21 22:06:04.889000,L8,,300.70,304.22,309.91,316.66,312.23,299.48,286.07,293.15,292.93,296.75,292.82,292.77,286.55,299.27,298.65,298.37,293.73,299.17,305.57,304.04,288.48,263.54,,,,,,,,,,,,,,,,328.59,340.76,338.83,,
2024-12-28 22:12:14.654000,L8,,,,,,,,,,356.79,356.71,350.52,342.01,338.70,336.74,330.20,327.70,325.46,324.06,325.20,311.86,314.20,286.32,277.66,,,,,,,,,,,,,,,,,,257.55,205.16
