dates,satname,nzd0526-0000,nzd0526-0001,nzd0526-0002,nzd0526-0009,nzd0526-0010,nzd0526-0011,nzd0526-0012,nzd0526-0013,nzd0526-0014,nzd0526-0015,nzd0526-0003,nzd0526-0004,nzd0526-0005,nzd0526-0006,nzd0526-0007,nzd0526-0008,nzd0526-0016
2021-08-30 22:14:49.951000,L8,339.91,326.11,322.06,304.30,306.88,311.64,310.82,320.28,315.72,308.31,323.80,324.82,328.41,331.83,322.98,311.61,308.95
2021-09-22 22:21:05.391000,L8,334.55,325.62,320.61,303.33,304.19,311.13,309.88,319.77,314.25,306.42,323.69,323.71,329.69,331.41,323.13,309.22,306.85
2021-11-02 22:15:01.893000,L8,334.70,326.36,322.51,308.70,308.70,313.24,314.01,322.79,321.68,311.69,323.33,323.83,329.82,332.78,326.41,314.26,311.90
2021-11-18 22:14:56.496000,L8,330.97,324.88,320.84,308.42,307.38,314.63,313.90,321.73,321.03,310.12,321.50,322.32,327.78,331.73,325.89,313.22,307.86
2021-12-11 22:21:08.661000,L8,336.59,324.48,322.55,310.96,311.34,318.12,316.45,324.99,323.38,312.80,322.25,322.31,324.39,324.71,321.60,312.50,311.43
2021-12-12 22:14:55.412000,L9,336.21,328.55,320.92,310.03,309.43,317.53,316.40,323.86,324.75,312.57,321.67,323.10,329.17,330.76,326.70,314.96,310.77
2021-12-19 22:21:04.274000,L9,311.37,307.72,293.42,290.90,,,,,,,298.64,296.24,301.00,289.86,306.02,296.73,
2021-12-20 22:14:55.954000,L8,334.35,328.40,321.12,310.28,309.74,317.31,316.85,323.99,324.61,313.09,323.61,323.91,329.16,334.14,327.88,315.65,311.62
2022-01-13 22:14:50.477000,L9,333.25,327.58,322.46,311.66,310.44,320.84,319.16,325.05,324.54,312.53,326.50,325.85,331.12,334.30,328.85,316.54,310.17
2022-01-28 22:20:55.692000,L8,333.22,327.81,321.82,312.66,311.03,320.20,318.33,325.72,325.35,313.13,326.92,325.86,331.85,334.21,328.91,316.05,311.68
2022-02-06 22:14:44.088000,L8,331.06,325.26,319.85,309.73,309.59,316.23,315.61,323.48,323.03,312.69,323.43,323.53,328.63,331.25,325.03,314.53,311.72
2022-02-13 22:20:52.491000,L8,313.78,311.23,305.44,290.85,292.70,299.13,,,,,308.66,306.55,283.87,,,,
2022-02-22 22:14:38.338000,L8,333.31,324.85,319.79,308.40,308.07,315.21,314.48,321.60,320.34,310.68,324.12,324.80,327.48,330.10,323.33,312.15,309.48
2022-03-01 22:20:48.516000,L8,335.55,327.02,322.33,309.73,308.48,313.85,315.11,322.80,320.29,310.12,325.88,326.60,328.59,332.53,325.37,313.17,309.01
2022-03-02 22:14:37.725000,L9,334.60,326.79,321.43,308.97,309.06,314.29,314.16,323.62,320.83,311.08,325.62,325.97,328.47,330.85,323.00,312.83,310.26
2022-03-09 22:20:49.257000,L9,335.87,327.35,320.97,311.01,310.40,316.18,314.84,324.71,323.16,312.44,326.97,324.86,331.48,333.65,326.36,315.95,312.45
2022-04-10 22:20:41.030000,L9,333.02,324.59,321.28,308.57,308.54,311.92,313.08,322.58,320.36,310.66,323.39,325.14,328.21,331.30,322.81,312.82,310.25
2022-05-04 22:20:37.713000,L8,337.07,325.94,322.59,308.41,308.23,312.82,312.46,323.00,323.06,310.15,326.54,328.09,329.44,331.78,322.84,312.46,311.34
2022-05-28 22:20:18.438000,L9,339.40,329.46,322.35,307.65,307.54,314.54,313.54,324.09,320.02,308.03,330.29,331.07,329.66,337.91,326.89,313.66,314.80
2022-06-05 22:20:51.340000,L8,341.80,335.03,325.71,309.06,308.21,313.65,315.99,323.60,318.06,310.44,335.68,337.66,333.20,337.50,331.13,314.35,312.38
2022-06-21 22:21:00.653000,L8,339.33,335.04,325.93,309.19,308.68,318.47,315.96,323.04,319.37,308.32,336.56,336.43,336.15,341.15,329.81,315.18,311.38
2022-06-22 22:14:26.439000,L9,341.04,327.83,326.85,308.29,308.23,316.22,313.67,323.64,316.67,309.47,333.88,333.62,335.75,340.21,329.07,313.59,314.94
2022-07-15 22:20:36.379000,L9,325.82,318.50,308.20,298.31,297.59,303.78,300.29,312.14,308.27,297.27,321.17,321.38,322.03,319.97,315.64,302.81,296.93
2022-07-23 22:21:07.605000,L8,338.34,331.01,322.79,306.96,306.12,315.50,312.64,322.26,319.59,308.41,328.68,329.71,331.47,334.96,327.08,312.22,306.33
2022-07-31 22:20:51.284000,L9,316.12,310.87,277.69,289.78,295.11,296.12,294.90,281.71,295.60,282.02,312.40,310.26,307.20,310.56,308.91,297.71,281.68
2022-08-08 22:21:16.880000,L8,337.69,326.24,323.00,308.17,307.40,316.34,313.51,322.11,319.50,308.65,327.20,329.84,331.16,335.00,326.55,312.88,305.12
2022-08-09 22:14:46.212000,L9,333.62,323.40,318.18,305.76,305.03,311.02,309.75,319.91,314.65,307.30,323.75,324.77,327.81,330.56,320.07,309.34,303.38
2022-08-24 22:21:19.767000,L8,335.43,325.97,324.57,309.35,309.83,317.08,314.90,324.68,320.34,311.26,332.49,330.90,333.41,336.64,327.61,313.93,308.63
2022-08-25 22:14:50.743000,L9,334.29,324.99,321.27,305.73,307.43,316.50,310.83,322.09,319.91,309.47,327.72,327.31,329.13,334.03,325.09,312.33,306.90
2022-09-10 22:14:51.402000,L9,333.26,324.78,319.44,305.48,305.63,313.87,312.13,323.09,318.06,308.71,324.72,326.53,329.55,333.40,323.96,312.88,308.08
2022-09-17 22:21:06.325000,L9,348.97,341.49,337.05,,,,,,,,348.65,350.47,374.41,,,,
2022-10-28 22:15:03.247000,L9,340.62,334.79,326.32,314.53,312.67,328.41,324.52,331.16,326.84,319.15,333.56,335.42,339.64,343.86,334.69,318.24,316.63
2022-12-06 22:21:13.854000,L9,337.34,329.50,321.07,311.83,308.34,325.63,323.27,327.98,327.73,314.68,323.48,328.37,335.12,337.29,329.91,315.18,315.99
2022-12-30 22:21:12.462000,L8,335.63,333.39,324.29,314.37,313.22,326.22,324.36,329.88,326.75,317.57,329.02,329.43,337.43,339.90,334.20,317.01,315.96
2023-01-07 22:21:14.460000,L9,335.85,333.16,324.40,313.63,312.79,326.75,323.64,330.20,326.42,316.90,331.21,330.21,338.54,340.11,333.58,317.40,314.78
2023-01-08 22:15:00.142000,L8,331.87,331.34,322.36,312.71,312.03,325.07,323.12,328.25,325.03,314.40,327.50,328.47,336.54,338.96,332.12,317.65,312.53
2023-01-15 22:21:05.646000,L8,335.25,331.34,323.70,313.76,311.94,325.87,321.93,328.61,325.64,315.43,330.01,329.99,338.70,340.11,332.24,316.57,314.58
2023-02-01 22:15:05.201000,L9,332.44,330.35,323.63,314.33,311.91,325.27,321.88,328.58,324.77,316.91,324.68,327.34,338.51,338.36,330.78,317.47,315.45
2023-02-17 22:15:01.258000,L9,333.83,328.06,322.03,312.28,310.66,325.19,319.75,326.72,324.34,316.20,327.16,328.63,336.69,337.54,329.80,315.82,312.98
2023-02-24 22:21:03.459000,L9,334.20,329.30,321.34,311.50,310.01,319.39,317.65,325.67,321.96,313.83,326.64,327.54,337.70,337.31,326.92,315.57,311.46
2023-02-25 22:14:39.957000,L8,331.86,328.01,321.15,310.13,310.12,320.22,318.07,325.35,322.67,312.97,326.60,325.83,336.26,337.05,326.40,314.61,312.21
2023-03-05 22:14:49.135000,L9,332.17,327.32,321.33,306.10,309.96,317.10,317.36,324.61,321.97,314.50,325.37,325.60,335.69,336.85,327.09,314.55,311.63
2023-03-12 22:20:56.415000,L9,338.56,331.82,326.11,313.47,311.73,323.19,319.41,327.81,325.57,316.04,332.40,331.25,341.80,341.72,330.42,316.32,314.84
2023-04-13 22:20:38.700000,L9,337.85,326.79,323.58,309.46,308.05,313.87,313.11,324.03,321.83,310.82,326.77,329.20,334.47,336.20,323.78,312.55,310.88
2023-04-14 22:14:09.763000,L8,336.00,324.86,322.33,304.40,308.02,313.99,311.04,322.68,318.79,310.30,326.80,325.98,331.80,332.26,321.96,312.22,310.39
2023-04-21 22:20:18.329000,L8,349.30,348.16,330.66,,312.49,316.65,321.96,327.22,335.41,323.22,334.78,331.34,282.15,,,,314.84
2023-04-29 22:20:31.914000,L9,339.51,326.86,322.33,305.71,306.35,312.81,311.07,321.55,317.57,307.80,327.21,328.66,334.34,334.87,322.11,311.24,309.30
2023-05-23 22:20:05.625000,L8,341.34,329.86,323.78,308.72,305.82,313.05,313.05,322.71,317.15,309.19,331.31,332.86,336.13,337.48,326.13,310.18,311.42
2023-05-24 22:14:04.912000,L9,338.65,327.62,323.91,307.10,306.51,311.58,312.85,322.26,316.96,308.69,329.82,330.17,334.28,337.59,326.57,312.28,309.75
2023-06-08 22:20:12.046000,L8,347.12,276.29,318.93,328.31,301.92,309.15,316.93,328.58,323.07,319.26,337.67,333.07,340.14,343.92,325.44,308.69,
2023-06-09 22:14:00.612000,L9,301.85,313.17,276.56,,,,,,,,,,,,,,
2023-06-16 22:20:06.681000,L9,326.93,319.84,308.10,297.20,298.91,303.50,301.65,311.71,307.37,299.79,322.29,324.61,324.82,328.28,316.65,303.51,297.61
2023-06-24 22:20:18.087000,L8,318.58,303.36,272.25,292.47,287.16,251.27,252.48,277.63,267.62,261.35,313.68,312.66,290.05,272.43,273.51,297.95,257.55
2023-07-10 22:20:29.201000,L8,341.61,335.01,325.89,307.17,306.16,314.75,312.13,322.22,317.98,307.76,333.66,332.99,337.99,339.55,327.86,314.07,311.10
2023-07-27 22:14:14.688000,L9,342.83,330.51,325.03,308.12,307.65,315.24,313.31,323.33,321.08,310.23,332.59,332.76,337.23,339.20,328.13,313.28,312.97
2023-08-27 22:20:47.606000,L8,340.34,328.36,322.96,309.83,308.45,314.52,313.71,324.40,321.86,312.04,327.06,329.55,334.56,340.11,327.42,313.16,311.76
2023-09-04 22:20:46.451000,L9,339.49,326.52,321.38,307.52,306.69,313.43,313.70,322.43,319.66,312.78,326.39,330.54,335.03,337.54,327.16,312.50,308.85
2023-09-05 22:14:34.496000,L8,338.64,326.32,320.78,304.57,307.88,314.36,312.21,322.40,319.26,313.02,327.69,327.62,335.21,337.84,323.15,312.56,311.38
2023-10-22 22:21:02.157000,L9,342.17,333.66,325.68,313.28,311.28,318.56,318.63,327.44,325.09,317.98,328.33,330.53,341.13,343.17,331.64,315.54,317.07
2023-11-24 22:14:51.719000,L8,343.27,334.70,327.66,319.35,317.54,323.23,324.23,331.27,325.27,319.00,332.36,334.70,343.42,348.48,335.75,320.72,317.58
2023-12-09 22:21:02.419000,L9,350.27,339.65,335.77,333.27,324.38,328.27,329.41,336.86,329.25,325.27,338.26,342.77,352.58,354.62,349.98,329.96,327.04
2023-12-10 22:14:45.117000,L8,342.53,333.67,326.54,324.66,322.19,323.82,325.84,331.29,325.47,318.30,329.99,337.53,344.10,348.54,336.87,323.13,316.92
2024-01-11 22:14:44.166000,L8,345.58,335.60,330.68,331.54,321.70,327.19,329.42,333.98,327.66,320.62,334.38,336.95,347.06,350.31,340.39,325.86,348.96
2024-01-26 22:21:02.147000,L9,347.94,337.76,334.18,331.56,320.79,325.45,325.01,332.87,326.31,318.07,335.81,339.49,340.33,346.68,338.11,323.69,319.09
2024-01-27 22:14:37.376000,L8,330.75,323.73,318.19,310.08,307.74,313.31,313.88,320.13,314.09,305.96,319.50,323.88,329.37,332.40,323.54,312.32,302.45
2024-02-04 22:14:55.450000,L9,344.65,334.05,327.03,326.94,318.80,322.17,322.99,330.34,324.40,314.53,333.45,333.53,342.87,343.15,336.16,321.29,313.36
2024-02-19 22:20:51.302000,L8,344.29,332.45,326.82,326.66,313.72,320.46,319.57,326.80,322.07,313.24,332.92,335.07,341.92,343.18,334.38,320.19,313.20
2024-02-28 22:14:35.935000,L8,342.84,332.10,326.59,326.66,318.29,320.66,320.39,327.86,321.11,312.36,333.88,336.17,341.55,345.65,339.93,322.30,311.10
2024-03-22 22:20:30.323000,L8,343.02,334.48,330.38,332.38,320.33,323.87,321.67,330.24,323.99,314.18,335.60,336.03,344.65,349.98,338.61,323.90,314.23
2024-04-16 22:14:07.010000,L8,347.91,334.68,333.73,330.91,316.61,323.38,324.10,329.46,323.00,311.64,336.59,339.18,344.73,349.65,338.39,323.90,312.15
2024-04-24 22:14:13.960000,L9,340.20,326.12,327.01,325.31,309.36,315.59,313.60,323.47,317.77,307.47,329.13,331.24,339.77,342.56,333.00,315.17,307.61
2024-05-26 22:13:59.921000,L9,327.75,313.78,316.97,303.44,291.95,,,,,,318.96,313.70,328.91,330.00,315.75,301.66,
2024-06-02 22:20:09.568000,L9,339.67,326.85,279.51,322.96,310.12,315.27,316.54,323.71,321.94,310.22,279.76,334.46,334.25,343.31,336.81,321.21,307.96
2024-06-03 22:13:41.381000,L8,340.01,332.31,325.12,319.49,309.84,313.83,315.51,321.64,315.17,308.54,330.12,333.44,338.46,341.04,331.11,316.15,306.37
2024-06-10 22:19:52.303000,L8,326.90,311.34,318.14,301.97,301.29,301.85,298.93,310.76,303.15,296.10,323.35,324.48,327.41,330.12,316.20,306.02,294.15
2024-06-18 22:19:55.612000,L9,344.02,333.65,331.58,320.44,310.56,313.90,315.52,321.64,314.58,306.89,336.54,336.98,339.92,342.86,333.24,322.44,303.89
2024-06-19 22:13:49.014000,L8,343.56,334.89,330.33,319.21,310.80,316.05,317.39,322.19,314.60,307.52,335.92,336.12,340.93,342.34,334.12,319.92,308.55
2024-06-26 22:20:04.343000,L8,,,284.48,296.33,293.19,274.45,285.64,278.98,272.73,289.46,320.98,322.08,321.86,323.37,317.20,294.54,279.28
2024-07-04 22:20:03.802000,L9,346.28,337.28,334.42,320.85,309.21,313.40,316.27,320.87,312.87,307.06,337.57,336.79,339.79,342.18,335.09,318.78,304.74
2024-07-05 22:13:57.118000,L8,,,,297.21,299.70,302.06,299.63,,,,272.28,316.02,326.37,329.26,316.66,304.15,
2024-07-12 22:20:12.667000,L8,346.56,337.63,334.34,320.28,310.44,313.19,316.81,321.94,314.30,307.18,335.35,337.35,340.95,342.44,333.73,317.36,307.47
2024-07-13 22:14:02.265000,L9,328.53,319.93,316.22,303.91,300.23,299.73,302.59,311.46,301.80,296.34,321.86,324.52,323.36,331.06,322.44,307.78,290.21
2024-08-05 22:20:18.332000,L9,340.98,327.15,327.70,317.01,307.78,309.99,311.43,318.60,312.79,301.90,328.69,329.03,333.28,339.24,330.48,315.78,299.81
2024-08-06 22:14:09.174000,L8,343.25,331.80,332.33,320.17,308.72,312.82,316.92,322.67,313.91,307.79,332.91,330.29,336.18,338.61,331.53,322.03,308.24
2024-08-13 22:20:26.422000,L8,342.48,328.40,327.44,322.03,308.96,310.65,313.39,320.03,313.11,302.59,328.08,329.86,334.99,339.97,332.63,317.49,303.95
2024-08-30 22:14:23.037000,L9,340.45,327.41,326.86,324.29,308.87,311.72,317.15,320.31,313.28,305.57,331.25,332.99,336.39,340.37,332.80,321.18,303.21
2024-09-07 22:14:30.806000,L8,341.83,330.58,331.24,327.14,312.75,315.17,322.60,325.17,317.60,308.61,330.06,331.60,338.98,343.01,336.84,329.56,312.20
2024-09-22 22:20:32.853000,L9,341.91,331.26,331.60,326.25,311.81,315.60,321.02,324.37,316.84,308.00,332.02,333.83,338.89,343.03,336.96,327.06,307.00
2024-10-16 22:20:51.445000,L8,340.06,330.99,330.50,325.68,313.93,317.95,322.72,323.41,319.22,310.65,329.15,334.52,338.56,344.25,337.73,327.13,306.76
2024-10-24 22:20:57.649000,L9,337.62,328.32,328.05,322.15,314.07,316.24,319.36,322.28,315.93,306.82,329.56,331.27,337.77,341.45,336.81,325.30,304.57
2024-11-10 22:14:37.391000,L8,,,315.44,298.25,299.91,298.05,302.75,273.33,304.24,288.22,314.46,296.21,312.79,324.17,317.57,306.14,284.17
2024-11-17 22:20:50.529000,L8,337.77,329.57,326.99,322.80,314.27,316.28,321.19,324.10,315.65,308.70,327.28,331.46,338.02,340.03,337.22,327.07,302.85
2024-11-25 22:21:03.583000,L9,339.80,332.30,327.27,323.49,314.78,317.86,323.00,324.82,320.93,311.03,328.86,332.98,337.75,340.49,338.17,327.12,315.16
2024-12-04 22:14:48.196000,L9,336.76,329.86,327.98,323.83,313.95,317.43,321.93,324.91,317.21,310.93,327.26,331.14,338.16,340.19,336.38,326.03,308.28
2024-12-27 22:20:57.717000,L9,340.57,332.36,326.54,323.32,313.46,316.64,320.87,325.05,315.70,308.15,326.90,329.58,336.96,338.27,335.92,324.41,303.04
2025-01-05 22:14:42.782000,L9,341.76,334.83,330.77,324.65,317.67,319.33,323.64,326.91,319.27,311.79,332.39,332.52,339.42,341.40,337.46,325.48,306.08
2025-01-21 22:14:48.959000,L9,341.71,333.11,327.28,321.70,313.03,317.31,321.57,324.51,316.74,308.35,328.29,332.22,338.16,338.41,334.40,323.01,304.06
2025-02-13 22:20:58.575000,L9,338.85,333.57,328.21,322.25,313.59,320.13,321.32,324.70,317.75,308.54,332.22,330.68,338.71,338.97,336.77,322.50,305.33
2025-03-01 22:20:51.126000,L9,306.69,310.01,281.83,299.81,296.63,299.93,289.64,256.70,300.85,292.84,311.89,309.99,298.87,,246.35,299.43,284.34
2025-03-09 22:20:38.333000,L8,340.72,333.29,331.15,325.86,319.79,323.23,325.85,326.70,319.76,311.50,331.50,333.21,339.15,341.08,336.14,325.82,336.93
2025-04-03 22:14:16.015000,L8,344.66,334.37,328.83,324.81,313.70,316.06,320.03,324.96,316.26,311.78,332.46,330.59,338.32,340.51,334.93,323.55,318.84
2025-04-10 22:20:22.528000,L8,342.37,333.66,331.28,324.65,313.50,319.19,319.40,325.70,316.55,312.12,331.96,332.04,338.61,340.07,336.31,323.78,309.60
2025-04-11 22:14:29.386000,L9,340.65,333.67,326.96,327.17,313.43,315.31,318.92,324.22,315.14,307.23,330.08,328.50,337.38,343.02,333.09,319.81,304.06
2025-05-04 22:20:29.330000,L9,341.81,329.52,327.97,320.53,310.82,313.72,314.88,322.22,313.17,307.34,327.61,330.04,334.31,337.84,332.43,320.04,306.34
2025-05-05 22:14:00.333000,L8,343.94,332.28,330.87,319.72,311.67,317.08,315.54,326.06,315.32,306.09,332.53,330.48,336.74,340.64,333.68,317.65,312.51
2025-06-05 22:20:11.953000,L9,343.27,333.61,332.61,315.96,313.25,314.80,319.98,323.22,312.30,306.78,334.39,336.46,338.42,340.60,332.29,324.07,301.70
2025-06-13 22:20:24.544000,L8,,,,299.39,279.94,295.55,,,,,,,,,,298.40,
2025-06-14 22:14:10.978000,L9,366.47,333.99,332.74,314.64,309.91,318.95,316.35,324.65,315.09,308.95,336.71,337.42,336.86,342.83,331.65,319.25,312.45
2025-06-22 22:14:19.462000,L8,,,313.77,300.01,299.36,301.38,298.60,311.32,297.68,288.71,321.16,324.42,319.54,328.20,317.20,305.79,293.14
2025-06-29 22:20:32.772000,L8,348.50,337.10,334.05,318.72,310.66,317.01,318.78,325.52,313.28,309.03,337.96,339.17,342.11,341.95,332.31,323.19,311.18
2025-06-30 22:14:19.484000,L9,339.95,330.93,329.14,312.05,307.09,312.18,315.71,320.72,308.25,303.42,333.77,335.74,337.88,340.72,328.97,315.17,303.17
2025-07-07 22:20:30.891000,L9,326.85,306.28,287.21,298.58,295.99,295.08,292.37,290.59,294.34,286.27,321.92,323.03,316.15,316.97,320.35,301.15,288.59
2025-07-15 22:20:37.213000,L8,328.35,312.03,315.41,299.69,297.82,298.24,294.84,310.04,295.77,288.76,320.12,318.69,319.20,317.74,314.32,303.62,287.46
2025-07-16 22:14:24.715000,L9,347.24,332.70,332.35,314.25,309.98,313.02,317.74,323.66,311.25,307.97,338.31,336.03,339.43,338.79,330.00,318.73,308.43
2025-07-23 22:20:39.223000,L9,348.89,331.80,332.86,313.70,309.53,311.00,316.64,323.17,310.37,306.34,333.34,334.93,338.31,338.37,332.41,319.82,307.37
2025-08-25 22:14:39.643000,L8,339.63,323.48,325.76,315.59,309.31,312.69,312.51,321.89,307.38,296.80,328.59,329.30,333.24,336.86,328.30,318.10,298.68
2025-09-02 22:14:47.227000,L9,346.72,325.91,332.88,327.30,311.68,315.00,316.68,325.07,311.88,303.06,336.62,341.24,339.24,341.35,334.70,326.20,304.34
2025-09-10 22:14:44.053000,L8,343.66,326.93,331.79,316.48,311.06,315.66,317.21,322.75,309.09,301.05,330.89,329.57,332.38,336.80,329.52,320.50,303.26
2025-09-18 22:14:49.542000,L9,347.78,345.41,332.76,326.47,316.66,318.06,323.14,331.30,312.57,302.61,344.79,330.87,341.15,343.02,337.65,331.35,300.34
2025-10-11 22:21:09.442000,L9,338.04,323.27,323.67,319.69,308.26,310.25,314.35,320.45,307.79,299.77,326.65,325.24,333.48,337.66,330.68,321.51,299.15
2025-11-13 22:14:52.318000,L8,348.36,343.47,343.23,329.98,330.65,320.71,322.32,324.08,311.27,308.58,341.17,332.42,345.07,351.62,339.90,336.94,305.69
