dates,nzd0427-0000,nzd0427-0001,nzd0427-0002,nzd0427-0003,nzd0427-0004,nzd0427-0005,nzd0427-0006,nzd0427-0007,nzd0427-0008,nzd0427-0009,nzd0427-0010,nzd0427-0011,nzd0427-0012,nzd0427-0013,nzd0427-0014,nzd0427-0015,nzd0427-0016,nzd0427-0017,nzd0427-0018,nzd0427-0019,nzd0427-0020,nzd0427-0021,nzd0427-0022,nzd0427-0023,nzd0427-0024,nzd0427-0025,nzd0427-0026,nzd0427-0027,nzd0427-0028,nzd0427-0029,nzd0427-0030,nzd0427-0031,nzd0427-0032,nzd0427-0033,nzd0427-0034,nzd0427-0035,nzd0427-0036,nzd0427-0037,nzd0427-0038,nzd0427-0039,nzd0427-0040,nzd0427-0041,nzd0427-0042,nzd0427-0043,nzd0427-0044,nzd0427-0045,nzd0427-0046,nzd0427-0047,nzd0427-0048,nzd0427-0049,nzd0427-0050,nzd0427-0051,nzd0427-0052,nzd0427-0053,nzd0427-0054,nzd0427-0055,nzd0427-0056,nzd0427-0057,nzd0427-0058,nzd0427-0059,nzd0427-0060,satname
2017-02-15 22:19:55+00:00,317.64,281.04499999999996,253.33666666666667,203.54,175.44,177.93,169.4,,,165.89,177.53500000000003,197.22500000000002,228.345,254.54333333333332,245.335,249.685,268.8333333333333,273.6433333333334,265.245,272.19,286.3533333333333,296.23,285.46500000000003,301.9666666666667,307.55333333333334,291.08000000000004,290.08500000000004,294.7833333333333,297.4666666666667,299.2733333333333,300.71,302.04333333333335,304.9433333333333,301.64000000000004,295.29,294.0233333333333,290.3533333333333,288.68,291.12666666666667,289.09,289.8333333333333,288.52666666666664,288.06666666666666,285.87,284.03,288.155,291.8566666666666,290.19,289.15333333333336,287.7966666666667,290.30333333333334,288.01,289.94666666666666,295.69,294.31666666666666,293.75333333333333,285.21,284.54,279.58666666666664,282.2633333333333,275.54999999999995,L8
2017-04-20 22:19:23+00:00,318.58,286.08,255.0566666666667,206.29,180.62,178.72,175.82,168.7,,166.25,178.56,197.79500000000002,228.115,254.28333333333333,246.305,248.265,269.25,273.99,264.86,272.75,286.8,296.66,285.725,301.37333333333333,306.42,291.40999999999997,290.65999999999997,294.7333333333333,297.86666666666673,299.7733333333333,300.4566666666667,301.7266666666667,304.26,301.4566666666667,295.57666666666665,293.99999999999994,289.98333333333335,288.3633333333333,290.42,289.5833333333333,290.42333333333335,288.73333333333335,288.70666666666665,288.515,287.84000000000003,290.37,294.9866666666667,291.48333333333335,291.6066666666666,289.42,291.1066666666667,288.52,291.2633333333333,296.3433333333333,295.98,294.8766666666667,287.27,283.8766666666667,280.4166666666667,282.27666666666664,275.49,L8
2017-06-07 22:19:38+00:00,313.435,281.4575,247.32750000000001,201.29,180.62,178.72,175.82,168.7,,166.25,178.56,197.79500000000002,228.115,254.28333333333333,233.90666666666667,248.265,269.25,273.99,264.86,272.75,286.8,296.66,285.725,301.37333333333333,306.42,291.40999999999997,290.65999999999997,294.7333333333333,297.86666666666673,299.7733333333333,300.4566666666667,291.77,294.7925,301.4566666666667,295.57666666666665,293.99999999999994,289.98333333333335,288.3633333333333,290.42,289.5833333333333,290.42333333333335,288.73333333333335,288.70666666666665,288.515,287.84000000000003,290.37,294.9866666666667,291.48333333333335,291.6066666666666,289.42,291.1066666666667,288.52,291.2633333333333,296.3433333333333,295.98,294.8766666666667,287.27,283.8766666666667,280.4166666666667,282.27666666666664,275.49,L8
2017-11-30 22:20:08+00:00,298.0,267.59,224.14,196.655,175.58,166.83,,,,163.37,175.13,197.03,226.04,251.18,229.015,252.41,259.31,261.44,267.43,275.94,277.89,284.35,286.14,289.83,294.22,295.73,294.5,296.45,299.12,301.11,302.19,282.145,285.355,301.06,296.12,293.91,291.92,287.3,292.95,291.49,290.44,288.62,293.97,295.29,294.08,293.29,289.54,290.76,292.36,292.7,292.69,293.33,293.46,299.44,299.53,298.77,289.51,287.61,281.27,286.54,276.84,L8
2018-03-06 22:19:38+00:00,302.27,270.25,237.19,206.495,183.29500000000002,170.81,173.24,,,164.535,176.425,196.59,226.85,251.43,249.175,251.425,256.185,258.51,263.875,273.16999999999996,272.865,278.62,280.615,284.495,287.885,290.565,287.115,289.04999999999995,293.45500000000004,294.225,297.515,298.955,301.99,299.935,294.645,292.33000000000004,291.61,286.81,291.345,289.90999999999997,289.47,287.8,292.13,292.15999999999997,291.645,290.69500000000005,287.3,290.85,287.3,290.145,290.41999999999996,291.74,293.11,299.14,299.97,298.955,291.96000000000004,287.13,281.29499999999996,283.02,275.495,L8
2018-06-26 22:19:00+00:00,302.27,265.435,231.385,203.38,180.01999999999998,174.79,173.24,,,165.7,177.72,183.97500000000002,211.535,235.41,235.825,232.035,237.715,240.72000000000003,246.37,251.945,250.46499999999997,272.89,257.055,279.16,281.55,285.4,260.785,281.65,287.79,268.96,292.84,295.52,299.66,298.81,293.17,290.75,291.3,286.32,289.74,288.33,288.5,286.98,290.29,289.03,289.21,288.1,285.06,290.94,282.24,287.59,288.15,290.15,292.76,298.84,300.41,299.14,294.41,286.65,266.06,266.055,274.15,L8
2018-11-01 22:19:54+00:00,,260.62,225.58,195.79,169.03,,,,,,,171.8,179.175,207.54,212.865,197.62,213.535,221.03,226.89999999999998,230.55,228.685,,235.84,,,,237.97,,,249.395,,264.27,268.94,266.14,258.93,257.48,254.05,247.76,253.01,252.72,250.51,257.07,256.12,260.56,254.11,256.49,250.44,255.69,252.55,252.2,259.64,,259.76,,,,,,246.19,249.065,238.41,L8
2018-12-03 22:19:53+00:00,319.41,260.62,240.03500000000003,211.675,189.76,195.12,193.93,177.23,175.98,190.47,211.35,198.235,200.1933333333333,228.94666666666663,232.83333333333334,224.53,237.64666666666668,246.32666666666668,251.93999999999997,254.02666666666667,255.79999999999998,308.77,259.24,319.14,316.47,321.37,237.97,330.97,340.51,278.64000000000004,,264.27,268.94,307.705,302.33500000000004,257.48,254.05,287.065,280.905,252.72,250.51,257.07,256.12,260.56,254.11,256.49,299.8,299.58000000000004,252.55,252.2,297.57,,300.45,331.14,326.3,,307.29,307.73,265.6666666666667,270.1066666666667,238.41,L8
2019-05-12 22:19:32+00:00,319.41,,252.51,222.97,203.91000000000003,189.85500000000002,182.565,173.81,178.875,186.5,194.245,218.045,239.095,273.625,272.14,279.165,279.28499999999997,286.67,296.5,302.85,292.145,311.11,296.235,303.235,313.45500000000004,316.295,,315.33000000000004,326.245,319.105,,,306.01,339.78999999999996,336.155,,,309.70500000000004,302.775,292.99,,291.49,291.86,294.21,291.73,295.46,349.16,343.47,292.51,291.39,318.59000000000003,293.22,329.32,315.655,314.14,293.45,306.69,300.71000000000004,298.03999999999996,311.24,279.94,L8
2019-07-31 22:20:02+00:00,,,250.53,218.38,197.33,184.59,165.95,170.39,181.77,182.53,177.14,211.42,235.96,275.85,261.735,266.08000000000004,267.225,268.6,281.625,292.165,281.46500000000003,300.815,290.03,294.015,304.47,310.185,,305.425,313.53,309.53,325.96,,313.43,327.03499999999997,323.385,,,293.04,296.75,293.295,,292.485,292.81,294.395,291.9,295.17499999999995,336.63,328.79,291.29999999999995,301.62,308.71000000000004,299.1,310.2,305.025,305.135,295.27,302.815,293.825,289.885,300.54,285.07,L8
2019-09-01 22:20:11+00:00,298.63,263.18,237.065,205.135,180.74,184.59,165.95,170.39,181.77,182.53,177.14,192.16,217.73000000000002,275.85,250.68666666666664,252.84333333333333,255.79999999999998,258.6566666666667,269.2,278.39000000000004,270.50666666666666,285.15333333333336,278.6033333333333,279.7333333333333,304.47,310.185,251.0,305.425,313.53,309.53,325.96,279.5,303.7766666666667,327.03499999999997,323.385,262.35,271.08,281.18,284.675,283.5,,292.485,292.81,294.395,291.9,295.17499999999995,336.63,328.79,291.29999999999995,301.62,308.71000000000004,299.1,310.2,305.025,305.135,283.9533333333333,290.0133333333333,283.0233333333333,279.29333333333335,300.54,285.07,L8
2019-09-17 22:20:17+00:00,311.895,282.195,237.065,205.135,178.47333333333336,184.59,165.95,170.39,233.98000000000002,182.53,177.14,192.16,217.73000000000002,280.18666666666667,250.68666666666664,252.84333333333333,255.79999999999998,258.6566666666667,269.2,278.39000000000004,269.9525,282.425,277.605,280.1825,297.75333333333333,307.3,251.0,310.38000000000005,317.76666666666665,313.29,326.385,287.95,303.7766666666667,330.1933333333333,327.13666666666666,262.35,280.47,282.69666666666666,286.6066666666667,284.315,290.19,290.5833333333333,291.03333333333336,294.395,291.9,295.17499999999995,337.65,318.495,298.28,316.19,318.90333333333336,312.65000000000003,317.53666666666663,311.7033333333333,310.7166666666667,287.465,294.4975,282.4825,283.3175,303.02000000000004,293.84666666666664,L8
2019-12-22 22:20:15+00:00,311.895,282.195,223.6,191.89,169.04500000000002,,160.7,,276.70500000000004,,,172.9,199.5,282.53499999999997,240.27499999999998,239.27499999999998,247.35,249.775,258.31,265.225,268.51666666666665,272.0833333333333,274.66333333333336,277.8,291.40999999999997,305.34,251.0,315.725,333.54333333333335,319.395,326.385,287.95,302.66,330.135,327.41999999999996,262.35,280.47,277.525,281.535,281.42333333333335,290.19,290.13,290.62,294.58,292.07,294.89,337.65,318.495,301.16499999999996,328.59,327.515,322.365,317.55499999999995,317.47,315.08500000000004,285.46999999999997,290.6333333333334,278.74666666666667,280.6033333333333,299.385,300.79999999999995,L8
2020-02-24 22:19:58+00:00,309.2733333333333,279.43666666666667,228.44,196.925,171.61333333333332,,,,276.70500000000004,,167.81,177.73000000000002,204.45,261.92,234.065,233.35500000000002,239.21499999999997,244.755,249.755,256.335,260.75666666666666,265.2,267.86666666666673,270.3033333333333,282.93,293.835,265.735,303.21000000000004,324.92,305.33500000000004,310.28,289.85999999999996,291.05,315.24,310.53999999999996,273.865,282.28,279.57666666666665,283.28000000000003,278.56666666666666,288.70500000000004,285.835,286.605,287.71,285.35,288.01,310.20000000000005,299.485,298.77,316.185,313.76,312.99,311.09000000000003,309.565,310.8,282.3666666666666,285.24666666666667,273.6666666666667,276.8866666666667,292.18,290.89,L8
2020-03-27 22:19:43+00:00,304.03,273.92,233.28,201.96,176.75,,,,267.22,,167.81,182.56,191.635,223.355,223.185,224.635,230.39999999999998,238.05,242.32,241.02999999999997,244.89,252.38,258.64,257.29999999999995,263.635,267.215,261.225,268.63,298.1433333333333,275.975,278.72,281.28999999999996,283.23,277.485,256.03,273.31,275.405,272.525,274.03499999999997,272.605,273.12,274.58,275.45000000000005,278.34000000000003,272.275,275.58500000000004,268.525,275.23,270.985,271.94500000000005,275.67,270.545,277.165,278.245,282.81500000000005,287.78,270.005,265.59000000000003,264.53000000000003,264.38,258.685,L8
2020-04-28 22:19:28+00:00,304.03,273.92,233.28,201.96,176.75,,,,267.22,,167.81,182.56,187.54666666666665,216.52666666666664,219.25333333333333,217.45333333333335,223.95333333333335,232.9766666666667,236.93666666666664,237.72666666666666,240.08666666666667,243.76,251.13333333333333,250.57333333333335,254.96666666666667,258.08,254.74333333333334,259.84666666666664,286.16749999999996,269.21666666666664,272.50333333333333,276.53,279.13,274.24333333333334,256.17333333333335,267.30333333333334,268.5733333333333,272.525,274.03499999999997,272.605,264.80333333333334,267.84666666666664,268.17,271.5366666666667,265.99,268.45,261.31666666666666,267.3933333333333,263.12333333333333,264.64000000000004,267.35333333333335,262.00333333333333,267.28000000000003,269.63,270.74333333333334,287.78,270.005,265.59000000000003,264.53000000000003,264.38,258.685,L8
2020-05-30 22:19:28+00:00,304.03,273.92,233.28,201.96,176.75,,,,267.22,,167.81,182.56,187.54666666666665,216.52666666666664,219.25333333333333,215.31,222.12,231.22500000000002,235.1325,237.72666666666666,240.08666666666667,243.76,248.84,247.42249999999999,251.82,254.9075,254.74333333333334,259.84666666666664,286.16749999999996,269.21666666666664,272.50333333333333,276.53,279.13,272.63,256.8925,263.595,263.12,266.0133333333333,262.89,258.7033333333333,257.5575,262.0625,268.17,271.5366666666667,265.99,268.45,261.31666666666666,267.3933333333333,263.12333333333333,264.64000000000004,267.35333333333335,262.00333333333333,267.28000000000003,269.63,270.74333333333334,287.78,270.005,265.59000000000003,257.44666666666666,247.62,256.3066666666667,L8
2020-06-15 22:19:38+00:00,300.205,268.55,230.68,198.885,176.75,,,,267.22,,167.81,173.47,188.405,215.795,218.9375,215.35999999999999,221.504,230.71999999999997,235.25,238.045,240.3075,241.89499999999998,247.956,246.608,250.506,253.098,254.74333333333334,259.84666666666664,286.16749999999996,269.21666666666664,272.50333333333333,276.53,279.13,271.21400000000006,256.21,260.398,259.16999999999996,259.4175,257.59,250.72,253.638,259.434,256.375,259.485,256.9125,259.49,261.31666666666666,267.3933333333333,263.12333333333333,264.64000000000004,267.35333333333335,262.00333333333333,267.28000000000003,269.63,270.74333333333334,287.78,270.005,265.59000000000003,254.1575,248.845,255.3,L8
2020-07-01 22:19:46+00:00,300.205,268.55,230.68,198.885,176.75,,,,,,167.81,173.47,188.828,214.97599999999997,219.042,215.22,221.16333333333333,230.49333333333334,234.97,238.28199999999998,239.87999999999997,240.58,247.225,245.97833333333332,249.5,252.26833333333332,252.54000000000002,256.6925,259.4575,269.21666666666664,272.50333333333333,276.53,279.13,271.21400000000006,256.21,260.398,259.16999999999996,259.4175,257.59,250.72,253.638,259.434,256.375,259.485,256.9125,259.49,261.31666666666666,267.3933333333333,263.12333333333333,264.64000000000004,267.35333333333335,262.00333333333333,267.28000000000003,269.63,270.74333333333334,287.78,270.005,265.59000000000003,253.03400000000002,249.878,255.488,L8
2020-07-17 22:19:52+00:00,300.205,268.55,230.01333333333332,198.10666666666668,173.19,,,,,,167.81,173.15333333333334,190.06166666666664,215.64333333333332,220.1,216.20285714285714,222.06714285714287,231.07999999999998,235.74857142857144,239.43999999999997,240.71666666666667,241.21333333333334,247.70857142857145,246.36142857142858,249.80714285714288,252.6,252.73200000000003,256.378,259.602,268.78999999999996,272.1575,275.5875,279.7125,272.3233333333333,258.2366666666667,260.71,258.865,259.28200000000004,257.59,250.72,253.638,259.434,256.375,259.485,256.9125,259.49,261.31666666666666,267.3933333333333,263.12333333333333,264.64000000000004,267.35333333333335,262.00333333333333,267.28000000000003,269.63,270.74333333333334,287.78,263.79,261.8233333333333,253.09,251.625,255.91333333333333,L8
2020-09-19 22:20:15+00:00,303.58500000000004,276.06,228.38,198.55999999999997,175.94,171.54,160.03,,,,169.93,174.17666666666665,190.82000000000002,216.09666666666666,220.37333333333333,216.9714285714286,218.165,227.8033333333333,232.51333333333332,234.962,241.68999999999997,242.16833333333332,249.15285714285716,248.22285714285712,251.91428571428574,254.07857142857142,256.746,261.276,264.676,270.7725,281.8225,284.80999999999995,281.61,274.30333333333334,258.92833333333334,261.1983333333333,259.41166666666663,259.768,258.76,251.59,254.76399999999998,259.832,257.1275,259.235,256.9275,260.105,262.16,267.28000000000003,263.31666666666666,264.99,268.68666666666667,263.58,269.00333333333333,271.64,256.255,291.61,268.26666666666665,263.81,248.27599999999998,252.965,257.3983333333333,L8
2020-10-21 22:20:19+00:00,303.79333333333335,274.28333333333336,230.49,199.29,176.07000000000002,169.595,160.03,,,,168.27,176.14249999999998,196.455,219.79999999999998,225.9133333333333,221.58857142857144,223.92499999999998,232.35333333333335,237.1583333333333,243.53999999999996,249.23166666666665,248.125,253.2571428571429,254.4557142857143,257.59000000000003,259.4485714285714,265.21799999999996,268.828,273.608,278.76250000000005,289.9475,291.3775,289.5975,279.90333333333336,269.8566666666666,265.76166666666666,263.53333333333336,264.73,265.885,259.01250000000005,261.03200000000004,264.424,262.465,263.9575,263.6275,266.5625,272.9466666666667,275.92,274.8666666666666,275.45666666666665,277.8233333333333,274.21999999999997,277.29333333333335,281.24666666666667,269.31499999999994,290.29,276.99,273.68,253.148,257.31166666666667,261.5683333333334,L8
2021-01-25 22:20:07+00:00,307.5,279.83500000000004,234.71,200.8133333333333,176.80333333333337,169.595,160.03,,,,168.30666666666667,183.25333333333333,209.85,234.91,239.92666666666665,242.02666666666667,247.905,251.88,255.79500000000002,262.37,268.6366666666667,271.0366666666667,277.25666666666666,283.10999999999996,287.73333333333335,288.25,288.1033333333333,296.06666666666666,297.2233333333333,295.06333333333333,313.24333333333334,306.17,300.9733333333333,297.6166666666667,289.1466666666667,286.8966666666667,287.85999999999996,285.41,289.31333333333333,287.28,290.13,286.45,287.8666666666667,287.5566666666667,286.4533333333334,288.5133333333333,285.1433333333334,287.68666666666667,287.7733333333333,287.00333333333333,290.8833333333333,289.48,292.185,296.8333333333333,293.98499999999996,293.0133333333333,287.84999999999997,285.03,278.45,282.34666666666664,275.0833333333333,L8
2021-03-30 22:19:46+00:00,315.935,270.73,237.35500000000002,201.92333333333332,176.15333333333334,170.935,165.99,,,,168.64000000000001,183.09,209.32666666666668,234.07333333333335,239.86666666666667,240.15,248.54666666666665,252.39,256.2633333333333,263.49666666666667,269.37333333333333,271.53333333333336,275.17,280.5833333333333,284.84,284.08666666666664,282.63666666666666,289.3,288.53,294.16333333333336,300.7733333333333,294.8333333333333,300.5733333333333,295.22,290.39000000000004,287.38000000000005,287.6066666666666,285.82,288.87333333333333,286.8066666666667,289.91,287.46000000000004,289.34999999999997,288.3566666666667,287.4866666666667,288.19666666666666,285.34999999999997,286.5833333333333,288.15,286.3333333333333,290.4533333333333,291.34999999999997,290.02,295.9666666666667,293.92333333333335,293.43666666666667,284.15000000000003,284.64333333333326,279.00666666666666,280.67333333333335,273.12666666666667,L8
2021-05-17 22:19:36+00:00,334.62,,240.0,202.14499999999998,176.065,174.22,165.99,,,,169.655,183.61499999999998,210.15,234.13500000000002,239.765,239.60000000000002,247.88,252.255,255.71999999999997,263.685,269.24,270.815,278.27,282.9433333333333,297.62999999999994,284.67333333333335,297.66333333333336,298.66,297.81666666666666,304.67333333333335,314.4866666666667,297.65666666666664,312.67333333333335,304.54333333333335,303.21333333333337,301.88999999999993,295.22,294.99333333333334,288.40999999999997,288.49,291.43,290.1666666666667,290.765,291.68666666666667,290.5833333333333,291.4433333333333,286.26,288.8533333333333,289.84,287.8566666666666,292.9633333333333,295.24,292.275,299.73,294.87,295.97666666666663,286.07666666666665,286.42,281.7033333333333,284.59,274.99,L8
2021-10-08 22:20:23+00:00,325.705,283.09,273.28,244.72,,,,,251.39,,,,,,,,,,,,,,300.375,299.225,317.325,296.225,318.3,312.605,309.33500000000004,317.735,328.28499999999997,310.385,329.61,317.84000000000003,329.28,324.38,314.69,304.66999999999996,314.11,302.61,304.24,307.22,324.08,310.545,300.76,311.68,290.41,312.62,296.39,291.41499999999996,296.81,295.03,292.505,300.905,292.49,292.005,282.88,281.855,278.48,282.53,272.15,L8
2021-12-11 22:20:20+00:00,306.745,276.965,251.96499999999997,223.015,176.93,169.18,,,251.39,,170.71,185.22,212.88,236.61,239.72,242.22,251.56,256.71,260.16,266.24,270.04,272.85,299.095,296.975,297.555,295.06,294.865,298.345,294.23,301.19,306.21000000000004,305.79499999999996,310.845,304.01,308.31,301.595,302.2,291.275,301.985,298.495,301.325,303.28499999999997,307.47,307.91499999999996,299.69500000000005,308.425,288.41,313.46500000000003,292.52,290.65999999999997,294.355,292.73,292.13,299.28999999999996,294.49,290.525,281.46000000000004,280.235,276.45000000000005,278.055,269.37,L8
2022-01-12 22:20:13+00:00,307.8933333333334,277.9166666666667,245.01333333333332,215.56000000000003,175.32999999999998,169.18,,,251.39,,170.16000000000003,185.005,212.12,235.78,240.025,241.825,251.18,256.045,259.15,265.655,270.08000000000004,272.6,292.06666666666666,291.1,295.26,291.6933333333333,290.3933333333334,294.79,292.7766666666667,299.74,302.66,302.90333333333336,308.68,301.7066666666667,301.6333333333333,297.2366666666667,297.12666666666667,289.06666666666666,297.99,294.49333333333334,297.23333333333335,297.90000000000003,302.3066666666667,302.08,296.72,303.59999999999997,288.33500000000004,307.03333333333336,292.0799999999999,291.14666666666665,293.90333333333336,293.61333333333334,292.7966666666667,299.59,295.46999999999997,292.1433333333334,283.12333333333333,281.53333333333336,277.47333333333336,279.2366666666667,270.4666666666667,L8
2022-01-20 22:20:15+00:00,307.0125,276.46,243.7325,212.165,175.58666666666667,169.18,,,251.39,,170.35,184.53666666666666,212.1,235.82333333333335,240.07333333333335,242.23666666666668,250.86666666666667,255.79333333333332,259.42333333333335,265.20666666666665,270.07666666666665,272.53000000000003,288.4675,295.875,296.4775,295.235,296.57,301.015,301.255,299.465,306.4725,308.185,315.35,307.78000000000003,305.3675,304.4825,297.12666666666667,288.40250000000003,301.93,301.45,294.84749999999997,295.4325,299.345,299.5425,295.36,301.35,288.3833333333334,303.67,292.3633333333333,291.0,294.18,293.08500000000004,293.3575,299.235,296.25,292.165,283.7325,282.1825,277.845,280.48,271.0025,L9
2022-01-28 22:20:07+00:00,306.414,275.356,241.148,209.8,174.945,169.18,,,251.39,,169.6825,184.115,211.07,235.445,239.535,242.0125,250.1475,254.995,259.02250000000004,264.52,269.8075,271.98,286.06399999999996,292.564,293.762,292.81399999999996,293.656,298.534,299.258,298.07399999999996,303.86199999999997,305.43,312.082,305.36800000000005,301.556,300.556,294.495,287.59000000000003,299.076,298.37,293.304,293.71,297.236,297.99,294.194,299.92600000000004,287.64,301.366,292.3225,290.8,294.282,292.786,293.566,298.802,296.48999999999995,291.956,284.32399999999996,281.96,278.1,280.412,270.904,L8
2022-02-13 22:20:04+00:00,306.87333333333333,274.8383333333333,241.07333333333335,208.0533333333333,174.914,186.45499999999998,204.8,205.62,251.39,,169.426,183.73399999999998,211.02200000000002,235.22600000000003,239.56799999999998,241.796,250.01,254.61399999999998,258.582,264.15,269.31800000000004,271.86199999999997,284.90000000000003,291.4683333333333,292.68666666666667,294.28833333333336,291.8933333333334,297.96666666666664,298.40833333333336,298.39,303.97833333333335,304.84,312.32,303.6266666666667,300.41833333333335,301.4766666666667,293.85,287.31166666666667,297.735,296.49666666666667,292.39,292.7866666666667,296.43333333333334,297.18333333333334,293.51166666666666,298.53333333333336,287.486,299.76166666666666,291.764,290.71666666666664,294.0316666666667,293.06333333333333,293.91833333333335,298.9683333333333,296.655,295.01,284.89000000000004,283.12166666666667,278.94166666666666,280.9266666666667,272.00333333333333,L8
2022-03-01 22:20:00+00:00,306.3442857142857,274.59,239.95000000000002,207.11142857142858,175.045,180.24666666666667,182.815,205.62,251.39,,169.35166666666666,183.60500000000002,210.57833333333335,235.115,239.385,241.655,249.80333333333337,254.13833333333332,258.46,264.17833333333334,269.235,272.0133333333333,283.7442857142857,290.0314285714286,291.8457142857143,292.48,290.6114285714286,296.3142857142857,297.0157142857143,297.3885714285714,302.5728571428572,303.23857142857145,310.40999999999997,302.23,298.6114285714285,299.0185714285714,292.585,286.85571428571427,297.01000000000005,294.9971428571429,291.60714285714283,291.95142857142855,295.30285714285714,296.15285714285716,293.0214285714286,297.3257142857143,287.615,298.17571428571426,291.3733333333333,290.3042857142857,293.69571428571425,292.9214285714285,293.4771428571429,298.6928571428571,296.3457142857143,294.93142857142857,285.02714285714285,283.42857142857144,278.8285714285714,281.04,271.80428571428575,L8
2022-03-09 22:20:01+00:00,306.23625,274.115,239.45749999999998,206.4875,175.19571428571427,177.4425,182.815,205.62,251.39,,169.39285714285714,183.53714285714287,210.39285714285714,235.04999999999998,239.25428571428571,241.56571428571428,249.71571428571428,253.99857142857144,258.4271428571429,263.9814285714286,269.3,272.2657142857143,282.81875,288.61375,294.38375,291.335,289.52125,295.125,296.02125,296.8975,301.5875,302.28999999999996,309.205,301.34250000000003,297.475,297.37125,291.7471428571429,286.63875,295.90250000000003,294.575,291.27375,291.29375,294.46500000000003,295.405,292.67375,296.5525,287.5957142857143,296.9975,291.23571428571427,289.995,293.53249999999997,292.66875,293.1375,298.4475,296.20875,294.74625,284.99125000000004,283.325,278.65999999999997,281.0725,271.575,L9
2022-03-17 22:19:53+00:00,306.72333333333336,274.1222222222222,239.47444444444443,206.60888888888888,175.93875,176.402,177.9666666666667,205.62,251.39,,169.6725,183.94875,210.82125,235.22125,239.4525,241.88625,249.83,254.05875,258.64125,264.12,269.6175,272.53625,282.5411111111111,288.1666666666667,293.3288888888889,291.01,288.77,294.5377777777778,295.4688888888889,296.5733333333333,300.8066666666667,301.9344444444444,308.32666666666665,300.82,296.74333333333334,296.24333333333334,291.39,286.5733333333333,295.01666666666665,293.6477777777778,291.10999999999996,291.0233333333333,294.1144444444445,295.27777777777777,292.6066666666667,296.6922222222222,287.65625,296.5811111111111,291.19624999999996,290.3155555555556,293.81888888888886,292.78333333333336,293.3544444444444,298.4222222222222,296.5177777777778,294.5588888888889,285.4811111111111,283.37666666666667,279.00888888888886,281.1666666666667,271.81666666666666,L8
2022-03-25 22:19:56+00:00,306.697,275.185,239.776,206.18400000000003,175.95444444444445,176.402,177.9666666666667,205.62,251.39,,169.6688888888889,184.08444444444444,211.05555555555554,235.20333333333332,239.5211111111111,241.82777777777775,249.77333333333334,254.2111111111111,258.6166666666667,264.2111111111111,269.47,272.3777777777778,281.90999999999997,287.46500000000003,292.633,290.35,288.005,297.393,297.498,298.451,300.471,301.445,307.927,300.313,296.104,295.43899999999996,291.33000000000004,286.49,294.541,292.963,290.98400000000004,290.742,293.866,294.643,292.338,296.329,287.56444444444446,295.974,290.9111111111111,290.367,293.70500000000004,292.996,293.248,298.432,296.578,294.526,285.651,283.334,279.29499999999996,281.38,272.129,L9
2022-04-02 22:19:43+00:00,308.0072727272727,275.92,241.71545454545455,207.56454545454545,178.38299999999998,178.535,178.3225,200.65,251.39,,169.6688888888889,184.08444444444444,211.05555555555554,235.20333333333332,239.5211111111111,241.82777777777775,249.77333333333334,254.2111111111111,258.798,264.569,269.562,272.581,281.5109090909091,288.5390909090909,294.8509090909091,291.99545454545455,289.78818181818184,298.3090909090909,298.08272727272725,299.3118181818182,301.62363636363636,303.16636363636366,309.54545454545456,300.0254545454546,295.89090909090913,294.7427272727273,294.901,286.49,294.38909090909095,295.1645454545455,291.1218181818182,290.57545454545453,293.7172727272727,294.3818181818182,292.3018181818182,296.10818181818183,287.991,295.72090909090906,290.896,290.52,293.7172727272727,293.20454545454544,293.5863636363636,299.2845454545455,297.1445454545455,297.46363636363634,288.3854545454546,286.28181818181815,280.22999999999996,282.2590909090909,272.79454545454547,L8
2022-04-26 22:19:44+00:00,307.825,275.203,238.55900000000003,203.849,178.38299999999998,184.7942857142857,184.674,202.34333333333333,248.57,,169.6688888888889,184.08444444444444,211.05555555555554,235.20333333333332,239.5211111111111,241.82777777777775,249.77333333333334,254.2111111111111,258.798,264.569,269.562,272.581,277.794,286.258,298.5,290.714,288.04900000000004,297.316,297.867,298.254,299.86199999999997,301.77,308.286,298.717,292.59000000000003,292.556,292.4566666666667,285.47333333333336,292.41700000000003,293.65099999999995,288.87800000000004,287.724,290.681,291.496,290.909,293.256,287.991,292.01099999999997,290.896,290.571,293.532,293.364,293.818,299.285,297.61,298.46799999999996,289.50600000000003,287.279,280.99199999999996,283.0,273.40400000000005,L9
2022-09-09 22:20:35+00:00,312.91499999999996,281.40250000000003,247.45250000000001,211.2725,186.575,190.805,182.2675,189.64666666666668,248.57,164.09,171.65,187.09333333333333,214.51333333333332,237.01999999999998,240.92999999999998,244.13666666666666,251.3166666666667,256.38000000000005,260.5375,266.23,271.3025,275.05,279.5825,288.1425,305.366,291.18,288.515,301.8075,300.3,301.56,299.66999999999996,302.85,307.1075,295.355,290.09749999999997,286.525,298.2,285.74666666666667,289.86,293.9325,289.6575,288.115,290.805,291.4975,291.1,294.085,288.125,291.5125,290.47749999999996,291.35499999999996,294.605,293.6675,295.21500000000003,300.8125,298.17499999999995,301.3125,294.545,291.46500000000003,282.84749999999997,283.76750000000004,274.80499999999995,L8
