dates,satname,nzd0427-0000,nzd0427-0001,nzd0427-0002,nzd0427-0003,nzd0427-0004,nzd0427-0005,nzd0427-0006,nzd0427-0007,nzd0427-0008,nzd0427-0009,nzd0427-0010,nzd0427-0011,nzd0427-0012,nzd0427-0013,nzd0427-0014,nzd0427-0015,nzd0427-0016,nzd0427-0017,nzd0427-0018,nzd0427-0019,nzd0427-0020,nzd0427-0021,nzd0427-0022,nzd0427-0023,nzd0427-0024,nzd0427-0025,nzd0427-0026,nzd0427-0027,nzd0427-0028,nzd0427-0029,nzd0427-0030,nzd0427-0031,nzd0427-0032,nzd0427-0033,nzd0427-0034,nzd0427-0035,nzd0427-0036,nzd0427-0037,nzd0427-0038,nzd0427-0039,nzd0427-0040,nzd0427-0041,nzd0427-0042,nzd0427-0043,nzd0427-0044,nzd0427-0045,nzd0427-0046,nzd0427-0047,nzd0427-0048,nzd0427-0049,nzd0427-0050,nzd0427-0051,nzd0427-0052,nzd0427-0053,nzd0427-0054,nzd0427-0055,nzd0427-0056,nzd0427-0057,nzd0427-0058,nzd0427-0059,nzd0427-0060
2023-08-27 22:19:59.676000,L8,342.60,311.01,318.85,306.29,187.70,233.37,239.83,220.52,206.09,224.24,177.41,260.34,297.57,334.37,324.37,327.50,335.08,343.72,353.43,350.85,344.97,346.76,344.99,332.66,288.04,285.61,323.65,324.14,326.37,315.13,317.52,317.23,331.83,320.13,329.29,323.85,330.52,328.70,318.93,333.47,325.90,295.57,295.79,296.58,298.59,301.15,294.46,293.18,295.44,300.57,298.84,295.61,337.17,335.99,342.21,331.98,291.85,298.40,284.89,327.59,320.22
2023-09-12 22:20:01.977000,L8,338.78,288.68,257.82,222.12,213.82,193.24,184.76,181.29,180.69,222.18,246.38,268.38,286.79,317.96,324.96,327.37,326.70,338.87,271.45,275.65,287.03,287.95,288.76,289.28,332.18,320.17,307.35,309.58,306.78,298.12,297.19,321.77,320.18,327.14,325.44,324.68,294.37,304.31,314.59,304.14,300.82,303.43,305.39,302.68,306.19,305.22,303.02,332.26,305.94,316.71,303.58,301.40,303.92,306.12,300.15,296.75,330.42,304.28,289.42,290.66,283.06
2023-10-06 22:20:06.973000,L9,311.23,275.25,234.35,200.79,175.90,,,,,,169.85,183.54,266.29,319.23,312.92,322.86,339.85,255.48,259.47,268.95,271.44,276.03,278.46,280.60,285.14,283.45,279.73,291.20,321.24,319.91,315.62,331.29,340.93,341.66,319.53,321.91,316.44,318.62,325.41,334.01,331.83,345.12,287.96,289.18,289.58,293.98,285.76,289.70,287.79,292.03,291.86,291.45,291.24,293.92,290.15,287.25,282.03,280.82,276.57,278.02,268.95
2023-10-30 22:20:12.688000,L8,304.55,271.17,230.80,196.78,170.49,,,,,,169.85,182.65,211.35,234.91,240.11,242.07,252.26,253.49,258.03,263.26,269.65,272.46,277.75,280.88,281.81,283.46,279.31,281.23,284.84,316.28,294.77,311.86,300.22,294.14,289.38,283.47,288.88,282.54,287.54,286.36,288.72,287.33,288.56,288.88,288.34,289.42,285.23,286.99,289.04,285.57,292.61,288.20,291.70,295.24,289.13,287.86,282.93,280.92,276.27,278.75,268.40
2023-11-23 22:20:17.141000,L9,304.00,271.79,234.91,196.06,172.06,,,,,,169.11,186.14,213.65,236.80,238.62,241.99,252.46,256.11,260.82,266.02,271.05,276.71,280.17,283.93,285.51,284.23,314.59,283.95,290.79,291.12,287.35,306.74,319.85,297.09,300.04,303.97,311.86,288.05,293.88,296.51,289.98,289.29,292.19,294.31,296.02,293.94,292.27,291.32,294.06,291.98,298.62,292.12,295.24,298.61,294.50,292.84,284.78,283.49,279.61,278.78,268.89
2023-12-09 22:20:14.489000,L9,304.37,295.95,234.33,200.73,174.06,232.83,243.63,248.90,250.00,261.44,269.14,259.29,276.56,313.50,305.64,288.87,310.51,320.18,326.42,330.23,338.89,276.37,280.93,283.72,286.43,286.74,281.77,286.44,289.33,300.18,317.06,303.65,302.83,306.54,303.22,297.08,301.49,300.04,308.56,293.10,294.68,293.82,296.98,298.48,297.71,297.37,289.49,292.04,295.45,291.16,297.59,293.63,296.98,298.19,295.23,290.67,285.23,281.95,279.52,278.87,269.11
2023-12-17 22:20:12.171000,L8,330.46,307.18,295.05,281.50,270.00,264.16,252.00,257.28,258.26,274.24,289.83,290.17,313.71,331.88,330.35,332.49,336.28,335.70,351.18,358.72,328.85,319.35,318.54,319.75,325.40,324.66,325.76,335.56,324.04,329.47,334.20,333.28,331.47,316.62,315.22,319.95,314.52,318.97,321.82,326.58,294.99,294.38,296.49,300.95,301.02,303.28,302.95,310.26,308.30,318.07,320.90,322.93,311.48,315.06,310.88,311.79,312.79,311.33,297.69,294.20,287.83
2024-01-26 22:20:14.221000,L9,316.58,293.02,290.19,259.84,255.12,213.49,235.50,235.48,244.14,269.24,174.05,191.69,218.46,243.47,245.09,254.12,261.42,261.69,270.14,276.14,281.76,340.71,337.36,337.75,331.27,331.21,321.79,302.51,318.19,318.64,308.22,319.06,308.53,312.08,313.23,306.32,297.65,293.94,293.57,302.56,300.39,304.75,303.32,302.62,301.33,320.79,299.39,301.32,301.85,301.09,307.23,300.74,308.60,314.20,309.17,302.22,296.75,292.07,288.90,283.69,277.88
2024-02-19 22:20:03.384000,L8,360.79,354.36,302.62,304.85,178.62,176.94,165.09,166.37,,165.17,174.60,190.47,217.49,240.65,325.58,326.34,331.14,330.06,332.25,342.71,344.79,281.29,285.29,291.08,293.78,288.38,289.57,288.21,287.70,291.93,289.54,322.34,310.27,312.31,315.30,318.45,313.67,299.69,303.92,298.43,301.49,313.89,308.81,315.46,323.48,319.62,288.38,292.94,294.53,294.03,300.03,295.44,299.16,299.14,297.94,294.00,287.45,283.43,280.61,279.85,274.86
2024-02-27 22:20:07.716000,L9,305.47,274.95,232.77,201.50,178.14,,,,,,171.44,183.30,214.17,238.21,240.90,245.88,343.12,336.62,339.60,347.34,352.09,350.41,281.88,286.44,287.29,284.59,284.51,288.08,287.52,289.45,288.80,294.97,329.99,296.42,317.25,318.67,313.14,301.16,314.95,308.04,313.58,309.62,319.68,314.64,321.70,318.75,290.00,291.49,292.85,289.88,295.24,292.25,295.79,296.34,293.88,289.77,284.62,281.47,277.82,278.48,269.64
2024-03-22 22:19:42.401000,L8,278.26,191.41,204.28,168.44,,,,,,,,,184.19,208.83,210.99,210.30,219.83,229.80,234.55,240.05,243.31,246.94,251.39,253.99,250.64,257.16,254.89,252.74,256.09,254.97,257.78,264.86,267.43,267.10,258.85,257.40,261.17,259.76,263.43,261.13,265.19,266.43,267.00,267.78,260.34,268.40,259.17,264.30,261.17,260.21,265.81,259.97,267.25,269.12,264.51,,,,,,
2024-04-07 22:19:35.570000,L8,318.72,283.58,244.50,208.61,181.22,173.25,164.46,,,,172.04,187.39,214.97,238.84,239.84,245.49,251.55,255.76,261.78,266.84,271.55,275.99,281.60,285.67,286.30,284.49,283.74,286.63,288.51,292.18,289.44,318.91,303.29,304.34,309.40,285.10,294.65,287.30,295.04,304.23,301.54,293.39,292.77,301.70,296.48,305.94,284.56,289.40,288.85,287.66,295.04,287.98,291.64,297.23,293.93,289.74,286.46,280.05,277.62,279.51,271.81
2024-05-01 22:19:35.562000,L9,361.36,295.99,258.12,217.65,186.96,181.66,168.24,173.44,311.70,325.87,177.00,294.83,313.08,344.47,311.94,312.36,307.50,297.61,343.60,349.78,354.80,349.48,355.84,354.23,290.85,287.05,285.64,284.87,284.58,287.89,290.04,294.20,299.41,292.28,290.56,285.66,317.28,316.03,291.77,289.54,294.22,295.70,296.26,293.93,295.14,291.10,290.87,300.25,291.46,290.73,330.83,294.01,291.66,302.35,300.10,291.15,290.91,283.43,280.76,288.04,272.00
2024-05-09 22:19:15.558000,L8,192.00,203.59,205.28,176.95,,,,,,,,,,,,,217.37,223.46,231.93,239.73,241.24,242.62,246.48,252.91,246.75,250.60,254.83,248.93,255.45,258.04,258.64,262.69,266.65,261.25,256.27,257.03,241.57,208.41,209.11,235.76,246.00,247.56,237.02,,,,,,,,,,,,,,,,,,
2024-05-25 22:19:02.688000,L8,289.38,204.21,209.98,177.60,,,,,,,,,181.07,199.49,202.71,183.94,212.90,223.44,226.86,231.55,231.72,232.44,238.69,240.52,240.36,245.70,247.45,243.86,249.18,252.31,253.78,261.97,265.57,263.37,253.37,249.91,247.77,244.43,242.99,235.60,243.33,249.23,244.78,242.75,247.70,251.47,234.65,,,,241.42,238.23,237.71,242.22,,,,,,,
2024-06-10 22:19:04.365000,L8,298.09,209.99,225.11,195.05,165.36,,,,,,,166.75,193.50,216.18,218.23,212.11,224.53,229.87,235.66,240.59,240.73,240.45,247.23,253.67,249.74,251.99,252.70,252.16,254.52,258.41,259.11,266.07,271.28,267.81,258.68,252.68,242.78,245.38,240.85,,237.17,250.98,247.21,241.07,225.13,253.96,,,,,,,,,,,,,245.64,251.96,250.48
2024-07-04 22:19:15.863000,L9,296.45,254.62,223.24,192.65,,,,,,,,166.50,193.11,216.47,218.55,215.84,223.59,230.82,238.23,243.12,240.27,243.32,249.51,250.76,250.44,251.57,250.85,251.00,254.56,259.17,261.03,268.38,273.04,269.19,259.81,255.45,249.22,246.37,239.87,,233.79,252.00,219.67,233.32,214.76,203.57,,,,,,,,,,,,,247.11,255.31,252.54
2024-07-20 22:19:26.642000,L9,298.07,247.97,233.93,194.04,165.91,,,,,,,167.81,194.51,217.07,218.60,215.73,226.70,232.56,236.30,242.54,242.38,243.16,249.26,250.74,251.89,251.60,249.72,251.90,253.76,259.45,261.87,267.60,273.82,270.14,259.58,257.91,247.92,245.62,240.17,,,,,,,,,,,,,,,,,,216.90,249.92,248.58,254.28,253.49
2024-08-13 22:19:38.484000,L8,290.53,206.75,216.84,182.67,,,,,,,,,192.41,214.33,216.32,214.87,224.93,231.54,233.98,242.50,240.87,243.81,247.80,249.00,248.47,247.10,245.31,245.59,250.09,258.65,259.51,265.65,272.05,264.06,258.84,256.32,246.21,240.75,215.11,,,,,,,,,,,,,,,,,,249.32,251.26,245.70,248.60,248.61
2024-08-29 22:19:45.744000,L8,297.71,207.28,217.76,187.26,,,,,,,,173.69,199.31,223.56,226.54,227.71,234.44,227.46,227.35,250.84,173.11,,,,,,,253.82,265.27,270.50,271.96,276.12,279.17,274.30,266.23,262.79,256.72,253.07,243.56,233.57,243.26,259.25,245.78,235.00,222.10,186.54,,,,258.94,213.00,201.76,,,,,259.04,259.74,255.52,259.87,259.91
2024-11-17 22:20:02.598000,L8,299.40,268.43,234.13,200.82,172.43,,,,,,170.62,183.38,213.00,236.88,238.39,244.05,250.79,255.12,260.35,264.67,270.14,272.50,280.24,282.96,286.06,285.40,280.74,287.47,291.02,294.36,291.14,296.33,299.98,294.89,289.22,286.46,292.45,285.54,290.84,288.24,291.15,288.53,291.27,292.29,289.42,291.77,284.17,289.27,285.45,285.98,290.91,287.37,290.90,295.34,293.49,290.21,286.60,280.54,277.82,279.66,269.98
2024-12-27 22:20:09.787000,L9,299.17,269.95,230.98,198.86,173.96,165.69,,,,,171.17,185.15,212.97,237.51,239.69,244.50,252.00,257.41,260.64,266.00,272.33,275.26,283.63,286.67,286.90,288.93,286.70,290.34,293.37,293.38,293.85,298.37,301.44,297.13,291.76,290.29,290.07,287.33,291.70,290.05,295.06,292.43,295.99,295.00,292.09,297.13,287.54,293.76,289.00,291.11,294.48,294.71,298.79,300.35,296.39,293.16,289.07,284.22,284.63,281.73,272.27
2025-01-12 22:20:09.312000,L9,301.27,275.76,233.18,201.67,177.83,168.19,159.56,,,,175.98,190.20,217.11,240.53,244.56,251.84,257.66,261.08,265.24,271.01,277.74,279.32,285.77,291.69,290.92,294.76,291.69,294.77,298.49,298.06,296.50,302.56,304.84,302.01,296.51,295.32,295.02,292.20,297.01,293.21,294.10,293.33,301.37,301.60,300.27,303.03,289.35,291.69,286.70,287.21,290.50,289.52,295.29,299.67,300.06,294.95,293.44,287.77,290.02,287.73,275.07
2025-01-20 22:20:01.302000,L8,307.03,282.24,229.99,196.75,172.55,,,,,,170.45,183.09,211.98,235.36,239.35,243.73,251.55,255.44,258.48,266.13,270.21,274.40,281.14,284.58,287.30,286.40,284.32,288.51,290.76,291.54,292.00,295.61,299.70,296.18,290.18,287.91,286.59,285.79,288.49,286.74,290.76,288.82,294.23,292.80,294.63,295.49,287.23,292.27,287.30,289.83,293.10,294.37,294.96,298.80,294.73,292.45,287.20,284.05,281.26,281.42,268.42
2025-02-13 22:20:10.653000,L9,300.70,270.91,232.76,203.40,174.95,168.90,,,,,171.17,186.18,213.46,237.21,239.48,244.31,252.19,256.50,261.01,266.72,270.30,276.60,281.83,286.37,287.61,285.94,287.68,287.56,290.71,293.45,292.34,295.97,300.79,295.04,292.14,287.35,287.88,286.97,290.40,290.86,292.41,291.02,293.03,294.15,295.80,293.74,290.54,290.92,289.56,287.97,295.56,295.25,294.40,302.28,295.52,296.67,287.69,287.65,282.90,284.23,269.14
2025-02-21 22:19:55.138000,L8,301.96,267.65,231.23,200.28,173.96,,,,,,170.68,184.73,214.06,236.55,238.60,244.50,251.93,255.42,259.41,268.53,271.59,274.54,282.23,285.69,286.45,288.44,285.08,287.93,291.94,292.76,292.21,295.55,299.42,295.79,290.22,287.29,286.70,285.82,290.08,286.17,290.22,288.96,291.05,289.02,291.66,291.82,286.37,288.37,282.38,285.38,290.51,290.24,291.57,297.07,289.30,289.74,283.04,279.86,278.66,278.73,267.77
2025-03-09 22:19:50.412000,L8,304.93,274.51,235.64,202.74,176.31,166.88,,,,,171.86,185.22,214.21,236.78,239.17,241.53,251.11,255.29,260.13,268.18,269.92,275.42,282.74,284.04,285.78,284.30,282.23,288.52,289.46,292.07,291.83,295.74,299.17,294.15,288.23,286.22,286.69,285.94,288.93,288.00,291.54,296.60,298.37,337.95,318.27,303.18,294.05,287.57,283.86,287.39,290.29,288.82,287.41,294.57,290.65,290.37,283.36,276.72,272.40,273.75,262.55
2025-04-10 22:19:34.602000,L8,,,,,,,,,,,,,,,,,212.54,218.71,227.12,208.72,197.85,190.93,,223.75,221.21,229.61,226.28,237.20,234.69,242.68,229.87,243.73,262.30,265.68,254.46,255.17,253.29,250.87,256.70,257.67,262.84,264.25,266.89,269.13,263.67,268.66,258.33,262.70,259.68,259.60,264.93,260.55,269.39,272.43,268.71,264.93,260.30,251.09,253.18,254.28,245.93
2025-06-13 22:19:36.614000,L8,294.96,249.44,222.83,193.56,163.97,,,,,,,167.21,193.55,216.11,218.41,211.86,225.05,227.59,234.63,238.27,238.78,243.97,246.82,253.73,245.24,251.56,251.70,253.55,255.58,257.31,256.87,264.82,269.69,268.63,257.93,251.73,238.40,243.64,245.45,,,,,,,,,,,,,,,,,,,,245.47,254.43,249.52
2025-06-29 22:19:44.842000,L8,296.01,232.09,226.12,197.65,167.98,,,,,,,169.36,195.26,219.21,218.23,211.65,230.85,231.22,236.21,241.95,242.17,246.21,248.08,256.65,253.74,254.39,254.26,255.82,257.94,259.93,261.66,265.55,272.65,269.48,261.76,256.69,248.02,243.05,243.74,,,248.96,244.53,232.58,195.48,,,,,,,,,,,,,,245.59,253.99,208.03
2025-07-23 22:19:51.284000,L9,294.00,248.41,220.86,191.22,163.95,,,,,,,166.06,194.43,216.56,219.87,218.05,229.15,232.50,237.76,243.34,244.08,247.56,255.08,254.86,256.43,255.57,254.17,257.76,258.68,262.99,262.06,266.68,274.51,269.72,261.36,258.41,251.16,253.17,247.11,242.04,,198.62,249.44,208.01,,,,,,,,,,,,,254.45,252.20,247.37,252.41,251.51
2025-07-31 22:19:53.675000,L8,293.41,209.03,220.95,191.61,,,,,,,,166.91,195.26,218.32,220.63,219.20,227.27,231.12,235.97,243.66,243.09,245.58,253.28,253.70,254.37,251.79,248.24,251.46,253.32,255.88,255.92,265.34,268.96,269.67,258.35,259.25,245.45,239.90,240.50,,,,,,,,,,,,,,,,,,251.59,223.39,176.90,251.11,252.06
2025-08-08 22:20:00.257000,L9,297.58,260.21,224.33,193.31,167.50,,,,,,,172.86,199.39,223.57,226.07,224.60,235.37,239.18,243.32,250.23,249.59,253.83,260.13,262.11,267.12,265.54,262.11,265.46,267.81,270.01,271.45,273.25,280.98,277.42,269.14,264.72,262.21,262.59,262.84,263.91,262.17,263.91,262.90,259.46,254.90,248.07,229.38,188.36,206.48,265.53,262.68,260.53,265.57,269.30,259.16,262.06,260.94,258.71,254.80,257.18,255.35
2025-09-25 22:20:16.227000,L9,314.68,302.07,283.73,214.28,194.91,189.06,177.63,,,169.97,186.19,217.71,249.08,297.30,310.73,321.47,326.31,327.35,273.26,331.11,302.05,316.27,312.31,324.97,336.21,338.53,343.28,300.88,303.51,327.03,338.62,352.13,320.23,340.95,336.73,332.49,338.94,321.18,322.90,297.55,298.39,301.05,305.27,305.48,307.61,305.35,305.43,307.99,304.34,300.08,302.75,298.48,303.74,305.59,306.67,297.83,292.81,291.51,285.05,322.94,293.65
