dates,satname,nzd0542-0000,nzd0542-0001,nzd0542-0002,nzd0542-0003,nzd0542-0004,nzd0542-0005,nzd0542-0006,nzd0542-0007
2018-11-10 22:14:56.700000,L8,234.43,228.49,230.39,237.87,238.78,241.32,247.67,256.29
2018-12-28 22:14:29.227000,L8,218.34,225.05,222.95,226.85,228.46,233.06,241.37,252.24
2018-12-28 22:14:53.186000,L8,203.99,207.09,206.22,212.45,212.50,215.50,221.89,235.85
2019-02-14 22:14:21.185000,L8,219.20,220.12,220.18,225.54,238.10,227.29,230.55,240.46
2019-02-14 22:14:45.144000,L8,201.35,203.70,204.92,209.87,213.20,211.44,214.24,227.92
2019-02-21 22:20:30.485000,L8,195.77,199.68,199.51,207.77,205.00,207.50,203.30,
2019-03-02 22:14:17.011000,L8,198.50,201.19,201.54,209.05,208.66,212.47,209.98,234.91
2019-03-02 22:14:40.970000,L8,198.76,201.45,201.79,209.46,209.23,213.01,210.61,235.45
2019-05-28 22:20:29.609000,L8,,165.43,181.62,205.79,146.05,199.01,,
2019-09-26 22:14:56.917000,L8,215.85,216.31,206.25,199.28,192.31,196.67,194.90,
2019-11-13 22:14:57.837000,L8,239.73,236.02,234.86,244.78,241.29,247.67,247.68,272.15
2019-11-13 22:15:21.800000,L8,217.74,222.23,223.45,221.89,222.87,227.09,235.09,251.40
2020-07-26 22:14:32.385000,L8,191.40,217.38,213.18,214.87,220.63,220.32,227.52,244.11
2020-09-19 22:21:03.690000,L8,204.47,215.38,218.60,222.07,219.08,227.41,223.49,241.80
2020-10-14 22:15:20.775000,L8,204.90,212.53,218.17,219.28,217.04,225.79,221.71,244.30
2021-03-30 22:20:34.287000,L8,221.97,229.27,225.17,233.84,236.63,239.88,245.40,264.91
2021-08-14 22:15:09.363000,L8,194.21,199.95,195.85,204.38,208.26,210.60,212.36,238.60
2021-09-22 22:21:05.391000,L8,194.40,207.99,204.76,203.32,209.69,214.14,215.06,234.99
2021-11-02 22:15:01.893000,L8,198.30,207.92,203.36,207.14,210.36,215.53,216.15,235.50
2021-11-02 22:15:25.865000,L8,208.07,217.84,214.64,217.66,219.41,226.58,229.25,245.42
2021-11-18 22:14:56.496000,L8,197.08,201.92,203.53,208.80,209.76,213.78,212.47,
2021-11-18 22:15:20.463000,L8,200.54,206.58,208.09,214.75,214.18,217.92,216.92,238.58
2021-12-12 22:14:55.412000,L9,199.15,200.41,201.99,212.50,210.98,213.01,209.55,
2021-12-19 22:21:04.274000,L9,207.72,210.14,213.92,217.96,221.67,218.87,220.78,239.30
2021-12-20 22:14:55.954000,L8,209.02,217.28,215.23,222.26,224.21,223.08,227.41,243.51
2021-12-20 22:15:19.918000,L8,194.55,200.37,198.99,211.98,210.08,208.68,190.95,
2022-01-13 22:14:50.477000,L9,213.40,227.97,219.33,225.21,226.37,227.19,226.15,248.59
2022-01-28 22:20:55.692000,L8,207.87,213.70,213.08,221.17,221.83,222.67,221.24,243.32
2022-02-22 22:14:38.338000,L8,207.90,213.38,214.84,222.53,223.25,224.71,222.07,250.00
2022-02-22 22:15:02.305000,L8,208.12,216.27,217.19,223.85,223.76,226.04,223.18,251.88
2022-03-01 22:20:48.516000,L8,202.60,206.37,206.64,217.75,214.39,216.86,214.58,240.64
2022-03-02 22:14:37.725000,L9,204.90,206.73,207.09,218.34,217.15,218.45,220.09,243.63
2022-03-09 22:20:49.257000,L9,201.16,206.29,202.83,212.98,214.35,219.76,217.33,241.08
2022-07-23 22:21:07.605000,L8,,,,,,,,217.21
2022-08-01 22:15:26.584000,L8,,,,,,,,216.36
2022-08-09 22:14:46.212000,L9,194.37,199.72,206.15,213.93,217.09,214.07,213.31,235.49
2022-08-25 22:14:50.743000,L9,191.16,197.98,197.08,208.18,208.83,210.94,208.34,230.95
2022-09-10 22:14:51.402000,L9,207.06,215.69,218.44,221.52,221.41,222.80,226.22,245.68
2022-10-28 22:15:03.247000,L9,,252.11,252.96,263.69,255.63,264.02,260.96,282.95
2022-10-28 22:15:27.210000,L9,320.09,246.89,249.91,260.50,251.42,260.53,257.23,281.13
2022-12-06 22:21:13.854000,L9,206.84,210.96,214.60,217.40,219.91,219.47,223.02,241.12
2022-12-30 22:21:12.462000,L8,200.65,197.70,203.79,212.84,211.78,213.16,210.14,
2023-01-07 22:21:14.460000,L9,230.40,232.43,228.86,239.42,236.35,237.91,239.92,256.98
2023-01-08 22:15:00.142000,L8,221.64,218.28,223.68,230.06,228.05,231.87,223.47,248.68
2023-01-08 22:15:24.110000,L8,198.92,200.09,204.85,215.02,211.34,213.31,210.19,232.23
2023-01-15 22:21:05.646000,L8,195.69,196.12,201.17,211.21,210.44,211.10,210.11,230.54
2023-02-17 22:15:01.258000,L9,207.32,212.11,206.82,222.79,220.12,225.92,215.18,238.43
2023-02-17 22:15:25.217000,L9,205.53,211.30,205.88,222.36,218.03,225.24,212.15,237.89
2023-02-24 22:21:03.459000,L9,205.39,212.61,213.91,224.57,220.74,224.15,218.34,238.45
2023-03-05 22:14:49.135000,L9,204.54,210.48,218.93,223.25,220.16,224.37,217.35,238.92
2023-05-24 22:14:28.875000,L9,,183.98,179.02,202.86,193.54,199.95,209.23,
2023-06-01 22:14:18.988000,L8,,182.40,179.22,203.13,193.73,194.49,206.19,
2023-09-04 22:20:46.451000,L9,192.02,205.05,197.67,207.72,203.27,206.03,211.36,234.17
2023-09-05 22:14:34.496000,L8,191.07,193.79,193.43,206.34,201.90,200.93,207.09,231.46
2023-09-29 22:15:02.542000,L9,,,176.04,185.93,221.54,256.97,250.37,283.50
2023-10-22 22:21:02.157000,L9,205.33,216.68,212.39,222.21,215.69,218.62,222.03,241.84
2023-11-24 22:14:51.719000,L8,203.23,206.59,208.52,215.46,213.42,215.49,220.08,237.33
2023-11-24 22:15:15.682000,L8,203.28,206.39,208.73,215.84,213.59,215.92,219.86,237.96
2023-12-09 22:21:02.419000,L9,210.73,218.17,220.35,227.69,224.70,229.01,225.47,246.77
2024-01-26 22:21:02.147000,L9,199.51,192.70,,,,,,
2024-01-27 22:14:37.376000,L8,241.61,228.68,231.20,239.25,241.32,244.79,239.41,268.67
2024-02-04 22:14:55.450000,L9,197.70,199.69,200.18,211.74,205.10,207.73,201.29,
2024-02-28 22:14:59.894000,L8,184.95,181.06,185.74,197.22,191.96,194.37,182.86,
2024-03-22 22:20:30.323000,L8,190.34,190.94,194.19,203.19,202.50,205.71,198.65,
2024-07-12 22:20:12.667000,L8,175.30,,,,,,,
2024-08-05 22:20:18.332000,L9,189.74,196.74,199.35,209.98,208.02,208.62,216.41,235.93
2024-08-13 22:20:26.422000,L8,189.71,194.84,197.53,210.99,205.01,206.99,213.75,235.16
2024-09-07 22:14:54.773000,L8,190.87,189.48,195.18,206.86,201.06,195.51,,
2024-09-22 22:20:32.853000,L9,193.77,192.33,202.37,207.18,197.81,202.22,208.37,
2024-10-09 22:14:33.271000,L8,194.05,196.05,202.70,211.03,203.45,206.43,203.10,
2024-10-16 22:20:51.445000,L8,205.75,213.79,217.37,221.15,218.94,218.69,225.74,245.80
2024-10-24 22:20:57.649000,L9,209.62,214.09,218.64,220.57,222.41,219.91,234.95,246.34
2024-11-10 22:14:37.391000,L8,208.02,220.53,214.83,223.45,220.79,224.01,229.93,247.83
2024-11-10 22:15:01.354000,L8,202.43,213.42,206.86,214.45,211.94,215.46,222.44,238.87
2024-11-17 22:20:50.529000,L8,202.59,209.95,207.86,213.18,209.68,214.13,218.45,240.47
2024-11-25 22:21:03.583000,L9,198.63,200.19,202.87,210.34,206.42,209.81,213.28,
2024-12-04 22:14:48.196000,L9,210.42,211.18,215.39,216.08,215.39,218.32,220.81,242.14
2024-12-27 22:20:57.717000,L9,206.84,212.07,207.17,217.29,213.05,218.12,222.11,242.34
2025-01-05 22:14:42.782000,L9,208.36,210.61,208.92,215.76,213.99,216.44,220.55,240.85
2025-01-05 22:15:06.749000,L9,214.86,218.18,220.04,227.13,232.18,231.00,234.17,251.50
2025-01-28 22:20:54.198000,L9,215.65,212.84,215.64,221.25,220.77,220.93,230.63,247.21
2025-01-29 22:15:04.183000,L8,209.51,213.57,200.96,202.68,145.30,194.08,180.47,222.92
2025-02-13 22:20:58.575000,L9,245.87,233.89,225.26,240.31,234.96,241.03,241.78,254.62
2025-03-01 22:20:51.126000,L9,249.05,244.91,250.44,245.80,231.77,243.34,242.16,264.28
2025-04-03 22:14:16.015000,L8,195.54,193.36,197.59,208.01,204.80,206.26,204.69,
2025-04-10 22:20:22.528000,L8,196.20,198.12,200.78,208.66,205.67,210.01,213.24,234.05
2025-06-22 22:14:19.462000,L8,276.77,273.16,261.27,264.94,267.22,274.58,286.92,342.50
2025-06-22 22:14:43.425000,L8,287.17,283.14,267.09,271.11,273.86,286.32,,
2025-07-15 22:20:37.213000,L8,,,,,,,,223.68
2025-07-16 22:14:24.715000,L9,,,,,,,,231.73
2025-08-25 22:14:39.643000,L8,187.21,180.95,188.66,200.29,197.76,199.95,196.32,
2025-08-25 22:15:03.602000,L8,213.81,232.51,232.51,239.30,241.14,245.48,244.78,273.23
2025-09-17 22:20:59.743000,L8,194.71,199.32,183.63,209.40,205.53,213.27,211.95,
2025-09-18 22:14:49.542000,L9,196.19,202.31,201.41,210.92,205.61,210.67,212.19,236.62
2025-10-11 22:21:09.442000,L9,206.33,214.46,217.37,220.66,220.00,219.95,231.38,247.52
2025-11-13 22:14:52.318000,L8,201.22,203.47,204.04,209.44,208.72,211.54,215.92,
2025-11-13 22:15:16.286000,L8,206.08,212.74,213.24,220.31,215.70,217.82,225.69,240.60
2025-11-21 22:15:19.150000,L9,210.79,223.19,227.25,231.77,234.87,237.02,240.99,258.31
