dates,satname,nzd0501-0000,nzd0501-0001,nzd0501-0002,nzd0501-0003,nzd0501-0004,nzd0501-0005,nzd0501-0006,nzd0501-0007
2021-08-14 22:14:45.391000,L8,330.73,321.36,340.30,334.69,328.96,331.19,,
2021-08-30 22:14:49.951000,L8,334.67,322.89,343.38,336.25,332.57,333.05,,
2021-09-22 22:21:05.391000,L8,367.13,339.38,348.48,344.13,344.02,343.07,331.02,326.68
2021-11-18 22:14:56.496000,L8,330.39,322.76,340.02,333.84,333.46,334.78,,
2021-12-12 22:14:55.412000,L9,381.67,375.55,364.04,355.63,354.42,350.76,354.17,358.24
2022-01-13 22:14:50.477000,L9,331.82,326.97,340.91,337.16,334.41,335.75,315.91,
2022-01-28 22:20:55.692000,L8,350.17,346.25,352.46,344.33,344.12,348.05,335.83,327.97
2022-02-06 22:14:44.088000,L8,345.68,351.94,352.41,349.41,338.49,343.82,326.75,332.99
2022-02-13 22:20:52.491000,L8,349.04,347.67,353.28,346.67,346.43,349.10,337.51,331.13
2022-02-22 22:14:38.338000,L8,328.96,316.44,337.70,331.80,333.55,336.47,,
2022-03-02 22:14:37.725000,L9,333.89,328.05,343.28,336.56,337.01,336.69,315.55,
2022-04-02 22:20:31.499000,L8,340.84,340.16,349.73,342.93,342.35,343.57,331.05,
2022-04-10 22:20:41.030000,L9,326.58,321.10,337.17,331.75,330.64,331.48,,
2022-05-05 22:14:18.830000,L9,336.75,326.42,346.38,337.42,338.15,338.41,317.69,
2022-06-05 22:20:51.340000,L8,332.03,323.13,339.20,334.13,331.25,335.83,,
2022-06-14 22:14:46.889000,L8,339.28,328.20,341.86,335.76,336.89,339.68,317.41,
2022-07-15 22:20:36.379000,L9,334.01,320.05,337.22,333.70,329.69,331.58,,
2022-07-23 22:21:07.605000,L8,328.70,315.75,334.73,331.35,328.00,329.16,,
2022-09-10 22:14:51.402000,L9,372.71,337.83,346.23,341.74,337.32,341.72,319.57,
2022-10-19 22:21:14.754000,L9,338.23,334.05,345.32,341.20,337.08,342.22,320.76,
2022-12-14 22:21:16.750000,L8,343.28,338.92,346.79,341.67,341.78,346.26,330.26,
2022-12-30 22:21:12.462000,L8,336.18,335.64,344.79,339.15,337.32,341.81,321.78,
2023-02-17 22:15:01.258000,L9,,,,408.92,385.74,386.78,396.29,422.11
2023-02-24 22:21:03.459000,L9,330.65,325.33,340.96,336.97,333.67,336.73,317.30,
2023-06-08 22:20:12.046000,L8,,,,,364.71,439.73,396.10,390.86
2023-06-09 22:14:00.612000,L9,331.31,311.68,334.22,329.63,327.53,331.69,,
2023-07-11 22:14:12.102000,L9,328.19,,,,,,,
2023-09-29 22:14:38.579000,L9,351.06,327.80,336.64,333.06,334.42,336.94,323.21,
2023-10-22 22:21:02.157000,L9,369.75,343.51,354.01,345.78,346.14,350.61,344.48,348.51
2023-11-24 22:14:51.719000,L8,320.99,324.19,329.72,328.32,328.04,332.65,316.82,
2023-12-09 22:21:02.419000,L9,316.19,312.04,326.07,329.05,326.78,330.37,,
2023-12-10 22:14:45.117000,L8,340.54,334.96,344.92,340.34,341.27,344.42,330.21,328.91
2024-02-04 22:14:55.450000,L9,319.31,322.81,328.59,327.74,327.22,331.49,,
2024-02-12 22:14:41.937000,L8,325.37,327.61,333.27,335.17,331.47,335.89,316.76,
2024-02-19 22:20:51.302000,L8,316.58,320.62,328.08,327.49,327.24,331.80,,
2024-03-06 22:20:39.136000,L8,328.33,329.59,335.81,335.00,333.15,336.59,319.02,
2024-04-24 22:14:13.960000,L9,323.03,322.59,330.46,330.37,329.81,332.22,315.20,
2024-06-03 22:13:41.381000,L8,334.60,329.34,336.86,333.88,331.75,333.40,316.19,
2024-06-10 22:19:52.303000,L8,337.55,326.74,338.11,333.48,332.62,334.80,317.31,
2024-06-11 22:13:53.980000,L9,331.85,321.90,336.84,331.13,331.36,333.68,,
2024-06-19 22:13:49.014000,L8,336.38,323.41,336.93,334.52,329.82,333.75,,
2024-07-05 22:13:57.118000,L8,473.57,370.73,417.39,340.66,339.67,342.15,326.59,
2024-07-12 22:20:12.667000,L8,403.24,408.47,399.36,333.92,337.57,349.61,433.46,438.94
2024-08-05 22:20:18.332000,L9,318.35,316.20,328.71,327.11,323.42,327.44,,
2024-08-06 22:14:09.174000,L8,323.13,320.48,330.36,328.70,326.95,329.27,,
2024-08-13 22:20:26.422000,L8,320.07,316.30,328.66,325.96,322.57,327.18,,
2024-09-07 22:14:30.806000,L8,350.19,331.65,338.38,333.55,337.12,335.95,325.83,320.65
2024-09-22 22:20:32.853000,L9,368.88,336.95,342.57,340.22,337.14,339.41,329.07,
2024-09-23 22:14:30.418000,L8,324.99,320.45,330.41,325.88,325.85,330.08,,
2024-10-16 22:20:51.445000,L8,322.34,321.68,330.00,330.18,328.83,332.80,,
2024-10-24 22:20:57.649000,L9,320.77,,,,,,,
2024-11-10 22:14:37.391000,L8,324.36,321.71,331.49,325.57,328.18,332.63,,
2024-11-17 22:20:50.529000,L8,344.19,334.83,340.65,339.71,335.64,343.43,324.83,
2024-11-25 22:21:03.583000,L9,314.89,311.77,324.33,320.45,,,,
2024-12-04 22:14:48.196000,L9,322.90,321.19,328.41,331.05,328.54,332.74,,
2025-01-28 22:20:54.198000,L9,404.04,350.24,345.35,352.60,390.92,347.39,350.30,377.44
2025-03-01 22:20:51.126000,L9,324.40,323.19,332.67,332.46,331.45,335.45,315.46,
2025-04-03 22:14:16.015000,L8,323.43,317.99,332.65,324.50,327.17,331.09,,
2025-04-10 22:20:22.528000,L8,344.79,335.73,341.70,338.72,336.90,343.90,333.97,325.73
2025-04-11 22:14:29.386000,L9,328.78,324.16,334.97,328.48,331.43,334.48,320.63,
2025-05-04 22:20:29.330000,L9,323.67,321.02,330.89,326.94,327.37,331.09,,
2025-05-05 22:14:00.333000,L8,329.10,325.31,334.04,330.36,329.05,332.28,315.97,
2025-05-13 22:14:10.289000,L9,335.40,327.18,339.74,333.08,334.13,336.18,316.45,
2025-05-29 22:14:03.472000,L9,339.22,330.83,339.39,336.00,332.19,335.70,316.31,
2025-06-22 22:14:19.462000,L8,329.00,320.73,335.92,330.65,329.61,332.57,,
2025-06-29 22:20:32.772000,L8,329.41,320.20,331.54,330.27,327.37,330.89,,
2025-06-30 22:14:19.484000,L9,340.84,325.03,335.80,333.55,330.63,333.89,315.19,
2025-07-15 22:20:37.213000,L8,336.73,314.91,332.72,327.63,324.00,329.19,,
2025-07-23 22:20:39.223000,L9,321.63,312.23,326.87,321.73,320.34,327.16,,
2025-08-25 22:14:39.643000,L8,368.27,334.32,340.95,336.19,335.67,340.80,331.13,322.97
2025-09-02 22:14:47.227000,L9,359.10,327.33,334.39,331.92,329.35,334.11,320.63,
2025-09-17 22:20:59.743000,L8,329.31,323.14,335.50,329.02,331.74,334.06,318.15,
2025-09-18 22:14:49.542000,L9,333.77,324.41,331.55,327.22,328.90,333.68,318.89,
2025-10-11 22:21:09.442000,L9,399.62,335.20,338.66,337.48,336.90,342.02,329.99,326.83
2025-11-28 22:21:09.256000,L9,344.43,325.32,336.32,338.01,338.25,344.97,320.31,
