dates,satname,nzd0324-0000,nzd0324-0001,nzd0324-0002,nzd0324-0003,nzd0324-0004,nzd0324-0005,nzd0324-0006,nzd0324-0007,nzd0324-0008,nzd0324-0014,nzd0324-0015,nzd0324-0016,nzd0324-0017,nzd0324-0018,nzd0324-0019,nzd0324-0020,nzd0324-0021,nzd0324-0022,nzd0324-0023,nzd0324-0024,nzd0324-0025,nzd0324-0026,nzd0324-0027,nzd0324-0028,nzd0324-0029,nzd0324-0030,nzd0324-0031,nzd0324-0032,nzd0324-0033,nzd0324-0034,nzd0324-0035,nzd0324-0036,nzd0324-0037,nzd0324-0038,nzd0324-0039,nzd0324-0040,nzd0324-0041,nzd0324-0042,nzd0324-0043,nzd0324-0044,nzd0324-0045,nzd0324-0046,nzd0324-0047,nzd0324-0048,nzd0324-0049,nzd0324-0050,nzd0324-0051,nzd0324-0052,nzd0324-0053,nzd0324-0054,nzd0324-0055,nzd0324-0056,nzd0324-0057,nzd0324-0058,nzd0324-0059,nzd0324-0060,nzd0324-0061,nzd0324-0009,nzd0324-0010,nzd0324-0011,nzd0324-0012,nzd0324-0013
2006-09-17 21:48:42.941000,L5,,,371.23,374.30,378.19,371.86,368.57,346.05,343.47,373.08,401.53,385.87,386.55,381.47,377.48,359.97,366.16,363.99,360.18,355.09,347.09,366.40,372.68,371.43,354.74,369.38,352.48,337.00,331.99,332.76,340.71,356.86,379.66,397.04,370.65,357.32,348.41,340.78,354.15,338.50,344.01,343.68,340.48,340.57,332.83,316.46,319.07,309.25,306.96,326.55,309.87,311.05,306.46,302.93,304.19,293.96,290.54,332.61,289.87,,,330.85
2006-10-10 21:54:44.695000,L5,371.12,367.87,358.51,360.62,363.85,361.21,354.56,343.19,341.32,354.87,361.83,366.47,361.19,357.90,366.72,365.00,360.47,364.92,368.95,360.58,357.29,355.16,355.01,348.78,340.71,349.29,338.28,328.36,324.76,329.44,339.34,349.13,374.09,380.17,346.94,338.15,320.15,325.60,327.23,318.36,328.42,327.20,328.86,329.13,327.54,313.41,312.88,283.61,292.90,308.61,288.97,286.78,283.32,281.60,291.48,279.45,275.75,341.78,302.54,335.34,,295.80
2006-11-20 21:48:56.726000,L5,350.08,355.66,343.03,337.70,347.24,352.01,339.08,312.07,277.03,,,,,,,,,,,,,,,,,,,,,,,305.19,315.84,335.74,327.25,309.16,288.28,268.85,268.14,,,,,,,,,,,,,,,,,,,,,,,
2006-12-06 21:49:29.117000,L5,,,,,,,,,,368.46,383.98,390.42,386.76,384.83,382.59,378.72,382.29,375.17,365.21,359.78,364.81,372.18,368.74,356.34,355.39,371.63,364.01,349.33,341.11,355.90,358.57,377.81,390.27,384.41,361.70,345.97,343.23,341.92,342.24,350.42,346.63,350.21,347.27,347.07,347.83,337.29,335.92,327.64,335.98,334.99,318.15,310.70,304.36,301.26,301.99,292.10,290.68,,,,,354.12
2006-12-13 21:55:19.357000,L5,307.98,301.38,281.03,280.31,,,,,,,,,,,,,,,,,,277.61,284.67,262.81,266.43,269.43,255.05,,,,,,,,,,,,,,,,,,,,,,,,253.17,255.17,235.10,256.90,264.07,257.50,,,,,,
2007-01-30 21:55:36.438000,L5,,,358.10,365.32,373.50,357.01,324.13,321.11,309.85,357.46,363.01,366.70,359.34,360.10,356.13,333.77,344.34,348.71,348.93,345.84,347.00,,,,,367.34,353.04,317.73,293.70,312.18,330.08,347.62,385.96,389.23,376.56,354.69,332.77,345.55,331.81,320.40,307.69,311.13,323.20,323.46,311.85,302.10,305.12,279.77,290.01,311.17,298.62,297.83,288.47,290.83,295.44,290.51,289.53,249.06,,,,
2011-01-02 21:44:23.135000,L5,,393.82,353.89,360.38,367.50,349.62,322.97,318.87,310.50,352.84,358.64,351.88,351.78,350.16,341.92,337.96,350.45,350.30,355.41,354.72,360.81,367.70,373.84,354.66,353.39,353.27,343.15,301.79,286.41,312.15,331.21,342.99,407.50,,356.15,347.59,332.16,336.67,334.06,316.96,307.11,314.77,325.11,325.63,314.99,305.19,312.85,278.87,295.19,314.11,296.09,300.92,292.10,293.32,295.75,285.06,282.45,256.76,,,,
2011-01-25 21:50:35.036000,L5,363.14,358.41,346.56,348.21,361.15,353.30,335.28,330.38,330.47,342.51,349.54,344.51,344.60,350.97,354.84,344.53,351.94,356.72,361.69,356.46,349.63,349.24,351.23,342.01,331.84,337.71,338.57,320.73,310.32,326.56,335.66,341.60,361.37,359.32,337.17,325.18,317.24,318.48,319.79,319.84,315.72,317.68,318.66,318.96,312.24,303.56,297.23,274.04,290.06,296.98,281.38,280.19,273.20,273.34,280.79,263.36,268.26,273.39,273.19,,,
2011-10-24 21:48:35.845000,L5,,,380.45,385.55,395.98,345.83,328.17,322.09,315.26,349.66,357.90,349.85,342.64,344.64,347.47,339.81,341.78,343.69,359.44,359.08,358.68,,,,,,351.10,306.52,296.48,310.13,350.53,,,,359.28,347.90,328.99,324.35,321.46,312.32,297.40,312.84,319.52,320.96,323.20,309.15,304.21,278.76,296.80,308.54,297.83,297.68,291.24,287.68,290.52,281.00,274.59,257.58,267.32,,,
2013-05-15 21:56:27.145000,L8,,,,,,,,,,,,,,294.43,312.06,298.79,311.21,312.91,316.51,314.64,315.32,314.79,314.23,302.06,306.85,258.87,,,,,280.80,305.60,328.73,325.48,308.59,297.18,284.12,281.43,266.05,269.25,,,,,,,,,,,,,,,,,,,,,,
2013-05-31 21:56:31.642000,L8,352.34,346.34,305.51,306.75,340.38,320.64,,,,344.27,349.40,358.63,334.06,341.97,361.75,390.17,388.66,394.29,386.96,342.77,347.66,344.42,348.08,333.95,341.62,330.51,326.77,305.76,311.96,319.56,322.16,334.45,361.16,358.25,347.57,332.11,325.75,330.11,329.62,317.07,327.20,337.25,340.74,330.22,329.26,316.83,305.83,275.08,312.67,310.45,296.36,295.56,292.97,292.23,297.70,284.10,278.05,,,,,
2013-05-31 21:56:55.601000,L8,,,,,,,,,,312.81,304.94,312.33,315.74,314.55,319.23,308.02,317.28,319.95,323.84,321.54,322.63,325.29,324.12,309.21,313.85,306.37,257.07,,,231.84,292.32,312.32,336.57,332.81,315.60,302.91,292.09,289.05,279.43,281.26,281.73,286.84,,,,,,,,269.31,273.49,258.28,251.50,266.06,,,,,,,,
2013-06-07 22:02:40.903000,L8,361.58,372.47,301.51,294.15,326.46,311.24,,,,323.94,329.71,330.65,326.22,325.08,330.17,323.24,332.58,331.40,335.27,333.55,333.49,333.96,334.89,317.82,330.77,323.08,318.41,289.24,295.61,310.26,316.70,337.04,358.13,361.01,336.72,321.56,319.73,330.20,318.02,304.70,294.86,301.74,329.48,316.18,306.99,296.34,295.69,270.56,300.35,310.87,296.46,293.82,289.59,288.12,291.63,286.63,274.73,,,,,
2013-06-23 22:02:34.637000,L8,389.30,370.67,307.47,339.42,362.38,343.35,,345.62,357.19,363.19,371.15,380.98,374.86,376.23,381.58,372.79,367.15,364.59,359.59,365.13,371.29,369.88,363.25,342.65,360.18,352.37,345.18,324.66,337.84,347.38,341.78,359.68,373.94,407.20,347.01,339.47,344.28,339.47,344.85,360.88,366.12,356.97,345.07,350.83,346.04,336.49,329.85,316.29,336.78,342.22,329.52,340.84,362.53,363.49,350.40,321.99,326.52,345.45,330.21,344.58,360.06,289.26
2013-07-18 21:56:26.327000,L8,,,,,,,,,,,,,,,307.73,299.56,312.91,316.10,319.08,315.31,317.46,322.03,318.92,297.98,308.05,244.25,,,,,276.56,303.37,328.45,321.96,308.24,296.92,285.65,284.24,268.18,,,,,,,,,,,,,,,,,,,,,,,
2013-07-18 21:56:50.290000,L8,,,,,,,,,,307.80,303.86,309.59,310.18,307.93,312.10,305.70,315.58,318.38,321.63,318.82,320.74,324.54,322.59,304.49,312.26,301.97,296.13,,,,292.06,309.80,334.76,329.53,313.78,300.71,290.14,290.97,274.29,281.44,280.12,284.90,,,,,,,,274.60,273.23,271.05,251.43,263.67,,,,,,,,
2013-07-25 22:02:37.865000,L8,349.04,343.99,309.47,345.13,343.52,326.75,262.05,,,340.45,341.32,338.92,337.19,337.57,340.85,346.77,345.41,352.78,349.46,339.83,345.18,340.17,342.20,322.80,334.94,333.15,329.07,300.25,310.28,323.37,327.02,338.70,358.26,363.09,332.75,325.78,331.37,337.01,340.57,349.81,334.12,332.68,328.19,332.11,331.19,301.89,319.32,323.44,306.41,314.63,303.20,296.89,294.67,295.65,301.07,289.29,285.18,,,,,
2013-10-06 21:56:21.607000,L8,317.37,312.57,301.95,307.94,311.78,301.49,277.29,,,,,,,,,,,,,,,,,,,,,,,,291.35,306.99,334.59,329.58,313.37,297.72,286.18,282.63,272.11,276.18,279.41,278.96,,,,,,,,267.23,253.69,247.47,245.94,256.85,,,,,,,,
2013-10-06 21:56:45.562000,L8,315.14,309.28,300.23,306.90,306.45,298.41,,,,,,,,,,,,,,,,,,,,,,,,,288.35,304.82,332.58,328.90,311.91,295.93,284.39,280.96,270.05,269.19,278.51,278.12,,,,,,,,,,,,,,,,,,,,
2013-10-29 22:02:22.230000,L8,339.94,334.67,314.29,322.74,328.76,340.74,308.32,303.84,296.98,322.51,329.85,328.21,322.90,327.25,328.45,319.45,323.96,329.64,332.83,330.78,330.22,332.04,330.30,318.36,325.15,324.08,310.12,284.81,274.94,297.22,309.66,326.19,348.82,343.60,327.36,305.01,303.56,307.08,305.79,293.08,292.62,296.06,311.75,314.28,307.62,295.58,292.41,269.50,295.08,304.30,293.37,291.78,287.27,281.59,288.20,278.13,274.24,246.94,,,,
2013-11-14 22:02:21.400000,L8,356.80,360.40,370.62,373.85,376.87,349.49,319.63,303.81,295.31,324.15,329.22,326.93,325.44,330.14,334.37,315.90,322.53,328.25,331.69,332.98,331.90,334.61,332.65,322.88,326.69,325.37,311.49,279.64,268.51,295.72,311.93,325.06,350.73,342.88,332.00,311.79,305.48,305.27,303.56,291.75,290.79,296.47,317.83,317.86,313.53,295.61,294.01,270.15,293.86,307.62,292.51,292.16,287.08,286.34,293.78,282.64,275.42,,,,,
2013-11-23 21:56:03.944000,L8,346.41,339.89,322.40,330.74,330.48,336.98,313.87,307.90,296.95,324.85,331.49,330.67,327.47,329.18,328.75,320.68,328.43,330.82,334.22,335.91,335.10,338.33,337.88,323.44,327.62,326.31,314.95,292.56,298.42,310.57,316.64,329.40,354.92,359.08,336.09,315.70,311.28,316.94,311.22,298.28,297.07,299.09,315.60,314.03,310.35,295.94,300.69,268.66,294.69,308.33,291.83,288.80,289.71,286.01,298.75,280.95,276.08,255.64,,,,
2013-11-23 21:56:27.903000,L8,344.86,338.65,321.28,329.73,329.69,336.64,313.27,306.76,296.00,324.34,330.82,329.91,326.29,327.98,327.79,319.72,327.49,329.83,333.60,335.21,334.21,337.13,336.85,322.20,326.76,325.70,314.18,291.19,295.64,308.08,314.29,328.63,354.56,358.51,335.40,314.73,310.17,315.67,310.02,297.12,296.40,298.44,315.25,313.43,309.74,294.87,300.03,267.96,293.88,307.70,291.28,288.37,289.58,285.67,298.69,280.54,275.31,254.90,,,,
2013-11-30 22:02:16.559000,L8,360.55,361.77,315.25,325.35,336.91,340.83,317.73,302.59,292.38,326.47,326.42,322.85,323.06,328.85,326.69,317.43,322.52,328.44,332.23,331.60,330.45,334.12,327.01,318.98,321.37,321.79,308.46,259.64,294.59,296.50,310.14,326.26,349.45,345.16,330.84,311.75,307.02,308.77,302.94,293.94,292.76,299.28,314.17,313.54,307.03,284.42,297.18,262.88,293.71,303.84,291.50,290.75,288.45,283.19,293.00,277.78,137.26,244.42,,,,
2014-02-11 21:55:20.778000,L8,339.75,,,,373.03,351.92,304.38,299.82,290.52,322.13,324.60,322.44,320.06,327.52,335.59,312.45,322.51,323.19,331.24,325.47,329.71,334.16,333.94,319.00,318.21,319.90,307.06,,242.63,283.25,309.96,327.05,345.50,343.02,328.09,307.58,303.32,306.95,300.50,292.67,293.30,297.09,316.79,316.58,311.09,292.77,297.26,266.13,291.21,307.22,290.97,289.03,284.73,284.05,294.62,275.96,271.64,,,,,
2014-02-11 21:55:44.728000,L8,,,,,375.77,358.28,323.13,304.73,296.11,326.88,328.54,325.91,323.50,344.79,342.43,318.87,328.53,328.08,335.26,330.44,335.20,336.99,337.58,324.78,322.69,323.74,311.89,261.53,293.65,300.84,315.42,331.75,349.54,352.43,332.59,313.79,307.98,313.00,310.65,298.04,298.46,301.44,326.16,323.03,323.16,298.66,308.91,272.01,296.93,311.31,295.55,294.07,291.46,287.77,300.22,279.89,276.39,,,,,
2014-03-06 22:01:13.234000,L8,314.41,306.34,294.29,300.38,300.54,298.56,,,,,,277.10,293.00,297.64,304.08,290.61,312.70,312.07,317.57,315.06,314.79,311.06,310.44,303.52,,,,,,,283.26,300.16,319.47,317.87,305.61,289.83,278.61,277.52,263.16,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31 21:55:05.499000,L8,335.06,325.80,309.50,314.97,323.18,317.13,291.90,300.77,295.43,322.39,326.49,323.72,321.54,326.47,327.35,324.06,329.52,329.69,332.94,335.04,335.96,338.15,334.13,321.45,327.21,327.02,316.58,288.66,307.91,303.83,314.03,329.68,351.57,344.78,331.18,319.04,311.25,315.25,306.95,295.64,296.12,299.20,313.91,309.01,304.26,294.84,296.60,269.20,294.62,306.59,295.73,292.51,289.09,282.77,290.78,275.10,268.87,243.10,,,,
2014-05-02 21:54:10.285000,L8,353.74,341.84,298.53,317.34,343.38,335.88,289.72,330.32,308.46,346.85,360.18,331.34,330.18,338.95,344.37,350.49,349.19,337.71,348.98,346.49,351.07,340.75,346.33,328.31,332.25,334.26,324.86,304.01,309.24,322.32,331.17,342.48,361.80,361.96,336.63,324.09,326.46,333.07,335.35,326.92,331.50,329.94,321.56,318.79,320.69,313.23,309.67,275.38,297.50,311.00,298.47,292.12,293.43,290.33,292.79,279.18,282.29,262.97,267.60,,,
2014-05-02 21:54:34.240000,L8,,,,,,,,,,309.00,303.80,308.76,310.31,310.63,312.92,306.98,315.81,318.44,322.35,320.49,321.72,325.15,322.93,307.78,312.32,305.63,296.88,,,243.87,296.20,310.32,334.08,332.64,314.80,299.42,289.82,284.25,275.77,281.40,281.53,280.43,,,,,,,,265.56,265.39,280.27,247.26,260.59,,,,,,,,
2014-05-18 21:53:59.589000,L8,350.18,343.48,308.86,316.95,342.90,337.16,265.53,316.50,309.69,348.59,352.29,334.46,336.04,345.76,340.56,354.28,346.65,351.54,353.32,352.14,344.86,342.03,345.80,329.83,334.48,331.18,329.45,308.17,321.01,323.09,328.24,344.17,358.03,365.74,341.03,321.64,325.33,332.63,332.17,327.64,326.91,330.08,325.65,324.57,324.32,307.89,305.96,276.70,311.48,311.27,297.89,294.97,287.96,290.95,293.95,284.55,275.73,263.01,,,,
2014-05-18 21:54:23.552000,L8,349.73,342.86,308.10,316.80,342.60,336.86,265.26,316.78,309.42,348.46,352.07,333.71,335.28,345.41,340.13,354.34,346.50,350.62,352.64,351.85,344.40,341.48,345.18,329.51,334.07,330.51,328.90,307.66,321.15,322.63,327.38,343.86,357.62,365.70,340.75,321.17,325.28,332.37,331.89,327.50,326.68,329.75,325.46,324.42,324.29,307.81,305.94,276.61,311.53,311.29,297.92,295.14,288.32,291.14,294.15,284.82,276.28,262.33,,,,
2014-05-25 22:00:10.718000,L8,347.99,339.28,311.53,318.64,329.52,317.36,287.24,305.10,308.37,327.32,335.11,328.69,328.51,338.06,345.43,349.50,335.91,342.98,338.91,338.39,350.51,345.22,341.64,326.28,369.68,,,,,,,,,,367.10,370.72,352.46,336.77,320.11,348.40,301.71,332.64,336.51,325.11,321.73,309.35,314.04,273.45,341.57,359.59,308.33,300.28,330.56,306.26,302.81,280.05,278.46,261.62,,,,
2014-06-03 21:54:06.357000,L8,,,,,,,,,,,,,,,,,,,286.45,331.82,330.48,329.94,322.02,255.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-19 21:54:11.305000,L8,344.77,340.51,308.57,309.36,331.31,318.36,,,,348.91,341.22,333.63,331.16,334.85,346.51,331.40,346.50,345.98,347.66,348.10,345.51,347.98,339.85,328.19,333.98,329.18,323.42,308.35,327.44,334.27,325.91,342.47,359.41,361.13,341.49,323.91,324.32,323.59,324.97,312.09,307.01,325.92,332.32,313.79,310.12,301.23,299.51,274.29,304.14,312.48,298.44,293.15,288.07,287.95,294.23,281.84,274.35,,,,,
2014-06-19 21:54:35.268000,L8,342.78,338.76,306.66,307.18,328.86,316.01,,,,347.38,339.17,331.79,329.58,333.65,343.02,330.39,345.38,345.06,344.30,344.09,344.37,345.83,338.48,326.41,332.23,328.13,321.76,305.32,326.79,333.38,323.79,340.93,358.38,359.89,340.19,322.16,321.94,322.07,323.89,309.90,305.59,325.07,331.41,313.08,308.95,299.88,299.16,273.30,304.03,312.17,298.20,293.53,288.22,288.29,294.32,282.29,274.84,,,,,
2014-07-05 21:54:17.655000,L8,348.21,343.13,306.36,303.36,333.02,319.17,,,,350.57,351.58,334.88,333.24,338.96,336.61,332.34,341.11,340.76,342.85,348.28,344.80,348.94,341.77,323.50,334.17,328.03,324.38,307.87,315.19,322.10,327.33,335.49,358.89,365.67,340.82,326.75,332.91,338.51,341.90,343.97,305.71,337.10,326.88,321.22,323.16,304.60,301.36,279.62,303.38,314.04,298.83,300.04,293.18,294.98,303.31,284.97,283.36,,,,,
2014-07-05 21:54:41.613000,L8,346.13,340.08,304.82,300.16,329.94,316.50,,,,331.41,343.89,331.45,329.77,335.57,334.70,330.21,339.02,338.45,340.74,344.64,342.86,345.23,339.88,321.84,331.92,326.41,321.58,302.13,311.20,319.41,323.09,332.42,356.95,362.25,339.31,322.62,331.00,335.95,339.69,303.30,303.64,303.25,325.75,319.72,320.14,302.23,297.86,277.15,302.08,312.86,297.53,297.75,292.42,293.83,302.14,283.00,281.06,,,,,
2014-08-13 22:00:42.730000,L8,349.53,346.75,314.36,340.21,340.70,331.97,324.67,341.03,340.31,352.48,351.67,348.60,346.08,350.04,338.58,341.51,347.90,347.24,370.52,377.60,346.97,346.48,351.64,332.10,347.48,341.86,331.94,316.00,327.15,334.83,327.67,337.32,367.57,365.12,342.63,332.29,335.20,337.17,333.48,346.01,338.60,331.47,327.49,325.09,325.30,319.58,314.37,303.55,313.82,315.30,307.04,300.54,294.90,298.12,302.13,292.40,290.73,264.25,265.80,,,303.76
2014-09-07 21:54:36.706000,L8,365.82,369.64,371.05,371.17,369.34,319.70,294.13,305.85,297.51,325.81,332.44,328.24,325.98,326.37,329.02,322.66,328.18,329.97,335.09,333.45,336.63,335.95,338.35,321.09,328.26,324.56,314.19,289.51,259.55,302.83,316.23,329.34,352.64,353.04,333.20,315.55,309.86,314.62,313.05,294.17,294.30,299.28,316.29,317.53,304.98,295.79,292.00,267.48,292.62,310.68,298.82,292.54,289.27,285.18,289.91,277.48,272.27,245.03,,,,
2014-09-07 21:55:00.661000,L8,364.73,369.12,370.60,370.56,333.11,319.11,293.39,305.00,296.76,325.34,331.89,327.64,325.52,325.24,328.12,321.94,327.42,329.31,334.37,332.87,335.77,335.45,337.57,319.99,327.46,324.16,313.43,289.01,258.68,302.85,315.57,328.87,352.63,352.80,332.65,314.94,309.83,314.16,312.27,294.06,293.98,298.90,315.42,317.24,304.57,295.15,291.56,267.00,292.73,310.45,298.66,292.58,289.23,285.38,290.10,277.66,272.62,244.50,,,,
2014-09-23 21:54:33.372000,L8,381.03,341.47,313.76,326.74,346.94,347.87,309.06,318.32,304.38,333.41,337.89,330.67,333.81,332.72,338.84,328.38,330.78,338.50,341.75,338.79,340.55,337.98,340.23,349.87,333.84,326.73,317.30,300.19,302.42,312.97,323.34,335.78,354.71,363.86,344.28,319.23,334.19,327.31,323.04,294.46,296.59,324.15,321.97,320.86,318.82,302.19,302.63,279.34,302.45,314.65,301.39,297.01,292.97,292.78,296.91,284.80,282.20,,,,,
2014-09-23 21:54:57.339000,L8,379.97,341.02,312.07,324.48,344.47,347.24,308.06,316.45,302.31,330.15,335.96,329.90,332.32,331.47,337.79,326.97,328.49,336.95,337.86,337.23,338.46,336.68,339.39,349.13,331.69,325.72,316.01,298.00,300.04,311.90,320.69,333.77,354.55,363.04,342.95,318.37,332.06,326.51,321.19,293.69,294.26,317.32,320.62,319.55,317.39,300.89,300.70,277.61,300.91,313.34,300.02,295.21,291.93,291.52,296.09,283.93,280.68,,,,,
2014-10-25 21:54:40.727000,L8,340.49,335.56,318.02,325.81,330.25,341.71,310.43,305.61,297.90,324.62,329.21,328.78,325.04,336.00,334.83,320.74,324.09,327.34,332.42,331.39,330.83,332.70,331.01,321.96,323.32,324.53,315.68,264.38,295.74,300.86,319.39,336.96,356.54,356.25,335.66,331.11,312.50,371.06,350.81,301.34,302.40,300.14,311.49,312.26,314.08,303.79,298.08,270.85,327.10,307.44,296.31,291.97,289.62,285.44,292.10,278.24,273.57,241.34,,,,
2014-10-25 21:55:04.686000,L8,341.04,336.61,317.52,326.12,330.65,343.09,311.67,306.34,298.35,324.32,328.79,328.71,325.04,337.34,335.19,319.59,323.31,327.19,332.28,330.84,330.11,332.46,331.04,321.59,323.41,324.19,315.93,285.64,296.85,301.91,320.43,338.58,357.15,358.87,336.97,332.71,319.56,372.78,350.48,301.25,303.29,300.34,311.29,314.52,314.11,305.86,297.93,271.06,327.77,307.38,296.78,291.81,290.02,286.30,292.92,279.57,275.35,,,,,
2014-11-01 22:00:50.529000,L8,340.24,335.72,313.73,325.29,334.64,343.27,307.10,306.39,295.99,324.20,328.18,328.84,325.18,337.68,333.87,319.93,327.19,330.58,333.02,332.15,329.77,334.20,330.55,321.00,324.76,325.83,314.31,293.06,300.14,303.85,312.95,332.30,355.43,349.51,329.50,311.94,307.52,312.94,311.55,294.49,295.28,296.83,312.89,309.65,309.46,298.45,296.36,268.46,293.94,305.20,291.66,290.84,286.07,283.38,286.02,276.74,274.60,246.11,,,,
2014-11-17 22:00:50.637000,L8,,,,,,,,,,,,,,,,,301.46,329.09,323.72,319.14,320.12,319.14,316.23,309.00,312.51,311.38,308.36,291.51,295.60,303.33,311.03,331.84,355.10,356.08,332.09,316.12,310.21,314.80,315.52,293.55,292.63,296.52,315.39,318.09,315.06,300.38,295.95,270.16,293.83,308.09,292.25,291.83,287.16,285.47,291.65,278.92,276.36,,,,,
2015-01-04 22:00:41.874000,L8,379.95,335.84,316.07,322.31,361.21,351.01,308.59,303.71,294.38,325.96,327.68,327.81,324.62,323.44,324.83,322.04,330.68,349.15,334.74,334.03,331.63,334.49,329.56,316.82,355.42,324.09,312.14,292.04,303.14,314.62,316.06,331.31,353.92,360.50,330.86,315.18,310.31,312.32,311.82,296.80,300.63,301.32,315.89,315.70,310.18,292.09,297.46,273.78,296.31,309.66,292.30,345.79,285.22,280.67,290.60,279.77,278.94,243.54,,,,
2015-03-09 22:00:18.465000,L8,378.49,372.19,342.88,348.32,351.06,381.39,,,,360.18,361.56,366.73,370.35,372.11,375.91,356.86,364.13,370.55,375.49,363.37,367.61,360.69,,,,,,,,,,355.98,382.22,367.88,344.75,340.62,337.06,346.65,355.30,359.26,350.17,344.05,340.09,347.65,346.15,340.35,328.43,324.12,326.97,319.24,309.03,306.89,307.56,297.84,307.14,294.75,295.14,,,,,
2015-04-03 21:53:50.839000,L8,,,346.52,350.12,331.42,357.36,281.14,307.22,298.92,326.42,354.05,354.12,327.60,353.49,357.30,365.90,341.28,348.21,350.16,360.11,344.44,346.33,355.22,334.72,358.98,322.25,318.04,306.51,316.60,310.69,352.39,326.55,349.24,354.26,346.16,342.84,328.83,315.64,324.63,323.22,321.93,329.93,338.19,324.52,309.49,325.31,295.61,273.73,298.39,309.90,291.35,290.98,288.82,283.24,291.35,279.22,272.96,247.82,,,,341.06
2015-04-03 21:54:14.789000,L8,338.61,337.10,310.97,318.77,323.65,313.93,269.35,298.44,291.09,320.45,327.58,323.80,320.28,325.18,323.67,317.22,330.02,328.23,333.27,333.05,330.83,334.89,332.55,321.92,317.79,313.68,309.63,265.63,300.02,302.12,311.75,320.30,341.82,340.16,319.30,337.68,303.93,304.61,305.34,298.78,303.86,304.59,311.62,306.78,299.79,285.26,287.50,265.17,293.70,304.83,284.41,286.88,283.51,280.18,287.44,275.55,269.83,,,,,
2015-04-19 21:53:50.674000,L8,348.25,345.31,309.05,316.70,360.48,357.72,277.01,309.92,301.80,327.96,333.28,326.93,321.53,323.11,326.73,316.32,325.78,329.58,333.93,333.92,334.79,335.73,337.48,325.66,326.30,323.99,316.72,303.01,307.85,313.78,330.07,331.19,352.85,361.20,348.35,337.54,330.48,334.13,321.32,300.24,303.84,302.70,332.99,314.24,306.80,293.06,293.52,268.78,293.99,306.38,285.93,287.10,280.51,279.52,293.45,271.44,265.90,247.11,,,,
2015-04-19 21:54:14.629000,L8,349.84,346.60,311.08,319.50,367.67,359.68,278.63,311.36,304.38,330.23,337.69,328.12,322.62,324.24,328.07,318.09,331.25,332.63,334.93,336.50,339.16,336.69,338.79,326.62,329.08,326.22,318.57,308.35,311.93,316.61,331.40,333.03,354.13,363.26,349.56,337.71,336.09,336.37,320.50,302.75,305.16,303.61,334.17,315.25,313.45,295.76,295.39,270.68,295.02,307.23,287.72,287.90,282.74,280.40,295.94,272.03,131.21,249.30,,,,
2015-05-05 21:53:36.670000,L8,,,,,,,,,,322.86,327.34,324.64,319.45,319.41,319.74,308.94,320.42,319.78,320.11,314.45,316.01,317.19,308.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05 21:54:00.633000,L8,329.36,314.45,313.30,320.67,326.60,319.15,270.16,307.00,298.61,326.62,332.27,328.33,322.17,322.86,322.45,312.81,324.91,323.67,324.21,318.97,321.38,324.38,319.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.26,,,,
2015-05-12 21:59:40.983000,L8,342.14,338.48,306.26,313.81,328.31,317.83,,,,330.88,333.48,328.45,327.35,331.27,333.98,322.63,345.25,336.72,337.08,338.94,342.59,344.33,343.66,316.94,324.74,321.88,318.17,305.46,306.28,307.20,317.37,330.13,353.94,359.86,333.33,330.70,325.51,326.17,325.24,295.75,343.16,336.19,333.40,316.59,323.88,284.45,296.77,271.04,301.43,310.79,295.57,293.51,290.82,285.27,298.39,276.75,275.13,,,,,
2015-05-21 21:53:31.594000,L8,353.30,346.22,327.88,338.37,336.33,325.43,290.64,320.73,325.27,352.38,354.73,341.56,344.50,349.77,351.59,351.34,373.13,341.73,344.38,345.33,346.21,350.52,355.70,332.93,336.69,330.41,327.91,320.35,319.04,334.15,336.64,349.33,369.14,366.91,353.10,338.56,336.96,334.22,333.86,349.26,347.19,338.51,340.99,336.16,343.03,332.06,321.41,309.65,316.16,320.90,305.00,302.72,299.62,297.71,296.57,285.53,281.88,258.79,,,,331.66
2015-05-21 21:53:55.557000,L8,,,,,,,,,,,,,,,309.23,296.92,314.73,317.95,321.39,318.63,321.03,323.69,320.94,303.52,,,,,,,,,,,305.55,298.13,286.83,282.67,274.51,280.91,277.30,282.42,,,,,,,,,,,,,,,,,,,,
2015-05-28 21:59:43.617000,L8,,,,,,,,,,,,,,,301.97,288.00,314.70,318.26,320.41,317.56,319.61,320.83,317.19,,,,,,,,,,,,303.91,295.41,282.17,279.97,268.31,271.46,,,,,,,,,,,,,,,,,,,,,,
2015-06-06 21:53:40.583000,L8,348.25,346.77,313.45,315.51,337.06,322.77,289.73,313.47,318.26,339.43,352.13,352.23,336.39,341.91,347.30,339.21,344.02,342.36,350.03,352.17,349.24,346.91,350.55,331.89,335.18,332.57,333.78,316.46,321.16,334.76,333.16,346.36,363.45,361.68,338.02,330.14,332.26,335.48,333.84,347.56,335.47,334.15,338.05,330.24,336.07,325.09,320.00,313.36,310.20,318.64,306.37,298.69,293.02,299.27,295.40,284.81,286.27,242.41,,,,288.17
