dates,nzd0324-0000,nzd0324-0001,nzd0324-0002,nzd0324-0003,nzd0324-0004,nzd0324-0005,nzd0324-0006,nzd0324-0007,nzd0324-0008,nzd0324-0014,nzd0324-0015,nzd0324-0016,nzd0324-0017,nzd0324-0018,nzd0324-0019,nzd0324-0020,nzd0324-0021,nzd0324-0022,nzd0324-0023,nzd0324-0024,nzd0324-0025,nzd0324-0026,nzd0324-0027,nzd0324-0028,nzd0324-0029,nzd0324-0030,nzd0324-0031,nzd0324-0032,nzd0324-0033,nzd0324-0034,nzd0324-0035,nzd0324-0036,nzd0324-0037,nzd0324-0038,nzd0324-0039,nzd0324-0040,nzd0324-0041,nzd0324-0042,nzd0324-0043,nzd0324-0044,nzd0324-0045,nzd0324-0046,nzd0324-0047,nzd0324-0048,nzd0324-0049,nzd0324-0050,nzd0324-0051,nzd0324-0052,nzd0324-0053,nzd0324-0054,nzd0324-0055,nzd0324-0056,nzd0324-0057,nzd0324-0058,nzd0324-0059,nzd0324-0060,nzd0324-0061,nzd0324-0009,nzd0324-0010,nzd0324-0011,nzd0324-0012,nzd0324-0013,satname
2014-06-19 21:54:11+00:00,336.105,325.20666666666665,305.305,310.415,324.48249999999996,311.35,278.715,307.3333333333333,300.41,336.6925,330.468,325.296,319.2583333333333,323.07,321.2275,314.384,329.95166666666665,330.96666666666664,334.84999999999997,333.545,333.00666666666666,333.56,331.78833333333336,319.2583333333333,326.13599999999997,323.35,315.644,291.6775,312.5025,309.2533333333333,310.51,326.425,345.34999999999997,341.77,325.134,311.2716666666667,306.2183333333333,307.70666666666665,310.102,302.962,302.00600000000003,307.41400000000004,324.51,317.6,315.46500000000003,300.655,302.745,273.05,301.7925,310.4125,290.6,290.99399999999997,289.145,282.006,294.79499999999996,280.345,273.835,253.055,,,,,L8
2014-07-05 21:54:17+00:00,336.105,325.20666666666665,305.516,309.004,326.18999999999994,313.305,278.715,307.3333333333333,300.41,339.46799999999996,333.9866666666667,326.8933333333334,321.2557142857143,325.7183333333333,324.304,317.37666666666667,331.54571428571427,332.36571428571426,335.99285714285713,335.65000000000003,334.6914285714286,335.75714285714287,333.2142857142857,319.8642857142857,327.47499999999997,324.13,317.09999999999997,294.91600000000005,313.04,312.465,312.91285714285715,327.71999999999997,347.2842857142858,341.77,327.74833333333333,313.48285714285714,310.0314285714286,312.10714285714283,315.4016666666667,309.7966666666667,302.62333333333333,312.3616666666667,324.98400000000004,318.32399999999996,317.004,301.444,302.46799999999996,274.364,302.11,311.13800000000003,291.97166666666664,292.50166666666667,289.952,284.16833333333335,296.498,281.27000000000004,275.74,253.055,,,,,L8
2014-08-13 22:00:42+00:00,336.105,325.20666666666665,306.99,314.205,328.6083333333333,317.038,294.0333333333333,308.635,302.56000000000006,344.588,337.8416666666667,330.675,324.4814285714286,329.1928571428571,326.68333333333334,321.15,332.0483333333333,333.08,336.11499999999995,336.5183333333334,336.3728571428572,337.11285714285714,332.4866666666667,320.90999999999997,328.43199999999996,327.15,320.44166666666666,305.81000000000006,317.8875,316.34,314.66285714285715,328.5157142857143,346.90833333333336,339.10499999999996,326.78000000000003,316.1257142857143,313.92,315.56,319.20666666666665,317.7916666666667,309.31333333333333,317.3666666666667,325.25,318.736,317.432,305.628,303.56,280.672,305.488,311.93600000000004,293.88666666666666,293.58,290.64,285.8933333333334,296.88,283.772,278.60800000000006,256.7866666666667,265.8,,,303.76,L8
2014-09-07 21:55:00+00:00,343.33666666666664,334.64,309.53000000000003,316.96999999999997,334.0366666666667,321.148,293.8725,307.42333333333335,300.6266666666667,341.38000000000005,336.99142857142857,330.24142857142857,329.1271428571428,333.1357142857143,330.69,326.37166666666667,334.5016666666666,335.9533333333333,338.915,339.4866666666667,339.37,340.5971428571429,337.0083333333333,323.2628571428572,328.27,326.72285714285715,319.44,303.01000000000005,317.8875,312.9675,319.2785714285714,332.6171428571429,352.43499999999995,347.8375,332.188,319.7128571428571,318.38,320.7942857142857,318.2157142857142,314.40142857142854,307.1228571428572,314.7285714285714,323.6116666666667,318.4866666666667,315.28833333333336,303.88166666666666,301.56,278.3933333333334,303.3616666666667,311.68833333333333,294.56857142857143,293.4371428571429,290.405,285.82,295.75,282.75333333333333,277.61,253.715,265.8,,,303.76,L8
2014-09-23 21:54:57+00:00,343.33666666666664,336.76666666666665,309.9533333333334,318.22166666666664,334.0366666666667,321.148,296.71,309.68,301.0475,339.77571428571434,336.8625,330.19875,329.52625,332.9275,331.70428571428573,326.45714285714286,333.64285714285717,336.0957142857143,338.7642857142858,339.1642857142857,339.25625,340.1075,337.34857142857146,323.2628571428572,328.75857142857143,326.59749999999997,319.01125,302.2942857142857,314.318,312.754,319.455,332.76125,352.7371428571428,350.87800000000004,333.9816666666666,319.545,320.09,321.50875,318.5875,311.8125,305.515,315.0525,323.1842857142857,318.6385714285715,315.5885714285714,303.4542857142857,301.4371428571429,278.2814285714286,303.01142857142855,311.92428571428576,295.25,293.65875,290.62285714285713,286.5325,295.79857142857145,282.9214285714286,278.04857142857145,253.715,265.8,,,303.76,L8
2014-11-01 22:00:50+00:00,345.06333333333333,340.0733333333333,310.65833333333336,319.94166666666666,335.94666666666666,322.15250000000003,299.75,311.08500000000004,301.1875,340.03428571428566,341.82714285714286,333.99285714285713,332.7914285714286,337.7142857142857,335.9216666666667,329.01500000000004,336.22666666666663,339.18666666666667,341.5133333333333,341.795,340.8771428571428,341.67999999999995,339.15500000000003,325.7683333333333,331.09000000000003,329.42285714285714,321.84857142857146,302.92285714285714,312.764,312.758,322.6228571428571,336.34142857142854,356.49,356.62,337.48199999999997,321.4057142857143,323.88142857142856,326.5014285714286,325.3614285714286,315.99285714285713,308.82142857142856,319.65999999999997,323.0385714285714,318.73,316.3314285714286,303.96999999999997,301.40285714285716,278.17571428571426,302.9142857142857,311.7257142857143,298.9342857142857,295.3328571428571,290.19142857142856,290.32571428571424,295.11857142857144,283.1557142857143,278.8671428571429,254.4675,265.8,,,303.76,L8
2015-01-04 22:00:41+00:00,340.24,337.5266666666667,314.0575,328.0725,336.15,325.5400000000001,308.36199999999997,307.8875,297.36,331.62600000000003,335.076,332.558,330.744,333.574,332.63800000000003,326.478,328.445,332.28,334.9975,334.07,336.52,337.46000000000004,334.2675,322.47749999999996,327.97,328.332,317.566,297.62199999999996,301.1066666666666,308.305,318.58799999999997,332.714,354.13250000000005,355.11666666666673,335.0333333333333,318.544,318.98400000000004,320.62,318.062,305.01,304.55,309.168,318.46200000000005,317.446,313.38,301.23199999999997,300.09000000000003,278.08000000000004,299.54200000000003,310.79,297.93600000000004,294.79249999999996,289.46999999999997,287.81399999999996,292.988,282.1,279.514,249.6,265.8,,,303.76,L8
2015-03-09 22:00:18+00:00,340.24,337.5266666666667,313.9566666666667,324.02666666666664,334.64,,307.9166666666667,308.84999999999997,297.56,326.77000000000004,330.6066666666667,328.84999999999997,327.3733333333334,330.86333333333334,332.16333333333336,322.98,328.7866666666667,333.76499999999993,335.20666666666665,334.46999999999997,333.28666666666663,335.1233333333334,333.1666666666667,318.90999999999997,328.225,325.2133333333333,314.15333333333325,294.3666666666666,301.1066666666666,310.12333333333333,316.56666666666666,332.46000000000004,354.6333333333334,356.27500000000003,336.225,315.16333333333336,316.63000000000005,317.2566666666666,314.8533333333333,294.99333333333334,296.7233333333333,305.1566666666667,322.3725,323.1375,320.79499999999996,297.14333333333326,305.7375,273.28333333333336,304.5325,311.86,298.2525,297.6466666666667,292.69500000000005,288.35249999999996,294.9625,283.7975,282.34000000000003,244.825,,,,,L8
2015-04-19 21:53:50+00:00,344.245,338.95666666666665,312.95,321.43333333333334,334.64,,297.56666666666666,306.67333333333335,297.39000000000004,326.03999999999996,329.71333333333337,327.86,323.77666666666664,328.07666666666665,328.4766666666667,319.43,327.8833333333333,330.08,333.8966666666667,333.3666666666666,332.06333333333333,334.8066666666667,332.53,321.16,325.53,324.63666666666666,314.39,296.03666666666663,303.71000000000004,310.75,319.6933333333333,331.6,354.06666666666666,355.355,329.5,313.56,316.1033333333333,312.62999999999994,314.8966666666667,297.1766666666667,299.91666666666663,300.2833333333333,325.465,321.81,318.1475,294.53333333333336,303.9425,270.34,302.8025,310.12,294.73,294.9433333333333,289.84000000000003,285.35249999999996,294.3025,280.67499999999995,278.645,245.58666666666667,,,,,L8
2015-05-05 21:54:00+00:00,338.805,331.8666666666666,312.8066666666667,319.8933333333334,326.6,319.15,285.25333333333333,306.87666666666667,298.2633333333333,326.84666666666664,331.07666666666665,327.69,322.7733333333333,323.13666666666666,324.67,317.0566666666667,327.1233333333334,326.625,330.96,328.97333333333336,329.26666666666665,331.53333333333336,328.8333333333333,321.24,326.3,324.03999999999996,314.43,297.525,305.495,314.2,323.065,331.25,353.385,361.2,,315.18,320.395,312.32,316.57000000000005,298.52,302.235,302.01,329.6566666666667,325.86333333333334,321.0433333333333,292.575,306.47,271.28,305.7566666666667,311.76,295.7533333333334,296.995,291.09666666666675,286.00999999999993,297.06333333333333,281.9866666666666,279.9933333333333,245.3033333333333,,,,,L8
2015-05-12 21:59:40+00:00,339.9166666666667,333.52,311.17,318.3725,327.45500000000004,318.49,285.25333333333333,306.87666666666667,298.2633333333333,327.85499999999996,331.6775,327.88,323.9175,325.16999999999996,326.9975,318.45,331.65500000000003,329.99,332.49,331.46500000000003,332.59749999999997,334.7325,332.54,319.8066666666667,325.52,323.32,315.6766666666667,300.17,305.75666666666666,311.8666666666666,321.1666666666667,330.87666666666667,353.57,360.53,333.33,322.94,322.09999999999997,319.245,319.46000000000004,297.59666666666664,315.8766666666667,313.40333333333336,330.5925,323.54499999999996,321.7525,289.8666666666666,304.045,271.2,304.675,311.51750000000004,295.7075,295.8333333333333,291.02750000000003,285.825,297.395,280.6775,278.7775,245.3033333333333,,,,,L8
2015-05-21 21:53:31+00:00,339.9166666666667,333.52,314.512,318.3725,327.45500000000004,318.49,286.6,310.34000000000003,298.2633333333333,332.76,336.288,330.616,328.034,330.09,326.9975,318.45,331.65500000000003,332.925,334.868,334.238,335.32,337.89,332.54,323.08750000000003,325.52,325.0925,318.735,300.17,309.0775,311.8666666666666,321.1666666666667,330.87666666666667,353.57,360.53,333.33,322.94,322.09999999999997,319.245,323.06,297.59666666666664,315.8766666666667,319.68,330.5925,326.068,326.008,300.41499999999996,307.51800000000003,280.8125,306.97200000000004,313.394,297.566,297.555,292.746,288.202,297.23,281.64799999999997,279.398,248.675,,,,331.66,L8
2015-05-28 21:59:43+00:00,339.9166666666667,333.52,314.512,318.3725,327.45500000000004,318.49,286.6,310.34000000000003,298.2633333333333,332.76,336.288,330.616,328.034,330.09,321.992,312.36,328.264,329.992,332.4583333333333,331.4583333333333,332.70166666666665,335.0466666666667,329.46999999999997,323.08750000000003,325.52,325.0925,318.735,300.17,309.0775,311.8666666666666,321.1666666666667,330.87666666666667,353.57,360.53,318.62,313.7633333333333,312.1175,306.15333333333336,323.06,291.0625,315.8766666666667,319.68,330.5925,326.068,326.008,300.41499999999996,307.51800000000003,280.8125,306.97200000000004,313.394,297.566,297.555,292.746,288.202,297.23,281.64799999999997,279.398,248.675,,,,331.66,L8
2015-06-13 21:59:55+00:00,339.9166666666667,333.52,313.15000000000003,315.72,327.2966666666667,318.49,286.6,310.34000000000003,298.2633333333333,333.405,338.51666666666665,330.82,328.21166666666664,330.09,323.955,312.36,328.264,329.992,332.4583333333333,331.4583333333333,334.56142857142856,337.42857142857144,329.46999999999997,324.404,328.51666666666665,326.29200000000003,319.45,300.17,309.0775,311.8666666666666,321.1666666666667,330.87666666666667,353.57,360.53,318.62,313.7633333333333,312.1175,306.15333333333336,323.06,291.0625,315.8766666666667,323.526,331.294,325.69,324.8666666666666,299.954,308.55,279.91999999999996,306.78833333333336,313.82166666666666,298.2583333333333,297.872,293.0216666666667,289.655,297.2133333333333,284.565,278.9816666666666,248.675,,,,331.66,L8
2015-06-29 22:00:02+00:00,340.5325,334.396,311.88142857142856,314.08166666666665,327.3325,316.93333333333334,286.6,310.34000000000003,298.2633333333333,333.37,339.36428571428576,331.70285714285717,328.1671428571429,329.505,324.7057142857143,314.95666666666665,328.264,329.992,332.4583333333333,332.65142857142854,334.56142857142856,338.425,331.37833333333333,324.17,330.09000000000003,326.1383333333333,319.45,300.17,309.0775,311.8666666666666,321.1666666666667,331.5025,356.495,360.53,318.62,313.7633333333333,312.1175,306.15333333333336,325.422,301.022,314.1775,324.49833333333333,331.294,325.27714285714285,324.9242857142857,300.30833333333334,308.40142857142854,279.9433333333333,306.8085714285714,314.3728571428572,298.96000000000004,298.33166666666665,293.5414285714286,290.9857142857143,297.74285714285713,285.70142857142855,280.52714285714285,248.675,,,,331.66,L8
2015-08-16 22:00:22+00:00,340.5325,334.035,311.18333333333334,316.7233333333333,327.3325,316.93333333333334,279.4825,312.55,305.17333333333335,334.605,341.31166666666667,332.3516666666667,328.7583333333334,330.718,324.685,313.54,327.66,329.992,332.002,332.4216666666667,335.04999999999995,338.9871428571428,331.742,325.69666666666666,331.134,327.8,321.27750000000003,307.6466666666667,311.0566666666667,310.48999999999995,323.72,331.56666666666666,357.3533333333333,360.53,318.62,318.53,312.72,303.07000000000005,330.88399999999996,302.0775,318.6933333333333,329.134,335.145,326.87333333333333,327.38166666666666,301.952,310.22499999999997,282.06166666666667,312.43142857142857,318.3457142857143,301.9342857142857,299.7942857142857,295.4814285714286,294.43142857142857,300.36,290.78428571428566,284.0542857142857,261.135,,,,331.66,L8
2015-08-25 21:54:39+00:00,340.5325,336.006,311.6842857142857,318.0957142857143,328.29,320.35749999999996,279.054,310.53499999999997,304.925,334.2314285714286,340.0728571428571,332.71571428571434,328.7657142857143,330.47,325.9857142857143,315.2266666666667,329.914,331.0883333333333,332.9116666666667,333.2371428571428,336.13428571428574,339.62624999999997,333.3283333333333,326.0057142857143,331.134,327.61,320.874,306.845,309.1275,310.82,322.68333333333334,331.2575,356.275,360.53,325.3833333333334,318.53,312.72,303.07000000000005,329.18833333333333,302.902,314.6225,325.0066666666667,334.666,325.73,325.67,301.81666666666666,308.4642857142857,280.6142857142857,310.42625000000004,317.385,301.3075,298.86,295.00875,293.90875,299.28125,289.29499999999996,282.65625,261.135,,,,331.66,L8
2015-12-06 22:00:46+00:00,338.11,337.32666666666665,310.265,319.62800000000004,327.8975,320.1033333333333,285.2966666666667,304.49,309.645,331.32,337.66499999999996,332.275,326.2425,325.44,329.905,325.80000000000007,338.93,336.57,337.46,335.9866666666667,339.57666666666665,343.9275,336.3333333333333,325.81,331.01750000000004,327.902,316.9433333333333,293.83666666666664,294.965,302.85,315.025,329.4266666666667,354.4833333333333,342.0,331.665,318.025,297.75,298.71,324.53000000000003,313.5333333333333,301.7933333333333,317.1625,326.08,317.7275,315.47999999999996,296.8125,304.61249999999995,276.466,307.47799999999995,317.382,300.95,297.92600000000004,293.654,294.76599999999996,298.59,292.42,283.102,293.38,,,,,L8
2016-02-01 21:54:31+00:00,335.085,335.16333333333336,316.46666666666664,328.005,327.84,321.2033333333333,289.03999999999996,302.57500000000005,305.0833333333333,325.8833333333334,327.59333333333336,328.51666666666665,323.31333333333333,324.6933333333333,326.71333333333337,320.82500000000005,334.005,334.58500000000004,336.77,334.74,335.15666666666664,338.57666666666665,334.21,325.6175,325.3433333333333,326.505,313.24666666666667,292.33000000000004,296.9866666666666,302.94,314.1433333333334,327.4733333333333,348.2133333333333,343.7,329.95,316.5833333333333,300.65999999999997,302.935,318.32,299.79,298.59999999999997,300.8333333333333,319.74,310.57,307.59,294.33666666666664,299.3333333333333,274.71750000000003,305.9275,315.815,298.385,295.70000000000005,291.3675,290.9575,295.8425,287.01,280.7925,268.59000000000003,,,,,L8
2016-02-24 22:00:32+00:00,333.76666666666665,330.37333333333333,316.1233333333334,322.74666666666667,325.7,316.49,298.04999999999995,300.395,295.245,321.96333333333337,324.99,325.58,319.81,322.55999999999995,322.44000000000005,317.185,328.29999999999995,342.81,333.96,332.4733333333333,331.46,335.70666666666665,334.04999999999995,321.7633333333333,321.1466666666667,322.40000000000003,310.6333333333334,281.43666666666667,297.94666666666666,301.6066666666667,311.62666666666667,328.2433333333333,347.39333333333326,349.9533333333333,325.18666666666667,312.34999999999997,303.9066666666667,302.5233333333333,308.2366666666667,296.58666666666664,297.3233333333333,299.5133333333333,314.03999999999996,306.82666666666665,303.2733333333333,290.05333333333334,298.0633333333333,270.97333333333336,294.58666666666664,307.07,290.81,289.2833333333333,282.28999999999996,281.88000000000005,288.86,276.33,274.2866666666667,247.015,,,,,L8
2016-03-04 21:54:45+00:00,333.76666666666665,330.37333333333333,316.1233333333334,322.4975,324.91,316.56666666666666,297.16999999999996,299.90333333333336,295.245,321.94,325.22,325.995,320.09250000000003,322.60499999999996,322.75750000000005,317.01666666666665,326.68,344.00333333333333,333.60999999999996,331.8375,331.22749999999996,335.7375,334.51,322.14,321.24,322.96000000000004,310.9275,284.79499999999996,299.86,303.4175,313.6225,328.4425,347.78249999999997,349.7925,324.38750000000005,310.95,305.025,304.3575,310.3175,296.7375,298.36249999999995,299.82,314.1225,306.42499999999995,302.5875,289.685,296.85999999999996,269.865,293.5525,306.68499999999995,289.8675,287.76,280.34999999999997,280.625,286.775,275.605,273.365,247.015,,,,,L8
2016-03-20 21:54:15+00:00,333.76666666666665,330.37333333333333,316.1233333333334,322.114,324.77750000000003,318.385,295.546,299.4775,295.245,321.854,325.55800000000005,326.01599999999996,320.1940000000001,322.37199999999996,322.344,317.0375,328.055,340.7375,333.47249999999997,332.02799999999996,331.46799999999996,336.05,335.36199999999997,321.618,321.014,322.598,311.32800000000003,286.472,299.84399999999994,305.216,314.236,327.9,348.368,348.848,323.99,311.02799999999996,308.85,306.648,310.572,296.304,298.524,299.502,313.83599999999996,306.22999999999996,302.11199999999997,288.904,295.408,268.978,292.694,306.25,288.87600000000003,287.254,280.04200000000003,279.692,285.13,273.716,273.365,247.015,,,,,L8
2016-03-27 22:00:21+00:00,338.35749999999996,330.37333333333333,318.625,324.055,328.172,318.385,298.3633333333333,300.2,297.17333333333335,324.3866666666667,327.3366666666667,326.01599999999996,321.74666666666667,325.2733333333333,324.48333333333335,318.822,330.508,340.7375,333.47249999999997,334.28,333.50333333333333,337.77,335.36199999999997,322.82166666666666,322.5216666666667,323.45166666666665,313.7616666666667,291.9216666666667,303.94,308.0566666666667,315.25166666666667,328.8616666666667,351.06166666666667,348.848,326.8516666666667,312.58166666666665,310.775,309.75666666666666,312.85833333333335,296.304,298.524,304.59166666666664,317.4916666666666,309.43,303.2383333333333,291.19,296.5,269.4433333333333,296.5083333333333,307.38166666666666,290.3283333333333,288.92833333333334,282.3616666666666,285.2816666666667,288.12333333333333,276.31,278.848,252.74666666666667,272.87,,,,L8
2016-04-05 21:54:30+00:00,338.35749999999996,330.37333333333333,318.625,324.055,328.172,318.385,296.07142857142856,300.395,298.0125,324.0857142857143,327.33714285714285,325.8433333333333,321.65999999999997,325.17999999999995,324.6928571428571,318.65000000000003,330.9783333333333,339.654,333.872,334.5442857142857,334.1614285714286,337.77,335.36199999999997,322.1114285714285,322.2942857142857,323.4757142857143,313.87,292.0057142857143,303.43142857142857,308.51714285714286,315.4685714285714,328.3342857142857,351.22142857142853,347.8433333333333,326.60857142857145,312.75714285714287,310.71999999999997,310.36285714285714,312.84999999999997,296.0883333333333,298.76,303.71714285714285,316.8828571428571,309.24571428571426,303.4842857142857,291.32142857142856,295.8128571428571,269.35714285714283,296.60571428571427,307.2,290.5657142857143,289.3828571428572,282.92285714285714,285.23,288.19428571428574,276.1542857142857,277.33,252.08,272.87,,,,L8
2016-04-21 21:54:00+00:00,338.86199999999997,330.895,316.434,322.9357142857143,327.5216666666667,318.04200000000003,292.36375,301.2814285714286,298.31,324.19,327.39250000000004,326.21285714285716,321.68625000000003,325.1375,324.96875,318.67571428571426,331.2742857142857,338.4116666666667,334.32,334.5442857142857,335.60625,338.26142857142855,336.28666666666663,322.865,322.99625000000003,324.0125,314.43125000000003,292.8275,304.35249999999996,309.235,316.35,328.44124999999997,351.22375,348.5042857142857,326.71125,314.00625,311.44624999999996,313.0125,313.56125,297.27,299.5185714285714,303.62125000000003,317.25374999999997,309.66875,303.44,291.6375,295.655,269.50125,297.025,307.29125,291.2575,289.62875,283.4275,285.03375,288.21375,276.11875,277.33,251.652,272.87,,,,L8
2016-04-28 22:00:13+00:00,337.635,330.544,314.77333333333337,321.76125,326.3728571428572,316.5883333333333,288.94,301.2814285714286,298.31,323.59444444444443,327.1011111111111,326.13125,321.2911111111111,324.8944444444444,324.64000000000004,318.48,330.87624999999997,337.09000000000003,333.9585714285714,334.34625,335.5588888888889,337.9325,336.6528571428571,322.4266666666667,322.9533333333333,324.05111111111114,314.54,292.9977777777778,304.6022222222222,309.09777777777776,316.3155555555556,328.5444444444445,351.1233333333333,349.905,327.00444444444446,314.1511111111111,311.85777777777776,313.4766666666667,313.5222222222222,296.8425,299.5625,303.25444444444446,317.0288888888889,309.35555555555555,303.47999999999996,291.76222222222225,295.2833333333333,269.95222222222225,297.0777777777778,307.2277777777778,291.40777777777777,289.59222222222223,283.3211111111111,284.6044444444444,288.03555555555556,276.00333333333333,276.59714285714284,251.652,272.87,,,,L8
2016-05-07 21:54:27+00:00,337.9042857142857,331.0883333333333,313.67142857142863,320.6388888888889,326.06375,316.0514285714286,288.94,301.2814285714286,298.31,323.434,327.36199999999997,326.42555555555555,321.552,324.943,324.798,319.0422222222222,331.6877777777778,337.0575,334.71000000000004,334.64,336.503,338.29999999999995,337.0575,322.2,323.59000000000003,324.065,315.168,293.761,305.569,309.948,316.837,329.069,351.24699999999996,350.8277777777778,327.415,314.494,313.74899999999997,314.55100000000004,314.056,297.73333333333335,300.02,303.182,317.394,309.376,303.96799999999996,292.3,295.53599999999994,270.331,297.239,307.52799999999996,291.744,289.679,283.9,284.732,288.62600000000003,276.144,276.0875,251.652,272.87,,,,L8
2016-06-15 22:00:21+00:00,338.11285714285714,331.44666666666666,311.8071428571429,318.41555555555556,325.18625,314.73285714285714,287.75375,301.2814285714286,298.31,324.3,329.54200000000003,327.24333333333334,322.52799999999996,326.172,326.53000000000003,321.198,331.6877777777778,337.0575,334.71000000000004,335.2175,337.1844444444444,338.77625,338.52000000000004,322.1622222222222,324.05111111111114,324.2366666666667,315.82444444444445,297.22333333333336,307.6777777777778,311.6955555555556,317.6588888888889,329.56888888888886,351.92555555555555,351.93125,327.7477777777778,315.3744444444444,315.52666666666664,316.31111111111113,318.363,298.2575,300.78625,307.58000000000004,320.232,311.697,306.63199999999995,293.991,297.117,271.837,298.596,309.64099999999996,293.531,290.82900000000006,284.909,286.043,289.372,277.594,277.115,251.652,272.87,,,,L8
2016-07-01 22:00:30+00:00,338.11285714285714,331.44666666666666,310.8,316.856,324.83666666666664,314.10249999999996,287.75375,301.2814285714286,298.31,324.92,329.6618181818182,327.472,323.72090909090906,326.75,327.74636363636364,322.3354545454545,331.6877777777778,337.0575,334.71000000000004,336.74555555555554,337.1844444444444,338.77625,338.52000000000004,322.1622222222222,324.05111111111114,324.2366666666667,315.82444444444445,297.22333333333336,307.6777777777778,311.6955555555556,317.6588888888889,329.56888888888886,351.92555555555555,351.93125,327.7477777777778,315.3744444444444,317.702,316.31111111111113,320.51090909090914,298.2575,305.54333333333335,310.02000000000004,322.5236363636364,312.7354545454545,308.3581818181818,294.8218181818182,298.58363636363634,272.82454545454544,299.21,310.3463636363636,295.21636363636367,292.22727272727275,286.52,287.1309090909091,291.07,279.82454545454544,277.2344444444445,251.652,272.87,,,,L8
2016-07-26 21:54:52+00:00,338.11285714285714,331.44666666666666,310.8,316.856,324.83666666666664,314.10249999999996,287.75375,301.2814285714286,298.31,324.92,329.6618181818182,327.472,323.72090909090906,326.75,327.74636363636364,320.005,330.226,335.54999999999995,334.6466666666667,335.81100000000004,336.534,338.1266666666667,337.90625,321.424,323.718,323.767,315.253,297.22333333333336,307.6777777777778,307.658,315.99,327.562,349.836,349.1488888888889,325.381,313.24699999999996,314.50636363636363,316.31111111111113,320.51090909090914,298.2575,305.54333333333335,310.02000000000004,322.5236363636364,312.7354545454545,308.3581818181818,294.8218181818182,297.045,271.9916666666667,298.07416666666666,309.17333333333335,293.72999999999996,291.5575,285.72583333333336,286.4825,290.0758333333333,278.7808333333333,275.51300000000003,251.652,272.87,,,,L8
2016-08-11 21:54:30+00:00,338.41,331.454,309.63571428571424,315.96444444444444,324.6475,313.6714285714285,285.96571428571434,301.38500000000005,298.8975,325.05636363636364,329.9290909090909,327.787,323.896,326.7772727272727,328.1027272727273,320.68666666666667,331.422,336.97444444444443,334.46750000000003,335.721,336.9866666666667,338.74555555555554,338.6325,320.895,323.98,323.91999999999996,316.165,298.0811111111111,307.56444444444446,308.05499999999995,316.725,327.70400000000006,350.271,350.71777777777777,325.62800000000004,313.673,315.23090909090905,319.1688888888889,320.88454545454545,299.07375,305.6144444444445,309.78272727272724,322.0781818181818,313.01545454545453,308.37545454545455,294.52909090909094,296.70416666666665,271.84833333333336,297.8666666666667,308.85499999999996,293.98833333333334,291.4316666666667,285.815,286.64500000000004,290.6583333333333,278.6566666666667,275.154,253.615,272.87,,,,L8
2016-08-27 21:55:02+00:00,340.47166666666664,332.386,309.4271428571428,315.5233333333333,324.6444444444444,313.98125,283.7271428571429,301.66833333333335,300.525,325.3936363636364,330.1909090909091,327.887,324.602,326.8818181818182,329.79636363636365,320.80083333333334,331.8555555555556,334.96555555555557,334.79875,335.91700000000003,337.8233333333333,339.64222222222224,338.70624999999995,321.998,324.682,324.143,316.387,298.22222222222223,306.27111111111105,307.656,317.233,327.19899999999996,350.058,349.66999999999996,325.901,313.82699999999994,315.58272727272725,320.5788888888889,321.46,299.53375,305.6922222222222,309.74636363636364,322.721,313.8645454545454,309.1372727272728,295.30909090909086,296.6691666666666,271.72499999999997,298.1358333333333,309.0075,294.5083333333334,291.8066666666667,286.33250000000004,287.3808333333333,291.4275,278.66249999999997,274.46799999999996,251.1525,272.87,,,,L8
2016-09-12 21:54:42+00:00,340.47166666666664,332.386,309.88125,315.3777777777778,325.1644444444444,314.165,283.24285714285713,302.79833333333335,301.626,325.59090909090907,330.4790909090909,328.179,324.81399999999996,327.09363636363634,330.2427272727273,321.38916666666665,332.52444444444444,333.12000000000006,335.0,336.39099999999996,339.53222222222223,340.3277777777778,338.87375,321.87399999999997,324.84000000000003,324.022,317.26,298.3833333333334,306.18,307.577,316.93500000000006,326.879,349.57699999999994,349.6588888888889,326.29699999999997,314.703,315.75454545454545,321.23111111111115,321.10727272727274,300.09875,305.6377777777778,309.74636363636364,322.329,314.6381818181818,309.70272727272726,295.9981818181818,296.7583333333333,271.9016666666667,298.19916666666666,308.89833333333337,295.1141666666667,292.44916666666666,286.69916666666666,287.68916666666667,292.0575,278.6325,274.062,251.1525,272.87,,,,L8
2016-11-15 21:55:12+00:00,339.4,333.26,307.93000000000006,310.65999999999997,323.175,312.66499999999996,285.46,311.16333333333336,314.0,328.61833333333334,332.2783333333333,330.05333333333334,328.24750000000006,327.804,336.91333333333336,322.72333333333336,329.18999999999994,335.71799999999996,334.38333333333327,337.93,338.5566666666666,340.3,338.1424999999999,321.32499999999993,324.365,322.85249999999996,316.15749999999997,299.9275,299.79,302.56800000000004,313.86750000000006,327.486,347.468,347.1625,321.5925,311.47249999999997,311.18199999999996,320.1075,328.4116666666667,303.015,309.344,312.9916666666667,326.17999999999995,319.64,316.6333333333334,300.4716666666667,300.90142857142854,274.27285714285716,298.21571428571434,310.6857142857143,299.5357142857143,295.6385714285715,288.20142857142855,288.90142857142854,295.35571428571427,281.59285714285716,272.28,249.265,,,,,L8
