dates,satname,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2020-07-17 22:20:40.662000,L8,,,,362.85,365.37,364.21,371.12,377.23,366.02,369.50,378.98,376.27,376.38,370.86,367.21,354.74,351.92,341.59,353.57,365.19,358.59,349.71,360.54,359.66,364.14,356.27,361.78,366.89,361.44,356.04,355.76,349.96,361.55,355.18,333.51,348.17,359.83,350.23,332.10,347.83,292.38,348.73,329.46,323.89,332.60,320.09,335.49,330.93,340.88,329.77,331.43,326.91,311.03,321.16,319.96,314.18,308.44,299.22,270.50,304.44,312.65,,,,,,,,323.20,323.46,320.04,323.21,,,,,,,,
2020-07-26 22:14:32.385000,L8,360.43,353.18,356.85,374.83,377.78,377.98,385.34,389.22,,,,389.10,386.85,382.35,376.79,368.75,365.77,354.54,364.04,375.62,371.05,359.25,371.70,370.32,374.96,366.73,372.72,377.27,372.29,369.07,366.18,363.71,,368.99,361.25,362.13,370.77,366.23,360.91,368.62,359.34,369.72,365.26,354.67,356.93,351.34,353.52,356.26,355.08,348.13,346.68,339.31,332.82,336.95,337.13,331.71,322.04,316.84,309.06,318.36,326.78,323.80,319.70,323.92,325.52,352.90,359.53,363.93,336.49,339.40,330.99,336.52,321.25,322.61,329.00,323.24,306.21,307.05,303.69,268.57
2020-08-02 22:20:44.744000,L8,358.20,347.63,335.08,377.59,382.04,379.89,387.57,391.94,,,,,,384.94,381.58,372.44,369.28,358.26,369.03,381.14,373.74,362.62,385.06,379.79,379.76,375.69,379.11,382.18,369.66,368.05,364.47,360.34,389.63,368.38,358.64,365.02,369.34,368.16,363.09,375.09,374.44,328.09,373.53,341.94,356.00,360.51,356.61,332.65,340.66,358.39,291.98,292.00,,,,,,,,,,,,,265.19,348.12,355.39,363.85,323.12,360.29,333.19,284.02,,,,,,,,
2020-08-27 22:14:44.105000,L8,369.32,355.46,364.80,375.02,378.60,379.06,388.30,391.21,,,,,,383.79,381.03,371.45,367.40,357.52,366.49,379.15,373.36,361.81,377.63,376.73,377.50,368.57,379.17,379.61,376.25,373.31,368.46,365.93,,371.90,362.49,365.05,372.15,368.57,362.88,368.76,361.61,368.57,362.81,356.05,364.05,352.01,354.65,351.75,356.16,348.24,346.66,342.16,337.54,337.56,337.25,334.04,324.93,319.43,311.39,322.25,330.55,325.59,318.85,319.82,326.53,354.58,359.44,362.76,337.52,344.23,338.89,337.69,321.18,326.44,324.78,319.48,305.44,306.52,305.78,266.40
2020-09-19 22:21:03.690000,L8,369.44,357.04,375.72,373.03,376.48,379.04,389.04,390.02,,,,,388.84,384.73,382.33,371.57,370.24,356.95,364.42,377.21,377.52,361.69,375.13,374.42,376.72,368.39,376.51,378.79,375.11,370.66,367.04,362.79,,372.66,363.12,363.65,372.80,368.67,362.58,365.80,360.76,365.87,363.78,356.26,354.61,351.84,353.56,351.37,353.05,347.90,345.01,339.63,334.07,336.57,337.96,334.85,324.49,318.31,312.86,318.64,339.36,305.02,,317.03,336.75,351.93,357.51,361.24,335.96,341.61,334.18,336.63,297.00,328.87,324.27,319.57,295.44,304.81,304.81,261.51
2020-10-14 22:14:56.808000,L8,360.98,353.31,370.41,370.47,374.10,374.85,381.14,385.37,378.02,380.63,386.83,387.42,383.40,381.78,376.48,367.59,366.11,354.75,362.62,377.67,367.30,358.84,371.49,370.45,373.70,366.41,372.33,376.06,370.43,366.43,363.16,359.24,,367.14,356.92,358.74,367.32,362.80,357.49,362.33,354.68,362.54,360.72,351.10,351.05,347.98,349.40,347.51,350.61,345.02,342.64,336.59,330.98,298.72,,,,,,,,,,,329.74,350.19,355.82,359.53,334.10,339.01,334.77,336.76,,,,,,,,
2020-11-22 22:21:06.915000,L8,364.57,358.09,388.14,375.98,380.00,380.77,386.98,,,,,,,387.42,383.69,374.24,371.49,360.39,370.13,381.39,373.25,364.21,379.36,376.13,378.87,372.81,379.22,381.68,376.38,371.75,368.36,363.58,,373.13,364.40,367.21,371.90,369.86,365.32,367.62,361.47,369.14,365.85,359.84,357.63,352.94,355.71,354.60,356.17,354.98,347.62,345.48,334.26,341.08,340.03,330.68,325.71,318.09,309.30,319.54,328.12,330.82,327.96,328.65,331.97,356.94,363.03,366.54,339.97,344.48,338.42,341.61,331.84,334.22,332.79,329.30,315.41,320.33,312.60,264.61
2021-02-19 22:14:39.648000,L8,365.60,355.20,361.61,372.59,374.16,374.91,381.35,384.38,378.21,380.68,386.22,387.30,383.73,379.75,376.34,367.88,364.93,352.69,362.70,375.92,368.36,359.96,372.05,367.88,374.65,366.30,372.14,375.21,368.77,364.77,362.62,358.59,,365.41,356.07,357.50,366.33,361.52,358.25,361.68,355.25,363.31,361.24,352.40,351.67,348.88,352.51,349.07,351.95,347.95,345.45,342.03,334.09,338.24,336.03,327.26,320.57,315.23,307.07,313.81,321.39,325.33,321.65,322.97,334.46,353.56,358.06,361.76,335.26,337.16,329.27,335.47,327.98,330.84,330.98,325.38,313.28,311.04,311.72,260.30
2021-03-30 22:20:34.287000,L8,359.39,355.16,364.60,377.70,381.12,382.60,387.15,392.59,,,,,,384.39,381.37,372.85,369.33,358.21,368.19,381.83,373.24,364.27,377.73,373.08,378.59,372.35,377.42,379.12,372.27,369.40,366.20,362.97,,371.68,361.80,364.00,372.34,369.02,362.74,367.05,361.57,371.29,366.64,358.37,360.24,355.60,356.10,353.69,353.33,351.08,352.45,346.30,337.48,343.34,340.98,334.62,324.77,315.58,308.91,315.78,319.62,331.51,327.02,325.84,328.54,356.91,363.88,369.03,342.43,345.19,333.64,340.46,338.91,334.70,328.74,320.46,317.99,307.63,307.91,
2021-05-17 22:20:24.395000,L8,369.24,361.28,363.53,383.10,382.37,383.60,388.79,,,,,,,387.24,384.81,375.23,372.92,359.58,370.84,382.43,375.67,363.36,376.10,373.98,378.22,371.44,378.66,380.71,375.03,371.31,368.90,366.14,,372.28,363.02,365.32,374.92,372.56,367.38,371.95,366.71,372.58,371.58,360.80,356.18,353.33,358.70,355.12,361.93,354.98,356.84,345.98,340.35,347.00,343.44,337.40,331.40,326.94,315.09,316.65,328.44,338.14,333.77,332.11,333.57,365.26,369.16,372.75,347.50,347.62,339.02,344.62,343.43,339.05,336.42,328.80,322.10,319.58,315.49,269.52
2021-06-11 22:14:25.766000,L8,,,,,,,,,,,,,,,,,,,,318.79,317.98,309.78,342.96,331.93,339.22,326.24,341.80,325.92,317.90,304.53,283.31,267.60,,,,,269.10,268.77,273.05,289.92,285.52,295.27,294.18,279.81,287.90,,,305.17,308.33,306.77,309.85,314.42,294.54,311.38,313.50,306.24,304.24,291.00,,296.45,304.57,313.97,313.22,314.38,,,,,310.22,314.57,309.47,313.84,317.64,316.36,317.10,311.73,304.89,303.26,298.48,
2021-06-18 22:20:38.709000,L8,358.99,355.16,356.95,377.93,378.32,378.83,385.82,391.04,,,,,387.88,383.54,377.87,370.47,368.31,354.59,365.89,378.92,371.62,359.90,371.30,369.05,374.11,366.80,372.53,376.84,371.35,366.05,363.99,359.82,,368.38,357.71,359.70,369.84,367.13,362.46,365.88,359.43,369.33,363.35,358.16,355.12,350.63,351.45,351.66,355.05,350.35,348.51,340.76,335.89,342.32,338.71,333.49,327.51,320.16,310.09,320.61,329.81,338.30,328.00,331.75,326.64,360.71,363.73,368.59,338.91,340.24,330.96,337.78,339.41,337.13,341.28,334.15,323.95,322.96,316.87,270.72
2021-08-05 22:20:52.997000,L8,357.81,354.16,355.68,373.23,374.18,374.06,379.25,385.46,377.43,380.30,386.40,387.12,382.52,378.00,375.01,365.61,364.12,349.44,360.54,373.58,366.71,356.08,366.91,364.56,368.49,361.27,369.29,371.21,366.95,360.15,362.30,358.64,,363.48,355.48,358.21,366.41,362.32,356.68,365.65,355.87,362.44,361.36,351.52,349.53,345.00,347.44,345.02,351.12,343.94,343.60,339.11,330.93,334.58,334.38,329.36,321.53,316.25,309.59,316.01,326.41,333.32,332.78,336.98,321.26,353.73,358.05,363.20,330.82,337.74,329.12,333.87,337.15,337.88,339.70,331.73,324.28,320.46,315.70,266.38
2021-08-14 22:14:45.391000,L8,,,,,,,,,,,,,388.82,384.61,379.14,370.87,370.21,354.16,362.66,376.41,371.08,358.80,368.78,365.39,371.11,364.09,370.24,374.16,368.19,360.44,362.21,358.62,,366.10,357.84,357.50,367.94,362.37,369.97,366.05,361.40,363.37,367.61,353.73,354.92,351.07,349.48,347.04,350.17,346.68,344.03,337.51,331.29,336.29,333.47,329.93,322.15,316.26,309.14,315.46,323.97,333.87,338.42,331.83,,,,,335.82,340.39,330.65,336.79,337.08,337.59,337.94,330.11,322.68,320.77,314.73,266.82
2021-08-30 22:14:49.951000,L8,367.39,358.96,360.77,374.64,376.49,378.22,383.20,388.19,381.85,381.92,388.97,,385.25,381.81,377.45,368.46,367.86,353.44,363.30,376.51,370.59,358.86,369.48,367.18,371.62,363.48,370.55,373.98,369.88,361.66,363.16,359.41,,366.16,358.00,358.09,369.66,364.98,358.97,370.44,359.72,368.35,374.59,354.62,355.91,351.09,350.45,349.66,356.93,349.97,347.09,338.45,334.57,337.11,336.34,333.74,323.36,316.85,311.33,319.40,327.34,332.12,335.75,345.55,321.85,353.85,359.71,364.68,334.84,342.06,330.79,334.83,335.91,338.17,342.63,331.50,323.61,318.17,316.28,268.51
2021-09-22 22:21:05.391000,L8,365.26,357.47,361.37,374.88,377.00,378.43,383.01,388.33,381.90,382.59,388.53,,386.81,382.01,377.64,369.24,368.49,353.77,364.13,377.78,371.85,360.17,370.69,370.61,372.30,365.45,371.61,374.72,371.42,362.81,363.35,360.02,,366.16,356.90,359.71,368.71,363.92,359.89,366.56,358.14,363.46,361.83,353.44,350.67,348.87,350.38,347.18,350.24,346.47,343.15,338.44,332.44,335.78,333.43,329.17,322.60,316.10,310.92,317.65,324.99,331.41,328.74,325.88,331.33,353.43,360.02,364.16,333.46,339.60,331.63,334.10,329.60,336.24,337.39,329.26,320.50,318.07,314.62,265.54
2021-11-02 22:15:01.893000,L8,367.48,355.84,364.37,373.53,375.54,377.09,383.11,387.63,380.78,381.85,388.05,388.52,384.97,382.64,377.88,369.19,367.02,354.84,364.29,379.56,371.83,360.84,371.69,370.66,374.68,366.82,373.24,376.80,370.90,365.95,364.29,360.56,,369.73,359.89,359.44,370.02,366.22,363.09,369.34,360.35,362.84,362.20,353.88,351.35,348.17,353.42,347.78,350.02,347.16,343.79,337.60,333.10,336.65,334.50,330.31,322.55,316.41,308.84,315.69,323.46,326.01,321.69,319.48,333.11,353.65,359.37,363.31,335.64,341.61,330.49,334.17,324.62,330.55,326.27,320.68,312.43,310.98,309.81,261.99
2021-11-18 22:14:56.496000,L8,365.30,354.53,361.87,373.62,375.63,376.85,381.92,387.45,379.95,381.86,387.64,388.27,385.16,381.87,376.30,367.96,365.47,353.43,363.68,376.38,368.47,359.10,370.43,367.23,373.57,365.09,371.86,375.48,369.43,363.98,361.40,358.19,,366.00,355.78,357.06,367.47,363.70,357.70,361.86,354.10,361.30,360.28,350.02,347.80,347.80,351.02,346.98,349.31,346.80,342.73,337.47,331.81,334.61,333.24,327.08,320.98,313.19,304.15,311.89,318.96,323.05,317.30,319.07,331.32,352.02,359.69,363.10,335.09,338.96,329.22,333.58,323.79,325.52,322.54,318.81,310.23,308.47,307.80,259.78
2021-12-12 22:14:55.412000,L9,366.16,354.47,364.37,375.54,376.67,378.88,383.86,388.98,382.42,387.01,390.98,,,383.67,379.30,368.17,369.82,358.75,366.27,379.58,371.73,362.88,374.72,371.05,373.02,366.56,376.38,379.81,370.54,365.99,362.27,359.04,394.37,366.59,356.68,358.81,369.74,368.72,372.25,367.71,358.04,361.59,360.53,351.41,353.52,348.00,353.48,348.52,351.24,350.11,351.17,347.71,332.81,337.45,341.63,328.86,320.78,315.85,306.22,313.12,319.79,323.71,322.52,318.75,333.46,353.51,362.19,365.97,339.43,337.97,329.06,336.15,323.56,327.02,325.42,320.40,314.30,309.75,305.74,259.25
2021-12-20 22:14:55.954000,L8,,,,360.68,350.73,,321.76,270.91,349.97,360.75,344.98,308.89,306.38,361.56,331.87,,,,,,,,,,,266.88,316.58,336.24,331.01,350.12,348.90,343.27,363.96,354.31,340.49,345.86,353.23,348.41,341.13,346.96,339.19,349.85,346.61,339.10,337.51,333.33,338.11,329.55,334.23,329.26,326.38,326.56,316.82,319.97,318.71,312.77,306.47,297.10,263.88,296.92,303.99,312.07,309.86,306.95,,279.11,310.58,303.80,324.37,324.23,314.74,322.27,308.46,313.01,313.63,308.42,300.20,298.41,294.28,
2022-01-13 22:14:50.477000,L9,370.53,356.54,365.32,375.52,378.44,380.30,383.82,390.89,,,,,,383.00,378.87,369.91,369.06,355.25,366.58,379.35,371.24,363.12,373.75,371.17,377.50,368.11,375.86,378.67,370.76,367.71,362.87,359.41,,366.75,358.02,359.26,367.37,363.02,358.72,361.35,355.25,361.37,361.10,350.03,350.62,348.67,355.43,350.24,352.55,349.87,348.98,343.15,332.18,338.00,337.05,327.18,320.61,315.36,307.56,312.41,321.40,325.20,322.09,321.03,331.50,355.35,363.83,367.89,338.43,337.91,329.51,335.64,324.61,327.86,327.28,324.15,313.60,310.05,311.83,263.10
2022-01-28 22:20:55.692000,L8,368.87,355.98,366.95,376.94,379.75,380.53,384.21,391.78,,,,,,382.19,379.73,370.47,369.47,355.66,367.49,379.79,371.55,363.29,376.38,372.61,377.55,369.85,376.78,378.73,370.92,368.04,363.82,358.71,,367.48,359.34,361.29,367.94,365.65,358.34,363.57,356.31,362.27,361.25,350.60,350.69,351.93,355.68,351.64,352.92,349.84,350.53,343.33,333.83,339.23,336.64,328.27,320.73,315.86,308.18,312.32,323.69,328.26,322.84,321.00,327.65,356.90,364.07,368.48,340.88,342.23,329.50,336.08,325.45,329.63,327.63,325.44,313.92,310.25,312.13,262.52
2022-02-06 22:14:44.088000,L8,366.41,354.39,362.37,374.43,376.06,377.46,382.01,389.14,380.62,382.12,388.62,388.71,386.97,380.74,376.75,368.46,367.10,353.82,364.86,376.69,369.14,361.70,373.38,368.18,376.46,366.72,372.55,376.55,369.24,365.81,362.02,357.62,,364.44,354.21,357.32,365.63,361.66,356.75,361.42,353.92,360.42,359.08,349.77,349.26,347.71,354.36,347.29,349.94,348.32,344.46,341.10,330.88,336.00,334.53,325.38,319.51,311.79,305.86,312.00,319.93,324.28,319.46,318.93,330.06,352.84,360.05,363.81,338.01,337.07,326.98,335.33,323.74,326.86,323.61,320.69,311.53,307.37,310.74,262.85
2022-02-13 22:20:52.491000,L8,365.97,354.08,362.28,374.22,376.74,377.88,382.18,389.64,381.77,381.59,388.80,,386.95,380.48,377.11,368.36,366.59,353.69,364.97,377.87,369.30,361.60,373.29,369.32,375.88,366.92,372.88,376.67,369.35,366.60,362.12,358.90,,364.29,356.77,358.46,366.64,363.80,356.72,361.38,354.31,361.58,358.62,349.53,351.21,348.59,354.08,349.07,351.02,347.38,345.32,341.54,333.16,336.57,336.00,326.44,318.89,312.37,304.96,309.24,317.97,327.03,323.25,321.18,330.12,353.58,359.86,365.06,337.10,337.69,329.06,335.01,326.55,329.14,327.69,324.00,315.07,311.04,310.92,261.26
2022-02-22 22:14:38.338000,L8,363.14,351.53,356.74,372.58,374.40,375.34,380.81,387.65,379.68,378.89,387.59,387.11,383.25,378.89,374.33,366.05,364.72,351.00,362.67,375.17,367.47,358.95,370.11,365.59,373.09,364.62,370.48,373.49,367.31,363.20,359.13,356.98,393.02,362.55,354.27,355.27,363.69,360.97,353.95,359.00,352.63,357.71,355.06,347.56,345.62,345.30,350.57,345.60,348.12,344.46,344.10,338.92,330.03,333.35,332.95,323.98,317.78,310.14,301.15,308.39,315.80,324.72,319.94,320.40,320.50,351.41,358.34,362.64,334.83,335.79,327.01,332.33,325.68,328.05,328.14,322.66,313.78,309.78,310.39,262.23
2022-03-01 22:20:48.516000,L8,362.18,355.07,359.70,375.22,377.05,377.76,380.52,390.36,,,,,,383.67,383.63,372.71,375.18,362.40,359.48,386.32,373.19,362.56,374.93,374.22,376.21,366.80,373.43,375.60,369.85,368.79,364.52,361.74,372.62,362.21,362.04,345.97,366.71,364.27,358.02,360.55,357.96,358.91,357.90,349.51,344.44,346.26,351.25,345.43,334.95,347.76,344.70,343.83,253.40,,,,313.96,309.89,301.80,307.78,283.31,314.21,317.29,318.24,325.95,353.80,357.01,365.67,334.81,326.48,327.36,332.38,328.29,327.49,323.29,320.32,311.48,311.35,311.31,259.89
2022-03-02 22:14:37.725000,L9,364.94,354.66,357.91,374.54,376.16,378.54,382.42,389.82,382.14,382.08,388.82,,385.56,381.37,376.95,367.00,367.33,354.01,364.30,376.48,370.36,359.91,371.55,367.37,374.44,365.97,371.54,375.14,369.23,363.57,361.53,358.38,392.03,363.02,355.37,358.12,366.17,363.01,358.46,361.93,355.23,361.81,358.99,350.30,349.66,347.81,353.66,348.00,350.02,347.32,345.57,341.32,331.28,335.27,335.01,325.70,318.13,311.97,303.53,309.69,317.85,328.84,323.06,321.84,327.62,353.58,359.73,364.56,335.96,337.59,328.68,334.92,325.96,327.22,325.77,323.22,312.70,309.52,311.33,260.20
2022-03-09 22:20:49.257000,L9,299.60,329.14,344.02,,359.58,360.73,364.20,308.17,356.54,352.88,364.36,350.56,366.03,362.10,360.59,350.10,349.17,338.69,349.23,362.81,351.01,347.71,358.45,354.30,359.96,352.69,358.11,360.46,356.60,351.10,345.50,334.53,353.27,343.48,320.09,302.94,343.79,312.77,309.63,345.12,318.71,344.06,337.99,330.10,330.31,328.92,337.53,330.41,334.14,331.83,329.97,324.25,,,,,,,,,,,,,291.16,,,,320.96,,,,,,,,,,,
2022-04-10 22:20:41.030000,L9,361.20,352.14,357.17,376.59,377.19,378.08,383.24,389.91,383.17,383.62,390.41,,,380.39,376.72,368.22,367.37,353.03,363.97,376.80,370.26,358.25,370.43,366.24,373.40,365.23,371.00,374.61,367.18,364.05,362.03,357.59,,365.06,357.88,359.53,369.97,363.71,358.07,363.21,355.71,361.29,360.18,351.09,346.83,347.71,350.88,349.02,352.51,347.98,348.60,339.62,332.74,337.27,339.32,327.97,319.30,314.28,306.82,310.26,319.53,323.55,317.96,317.25,324.05,354.77,362.86,368.44,336.96,338.52,329.10,334.11,322.87,324.83,322.85,319.19,310.22,308.20,307.86,260.17
2022-05-04 22:20:37.713000,L8,,,,,362.92,361.25,366.96,377.00,290.32,363.62,376.18,368.19,374.38,367.69,363.91,351.28,351.26,338.19,351.48,364.67,355.27,349.02,358.57,354.42,360.55,352.79,358.58,360.11,357.11,351.59,344.16,328.41,346.73,343.09,306.31,294.14,348.69,322.02,319.59,338.28,311.75,343.59,330.06,322.57,329.12,322.05,336.09,329.06,334.83,330.45,331.89,324.71,,,,302.66,304.90,303.26,294.25,303.93,312.46,308.88,309.67,309.35,,,,,317.53,,,,309.69,308.91,315.48,311.75,300.49,300.04,296.46,
2022-05-05 22:14:18.830000,L9,362.79,353.70,355.73,375.29,378.20,377.19,383.32,392.13,,,,,,380.87,377.97,370.29,368.72,352.21,365.89,378.50,370.73,360.51,371.37,365.84,373.14,365.03,370.91,374.44,368.42,365.62,362.08,358.37,,365.47,356.30,358.01,368.74,363.68,358.17,363.14,356.61,362.74,359.25,349.87,347.99,346.39,350.29,346.05,350.12,346.79,345.26,336.94,330.91,336.48,335.07,330.08,321.60,317.05,307.53,314.19,325.08,325.85,322.55,323.72,320.27,355.74,361.90,368.69,335.60,338.28,328.67,333.05,328.93,333.25,330.91,325.89,315.09,310.84,312.06,262.49
2022-05-28 22:20:18.438000,L9,,,,,,,,,,293.81,294.86,282.85,281.74,319.24,344.59,301.83,328.45,328.97,338.13,350.58,347.52,341.31,353.11,347.22,351.24,329.79,344.79,340.13,333.73,326.87,295.03,282.13,305.15,,,258.93,273.49,282.13,315.69,326.01,294.47,308.32,314.07,306.52,314.93,312.31,319.69,317.67,318.92,314.72,322.42,316.18,298.61,317.16,314.81,305.02,304.91,303.14,295.35,306.64,313.05,313.24,311.78,312.32,,,,,312.69,316.79,312.59,313.76,318.87,313.49,317.63,314.62,306.44,304.28,299.38,
2022-06-05 22:20:51.340000,L8,,,,,,,,,,286.52,289.57,281.03,274.18,289.32,316.91,280.33,,,,328.88,326.04,340.00,348.65,338.73,345.43,315.77,332.86,327.02,324.84,307.33,283.79,280.26,292.09,,,,,275.11,271.35,297.09,287.93,301.04,309.78,275.06,292.15,297.27,306.59,303.06,308.71,305.18,312.21,306.05,293.92,309.68,313.19,299.56,297.25,301.07,292.36,305.52,311.48,307.11,310.93,309.91,,,,,307.47,310.63,310.92,307.89,315.71,304.68,315.83,312.38,304.16,303.83,298.92,
2022-06-14 22:14:46.889000,L8,,,,,,299.49,290.89,384.53,262.13,328.45,383.31,331.52,376.89,372.05,373.66,362.52,359.25,351.99,361.36,373.48,367.84,357.24,368.29,364.22,367.59,361.05,366.97,370.01,364.69,361.81,360.47,355.23,393.30,362.00,354.13,355.33,365.02,359.38,355.08,360.17,352.90,357.73,354.14,346.82,344.28,346.86,350.47,347.22,350.67,345.87,344.36,336.52,328.17,335.72,333.13,325.57,321.15,315.40,308.08,318.18,325.40,324.34,323.65,323.18,,,,,334.46,337.37,328.24,334.29,328.54,328.46,331.64,324.45,315.36,314.15,311.36,263.26
2022-06-21 22:21:00.653000,L8,356.49,358.95,366.76,377.63,381.01,381.46,387.02,,,,,,,385.85,379.44,370.24,367.64,356.46,366.62,377.92,373.66,361.28,372.41,367.06,372.40,366.60,374.77,376.17,370.76,367.88,364.74,362.45,,366.77,360.99,361.94,370.28,364.29,360.35,365.36,358.04,362.59,359.71,354.70,350.45,348.47,349.94,347.47,353.79,345.24,344.67,339.51,333.48,337.30,338.91,331.47,324.50,320.20,312.69,321.53,332.58,331.75,328.68,326.79,302.39,359.38,363.49,367.06,335.24,339.33,330.77,336.00,335.41,333.83,339.27,332.49,326.21,325.95,316.01,271.74
2022-06-22 22:14:26.439000,L9,,,,,,,,,,,,,,,,,321.27,326.49,333.72,347.79,349.53,340.74,354.86,350.03,351.69,342.61,353.88,357.14,351.19,347.06,339.38,324.26,345.06,291.04,273.49,287.96,351.04,325.01,329.71,347.51,335.73,338.44,325.75,319.87,325.93,317.69,335.05,330.54,336.76,327.52,331.04,323.77,311.14,318.82,321.41,311.94,309.85,305.21,296.36,305.11,314.47,315.84,314.43,316.21,,,,,322.49,323.26,318.47,319.58,321.69,319.17,320.59,315.76,308.23,306.35,301.67,250.85
2022-06-30 22:14:51.348000,L8,349.78,351.80,358.24,371.88,376.56,376.46,384.18,388.55,380.74,383.47,389.95,,387.60,382.88,383.37,364.12,367.11,354.12,366.53,378.99,370.71,360.66,371.20,367.90,371.21,367.39,374.01,373.62,369.38,366.04,363.21,361.64,,366.82,362.05,361.35,370.37,364.70,361.12,367.40,358.82,364.07,361.76,352.84,351.04,351.07,353.33,350.09,354.95,346.59,349.08,340.21,337.12,341.83,336.77,332.90,326.51,319.50,309.27,318.79,328.91,329.80,329.76,330.61,298.43,272.52,282.46,340.31,337.85,339.74,333.28,338.97,334.18,332.22,335.49,330.33,323.23,320.35,315.93,270.14
2022-07-15 22:20:36.379000,L9,353.51,351.56,357.02,372.66,375.19,376.23,382.42,386.20,379.30,381.54,387.27,389.21,385.38,381.49,375.07,365.49,364.19,349.95,362.41,373.97,368.70,356.71,368.24,363.97,365.81,362.27,368.73,368.28,366.14,361.45,359.40,356.30,,363.09,354.06,357.38,365.48,359.25,356.23,363.13,354.59,360.22,355.84,348.47,345.11,345.32,347.03,344.07,350.18,339.80,343.00,332.43,325.91,331.64,331.99,324.08,319.01,315.59,299.55,313.66,325.21,325.48,327.34,326.10,300.11,355.41,360.94,363.81,332.79,332.25,328.65,329.43,329.46,330.45,331.85,328.44,322.57,318.69,313.62,269.31
2022-07-23 22:21:07.605000,L8,,,,,,,,,,,,,,,,,,,,,,334.13,346.42,335.95,341.61,326.98,335.88,323.35,320.64,310.43,285.33,286.20,289.31,,,,,,,,,,,,,,,306.49,312.13,310.29,315.05,315.04,300.09,,,,,,,285.78,306.21,306.72,308.97,308.67,,,,,310.62,314.55,311.34,311.16,312.64,309.96,314.82,312.15,303.10,303.25,297.61,
2022-07-31 22:20:51.284000,L9,354.10,352.04,354.01,370.32,374.01,373.94,380.57,383.83,374.82,377.87,381.76,383.61,381.69,377.32,372.91,361.23,360.48,347.19,359.05,370.90,363.89,353.92,365.76,361.02,363.81,358.71,365.27,366.54,364.50,360.33,355.95,352.62,,360.30,349.97,352.59,361.22,356.33,352.53,360.30,351.77,355.71,352.19,341.73,343.11,342.51,343.36,342.18,349.04,338.45,341.45,329.99,323.46,328.48,331.62,322.96,317.47,309.39,297.26,311.78,320.00,323.67,329.53,325.82,298.63,352.00,357.04,359.85,331.46,330.04,326.44,327.63,328.83,328.73,334.86,328.26,321.26,320.68,313.12,266.24
2022-08-08 22:21:16.880000,L8,,,,,,329.84,366.22,314.81,,,,,,356.68,360.54,341.94,,,,314.35,327.86,341.84,349.66,,,,,288.81,347.97,346.32,298.99,288.84,303.28,279.12,,266.35,344.78,322.56,327.07,338.35,302.98,309.52,315.31,,,307.00,318.85,317.48,318.12,312.86,324.72,319.23,302.58,,,,,,,,,309.52,311.19,310.55,,,,,316.32,318.98,313.92,315.32,315.91,318.45,317.11,314.07,306.00,305.58,300.00,252.00
2022-08-09 22:14:46.212000,L9,355.48,351.58,353.80,372.62,375.14,376.59,381.96,386.60,377.79,379.42,386.11,388.28,382.21,379.19,374.25,364.70,362.95,351.01,360.18,372.69,365.67,356.51,366.74,361.58,365.66,359.64,367.82,368.59,365.60,363.43,359.87,355.70,,362.21,352.38,354.61,364.16,359.21,355.25,361.78,353.76,359.33,356.20,348.02,343.74,344.63,346.49,343.58,350.63,341.18,342.89,332.20,325.84,330.90,331.61,324.15,319.11,307.56,303.26,318.22,322.75,327.12,332.23,326.89,327.50,353.20,359.38,362.31,333.39,332.36,327.17,327.43,341.67,333.35,345.20,329.15,321.34,319.21,314.80,267.51
