dates,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2017-11-30 22:20:56+00:00,192.88,364.03499999999997,367.98,334.71750000000003,352.5975,360.004,362.504,374.554,379.1375,377.8633333333333,381.898,388.45,380.7575,384.60499999999996,388.1666666666667,389.7333333333333,392.08,390.2,388.475,375.5,369.32,361.69,257.015,378.22,370.50666666666666,361.65,374.22,375.23,381.47,372.38,381.44,369.98,366.155,362.65,355.775,351.505,,231.73,233.16,277.5,282.58,,,,,299.75,313.01,314.05,316.55,316.51,328.22,320.01,316.16,319.11,320.47,,,,,,,,,,,,259.6,,,,,,329.75,336.22,332.23,325.43,316.25,288.6,307.63,270.56
2017-12-25 22:14:47+00:00,192.88,362.4866666666667,367.53000000000003,334.61199999999997,352.428,359.545,362.06166666666667,373.84,378.116,377.225,381.7416666666666,387.15,379.92999999999995,383.416,387.1725,388.9225,388.54999999999995,385.855,385.0533333333333,371.88,366.61,358.66999999999996,278.27200000000005,377.3866666666667,369.37,361.65,374.22,375.23,381.47,372.38,381.44,369.98,366.155,362.65,355.775,351.505,,231.73,233.16,277.5,282.58,,,,,299.75,313.01,314.05,316.55,316.51,328.22,320.01,316.16,319.11,320.47,,,,,,,,,,,,259.6,,,,,,329.75,336.22,332.23,325.43,316.25,288.6,307.63,270.56
2018-01-01 22:20:56+00:00,,362.4866666666667,367.53000000000003,334.1066666666667,352.90833333333336,359.6914285714286,362.49142857142857,373.71714285714285,378.0216666666667,377.08599999999996,385.05999999999995,387.02833333333336,379.81333333333333,383.01666666666665,387.09800000000007,388.926,388.07666666666665,385.72333333333336,384.0575,371.12999999999994,366.46000000000004,358.41,304.19,377.3725,369.012,361.65,374.22,375.23,381.47,372.38,381.44,383.5,378.91,374.04,369.36,364.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.75,336.22,332.23,325.43,330.44,277.31,322.34,270.56
2018-02-11 22:14:26+00:00,,362.4866666666667,369.7533333333334,336.592,353.414,360.25833333333327,363.72166666666664,373.545,377.9916666666666,376.848,385.14333333333326,387.145,379.97166666666664,383.03833333333336,386.918,388.636,386.9475,384.34749999999997,382.36199999999997,369.935,365.7025,356.78249999999997,336.38,378.50666666666666,369.65999999999997,365.21,378.5,375.23,381.47,372.38,381.44,383.5,378.91,374.04,369.36,364.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.75,336.22,332.23,325.42,,,,
2018-02-27 22:14:19+00:00,,362.4866666666667,369.7533333333334,336.35999999999996,352.55999999999995,359.65999999999997,363.27,372.96857142857147,377.18142857142857,376.2633333333333,384.23285714285714,386.4171428571429,378.8371428571428,382.2185714285714,386.25,387.895,385.86199999999997,383.384,380.93333333333334,368.756,365.076,355.696,340.2816666666667,378.50666666666666,368.032,365.21,378.5,375.23,381.47,372.38,381.44,383.5,378.91,374.04,369.36,364.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.5,,,,323.075,332.645,331.385,324.8766666666667,,,,
2018-03-06 22:20:26+00:00,,362.4866666666667,369.7533333333334,336.95714285714286,352.51714285714286,359.37624999999997,363.07375,372.725,376.85249999999996,376.15142857142854,383.78125,386.04375000000005,378.08125,381.71875,386.00857142857143,387.62,385.585,382.9533333333333,380.34714285714284,368.35999999999996,364.9316666666667,355.34,343.39,377.6375,367.67333333333335,362.945,378.5,375.23,381.47,372.38,381.44,383.5,378.91,374.04,369.36,364.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.71,,296.5,,318.92,319.55,324.15000000000003,332.6166666666667,332.18666666666667,325.79,318.18,312.96,316.72,267.98
2018-03-15 22:14:10+00:00,,362.4866666666667,369.7533333333334,336.87125,352.37624999999997,359.49333333333334,363.3211111111111,372.75111111111113,376.87,376.285,383.8288888888889,386.0455555555556,378.2988888888889,381.76,386.0625,387.7,385.6442857142857,382.9057142857143,380.11125,368.47285714285715,365.0242857142857,355.2857142857143,345.91375,377.252,367.3285714285715,362.28,378.5,372.515,381.47,372.38,381.44,383.5,378.91,374.04,369.36,364.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.71,,296.5,,318.92,321.01,325.7425,334.1625,335.535,327.87399999999997,325.90999999999997,312.475,313.20500000000004,268.865
2018-04-16 22:13:54+00:00,,362.4866666666667,369.7533333333334,336.7655555555555,352.4288888888889,358.6975,362.69624999999996,371.90500000000003,375.89750000000004,376.285,382.67125,384.67777777777775,377.03888888888895,380.4844444444444,386.0625,387.72444444444443,385.6442857142857,382.6925,378.55499999999995,368.47285714285715,365.0242857142857,355.2857142857143,345.91375,376.8733333333333,367.3285714285715,362.28,378.5,372.515,381.47,372.38,381.44,383.5,378.91,374.04,369.36,364.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.71,,296.5,,318.92,321.01,325.7425,334.1625,335.535,327.87399999999997,325.9533333333333,312.5566666666667,313.52333333333337,268.65000000000003
2018-07-12 22:19:56+00:00,,,,336.9866666666667,351.84666666666664,358.59,363.41,372.254,375.432,376.01200000000006,382.244,384.27,375.71000000000004,380.0316666666667,385.52000000000004,387.0216666666667,384.69399999999996,381.4883333333333,377.615,367.85600000000005,365.08399999999995,352.9425,361.67499999999995,375.23999999999995,364.2200000000001,360.81499999999994,370.56,369.70000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.71,311.47,296.5,,318.92,321.01,324.4066666666667,333.4766666666667,336.6366666666667,328.48499999999996,325.9533333333333,315.4375,316.02,270.40250000000003
2018-07-21 22:13:49+00:00,,360.89,366.9,336.35571428571427,352.02857142857147,358.4983333333333,363.35999999999996,372.6166666666666,375.5933333333333,376.18833333333333,382.6266666666667,384.3014285714285,376.00428571428574,380.28285714285715,385.665,387.1471428571429,384.7816666666667,381.2742857142857,377.8285714285715,368.2583333333334,365.36999999999995,352.808,361.67499999999995,375.0025,364.2200000000001,359.92333333333335,369.68,368.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.86,309.285,296.5,,318.92,321.01,324.4066666666667,333.4766666666667,336.6366666666667,328.48499999999996,326.0075,315.4375,316.02,270.40250000000003
2018-08-29 22:20:19+00:00,,360.89,366.9,335.1766666666667,352.80600000000004,359.11800000000005,364.23749999999995,373.79499999999996,376.6975,377.4075,384.04,385.33500000000004,377.23,381.44,387.0,388.3033333333333,386.174,382.03666666666663,379.345,370.172,366.77,353.8325,363.1933333333333,375.098,366.9266666666667,359.885,369.59,368.5925,373.21,,373.62,,,,,,,,,,,,,,,,,,,,,,,,,,335.9,,,,,,,,,,297.2833333333333,308.01,311.23,,318.92,321.01,328.41,337.28000000000003,339.68500000000006,333.57,326.652,317.652,317.976,271.394
2018-09-07 22:14:12+00:00,,360.89,366.9,334.104,352.94250000000005,359.55000000000007,365.08333333333326,374.71999999999997,377.41333333333324,378.05,384.416,385.56666666666666,377.58666666666664,381.73333333333335,387.278,388.5716666666667,386.378,382.31666666666666,379.56,370.858,367.18,353.53999999999996,363.18333333333334,374.92600000000004,367.02666666666664,359.385,369.40250000000003,368.204,372.67999999999995,,373.065,,,,,,,,,,,,,,,,,,,,,,,,,,335.9,,,,,,,,,,306.06999999999994,308.01,311.23,,,322.47,332.52,337.91,340.275,335.26000000000005,328.082,321.084,319.548,272.232
2018-09-30 22:20:31+00:00,,360.89,366.9,334.09,353.46000000000004,359.2566666666667,364.9749999999999,375.5999999999999,377.61499999999995,378.465,384.46750000000003,385.468,378.20166666666665,381.90000000000003,387.4875,388.634,386.47249999999997,382.25600000000003,379.78000000000003,371.285,367.58000000000004,354.24249999999995,364.1466666666667,375.242,368.40000000000003,359.875,370.1,368.57,372.67999999999995,,373.065,,,,,,,,,,,,,,,,,,,,,,,,,,335.9,,,,,,,,,,306.06999999999994,308.01,311.23,,,327.54,332.985,337.49666666666667,337.47,334.53000000000003,326.00600000000003,322.7,321.11,272.78000000000003
2018-11-10 22:14:32+00:00,,359.85,366.65999999999997,334.318,353.5933333333333,359.45250000000004,364.57666666666665,374.83666666666664,377.25666666666666,377.75,384.46750000000003,386.26,378.9333333333334,382.29200000000003,387.4875,388.81250000000006,386.47249999999997,382.52000000000004,379.90250000000003,371.285,367.58000000000004,354.24249999999995,364.1466666666667,375.3075,368.40000000000003,359.875,370.1,368.57,372.67999999999995,,373.065,,,,,,,,,,,,,,,,,,,,,,,,,,335.9,,,,,,,,,,306.06999999999994,308.01,311.23,,,327.54,332.985,337.49666666666667,337.47,334.53000000000003,325.99750000000006,325.195,322.84749999999997,273.92
2018-12-28 22:14:29+00:00,,360.07666666666665,367.8866666666666,335.2383333333333,353.7925,360.1,364.85,374.71500000000003,377.61,378.24,384.622,386.74,379.4757142857143,382.55833333333334,387.726,389.412,387.258,383.54200000000003,380.61400000000003,371.27200000000005,367.612,354.908,364.1825,375.48400000000004,368.2375,360.656,371.035,368.57,374.34666666666664,,373.065,381.1,373.49,368.99,366.44,362.27,,,,,,,,,,,,,,,,,,,,,335.9,,,,,,,,,,306.06999999999994,308.01,311.23,,326.62,327.54,332.985,337.49666666666667,337.47,334.53000000000003,325.99750000000006,325.195,322.84749999999997,273.92
2019-02-14 22:14:21+00:00,,359.9666666666667,368.15333333333336,338.87199999999996,354.15000000000003,360.8025,364.8533333333333,373.96999999999997,377.84666666666664,377.7366666666667,384.3675,387.24,380.2683333333334,382.57,387.77000000000004,390.1275,387.63250000000005,384.225,380.8,370.99,367.5,355.5675,364.1825,375.7825,368.2375,361.28499999999997,371.7125,368.96999999999997,374.34666666666664,,373.065,381.1,373.49,368.99,366.44,362.27,,,,,,,,,,,,,,,,,,,,,335.9,,,,,,,,,315.08,304.13,305.46,311.23,,325.91499999999996,325.925,331.83666666666664,337.015,336.07,334.53000000000003,325.94000000000005,325.56666666666666,322.62666666666667,273.34
2019-02-21 22:20:30+00:00,,361.7725,368.65,340.36499999999995,355.20500000000004,361.52,365.7875,374.86,378.7425,378.865,384.988,388.055,380.6671428571429,383.27833333333336,388.554,390.684,388.512,384.698,381.496,371.56,368.17,355.5675,364.1825,375.7825,368.2375,361.28499999999997,371.7125,368.96999999999997,374.34666666666664,,373.065,381.1,373.49,368.99,366.44,362.27,,,,,,,,,,,,,,,,,,,,,335.9,,,,,,,,,315.08,304.13,305.46,311.23,,325.91499999999996,325.925,331.83666666666664,337.015,336.07,334.53000000000003,323.2875,322.35249999999996,320.3625,272.6225
2019-03-02 22:14:17+00:00,,361.276,368.48400000000004,341.965,354.978,361.7900000000001,365.32,374.38800000000003,378.242,378.366,384.852,387.8883333333333,380.91285714285715,383.0533333333333,388.228,390.67199999999997,388.116,384.678,381.35600000000005,371.052,368.008,356.0025,364.25666666666666,376.15000000000003,367.6825,361.78999999999996,372.48,369.13999999999993,374.91499999999996,,372.51,381.1,373.49,368.99,366.44,362.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.08,,,,,324.87666666666667,325.4066666666667,331.83666666666664,335.85999999999996,336.07,333.81,321.3066666666667,320.96666666666664,318.55,270.3075
2019-05-28 22:20:29+00:00,,361.89250000000004,369.0,344.6325,355.41,362.2275,365.705,374.6575,378.6675,378.8775,385.44,388.90999999999997,381.715,383.81249999999994,388.7975,391.445,388.84000000000003,385.22749999999996,382.165,371.3625,368.445,346.8,364.29,376.57000000000005,367.58500000000004,351.26,360.775,349.31,365.08000000000004,342.18,350.86,381.1,373.49,368.99,366.44,362.27,284.9,253.45,239.18,247.18,271.18,271.88,259.48,281.4,288.13,331.91,319.37,311.83,316.12,317.16,331.73,322.17,319.74,321.72,321.58,320.13,315.39,315.6,317.3,,303.56,312.13,317.38,310.96,307.74,309.67499999999995,,301.38,310.3,315.74,322.1225,324.34000000000003,329.54,319.525,333.27,312.42,308.1,304.025,303.31,262.9866666666667
2019-09-26 22:14:56+00:00,,,,337.85,351.81,358.86,357.69,370.89,376.65,377.52,385.21,,380.73,,,,,,380.8,372.05,368.89,326.55,,,,338.74,345.84,349.31,352.48,342.18,350.86,,,,,,284.9,253.45,239.18,247.18,271.18,271.88,259.48,281.4,288.13,331.91,319.37,311.83,316.12,317.16,331.73,322.17,319.74,321.72,321.58,320.13,315.39,315.6,317.3,,303.56,312.13,317.38,310.96,307.74,304.27,,301.38,310.3,315.74,313.86,,,303.48,,312.42,300.87,295.34,293.05,264.005
2020-01-23 22:20:55+00:00,,,,337.435,354.29499999999996,360.71000000000004,361.75,373.24,377.83,378.735,385.335,391.59,382.09000000000003,385.89,391.41,393.12,389.03,386.14,381.72,372.865,369.115,359.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.47,314.8,315.5,273.21000000000004
2020-03-04 22:14:32+00:00,,,,337.435,354.29499999999996,360.71000000000004,361.75,373.24,377.83,378.735,385.335,391.59,382.09000000000003,385.89,391.41,393.12,389.03,386.14,381.72,372.865,369.115,359.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.19,,,319.47,314.8,315.5,273.21000000000004
2020-04-12 22:20:24+00:00,,,,335.905,357.275,362.95,367.07,376.725,379.66499999999996,380.78499999999997,386.335,391.80999999999995,383.79999999999995,385.89,391.41,393.17,389.605,386.305,382.49,373.68,369.82,359.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.19,,,319.47,314.8,315.5,277.025
2020-05-14 22:20:12+00:00,,360.7,366.48,334.80333333333334,358.32666666666665,363.8233333333333,368.37000000000006,378.22333333333336,380.9433333333333,381.2866666666667,387.84999999999997,392.5933333333333,384.3233333333333,387.525,393.31500000000005,394.0133333333333,390.56333333333333,387.43333333333334,383.28,374.27,370.60999999999996,360.06,369.28,382.74,375.43,365.61,377.2,375.97,,372.21,380.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.19,,,326.21000000000004,319.125,318.245,278.22
2020-05-30 22:20:16+00:00,,360.345,366.115,333.2475,359.16499999999996,364.5825,368.90250000000003,379.0,381.5625,381.65,388.53249999999997,393.1725,384.73,388.1133333333334,394.20000000000005,394.5425,391.0475,387.82,383.495,374.59,371.1525,360.33,369.585,382.41499999999996,375.65999999999997,365.8,377.03,375.725,380.04,371.905,380.03999999999996,,,,,366.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.19,,,327.05333333333334,320.3533333333333,318.7966666666667,280.96000000000004
2020-07-10 22:14:27+00:00,,358.46000000000004,364.6433333333334,332.16999999999996,358.808,364.17600000000004,368.47799999999995,378.68,381.024,381.058,388.53249999999997,392.82,384.2,387.495,393.53000000000003,394.01,390.418,387.26,382.702,373.9425,370.34,359.4075,368.55999999999995,380.74333333333334,374.34666666666664,365.8,375.6933333333333,374.06,378.48,371.19666666666666,378.40000000000003,,,,,366.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.19,,,320.5725,316.7325,316.82,280.554
2020-07-17 22:20:40+00:00,,358.46000000000004,364.6433333333334,332.16999999999996,358.808,364.17600000000004,368.47799999999995,378.68,381.024,381.058,388.53249999999997,392.82,384.2,387.495,393.53000000000003,394.01,390.418,387.26,382.702,373.9425,370.34,359.4075,368.55999999999995,380.74333333333334,374.34666666666664,365.8,375.6933333333333,374.06,378.48,371.19666666666666,378.40000000000003,,,,,366.2,,,,235.25,260.82,252.43,258.74,276.16,280.85,287.61,283.04,265.95,262.33,,284.78,,288.0,284.07,287.69,309.37,283.86,,,,,,,,,,,271.47,267.92,,,,,332.19,,,320.5725,316.7325,316.82,280.554
2020-07-26 22:14:32+00:00,,358.0175,362.905,330.252,358.39,363.88800000000003,368.38,378.64,380.99,380.79200000000003,388.84749999999997,392.44,383.812,387.4075,393.39,393.55199999999996,390.136,386.692,381.9,372.925,369.96999999999997,358.5125,367.83,379.7,373.41,364.27333333333337,374.95,373.18,377.41333333333336,370.4875,377.3425,,,,,366.2,,,,235.25,260.82,252.43,258.74,276.16,280.85,287.61,283.04,265.95,262.33,,284.78,,288.0,284.07,287.69,309.37,283.86,,,,,,,,,,,271.47,267.92,,,,297.18,332.19,,,320.94,313.6325,317.26,282.9925
2020-11-22 22:21:06+00:00,,358.4425,361.7133333333333,329.8125,358.24,364.225,368.14,378.205,380.83750000000003,380.87250000000006,388.9166666666667,392.23,383.91999999999996,387.615,393.2025,393.845,390.5625,386.88,382.2275,373.495,370.4575,357.78000000000003,367.34666666666664,378.68666666666667,372.7366666666667,363.6050000000001,374.2,372.25,377.41333333333336,369.91333333333336,376.34666666666664,,,,,366.2,,,,235.25,260.82,252.43,258.74,276.16,280.85,287.61,283.04,265.95,262.33,,284.78,,288.0,284.07,287.69,309.37,283.86,,,,,,,,,,,271.47,267.92,,,,297.18,,,,314.93499999999995,310.35999999999996,315.395,280.19666666666666
2021-02-19 22:14:39+00:00,,360.84,367.34,336.0,358.655,364.55,369.96,378.7,380.11,381.105,387.46000000000004,390.69000000000005,384.135,387.26,392.21000000000004,393.815,390.765,386.885,383.43,374.17499999999995,371.615,356.41,,379.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.48
2021-03-30 22:20:34+00:00,,360.84,367.34,336.0,358.655,364.55,369.96,378.7,380.11,381.105,387.46000000000004,390.69000000000005,384.135,387.26,393.6566666666667,394.92,391.4866666666667,387.21333333333337,384.1466666666667,374.90333333333336,372.03999999999996,359.13,371.68,382.57500000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.48
2021-05-17 22:20:24+00:00,,362.6266666666666,368.03499999999997,335.58666666666664,362.18,367.41333333333336,372.90999999999997,382.83500000000004,382.0833333333333,383.1366666666666,389.06666666666666,393.10999999999996,386.0933333333333,388.94,395.02000000000004,396.375,392.605,387.98,385.27,375.86,373.1225,359.13,371.68,382.57500000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.97,275.56
2021-06-11 22:14:25+00:00,,361.0733333333333,365.06,332.77,363.3666666666666,366.67,373.28,383.005,381.26,381.86999999999995,388.44666666666666,392.6566666666667,385.3966666666667,387.53666666666663,394.6725,395.4725,391.2875,386.6975,383.8325,374.5425,371.975,359.13,369.25,381.77,,362.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.97,278.155
2021-06-18 22:20:38+00:00,,361.0733333333333,365.06,332.77,363.3666666666666,366.67,373.28,383.005,381.26,381.86999999999995,388.44666666666666,392.6566666666667,385.3966666666667,387.53666666666663,394.6725,395.4725,391.2875,386.6975,383.8325,374.5425,371.975,359.13,369.25,381.77,,362.64,,,,,344.01,,,,,,,252.81,240.43,261.64,274.75,272.28,278.86,297.0,293.21,302.99,295.05,283.42,292.34,,,,306.41,310.6,317.29,321.84,317.08,322.15,,,312.68,317.7,320.8,,,,,,,,,,,323.6,326.17,319.79,312.93,309.2,314.4,273.2266666666667
2021-08-05 22:20:52+00:00,,361.0733333333333,365.06,331.24,363.3666666666666,365.6125,371.47,381.3966666666667,380.7825,381.10749999999996,387.49749999999995,392.2075,384.65,386.88,394.15,394.896,391.2875,386.6975,383.8325,374.5425,371.975,359.13,369.25,380.78000000000003,,362.64,,,,366.12,358.735,376.29,,,,,,252.81,240.43,261.64,274.75,272.28,278.86,297.0,293.21,302.99,295.05,283.42,292.34,,,,306.41,310.6,317.29,321.84,317.08,322.15,,,312.68,317.7,320.8,,,,,,,,,,,335.845,326.17,319.79,312.93,320.69,318.3433333333333,274.3775
2021-08-14 22:14:45+00:00,,361.0733333333333,365.06,330.092,363.3666666666666,365.6125,371.47,381.3966666666667,381.102,381.36,387.758,392.596,385.006,387.45,394.395,394.64000000000004,390.99,386.54200000000003,383.24199999999996,373.84800000000007,371.812,357.99666666666667,367.80333333333334,380.144,370.57,362.64,,,,366.12,363.28666666666663,376.29,,,,,,252.81,240.43,261.64,274.75,272.28,278.86,297.0,293.21,302.99,295.05,283.42,292.34,,,,306.41,310.6,317.29,321.84,317.08,322.15,,,312.68,317.7,320.8,,,,,,,,,,,335.845,326.17,319.79,312.93,321.4166666666667,318.4775,274.326
2021-08-30 22:14:49+00:00,,361.97,363.9200000000001,327.896,366.0,366.5733333333333,371.47,381.3966666666667,381.394,381.85,387.97999999999996,393.09399999999994,385.486,387.512,394.75,394.9816666666666,391.254,386.698,383.29200000000003,373.794,372.178,358.07666666666665,367.445,379.982,372.005,362.64,,,,366.12,363.28666666666663,376.29,,,,,,252.81,240.43,261.64,274.75,272.28,278.86,297.0,293.21,302.99,295.05,283.42,292.34,,,,306.41,310.6,317.29,321.84,317.08,322.15,,,312.68,317.7,320.8,,,,,,,,,,,335.845,326.17,319.79,312.93,321.6825,319.332,274.7416666666667
2021-09-22 22:21:05+00:00,,361.97,363.9200000000001,329.02000000000004,363.0,365.8225,370.3875,380.46750000000003,381.1133333333333,381.7416666666666,387.54833333333335,392.76833333333326,385.30333333333334,387.0833333333333,394.2442857142857,394.6285714285714,391.254,386.698,383.29200000000003,373.794,372.178,358.07666666666665,367.445,379.982,372.005,362.64,,,,366.12,363.28666666666663,376.29,,,,,,252.81,240.43,261.64,274.75,272.28,278.86,297.0,293.21,302.99,295.05,283.42,292.34,,,,306.41,310.6,317.29,321.84,317.08,304.94,,244.86,294.235,317.7,320.8,,,,,,,,,,,335.845,326.17,319.79,319.47,321.742,319.31166666666667,274.58
2021-11-02 22:15:01+00:00,,361.97,363.9200000000001,329.8828571428572,360.96000000000004,364.87199999999996,369.218,379.326,380.51714285714286,381.16285714285715,387.0285714285714,392.22999999999996,384.82142857142856,386.5571428571429,393.22142857142853,393.6585714285714,390.835,386.405,382.71999999999997,373.1525,372.0,356.19000000000005,366.0333333333333,378.6075,372.005,362.64,,,,366.12,363.28666666666663,376.29,,,,,,252.81,240.43,261.64,274.75,272.28,278.86,297.0,293.21,302.99,295.05,283.42,292.34,,,,306.41,310.6,317.29,321.84,317.08,304.94,,244.86,294.235,317.7,320.8,,,,,,,,,,,335.845,326.17,319.79,317.93,320.375,318.38428571428574,273.62125000000003
2021-11-18 22:14:56+00:00,,357.74,359.11,329.9342857142857,357.72249999999997,363.014,367.48999999999995,377.406,379.56714285714287,380.2314285714286,386.0828571428571,391.27857142857147,383.93571428571425,385.5871428571428,392.1414285714286,392.4428571428571,389.1266666666666,385.1133333333333,380.74666666666667,371.2933333333333,370.5433333333333,356.19000000000005,366.0333333333333,378.6075,372.01666666666665,362.64,,371.34,,366.12,363.28666666666663,376.29,,,,,,252.81,240.43,261.64,274.75,272.28,278.86,297.0,293.21,302.99,295.05,283.42,292.34,,,,306.41,310.6,317.29,321.84,317.08,304.94,,244.86,294.235,317.7,320.8,,,,308.54,,,,,,,335.845,326.17,319.79,317.93,320.375,317.7866666666667,272.9042857142858
2022-01-13 22:14:50+00:00,,,,330.435,356.03999999999996,362.7325,366.6875,377.52200000000005,379.90142857142865,380.8071428571428,386.1228571428572,391.71999999999997,384.4757142857143,385.8985714285714,392.3028571428572,392.3616666666667,389.21,385.69666666666666,381.33,371.005,370.87499999999994,356.19000000000005,365.64,378.09,372.01666666666665,,,371.34,,366.12,372.92499999999995,376.29,,,,,,,,,,,,,,,,,,,,,,,,,,287.73,,244.86,275.79,,,,,,308.54,,,,,,,348.09,,,320.42999999999995,322.61,319.1333333333334,272.90333333333336
2022-01-28 22:20:55+00:00,,360.53,372.42,330.87142857142857,357.455,364.046,368.12,378.3983333333333,380.42,381.395,386.5325,392.27625,384.96625,386.32,392.7825,392.8385714285714,390.92333333333335,385.86,382.0475,372.3,370.87499999999994,357.42333333333335,367.55,379.625,372.8525,367.35,381.03,374.55499999999995,381.71,366.12,372.92499999999995,376.29,,,,,,,,,,,,,,,,,,,,,,,,,,287.73,,244.86,275.79,,,,,,308.54,,,,,,,348.09,,,320.42999999999995,322.61,319.1333333333334,272.90333333333336
2022-02-06 22:14:44+00:00,,359.32,368.65,331.9414285714286,357.38,364.448,368.118,378.3883333333333,380.44124999999997,381.59875,386.66499999999996,392.47749999999996,385.21999999999997,386.3275,392.76,392.78285714285715,390.65250000000003,385.524,381.68999999999994,372.0025,370.6266666666667,357.27750000000003,367.56,380.1625,372.564,365.89,378.86,374.03,380.575,,373.96500000000003,379.8,372.39,368.53,,,,,,,,,,,,,,,,,,,,,,,,287.73,,244.86,275.79,,,,,,308.54,,,,,321.53,,,326.12,,318.34,318.1,316.73833333333334,271.0566666666667
2022-02-13 22:20:52+00:00,,359.1066666666666,367.47333333333336,333.22999999999996,357.5133333333333,364.395,368.33166666666665,378.4142857142857,380.20374999999996,381.50250000000005,386.39375,392.365,385.105,385.79,392.35625,392.81142857142856,390.8725,385.13199999999995,381.668,372.21750000000003,370.2366666666667,357.6675,368.465,381.2375,372.978,365.66333333333336,378.3766666666667,373.98,380.2366666666667,370.76,376.125,380.175,372.825,369.325,365.7,362.62,,,,,,,,,,,,,,,,,,,,,,287.73,,244.86,275.79,,,,,,308.54,,,,,321.53,,,326.12,,318.34,316.9075,316.31,270.4440000000001
2022-02-22 22:14:38+00:00,,358.22249999999997,365.795,332.3025,357.32142857142856,364.15000000000003,368.0942857142857,378.1825,379.99,381.20222222222225,386.21333333333337,392.24444444444447,384.97222222222223,385.4144444444444,392.20666666666665,392.55499999999995,390.064,384.7,381.075,371.64400000000006,369.72249999999997,356.938,367.96999999999997,380.762,372.4983333333334,364.8,377.275,373.16999999999996,379.2675,369.44,375.33666666666664,379.1666666666667,372.18666666666667,368.31666666666666,364.065,361.42,,,,,,,,,,,,,,,,,,,,,,287.73,,244.86,275.79,,,,,,306.175,,,,,321.53,,,326.12,,318.39,316.29200000000003,315.99333333333334,270.17
2022-03-02 22:14:37+00:00,,358.27200000000005,364.866,333.14375,357.365,364.10375,368.14,378.18666666666667,379.99555555555554,381.26222222222225,386.1277777777778,392.49666666666667,385.1111111111111,385.4811111111111,392.1877777777778,392.5425,390.1,384.76,381.06666666666666,371.36199999999997,369.71000000000004,357.012,368.37,380.95,372.4316666666667,364.386,376.832,372.89166666666665,379.2675,369.4266666666667,375.1875,378.9375,372.2725,367.9,364.1266666666667,361.49333333333334,,,,,,,,,,,,,,,,,,,,,,287.73,,244.86,275.79,,,,,,306.175,,,,,321.53,,,326.12,,318.39,314.332,314.5933333333333,268.32666666666665
