dates,satname,nzd0229-0000,nzd0229-0001,nzd0229-0002,nzd0229-0003,nzd0229-0004,nzd0229-0005,nzd0229-0006,nzd0229-0007,nzd0229-0008,nzd0229-0009,nzd0229-0010,nzd0229-0011,nzd0229-0012,nzd0229-0013,nzd0229-0014,nzd0229-0015,nzd0229-0016,nzd0229-0017,nzd0229-0018,nzd0229-0019,nzd0229-0020,nzd0229-0021,nzd0229-0022,nzd0229-0023,nzd0229-0024,nzd0229-0025,nzd0229-0026,nzd0229-0027,nzd0229-0028,nzd0229-0029,nzd0229-0030,nzd0229-0031,nzd0229-0032,nzd0229-0033,nzd0229-0034,nzd0229-0035,nzd0229-0036,nzd0229-0037,nzd0229-0038,nzd0229-0039,nzd0229-0040,nzd0229-0041,nzd0229-0042,nzd0229-0043,nzd0229-0044,nzd0229-0045,nzd0229-0046,nzd0229-0047,nzd0229-0048,nzd0229-0049,nzd0229-0050,nzd0229-0051,nzd0229-0052,nzd0229-0053,nzd0229-0054,nzd0229-0055,nzd0229-0056,nzd0229-0057,nzd0229-0058,nzd0229-0059,nzd0229-0060,nzd0229-0061,nzd0229-0062,nzd0229-0063,nzd0229-0064,nzd0229-0065,nzd0229-0066,nzd0229-0067,nzd0229-0068,nzd0229-0069,nzd0229-0070,nzd0229-0071,nzd0229-0072,nzd0229-0073,nzd0229-0074,nzd0229-0075,nzd0229-0076,nzd0229-0077,nzd0229-0078,nzd0229-0079,nzd0229-0080,nzd0229-0081,nzd0229-0082,nzd0229-0083,nzd0229-0084,nzd0229-0085,nzd0229-0086,nzd0229-0087,nzd0229-0088,nzd0229-0089,nzd0229-0090,nzd0229-0091,nzd0229-0092,nzd0229-0093,nzd0229-0094,nzd0229-0095,nzd0229-0096,nzd0229-0097,nzd0229-0098,nzd0229-0099,nzd0229-0100,nzd0229-0101,nzd0229-0102,nzd0229-0103,nzd0229-0104,nzd0229-0105,nzd0229-0106,nzd0229-0107,nzd0229-0108,nzd0229-0109,nzd0229-0110,nzd0229-0111,nzd0229-0112,nzd0229-0113,nzd0229-0114,nzd0229-0115,nzd0229-0116,nzd0229-0117,nzd0229-0118,nzd0229-0119,nzd0229-0120,nzd0229-0121,nzd0229-0122,nzd0229-0123,nzd0229-0124,nzd0229-0125,nzd0229-0126,nzd0229-0127,nzd0229-0128,nzd0229-0129,nzd0229-0130,nzd0229-0131,nzd0229-0132,nzd0229-0133,nzd0229-0134,nzd0229-0135,nzd0229-0136,nzd0229-0137,nzd0229-0138,nzd0229-0139,nzd0229-0140,nzd0229-0141,nzd0229-0142,nzd0229-0143,nzd0229-0144,nzd0229-0145,nzd0229-0146,nzd0229-0147,nzd0229-0148,nzd0229-0149,nzd0229-0150,nzd0229-0151,nzd0229-0152,nzd0229-0153,nzd0229-0154,nzd0229-0155,nzd0229-0156,nzd0229-0157,nzd0229-0158,nzd0229-0159,nzd0229-0160,nzd0229-0161,nzd0229-0162,nzd0229-0163,nzd0229-0164,nzd0229-0165,nzd0229-0166,nzd0229-0167,nzd0229-0168,nzd0229-0169,nzd0229-0170,nzd0229-0171,nzd0229-0172,nzd0229-0173,nzd0229-0174,nzd0229-0175,nzd0229-0176,nzd0229-0177,nzd0229-0178,nzd0229-0179,nzd0229-0180,nzd0229-0181,nzd0229-0182,nzd0229-0183,nzd0229-0184,nzd0229-0185,nzd0229-0186,nzd0229-0187,nzd0229-0188,nzd0229-0189,nzd0229-0190,nzd0229-0191,nzd0229-0192,nzd0229-0193,nzd0229-0194,nzd0229-0195,nzd0229-0196
2017-08-21 21:59:55.958000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.81,292.86,270.64,,298.94,294.83,325.17,306.02,332.19,307.87,333.41,314.50,344.14,308.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.26,285.91,292.23,287.59,296.97,289.32,286.60,292.73,,,,,,,292.72,294.32,293.94,297.33,298.79,310.04,299.49,297.49,,,297.25,288.33,300.06,301.98,300.08,297.13,,,,,288.45,280.04,283.75,283.97,283.88,290.70,299.14,
2017-09-22 22:00:01.938000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.69,283.85,285.43,287.99,301.77,302.98,318.81,311.07,306.39,304.78,300.00,306.94,304.08,302.21,,,299.55,297.98,298.74,297.76,299.70,299.33,299.26,304.00,292.49,,,,,,,280.74,294.71,299.78,302.78,299.73,299.77,298.00,299.50,292.09,302.54,303.98,303.01,303.44,303.42,306.19,,,,,,,,,,,,,,,,,,,289.94,282.64,282.20,278.40,284.86,285.37,283.61,277.91,284.36,282.36,283.88,280.79,285.61,287.50,293.07,297.84,293.95,300.20,302.77,304.91,303.21,300.04,,,296.37,288.16,293.03,297.91,298.70,298.17,294.06,,,293.10,291.72,285.19,287.31,287.87,287.71,295.37,294.06,
2017-12-11 22:00:00.576000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.08,296.46,295.48,294.90,313.46,295.00,297.12,287.49,,,,,,,277.26,291.99,297.55,301.57,297.67,302.03,292.66,292.62,289.27,297.72,300.14,299.24,300.50,304.38,300.85,,,,,,,,,,,,,,,,,,,,279.89,278.78,276.51,284.53,282.84,283.05,276.49,284.91,280.07,280.73,279.77,280.57,283.84,288.96,296.30,293.58,296.81,297.24,301.27,300.92,297.05,,,,,,,,,,,,290.21,287.25,282.22,282.53,285.60,283.15,290.24,291.35,
2017-12-27 22:00:01.778000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.83,273.38,275.34,272.87,276.91,275.58,281.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-28 21:59:46.257000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.31,295.48,293.36,295.23,293.71,292.19,300.58,285.62,,,,,,,277.67,294.35,298.80,297.74,294.67,293.85,289.83,294.86,289.02,298.85,305.92,300.57,301.64,300.26,300.52,,,,,,,,,,,,,,,,,,,,279.35,279.09,274.93,285.12,284.83,282.69,274.21,284.26,281.00,282.85,280.21,281.35,285.27,290.32,294.86,292.35,295.05,297.26,300.32,295.85,297.20,,,,,,,,,,,,,,,,,,,,
2018-03-17 21:59:24.088000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.08,293.69,297.93,302.08,301.36,307.99,303.07,299.69,309.81,303.92,303.83,292.28,,300.44,297.31,300.49,300.17,304.58,298.53,299.06,304.89,293.52,,,,,,,284.16,304.38,304.47,305.02,297.06,297.35,297.85,300.35,290.87,301.93,305.70,303.44,306.49,305.82,305.97,,,297.76,296.40,291.27,287.20,286.96,285.02,286.10,,,,,,,,,,291.42,285.28,281.99,282.64,287.43,290.19,286.91,285.63,291.27,285.30,286.66,283.62,287.35,290.91,295.13,299.95,294.52,300.00,302.05,303.57,303.50,302.64,,,296.94,290.32,294.32,299.07,296.65,300.62,297.19,296.71,291.48,296.34,293.99,288.96,287.52,291.06,290.10,296.24,296.52,
2018-04-18 21:59:07.664000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.05,285.65,296.50,300.64,305.36,307.35,308.62,311.10,307.07,306.67,311.89,311.21,308.66,298.31,301.32,304.57,302.91,304.44,307.21,307.32,304.02,304.04,310.25,302.29,294.72,302.58,298.64,292.78,285.26,284.31,289.11,300.72,303.02,303.45,302.32,300.47,302.12,302.75,299.01,306.58,310.95,307.50,311.45,310.23,308.03,,,302.31,298.56,296.55,293.03,288.81,289.99,288.96,,,,,,,,,,293.36,289.03,285.82,284.10,292.74,290.86,288.07,288.26,293.77,289.98,289.90,287.61,289.74,293.36,299.08,301.17,300.72,304.03,304.62,309.40,305.87,306.06,303.65,302.21,303.31,293.52,299.26,305.47,302.08,305.17,301.89,298.28,298.08,297.76,297.47,294.40,292.93,294.76,298.29,302.52,304.79,
2018-05-20 21:58:47.763000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.89,295.76,297.41,303.94,300.53,307.36,302.32,301.17,309.25,309.35,304.50,,,300.82,297.26,299.81,302.34,301.91,298.32,299.24,305.24,293.70,,,,,,,283.42,299.00,301.58,302.13,298.98,300.89,299.22,299.90,292.71,305.07,307.24,306.83,307.80,309.54,306.84,,,298.64,300.23,293.94,288.73,287.72,286.55,286.94,,,,,,,,,,291.88,285.67,283.31,280.14,285.82,287.47,284.97,281.90,292.03,285.75,287.36,282.97,286.98,292.65,297.53,300.80,295.37,299.94,301.81,305.07,306.83,302.55,301.72,,298.02,291.05,295.11,297.45,300.00,302.75,298.58,,,293.43,292.98,285.74,284.54,289.17,287.70,,,
2018-06-05 21:58:37.907000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.80,288.36,287.97,285.38,287.27,291.34,280.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21 21:58:49.257000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.67,288.20,293.12,300.94,303.57,306.90,308.35,312.17,310.65,305.85,314.08,318.09,309.88,297.60,298.81,306.09,302.43,306.00,305.61,307.34,303.97,306.39,311.21,301.43,296.90,302.35,299.80,292.28,282.24,280.54,289.86,302.79,308.62,310.83,306.52,305.08,304.92,303.19,298.13,308.50,313.15,315.16,315.38,313.16,309.93,309.32,,304.93,305.23,299.09,296.67,295.44,290.76,292.96,292.78,298.25,296.44,300.95,303.57,297.73,299.17,294.31,289.02,297.20,291.59,288.86,288.64,297.44,294.04,292.04,287.54,295.93,289.51,292.80,288.80,293.35,295.24,302.46,308.88,303.30,304.99,309.15,310.61,306.98,305.12,304.34,300.76,301.11,293.72,299.00,306.65,304.58,307.54,303.69,298.81,301.52,300.38,296.26,291.84,294.25,293.24,295.21,300.51,302.32,
2018-07-23 21:59:04.706000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.83,297.65,301.35,304.25,302.92,307.75,305.75,301.50,311.51,312.22,306.64,293.13,,301.39,298.58,301.91,300.93,303.08,301.06,301.64,305.65,294.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08 21:59:13.788000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.12,297.07,300.53,304.59,303.58,309.10,304.09,300.87,309.78,311.07,307.69,293.04,,301.15,299.06,302.70,302.40,305.04,306.74,308.12,309.14,297.61,291.32,300.76,298.36,296.48,278.08,300.04,292.77,306.70,341.39,310.61,304.56,304.21,300.59,300.78,296.24,305.82,308.65,305.05,307.13,307.94,306.69,,,346.48,349.38,334.85,337.10,288.68,288.00,290.02,,,,,,,,,,292.78,287.65,286.64,285.77,289.99,287.38,291.03,286.10,292.04,285.46,286.66,285.30,288.40,292.05,296.76,300.24,300.11,301.96,303.71,305.59,304.60,304.85,301.63,,,,,,,,,,,,287.53,284.33,285.49,289.19,287.83,292.08,290.00,
2018-08-24 21:59:21.762000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.35,284.93,291.26,298.84,301.57,304.56,303.94,309.11,305.98,301.60,309.95,310.90,305.46,294.14,,302.77,297.66,301.89,301.21,303.95,301.12,302.52,308.31,296.74,,,,,,,284.50,299.34,306.99,309.13,304.36,300.29,302.15,301.97,296.39,306.18,309.97,308.43,307.68,308.49,307.02,,,299.41,298.98,293.19,290.25,290.46,288.14,289.23,,,,,,,,,,292.92,286.58,283.15,282.60,289.09,290.49,288.49,283.95,291.85,285.73,294.68,287.63,290.25,348.66,,376.63,298.94,306.30,310.42,340.06,308.37,305.63,301.95,301.80,299.97,293.44,298.32,303.32,299.68,303.42,301.03,297.81,294.88,297.07,295.39,290.53,291.79,294.00,292.51,298.72,296.60,
2018-11-28 21:59:46.576000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.39,291.84,291.96,290.21,292.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.48,280.94,276.78,275.35,282.26,281.30,280.30,273.76,280.78,276.75,280.22,277.55,278.29,282.06,288.22,296.83,,,,,,,,,,,,,,,,,,,285.91,280.84,280.83,283.08,281.41,286.89,288.42,
2019-03-04 21:59:30.951000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.68,297.00,297.84,296.63,293.05,294.24,300.71,290.19,,,,,,,279.26,293.98,300.06,295.17,294.68,293.44,292.90,294.44,290.76,298.79,302.57,302.27,304.53,303.94,301.14,,,,,,,,,,,,,,,,,,,286.85,283.43,280.40,276.69,284.02,283.08,282.31,276.73,285.87,280.45,280.88,278.55,280.19,286.16,292.71,297.61,292.81,298.07,298.46,301.23,300.01,296.19,,,,,,,,,,,,292.49,292.63,285.27,287.47,289.60,287.07,294.25,294.69,
2019-03-20 21:59:26.164000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.73,412.12,380.32,389.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.32,296.06,299.00,299.96,302.22,298.78,296.68,,,,,,299.43,295.14,299.46,296.25,299.84,294.05,296.57,304.55,291.45,,,,,,,282.09,298.85,302.95,302.66,298.19,297.43,296.31,296.88,291.14,301.86,305.18,302.22,304.50,304.86,304.38,,,,,,,,,,,,,,,,,,,289.03,287.36,280.96,277.05,285.04,288.02,286.29,278.93,289.48,283.50,284.03,283.04,284.52,291.31,295.29,299.85,293.04,300.58,301.67,303.88,302.37,302.75,,,295.47,288.40,294.90,298.22,299.61,300.83,293.88,294.51,294.25,292.88,292.91,285.36,288.31,292.07,287.83,296.07,296.95,
2019-05-23 21:59:30.770000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.86,310.54,312.79,309.68,317.26,316.19,322.62,313.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.47,289.61,287.19,301.72,302.88,310.44,308.30,310.58,312.08,310.65,308.01,313.39,312.96,306.81,298.65,300.85,305.75,305.27,306.36,309.79,309.46,308.55,307.19,311.51,307.72,300.44,306.13,302.06,295.06,288.85,285.04,299.66,306.53,311.01,307.01,305.37,304.89,302.97,305.50,300.78,310.18,312.53,311.37,311.87,313.43,312.96,307.07,305.43,304.63,301.93,299.43,293.21,293.10,292.16,291.25,295.21,298.51,299.31,301.69,298.37,299.19,300.49,300.07,289.44,295.28,293.31,289.09,288.46,293.33,293.96,294.04,291.08,298.77,289.01,293.16,290.92,294.63,296.66,299.85,307.24,303.33,307.83,312.31,313.42,312.90,312.00,306.27,307.98,306.24,300.81,304.96,308.35,308.91,310.86,306.38,303.93,302.81,303.46,303.94,297.94,298.18,302.17,298.21,303.16,305.15,
2019-06-08 21:59:38.441000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.67,287.21,299.94,302.09,308.36,309.17,309.19,311.37,310.44,305.70,313.41,313.24,308.92,299.65,308.26,306.47,303.33,305.90,306.36,308.08,303.47,305.38,311.04,302.77,292.81,304.48,300.86,293.44,285.57,283.92,295.47,305.87,310.48,307.59,305.30,303.50,303.08,305.87,302.07,311.39,311.23,310.24,310.70,313.08,309.51,306.65,,301.26,301.18,298.34,293.34,294.35,290.49,290.72,294.13,298.85,301.24,300.60,300.05,296.79,298.79,298.83,289.21,295.82,290.07,289.45,286.20,294.94,295.17,291.59,289.93,298.62,291.10,292.39,287.81,291.88,294.51,299.17,306.43,301.40,306.70,311.19,311.18,314.26,310.90,306.03,307.78,305.17,299.27,305.96,306.50,310.53,309.68,305.54,303.75,302.83,301.78,303.86,291.23,297.40,301.61,294.76,301.78,302.76,
2019-06-24 21:59:43.906000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.63,287.31,299.25,304.68,308.31,308.05,308.38,312.42,312.17,306.65,314.47,313.42,313.55,296.35,,306.59,303.67,306.54,305.60,307.90,301.78,305.69,314.26,303.37,295.15,302.35,300.73,295.18,282.69,286.13,292.11,304.84,326.43,309.37,303.05,304.72,306.20,304.67,303.02,309.19,313.88,313.74,313.98,316.45,310.58,310.46,,306.52,303.01,296.29,296.66,292.23,290.21,293.07,293.91,297.62,297.00,303.47,300.73,300.24,299.77,294.83,291.07,295.60,290.93,292.10,287.23,294.97,295.34,296.04,292.84,297.18,291.13,292.80,290.93,294.01,290.44,299.48,309.34,299.87,307.31,308.17,313.67,312.53,308.69,307.06,306.83,304.49,298.70,302.87,309.31,307.30,308.12,305.25,302.09,301.80,304.48,300.51,295.52,297.05,299.40,297.57,302.09,307.02,
2019-07-10 21:59:47.381000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.50,306.59,309.40,307.72,306.84,311.86,305.80,304.09,311.03,313.40,306.50,294.28,309.26,306.95,304.43,306.30,306.58,307.46,301.28,304.40,309.87,300.33,,,,,,,283.32,309.33,318.52,309.72,307.20,307.44,305.45,307.32,304.29,308.12,312.95,312.07,313.35,311.82,310.51,,,305.19,301.19,299.30,292.20,290.82,288.94,287.95,,,,,,,,,,295.07,290.93,286.93,284.00,294.14,293.29,295.30,289.81,297.24,286.37,289.63,287.87,289.43,290.21,299.46,305.56,305.28,307.69,309.82,312.12,308.38,309.07,304.79,301.63,300.63,292.96,300.30,306.24,305.60,308.05,303.87,301.78,300.99,299.91,295.04,292.47,293.31,293.89,290.90,300.72,302.37,
2019-07-26 21:59:52.236000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.62,283.95,292.81,302.91,306.85,307.93,305.81,311.33,308.57,302.85,313.66,313.57,311.11,295.94,,306.55,303.60,307.75,306.91,307.33,304.44,306.55,312.79,299.59,290.53,302.41,299.95,295.08,281.44,284.09,293.79,306.20,313.52,309.13,309.20,305.76,308.40,304.99,302.26,311.18,314.75,312.53,312.39,314.59,311.06,314.20,,303.80,302.74,296.15,294.11,291.46,289.60,292.49,,,,,,,,,,297.79,291.47,291.27,288.38,297.29,297.65,297.33,290.64,296.87,289.36,292.60,290.03,296.42,295.07,301.32,306.65,303.09,305.69,309.88,310.10,308.28,310.54,306.87,308.36,303.12,294.42,320.08,310.02,309.42,309.11,306.03,301.72,302.53,301.18,301.36,293.20,297.88,295.37,294.30,301.95,299.37,
2019-08-27 22:00:02.527000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.31,284.51,294.56,300.41,310.19,305.72,307.87,311.72,305.40,301.84,310.61,310.95,308.58,294.16,302.55,303.93,305.25,306.00,305.63,307.45,303.96,306.41,310.84,299.05,291.08,300.87,297.79,290.42,279.84,288.99,283.14,301.76,308.58,306.86,305.63,302.72,302.16,300.89,298.03,305.75,309.78,307.79,311.57,311.12,307.58,307.31,,301.93,298.20,293.54,289.00,289.29,287.69,287.35,,,,,,,,,,295.97,289.59,284.16,285.02,293.95,294.28,294.57,288.93,295.11,287.77,290.10,286.89,289.11,292.15,300.22,304.39,302.75,304.96,305.16,307.57,306.96,307.91,304.21,303.82,301.12,295.08,300.38,305.31,304.30,307.50,301.67,295.81,299.11,299.68,300.57,296.93,297.01,296.71,298.34,303.80,301.58,
2019-10-30 22:00:14.793000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.52,291.81,292.80,289.70,291.20,297.28,284.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.79,281.09,282.50,283.99,282.06,289.27,289.08,
2019-11-15 22:00:11.948000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.84,292.81,295.08,301.10,299.28,307.06,299.12,297.65,303.25,303.24,301.48,,,,297.20,297.71,299.91,299.25,295.13,295.31,303.57,290.37,,,,,,,278.94,296.20,301.36,298.57,293.07,292.82,294.56,296.94,291.25,300.88,301.75,301.10,303.35,305.23,304.15,,,,,,,,,,,,,,,,,,,291.39,284.68,281.79,281.83,287.86,289.72,287.00,278.25,289.46,282.11,285.03,280.65,282.23,285.13,291.78,298.95,294.22,298.44,301.26,302.12,301.31,301.86,,,,286.29,292.23,297.30,298.07,300.47,295.68,298.49,303.29,301.13,293.85,289.01,290.60,291.99,288.42,297.52,301.63,
2020-01-18 22:00:00.864000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.60,291.70,291.96,295.23,290.34,291.47,296.78,284.18,,,,,,,,,,,,,,,286.21,293.45,295.34,297.59,300.60,300.29,298.26,,,,,,,,,,,,,,,,,,,,,277.75,274.12,281.69,283.52,281.67,273.52,280.72,271.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03 21:59:55.286000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.55,291.80,292.53,286.39,289.22,295.14,281.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.88,277.07,278.15,278.54,272.49,279.54,270.05,272.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19 21:59:52.118000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.13,298.92,303.07,303.69,299.76,300.18,307.15,293.72,,,,,,,280.58,294.53,300.50,299.09,300.13,353.72,360.57,368.70,364.09,303.11,305.83,306.53,303.68,306.18,303.16,,,,298.12,293.97,292.66,288.78,289.35,287.06,,,,,,,,,,290.67,286.24,283.77,280.93,287.15,292.23,286.46,283.12,287.86,283.86,284.64,281.27,286.08,288.76,294.77,299.21,295.15,299.23,299.81,303.67,302.69,309.97,300.75,,294.02,291.06,299.03,298.97,297.74,301.79,297.64,294.35,294.87,296.73,294.28,288.85,293.06,292.04,290.29,296.93,295.10,
2020-06-10 21:59:27.584000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.28,296.83,298.12,300.65,309.12,308.18,306.90,304.25,313.62,313.43,306.39,,298.15,302.69,302.21,301.60,304.31,306.34,300.98,303.69,310.02,299.26,296.39,299.77,297.75,285.48,282.17,288.56,284.34,299.62,307.19,302.87,296.17,296.81,298.83,298.31,297.28,306.42,308.02,306.16,307.49,308.94,309.35,307.51,,301.59,298.68,294.77,290.63,287.55,287.95,286.00,,,,,,,,,,,,,262.45,276.17,283.40,281.58,275.95,285.83,281.95,282.07,277.10,277.42,,,295.81,287.70,294.10,298.12,302.33,304.84,302.92,,,,,,,,,,,296.72,296.14,295.23,285.50,291.36,294.39,289.69,294.77,299.89,
2020-07-28 21:59:47.467000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.31,287.39,299.77,303.90,307.48,307.94,310.96,312.60,309.19,308.08,312.57,313.27,306.58,296.87,301.52,304.82,303.14,305.14,306.45,307.42,304.91,306.53,313.38,306.89,298.38,303.36,299.51,293.84,286.74,293.40,295.23,303.68,309.42,310.24,307.15,304.38,303.59,306.43,300.97,308.67,310.22,308.80,313.31,314.15,311.42,308.12,,305.93,301.74,299.68,293.26,293.06,290.90,290.64,293.98,298.04,298.35,303.00,298.96,305.20,304.70,300.87,290.13,296.74,295.53,290.81,288.00,295.57,298.73,298.52,293.21,298.79,289.69,292.58,292.34,297.16,297.04,300.94,309.30,306.00,308.45,311.33,314.73,313.17,311.04,308.52,308.12,301.60,297.80,301.82,307.30,307.43,309.32,305.15,302.79,302.10,301.35,301.78,296.60,296.98,300.26,297.90,300.70,305.74,
