dates,nzd0229-0000,nzd0229-0001,nzd0229-0002,nzd0229-0003,nzd0229-0004,nzd0229-0005,nzd0229-0006,nzd0229-0007,nzd0229-0008,nzd0229-0009,nzd0229-0010,nzd0229-0011,nzd0229-0012,nzd0229-0013,nzd0229-0014,nzd0229-0015,nzd0229-0016,nzd0229-0017,nzd0229-0018,nzd0229-0019,nzd0229-0020,nzd0229-0021,nzd0229-0022,nzd0229-0023,nzd0229-0024,nzd0229-0025,nzd0229-0026,nzd0229-0027,nzd0229-0028,nzd0229-0029,nzd0229-0030,nzd0229-0031,nzd0229-0032,nzd0229-0033,nzd0229-0034,nzd0229-0035,nzd0229-0036,nzd0229-0037,nzd0229-0038,nzd0229-0039,nzd0229-0040,nzd0229-0041,nzd0229-0042,nzd0229-0043,nzd0229-0044,nzd0229-0045,nzd0229-0046,nzd0229-0047,nzd0229-0048,nzd0229-0049,nzd0229-0050,nzd0229-0051,nzd0229-0052,nzd0229-0053,nzd0229-0054,nzd0229-0055,nzd0229-0056,nzd0229-0057,nzd0229-0058,nzd0229-0059,nzd0229-0060,nzd0229-0061,nzd0229-0062,nzd0229-0063,nzd0229-0064,nzd0229-0065,nzd0229-0066,nzd0229-0067,nzd0229-0068,nzd0229-0069,nzd0229-0070,nzd0229-0071,nzd0229-0072,nzd0229-0073,nzd0229-0074,nzd0229-0075,nzd0229-0076,nzd0229-0077,nzd0229-0078,nzd0229-0079,nzd0229-0080,nzd0229-0081,nzd0229-0082,nzd0229-0083,nzd0229-0084,nzd0229-0085,nzd0229-0086,nzd0229-0087,nzd0229-0088,nzd0229-0089,nzd0229-0090,nzd0229-0091,nzd0229-0092,nzd0229-0093,nzd0229-0094,nzd0229-0095,nzd0229-0096,nzd0229-0097,nzd0229-0098,nzd0229-0099,nzd0229-0100,nzd0229-0101,nzd0229-0102,nzd0229-0103,nzd0229-0104,nzd0229-0105,nzd0229-0106,nzd0229-0107,nzd0229-0108,nzd0229-0109,nzd0229-0110,nzd0229-0111,nzd0229-0112,nzd0229-0113,nzd0229-0114,nzd0229-0115,nzd0229-0116,nzd0229-0117,nzd0229-0118,nzd0229-0119,nzd0229-0120,nzd0229-0121,nzd0229-0122,nzd0229-0123,nzd0229-0124,nzd0229-0125,nzd0229-0126,nzd0229-0127,nzd0229-0128,nzd0229-0129,nzd0229-0130,nzd0229-0131,nzd0229-0132,nzd0229-0133,nzd0229-0134,nzd0229-0135,nzd0229-0136,nzd0229-0137,nzd0229-0138,nzd0229-0139,nzd0229-0140,nzd0229-0141,nzd0229-0142,nzd0229-0143,nzd0229-0144,nzd0229-0145,nzd0229-0146,nzd0229-0147,nzd0229-0148,nzd0229-0149,nzd0229-0150,nzd0229-0151,nzd0229-0152,nzd0229-0153,nzd0229-0154,nzd0229-0155,nzd0229-0156,nzd0229-0157,nzd0229-0158,nzd0229-0159,nzd0229-0160,nzd0229-0161,nzd0229-0162,nzd0229-0163,nzd0229-0164,nzd0229-0165,nzd0229-0166,nzd0229-0167,nzd0229-0168,nzd0229-0169,nzd0229-0170,nzd0229-0171,nzd0229-0172,nzd0229-0173,nzd0229-0174,nzd0229-0175,nzd0229-0176,nzd0229-0177,nzd0229-0178,nzd0229-0179,nzd0229-0180,nzd0229-0181,nzd0229-0182,nzd0229-0183,nzd0229-0184,nzd0229-0185,nzd0229-0186,nzd0229-0187,nzd0229-0188,nzd0229-0189,nzd0229-0190,nzd0229-0191,nzd0229-0192,nzd0229-0193,nzd0229-0194,nzd0229-0195,nzd0229-0196,satname
2020-07-28 21:59:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.31,287.39,299.77,303.9,307.48,307.94,310.96,312.6,309.19,308.08,312.57,313.27,306.58,296.87,301.52,304.82,300.135,298.2033333333333,300.44,301.21333333333337,297.02,298.6433333333334,305.22333333333336,294.0966666666667,298.38,303.36,299.51,293.84,286.74,293.4,287.905,299.105,304.96000000000004,304.66499999999996,303.64,304.38,303.59,306.43,300.97,305.89,308.025,307.66499999999996,308.495,310.16499999999996,307.29,308.12,,305.93,299.93,296.82500000000005,292.96000000000004,290.91999999999996,290.125,288.85,293.98,298.04,298.35,303.0,298.96,305.2,304.7,300.87,290.13,293.70500000000004,290.885,287.28999999999996,279.6033333333333,286.59666666666664,289.7033333333333,287.84,282.94,288.73,281.2,283.31333333333333,286.80499999999995,291.62,292.9,297.855,304.255,300.575,303.84000000000003,305.57,309.20000000000005,307.93,310.505,304.635,308.12,297.81,294.43,300.42499999999995,303.135,302.58500000000004,305.555,301.395,298.57000000000005,298.485,299.04,298.03,292.725,295.02,296.15,294.095,298.815,300.42,,L8
2020-10-16 22:00:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.31,287.39,299.77,303.9,307.48,307.94,310.96,312.6,309.19,308.08,312.57,313.27,306.58,296.87,301.52,304.82,298.145,301.65999999999997,300.855,301.83500000000004,299.35,300.58,308.615,298.455,298.38,303.36,299.51,293.84,286.74,288.42999999999995,287.435,300.37,304.94,304.94,302.26,301.07,302.365,303.77,296.595,304.255,306.225,305.775,308.775,311.025,305.92,308.12,,305.93,301.74,299.68,293.26,293.06,290.9,290.64,293.98,298.04,298.35,303.0,298.96,305.2,304.7,300.87,290.13,293.345,288.985,285.635,281.765,289.375,292.995,290.79499999999996,285.07,291.545,285.645,294.25,286.975,291.105,291.46500000000003,296.91499999999996,302.91499999999996,299.4,302.625,305.78,308.74,307.87,305.67,308.52,308.12,301.6,294.15,298.205,302.45500000000004,303.195,303.52,298.91499999999996,302.79,302.1,297.535,296.67499999999995,291.36,293.175,295.26,291.95,297.355,300.20500000000004,,L8
2020-12-03 22:00:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.44,287.53,286.75,293.225,300.2,303.70000000000005,305.485,308.84000000000003,310.97,305.425,309.48,311.265,311.385,304.865,295.95,301.52,304.82,297.8533333333333,301.30333333333334,301.7033333333333,300.7366666666667,299.12000000000006,300.74666666666667,307.78000000000003,299.25333333333333,296.97,302.40999999999997,299.955,292.0,283.245,288.21999999999997,287.9533333333333,299.25333333333333,303.96999999999997,303.37666666666667,300.68333333333334,298.79333333333335,299.6233333333333,301.7266666666667,294.8766666666667,303.68333333333334,305.05333333333334,305.84,309.64000000000004,309.9266666666667,304.52000000000004,308.12,,305.93,301.74,299.68,293.26,293.06,290.9,290.64,293.98,298.04,298.35,303.0,298.96,305.2,304.7,300.87,290.13,292.0366666666667,287.8433333333333,284.4533333333333,281.34666666666664,287.19,291.3966666666667,289.23333333333335,283.92,291.4766666666667,284.4666666666667,291.1433333333334,285.4533333333333,290.0366666666667,290.00666666666666,295.46,301.2366666666667,297.62,300.7266666666667,304.1433333333334,307.08666666666664,306.47,305.4533333333333,308.52,308.12,300.285,294.37666666666667,298.1566666666667,300.42,302.30333333333334,303.5833333333333,298.20666666666665,300.81,299.345,296.68666666666667,295.78,290.97,293.46333333333337,294.57,292.15333333333336,297.08,299.88000000000005,295.8,L8
2021-02-21 21:59:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.44,288.75,286.11,286.68,296.5,299.92,303.03,306.72,309.34,301.66,310.88,309.96,309.5,303.15,295.03,,,294.21666666666664,298.93666666666667,299.0333333333333,298.9733333333333,296.0566666666667,297.88666666666666,304.24,293.54333333333335,295.56,301.46,300.4,290.16,279.75,285.63,283.63,296.2133333333333,301.3333333333333,299.7366666666667,297.4166666666667,295.9266666666667,296.90000000000003,298.55333333333334,291.50333333333333,301.21,302.7266666666667,304.20000000000005,307.32666666666665,307.46,302.2033333333334,,,,,,,,,,,,,,,,,,,289.54333333333335,284.41,281.46,279.01666666666665,284.02000000000004,288.49333333333334,284.8,279.78999999999996,288.8433333333333,282.2266666666667,288.68333333333334,282.0933333333333,287.52333333333337,286.83666666666664,292.3333333333333,297.79,294.0466666666667,297.47666666666663,301.0166666666667,303.23,302.5733333333333,302.5533333333333,,,298.97,291.96999999999997,296.2166666666667,297.6366666666667,298.79,301.21000000000004,295.00666666666666,296.565,294.75,294.63000000000005,293.00666666666666,288.10999999999996,291.58,291.41333333333336,289.6366666666667,295.86999999999995,296.9766666666667,295.8,L8
2021-03-25 21:59:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.44,285.325,283.935,286.735,295.53999999999996,299.925,303.095,304.89,309.7,300.665,305.935,308.79999999999995,309.675,303.46,295.26,,,294.8025,299.1875,299.515,299.8075,296.6975,297.9125,304.5325,294.1725,293.425,301.07,298.395,287.345,280.46500000000003,286.81666666666666,284.78,297.0075,302.31,300.2925,298.4925,296.9475,297.8525,298.57,291.64250000000004,301.3725,303.4625,304.52250000000004,307.51750000000004,307.7025,302.95000000000005,,,,,,,,,,,,,,,,,,,289.255,285.35,282.125,280.08,285.22,288.885,285.685,281.2125,289.605,283.02,288.4325,282.9875,287.89,287.6825,293.11,298.275,295.4175,298.7425,301.785,303.8825,302.81,303.19,301.49,299.78,298.16,292.895,296.83000000000004,299.3675,299.2875,302.27250000000004,296.52,297.44,295.85999999999996,295.59000000000003,294.02,290.0725,292.5475,292.945,291.2825,296.98249999999996,297.68,295.8,L8
2021-06-29 21:59:44+00:00,,,,,,,,,,,,,,,,,,,316.93,318.23,322.17,366.33,,,,,,,,,,,,314.01,320.56,311.56,328.18,319.48,320.81,321.32,315.63,315.42,313.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.33,312.67,302.92,310.33,310.98,304.08,295.7,298.58,304.8,293.79499999999996,296.67499999999995,299.055,307.065,306.905,309.96000000000004,309.39,312.735,308.255,305.555,312.28,312.85,308.40999999999997,302.405,307.24,308.69,299.2166666666667,303.13000000000005,303.0133333333333,306.31,302.82666666666665,303.92,309.12666666666667,298.66,299.88,304.28,301.93,295.235,290.41499999999996,298.26,292.1333333333334,302.15000000000003,306.9433333333333,305.07666666666665,302.98,300.27666666666664,300.9266666666667,301.39,298.6766666666667,307.11000000000007,310.25333333333333,310.5466666666667,309.9033333333333,309.3533333333333,306.80333333333334,311.4,,304.77,302.66,296.12,294.46,293.03,292.62,293.96,294.28,297.86,304.27,304.31,306.75,303.57,307.36,300.89,295.4,292.82666666666665,289.4066666666667,287.1933333333333,284.7966666666667,290.9766666666667,293.7033333333333,289.6433333333333,287.1666666666667,293.68,288.09666666666664,289.65,287.2366666666667,292.41,291.33,296.09666666666664,302.64666666666665,300.18666666666667,303.20666666666665,305.9633333333333,306.67,304.3066666666667,305.71,304.635,304.365,301.555,298.3066666666667,300.43666666666667,303.90000000000003,301.84999999999997,305.6433333333333,301.13,300.2166666666667,298.47333333333336,299.57666666666665,298.8566666666667,294.45666666666665,296.9966666666666,297.75333333333333,296.3533333333334,301.84999999999997,302.66,312.06,L8
2021-07-31 21:59:54+00:00,,,,,,,,,,,,,,,,,,,316.93,318.23,322.17,366.33,,,,,,,,,,,,314.01,320.56,311.56,328.18,319.48,320.81,321.32,315.63,315.42,313.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.27,308.02,302.73,308.97,308.82000000000005,303.28,292.53,298.58,304.8,290.0566666666667,293.03666666666663,297.88,304.87,306.04333333333335,308.86,309.33,312.87,308.98333333333335,305.6433333333334,312.71666666666664,319.2166666666667,317.31,299.3333333333333,307.24,307.845,299.77250000000004,303.77750000000003,303.5325,306.97249999999997,302.97249999999997,304.13,309.835,310.9475,298.2166666666667,303.42,300.6166666666667,291.32666666666665,286.5566666666667,298.43666666666667,291.4425,302.115,305.7525,306.125,305.07,305.145,305.8625,301.3175,298.7425,306.69000000000005,310.2625,314.73,312.99749999999995,309.79,312.43,323.5,,305.395,301.975,297.65,294.40999999999997,307.775,291.48,292.135,294.28,297.045,300.345,303.105,302.49,302.81,302.79,297.08,308.735,301.83,296.05,289.26,285.24,292.305,293.53749999999997,291.46,287.64,294.60249999999996,288.4375,290.2975,289.3575,301.0675,292.2925,297.255,303.3225,301.8375,304.0625,306.96,308.6675,304.8425,306.24,307.00333333333333,305.13,300.19666666666666,298.0525,300.5275,305.2075,303.5275,306.125,301.6225,300.42,299.51,301.57,298.8125,295.78,297.98499999999996,298.24,296.89750000000004,302.28249999999997,303.28249999999997,312.06,L8
2021-09-01 22:00:05+00:00,,,,,,,,,,,,,,,,,,,316.93,318.23,322.17,366.33,,,,,,,,,,,,314.01,320.56,311.56,328.18,319.48,320.81,321.32,315.63,315.42,313.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.27,308.02,302.73,308.97,308.82000000000005,303.28,292.53,298.58,304.8,288.28249999999997,290.67499999999995,297.3825,303.2925,304.62,307.675,306.8175,311.895,307.5425,305.2575,311.935,316.8,314.85,298.2875,303.805,306.29,302.09000000000003,304.87750000000005,304.8925,308.26,304.4125,306.15250000000003,310.9575,313.90250000000003,296.46750000000003,302.52750000000003,299.55,289.055,286.5566666666667,295.79,292.415,303.55,306.14,308.2425,306.5375,306.61,306.6775,303.79,300.845,307.8125,311.9125,316.2775,314.2675,310.75,313.605,323.5,,304.49,299.1333333333334,297.0933333333333,292.07666666666665,301.40333333333336,290.69666666666666,290.45,294.28,297.045,300.345,303.105,302.49,302.81,302.79,297.08,308.735,302.6525,297.1975,294.895,285.3425,293.55,293.8025,293.0,288.90000000000003,295.74,289.80499999999995,291.615,291.4725,301.4875,294.14250000000004,299.64750000000004,304.8575,303.615,305.47,308.095,309.88,305.7725,307.4225,305.9575,303.7975,299.6075,298.89750000000004,300.8825,306.03499999999997,304.1675,307.15,302.915,301.155,300.3175,302.515,299.4075,296.89250000000004,298.83,299.1925,297.4175,302.845,304.19,312.06,L8
2021-09-17 22:00:08+00:00,,,,,,,,,,,,,,,,,,,316.93,318.23,322.17,366.33,,,,,,,,,,,,314.01,320.56,311.56,328.18,319.48,320.81,321.32,315.63,315.42,313.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.27,308.02,302.73,308.97,308.82000000000005,303.28,292.53,298.58,304.8,288.28249999999997,290.67499999999995,295.568,301.978,304.004,306.524,305.648,310.748,306.36199999999997,304.524,310.258,314.198,312.514,298.2875,303.805,304.4675,301.308,303.758,304.28,307.288,303.368,305.398,309.5,310.86199999999997,296.46750000000003,302.52750000000003,299.55,289.055,286.5566666666667,295.79,290.82399999999996,301.844,304.948,306.596,305.094,304.606,304.308,302.354,298.842,306.72,310.572,313.784,313.03000000000003,309.62399999999997,312.07399999999996,323.5,,304.49,299.1333333333334,297.0933333333333,292.07666666666665,301.40333333333336,290.69666666666666,290.45,294.28,297.045,300.345,303.105,302.49,302.81,302.79,297.08,308.735,300.07599999999996,294.81,292.13800000000003,283.712,291.726,292.84799999999996,291.822,287.02200000000005,294.906,288.69399999999996,290.668,289.654,297.906,292.86400000000003,298.72400000000005,303.778,301.87399999999997,304.466,307.366,309.39,305.28,306.886,305.9575,314.71,298.858,297.56000000000006,299.972,304.454,303.144,307.054,302.4,300.11800000000005,299.094,300.62399999999997,298.118,295.488,297.048,297.656,295.596,301.508,302.38800000000003,312.06,L8
2021-10-19 22:00:17+00:00,,,,,,,,,,,,,,,,,,,316.93,318.23,322.17,366.33,,,,,,,,,,,,314.01,320.56,311.56,328.18,319.48,320.81,321.32,315.63,315.42,313.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.27,308.02,302.73,308.97,308.82000000000005,303.28,292.53,298.58,304.8,288.5575,291.15999999999997,295.658,302.546,303.81,306.534,305.232,309.788,306.44399999999996,303.742,309.91400000000004,312.59399999999994,312.41,297.2825,303.805,304.4675,301.246,303.918,303.73199999999997,307.474,303.188,305.502,309.602,310.322,296.305,301.9025,299.18,289.135,284.52666666666664,297.99,289.256,301.11199999999997,303.658,306.254,304.45,303.794,303.18999999999994,301.682,298.42600000000004,305.558,309.72,313.032,312.58399999999995,309.16999999999996,311.68,323.5,,304.49,299.1333333333334,297.0933333333333,292.07666666666665,301.40333333333336,290.69666666666666,290.45,294.28,297.045,300.345,303.105,302.49,302.81,302.79,297.08,308.735,300.18999999999994,294.188,292.458,282.88800000000003,290.904,292.298,291.15,286.44,293.842,288.372,290.514,289.152,297.45,293.006,298.45,303.672,300.968,303.588,306.74,308.846,305.09399999999994,306.25,307.44666666666666,318.4425,297.94800000000004,296.82,299.04800000000006,303.104,302.584,305.8,301.036,300.35,299.3475,300.14799999999997,297.15,293.89,296.58399999999995,296.558,294.35,300.938,301.77200000000005,312.06,L8
2021-11-18 21:59:23+00:00,372.2,373.45,350.86,377.08,366.88,357.47,369.47,366.39,359.39,377.19,356.4,371.07,376.54,371.38,,377.04,386.82,370.3,316.93,343.635,322.17,365.865,369.79,347.05,365.3,352.7,350.3,337.9,357.32,339.36,337.7,354.24,366.62,327.365,320.56,311.56,329.045,326.48,326.43,333.885,321.87,347.83500000000004,344.03499999999997,,,,349.73,374.14,343.3,365.53,331.53,342.2,366.49,343.09,346.68,351.2,350.52,344.66,324.14,347.62,337.26,347.78,342.68,351.63,344.15,345.02,,344.79,333.37,346.64,352.62,314.06,336.31,311.14,,313.06,310.9,325.18,291.92,318.0,318.23,315.8,319.21,309.3933333333333,316.44,309.79333333333335,317.20666666666665,313.85,310.25666666666666,304.72333333333336,298.58,311.935,288.5575,291.15999999999997,295.658,307.9116666666667,303.81,306.534,305.232,314.79833333333335,311.44666666666666,308.575,314.665,315.47166666666664,317.10833333333335,297.2825,312.44,308.616,304.5566666666667,307.04,307.55333333333334,312.03333333333336,307.2,305.502,313.74666666666667,310.322,296.305,308.61199999999997,306.476,295.514,291.1575,300.1625,293.68,303.49333333333334,306.66,308.45,306.575,306.5216666666667,306.9433333333333,305.67833333333334,300.52500000000003,307.84166666666664,314.1416666666667,316.57,316.90666666666664,313.49833333333333,314.68,322.34666666666664,312.12,307.2525,302.89250000000004,301.64,296.55,303.40999999999997,296.53,296.385,304.78,303.1366666666667,306.43,307.3933333333334,306.9266666666667,310.36333333333334,308.32666666666665,301.91,306.73333333333335,300.715,295.7633333333333,295.035,284.6566666666667,292.52500000000003,294.4066666666667,292.785,289.10833333333335,294.97499999999997,289.40000000000003,291.34999999999997,291.0466666666667,298.7266666666667,296.40833333333336,300.8983333333333,305.31166666666667,302.7366666666667,305.26,308.9916666666667,310.96,308.96166666666664,309.175,313.4025,319.002,301.2483333333334,301.3833333333333,301.235,304.9533333333333,304.3016666666667,306.8883333333333,304.19,303.072,302.288,303.25,299.73,296.56,299.30833333333334,298.9683333333333,297.955,303.5416666666667,305.06,317.675,L9
2021-12-22 22:00:09+00:00,372.2,373.45,350.86,377.08,366.88,357.47,369.47,366.39,359.39,377.19,356.4,371.07,376.54,371.38,,377.04,386.82,370.3,316.93,343.635,322.17,365.865,369.79,347.05,365.3,352.7,350.3,337.9,357.32,339.36,337.7,354.24,366.62,327.365,320.56,311.56,329.045,326.48,326.43,333.885,321.87,347.83500000000004,344.03499999999997,,,,349.73,374.14,343.3,365.53,331.53,342.2,366.49,343.09,346.68,351.2,350.52,344.66,324.14,347.62,337.26,347.78,342.68,351.63,344.15,345.02,,344.79,333.37,346.64,352.62,314.06,336.31,311.14,,313.06,310.9,325.18,291.92,318.0,318.23,315.8,319.21,309.3933333333333,316.44,312.8175,317.20666666666665,308.02,305.09749999999997,304.72333333333336,298.58,311.935,288.5575,291.15999999999997,294.2416666666667,305.42285714285714,302.62833333333333,305.09166666666664,304.6983333333333,313.1385714285715,311.44666666666666,308.575,314.665,315.47166666666664,317.10833333333335,297.2825,312.44,308.616,304.5566666666667,305.11428571428576,305.55428571428575,310.24142857142857,305.17428571428576,303.785,312.13714285714286,307.1116666666667,296.305,308.61199999999997,306.476,295.514,291.1575,300.1625,291.8771428571428,302.2714285714286,305.5971428571429,306.88571428571424,304.78999999999996,304.05285714285714,304.41285714285715,303.91,298.7057142857143,306.6828571428572,312.4557142857143,313.9871428571428,314.99571428571426,312.0157142857143,312.92285714285714,322.34666666666664,312.12,307.2525,302.89250000000004,301.64,296.55,303.40999999999997,296.53,296.385,304.78,303.1366666666667,306.43,307.3933333333334,306.9266666666667,310.36333333333334,308.32666666666665,301.91,306.73333333333335,300.715,293.7371428571428,293.05428571428575,283.4371428571429,291.0814285714286,292.9485714285714,291.23285714285714,287.3985714285714,293.2542857142857,287.9214285714286,289.7185714285714,289.28000000000003,296.46999999999997,294.82428571428574,299.46999999999997,303.52714285714285,301.29857142857145,305.26,308.9916666666667,310.96,308.96166666666664,309.175,313.4025,319.002,301.2483333333334,301.3833333333333,301.235,304.9533333333333,304.3016666666667,306.8883333333333,304.19,303.072,303.5266666666667,303.0057142857143,298.3471428571429,295.0785714285715,297.24571428571426,297.29857142857145,296.5585714285714,303.43,303.1557142857143,317.675,L8
2021-12-30 22:00:08+00:00,372.2,373.45,350.86,377.08,366.88,357.47,369.47,366.39,359.39,377.19,356.4,371.07,376.54,371.38,,377.04,386.82,370.3,,369.04,,365.4,369.79,347.05,365.3,352.7,350.3,337.9,357.32,339.36,337.7,354.24,366.62,340.72,,,329.91,333.48,332.05,346.45,328.11,380.25,374.29,,,,349.73,374.14,343.3,365.53,331.53,342.2,366.49,343.09,346.68,351.2,350.52,344.66,324.14,347.62,337.26,347.78,342.68,351.63,344.15,345.02,,344.79,333.37,346.64,352.62,314.06,336.31,311.14,,313.06,310.9,325.18,291.92,318.0,318.23,315.8,319.21,312.92499999999995,318.32499999999993,316.1166666666666,320.645,307.0333333333333,305.43666666666667,309.235,,319.07,282.84666666666664,284.34999999999997,290.826,303.0683333333333,300.37800000000004,302.758,302.494,312.76000000000005,310.368,308.26599999999996,314.21400000000006,315.396,317.92,293.27000000000004,315.03999999999996,308.59749999999997,301.625,302.5785714285715,303.28000000000003,307.6542857142857,302.31142857142856,300.345,309.33,303.57666666666665,292.25,308.795,306.2275,292.90749999999997,288.32666666666665,297.77333333333337,288.1685714285714,299.3371428571428,303.2957142857143,304.1457142857143,302.6357142857143,302.15714285714284,302.06,301.86428571428576,295.3157142857143,303.82,309.45,310.7714285714286,313.43571428571425,310.5457142857143,311.59142857142854,327.82,312.12,308.08,302.97,303.47999999999996,297.24666666666667,306.86999999999995,297.8333333333333,297.1933333333333,315.28,305.77500000000003,307.51,308.93500000000006,307.015,313.76,308.81,302.42,312.40000000000003,298.46999999999997,292.14714285714285,290.7214285714286,281.54571428571427,288.86,290.78000000000003,289.53000000000003,284.9957142857143,291.3385714285714,285.64428571428573,287.4157142857143,287.24,294.2842857142858,292.8828571428571,297.55285714285714,301.69,299.1114285714286,302.8566666666666,306.74499999999995,309.3433333333333,307.40666666666664,307.955,315.27666666666664,321.515,300.346,299.926,300.154,304.306,303.58599999999996,306.412,303.672,302.04999999999995,303.346,301.20714285714286,296.1085714285714,292.93714285714293,294.7757142857143,294.89285714285717,294.1714285714285,300.8771428571428,300.6742857142857,323.29,L9
2022-01-07 22:00:05+00:00,372.2,373.45,366.395,377.61,366.88,363.935,369.47,366.39,359.39,376.975,356.4,377.195,376.54,365.775,,378.435,386.82,372.15999999999997,,358.87,,365.4,369.79,358.67,365.3,363.735,359.345,338.48,357.32,339.36,337.7,362.78499999999997,366.62,357.895,,,329.91,345.385,332.05,355.84000000000003,337.885,362.79499999999996,356.485,369.6,374.94,,354.69,374.14,355.135,352.13,348.63,334.15,358.64,343.945,361.06,353.41499999999996,350.52,344.66,324.14,347.62,337.26,347.78,354.27,351.63,354.515,356.615,359.95,356.975,333.37,346.64,349.67,314.06,336.31,311.14,,316.99,319.565,340.24,291.92,337.925,319.315,322.255,323.565,318.25333333333333,326.1666666666667,323.16999999999996,324.03999999999996,307.0333333333333,305.43666666666667,309.235,,319.07,282.84666666666664,284.34999999999997,290.826,303.0683333333333,300.37800000000004,308.395,302.494,312.76000000000005,320.385,317.97666666666663,321.75333333333333,320.74833333333333,317.92,293.27000000000004,331.49333333333334,312.90999999999997,304.5228571428571,302.5785714285715,303.28000000000003,307.6542857142857,305.955,300.345,312.4375,306.5371428571429,292.25,313.308,310.98,292.90749999999997,288.32666666666665,301.73,288.1685714285714,301.76875,306.74,305.60249999999996,304.8025,302.15714285714284,302.06,301.86428571428576,295.3157142857143,303.82,309.45,314.09499999999997,316.0175,313.6425,314.07625,326.53333333333336,314.105,309.725,305.9975,303.47999999999996,305.0575,312.4775,300.365,301.42999999999995,325.80499999999995,313.3566666666666,311.11333333333334,311.48333333333335,310.87,316.26,313.07666666666665,308.52666666666664,312.88,301.0071428571428,294.38375,293.60625,285.24875,291.58,292.61375,291.98875000000004,288.93625,292.34,288.145,290.48375,289.72375,295.8175,294.80875000000003,298.9925,303.62125,301.9775,305.65,308.09857142857146,309.3433333333333,309.1028571428571,310.40000000000003,317.0675,321.924,305.43833333333333,304.75666666666666,305.72,308.08,306.57666666666665,309.545,305.79333333333335,304.878,307.17833333333334,304.0225,300.03,296.29375000000005,297.58625,297.81624999999997,296.98125,302.145,303.28375,326.73,L8
2022-02-24 21:59:52+00:00,372.2,373.45,366.395,377.61,366.88,363.935,369.47,366.39,359.39,376.975,356.4,377.195,376.54,365.775,,378.435,386.82,372.15999999999997,,358.87,,365.4,369.79,358.67,365.3,363.735,359.345,338.48,357.32,339.36,337.7,362.78499999999997,366.62,357.895,,,329.91,345.385,332.05,355.84000000000003,337.885,362.79499999999996,356.485,369.6,374.94,,354.69,374.14,355.135,352.13,348.63,334.15,358.64,343.945,361.06,353.41499999999996,350.52,344.66,324.14,347.62,337.26,347.78,354.27,351.63,354.515,356.615,359.95,356.975,333.37,346.64,349.67,314.06,336.31,311.14,,316.99,319.565,340.24,291.92,337.925,319.315,322.255,323.565,328.27500000000003,337.56500000000005,330.0466666666666,332.255,307.2199999999999,306.91499999999996,329.11,,319.07,282.98,283.645,289.65,303.58599999999996,299.39250000000004,308.742,300.815,312.684,322.37399999999997,320.408,323.38599999999997,318.508,313.6225,293.31000000000006,331.49333333333334,314.3875,303.63571428571424,301.3728571428571,302.44571428571425,306.1885714285714,304.80375000000004,299.46200000000005,311.12874999999997,298.21000000000004,290.35999999999996,312.054,310.01000000000005,292.055,293.07000000000005,302.71000000000004,286.6771428571429,300.675,306.275,304.18125,302.9,298.4114285714286,298.54857142857145,301.3414285714286,294.09142857142854,302.71714285714285,308.04857142857145,311.08375,313.52750000000003,312.5075,310.41375,322.0,314.105,310.96000000000004,307.56666666666666,305.63,308.6233333333334,309.13000000000005,303.7066666666667,305.1366666666666,325.80499999999995,321.91999999999996,318.46000000000004,316.275,317.19,323.365,320.505,316.155,308.28499999999997,294.7714285714286,290.11375,291.81625,283.91625,289.93875,291.725,290.24,287.57125,290.81,287.07125,289.15999999999997,287.63875,290.96625,293.86375000000004,297.7275,302.71125,300.05125,304.26000000000005,306.61857142857144,307.1666666666667,308.2285714285714,309.09857142857146,318.8433333333333,325.74,307.03000000000003,306.25,306.70400000000006,307.87,306.17999999999995,309.94,306.332,305.84000000000003,308.09,302.30499999999995,298.97375,294.55125000000004,296.27875,296.39,295.40250000000003,300.52,301.58625,326.73,L8
