dates,nzd0468-0000,nzd0468-0007,nzd0468-0008,nzd0468-0009,nzd0468-0010,nzd0468-0011,nzd0468-0012,nzd0468-0013,nzd0468-0014,nzd0468-0015,nzd0468-0016,nzd0468-0017,nzd0468-0018,nzd0468-0019,nzd0468-0020,nzd0468-0021,nzd0468-0022,nzd0468-0023,nzd0468-0024,nzd0468-0025,nzd0468-0026,nzd0468-0027,nzd0468-0028,nzd0468-0029,nzd0468-0030,nzd0468-0031,nzd0468-0032,nzd0468-0033,nzd0468-0034,nzd0468-0035,nzd0468-0036,nzd0468-0037,nzd0468-0038,nzd0468-0039,nzd0468-0040,nzd0468-0041,nzd0468-0042,nzd0468-0043,nzd0468-0044,nzd0468-0045,nzd0468-0046,nzd0468-0047,nzd0468-0048,nzd0468-0049,nzd0468-0050,nzd0468-0051,nzd0468-0052,nzd0468-0053,nzd0468-0054,nzd0468-0055,nzd0468-0056,nzd0468-0057,nzd0468-0058,nzd0468-0059,nzd0468-0060,nzd0468-0061,nzd0468-0073,nzd0468-0074,nzd0468-0075,nzd0468-0076,nzd0468-0077,nzd0468-0078,nzd0468-0079,nzd0468-0080,nzd0468-0081,nzd0468-0082,nzd0468-0083,nzd0468-0084,nzd0468-0085,nzd0468-0086,nzd0468-0087,nzd0468-0088,nzd0468-0089,nzd0468-0090,nzd0468-0091,nzd0468-0092,nzd0468-0093,nzd0468-0094,nzd0468-0095,nzd0468-0096,nzd0468-0097,nzd0468-0098,nzd0468-0099,nzd0468-0100,nzd0468-0101,nzd0468-0102,nzd0468-0103,nzd0468-0104,nzd0468-0105,nzd0468-0106,nzd0468-0107,nzd0468-0108,nzd0468-0109,nzd0468-0110,nzd0468-0111,nzd0468-0112,nzd0468-0113,nzd0468-0114,nzd0468-0115,nzd0468-0116,nzd0468-0117,nzd0468-0118,nzd0468-0119,nzd0468-0120,nzd0468-0121,nzd0468-0122,nzd0468-0123,nzd0468-0124,nzd0468-0125,nzd0468-0126,nzd0468-0127,nzd0468-0128,nzd0468-0129,nzd0468-0130,nzd0468-0131,nzd0468-0132,nzd0468-0062,nzd0468-0063,nzd0468-0064,nzd0468-0065,nzd0468-0066,nzd0468-0067,nzd0468-0068,nzd0468-0069,nzd0468-0070,nzd0468-0071,nzd0468-0072,nzd0468-0006,nzd0468-0002,nzd0468-0003,nzd0468-0004,nzd0468-0005,nzd0468-0001,satname
2016-05-12 22:13:44+00:00,320.45,315.00333333333333,315.12666666666667,312.32666666666665,313.90333333333336,313.9433333333333,314.06666666666666,313.33666666666664,318.48333333333335,314.6466666666667,319.06666666666666,313.32666666666665,311.18333333333334,312.26,315.5466666666667,316.7733333333333,318.29,314.84,317.84,313.63000000000005,318.8433333333333,315.33,316.15000000000003,314.98333333333335,307.12,313.00666666666666,314.17,316.91,309.70666666666665,296.61,,293.845,306.2033333333333,303.85333333333335,299.69666666666666,298.55,308.3433333333333,306.39000000000004,309.59666666666664,318.12666666666667,321.8566666666666,328.86999999999995,328.43666666666667,322.97,312.89000000000004,,,312.4533333333333,309.62666666666667,310.99333333333334,318.34999999999997,319.27,320.78000000000003,321.81333333333333,321.9166666666667,319.2266666666667,324.43,326.38666666666666,327.98333333333335,328.3833333333334,330.3333333333333,328.80333333333334,329.25666666666666,325.8433333333333,325.43,321.6766666666667,324.24333333333334,329.4866666666667,322.8066666666667,324.99333333333334,320.77,322.57,323.6166666666667,315.33,317.1,317.85999999999996,316.3933333333334,314.09666666666664,313.34999999999997,309.75,309.56666666666666,309.06333333333333,309.86333333333334,308.51,309.00666666666666,307.8566666666667,308.9066666666667,310.69666666666666,312.84,311.68,314.6233333333333,314.4433333333333,313.7266666666667,313.1766666666667,316.66,315.23333333333335,313.71999999999997,320.31333333333333,317.525,321.68666666666667,321.0833333333333,322.58500000000004,322.72666666666663,319.67,321.65,318.75666666666666,322.055,322.53666666666663,320.545,316.99,318.3333333333333,318.355,316.98,312.6666666666667,316.0333333333333,319.475,317.26,316.9766666666667,312.1333333333333,311.8933333333333,311.50333333333333,313.35333333333335,315.0566666666667,317.61333333333334,320.26,319.04333333333335,320.59999999999997,308.17,,,,,,L8
2016-06-29 22:14:02+00:00,322.95,315.00333333333333,315.12666666666667,312.32666666666665,313.90333333333336,316.635,315.735,314.87,320.2125,315.49,320.0875,314.73,312.115,313.53499999999997,316.5775,317.51,319.195,316.305,318.2375,315.975,319.65999999999997,316.185,316.9575,316.6925,310.07,315.0775,315.76250000000005,317.515,310.875,296.61,,293.845,306.2033333333333,303.85333333333335,299.69666666666666,298.55,308.3433333333333,306.39000000000004,309.59666666666664,318.12666666666667,321.8566666666666,328.86999999999995,328.43666666666667,322.97,312.89000000000004,,308.1,313.5475,311.5825,312.8775,319.3425,320.2925,321.8725,322.73,322.90250000000003,320.11,326.32,327.57,329.795,330.0375,331.4575,330.11,330.2925,328.35749999999996,327.415,324.245,326.33500000000004,330.3,325.5875,326.105,323.12,323.865,325.365,315.33,319.0775,319.6425,317.95,316.105,313.85,311.14,311.0725,310.80499999999995,311.3475,310.4975,309.845,309.3575,310.2975,312.2025,313.9475,313.325,315.37,316.0,314.88,314.735,317.53,317.03499999999997,315.7125,321.90999999999997,322.43666666666667,323.465,323.3225,324.6333333333334,325.2,321.90250000000003,323.44666666666666,320.4325,323.2766666666667,324.1725,321.58,323.26,319.0475,318.25,318.93,315.095,317.65749999999997,321.54,317.88,317.9075,313.875,312.69,312.1825,314.0775,316.5125,319.5725,322.315,320.685,322.0,308.17,,,,,,L8
2016-07-15 22:14:10+00:00,322.95,315.00333333333333,316.8125,314.15,315.1475,317.428,315.964,315.488,323.768,315.45799999999997,320.962,316.14,313.092,317.56,317.618,318.18600000000004,319.62600000000003,316.82,318.374,316.212,320.414,317.36199999999997,317.548,317.14,311.952,316.48400000000004,316.61400000000003,318.382,311.668,302.73,,291.17333333333335,306.9275,304.3625,298.8075,299.3875,309.0175,303.785,309.59666666666664,323.6425,321.8566666666666,334.3225,328.9,323.37,311.89,313.12,310.665,317.40999999999997,315.698,315.962,319.3425,320.584,321.86199999999997,322.74,324.06800000000004,320.694,326.682,329.82,329.795,330.0375,331.4575,330.11,330.2925,328.35749999999996,327.415,324.245,326.33500000000004,330.3,325.5875,326.105,323.12,323.865,325.365,314.75,319.0775,320.782,320.882,317.954,313.85,311.14,311.582,314.234,311.3475,310.4975,310.0,309.8,310.2975,313.568,313.9475,313.325,315.37,316.0,314.88,314.735,317.53,318.07,315.7125,321.90999999999997,322.43666666666667,323.465,323.424,324.6333333333334,325.2,321.90250000000003,323.4325,320.4325,323.2766666666667,324.1725,321.58,323.26,318.912,318.25,318.93,315.095,317.65749999999997,321.54,317.63800000000003,318.346,314.214,312.91999999999996,312.298,313.662,316.358,319.5725,325.94,324.57399999999996,321.554,312.43,,,,,,L8
2016-09-01 22:14:24+00:00,323.6625,316.25,317.3125,314.595,317.1775,318.558,315.834,315.17,323.294,315.04200000000003,321.128,315.75199999999995,312.676,317.062,317.494,318.006,319.42199999999997,317.018,318.27000000000004,317.054,319.36800000000005,316.614,318.242,316.988,311.56399999999996,316.948,316.974,319.61,309.70799999999997,308.85,,291.17333333333335,307.56,305.2633333333333,297.87,297.86,311.015,303.01,307.0733333333333,324.72749999999996,322.9633333333333,334.47249999999997,329.165,322.6725,311.4633333333333,313.12,310.665,318.164,316.37399999999997,315.726,319.895,321.08599999999996,322.424,323.536,324.54800000000006,320.514,326.796,330.762,330.26750000000004,330.515,331.835,330.7,330.72749999999996,330.0475,328.225,325.27250000000004,326.6575,330.32500000000005,325.6625,326.3275,323.7575,323.6725,326.0775,313.85,319.9,321.43,321.464,318.694,313.925,313.01,310.594,313.63199999999995,310.4475,310.23749999999995,308.96400000000006,309.354,308.53499999999997,312.65199999999993,312.4975,312.09749999999997,313.445,315.57,314.7475,315.19,316.5175,318.06,315.455,321.36749999999995,326.08,323.08500000000004,324.15,325.1566666666667,326.6175,324.355,321.842,321.15999999999997,323.0933333333333,324.725,321.8833333333334,320.445,318.434,317.33333333333337,317.34000000000003,316.7266666666667,318.5675,321.96000000000004,316.848,318.052,314.18199999999996,312.88399999999996,312.23999999999995,313.668,316.504,319.87750000000005,326.156,324.894,321.504,312.97249999999997,,,,,,L8
2017-02-08 22:14:10+00:00,324.645,315.35,315.31,310.85,316.595,316.56,313.645,312.095,316.7,314.41499999999996,320.65,312.545,309.405,310.255,313.745,314.15,317.22,314.525,316.53499999999997,314.815,314.495,311.525,315.64,313.94500000000005,307.27,312.56,313.365,318.03,303.855,305.27,,302.22,309.14,306.53,306.21,296.83,307.765,304.96500000000003,302.815,316.28499999999997,319.505,325.96500000000003,327.615,319.85,310.02,,,309.96500000000003,309.515,308.495,315.65,317.78499999999997,319.635,320.605,321.19500000000005,317.04,322.85,326.33000000000004,326.345,326.98,329.08500000000004,328.04499999999996,327.08,326.82,324.525,322.245,323.565,325.42,318.67999999999995,319.635,320.56,320.535,323.945,313.04499999999996,317.385,318.72,316.225,314.675,311.26,311.955,305.995,307.015,305.83000000000004,307.37,305.07500000000005,306.28,303.55,308.25,306.64,308.32,309.015,309.29999999999995,312.08500000000004,312.3,312.045,312.365,312.36,319.51,324.85,317.9,323.01,323.11,324.15999999999997,323.63,316.20000000000005,319.71500000000003,321.12,320.45000000000005,319.41999999999996,313.985,316.78499999999997,315.545,315.935,,317.715,323.22,312.58,315.28,312.07500000000005,310.065,310.82000000000005,312.56,315.26,318.43,319.17,318.61,318.49,308.46000000000004,,,,,,L8
2017-06-16 22:13:55+00:00,323.49,317.28499999999997,317.2,314.195,316.64,319.55,317.91,316.11,319.9,318.03,321.32,317.385,315.41999999999996,315.745,318.765,317.325,319.91499999999996,317.14,320.06,318.54499999999996,319.65,314.725,318.165,319.84000000000003,316.735,321.81,318.65999999999997,319.53999999999996,314.755,305.27,,302.22,309.14,306.53,300.64,299.395,308.96000000000004,307.745,312.345,320.89,323.98,328.505,334.08000000000004,328.8,310.02,,,312.35,313.33000000000004,311.76,320.045,321.27,323.105,324.19,323.78,320.28,328.375,333.3,332.365,330.945,332.06,333.995,328.07,331.925,328.105,327.07,325.86,325.41,319.83,325.485,326.89,325.83500000000004,324.68,320.39,321.225,323.16499999999996,318.15999999999997,314.82,314.51,311.96000000000004,312.45500000000004,313.315,308.405,309.78999999999996,308.875,309.51,312.375,311.79499999999996,311.28999999999996,314.485,319.06,319.19,312.65,314.06,316.89,320.29,318.565,320.51,,323.115,323.57000000000005,324.21,324.63,323.42,316.92,319.39,323.23,321.1,320.63,316.61,318.86,319.54,318.07,,317.34,,317.08,318.3,317.09000000000003,313.23,312.495,314.68,321.1,322.79499999999996,324.765,320.58500000000004,321.57000000000005,314.555,,,,,,L8
2017-08-03 22:14:11+00:00,324.71500000000003,317.28499999999997,317.2,314.195,315.53333333333336,318.1366666666667,318.07666666666665,316.25,319.8966666666667,317.3066666666667,321.6333333333333,317.6133333333333,315.02666666666664,315.04,318.79333333333335,317.12333333333333,319.26666666666665,317.14,320.06,318.54499999999996,319.65,314.725,318.165,319.84000000000003,316.735,321.81,318.65999999999997,319.53999999999996,314.755,305.27,,302.22,309.14,306.53,300.64,299.395,308.96000000000004,307.745,312.345,320.89,323.98,328.81666666666666,333.2166666666667,327.27,308.03999999999996,,,311.82,312.5,313.69666666666666,319.55333333333334,321.49666666666667,322.77000000000004,323.95,323.63,319.89000000000004,328.00666666666666,331.75666666666666,331.53666666666663,331.0466666666667,332.26666666666665,333.33,328.99,331.2266666666667,328.75,328.46,327.105,327.285,323.49,328.99,324.40333333333336,325.0,325.375,318.6433333333334,320.7633333333333,322.54333333333335,319.0333333333333,315.38,315.73,312.3866666666667,312.8766666666667,314.20666666666665,309.71666666666664,309.6166666666666,309.06333333333333,309.90000000000003,312.34666666666664,311.46,313.9266666666667,314.27,317.3666666666667,318.3566666666666,313.25333333333333,314.2966666666667,318.6166666666667,319.1066666666667,318.5733333333333,322.11,319.46,322.63000000000005,322.53000000000003,326.005,325.82,323.98,319.05,319.385,323.23,323.5,320.63,316.86,317.85,319.875,319.54499999999996,311.29,317.14,320.98,316.69666666666666,317.6933333333333,316.4633333333333,313.5566666666667,312.36333333333334,314.5733333333333,320.48333333333335,322.71999999999997,324.61,320.54333333333335,320.9766666666667,314.555,,,,,,L8
2017-11-07 22:14:29+00:00,325.94,319.43,317.0,315.3,315.185,318.40500000000003,318.90999999999997,316.03,320.285,317.27500000000003,321.905,318.5799999999999,316.275,315.555,320.20000000000005,317.46500000000003,318.625,317.33,322.07,320.21,320.96,315.04,319.48,321.51,321.15,324.81,321.05,320.83,316.59,,,,332.47,,295.07,298.58,308.82,303.5,317.31,323.47,325.53,329.65500000000003,335.27500000000003,329.15999999999997,306.06,,,312.9,313.63,314.89,320.99,322.815,323.67,325.1,324.27,320.22,329.1,333.61,333.28999999999996,332.19,333.125,335.02,329.91,333.40000000000003,330.72,331.65,328.35,329.16,327.15,333.775,326.41,326.64,326.07,318.43500000000006,321.89,324.15,320.59999999999997,316.015,318.05500000000006,313.70000000000005,314.095,315.8,310.37,309.515,309.48,310.07500000000005,314.53,311.08500000000004,315.75,315.125,319.72,322.375,313.575,315.105,320.46000000000004,322.105,320.485,323.71,319.46,324.95500000000004,322.68,327.8,327.01,324.54,321.18,319.38,,325.9,,317.11,316.84,320.21,321.02,311.29,316.94,320.98,317.25,317.79,317.015,314.94000000000005,312.4,314.87,322.63,323.66999999999996,326.39,321.0,321.76,319.36,,,,,,L8
2018-03-31 22:13:39+00:00,,320.95,318.27,315.14,320.46,319.39,319.28,318.24,320.56,316.58,321.62,317.14,315.89,315.64,320.14,319.82,321.52,317.57,320.32,317.41,319.12,321.32,320.52,318.95,316.07,321.99,321.96,321.87,318.25,296.29,,307.42,321.135,310.82,305.7,304.96,316.1,315.19,315.82,324.31,325.23,330.41,334.63,322.56,319.94,,,314.39,312.49,313.64,318.72,320.42,321.92,322.02,323.54,320.32,326.96,,329.71,331.53,,331.88,331.8,329.8,327.71,325.66,330.5,,319.11,330.33,322.62,322.24,326.33,311.58,319.89,321.17,316.14,317.27,315.81,313.65,314.3,313.7,315.91,310.08,311.23,310.53,311.55,316.78,312.34,314.74,315.32,,,315.24,318.45,321.4,319.06,,,318.72,322.36,321.87,,,,318.74,319.03,,,,,,,,315.77,320.34,317.02,319.63,314.75,313.52,313.2,315.75,318.25,318.35,323.48,326.4,321.99,310.75,,,,,,L8
2018-04-16 22:13:30+00:00,,320.95,318.27,315.14,320.46,319.39,319.28,318.24,320.56,316.58,321.62,317.14,315.89,315.64,320.14,319.82,321.52,317.57,320.32,317.41,319.12,321.32,320.52,318.95,316.07,321.99,321.96,321.87,318.25,315.11,,307.42,318.84999999999997,323.205,305.7,304.96,325.135,327.1,325.1,329.54499999999996,325.23,330.41,334.63,322.56,319.94,,,314.39,312.49,313.64,318.72,320.42,321.92,322.02,323.54,320.32,326.96,,329.71,331.53,,331.88,331.8,329.8,327.71,325.66,330.5,,319.11,330.33,322.62,322.24,326.33,311.58,319.89,321.17,316.14,317.27,315.81,313.65,314.3,313.7,315.91,310.08,311.23,310.53,311.55,316.78,312.34,314.74,315.32,,,315.24,318.45,321.4,319.06,,,318.72,322.36,321.87,,,,318.74,319.03,,,,,,,,315.77,320.34,317.02,319.63,314.75,313.52,313.2,315.75,318.25,318.35,323.48,326.4,321.99,310.75,,,,,,L8
2018-07-21 22:13:25+00:00,326.85,321.88,319.225,316.75,320.40999999999997,320.495,319.62,319.26,321.96500000000003,318.77,322.24,317.92499999999995,315.69,316.355,321.64,320.765,320.82,318.24,322.79499999999996,318.38,320.84000000000003,320.895,319.775,319.89,316.96000000000004,323.685,322.52,322.63,318.73,315.11,,297.82000000000005,305.51666666666665,318.5733333333333,298.35,309.13,321.89000000000004,316.96666666666664,322.66333333333336,327.82,325.82500000000005,330.33000000000004,334.615,324.175,316.175,316.19,312.65,314.46500000000003,313.27,315.90999999999997,320.02,321.84000000000003,322.925,323.455,324.32000000000005,321.555,329.145,330.99,331.475,333.05499999999995,337.23,334.97,334.25,330.84000000000003,330.24,327.95500000000004,330.22,331.15,322.75,329.63,322.67,323.53499999999997,326.265,311.255,321.28499999999997,326.175,319.055,317.78499999999997,317.525,315.61,316.725,315.39,315.755,312.875,312.14,311.69,313.265,315.53999999999996,316.55499999999995,315.88,316.63,322.42,322.0,318.195,319.83500000000004,321.14,319.73,324.63,327.3,318.72,322.3,325.16499999999996,327.54,325.87,332.21,319.65,322.965,324.46,,326.99,318.74,321.75,325.97,318.91,315.77,322.03499999999997,318.40999999999997,319.16499999999996,315.22,313.73,313.475,317.865,319.59000000000003,319.655,325.49,327.21,325.695,315.25,,,,,,L8
2018-11-10 22:14:08+00:00,326.85,321.83000000000004,320.74,319.46500000000003,320.57500000000005,321.18,319.96,319.995,321.865,320.42999999999995,323.82,320.325,316.755,317.985,322.59000000000003,322.96,321.41499999999996,319.32500000000005,322.765,318.065,321.255,318.06,320.08,321.525,317.165,324.675,323.92999999999995,323.855,320.16499999999996,274.12,,296.24,303.635,307.47,296.58500000000004,310.47,313.78999999999996,303.82,315.505,323.345,326.225,329.61,332.295,325.005,314.645,316.40999999999997,314.53499999999997,313.69,313.37,317.83000000000004,318.0,321.515,323.58000000000004,323.765,324.485,322.095,331.61,330.99,332.495,333.385,336.4,336.57,335.54499999999996,331.81,332.725,328.0,329.94,330.19,325.935,328.02,323.385,327.51,325.81,313.20000000000005,321.91499999999996,327.675,322.175,318.65999999999997,319.65,317.34000000000003,319.03499999999997,318.875,317.775,317.765,313.615,313.04,314.915,314.70500000000004,320.325,318.5,318.21500000000003,323.365,322.485,319.90999999999997,321.48,322.11,322.03499999999997,324.09000000000003,325.51,322.99,321.78999999999996,327.84000000000003,325.845,324.655,329.37,319.89,325.27,323.55499999999995,,326.99,318.435,321.71000000000004,325.97,318.91,,323.58000000000004,318.92,318.93,315.88,314.115,313.97,320.915,324.65,322.54999999999995,328.65,326.655,329.945,314.225,,,,,,L8
2019-06-06 22:13:59+00:00,323.9,316.34,318.65,317.7,317.4,319.16,318.37,318.27,324.71,318.2,322.3,318.79,315.61,315.64,320.38,319.5,320.1,318.97,321.47,315.51,320.52,321.2,320.08,320.43,315.73,321.52,320.86,322.56,318.43,285.04,,282.25,307.01,305.65,296.63,310.55,315.44,300.89,312.63,323.35,326.82,330.98,333.64,327.77,304.82,,316.36,313.75,310.66,315.94,319.77,319.67,323.41,324.96,323.64,321.84,331.03,335.15,333.55,334.39,344.94,337.09,334.46,332.37,332.39,329.85,330.35,333.74,329.23,331.54,323.13,323.81,326.46,315.22,322.41,321.04,319.77,316.73,313.62,311.95,312.01,311.73,310.98,309.74,309.52,308.14,309.52,309.34,310.55,311.27,311.35,314.16,314.66,314.6,319.94,315.82,316.8,323.12,332.02,331.72,320.28,329.83,325.8,,,318.84,324.61,321.58,326.09,,318.8,324.24,324.68,314.2,314.98,314.78,319.99,317.83,315.01,315.41,315.51,320.09,325.01,323.68,325.35,326.53,326.97,,,,,,,L8
2019-06-22 22:14:04+00:00,325.705,317.89,321.135,319.205,320.275,321.93,320.845,320.6,325.75,321.36,324.40999999999997,320.675,319.62,317.35,322.15999999999997,321.18,321.905,321.20000000000005,322.045,319.44,322.105,321.76,323.30499999999995,322.855,319.20000000000005,323.335,322.115,323.23,319.76,281.57500000000005,,283.525,295.91999999999996,307.65999999999997,285.615,316.01,318.475,307.955,315.96000000000004,324.225,327.58,330.83500000000004,335.955,329.985,311.98,317.55,319.055,315.4,314.49,317.72,321.34000000000003,321.5,324.555,325.825,324.74,322.7,335.465,334.725,336.41499999999996,335.94,342.21500000000003,338.16499999999996,335.63,334.83500000000004,333.865,331.70500000000004,332.52,334.57500000000005,332.93,335.06,323.13,324.865,330.21,316.62,324.17,323.04,320.38,318.545,315.92,312.845,312.87,313.57000000000005,311.885,313.46500000000003,309.635,310.775,311.52,311.975,311.355,316.42999999999995,313.105,317.82000000000005,316.76,317.97,319.435,321.555,318.52,326.17,332.0,329.56,323.85,328.30499999999995,328.28499999999997,330.22,327.28,322.43499999999995,324.87,325.37,326.09,,323.055,324.655,324.68,320.35,316.21000000000004,322.15,320.475,319.29999999999995,317.765,316.975,318.32,323.38,327.54999999999995,326.015,328.935,328.28999999999996,329.83000000000004,,,,,,,L8
2019-09-10 22:14:27+00:00,325.705,317.89,321.135,319.205,320.275,321.93,320.845,320.6,325.75,321.36,324.40999999999997,320.675,319.62,317.35,322.15999999999997,321.18,321.905,321.20000000000005,322.045,319.44,322.105,321.76,323.30499999999995,322.855,319.20000000000005,323.335,322.115,323.23,319.76,281.57500000000005,,283.525,295.91999999999996,307.65999999999997,292.86333333333334,316.01,318.475,307.955,315.96000000000004,324.225,327.58,330.83500000000004,335.955,334.2233333333333,311.98,317.55,322.29333333333335,315.4,314.49,317.72,321.34000000000003,321.5,324.555,325.825,324.74,322.7,337.38666666666666,334.725,336.41499999999996,335.94,342.21500000000003,338.16499999999996,335.63,334.83500000000004,333.865,331.70500000000004,332.52,334.57500000000005,332.93,335.06,323.13,324.865,330.21,316.62,324.17,323.04,320.38,318.545,315.92,312.845,312.87,313.57000000000005,311.885,313.46500000000003,309.635,310.775,311.52,311.975,311.355,316.42999999999995,313.105,317.82000000000005,316.76,317.97,319.435,321.555,318.52,326.17,332.0,329.56,323.85,328.30499999999995,328.28499999999997,330.22,327.28,322.43499999999995,324.87,325.37,326.09,,323.055,324.655,324.68,320.35,316.21000000000004,322.15,320.475,319.29999999999995,317.765,316.975,318.32,323.38,327.54999999999995,326.015,328.935,328.28999999999996,329.83000000000004,,,,,,,L8
2019-11-13 22:14:33+00:00,324.1166666666666,316.73333333333335,321.42,318.2,320.09999999999997,321.7,320.0366666666667,319.15333333333336,322.97333333333336,319.6466666666667,324.18,319.8833333333334,318.1933333333333,317.5566666666667,321.3933333333334,321.2133333333333,321.75666666666666,319.46333333333337,320.5733333333333,318.35999999999996,319.98333333333335,318.87666666666667,321.72999999999996,322.29333333333335,318.30333333333334,323.08666666666664,321.6166666666667,323.11999999999995,319.7633333333333,290.51666666666665,,285.12,300.14,308.02,295.4975,311.8666666666667,316.7266666666667,309.38666666666666,314.02,323.3,326.36999999999995,329.8233333333333,333.77666666666664,331.3775,312.5566666666667,316.07,319.815,314.23333333333335,313.41,316.12333333333333,318.76,320.0833333333333,322.87333333333333,323.5466666666667,323.2933333333333,320.94,334.88,333.27666666666664,333.63666666666666,333.4266666666667,338.7266666666667,336.2733333333333,333.71999999999997,333.71333333333337,332.02666666666664,330.18666666666667,329.93666666666667,332.6266666666667,328.6333333333334,330.24,322.91999999999996,324.17,328.71,313.64000000000004,322.25666666666666,322.3866666666667,320.04,319.26,316.8766666666667,313.62666666666667,314.6033333333333,314.8,311.885,315.3533333333333,310.0466666666667,311.53000000000003,311.5133333333333,314.00666666666666,313.30333333333334,316.1266666666666,314.75666666666666,317.09666666666664,316.5733333333333,317.29333333333335,318.87666666666667,321.0833333333333,318.44666666666666,323.50666666666666,328.4866666666667,325.07,322.99666666666667,325.68333333333334,326.09999999999997,330.22,321.03999999999996,322.43499999999995,323.45666666666665,325.37,326.09,314.43,323.055,324.655,324.68,320.35,316.21000000000004,320.19,317.99,318.66333333333336,316.4066666666667,315.29333333333335,317.0366666666667,321.57666666666665,323.92333333333335,326.42333333333335,327.48333333333335,326.92,328.8233333333333,,,,,,,L8
2020-03-04 22:14:08+00:00,321.8,312.15,319.1,314.515,317.375,318.32500000000005,316.405,315.775,317.61,315.06,321.93,316.67,312.97,314.385,317.94,319.03,318.9,315.305,317.53499999999997,314.41999999999996,315.235,313.055,317.17999999999995,317.625,311.42499999999995,318.765,318.865,320.15999999999997,317.24,301.04499999999996,,280.93,306.495,306.755,303.84666666666664,295.77,310.345,309.95500000000004,309.21,319.135,323.725,327.605,328.24,328.8766666666666,313.16999999999996,314.59,320.575,310.21,309.12,311.57500000000005,313.855,316.78499999999997,320.4,320.095,320.67499999999995,318.76,329.5833333333333,326.095,325.835,325.325,329.14,331.905,327.945,329.4,328.35,321.745,324.26,327.55,320.33500000000004,319.29,320.29499999999996,321.26,323.21500000000003,307.78999999999996,315.53499999999997,317.325,317.18,318.06,314.21500000000003,310.04499999999996,311.865,310.9,305.54,312.515,308.3,310.26,310.2,313.1,313.875,314.51,314.05,314.4,313.87,315.8,316.47,318.475,316.41499999999996,315.68,320.42499999999995,316.46,320.6,318.71500000000003,319.685,314.21,315.025,317.91,320.025,318.76,,314.43,316.17,,316.36,,313.34,317.40999999999997,315.905,316.24,313.095,311.4,313.01,315.535,315.61,321.315,321.89,321.195,322.195,,,,,,,L8
2020-05-23 22:13:39+00:00,322.66,309.88,325.91999999999996,312.84,315.0,315.41,314.39,315.29,317.8,313.9,320.14,328.58000000000004,310.6,310.8,316.02,316.78,316.34,314.62,317.44,327.04499999999996,322.65,329.19,315.78,314.08,306.34,314.94,317.11,317.42,314.71,293.69,,296.595,304.41,304.77,300.78,287.96,307.46,307.66,308.28,316.82,323.5,327.41,327.06,321.09,312.63,,,308.52,306.99,324.66,314.11,316.32,321.29,321.2,320.95,320.1,320.16,321.81,323.59,322.25,326.53,331.32,325.99,327.33,,316.34,323.75,326.37,320.63,317.98,317.88,319.74,320.72,307.9,312.64,313.57,315.0,315.43,309.64,304.9,305.66,304.54,305.54,305.9,305.73,307.48,308.9,308.13,310.55,313.5,310.04,313.15,311.54,315.66,315.18,316.81,314.53,313.18,319.39,316.83,319.91,316.99,317.64,314.21,315.25,317.91,319.42,318.76,,,316.17,,316.36,,313.34,318.55,318.79,315.09,312.5,310.87,311.55,313.1,314.55,315.39,319.2,318.21,317.58,,335.35,330.83,316.42,293.46,336.34,L8
2020-07-26 22:14:08+00:00,322.66,309.88,325.91999999999996,312.84,315.0,315.41,314.39,315.29,317.8,313.9,320.14,328.58000000000004,330.02,310.8,316.02,316.78,316.34,314.62,317.44,327.04499999999996,322.65,329.19,315.78,314.08,306.34,314.94,317.11,332.06,314.71,293.69,315.78,296.595,304.41,304.77,300.78,287.96,307.46,307.66,308.28,316.82,323.5,327.41,327.06,321.09,312.63,,,308.52,306.99,324.66,314.11,316.32,321.29,321.2,320.95,320.1,320.16,321.81,323.59,322.25,326.53,331.32,325.99,327.33,,316.34,323.75,326.37,320.63,317.98,317.88,319.74,320.72,320.15,327.275,313.57,315.0,315.43,309.64,304.9,305.66,304.54,305.54,305.9,305.73,307.48,308.9,308.13,310.55,313.5,310.04,313.15,311.54,315.66,315.18,316.81,314.53,313.18,319.39,316.83,319.91,316.99,317.64,314.21,315.25,317.91,319.42,318.76,,,316.17,,316.36,,313.34,318.55,318.79,315.09,312.5,310.87,311.55,313.1,314.55,315.39,319.2,318.21,317.58,,335.35,330.83,327.86,293.46,336.34,L8
