dates,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0020,nzd0237-0021,nzd0237-0022,nzd0237-0023,nzd0237-0024,nzd0237-0025,nzd0237-0026,nzd0237-0027,nzd0237-0028,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055,nzd0237-0017,nzd0237-0018,nzd0237-0019,satname
2024-01-12 22:06:18+00:00,274.3766666666667,294.322,313.836,300.81666666666666,283.3275,284.394,288.9175,287.31166666666667,266.77200000000005,284.5825,269.2366666666667,255.01666666666665,272.2875,258.1066666666666,279.90999999999997,265.4533333333333,263.6925,187.835,188.54500000000002,324.61,196.47,226.87,226.175,237.875,260.93499999999995,290.09000000000003,288.69,302.015,300.00666666666666,315.19,325.54,330.2966666666667,331.15333333333336,366.82,310.76,305.72,299.0,318.7,329.3933333333334,317.5,305.35249999999996,281.96000000000004,293.04333333333335,305.555,291.28000000000003,268.435,299.06,299.19,299.98249999999996,317.55,310.3966666666667,321.105,286.58,260.585,249.3225,237.00666666666666,L9
2024-01-28 22:06:18+00:00,283.42,293.5625,321.31399999999996,310.2175,283.3275,283.005,298.465,291.75166666666667,270.57399999999996,292.33,272.265,256.29499999999996,277.2425,258.71,288.13,264.54499999999996,272.27250000000004,187.835,188.54500000000002,257.65,201.58666666666667,225.34333333333333,228.70000000000002,239.58,262.06333333333333,291.0466666666667,299.485,302.015,300.00666666666666,327.48,331.95,333.735,333.815,340.725,322.8833333333333,305.72,308.76,330.55,329.04,326.605,304.1033333333333,293.22,307.06333333333333,312.8725,302.9633333333333,278.96,312.98,304.6166666666667,305.05,324.8825,307.14500000000004,328.84499999999997,,269.19,262.9225,239.16,L9
2024-02-13 22:06:17+00:00,288.9725,294.6775,322.304,311.12,285.5875,282.3125,298.53999999999996,291.90166666666664,271.762,285.97799999999995,269.79333333333335,252.66999999999996,272.63,256.3433333333333,282.582,262.7633333333333,275.91,187.835,188.54500000000002,257.65,197.45749999999998,222.3225,228.79500000000002,238.82,262.1825,294.8025,298.582,301.11333333333334,303.085,324.105,328.9975,333.735,333.815,340.725,322.8833333333333,305.69,309.3925,327.315,327.86400000000003,320.7733333333333,304.8575,287.13,308.3025,312.8725,302.9633333333333,278.53999999999996,312.98,304.6166666666667,305.05,324.8825,311.9533333333333,337.42199999999997,,277.3533333333333,269.9966666666667,239.16,L9
2024-02-29 22:06:11+00:00,287.178,303.21500000000003,319.33666666666664,308.92400000000004,293.8325,290.35249999999996,296.846,298.14,278.736,282.43,267.495,252.35249999999996,269.0466666666667,255.41750000000002,277.925,262.4125,269.1,183.82000000000002,187.67333333333332,229.39666666666668,194.25799999999998,220.68400000000003,228.79500000000002,237.708,262.056,303.485,304.2,300.3775,312.4875,320.26,327.756,328.878,328.586,330.43666666666667,318.79499999999996,305.855,314.8825,325.552,327.3933333333334,317.37,313.685,290.8733333333334,316.91,321.6375,315.34666666666664,278.15000000000003,311.4266666666667,318.81333333333333,311.6775,330.24,322.51666666666665,345.692,312.85,269.05249999999995,262.71500000000003,237.57333333333335,L9
2024-04-17 22:05:51+00:00,289.19500000000005,300.8733333333334,322.06399999999996,310.7925,294.44,289.305,296.85,297.77,278.29200000000003,282.71,266.4125,253.39999999999998,267.495,253.6825,276.91166666666663,263.145,269.835,182.95333333333335,188.57000000000002,229.39666666666668,192.52399999999997,218.365,224.70250000000001,238.04749999999999,258.842,300.23,303.302,299.795,310.565,313.868,327.855,333.72749999999996,331.675,320.1925,316.735,305.8775,313.554,323.97,326.54333333333335,314.095,312.9275,288.42333333333335,314.3175,322.21,315.34666666666664,278.15000000000003,311.4266666666667,318.81333333333333,310.88666666666666,330.24,322.51666666666665,345.692,312.85,270.38249999999994,263.4225,240.33,L9
2024-07-22 22:05:28+00:00,292.33,301.94000000000005,314.8866666666666,314.1666666666667,296.615,288.83666666666664,298.735,292.9575,279.4625,279.302,269.5775,260.6825,258.52,253.3066666666667,268.94999999999993,265.46,271.73333333333335,178.07500000000002,185.175,181.79000000000002,190.65999999999997,216.56000000000003,224.62,237.59666666666666,258.14,299.4766666666667,305.1675,298.92,314.08,315.39399999999995,329.345,324.64000000000004,322.68666666666667,306.5675,316.41499999999996,311.185,316.1,325.63,330.188,317.51599999999996,316.0125,288.42333333333335,317.774,331.1333333333333,327.27666666666664,283.96999999999997,311.62999999999994,322.6566666666667,314.195,336.45,334.5133333333333,349.85,301.985,271.21,265.11666666666673,241.68,L9
2024-07-30 22:05:39+00:00,271.42,300.18666666666667,302.49333333333334,300.5566666666667,293.9533333333334,288.2575,290.1275,287.535,274.4975,273.97,265.842,260.664,255.9825,254.5275,259.15250000000003,260.58,257.04,178.07500000000002,185.175,172.89,183.60666666666665,213.69500000000005,220.055,234.89999999999998,256.08,297.48249999999996,297.2575,297.99249999999995,314.04200000000003,303.93,322.37,316.2866666666667,313.13,303.87999999999994,306.1766666666666,309.58000000000004,311.8,315.665,328.272,310.92999999999995,313.54200000000003,283.7525,309.13,322.8333333333333,315.14,283.96999999999997,302.84999999999997,319.4866666666667,307.27,334.675,334.5133333333333,350.28000000000003,301.985,264.8433333333333,246.65333333333334,237.98666666666668,L8
2024-08-31 22:05:51+00:00,247.82,296.68,298.91,297.59,288.63,286.99,289.30999999999995,285.70000000000005,274.81000000000006,281.53000000000003,267.92,268.8333333333333,259.31,256.92999999999995,260.7900000000001,260.88,261.225,180.36,184.42,,184.29,,211.03,,244.15,292.36499999999995,297.81,297.2449999999999,315.48333333333335,300.2633333333334,323.275,319.70500000000004,318.59,300.89,305.99999999999994,311.97333333333336,300.8175,313.27500000000003,331.0533333333333,312.7933333333333,303.59000000000003,277.80499999999995,308.80333333333334,328.085,320.42999999999995,296.42,300.115,320.93500000000006,,353.31,358.78,354.9,291.12,275.19,249.54500000000002,239.78000000000003,L8
2024-12-21 22:06:04+00:00,247.82,300.92,303.25,302.33,295.935,290.21500000000003,294.615,289.475,277.64,283.1233333333333,273.7033333333333,273.1666666666667,270.68,266.18999999999994,258.07,272.615,250.175,188.11,191.34,171.17,185.4,211.25,227.16,230.38,,291.5,300.70500000000004,299.265,319.8733333333334,310.25666666666666,322.9,316.2633333333333,313.17999999999995,312.1,305.86,311.1266666666667,300.985,314.39,337.755,316.98999999999995,302.76000000000005,269.74,312.7850000000001,328.085,320.42999999999995,296.42,300.115,320.93500000000006,,353.31,358.78,354.9,291.12,280.9,241.495,231.115,L8
2025-01-06 22:06:06+00:00,247.82,302.0366666666667,305.1133333333333,304.88,296.59,292.50666666666666,296.09666666666664,292.3933333333334,280.45666666666665,281.445,275.8175,268.28249999999997,265.1166666666667,261.78666666666663,261.8533333333333,269.68666666666667,261.0,193.13,197.375,174.065,187.075,213.29000000000002,228.20999999999998,234.53,,291.5,300.9533333333333,300.24333333333334,317.84000000000003,309.8725,322.23249999999996,314.3175,316.47666666666663,313.6466666666667,304.00333333333333,309.0525,302.628,313.78999999999996,337.755,316.98999999999995,302.76000000000005,269.74,312.7850000000001,328.085,314.8333333333333,288.82000000000005,300.115,319.41,303.72,335.945,340.275,339.65999999999997,310.435,269.3666666666667,242.38666666666666,232.98000000000002,L8
2025-01-30 22:06:08+00:00,280.95,304.71500000000003,317.07666666666665,313.76666666666665,307.5366666666667,302.8933333333334,303.4,303.69666666666666,294.30333333333334,278.025,290.93333333333334,277.99333333333334,264.775,263.585,265.145,286.25333333333333,280.4633333333333,193.13,197.375,219.13333333333333,187.075,213.29000000000002,228.20999999999998,239.57333333333335,,310.01,313.76666666666665,302.76,314.86,321.72333333333336,326.08666666666664,321.39666666666665,315.41999999999996,314.31000000000006,318.53333333333336,314.07666666666665,310.0675,337.275,353.95,,301.43,,,345.4,303.64,281.22,328.53,324.735,303.72,318.58,321.77,324.42,344.145,276.94,243.02499999999998,234.17000000000002,L9
2025-02-23 22:05:55+00:00,282.405,304.3633333333334,314.385,310.38,303.7425,300.075,299.935,300.03999999999996,290.59749999999997,276.67333333333335,286.03000000000003,275.6425,265.01,264.9266666666667,266.4533333333333,281.9025,282.64,207.54999999999998,199.22,219.13333333333333,187.075,210.99333333333334,236.75666666666666,237.1625,,307.995,313.4475,302.78666666666663,315.05,319.4625,326.605,322.72249999999997,311.93,315.41,318.53333333333336,314.07666666666665,310.0675,332.06333333333333,341.78499999999997,303.96,304.7266666666667,282.57,318.05,332.255,304.29999999999995,281.22,328.53,324.735,303.72,316.365,323.16999999999996,324.425,336.36333333333334,278.335,250.42333333333332,230.58333333333334,L8
2025-03-19 22:05:54+00:00,280.88,303.6975,314.385,310.38,303.7425,300.075,299.935,300.03999999999996,290.59749999999997,276.67333333333335,286.03000000000003,275.6425,266.265,265.64,264.7275,275.588,282.64,202.72,195.8975,219.13333333333333,183.91,209.7675,232.29,235.734,247.17,301.26666666666665,311.754,303.09,318.53999999999996,319.866,327.11,324.57599999999996,313.375,316.9975,321.165,314.2975,321.985,329.375,335.96,315.865,323.63666666666666,293.805,321.645,326.24,304.29999999999995,281.22,328.53,324.735,303.72,316.365,323.16999999999996,324.425,336.36333333333334,279.46,256.3275,230.39249999999998,L9
2025-04-12 22:05:36+00:00,277.5525,301.45799999999997,320.73999999999995,310.38,307.184,308.844,306.05,304.998,290.59749999999997,276.67333333333335,286.03000000000003,282.57399999999996,274.36,273.85,264.7275,275.588,286.96799999999996,202.72,195.8975,246.94,183.91,209.7675,231.2,233.36833333333334,247.17,301.26666666666665,311.754,303.09,326.41999999999996,319.866,327.11,324.57599999999996,312.226,316.9975,321.165,314.2975,321.985,334.96999999999997,336.58,323.13666666666666,329.3125,312.99333333333334,321.645,329.8925,304.29999999999995,281.22,332.695,333.09999999999997,303.72,316.365,334.01,336.01666666666665,323.3625,279.46,256.3275,230.39249999999998,L8
2025-04-28 22:05:27+00:00,273.73199999999997,299.1616666666667,320.73999999999995,307.244,307.7133333333333,308.81666666666666,306.9883333333333,305.8933333333333,293.606,278.4375,283.218,281.25166666666667,274.29,273.09499999999997,263.622,273.9083333333333,282.99333333333334,199.73,196.698,246.94,183.91,208.02200000000002,231.2,228.19857142857146,252.65499999999997,299.8575,312.51,310.83,329.88166666666666,325.6116666666667,328.37833333333333,321.5416666666667,310.15166666666664,313.386,328.302,315.77599999999995,324.97,332.9216666666667,336.056,329.0475,330.322,315.495,320.7366666666667,328.514,311.81333333333333,300.125,328.1166666666666,331.84000000000003,300.31500000000005,316.365,339.2825,341.2475,323.42600000000004,276.6766666666667,255.536,233.156,L8
2025-05-06 22:05:42+00:00,270.425,299.1616666666667,320.73999999999995,307.244,307.7133333333333,308.81666666666666,306.9883333333333,305.8933333333333,293.606,278.4375,280.47833333333335,278.1657142857143,272.2985714285714,271.6585714285714,264.25666666666666,274.2642857142857,283.13142857142856,198.28333333333333,201.37,246.94,183.91,207.4,231.2,228.145,253.50333333333333,300.354,311.89428571428573,310.17833333333334,327.6685714285714,325.96571428571434,327.8314285714286,322.47428571428566,309.8742857142857,311.19,326.715,313.8566666666666,324.11,330.96999999999997,333.7916666666667,329.0475,326.645,309.32,319.18,327.48499999999996,311.2625,300.125,321.39,328.714,300.31500000000005,316.365,339.2825,341.2475,323.42600000000004,276.71,255.536,238.79166666666666,L9
