dates,satname,nzd0470-0000,nzd0470-0001,nzd0470-0002,nzd0470-0003,nzd0470-0004,nzd0470-0005,nzd0470-0006,nzd0470-0007,nzd0470-0008,nzd0470-0009,nzd0470-0010,nzd0470-0011,nzd0470-0012,nzd0470-0013,nzd0470-0014,nzd0470-0015,nzd0470-0016,nzd0470-0017,nzd0470-0018,nzd0470-0019,nzd0470-0020,nzd0470-0021,nzd0470-0022,nzd0470-0023,nzd0470-0024,nzd0470-0025,nzd0470-0026,nzd0470-0027,nzd0470-0028,nzd0470-0029,nzd0470-0030,nzd0470-0031,nzd0470-0032,nzd0470-0033,nzd0470-0034,nzd0470-0035,nzd0470-0036,nzd0470-0037,nzd0470-0038,nzd0470-0039,nzd0470-0040,nzd0470-0041,nzd0470-0042,nzd0470-0043,nzd0470-0044,nzd0470-0045,nzd0470-0046,nzd0470-0047,nzd0470-0048,nzd0470-0049,nzd0470-0050,nzd0470-0051,nzd0470-0052,nzd0470-0053,nzd0470-0054,nzd0470-0055,nzd0470-0056,nzd0470-0057,nzd0470-0058,nzd0470-0059,nzd0470-0060,nzd0470-0061,nzd0470-0062,nzd0470-0063,nzd0470-0064,nzd0470-0065,nzd0470-0066,nzd0470-0067,nzd0470-0068,nzd0470-0069,nzd0470-0070,nzd0470-0071,nzd0470-0072,nzd0470-0073,nzd0470-0074,nzd0470-0075,nzd0470-0076,nzd0470-0077,nzd0470-0078,nzd0470-0079,nzd0470-0080,nzd0470-0081,nzd0470-0082,nzd0470-0083,nzd0470-0084,nzd0470-0085,nzd0470-0086,nzd0470-0087,nzd0470-0088,nzd0470-0089,nzd0470-0090,nzd0470-0091,nzd0470-0092,nzd0470-0093,nzd0470-0094,nzd0470-0095,nzd0470-0096,nzd0470-0097,nzd0470-0098,nzd0470-0099,nzd0470-0100,nzd0470-0101,nzd0470-0102,nzd0470-0103,nzd0470-0104,nzd0470-0128,nzd0470-0129,nzd0470-0130,nzd0470-0131,nzd0470-0132,nzd0470-0105,nzd0470-0106,nzd0470-0107,nzd0470-0108,nzd0470-0109,nzd0470-0110,nzd0470-0111,nzd0470-0112,nzd0470-0113,nzd0470-0114,nzd0470-0115,nzd0470-0116,nzd0470-0117,nzd0470-0118,nzd0470-0119,nzd0470-0120,nzd0470-0121,nzd0470-0122,nzd0470-0123,nzd0470-0124,nzd0470-0125,nzd0470-0126,nzd0470-0127,nzd0470-0133
2005-03-11 22:01:07.710000,L5,,,,,336.82,339.92,339.24,335.68,336.22,330.94,334.55,333.53,330.85,334.90,334.82,340.29,338.86,341.19,344.16,346.72,343.69,343.60,342.86,342.12,341.38,341.63,340.41,343.28,341.81,342.16,344.14,338.03,350.57,345.42,340.49,348.69,346.95,343.26,344.68,335.20,336.65,343.70,347.14,346.35,345.17,346.88,344.83,342.17,339.28,343.32,343.25,347.46,351.48,349.97,357.54,355.20,356.14,352.96,350.45,351.21,353.04,351.11,351.14,349.58,341.19,339.38,347.33,344.76,340.99,343.63,346.25,347.78,352.57,350.90,353.29,345.64,348.18,345.92,347.80,342.30,338.47,340.68,335.99,336.22,331.48,332.45,328.15,328.91,331.17,325.57,332.15,319.76,306.03,299.76,311.99,304.21,301.74,303.23,307.63,309.33,308.99,310.44,305.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-12 22:01:18.889000,L5,325.61,327.41,330.77,352.43,354.45,353.16,358.38,359.13,360.34,352.29,351.04,354.45,359.74,352.40,354.37,354.62,354.51,355.69,354.10,356.87,358.54,359.17,360.40,362.14,359.75,362.09,362.09,366.42,368.85,363.33,369.70,364.16,364.57,360.67,369.58,366.41,369.20,363.96,362.24,362.08,359.66,357.11,361.77,363.97,361.96,361.52,356.09,359.45,357.22,359.92,361.42,367.13,374.40,372.11,372.39,369.83,369.35,368.09,363.37,364.21,363.01,364.24,366.25,363.10,361.11,356.36,362.63,356.94,359.33,356.71,358.32,359.40,363.09,358.28,358.94,361.90,364.22,362.20,364.13,360.56,359.47,360.77,354.44,346.31,348.84,341.54,342.50,338.50,338.56,341.71,343.39,335.83,324.29,321.13,327.71,328.26,320.90,321.38,325.30,325.10,325.36,327.68,323.60,322.43,325.54,,,,,,328.62,328.41,325.41,,,,,,,,,,,,,,,,,,,,,
2005-05-30 22:01:39.338000,L5,361.88,365.85,370.78,364.85,363.42,365.52,373.53,365.12,364.23,355.84,347.00,364.08,370.62,358.81,370.95,383.78,,,,,,,,,,,,,,,,,,,394.76,375.58,380.52,374.33,385.13,397.22,387.94,383.99,,,,375.88,384.85,379.53,371.60,374.71,369.78,373.70,380.11,377.87,380.23,382.57,380.58,382.09,384.19,377.37,376.28,371.19,377.41,371.85,369.55,371.62,376.72,367.79,375.86,364.27,371.84,369.37,375.56,377.42,372.99,365.42,365.49,382.96,372.24,369.78,365.19,368.65,372.07,362.77,364.17,361.80,360.59,350.21,353.45,354.17,345.37,346.06,336.15,320.74,329.33,325.67,334.29,323.20,326.29,346.32,323.63,324.90,320.48,329.25,325.15,,,,,,326.91,336.73,345.46,325.19,328.01,328.88,,,,,,,,,,,,,,,,,,
2005-07-01 22:01:50.102000,L5,331.16,335.33,338.28,328.32,332.94,336.66,314.65,314.96,325.02,324.51,326.36,327.50,329.27,328.48,324.09,326.28,334.53,332.70,330.58,326.92,320.21,326.96,325.93,328.36,316.19,315.25,310.21,333.13,340.04,337.83,340.22,335.20,341.52,334.84,335.71,334.84,334.38,318.83,325.51,317.24,325.34,327.72,332.05,330.82,330.37,330.19,326.30,324.60,323.15,329.06,319.26,319.67,331.39,331.41,335.63,334.77,336.28,334.56,327.77,327.06,331.17,322.77,319.20,320.17,,,,,,,,,,,,,,,,288.90,301.30,305.29,300.90,305.12,311.78,305.60,293.46,289.50,284.95,285.60,293.97,277.34,274.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-05 22:02:17.195000,L5,354.53,355.62,358.71,352.83,348.37,352.36,346.70,350.42,350.54,346.03,345.22,357.55,356.74,357.28,354.21,351.22,350.61,351.04,345.93,346.02,344.32,345.42,348.54,349.51,352.94,359.31,355.98,367.76,367.16,364.73,362.53,359.32,364.32,363.29,361.97,357.63,355.51,354.23,355.43,358.26,358.58,361.97,359.47,359.43,353.40,349.27,348.99,342.01,343.27,342.87,347.61,348.50,360.48,360.76,367.67,363.94,365.06,362.72,359.64,354.33,356.40,351.62,352.07,348.69,343.83,343.13,355.88,353.70,357.63,356.82,360.17,357.27,355.42,353.32,352.13,347.57,353.84,352.71,354.64,358.24,362.80,360.13,360.14,346.44,349.74,345.77,340.06,338.09,335.91,328.91,326.52,322.75,313.36,317.20,329.06,326.04,320.80,320.22,319.77,322.42,316.32,315.98,316.88,319.22,322.37,,,,,,316.59,320.32,316.73,,,,,,,,,,,,,,,,,,,,,
2005-11-06 22:02:22.875000,L5,361.14,376.24,381.26,386.45,384.97,388.46,384.30,385.63,367.35,362.89,359.54,374.17,366.46,374.84,361.18,384.30,,,,396.60,392.73,388.83,371.65,374.94,366.93,370.25,373.22,375.17,376.60,396.15,399.91,391.71,394.52,392.04,389.13,387.27,372.07,370.75,364.01,368.67,368.40,367.93,372.23,384.06,,383.56,383.26,380.73,377.05,374.16,360.85,361.04,373.17,368.93,379.31,371.49,385.16,388.82,389.03,389.89,395.63,387.67,382.60,371.55,364.77,355.81,369.60,373.16,371.50,366.74,391.36,387.63,392.87,385.68,390.71,388.80,385.64,362.94,365.55,360.52,361.24,360.18,355.49,353.14,376.98,374.76,368.47,371.92,367.97,365.72,368.26,346.28,338.59,337.50,337.10,342.16,330.82,344.78,365.49,365.37,363.68,367.38,368.98,369.10,372.21,,,,,,355.63,351.43,360.03,356.74,363.16,347.38,350.78,352.78,371.04,387.25,400.09,398.03,406.30,373.86,367.77,357.83,344.56,446.24,429.29,401.53,405.85,399.32,,
2006-02-10 22:04:39.000000,L5,345.80,343.31,350.10,346.66,344.12,350.62,348.09,350.02,351.70,347.15,340.94,344.49,336.98,337.82,338.15,341.80,345.03,341.89,341.34,344.96,343.32,345.49,345.90,350.87,347.80,349.68,341.35,347.65,346.68,350.17,349.35,349.42,350.55,356.41,356.07,353.91,354.28,348.14,349.51,347.90,345.57,345.75,344.48,346.41,343.64,342.97,343.73,344.95,345.26,343.10,345.66,347.19,355.86,355.03,360.07,361.41,358.62,358.23,353.99,352.59,348.72,347.32,356.18,354.12,346.07,349.14,349.80,343.31,344.24,341.94,348.60,347.49,349.52,347.30,352.56,353.93,350.21,351.07,348.15,348.35,342.28,340.25,338.42,332.90,334.60,331.22,330.35,333.89,336.48,333.93,332.94,321.07,310.55,306.54,318.97,311.12,306.93,305.55,308.30,308.20,313.20,318.33,317.71,316.84,320.13,,,,,,322.20,319.07,310.35,,,,,,,,,,,,,,,,,,,,,
2006-02-26 22:04:59.098000,L5,344.67,344.55,348.68,347.89,345.58,361.06,359.17,359.94,356.19,353.74,349.61,351.29,337.93,345.06,343.19,347.88,345.67,345.70,346.20,357.27,357.97,360.03,361.23,358.84,359.91,360.17,348.72,352.63,352.79,353.61,356.33,354.77,359.91,367.18,365.29,366.00,366.27,362.02,361.18,353.85,349.36,349.91,351.86,351.23,354.47,351.27,360.33,358.49,357.20,359.43,361.96,363.00,368.15,357.21,363.49,361.49,362.31,358.98,354.03,353.67,368.61,367.00,367.58,364.54,359.85,361.00,361.62,351.53,350.70,349.47,353.68,353.05,357.36,355.24,365.14,360.09,360.81,360.18,359.71,357.44,356.58,343.17,342.49,340.89,338.77,335.36,332.77,337.96,345.74,340.25,343.26,334.60,321.57,321.56,324.35,319.27,311.00,312.53,312.62,318.79,317.24,330.94,326.04,332.27,332.54,,,,,,332.56,332.12,331.65,312.63,,,,,,,,,,,,,,,,,,,,
2006-07-04 22:07:05.212000,L5,344.60,348.80,352.30,342.98,335.18,334.67,346.85,338.79,341.32,332.77,335.30,342.95,342.10,342.22,343.18,341.92,338.59,341.19,340.22,342.56,341.80,334.17,343.42,341.04,337.29,337.40,338.80,345.63,351.17,354.56,354.29,351.43,353.55,355.12,356.80,354.65,352.83,351.14,351.23,352.00,356.06,350.72,356.37,354.07,351.94,352.05,351.34,347.46,345.91,344.53,338.26,342.75,349.89,350.29,358.32,356.87,361.29,359.54,354.88,358.37,360.88,353.66,355.40,351.27,344.73,344.20,347.81,350.96,344.96,344.85,350.47,353.38,355.33,346.06,352.42,335.78,348.56,346.00,349.35,343.28,345.78,348.54,341.59,344.01,341.68,337.54,333.31,332.01,328.80,328.96,328.59,320.41,302.74,295.12,312.84,308.99,308.36,307.46,310.74,311.65,313.63,314.68,310.19,308.05,302.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-21 22:07:43.467000,L5,379.78,386.93,398.92,378.24,379.83,372.47,375.60,364.10,362.57,364.45,371.79,372.62,372.31,381.30,393.59,383.53,,372.16,368.49,369.44,363.34,367.98,369.74,374.13,389.33,390.39,394.96,387.99,399.12,394.13,402.38,376.92,395.56,391.50,385.77,381.60,378.45,381.20,385.32,386.52,388.71,,,,381.45,372.34,368.83,374.67,364.22,368.66,366.49,380.92,390.30,395.03,393.17,397.92,394.32,389.65,380.22,378.69,375.95,375.39,370.69,367.92,364.76,379.99,388.18,383.34,384.91,382.79,387.71,385.78,370.99,385.92,376.14,394.50,388.52,372.73,375.55,384.05,383.74,,,,372.52,364.67,367.59,364.55,359.97,357.08,362.38,366.19,358.96,359.25,355.59,361.73,362.47,367.90,366.66,367.96,365.28,358.30,372.25,367.83,370.27,,,,,,371.00,367.72,378.73,384.43,408.51,418.55,448.01,,,453.09,406.88,394.86,451.16,443.18,428.21,440.50,438.62,387.86,419.46,427.77,413.82,415.95,,
2006-10-08 22:08:17.083000,L5,346.89,345.54,351.48,350.64,357.35,352.64,358.00,354.36,351.56,348.88,343.03,342.13,337.57,339.93,342.27,341.45,343.02,352.66,360.81,358.71,357.78,358.02,359.92,359.48,350.67,351.63,349.16,353.22,354.30,354.01,358.75,369.60,372.19,365.48,369.25,369.59,371.83,368.39,352.02,352.09,348.26,352.12,347.04,346.92,345.30,355.71,353.74,358.78,356.97,355.89,359.18,360.34,354.67,355.58,359.16,361.46,362.07,360.20,354.26,365.61,364.24,362.91,361.16,360.38,355.46,348.11,346.07,344.84,349.69,346.54,349.61,351.94,361.25,365.13,364.62,360.78,366.27,362.28,364.25,351.16,350.32,350.18,349.03,341.89,339.68,336.25,347.86,346.22,347.93,341.65,344.24,337.52,324.37,305.88,315.04,311.42,306.65,301.93,304.69,305.65,326.44,329.20,325.34,321.24,327.96,,,,,,325.83,334.80,315.15,,,,,,,,,,,,,,,,,,,,,
2006-10-24 22:08:26.357000,L5,346.11,336.98,343.44,337.85,341.87,337.54,342.94,338.52,339.20,,,314.43,309.60,324.61,342.58,341.94,338.18,332.55,328.22,325.25,330.39,332.26,,,,,,331.03,340.90,337.30,345.86,348.40,344.23,346.52,341.93,342.31,292.48,,341.91,337.37,338.11,336.55,322.80,313.42,299.73,328.78,314.65,325.62,323.79,281.74,349.42,351.61,356.61,358.98,363.42,364.01,356.01,349.23,345.15,337.14,345.13,344.87,341.78,345.35,340.21,341.13,341.22,341.89,340.84,338.89,330.72,329.63,338.10,337.86,339.86,333.91,342.24,346.61,351.41,343.48,346.32,346.37,339.28,323.12,314.57,321.09,320.23,317.61,313.09,313.06,323.68,309.44,315.24,298.64,311.00,302.47,305.14,291.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-11 22:08:52.184000,L5,,,,,,,,,,,,,,,,,,,388.36,358.13,356.35,357.52,358.46,355.83,355.79,364.54,368.98,375.01,377.89,378.56,376.45,380.41,377.35,369.54,368.72,367.55,367.82,362.64,357.48,367.60,368.70,366.69,374.75,371.97,370.47,366.95,356.11,349.84,343.84,350.46,350.74,353.69,359.42,372.61,382.77,384.37,385.72,393.60,387.66,377.86,365.56,367.00,361.28,358.11,355.39,351.08,350.76,361.99,367.03,365.43,374.14,373.86,371.36,368.63,358.64,354.41,350.99,349.58,357.32,345.37,347.81,350.47,349.19,355.33,340.47,337.02,341.30,341.36,332.58,328.95,333.96,328.02,323.14,319.93,324.51,337.47,331.51,333.85,331.69,335.45,335.86,340.61,318.52,327.90,333.30,,,,,,329.46,390.36,318.81,,,,,,,,,,,,,,,,,,,,,
2007-02-13 22:09:11.063000,L5,348.72,349.37,351.58,346.47,348.41,354.72,350.11,336.58,331.87,327.09,328.31,335.15,332.03,337.54,344.37,346.98,344.98,345.24,349.08,347.54,344.43,338.18,336.54,337.03,328.26,338.02,336.64,350.14,358.96,357.26,358.34,362.33,359.64,351.61,337.29,340.80,341.91,340.79,341.20,340.00,344.34,349.76,355.45,346.65,346.46,348.17,348.67,339.64,329.52,333.67,336.89,347.91,355.89,352.49,361.05,363.53,365.16,364.55,355.88,357.20,361.52,361.24,350.34,347.57,341.77,339.17,344.73,340.74,341.59,348.95,353.48,348.62,360.39,351.58,355.49,351.65,,,,,,,,,,,,,,,,,,292.71,308.32,309.63,317.84,312.78,314.64,316.75,314.82,318.82,313.37,304.40,306.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-09 22:07:21.190000,L5,348.82,349.94,357.39,353.91,354.91,353.83,363.54,361.52,362.85,353.72,353.64,360.04,356.47,348.14,348.57,349.72,347.61,347.68,348.58,345.42,356.63,359.16,359.91,358.78,358.45,364.67,363.21,357.48,362.09,356.68,361.72,361.79,361.41,360.15,365.60,364.73,364.25,361.53,361.80,368.61,359.53,358.13,357.63,356.61,356.48,352.45,351.32,356.68,355.54,353.73,358.00,361.78,366.08,366.79,367.25,366.89,364.79,358.70,359.22,358.30,351.75,356.01,362.57,361.29,355.63,348.38,362.84,361.25,353.60,353.56,356.52,357.16,355.75,354.66,356.92,360.08,360.58,362.23,367.00,362.43,362.69,362.98,353.28,345.60,344.79,345.81,344.40,341.17,347.34,346.99,348.93,337.89,323.89,320.04,327.95,317.20,312.58,311.71,305.39,297.94,305.08,303.09,310.00,300.94,303.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-16 22:04:45.714000,L5,350.86,344.25,351.61,348.49,348.58,351.48,347.95,345.02,349.51,346.90,343.43,347.68,348.79,353.20,349.05,345.40,345.22,344.52,347.39,346.02,344.32,349.14,353.83,353.45,350.19,354.09,354.39,358.12,354.29,352.75,353.19,353.77,353.39,347.80,347.25,355.57,357.34,357.45,353.99,353.07,349.68,356.78,351.73,350.96,352.11,350.89,349.57,347.05,344.94,354.17,356.34,358.73,363.15,362.16,366.85,368.62,359.52,359.48,351.60,354.82,356.61,354.15,352.51,356.98,352.10,350.73,357.51,353.57,354.49,345.86,353.77,353.47,357.96,354.03,357.95,353.07,354.29,350.56,355.76,350.98,356.10,352.69,349.53,340.38,339.00,337.40,335.10,336.99,335.06,332.75,341.23,327.68,317.82,319.80,331.39,312.25,297.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-29 21:57:48.288000,L5,359.39,359.95,364.94,363.29,362.62,365.40,361.54,347.80,343.05,338.00,342.99,347.49,345.37,352.34,357.71,356.58,359.88,359.06,361.99,358.69,344.31,347.43,347.24,350.99,352.72,352.65,353.15,366.28,373.89,371.00,371.37,370.49,369.46,364.77,353.87,352.79,352.63,352.50,348.30,348.33,348.07,360.68,366.70,361.27,363.36,360.80,363.97,363.00,341.76,343.28,343.51,344.83,353.38,357.09,364.79,375.51,372.70,373.25,368.96,370.80,370.58,361.18,353.70,352.25,347.00,346.53,345.95,348.11,359.75,362.99,367.49,369.28,367.80,365.94,365.38,352.02,357.19,354.49,355.18,350.80,350.49,351.38,359.97,358.82,361.93,352.04,347.65,347.92,353.40,333.45,333.08,321.58,313.55,311.46,313.69,300.79,306.33,300.22,295.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-14 21:57:28.308000,L5,344.81,348.40,359.53,362.12,360.95,357.24,359.94,358.92,352.58,345.47,346.85,348.85,348.78,351.06,349.36,352.52,354.35,352.75,353.11,353.43,355.92,356.24,354.92,350.79,352.55,356.24,353.38,359.36,359.71,366.49,369.13,369.38,367.11,363.67,360.82,363.11,362.04,360.70,355.01,353.91,351.41,353.51,353.87,352.08,351.87,356.19,355.14,353.42,350.62,353.62,351.99,354.98,362.39,361.05,368.79,364.02,364.18,367.11,365.15,364.67,363.12,361.00,361.53,356.75,347.33,345.61,350.75,350.24,354.85,351.00,355.69,359.87,360.36,359.47,360.12,357.30,358.84,352.22,354.58,350.36,354.61,354.37,350.17,346.01,353.69,351.53,352.21,367.71,391.79,344.08,344.53,329.75,317.12,306.04,305.14,308.60,296.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-01 21:58:55.309000,L5,358.15,366.62,363.68,365.95,368.71,365.82,368.91,365.13,361.25,363.93,366.61,364.21,366.46,361.62,359.95,360.71,364.32,365.81,362.31,361.61,367.43,368.27,371.35,372.24,372.70,373.78,374.52,371.62,374.57,369.98,372.37,372.87,370.04,370.07,381.70,379.69,376.37,376.29,372.90,374.51,373.57,371.33,369.94,364.07,365.36,363.86,364.46,361.85,369.09,366.92,372.24,374.77,378.61,381.74,384.24,377.24,376.07,375.22,368.25,370.36,369.41,372.45,375.44,371.08,371.96,372.52,371.88,371.59,372.06,369.51,366.29,371.95,372.13,370.45,365.80,375.73,373.31,374.88,371.70,373.92,369.22,373.33,361.86,371.31,377.60,386.41,377.37,380.36,397.44,379.86,358.25,353.05,383.75,364.03,358.90,330.66,306.24,297.20,300.34,298.96,311.79,309.05,318.66,376.96,323.64,355.00,355.35,351.74,333.93,344.36,380.85,330.65,318.97,,,,,,,,,,,,,,,,,,,,,342.47
2009-01-17 21:59:20.568000,L5,352.68,360.40,356.63,353.55,352.38,347.71,352.11,346.04,348.02,354.03,352.51,355.02,359.16,356.12,357.56,355.56,349.58,349.95,348.66,350.07,346.24,350.74,356.29,356.99,357.09,361.62,362.24,365.42,369.21,361.14,360.14,361.38,359.36,360.35,351.59,356.43,358.40,361.38,361.03,358.15,357.99,359.38,361.74,354.05,350.87,351.32,350.84,349.79,347.05,350.68,357.97,365.78,368.30,368.42,372.65,375.23,371.46,366.12,358.61,358.00,359.75,360.01,357.01,356.06,357.51,361.94,358.79,360.05,358.92,359.62,356.84,354.26,357.12,354.19,356.74,352.81,354.65,356.13,362.35,360.33,362.41,362.56,361.04,351.39,350.33,345.86,344.85,350.40,347.38,336.86,334.13,327.78,310.19,289.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-03 22:04:43.760000,L5,356.51,354.34,354.44,349.79,357.45,358.08,351.01,355.60,352.47,349.42,353.41,359.30,357.95,353.38,345.00,350.84,351.19,357.38,354.50,350.59,348.95,360.91,362.36,361.34,361.56,364.07,361.88,371.04,362.89,363.88,362.91,362.06,362.02,357.70,359.14,366.42,366.24,365.60,360.43,361.33,361.20,364.21,355.16,354.41,355.00,351.60,354.61,352.42,353.54,357.77,364.36,362.78,372.80,369.54,375.67,370.23,366.59,361.88,359.93,358.65,360.54,357.17,364.13,364.49,361.00,359.93,364.09,360.48,360.87,356.24,361.09,362.81,362.81,361.96,360.32,357.66,365.18,363.06,362.18,361.52,360.76,364.75,359.24,348.55,345.29,346.89,348.44,345.79,334.19,336.97,352.67,346.07,315.86,312.47,294.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-22 22:04:05.307000,L5,392.97,398.29,390.47,391.74,398.29,392.02,,,,,,,,,,,,391.35,386.53,384.15,381.09,383.19,395.47,396.63,399.15,404.49,,,,,,,,,,,,,,,,,,,,384.95,380.79,387.98,377.12,382.16,395.71,398.21,,,,411.02,407.10,396.07,391.98,389.51,383.19,392.97,384.21,392.17,395.86,395.40,,,,,,392.66,391.57,395.27,389.80,394.54,391.46,401.06,,,,,,,391.08,389.66,385.83,387.68,396.23,386.32,384.30,402.21,398.96,405.26,398.29,398.34,403.33,399.32,392.95,395.37,396.23,393.55,401.81,398.48,400.76,327.58,332.35,364.07,,,410.90,402.81,408.13,400.30,404.50,405.39,404.73,394.29,387.04,390.96,381.14,391.01,380.22,382.22,387.16,384.06,376.45,383.88,374.34,371.82,356.34,343.14,328.48,
2011-01-07 22:04:08.243000,L5,342.98,342.23,347.54,341.40,345.89,348.89,349.32,349.39,343.97,343.53,342.88,345.19,347.56,341.05,339.15,337.95,339.61,351.44,345.26,342.11,345.06,342.69,350.65,295.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.95,332.32,349.39,348.80,343.63,346.74,349.91,342.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-08 22:04:11.186000,L5,395.87,396.48,394.28,404.49,413.33,408.20,406.01,408.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.89,395.27,394.30,390.77,395.95,393.23,396.55,388.70,390.85,394.37,393.93,392.15,390.96,395.95,400.10,397.81,397.58,394.96,393.52,393.34,386.46,386.04,386.09,390.01,392.05,388.53,390.60,402.36,402.87,399.96,,,,,,,,,,,,,,,,,,404.40,396.07,389.95,395.89,393.43,402.93,402.30,407.18,413.90,416.95,417.18,414.42,412.25,419.86,331.50,361.83,371.85,333.78,409.93,408.65,403.92,399.53,400.09,403.79,402.43,396.01,407.75,405.01,409.02,405.54,400.07,392.48,391.61,377.34,370.99,363.74,352.11,343.47,323.49,313.20,331.48,
2011-03-12 22:04:07.249000,L5,351.90,351.84,353.51,349.94,349.90,351.20,350.35,350.34,346.66,342.09,347.32,350.09,350.09,350.56,350.94,348.18,347.74,347.24,347.63,350.49,358.53,366.16,368.61,365.69,352.27,351.37,354.68,357.05,363.43,355.92,360.88,359.57,357.36,357.48,357.61,354.91,354.00,357.58,351.33,348.16,347.26,352.82,352.16,361.81,357.60,351.92,353.50,364.63,352.08,349.10,344.67,355.13,359.39,359.06,368.39,363.17,363.84,357.58,357.43,352.39,357.06,359.63,357.36,346.97,353.21,355.97,350.61,352.90,355.97,356.90,364.79,366.04,364.97,359.59,371.36,382.30,372.38,371.22,370.65,363.55,354.35,356.80,353.18,338.70,,,,318.14,329.46,327.76,324.86,324.52,301.49,288.53,293.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-28 22:04:02.070000,L5,354.67,358.24,360.40,353.73,350.43,350.21,348.92,348.28,343.49,340.02,346.41,350.69,352.86,352.90,350.65,353.83,352.61,347.41,350.22,345.64,346.49,349.49,347.23,347.15,360.33,362.58,361.93,361.82,365.26,362.65,366.51,358.30,358.69,355.86,354.20,355.05,355.15,355.70,359.24,360.62,358.83,359.33,357.16,355.92,358.27,350.63,347.84,346.76,346.37,346.28,347.75,355.33,362.44,363.52,370.96,370.33,367.13,365.52,357.09,353.67,354.37,351.76,352.75,348.95,343.53,350.68,356.63,356.12,356.65,354.10,358.87,360.13,356.14,353.73,355.63,352.84,356.07,352.46,353.89,357.65,359.83,361.84,356.17,351.91,352.33,354.60,346.08,341.31,333.81,335.49,335.85,332.13,302.19,305.77,309.19,293.89,293.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-07 22:16:11.966000,L8,348.76,350.50,354.04,343.61,353.86,352.40,343.28,347.26,345.86,336.71,345.59,343.64,348.38,345.80,347.58,349.36,356.94,350.66,345.36,350.18,350.30,351.51,348.95,350.18,349.20,354.62,340.85,354.30,357.50,355.83,355.00,354.35,355.12,351.89,358.61,359.75,354.30,354.03,349.66,358.32,346.62,352.24,354.24,348.29,351.74,348.13,348.64,350.15,346.79,346.44,350.35,346.56,358.19,352.83,362.44,363.99,361.31,360.52,351.34,356.37,354.38,353.75,359.32,349.11,346.53,349.90,352.95,352.09,350.30,352.78,352.47,367.34,361.25,356.34,358.42,328.13,344.27,343.46,350.08,342.75,342.35,334.12,327.05,321.16,326.93,334.07,334.69,321.31,318.65,326.47,338.31,327.42,314.35,321.03,309.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23 22:16:10.674000,L8,346.78,351.09,349.66,348.74,350.92,344.47,349.71,345.57,346.32,340.34,333.75,341.06,341.71,341.51,345.78,349.01,342.38,346.69,347.46,347.75,342.46,348.04,349.00,343.04,345.99,350.46,346.95,348.26,360.82,353.29,352.60,354.35,358.68,356.50,360.96,350.24,356.41,354.26,350.69,355.70,347.99,351.26,351.91,350.37,359.12,345.84,349.76,341.18,350.50,345.07,344.27,354.64,353.89,350.94,363.53,351.80,358.86,359.97,358.68,358.76,353.94,351.74,347.45,346.88,344.62,336.12,351.94,349.15,353.39,351.86,349.07,352.75,351.36,351.32,351.99,337.62,356.87,351.90,360.86,360.08,350.07,357.42,347.62,340.50,349.68,339.82,346.89,334.07,326.08,329.45,334.94,328.54,311.36,320.67,290.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-08 22:16:13.474000,L8,335.26,342.97,344.84,348.53,348.35,359.07,348.10,340.65,325.47,323.84,335.18,339.33,343.28,341.33,336.34,337.31,341.98,349.49,353.89,350.04,348.97,343.37,337.03,341.44,345.87,345.41,337.05,330.23,339.27,315.48,334.91,323.48,337.07,332.88,355.51,338.05,323.05,349.45,317.71,355.55,355.98,351.70,333.32,324.41,336.42,,,,,,,,,,,,,,,,,,,,298.61,312.86,335.23,307.16,310.50,326.64,346.44,309.60,313.00,324.08,326.36,321.74,342.90,341.92,346.07,333.54,340.82,339.77,334.40,331.03,329.03,331.35,330.23,316.93,308.50,310.78,318.34,316.47,304.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
