dates,nzd0470-0000,nzd0470-0001,nzd0470-0002,nzd0470-0003,nzd0470-0004,nzd0470-0005,nzd0470-0006,nzd0470-0007,nzd0470-0008,nzd0470-0009,nzd0470-0010,nzd0470-0011,nzd0470-0012,nzd0470-0013,nzd0470-0014,nzd0470-0015,nzd0470-0016,nzd0470-0017,nzd0470-0018,nzd0470-0019,nzd0470-0020,nzd0470-0021,nzd0470-0022,nzd0470-0023,nzd0470-0024,nzd0470-0025,nzd0470-0026,nzd0470-0027,nzd0470-0028,nzd0470-0029,nzd0470-0030,nzd0470-0031,nzd0470-0032,nzd0470-0033,nzd0470-0034,nzd0470-0035,nzd0470-0036,nzd0470-0037,nzd0470-0038,nzd0470-0039,nzd0470-0040,nzd0470-0041,nzd0470-0042,nzd0470-0043,nzd0470-0044,nzd0470-0045,nzd0470-0046,nzd0470-0047,nzd0470-0048,nzd0470-0049,nzd0470-0050,nzd0470-0051,nzd0470-0052,nzd0470-0053,nzd0470-0054,nzd0470-0055,nzd0470-0056,nzd0470-0057,nzd0470-0058,nzd0470-0059,nzd0470-0060,nzd0470-0061,nzd0470-0062,nzd0470-0063,nzd0470-0064,nzd0470-0065,nzd0470-0066,nzd0470-0067,nzd0470-0068,nzd0470-0069,nzd0470-0070,nzd0470-0071,nzd0470-0072,nzd0470-0073,nzd0470-0074,nzd0470-0075,nzd0470-0076,nzd0470-0077,nzd0470-0078,nzd0470-0079,nzd0470-0080,nzd0470-0081,nzd0470-0082,nzd0470-0083,nzd0470-0084,nzd0470-0085,nzd0470-0086,nzd0470-0087,nzd0470-0088,nzd0470-0089,nzd0470-0090,nzd0470-0091,nzd0470-0092,nzd0470-0093,nzd0470-0094,nzd0470-0095,nzd0470-0096,nzd0470-0097,nzd0470-0098,nzd0470-0099,nzd0470-0100,nzd0470-0101,nzd0470-0102,nzd0470-0103,nzd0470-0104,nzd0470-0128,nzd0470-0129,nzd0470-0130,nzd0470-0131,nzd0470-0132,nzd0470-0105,nzd0470-0106,nzd0470-0107,nzd0470-0108,nzd0470-0109,nzd0470-0110,nzd0470-0111,nzd0470-0112,nzd0470-0113,nzd0470-0114,nzd0470-0115,nzd0470-0116,nzd0470-0117,nzd0470-0118,nzd0470-0119,nzd0470-0120,nzd0470-0121,nzd0470-0122,nzd0470-0123,nzd0470-0124,nzd0470-0125,nzd0470-0126,nzd0470-0127,nzd0470-0133,satname
2015-03-07 22:13:53+00:00,325.135,326.085,330.43333333333334,330.63,329.345,328.27000000000004,331.04,325.53999999999996,323.8275,323.28,323.73333333333335,322.64,325.59666666666664,324.415,323.21000000000004,323.92333333333335,317.805,322.33666666666664,322.70666666666665,320.38,320.8875,320.23749999999995,321.22,326.2375,325.44,328.4775,322.088,329.33000000000004,335.825,332.37,336.11,333.46,340.69,332.85,334.1133333333333,343.475,329.635,330.41333333333336,329.99,326.33500000000004,336.37399999999997,326.0,328.7,329.355,324.19,331.41499999999996,320.05,323.82,326.98,,329.93666666666667,321.1466666666667,323.2133333333333,323.07,329.75,329.7833333333333,326.68,338.39,335.27,325.76,328.84000000000003,328.47,326.23,323.86,321.11999999999995,318.96,323.455,322.86,331.9,327.52,329.94,328.64,333.31,328.355,333.755,326.29,324.9,328.905,327.92,329.44,327.55,328.15,327.53,323.81666666666666,318.08000000000004,318.59,319.11,318.25333333333333,317.235,310.25333333333333,310.15,312.14,305.61,308.18,309.36,296.78,295.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-06-11 22:13:28+00:00,320.72,322.28,318.49,330.96000000000004,325.31,321.41,326.18,321.46,323.395,,320.0,318.96,320.28,320.85,318.47,321.43,317.06,316.25,318.25,316.82,320.32,319.43499999999995,317.22,324.77,323.35333333333335,324.0350000000001,317.75666666666666,324.66,330.57,325.68,328.8,326.9,,327.22,332.375,345.08666666666676,325.58,329.805,323.09,319.56,337.96666666666664,320.08,328.7,322.63,324.19,323.68,320.05,323.82,,,323.98,317.24,327.65,329.36,336.66,341.34,,,334.26,,324.91,325.05,326.23,321.18,315.08,316.67999999999995,320.38,321.57,327.3,327.52,327.17,325.48,327.82,326.86,328.03,326.29,327.15,328.905,327.92,329.44,327.55,328.15,324.68999999999994,320.94000000000005,321.1,318.59,319.11,309.38,314.615,302.68,310.15,312.14,308.015,311.03999999999996,309.19,291.77,295.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-06-27 22:13:34+00:00,320.72,322.28,318.49,330.96000000000004,325.31,321.41,326.18,321.46,323.395,,320.0,318.96,320.28,320.85,318.47,321.43,317.06,316.25,318.25,316.82,320.32,319.43499999999995,317.22,324.77,323.35333333333335,328.6033333333334,322.1975,324.66,330.57,325.68,328.8,326.9,,327.22,332.375,345.08666666666676,325.58,329.805,323.09,319.56,337.96666666666664,320.08,328.7,322.63,324.19,323.68,320.05,323.82,,,323.98,317.24,327.65,329.36,336.66,341.34,,,334.26,,324.91,325.05,326.23,321.18,315.08,316.67999999999995,320.38,321.57,327.3,327.52,327.17,325.48,327.82,326.86,328.03,330.6366666666667,327.15,328.905,327.92,329.44,327.55,328.15,324.68999999999994,320.94000000000005,321.1,318.59,319.11,309.38,314.615,302.68,310.15,312.14,307.50333333333333,308.8833333333333,307.1666666666667,289.255,295.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-07-29 22:13:49+00:00,,,,337.62,,,,,328.64,,,,,,,,,,,,326.9,325.59,,331.23,325.58000000000004,331.82500000000005,323.6766666666667,,,,,,,,339.27,354.09000000000003,,336.1,,,347.19999999999993,,,,,,,,,,,,,,,,,,,,,,,,328.69,325.325,325.68,,,,,,,,,333.1366666666667,,331.38,,,,,326.75,325.88,,,,,321.45,,,,306.45,305.83,304.8333333333333,287.58000000000004,295.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-10-17 22:14:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,337.74,335.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.69,327.69,,,,,,,,,,335.46500000000003,,,,,,,,,,,,,,,,,305.46500000000003,305.3575,305.2325,284.64750000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,358.91,,,,,,,,,,,,L8
2016-04-26 22:13:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.23,,322.31,295.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-05-12 22:13:44+00:00,,,340.21,330.14,,,,,,,,,,,,,,,333.81,,,,,,,,336.63,336.39,,,,,,338.93,,,,,,,,,,,,,,,,,,,,,,,,,,,335.8,,,,325.49,326.15,,,,,,,,,,329.51,,,,,,,,338.11,,,,,,326.38,,,313.36,,317.88,292.71000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-06-29 22:14:02+00:00,,,340.21,330.14,,,,,,,,,,,,,,,333.81,,,,,,,340.26,336.63,336.39,,,,,,338.93,,,,,,,,,,,,,,,,,,,,,,,,,,,335.8,,,,325.49,326.15,,,,,,,,,,335.78499999999997,,,,,,,,338.11,,,,,,326.38,,320.86,313.24333333333334,318.04,313.0933333333333,292.71000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-07-15 22:14:10+00:00,,,340.21,330.14,,,,,,,,,,,,,,,333.81,,,,,,,340.26,336.63,336.39,,,,,,338.93,,,,,,,,,,,,,,,,,,,,,,,,,,,335.8,,,,325.75,326.15,,,,,,,,,,335.78499999999997,,,,,,,,338.11,,,,,326.19,326.38,,320.86,311.1275,318.04,310.39,292.71000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-09-01 22:14:24+00:00,,,340.21,330.14,,,,,,,,,,,,,,,333.81,,,,,,,340.26,336.63,336.39,,,,,,338.93,,,,,,,,,,,,,,,,,,,,,,,,,,,335.8,,,,325.75,326.15,,,,,,,,,,335.78499999999997,,,,,,,,338.11,,,,,326.19,326.38,,320.86,311.63800000000003,318.04,311.16999999999996,290.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-02-08 22:14:10+00:00,,,,333.46,334.77,,332.38,325.44,,323.48,,,326.23,327.65,,324.44,322.59,329.0,326.66,320.97,326.6,,328.09,329.51,326.37,330.32,330.13,323.23,323.5,327.18,326.4,324.77,335.5,332.66,335.18,,,,,331.63,,,,331.18,328.15,328.32,,,,,328.92,330.78,,,,,,,,,332.65,,,,325.6,325.93,327.65,334.86,,337.05,341.93,339.42,,,,334.96,,,,,,338.88,,329.09,331.88,,,,322.76,320.82,,313.24,309.245,308.98,313.44,287.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-08-03 22:14:11+00:00,,,,333.46,334.77,,332.38,325.44,,323.48,,,326.23,327.65,,324.44,322.59,329.0,326.66,320.97,326.6,,328.09,329.51,326.37,330.32,330.13,323.23,323.5,327.18,326.4,324.77,335.5,332.66,335.18,,,,,331.63,,,,331.18,328.15,328.32,327.48,,,,328.92,330.78,,,,,,,,,332.65,,,,325.6,330.96500000000003,327.65,334.86,,337.05,341.93,339.42,,,,336.905,,,,,,338.88,,329.09,331.88,,,,322.76,320.82,,313.24,305.495,302.36,312.59,288.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-11-07 22:14:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.48,,,,,,,,,,,,,,,,,,,336.0,,,,,,,,,,338.85,,,,,,,,,,,,,,,,,306.18,295.74,,292.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-12-09 22:14:21+00:00,,,,332.65,327.69,323.88,,324.07,,323.57,318.58,,,,,,315.32,318.15,321.34,316.57,319.67,,319.53,320.88,324.33,,329.55,333.33,,335.05,,,,332.56,,,,,,,,,,326.31,324.93,,327.48,,,,,,,,,,,,,,,,,,,336.0,,,,,,,,,,338.85,,,,,,,,,,,,,,,,,306.18,295.74,,292.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-03-31 22:13:39+00:00,,,,332.65,327.69,323.88,,324.07,,323.57,318.58,,,,,,315.32,318.15,321.34,316.57,319.67,,319.53,320.88,324.33,,329.55,333.33,,335.05,,,,332.56,,,,,,,,,,326.31,324.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-04-16 22:13:30+00:00,,,,332.65,327.69,323.88,,324.07,,323.57,318.58,,,,,,315.32,318.15,321.34,316.57,319.67,,319.53,320.88,324.33,,329.55,333.33,,335.05,,,,332.56,,,,,,,,,,326.31,324.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.49333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-05-18 22:13:10+00:00,,,,332.65,327.69,323.88,,324.07,,323.57,318.58,,,,,,315.32,318.15,321.34,304.82,306.525,,308.27,308.44,309.54499999999996,296.69,310.49,317.42999999999995,310.28,321.21500000000003,297.95,287.01,306.93,321.08500000000004,310.19,307.51,310.96,,305.0,309.82,305.15,304.19,301.88,313.45500000000004,315.40999999999997,303.2,307.18,299.84,301.6,303.11,297.03,302.36,309.74,309.45,,319.9,320.62,310.92,308.53,308.75,310.11,313.57,308.13,303.06,287.01,297.6,307.16,301.59,305.49,310.74,311.87,307.41,,,,,,,,,302.2,,288.25,289.99,297.96,298.25,297.85,288.41,291.32,280.81,287.63,279.05,,,,291.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-07-21 22:13:25+00:00,,,,,,,,,,,,,,,,,,,,293.07,293.38,,297.01,296.0,294.76,296.69,291.43,301.53,310.28,307.38,297.95,287.01,306.93,309.61,310.19,307.51,310.96,,305.0,309.82,305.15,304.19,301.88,300.6,305.89,303.2,307.18,299.84,301.6,303.11,297.03,302.36,309.74,309.45,,319.9,320.62,310.92,308.53,308.75,310.11,313.57,308.13,303.06,287.01,297.6,307.16,301.59,305.49,310.74,311.87,307.41,,,,,,,,,302.2,,288.25,289.99,297.96,298.25,297.85,288.41,291.32,280.81,287.63,279.05,308.35,315.75,314.57,288.28999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-11-10 22:14:08+00:00,,,,,,,,,,,,,,,,,,,,293.07,293.38,,297.01,296.0,294.76,296.69,291.43,301.53,310.28,307.38,297.95,287.01,306.93,309.61,310.19,307.51,310.96,,305.0,309.82,305.15,304.19,301.88,300.6,305.89,303.2,307.18,299.84,301.6,303.11,297.03,302.36,309.74,309.45,,319.9,320.62,310.92,308.53,308.75,310.11,313.57,308.13,303.06,287.01,297.6,307.16,301.59,305.49,310.74,311.87,307.41,,,,,,,,,302.2,,288.25,289.99,297.96,298.25,297.85,288.41,291.32,280.81,287.63,279.05,308.35,315.75,314.57,289.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-01-13 22:14:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.35,315.75,314.57,289.4166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-02-14 22:13:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-06-22 22:14:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0133333333333,,,302.61,307.31,308.83,308.26,314.46,308.79,316.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-09-10 22:14:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,332.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.18,,,302.61,307.31,308.83,308.26,314.46,308.79,316.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-11-13 22:14:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,332.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.59,,,302.61,307.31,308.83,308.26,314.46,308.79,316.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-03-04 22:14:08+00:00,,,,,,,,,,,,317.9,307.05,,,,,,,,,,,,,332.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.71333333333337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-05-23 22:13:39+00:00,,,,,,,,,,,,317.9,307.05,,,,,,,,,,,,,,342.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.13,,,293.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-06-08 22:13:47+00:00,,,,,,,,,,,,317.9,307.05,,,,,,,,,,,,,,342.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.45,,,,,,,,,,,,,,,,,,,,,,,,,,,318.69,,312.42,292.2866666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-07-10 22:14:03+00:00,,,,338.73,,,,,,,338.52,317.9,307.05,,,,,,,,,,,,,345.13,344.625,,,,,,,,,,,346.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.45,,,,,,,,,,,,,,,,,,,,,,,,,,,318.69,307.53,311.155,291.7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-08-27 22:14:20+00:00,324.1,,,334.85,,,,,,,338.52,317.9,307.05,,,,,,,,,,,,,345.13,342.4766666666667,334.34,,,,,,,,,,346.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.45,,,,,,,,,,,,,,,,,,,,,,,,,,,318.69,303.17499999999995,311.155,291.7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-09-28 22:14:31+00:00,324.1,,,334.85,,,,,,,338.52,,,,,,,,,,,,,,,345.13,342.4766666666667,334.34,,,,,,,,,,346.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.45,,,,,,,,,,329.93,,,,,,,,,,,,,,,,,318.69,302.7833333333333,311.155,290.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-10-14 22:14:32+00:00,324.1,,,334.85,,,,,,,338.52,,,,,,,,,,,,,,,345.13,342.4766666666667,334.34,,,,,,,,,,346.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.45,,,,,,,,,,329.93,,,,,,,,,,,,,,,,,318.69,302.185,311.155,290.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-10-30 22:14:31+00:00,324.1,,,334.85,,,,,,,338.52,,,,,,,,,,,,,,,345.13,342.4766666666667,334.34,,,,,,,,,,346.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.45,,,,,,,,,,329.93,,,,,,,,,,,,,,,,,318.69,302.81,311.155,291.58666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-08-30 22:14:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-12-20 22:14:31+00:00,,,,331.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.6,,287.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-01-13 22:14:26+00:00,,,,331.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.6,,293.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-05-05 22:13:54+00:00,,,,331.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.59,294.77,293.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-06-14 22:14:22+00:00,,,,327.4,,,,,,,,,,,,,,,,,,,,,,325.47,318.52,,,,,330.25,,328.1,331.28,333.86,,,,,321.47,322.07,329.46,,,,,,325.21,,,,,,,,,,,,,,,,,333.09,,,,,,,,,,330.35,,,,,,,,,,,,,,,,,,292.59,294.77,293.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-06-30 22:14:27+00:00,,,,323.58,,,,,,,,,,,,,,,,,,,,,,325.47,318.52,,,,,330.25,,328.1,331.28,333.86,,,,,321.47,322.07,329.46,,,,,,325.21,,,,,,,,,,,,,,,,,333.09,,,,,,,,,,330.35,,,,,,,,,,,,,,,,,,291.63,294.505,294.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-08-09 22:14:22+00:00,,,,327.13,,,,,,,,,331.84,,,,,,,,,,,,326.7,325.47,326.26,,,,,330.25,,328.1,331.28,333.86,,,,,321.47,322.07,329.46,,,,,,325.21,,,,,,,,,,,,,,,,,333.09,,,,,,,,,,330.35,,,,,,,,,,,,,,,,,,292.01,294.01666666666665,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-09-10 22:14:27+00:00,,,,327.13,,,,,,,,,331.84,,,,,,,,,,,,326.7,325.47,326.26,,,,,330.25,,328.1,331.28,333.86,,,,,321.47,322.07,329.46,,,,,,325.21,,,,,,,,,,,,,,,,,333.09,,,,,,,,,,330.35,,,,,,,,,,,,,,,,,,292.01,294.01666666666665,290.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-09-26 22:14:34+00:00,,,,327.13,,,,,,,,,331.84,,,,,,,,,,,,326.7,325.47,326.26,,,,,330.25,,328.1,331.28,333.86,,,,,321.47,322.07,329.46,,,,,,325.21,,,,,,,,,,,,,,,,,333.09,,,,,,,,,,330.35,,,,,,,,,,,,,,,,,,293.4925,295.1075,289.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-02-17 22:14:37+00:00,,,,330.15,,332.69,,,,,,,,,,,,,,,,,,,,,,334.29,,,,,,,341.08,,,,,,,334.5,326.99,325.75,,,,324.95,322.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.885,298.38,289.8833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-02-25 22:14:16+00:00,,,,329.485,341.17,334.54499999999996,335.74,,325.43,318.36,,,,,,324.67,,,330.11,327.54,,,,,333.74,339.24,335.38,332.45000000000005,,331.6,,,,339.38,338.59000000000003,,,,,333.91,332.03,334.5,326.99,323.68,319.52,319.81,318.05,320.575,318.175,322.03,329.91,332.04,,,,,,,,,,,,,327.02,330.8,,337.55,,,,,,,,337.7,,,,,,,,,,,,,316.08,,,,,296.885,299.235,289.8833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-03-05 22:14:25+00:00,,,,329.485,332.265,333.83,336.805,,325.43,320.45000000000005,,,,,,324.67,,,330.11,325.525,333.93,,,,329.905,335.39,334.995,332.45000000000005,,335.11,,332.95,,339.38,338.59000000000003,,,,,331.88,332.03,334.5,329.34000000000003,323.68,320.32,319.34000000000003,316.8,320.575,318.175,322.03,329.91,332.04,,,,,,,,,,,,,326.875,331.38,328.18,337.55,,,,,,,,333.645,,,,,,,,,,,,,316.08,,,,,296.885,299.235,289.8833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-03-13 22:14:10+00:00,,,,329.31666666666666,332.5266666666667,333.83,336.805,,325.43,320.45000000000005,,,,,,324.67,,,330.11,326.4066666666667,333.93,,,,329.905,335.33,335.4066666666667,331.84999999999997,,335.11,,332.95,,339.38,338.59000000000003,,,,,331.88,332.03,334.5,329.4266666666667,324.4533333333333,322.40333333333336,319.34000000000003,316.8,320.575,318.175,324.0,329.91,332.04,,,,,,,,,,,,,326.875,331.38,328.18,337.55,,,,,,,,333.645,,,,,,,,,,,,,316.08,,,,,296.885,299.235,286.0333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-05-24 22:13:40+00:00,,,,329.31666666666666,332.5266666666667,333.83,336.805,,325.43,320.45000000000005,,,,,,324.67,,,330.11,326.4066666666667,333.93,,,,329.905,335.33,335.4066666666667,331.84999999999997,,335.11,,332.95,,339.38,338.59000000000003,,,,,331.88,332.03,334.5,329.4266666666667,324.4533333333333,322.40333333333336,319.34000000000003,316.8,320.575,318.175,324.0,329.91,332.04,,,,,,,,,,,,,326.875,331.38,328.18,337.55,,,,,,,,333.645,,,,,,,,,,,,,316.08,,,,,295.83,296.07,285.97999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-06-01 22:13:31+00:00,,,,329.31666666666666,332.5266666666667,333.83,336.805,,325.43,320.45000000000005,,,,,,324.67,,,330.11,326.4066666666667,333.93,,,,329.905,335.33,335.4066666666667,331.84999999999997,,335.11,,332.95,,339.38,338.59000000000003,,,,,331.88,332.03,334.5,329.4266666666667,324.4533333333333,322.40333333333336,319.34000000000003,316.8,320.575,318.175,324.0,329.91,332.04,,,,,,,,,,,,,326.875,331.38,328.18,337.55,,,,,,,,333.645,,,,,,,,,,,,,316.08,,,,,295.115,296.07,285.97999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-07-03 22:13:51+00:00,,,,329.31666666666666,332.5266666666667,333.83,336.805,,325.43,320.45000000000005,,,,,,324.67,,,330.11,326.4066666666667,320.945,,,322.13,329.905,331.53499999999997,330.725,330.65250000000003,343.15,335.11,335.21,332.95,,339.38,338.59000000000003,,,,,331.88,332.03,334.5,329.4266666666667,324.4533333333333,322.40333333333336,319.34000000000003,316.8,320.575,318.175,324.0,329.91,332.04,,,,,,,,,,,,324.32,322.6166666666667,331.38,328.18,337.55,,,,,,,,330.0233333333333,,,,,,,,,,,,,316.08,,,,286.62,295.115,296.07,285.97999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-08-12 22:13:59+00:00,,,,329.31666666666666,332.5266666666667,333.83,336.805,,325.43,320.45000000000005,,,,,,324.67,,,330.11,326.4066666666667,320.945,,,322.13,329.905,331.53499999999997,330.725,330.65250000000003,343.15,335.11,335.21,332.95,,339.38,338.59000000000003,,,,,331.88,332.03,334.5,329.4266666666667,324.4533333333333,322.40333333333336,319.34000000000003,316.8,320.575,318.175,324.0,329.91,332.04,,,,,,,,,,,,324.32,322.6166666666667,331.38,328.18,337.55,,,,,,,,330.0233333333333,,,,,,,,,,,,,316.08,,,,286.62,295.115,296.07,286.8833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-01-19 22:14:28+00:00,331.76,331.87,,323.75,321.92,319.49,314.34,312.58,312.92,,,,,331.33,334.13,325.9,322.91,,,,,326.34,318.8,325.35,,,329.17,327.19,333.6,331.2,331.64,332.28,339.64,333.83,335.99,334.71,,,,330.14,,330.31,328.48,322.29,321.4,319.72,318.42,329.4,325.51,328.17,,,,,,,,,,328.95,,,325.65,328.52,,,,,,,332.94,337.21,334.08,330.62,334.48,330.44,337.36,,,,,,,330.94,326.81,322.48,320.63,309.84,304.53,302.73,304.81,,293.95,285.64,290.07,288.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-02-12 22:14:17+00:00,331.76,331.87,,326.875,323.405,319.9,316.16499999999996,315.245,321.815,314.61,,,,331.33,334.13,325.9,324.21500000000003,,,,329.67,326.34,318.8,325.35,,,331.125,328.48,334.22,335.57,331.64,334.445,339.29999999999995,337.14,335.99,334.71,,,,330.14,,331.82,328.48,325.39,324.79499999999996,325.22,323.11,329.4,325.51,328.17,,,,,,,,,,328.95,,,325.65,332.55499999999995,,,,,,,332.94,337.21,334.08,330.62,338.475,330.44,337.36,,,,,,,330.94,326.81,322.48,320.63,309.84,304.52,303.145,302.055,288.28,293.95,287.61,290.07,283.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
