dates,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0134,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0014,nzd0271-0015,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0030,nzd0271-0031,nzd0271-0149,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0162,nzd0271-0045,nzd0271-0117,nzd0271-0118,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0163,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0115,nzd0271-0116,nzd0271-0125,nzd0271-0126,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0110,nzd0271-0119,nzd0271-0103,nzd0271-0104,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0109,nzd0271-0101,nzd0271-0102,nzd0271-0098,nzd0271-0100,nzd0271-0099,nzd0271-0105,satname
2020-01-11 21:54:15+00:00,270.9,262.2925,273.955,259.025,261.1875,249.0325,241.6375,238.21333333333334,228.91333333333333,207.86333333333334,219.87,217.8925,208.96,232.07,299.00666666666666,299.3066666666667,297.42333333333335,288.04333333333335,285.20666666666665,282.09,273.00666666666666,270.11333333333334,298.635,296.78,305.33000000000004,305.0975,307.18,321.0875,320.7525,334.765,317.615,318.19,,,321.37,326.625,,335.02,,,,,,,,378.3,,,383.9,,,315.52000000000004,,,,,,222.73,271.53999999999996,278.33,286.51,270.5933333333333,273.96,389.67333333333335,274.43333333333334,279.91499999999996,291.155,302.07,308.18000000000006,,,,324.80999999999995,320.9166666666667,323.90999999999997,321.34,318.125,,,,,393.82,377.41,325.175,376.24,350.54,239.50333333333333,249.12333333333333,265.65,316.92333333333335,316.43333333333334,321.375,322.3833333333334,,332.91,,,,,,,,,,,,,,,,,,,,,,,,,,344.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-01-27 21:54:11+00:00,270.696,261.608,270.16999999999996,256.846,257.406,251.54000000000002,245.08999999999997,239.9125,224.6075,207.5,216.445,215.74,206.04500000000002,213.85,298.09749999999997,298.995,296.695,287.4875,284.49,281.5325,272.855,270.5025,301.34666666666664,297.08666666666664,305.93666666666667,306.95,309.804,323.45,323.51599999999996,334.765,317.615,318.19,,,321.37,326.625,,335.02,,,,,,,,378.3,,,383.9,,,323.84999999999997,,,,,207.43,222.75333333333333,270.935,277.84749999999997,286.4075,271.1225,274.54999999999995,389.67333333333335,275.5,280.29333333333335,290.55333333333334,301.15999999999997,307.4566666666667,,,331.97,324.08,320.67,323.52,321.3375,317.8933333333334,,320.46,,,393.82,377.41,325.175,376.24,350.54,238.73000000000002,248.6925,265.0925,317.55,316.42499999999995,321.37,322.745,331.23,333.19500000000005,,,,,,,,,,,,,,,,,,,,,,,,,,344.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-02-12 21:54:06+00:00,268.33000000000004,259.566,269.65,256.14,257.788,253.048,245.24399999999997,236.0625,223.96749999999997,211.0325,218.39249999999998,215.07599999999996,208.464,215.37666666666667,296.89,298.344,295.68,287.294,287.948,283.68600000000004,272.855,270.5025,302.52,297.9933333333333,306.62,307.392,310.256,324.022,321.4275,334.765,317.615,318.19,,,321.37,326.625,,335.02,,,,,,,,376.39000000000004,,,,,,323.84999999999997,,,,,215.45499999999998,222.75333333333333,276.328,277.298,286.73199999999997,271.1225,274.54999999999995,389.67333333333335,279.988,277.9575,290.55333333333334,302.48333333333335,307.4566666666667,,,331.97,324.08,320.67,323.52,321.3375,317.22249999999997,,320.46,,,,377.41,317.54,,350.54,238.73000000000002,248.6925,265.0925,317.55,315.116,320.72,322.5,329.1,333.08,,,,,,,,,,,,,,,,,,,,,,,,,,344.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-10-25 21:54:24+00:00,269.51,263.96,260.49,249.96,252.03,249.07,237.8,222.6,211.27,206.49,204.83,203.96,199.22,198.06,299.92,302.14,302.85,290.49,287.42,284.1,276.71,274.22,,,277.72,291.7,291.75,313.52,313.42,323.41,314.67,315.89,,,,323.56,,333.84,,,,,,,,377.91,,,,,,314.38,396.79,,,,214.42,223.95,273.57,280.39,289.07,274.57,278.31,383.01,282.83,282.92,293.46,301.32,308.98,,,,324.49,324.37,326.21,323.72,320.21,,,,,,,,,,237.79,249.13,266.59,,318.78,325.2,,,337.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-11-26 21:54:24+00:00,284.40999999999997,277.895,268.015,252.13,264.825,260.155,249.9,224.035,214.02,234.07,204.83,203.96,199.22,198.06,300.815,303.44,304.99,291.945,290.03499999999997,285.97,278.325,276.43,,,277.72,291.7,291.75,311.63,312.07000000000005,321.74,314.165,312.57,,,319.92,322.94,328.4,332.695,358.48,,382.93,,416.02,384.59,,375.63,392.94,385.39,,,,312.53,395.675,401.8,,380.88,214.42,223.95,275.76,283.71,290.6,277.605,281.05,381.185,284.385,286.79,296.51,303.86,311.20000000000005,,,340.51,328.37,327.395,326.21,325.22,323.005,,328.33,,,,,,,,240.72,251.565,269.885,328.15,323.655,328.08500000000004,,,337.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-12-12 21:54:25+00:00,280.29333333333335,275.99333333333334,272.0833333333333,260.36333333333334,268.59999999999997,261.40333333333336,249.9,232.15333333333334,212.3166666666667,230.6,215.83,222.515,216.01,196.95499999999998,300.31333333333333,302.92,304.43,291.43333333333334,289.38666666666666,285.04,277.93333333333334,275.43666666666667,,,281.245,293.03999999999996,291.855,310.3533333333333,312.18333333333334,322.17333333333335,314.34666666666664,314.19666666666666,,,319.52,322.94,328.4,332.695,358.48,,382.93,,416.02,384.59,,375.63,392.94,385.39,,,,312.74,396.6033333333333,401.8,,382.445,212.195,224.225,275.28,282.81666666666666,290.16333333333336,276.45,279.9533333333333,384.0133333333333,283.08,286.2033333333333,295.6566666666667,303.24333333333334,311.20000000000005,,,340.51,328.37,327.06333333333333,326.83,324.99333333333334,322.34,,325.695,,,,,,,,239.45000000000002,251.00333333333333,268.4866666666667,323.86,323.655,328.08500000000004,,,337.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-01-13 21:54:15+00:00,278.15999999999997,269.8675,266.63,255.465,266.4425,252.7475,248.03,227.35999999999999,213.8225,224.51749999999998,211.48000000000002,214.95333333333335,208.79999999999998,196.79666666666665,298.8725,301.95,302.375,290.15,287.855,283.53499999999997,276.455,274.2425,,,281.245,288.60999999999996,300.9533333333333,313.3175,315.935,322.17333333333335,314.34666666666664,314.19666666666666,,,319.52,322.94,328.4,332.695,358.48,,382.93,,416.02,384.59,,375.63,392.94,385.39,,,,312.74,396.6033333333333,401.8,,384.67333333333335,211.07000000000002,223.54999999999998,273.9425,281.5025,289.2,275.46,279.015,384.0133333333333,281.53499999999997,284.6175,294.305,302.13,309.2633333333333,,329.32,335.805,325.5933333333333,325.375,325.3433333333333,322.795,320.4525,,323.25,,,,377.24,,,,238.765,250.6775,267.44,321.67333333333335,320.07,325.68,324.8,,334.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-04-03 21:53:50+00:00,278.344,270.9,266.57800000000003,257.088,265.416,250.504,247.31599999999997,230.43,219.37400000000002,228.00799999999998,218.7125,221.16500000000002,214.5075,205.39499999999998,298.96,302.054,302.144,290.252,288.282,283.934,276.742,274.6,,284.15,286.45666666666665,292.9125,303.5075,314.9,317.23400000000004,322.17333333333335,318.0075,314.19666666666666,,,319.52,325.5366666666667,328.4,337.6933333333333,359.775,,382.93,,416.02,384.05999999999995,,375.63,393.57,388.44,,,,317.915,396.6033333333333,401.8,388.48,384.8025,211.07000000000002,223.54999999999998,274.12600000000003,281.37399999999997,289.2,275.748,279.654,386.9425,281.53499999999997,284.6175,294.305,302.13,309.2633333333333,,329.32,335.805,325.5933333333333,325.375,325.3433333333333,323.288,320.408,,324.17,,,,377.24,,,,238.765,250.67199999999997,266.98199999999997,321.67333333333335,320.96999999999997,325.68,324.8,,334.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-07-08 21:53:58+00:00,271.57,261.16333333333336,255.85000000000002,249.12333333333333,254.17333333333332,236.0233333333333,238.90666666666667,223.9766666666667,221.51999999999998,218.06333333333336,213.88666666666666,210.89333333333335,206.37666666666667,207.36333333333334,296.92999999999995,300.755,298.81333333333333,288.3933333333334,285.37333333333333,280.0833333333333,273.51666666666665,272.65000000000003,,284.15,297.03,298.6666666666667,314.18333333333334,321.9066666666667,324.69666666666666,,328.99,,,,,330.73,,347.69,361.07,,,,,383.53,,,394.2,391.49,,,,333.44,,,388.48,387.16,207.985,220.785,272.3950000000001,279.21,287.755,272.75666666666666,275.33,395.73,273.955,268.23,280.675,279.52,285.57,,329.32,312.915,301.755,320.31,322.37,320.73,317.51,,322.64500000000004,,,,377.24,,,,235.715,250.17499999999995,264.7249999999999,317.3,318.28499999999997,320.87,324.8,,331.21,,,,,,,,,,,,,,101.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-08-09 21:54:11+00:00,280.8666666666666,270.6566666666667,262.67333333333335,260.12333333333333,257.06333333333333,240.64499999999998,237.15000000000003,229.47500000000002,232.27666666666667,223.96,224.08666666666667,216.425,212.375,212.805,299.31,302.47,300.115,289.44,286.43,280.615,274.265,273.645,295.66,288.39,298.7966666666667,309.42333333333335,313.6933333333334,321.755,323.45000000000005,,328.99,,,,,330.73,,347.69,361.07,352.13,,374.71,,383.53,,361.93,394.2,391.49,377.05,,355.35,333.44,,,388.48,385.19,207.15,219.37,274.86,280.86,289.2,272.89,274.895,395.73,271.01,256.6,271.1,260.25,265.75,,,294.73,283.47,,,325.26,320.23,322.18,326.93,,,391.15,,321.07,,,234.72,250.65,265.15,,323.67,,,,,,,,,,,,,,,,,,101.46,295.0,,,,,,,,,,,,,,,,387.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-08-25 21:54:16+00:00,277.5825,267.38,261.08,257.7175,253.39499999999998,239.79333333333332,236.42999999999998,227.40666666666667,229.175,218.14333333333332,218.995,212.19000000000003,208.51666666666668,208.48000000000002,300.09000000000003,303.69500000000005,300.83666666666664,290.32,287.50666666666666,282.1666666666667,275.6666666666667,274.93333333333334,299.605,292.08,301.7425,310.31,316.045,321.755,323.45000000000005,,328.99,,,,,330.73,,347.69,361.07,352.13,,374.71,,383.53,,369.21000000000004,394.2,391.49,377.05,,355.35,333.44,,,388.48,385.19,209.305,219.37,275.275,282.635,289.89,274.00333333333333,277.75333333333333,395.73,278.42499999999995,256.6,271.1,282.355,265.75,,,294.73,283.47,,,325.26,320.23,322.18,326.93,,,391.15,,321.07,,,234.72,250.495,266.03,,323.67,,,,,,,,,,,,,,,,,,101.46,295.0,,,,,,,,,,,,,,,,387.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-12-07 21:54:26+00:00,274.0975,263.9625,262.2,258.7175,253.51,241.46333333333334,236.98000000000002,223.79999999999998,222.58499999999998,204.78999999999996,209.19,197.89666666666668,195.86666666666667,195.81333333333336,298.525,301.43,299.7233333333333,289.31333333333333,285.3766666666667,280.26666666666665,273.45666666666665,272.71666666666664,303.6266666666667,300.2233333333333,306.875,315.1275,320.305,322.28,324.47,,,,,,,,,,,352.13,,374.71,,,,369.21000000000004,,,377.05,,355.35,,,,,,208.95666666666668,219.89,273.18,280.82500000000005,288.22,272.4266666666667,275.52666666666664,,278.46999999999997,265.24,278.88,286.7833333333333,285.135,,,294.73,283.47,,,320.98,315.15,322.18,318.33,,,391.15,,321.07,,,235.45,248.48000000000002,264.88,321.27,311.31,317.56,324.98,331.19,331.15,,,,,,,,,,,137.58,204.77,274.43,99.05,295.0,,,,,,,,,,,,,,,73.4,387.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2021-12-23 21:54:21+00:00,273.62,265.07399999999996,265.754,257.926,254.80599999999998,245.495,239.48,224.8125,221.89600000000002,205.26749999999998,208.77599999999998,201.3075,196.37,197.555,299.78000000000003,302.69666666666666,301.235,290.41499999999996,287.095,281.965,275.4375,274.65,303.5575,300.0925,306.688,315.018,320.59000000000003,328.38,329.56,,,,,,,,,,,352.13,,374.71,,,,374.12000000000006,,,377.05,,355.35,340.46,,,,,212.8475,223.04666666666665,274.72,282.65333333333336,289.18333333333334,274.395,277.82,402.85,281.98249999999996,274.46333333333337,286.62000000000006,291.835,294.66333333333336,,,294.73,283.47,,,320.98,321.39,322.18,323.145,,,391.15,,321.07,,,239.3166666666667,252.07666666666668,267.4533333333334,321.27,311.31,317.56,324.98,331.19,331.15,,,,,,,,,,,137.58,204.77,274.43,99.05,295.0,,,,,,,,,,,,,,,73.4,387.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2021-12-31 21:54:19+00:00,273.48,265.59,269.4016666666667,261.8883333333333,258.7766666666667,250.51399999999998,243.996,229.094,226.33,212.33999999999997,208.39999999999998,202.51399999999998,197.36200000000002,198.482,300.155,302.98,302.07399999999996,290.82399999999996,287.42400000000004,282.726,276.22200000000004,275.01,303.5575,300.0925,302.40333333333336,311.3433333333333,316.165,321.18,321.88,324.71,312.67,312.36,,,,324.09,330.86,334.13,358.82,352.13,385.53,374.71,,,,374.3725,,,377.05,,355.35,327.185,396.94,,,,213.73600000000002,224.3175,275.21000000000004,283.33500000000004,289.725,275.088,278.61199999999997,393.57500000000005,286.548,274.46333333333337,286.62000000000006,291.835,294.66333333333336,,,294.73,304.985,,,320.98,321.36999999999995,322.18,324.03666666666663,,,391.15,,321.07,,,240.82,253.16750000000002,268.0525,321.27,316.885,323.7,324.98,331.19,331.15,,,,,,,,,,,137.58,204.77,274.43,99.05,295.0,,,,,,,,,,,,,,,73.4,387.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-01-08 21:54:19+00:00,278.58166666666665,268.98499999999996,273.965,265.3383333333333,263.335,255.01799999999997,247.584,233.11999999999998,230.74166666666667,217.27399999999997,213.73833333333332,208.454,203.17600000000002,205.92400000000004,300.548,302.69,302.406,291.092,288.498,284.15999999999997,277.24000000000007,275.328,299.152,297.96,302.6766666666667,311.0416666666667,316.2183333333333,322.04,322.53666666666663,324.71,312.67,312.36,,,,324.09,330.86,334.13,358.82,352.13,385.53,374.71,,,,375.506,,,377.05,,355.35,329.71,396.94,,,,215.38250000000002,225.96666666666667,277.952,283.81800000000004,289.61,276.14,280.98,395.1333333333334,290.4325,284.59666666666664,292.56666666666666,301.9475,309.7966666666667,,,,326.5,,,322.09000000000003,321.7725,322.18,324.205,,,391.15,,321.07,,,242.85333333333332,253.16750000000002,271.774,321.27,317.55333333333334,323.7,324.98,331.19,331.15,,,,,,,,,,,137.58,204.77,274.43,96.64,295.0,,,,,,,,,,,,,,,73.4,387.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-02-01 21:54:12+00:00,277.58142857142855,268.14285714285717,274.31,266.08,263.43,255.91166666666663,248.2216666666667,235.14666666666668,231.2957142857143,220.035,219.77285714285713,208.454,203.17600000000002,205.84833333333336,300.5316666666667,302.4633333333333,302.09166666666664,290.9816666666666,288.46666666666664,283.96999999999997,277.6233333333334,275.37,299.152,295.38166666666666,301.8885714285714,310.45714285714286,315.64285714285717,321.6925,323.0675,324.71,312.67,312.36,,,,324.09,330.86,334.13,358.82,352.13,385.53,374.71,,,,375.3016666666667,,,377.05,,355.35,329.71,396.94,,,,215.38250000000002,225.96666666666667,277.49666666666667,283.65000000000003,289.3983333333333,276.36,280.925,394.8325,292.004,289.4875,293.27,301.908,309.7966666666667,,,,326.5,,,322.09000000000003,321.7725,322.18,324.205,,,391.15,,321.07,,,242.85333333333332,253.004,270.82666666666665,321.27,317.55333333333334,323.7,324.98,331.19,331.15,,,,,,,,,,,137.58,204.77,274.43,96.64,295.0,,,,,,,,,,,,,,,73.4,387.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-02-25 21:54:08+00:00,275.25666666666666,266.68666666666667,276.5466666666667,266.37833333333333,265.46,256.11,248.94333333333336,235.26666666666665,227.96833333333336,220.01666666666665,221.23166666666668,211.708,202.17000000000002,205.97500000000002,300.02000000000004,301.66,301.48833333333334,290.29,287.81,283.445,277.10999999999996,274.695,298.84999999999997,295.05,297.1416666666667,307.84,308.6766666666667,319.87399999999997,321.294,324.71,316.425,313.635,,,,324.09,330.86,336.01,358.82,,385.53,,,,,378.34749999999997,,,,,,326.1225,396.94,,,386.35,216.69000000000003,225.8475,277.2083333333333,282.805,288.99,276.00666666666666,280.04833333333335,393.742,293.545,289.4875,293.27,301.27,309.7966666666667,,,,326.5,,,322.09000000000003,321.7725,,324.205,,,,,,,,241.6175,253.294,270.36,321.27,317.55333333333334,323.7,324.98,331.19,331.15,,,,,,,,,,,137.58,204.77,274.43,96.64,,,,,,,,,,,,,,,,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-03-05 21:54:04+00:00,274.21999999999997,266.5942857142857,274.2857142857143,265.4642857142857,262.9685714285714,253.72285714285712,248.02714285714288,233.55428571428573,224.7657142857143,217.3557142857143,218.51,211.708,202.17000000000002,205.97500000000002,300.21857142857147,300.76571428571424,300.56142857142856,289.81714285714287,286.75428571428574,282.42285714285714,275.45142857142855,274.37142857142857,300.77250000000004,295.826,299.17428571428576,309.5057142857143,311.14285714285717,319.87399999999997,321.294,324.71,316.425,313.635,,,,324.09,330.86,336.01,358.82,,385.53,,,,,378.34749999999997,,,,,,326.1225,396.94,,,386.35,216.69000000000003,225.8475,276.09285714285716,281.9428571428571,288.5128571428572,275.26428571428573,278.98857142857145,393.742,290.434,285.19,291.594,300.188,308.65999999999997,,,,322.38,318.05,319.77,322.09000000000003,320.188,,323.308,,,,,,,,241.738,252.04,269.0185714285714,321.27,314.9375,320.8066666666667,322.105,326.755,330.135,,,,,,,,,,,137.58,204.77,274.43,96.64,,,,,,,,,,,,,,,,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-04-14 21:53:55+00:00,274.2475,266.42,272.96,264.21875,261.68375,252.09625,247.05,232.94875000000002,223.85375000000002,216.37,216.985,210.98000000000002,202.74166666666667,205.99285714285716,300.21857142857147,301.11375,301.43125,290.3775,287.77750000000003,283.3125,275.93,274.37142857142857,299.038,294.27500000000003,298.415,308.83,309.72875,319.99,321.294,324.71,316.425,313.635,,,,324.09,330.86,336.01,358.82,,385.53,,,,,378.34749999999997,,,,,,326.1225,396.94,,,386.35,216.69000000000003,225.8475,276.3575,282.3675,289.13,275.26428571428573,278.98857142857145,394.2733333333333,290.434,284.62,291.594,300.188,308.65999999999997,,,,322.38,318.05,319.77,322.09000000000003,320.188,,323.308,,,,,,,,241.738,252.04,269.0185714285714,321.27,314.9375,320.8066666666667,322.105,326.755,330.135,,,,,,,,,,,139.03500000000003,204.77,274.43,97.175,,,,,,,,,,,,,,,,73.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-04-30 21:53:48+00:00,273.93111111111114,265.96777777777777,271.52666666666664,263.05555555555554,259.9188888888889,250.7388888888889,246.08555555555554,232.11555555555555,222.82333333333335,215.41444444444446,215.4177777777778,209.29285714285714,202.96,205.83375,300.32,300.89,301.98777777777775,290.6111111111111,288.1355555555556,283.6744444444444,276.22222222222223,275.065,296.6383333333333,292.5185714285714,298.11555555555555,308.4577777777778,309.75444444444446,320.28428571428566,321.46166666666664,324.71,316.425,313.635,,,,324.09,330.86,336.01,358.82,,385.53,,,,,378.34749999999997,,,,,,326.1225,396.94,,,386.35,216.69000000000003,225.8475,276.44111111111107,282.33888888888885,289.31666666666666,275.675,279.53875,394.62,290.434,284.9757142857143,291.594,300.188,308.65999999999997,,,,322.38,318.05,319.77,322.09000000000003,320.188,,323.308,,,,,,,,241.738,251.89857142857142,269.075,321.27,314.9375,320.8066666666667,322.105,326.755,330.135,,,,,,,,,,,139.03500000000003,204.77,274.43,97.175,,,,,,,,,,,,,,,,73.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-05-24 21:54:00+00:00,274.14,266.1,270.262,262.75,259.24699999999996,250.148,245.575,232.02399999999997,222.33200000000002,215.34099999999998,214.82600000000002,209.12375,203.95,206.04777777777778,300.32,300.89,303.414,291.952,288.1355555555556,283.6744444444444,276.22222222222223,275.065,296.6383333333333,292.5185714285714,298.11555555555555,308.4577777777778,309.75444444444446,319.67875,320.4171428571429,324.71,316.425,313.635,,,,324.09,330.86,337.90000000000003,358.685,,385.35,,,,,377.364,391.36,386.68,,,,324.48,399.565,,,386.35,216.69000000000003,225.8475,276.44111111111107,283.164,289.31666666666666,275.675,279.53875,394.37375,290.434,284.9757142857143,291.594,300.188,308.65999999999997,,,,322.38,318.05,319.77,322.09000000000003,320.188,,323.308,,,,,,,,241.738,251.89857142857142,269.075,321.27,314.9375,320.8066666666667,322.105,326.755,330.135,,,,,,,,,,,139.03500000000003,204.77,274.43,97.175,,,,,,,,,,,,,,,,73.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-06-25 21:54:18+00:00,275.6722222222222,266.34777777777776,267.9733333333333,262.52666666666664,257.72444444444443,249.32000000000002,244.84888888888887,232.1688888888889,223.05555555555554,217.97333333333333,216.33444444444444,209.83285714285714,207.3,208.35142857142858,300.6816666666666,302.03499999999997,304.9866666666667,292.27,288.1957142857143,285.225,276.19428571428574,275.115,291.2025,287.87,294.24142857142857,305.20714285714286,305.40714285714284,317.02,317.59857142857146,324.71,316.59,313.635,,,,324.09,330.86,337.90000000000003,358.685,,385.0733333333333,405.5,415.08,385.18,392.56,375.28200000000004,390.425,385.815,376.66,,,319.56399999999996,400.91333333333336,402.0,388.17,386.35,217.29,226.81,277.7975,284.0488888888889,289.5542857142857,275.48833333333334,279.34666666666664,392.8475,293.69666666666666,285.608,289.7366666666667,299.4366666666667,308.19999999999993,,,,322.38,318.05,319.77,323.2,319.3866666666667,,323.4166666666667,,,,,,,,241.82000000000002,251.48000000000002,269.525,,316.1466666666667,322.42999999999995,319.23,322.32,329.12,,,,,,,,,,,140.49,,,97.71,,,,,,,,,,,,,,,,74.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-07-03 21:53:56+00:00,276.19,266.23777777777775,264.95000000000005,261.56888888888886,255.06555555555553,246.57999999999998,242.33777777777777,230.07777777777775,219.53666666666666,215.49444444444444,216.40222222222224,208.5471428571429,209.19714285714284,209.37833333333333,301.40000000000003,302.14625,306.5133333333333,293.0975,288.105,285.1471428571429,277.7914285714286,274.848,293.554,289.825,298.15142857142854,308.9171428571429,309.82,320.56750000000005,319.445,,318.54999999999995,314.91,,,,,,339.785,358.55,,385.6466666666667,405.5,415.08,385.925,392.56,375.86199999999997,392.75333333333333,389.10999999999996,386.285,,,320.97749999999996,402.9,402.0,388.17,386.35,,225.49,277.9571428571429,284.23333333333335,289.75857142857143,275.014,278.86,395.34625,288.14,285.608,289.7366666666667,299.4366666666667,308.19999999999993,,,,318.26,318.05,319.77,323.2,318.4150000000001,,322.21500000000003,,,,,,,,240.06500000000003,250.24,269.46,,312.99,315.02,319.23,322.32,329.12,,,,,,,,,,,140.49,,,97.71,,,,,,,,,,,,,,,,74.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-08-04 21:54:10+00:00,273.8975,264.85375,260.905,258.90875,250.545,241.87500000000003,239.53875,226.40249999999997,214.4,210.405,207.84375,205.15142857142857,206.64142857142858,204.77,300.906,301.82428571428574,307.49625000000003,293.8914285714286,288.346,285.62166666666667,278.24666666666667,276.67499999999995,293.908,289.704,298.25666666666666,308.8633333333333,309.78833333333336,320.1171428571429,317.71799999999996,,318.54999999999995,314.91,,,,,,339.785,358.55,,386.19,405.5,415.08,385.925,392.56,376.265,394.4175,389.10999999999996,386.285,,,321.7025,402.9,402.0,389.405,387.70000000000005,,225.49,276.195,283.78625,289.9583333333333,275.0725,278.9225,395.4928571428572,282.135,281.8225,290.515,299.095,305.25,,,,318.26,318.05,319.77,,313.85,,319.72,,,,,,,,240.06500000000003,250.15,266.19250000000005,,307.09,315.02,319.23,322.32,329.12,,,,,,,,,,,139.745,206.58,265.33,97.71,,,,,,,,,,,,,,,,78.39500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.03,,,,,,,L9
