dates,satname,nzd0286-0000,nzd0286-0001,nzd0286-0002,nzd0286-0003,nzd0286-0004,nzd0286-0005,nzd0286-0006,nzd0286-0007,nzd0286-0008,nzd0286-0009,nzd0286-0010,nzd0286-0011,nzd0286-0012,nzd0286-0013,nzd0286-0014,nzd0286-0016,nzd0286-0017,nzd0286-0018,nzd0286-0019,nzd0286-0020,nzd0286-0021,nzd0286-0022,nzd0286-0025,nzd0286-0026,nzd0286-0027,nzd0286-0051,nzd0286-0052,nzd0286-0053,nzd0286-0054,nzd0286-0055,nzd0286-0056,nzd0286-0057,nzd0286-0059,nzd0286-0060,nzd0286-0061,nzd0286-0062,nzd0286-0015,nzd0286-0047,nzd0286-0048,nzd0286-0049,nzd0286-0050,nzd0286-0023,nzd0286-0024,nzd0286-0028,nzd0286-0039,nzd0286-0040,nzd0286-0041,nzd0286-0044,nzd0286-0045,nzd0286-0046,nzd0286-0058,nzd0286-0029,nzd0286-0030,nzd0286-0032,nzd0286-0033,nzd0286-0034,nzd0286-0035,nzd0286-0036,nzd0286-0037,nzd0286-0038,nzd0286-0042,nzd0286-0043,nzd0286-0031
2014-10-25 21:54:16.772000,L8,341.20,338.33,334.35,330.54,328.21,325.99,320.57,339.12,338.53,340.29,338.46,342.01,348.76,354.72,361.39,375.71,370.29,367.90,364.79,358.70,359.53,355.71,351.72,350.12,367.30,,,374.18,377.62,376.51,374.58,377.77,320.41,363.64,365.32,324.50,376.85,333.63,308.71,364.11,300.78,359.42,355.50,369.56,,,,342.20,334.93,342.88,375.13,,,,,,,,,,,,
2014-11-10 21:54:18.528000,L8,338.78,336.34,332.74,328.36,325.79,323.46,317.70,336.22,330.44,336.68,333.02,335.49,344.57,349.84,355.99,367.40,362.32,362.97,360.56,351.71,350.70,354.88,348.98,346.22,360.57,,,371.76,375.10,370.50,372.11,376.43,372.06,327.35,365.82,315.65,368.50,332.36,304.07,365.46,301.69,352.77,359.59,364.76,,,,306.02,325.12,338.36,370.01,369.81,377.61,,,392.37,315.00,396.24,391.73,382.49,,,
2014-12-28 21:54:07.841000,L8,332.93,330.30,329.03,324.42,322.31,321.19,318.14,335.24,328.36,335.84,330.25,333.53,342.22,348.51,353.71,362.58,359.46,357.66,348.03,346.74,347.28,343.32,338.81,346.54,361.91,360.23,350.00,374.85,380.33,376.06,375.57,376.42,375.46,367.11,368.09,328.87,361.93,341.55,365.84,367.92,309.94,338.83,337.04,359.09,,,,352.23,347.36,398.60,373.26,371.60,378.91,,,,,,,,,350.12,
2015-03-18 21:53:39.323000,L8,328.12,325.58,325.57,319.48,316.10,316.94,311.55,307.82,305.33,330.17,331.38,338.15,343.59,347.92,354.26,368.07,360.88,362.95,350.46,348.26,348.44,346.17,337.84,343.53,362.17,325.53,333.90,311.03,344.70,340.16,307.12,,403.79,369.81,367.85,368.16,373.04,321.37,297.06,408.25,,341.17,340.54,363.42,,,,346.09,339.43,336.91,,369.38,381.78,,,,,,,,,,
2015-04-03 21:53:26.876000,L8,333.80,333.44,337.10,329.90,327.10,326.86,322.86,342.81,340.95,337.66,335.74,340.68,347.41,352.43,360.98,374.87,364.69,364.11,353.04,351.50,350.15,345.49,341.10,346.32,364.76,,,,,,,,391.03,368.58,372.33,327.48,378.41,,396.13,,,346.83,345.18,373.98,,,,,,,,,,,,,,,,,,,
2015-04-19 21:53:26.711000,L8,331.26,332.31,329.97,326.81,323.91,323.12,319.01,337.82,318.29,334.83,332.70,336.83,343.83,349.62,355.71,365.24,361.46,352.42,348.48,348.13,347.07,340.79,338.60,343.88,360.42,,366.96,375.79,379.81,377.30,378.60,380.89,376.30,362.55,366.33,302.01,371.91,316.92,300.55,363.15,304.05,339.18,336.59,356.53,,,,,339.49,338.90,361.61,366.12,,,,,,,,,,,
2015-05-05 21:53:12.716000,L8,331.49,332.02,332.20,328.28,324.94,321.64,317.55,336.59,319.57,332.61,331.40,335.37,342.29,345.67,354.69,364.87,361.03,352.90,347.54,346.83,347.53,342.27,336.10,343.17,357.67,365.24,367.99,375.82,378.55,376.81,380.41,381.29,377.48,367.01,366.31,316.61,371.62,409.12,298.91,365.73,302.46,338.88,335.79,357.54,,,,344.56,346.16,362.45,,363.53,,,,,,,,,,356.67,
2015-06-06 21:53:16.624000,L8,351.35,345.10,339.59,339.55,334.49,332.83,332.16,354.30,350.94,352.52,344.97,353.43,356.70,359.84,369.48,379.32,372.74,365.63,366.17,364.33,358.60,353.74,350.76,356.11,366.17,,,,,,,,,,,,392.16,,,,,354.16,354.47,364.42,,,,,,,,,,,,,,,,,,,
2015-08-25 21:53:51.592000,L8,339.72,336.29,336.78,330.52,328.49,327.01,323.69,337.84,,304.60,302.24,314.44,322.72,351.43,357.41,359.04,363.41,352.87,333.29,339.53,349.73,345.82,342.42,347.14,377.21,363.52,,,,,,396.49,383.59,369.08,337.36,339.23,363.72,,307.40,340.32,326.69,341.03,337.65,,361.27,395.11,369.23,,,,376.79,,,,,,335.91,386.98,,,366.75,,
2015-10-12 21:54:05.008000,L8,336.61,333.11,331.74,325.55,324.46,320.81,313.66,332.54,330.92,334.81,331.21,330.07,343.82,348.79,354.52,361.26,359.41,351.62,346.34,344.66,345.79,338.46,340.46,345.09,359.52,,,371.74,373.42,370.21,375.08,377.61,373.83,364.33,366.48,321.89,362.86,325.53,303.19,366.68,305.84,334.76,337.84,,,,,,327.66,338.57,369.50,,,,,,,,,,,,
2015-11-13 21:54:10.716000,L8,346.73,350.07,332.60,324.66,318.26,320.85,317.03,334.47,324.61,335.48,333.72,332.78,341.85,346.84,350.95,,,,390.23,354.73,358.24,342.17,347.64,350.73,363.10,,,,348.42,375.25,381.60,394.89,376.35,368.00,369.17,372.15,398.88,,,,,346.38,349.87,373.64,,,,,,,405.55,,,,,,,,,,,,
2015-11-29 21:54:13.512000,L8,332.33,331.84,328.01,324.73,322.02,319.75,313.48,331.44,329.24,335.34,330.68,333.67,343.27,349.43,355.38,361.93,358.38,354.00,347.21,345.24,346.59,339.89,341.26,347.11,359.87,360.33,368.55,372.63,376.78,374.97,375.58,376.37,373.72,367.10,366.71,366.31,368.45,374.41,367.50,372.15,312.82,337.73,344.29,362.88,,,,353.97,344.36,402.80,375.07,365.26,,,,,,,,,,354.81,
2015-12-15 21:54:12.402000,L8,330.90,328.90,324.88,321.54,318.66,316.64,309.14,319.50,315.29,330.18,327.13,330.04,335.85,340.52,347.29,359.04,354.82,347.88,342.69,342.66,342.46,336.27,336.24,342.35,360.95,,,,349.35,370.78,367.77,369.55,347.63,314.40,304.43,293.84,361.39,325.64,296.06,355.27,,334.74,336.99,357.76,,,,,316.47,334.73,372.74,361.46,388.08,,,,,,,,,,
2016-01-16 21:54:09.540000,L8,329.23,326.91,324.44,319.19,317.88,317.24,309.89,322.35,316.13,330.15,325.60,326.45,338.63,342.11,348.30,355.31,353.67,347.17,340.11,341.47,341.71,335.19,335.10,339.80,357.94,,,369.31,370.14,368.07,372.79,371.82,371.07,,,,360.07,324.87,297.21,310.85,299.05,332.21,332.55,357.37,,,,,314.82,337.15,367.16,362.83,378.91,381.71,384.38,392.01,,,,,,,387.70
2016-02-01 21:54:07.333000,L8,329.07,325.28,323.00,320.89,318.66,316.22,308.61,320.85,315.55,329.13,326.31,328.19,337.53,340.87,346.91,354.16,352.87,348.17,340.13,342.03,343.00,335.20,332.27,337.96,351.41,,,369.04,373.84,370.01,368.45,373.82,374.25,,,,358.14,326.03,292.74,351.16,,333.28,332.78,358.85,,,,,322.55,337.04,342.00,364.56,373.26,373.65,383.52,397.85,304.34,386.76,401.07,375.94,,,376.68
2016-02-17 21:53:58.323000,L8,331.95,330.38,327.18,323.73,320.39,320.02,312.60,330.60,328.08,333.33,329.34,332.48,341.77,347.00,352.45,360.75,358.36,349.32,344.40,343.80,344.76,337.27,335.95,342.74,363.27,,,342.17,374.86,372.09,375.73,378.69,374.29,325.33,366.87,307.66,363.10,321.59,299.34,367.58,301.70,335.49,336.32,363.92,,,,344.66,324.05,337.21,365.40,366.88,376.82,392.71,,,,,,,,,381.02
2016-03-04 21:53:57.602000,L8,330.27,326.70,324.30,319.96,319.28,316.79,308.75,322.16,314.69,329.16,326.20,328.59,336.93,341.72,346.32,356.21,353.83,348.84,340.53,341.57,343.25,335.60,331.70,338.23,357.18,,349.13,317.07,347.46,343.96,305.64,377.35,374.89,364.07,365.36,307.22,358.75,324.49,292.06,364.25,304.95,333.53,333.24,360.63,,,,,323.04,336.06,369.02,362.62,375.37,377.73,396.02,,,,,,,,378.42
2016-03-20 21:53:51.169000,L8,327.45,326.71,323.18,320.47,318.63,316.66,309.49,315.28,323.72,319.19,326.13,331.52,341.91,344.00,346.50,355.51,354.08,346.08,341.67,340.27,340.89,334.03,331.44,337.53,354.98,,,371.56,374.47,368.24,374.21,376.71,369.10,363.03,364.80,315.70,357.81,314.50,289.56,,,330.29,330.33,355.63,,,,322.39,323.15,336.13,363.82,362.48,374.08,,,,,,,,,,381.74
2016-05-23 21:53:41.571000,L8,340.84,342.51,337.90,335.88,333.92,330.23,325.28,352.48,340.97,343.40,340.36,348.39,353.31,357.75,364.99,374.50,369.76,363.48,355.63,355.60,355.77,350.91,,,,375.63,378.76,384.40,383.81,384.11,398.54,,,,,,387.14,,,,384.51,369.83,,,,,,,,,,,,,,,,,,,,,
2016-06-08 21:53:45.728000,L8,338.86,337.40,334.94,333.95,330.65,326.23,317.96,340.85,332.20,337.54,336.57,340.87,348.07,352.60,358.71,368.18,364.77,357.27,350.63,350.04,350.78,344.32,342.94,347.05,363.90,,368.70,375.29,379.50,375.48,382.46,381.94,316.64,367.20,365.05,308.16,371.21,376.48,403.31,,,342.30,341.97,362.65,,,,,,,,371.05,385.18,,,,,,,,,,
2016-07-26 21:54:04.677000,L8,332.95,335.14,331.22,330.43,328.10,324.22,316.02,338.65,320.76,335.28,333.23,337.32,344.94,349.60,356.26,364.53,362.07,353.26,349.29,347.73,347.90,342.73,339.82,343.97,358.22,366.94,369.16,375.13,379.81,377.21,380.14,386.25,386.36,367.96,367.57,349.24,369.59,397.94,404.78,367.26,307.60,337.79,337.98,363.52,,,,,,,354.50,371.15,388.22,390.14,,,,,,,,,392.20
2016-08-11 21:54:06.433000,L8,339.59,342.18,334.19,329.58,329.57,326.43,314.91,310.35,316.65,334.23,333.46,336.78,344.94,349.30,355.86,369.77,363.82,357.80,351.79,353.96,348.66,342.88,,,,,305.95,372.99,377.70,372.37,377.74,385.75,378.55,363.34,363.99,318.55,370.53,316.79,304.06,364.10,307.28,344.77,,,,,,343.01,351.15,400.43,,,,,,,,,,,,359.23,
2016-08-27 21:54:14.090000,L8,338.97,337.11,333.85,328.41,329.28,325.05,314.43,335.02,330.43,337.30,335.64,337.83,347.15,348.89,355.04,365.25,362.07,354.52,349.29,348.16,348.28,341.82,340.19,343.79,363.57,362.45,361.80,373.95,378.06,371.24,375.96,380.23,375.69,365.24,366.24,366.78,362.96,409.29,413.89,405.99,306.89,337.59,338.85,380.00,,,,,,,360.26,,,,,,,,,,,,
2016-09-12 21:54:18.117000,L8,338.73,337.84,332.29,327.84,327.86,322.89,314.80,330.63,326.49,333.49,334.57,333.69,344.15,347.68,355.59,364.07,361.51,355.13,348.04,347.54,348.72,343.08,339.63,344.19,383.92,,359.17,370.64,376.09,374.68,373.26,378.08,376.78,364.59,365.01,327.93,369.71,329.42,305.58,362.24,301.33,339.88,340.50,,,,,,344.70,341.70,368.55,,,,,,,,,,,,
2016-10-14 21:54:24.092000,L8,336.64,334.69,329.90,325.58,324.46,323.73,316.34,331.73,327.96,332.86,331.08,328.21,343.18,346.64,353.22,362.59,358.77,350.92,345.85,346.12,345.53,340.17,337.94,343.33,358.29,,,369.62,372.04,365.43,373.52,375.15,372.50,324.72,366.20,315.82,361.42,325.68,302.53,364.79,303.61,335.69,334.62,365.44,,,,,324.26,336.10,366.04,375.46,378.23,,,,,391.62,387.93,373.74,,,
2016-12-17 21:54:19.694000,L8,340.30,333.10,328.59,322.77,319.97,320.08,312.68,329.73,324.32,331.19,328.44,329.36,338.79,343.78,349.38,359.75,356.82,350.82,344.99,342.06,341.98,337.99,344.57,345.34,368.38,,,344.86,374.04,370.09,373.35,376.72,371.07,324.88,349.07,319.00,361.34,328.72,300.03,364.94,301.10,356.75,352.22,373.49,,,,,321.28,338.74,369.30,375.15,,386.95,394.94,397.15,310.05,396.25,390.02,360.45,,,
2017-02-03 21:54:05.431000,L8,380.27,370.49,326.07,321.19,319.54,317.10,312.36,330.23,327.26,332.67,326.40,329.18,339.85,345.81,350.43,356.95,355.77,347.29,342.85,342.31,343.90,335.91,333.43,340.10,356.92,,369.41,371.94,375.05,373.10,374.27,372.42,372.31,366.01,366.35,322.60,359.74,320.68,287.38,365.58,300.95,332.96,332.89,362.70,,,,340.54,300.22,338.66,369.26,367.54,,,,,,,,,,,
2017-06-11 21:53:45.526000,L8,344.11,345.69,342.53,334.65,330.84,331.81,328.53,349.22,342.61,345.89,342.15,350.34,356.14,358.29,367.80,378.77,373.07,370.78,372.24,366.04,360.52,359.57,349.13,357.27,381.27,,,,,,,,,,,,385.01,,,,,356.79,347.87,372.07,,,,,,,,,,,,,,,,,,,
2017-08-14 21:54:07.255000,L8,335.78,335.67,337.82,333.24,326.13,323.61,322.29,340.56,335.39,338.49,335.19,336.68,349.57,352.86,358.54,368.89,365.33,360.50,352.61,356.55,351.96,345.75,341.82,348.58,364.83,,368.82,375.43,377.67,376.82,379.38,377.93,377.64,365.67,333.17,316.55,369.63,321.84,304.86,368.14,309.00,342.06,340.85,363.80,,,,352.13,352.17,,324.16,373.84,,,,,,,,,,360.31,
2017-10-01 21:54:18.775000,L8,337.41,334.84,335.68,329.39,326.06,321.98,320.26,337.55,336.27,337.76,334.70,337.77,349.22,352.24,359.03,371.21,364.00,361.65,351.68,353.77,355.85,347.95,346.57,349.79,361.17,,362.83,375.08,378.02,376.98,378.58,378.87,377.51,367.29,367.61,364.39,374.01,338.14,386.07,375.50,308.71,347.58,355.50,376.16,,,,,,,377.89,,,,,,,,,,,,
2017-12-04 21:54:13.271000,L8,333.62,330.75,329.35,324.35,321.18,317.67,312.94,330.57,324.68,330.38,327.50,332.47,338.23,343.80,347.70,359.85,356.01,350.63,344.01,341.10,342.54,336.06,336.81,341.13,359.91,,,371.95,349.17,373.03,372.13,375.49,341.57,323.59,365.52,317.11,361.68,327.20,295.11,362.97,300.12,338.36,338.55,367.68,,,,,320.67,336.16,344.17,373.02,,,,,,,,,,,
2018-02-22 21:53:49.659000,L8,,,,,,,,,332.52,335.27,330.53,345.26,344.81,334.65,338.56,335.69,349.58,343.21,340.94,340.88,344.80,346.87,332.03,,,287.97,,,,,,,,,,,,334.25,395.69,370.29,358.80,340.52,339.17,,,,,352.98,346.99,398.28,,,328.79,336.97,,,,,,,,380.64,326.63
2018-03-26 21:53:33.717000,L8,335.55,334.24,334.55,330.13,325.78,324.68,317.99,337.85,336.19,335.55,333.26,338.33,344.27,349.45,355.94,366.37,362.09,356.03,349.61,346.28,347.55,340.66,336.96,343.02,361.10,,292.78,372.92,374.95,371.31,376.29,376.55,,361.02,363.47,304.23,373.79,318.67,297.91,367.25,303.97,337.36,334.21,364.62,,,,310.66,334.14,335.44,,,,,,,,,,,,,
2018-06-30 21:53:07.704000,L8,327.68,331.56,329.60,325.75,321.79,320.23,316.15,337.40,320.74,334.62,334.90,336.92,345.25,348.33,355.75,362.63,362.99,358.57,348.00,349.24,347.53,341.46,337.89,345.84,358.90,,369.89,375.95,381.25,375.83,380.04,384.77,378.66,364.66,361.80,322.92,369.38,280.65,294.26,382.21,309.12,334.21,333.09,358.36,,,,353.28,354.80,413.46,355.97,377.42,,,,,,,,,,368.09,
2018-07-16 21:53:15.277000,L8,347.75,348.41,344.37,338.27,335.13,335.72,331.04,352.58,348.14,349.49,347.03,351.06,355.97,358.64,368.17,383.57,375.82,373.78,374.84,364.61,362.73,363.02,365.54,367.44,,,,,,,,,,,,,387.90,,,,,357.16,364.26,,,,,,,,,,,,,,,,,,,,
2018-08-01 21:53:22.789000,L8,330.07,330.89,331.55,326.31,324.58,321.21,318.37,338.46,333.62,335.93,333.59,337.10,345.95,348.52,355.94,364.99,362.67,359.60,350.64,351.54,349.60,343.27,338.55,346.40,359.66,368.93,375.62,377.87,383.25,377.16,382.13,,380.34,366.74,368.07,366.73,369.53,,,,372.38,337.98,335.99,362.02,,,,,,,376.56,373.83,,,,,,,,,,,
2018-09-02 21:53:38.308000,L8,341.13,337.38,341.23,334.54,330.17,331.25,326.63,345.66,343.54,343.99,341.47,346.24,353.85,358.83,363.82,385.53,369.82,374.95,363.47,360.20,360.59,363.67,,,,,,,,,,,,,,,379.19,,,,,363.34,362.32,,393.77,388.37,387.07,393.17,,,,,,,,,,,,,385.13,386.76,
2018-10-04 21:53:50.552000,L8,338.92,337.35,334.89,331.06,326.67,326.27,322.29,340.41,338.97,339.25,339.29,340.70,350.26,354.48,361.19,370.66,366.47,366.04,362.23,354.82,351.42,350.50,,,,364.00,369.39,374.70,379.04,378.46,380.89,379.65,377.31,367.32,370.23,367.20,383.93,,,401.90,352.77,349.74,,,,,,,,,375.83,,,,,,,,,,,,
2018-10-20 21:53:56.677000,L8,332.64,331.90,332.23,326.39,323.31,321.29,315.20,333.21,328.62,333.54,333.74,337.34,342.69,348.27,353.96,363.79,360.41,358.22,348.57,347.25,348.21,342.10,337.44,343.40,357.52,,,369.33,374.87,372.57,372.36,373.24,374.64,344.68,364.09,308.31,373.48,330.15,300.95,362.37,298.02,338.46,338.55,359.40,,,,,326.01,337.81,371.28,,,,,,,390.31,393.89,375.37,,,
2018-11-05 21:54:00.051000,L8,332.41,331.61,332.06,323.90,321.72,320.75,315.37,333.35,329.34,332.53,330.05,333.49,341.31,346.53,351.67,362.91,358.96,358.01,346.57,343.28,344.09,337.46,336.95,343.02,359.76,,,372.32,372.68,371.08,375.46,377.61,317.00,363.52,365.77,366.51,362.78,327.34,301.27,367.39,303.31,334.76,335.11,370.66,,,,305.86,324.58,337.20,341.49,379.91,,,,,,,,,,,
2018-12-07 21:53:57.973000,L8,335.64,331.98,329.83,324.77,320.86,322.27,314.76,332.46,328.41,330.55,329.47,332.47,338.98,344.14,349.90,360.39,357.14,354.91,345.56,342.83,342.95,336.84,335.04,342.73,361.88,,,373.00,372.17,372.15,375.09,377.60,369.83,360.98,363.93,320.04,361.68,328.01,299.75,329.17,297.31,339.26,335.78,365.66,,,,,324.35,339.24,370.02,372.98,380.97,,,,,,,,,,
2019-05-16 21:53:39.870000,L8,340.77,338.18,332.67,329.27,328.10,326.55,322.36,342.89,339.59,338.51,338.22,341.20,349.79,352.08,359.67,368.35,365.21,361.34,351.44,352.90,353.81,348.11,342.58,349.82,365.80,,,,,,,399.40,382.84,372.73,374.32,373.63,375.06,,,,,344.70,343.16,365.68,,,,,,,383.18,380.58,,,,,,,,,,,
2019-06-17 21:53:54.928000,L8,339.20,335.31,335.36,333.38,328.63,328.85,323.89,346.58,339.56,341.80,340.59,347.12,353.68,356.94,363.76,376.86,369.98,367.75,352.56,354.42,354.16,347.11,344.82,351.05,,,,,,,,,401.16,400.02,371.80,376.94,386.21,,,,,344.46,342.78,,,,,,,,,,,,,,,,,,,,
2019-10-07 21:54:27.004000,L8,337.65,334.64,333.81,327.48,326.51,325.39,319.89,336.99,333.97,335.05,333.56,337.43,344.87,348.15,355.93,367.51,362.38,357.46,350.10,350.23,349.48,343.10,339.86,347.40,358.36,358.10,354.66,372.46,376.41,373.82,377.45,378.84,374.51,365.19,367.22,320.27,377.43,371.68,359.98,369.17,307.64,335.92,337.21,379.51,,,,344.93,342.10,398.80,373.85,,,,,,,,,,,353.63,
2019-11-08 21:54:26.682000,L8,336.30,334.21,330.38,326.99,322.99,323.45,317.13,335.79,330.56,334.61,333.50,340.22,343.37,348.18,354.63,366.56,362.58,359.93,348.57,347.57,347.59,340.85,340.92,348.66,,361.57,354.54,370.13,376.16,375.44,374.50,374.12,375.26,365.55,366.22,359.69,374.70,372.35,382.06,367.65,306.64,339.18,340.22,,,,,346.52,329.56,360.00,373.52,,,,,405.41,316.02,410.43,,,,352.08,
2019-12-26 21:54:19.351000,L8,332.82,329.86,325.31,318.57,317.55,319.23,310.58,328.21,323.74,328.81,327.18,331.37,335.53,339.29,345.92,360.36,354.96,353.29,342.70,340.82,340.99,334.60,332.01,341.40,359.80,,277.33,371.42,374.00,374.89,376.39,378.35,321.54,342.74,364.83,321.77,363.19,330.94,297.56,310.33,300.16,333.40,333.22,362.61,,,,305.92,330.46,341.20,345.90,368.29,376.22,381.67,399.87,,316.26,390.88,391.31,381.41,,,378.03
2020-01-11 21:54:15.691000,L8,330.08,328.23,324.07,318.88,315.79,317.02,311.99,331.08,325.58,328.55,325.99,328.98,336.93,341.18,347.72,358.08,354.08,351.83,341.50,340.65,340.24,334.61,331.86,341.20,355.83,,356.27,369.46,370.61,370.76,375.88,373.58,369.07,362.36,365.60,324.52,362.12,328.95,294.51,364.92,307.54,331.79,332.35,364.74,,,,344.63,324.39,343.45,366.33,368.76,375.52,380.28,386.14,,,,,,,,384.37
2020-01-27 21:54:11.218000,L8,331.70,327.89,325.53,320.41,318.67,319.09,310.29,329.26,324.35,329.00,328.78,330.42,336.44,341.90,348.28,359.37,355.55,352.37,343.69,342.70,342.99,336.05,333.31,340.58,354.87,,,,,,,,371.52,360.56,,,359.87,323.76,291.31,308.07,,332.86,333.37,361.22,,,,,322.99,336.35,368.61,366.13,380.75,376.03,391.18,395.68,,389.09,397.22,367.00,,,385.19
2020-02-12 21:54:06.855000,L8,337.64,328.40,325.74,321.03,319.17,320.86,310.14,315.08,318.58,329.72,330.01,335.26,337.87,344.99,349.48,364.10,360.08,355.25,345.51,343.28,346.20,339.90,339.96,344.93,360.62,,,,,,,,,,,,366.45,318.77,286.82,304.93,,338.37,342.26,362.54,,,,,316.12,333.19,,363.50,375.39,379.24,390.78,394.14,302.65,384.91,393.32,335.45,,,380.61
2020-04-16 21:53:39.644000,L8,332.70,331.33,330.53,324.47,323.73,323.67,320.49,338.51,334.73,334.05,331.52,335.00,342.51,346.46,351.84,362.00,358.32,354.46,346.57,345.59,345.64,338.46,337.26,345.27,354.31,,363.24,379.21,382.00,381.11,381.27,380.39,372.84,364.15,366.29,367.91,364.84,316.69,290.80,362.72,299.29,332.89,334.97,354.40,,,,342.81,336.07,334.46,365.73,371.90,,,,,,,,,,352.73,
2020-06-03 21:53:36.300000,L8,331.33,335.13,333.70,328.47,327.20,327.25,324.45,346.11,339.14,338.83,336.95,343.31,347.71,351.77,358.35,368.95,364.57,360.12,351.01,349.37,349.94,345.89,344.48,350.17,,,,,,,,,378.00,368.00,370.13,371.63,378.87,,,,,340.72,344.51,,,,,,,,354.28,,,,,,,,,,,,
2020-07-21 21:53:58.839000,L8,335.21,335.56,334.32,329.23,326.93,326.07,322.39,341.50,336.89,337.75,336.11,342.09,347.14,349.95,357.23,366.49,363.75,358.50,352.05,350.93,350.66,345.30,340.68,347.28,364.83,368.28,367.85,380.12,381.69,380.59,385.78,391.68,375.75,366.80,367.84,368.06,369.39,,312.64,406.64,374.36,335.70,338.75,371.63,,,,,,,370.20,374.66,383.95,391.06,,,,,,,,,393.94
2020-11-26 21:54:24.779000,L8,332.30,332.13,328.39,322.81,318.40,319.24,313.01,329.45,327.53,332.38,328.86,332.79,340.05,344.52,349.86,362.36,357.73,352.58,345.21,342.94,342.98,337.28,337.27,342.15,356.70,,,368.55,370.92,372.71,372.44,369.99,370.61,362.67,363.94,306.34,366.45,325.83,299.36,360.62,,335.33,336.43,354.79,,,,,318.89,338.18,368.95,362.86,372.66,376.35,383.72,395.77,308.39,386.77,388.15,340.52,,,376.51
2021-04-03 21:53:50.092000,L8,333.65,334.32,330.85,325.95,323.57,322.17,316.69,338.07,336.08,334.55,333.37,335.88,343.40,348.15,352.48,364.39,361.22,357.23,348.76,346.67,348.10,341.42,339.78,345.52,359.21,,298.44,375.27,378.79,374.81,379.48,380.82,373.19,364.33,365.52,298.63,364.03,316.97,297.76,364.89,296.61,340.42,338.80,360.80,,,,342.35,339.63,337.01,366.35,375.81,,,,,,394.56,401.46,386.06,,350.16,
2021-05-05 21:53:33.703000,L8,335.35,338.59,332.72,329.24,327.16,324.88,319.80,342.24,339.48,336.97,334.81,339.02,345.66,350.70,355.82,365.82,363.18,357.17,351.21,349.37,350.73,345.20,343.49,347.95,367.51,366.09,367.61,376.49,379.55,375.34,379.94,379.76,376.65,367.02,369.65,370.56,370.56,,,396.96,372.13,343.80,342.85,354.37,,,,,,,369.72,,,,,,,,,,,,
2021-07-24 21:54:04.359000,L8,333.96,336.91,349.91,330.58,327.76,323.97,322.40,344.47,340.90,339.65,337.76,343.16,349.96,353.17,360.68,368.61,367.96,359.68,357.00,354.41,354.76,349.41,351.47,353.96,371.64,,345.24,372.29,376.82,336.45,293.96,397.43,388.77,373.95,375.36,375.17,372.18,,,,,345.22,358.60,364.29,,,,,,,378.64,,,,,,,,,,,,
2021-08-09 21:54:11.490000,L8,355.58,359.77,350.21,347.31,340.29,343.93,340.86,371.59,349.93,353.92,351.08,359.96,369.01,372.28,376.24,389.72,379.20,374.80,377.74,372.76,384.98,363.69,,,,,,,,,,,,,,,391.45,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25 21:54:16.007000,L8,332.31,335.78,333.95,330.44,326.36,324.88,321.34,341.84,338.01,338.00,338.44,341.51,348.35,351.39,360.51,366.45,366.89,356.48,353.35,350.64,350.65,347.17,342.06,348.39,356.91,364.58,369.60,372.47,377.03,377.40,381.45,378.92,378.52,366.46,370.48,326.35,372.79,405.66,393.79,409.70,352.35,339.68,340.04,352.18,,,,,,,369.28,371.24,385.49,,,,,,,,,,
2021-10-12 21:54:29.370000,L8,350.93,350.70,336.39,333.64,345.13,342.20,351.91,353.62,356.58,359.80,357.77,357.51,361.87,359.86,374.67,393.04,380.43,368.57,379.79,370.00,375.86,366.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-08 21:54:51.497000,L9,344.79,343.22,337.06,333.69,327.96,327.61,321.48,340.92,337.67,339.35,341.02,342.03,348.95,353.69,360.37,372.86,370.72,360.89,362.78,352.23,351.13,355.18,357.31,352.12,372.39,,,373.07,375.75,375.31,377.62,377.78,377.17,366.75,365.14,337.46,377.78,367.19,310.32,364.76,306.43,353.65,360.45,368.39,,,,306.36,339.79,356.13,376.01,375.11,385.86,386.54,389.23,399.89,325.64,391.77,391.44,382.56,,,384.67
2021-12-07 21:54:26.664000,L9,344.11,336.50,332.25,328.84,320.82,320.52,313.44,334.66,330.95,334.86,332.43,335.76,340.59,346.18,354.43,366.70,361.51,356.72,353.26,345.62,345.68,347.21,342.67,349.59,364.28,,366.20,372.27,374.00,375.88,376.39,375.16,317.02,333.13,364.91,321.99,372.65,329.36,297.90,310.56,299.63,347.34,348.50,366.00,,,,327.81,323.83,340.37,342.75,374.64,377.64,379.02,383.72,397.57,305.90,388.72,389.36,341.42,,,384.32
2021-12-15 21:54:24.982000,L8,333.96,332.40,331.33,296.54,310.09,297.31,329.61,,,,,,,,,,,385.05,360.18,344.80,343.82,341.43,334.93,360.47,,363.08,365.60,373.66,377.52,379.85,383.84,381.34,376.61,365.33,365.23,363.64,,373.88,385.33,375.07,302.71,342.13,342.00,,,,,352.31,350.09,397.88,376.29,,,,,,,,,,,357.08,
