dates,satname,nzd0210-0000,nzd0210-0001,nzd0210-0002,nzd0210-0015,nzd0210-0016,nzd0210-0017,nzd0210-0018,nzd0210-0019,nzd0210-0020,nzd0210-0013,nzd0210-0014,nzd0210-0007,nzd0210-0008,nzd0210-0009,nzd0210-0010,nzd0210-0011,nzd0210-0012,nzd0210-0003,nzd0210-0004,nzd0210-0005,nzd0210-0006
2025-02-25 21:53:31.115000,L8,343.14,328.94,296.00,302.10,296.67,291.73,306.01,304.32,307.92,284.39,305.97,340.52,,,322.95,284.18,299.89,325.60,341.61,351.25,347.02
2025-03-05 21:53:44.923000,L9,347.43,330.67,308.82,305.22,299.61,297.08,308.85,304.25,306.43,289.44,307.97,343.98,322.15,332.78,326.44,290.25,304.53,329.22,342.58,353.51,350.88
2025-03-21 21:53:32.179000,L9,325.89,312.87,295.15,299.07,290.65,288.91,301.18,300.34,301.71,271.05,301.38,334.86,,,,278.22,294.93,321.07,337.15,350.33,331.15
2025-03-29 21:53:19.999000,L8,352.37,333.73,308.00,303.09,300.38,294.31,308.31,303.52,305.59,281.43,309.17,344.33,342.16,336.62,326.62,290.24,302.63,331.73,342.69,357.39,349.39
2025-05-16 21:53:05.309000,L8,368.66,343.09,322.73,305.54,302.50,294.22,313.04,305.64,323.25,295.57,310.43,348.60,346.29,337.57,329.18,296.27,301.26,338.69,348.42,361.54,357.23
2025-05-24 21:53:09.627000,L9,402.32,348.83,324.36,305.89,304.00,295.90,316.28,314.77,321.14,298.66,310.26,392.21,409.95,385.22,332.95,316.20,302.64,341.83,352.25,363.12,359.76
2025-06-01 21:53:08.733000,L8,336.60,320.63,,,,,,,,,,,,,,,,,,,
2025-06-09 21:53:09.796000,L9,357.10,336.51,306.61,298.60,291.62,288.14,286.91,298.54,303.70,278.21,300.73,340.10,,,286.95,285.48,289.52,329.03,342.16,353.64,341.61
2025-06-17 21:53:20.455000,L8,366.76,345.61,323.21,304.54,301.56,294.84,310.97,305.70,316.32,294.46,310.32,351.10,347.42,337.45,329.37,301.27,300.40,339.91,349.77,361.17,355.26
2025-08-20 21:53:43.826000,L8,,,,293.04,293.35,291.02,304.16,295.27,304.85,,285.35,,,,,,,,,,
2025-09-29 21:53:57.020000,L9,392.89,336.59,312.00,306.38,299.66,293.50,310.74,329.92,311.56,303.77,305.83,,,330.49,323.27,278.33,294.94,331.90,346.15,355.70,320.07
2025-10-07 21:53:56.068000,L8,392.83,368.83,369.97,346.82,339.20,340.39,345.28,341.55,347.33,358.70,346.02,407.83,376.91,369.88,371.70,370.89,353.33,380.95,395.05,405.03,420.31
2025-10-23 21:53:53.905000,L8,309.43,307.11,,,,,,,,,,,,,,,,,,,
2025-11-16 21:54:01.603000,L9,,,272.97,295.69,286.48,284.01,276.79,296.84,302.15,274.04,299.05,332.01,,,,269.81,288.33,316.15,334.14,342.46,309.96
